Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166)
4.743694993243614e-10,0.746721711906003,8.952339508861232e-13,3.4310822937625515e-15,1.773054127434114e-16,4.708562889429401e-20,0.0,0.0,2.511812149293931e-15,2.389305245849355e-25,1.742191184816327e-18,4.113612620288096e-23,1.207237529375409e-20,1.8729795077615183e-32,2.0244804104677544e-21,1.9086093440854323e-20,5.14472956807539e-24,1.7624457362096244e-13,9.026394805381089e-26,9.525422014082031e-26,1.4988708067740303e-12,6.036913111445262e-21,5.736687872315491e-24,2.8717616260649274e-42,4.1461155063519464e-30,5.913057001765574e-22,1.503434338386455e-23,2.5029766497254945e-34,4.1757746235086076e-51,7.4376647504242195e-50,7.499415611592277e-29,9.778708125257982e-34,3.0151244890150306e-26,1.5305693015461778e-36,3.76,0.0,0.8699369194197959,0.9994212504046531,1.729089406591029e-23,7.243618183070817e-34,0.00012526608542565905,0.00012076633446506423,4.49974011782568e-06,6.6991502799239226e-12,0.0005787495950945118,5.579537940248159e-16,3.9822826197958034e-17,2.91874347639714e-27,4.46682601338786e-25,1.7624309359586966e-13,7.11081917018195e-14,5.674257121354228e-13,3.2919144818983914e-13,1.306747172908886e-15,1.9432650147159598e-19,7.700507378674723e-19,2.178827341761755e-19,5.842923505766476e-29,9.186001481464337e-28,1.5801637270340168e-22
4.932923031954929e-10,0.7467223745887422,9.636216065094504e-13,3.711368147989684e-15,1.9791806177365124e-16,5.42616113502936e-20,0.0,0.0,2.717451311437318e-15,2.7956164351684553e-25,1.982787269325944e-18,4.940565402104323e-23,1.3699288298070402e-20,2.0980962998179387e-32,2.1787961031539735e-21,2.1595426101762438e-20,6.2133595800889964e-24,1.9243696700063546e-13,1.0506747214979626e-25,1.0712246808864252e-25,1.6211304030102605e-12,6.788921314307917e-21,6.732336689852799e-24,3.7433153427766625e-42,4.96100376659479e-30,6.866008784778239e-22,1.7518289615715145e-23,3.2526881866615874e-34,6.332778789580462e-51,1.0501889094276046e-49,8.860038444053593e-29,1.2261726683952138e-33,3.6412259537845587e-26,1.9988837651770706e-36,3.76,0.0,0.8699319228757771,0.9994098549577745,2.0838674614154208e-23,9.459469332113332e-34,0.00013026262956669039,0.0001256155866754191,4.647031214073706e-06,7.199520898157813e-12,0.0005901450419517782,6.058710844099666e-16,4.335542242627528e-17,3.547967676699421e-27,5.36261406793793e-25,1.9243528747820027e-13,7.578855483004576e-14,6.107215045556548e-13,3.543529670985482e-13,1.4634553186064719e-15,2.262054561633245e-19,8.713806431915805e-19,2.5282581672865463e-19,6.916485419455143e-29,1.0785123394855381e-27,1.8466776987654998e-22
5.122151070666243e-10,0.746723037267676,1.0341948802724897e-12,4.006826575674803e-15,2.2001030066682173e-16,6.22053314786021e-20,0.0,0.0,2.931270684145806e-15,3.251798980745105e-25,2.2459082497917068e-18,5.895476819615796e-23,1.547268222055865e-20,2.3399347717724922e-32,2.3380041957552458e-21,2.432156681175103e-20,7.451152120710996e-24,2.0942632436403263e-13,1.2158915033577144e-25,1.199383977906749e-25,1.7482037666954986e-12,7.600946188125555e-21,7.85425969877594e-24,4.8363680670312955e-42,5.899325435139564e-30,7.936322518863563e-22,2.0292872407842628e-23,4.184877718327423e-34,9.455286111083561e-51,1.4644402850187612e-49,1.0402917561313254e-28,1.5244823327639255e-33,4.3662884892448804e-26,2.584503291502945e-36,3.76,0.0,0.8699269263604569,0.9993990081515285,2.494025932869909e-23,1.2230528003986435e-33,0.0001352591450141272,0.0001304669648916322,4.792167583475279e-06,7.714581804098386e-12,0.0006009918481756496,6.558706477684013e-16,4.7049128238086975e-17,4.282093625471031e-27,6.39289440383188e-25,2.0942442737603712e-13,8.05501184426439e-14,6.553951308680312e-13,3.803203008057676e-13,1.6318027553409085e-15,2.6180797789477e-19,9.815981064349657e-19,2.91726683091876e-19,8.137465949436363e-29,1.2586057220547799e-27,2.1451496913782273e-22
5.311379109377558e-10,0.7467236999428046,1.1069217453985345e-12,4.317866100299256e-15,2.4362568054908926e-16,7.096632021362886e-20,0.0,0.0,3.153279361173324e-15,3.761799236457247e-25,2.532731549677466e-18,6.992537733360308e-23,1.739962476659606e-20,2.599005711095491e-32,2.502029815536425e-21,2.727405555786464e-20,8.877129266513264e-24,2.2721878816137825e-13,1.3995147566650378e-25,1.337385090436331e-25,1.8800930006514395e-12,8.475294765740778e-21,9.112978483183792e-24,6.19753617206558e-42,6.97476594642533e-30,9.134493975751444e-22,2.337898041971686e-23,5.334532263680086e-34,1.3914400556774643e-50,2.018568675472264e-49,1.2144431466591287e-28,1.880451329511967e-33,5.201395803497967e-26,3.3108657129461035e-36,3.76,0.0,0.8699219298738347,0.9993886835933643,2.9656856109632194e-23,1.5667853809914447e-33,0.0001402556317681252,0.00013532043761010988,4.9351807301214255e-06,8.244017683809755e-12,0.0006113164063166405,7.079584769889895e-16,5.090441319791331e-17,5.133790578806161e-27,7.571474791048424e-25,2.2721665487205844e-13,8.538854059027027e-14,7.014259325726781e-13,4.070817752120023e-13,1.8121484451780186e-15,3.014040435921996e-19,1.1011257895259837e-18,3.348584164493232e-19,9.51985732118113e-29,1.4605231081226761e-27,2.4779326020243494e-22
5.500607148088873e-10,0.7467243626141279,1.1817706441196289e-12,4.644888559017769e-15,2.6880707871075694e-16,8.059528091150687e-20,0.0,0.0,3.3834863081431693e-15,4.329716963740507e-25,2.8444492508965122e-18,8.246902811448832e-23,1.9487234488969195e-20,2.8758116867368955e-32,2.6707991836637817e-21,3.0462443174645223e-20,1.051162772771376e-23,2.4582009889438735e-13,1.6028045092584872e-25,1.4855931184258497e-25,2.0168001766122184e-12,9.414274279664228e-21,1.0519462199753336e-23,7.881284531684802e-42,8.202018564427015e-30,1.0471626154945373e-21,2.6798099619924176e-23,6.741545285569626e-34,2.0202779649993805e-50,2.752430437340294e-49,1.4101749728350185e-28,2.3025364813326114e-33,6.158390486857377e-26,4.204902325852957e-36,3.76,0.0,0.8699169334159107,0.9993788561473206,3.5053802386780363e-23,1.9899104794610937e-33,0.00014525208982884037,0.00014017597378870717,5.0761016966488855e-06,8.787518301729512e-12,0.0006211438523364091,7.621399802018056e-16,5.492167167020674e-17,6.116673946355794e-27,8.912953417277841e-25,2.458177095941631e-13,9.029970853020888e-14,7.487935538796215e-13,4.346258871594614e-13,2.0048459110236517e-15,3.452717713585151e-19,1.2303909013097926e-18,3.8250124646417814e-19,1.1078436532773631e-28,1.6859713083355955e-27,2.8474460808181533e-22
5.689835186800188e-10,0.7467250252816457,1.2587104800940156e-12,4.988289272241723e-15,2.95596713293068e-16,9.114405783622173e-20,0.0,0.0,3.621900363981302e-15,4.9598056593148295e-25,3.1822673068707786e-18,9.674718077353669e-23,2.1742675726096462e-20,3.170847200290207e-32,2.8442395975374858e-21,3.3896284300262325e-20,1.2376340198937418e-23,2.652356304253936e-13,1.827055197650625e-25,1.6443732629622525e-25,2.1583273357270052e-12,1.0420192145422104e-20,1.2085129264762132e-23,9.950977842657242e-42,9.596828282966447e-30,1.1959446530071254e-21,3.0572300321888766e-23,8.451190042691086e-34,2.8966276999326483e-50,3.7151894134407394e-49,1.629284198906613e-28,2.800051154709509e-33,7.24989718839183e-26,5.297414110433907e-36,3.76,0.0,0.8699119369866848,0.999369501853983,4.120068879754577e-23,2.507033304146882e-33,0.00015024851919642898,0.00014503354283926752,5.214961071700965e-06,9.344778416212447e-12,0.000630498145649011,8.184200435583428e-16,5.910123107330312e-17,7.245335415147924e-27,1.043273048097681e-24,2.652329645252212e-13,9.527972187645042e-14,7.974779368137172e-13,4.629413016678688e-13,2.2102433292024174e-15,3.9369728366963303e-19,1.3698250409928183e-18,4.349423577665266e-19,1.282878428858809e-28,1.936720860758131e-27,3.256174527601974e-22
5.879063225511503e-10,0.7467256879453587,1.3377106105062305e-12,5.348457180505514e-15,3.2403615606821133e-16,1.0266561425494067e-19,0.0,0.0,3.868530242791377e-15,5.656472900682987e-25,3.5474057003897055e-18,1.1293156900680308e-22,2.4173160933708943e-20,3.4845988359814924e-32,3.022279412398671e-21,3.758514369717595e-20,1.4494362131888367e-23,2.8547039571526877e-13,2.073595134045492e-25,1.814090824753899e-25,2.3046764890836597e-12,1.1495355942296026e-20,1.382183840698177e-23,1.248033292741199e-41,1.1176057650384683e-29,1.3610325542611075e-21,3.47242228340608e-23,1.0514798176484759e-33,4.104625219874594e-50,4.967322944039797e-49,1.873648212569555e-28,3.38325137960387e-33,8.489347415204341e-26,6.623620447384934e-36,3.76,0.0,0.8699069405861565,0.9993605979257657,4.8171491249546804e-23,3.134860137509721e-33,0.00015524491987104746,0.00014989311461984962,5.351788997700935e-06,9.91549769164537e-12,0.0006394020738403528,8.768030635958463e-16,6.344335588048987e-17,8.535404403363994e-27,1.2147001041488874e-24,2.8546743174071074e-13,1.0032489641134117e-13,8.474593161164777e-13,4.920168490548069e-13,2.4286836217446483e-15,4.469745678491833e-19,1.5198640277938983e-18,4.924756821238162e-19,1.4787305605575374e-28,2.214603582055528e-27,3.7066604420315457e-22
6.068291264222817e-10,0.7467263506052662,1.4187408398002521e-12,5.725774952157977e-15,3.5416634254922873e-16,1.1521401038601109e-19,0.0,0.0,4.123384535364071e-15,6.4242806101415385e-25,3.9410981115889564e-18,1.312044111963946e-22,2.6785948977330746e-20,3.817545380883878e-32,3.2048480267344587e-21,4.153859507727541e-20,1.6890226129038092e-23,3.0652906169949997e-13,2.343786028338235e-25,1.9951112031983355e-25,2.4558496181241263e-12,1.2642073399529845e-20,1.574188708167021e-23,1.5554727907977798e-41,1.295773220643656e-29,1.5437290453960664e-21,3.927706671460086e-23,1.2990295338632372e-33,5.752687260107977e-50,6.58265217362727e-49,2.1452250997455446e-28,4.063393390520775e-33,9.890998284090017e-26,8.223597576898544e-36,3.76,0.0,0.8699019442143258,0.9993521227058753,5.604467095096564e-23,3.892408147171761e-33,0.00016024129185285236,0.0001547546594285613,5.486615177018428e-06,1.0499380628714498e-11,0.0006478772937040379,9.372929714272818e-16,6.794825075912137e-17,1.0003574897559075e-26,1.4072756693430876e-24,3.0652577728500853e-13,1.054317563192592e-13,8.987182152013017e-13,5.218415226513912e-13,2.660504530037277e-15,5.054053641787123e-19,1.6809477731440167e-18,5.554017411956894e-19,1.697124504243415e-28,2.521511754306006e-27,4.201501874403132e-22
6.257519302934132e-10,0.7467270132613686,1.5017714147945586e-12,6.120619082349881e-15,3.860275808491522e-16,1.2884437765440422e-19,0.0,0.0,4.3864717102219154e-15,7.267945247115617e-25,4.3645908454167526e-18,1.517584735498546e-22,2.9588337470475467e-20,4.1701579223276884e-32,3.391875870891716e-21,4.5766208903011496e-20,1.9589924559029532e-23,3.284159826120344e-13,2.63902249232086e-25,2.187799896142414e-25,2.61184867496822e-12,1.3862652387756477e-20,1.7858019577081246e-23,1.9272391403253326e-41,1.4961062600827606e-29,1.745403506441915e-21,4.425458339873199e-23,1.5942577250676593e-33,7.979324878839161e-50,8.650515794243305e-49,2.446054018286215e-28,4.852756706829495e-33,1.1469945887331586e-25,1.0142596241464992e-35,3.76,0.0,0.8698969478711926,0.9993440555712242,6.490324596731558e-23,4.8011582966207466e-33,0.0001652376351420006,0.00015961814799875256,5.619468876775831e-06,1.109613651000118e-11,0.0006559444283275026,9.998932633791008e-16,7.26160648190281e-17,1.166759318716069e-26,1.6227800874928021e-24,3.28412354496171e-13,1.1059700983018115e-13,9.512354429994662e-13,5.524044770216298e-13,2.906038674306945e-15,5.692990763374063e-19,1.8535201919214917e-18,6.240275354531771e-19,1.9398697341567108e-28,2.8593993978930006e-27,4.74335481240201e-22
6.446747341645447e-10,0.7467276759136657,1.5867730186721683e-12,6.533360024356078e-15,4.196595631519946e-16,1.4361289063739357e-19,0.0,0.0,4.6578001147975555e-15,8.192338052630703e-25,4.819141865946032e-18,1.7479722070552615e-22,3.258765610038631e-20,4.542899967258255e-32,3.583294393070377e-21,5.0277541903495645e-20,2.2620939630198756e-23,3.511352345007757e-13,2.960731458355882e-25,2.3925224993713987e-25,2.77267558281198e-12,1.5159400907083945e-20,2.0183432391134382e-23,2.3745857243617074e-41,1.7206477213804925e-29,1.967493241413863e-21,4.968106663357801e-23,1.9443987254887343e-33,1.0960444700816194e-49,1.127839634500657e-48,2.778255843937147e-28,5.764680525718315e-33,1.3242142539147873e-25,1.2431449053664287e-35,3.76,0.0,0.8698919515567569,0.9993363768434663,7.483488332774965e-23,5.885250826033596e-33,0.00017023394973864926,0.0001644835514931021,5.750378934761691e-06,1.1705479333054834e-11,0.0006636231560565007,1.0646070474939647e-15,7.74468978593537e-17,1.354626243645784e-26,1.8630762101211394e-24,3.5113123852225003e-13,1.1581752835909418e-13,1.0049920900799314e-12,5.836950257715823e-13,3.1656136271708004e-15,6.389726620135294e-19,2.0380290874511905e-18,6.986664015223548e-19,2.2088621957517725e-28,3.230282893979471e-27,5.334933736438105e-22
6.635975380356762e-10,0.7467283385621579,1.6737167621220271e-12,6.9643623516670475e-15,4.551013805774042e-16,1.595767438813421e-19,0.0,0.0,4.937377977448272e-15,9.202485435863158e-25,5.306021093275465e-18,2.0053524442071003e-22,3.579127017326814e-20,4.936227609938638e-32,3.7790360386970586e-21,5.508214538191057e-20,2.601229653093921e-23,3.7469062000952026e-13,3.3103715753655463e-25,2.6096447048121308e-25,2.9383322365148704e-12,1.6534627064883915e-20,2.2731762368018488e-23,2.910407462007499e-41,1.971570008702892e-29,2.2115055755541883e-21,5.558133630367099e-23,2.3575162593735702e-33,1.491832831546961e-49,1.4595300376791972e-48,3.1440338097650993e-28,6.813665499088582e-33,1.5224424774562155e-25,1.5147285536217972e-35,3.76,0.0,0.8698869552710182,0.9993290677964691,8.593204806324839e-23,7.171826791379699e-33,0.00017523023564295552,0.00016935084149490105,5.87937376814746e-06,1.2327127711856431e-11,0.0006709322030243052,1.1314370873504454e-15,8.244080579382101e-17,1.565951785864325e-26,2.130108343693372e-24,3.7468623110279773e-13,1.2109035466529887e-13,1.0599695229323218e-12,6.157026383201634e-13,3.439552017785853e-15,7.14750476557822e-19,2.2349259599238603e-18,7.796377784130776e-19,2.5060867253369782e-28,3.63623786842185e-27,5.979003261332223e-22
6.825203419068077e-10,0.7467290012068447,1.7625741763410801e-12,7.41398486822274e-15,4.923915338298438e-16,1.767941323363251e-19,0.0,0.0,5.225213409235192e-15,1.0303569272292288e-24,5.826510498964989e-18,2.2919853429423953e-22,3.920658233248068e-20,5.350589663095597e-32,3.9790342341317314e-21,6.018957030675294e-20,2.97946040715904e-23,3.990856720438394e-13,3.6894327382647364e-25,2.8395322991814094e-25,3.1088205030636443e-12,1.7990639059116568e-20,2.5517079675030145e-23,3.549437450571735e-41,2.2511812869133717e-29,2.47901945353031e-21,6.19807259455349e-23,2.8425761075887644e-33,2.0130838562219686e-49,1.8755098865218855e-48,3.5456737274243755e-28,8.015454922943841e-33,1.7434534834859725e-25,1.8354154054847033e-35,3.76,0.0,0.8698819590139765,0.999322110648962,9.829211785447501e-23,8.691326021525779e-33,0.00018022649285507705,0.00017421999000116783,6.006481380373349e-06,1.2960804799002946e-11,0.0006778893505008952,1.2003858209629812e-15,8.759780295014665e-17,1.8028470945826954e-26,2.4259015440969617e-24,3.9908086423454256e-13,1.2641270476299612e-13,1.1161493794508594e-12,6.484169373483771e-13,3.728171612931082e-15,7.96964149309409e-19,2.4446658592522013e-18,8.672670269523888e-19,2.833618836979985e-28,4.079397222723599e-27,6.678373060351395e-22
7.014431457779391e-10,0.7467296638477264,1.853317209702879e-12,7.882580651664425e-15,5.315679377540976e-16,1.953242321018623e-19,0.0,0.0,5.5213144048929356e-15,1.150092701980785e-24,6.3819031625599905e-18,2.6102441252957096e-22,4.2841025682034985e-20,5.786427721732957e-32,4.183223378902838e-21,6.560935653722604e-20,3.4000067787572565e-23,4.243236765499945e-13,4.09943575733938e-25,3.082551163893916e-25,3.284142221793161e-12,1.9529745173774924e-20,2.8553896817842174e-23,4.308417129275742e-41,2.5619272729957736e-29,2.7716859983065145e-21,6.890507828104382e-23,3.409487913485766e-33,2.6942848283465294e-49,2.394008442750395e-48,3.9855438552482715e-28,9.387054262431077e-33,1.9891128619704825e-25,2.2123405811778616e-35,3.76,0.0,0.8698769627856318,0.9993154884798587,1.120174260682292e-22,1.0477673095747789e-32,0.00018522272137517135,0.00017909096941936956,6.131729364426135e-06,1.3606238248656076e-11,0.0006845115195729186,1.2714553602138225e-15,9.29178622660402e-17,2.067537669081329e-26,2.7525627739095785e-24,4.2431842295114623e-13,1.3178194491356472e-13,1.1735135667835602e-12,6.81827697585197e-13,4.0317853559987484e-15,8.85952522171851e-19,2.6677073328133113e-18,9.618853620592798e-19,3.1936252962904558e-28,4.5619527391754006e-27,7.435901842220153e-22
7.203659496490706e-10,0.7467303264848031,1.9459182224310452e-12,8.370497158304211e-15,5.726679307956296e-16,2.1522717639390064e-19,0.0,0.0,5.825688843991754e-15,1.280005192639302e-24,6.973502449419689e-18,2.962616366657071e-22,4.6702058131842615e-20,6.244176266612461e-32,4.391538833294409e-21,7.135102394377698e-20,3.866251587970678e-23,4.504076995143973e-13,4.541931863914412e-25,3.339067274537871e-25,3.4642992047394368e-12,2.115425376856614e-20,3.1857173311265714e-23,5.206303486907533e-41,2.9063946343229755e-29,3.0912295906187786e-21,7.638073696449068e-23,4.069161791356392e-33,3.578000201684207e-49,3.0365159958062406e-48,4.466095306093149e-28,1.0946770510049311e-32,2.261379043225475e-25,2.6534207649655616e-35,3.76,0.0,0.8698719665859835,0.9993091851534125,1.2721534059746674e-22,1.2568524174655973e-32,0.00019021892120339636,0.00018396375256218066,6.25514490808013e-06,1.4263160157267878e-11,0.0006908148459869902,1.3446475221480183e-15,9.840091953840408e-17,2.362363180395383e-26,3.112281828327278e-24,4.5040197232335694e-13,1.3719557380849107e-13,1.2320442578934682e-12,7.159248438659503e-13,4.350701431311231e-15,9.820615527945077e-19,2.9045123275060423e-18,1.0638297299971606e-18,3.588365397259287e-28,5.086155628057904e-27,8.254498130730588e-22
7.392887535202021e-10,0.7467309891180748,2.040349978253857e-12,8.878076396668364e-15,6.157282903235724e-16,2.365640291302706e-19,0.0,0.0,6.138344492635247e-15,1.4206593382082799e-24,7.602621831183346e-18,3.351707692626546e-22,5.079716216325684e-20,6.724262824360587e-32,4.6039168989070355e-21,7.742407325362784e-20,4.381744673223276e-23,4.773406052864172e-13,5.018502053975235e-25,3.609446699424697e-25,3.649293237192824e-12,2.286647325899908e-20,3.5442309157136383e-23,6.264540643438341e-41,3.287317768174027e-29,3.4394497798332244e-21,8.443453205001626e-23,4.8335936697364026e-33,4.716592266374336e-49,3.828303312801481e-48,4.989862948286801e-28,1.271429720621671e-32,2.5623058532261752e-25,3.1674304494912066e-35,3.76,0.0,0.869866970415032,0.9993031852935375,1.43998399843977e-22,1.5005632308408826e-32,0.00019521509233991007,0.00018883831263927242,6.376754802108768e-06,1.4931306970731557e-11,0.0006968147058287042,1.4199638875816629e-15,1.040468809416275e-16,2.689783039071131e-26,3.507331070159964e-24,4.773343757818465e-13,1.4265122152853623e-13,1.2917238861719317e-12,7.506984480900811e-13,4.685223364401628e-15,1.085644165724229e-18,3.1555460173309746e-18,1.1734425965155143e-18,4.020193275233364e-28,5.65431454247625e-27,9.137114416540263e-22
