Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47)
3.863338695204261e-15,0.6216436404805092,1.0108005221430569e-47,9.706012706479521e-24,1.2288188446147588e-48,8.534287028049094e-49,0.0,0.0,3.426582240238047e-47,2.2184803717332204e-87,1.4738202909713926e-48,1.7105760491949997e-48,3.604376203143337e-48,2.8885231153981175e-81,5.212028273466348e-63,3.199636722493695e-40,6.549413954802887e-68,7.437287170412598e-49,2.7196911463202653e-52,4.143098487296653e-47,3.0352897820628525e-26,7.566944907994231e-41,3.4508257790221287e-45,1.5799104859138776e-102,1.843501167663093e-80,1.499845944756176e-42,1.722126061433263e-71,8.454927396257662e-98,2.5061625695126118e-143,7.121824422264947e-119,3.182710872914472e-90,9.336739204027992e-84,1.348993269013975e-70,2.3877569983184104e-124,3.76,0.0,0.8475176052536805,0.9999999978752367,2.4171183303842383e-49,1.0681780005945837e-104,1.8932963248314292e-11,1.827178745254815e-11,6.611757957655866e-13,4.927806045812147e-25,2.1247630831850007e-09,6.39677609715638e-30,2.0650106834952743e-31,2.633254529719171e-71,7.706065635218324e-69,3.199671269961516e-40
5.052058448757914e-15,0.6216436404811551,2.1418066455093953e-47,1.2692480773091363e-23,2.9346527870060926e-48,2.038118734572768e-48,0.0,0.0,6.881753806949449e-47,8.157380100921314e-87,3.519709083881261e-48,4.0851181607993775e-48,8.607576753508546e-48,8.062670280722915e-81,1.251466426677056e-62,6.426185919481174e-40,2.2670862427653496e-67,1.7761383307822144e-48,6.942795756107838e-52,8.320764432790885e-47,4.9955661827604835e-26,1.519702374215743e-40,6.975218572202135e-45,7.684864395799656e-102,7.237308654249504e-80,3.1230192278939855e-42,5.404626698451354e-71,4.09269210609719e-97,2.325487965053122e-142,4.536356480653814e-118,1.3868824571664024e-89,3.665463381307238e-83,4.66955370303089e-70,1.7020112214575465e-123,3.76,0.0,0.8475176052478549,0.9999999972214676,5.772449575042596e-49,5.233052758651001e-104,2.4758491161310907e-11,2.3893876853458023e-11,8.646143078519727e-13,8.11032156612124e-25,2.7785322623692447e-09,1.0528007293065718e-29,3.3986575482039983e-31,9.080211024672719e-71,2.6674618287690036e-68,6.426255765306468e-40
6.240778202311567e-15,0.6216436404818009,3.991786923145893e-47,1.5678949956152153e-23,6.030806298381856e-48,4.188349792294411e-48,0.0,0.0,1.2183032871619169e-46,2.4390311744314633e-86,7.233029467571823e-48,8.394949474751161e-48,1.7688226182027413e-47,1.899386027461538e-80,2.5841168813297583e-62,1.137681008095205e-39,6.442432316976855e-67,3.6499780325002157e-48,1.4988313157908144e-51,1.47305685260643e-46,7.469912560552578e-26,2.690387421920463e-40,1.2407239868787141e-44,3.07235817335516e-101,2.283563628928535e-79,5.6738561801463434e-42,1.4070358488235764e-70,1.6278792752131982e-96,1.9018494797325202e-141,2.3985911972859323e-117,4.826729078903739e-89,1.1565512638439869e-82,1.3269580369082154e-69,1.0362170975320444e-122,3.76,0.0,0.8475176052420293,0.9999999965677006,1.186242860562664e-48,2.1072853987506345e-103,3.058401907426808e-11,2.951596636493926e-11,1.0680527093274629e-12,1.2127430212026848e-24,3.432299356693723e-09,1.5742636253285952e-29,5.082048078464506e-31,2.5722924567749005e-70,7.58018755761777e-68,1.1376934345780782e-39
8.618217709418872e-15,0.6216436404830924,1.1498143976806544e-46,2.1651891741772485e-23,2.098885880583258e-47,1.457641532329308e-47,0.0,0.0,3.095006447817931e-46,1.836270551069392e-85,2.5172597325205877e-47,2.921634443884372e-47,6.155649985924865e-47,9.301392853245632e-80,9.07377697482489e-62,2.8902880787755766e-39,4.854990754049114e-66,1.2702758451669784e-47,5.489662675786433e-51,3.742188365384113e-46,1.3993106194820443e-25,6.834723656326322e-40,3.1711467585857994e-44,5.081163037065155e-100,2.606174952841662e-78,1.4883387032031265e-41,8.381181286232907e-70,2.6689554324680387e-95,3.524593759668032e-139,1.0799638596059833e-115,8.550759858537077e-88,1.3199430805512203e-81,9.999900720736791e-69,7.005841197818779e-121,3.76,0.0,0.8475176052303783,0.9999999952601727,4.128396496793134e-48,3.6709457237158416e-102,4.2235074900061655e-11,4.076014572656093e-11,1.4749291734981722e-12,2.27178478983252e-24,4.739827159843407e-09,2.9490162411285e-29,9.520037297660558e-31,1.924638169446673e-69,5.712392686448632e-67,2.8903198572132202e-39
1.0995657216526178e-14,0.6216436404843841,2.584485626217447e-46,2.762483806193508e-23,5.308148984695533e-47,3.686399489446981e-47,0.0,0.0,6.280666108292212e-46,7.279208344042314e-85,6.366191464123963e-47,7.388861721767118e-47,1.5567397265697601e-46,2.9216279719881254e-79,2.306066335186162e-61,5.865336840619947e-39,1.8935255295387514e-65,3.2125485746809184e-47,1.420298823684846e-50,7.593985892137086e-46,2.2604210609498616e-25,1.386963722729839e-39,6.454953668936767e-44,2.8886661094167298e-99,1.239975194622045e-77,3.0679880129586406e-41,2.924456821856352e-69,1.5132385312479205e-94,3.5601408880563207e-138,8.262841494433484e-115,4.891173378483456e-87,6.280071161534589e-81,3.900124025553885e-68,5.962259963085507e-120,3.76,0.0,0.8475176052187273,0.9999999939526536,1.0440782867714406e-47,2.1284508325334742e-101,5.388613072569505e-11,5.200432553727074e-11,1.8818051884201872e-12,3.669798333742028e-24,6.0473464953589765e-09,4.763799052108976e-29,1.5378539384787072e-30,7.484995439605217e-69,2.2279247985715631e-66,5.8654015595250164e-39
1.575053623074079e-14,0.6216436404869674,9.301108782752926e-46,3.957074430414314e-23,2.2766165425174882e-46,1.5810585396113788e-46,0.0,0.0,1.8408013760155008e-45,6.911716667220146e-84,2.730393614131285e-46,3.169006223186046e-46,6.6765155903629676e-46,1.890061103708044e-78,9.958067836276932e-61,1.719106334371501e-38,1.843267562908522e-64,1.377828792689304e-46,6.155982966544175e-50,2.2257223910641128e-45,4.608927201309119e-25,4.065053928930274e-39,1.8976151157015474e-43,6.455213315857283e-98,1.9169821552611762e-76,9.12419383012179e-41,2.3239192806805514e-68,3.3684224963578667e-93,1.013565829623592e-135,4.8442632726358146e-113,1.2298489432911815e-85,9.708885839724093e-80,3.7966061082713854e-67,5.736202423563842e-118,3.76,0.0,0.8475176051954252,0.9999999913376403,4.477943576241152e-47,5.160579424538812e-100,7.718824237648138e-11,7.449268650576288e-11,2.695555870710082e-12,7.482595462532528e-24,8.66235976734028e-09,9.713285896254465e-29,3.1356543650184374e-30,7.253996865186564e-68,2.168786567129701e-65,1.7191253831630015e-38
2.526029425917001e-14,0.6216436404921339,5.527474635748007e-45,6.346261119674299e-23,1.6319542078205336e-45,1.1333600327747018e-45,0.0,0.0,7.744223643604951e-45,1.3704852955853665e-82,1.9572451576331343e-45,2.2716584534915732e-45,4.78584523639154e-45,2.4208334090329265e-77,7.198768955558092e-60,7.232402305813571e-38,3.896218758136338e-63,9.876775884742403e-46,4.342801156728947e-49,9.363579748497286e-45,1.1811061228138169e-24,1.710161920361426e-38,8.001446622153774e-43,3.5403910373662406e-96,7.648596965646435e-75,3.874055370193646e-40,3.9886094812538917e-67,1.8431996185870862e-91,4.2638301110332545e-133,7.550489306232388e-111,9.44767476376578e-84,3.873758543354827e-78,8.02509671275494e-66,1.252775225153575e-115,3.76,0.0,0.8475176051488209,0.9999999861077152,3.2099521625424392e-46,3.348065952108427e-98,1.2379246567613223e-10,1.1946941383097884e-10,4.323051845131854e-12,1.9175222804801768e-23,1.3892284717713852e-08,2.4892006914619747e-28,8.035680696598712e-30,1.527700646329688e-66,4.584263170042622e-64,7.232482840992087e-38
4.4279810316028456e-14,0.6216436405024669,4.953922936175971e-44,1.1124656262159052e-22,1.693479247328112e-44,1.1760973282542962e-44,0.0,0.0,4.296577892938256e-44,4.538410413858174e-81,2.0310501589877635e-44,2.357319263602977e-44,4.96616784464258e-44,4.884085631178354e-76,7.563846870519689e-59,4.012723608163616e-37,1.3811647935841545e-61,1.0249214189571058e-44,4.371535648102221e-48,5.195012821381253e-44,3.623573591380576e-24,9.488158809984355e-38,4.447428239860748e-42,4.27739695435229e-94,5.34699890837571e-73,2.1581610983369572e-39,1.2094778751626234e-65,2.2223554580659932e-89,2.266145326364405e-129,3.321315661651424e-108,1.311198839352327e-81,2.7080691784189854e-76,2.8448016273335587e-64,1.2626504501525496e-112,3.76,0.0,0.8475176050556125,0.9999999756482717,3.3309946116129004e-45,5.071572679249388e-96,2.1700091226774672e-10,2.0942289003402676e-10,7.578022233653893e-12,5.88283518763097e-23,2.4351728262142372e-08,7.636910218764741e-28,2.4653692316489129e-29,5.403810202310013e-65,1.6250514178657972e-62,4.012768622793583e-37
8.231884242974534e-14,0.6216436405231328,5.786383862298773e-43,2.0681533609853232e-22,2.169264505899368e-43,1.5065335581212157e-43,0.0,0.0,2.8285704824831386e-43,2.0424340501611285e-79,2.6016945090024046e-43,3.0196315326166633e-43,6.36115866549777e-43,1.2605166850844405e-74,9.907719671615574e-58,2.6418277190026147e-36,6.517521164170383e-60,1.3128832750489298e-43,5.453803758798103e-47,3.420036093731036e-43,1.2516669389044517e-23,6.246345713659976e-37,2.9348471199554566e-41,7.210057999062395e-92,5.022860566584416e-71,1.4227802431844752e-38,5.183459914698954e-64,3.737138210307982e-87,1.0092781053069671e-125,2.0619906295928644e-105,2.4576728216172414e-79,2.5438913925222755e-74,1.342418802239272e-62,1.526076431922414e-109,3.76,0.0,0.8475176048691956,0.99999995473101,4.266870643914847e-44,1.2197586377600286e-93,4.0341780542022707e-10,3.893299286494503e-10,1.4087876770548516e-11,2.0320506162832838e-22,4.526899004430915e-08,2.638085128308787e-27,8.51640249272207e-29,2.547698003229692e-63,7.668224349072586e-61,2.6418577596373994e-36
1.583969066571791e-13,0.6216436405644648,7.857279601064846e-42,3.97956366115022e-22,3.1022680579586554e-42,2.1545048418277714e-42,0.0,0.0,2.046784318757135e-42,1.0893084183135408e-77,3.720704459872869e-42,4.3183975043141904e-42,9.096304893838405e-42,3.7361408494060837e-73,1.4782753369583563e-56,1.9118342606434829e-35,3.5732785544431555e-58,1.8775641323054176e-42,7.666168958213302e-46,2.4747710062346013e-42,4.633551054489073e-23,4.519915958709634e-36,2.1328224127433176e-40,1.496598058557809e-89,5.497175355592609e-69,1.0299739727196445e-37,2.693680872730992e-62,7.724052349790918e-85,6.067067173964369e-122,1.6355365174455115e-102,5.374414740097164e-77,2.7840857518124276e-72,7.359878140093717e-61,2.392317053842646e-106,3.76,0.0,0.8475176044963618,0.9999999129029867,6.102083430009171e-43,4.031276054671732e-91,7.76251591602193e-10,7.491443507089556e-10,2.7107240892392505e-11,7.522322519007385e-22,8.70970133221822e-08,9.766814966667953e-27,3.1530185232751425e-28,1.3969510769167e-61,4.203980797170723e-59,1.9118565787358997e-35
2.344749708846129e-13,0.6216436406057968,3.194271818093273e-41,5.891020409396856e-22,1.2787156383700829e-41,8.880522496159518e-42,0.0,0.0,6.314501243909749e-42,8.148497096008158e-77,1.5336149597049154e-41,1.7799740079432954e-41,3.74915981356261e-41,2.0073551460789536e-72,6.250932073046776e-56,5.898541551235408e-35,2.4169069756471268e-57,7.739017425813578e-42,3.2659718803650137e-45,7.634864818596948e-42,1.0153123559486341e-22,1.394429951309523e-35,6.598849026118055e-40,1.5457330403612553e-88,4.407720384480303e-68,3.1778298837152607e-37,1.8030499574667938e-61,7.971600901429469e-84,7.71161837489983e-121,2.0594149273945983e-101,5.0009028652496894e-76,2.232315798822887e-71,4.978093020859243e-60,3.0273971274786073e-105,3.76,0.0,0.8475176041235281,0.9999998710836292,2.5151806633981292e-42,4.654758460255897e-90,1.1490853776201657e-09,1.1089592325289208e-09,4.0126145089393744e-11,1.6482808057593357e-21,1.289163707748444e-07,2.1402831130896848e-26,6.9095530035553385e-28,9.450282863422229e-61,2.84345858962908e-58,5.898611619803577e-35
3.1055303511204666e-13,0.6216436406471287,8.827407414970866e-41,7.802523615848274e-22,3.5622209234243963e-41,2.4739007247894464e-41,0.0,0.0,1.419200739033026e-41,3.722573795011299e-76,4.272284798218503e-41,4.958580973429043e-41,1.0443759337816323e-40,6.872570642872213e-72,1.784587171550935e-55,1.325791998192789e-34,1.0279784556899696e-56,2.1559047710470995e-41,9.353932373125848e-45,1.7159530696504254e-41,1.781038693677013e-22,3.1340128052196883e-35,1.487142624178827e-39,1.1270423731972976e-87,2.1330640431739287e-67,7.1425228534698e-37,7.609825447431102e-61,5.796950688344144e-83,1.9352976023483497e-119,2.209296713774882e-100,2.7226114351685355e-75,1.0802995929408766e-70,2.117319941106536e-59,4.4199169347253564e-104,3.76,0.0,0.8475176037506943,0.999999829272936,7.006690505932323e-42,3.589262832604798e-89,1.5219191634741458e-09,1.4687745740938589e-09,5.314458937703971e-11,2.891336288776133e-21,1.7072706411138995e-07,3.7547107921179504e-26,1.2121607857331817e-27,4.0201208606773936e-60,1.2093859722829032e-57,1.3258080062309473e-34
4.627091635669142e-13,0.6216436407297927,4.314475537054033e-40,1.162566945939887e-21,1.760691340029602e-40,1.222764452868722e-40,0.0,0.0,4.689973924046186e-41,4.653668413496117e-75,2.111645755748525e-40,2.450856855419312e-40,5.161251373788012e-40,5.4748685660704066e-71,9.439977234823384e-55,4.381954491394523e-34,1.2940266012118691e-55,1.065589937132113e-40,4.697105731357573e-44,5.670605830861133e-41,3.9538000544680365e-22,1.0356782239917862e-34,4.9486382951347645e-39,4.06799066806103e-86,4.2193437246730415e-66,2.360454158943612e-36,9.440518189975082e-60,2.0740622643135751e-81,1.5935892216733585e-116,2.740304688708043e-98,8.565203886708113e-74,2.136871560391357e-69,2.6652801226032867e-58,9.882577077827995e-102,3.76,0.0,0.8475176030050268,0.999999745677532,3.463167295701186e-41,2.191344982692794e-87,2.2675867346901274e-09,2.188406636373018e-09,7.918009830989966e-11,6.418388212396775e-21,2.543224678932007e-07,8.336583638111158e-26,2.691429426969281e-27,5.065742161529112e-59,1.5222834862341292e-56,4.38200959566114e-34
5.996496791762951e-13,0.6216436408041902,1.1452103234886986e-39,1.5066659712473782e-21,4.694566440356942e-40,3.260270409631244e-40,0.0,0.0,1.0035818097769164e-40,1.9477308923596475e-74,5.630307237714513e-40,6.53474679053384e-40,1.3760230487544345e-39,1.839119979810053e-70,2.624692546438765e-54,9.377750884644926e-34,5.279200159694939e-55,2.8411942567320426e-40,1.2678584381631607e-43,1.213415476190717e-40,6.6403782841185085e-22,2.216179499000944e-34,1.0643525286969158e-38,2.579211065011176e-85,1.9903267254078632e-65,5.051104339848983e-36,3.8346053618090897e-59,1.3090307575904879e-80,2.6776543536971914e-115,2.5239179666504225e-97,4.576883235945683e-73,1.0079882329964216e-68,1.0873430262881144e-57,1.1198033967255026e-100,3.76,0.0,0.8475176023339259,0.9999996704712819,9.233881334449942e-41,1.5939515025716072e-86,2.938687548223654e-09,2.8360770645888135e-09,1.0261048362273324e-10,1.0779346447087986e-20,3.295287180491938e-07,1.4003122426744657e-25,4.5209433984811274e-27,2.0676107518844868e-58,6.2102370525697905e-56,9.377872298923261e-34
7.365901947856759e-13,0.6216436408785877,2.5081319201567298e-39,1.8507800658399245e-21,1.0312958170772276e-39,7.162098652591602e-40,0.0,0.0,1.839101489826612e-40,6.161219326607887e-74,1.2368555733804645e-39,1.4355404706687189e-39,3.022532826062222e-39,4.958479514169093e-70,6.011237991070652e-54,1.718699424861927e-33,1.618474161185363e-54,6.241480307198598e-40,2.8107557315540704e-43,2.2236155562626175e-40,1.0019572661976698e-21,4.061206997019737e-34,1.9604620782520456e-38,1.0763490459584652e-84,7.129154181390252e-65,9.256475816896756e-36,1.1722475081055086e-58,5.447917618191972e-80,1.6667605647079535e-114,1.2853133370375665e-96,1.8918619868412547e-72,3.6104878694256734e-68,3.3335172468606714e-57,6.138213208354048e-100,3.76,0.0,0.8475176016628251,0.9999995952930751,2.0284810998579596e-40,7.264047393672057e-86,3.6097883612258436e-09,3.4837489821211137e-09,1.2603937908646198e-10,1.626436734822051e-20,4.047069248718319e-07,2.113195716796835e-25,6.822651202536073e-27,6.3426314464533955e-58,1.9038403148295604e-55,1.718722320045902e-33
8.735307103950567e-13,0.6216436409529853,4.809595924063556e-39,2.194909235618079e-21,1.9818665531558322e-39,1.3763550026948545e-39,0.0,0.0,3.040139870956255e-40,1.6244938746982045e-73,2.376891562382511e-39,2.7587071949367844e-39,5.80792948387624e-39,1.132521192548005e-69,1.2010374704387794e-53,2.8414155643148984e-33,4.1765104562403305e-54,1.199437910829552e-39,5.445826391136819e-43,3.675737580166697e-40,1.4091384705213103e-21,6.713360040063131e-34,3.256948771378451e-38,3.8405100027556657e-84,2.063530764771231e-64,1.5301670807194228e-35,3.018213651462754e-58,1.93508790877457e-79,1.2499635589894479e-113,5.977170413821483e-96,6.113882019766072e-72,1.0450475285116935e-67,8.602194048836905e-57,3.3706625379183423e-99,3.76,0.0,0.8475176009917242,0.9999995201429017,3.898173210236733e-40,2.8292113584999144e-85,4.280889173696697e-09,4.13142238887966e-09,1.494667847913459e-10,2.287336676778797e-20,4.798570983243243e-07,2.972365577115906e-25,9.596765044747104e-27,1.6375706774904948e-57,4.9127583532965355e-55,2.841454457344537e-33
1e-12,0.6216436410273828,8.086770568784397e-39,2.5127377894494245e-21,3.337327708976324e-39,2.317683512051478e-39,0.0,0.0,4.5337767958009665e-40,3.5452416827834184e-73,4.002517408557846e-39,4.645465862921937e-39,9.779311165661571e-39,2.2005077036087465e-69,2.094060459032037e-53,4.237837800826215e-33,8.977478542941162e-54,2.0197677664641687e-39,9.229397991121127e-43,5.4816067503627565e-40,1.8467045461175916e-21,1.0011596415046543e-33,4.879411219419755e-38,1.0834355521989419e-83,4.874921301795321e-64,2.2819688065082156e-35,6.476903240132608e-58,5.4350838023017e-79,6.91907473488119e-113,2.1630567626031123e-95,1.5802145928465785e-71,2.468824359438818e-67,1.849050935340641e-56,1.403437989335725e-98,3.76,0.0,0.8475176003719395,0.9999994507640151,6.564245241085294e-40,8.769082271870169e-85,4.900673921579202e-09,4.729572442670553e-09,1.711014788749802e-10,2.997527389514882e-20,5.492359849064094e-07,3.8958263689771327e-25,1.2578554103686619e-26,3.521649269111798e-57,1.0559768795270208e-54,4.2378972433313186e-33
1.0104712260044375e-12,0.6216436410273828,8.40768292404103e-39,2.5390534867267696e-21,3.470112058484418e-39,2.409898344920419e-39,0.0,0.0,4.673992522266457e-40,3.74686428175412e-73,4.161767700936407e-39,4.830297336209805e-39,1.0168345350642852e-38,2.3095943214086734e-69,2.1825908550344153e-53,4.368933488061208e-33,9.479946525795573e-54,2.1001292765882043e-39,9.600773897275927e-43,5.6511327335272275e-40,1.8855815994760896e-21,1.0321218387636533e-33,5.032044104873267e-38,1.1604582471973155e-83,5.175017827919268e-64,2.3525447437906132e-35,6.838764767148085e-58,5.82025740800632e-79,7.589415450807215e-113,2.341388660698428e-95,1.6853486344492775e-71,2.6208025241265715e-67,1.9525417018972916e-56,1.5266716608166083e-98,3.76,0.0,0.8475176003206234,0.9999994450207512,6.8254201489920615e-40,9.432967008163849e-85,4.9519899856362125e-09,4.779097284770411e-09,1.7289270083142425e-10,3.0606257034511554e-20,5.549792487840875e-07,3.9778809667399147e-25,1.284350590421386e-26,3.718858716216762e-57,1.1150779511563697e-54,4.3689948805680995e-33
1.2843522572231992e-12,0.6216436411761779,2.1082752696322885e-38,3.227387254962082e-21,8.721084393966521e-39,6.056535974965323e-39,0.0,0.0,9.48159010671414e-40,1.5086897447858312e-72,1.0459328976452714e-38,1.2139462084854367e-38,2.555045851014871e-38,7.543968779702234e-69,5.881841081887513e-53,8.864575544960879e-33,3.7387538063096985e-53,5.278026993338818e-39,2.4406846554117696e-42,1.1463593790336323e-39,3.0462541984497973e-21,2.0937088304318264e-33,1.030615775592573e-37,7.641915752686762e-83,2.4283158137269152e-63,4.7724189147714844e-35,2.6899766180010515e-57,3.7936582939902715e-78,1.896056121431078e-111,2.575052727421051e-94,9.340156115254378e-71,1.2297655454657702e-66,7.700498422707291e-56,2.18636024191479e-97,3.76,0.0,0.8475175989784218,0.9999992948604821,1.7153587728598397e-39,7.739827077194774e-84,6.294191607921232e-09,6.0744515436111915e-09,2.1974006425450434e-10,4.9443395614350995e-20,7.051395179353949e-07,6.428160331526984e-25,2.0755660680946975e-26,1.4681457269509585e-56,4.397453295601413e-54,8.864706432759903e-33
