Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133)
2.476528925314219e-05,0.5954977025588863,1.6085366071714149e-10,3.841254768620076e-10,5.641593326097395e-10,1.5243182639391278e-10,0.0,0.0,3.5325681269452167e-09,1.4173406668455363e-12,6.654487614887605e-08,1.5822729641634399e-10,4.497740458136318e-12,1.9672479887143187e-30,5.696786808236633e-21,1.5744226531431374e-13,8.592947676127098e-10,1.0617514092129178e-06,1.3477105703879944e-15,4.656876862893885e-19,4.7473201119793784e-07,2.819665432754852e-14,2.6552598251167444e-15,3.537903998672755e-17,7.929836512729744e-15,2.749098205705844e-09,1.076433254746282e-16,1.5917565048492096e-18,2.297828592043098e-17,9.861882914356991e-20,5.404899080046682e-17,2.982447002985139e-20,1.1276633065402572e-13,3.019662323901098e-17,3.76,0.0,0.5435074110429117,0.9998148263433388,9.924017221870713e-10,7.928210861087751e-13,0.06327857537143684,0.0632763053159928,1.840329090022065e-07,5.529965326573067e-13,0.000184101831183064,2.733554229828441e-10,2.22272260430417e-15,3.150773820311945e-16,9.240412680219143e-15,1.0019063684051715e-06,1.2944058732545219e-11,1.915165858679996e-11,3.44236650465968e-10,1.0701988157450315e-09,1.9248298039570284e-09,1.0354956200047655e-11,9.946493456827462e-12,6.268592945933977e-18,6.305178668411758e-19,7.842286170529463e-15,2.2671520917804005e-15
2.5231979373957786e-05,0.5956212789971892,1.6497609717375575e-10,3.883686805433741e-10,5.780560632943084e-10,1.614241296801963e-10,0.0,0.0,3.6828926900320525e-09,1.5282358159229935e-12,7.026563322073397e-08,1.6604180781841634e-10,4.666023388216727e-12,2.143333177445503e-30,6.0548965150814775e-21,1.620176975247297e-13,9.164895313790816e-10,1.101234480439617e-06,1.4150466075699917e-15,4.950326257001609e-19,4.925257724327989e-07,2.926069894144089e-14,2.7324596609234977e-15,3.958350548677753e-17,8.456881810828032e-15,2.885072116935425e-09,1.1272849038217376e-16,1.8205082314875772e-18,2.6734208085983016e-17,1.1237727663256326e-19,5.7731280029903e-17,3.1178503396971306e-20,1.1772354922141608e-13,3.2823082926854955e-17,3.76,0.0,0.5423805969896117,0.9998147863840726,1.0589269513582095e-09,8.793944630691015e-13,0.06440541087452674,0.06440306201500394,1.8365369358165123e-07,5.525633926416926e-13,0.0001841018240320967,2.83577128736769e-10,2.2713904151016553e-15,3.2855877421605684e-16,9.637019927045439e-15,1.038052651001903e-06,1.3171822335571935e-11,1.971658011633925e-11,3.52310201032696e-10,1.1049314065954364e-09,2.007547829682121e-09,1.0810331370526967e-11,1.0384248716639797e-11,6.450068427604826e-18,6.487816948445257e-19,8.072103507417964e-15,2.3524098177082142e-15
2.569866949477338e-05,0.5957445992769291,1.6912795794457384e-10,3.925902381307499e-10,5.919094488639156e-10,1.707666841579476e-10,0.0,0.0,3.836863856165854e-09,1.645522709673058e-12,7.411867614786561e-08,1.7407971978965573e-10,4.837259674192669e-12,2.3310801965050278e-30,6.4272402813612815e-21,1.6664105529126984e-13,9.760552092093893e-10,1.1414050251790464e-06,1.4844187529365124e-15,5.2556192156859225e-19,5.106368805649125e-07,3.0344036035072515e-14,2.810449901696882e-15,4.4172335359593705e-17,9.00567263775405e-15,3.024947356165038e-09,1.1795865466842797e-16,2.0773574060382916e-18,3.099942976540146e-17,1.2766916810205435e-19,6.15753234638093e-17,3.256089076385123e-20,1.2276964306651843e-13,3.561139474931103e-17,3.76,0.0,0.5412561191744216,0.999814745723462,1.1282548755301707e-09,9.732712807069336e-13,0.06552991058648948,0.06552748145656781,1.8327526366816773e-07,5.521311810890948e-13,0.00018410181623183794,2.9397938136472603e-10,2.3202541508236077e-15,3.4220835910901966e-16,1.0036283364039328e-14,1.0747681626255683e-06,1.339901924273646e-11,2.0287968763993764e-11,3.604249877133773e-10,1.140088513714645e-09,2.0919322379448647e-09,1.1276770599208363e-11,1.0832646980746114e-11,6.633377618571502e-18,6.671791742729334e-19,8.29783167158226e-15,2.4391954883418375e-15
2.6165359615588977e-05,0.5958676639295084,1.7330904558246474e-10,3.9679123788865465e-10,6.057210999341325e-10,1.8046638313162712e-10,0.0,0.0,3.994509303914105e-09,1.7694416086217052e-12,7.810604673970704e-08,1.823432224743492e-10,5.011442192078612e-12,2.531154717920552e-30,6.814108453098163e-21,1.713102548290949e-13,1.0380298816136065e-09,1.1822613219938168e-06,1.5558520027283238e-15,5.572990903971635e-19,5.290648006342143e-07,3.14466426013381e-14,2.8892311831834198e-15,4.91703025939182e-17,9.576550414984564e-15,3.1687628461504253e-09,1.2333556094985337e-16,2.3651307785467305e-18,3.582906388077111e-17,1.446233452302234e-19,6.55844374518375e-17,3.397176280074173e-20,1.2790409798394323e-13,3.856751403906027e-17,3.76,0.0,0.5401339727532172,0.9998147043620045,1.2004336453136098e-09,1.0748872736924636e-12,0.06665207935291141,0.06664956848690184,1.8289762301358806e-07,5.516998487916588e-13,0.00018410180882382616,3.0456181002752446e-10,2.3692965961775633e-15,3.5615445023962855e-16,1.0446537758150732e-14,1.1120493587449024e-06,1.3625651096822172e-11,2.0865796642440416e-11,3.6858076936376095e-10,1.175666776177221e-09,2.177971646751264e-09,1.1754345385417944e-11,1.1291757341737844e-11,6.818453914202642e-18,6.858036151628476e-19,8.532129798458502e-15,2.5275090178983023e-15
2.6632049736404572e-05,0.5959904734852207,1.7751926171041394e-10,4.009727335192177e-10,6.194925803915362e-10,1.905301264947431e-10,0.0,0.0,4.1558565639288065e-09,1.900237037484756e-12,8.222977400933286e-08,1.9083452492433605e-10,5.188563839431979e-12,2.7441019398344363e-30,7.21564310503499e-21,1.7602777859616911e-13,1.1024513397212352e-09,1.2238016544816393e-06,1.6293715115384577e-15,5.902679109908839e-19,5.478089981960553e-07,3.2568495601949685e-14,2.9687931870896066e-15,5.460313074498822e-17,1.0169853543716046e-14,3.3165573393057665e-09,1.288608855233566e-16,2.686874393572322e-18,4.1282732133203385e-17,1.6337604817092256e-19,6.976194035830863e-17,3.541126006597347e-20,1.3312642476956718e-13,4.1697475896317267e-17,3.76,0.0,0.539014152891934,0.9998146623029023,1.27551114753715e-09,1.1846935335905387e-12,0.06777192200930805,0.06776932794217376,1.8252076148252765e-07,5.512694636834948e-13,0.00018410180014048248,3.1532404481909946e-10,2.418542730379859e-15,3.7019111516196764e-16,1.0854380113042846e-14,1.1498927111992072e-06,1.3851719493287124e-11,2.1450036240050504e-11,3.76777328659645e-10,1.2116630515708882e-09,2.2656546979374055e-09,1.2243103587041036e-11,1.1761624854010764e-11,7.005383917524138e-18,7.045056734031282e-19,8.754724070525074e-15,2.617344655898186e-15
2.7098739857220167e-05,0.5961130284732626,1.81758418727723e-10,4.051357366942464e-10,6.332253993857299e-10,2.0096482277635127e-10,0.0,0.0,4.320933022772139e-09,2.0381577639223457e-12,8.649187428775066e-08,1.9955578404359638e-10,5.368617537320742e-12,2.9704260081505078e-30,7.6321948980201e-21,1.8078974206515485e-13,1.1693570402964177e-09,1.2660243111784828e-06,1.7050024788351321e-15,6.244921968554158e-19,5.668689393243688e-07,3.3709571967628244e-14,3.049145029127541e-15,6.049751269537553e-17,1.0785917397873167e-14,3.468369439534425e-09,1.345364555415902e-16,3.045870506804711e-18,4.7424910060322566e-17,1.8407119866482885e-19,7.41111702926656e-17,3.6879544628555215e-20,1.3843615178539886e-13,4.500739440681515e-17,3.76,0.0,0.5378966547665462,0.9998146195452589,1.3535350161871037e-09,1.3031567563831472e-12,0.06888944338114374,0.06888676464848618,1.8214468974074892e-07,5.508399244656034e-13,0.00018410179261005728,3.262657168715051e-10,2.4679544834448532e-15,3.846138378195142e-16,1.1279212553649769e-14,1.188294707994588e-06,1.407722607309422e-11,2.20406629959435e-11,3.8501446800634713e-10,1.2480743919421877e-09,2.3549701035403626e-09,1.2743129986115352e-11,1.22423320187546e-11,7.194023833540426e-18,7.235000665650969e-19,8.995093506792936e-15,2.708704857108398e-15
2.7565429978035762e-05,0.5962353294217352,1.8602642869408954e-10,4.092812161480378e-10,6.46921011874915e-10,2.1177738805636833e-10,0.0,0.0,4.4897659309074496e-09,2.183456776997271e-12,9.089435129847757e-08,2.0850918790141843e-10,5.551596228382621e-12,3.210624927650078e-30,8.063955434932977e-21,1.8559791124158833e-13,1.238784172068136e-09,1.3089275855914212e-06,1.7827701362933425e-15,6.59996061469381e-19,5.862440906110395e-07,3.486984859857272e-14,3.1302764321017817e-15,6.68811138786185e-17,1.1425074473037154e-14,3.6242376086137857e-09,1.403640469302779e-16,3.4456425772024056e-18,5.4325045620061735e-17,2.0686054460699132e-19,7.863546772363228e-17,3.837678534481317e-20,1.4383282491162208e-13,4.850346221689382e-17,3.76,0.0,0.536781473563031,0.9998145760918423,1.4345526360372818e-09,1.4307592664820907e-12,0.07000464828386824,0.07000188342195288,1.8176939992200048e-07,5.504112777135345e-13,0.0001841017849908497,3.3738645826429255e-10,2.51754982853924e-15,3.9927068017111547e-16,1.1711073403086337e-14,1.2272518533515503e-06,1.430217242308887e-11,2.263765272276841e-11,3.9329200754098333e-10,1.2848980378629995e-09,2.445906655627085e-09,1.3254485899567217e-11,1.2733937243788894e-11,7.384437129556409e-18,7.426765073924065e-19,9.238145599857801e-15,2.801584640625548e-15
2.79854510867698e-05,0.5963451835071183,1.8989226875869977e-10,4.1299793118871355e-10,6.59216408098601e-10,2.2183749696269612e-10,0.0,0.0,4.644949723899644e-09,2.320746805398503e-12,9.497824869928903e-08,2.16767534567786e-10,5.718772103417214e-12,3.439287271397786e-30,8.465672914481556e-21,1.8996564833121068e-13,1.303454913300405e-09,1.3481210542998895e-06,1.854608804202844e-15,6.930634468166295e-19,6.039507910111283e-07,3.5930494677227296e-14,3.203956596160949e-15,7.306829515182826e-17,1.2020333045736247e-14,3.768018580301472e-09,1.4574026113802803e-16,3.843416212661716e-18,6.124481726978824e-17,2.29293411319961e-19,8.285978581510408e-17,3.974920997298843e-20,1.4876380553000174e-13,5.181426185739516e-17,3.76,0.0,0.5357797874773202,0.9998145363908849,1.51006711880631e-09,1.5538269597052242e-12,0.07100635608714888,0.07100351245796131,1.814323025436558e-07,5.500262866442357e-13,0.0001841017773134595,3.47547926542308e-10,2.5623533990444363e-15,4.125708931605118e-16,1.209978241309987e-14,1.262785059934637e-06,1.4504146460859554e-11,2.3180364332768083e-11,4.007761990029407e-10,1.3183896999024303e-09,2.5291264513513774e-09,1.3724433335175255e-11,1.3185737989570675e-11,7.557362488164088e-18,7.600249777522758e-19,9.450147066750357e-15,2.886472440241985e-15
2.8405472195503835e-05,0.5964548326307605,1.9378135745418678e-10,4.1670184844659936e-10,6.714837775046157e-10,2.3221434091676088e-10,0.0,0.0,4.803217873067319e-09,2.4644119061705055e-12,9.917890725636505e-08,2.2521724355409432e-10,5.888306409788213e-12,3.680042665301507e-30,8.88005743065479e-21,1.943701131463249e-13,1.3702245847804916e-09,1.3878632080652118e-06,1.9282171776875798e-15,7.272044765745525e-19,6.219119918784372e-07,3.70066573537985e-14,3.2782696589840954e-15,7.969651295429329e-17,1.263480250286045e-14,3.915143869826022e-09,1.5124233173379448e-16,4.280210557608787e-18,6.88971855589412e-17,2.5367421417025296e-19,8.723107574126152e-17,4.114538179676231e-20,1.537645421291026e-13,5.5285545045610583e-17,3.76,0.0,0.5347799707116735,0.9998144961282013,1.5880789307128667e-09,1.6850748841960306e-12,0.07200619493927259,0.07200327135821284,1.8109583833577825e-07,5.496420013088171e-13,0.00018410177005534096,3.5785387705196245e-10,2.6072981718055424e-15,4.2611575918742784e-16,1.2498011259183043e-14,1.298762592577263e-06,1.4705669177250676e-11,2.3728194991266582e-11,4.082928704536708e-10,1.3522114558218213e-09,2.613642371194088e-09,1.4203656408540786e-11,1.3646460978523167e-11,7.73168757605523e-18,7.775615157855011e-19,9.670254450760618e-15,2.9725884056313585e-15
2.882549330423787e-05,0.5965642771753751,1.976936985491488e-10,4.20393585852013e-10,6.837240574337723e-10,2.429129775280254e-10,0.0,0.0,4.9645899608093854e-09,2.614645199318281e-12,1.034977618415061e-07,2.3385990135472516e-10,6.060194047569202e-12,3.9336916435453724e-30,9.307220851759952e-21,1.9881253818730918e-13,1.4391197072615731e-09,1.4281528131554972e-06,2.0036137941838145e-15,7.624368177905607e-19,6.401273054427159e-07,3.809831972692858e-14,3.3532044467022334e-15,8.678800911081343e-17,1.3268719406441212e-14,4.0656412568511545e-09,1.5687151256710566e-16,4.7591484658221435e-18,7.734424670199155e-17,2.8013087488679697e-19,9.175179267055656e-17,4.2565449216159345e-20,1.5883472711403168e-13,5.892198611714796e-17,3.76,0.0,0.5337820197773663,0.9998144553062971,1.668622123751057e-09,1.8248878118441474e-12,0.07300416832998047,0.0730011636129488,1.8075999947281983e-07,5.492584628103548e-13,0.0001841017618161283,3.6830404371669027e-10,2.6524029003023685e-15,4.397424152484904e-16,1.289466662666254e-14,1.3351819362759263e-06,1.4906741727882824e-11,2.4281128730076166e-11,4.158419178867173e-10,1.3863616190710771e-09,2.6994465090054677e-09,1.469218863705279e-11,1.4116137627716656e-11,7.907487626343381e-18,7.951674143797347e-19,9.881512186052545e-15,3.0599285244082753e-15
2.9245514412971908e-05,0.596673517522957,2.0162916825800843e-10,4.2407373312513187e-10,6.959381467807138e-10,2.5393847171801046e-10,0.0,0.0,5.12908548571396e-09,2.7716425242593413e-12,1.0793623926986163e-07,2.4269704389844825e-10,6.2344299334601194e-12,4.199938961425696e-30,9.747425403390859e-21,2.03290528365109e-13,1.5101665874131412e-09,1.4689886389597077e-06,2.080817211414162e-15,7.987783736292112e-19,6.585963442790159e-07,3.9205464876037274e-14,3.42877914953628e-15,9.436569805493488e-17,1.3922318511578043e-14,4.2195384486708705e-09,1.6262928111268527e-16,5.28354678721242e-18,8.665211005297789e-17,3.0879707923568727e-19,9.642441067394887e-17,4.400957604739765e-20,1.6397405809077716e-13,6.272830877937521e-17,3.76,0.0,0.5327859311921855,0.9998144139235481,1.7517306012360774e-09,1.9736612137863593e-12,0.0740002797424942,0.07399719270587604,1.8042479751578463e-07,5.488755920822778e-13,0.00018410175532192942,3.7889816115888663e-10,2.697630887091425e-15,4.537616783421122e-16,1.3311209975279742e-14,1.372040586359628e-06,1.510736527193485e-11,2.4839150996727233e-11,4.234232444453013e-10,1.4208385864139658e-09,2.786531066417174e-09,1.5190108418518567e-11,1.4594844507657763e-11,8.08460561773922e-18,8.130701667161229e-19,1.0116879827837417e-14,3.148495401859155e-15
2.9665535521705944e-05,0.5967825540547895,2.055878399588718e-10,4.277428526245633e-10,7.081269080797498e-10,2.652958925516433e-10,0.0,0.0,5.296723865516492e-09,2.9356024284523767e-12,1.1249575833732297e-07,2.517302747181321e-10,6.411008995137169e-12,4.480140585621357e-30,1.0200724756556406e-20,2.0780689736596492e-13,1.5833914025492694e-09,1.510369458141937e-06,2.1598459991284902e-15,8.362469571302316e-19,6.773187213082474e-07,4.0328075862105084e-14,3.5049655654351982e-15,1.0245317186464721e-16,1.4595832857765108e-14,4.3768630814265695e-09,1.6851683316057913e-16,5.856922326258797e-18,9.68910426783118e-17,3.398123678741652e-19,1.0125139572956472e-16,4.547792352306926e-20,1.691822393854826e-13,6.670928572936692e-17,3.76,0.0,0.5317917014804178,0.9998143719846575,1.8374381193987366e-09,2.131801318197295e-12,0.07499453265352861,0.07499136211422845,1.800902146569842e-07,5.484934847876119e-13,0.00018410174696976777,3.8963596462659126e-10,2.7430286747421716e-15,4.677651960373402e-16,1.3719286866845908e-14,1.4093360487046684e-06,1.5307540957223378e-11,2.5402246438972943e-11,4.3103675869460036e-10,1.4556408332588686e-09,2.874888355382989e-09,1.5697432424085027e-11,1.508259600179667e-11,8.263239699728617e-18,8.309709269144609e-19,1.0332808438083194e-14,3.2382816403222094e-15
3.0043554519566577e-05,0.5968805129855262,2.091704456929539e-10,4.3103607652420263e-10,7.190758246924547e-10,2.758055626471069e-10,0.0,0.0,5.450301523909121e-09,3.089285622252143e-12,1.1670398229694276e-07,2.60029105986999e-10,6.571929385931162e-12,4.744291081612515e-30,1.0620045628980784e-20,2.119031412615093e-13,1.6511773248980503e-09,1.548077152936044e-06,2.232547962205088e-15,8.709470438954013e-19,6.943851451479495e-07,4.135163502489818e-14,3.574070281120013e-15,1.1018781321056871e-16,1.5219214484603985e-14,4.521408497994358e-09,1.7392766691476354e-16,6.4179084452556324e-18,1.0696367235029889e-16,3.6985477504485346e-19,1.0572971915700524e-16,4.682029273726028e-20,1.7392822859490317e-13,7.04454782606905e-17,3.76,0.0,0.5308984812091477,0.9998143337632763,1.9168248477827956e-09,2.2824804075517692e-12,0.07588777412296333,0.07588452742011331,1.7978962641429987e-07,5.481501984344581e-13,0.00018410173964921643,3.994226210931444e-10,2.7840096716093726e-15,4.805508741829307e-16,1.4093249599680103e-14,1.4432733862579768e-06,1.5487317108143786e-11,2.5913358026184603e-11,4.3791637078643694e-10,1.4872397678167144e-09,2.955491839192454e-09,1.6162106136719404e-11,1.5529345725989056e-11,8.425204915569164e-18,8.472241475488767e-19,1.0532053773830319e-14,3.3201332789647202e-15
3.042157351742721e-05,0.5969783074107172,2.1277177844379888e-10,4.343211788988834e-10,7.300054820181837e-10,2.865919071640614e-10,0.0,0.0,5.606454581703814e-09,3.248920049329368e-12,1.2101241582103485e-07,2.684891508868159e-10,6.734739977386198e-12,5.020080115921549e-30,1.1050266977229438e-20,2.1602921827616724e-13,1.7207672141679896e-09,1.5862244106267294e-06,2.3067571008633954e-15,9.065877306522234e-19,7.116561779790907e-07,4.238769540499928e-14,3.643677851437143e-15,1.18373208529474e-16,1.5859082219794375e-14,4.66877252169063e-09,1.7944573678281528e-16,7.024441976548822e-18,1.1790825135703555e-16,4.02028168368626e-19,1.1033690988173609e-16,4.818255887378817e-20,1.7872954150383434e-13,7.433059356531055e-17,3.76,0.0,0.5300067612906104,0.9998142950918327,1.998368429216272e-09,2.4413957823124782e-12,0.07677951554245589,0.07677619171852508,1.7948954389572068e-07,5.478074900369666e-13,0.0001841017320978306,4.0932525740477873e-10,2.825110210279655e-15,4.934705977937085e-16,1.4470396488146508e-14,1.4775607263274889e-06,1.5666732260158006e-11,2.6428557387912055e-11,4.4482192588503276e-10,1.5190999887186565e-09,3.0371146632788237e-09,1.6634487712380268e-11,1.598350915847787e-11,8.588320456614404e-18,8.63583155494203e-19,1.0730969179846142e-14,3.40297199287596e-15
3.079959251528784e-05,0.5970759376068414,2.1639181617763707e-10,4.375985177619561e-10,7.409164417277281e-10,2.976586340639924e-10,0.0,0.0,5.765197022225789e-09,3.4146560306997523e-12,1.2542207671435874e-07,2.7711152726966837e-10,6.8994371030997195e-12,5.307766835659211e-30,1.1491518616669127e-20,2.2018467099515556e-13,1.7921797595146612e-09,1.624810343022813e-06,2.382486993211246e-15,9.431822263404191e-19,7.291315383437868e-07,4.343624461554722e-14,3.71379702136608e-15,1.270279915442119e-16,1.6515602371031956e-14,4.8189751610287804e-09,1.8507207614950616e-16,7.67953491406781e-18,1.2978532607157812e-16,4.364471235052664e-19,1.150747883763365e-16,4.956486277069192e-20,1.8358597199414847e-13,7.836821095720594e-17,3.76,0.0,0.5291165392044684,0.9998142559699569,2.0820931756617486e-09,2.608866268108938e-12,0.07766975943305857,0.07766635753088642,1.7918997096097582e-07,5.474653421037674e-13,0.00018410172548161266,4.1934368199023996e-10,2.866318129816868e-15,5.066417159435839e-16,1.4859659727650128e-14,1.5121962721151913e-06,1.5845787243209947e-11,2.6947834585452493e-11,4.5175336776984743e-10,1.5512205220506874e-09,3.1197514752699473e-09,1.7114612178402902e-11,1.644511970643787e-11,8.752522329850645e-18,8.801356101805366e-19,1.0943539310253603e-14,3.486798204963888e-15
3.117761151314847e-05,0.5971734038499107,2.2003059259770514e-10,4.4086843655677393e-10,7.518092474635119e-10,3.090094547692757e-10,0.0,0.0,5.926542774736438e-09,3.586645632754117e-12,1.299339776289034e-07,2.8589739015947564e-10,7.066017104304657e-12,5.607973119363946e-30,1.1943877091352923e-20,2.2437036302427518e-13,1.8654335641519665e-09,1.6638340640971157e-06,2.459751215212423e-15,9.807436861262256e-19,7.468109450138086e-07,4.449727025862866e-14,3.784410462846014e-15,1.3617125871982479e-16,1.7188940168072425e-14,4.972036383117849e-09,1.9080761526193806e-16,8.3863525264193e-18,1.4265864408943566e-16,4.732303984975353e-19,1.199451794858039e-16,5.096734603908258e-20,1.884973169571556e-13,8.256194067152735e-17,3.76,0.0,0.5282278124346176,0.9998142164006697,2.1680233083386406e-09,2.7852179702328767e-12,0.07855850831158483,0.0785550273743979,1.788908975835041e-07,5.471237899585722e-13,0.00018410171757411945,4.29477703725613e-10,2.907656852098699e-15,5.198353487711227e-16,1.5243883997548363e-14,1.5471782336889943e-06,1.60244828963205e-11,2.74711796952644e-11,4.587106425203771e-10,1.583600429100059e-09,3.20339700801591e-09,1.760250761772039e-11,1.6914204159342706e-11,8.917926709620832e-18,8.967113832298377e-19,1.1143028240981202e-14,3.571607652986666e-15
