Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41)
0.004626151440898546,0.6388920779777367,4.900969947878555e-07,2.476220210271235e-07,1.1516071449621663e-06,0.0001068118048558768,0.0,0.0,0.00024489075239630183,3.201370791604951e-05,0.006312703259210291,7.637702740927845e-05,2.7169329268676702e-08,1.0729434266521643e-20,1.0150217132309807e-14,1.0032136390216019e-09,0.00018830037875017927,0.0017418349410738792,3.3667538895694487e-09,2.021774604499368e-12,0.00014931644816772912,2.172135534954304e-12,4.760541256114494e-11,2.624841605937918e-06,4.752132553115391e-08,0.0014269939860302417,3.420863970285235e-11,1.3704751019214294e-05,0.00030078635772200945,2.0802619395731667e-08,7.154362956943119e-10,5.142952899033679e-12,3.837675134915527e-09,4.6159982263241024e-08,3.76,0.0,0.0789039471833016,0.993102311955885,0.0016080703599681459,0.00037236884336262137,0.754587863060323,0.7420867906121006,3.4844286966196567e-09,3.100515867781001e-14,8.519277039424233e-05,3.118768618190783e-06,3.262568451221988e-12,1.1639977984210347e-11,2.690240252096979e-10,0.0017949380561149053,5.283367851831616e-11,1.1184049542662724e-07,8.638795401019882e-08,1.4298743519554592e-05,2.1640376526227595e-05,1.1187737222789093e-06,9.693918947490808e-07,1.0468529307880519e-13,6.337016002722164e-15,4.5399278342398796e-11,5.844558374469402e-12,1.1724594381812716e-05,2.95765102443679e-07,6.397186145835974e-06
0.004653024224303017,0.6390183671090446,5.011975318966062e-07,2.53374961403933e-07,1.1799746740243058e-06,0.0001106928412228614,0.0,0.0,0.0002494826395110962,3.312746083107169e-05,0.00652093766609717,7.911442907338e-05,2.8210783192579605e-08,1.153508029467291e-20,1.0668473140884276e-14,1.0285879204841772e-09,0.00019085397909590258,0.0017769805581169865,3.550558438567232e-09,2.085280060435525e-12,0.00015059526839437837,2.1968962131472934e-12,4.923131051362637e-11,2.7566247383123474e-06,4.9038205828371165e-08,0.0014756843043489721,3.588236949822232e-11,1.4453615422390778e-05,0.00031281440053654004,2.1751156310318617e-08,7.455373397361278e-10,5.392336334213136e-12,3.944595788526141e-09,4.872359947841488e-08,3.76,0.0,0.07783388368461666,0.9928941325623655,0.001665881231752659,0.0003857511791239093,0.7558265573616176,0.7429374036698665,3.4407260833115976e-09,3.099353924111213e-14,8.517491182270413e-05,3.2234087640153376e-06,3.3421429676210007e-12,1.19358476374299e-11,2.7590873861519636e-10,0.0018436454945435058,5.287269960439781e-11,1.1467346241946767e-07,8.844372992968437e-08,1.4651361862253306e-05,2.217275772535257e-05,1.1443179582492453e-06,9.916322340544915e-07,1.0728998754490491e-13,6.4946860147895364e-15,4.652861651165247e-11,6.039942051377363e-12,1.200144103029172e-05,3.029184869892481e-07,6.7901477685566625e-06
0.004679897007707487,0.6391436770584084,5.123851030209098e-07,2.59180956764471e-07,1.2086424743736968e-06,0.00011467901566711025,0.0,0.0,0.0002540833743020461,3.426468634512842e-05,0.006734632514537979,8.192521368347948e-05,2.9285037395848486e-08,1.2389813583715723e-20,1.1206411728695878e-14,1.0542527284972071e-09,0.0001933981939172516,0.001812793784883492,3.742324115173217e-09,2.15001121018114e-12,0.00015187528068311699,2.221986224352303e-12,5.088948709878028e-11,2.893352175752842e-06,5.057740250206641e-08,0.001525534374039878,3.763598793088952e-11,1.5236490326270339e-05,0.0003251527006454761,2.273341032162544e-08,7.76616173695413e-10,5.651119676222216e-12,4.053243229824124e-09,5.140801800307497e-08,3.76,0.0,0.07677833635348014,0.9926810678442249,0.0017252000474969563,0.00039948471488764124,0.7570551082390639,0.7437683246553864,3.397613896635697e-09,3.0981774801462214e-14,8.515663416655881e-05,3.3305479750781204e-06,3.422512603382994e-12,1.2234899706855659e-11,2.828689956395671e-10,0.0018931030996621517,5.291009970387241e-11,1.1753804165681615e-07,9.051952643052197e-08,1.5007496073159226e-05,2.271049990785793e-05,1.1700483348617972e-06,1.0140376708225645e-06,1.0992249447616426e-13,6.654039534758406e-15,4.7670002738685984e-11,6.2399496872138065e-12,1.228082347938006e-05,3.101381744200117e-07,7.20241576512274e-06
0.004706769791111958,0.6392680344398028,5.23657773400531e-07,2.65038774064177e-07,1.2376045033822308e-06,0.00011877197849965818,0.0,0.0,0.0002586921221966766,3.542540774841754e-05,0.006953863288712317,8.48105114452016e-05,3.039278084598254e-08,1.329586528116797e-20,1.1764480275858557e-14,1.0802032021804792e-09,0.00019593257801253826,0.001849278882943311,3.942283735816259e-09,2.215970272330255e-12,0.00015315644509493326,2.2474158529085166e-12,5.257980748228084e-11,3.0351296894030767e-06,5.2138561667822584e-08,0.0015765543858113926,3.9473224992986304e-11,1.605456489380699e-05,0.00033780329851784414,2.3750135732813593e-08,8.086942386977151e-10,5.919523333058806e-12,4.16362033467868e-09,5.4217823913085506e-08,3.76,0.0,0.07573710831128988,0.9924630677686982,0.0017860453231540482,0.00041357423843531196,0.7582737721933974,0.7445796987726159,3.355084082279501e-09,3.096986280116295e-14,8.513793313376703e-05,3.4402097707088914e-06,3.5036586139191637e-12,1.2537062020540878e-11,2.8990311327292306e-10,0.0019433018891578762,5.294588542333222e-11,1.2043363241792727e-07,9.261490856714925e-08,1.536705677501812e-05,2.325347393940971e-05,1.1959595418072588e-06,1.0366035667148896e-06,1.1258223503976707e-13,6.815041521914113e-15,4.8823185613873134e-11,6.4446218803672365e-12,1.2562673992085995e-05,3.174222113972546e-07,7.63464538706758e-06
0.004733642574516428,0.6393914655138745,5.350136851254767e-07,2.7094720056343264e-07,1.2668548049693607e-06,0.00012297338668891552,0.0,0.0,0.00026330810800886565,3.6609646669182105e-05,0.007178704523251629,8.777145352741217e-05,3.153470676060736e-08,1.4255517443510276e-20,1.234313323688261e-14,1.1064345990322745e-09,0.00019845671209302722,0.001886439821153988,4.1506723026899814e-09,2.283159795560634e-12,0.00015443872210336402,2.273195628906043e-12,5.430213686228859e-11,3.182062475302922e-06,5.372132980702454e-08,0.0016287542054318957,4.139796483713138e-11,1.6909053378964362e-05,0.0003507680967279565,2.4802085497939247e-08,8.417932761668363e-10,6.197768269600358e-12,4.2757307446173115e-09,5.7157725238703946e-08,3.76,0.0,0.07471000535042388,0.9922400833540072,0.001848435306961983,0.0004280244993677521,0.7594828021694816,0.7453716698048063,3.3131286955826468e-09,3.0957800738397195e-14,8.511880452244867e-05,3.552417056799243e-06,3.5855625976361644e-12,1.2842263373582088e-11,2.970094293057147e-10,0.0019942324949662835,5.2980063348306774e-11,1.2335964439640194e-07,9.472945081919083e-08,1.5729955705072923e-05,2.380155227586052e-05,1.2220464775420584e-06,1.0593254623380161e-06,1.1526864117507773e-13,6.977657594661025e-15,4.9987918724339535e-11,6.653997934777218e-12,1.2846925763394025e-05,3.247686652527921e-07,8.08750034378567e-06
0.0047605153579208985,0.6395139961867617,5.464510922262581e-07,2.769050666338605e-07,1.296387591230089e-06,0.00012728490453789158,0.0,0.0,0.00026793061565568755,3.781742402130222e-05,0.007409229787390831,9.0809172480115e-05,3.271150850260563e-08,1.5271161099473677e-20,1.2942828582096546e-14,1.1329422677772364e-09,0.00020097020340749378,0.001924280278201741,4.367726506087697e-09,2.3515819721961904e-12,0.00015572207259132717,2.299336328610755e-12,5.6056326618758353e-11,3.3342551098859534e-06,5.53253569349371e-08,0.00168214337743309,4.341423969244909e-11,1.780119509262111e-05,0.00036404886084998224,2.589001163789153e-08,8.759352117179286e-10,6.4860759976751466e-12,4.389578917182217e-09,6.023255337731861e-08,3.76,0.0,0.07369683589804273,0.9920120666523864,0.001912387984085171,0.0004428402095837736,0.7606824475732021,0.7461443801334016,3.271739900045678e-09,3.0945586165839505e-14,8.509924421942626e-05,3.667192135253835e-06,3.668206442717971e-12,1.3150433503636885e-11,3.041863017687443e-10,0.00204588519951193,5.3012640045377944e-11,1.263154980583598e-07,9.686273737335846e-08,1.6096105943430288e-05,2.4354609416147968e-05,1.2483042474387006e-06,1.0821990753339545e-06,1.1798115249465437e-13,7.14185383295471e-15,5.116395885047674e-11,6.868115874698809e-12,1.3133513123211953e-05,3.3217563000515084e-07,8.56165253613403e-06
0.004784700862984922,0.6396235250795995,5.568130749317303e-07,2.8230847776123473e-07,1.3232039661745452e-06,0.00013126079637371427,0.0,0.0,0.0002720959042844051,3.892456642149662e-05,0.007621622386940116,9.360970128190903e-05,3.3801025449924325e-08,1.6235124215609038e-20,1.3500925636061724e-14,1.1570315545593721e-09,0.0002032229432840152,0.001958920487004295,4.570683798713789e-09,2.4142174984289186e-12,0.000156877973852562,2.323180653129852e-12,5.766220335263588e-11,3.475811553850076e-06,5.678687459282281e-08,0.001731218161535423,4.531062278677448e-11,1.8637360595347034e-05,0.00037627304912620413,2.6900532025867132e-08,9.075729969539014e-10,6.75433988071587e-12,4.493532657264505e-09,6.311935480080154e-08,3.76,0.0,0.07279674030057978,0.991802510205044,0.0019712961532142924,0.0004564906723809844,0.7617543079240353,0.7468234680891138,3.2349680286267463e-09,3.0934460674967735e-14,8.50812675209512e-05,3.772703122451305e-06,3.743203650649971e-12,1.3430267527605848e-11,3.107044698312759e-10,0.002092981743519562,5.3040595437467876e-11,1.290008079067388e-07,9.879838415124893e-08,1.6428350375572013e-05,2.4856516054801096e-05,1.2720784263354517e-06,1.1029116494352556e-06,1.204442742072627e-13,7.29095373264267e-15,5.223186307583277e-11,7.064906741675531e-12,1.3393385466854081e-05,3.388920882663916e-07,9.007160373249354e-06
0.004804301545687004,0.6397117834792073,5.652574100364489e-07,2.8671571933426016e-07,1.3450985487468618e-06,0.00013455024802173321,0.0,0.0,0.00027547476477856816,3.983583968960389e-05,0.007797208604767442,9.592620299375176e-05,3.470549361611414e-08,1.705231267726656e-20,1.3966238216784494e-14,1.1767134849596233e-09,0.00020504192105752953,0.0019874013627526922,4.7405805422042086e-09,2.4657143148891424e-12,0.00015781534772427462,2.3427314865621445e-12,5.898241703303911e-11,3.59377233733818e-06,5.79835922231132e-08,0.0017717066010558068,4.6906581298814395e-11,1.933878548691702e-05,0.00038636939089604965,2.7741694787472654e-08,9.338574499207796e-10,6.977971958440249e-12,4.578819155313062e-09,6.554456974151686e-08,3.76,0.0,0.07207534878906793,0.9916296378810209,0.0020199850585908693,0.0004677756944240172,0.7626176679353082,0.7473625305740754,3.2054952298112835e-09,3.092535100893349e-14,8.506643775260295e-05,3.859761866873555e-06,3.804404055618647e-12,1.3658742792411184e-11,3.160271658411173e-10,0.002131568223218512,5.3062307025461514e-11,1.311941827721885e-07,1.0037779152431421e-07,1.6699450850032198e-05,2.526610186418835e-05,1.291442254102038e-06,1.1197835198978629e-06,1.224553801608574e-13,7.412691775972838e-15,5.3103785737498295e-11,7.227249627932855e-12,1.3605312144306467e-05,3.4436923857440263e-07,9.381617169597954e-06
0.004823902228389086,0.639799598219226,5.737429101559892e-07,2.911477186389198e-07,1.3671357330738269e-06,0.0001379006280327032,0.0,0.0,0.0002788562404097141,4.0759666498386044e-05,0.007975919203655597,9.828514007051005e-05,3.5629494928442554e-08,1.7902783038686173e-20,1.4443399042254343e-14,1.196536152306479e-09,0.00020685475618257833,0.0020162481753553596,4.915426347678328e-09,2.517870147652324e-12,0.00015875323899447612,2.3624900305882355e-12,6.031935867260874e-11,3.714675975044797e-06,5.91911456204891e-08,0.0018128403450429107,4.855730233205167e-11,2.006203867915297e-05,0.000396635958571965,2.8603053482319713e-08,9.60728149195837e-10,7.2072682710662174e-12,4.6650390646926905e-09,6.804864115300585e-08,3.76,0.0,0.07136110851224613,0.9914540237970133,0.00206952984652847,0.0004792616370557581,0.76347637534117,0.7478915419289696,3.1763131658575114e-09,3.0916156917332634e-14,8.505137278401432e-05,3.9482164153669665e-06,3.8659736381074854e-12,1.3888702422560221e-11,3.2138517308897603e-10,0.0021705245325341314,5.3083175893086406e-11,1.3340265490447735e-07,1.0196661706433272e-07,1.6972163749101314e-05,2.567816764758684e-05,1.3108906830758776e-06,1.1367305979305317e-06,1.2447961929053787e-13,7.535224776320783e-15,5.3981395915766326e-11,7.392165270687809e-12,1.3818393120068373e-05,3.4987600638004857e-07,9.768363821892296e-06
0.004843502911091168,0.6398869788814007,5.822690373245553e-07,2.9560407587222226e-07,1.3893135192247754e-06,0.0001413125943163824,0.0,0.0,0.00028224013183110187,4.169605672332576e-05,0.008157781394612141,0.00010068695533965139,3.6573302987037206e-08,1.8787552077214107e-20,1.493259376327089e-14,1.2164979244998651e-09,0.00020866133359456775,0.002045461970166837,5.095317079586437e-09,2.570685977995651e-12,0.00015969163303043805,2.382460802752307e-12,6.167296559069305e-11,3.838562094773e-06,6.040940817400192e-08,0.001854622677458563,5.026458119386461e-11,2.0807634901882244e-05,0.0004070732560203924,2.948490199128393e-08,9.881940036224097e-10,7.442315294219112e-12,4.752195623696234e-09,7.063361542095912e-08,3.76,0.0,0.07065394859779796,0.9912756506803297,0.002119937159049765,0.0004909502800893946,0.7643305221882697,0.7484105555371089,3.1474189381314516e-09,3.0906877521707106e-14,8.503607113345502e-05,4.038074641144156e-06,3.927905934732223e-12,1.4120121171758883e-11,3.26777899554587e-10,0.0022098465392507826,5.310320456564634e-11,1.356260193694738e-07,1.0356471601937035e-07,1.724645790762559e-05,2.6092668719742917e-05,1.3304221240895055e-06,1.1537514884748592e-06,1.2651679181926714e-13,7.65854064339916e-15,5.48646069921282e-11,7.559666752883494e-12,1.4032605031384757e-05,3.554117061087011e-07,1.016767145501005e-05
0.00486310359379325,0.6399739349500533,5.908352859670576e-07,3.000844050831285e-07,1.41162997000741e-06,0.0001447868077699196,0.0,0.0,0.0002856262556255635,4.264502112840745e-05,0.008342822107637829,0.00010313209266482087,3.753719217497531e-08,1.9707663580616352e-20,1.5434010159600345e-14,1.2365972192679138e-09,0.00021046154620285628,0.002075043715600286,5.28034912297414e-09,2.6241628315524252e-12,0.0001606305153114506,2.40264839125455e-12,6.304317505287675e-11,3.965470109465965e-06,6.163825585771473e-08,0.0018970567985186553,5.203026267882092e-11,2.1576095921473487e-05,0.000417681750449001,3.0387533381327934e-08,1.0162640044831584e-09,7.683199627290341e-12,4.840292408939079e-09,7.33015756589306e-08,3.76,0.0,0.06995379887596118,0.9910945015198227,0.0021712135727612932,0.0005028433938810556,0.7651801995509419,0.7489196243953901,3.118809676828883e-09,3.0897511957799664e-14,8.502053134163109e-05,4.129344263494006e-06,3.990194632619578e-12,1.4352974328357836e-11,3.322047653386842e-10,0.0022495300584377685,5.312239556357726e-11,1.3786407676684543e-07,1.051719480519726e-07,1.7522302824852165e-05,2.6509561428009212e-05,1.3500350581562868e-06,1.1708448570664386e-06,1.2856670317433083e-13,7.782627598303922e-15,5.575333443424402e-11,7.729766823850922e-12,1.4247925058682906e-05,3.609756659954995e-07,1.0579813241998628e-05
0.004882704276495333,0.6400604758139995,5.994411821102003e-07,3.0458833422362426e-07,1.434083213668874e-06,0.00014832393245127994,0.0,0.0,0.00028901444407650125,4.360657153714249e-05,0.008531067992604165,0.00010562099707869364,3.852143786589711e-08,2.0664183275201265e-20,1.5947838037778156e-14,1.2568325040507488e-09,0.00021225529485121138,0.0021049943043683623,5.470619638839713e-09,2.6783017861514196e-12,0.0001615698714280666,2.423057455123508e-12,6.44299247142482e-11,4.095439214280751e-06,6.287756754242339e-08,0.0019401458263306342,5.385624308381429e-11,2.2367950531209672e-05,0.0004284618729456249,3.1311240932694036e-08,1.0449472330677871e-09,7.930007988479332e-12,4.929333353598682e-09,7.605464203012903e-08,3.76,0.0,0.0692605898725836,0.9909105595589044,0.0022233656009587616,0.0005149427396516447,0.7660254975376939,0.7494188011137703,3.0904825406878197e-09,3.088805937523415e-14,8.500475197108595e-05,4.22203285154159e-06,4.052833575478421e-12,1.458723775552166e-11,3.3766520365739547e-10,0.0022895708602926838,5.314075140225594e-11,1.4011663329704869e-07,1.0678817718620706e-07,1.779966874215839e-05,2.692880318962161e-05,1.3697280354194892e-06,1.1880094289646767e-06,1.3062916367615252e-13,7.907474159942421e-15,5.664749590698011e-11,7.902477905832488e-12,1.446433095769986e-05,3.6656722862079445e-07,1.1005064370109715e-05
0.004902304959197415,0.6401466107667123,6.080862843430936e-07,3.0911550599826094e-07,1.456671447964503e-06,0.0001519246357512584,0.0,0.0,0.0002924045448927556,4.458072100097626e-05,0.008722545420865441,0.00010815411492114123,3.952631636502509e-08,2.1658201795225962e-20,1.647426972380828e-14,1.2772023003206766e-09,0.0002140424882602502,0.002135314554845822,5.666226610053505e-09,2.7331039778001175e-12,0.00016250968708141422,2.4436927244082585e-12,6.583315289735976e-11,4.228508383951499e-06,6.412722517839591e-08,0.0019838927986709862,5.574447093115212e-11,2.3183734540576226e-05,0.0004394140190685062,3.225631825325463e-08,1.0742528610786245e-09,8.182827218569229e-12,5.019322781175305e-09,7.889497207497557e-08,3.76,0.0,0.06857425280226591,0.9907238082880585,0.0022763996958978664,0.0005272500698426985,0.7668665052982004,0.749908137914053,3.06243471670447e-09,3.0878518937202764e-14,8.49887316055579e-05,4.316147828285294e-06,4.115816773372219e-12,1.4822887930472458e-11,3.4315866178616057e-10,0.002329964677976231,5.3158274591691655e-11,1.4238350125574381e-07,1.0841327213373406e-07,1.8078526663112968e-05,2.7350352593405896e-05,1.3894996765109297e-06,1.2052439903902652e-06,1.327039890563182e-13,8.033069174516097e-15,5.754701140937451e-11,8.077812101066249e-12,1.468180108643295e-05,3.721857522856946e-07,1.1443702010960975e-05
0.004921905641899497,0.640232349007028,6.167701838592457e-07,3.1366557828814687e-07,1.479392943187052e-06,0.00015558958857016657,0.0,0.0,0.0002957964209428764,4.5567483960754134e-05,0.00891728048717485,0.00011073189398105765,4.0552105060455966e-08,2.269083474946471e-20,1.7013499899767257e-14,1.2977051863908029e-09,0.0002158230430082056,0.0021660052124369733,5.8672687913492295e-09,2.788570615779924e-12,0.00016344994808245426,2.4645590003731396e-12,6.725279905092431e-11,4.3647163710254695e-06,6.538711401948392e-08,0.002028300674792885,5.769694821543387e-11,2.402399076697954e-05,0.0004505385494419462,3.322305906192758e-08,1.1041901548795222e-09,8.441744287658765e-12,5.110265415150413e-09,8.182476104796063e-08,3.76,0.0,0.06789471956154094,0.9905342314371682,0.0023303222511319053,0.000539767128477365,0.7677033110305181,0.7503876866284687,3.0346634198506466e-09,3.0868889820165484e-14,8.4972468849322e-05,4.41169647470342e-06,4.179138411725071e-12,1.5059901981738207e-11,3.486846019592641e-10,0.0023707072153968767,5.3174967636185236e-11,1.446644993374449e-07,1.1004710649019097e-07,1.835884837499253e-05,2.7774169462055085e-05,1.4093486733706606e-06,1.2225473892961697e-06,1.347910007930377e-13,8.159401836000372e-15,5.845180342824704e-11,8.255781198991395e-12,1.4900314431547896e-05,3.778306118578746e-07,1.1896005293203685e-05
