Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189),S(4414),CF2(43),CF2O(49),S(4555),S(5169),C2F(4087),F(37),C2H3F2(66),S(4570)
8.923413645831486e-19,0.6714694318035185,1.430455825504912e-24,3.854827046037492e-26,2.5869811055021495e-35,3.3972052443983644e-36,0.0,0.0,3.4198302723102066e-19,8.357955731568114e-34,2.0736247317653577e-44,2.39366250727873e-44,5.755334275753581e-42,4.9985432266620406e-61,2.9869996204884487e-40,1.2181887302667757e-32,1.13769842517428e-21,1.6911265991600657e-32,1.2713710195766868e-56,2.404460967705838e-55,5.520364616175009e-32,1.3678021439879196e-49,1.977499242760924e-22,3.026821131971767e-50,3.799678577521939e-37,6.354751019660967e-49,2.5027516573396825e-30,7.14986569844269e-39,4.341455865004271e-54,3.692914238098932e-55,5.202896125539099e-50,1.4992302448028064e-54,2.648530348663636e-42,7.985751099253262e-55,3.76,0.0,0.8977947314380157,0.9999999999991513,3.63497913482987e-45,3.075010200923748e-19,2.2747146973781593e-14,2.185542019413503e-14,8.917267796465597e-16,5.788138986528745e-31,8.487179357304851e-13,1.9978718276628598e-35,5.354243155634776e-37,1.7659161905655723e-38,1.1753807851302427e-47,1.6907885522517654e-32,1.6350009342154322e-32,5.845251812118024e-32,3.1714601966974926e-32,5.6513969532131245e-37,2.8369712739406537e-41,3.670885921251184e-24,4.843954083190661e-34,1.064549451164254e-49,3.418464076198484e-48,5.718820742292826e-43,1.765079767398122e-57,3.085584355897441e-38,5.794177437122469e-47,1.9774992428830031e-22,7.356208956089416e-36,4.8561354790288464e-55,2.181867304139504e-51,1.1376984251491496e-21,6.259913086996035e-20,2.832995576159374e-30,3.244143712018064e-39,2.793853268109162e-19,6.298451830105179e-32,1.398902492104535e-50,3.892610540395097e-63,7.740360889426224e-46,1.2500566850698428e-63,5.250378310888501e-62,5.584751496940973e-75,3.0750102009239987e-19,2.0881201930078767e-35,3.194829789484858e-79,3.243445163345123e-79,7.030459832115114e-69,3.670888417484761e-24,1.3403012915612512e-31,3.578812625178131e-57
1.7850701982781442e-18,0.6714694318035211,2.8615379895593693e-24,7.711327924892518e-26,1.0351294480940144e-34,1.35932673093225e-35,0.0,0.0,6.841145490463977e-19,3.344270966777275e-33,1.6595300040741614e-43,1.9156575327059753e-43,4.606016582888519e-41,4.000353740174255e-60,1.1951889228055848e-39,4.8743416848544383e-32,2.2758908575307874e-21,6.766709208327647e-32,1.0174843303699021e-55,1.924299539048073e-54,2.2088649073938597e-31,1.0946574182608906e-48,3.9558571475632134e-22,2.422376818298008e-49,1.5203663620542707e-36,5.085752798543204e-48,1.0014266611391333e-29,2.861088853242083e-38,3.4749243064826187e-53,2.955828070151774e-54,4.163898166718803e-49,1.2001421534459447e-53,2.1196292207809092e-41,7.222560663993776e-54,3.76,0.0,0.8977947314379929,0.9999999999983022,2.90908805852353e-44,6.15135562121384e-19,4.550417112818498e-14,4.37203303672499e-14,1.783840760935072e-15,2.3160095337724664e-30,1.6978043958544794e-12,7.994089664520152e-35,2.142394687728055e-36,7.0659649731629e-38,9.40661849380772e-47,6.765356578060573e-32,6.542133414672263e-32,2.3388621034535637e-31,1.2689971801272592e-31,2.2612967555998653e-36,1.1351580498100087e-40,7.343365813598235e-24,1.9382125875367978e-33,8.519631026119153e-49,2.7358102010655974e-47,4.576794655334308e-42,2.8096423062880684e-56,1.23463952127741e-37,2.3184257290527533e-46,3.9558571480516906e-22,2.9434417730443833e-35,3.886636312186194e-54,1.7461620563809775e-50,2.275890857430234e-21,1.25225443296194e-19,1.1335672452122746e-29,1.2980800560605749e-38,5.588919672643072e-19,2.5202011432408948e-31,1.1195471494067794e-49,6.23071191927106e-62,6.19464116353679e-45,2.0009047911935433e-62,8.404468820815617e-61,1.787969783113489e-73,6.151355621214844e-19,8.355200674531911e-35,1.0228313878067782e-77,1.0383956993331894e-77,1.1253314294008028e-67,7.343375801784033e-24,5.362950989391727e-31,2.864137774273771e-56
3.570527865668135e-18,0.6714694318035267,5.723717955261956e-24,1.5424329695544269e-25,4.141192116236372e-34,5.43820908049204e-35,0.0,0.0,1.368377592677858e-18,1.3379261525590179e-32,1.3278761467275824e-42,1.5328171519053306e-42,3.685513079201319e-40,3.2008907849617546e-59,4.781533950646877e-39,1.9500540715989544e-31,4.552275722394285e-21,2.7071243188020733e-31,8.141438466422977e-55,1.5397319997931422e-53,8.836897957094937e-31,8.758922514648278e-48,7.9125729564362035e-22,1.9382694983510727e-48,6.08245545126646e-36,4.0694020658039507e-47,4.006358732063079e-29,1.144790880312609e-37,2.7806434630626524e-52,2.365261385407337e-53,3.3317511749942127e-48,9.605974308089775e-53,1.6960254214658617e-40,7.109850976738102e-53,3.76,0.0,0.8977947314379474,0.999999999996604,2.3277124490784433e-43,1.2304046461793723e-18,9.101821943698947e-14,8.745015071529912e-14,3.5680687216902984e-15,9.265546223080106e-30,3.3959773079494003e-12,3.1981564139077723e-34,8.570973818608295e-36,2.826846096106179e-37,7.526723974256077e-46,2.706583176771044e-31,2.6172793563887496e-31,9.356971383747197e-31,5.07681503886681e-31,9.046674258999644e-36,4.541371430683023e-40,1.4688325636745152e-23,7.754112438569452e-33,6.816999304652403e-48,2.1890638246147618e-46,3.662131091600571e-41,4.48383249784765e-55,4.939392942666563e-37,9.275212805555732e-46,7.912572958390428e-22,1.1775683746511278e-34,3.1100003834327544e-53,1.397203108208196e-49,4.5522757219920045e-21,2.50478068139837e-19,4.5350071153994177e-29,5.193165498944948e-38,1.1179052481604166e-18,1.0082445628240025e-30,8.958078181396511e-49,9.971167619792604e-61,4.956654110695217e-44,3.2020991030911034e-61,1.3450241787026344e-59,5.722862595543625e-72,1.230404646179774e-18,3.342624327802257e-34,3.273838038425371e-76,3.323655659514488e-76,1.8008966626730735e-66,1.4688365595992227e-23,2.1455296100470823e-30,2.291745381949832e-55
7.141443200448117e-18,0.6714694318035375,1.1448140437041806e-23,3.0850333288614627e-25,1.6566118937211114e-33,2.1754742876306002e-34,0.0,0.0,2.736903679943603e-18,5.352140172953761e-32,1.062401788949964e-41,1.2263702687343483e-41,2.9486904159375445e-39,2.5609557701389872e-58,1.9127692427105525e-38,7.800851124446266e-31,9.10504545272321e-21,1.0829378691897018e-30,6.513797863489386e-54,1.2319025599598178e-52,3.535046869471026e-30,7.007803351671742e-47,1.5826004571255825e-21,1.5507628318689048e-47,2.4331801951749534e-35,3.2558718055103445e-46,1.6026739181899694e-28,4.580888607496407e-37,2.2247964122576852e-51,1.892448887213779e-52,2.6656540235621047e-47,7.68960184781441e-52,1.3569491677346143e-39,7.817751154637597e-52,3.76,0.0,0.8977947314378564,0.9999999999932077,1.862346791142882e-42,2.460942814295228e-18,1.8204631605458922e-13,1.7490979141867542e-13,7.136524635913563e-15,3.706520124200207e-29,6.7923230995269715e-12,1.2793666851430248e-33,3.428668575287999e-35,1.130830465664345e-36,6.021950894127327e-45,1.0827213932832915e-30,1.0469969421515331e-30,3.743093165813454e-30,2.0308912891989478e-30,3.6189760344845195e-35,1.81669646564346e-39,2.9378245436850224e-23,3.1018974111967407e-32,5.454117357266812e-47,1.7514173412064846e-45,2.929983040573098e-40,7.164853026462896e-54,1.9759427081968243e-36,3.710387254319616e-45,1.5826004579073363e-21,4.710656856864554e-34,2.488276875548835e-52,1.1178816770470251e-48,9.105045451113957e-21,5.009833177918266e-19,1.814150483516762e-28,2.077435275998763e-37,2.2359318099099445e-18,4.033306485032879e-30,7.167143011942309e-48,1.59554912316627e-59,3.965699797466339e-43,5.123879775546021e-60,2.152286051667228e-58,1.831533547082667e-70,2.4609428142968358e-18,1.3371585504650528e-33,1.0477526042593503e-74,1.0636961310923347e-74,2.8817277950349116e-65,2.937840528684706e-23,8.582816917873432e-30,1.833570389003513e-54
1.4283273870008082e-17,0.671469431803559,2.2897235602100134e-23,6.170234068182331e-25,6.62671906176886e-33,8.702360165786743e-34,0.0,0.0,5.473955854486395e-18,2.14094318482989e-31,8.499617873911456e-41,9.81142971520582e-41,2.359064315784924e-38,2.0488618766812944e-57,7.651388302684566e-38,3.120467419931307e-30,1.8210584915788785e-20,4.3319278327617486e-30,5.211331531988661e-53,9.855688348518025e-52,1.4140762876775144e-29,5.606508833861369e-46,3.1652867789189628e-21,1.2406691618759817e-46,9.733116823796292e-35,2.6048858144681768e-45,6.410956521380193e-28,1.8335119682435698e-36,1.7799497938434116e-50,1.5140553118642367e-51,2.132624457497523e-46,6.158230383165298e-51,1.0856108673460286e-38,9.661588044852639e-51,3.76,0.0,0.8977947314376743,0.999999999986415,1.489948188785123e-41,4.922019150526457e-18,3.641025092897518e-13,3.498290728545396e-13,1.4273436435211335e-14,1.4826683755333557e-28,1.3585014552233043e-11,5.1176750075109204e-33,1.3715232532192324e-34,4.523505918055437e-36,4.817789384547366e-44,4.331061882083622e-30,4.18815813726059e-30,1.4972981882658624e-29,8.123895701557261e-30,1.4476587721412029e-34,7.267081952272129e-39,5.875808565230534e-23,1.240809453516449e-31,4.363501165856223e-46,1.401200386318472e-44,2.344097690348017e-39,1.1456340406380965e-52,7.904290291840449e-36,1.4842154364779128e-44,3.165286782046105e-21,1.8843394172024746e-33,1.990732139680437e-51,8.94368690339977e-48,1.8210584909351506e-20,1.0019938169546191e-18,7.256897218760808e-28,8.310079344402146e-37,4.471984933238237e-18,1.6133882425436446e-29,5.733986610307169e-47,2.5530084478921078e-58,3.172710444370715e-42,8.198624622204888e-59,3.4438555804565566e-57,5.861255387974766e-69,4.922019150532886e-18,5.348851848273247e-33,3.3530074253069496e-73,3.4040297062764214e-73,4.610998987176117e-64,5.875872507830922e-23,3.433266467151444e-29,1.4669259480356965e-53
2.856693520912801e-17,0.6714694318036022,4.5796426738210605e-23,1.2340635629651702e-24,2.650743029308987e-32,3.4811020240596824e-33,0.0,0.0,1.0948060203617178e-17,8.56394697374277e-31,6.799855815548298e-40,7.849332965855992e-40,1.8872962406751456e-37,1.639128404224172e-56,3.060617585233657e-37,1.2482123608726364e-29,3.6421663851550826e-20,1.7328064580442247e-29,4.169237551662747e-52,7.884737836708187e-51,5.656420236647388e-29,4.4853135346664737e-45,6.3306594178235495e-21,9.925588886183333e-46,3.893325939274777e-34,2.0840612845760035e-44,2.5644347700871503e-27,7.342852968807943e-36,1.4240049027649341e-49,1.2112831870015305e-50,1.7061400622411316e-45,4.936595746170222e-50,8.685093047804338e-38,1.3180927598242919e-49,3.76,0.0,0.8977947314373101,0.9999999999728296,1.1919868850778074e-40,9.844171822986982e-18,7.282148957599293e-13,6.99667635842714e-13,2.854725991721185e-14,5.930794129680634e-28,2.7170396935848907e-11,2.0471116734252416e-32,5.486204753456483e-34,1.8094391744777292e-35,3.8543229316055386e-43,1.7324600612717652e-29,1.6752972999576276e-29,5.989314577580121e-29,3.249624379301981e-29,5.790828527941633e-34,2.906892233850481e-38,1.1751776854419541e-22,4.963338794629337e-31,3.49088401261333e-45,1.1209869106183241e-43,1.8753226326697106e-38,1.8324204171170857e-51,3.1619387179643734e-35,5.936983667005031e-44,6.330659430332373e-21,7.537511021050361e-33,1.5926299772321237e-50,7.155453645945036e-47,3.6421663825801185e-20,2.0040148147154578e-18,2.902817945067321e-27,3.324099447467045e-36,8.944091179211773e-18,6.453684265138372e-29,4.587298170631186e-46,4.08491739903784e-57,2.538228591327659e-41,1.31181329489623e-57,5.5103272248986365e-56,1.875657402516189e-67,9.844171823012696e-18,2.139584269347167e-32,1.0729942227693904e-71,1.0893218152373533e-71,7.377785974064742e-63,1.1752032630023379e-22,1.3733345269511916e-28,1.1735686134834684e-52
5.713425788736787e-17,0.6714694318036887,9.159881223440161e-23,2.4681439083904522e-24,1.0603091777514831e-31,1.392524684043973e-32,0.0,0.0,2.1896268902059536e-17,3.425613636711668e-30,5.4399493993634216e-39,6.279545511290177e-39,1.50985489781748e-36,1.3113182809182385e-55,1.2242594843825524e-36,4.992900217082583e-29,7.284382176159845e-20,6.931296907574208e-29,3.33554701540723e-51,6.3078651421002305e-50,2.2625911153396394e-28,3.5882934212924807e-44,1.2661404676904025e-20,7.940565345652509e-45,1.5573462175836537e-33,1.6674337349669734e-43,1.0257843331405177e-26,2.9440958410271424e-35,1.1392219506829983e-48,9.69042853644228e-50,1.3649282480305433e-44,3.965108170137288e-49,6.948156836395484e-37,1.9267328544758365e-48,3.76,0.0,0.897794731436582,0.9999999999456588,9.536008913466124e-40,1.968847716790031e-17,1.4564396686996937e-12,1.3993447622848473e-12,5.709490641483279e-14,2.3723417565505845e-27,5.4341159615895704e-11,8.188530165617495e-32,2.1945043236047618e-33,7.237830277242068e-35,3.083494841482415e-42,6.929911230757136e-29,6.701257056269899e-29,2.395750178925468e-28,1.2998629624141515e-28,2.316415475728805e-33,1.1627689714021336e-37,2.35037144171895e-22,1.9853557146965087e-30,2.7927407076222954e-44,8.968001620809247e-43,1.5002758602049619e-37,2.9313972554404442e-50,1.2649149741624015e-34,2.3748185307910002e-43,1.2661404726939831e-20,3.0150350796189616e-32,1.2741217018546052e-49,5.724965725154993e-46,7.284382165859884e-20,4.008056807978149e-18,1.1611389893029683e-26,1.329653369385105e-35,1.788830366842663e-17,2.581499961734137e-28,3.6698820887231034e-45,6.535950940925575e-56,2.0306069543774725e-40,2.098927943076806e-56,8.816650110695995e-55,6.002192713096768e-66,1.9688477168003163e-17,8.558424138081956e-32,3.4336324096818576e-70,3.4858813389532686e-70,1.180460756176055e-61,2.350473753000048e-22,5.493393985225752e-28,9.388660322821653e-52
1.142689032438476e-16,0.6714694318038615,1.832195961226213e-22,4.936304731769479e-24,4.241267723250447e-31,5.57068474710134e-32,0.0,0.0,4.3792686299667437e-17,1.37025242417439e-29,4.351985641625265e-38,5.023673600886769e-38,1.2078910641235552e-35,1.0490608416788465e-54,4.8970628169894114e-36,1.9971702314684267e-28,1.45688137735788e-19,2.7725333180843794e-28,2.6686412710508586e-50,5.046322076696414e-49,9.050410529231578e-28,2.870651784107042e-43,2.5322895120150175e-20,6.35248996981986e-44,6.22941655247494e-33,1.3342187170877052e-42,4.1031581245123644e-26,1.1831841742670196e-34,9.113847737816694e-48,7.752419706673412e-49,1.0919490770013246e-43,3.1973423589130846e-48,5.558558354095935e-36,2.9369974867003754e-47,3.76,0.0,0.8977947314351254,0.9999999998913173,7.628853456426637e-39,3.9377087857696047e-17,2.9128892145768595e-12,2.7986990170322514e-12,1.1419019754455432e-13,9.489415067406465e-27,1.086826766272508e-10,3.2754288649711054e-31,8.778062730322408e-33,2.8951467981603478e-34,2.46681035355858e-41,2.771978984032341e-28,2.68051620643721e-28,9.58304927389091e-28,5.199478197879787e-28,9.266193043954208e-33,4.651101538928749e-37,4.700759348029719e-22,7.94146325707374e-30,2.234206389387401e-43,7.174443716376567e-42,1.2002277285191141e-36,4.6898546483900274e-49,5.060698603625984e-34,9.499329687814069e-43,2.5322895320294425e-20,1.2060201664968297e-31,1.019304471351181e-48,4.580855556764069e-45,1.4568813732378742e-19,8.016140785467587e-18,4.6445795771355187e-26,5.318641045150626e-35,3.577672863592752e-17,1.0326052330146152e-27,2.935923089873984e-44,1.0457587972745445e-54,1.624495174750307e-39,3.358306003050957e-55,1.410674102072315e-53,1.9207158574218145e-64,3.937708785810747e-17,3.423387067323033e-31,1.0987704683181648e-68,1.1154901585843854e-68,1.8887491863165817e-60,4.701168595226025e-22,2.1973687670181204e-27,7.51097281373094e-51
2.2853819395680703e-16,0.6714694318042073,3.6652521548207277e-22,9.87262690866403e-24,1.6965189558328448e-30,2.228725710603907e-31,0.0,0.0,8.758552109777599e-17,5.481023635834374e-29,3.481599319296019e-37,4.018962615430561e-37,9.663156835934865e-35,8.39251150348519e-54,1.958830085714829e-35,7.988701134163922e-28,2.91376770300544e-19,1.1090165101808718e-27,2.1352198707240625e-49,4.0370696685606765e-48,3.6201734463331455e-27,2.2965282613945865e-42,5.064587570698333e-20,5.082007050607559e-43,2.4917729560336077e-32,1.0678002191291015e-41,1.641267361521173e-25,4.7770676277785795e-34,7.29110707197383e-47,6.201985173846502e-48,8.735618518221928e-43,2.598253322739279e-47,4.4468597181102924e-35,4.582574760376086e-46,3.76,0.0,0.8977947314322124,0.9999999997826342,6.103102563005741e-38,7.875430923716391e-17,5.8257883063217426e-12,5.5974075339796084e-12,2.2838077234191637e-13,3.7957755005310265e-26,2.173656772550174e-10,1.3101749891539762e-30,3.511234652337589e-32,1.1580616337888076e-33,1.973453885888691e-40,1.1087947275912147e-27,1.0722090094314043e-27,3.8332293109640915e-27,2.079796490183339e-27,3.7068738551720384e-32,1.8604469444699614e-36,9.401536735678357e-22,3.1765933860397275e-29,1.787371319544845e-42,5.739571757209611e-41,9.60184900854754e-36,7.503460957613426e-48,2.025094969146438e-33,3.7997473372665085e-42,5.064587650756233e-20,4.824092938370556e-31,8.154464559011624e-48,3.666064600985521e-44,2.913767686525375e-19,1.603230870430269e-17,1.8578365526625928e-25,2.1274622409489155e-34,7.155357852721392e-17,4.1304314060183815e-27,2.3487454361077426e-43,1.673219388169037e-53,1.2995999501649917e-38,5.373306502546526e-54,2.257086530044126e-52,6.146313163725826e-63,7.875430923880957e-17,1.3693583092542918e-30,3.516078196806148e-67,3.569580820868317e-67,3.0220082027505475e-59,9.403173728549685e-22,8.78949739312891e-27,6.008796055944938e-50
4.570767753827258e-16,0.6714694318048986,7.333926605303114e-22,1.9745273383180342e-23,6.786144868999236e-30,8.918483342453684e-31,0.0,0.0,1.7517119070556407e-16,2.192412242265294e-28,2.7852843492139863e-36,3.215193758937496e-36,7.730536380941558e-34,6.714018954337591e-53,7.835330124837644e-35,3.1954844305075134e-27,5.827540378955637e-19,4.436074582062025e-27,1.708659262701601e-48,3.2296605728710183e-47,1.4480712422997478e-26,1.8372253671749785e-41,1.0129183568201298e-19,4.0656116662082926e-42,9.967104483047508e-32,8.549167595121272e-41,6.5650772960615275e-25,1.946284637939022e-33,5.832897256160236e-46,4.961637754345576e-47,6.988505155986983e-42,2.1431977935360366e-46,3.55749279770678e-34,7.238821855914916e-45,3.76,0.0,0.8977947314263864,0.9999999995652682,4.882491997630437e-37,1.5750875199560507e-16,1.1651586489773708e-11,1.1194824597684515e-11,4.567618920883207e-13,1.5183119871731688e-25,4.3473154493085816e-10,5.240707510260346e-30,1.4044961513849385e-31,4.632252180734541e-33,1.5787650473288943e-39,4.4351870633353594e-27,4.288839891962279e-27,1.5332935564679447e-26,8.319195913808174e-27,1.4830611970488383e-31,7.441810025175249e-36,1.880309781108398e-21,1.2706389738875057e-28,1.4299006247754526e-41,4.591663825278198e-40,7.681488509221899e-35,1.2005286748262133e-46,8.106873221703272e-33,1.5199055067263648e-41,1.0129183888433299e-19,1.9296396322735573e-30,6.5235837203507305e-47,2.9350468865914185e-43,5.827540313035295e-19,3.206464439739781e-17,7.4313556367828e-25,8.509863084421649e-34,1.4310727813492534e-16,1.652174639037376e-26,1.8789991291776247e-42,2.6771552555118137e-52,1.0396814296445427e-37,8.597303481580361e-53,3.6113444867999056e-51,1.966823612830943e-61,1.5750875200218775e-16,5.477440200869305e-30,1.1251468866744983e-65,1.142267384803712e-65,4.835220483199564e-58,1.88096457902796e-21,3.515803405588665e-26,4.807043939089913e-49
9.141539382345636e-16,0.6714694318062814,1.4681523759224353e-21,3.9490574816571526e-23,2.7145080068079804e-29,3.57025093814662e-30,0.0,0.0,3.5034252996742436e-16,8.769654545736e-28,2.2282303510783096e-35,2.5721871500824023e-35,6.184432802428236e-33,5.371218813711525e-52,3.134133897635136e-34,1.2781945157153538e-26,1.165508582947635e-18,1.7744332814416194e-26,1.3676977558163517e-47,2.5837304497258815e-46,5.792288831424685e-26,1.4697814360224915e-40,2.0258375083752593e-19,3.2524917365559703e-41,3.986844316052404e-31,6.850144187350727e-40,2.6260321896490548e-24,8.068784878164962e-33,4.666322517758628e-45,3.969377812530464e-46,5.590808230168984e-41,1.817905637195422e-45,2.8459959422967907e-33,1.1507475408368115e-43,3.76,0.0,0.8977947314147345,0.9999999991305369,3.906000821905836e-36,3.1501763751050937e-16,2.3303182856526436e-11,2.238965884433508e-11,9.135240121878815e-13,6.07325066057594e-25,8.694627459644266e-10,2.0962850486778412e-29,5.6179922136866515e-31,1.8529018546292834e-32,1.263012329147228e-38,1.7740779639331227e-26,1.715535768048068e-26,6.133177184427478e-26,3.3276799809396606e-26,5.93472671736575e-31,2.9767361370355185e-35,3.760624516232832e-21,5.082559157117211e-28,1.1439236649516619e-40,3.6733331573984214e-39,6.145192016668179e-34,1.9208240239958736e-45,3.2479377885162587e-32,6.079663006269828e-41,2.0258376364681381e-19,7.718563462515298e-30,5.218872698189162e-46,2.3515446205171682e-42,1.1655085565794807e-18,6.412931520528781e-17,2.9725441259447754e-24,3.403950037764254e-33,2.8621467665090297e-16,6.608702564097512e-26,1.5032004068249846e-41,4.28345174648496e-51,8.317456441037127e-37,1.375569462245572e-51,5.778154937721843e-50,6.293839804616554e-60,3.150176375368399e-16,2.1909774724743123e-29,3.600471942901506e-64,3.655255198361455e-64,7.736357876387943e-57,3.7632437090836025e-21,1.4063222385600592e-25,3.8456379447487236e-48
1.3712311010864013e-15,0.6714694318076644,2.2039369165885097e-21,5.923588473577252e-23,5.768401591834375e-29,7.59097843303747e-30,0.0,0.0,5.255138692755687e-16,1.8635519396007934e-27,6.371349377517484e-35,7.354898696424507e-35,1.7683614451314715e-32,1.5358331172862186e-51,6.660035564773989e-34,2.716163752204502e-26,1.7482631378617375e-18,3.770674986898467e-26,3.9120290184162526e-47,7.387855788767351e-46,1.2308616332198227e-25,4.2026571797880965e-40,3.0387566119849284e-19,9.300095315993643e-41,8.472045737990388e-31,1.9610596148794197e-39,5.580318861401495e-24,1.7562769310944314e-32,1.3853149033609244e-44,1.1783987270817186e-45,1.5986220260851467e-40,5.54405543372767e-45,8.137770529143974e-33,4.229384897834178e-43,3.76,0.0,0.8977947314030826,0.9999999986958061,1.1168730334850681e-35,4.725265230234356e-16,3.495477922312798e-11,3.358449321022635e-11,1.3702860128942254e-12,1.2905658378856235e-24,1.3041934126805382e-09,4.4546077593213235e-29,1.1938242540520792e-30,3.9374168898935574e-32,3.6114255062619714e-38,3.769919482044606e-26,3.6455123146725573e-26,1.3033002572193992e-25,7.071320547031717e-26,1.2614937267048136e-30,6.325580614851243e-35,5.6409417714005386e-21,1.0800440272849592e-27,3.2709111576773134e-40,1.0503437966632071e-38,1.757140626840544e-33,7.319407542097101e-45,6.909487154972916e-32,1.2919340815952303e-40,3.038756884182341e-19,1.640195046261535e-29,1.5214980329508135e-45,6.72970732897074e-42,1.7482630818293996e-18,9.61939854348776e-17,6.3166574213798585e-24,7.233399630360474e-33,4.293220744674353e-16,1.40434952896554e-25,4.298215291423925e-41,1.5765951686962728e-50,2.3782729626396388e-36,5.063009650092153e-51,2.1498285027563522e-49,2.89790099572072e-59,4.725265230793882e-16,4.6558279981862614e-29,1.6577814088778314e-63,1.6830050689020577e-63,2.847493761111423e-56,5.646507556525524e-21,2.9884352896318704e-25,1.099612299688108e-47
1.8283082639382392e-15,0.6714694318090471,2.940746282506838e-21,7.89812031422347e-23,9.840326969822042e-29,1.2955904632336148e-29,0.0,0.0,7.006852086299974e-16,3.179000679377534e-27,1.3439026342258822e-34,1.5513708113056051e-34,3.7299865495129945e-32,3.239517085144648e-51,1.136123791856101e-33,4.63345610709637e-26,2.3310177026378713e-18,6.432334247936351e-26,8.254039193375721e-47,1.5583129406576428e-45,2.0997053862476875e-25,8.864622253417718e-40,4.051675667649139e-19,1.9616596530966997e-40,1.4452314705964174e-30,4.1409191290879576e-39,9.519367483438248e-24,3.061437758950501e-32,3.0185287652134954e-44,2.5676500631348797e-45,3.371957184503244e-40,1.2352003892409676e-44,1.7164915416043963e-32,1.0717523735395424e-42,3.76,0.0,0.8977947313914307,0.9999999982610759,2.3558103016860157e-35,6.300354085343839e-16,4.660637558957832e-11,4.4779327695358304e-11,1.8270478942073838e-12,2.2015534387729146e-24,1.7389235450798508e-09,7.599039502516144e-29,2.036525070641115e-30,6.716770195408238e-32,7.617541098935155e-38,6.431044730726541e-26,6.218812794497747e-26,2.2232769102358153e-25,1.2062840961356407e-25,2.1525319977760453e-30,1.079072126643326e-34,7.521261546611486e-21,1.8424282340924685e-27,6.8993069518612894e-40,2.2154793012264962e-38,3.706317818552427e-33,1.967736383961365e-44,1.179873950490964e-31,2.2038963292940204e-40,4.0516761319859385e-19,2.7979800649063293e-29,3.2645391025521524e-45,1.420592067327942e-41,2.3310176070532856e-18,1.2825865508616728e-16,1.0775475437709664e-23,1.2339337388877194e-32,5.724294715845225e-16,2.3956552688019746e-25,9.066183373158786e-41,3.9985875918636955e-50,5.0164666297911e-36,1.2840889200363315e-50,5.555469728545884e-49,8.760079087609547e-59,6.300354086298323e-16,7.942295596482964e-29,5.011315263668991e-63,5.087562796616764e-63,7.2218609970951495e-56,7.530756121030347e-21,5.097919482098883e-25,2.3194010333941953e-47
2.7424625896419147e-15,0.6714694318118127,4.416770216398827e-21,1.1847185987874861e-22,2.0373534465946026e-28,2.684632173782074e-29,0.0,0.0,1.0510278874474814e-15,6.581717736615445e-27,3.6706170333305768e-34,4.237318509218163e-34,1.0187749911192651e-31,8.848126343437241e-51,2.3522001084016867e-33,9.592982688402776e-26,3.496526855335722e-18,1.3317352715549973e-25,2.2555520230677296e-46,4.256236520504663e-45,4.347173854155716e-25,2.4212036010221718e-39,6.077513666452511e-19,5.357901467694638e-40,2.99216846113605e-30,1.1331374214482742e-38,1.9708639922329617e-23,6.564453210714919e-32,8.76185944532753e-44,7.452981714799474e-45,9.209861787158978e-40,3.7000852450468764e-44,4.688270676527334e-32,3.74452249527058e-42,3.76,0.0,0.8977947313681268,0.9999999973916164,6.434455445479363e-35,9.45053179551638e-16,6.990956832212414e-11,6.71689969454727e-11,2.7405713766253007e-12,4.558036270683998e-24,2.608382555871697e-09,1.5732855178860805e-28,4.2163712812238494e-30,1.3906219287033634e-31,2.080586026558343e-37,1.331468046387393e-25,1.2875253065848788e-25,4.603012129594255e-25,2.497457837459608e-25,4.4585213092519275e-30,2.234090288410037e-34,1.1281907011420463e-20,3.814514020242997e-27,1.884418218644479e-39,6.051160835377752e-38,1.0123099743095243e-32,7.944425726656806e-44,2.4469149121751593e-31,4.5629174350793425e-40,6.077514627802938e-19,5.79286289573731e-29,9.212710028856583e-45,3.885089933382636e-41,3.4965266574399604e-18,1.9238799303151185e-16,2.230925516491766e-23,2.554706148396842e-32,8.586442641771423e-16,4.959900254346412e-25,2.4762569481230247e-40,1.3983259264766937e-49,1.370152598385439e-35,4.490521164719929e-50,2.0411302681436777e-48,3.987901131084232e-58,9.450531797492517e-16,1.6443515756477834e-28,2.2813296375474056e-62,2.3160393266375664e-62,2.5255197848400376e-55,1.1301564319694686e-20,1.0554595611640736e-24,6.335004166116298e-47
