Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189),S(4414)
3.184650878290819e-20,0.8690216706757767,1.087153482859891e-23,7.537845427241375e-23,3.1050447841230696e-34,2.0029970720059636e-36,0.0,0.0,8.311144335108931e-19,5.55371788077275e-34,3.843042979255186e-45,3.548746277079012e-45,1.4719712669449814e-47,1.3243032410934416e-56,1.3846483421433057e-37,5.945951519002437e-32,4.233203573710969e-20,1.1929460075385012e-31,1.1303114287759194e-52,8.958105244006578e-50,1.3673361735201942e-29,8.59857871259281e-47,3.412384456444449e-20,6.490076988682339e-50,5.9535383252685207e-36,2.561230813653828e-46,1.3287336051188302e-44,4.812860376963418e-52,3.314534347600407e-53,4.040216612427751e-53,9.736210463592434e-50,3.8604745031621734e-64,4.970766609670011e-58,1.1827508785304428e-68,3.76,0.0,0.5616775000918904,0.9999999999997652,6.3919473362398596e-46,9.83325997629553e-34,2.3690544366987247e-13,2.2771090671764e-13,9.194536952232418e-15,2.1115750048063026e-29,2.3484994657221915e-13,3.732355041725359e-33,8.233927988762239e-34,5.548397229564256e-46,1.9106114766993353e-57,1.192724558270315e-31,1.099120922435682e-31,8.92751188645301e-31,5.6920923305574304e-31,2.240813818237661e-34,8.583825748548054e-38,5.372895965038356e-31,5.850629000686385e-32,1.935086917039285e-50,3.223945101695817e-49,8.615455341051283e-44,2.2752083311981822e-56,2.6788870640640424e-35,3.3603235687418225e-52,3.412384456450414e-20,2.6256387585022868e-36,1.7295667222559187e-51,3.0169634066318236e-50,4.2332035737110506e-20,2.020237852994332e-19,6.973101879523856e-30,4.115643327956167e-37,6.291015197314775e-19,8.272236094841006e-34,1.89063000599968e-49,3.2807585085371404e-62,4.144215069145887e-45,1.62392414530519e-61,1.4852379323058672e-61,2.5014919666557307e-76
6.37206861225348e-20,0.8690216706758154,2.1752531803267448e-23,1.5082239808845826e-22,1.2428271131168075e-33,8.017213504627536e-36,0.0,0.0,1.6629509473281743e-18,2.222934492957901e-33,3.076771129068051e-44,2.841154813548529e-44,1.1784720352450424e-46,1.0602478259236391e-55,5.542201866210516e-37,2.3799301672789615e-31,8.470084995876095e-20,4.774892937568063e-31,9.049364220906065e-52,7.171931106700536e-49,5.472908074992644e-29,6.884091274046255e-46,6.827733625695615e-20,5.196007835579942e-49,2.3829668669636185e-35,2.0505495698365852e-45,1.0640644689253848e-43,3.854193794480873e-51,2.6543156837195565e-52,3.2354500497910155e-52,7.794888403725975e-49,6.181813519920079e-63,7.961863554861876e-57,1.8944569128367576e-67,3.76,0.0,0.5616775000916533,0.9999999999995302,5.117444447798062e-45,3.9358666120231067e-33,4.740167130943204e-13,4.556196508871855e-13,1.8397062207134743e-14,8.451802942231573e-29,4.699039330394628e-13,1.4939146965324334e-32,3.295717019243132e-33,4.442092251412546e-45,3.059468397694439e-56,4.774006563381788e-31,4.399348081301753e-31,3.573331331239754e-30,2.2783203342426833e-30,8.96909501050261e-34,3.435767311442683e-37,2.1505586030692263e-30,2.341776318181809e-31,1.5492461493355053e-49,2.5811163779563032e-48,6.897602838275037e-43,3.644569779601131e-55,1.072252965050503e-34,2.690302283264313e-51,6.827733625719492e-20,1.0509397646064584e-35,1.3849622019297903e-50,2.415405170924454e-49,8.470084995876421e-20,4.0422309082266023e-19,2.791057994578906e-29,1.647329898893947e-36,1.2587496089780354e-18,3.311050244826631e-33,1.5136535887696568e-48,5.253488128496066e-61,3.3178919154503073e-44,2.600394450462933e-60,2.3790967129237438e-60,8.014227942753096e-75
1.2746904080178803e-19,0.869021670675893,4.3514576327027916e-23,3.0171028574778747e-22,4.972927321299327e-33,3.207933898107307e-35,0.0,0.0,3.326623974960501e-18,8.894633478085074e-33,2.4623520012781732e-43,2.273787339347996e-43,9.431357901337464e-46,8.485204916719376e-55,2.2176026516405666e-36,9.522820671649144e-31,1.6943847840198578e-19,1.910579133950546e-30,7.242241684565822e-51,5.739724581641704e-48,2.18987610928962e-28,5.5093652351161e-45,1.365843196415646e-19,4.15838544128734e-48,9.534971425867868e-35,1.6410658919228853e-44,8.516828197225461e-43,3.0849205080222875e-50,2.124528354738215e-51,2.5896713843284977e-51,6.238279748817165e-48,9.894947107687775e-62,1.2745895211141668e-55,3.03277640921866e-66,3.76,0.0,0.5616775000911791,0.9999999999990601,4.0955108559672953e-44,1.574859315174579e-32,9.482392519428158e-13,9.11437139227386e-13,3.6802112715429185e-14,3.3818220749900407e-28,9.40011905902505e-13,5.977604700508977e-32,1.318716094859304e-32,3.555024165175499e-44,4.897142457732801e-55,1.9102244688203865e-30,1.760312273959835e-30,1.429797980388604e-29,9.11624898621169e-30,3.5888062894948844e-33,1.3747544559729736e-36,8.605035644218494e-30,9.370155577526454e-31,1.2398677670260065e-48,2.0656775562579938e-47,5.520178592538203e-42,5.834703028086689e-54,4.290408544831737e-34,2.1530595479524656e-50,1.3658431964252e-19,4.2051279708395666e-35,1.1084935403206556e-49,1.933058232017024e-48,1.6943847840199892e-19,8.086217018490028e-19,1.11678674994996e-28,6.591465342982451e-36,2.51804578745062e-18,1.3248513821549073e-32,1.2113829012211168e-47,8.409002323591816e-60,2.6553219073740754e-43,4.162324619605572e-59,3.8087289672529966e-59,2.5660665769297505e-73
2.5496575016029453e-19,0.8690216706760479,8.703886767224241e-23,6.034860611754062e-22,1.9894947553415337e-32,1.283385812571376e-34,0.0,0.0,6.653970030216206e-18,3.558432574974525e-32,1.9702557202715262e-42,1.8193753449719952e-42,7.546519277738292e-45,6.789453132260442e-54,8.871854622150578e-36,3.809748357448879e-30,3.3891373528812493e-19,7.64356063274913e-30,5.794893731488102e-50,4.592651730166597e-47,8.760930398870674e-28,4.4083292533058037e-44,2.7319828640912195e-19,3.3273401571177985e-47,3.814609450342431e-34,1.3131032617591123e-43,6.81518795744502e-42,2.4685667675485053e-49,1.7000531119987137e-50,2.0722617733675697e-50,4.991571612052211e-47,1.5835152564801288e-60,2.0398964732555843e-54,4.8537589255236385e-65,3.76,0.0,0.5616775000902307,0.9999999999981198,3.2770309390907853e-43,6.300462747482698e-32,1.8966843296382057e-12,1.8230721159122253e-12,7.361221372597722e-14,1.3529490408511032e-27,1.880227851342809e-12,2.39143111874536e-31,5.275723076913745e-32,2.8445595926824047e-43,7.837022744969364e-54,7.642141741283904e-30,7.042395340871668e-30,5.720122949546178e-29,3.6470932086310435e-29,1.4357562100839377e-32,5.499913026068225e-36,3.442574583669717e-29,3.7486723788105174e-30,9.920825929254655e-48,1.6528558935433237e-46,4.4169815815286313e-41,9.3382388363533e-53,1.716442800932258e-33,1.722774797589987e-49,2.7319828641294415e-19,1.6823250098070964e-34,8.870043937960998e-49,1.5467402916849272e-47,3.3891373528817746e-19,1.6174189238212425e-18,4.467874207490565e-28,2.637015348317195e-35,5.03663814431366e-18,5.300268219691732e-32,9.69290372360183e-47,1.3457141454221514e-58,2.1246609620195462e-42,6.661074528007768e-58,6.095706292107889e-58,8.213835702779788e-72
5.099591688773074e-19,0.8690216706763576,1.7408825955344545e-22,1.207037612466486e-21,7.958626776590632e-32,5.133987981288715e-34,0.0,0.0,1.3308662140691838e-17,1.4234888749822613e-31,1.57635424006622e-41,1.4556384869761498e-41,6.037788670474283e-44,5.432078239957525e-53,3.549030672222801e-35,1.5240233695375134e-29,6.77864249059161e-19,3.057673091726906e-29,4.636355226686016e-49,3.674470247351424e-46,3.504657372216914e-27,3.5269982645093066e-43,5.464262199375983e-19,2.6621248742660866e-46,1.5259679649452957e-33,1.0505828396187622e-42,5.452840610118978e-41,1.9751120202739925e-48,1.360214681898947e-49,1.658019310661543e-49,3.993636455575993e-46,2.5338834189735034e-59,3.2642770118304123e-53,7.767067821023434e-64,3.76,0.0,0.5616775000883337,0.9999999999962395,2.6218736832206566e-42,2.520390210946808e-31,3.79357448502258e-12,3.646342069299657e-12,1.472324157229099e-13,5.412236615438113e-27,3.760659741080298e-12,9.566503009302525e-31,2.1104609831664615e-31,2.2758638006058156e-42,1.2540512394092072e-52,3.057105488948295e-29,2.8171874007919244e-29,2.2882353983537546e-28,1.4589560145339267e-28,5.743492293725905e-32,2.2001442731156668e-35,1.3771419064722465e-28,1.4995909897215e-29,7.937414341613085e-47,1.3224102675327667e-45,3.5339207833013876e-40,1.49433536801265e-51,6.866330059766757e-33,1.3783507169984452e-48,5.464262199528884e-19,6.729847721065526e-34,7.09687349981614e-48,1.2375097366562191e-46,6.778642490593712e-19,3.2350133674439404e-18,1.7872951347912884e-27,1.0548919880716186e-34,1.0073822857711232e-17,2.12027983817538e-31,7.75505926266382e-46,2.1533616787587848e-57,1.6998901611639848e-41,1.0658803488363669e-56,9.754522245811655e-57,2.6288151164138732e-70
1.0199460063113334e-18,0.8690216706769771,3.48190280078947e-22,2.4141407167920148e-21,3.1835803106596476e-31,2.053700297366042e-33,0.0,0.0,2.6618046361499957e-17,5.694187198121272e-31,1.2611432610489578e-40,1.1645660878736568e-40,4.830460254949029e-43,4.345868895848453e-52,1.419670035360004e-34,6.096341539840995e-29,1.3557652765962643e-18,1.2231190074022685e-28,3.709260352854045e-48,2.9397157506379196e-45,1.401919993463916e-26,2.8217325635210037e-42,1.092882086967998e-18,2.1298010041410413e-45,6.104120237967148e-33,8.405063662255296e-42,4.3625486026650706e-40,1.580203354831743e-47,1.0882406266355799e-48,1.326499410411375e-48,3.1950608393049635e-45,4.0544206928645756e-58,5.223197367842181e-52,1.242815157706915e-62,3.76,0.0,0.56167750008454,0.9999999999924786,2.097598530482001e-41,1.0081971082223395e-30,7.58735479576571e-12,7.292881976145537e-12,2.944728196201216e-13,2.1649827388846754e-26,7.521523515982798e-12,3.8267569175662854e-30,8.442187455096767e-31,1.8207774943306827e-41,2.0065840673503692e-51,1.2228919570517399e-28,1.1269208141262094e-28,9.153314041152861e-28,5.836061527130297e-28,2.297490436722988e-31,8.800935306609785e-35,5.508791778493573e-28,5.998608043544266e-29,6.350232929456798e-46,1.0579784375820213e-44,2.8272708398215154e-39,2.391110324222443e-50,2.7466438392900966e-32,1.102732929971555e-47,1.0928820870291609e-18,2.6920486286079594e-33,5.677834165457378e-47,9.900548064846154e-46,1.355765276597105e-18,6.470202253402213e-18,7.149471452304406e-27,4.219739659140728e-34,2.0148192283192347e-17,8.481464463958421e-31,6.204341938729397e-45,3.44555393337082e-56,1.3599766887743276e-40,1.705495302742975e-55,1.5608349417196972e-55,8.412828727265453e-69
2.039919681179385e-18,0.8690216706782162,6.9640726818232395e-22,4.828346932416548e-21,1.2734580802227131e-30,8.215140647537396e-33,0.0,0.0,5.3236814802543645e-17,2.2777212196780636e-30,1.0089385574912471e-39,9.316750077116407e-40,3.8644599450509304e-42,3.476777639162283e-51,5.678795674371186e-34,2.438586228952008e-28,2.711567331650595e-18,4.892575582516283e-28,2.967478857570358e-47,2.351828423129615e-44,5.607794065139787e-26,2.2574396330346516e-41,2.1857938209225847e-18,1.7038812461233594e-44,2.4416977714890236e-32,6.72421131699904e-41,3.490149331413123e-39,1.2642246445530397e-46,8.706200545831925e-48,1.0612331140593538e-47,2.5561093435933776e-44,6.48723890032814e-57,8.357399117760666e-51,1.9885717546107437e-61,3.76,0.0,0.5616775000769524,0.9999999999849568,1.678118668304288e-40,4.032870481974943e-30,1.5174915417149498e-11,1.4585961790121357e-11,5.889536270279306e-13,8.660107137422959e-26,1.504325104749788e-11,1.530733911499516e-29,3.376943692066455e-30,1.4566565757569124e-40,3.2106161705806745e-50,4.891667362633662e-28,4.507774960061373e-28,3.661400105259722e-27,2.3344721041976672e-27,9.190148990494003e-31,3.520445827564182e-34,2.203561541608307e-27,2.399492034876827e-28,5.0803069305036404e-45,8.464028396950964e-44,2.2618703566122585e-38,3.825915505786889e-49,1.0986799313478913e-31,8.822072902950811e-47,2.1857938211672417e-18,1.0768413598008537e-32,4.542401492040899e-46,7.920626738754251e-45,2.711567331653958e-18,1.2940580020170248e-17,2.8598467639382846e-26,1.6879302082395177e-33,4.0296931128898444e-17,3.3926548077609095e-30,4.963591364536861e-44,5.5130264942714574e-55,1.0880071752874923e-39,2.7288618813243695e-54,2.4974250133509827e-54,2.6922044502264538e-67
4.079867030915488e-18,0.869021670680694,1.3928930325985112e-21,9.656759391559512e-21,5.0938845172133366e-30,3.286227547244466e-32,0.0,0.0,1.0647435168234086e-16,9.110977560125506e-30,8.071604262444268e-39,7.45348889260654e-39,3.091604670910427e-41,2.7814551187269346e-50,2.271541374886475e-33,9.75444414107602e-28,5.423171441679755e-18,1.9570501515348897e-27,2.374011484233954e-46,1.881485067890982e-43,2.243140444594844e-25,1.8059731396355688e-40,4.371617288406909e-18,1.3631211739817464e-43,9.766890437689717e-32,5.379433216981087e-40,2.7921636456489967e-38,1.0114308425962947e-45,6.965070651242681e-47,8.489999256684448e-47,2.0449117450050456e-43,1.0379714903385075e-55,1.337206525580697e-49,3.1817689855352917e-60,3.76,0.0,0.5616775000617772,0.9999999999699133,1.3425108872921939e-39,1.6131646027033159e-29,3.0350036659507146e-11,2.917212141920923e-11,1.177915240297091e-12,3.464078086322737e-25,3.0086706037368364e-11,6.122997944694748e-29,1.3507912224092195e-29,1.1653390894357334e-39,5.1370511812868596e-49,1.9566868598841007e-27,1.8031283203431176e-27,1.4645749383361296e-26,9.337983393936174e-27,3.6760972066974566e-30,1.4081927207898573e-33,8.814335818787942e-27,9.598065772561809e-28,4.06429378182477e-44,6.771303071882502e-43,1.8095177563573326e-37,6.121575978818252e-48,4.394764774311162e-31,7.05774216010183e-46,4.371617289385546e-18,4.307409255759182e-32,3.6339748734183026e-45,6.336577047907874e-44,5.423171441693207e-18,2.5881335533112312e-17,1.143950341764495e-25,6.751789543544096e-33,8.059440879928611e-17,1.3570757266206546e-29,3.970920216028723e-43,8.8209545488834e-54,8.704160695009862e-39,4.366234525619424e-53,3.9959512987292314e-53,8.615213033344302e-66
8.159761730387695e-18,0.8690216706856503,2.7860717142681276e-21,1.9313584421421047e-20,2.0375644733507885e-29,1.3146079936271169e-31,0.0,0.0,2.129494254327744e-16,3.644409560198683e-29,6.457321741820073e-38,5.962827094817213e-38,2.4732984514831755e-40,2.2251772947692786e-49,9.086211696796277e-33,3.901797500255167e-27,1.0846379661420064e-17,7.82824050553136e-27,1.8992208150321272e-45,1.5051969861936388e-42,8.972607416292309e-25,1.444787085104091e-39,8.74326422167616e-18,1.0905034096503821e-42,3.9067760441069934e-31,4.303572251341413e-39,2.233748589072525e-37,8.092072728027961e-45,5.57210060683569e-46,6.79205314222321e-46,1.6359391056354606e-42,1.660765006418901e-54,2.1395485744767294e-48,5.090874280964804e-59,3.76,0.0,0.5616775000314268,0.9999999999398262,1.0740151147255022e-38,6.452691230387247e-29,6.070027914258281e-11,5.834444068192989e-11,2.35583846064958e-12,1.3856382765616063e-24,6.017361572447069e-11,2.449211645029688e-28,5.403192408562692e-29,9.32276797563264e-39,8.219334063820387e-48,7.826787331519838e-27,7.212549917724829e-27,5.85832953266092e-26,3.7352123447752326e-26,1.4704465339695087e-29,5.6328000520363304e-33,3.525752250973809e-26,3.8392458335362786e-27,3.2514543237614712e-43,5.4170745910186554e-42,1.4476227885762673e-36,9.79461043117266e-47,1.7579151253545435e-30,5.646227345563735e-45,8.743264225590725e-18,1.7229724652141533e-31,2.907201394998297e-44,5.0692924471280434e-43,1.0846379661473872e-17,5.1762846476620357e-17,4.57582463539829e-25,2.700729576242555e-32,1.6118936405596335e-16,5.428330505301309e-29,3.1767550200663985e-42,1.4113616991269569e-52,6.963369864181417e-38,6.986019644416141e-52,6.393579070497787e-52,2.756893563153292e-64
1.6319551129332107e-17,0.8690216706955625,5.573257688952383e-21,3.862723492744658e-20,8.15028104361886e-29,5.259327660423279e-31,0.0,0.0,4.2589957289699855e-16,1.4577675311440888e-28,5.165872743218108e-37,4.770276785202441e-37,1.9786446930424447e-39,1.7801471105333286e-48,3.634493907604111e-32,1.5607229678221193e-26,2.169279609962865e-17,3.131304231834906e-26,1.5193817323767037e-44,1.2041611618252752e-41,3.5890520946253975e-24,1.1558330975413959e-38,1.7486558081417067e-17,8.72405315256642e-42,1.5627143903346227e-30,3.442868091781341e-38,1.787005940644084e-36,6.474582943749314e-44,4.4576981193513796e-45,5.433664006661724e-45,1.3087551707970704e-41,2.6572325358552105e-53,3.423292226049502e-47,8.145435768822038e-58,3.76,0.0,0.5616774999707261,0.9999999998796523,8.592146918091223e-38,2.5810830557652963e-28,1.2140076410217556e-10,1.1668907922555104e-10,4.711684876611232e-12,5.54256715618629e-24,1.2034743392812065e-10,9.796871573333868e-28,2.1612824893330577e-28,7.458236395769141e-38,1.3150976006622249e-46,3.130722960738336e-26,2.8850272652182977e-26,2.3433377583163577e-25,1.4940887287083905e-25,5.881802471750524e-29,2.2531261659795182e-32,1.4103044794155363e-25,1.535702236576516e-26,2.6011711834821704e-42,4.3336725127738994e-41,1.1581016562783152e-35,1.567144755350876e-45,7.031680579169053e-30,4.516995454947996e-44,1.7486558097075364e-17,6.891907383199186e-31,2.3257697532400826e-43,4.055447154605918e-42,2.169279609984387e-17,1.0352586803413223e-16,1.830334504524431e-24,1.0802945955853815e-31,3.2237927423292547e-16,2.171337715227137e-28,2.5414115507482726e-41,2.2581858911693416e-51,5.570712399971658e-37,1.1177666924116376e-50,1.0229772011241309e-50,8.822099936768084e-63
3.2639129927220933e-17,0.8690216707153873,1.1150944083669415e-20,7.725453772470771e-20,3.2601185012862195e-28,2.1044395904915375e-30,0.0,0.0,8.51799867678874e-16,5.8310775373271845e-28,4.132704361633573e-36,3.816228619124646e-36,1.582918200675232e-38,1.4241197899736442e-47,1.4537994003527867e-31,6.242899798307562e-26,4.338562897095767e-17,1.2525233384412268e-25,1.215508104889869e-43,9.633303587805065e-41,1.4356226638783444e-23,9.246678499601303e-38,3.49731457737085e-17,6.979252861682985e-41,6.250865497745057e-30,2.7542986210292032e-37,1.429607580815509e-35,5.1811152456724166e-43,3.5661655482139876e-44,4.3469397993804755e-44,1.0470056950328015e-40,4.251578967609533e-52,5.477279167163538e-46,1.3032732512317264e-56,3.76,0.0,0.5616774998493247,0.9999999997593042,6.873728543621067e-37,1.0324345347744535e-27,2.4280173399512673e-10,2.3337835638551216e-10,9.423377609561241e-12,2.217029645140409e-23,2.406950656532022e-10,3.918753675066984e-27,8.645141186045093e-28,5.966597780543984e-37,2.104159406334908e-45,1.2522908296959797e-25,1.154012342387878e-25,9.373362838786244e-25,5.976362443236123e-25,2.352725082484537e-28,9.012519445276242e-32,5.641225030332586e-25,6.142816738646768e-26,2.080940044782599e-41,3.4669431246288815e-40,9.264826824073415e-35,2.507437187308113e-44,2.812677564382483e-29,3.6136020057011175e-43,3.497314583634177e-17,2.7567664549381737e-30,1.860619319421604e-42,3.2443643998022966e-41,4.338562897181857e-17,2.0705190983113893e-16,7.321347292331866e-24,4.321184019062451e-31,6.447590932412798e-16,8.685361833778752e-28,2.0331322477178977e-40,3.613103149515143e-50,4.456576499922075e-36,1.7884295377632784e-49,1.6367671204970442e-49,2.8230783878923246e-61
6.527828752299858e-17,0.8690216707550363,2.2319574654245072e-20,1.5450915046007236e-19,1.3040497803153986e-27,8.423410527626668e-30,0.0,0.0,1.7036004566563348e-15,2.3324324963725455e-27,3.306165999563002e-35,3.052987607228619e-35,1.2663356566294704e-37,1.1392966592484847e-46,5.81520120829122e-31,2.4971614979838463e-25,8.677129469326313e-17,5.010096963429352e-25,9.724086704611749e-43,7.706648590246065e-40,5.742494310807469e-23,7.397348289657285e-37,6.994632104952986e-17,5.583406408349353e-40,2.500347779191481e-29,2.2034406059687584e-36,1.1436871968382635e-34,4.147198130609524e-42,2.8529352583331147e-43,3.4775552721383898e-43,8.376051855881339e-40,6.80253216360542e-51,8.763655951696527e-45,2.0852418635210367e-55,3.76,0.0,0.5616774996065218,0.9999999995186081,5.4989882129853893e-36,4.1297407619943026e-27,4.856036736760917e-10,4.667569109963105e-10,1.884676267956807e-11,8.868123927294835e-23,4.81390310374493e-10,1.5675025168419307e-26,3.458058861669564e-27,4.773281462503531e-36,3.366657406064522e-44,5.009166927769312e-25,4.616052055540314e-25,3.749347428622851e-24,2.3905464404138168e-24,9.410915130361867e-28,3.605012727196718e-31,2.2564913983562732e-24,2.457128242734125e-25,1.6647532881498785e-40,2.7735565109368738e-39,7.411866684249696e-34,4.011903712989683e-43,1.125073146024887e-28,2.8908841977957425e-42,6.994632130006313e-17,1.1027072800562273e-29,1.488496961352959e-41,2.5954964260473336e-40,8.677129469670671e-17,4.1410398815308447e-16,2.9285407505754547e-23,1.728474820200254e-30,1.2895187258757099e-15,3.474146885402525e-27,1.6265069902009348e-39,5.780969572000213e-49,3.5652637942907426e-35,2.8614894938034433e-48,2.618830164172991e-48,9.033860677810499e-60
1.305566027145539e-16,0.8690216708343348,4.4709866917942723e-20,3.090184044941876e-19,5.216213185125217e-27,3.373882734469986e-29,0.0,0.0,3.4072016322660956e-15,9.329732939499803e-27,2.6449338732419873e-34,2.4423949074215556e-34,1.0130691518866093e-36,9.114376369468721e-46,2.3260811504972947e-30,9.988649095306865e-25,1.7354262605646365e-16,2.0040397619032754e-24,7.779295693175885e-42,6.165321164544365e-39,2.296998457970555e-22,5.917880831339006e-36,1.3989267116612659e-16,4.4667267473174624e-39,1.0001394219443803e-28,1.762753248597247e-35,9.149502117286565e-34,3.321443082601822e-41,2.282349332437526e-42,2.7820455827814386e-42,6.700844102206704e-39,1.0884057033257078e-49,1.4021856949585134e-43,3.3363965957264303e-54,3.76,0.0,0.561677499120916,0.999999999037216,4.3991942807057636e-35,1.651896827743851e-26,9.712075526182726e-10,9.33514021381411e-10,3.769353123600915e-11,3.5472504653835185e-22,9.62780724901597e-10,6.270012462341658e-26,1.3832241353244165e-26,3.818626101221083e-35,5.386652965505914e-43,2.0036677474507985e-24,1.8464212101229147e-24,1.4997393756732402e-23,9.562188347398963e-24,3.764374302510766e-27,1.442007674948237e-30,9.0259680753792e-24,9.828515975939454e-25,1.3318031524480616e-39,2.2188459579923854e-38,5.929495110113278e-33,6.41904849435709e-42,4.500305254471192e-28,2.3127089339884817e-41,1.3989267216826003e-16,4.410830498378159e-29,1.1907983299411707e-40,2.076402680530863e-39,1.7354262607023803e-16,8.282081237087053e-16,1.1714166499947035e-22,6.913902387795976e-30,2.579037969615455e-15,1.3896591503919435e-26,1.3012060516562314e-38,9.24955479376261e-48,2.85221201297103e-34,4.578384879052182e-47,4.1901301244561885e-47,2.8908367176180178e-58
2.611132330976645e-16,0.8690216709929316,8.970257591936326e-20,6.180370268160937e-19,2.0864955302313289e-26,1.353167270503735e-28,0.0,0.0,6.814403974104975e-15,3.7318937595022855e-26,2.1159476392122243e-33,1.953922553578368e-33,8.104558731779283e-36,7.291501992009531e-45,9.304325502787762e-30,3.995460215636299e-24,3.4708528845722334e-16,8.016163037463399e-24,6.223475219711085e-41,4.932257855527898e-38,9.187995319885938e-22,4.734305550711488e-35,2.797853696591359e-16,3.57338200296707e-38,4.000558262305254e-28,1.4102030326689005e-34,7.319603532997653e-33,2.6630478245259765e-40,1.825879912843706e-41,2.2256369994799213e-41,5.360676487570996e-38,1.7414498651658215e-48,2.2434977059166142e-42,5.338261076871738e-53,3.76,0.0,0.5616774981497046,0.9999999980744321,3.5193594032217063e-34,6.607588343801305e-26,1.9424153088236383e-09,1.8670282468056255e-09,7.538706201460202e-11,1.4189002251414867e-21,1.9255612542939886e-09,2.5080057050059108e-25,5.532898628259969e-26,3.054900671049012e-34,8.618643176840976e-42,8.014674978855365e-24,7.385684421976748e-24,5.998957875959727e-23,3.8248755837117435e-23,1.505755603301588e-26,5.768048621974084e-30,3.6103874941480767e-23,3.9314069197374524e-24,1.0654427643272427e-38,1.7750769776895981e-37,4.7435962695222903e-32,1.0270477017420236e-40,1.800131379723658e-27,1.8501686390238856e-40,2.7978537366767034e-16,1.7643324605747096e-28,9.526392219486147e-40,1.6611300838370936e-38,3.4708528851232084e-16,1.6564163104668756e-15,4.685667163794984e-22,2.765562121992482e-29,5.15807637097849e-15,5.558637120850632e-26,1.04096499741864e-37,1.4799289980357783e-46,2.2817699050671188e-33,7.325416844889314e-46,6.7042085504114675e-46,9.250677827351727e-57
3.916698634807751e-16,0.8690216711515283,1.3490740937864888e-19,9.270557633918172e-19,4.433817864015068e-26,2.8807885907983444e-28,0.0,0.0,1.0221606306563211e-14,7.930274595138231e-26,6.050291575509817e-33,5.5870078582439746e-33,2.3173980814202146e-35,2.0849138752875797e-44,1.9771691768664602e-29,8.490353270163835e-24,5.206279505323417e-16,1.703435147986633e-23,1.7795316143539545e-40,1.410317549279709e-37,1.9524491008371086e-21,1.3537155591616618e-34,4.1967806641196113e-16,1.0217639554523236e-37,8.50118661386507e-28,4.034549927233329e-34,2.172988012293558e-32,7.915522156190337e-40,5.420581364259708e-41,6.607360278175555e-41,1.532818543296477e-37,6.412298004056643e-48,8.487424621563655e-42,2.0195772245254888e-52,3.76,0.0,0.5616774971784931,0.9999999971116483,1.0063174259946078e-33,1.404112585913305e-25,2.9136230633500067e-09,2.800542476883853e-09,1.1308058645890666e-10,3.0151628454000394e-21,2.8883414840246567e-09,5.329512913203469e-25,1.1757412174070033e-25,8.735344678729897e-34,3.1723061064771233e-41,1.7031189354351923e-23,1.5694577819066533e-23,1.2747785230153814e-22,8.127860461906782e-23,3.199739158644161e-26,1.2257130987788856e-29,7.672073327349892e-23,8.354239953352533e-24,3.0465006225168803e-38,5.075610780526283e-37,1.3563720080484242e-31,3.915618301761824e-40,3.8252927073345024e-27,5.29038965112859e-40,4.196780749300971e-16,3.749206625398897e-28,2.800286726890718e-39,4.749806707287083e-38,5.206279506494238e-16,2.4846244128719835e-15,9.95704292277043e-22,5.876821011934399e-29,7.737114686225074e-15,1.1812103897839245e-25,2.9765093704939008e-37,5.4471216078910124e-46,6.524435922012516e-33,2.696239898085468e-45,2.550713816556172e-45,4.334636793087979e-56
