Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39)
0.03507370704320424,0.5231067051766919,4.784355835734838e-08,4.2687139321941214e-08,2.904175242447742e-07,5.681079574671512e-05,0.0,0.0,0.00017016649596894153,7.192204022948625e-05,0.008404837687151305,7.119193394228361e-05,9.16441615998944e-09,1.157403264492697e-23,1.0918003291506664e-16,7.030785782978609e-11,4.665622105395023e-05,0.0026315622927823887,5.595425080403265e-10,2.5388801752485877e-14,3.391362123423675e-05,7.11634605016093e-14,2.729507624809282e-12,3.340740699869221e-06,1.9622920580142432e-08,0.0014203417978137978,4.12928249821953e-12,1.7144022801314067e-05,0.00029188903308356224,6.579792962902887e-09,2.3894579664924224e-10,3.4932466071083814e-12,6.114596414305038e-10,9.236024437442677e-08,3.76,0.0,0.12916344300895136,0.9916327150483408,0.0024859065992429022,0.0006355896383905329,0.4034173568739386,0.38808515185961856,4.342577862175224e-10,7.284937185609607e-16,3.471997122259282e-05,3.9359014495680215e-06,2.1488420865381207e-13,2.868730890975654e-12,6.03106562895566e-11,0.0010780921944768178,1.1279659743462583e-11,9.01554729695162e-09,5.886491619551902e-09,3.3397848547552473e-06,1.303239608764354e-06,2.0666368963754993e-07,1.597737943994262e-07,3.0053601408651485e-14,1.0160241503023484e-15,3.851473728221642e-12,7.400786481596347e-13,5.07212465137203e-06,8.483887611440457e-08,1.2098368643863634e-06,6.028483279496428e-07,3.961777800064595e-16,1.0292097294594381e-07,5.383613479774719e-09,1.8791760339630543e-08,0.0008613152699067261,4.141129266298407e-05
0.0351442591995898,0.5231463796027632,4.801467565551304e-08,4.286995829873856e-08,2.9174070767480554e-07,5.7324342918101327e-05,0.0,0.0,0.00017057797175864444,7.232334138085206e-05,0.008478693380640017,7.189999498015446e-05,9.246661604358325e-09,1.1747415723936952e-23,1.1041335171246538e-16,7.067900079697654e-11,4.679941595576526e-05,0.002646826181922647,5.666622476742763e-10,2.557923242689853e-14,3.402471748866401e-05,7.148937260114527e-14,2.748585295734425e-12,3.3780246670824624e-06,1.9728716005306463e-08,0.0014328167964305857,4.191791236523524e-12,1.74021677789001e-05,0.0002948943968517109,6.662791123072746e-09,2.4106514370075637e-10,3.533732221544313e-12,6.156023291031199e-10,9.384512170263911e-08,3.76,0.0,0.12879491620608174,0.9915668691756677,0.0025072032930314155,0.000641427294694748,0.4038411903741863,0.38838137396397343,4.330666729782031e-10,7.28578597137843e-16,3.4717665763724606e-05,3.970444356968594e-06,2.1598695064003024e-13,2.8836622454096637e-12,6.062670579996187e-11,0.0010837331282561669,1.1286663830646559e-11,9.063117406192518e-09,5.916026972541703e-09,3.3565845799621776e-06,1.309824519477699e-06,2.0740903107406245e-07,1.6036225464008621e-07,3.0208070208295464e-14,1.0212462700875534e-15,3.8712551032459216e-12,7.465288662789701e-13,5.096948192039507e-06,8.525542286418371e-08,1.2265431496853568e-06,6.046125927155239e-07,3.981543919461741e-16,1.0340997083433822e-07,5.446066371477052e-09,1.8826578067511237e-08,0.0008666982308401289,4.188376435785216e-05
0.03521481135597536,0.5231859912163317,4.8186078850608595e-08,4.30530759136288e-08,2.9306634746919384e-07,5.78411188753536e-05,0.0,0.0,0.00017098970170415905,7.272599297757741e-05,0.008552949403177322,7.261291142456343e-05,9.329407944678028e-09,1.1923081377107786e-23,1.1165837135684413e-16,7.105104725058279e-11,4.694247218281158e-05,0.002662129171861788,5.738479984746092e-10,2.577060358097773e-14,3.413590390003002e-05,7.181678754610399e-14,2.7677373582049682e-12,3.4155628368787563e-06,1.983475608702249e-08,0.0014453524067876097,4.255216873318526e-12,1.7663310130176043e-05,0.00029791658987086446,6.746543265985238e-09,2.43198484265818e-10,3.574544335005473e-12,6.197657730466617e-10,9.534840552426071e-08,3.76,0.0,0.12842741781889275,0.9915007114738033,0.0025286025572203914,0.0006472975645452006,0.40426430086819254,0.38867623486354075,4.3187886962082107e-10,7.286624183763032e-16,3.471534938681029e-05,4.0051584181817325e-06,2.1709201178268382e-13,2.8986252217456633e-12,6.094342983423219e-11,0.0010893816878068427,1.1293623964318141e-11,9.11079729132764e-09,5.945624012536367e-09,3.373416296306204e-06,1.3164225508290295e-06,2.081552592518552e-07,1.6095146228075495e-07,3.0362876080772985e-14,1.0264797852647615e-15,3.891079510673007e-12,7.530103015098792e-13,5.121816020471372e-06,8.567268669494464e-08,1.2434087220810256e-06,6.063744346087443e-07,4.001347726113019e-16,1.0389970586933735e-07,5.508872331933504e-09,1.886125829597487e-08,0.000872089055461378,4.235967975115891e-05
0.03528536351236092,0.5232255403383981,4.8357776408206826e-08,4.323650015688647e-08,2.943945037838422e-07,5.836113884303469e-05,0.0,0.0,0.00017140170715989903,7.313001319834788e-05,0.008627606574176681,7.333070895026489e-05,9.41265790941484e-09,1.2101062010834274e-23,1.129152274353667e-16,7.1424010837096e-11,4.7085394762040216e-05,0.0026774711510435195,5.811002725764675e-10,2.5962922656520582e-14,3.42471800814214e-05,7.214571588551936e-14,2.786964650043014e-12,3.4533560951475404e-06,1.994104522311895e-08,0.0014579487222795937,4.319571551732957e-12,1.792747522632782e-05,0.0003009556268372785,6.831054651343046e-09,2.4534592028510626e-10,3.615684873902105e-12,6.239501962399356e-10,9.687025967830363e-08,3.76,0.0,0.12806094500815762,0.9914342412669329,0.002550104641728537,0.0006532005469725452,0.4046866917082203,0.3889697368047225,4.3069436692823374e-10,7.287451828774669e-16,3.47130220681876e-05,4.040043957798229e-06,2.1819942807197943e-13,2.91362034192278e-12,6.126083943307609e-11,0.0010950380401399179,1.1300540207429745e-11,9.158588641164905e-09,5.975283763195275e-09,3.390280581549833e-06,1.323033932547594e-06,2.089024014737101e-07,1.6154143905255808e-07,3.051802457519527e-14,1.0317248834334919e-15,3.910947660852536e-12,7.595230019820251e-13,5.146728981519336e-06,8.609068185637614e-08,1.2604345714179487e-06,6.081339175682517e-07,4.021189896985014e-16,1.0439019440445581e-07,5.572032238980362e-09,1.8895805097547355e-08,0.0008774876914110175,4.283905228993037e-05
0.035355915668746477,0.5232650272902217,4.852977837956184e-08,4.342024128935076e-08,2.957252368821751e-07,5.888441816504992e-05,0.0,0.0,0.00017181400924761022,7.353542024472358e-05,0.008702665725411339,7.405341348621375e-05,9.496414173435544e-09,1.2281393223103908e-23,1.1418403784475186e-16,7.179790510318822e-11,4.722818867495042e-05,0.0026928520099329368,5.884195834486765e-10,2.6156195317639803e-14,3.435854564674571e-05,7.247616825246253e-14,2.806268004671476e-12,3.4914053388041704e-06,2.004758779093624e-08,0.0014706058382426114,4.384867540335391e-12,1.8194688611141398e-05,0.0003040115227926147,6.916330509765215e-09,2.475075542354896e-10,3.657155779200277e-12,6.281558195663264e-10,9.841084912960206e-08,3.76,0.0,0.12769549494136778,0.9913674578679686,0.0025717098011533517,0.0006591363420765987,0.4051083662481308,0.38926188201493006,4.2951315570478465e-10,7.288268912165692e-16,3.471068378379954e-05,4.07510130624415e-06,2.193092355809497e-13,2.9286481275610814e-12,6.157894563226467e-11,0.0011007023537065082,1.1307412622207723e-11,9.206493142225891e-09,6.005007245810757e-09,3.407178013923566e-06,1.3296588947135142e-06,2.0965048470626847e-07,1.621322064112401e-07,3.0673521191977235e-14,1.0369817505432814e-15,3.930860258131025e-12,7.660670168237147e-13,5.171687919635877e-06,8.650942260059217e-08,1.2776216963345636e-06,6.098911049172403e-07,4.0410711101230965e-16,1.0488145276819108e-07,5.635547017237374e-09,1.89302226426424e-08,0.0008828940875144453,4.33218955447588e-05
0.035426467825132035,0.5233044523934564,4.8702091187872e-08,4.360430422878415e-08,2.9705860619550787e-07,5.941097234989485e-05,0.0,0.0,0.00017222662880674193,7.394223233989433e-05,0.00877812770297315,7.478105125715072e-05,9.58067962167509e-09,1.2464104281816641e-23,1.1546496374637163e-16,7.217274376843723e-11,4.737085885130239e-05,0.002708271641244135,5.958064600254772e-10,2.6350431429524805e-14,3.447000021064484e-05,7.28081553725682e-14,2.82564828374521e-12,3.529711477504061e-06,2.0154388210694642e-08,0.0014833238522043983,4.451117336943625e-12,1.8464976030808917e-05,0.0003070842931721767,7.002376313553057e-09,2.4968349057756836e-10,3.6989590147268094e-12,6.323828741127215e-10,9.997034016450086e-08,3.76,0.0,0.12733106479377573,0.9913003605769505,0.002593418295431142,0.0006651050511825099,0.4055293278436894,0.38955267269985805,4.2833522677961593e-10,7.289075439510804e-16,3.4708334509138475e-05,4.110330800582961e-06,2.2042146985379361e-13,2.9437091010357227e-12,6.18977594834821e-11,0.0011063747985239466,1.1314241270068088e-11,9.25451248656622e-09,6.034795484445853e-09,3.424109168086598e-06,1.3362976662753694e-06,2.1039953602039993e-07,1.627237859385136e-07,3.082937151094091e-14,1.0422505752333112e-15,3.950818016261891e-12,7.726423962942923e-13,5.196693677894767e-06,8.6928923106697e-08,1.2949711056412137e-06,6.116460592250466e-07,4.0609920338151373e-16,1.0537349725164714e-07,5.699417647460401e-09,1.896451469563343e-08,0.0008883081938778089,4.380822322865248e-05
0.035497019981517594,0.5233438159700083,4.8874724298121184e-08,4.378869832860106e-08,2.9839467159193946e-07,5.994081701861517e-05,0.0,0.0,0.00017263958647109474,7.435046772199426e-05,0.008853993363358247,7.551364870263575e-05,9.665457012724411e-09,1.2649231322324098e-23,1.167581330187278e-16,7.254854041333494e-11,4.7513410176945724e-05,0.002723729939309105,6.032614283026043e-10,2.6545637412831685e-14,3.458154338833801e-05,7.31416880442325e-14,2.8451063369181306e-12,3.56827543017908e-06,2.0261450878999454e-08,0.001496102863271712,4.518333522151391e-12,1.8738363379112532e-05,0.00031017395369687355,7.089197429870727e-09,2.5187383388226196e-10,3.741096558257967e-12,6.366315853707179e-10,1.0154890003435125e-07,3.76,0.0,0.12696765174621918,0.9912329486846375,0.0026152303883501473,0.0006711067765008757,0.40594957985212654,0.38984211104955624,4.271605709997794e-10,7.289871416137607e-16,3.470597421937176e-05,4.145732782659037e-06,2.215361667574817e-13,2.9588037834634734e-12,6.221729201370114e-11,0.0011120555456560473,1.1321026211822725e-11,9.302648362743043e-09,6.064649500324218e-09,3.441074618825737e-06,1.342950476101971e-06,2.1114958211223832e-07,1.633161989000903e-07,3.098558103664885e-14,1.047531543592313e-15,3.970821639876002e-12,7.792491914639636e-13,5.221747098215835e-06,8.73491975278632e-08,1.3124838156093879e-06,6.133988424580108e-07,4.0809533418098673e-16,1.0586634410548519e-07,5.763645150055692e-09,1.8998685272308164e-08,0.0008937299615271329,4.4298049158481093e-05
0.03556757213790315,0.5233831183418076,4.904768702073806e-08,4.397343314871933e-08,2.997334929478484e-07,6.047396791980553e-05,0.0,0.0,0.00017305290263666217,7.476014465027137e-05,0.008930263575516493,7.625123251926731e-05,9.75074913573355e-09,1.283681044842422e-23,1.1806367517166544e-16,7.292530869408343e-11,4.7655847479067734e-05,0.0027392268004078706,6.107850195223591e-10,2.6741819596949256e-14,3.4693174795803396e-05,7.347677714740031e-14,2.864643023582257e-12,3.6070981268821305e-06,2.0368780218774834e-08,0.001508942972453334,4.586528817280024e-12,1.901487672593719e-05,0.00031328052043193874,7.17679925915285e-09,2.540786898330933e-10,3.783570405738933e-12,6.409021802190177e-10,1.0314669714201379e-07,3.76,0.0,0.12660525298618877,0.99116522147066,0.0026371463483135568,0.0006771416213029294,0.40636912563246913,0.3901301992353533,4.259891792336221e-10,7.290656847157924e-16,3.470360288927714e-05,4.181307600063877e-06,2.2265336236741534e-13,2.9739326975799195e-12,6.25375542851209e-11,0.0011177447674050667,1.1327767507584506e-11,9.350902465107312e-09,6.094570317355236e-09,3.458074942479359e-06,1.3496175536111374e-06,2.1190064961894218e-07,1.639094665309784e-07,3.114215530006469e-14,1.052824842607596e-15,3.990871837352048e-12,7.85887454382478e-13,5.246849022037331e-06,8.7770260043685e-08,1.3301608514819005e-06,6.151495157614553e-07,4.100955711601056e-16,1.06360009556454e-07,5.8282305924985216e-09,1.9032738354168386e-08,0.0008991593426039634,4.479138727595962e-05
0.03563812429428871,0.5234223598321363,4.922098684625018e-08,4.415851488134944e-08,3.010751290849999e-07,6.10104409466772e-05,0.0,0.0,0.00017346659745368095,7.517128139563702e-05,0.009006939221802691,7.699382968135067e-05,9.836558896118578e-09,1.3026874999829284e-23,1.1938174410256727e-16,7.330306229393959e-11,4.7798175559807853e-05,0.002754762122848199,6.183777771419695e-10,2.6938986920380186e-14,3.480489404975162e-05,7.381343365949324e-14,2.8842592089067064e-12,3.6461805095886894e-06,2.0476380555681327e-08,0.0015218442827748591,4.655716206053189e-12,1.9294542331965244e-05,0.000316404009801305,7.265187361075973e-09,2.5629816521373176e-10,3.8263825655133826e-12,6.451948911500319e-10,1.0476390114004774e-07,3.76,0.0,0.12624386570832327,0.9910971782027959,0.002659166448636209,0.0006832096899867197,0.4067879685457215,0.3904169394086054,4.248210423723066e-10,7.291431737484402e-16,3.4701220493217345e-05,4.217055606505743e-06,2.237730921711096e-13,2.989096361951438e-12,6.285855727277921e-11,0.0011234426373249598,1.1334465216678357e-11,9.399276477626802e-09,6.124558952301247e-09,3.475110711473745e-06,1.3562991272456132e-06,2.1265276481770232e-07,1.6450360979209096e-07,3.129909984528794e-14,1.0581306597067745e-15,4.010969317872668e-12,7.925572381397506e-13,5.272000288513406e-06,8.819212474964058e-08,1.3480032482331397e-06,6.168981399585988e-07,4.1209998095724606e-16,1.0685450976731449e-07,5.893175090186378e-09,1.906667762320606e-08,0.0009045962903975601,4.528825165685554e-05
0.03570867645067427,0.5234615407640952,4.939463325800181e-08,4.43439537651357e-08,3.0241963974303535e-07,6.155025212977056e-05,0.0,0.0,0.00017388069084200327,7.558389623998159e-05,0.009084021197881195,7.774146743817329e-05,9.922889110586021e-09,1.3219463276735878e-23,1.2071246765827322e-16,7.368181472100469e-11,4.7940399162570535e-05,0.002770335806951726,6.26040241315919e-10,2.713714512278078e-14,3.4916700767689715e-05,7.41516686438709e-14,2.9039557542313904e-12,3.6855235321048563e-06,2.0584256307482065e-08,0.001534806899252857,4.725908742025587e-12,1.957738664746257e-05,0.00031954443859093804,7.3543672164497674e-09,2.585323672275924e-10,3.869535073223665e-12,6.495099474117885e-10,1.0640068292344552e-07,3.76,0.0,0.1258834871142943,0.9910288181370885,0.0026812909675024386,0.0006893110880696488,0.40720611195492,0.39070233370094887,4.2365615132950163e-10,7.292196091757544e-16,3.469882700514427e-05,4.252977161729173e-06,2.2489539185840868e-13,3.004295295900663e-12,6.318031196851021e-11,0.001129149330125518,1.1341119397704068e-11,9.44777208580116e-09,6.154616422599242e-09,3.4921824968550648e-06,1.3629954247182058e-06,2.13405953882988e-07,1.650986495661411e-07,3.145642013315672e-14,1.0634491795017502e-15,4.031114780707172e-12,7.992585968479557e-13,5.2972017343948304e-06,8.861480569401815e-08,1.3660120504895122e-06,6.186447749955083e-07,4.141086305250766e-16,1.0734986084225212e-07,5.958479805354123e-09,1.9100507080622325e-08,0.0009100407593533471,4.5788656509972995e-05
0.03577922860705983,0.5235006614602944,4.956863420984413e-08,4.45297569355939e-08,3.03767083932932e-07,6.20934176354094e-05,0.0,0.0,0.00017429520247591793,7.599800748483834e-05,0.00916151041211268,7.849417330274658e-05,1.000974272340514e-08,1.3414610361245106e-23,1.2205599679347607e-16,7.406157979112872e-11,4.80825229681858e-05,0.002785947754934552,6.337729647342817e-10,2.7336302558230648e-14,3.502859456783299e-05,7.449149324419213e-14,2.9237335459335762e-12,3.725128159609915e-06,2.0692411901322534e-08,0.001547830928792274,4.797119643493761e-12,1.9863436304756764e-05,0.0003227018239310682,7.4443444561348505e-09,2.6078140496655544e-10,3.913029975567039e-12,6.538475838141922e-10,1.0805721458134265e-07,3.76,0.0,0.12552411441245417,0.9909601405184637,0.0027035201877032497,0.0006954459221333443,0.40762355922510674,0.3909863842253265,4.2249449704026887e-10,7.292949914433545e-16,3.469642239862053e-05,4.289072631214855e-06,2.2602029733079972e-13,3.0195300221784386e-12,6.350282943765331e-11,0.001134865021575314,1.1347730108574838e-11,9.496390988542467e-09,6.184743752641271e-09,3.509290872447437e-06,1.3697066746275776e-06,2.1416024306149318e-07,1.6569460681684906e-07,3.161412174970013e-14,1.0687805908438621e-15,4.051308940919484e-12,8.059915855944614e-13,5.322454196575299e-06,8.903831695805618e-08,1.3841883121968701e-06,6.203894799820997e-07,4.1612158723796043e-16,1.0784607886952362e-07,6.024145948336491e-09,1.9134230372838937e-08,0.0009154927049728178,4.6292616172071926e-05
0.03584978076344539,0.5235397222444772,4.974299787556561e-08,4.471593183228458e-08,3.0511752057219725e-07,6.263995376792776e-05,0.0,0.0,0.00017471015178583557,7.641363344819028e-05,0.009239407785622496,7.925197505375133e-05,1.0097122682523992e-08,1.3612352652853013e-23,1.2341248056883598e-16,7.444237116822047e-11,4.822455160556919e-05,0.0028015978708802332,6.415765044008289e-10,2.75364672667053e-14,3.514057506907857e-05,7.483291869762558e-14,2.9435934644424224e-12,3.7649953687065844e-06,2.080085171967204e-08,0.00156091648017544,4.869362324162275e-12,2.0152718120219695e-05,0.0003258761832934184,7.535124752015695e-09,2.6304538802341556e-10,3.9568693384848234e-12,6.582080361210883e-10,1.0973366941153813e-07,3.76,0.0,0.1251657448178406,0.9908911445807448,0.002725854396629721,0.0007016142998215377,0.4080403137233863,0.39126909307602226,4.2133607046103096e-10,7.293693209742325e-16,3.469400664682003e-05,4.325342386158497e-06,2.2714784409101464e-13,3.0348010600801612e-12,6.382612067369992e-11,0.001140589888447816,1.135429740647369e-11,9.545134874355272e-09,6.214941959755384e-09,3.526436409916921e-06,1.3764331051820576e-06,2.1491565821154555e-07,1.662915022004458e-07,3.1772210218519746e-14,1.0741250804638657e-15,4.0715525050762424e-12,8.12756260432668e-13,5.347758510988937e-06,8.946267259134586e-08,1.402533096715197e-06,6.221323133085061e-07,4.18138917678676e-16,1.0834317990562985e-07,6.090174777114611e-09,1.9167851179683632e-08,0.0009209520837928757,4.680014510844936e-05
0.03592033291983095,0.5235787234414772,4.991773282839288e-08,4.4902487421220757e-08,3.0647100812842763e-07,6.318987697210295e-05,0.0,0.0,0.00017512555797839297,7.683079245105597e-05,0.009317714252824485,8.001490074647403e-05,1.0185031918776806e-08,1.3812728896665455e-23,1.2478206067979327e-16,7.482420238429292e-11,4.836648967949957e-05,0.0028172860607749823,6.49451421253719e-10,2.7737646032736262e-14,3.525264189107083e-05,7.517595633777233e-14,2.9635363855190794e-12,3.8051261478186615e-06,2.090958007011601e-08,0.0015740636641209213,4.942650395814779e-12,2.0445259102166617e-05,0.00032906753449679833,7.626713767180002e-09,2.6532442651810533e-10,4.001055240835132e-12,6.625915393385254e-10,1.1143022197399777e-07,3.76,0.0,0.12480837555242337,0.9908218295462746,0.0027482938864315243,0.0007078163298722819,0.40845637881905594,0.3915504623280229,4.2018086257035384e-10,7.294425981676976e-16,3.469157972251469e-05,4.3617868036575695e-06,2.282780674887658e-13,3.050108924692839e-12,6.415019658239134e-11,0.0011463241084712587,1.1360821347833337e-11,9.59400542035484e-09,6.2452120537352735e-09,3.543619675978013e-06,1.3831749429818976e-06,2.1567222478117883e-07,1.6688935604599947e-07,3.193069099445589e-14,1.0794828327732068e-15,4.09184617153479e-12,8.195526784118116e-13,5.373115509861357e-06,8.988788652038973e-08,1.4210474772595565e-06,6.238733330424837e-07,4.2016068809379703e-16,1.0884117991245849e-07,6.156567593248714e-09,1.9201373188816476e-08,0.0009264188534197253,4.7311257917710336e-05
