Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189),S(4414),CF2(43),CF2O(49),S(4555),S(5169),C2F(4087),F(37),C2H3F2(66),S(4570),CHF3(42)
3.424329150118374e-19,0.6537659647205263,7.542365545585647e-25,6.05981957172712e-26,7.423410247605055e-36,5.195487865360302e-37,0.0,0.0,1.5749047807564482e-19,1.308103312581848e-34,2.5729624526250066e-45,2.960390837469044e-45,1.0355127982095226e-42,2.7664194331034275e-61,1.657357630914352e-40,3.7743574354582465e-33,7.378057159897139e-22,5.221881793907467e-33,6.077451092263277e-57,1.5074534926907298e-55,2.5626770425090163e-32,4.249070840334003e-50,1.5492096864191807e-22,3.383210573893593e-51,1.3781464777324667e-37,2.0347162257725545e-49,1.1734458000230051e-30,4.9019192988203664e-39,6.156509347662373e-55,7.008120760971041e-56,8.471342903163615e-51,5.5156665474753756e-55,5.074098538939193e-43,1.5822971954760252e-55,3.76,0.0,0.5555009014469211,0.9999999999995733,4.380135722441939e-46,2.006628183415536e-19,1.1904213995871445e-14,1.141755205129761e-14,4.866619445738316e-16,2.146986322780815e-31,4.2663838286381434e-13,9.347723918038028e-36,3.3070492532474737e-37,8.03617648785973e-39,1.728449277200557e-48,5.220801868783603e-33,5.024470729816542e-33,2.0507934174793265e-32,1.137363788751509e-32,2.911390458707307e-37,1.9450105014512322e-41,3.2167085163654933e-24,1.4400596157431056e-34,1.327562160406038e-50,4.024388482466322e-49,7.081264651432732e-44,2.222368568546511e-58,1.7680947094840585e-38,5.087181775468848e-47,1.5492096864569792e-22,1.6645627415846098e-36,1.9245137299436246e-55,4.649198889689658e-52,7.378057159818585e-22,2.9929391692602274e-20,7.808379026342631e-31,9.947200047238539e-40,1.275618406179533e-19,9.447340213732643e-33,3.0634341078588264e-51,4.6525075640133184e-64,1.235910458326871e-46,1.8100846004111012e-64,4.913432323308334e-63,1.9561090588803456e-76,2.0066281834156141e-19,5.7069330604672884e-36,1.1742818717926132e-80,1.120484413364102e-80,1.0532926326806824e-69,3.216709688016954e-24,3.5214063706597077e-32,6.969957249101684e-58,4.343793312268382e-40
6.851633390723385e-19,0.6537659647205278,1.5091299165327135e-24,1.2124903975661223e-25,2.971298745505494e-35,2.0795509297399053e-36,0.0,0.0,3.151177854111422e-19,5.235822265944628e-34,2.0599344348364812e-44,2.370112735228125e-44,8.290398745809485e-42,2.214817647817176e-60,6.633749722036943e-40,1.5107266000549774e-32,1.4762524447805038e-21,2.090113581459212e-32,4.865657583762889e-56,1.2068793904463422e-54,1.025738669947822e-31,3.4018402893619673e-49,3.099765341213172e-22,2.708625595975951e-50,5.516177464290722e-37,1.629015161958791e-48,4.696841287511601e-30,1.9620747239116437e-38,4.9302006270138474e-54,5.612179276430734e-55,6.782225261642546e-50,4.4171624285205476e-54,4.0623640998054835e-42,1.3195046148815924e-54,3.76,0.0,0.5555009014469092,0.9999999999991463,3.5067718903299754e-45,4.014999744922601e-19,2.3818770488698123e-14,2.284502378305851e-14,9.737467056396103e-16,8.593540497590313e-31,8.53647432786098e-13,3.741525655358507e-35,1.3236815439362119e-36,3.2165648826812254e-38,1.3838103922692034e-47,2.0896813295579628e-32,2.011097705647174e-32,8.208518190762521e-32,4.55241921001496e-32,1.165315169304272e-36,7.785110868728346e-41,6.4362117439832036e-24,5.763991366661908e-34,1.062856944223705e-49,3.2219577860426805e-48,5.669317430886404e-43,3.4488538655624804e-57,7.076991837557333e-38,2.0361984746021254e-46,3.099765341364464e-22,6.662588942058354e-36,1.5409936438571888e-54,3.7221885820323896e-51,1.4762524447490615e-21,5.988478633111072e-20,3.1253865328166314e-30,3.9814723365226156e-39,2.552345082033683e-19,3.78139813329856e-32,2.452609987459055e-50,7.450073881788453e-63,9.894798530162992e-46,2.8984937276289196e-63,7.86895127017454e-62,6.265686371428929e-75,4.014999744922915e-19,2.2842604938643947e-35,3.7613863532182813e-79,3.589065692581578e-79,1.6866405517699383e-68,6.4362164336424606e-24,1.4094802532293338e-31,5.580203831600171e-57,1.7386493552244598e-39
1.3706241871933406e-18,0.6537659647205307,3.0189212005337417e-24,2.4255072789522936e-25,1.1889065677358624e-34,8.320926867230269e-36,0.0,0.0,6.3037240008217485e-19,2.095010903810466e-33,1.6485736062577243e-43,1.8968105472597514e-43,6.634838616485921e-41,1.772527246370012e-59,2.654363974523351e-39,6.044874212234697e-32,2.9531459024091472e-21,8.363176842666794e-32,3.894007015719501e-55,9.658703076977746e-54,4.104290766542432e-31,2.722506120389436e-48,6.200876650574265e-22,2.167723683385834e-49,2.2071895010943236e-36,1.3037112143295307e-47,1.879348306439838e-29,7.851090912025405e-38,3.9461587373763016e-53,4.4920176814170756e-54,5.427841465966526e-49,3.5357696287630734e-53,3.251125914451883e-41,1.1403643605131352e-53,3.76,0.0,0.5555009014468854,0.9999999999982924,2.8064832955764794e-44,8.031742867936561e-19,4.764788347435047e-14,4.56999672470026e-14,1.947916227347849e-15,3.438535558426955e-30,1.707665531069868e-12,1.4970976192167107e-34,5.296450356633806e-36,1.2870449296531776e-37,1.1074688810063106e-46,8.361447268705787e-32,8.047010389524551e-32,3.284476484477371e-31,1.8215606636140445e-31,4.6627806157488e-36,3.1150584205621053e-40,1.2875218210000729e-23,2.306347341325911e-33,8.506085813371349e-49,2.5785454469163146e-47,4.537176962296358e-42,5.432518405750076e-56,2.831722726717513e-37,8.1474462224211e-46,6.200876651179629e-22,2.665903419238408e-35,1.2333482366931323e-53,2.978886209590122e-50,2.9531459022833373e-21,1.1979557560563843e-19,1.250561713556621e-29,1.5931075473820231e-38,5.105798433714096e-19,1.5130518031482633e-31,1.9628333890218033e-49,1.192497005380083e-61,7.918846053575398e-45,4.6394775983888435e-62,1.259629308959558e-60,2.006002222277473e-73,8.031742867937817e-19,9.140017362530366e-35,1.2042334924563656e-77,1.1490638567173478e-77,2.6997233017638463e-67,1.2875236974746316e-23,5.639756945808291e-31,4.4658590030176985e-56,6.956862157447886e-39
2.741545883435345e-18,0.6537659647205366,6.038522008746716e-24,4.8515410441220395e-25,4.7564007600532776e-34,3.328924101183782e-35,0.0,0.0,1.2608816294243925e-18,8.381407804416238e-33,1.3191093645935807e-42,1.517736683150295e-42,5.308878954613095e-40,1.4182911056677208e-58,1.061918431445349e-38,2.4183433030567653e-31,5.9069328178546884e-21,3.3458153286920825e-31,3.115800730712466e-54,7.728429957176005e-53,1.641983562190531e-30,2.1784185404811375e-47,1.2403099268388891e-21,1.734508299712542e-48,8.830195239785285e-36,1.0431718474148364e-46,7.518616980092521e-29,3.1411366644819873e-37,3.157726479621225e-52,3.594524203293711e-53,4.343097851569835e-48,2.8297311687203936e-52,2.601394690019536e-40,1.0474658152964927e-52,3.76,0.0,0.5555009014468377,0.9999999999965843,2.2456130453919797e-43,1.60652291139638e-18,9.530610944565108e-14,9.140985417657992e-14,3.896255269071054e-15,1.3756381264835132e-29,3.415701721394221e-12,5.989365334595478e-34,2.1189250314563533e-35,5.149017788759216e-37,8.861433663890492e-46,3.3451233838266847e-31,3.219328138348944e-31,1.3140044653868337e-30,7.287428779893058e-31,1.8654175047911178e-35,1.2462262209859277e-39,2.575323118516419e-23,9.226891168639748e-33,6.806161055099816e-48,2.0632281276784096e-46,3.6304309197044004e-41,8.623471545430787e-55,1.1328768185960735e-36,3.259509060953173e-45,1.2403099270810746e-21,1.0665349609142168e-34,9.868999700870302e-53,2.383568117670895e-49,5.906932817351367e-21,2.3961715414473715e-19,5.0030611709645613e-29,6.373467574745718e-38,1.0212705136963371e-18,6.053192452059386e-31,1.5705649345218274e-48,1.9083834527530065e-60,6.336279989521925e-44,7.424674638808394e-61,2.0158847144716964e-59,6.420779723027025e-72,1.6065229113968826e-18,3.656602107194775e-34,3.854491236752198e-76,3.677905145250299e-76,4.3204362356435784e-66,2.5753306256365352e-23,2.256270017114156e-30,3.573365722338832e-55,2.783197899354743e-38
5.483389275919354e-18,0.6537659647205483,1.2077796586016328e-23,9.703608584051162e-25,1.902715404688749e-33,1.331687237019312e-34,0.0,0.0,2.5219000881094353e-18,3.3528359790322605e-32,1.0553876985539582e-41,1.2143047211864685e-41,4.247506428291764e-39,1.134740619122494e-57,4.2480194326759205e-38,9.674160502175057e-31,1.1814506649498788e-20,1.3384350661123441e-30,2.492882836688876e-53,6.183331027763548e-52,6.568468799229038e-30,1.7429003080913092e-46,2.480754450038791e-21,1.3877383950283177e-47,3.532365563417747e-35,8.346237560835999e-46,3.0076915580591115e-28,1.2567081918744921e-36,2.5265010189302838e-51,2.8759836413492718e-52,3.4748081878981664e-47,2.2647102225305617e-51,2.0813133550204505e-39,1.054074433677525e-51,3.76,0.0,0.5555009014467424,0.9999999999931682,1.796661025301575e-42,3.213220160601555e-18,1.9062256138823592e-13,1.8282962804249118e-13,7.792933345744368e-15,5.503000338792664e-29,6.831774077070175e-12,2.3959411230520176e-33,8.476389980564825e-35,2.0597747395610292e-36,7.08982002942994e-45,1.3381582635133821e-30,1.2878360549245799e-30,5.256445631189159e-30,2.915208751758259e-30,7.462290399703742e-35,4.98531069239963e-39,5.150925730800476e-23,3.691056849596947e-32,5.445445900154666e-47,1.650739225666946e-45,2.904620498029353e-40,1.3742692212708474e-53,4.531902782917488e-36,1.3039097716275394e-44,2.480754451007612e-21,4.26648705490027e-34,7.896085396750975e-52,1.9070460386083253e-48,1.1814506647485335e-20,4.792603111831077e-19,2.0013873432445247e-28,2.5495945312482877e-37,2.042651854301572e-18,2.4214740423306184e-30,1.2565712496211233e-47,3.053724158190188e-59,5.069505298187408e-43,1.1880687949785444e-59,3.225797850051767e-58,2.0549011652428636e-70,3.2132201606035668e-18,1.462759883788274e-33,1.2335882662794346e-74,1.1770737916367346e-74,6.913401222323381e-65,5.1509557617248545e-23,9.02581459758409e-30,2.8589640145967773e-54,1.1133697931027693e-37
1.0967076060887371e-17,0.6537659647205718,2.4156637583930104e-23,1.9407743702267986e-24,7.611173365665119e-33,5.327039492645966e-34,0.0,0.0,5.043937005481953e-18,1.3411889650091295e-31,8.443502506800691e-41,9.714900320206483e-41,3.3981664522144663e-38,9.078355908766641e-57,1.6992769161140957e-37,3.869821662511672e-30,2.3629654315799048e-20,5.353958209906843e-30,1.9944098625852657e-52,4.9468996612797704e-51,2.6274944345941494e-29,1.3943864408700349e-45,4.9616434949865025e-21,1.1102434209123804e-46,1.4130037208755025e-34,6.677417086610477e-45,1.203125576350966e-27,5.028247497867696e-36,2.0213287575252086e-50,2.300932971077897e-51,2.779978519834834e-46,1.8129048061018582e-50,1.6651297270605e-38,1.188951530946765e-50,3.76,0.0,0.5555009014465517,0.999999999986336,1.437397070990919e-41,6.426614659010815e-18,3.812554652733402e-13,3.6566917580134003e-13,1.5586289471998617e-14,2.2012897010709716e-28,1.3663918688531083e-11,9.584154514782989e-33,3.39069399049415e-34,8.239434203023079e-36,5.67212524537378e-44,5.352850937443781e-30,5.151553791241354e-30,2.1026638062399474e-29,1.1661309486081439e-29,2.9850480965615903e-34,1.994205500774231e-38,1.0302131024374048e-22,1.4764828184723274e-31,4.35656361613625e-46,1.3206540712502767e-44,2.3238066977976417e-39,2.1944411162191117e-52,1.8128562386610113e-35,5.21585159090089e-44,4.961643498861942e-21,1.7066642667452406e-33,6.317222608758492e-51,1.5257260367529333e-47,2.3629654307744917e-20,9.585466251005412e-19,8.005875133592749e-28,1.0198793218714083e-36,4.08541453533356e-18,9.686290303011645e-30,1.0053047229474507e-46,4.8862071748349546e-58,4.055796765844816e-42,1.9010067576340367e-58,5.161582414916685e-57,6.576086389249667e-69,6.426614659018861e-18,5.851277625423907e-33,3.947724168162483e-73,3.7668667476606915e-73,1.1062004572260213e-63,1.0302251152959353e-22,3.6104727494802167e-29,2.2872797917829e-53,4.453660602652147e-37
2.1934449630823407e-17,0.6537659647206187,4.831548695325508e-23,3.881601409213658e-24,3.0445329243894193e-32,2.1309181817515432e-33,0.0,0.0,1.0088010840236718e-17,5.364865008771903e-31,6.754962488181788e-40,7.772106925247239e-40,2.7185976795269015e-37,7.262857104997388e-56,6.797245946629233e-37,1.5479601563300688e-29,4.7259949660447845e-20,2.141626928573678e-29,1.595580028101219e-51,3.9576136699078713e-50,1.0510191580008207e-28,1.1155356320884661e-44,9.923421579073552e-21,8.88215819203191e-46,5.6521298762502866e-34,5.342235541198877e-44,4.812600198840238e-27,2.012308082684374e-35,1.6171141852997541e-49,1.8408053420404408e-50,2.2240356047817273e-45,1.4520049071944292e-49,1.3321353959031317e-37,1.5042400482012274e-49,3.76,0.0,0.5555009014461705,0.9999999999726717,1.1499449762376281e-40,1.285340365582498e-17,7.62521273043287e-13,7.313482714271434e-13,3.11730016161376e-14,8.805337904924822e-28,2.73282075118889e-11,3.833739836026245e-32,1.3563052142689103e-33,3.295840719140437e-35,4.53780783690196e-43,2.1411839969668488e-29,2.0606634034791373e-29,8.41082630985158e-29,4.664618677973027e-29,1.1940519113911446e-33,7.976984927493274e-38,2.0604541887543027e-22,5.9060514338254e-31,3.48533375358232e-45,1.0565483306904364e-43,1.8590894608878334e-38,3.5075937506127756e-51,7.251743377545655e-35,2.0863832998675105e-43,9.923421594575626e-21,6.826795959534746e-33,5.053919833834334e-50,1.220636647257378e-46,4.7259949628230666e-20,1.917119252298177e-18,3.2024152061586844e-27,4.0796003687034836e-36,8.17093989668361e-18,3.874594946659515e-29,8.04262868008336e-46,7.818130300808126e-57,3.2447144166646694e-41,3.041688154929402e-57,8.25877651626061e-56,2.104412062081686e-67,1.2853403655857163e-17,2.3405586690497305e-32,1.2633104000765908e-71,1.2054342362461662e-71,1.7699657375672561e-62,2.060502241165834e-22,1.4442184819167196e-28,1.829867266014011e-52,1.781500653407864e-36
4.3869196770695475e-17,0.6537659647207124,9.663785518588835e-23,7.763255548561843e-24,1.217826867601633e-31,8.524231697225075e-33,0.0,0.0,2.017615850978517e-17,2.145967833450021e-30,5.404034362277594e-39,6.217762839007649e-39,2.1749039385879128e-36,5.81035462181777e-55,2.7189260302312624e-36,6.191903596023059e-29,9.452054039793846e-20,8.566595442242448e-29,1.2765019974611949e-50,3.1661285171784527e-49,4.204119407126164e-28,8.924390990516883e-44,1.9846977724014162e-20,7.105810883915297e-45,2.2608749490019524e-33,4.274118867734545e-43,1.9250596467486084e-26,8.057059592345396e-35,1.2937118214885223e-48,1.472668724381211e-49,1.7792495991891364e-44,1.1642386064129967e-48,1.0657209565016305e-36,2.0883068067645268e-48,3.76,0.0,0.555500901445408,0.9999999999453432,9.199669383796845e-40,2.5706981649435874e-17,1.5250528885821343e-12,1.4627064631111725e-12,6.234642547093757e-14,3.522170955492185e-27,5.465678356034863e-11,1.533511559939583e-31,5.42527623712031e-33,1.318349685587147e-34,3.6302892447296614e-42,8.564823588907745e-29,8.242737164049226e-29,3.364364720677157e-28,1.8658664368992907e-28,4.776323271513573e-33,3.1908269352782093e-37,4.120936471796832e-22,2.3624446061552012e-30,2.788300307671718e-44,8.45248688936533e-43,1.4872891807605537e-37,5.609340043427111e-50,2.900863571289632e-34,8.345619822228346e-43,1.9846977786023085e-20,2.730746162980659e-32,4.043192608491168e-49,9.76563860677916e-46,9.452054026906844e-20,3.834264504144529e-18,1.2809791126748011e-26,1.6318568126695848e-35,1.6341990616528016e-17,1.5498537417460637e-28,6.434179301133909e-45,1.2509167532607412e-55,2.5958023209613924e-40,4.866762896688061e-56,1.3214238022703354e-54,6.734221600680292e-66,2.570698164956461e-17,9.362329914633239e-32,4.042655084804617e-70,3.857448414853494e-70,2.831981170368622e-61,4.12112868339646e-22,5.776932688537128e-28,1.463911185095323e-51,7.126076444199125e-36
8.773869105043961e-17,0.6537659647209001,1.9330126962703715e-22,1.552656407276e-23,4.87134272309589e-31,3.410087833058925e-32,0.0,0.0,4.035245384903774e-17,8.583914993875903e-30,4.323253523133182e-38,4.974245399233605e-38,1.7399334489572256e-35,4.648311249895174e-54,1.087575938352086e-35,2.4767740225989123e-28,1.8904172206569196e-19,3.426656072924203e-28,1.0212441793047708e-49,2.5329178533789837e-48,1.6816563230458244e-27,7.1395551899404385e-43,3.969408992096143e-20,5.684682438306395e-44,9.043545791195947e-33,3.419762764755129e-42,7.700277628401218e-26,3.2290365642541903e-34,1.0349776485119947e-47,1.1781461427909796e-48,1.4234081247792438e-43,9.355843660454099e-48,8.525818114001072e-36,3.0865045073271625e-47,3.76,0.0,0.5555009014438829,0.999999999890686,7.35977980834096e-39,5.141413763658793e-17,3.0501161196556423e-12,2.9254228482089204e-12,1.2469327144662537e-13,1.4088755193933367e-26,1.0931392926424528e-10,6.134077645896311e-31,2.1701216856349109e-32,5.273425460132785e-34,2.904248455408712e-41,3.4259472408776195e-28,3.2971113960577887e-28,1.345752711211461e-27,7.463503589850605e-28,1.9105926578242023e-32,1.276337670302481e-36,8.2419014795168215e-22,9.449826493476095e-30,2.230653824299611e-43,6.762029525683478e-42,1.1898383426832618e-36,8.972695152706331e-49,1.1604607009369653e-33,3.3382662895117555e-42,3.96940901689984e-20,1.0923040213773383e-31,3.234576850518686e-48,7.813244506408267e-45,1.890417215502092e-19,7.668554997641546e-18,5.123942507646028e-26,6.527460971577381e-35,3.2684092044794025e-17,6.199446476096722e-28,5.147373979851807e-44,2.0014795268547105e-54,2.0766541488997344e-39,7.786870029855617e-55,2.1142936735673283e-53,2.15496733264886e-64,5.1414137637102874e-17,3.744951013485938e-31,1.2936594659396112e-68,1.2343928076977645e-68,4.5311986166888883e-60,8.242670329811701e-22,2.310784824519532e-27,1.1711358954636122e-50,2.850446148040438e-35
1.7547767960992787e-16,0.6537659647212751,3.867028104124562e-22,3.105318210319479e-23,1.948550425297114e-30,1.3643408521022532e-31,0.0,0.0,8.070504452816558e-17,3.4335747295841476e-29,3.4586136869803838e-37,3.9794171039264805e-37,1.3919508464645869e-34,3.7186599843355723e-53,4.3503147733045126e-35,9.907121178775614e-28,3.7808408617228765e-19,1.3706662886709123e-27,8.170562020705105e-49,2.0263403098339438e-47,6.726642453673798e-27,5.7116611489723963e-42,7.938831394312014e-20,4.547759441292714e-43,3.6174275139202737e-32,2.736534074464766e-41,3.080118785105242e-25,1.2965749909134801e-33,8.279853984853028e-47,9.425235922258869e-48,1.1387298767675186e-42,7.551682585581981e-47,6.820674520117695e-35,4.734576190294507e-46,3.76,0.0,0.5555009014408326,0.9999999997813717,5.887842321578238e-38,1.0282844961061309e-16,6.100242581785915e-12,5.8508556253231714e-12,2.493869564623532e-13,5.635516179679134e-26,2.1862819509995322e-10,2.4536374635527387e-30,8.680510041991923e-32,2.1093754650642143e-33,2.323405379282734e-40,1.370382685444771e-27,1.318847720787776e-27,5.3830243592601494e-27,2.985408932939298e-27,7.64281912164608e-32,5.105366900325508e-36,1.6483833261496522e-21,3.779940213895923e-29,1.7845289005646755e-42,5.409639492495427e-41,9.518733985180877e-36,1.4354510599625666e-47,4.64272957530646e-33,1.335311016734938e-41,7.938831493527051e-20,4.3692272005202e-31,2.587670693126383e-47,6.251713772228158e-44,3.780840841103517e-19,1.5337135943852827e-17,2.0495822115859194e-25,2.6109914451254535e-34,6.536829485563484e-17,2.479784878521313e-27,4.11791139296232e-43,3.2023774121036467e-53,1.661328199182882e-38,1.2459031294377652e-53,3.382882202819526e-52,6.895921427381113e-63,1.0282844961267286e-16,1.497984214818187e-30,4.1397257576917224e-67,3.950071274826432e-67,7.249940627402393e-59,1.6486908670383495e-21,9.243162771366374e-27,9.369114928188151e-50,1.1401822166409722e-34
3.509556567289044e-16,0.6537659647220254,7.738047395925186e-22,6.210642209246897e-23,7.794278657395452e-30,5.459788350452938e-31,0.0,0.0,1.61410225888912e-16,1.3734316382417133e-28,2.766896025164841e-36,3.18355277022377e-36,1.1135622609743752e-33,2.974932322693612e-52,1.7401280871854125e-34,3.962853425147465e-27,7.561688174698342e-19,5.4826751159971815e-27,6.537394268403967e-48,1.6210746767339813e-46,2.6906604466207976e-26,4.569335778721576e-41,1.5877676050049423e-19,3.6382129463148484e-42,1.4469728437655736e-31,2.1903756756034397e-40,1.2320490011495692e-24,5.225963248879394e-33,6.623896356766108e-46,7.540250852435959e-47,9.109852502125954e-42,6.148523091801361e-46,5.4565473781609465e-34,7.412256040723918e-45,3.76,0.0,0.5555009014347322,0.9999999995627432,4.7102824541576576e-37,2.0565707355754768e-16,1.2200495505979473e-11,1.1701721207226698e-11,4.9877429875122e-13,2.2542091544407896e-25,4.3725662448307577e-10,9.814563656234642e-30,3.4722094109554094e-31,8.437511921829836e-33,1.8587266151456587e-39,5.4815401441579235e-27,5.27539605804506e-27,2.1532123413920948e-26,1.194165015402403e-26,3.0574747801996506e-31,2.0421519457281206e-35,3.296770389161473e-21,1.511978011032035e-28,1.4276261126530587e-41,4.327717728736266e-40,7.614996887763834e-35,2.2965767462536274e-46,1.857794165733849e-32,5.341259699261214e-41,1.5877676446910083e-19,1.747693105305499e-30,2.070140411098519e-46,5.00313783429518e-43,7.561688092220798e-19,3.0674297673144415e-17,8.198339240422653e-25,1.0443982391904879e-33,1.3073670029455172e-16,9.91915198023331e-27,3.2943339875499215e-42,5.123811968407218e-52,1.329064452485867e-37,1.9934480605411028e-52,5.412620896985067e-51,2.2066988062928606e-61,2.0565707356578671e-16,5.991944477239292e-30,1.3247145371111486e-65,1.2640246980038828e-65,1.1599922781501121e-57,3.2980005541895275e-21,3.697269783230694e-26,7.495303008100073e-49,4.560741528189423e-34
7.019116109668575e-16,0.653765964723526,1.5492039883634528e-21,1.2421291778664126e-22,3.117767081462767e-29,2.1858511319839688e-30,0.0,0.0,3.2282058862036785e-16,5.49373004577973e-28,2.2135200154598325e-35,2.5468670882155186e-35,8.908503605098323e-33,2.379947498566644e-51,6.960516495526643e-34,1.5851423095514925e-26,1.5123382924023484e-18,2.1930738325035253e-26,5.231415223068688e-47,1.2968607417534107e-45,1.0762648979584463e-25,3.655471463955889e-40,3.175536476674696e-19,2.9105725095861594e-41,5.7878950411155715e-31,1.754134100152608e-39,4.9281985016692944e-24,2.122111995415741e-32,5.2991224332207495e-45,6.032282171999106e-46,7.287887365198396e-41,5.09028757757709e-45,4.3652406081367305e-33,1.1729155657123297e-43,3.76,0.0,0.5555009014225313,0.9999999991254865,3.76823133316041e-36,4.1131432144695375e-16,2.440100135409866e-11,2.3403452481733814e-11,9.975488723586242e-13,9.016840880063182e-25,8.745130740965299e-10,3.9258290161962995e-29,1.388885430624361e-30,3.375006380679212e-32,1.486981681977803e-38,2.1926193974852116e-26,2.110158538324175e-26,8.612853719364691e-26,4.776662488666232e-26,1.2232652851177764e-30,8.168633694822062e-35,6.5935473416485815e-21,6.047915912441041e-28,1.1421031361998905e-40,3.462176294406793e-39,6.091999473446734e-34,3.674404216222547e-45,7.436781183653129e-32,2.1365123106357692e-40,3.1755366354190554e-19,6.990776888161532e-30,1.6561141459455145e-45,4.0053282729441225e-42,1.5123382594113096e-18,6.134862047920372e-17,3.2793377565959045e-24,4.1775982777633916e-33,2.6147351044132645e-16,3.967663197299365e-26,2.635469122576904e-41,8.198105552584295e-51,1.063252225022851e-36,3.1895190634794445e-51,8.66019937096551e-50,7.061441188305409e-60,4.1131432147990994e-16,2.3967793137782293e-29,4.2390890368295446e-64,4.0448795197496654e-64,1.855988908874821e-56,6.598468004161506e-21,1.478908832246642e-25,5.996246768286532e-48,1.824303261017113e-33
1.0528675652048105e-15,0.6537659647250266,2.3257986275191065e-21,1.8631942919844531e-22,6.625335079799886e-29,4.6477756791208655e-30,0.0,0.0,4.842309513617867e-16,1.1674178530272024e-27,6.329287554113212e-35,7.282487218570682e-35,2.547275555619429e-32,6.805163469890026e-51,1.4791099909174557e-33,3.368427937280934e-26,2.2685077796722826e-18,4.660286425446034e-26,1.4961048558014776e-46,3.7082119540561155e-45,2.2870633872955087e-25,1.0452365921248177e-39,4.763305288866723e-19,8.322419844352129e-41,1.229927924154426e-30,5.020278338857698e-39,1.04724228399283e-23,4.5560854635127383e-32,1.5731774326110992e-44,1.790787689957857e-45,2.083880683593276e-40,1.5355931153267663e-44,1.248186136691827e-32,4.306393987286411e-43,3.76,0.0,0.5555009014103304,0.9999999986882304,1.0774792750373104e-35,6.169715693318968e-16,3.660150720194992e-11,3.510518386694097e-11,1.4963233349957232e-12,1.916078829337621e-24,1.3117691145575762e-09,8.342389999014339e-29,2.9513834194779883e-30,7.171889115875489e-32,4.251837885522271e-38,4.6593200957979676e-26,4.484085936812757e-26,1.8302315927992898e-25,1.01504087907517e-25,2.5998426636680877e-30,1.7358380511029237e-34,9.890327120599106e-21,1.2851823751191328e-27,3.2657040748848913e-40,9.899661477182965e-39,1.7419310114381055e-33,1.4000670419068295e-44,1.5811388587140587e-31,4.540099896937681e-40,4.763305626198544e-19,1.485540369743993e-29,4.833992795673101e-45,1.1457362061037281e-41,2.2685077095663126e-18,9.202294263273924e-17,6.968593999825791e-24,8.877402488872385e-33,3.9221031985704234e-16,8.43128569816019e-26,7.535796898071126e-41,3.017448038831741e-50,3.0402372036368534e-36,1.1739549623435948e-50,3.2315116333212046e-49,3.2587449307430047e-59,6.169715694019287e-16,5.093156992585918e-29,1.956273358557867e-63,1.866648345098791e-63,6.831272515092377e-56,9.900783529325449e-21,3.142681824889843e-25,1.7145521229146043e-47,3.8766544187673583e-33
