Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189),S(4414),CF2(43),CF2O(49),S(4555),S(5169),C2F(4087),F(37)
3.934461182058151e-05,0.6702003370842539,1.358609135921649e-06,1.7498808814417912e-07,1.94614428290624e-07,6.165194914097412e-05,0.0,0.0,3.812889398283996e-05,8.059681807973445e-07,1.5574996830350506e-05,5.576118541461264e-07,5.153162600248112e-10,2.2638974888775797e-20,8.054204933597393e-15,4.2415018515306985e-10,1.5326755648414682e-06,1.6166627234714804e-05,3.0076572312772783e-11,7.848842322724874e-13,1.6376385002613127e-05,2.5968988342874e-12,8.831561338764268e-12,5.997152430612517e-11,3.9519868076189194e-11,8.961843217433041e-06,3.140105423061987e-10,2.1125913667934106e-08,1.2309130199018354e-10,2.6770366051438834e-13,1.8046833305022993e-12,5.904501806047455e-13,3.5498949817508647e-10,3.2046641988668505e-10,3.76,0.0,0.38721435238381696,0.9996249671067575,3.5043632645306445e-05,5.796992892916931e-06,0.3255920697870979,0.32550317232482523,4.302846301164885e-07,3.1260101660926962e-12,0.0002858019537746764,7.73190409085446e-07,2.6645065980427137e-12,7.993968482381187e-13,1.303194966942298e-11,2.07068040033591e-05,1.0613598950703284e-10,3.10266235168924e-08,3.767365433933495e-08,1.3107755729579974e-06,5.813635563326094e-06,2.1251020103236148e-07,2.1781269667385108e-07,8.240796524369863e-15,1.1180849182734378e-15,1.912307658202511e-11,7.107228037518152e-13,5.139417771495909e-07,1.2513531242893462e-08,8.10644692542395e-09,9.66984155711562e-10,8.652945030323736e-15,6.468501188688188e-10,5.731987135943583e-09,1.8026229179649536e-08,0.00010902112465945027,6.285992581580936e-07,5.718820496301106e-07,3.041493525943852e-09,3.6282856018467076e-11,2.54406888789255e-12,2.3704400242979716e-08,1.1291793557026471e-14,3.9632201336001007e-10,2.940984473073263e-12,4.973693222635197e-06,1.8536493418141533e-08,1.9885102970584307e-17,2.8043342778819933e-18,1.5226409757606313e-14,1.057270715290158e-10
4.0116513913065044e-05,0.670733301081583,1.3920000177237061e-06,1.7998752460881655e-07,2.017431018534646e-07,6.355596174608908e-05,0.0,0.0,3.922483915996449e-05,8.341506823320634e-07,1.651622401272213e-05,5.894395583938752e-07,5.336665085798931e-10,2.4790436571438215e-20,8.607932500159631e-15,4.4244065421635953e-10,1.6131726525994236e-06,1.6738366454818514e-05,3.230794483538823e-11,8.365933463514743e-13,1.6973262677691513e-05,2.6935904836913235e-12,9.194490509224552e-12,6.491342691055744e-11,4.2269096154167837e-11,9.480464609536674e-06,3.17836351112962e-10,2.2232613642919726e-08,1.3711951588860707e-10,2.9580407155687336e-13,1.9288164780197156e-12,6.154840585540162e-13,3.648784495861023e-10,3.286370135738194e-10,3.76,0.0,0.38260362808149234,0.9996215834945553,3.643087892847612e-05,5.958693240665312e-06,0.3302006353014449,0.330107670637541,4.2521425986123443e-07,3.111749328153559e-12,0.00028580098580863265,8.165084982682117e-07,2.780030752895609e-12,8.342022507014005e-13,1.3684515504133485e-11,2.160599274599249e-05,1.0755149117138538e-10,3.242819175846791e-08,3.930072128946551e-08,1.369382207354004e-06,6.112455174497276e-06,2.2063289783218963e-07,2.261667467649979e-07,8.589592838946062e-15,1.16539298685093e-15,1.993227049616305e-11,7.486079542318665e-13,5.364589038446895e-07,1.3146772955356085e-08,8.520470280308468e-09,1.0169769005298369e-09,9.019097118584836e-15,6.746552528273494e-10,5.740710969179723e-09,1.8349785099351783e-08,0.00011242180650000003,6.663953901326837e-07,5.814255897435649e-07,3.0897864591718978e-09,3.870968532737727e-11,2.714530378669862e-12,2.5045106090151392e-08,1.193385074615755e-14,4.2317675613555303e-10,3.13783114962838e-12,5.065656480868319e-06,1.9567595408050956e-08,2.1215895804042492e-17,2.9919970843451134e-18,1.6448785363920105e-14,1.1003530530079116e-10
4.088841600554858e-05,0.6712599341466372,1.4260711657988697e-06,1.8511324121099638e-07,2.090988293424018e-07,6.549005970025465e-05,0.0,0.0,4.03375608742976e-05,8.627569807238838e-07,1.749879559217566e-05,6.226069943829517e-07,5.526315484573353e-10,2.7128954690884e-20,9.19473638900475e-15,4.6131426551546774e-10,1.6974366037820856e-06,1.7317847244456525e-05,3.467771511355156e-11,8.909713308437484e-13,1.7578899530728228e-05,2.7917940187637235e-12,9.569413686107182e-12,7.023668009080027e-11,4.519648648528383e-11,1.0021226667457601e-05,3.217007852771019e-10,2.3383882598907187e-08,1.5264312977568274e-10,3.2667830022366593e-13,2.0597820085438737e-12,6.4129771512396e-13,3.7508898612493593e-10,3.3694128622654596e-10,3.76,0.0,0.37804770957251144,0.9996181113205339,3.785665102899339e-05,6.124106241341439e-06,0.3347543792925362,0.3346572229429324,4.202042260730946e-07,3.0976577829539877e-12,0.00028579999252986314,8.613163201780554e-07,2.8991694194805777e-12,8.701432877678146e-13,1.4362500285424005e-11,2.2530939766401653e-05,1.0894786508141326e-10,3.3877405150093636e-08,4.097931685470608e-08,1.4299190043335092e-06,6.422178139646864e-06,2.289635889460929e-07,2.3473503141827252e-07,8.94924349679159e-15,1.2141729524859228e-15,2.0766670035593566e-11,7.879597693724349e-13,5.596864571901723e-07,1.3802597295337885e-08,8.96341226413887e-09,1.069274498427593e-09,9.396623420788771e-15,7.033155224177738e-10,5.7485456053527865e-09,1.8678162570488547e-08,0.00011587876780543635,7.05688951262087e-07,5.910932169937632e-07,3.1386907856943885e-09,4.127705032976457e-11,2.8948739172169167e-12,2.6440980501442633e-08,1.2602428080227701e-14,4.51594021298917e-10,3.3459785346916e-12,5.157635226825435e-06,2.0641466847097423e-08,2.2623081762790596e-17,3.1904319851395486e-18,1.7755070461891804e-14,1.1450477254270517e-10
4.166031809803211e-05,0.6717803118413765,1.460832864940085e-06,1.9036793106679253e-07,2.166876917228982e-07,6.74546101820301e-05,0.0,0.0,4.146737434179254e-05,8.917928712139225e-07,1.8524017105125212e-05,6.571557737327611e-07,5.722295127855897e-10,2.9669460358638175e-20,9.816350818280233e-15,4.807853665683102e-10,1.7856196532770367e-06,1.7904985288309688e-05,3.719328141907658e-11,9.48125250740927e-13,1.819320215861188e-05,2.891495922848721e-12,9.956647934530221e-12,7.596989063004286e-11,4.8312750199484037e-11,1.0584819350972895e-05,3.256026291034411e-10,2.458120716361002e-08,1.6981242383382206e-10,3.605830272078808e-13,2.1979013340390134e-12,6.679100746968691e-13,3.856295484971956e-10,3.4538269982270685e-10,3.76,0.0,0.3735459439701406,0.9996145484440024,3.932184387962521e-05,6.29338135637589e-06,0.3392539547778122,0.33915247941674564,4.1525380817639685e-07,3.083733492653874e-12,0.00028579897332621864,9.076363021334003e-07,3.022004428980648e-12,9.072494103758811e-13,1.5066682730762205e-11,2.348229575500755e-05,1.1032539435119903e-10,3.537553371808241e-08,4.2710699883884106e-08,1.4924351738741682e-06,6.743102323208967e-06,2.3750587159008496e-07,2.4352124139805646e-07,9.320010390896e-15,1.264460326181681e-15,2.1626885438848918e-11,8.288208541775422e-13,5.836415942032504e-07,1.4481608321905282e-08,9.437679507842232e-09,1.1239687791694436e-09,9.785797759886986e-15,7.328511738183287e-10,5.755598286426969e-09,1.901140053446273e-08,0.00011939273747442933,7.465138972067251e-07,6.008856819961875e-07,3.1882100484211162e-09,4.3992233522417675e-11,3.0856119510874615e-12,2.7893698410598124e-08,1.3298332066020723e-14,4.816549685263846e-10,3.56600665085107e-12,5.24964458705937e-06,2.1759473436663674e-08,2.4110581588386328e-17,3.400191818013352e-18,1.9150329918970063e-14,1.191401583302125e-10
4.2432220190515645e-05,0.672294508833739,1.4962956170277137e-06,1.957543514741433e-07,2.2451592293076142e-07,6.944998342928167e-05,0.0,0.0,4.2614597824788685e-05,9.212646454913092e-07,1.9593227038445265e-05,6.93128515880329e-07,5.924792336510877e-10,3.242798532157977e-20,1.0474591317869197e-14,5.008686128398335e-10,1.8778790794953725e-06,1.8499698555561442e-05,3.9862402590120274e-11,1.0081655978736503e-12,1.8816077992557895e-05,2.9926827624148772e-12,1.0356518850518118e-11,8.214373509363579e-11,5.162919108878559e-11,1.1171948859912873e-05,3.2954073052585415e-10,2.582612496254294e-08,1.8879181633548317e-10,3.9779704741328455e-13,2.3435112553167045e-12,6.953404768867264e-13,3.965088616231048e-10,3.539647473166698e-10,3.76,0.0,0.3690976861527507,0.9996108926729212,4.0827369338807e-05,6.466671427292422e-06,0.34370000702939507,0.34359408240875094,4.1036229421312e-07,3.0699744436535063e-12,0.0002857979275708709,9.554910694818759e-07,3.1486192323264775e-12,9.455507422413e-13,1.579786114398687e-11,2.4460734678749684e-05,1.1168435713032312e-10,3.692387666814314e-08,4.449615628442731e-08,1.5569810119247293e-06,7.075532010791284e-06,2.4626339422384086e-07,2.525291204554403e-07,9.702161027767055e-15,1.3162913800984083e-15,2.2513540131738787e-11,8.712348479174126e-13,6.083418394165192e-07,1.5184422999127825e-08,9.945847327675186e-09,1.1811545711012354e-09,1.018689978196495e-14,7.632828870646786e-10,5.761975125590258e-09,1.9349539237931307e-08,0.0001229644487139003,7.889046625286398e-07,6.108037771872687e-07,3.238348016829339e-09,4.6862861132983834e-11,3.287281126293296e-12,2.9404977747075556e-08,1.4022389908449497e-14,5.134445919895058e-10,3.798522659794211e-12,5.341699641292598e-06,2.2923019922434774e-08,2.5682499465165297e-17,3.621855286063603e-18,2.063990599292835e-14,1.2394625927409957e-10
4.320412228299918e-05,0.6728025989084389,1.5324701389436786e-06,2.0127532444959203e-07,2.3258991238490158e-07,7.147655293656027e-05,0.0,0.0,4.377955267242105e-05,9.511790834667225e-07,2.0707797651704148e-05,7.305688699448297e-07,6.134002618747118e-10,3.542173946166339e-20,1.117135825953489e-14,5.215789736568853e-10,1.9743773567344522e-06,1.910190730906873e-05,4.269321493372084e-11,1.0712063832763473e-12,1.944743529620418e-05,3.095341189977004e-12,1.0769360838434929e-11,8.879110247655226e-11,5.5157736216814164e-11,1.1783337976309918e-05,3.3351399987711803e-10,2.7120226861219386e-08,2.0976109827891358e-10,4.3862303738801516e-13,2.4969647678740917e-12,7.236086849676628e-13,4.0773593863560817e-10,3.6269095542494086e-10,3.76,0.0,0.3647022986711917,0.9996071417628392,4.2374156604927524e-05,6.644132722969749e-06,0.3480931736670754,0.34798266653395543,4.055289807387118e-07,3.0563786462915764e-12,0.0002857968546220087,1.0049034593752477e-06,3.2790989342283082e-12,9.85078093487181e-13,1.655685381969805e-11,2.5466954158365657e-05,1.1302502670624171e-10,3.852376295807884e-08,4.633699953894282e-08,1.6236079225923303e-06,7.419778051547988e-06,2.55239857480775e-07,2.617624662764356e-07,1.0095968634863393e-14,1.3697031620638555e-15,2.342727098190522e-11,9.152464454865857e-13,6.33805092888517e-07,1.591167148574656e-08,1.0490669802632588e-08,1.2409297917758669e-09,1.0600215063169611e-14,7.946317854805113e-10,5.767781351028253e-09,1.9692620154064263e-08,0.00012659463926299928,8.328961708510412e-07,6.208483338613057e-07,3.289108670353919e-09,4.989691797824485e-11,3.500443333988321e-12,3.097658057280886e-08,1.4775450056973866e-14,5.470518881905074e-10,4.04416204200226e-12,5.433815426111585e-06,2.4133551253292453e-08,2.7343130993513874e-17,3.856028081900274e-18,2.222943251595152e-14,1.2892798544671083e-10
4.397602437548271e-05,0.6733046549776127,1.56936736086266e-06,2.0693373742695132e-07,2.4091620796786047e-07,7.353469564368806e-05,0.0,0.0,4.49625633559471e-05,9.815434458850097e-07,2.1869135815423544e-05,7.695215370516158e-07,6.350128874442354e-10,3.8669189453376485e-20,1.190864045071148e-14,5.429317391874269e-10,2.0752823091866996e-06,1.9711534116591072e-05,4.569424993093743e-11,1.1373652348577067e-12,2.008718316353753e-05,3.199457946965757e-12,1.1195517418429794e-11,9.594724617549477e-11,5.891096794037527e-11,1.2419726413970214e-05,3.375214086823374e-10,2.8465159312877137e-08,2.3291676773472385e-10,4.833894527496565e-13,2.6586319112234885e-12,7.527348959156456e-13,4.1932008538750524e-10,3.715648873287927e-10,3.76,0.0,0.3603591516572584,0.9996032934158202,4.396315263208787e-05,6.825924988352441e-06,0.3524340847502374,0.35231885876272023,4.0075317271917613e-07,3.0429441345469134e-12,0.0002857957538225313,1.0558965339963296e-06,3.413530333033887e-12,1.0258629757363244e-12,1.734449952209257e-11,2.6501675856481284e-05,1.1434767160408235e-10,4.0176551964486826e-08,4.8234571278898674e-08,1.692368440344011e-06,7.77615800211242e-06,2.6443901476830004e-07,2.712251310919886e-07,1.050171228564615e-14,1.4247335126815549e-15,2.4368728603670755e-11,9.609014192342091e-13,6.600496381431422e-07,1.666399742764783e-08,1.1075090404347852e-08,1.3033955393910555e-09,1.1026035240100135e-14,8.269194449961426e-10,5.773121545849662e-09,2.004068589535619e-08,0.00013028405159982233,8.78523845573028e-07,6.31020219218367e-07,3.340496181959764e-09,5.310276310257098e-11,3.725686803680916e-12,3.2610314254530475e-08,1.5558382769046e-14,5.825700303568583e-10,4.303589822033085e-12,5.526006938465244e-06,2.5392553777517705e-08,2.909697147165706e-17,4.103344055344541e-18,2.3924849785334516e-14,1.340903636492636e-10
4.4747926467966245e-05,0.6738007490913507,1.6069984241677164e-06,2.1273254401356382e-07,2.495015189006017e-07,7.56247921162048e-05,0.0,0.0,4.6163957499002664e-05,1.0123654677469876e-06,2.307868386545301e-05,8.10032293136782e-07,6.57338160613665e-10,4.2190144638676845e-20,1.2688518956434102e-14,5.649425270126265e-10,2.1807672668723224e-06,2.0328503864124936e-05,4.88744527963381e-11,1.206763495787834e-12,2.0735231516660773e-05,3.305019866550836e-12,1.1635341536567715e-11,1.036499458441698e-10,6.290215741682304e-11,1.3081871175753363e-05,3.4156198848531006e-10,2.986262681561196e-08,2.5847347120081767e-10,5.324525653031188e-13,2.8289006586216257e-12,7.827397496469159e-13,4.312709053649795e-10,3.8059014529521983e-10,3.76,0.0,0.3560676227332551,0.9995993452793495,4.55953225480816e-05,7.012211494478201e-06,0.3567233628687111,0.3566032785097664,3.9603418342943624e-07,3.0296689657439416e-12,0.000285794624499735,1.108493593248189e-06,3.5520019570866576e-12,1.0679376158304265e-12,1.8161657907009676e-11,2.7565645876677717e-05,1.1565255568392125e-10,4.1883634103309534e-08,5.019024184801567e-08,1.763316252632249e-06,8.14499627204426e-06,2.738646729472022e-07,2.8092102236765513e-07,1.0919677021394648e-14,1.4814210816081252e-15,2.5338577638587374e-11,1.0082466412812192e-12,6.870941501638952e-07,1.7442058253020524e-08,1.1702253204918478e-08,1.3686561852701028e-09,1.1464658126752858e-14,8.601679035138598e-10,5.778099884743711e-09,2.0393780158359248e-08,0.00013403343313154653,9.258236211450759e-07,6.413203338559263e-07,3.392514903820226e-09,5.648914604260991e-11,3.96362725115472e-12,3.4308032673356745e-08,1.6372080691255302e-14,6.200965499164327e-10,4.577501843007232e-12,5.618289138976301e-06,2.670155647701741e-08,3.094872451012463e-17,4.364466428042675e-18,2.5732420194584436e-14,1.3943853955706305e-10
4.551982856044978e-05,0.6742909524481207,1.6453746803151384e-06,2.186747646067084e-07,2.583527182854401e-07,7.77472267185492e-05,0.0,0.0,4.73840659031869e-05,1.0436533525118803e-06,2.4337920473592158e-05,8.521480122100768e-07,6.803979136189437e-10,4.60058499549164e-20,1.3513170946630809e-14,5.876272877662768e-10,2.2910112231575413e-06,2.095274377139238e-05,5.2243201819078894e-11,1.2795263215626552e-12,2.1391491103409992e-05,3.4120138764239098e-12,1.2089195866535224e-11,1.1193967969536404e-10,6.714529962126359e-11,1.3770546918187834e-05,3.456348297159549e-10,3.131439448401694e-08,2.8666555980429095e-10,5.861986483696722e-13,3.0081778483579554e-12,8.136443374392235e-13,4.435983040280865e-10,3.8977037322602546e-10,3.76,0.0,0.35182709692266373,0.9995952949452265,4.727165007575021e-05,7.203159089708254e-06,0.3609616232325459,0.3608365377220683,3.9137133435297706e-07,3.0165512202618634e-12,0.00028579346596499766,1.1627181869150213e-06,3.6946040972879655e-12,1.1113349677019407e-12,1.9009209893517725e-11,2.8659635173049927e-05,1.1693993823561044e-10,4.364643135032819e-08,5.220541077428106e-08,1.8365062222226524e-06,8.526624270759367e-06,2.835206929512588e-07,2.908541034335235e-07,1.1350153954757616e-14,1.539805341623818e-15,2.6337497006034844e-11,1.0573301062986515e-12,7.149577032980185e-07,1.824652547016697e-08,1.2375514690272158e-08,1.4368194672247167e-09,1.1916387819085914e-14,8.943996701577971e-10,5.78282036794745e-09,2.0751947687387042e-08,0.00013784353637068177,9.748319549077794e-07,6.517496098714332e-07,3.445169356583165e-09,6.006522343314149e-11,4.214909056317098e-12,3.607163747162829e-08,1.7217459458662033e-14,6.597335250261114e-10,4.8666260906005544e-12,5.71067695509691e-06,2.8062132240353618e-08,3.2903310980121394e-17,4.6400890550937726e-18,2.7658744603960004e-14,1.4497777890053586e-10
4.629173065293331e-05,0.6747753354050724,1.6845076896839814e-06,2.2476348715154947e-07,2.674768461689603e-07,7.990238777985679e-05,0.0,0.0,4.862322256943186e-05,1.0754157670475211e-06,2.564836153449221e-05,8.95916690058683e-07,7.042147836463949e-10,5.013908016117114e-20,1.4384873802074345e-14,6.110023116801616e-10,2.4061989939708636e-06,2.1584183409528947e-05,5.58103285497026e-11,1.3557827819701915e-12,2.2055873494830965e-05,3.5204270015467143e-12,1.2557453140016495e-11,1.2085980788104324e-10,7.165514993979068e-11,1.4486546323156981e-05,3.4973908061363547e-10,3.2822290741070966e-08,3.177487687557278e-10,6.450463195673863e-13,3.1968901673225876e-12,8.454702112584882e-13,4.563124932660886e-10,3.9910925914482025e-10,3.76,0.0,0.3476369665618985,0.9995911399484411,4.899313795731801e-05,7.398938252050734e-06,0.365149473760724,0.3650192409656511,3.867639550827445e-07,3.0035890012475143e-12,0.000285792277513456,1.2185941263095911e-06,3.841428842789598e-12,1.1560887285818092e-12,1.988805815183802e-11,2.9784439970278053e-05,1.1821007407122767e-10,4.5466397911373685e-08,5.428150734056296e-08,1.91199440909045e-06,8.921380555707374e-06,2.934109907348887e-07,3.0102839445098304e-07,1.179344038255078e-14,1.5999266040972092e-15,2.7366180181338893e-11,1.1082009547323564e-12,7.436597790395862e-07,1.9078084967515953e-08,1.3098456207717047e-08,1.507996583782363e-09,1.2381534811827137e-14,9.296377343663213e-10,5.787387053169338e-09,2.1115234193279084e-08,0.00014171511909796434,1.0255858394991275e-06,6.623090082480956e-07,3.4984642150893775e-09,6.38405764266469e-11,4.480206479969415e-12,3.790307933785815e-08,1.8095458312524836e-14,7.015877761313253e-10,5.1717240660563964e-12,5.8031852841168916e-06,2.947589917553389e-08,3.496587829348957e-17,4.930937733455926e-18,2.971077948948544e-14,1.5071347118378507e-10
4.7063632745416846e-05,0.6752539674882085,1.7244092206673365e-06,2.3100186807832743e-07,2.7688111296922326e-07,8.209066775401656e-05,0.0,0.0,4.988176471468202e-05,1.107661837294981e-06,2.701156106899338e-05,9.413874684498127e-07,7.288122362656676e-10,5.461424568178836e-20,1.5306009416110814e-14,6.350842365719107e-10,2.5265213794480093e-06,2.222275472102173e-05,5.958613902184881e-11,1.435665970952846e-12,2.2728291082525267e-05,3.6302463668627922e-12,1.3040496518386291e-11,1.3045676765222686e-10,7.644726245452284e-11,1.5230680477545441e-05,3.538739461489217e-10,3.4388210135580895e-08,3.52002029044764e-10,7.094490527292875e-13,3.395485185340956e-12,8.782393951315306e-13,4.694239969341634e-10,4.0861053761946573e-10,3.76,0.0,0.3434966312131209,0.999586877766032,5.076080838139076e-05,7.599723142459737e-06,0.3692875151688386,0.36915198551131534,3.8221138322327346e-07,2.9907804343317906e-12,0.0002857910584236803,1.2761454954243111e-06,3.992570124261435e-12,1.2022333543854678e-12,2.079912761923572e-11,3.094088219493747e-05,1.1946321361522143e-10,4.734502095046061e-08,5.641999122386915e-08,1.989838093038464e-06,9.329610981654918e-06,3.0353953750306784e-07,3.114479726427803e-07,1.2249839930056975e-14,1.6618260385878245e-15,2.8425335541543176e-11,1.160909496537558e-12,7.732202739482914e-07,1.9937437315466832e-08,1.3874897078584506e-08,1.5823022897158331e-09,1.286041614462666e-14,9.659055751104432e-10,5.791904286129625e-09,2.148368628962551e-08,0.00014564894451090884,1.0781228158458337e-06,6.729995165019195e-07,3.5524042955101335e-09,6.782522909001292e-11,4.76022495230869e-12,3.9804359332760184e-08,1.900704073729443e-14,7.457710693660133e-10,5.493592213302729e-12,5.895828996015008e-06,3.094452196359882e-08,3.7141810049096545e-17,5.237771562082119e-18,3.189585497262916e-14,1.5665113292727412e-10
