Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284)
2.6890540825294593e-17,0.870584039660007,1.1748165075954826e-39,5.264970310028816e-20,2.483772199920714e-48,3.024992667900692e-38,0.0,0.0,6.267942056288763e-39,6.587369462296388e-75,4.0514648163358695e-37,3.3713460461176664e-48,7.40445055019491e-39,7.598069289555476e-74,1.1848042311079717e-57,7.197311502365994e-38,1.146628434795466e-68,7.767187989155216e-26,2.585612554173884e-50,3.830802130375073e-41,8.434137807048869e-24,4.1593373464004126e-38,2.829520375893842e-42,4.217688260629347e-101,6.281089299175042e-66,8.546551816505529e-40,5.970046265443712e-62,3.639230931618403e-75,2.923845648416046e-147,4.861241034763365e-112,5.501839433196606e-64,7.787350730040297e-80,1.651773190143537e-70,1.553559769546557e-118,3.76,0.0,0.6064403112021167,0.9999999998084406,4.763792885872319e-49,2.8806987822111073e-93,1.9394793004101913e-10,1.8636110423700592e-10,7.58682580398268e-12,1.3524644476895766e-23,1.9155947513725139e-10,2.29281624171773e-27,4.880232334946706e-28,1.7315799974268343e-63,9.30144271074587e-70,7.76718798912869e-26,7.165419040544825e-26
5.378110444600241e-17,0.8705840396914707,9.39853967615378e-39,1.0529945638055705e-19,3.9740388568700874e-47,2.4199960873395946e-37,0.0,0.0,5.01435769078618e-38,4.231942364976012e-73,3.2411744686481474e-36,5.394158186947958e-47,5.923565230797661e-38,2.4314100351217707e-72,1.8957087436013101e-56,5.7578537229842326e-37,7.338432253830568e-67,3.106877388104952e-25,4.13698461557647e-49,3.064643978696716e-40,3.373657269871512e-23,3.3274723464277875e-37,2.2636213719177916e-41,1.085830402526009e-98,2.0185460499374653e-64,6.837248555708399e-39,1.9110903304386412e-60,2.3379613550724244e-73,1.9443511703752936e-143,2.490697042056519e-109,1.768119468628129e-62,5.003108738899885e-78,1.057142142595235e-68,1.5918212146536102e-115,3.76,0.0,0.6064403110081686,0.9999999996168809,7.62207499459648e-48,3.6996564968886756e-91,3.8789602441118885e-10,3.7272236671656156e-10,1.517365769450508e-11,5.409861086086335e-23,3.83119096231852e-10,9.171271039118168e-27,1.952094264002413e-27,5.54106284099012e-62,5.952930813747306e-68,3.106877388083731e-25,2.8661693113923206e-25
1.0756223168741806e-16,0.8705840397543981,7.518835559947045e-38,2.105989795858136e-19,6.358465225212645e-46,1.9359978406739863e-36,0.0,0.0,4.011488162578905e-37,2.70860592569937e-71,2.592940874890127e-35,8.630657237809547e-46,4.738854577124874e-37,7.780678965067748e-71,3.0331999800486067e-55,4.6062850796791306e-36,4.696599969292355e-65,1.242751524016767e-24,6.619178607177457e-48,2.451716094165226e-39,1.349463338642079e-22,2.6619788662649308e-36,1.8109028008352304e-40,2.7801396197966603e-96,6.460212804366534e-63,5.469802094164556e-38,6.115560903149243e-59,1.4963851488399142e-71,1.4096507953151219e-139,1.2752402609622887e-106,5.6587403937742626e-61,3.202513651289384e-76,6.765715847706037e-67,1.6300278973769982e-112,3.76,0.0,0.6064403106202725,0.9999999992337617,1.2195325839419319e-46,4.7357010911050376e-89,7.757922129034698e-10,7.454448924621245e-10,3.034732044085654e-11,2.1639450069986504e-22,7.662382891317372e-10,3.6685097748830217e-26,7.808380249551551e-27,1.7731412891109234e-60,3.80987819078228e-66,1.2427515239997898e-24,1.1464679873395481e-24
2.1512448617024933e-16,0.8705840398802528,6.015071212154211e-37,4.2119809257521585e-19,1.017354803449099e-44,1.5487989642111204e-35,0.0,0.0,3.209191960678694e-36,1.7335109254540442e-69,2.0743536258837943e-34,1.3809056581572583e-44,3.7910853806614496e-36,2.48992221983473e-69,4.853327676187193e-54,3.6850293728271425e-35,3.0058254261649905e-63,4.971008275905274e-24,1.0590687065002692e-46,1.961373242133495e-38,5.39785422621908e-22,2.1295834908999972e-35,1.44873040170151e-39,7.11720041165983e-94,2.0672784881211936e-61,4.375843628923104e-37,1.9569812853143182e-57,9.576881422300682e-70,1.080161076234151e-135,6.529237695210155e-104,1.8108060398643496e-59,2.0500364993885666e-74,4.330060217220208e-65,1.6691501261192866e-109,3.76,0.0,0.60644030984448,0.9999999984675235,1.951252840968946e-45,6.061735372405051e-87,1.5515845888957967e-09,1.4908899470990553e-09,6.069464179478668e-11,8.655780481109684e-22,1.5324764777742934e-09,1.4674042976291435e-25,3.123353165323943e-26,5.674054551510797e-59,2.4383229308139967e-64,4.971008275769458e-24,4.585871864904828e-24
3.226867406530806e-16,0.8705840400061078,1.7199347900218045e-36,6.317972721435255e-19,3.7463715063896473e-44,4.428597946928805e-35,0.0,0.0,9.176285140361206e-36,8.602538460286036e-69,5.931356115310962e-34,5.083264952285408e-44,1.0840137026303054e-35,1.1514060058742505e-68,1.8157131806470841e-53,1.05386315631115e-34,1.6768432262472667e-62,1.056339524360963e-23,4.037699473529502e-46,5.608301886431782e-38,1.1470440787190159e-21,6.089278089252866e-35,4.235855195670909e-39,4.3939765147042954e-93,9.139230855597648e-61,1.299078815676454e-36,9.113535558879194e-57,4.752801723837132e-69,5.929461188871097e-135,4.3910955825653204e-103,8.005391907372487e-59,1.0312521013896433e-73,2.4155654251013043e-64,1.0009992179177611e-108,3.76,0.0,0.6064403090686876,0.9999999977012856,7.18277540357113e-45,3.1409584988780052e-86,2.3273769638958887e-09,2.2363350048817902e-09,9.10419590099446e-11,1.8393533027040142e-21,2.2987144692596867e-09,3.1182345380304954e-25,6.637126746114998e-26,2.6544493459693433e-58,1.3602625707467381e-63,1.05633952432213e-23,9.744976987605164e-24
5.378112496187432e-16,0.8705840402578172,7.904185518784491e-36,1.0529958975958866e-18,2.8849380569513854e-43,2.035220125468294e-34,0.0,0.0,4.217081881592788e-35,2.7207894143027514e-67,2.7258323012756972e-33,3.911556760331495e-43,4.98172684878278e-35,1.5252042952401827e-67,1.4185682236682991e-52,4.843585827103701e-34,4.3622359296227075e-61,2.9204697338293783e-23,3.320344887983131e-45,2.5773672996630493e-37,3.1712396674554482e-21,2.798406102070381e-34,1.9691114321217952e-38,6.133049384065894e-91,1.4738670487700875e-59,6.085161456451428e-36,1.3419728867706695e-55,1.503486403970828e-67,4.3989838889398456e-131,1.1156059357063542e-100,1.291014929664628e-57,3.401595971531202e-72,6.282929393994254e-63,6.370053930033257e-106,3.76,0.0,0.6064403075171029,0.9999999961688103,5.527123609705008e-44,2.1798326241186418e-84,3.878961709927136e-09,3.727225133030475e-09,1.5173657688517603e-10,5.085270156208761e-21,3.831189663602226e-09,8.621003510675558e-25,1.8349710656946747e-25,3.876977004325853e-57,3.538550140187448e-62,2.9204697336509195e-23,2.6941987943419216e-23
7.314233076878395e-16,0.8705840404843561,1.7792247462517027e-35,1.4320748756213248e-18,7.951271228161622e-43,4.581261357449323e-34,0.0,0.0,9.492611635114421e-35,1.2476484545663658e-66,6.1358228675606166e-33,1.0773517862006947e-42,1.121382034455455e-34,5.032031508187654e-67,3.951615453963311e-52,1.0904124202751268e-33,1.8667378514032254e-60,5.200493245290299e-23,9.683927708978878e-45,5.80162799993124e-37,5.6470383769321086e-21,6.299184131260168e-34,4.499684296413527e-38,4.241242800564529e-90,5.465845805383582e-59,1.4042131255015792e-35,4.819520424562107e-55,6.89496749857509e-67,7.700184668076132e-130,8.862593636689799e-100,4.7877375185533484e-57,1.5876280807947413e-71,2.6880159801855106e-62,6.362245242791642e-105,3.76,0.0,0.6064403061206766,0.9999999947895835,1.522323940425923e-43,1.2594147429929861e-83,5.275387978149322e-09,5.069026258528455e-09,2.0636171960041496e-10,9.0553584834891e-21,5.21041670149142e-09,1.5351455512735989e-24,3.267540686241957e-25,1.3880919066879945e-56,1.514208422357135e-61,5.200493244888601e-23,4.797568898552869e-23
9.250353657569357e-16,0.8705840407108948,3.3628515703957804e-35,1.8111540813452085e-18,1.7913444247390427e-42,8.65888460138994e-34,0.0,0.0,1.794165890436566e-34,3.611743386947675e-66,1.159710786809382e-32,2.4267059223763334e-42,2.119485647697977e-34,1.3444226385898674e-66,8.989911954402893e-52,2.0611323918987e-33,5.587538789776069e-60,8.118046351261056e-23,2.2158717786610934e-44,1.0965454548070814e-36,8.815106712653142e-21,1.1905868020250646e-33,8.601655472302431e-38,1.5105308198506517e-89,1.4297999659090081e-58,2.7037280102912733e-35,1.2724403425629868e-54,1.996102328328188e-66,3.151177038774105e-129,3.320573552835946e-99,1.2524149460638775e-56,4.655443206772084e-71,8.047514659278984e-62,2.3729980040803743e-104,3.76,0.0,0.6064403047242503,0.999999993410357,3.4289937356073088e-43,3.915775297107079e-83,6.671814242978093e-09,6.410827394784994e-09,2.609868481611726e-10,1.413554072750651e-20,6.589643065109299e-09,2.3963842532751817e-24,5.100678503478235e-25,3.66810053756285e-56,4.53245646942316e-61,8.11804635050184e-23,7.489071270326516e-23
1.118647423826032e-15,0.8705840409374335,5.620880324202619e-35,2.19023350215452e-18,3.44437500687874e-42,1.4473000816155e-33,0.0,0.0,2.9988809832723525e-34,9.584514374813386e-66,1.938413079001877e-32,4.6643893711084736e-42,3.542640779860333e-34,2.959629833115142e-66,1.7433232180529032e-51,3.445389629300654e-33,1.433187669458491e-59,1.1637814343043813e-22,4.3820463292348577e-44,1.8328341092971788e-36,1.2637097089328467e-20,1.990020651617652e-33,1.4529247853993696e-37,5.2280534774022736e-89,3.295862722914674e-58,4.597003455047047e-35,2.887079398067992e-54,5.297443544652518e-66,2.1795813383723282e-128,1.2636089191055976e-98,2.886968701758123e-56,1.253732283211685e-70,2.0639884725028473e-61,1.0699795438094345e-103,3.76,0.0,0.606440303327824,0.9999999920311312,6.5908941836439605e-43,1.2184415479179567e-82,8.068240504601421e-09,7.75262854120413e-09,3.156119633515257e-10,2.0264323989630392e-20,7.968868791806743e-09,3.4353917469436496e-24,7.312195744699842e-25,8.309857521776814e-56,1.1625487156849642e-60,1.1637814341774839e-22,1.0736126611021674e-22
1.5058715399642246e-15,0.8705840413905109,1.1999943464781263e-34,2.9483928342719256e-18,8.917371397483354e-42,3.0898218489211716e-33,0.0,0.0,6.402271430169724e-34,4.5416722086526736e-65,4.1382925061809357e-32,1.206352670339457e-41,7.563137132489867e-34,9.235656778705581e-66,4.582354991355535e-51,7.356794888086938e-33,6.183244537783741e-59,2.0050692308323536e-22,1.225735268348713e-43,3.91289163319052e-36,2.177233507057561e-20,4.248466959630859e-33,3.1701287258502216e-37,4.760967598274085e-88,1.2063800624308025e-57,1.0164027016938254e-34,1.0133414015918943e-53,2.510661458705642e-65,9.680524732732447e-127,1.405028418572461e-97,1.0567131569030949e-55,6.158132137886402e-70,8.900870672331304e-61,1.7031526908601457e-102,3.76,0.0,0.6064403005349714,0.9999999892726812,1.7046052933840968e-42,7.883255750496466e-82,1.0861093020538132e-08,1.0436230857218001e-08,4.248621632412787e-10,3.491320489279373e-20,1.0727318792717103e-08,5.9188054987022546e-24,1.259811866491071e-24,2.904424305537148e-55,5.015348124791778e-60,2.0050692305614546e-22,1.8497164817076726e-22
1.8930956561024173e-15,0.8705840418435884,2.1820603135202017e-34,3.706552961433703e-18,1.8901818863899797e-41,5.6185077343236e-33,0.0,0.0,1.1641839959253197e-33,1.4138138982049006e-64,7.525038524285482e-32,2.555067394032679e-41,1.375274916578601e-33,2.267836912896843e-65,9.850997607781383e-51,1.33795830291022e-32,1.829688501335549e-58,3.0689607107448196e-22,2.7446237612092537e-43,7.115168333183336e-36,3.3324735150747365e-20,7.725375605341039e-33,5.873833126563639e-37,1.9910130471530289e-87,3.238439596050508e-57,1.9042177047024638e-34,2.646713342516309e-53,7.816595126975972e-65,6.943571997353647e-126,6.410154560032574e-97,2.836669683174957e-55,1.96419474780423e-69,2.633806162831149e-60,8.799469150652318e-102,3.76,0.0,0.6064402977421189,0.9999999865142335,3.6103715928866746e-42,2.8725776442888176e-81,1.3653945524626224e-08,1.3119833210796933e-08,5.341123137086007e-10,5.3438139100760607e-20,1.3485766439312704e-08,9.059325849230095e-24,1.9282688859218766e-24,7.564301885779876e-55,1.484085350961979e-59,3.0689607102522395e-22,2.8311750500986205e-22
2.28031977224061e-15,0.8705840422966655,3.609555163179339e-34,4.464713937566647e-18,3.5786716406334565e-41,9.294112140666732e-33,0.0,0.0,1.9257883226727214e-33,3.751711010105716e-64,1.2447887445313942e-31,4.834414718866596e-41,2.2749740712719174e-33,4.8987487855181665e-65,1.8889399996314434e-50,2.213510742204973e-32,4.6533514163724284e-58,4.370554987612752e-22,5.422868497270972e-43,1.1769876747133576e-35,4.745824797087552e-20,1.2779278637281663e-32,9.858495826518822e-37,7.044239701410196e-87,7.49938026549379e-57,3.2227096382905247e-34,5.995904215199675e-53,2.0744628320115975e-64,4.480068331607382e-125,2.454183995163735e-96,6.568986125212049e-55,5.332469398884262e-69,6.698203996337229e-60,3.882490327045478e-101,3.76,0.0,0.6064402949492664,0.9999999837557882,6.831144116247431e-42,8.878140881671512e-81,1.6446798016062034e-08,1.580343560448886e-08,6.433624114013025e-10,7.610202809862861e-20,1.6244211571907736e-08,1.2901523384644905e-23,2.7460775391789493e-24,1.7095939867034037e-54,3.774369026396838e-59,4.370554986797956e-22,4.031916906655644e-22
3.054768004516995e-15,0.8705840432028203,8.326108038714203e-34,5.981038484589545e-18,1.0857101854631101e-40,2.1438591456219663e-32,0.0,0.0,4.442187508892373e-33,2.241353467823076e-63,2.871335843626515e-31,1.465523271751529e-40,5.247649271749772e-33,2.0213736860500608e-64,5.864289220224133e-50,5.106712722332355e-32,2.750676118246077e-57,7.700248912914516e-22,1.7304817492930833e-42,2.7149371411007595e-35,8.361405558906212e-20,2.9477741301292904e-32,2.319002685837816e-36,9.39371128843381e-86,3.266305900066816e-56,7.664011380121307e-34,2.5870079928739854e-52,1.239600641815508e-63,4.148407133939356e-123,4.7565184093209556e-95,2.8610789009190484e-54,3.3210302645759945e-68,3.9596214784703964e-59,1.0650433776569252e-99,3.76,0.0,0.6064402893635614,0.9999999782389057,2.0708195892140737e-41,7.554040428938022e-80,2.203250296026387e-08,2.1170640514471877e-08,8.61862445489182e-10,1.340798817320659e-19,2.1761094153447144e-08,2.2730492351345736e-23,4.838166853106718e-24,7.368679176090262e-54,2.23109928113332e-58,7.700248911035122e-22,7.10360559564985e-22
4.603664469069765e-15,0.87058404501513,2.818314222986138e-33,9.013697925181402e-18,5.719045612347011e-40,7.256773620184008e-32,0.0,0.0,1.5036411709187577e-32,2.95089468472305e-62,9.719217893842132e-31,7.71705812733414e-40,1.776282968344447e-32,1.770464805691843e-63,3.1667070463669188e-49,1.728837157690677e-31,3.7667255144490943e-56,1.7256571494935952e-21,9.313431159841074e-42,9.189798785601944e-35,1.8738196042001396e-19,9.977929387719346e-32,7.98929208235865e-36,3.2917672938997253e-84,2.7372965370781087e-55,2.665634930120052e-33,2.187981541106634e-51,1.63232599042688e-62,1.5333868795901199e-120,2.780640927418736e-93,2.3977000549082836e-53,4.5291934794370516e-67,5.424015691822549e-58,9.531013381077468e-98,3.76,0.0,0.6064402781921517,0.9999999672051713,1.0904388552276112e-40,1.587563508905321e-78,3.32039126944729e-08,3.190505082329768e-08,1.2988618704966155e-09,3.0047730483332006e-19,3.2794828678270025e-08,5.093987663841761e-23,1.0842521875939948e-23,6.238349877506917e-53,3.0553368938651544e-57,1.7256571488574635e-21,1.59193978752302e-21
7.701457398175306e-15,0.8705840486397491,1.342980745255375e-32,1.5079058228079157e-17,4.856853837487834e-39,3.4579909568006116e-31,0.0,0.0,7.165136632564436e-32,7.430812916780611e-61,4.631392574783225e-30,6.55528195449937e-39,8.464327954053844e-32,2.834227238679116e-62,2.7337972417458388e-48,8.238966941475683e-31,1.0181837680233748e-54,4.7966968277804625e-21,7.790649103012905e-41,4.379090071549302e-34,5.2085025863223485e-19,4.754647235258422e-31,3.846811471787439e-35,2.578339081093152e-82,3.929868596390255e-54,1.2904446621648392e-32,3.2284757923962565e-50,4.110876858841396e-61,2.227501534671748e-117,4.1238785668919345e-91,3.442318812018784e-52,1.1646629832895228e-65,1.4665060151699361e-56,2.4330961886130844e-95,3.76,0.0,0.606440255849333,0.9999999451378249,9.262770922735764e-40,7.04424055654364e-77,5.554673154558634e-08,5.337387339804916e-08,2.172858145650887e-09,8.352103485071787e-19,5.4862175070998194e-08,1.4159377330065453e-22,3.0138209501163136e-23,9.231995713958195e-52,8.259117686198887e-56,4.7966968247492474e-21,4.4249694466569396e-21
1.3897043256386388e-14,0.8705840558889865,8.088609035899745e-32,2.7209944501517105e-17,5.579706962290703e-38,2.0827047743604913e-30,0.0,0.0,4.315472124504717e-31,2.853809869068712e-59,2.789429895884957e-29,7.534105231514189e-38,5.0979603131624916e-31,6.401511350802814e-61,3.167469917853894e-47,4.9623980249293106e-30,4.1517349533576016e-53,1.5577390452568856e-20,8.716651531368262e-40,2.6374412225669905e-33,1.6914528913302638e-18,2.863632018376561e-30,2.3271226854983332e-34,3.417275622060313e-80,8.047316670496286e-53,7.822648783423945e-32,6.7991386519338385e-49,1.578847143860655e-59,7.38753779227431e-114,1.0881633079487984e-88,7.048947346511595e-51,4.528956830900157e-64,5.980353248562192e-55,1.1923119499368152e-92,3.76,0.0,0.6064402111636977,0.9999999010036226,1.0645871741514103e-38,5.075781129380251e-75,1.0023236677890863e-07,9.631152637490136e-08,3.9208403978815445e-09,2.7123205485637667e-18,9.899637729618521e-08,4.598260169397821e-22,9.787428687137163e-23,1.949908356507307e-50,3.367765119569033e-54,1.557739043431239e-20,1.436991794534576e-20
2.6288214972808552e-14,0.8705840703874601,5.581868059934982e-31,5.147237976038378e-17,7.549582333357572e-37,1.4372523687681313e-29,0.0,0.0,2.9780610465693546e-30,1.3979111892947246e-57,1.9249558139883693e-28,1.019732238393807e-36,3.5180498668373786e-30,1.7258122793411157e-59,4.311868618818392e-46,3.4245209621667743e-29,2.111849984960786e-51,5.569480732853617e-20,1.1548110074052401e-38,1.8200282841268044e-32,6.047404200090222e-18,1.9761165327406056e-29,1.6086881638633443e-33,6.169170731548454e-78,2.0314191238552163e-51,5.409709297790779e-31,1.750745948492398e-47,7.733893124315367e-58,3.817997395191046e-110,3.9530178331378374e-86,1.7793973509525287e-49,2.2472715506687285e-62,3.04209754025332e-53,8.364328464700308e-90,3.76,0.0,0.6064401217924372,0.9999998127371804,1.4409061579123977e-37,4.8221551390560585e-73,1.896036273695379e-07,1.8218686363881911e-07,7.416763708817749e-09,9.69719926105781e-18,1.8726281946688663e-07,1.644021085060953e-21,3.499339124309433e-22,5.030959427793044e-49,1.713066928846643e-52,5.569480720255052e-20,5.1375646464142344e-20
5.107055840565288e-14,0.870584099384401,4.142021270559785e-30,9.999990123106982e-17,1.1105350137578955e-35,1.066510129447809e-28,0.0,0.0,2.209863594764943e-29,7.803198472740625e-56,1.4284094124241457e-27,1.500315303157754e-35,2.6105642406239373e-29,5.097205936660629e-58,6.395385762202127e-45,2.541139625971324e-28,1.203741842371998e-49,2.1016000134080402e-19,1.6766538522740068e-37,1.350486063737315e-31,2.281825795582115e-17,1.4663056582817197e-28,1.1950003306285704e-32,1.3189407793253486e-75,5.751389159184114e-50,4.01665255481126e-30,5.015328662151418e-46,4.317063169105783e-56,2.479310362884596e-106,1.699622040504751e-83,5.037866028838684e-48,1.281890966973727e-60,1.7339929075091902e-51,7.073501560548942e-87,3.76,0.0,0.6064399430499556,0.999999636212145,2.119981577094408e-36,5.306616636034844e-71,3.683461090469339e-07,3.539376634033441e-07,1.440844556095265e-08,3.658914125588676e-17,3.6378785505113327e-07,6.203408679892028e-21,1.3204325197905673e-21,1.4428670707170846e-47,9.764234796331117e-51,2.1016000040592813e-19,1.9384678139331527e-19
1.0063524527134152e-13,0.8705841573782568,3.190594475308707e-29,1.9706554894722046e-16,1.703737980110073e-34,8.215285376518169e-28,0.0,0.0,1.7022485654373689e-28,4.661010847616169e-54,1.1002980576959068e-26,2.3019785230346216e-34,2.0109114141077656e-28,1.5842437767445587e-56,9.960905662587857e-44,1.957388565251169e-27,7.268914296923155e-48,8.160652074092947e-19,2.5534750775303817e-36,1.040178328881096e-30,8.859588012373875e-17,1.1293854369059646e-27,9.218366293003464e-32,3.081753352002176e-73,1.7295983792117654e-48,3.0944380168136947e-29,1.5178154992301432e-44,2.5786199808715393e-54,1.807578805553402e-102,7.969351276527311e-81,1.5150258485511749e-46,7.977050665612468e-59,1.0470900140679504e-49,6.579636759534581e-84,3.76,0.0,0.6064395855651503,0.9999992831934662,3.2527509704814773e-35,6.301595823220312e-69,7.258309143860295e-07,6.974397638516612e-07,2.8391150213519848e-08,1.4205877456614655e-16,7.168065337184301e-07,2.408687649738706e-20,5.1272045816702595e-21,4.369190017009768e-46,5.896027388113349e-49,8.160652002079426e-19,7.526017603054148e-19
1.5019993213703018e-13,0.8705842153720784,1.0029304536755752e-28,2.94145337589991e-16,7.153369907501156e-34,2.582383737406935e-27,0.0,0.0,5.35082779792859e-28,3.584155420155589e-53,3.4586646273585034e-26,9.659535328604207e-34,6.3210851779543e-28,8.53592822758523e-56,4.218261299976056e-43,6.15274382947204e-27,5.013436496356427e-47,1.8180056727308233e-18,1.1133516975727062e-35,3.269482675387444e-30,1.973547740177455e-16,3.549877842411266e-27,2.900370776158149e-31,3.449415700653551e-72,1.051529489043531e-47,9.727217991550184e-29,8.601054184088712e-44,1.982853988672544e-53,2.2991902210757232e-101,9.716813959624322e-80,9.210784035304143e-46,6.1637143936543756e-58,7.221920005434751e-49,8.380569012238129e-83,3.76,0.0,0.6064392280805556,0.9999989302166407,1.3649155539554284e-34,5.843580858120073e-68,1.083315509037656e-06,1.0409425321550212e-06,4.2372976167927065e-08,3.16438691425454e-16,1.0697833591060638e-06,5.365749366813747e-20,1.1422007172159168e-20,2.4581968698072577e-45,4.066452302700114e-48,1.8180056500940845e-18,1.676405628877663e-18
2.4932930586840747e-13,0.8705843313596194,4.582898222158935e-28,4.883473469390905e-16,5.445181968595497e-33,1.1800143547908968e-26,0.0,0.0,2.4450467965777947e-27,8.528921898700792e-52,1.5804287348977219e-25,7.35118033366296e-33,2.8884157951873818e-27,1.120989067668681e-54,3.2987320000866916e-42,2.811372308596016e-26,1.1942258529598328e-45,5.010512478012988e-18,8.599759448003816e-35,1.4937374234809775e-29,5.438168526030083e-16,1.6218421837036562e-26,1.3285039993846054e-30,3.055007275925444e-70,1.3900737773924704e-46,4.444751743254801e-28,1.1558427143791983e-42,4.718242972165401e-52,9.75790035365521e-98,1.616869698949627e-77,1.2176279884316808e-44,1.5563276000065505e-56,1.7199360207241736e-47,3.112430734920077e-80,3.76,0.0,0.6064385131119987,0.9999982243885241,1.0387394456350088e-33,2.6604718624135475e-66,1.7982840662790599e-06,1.7279500720466018e-06,7.033399226311655e-08,8.718989566136876e-16,1.7756114755292931e-06,1.4786693214339139e-19,3.1478203963924436e-20,3.3089276026190555e-44,9.685683267032337e-47,5.010512374573852e-18,4.61889876045836e-18
3.484586795997848e-13,0.8705844473470237,1.2143861220155052e-27,6.826059419965873e-16,1.8938231536484077e-32,3.126810937125576e-26,0.0,0.0,6.478899568702733e-27,5.1201265154494977e-51,4.187831624384404e-25,2.555876263906466e-32,7.653767132067868e-27,5.0343838033994694e-54,1.168439612570983e-41,7.449367948222837e-26,6.733835249683654e-45,9.788393113760297e-18,3.0531651484679687e-34,3.957609269290531e-29,1.0622051283430458e-15,4.297018426985606e-26,3.52686984494824e-30,2.6850933933373343e-69,6.588893626124576e-46,1.177754991661322e-27,5.295436536185582e-42,2.832427515813235e-51,1.190918403382997e-96,1.5998101299280392e-76,5.771518908474989e-44,9.50803908895302e-56,9.698175539695386e-47,3.3968803423185204e-79,3.76,0.0,0.6064377981442847,0.9999975187277604,3.6115145760073365e-33,1.964222039173417e-65,2.513251780771993e-06,2.4149602826936195e-06,9.829149423187574e-08,1.7029282103239171e-15,2.4812722392729793e-06,2.8884097904236552e-19,6.149244832788259e-20,1.5104729017287332e-43,5.46124150530366e-46,9.788392839664272e-18,9.020967903745841e-18
4.475880533311621e-13,0.870584563334291,2.5171885608677053e-27,8.769211366221975e-16,4.814448365237069e-32,6.481244963952247e-26,0.0,0.0,1.3429437018676986e-26,2.0217219177827373e-50,8.68052497296363e-25,6.495582780859194e-32,1.586474855581413e-26,1.5567429552647522e-53,3.0219228119008567e-41,1.5440580806502172e-25,2.532881474764314e-44,1.6152424311394505e-17,7.902805857071162e-34,8.202321981236635e-29,1.7525202888036257e-15,8.905762065486079e-26,7.323473399040139e-30,1.5644410120541407e-68,2.1311883258712904e-45,2.4412126295320534e-27,1.6751345603405917e-41,1.118382691537017e-50,2.0847113941770158e-95,1.0460305157563895e-75,1.8668105769316315e-43,3.806318291468884e-55,3.647550173605091e-46,2.8579267348124224e-78,3.76,0.0,0.6064370831774137,0.9999968132343112,9.178414548721386e-33,9.582085455606583e-65,3.2282186525174018e-06,3.1019731636769096e-06,1.2624548249435752e-07,2.809480961117589e-15,3.1867656884383274e-06,4.765897198289469e-19,1.014684732525645e-19,4.766445772470967e-43,2.054122888192326e-45,1.615242374324464e-17,1.488222252425299e-17
