Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139)
4.6106179563660454e-08,0.8885750658054474,8.4212709969476e-14,1.6758530920463602e-11,1.1597613756772299e-15,5.427885245173709e-20,0.0,0.0,1.0900945377147902e-13,3.350392609626562e-28,1.9178718247055555e-13,1.1237670847157632e-19,2.2770915116404644e-12,1.1102336067575399e-30,1.4032714721376978e-21,3.562083838167214e-18,4.442260407057954e-24,4.6256120077923936e-20,1.4379970212949675e-17,2.5840596049615794e-15,3.7206324409906473e-06,8.069889035018987e-12,6.175966768744683e-20,1.9881620086241508e-39,5.317020810740009e-29,1.9642986113688126e-23,5.583076365961271e-22,3.5142110400107217e-34,7.046672557910365e-50,8.309111260273712e-50,1.4025153037929607e-31,4.8111938819153903e-29,6.327694868101196e-24,9.8498515456206e-38,3.76,0.0,0.7042499220287051,0.9999999999902762,1.5037477425868447e-20,3.117810073700999e-34,0.16564836803711136,0.1655208117711194,0.00012009988930966682,1.5093186331234628e-08
4.884147000760009e-08,0.8899198349392083,1.1040022132900234e-13,1.7753122860242653e-11,1.6092926748648347e-15,7.211621056351423e-20,0.0,0.0,1.4330380104216187e-13,6.137770279056992e-28,2.5225988525633935e-13,1.491574681556684e-19,2.8226709161968215e-12,1.6983503994469215e-30,1.8408639286995616e-21,4.4507888212284605e-18,7.238047687739232e-24,6.122266799391006e-20,1.8030615663327294e-17,3.040026648008861e-15,4.162962580434999e-06,9.477054248695641e-12,7.975795093918466e-20,3.971433664555594e-39,8.93799330973098e-29,3.221691291237909e-23,7.9671558446272815e-22,5.807683980753475e-34,1.983652174015657e-49,2.1539657056671198e-49,2.4792902921070255e-31,7.446559161312938e-29,9.346175366423409e-24,2.1049400988975595e-37,3.76,0.0,0.6954793920981206,0.9999999999894413,1.9904525017284375e-20,6.005749310485161e-34,0.17441934029954587,0.1742923847217555,0.00011861468841324679,1.4942181015703224e-08
5.157676045153972e-08,0.8912478609984396,1.4255019154584333e-13,1.8747848126079278e-11,2.1930015223358783e-15,9.436281821986433e-20,0.0,0.0,1.8546623101848112e-13,1.0864426820755503e-27,3.2664977632621043e-13,1.9489284403764486e-19,3.4554766197426987e-12,2.535651175266217e-30,2.3776373847337448e-21,5.492032932162582e-18,1.1492181167884908e-23,7.97731251306779e-20,2.2325821155564008e-17,3.5430420649238573e-15,4.628641828135441e-06,1.102583321809856e-11,1.0145332545444885e-19,7.647565669036104e-39,1.4607683861515672e-28,5.1431368892505726e-23,1.1209583091454693e-21,9.334543056202658e-34,5.282857079890182e-49,5.349242889854577e-49,4.249541269006107e-31,1.1305013581611148e-28,1.3580300989401018e-23,4.316842555878251e-37,3.76,0.0,0.6868180886795824,0.9999999999885479,2.5937964412793575e-20,1.11720979037783e-33,0.18308110939923475,0.18295468930581119,0.00011714799086943828,1.4793056830716016e-08
5.4312050895479354e-08,0.8925593525105786,1.815674277870347e-13,1.9742735893905783e-11,2.940157267283662e-15,1.2179911997167126e-19,0.0,0.0,2.3669528907186823e-13,1.86460322098999e-27,4.1708782288242197e-13,2.5109306327599374e-19,4.183006238367638e-12,3.704049109929607e-30,3.028435939847489e-21,6.701263036869477e-18,1.7824708438544222e-23,1.0249621153255324e-19,2.7334664907673134e-17,4.094708429653211e-15,5.1174402628990485e-06,1.2720533184051992e-11,1.2731488389373053e-19,1.424477162215544e-38,2.3273805766313553e-28,8.013122266563374e-23,1.5566960595307952e-21,1.4633917032104887e-33,1.3360690520344289e-48,1.2754786481938478e-48,7.083092885318829e-31,1.6866768248167045e-28,1.9440649132786074e-23,8.52670624137417e-37,3.76,0.0,0.6782646514687724,0.9999999999875898,3.332984842840501e-20,2.0134685128137906e-33,0.19163503541058383,0.19150908628818322,0.00011569956603478095,1.464579051424478e-08
5.774278692691105e-08,0.8941812305091092,2.417188338731515e-13,2.099085453031809e-11,4.160146964540598e-15,1.6489687865155113e-19,0.0,0.0,3.1576143079854167e-13,3.5309300906166115e-27,5.56756806053494e-13,3.3894111066309157e-19,5.2410429811367445e-12,5.79587619475975e-30,4.0305474006926685e-21,8.479993074642026e-18,3.0003721631387407e-23,1.3789046921547922e-19,3.4736686671031246e-17,4.857736125748535e-15,5.762848022902619e-06,1.5058556919659345e-11,1.6640041129536908e-19,2.980456855639113e-38,4.041344787033895e-28,1.3549783278710914e-22,2.3102822652027185e-21,2.4925108536096788e-33,4.021607162571976e-48,3.609966903103724e-48,1.2974219641449556e-30,2.7248852907861466e-28,2.99073456462741e-23,1.91018881302389e-36,3.76,0.0,0.667686940650688,0.9999999999862874,4.4846436466971667e-20,4.049263236203829e-33,0.20221339163936575,0.2020879430804317,0.00011390836329052762,1.4463672887751546e-08
6.117352295834274e-08,0.8957778217221101,3.16306788277487e-13,2.2239357766900274e-11,5.7665801056098004e-15,2.194897636545608e-19,0.0,0.0,4.139035218952032e-13,6.435088301412152e-27,7.30241948536892e-13,4.495124615817343e-19,6.475085076453589e-12,8.823632575838809e-30,5.271453512160017e-21,1.0580889139448392e-17,4.902774873026353e-23,1.8227108690834063e-19,4.352369188847477e-17,5.7025066153916855e-15,6.443816652532899e-06,1.7639841801606106e-11,2.1384349779836251e-19,5.989811976963909e-38,6.795526581101871e-28,2.22202648649225e-22,3.3689699155294822e-21,4.115882109041279e-33,1.147002704267774e-47,9.765539185061269e-48,2.2946450482410058e-30,4.305811088249477e-28,4.5120219547758e-23,4.090102396879223e-36,3.76,0.0,0.6572741931153542,0.9999999999848603,5.929146108671199e-20,7.830740234147437e-33,0.21262682014661524,0.2125017730815035,0.00011214510491346864,1.428439657155568e-08
6.460425898977443e-08,0.8973495205246017,4.076024844629874e-13,2.348833388665314e-11,7.847952845395992e-15,2.878005467335715e-19,0.0,0.0,5.341301021579084e-13,1.1328720048147208e-26,9.429087261397201e-13,5.868485727272578e-19,7.900287402417608e-12,1.310846442981713e-29,6.788198722516992e-21,1.303788026534588e-17,7.800134265117977e-23,2.3719031767815447e-19,5.38514741732846e-17,6.631655803164398e-15,7.159900097131364e-06,2.047116081708241e-11,2.707251905016121e-19,1.1590642285485137e-37,1.1099871953065027e-27,3.5450121003191838e-22,4.833446296276641e-21,6.611284412261635e-33,3.0696853844543363e-47,2.5063443681485553e-47,3.9306000752554176e-30,6.66787455516476e-28,6.686097643630476e-23,8.386443701742636e-36,3.76,0.0,0.6470238361671594,0.9999999999832956,7.71730681572868e-20,1.4603096070935697e-32,0.22287789318190573,0.2227531498692597,0.00011040935473565305,1.41079171438792e-08
6.803499502120613e-08,0.8988967151476146,5.180573818340023e-13,2.4737884339768223e-11,1.0505938913817497e-14,3.7235354596242064e-19,0.0,0.0,6.796886692104839e-13,1.933689561408204e-26,1.2005551889934216e-12,7.554150298045588e-19,9.531839613938952e-12,1.9051521811673548e-29,8.620714309443175e-21,1.5886058265511432e-17,1.2114823142835688e-22,3.0435462350154797e-19,6.588272189469475e-17,7.647641399248117e-15,7.91065533484601e-06,2.3558713150446964e-11,3.381795045567263e-19,2.1693234318530433e-37,1.766448253123556e-27,5.517760795559967e-22,6.830295140277723e-21,1.0361114381838284e-32,7.790420346754773e-47,6.144334078528787e-47,6.54352467022445e-30,1.0137733315654214e-27,9.74513148242224e-23,1.6550557782716986e-35,3.76,0.0,0.6369333372358217,0.9999999999815792,9.905085961041209e-20,2.636523411007774e-32,0.23296914287251425,0.2328446068863825,0.00010870068340575046,1.393419091908234e-08
7.146573105263782e-08,0.9004197877561407,6.503025345192592e-13,2.598812471351288e-11,1.3856359341401807e-14,4.760032899956061e-19,0.0,0.0,8.540649380705225e-13,3.209168190029609e-26,1.5094115109587171e-12,9.601174949420563e-19,1.1384916791595748e-11,2.714668713975686e-29,1.0811815880537591e-20,1.9161617595878636e-17,1.8408972445907306e-22,3.8562950590745835e-19,7.978684444476618e-17,8.75275175532018e-15,8.695642485825512e-06,2.6908158355778738e-11,4.173908919799587e-19,3.937000697767443e-37,2.745189187918639e-27,8.398139363040745e-22,9.516494858119847e-21,1.5880840230389396e-32,1.882523608368539e-46,1.4435436962357994e-46,1.0610645665515391e-29,1.5151928653206302e-27,1.3986351279530532e-22,3.1526856896079116e-35,3.76,0.0,0.62700020324497,0.9999999999796971,1.2553780561069837e-19,4.6200438413136264e-32,0.24290306185494842,0.24277863807179215,0.0001070186682812605,1.3763174950946486e-08
7.489646708406951e-08,0.9019191145713845,8.071466218834529e-13,2.7239185662135885e-11,1.8030112232216217e-14,6.019691771714009e-19,0.0,0.0,1.0609804545385458e-12,5.19360577826372e-26,1.87613655577551e-12,1.2063159111358043e-18,1.347464136361265e-11,3.799476967277298e-29,1.3407190226228968e-20,2.2901804870633133e-17,2.742438823196182e-22,4.830437780357648e-19,9.573982467830815e-17,9.94911355277924e-15,9.514424897803076e-06,3.052464548380547e-11,5.095919996739122e-19,6.954465355338808e-37,4.175852404197682e-27,1.2526024313256273e-21,1.3084977144017989e-20,2.386016063926241e-32,4.361037542184244e-46,3.2657067316782707e-46,1.6806846459510612e-29,2.229430388973612e-27,1.9787775860775255e-22,5.821088532850445e-35,3.76,0.0,0.6172219800058216,0.9999999999776343,1.5730210210329142e-19,7.883551430508062e-32,0.2526821038813547,0.252557698466987,0.0001053628933248537,1.3594826955890594e-08
7.83272031155012e-08,0.903395065920821,9.915745442698262e-13,2.8491213867937794e-11,2.3174133690984217e-14,7.538678125317479e-19,0.0,0.0,1.3043909647291785e-12,8.213745194320732e-26,2.3078157950933663e-12,1.4998397039433756e-18,1.5816039142489862e-11,5.231788792857342e-29,1.6455385613049155e-20,2.7144864061840902e-17,4.0119230776624643e-22,5.98794134151074e-19,1.1392406051605318e-16,1.1238700138339041e-14,1.0366569248107999e-05,3.4412844920972174e-11,6.16061257053358e-19,1.1982899007316822e-36,6.228413317602435e-27,1.83402038380655e-21,1.776984433452572e-20,3.520383444127995e-32,9.72370296476575e-46,7.137787149221458e-46,2.6047406234455714e-29,3.232310221799351e-27,2.7621449361395704e-22,1.0443857480496358e-34,3.76,0.0,0.607596251597452,0.9999999999753757,1.9506911742939916e-19,1.3126271466265365e-31,0.26230868443935046,0.2621842048357781,0.00010373294899853593,1.3429105275699051e-08
8.518867517836459e-08,0.9062782948409221,1.4559832405759483e-12,3.099884414720833e-11,3.704614283814393e-14,1.1521747828792512e-18,0.0,0.0,1.9176673223528034e-12,1.934748624644752e-25,3.396473981736341e-12,2.25460288193722e-18,2.1313314360896822e-11,9.498244701988198e-29,2.4118611291101902e-20,3.729733040596569e-17,8.18217008661705e-22,8.949519086583331e-19,1.5774729541216239e-16,1.4104713348740172e-14,1.2169227490755886e-05,4.30208123147254e-11,8.771356948350925e-19,3.344888751757274e-36,1.3157075885304558e-26,3.74377650167513e-21,3.1672944298481185e-20,7.307846337323701e-32,4.449383873474452e-45,3.1567500933250594e-45,5.913901489798704e-29,6.53103228925264e-27,5.187527149561094e-22,3.129203764079424e-34,3.76,0.0,0.5887928034654809,0.9999999999702088,2.9181017705680073e-19,3.4176274966879204e-31,0.28111393524146816,0.2809890346243387,0.00010054894599059985,1.3105377517894565e-08
9.136400003494164e-08,0.9087968551378793,2.0017378228725168e-12,3.326085051107915e-11,5.468310883210124e-14,1.6452251187301487e-18,0.0,0.0,2.638783895643391e-12,3.934935690295005e-25,4.678030176602701e-12,3.164293370716831e-18,2.7269285802059594e-11,1.5556710492158341e-28,3.31091017927255e-20,4.855700419871306e-17,1.4800804119318922e-21,1.2498169425745334e-18,2.067760632192575e-16,1.701985337428535e-14,1.3901441298284742e-05,5.173519023689733e-11,1.1745931150394094e-18,7.890731407570696e-36,2.4472530738123592e-26,6.7730419978918446e-21,5.143342661863738e-20,1.3446338977965253e-31,1.5597756342863318e-44,1.0816156233104981e-44,1.167372742767694e-28,1.1799614619104025e-26,8.803703077102009e-22,7.774086658989069e-34,3.76,0.0,0.5723677587788772,0.9999999999647291,4.07923134131847e-19,7.5720435383307725e-31,0.2975407121542151,0.297415128608471,9.776770509607188e-05,1.282259984770294e-08
9.753932489151869e-08,0.9112451799616427,2.6910299724022563e-12,3.552909835141854e-11,7.857569968452805e-14,2.301150783174851e-18,0.0,0.0,3.5499942235188248e-12,7.609554335665699e-25,6.299139090918486e-12,4.3408029346474994e-18,3.426679244581224e-11,2.4592601380765097e-28,4.445048640506909e-20,6.208206339301062e-17,2.5718583458514723e-21,1.7063436984909036e-18,2.6615165316636204e-16,2.026144581373885e-14,1.573516839319004e-05,6.138335032812212e-11,1.5400484922464093e-18,1.7618773196153288e-35,4.3592158247332146e-26,1.1765544919980057e-20,8.105562991925505e-20,2.3798451213282518e-31,4.974080451948412e-44,3.389083183502213e-44,2.196303071398907e-28,2.0574413733930515e-26,1.4461084716649923e-21,1.8092652353077158e-33,3.76,0.0,0.5564009122387146,0.9999999999583626,5.575892405502319e-19,1.587716045398087e-30,0.31350939243543363,0.31338284531473054,9.506407283043836e-05,1.254771287132459e-08
9.999999999999998e-08,0.9136252284888569,3.0108361016966394e-12,3.643500124398295e-11,9.01770960322103e-14,2.6168376413104736e-18,0.0,0.0,3.97289008899228e-12,9.774499975421763e-25,7.0520381557587624e-12,4.89547839830701e-18,3.736329448323746e-11,2.9255492369780936e-28,4.9709259711174e-20,6.815891188412395e-17,3.173265081164515e-21,1.9208324622604646e-18,2.9297730322557777e-16,2.164563872229564e-14,1.64936001647493e-05,6.54910570513961e-11,1.7065801142245469e-18,2.3958270163273853e-35,5.428016172367318e-26,1.451364894380377e-20,9.641966592616261e-20,2.959316602964858e-31,7.75983924841492e-44,5.253994753010358e-44,2.7920273689601844e-28,2.5446195180518372e-26,1.7476788904407886e-21,2.4948370673981815e-33,3.76,0.0,0.5501634252063261,0.9999999999555561,6.280129218340423e-19,2.1043519976170253e-30,0.3197476379056273,0.31962063019122783,9.400789830069057e-05,1.2440328212989288e-08
1.0371464974809574e-07,0.9136252284888569,3.5472263333101516e-12,3.7805137841970034e-11,1.1027591752312914e-13,3.1612421364764057e-18,0.0,0.0,4.682337948849017e-12,1.4087303187098353e-24,8.31575122330868e-12,5.8367721608333545e-18,4.2386292627956424e-11,3.768982821552519e-28,5.852669590497248e-20,7.81266562994586e-17,4.314522735248233e-21,2.2839259879249695e-18,3.3715567565908227e-16,2.3836329391756808e-14,1.7668010881121248e-05,7.19784430345832e-11,1.982368399032021e-18,3.758210498175962e-35,7.477472573375786e-26,1.9725314285060407e-20,1.2433901954309472e-19,4.0731812351535545e-31,1.4759328377281267e-43,9.911376739006087e-44,3.963982832655747e-28,3.475271894921263e-26,2.3066772448741184e-21,3.9860724944501174e-33,3.76,0.0,0.5408794816804048,0.9999999999510082,7.473766271795546e-19,3.1759077635464374e-30,0.32903275585189823,0.32890497147215964,9.243588277264405e-05,1.2280496337449624e-08
1.0988997460467278e-07,0.9159389055916846,4.595261229512793e-12,4.009075442745728e-11,1.5157113491852024e-13,4.274884009928135e-18,0.0,0.0,6.0689734901774315e-12,2.5100133177982273e-24,1.0787739977120218e-11,7.710731429733535e-18,5.1705324508494254e-11,5.6203355456976205e-28,7.575003517088437e-20,9.695291765797433e-17,7.01658749594814e-21,3.0040231016156013e-18,4.2113029652447163e-16,2.775022696608814e-14,1.9697610528192202e-05,8.353038850332383e-11,2.5107686825607696e-18,7.709002405858083e-35,1.2407162166540126e-25,3.2050935392940165e-20,1.861466827976562e-19,6.770674419548546e-31,4.116062951907307e-43,2.7293673601497676e-43,6.898151206413347e-28,5.704371476335189e-26,3.583016950755706e-21,8.374679399913018e-33,3.76,0.0,0.5257910415766086,0.9999999999425625,9.846299247138245e-19,6.09719285264757e-30,0.34412322557279296,0.34399393707234954,8.988102904051271e-05,1.2020736081771076e-08
1.1851682135976942e-07,0.9190634579566955,6.4308973482172255e-12,4.330367123639045e-11,2.292346599892273e-13,6.368386914402901e-18,0.0,0.0,8.498899261875329e-12,5.3199266166341285e-24,1.5124815159095776e-11,1.1085185145523273e-17,6.687254039354241e-11,9.435526497764582e-28,1.0592011809623678e-19,1.2842338451503605e-16,1.3223084325409345e-20,4.293750126400769e-18,5.628283325218602e-16,3.3794233203505813e-14,2.2690546228984842e-05,1.0128316761470755e-10,3.411217899766533e-18,1.991930986232594e-34,2.3974425184942116e-25,6.031208230194632e-20,3.153686304120859e-19,1.3201493446178106e-30,1.5940834065222e-42,1.0395480599397905e-42,1.4180005576974463e-27,1.0918867239424049e-25,6.36979563393497e-21,2.2084388635940528e-32,3.76,0.0,0.5054148022981017,0.999999999928735,1.411206487305197e-18,1.429138498816327e-29,0.3645024578145116,0.36437063391971686,8.643084775982986e-05,1.1669944785243091e-08
1.2714366811486606e-07,0.922066967571487,8.769236459144678e-12,4.6545700041670305e-11,3.360549555424307e-13,9.268592153512945e-18,0.0,0.0,1.1596149437167578e-11,1.065135894662262e-23,2.0660370183481168e-11,1.5521268083305897e-17,8.471677747779844e-11,1.5208376633291996e-27,1.4438720578557365e-19,1.6661144600665825e-16,2.3784639513833248e-20,5.97960882547613e-18,7.366077151352298e-16,4.051870944500369e-14,2.586160823477507e-05,1.2092746427869157e-10,4.525396182392105e-18,4.863381132623883e-34,4.408407529878135e-25,1.0830257517558895e-19,5.144632828602247e-19,2.4667242547504506e-30,5.6224427036052264e-42,3.5991585312836346e-42,2.7605094346473726e-27,1.9982919630706193e-25,1.0864489975935726e-20,5.425677304712516e-32,3.76,0.0,0.485828218416225,0.9999999999122735,1.9717499704979957e-18,3.150604873336315e-29,0.3840922127897346,0.38395736348680026,8.311440640059958e-05,1.1332750987781733e-08
1.357705148699627e-07,0.9249541250783038,1.1691653396972967e-11,4.982431240519466e-11,4.795098376888015e-13,1.3219472284036186e-17,0.0,0.0,1.5469545797351202e-11,2.0287239171076e-23,2.759206979033465e-11,2.1240815086231593e-17,1.0541586879603967e-10,2.3663737667344095e-27,1.9254796096395648e-19,2.123081477187702e-16,4.1074654770324385e-20,8.14204456881502e-18,9.46726585395386e-16,4.793034720833011e-14,2.9204769466233738e-05,1.424656254369867e-10,5.8815319129110376e-18,1.1259161529669363e-33,7.762621291680481e-25,1.8670057372320037e-19,8.116901826174333e-19,4.441468500985296e-30,1.7974959268836232e-41,1.1337601610908383e-41,5.123193365680044e-27,3.5133302805514174e-25,1.786295787386256e-20,1.2491950897613283e-31,3.76,0.0,0.46700068750189805,0.9999999998928736,2.695258392103268e-18,6.573544895149623e-29,0.4029230869006539,0.4027847394158638,7.99265191949419e-05,1.1008627395024957e-08
1.4439736162505934e-07,0.9277294400351901,1.528385276442108e-11,5.3148095885362523e-11,6.681935316197025e-13,1.8522040790881692e-17,0.0,0.0,2.0234028061528566e-11,3.6984174213026906e-23,3.6129145512610785e-11,2.849164272179166e-17,1.291336963291944e-10,3.570266570598976e-27,2.5190466600915727e-19,2.663365743759457e-16,6.843983745656021e-20,1.0870793893173796e-17,1.1976902999617583e-15,5.603306198828195e-14,3.2714161772078276e-05,1.6589265716160218e-10,7.509036433932567e-18,2.4870915181545343e-33,1.3159363761869062e-24,3.105242663870576e-19,1.2432604493206492e-18,7.742265885160793e-30,5.298741904431675e-41,3.299512769945556e-41,9.117285274299069e-27,5.959738924141181e-25,2.84267276829282e-20,2.716993346718461e-31,3.76,0.0,0.44890279312391773,0.9999999998702253,3.6149210190391076e-18,1.306592540798613e-28,0.42102449071050285,0.4208821889911319,7.686220159884699e-05,1.0697067161665347e-08
1.5302420838015598e-07,0.9303972464920806,1.9635373170914046e-11,5.652680346390527e-11,9.118661224143556e-13,2.5543866918734012e-17,0.0,0.0,2.6010070505574555e-11,6.487223859126355e-23,4.649136565452854e-11,3.754861615299727e-17,1.5601998280370086e-10,5.2424020356866536e-27,3.2406691696655093e-19,3.2955503631348637e-16,1.104841928112196e-19,1.42654004454183e-17,1.494267485268879e-15,6.482833195716823e-14,3.638407667418744e-05,1.9119730121868045e-10,9.438556276490923e-18,5.27054600986256e-33,2.157254625633155e-24,5.003874793231208e-19,1.854652859036051e-18,1.3116901083495216e-29,1.4576028867475324e-40,8.976796986679292e-41,1.5634607548913804e-26,9.79025030614807e-25,4.3938753901717165e-20,5.622014105961919e-31,3.76,0.0,0.43150625873290943,0.9999999998440137,4.76863110775391e-18,2.4883138277222584e-28,0.4384246950603516,0.43827799926194183,7.391666244058896e-05,1.0397583117749103e-08
