Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376)
9.999999999999999e-11,0.7357100018415718,7.840770802489307e-14,8.694174759139914e-16,5.498488431925105e-18,5.801336428971518e-22,0.0,0.0,2.261109410205813e-16,1.5848945502716741e-27,2.6185342589017867e-20,1.8286737031078225e-25,2.240268528088677e-22,1.0539308135110915e-33,2.836664061888512e-22,4.846435786596128e-22,9.665873021893827e-27,9.91075923164583e-15,8.932525557076577e-28,5.336629565593224e-27,1.506244970042562e-13,1.8815509901558636e-22,4.211414541569443e-26,1.1913579806004133e-45,2.3261751117640752e-32,1.591655554460033e-23,1.1010580736853956e-25,3.509502293260202e-38,3.042223760424561e-57,1.6341558680858187e-54,4.991928334899491e-31,5.784386081000826e-37,6.225993845493346e-29,2.5692819337467888e-40,3.76,0.0,0.6353110416649324,0.9997745680371878,4.04586794234141e-26,1.056855632006724e-37,3.345602634792938e-05,3.206933977224391e-05,1.3866855332787904e-06,6.451665115193438e-13,0.00022543196279435233,5.0173531717661917e-17,3.923501077345324e-18,6.556355127281747e-27,9.733893012107681e-28,9.910735824079375e-15,7.386939618897175e-15,4.952421271020812e-14,2.9085022891949096e-14,2.5530926943531596e-17,1.5485153628757787e-21,1.3571187253614366e-20,1.643226223055009e-21,2.9023834618971466e-31,5.137652570053215e-30,1.0144988034466381e-24,1.5241724008149071e-22,4.565006867141765e-18,1.2224344054185653e-27
1.096786272740956e-10,0.7357100018415718,9.4068930719716e-14,9.664587185368835e-16,7.002810496154184e-18,7.908173016500196e-22,0.0,0.0,2.7206466419767036e-16,2.2942004907313995e-27,3.500768129258501e-20,2.5791584973385345e-25,2.9843759687752455e-22,1.3874338628656788e-33,3.4030071094738722e-22,6.4398459609275995e-22,1.4764923339481698e-26,1.2065800852093748e-14,1.2808637772108372e-27,7.04131511112571e-27,1.812131191359706e-13,2.482561493089634e-22,6.004530770483214e-26,2.1000083905791275e-45,3.414579803079012e-32,2.242408293873137e-23,1.5900883442050989e-25,6.399645360995521e-38,7.790892709408653e-57,3.425887755177306e-54,7.300225307224451e-31,9.655591241551349e-37,9.523887338597184e-29,4.711196433730734e-40,3.76,0.0,0.6353078036743649,0.9997556828056432,6.127560970247437e-26,1.934773983061312e-37,3.6694016945998686e-05,3.517917417919542e-05,1.5148415157308224e-06,7.733595227577215e-13,0.0002443171943351752,6.065175340791989e-17,4.763085270184165e-18,9.472900663320446e-27,1.4846956097321242e-27,1.2065769668750216e-14,8.807386171651358e-15,5.941382627013208e-14,3.489480106109357e-14,3.339641521828478e-17,2.1502450706139e-21,1.7990053343218545e-20,2.2854699916683103e-21,4.237744579231916e-31,7.4709483788552e-30,1.4713219911332753e-24,2.177768780921706e-22,5.993124891168416e-18,1.8029091330222095e-27
1.2826036303395405e-10,0.7357108495166123,1.2798852425539661e-13,1.161303468581531e-15,1.0589310857547453e-17,1.3420556094353557e-21,0.0,0.0,3.722344520006307e-16,4.293264007461555e-27,5.737685869320768e-20,4.685355194636395e-25,4.859063559926539e-22,2.20939552648684e-33,4.629404484094846e-22,1.0435672761392332e-21,3.03960987223198e-26,1.6869526651934e-14,2.3603025542516413e-27,1.1261724518107563e-26,2.4787115481418596e-13,3.970503717715196e-22,1.0998483987774092e-25,5.503958665935825e-45,6.560809932228818e-32,4.069304931617009e-23,2.962243516698915e-25,1.7778405253936206e-37,3.814026359478555e-56,1.2101177949434379e-53,1.3923376990127917e-30,2.3107881796972287e-36,1.9650553483819705e-28,1.3217107745547963e-39,3.76,0.0,0.6353015871897628,0.9997207224586107,1.2435040432265663e-25,5.4138276446212615e-37,4.291050161481628e-05,4.115250526185172e-05,1.757994649587864e-06,1.0504610578594951e-12,0.0002792775413596821,8.370110584806748e-17,6.624455176007244e-18,1.766346213474998e-26,3.046360210889935e-27,1.6869475877403248e-14,1.1841982194940445e-14,8.083113473882273e-14,4.747806299691543e-14,5.267526030799509e-17,3.7886968427273e-21,2.9028034339817415e-20,4.013083192176185e-21,8.059756211985567e-31,1.4099628485146708e-29,2.762707435676302e-24,3.975075027703867e-22,9.50518893970232e-18,3.5153426212555905e-27
1.468420987938125e-10,0.7357116971833603,1.6690790355230876e-13,1.368372118997399e-15,1.519486454364945e-17,2.128744463234684e-21,0.0,0.0,4.881293643282852e-16,7.380630049267838e-27,8.815191213249435e-20,7.970427227167852e-25,7.418234696941634e-22,3.301436591401978e-33,6.036264152452523e-22,1.5859393625762338e-21,5.697852705557013e-26,2.2581194222896394e-14,4.0055504778452085e-27,1.6901256564024024e-26,3.2496523626506176e-13,5.958730221455609e-22,1.8637400258361745e-25,1.2702520017956863e-44,1.1574294941201957e-31,6.917257988637239e-23,5.069594139879226e-25,4.315519285480068e-37,1.50912241483815e-55,3.63742432934146e-53,2.4376147740334225e-30,4.9345483445744864e-36,3.6900185141763706e-28,3.237571364040494e-39,3.76,0.0,0.635295370765989,0.9996874003036837,2.3028451984550453e-25,1.3233794320949055e-36,4.912692546560151e-05,4.712952676571479e-05,1.9973964769835e-06,1.367597550472664e-12,0.0003125996962771975,1.1066959547476887e-16,8.822930601118017e-18,3.0255890665749284e-26,5.688706006273255e-27,2.2581116702276218e-14,1.5263092803993083e-14,1.0540247222396498e-13,6.19164893579402e-14,7.815034111625352e-17,6.237343164505068e-21,4.3943001621436786e-20,6.554585294428307e-21,1.4074929790264948e-30,2.443587430118778e-29,4.763953602812418e-24,6.666171641152032e-22,1.4161568383428472e-17,6.31867580400721e-27
1.6542383455367095e-10,0.7357125448418157,2.1074983903579734e-13,1.5888296827573713e-15,2.0937309701426635e-17,3.2058108648707043e-21,0.0,0.0,6.1977019981633e-16,1.1894751452054869e-26,1.289088788367037e-19,1.2878849798868185e-24,1.0782545082562434e-21,4.7000869460741196e-33,7.620713149993753e-22,2.295050988538272e-21,9.938950068308942e-26,2.923653335099424e-14,6.383282519352575e-27,2.4165803235385884e-26,4.1250178237116696e-13,8.519802644229803e-22,2.9747135808406093e-25,2.660923685391333e-44,1.9132060637772357e-31,1.1163264175908164e-22,8.1336549512297015e-25,9.4474875439172e-37,5.0964056750032416e-55,9.674089031054434e-53,3.997805884881693e-30,9.654893070720478e-36,6.445494003568818e-28,7.148222974215988e-39,3.76,0.0,0.6352891544030431,0.9996556395766841,3.9751959420169053e-25,2.9169830002728194e-36,5.534328849893117e-05,5.311018085798812e-05,2.233104832177436e-06,1.7239312749225538e-12,0.0003443604232660936,1.4162728468481989e-16,1.136854534312328e-17,4.858392522772694e-26,9.88139109558652e-27,2.923642066746009e-14,1.9050414164769462e-14,1.3307832307884848e-13,7.818152793243109e-14,1.1064504111353895e-16,9.729933822229048e-21,6.336595384567156e-20,1.0125246751839996e-20,2.3031640072663807e-30,3.968705835257386e-29,7.698714154559182e-24,1.0481314175945527e-21,2.011646631974019e-17,1.0660036971928201e-26
1.840055703135294e-10,0.735713392491979,2.5943829161740633e-13,1.823818367491352e-15,2.793234160523301e-17,4.633049537860879e-21,0.0,0.0,7.671774827764876e-16,1.8220371106376265e-26,1.813029225155374e-19,1.995995737062959e-24,1.5077172236038068e-21,6.441251225013368e-33,9.37992268197653e-22,3.1954949619996574e-21,1.6374733174359802e-25,3.686911623096794e-14,9.680240270971236e-27,3.326133197766114e-26,5.104871118010538e-13,1.1726301530633755e-21,4.527697934048118e-25,5.165283870565281e-44,3.0043509588387423e-31,1.726390104281856e-22,1.2403456103597457e-24,1.9061870610862787e-36,1.5209701241919777e-54,2.3370037247715815e-52,6.2275199038405926e-30,1.7626173919921377e-35,1.0630719002917865e-27,1.4539854101178457e-38,3.76,0.0,0.6352829381009246,0.9996253671111939,6.489990531485127e-25,5.9251853459658205e-36,6.155959071538246e-05,5.909441059754884e-05,2.4651766577423575e-06,2.1186385173347898e-12,0.000374632888744311,1.766392382971538e-16,1.427056147829713e-17,7.414949896324695e-26,1.6206961656322115e-26,3.686895865833385e-14,2.31847042954267e-14,1.6380993531736574e-13,9.624506664820793e-14,1.5096945434963045e-16,1.4529079835973595e-20,8.794404345184269e-20,1.4963364554793417e-20,3.580569492385518e-30,6.124359099609265e-29,1.1821609540825779e-23,1.5665708631357117e-21,2.7521661985928377e-17,1.7092460523037928e-26
2.0258730607338786e-10,0.7357142401338501,3.128983942872344e-13,2.0744582127981517e-15,3.6293565836139545e-17,6.474992934364756e-21,0.0,0.0,9.303714644553131e-16,2.6788648508505807e-26,2.470648254413344e-19,2.9879865016242773e-24,2.043154208780592e-21,8.56021987973141e-33,1.1311107440648534e-21,4.3124533074993165e-21,2.575430307254703e-25,4.551048191722776e-14,1.4102790403291376e-26,4.439388583558152e-26,6.189274445589174e-13,1.5650825629618398e-21,6.630265420362051e-25,9.42883597403061e-44,4.526073843199773e-31,2.576007291182367e-22,1.815499619083855e-24,3.599858900829289e-36,4.10650093866246e-54,5.222194261290434e-52,9.304941886917486e-30,3.041808786669851e-35,1.6734459183225093e-27,2.767252798789514e-38,3.76,0.0,0.6352767218596329,0.9995965131696585,1.0126164918800919e-24,1.1264315501266828e-35,6.77758321155331e-05,6.508215992116008e-05,2.6936680183517024e-06,2.5509093535245032e-12,0.0004034868302663227,2.1576584002758032e-16,1.753751853994368e-17,1.0861980896965664e-25,2.5370506672916612e-26,4.5510268375370035e-14,2.7647727935744493e-14,1.9754930879965383e-13,1.160794267636248e-13,1.9992061443119344e-16,2.0925789834079713e-20,1.1834010909864563e-19,2.13297135499699e-20,5.34060268483664e-30,9.068201800241751e-29,1.7418086391510547e-23,2.2476719070089343e-21,3.652655127186156e-17,2.6285455459356663e-26
2.211690418332463e-10,0.7357150877674288,3.710564340053062e-13,2.341847701608229e-15,4.6132549490203454e-17,8.80078551216168e-21,0.0,0.0,1.1093721244306705e-15,3.8077284991770524e-26,3.279976594394715e-19,4.343329245480951e-24,2.6979070948243333e-21,1.1091680020654094e-32,1.3411524933585243e-21,5.671647159279007e-21,3.897697812916861e-25,5.519025406132446e-14,1.9876499703723487e-26,5.776958362966143e-26,7.37828903509075e-13,2.0365991206140915e-21,9.402906786053318e-25,1.6361115316509158e-43,6.58890326811792e-31,3.7280962374176627e-22,2.5690705015266323e-24,6.435994669167432e-36,1.0201397527222762e-53,1.0938015763264386e-51,1.3432691514529134e-29,5.010197302110808e-35,2.5343345908953147e-27,4.984581219769764e-38,3.76,0.0,0.6352705056791674,0.9995690112822158,1.5216547958585788e-24,2.0271529474873919e-35,7.399201269996129e-05,7.107337362990718e-05,2.918634114343524e-06,3.019947430512098e-12,0.0004309887176939025,2.5906309092488246e-16,2.117727988701197e-17,1.5382438145924624e-25,3.820871522175851e-26,5.5189972074307897e-14,3.242220417750133e-14,2.3424918361015063e-13,1.3765735616935896e-13,2.582827183251302e-16,2.9239014675916477e-20,1.5523221723075729e-19,2.9507007920473647e-20,7.698025362334782e-30,1.2976769340164003e-28,2.4804202426586337e-23,3.1181343294372704e-21,4.727818637488153e-17,3.903539957094368e-26
2.3975077759310473e-10,0.7357159353927155,4.3383983391959653e-13,2.627064344925782e-15,5.755887035658245e-17,1.1684062459238272e-20,0.0,0.0,1.3041991721414163e-15,5.261064692654446e-26,4.2597363941290894e-19,6.155524740245225e-24,3.485692311156093e-21,1.406972601307668e-32,1.5678474824209536e-21,7.299290047126925e-21,5.710499330974064e-25,6.593625181457619e-14,2.7245727061997686e-26,7.359462016626168e-26,8.671975158729374e-13,2.59444313649766e-21,1.2979280688861965e-24,2.7208710510662436e-43,9.319752812358512e-31,5.254721325659237e-22,3.533891698616628e-24,1.098777086697832e-35,2.36186181525479e-53,2.1690270311517937e-51,1.8838620055855153e-29,7.934427047450312e-35,3.715002588314648e-27,8.571788258742863e-38,3.76,0.0,0.6352642895595276,0.9995427980934817,2.2152150853379638e-24,3.483400751199601e-35,8.020813246924556e-05,7.706799737587876e-05,3.140129295039736e-06,3.5249697520014236e-12,0.00045720190641188117,3.0658288951689267e-16,2.5197076223934277e-17,2.1175213800046677e-25,5.569832051833676e-26,6.593588747132004e-14,3.749175692225945e-14,2.7386302864578526e-13,1.6095202281123041e-13,3.268273446807086e-16,3.9815200975342323e-20,1.993132136100773e-19,3.979937376604999e-20,1.0782010378653232e-29,1.804570303953707e-28,3.432634054625985e-23,4.205395285732109e-21,5.99213145416636e-17,5.627573662325051e-26
2.5833251335296316e-10,0.7357167830097102,5.011771358718351e-13,2.9311652418497573e-15,7.068016421782011e-17,1.5202832536131118e-20,0.0,0.0,1.5148720485477843e-15,7.095988600425266e-26,5.42931147215104e-19,8.533255088494392e-24,4.42057830848624e-21,1.7527869850700395e-32,1.810929828304511e-21,9.222044355553445e-21,8.137595923863385e-25,7.777459431739996e-14,3.647323095292558e-26,9.20752664782129e-26,1.0070392147017497e-12,3.245879538505855e-21,1.7506439133898465e-24,4.364132016406511e-43,1.2863004476985973e-30,7.237341664278066e-22,4.7453354168730274e-24,1.803403195378518e-35,5.147790938823394e-53,4.104177349804041e-51,2.57765492037616e-29,1.2150701214238548e-34,5.2961129703750815e-27,1.416829285437081e-37,3.76,0.0,0.6352580735007126,0.9995178132167978,3.1386358501731314e-24,5.754185380297449e-35,8.642419142396503e-05,8.306597764906302e-05,3.3582070718498585e-06,4.065206467357551e-12,0.00048218678307825427,3.5837329477488793e-16,2.960354644455421e-17,2.845484603837482e-25,7.896395693178551e-26,7.777413223473081e-14,4.284086798789632e-14,3.1634503038932253e-13,1.8593700821966285e-13,4.063136672200612e-16,5.302785249749038e-20,2.5129028410697893e-19,5.253183188002052e-20,1.4736671948673966e-29,2.4489935540486864e-28,4.6360858484454825e-23,5.537427701547858e-21,7.459841599246697e-17,7.908698323305222e-26
2.769142491128216e-10,0.7357176306184128,5.729979831556049e-13,3.2551876173843837e-15,8.560217046640012e-17,1.9439364615457767e-20,0.0,0.0,1.7414099279122475e-15,9.374305663825673e-26,6.808719087075173e-19,1.1601519608811279e-23,5.51696409774218e-21,2.1499051331032578e-32,2.0701377348379527e-21,1.1466980633808737e-20,1.1321510366416253e-24,9.072979939662672e-14,4.7839790664847494e-26,1.1341787009650565e-25,1.1573598403280866e-12,3.99817480633847e-21,2.3145031259555893e-24,6.785227777987153e-43,1.7381610365295623e-30,9.766999765458626e-22,6.2412617955516844e-24,2.8608310495293265e-35,1.064761686822665e-52,7.456387171056871e-51,3.4526957610212225e-29,1.8075506714834366e-34,7.370507597681256e-27,2.263111520319766e-37,3.76,0.0,0.6352518575027222,0.9994939990952403,4.3439031930963665e-24,9.186648370716064e-35,9.264018956469918e-05,8.906726176443309e-05,3.5729201311858433e-06,4.639900663656815e-12,0.0005060009046166959,4.144787735524251e-16,3.440277605837413e-17,3.7451225342156457e-25,1.0928547868101558e-25,9.072922268458162e-14,4.845483260550929e-14,3.6165008184503167e-13,2.1258630113264186e-13,4.974886637693529e-16,6.927709847681954e-20,3.118845238643289e-19,6.80497896862533e-20,1.972158575555044e-29,3.254384063561204e-28,6.131368298362532e-23,7.14256017526179e-21,9.144974112449077e-17,1.0870656346167994e-25
2.9549598487268e-10,0.7357184782188236,6.492331035264848e-13,3.600149339424544e-15,1.0242877613635413e-16,2.448007772784728e-20,0.0,0.0,1.983831719687129e-15,1.2162523098515153e-25,8.418583134065863e-19,1.5502752584387005e-23,6.789559009703374e-21,2.6015648036576234e-32,2.3452134296321044e-21,1.406153953681564e-20,1.5424730577479186e-24,1.0482487687789072e-13,6.164384037302301e-26,1.3782885535510877e-25,1.318165141796124e-12,4.85859690687385e-21,3.0069487407797022e-24,1.0267506389762046e-42,2.3058212991473334e-30,1.2944458113341242e-21,8.061968926020475e-24,4.40543841877901e-35,2.103732068338009e-52,1.307271188447726e-50,4.5397619771370234e-29,2.6216986371828717e-34,1.0043971943953638e-26,3.5085540728650195e-37,3.76,0.0,0.6352456415655556,0.9994713008689713,5.890052667630789e-24,1.4236618967808175e-34,9.885612689202788e-05,9.507179784922104e-05,3.7843203471881435e-06,5.24830816080289e-12,0.0005286991308652045,4.749404336333701e-16,3.9600333376065405e-17,4.84093009629322e-25,1.4810477556384432e-25,1.0482416710714242e-13,5.4319717148331254e-14,4.097337716364702e-13,2.4087429121205985e-13,6.010873210686747e-16,8.898926879492288e-20,3.8183051465199623e-19,8.67185421785659e-20,2.5912300261980514e-29,4.246135093921044e-28,7.961985644420088e-23,9.049316152057792e-21,1.1061334701377695e-16,1.4653847886547785e-25
3.1407772063253844e-10,0.7357193258109426,7.298142924773334e-13,3.9670494154429735e-15,1.212620583819296e-16,3.0415434576707707e-20,0.0,0.0,2.2421560704982773e-15,1.553186118240791e-25,1.0280108719951207e-18,2.0397920919331286e-23,8.253363629881303e-21,3.1109485116551645e-32,2.6359031020730426e-21,1.7033496284907904e-20,2.063089210151602e-24,1.200814167079757e-13,7.820111572842314e-26,1.6551472372980505e-25,1.4894607782695837e-12,5.834415230564618e-21,3.8468184581344304e-24,1.517174813343456e-42,3.0096284034072925e-30,1.6880288633671689e-21,1.0250143755419367e-23,6.608859978800661e-35,3.991873626533025e-52,2.2209588597269633e-50,5.872419990305812e-29,3.7186936843473757e-34,1.3435984270845848e-26,5.2982858555223845e-37,3.76,0.0,0.6352394256892124,0.9994496662487744,7.843562720285805e-24,2.1492060577623823e-34,0.00010507200340653146,0.00010107953483039076,3.992458794253226e-06,5.889697309864613e-12,0.0005503337510401439,5.397962429690055e-16,4.520130354467199e-17,6.158878805947663e-25,1.9703210262396106e-25,1.2008055387925788e-13,6.042231902494277e-14,4.605523732747524e-13,2.7077576285827716e-13,7.1783283529401995e-16,1.1261647630297265e-19,4.61875910624651e-19,1.089227821491391e-19,3.3500839711773134e-29,5.451604551213594e-28,1.0174304165665299e-22,1.1286270994950371e-20,1.3222513320030798e-16,1.9416281152208305e-25
3.3265945639239687e-10,0.7357201733947695,8.146743967798131e-13,4.3568684695461435e-15,1.422023254504324e-16,3.7339838441685177e-20,0.0,0.0,2.5164013662177466e-15,1.9558264318167978e-25,1.241505806609292e-18,2.646760009573012e-23,9.923651862673323e-21,3.6811844870085447e-32,2.941956842306418e-21,2.0410927534167216e-20,2.7145939455601973e-24,1.3651967208288398e-13,9.784431250093695e-26,1.9668205421058266e-25,1.6712523204172648e-12,6.932900528846315e-21,4.854359419403753e-24,2.1951532726202282e-42,3.8721281455621705e-30,2.169491933796522e-21,1.2850813878211076e-23,9.68691847471212e-35,7.307419633389034e-52,3.6690392658740923e-50,7.487080297839531e-29,5.17134144448385e-34,1.7680449145769108e-26,7.816559066422445e-37,3.76,0.0,0.635233209873692,0.9994290453955907,1.0278739749764464e-23,3.169958188224533e-34,0.00011128781910879061,0.00010709042242230984,4.1973857593616995e-06,6.563348794648946e-12,0.0005709546042002858,6.09081235662214e-16,5.121032051951852e-17,7.726387577055955e-25,2.578519384529357e-25,1.365186345982984e-13,6.675012866335582e-14,5.140628345979775e-13,3.022658891232969e-13,8.48436808348406e-16,1.4063620627783769e-19,5.527810325120631e-19,1.3506611974235568e-19,4.2696199134588737e-29,6.900120918039319e-28,1.2817498923110956e-22,1.3881925754995243e-20,1.5641887676385888e-16,2.533450583174302e-25
3.512411921522553e-10,0.7357210209703051,9.037472982816118e-13,4.770569200993296e-15,1.653481562317224e-16,4.535153330360658e-20,0.0,0.0,2.8065857341189442e-15,2.4322411857586364e-25,1.4845727661508439e-18,3.3913027404257394e-23,1.1815954057543048e-20,4.3153476138852115e-32,3.2631285811734405e-21,2.4222180506049867e-20,3.519926680138908e-24,1.5415863786757406e-13,1.2092275652491465e-25,2.3153750370708396e-25,1.8635452517770398e-12,8.16132485251747e-21,6.051241327396831e-24,3.117075221106998e-42,4.9181825198269856e-30,2.751864301831097e-21,1.5911300186491217e-23,1.3907274079880144e-34,1.2953794362449069e-51,5.911014470093536e-50,9.423048570219058e-29,7.06539298928908e-34,2.29264157166164e-26,1.1294061794392116e-36,3.76,0.0,0.6352269941189936,0.9994093908057472,1.327809502458163e-23,4.5794183838755355e-34,0.0001175035739993865,0.00011310441111461297,4.399150754214936e-06,7.2685554363827105e-12,0.000590609194019096,6.82827705477504e-16,5.763159709425233e-17,9.572293634175152e-25,3.325283940824848e-25,1.541574025036681e-13,7.329129347070634e-14,5.702227673750295e-13,3.3532022571864406e-13,9.935994401259883e-16,1.7355091270850748e-19,6.553184699989802e-19,1.6557061104603243e-19,5.372483191249633e-29,8.622986563211514e-28,1.5943497262697773e-22,1.68645962145318e-20,1.833262667240485e-16,3.2604530013115572e-25
