Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087)
8.661080322624148e-20,0.8082866466013,8.376950950679287e-24,7.022747856234945e-24,6.562924508658755e-35,3.689085219859256e-36,0.0,0.0,7.146105656396198e-19,7.703592759521929e-34,6.829347292063363e-45,7.352327550041169e-45,5.799866565964567e-48,3.2109878486223645e-58,1.2058616238914435e-38,4.3412859556321834e-32,1.7493879259861496e-20,7.003584552259549e-32,7.689501047694581e-54,1.5070766698091572e-51,2.734431408494778e-30,1.2638055352440255e-47,8.58835987848074e-21,6.585205590023011e-50,3.080082572236626e-36,4.533458017465614e-47,1.5083374767388106e-45,1.4856566981446307e-52,3.0232452929387764e-53,1.4521276582854493e-53,9.120491583396622e-50,5.057604550935702e-65,1.4805453817525372e-58,8.744028574905803e-69,3.76,0.0,0.7688792621107599,0.999999999999657,1.1221514813045514e-45,7.714810179656138e-34,1.3078605129335258e-13,1.2520976374257365e-13,5.576287550778935e-15,8.029773898929487e-30,3.43050757808274e-13,7.827012090723448e-34,9.091416616645589e-35,2.5937978498943153e-46,4.979334477872242e-57,7.002129558737452e-32,6.569067581476951e-32,4.9927802447493115e-31,3.031949832953486e-31,3.7156471835357915e-35,8.931478342096568e-39,1.7318823579629858e-31,1.684400826050801e-32,3.6254259702763115e-50,7.830251737976611e-49,1.773162358964048e-43,1.0816498261147514e-56,3.5235527777830865e-36,3.6525644838275763e-53,8.588359878524295e-21,4.523730219055185e-36,1.3568339553521064e-52,1.4099439941230242e-50,1.749387925986215e-20,1.5938473816818476e-19,6.216080759283258e-30,1.2677717600244332e-37,5.552342044093397e-19,3.576656208800981e-33
1.7329685476110697e-19,0.8082866466013192,1.6761193852231687e-23,1.405159714589207e-23,2.626880172485146e-34,1.4765965474866852e-35,0.0,0.0,1.4298419918918669e-18,3.08344471802072e-33,5.467630370468076e-44,5.886332582814984e-44,4.643419821116042e-47,2.570742696875289e-57,4.826589061468647e-38,1.7376457540084464e-31,3.5002957372245546e-20,2.8032590083526855e-31,6.156276447941167e-53,1.2065777029832383e-50,1.0944851767913962e-29,1.0118128760663398e-46,1.718418140750554e-20,5.2721685589024155e-49,1.23283572157086e-35,3.629533234036954e-46,1.2078932167309805e-44,1.1897308005091827e-51,2.421048194172615e-52,1.1628798539785518e-52,7.301938916076287e-49,8.098781441360068e-64,2.3714447309262782e-57,1.4005641996875587e-67,3.76,0.0,0.768879262110629,0.9999999999993137,8.984035016870114e-45,3.0879346094187436e-33,2.6168573078067494e-13,2.5052831094687306e-13,1.1157419833801826e-14,3.2140021788305747e-29,6.863995613533661e-13,3.132844614752816e-33,3.6389359387385785e-34,2.0766157317171518e-45,7.973424084331659e-56,2.8026766317614456e-31,2.6293389806313764e-31,1.9984132538833935e-30,1.2135700820521412e-30,1.487227211902399e-34,3.5749189504613475e-38,6.932042847378523e-31,6.741992979412161e-32,2.902545190659082e-49,6.268962518429386e-48,1.4196080456540378e-42,1.7326537619198207e-55,1.410339398006973e-35,2.9242726710795172e-52,1.718418140767987e-20,1.8106710057334124e-35,1.0864783752206658e-51,1.1288125184152889e-49,3.5002957372248164e-20,3.1890795134164153e-19,2.488052261084642e-29,5.0743909495539445e-37,1.1109508016918606e-18,1.4315945869955127e-32
3.4666895783083795e-19,0.8082866466013575,3.352972159666412e-23,2.810929573045454e-23,1.0510942532145373e-33,5.908317998277573e-35,0.0,0.0,2.8603048443950448e-18,1.2337795244811875e-32,4.375766021470833e-43,4.710855063495519e-43,3.71614708885171e-46,2.057375458527418e-56,1.9312643167795546e-37,6.95284640431507e-31,7.002111359699696e-20,1.1216687452478638e-30,4.926892278810487e-52,9.65628865984849e-50,4.379366340146201e-29,8.097578114438148e-46,3.437582446528847e-20,4.219337166724391e-48,4.93294872911193e-35,2.904733789835855e-45,9.668041066468025e-44,9.522676790564738e-51,1.937819818591685e-51,9.307752043502478e-52,5.843770341197602e-48,1.2963344282943397e-62,3.796370438825954e-56,2.2421191180377948e-66,3.76,0.0,0.7688792621103672,0.999999999998627,7.189958453186115e-44,1.2355760658760627e-32,5.234850897552305e-13,5.01165405357307e-13,2.2319684397923264e-14,1.2860195145327775e-28,1.3730971681443827e-12,1.2535459180050355e-32,1.4560483692772277e-33,1.6619238355710122e-44,1.2762672256742255e-54,1.121435718753187e-30,1.0520780792122914e-30,7.996256068543548e-30,4.855861075966618e-30,5.950846153884573e-34,1.4304332374958726e-37,2.7737200792214733e-30,2.697675376993842e-31,2.3229182956505517e-48,5.017075280066928e-47,1.1361178841619511e-41,2.7738583064657306e-54,5.643194824533109e-35,2.3403069543468643e-51,3.4375824465986007e-20,7.245042531078395e-35,8.695873759291853e-51,9.03393110803328e-49,7.002111359700741e-20,6.379543776700414e-19,9.955449882274104e-29,2.0304173505703862e-36,2.2223839962376646e-18,5.728243086017095e-32
6.934131639702999e-19,0.8082866466014342,6.706694485083954e-23,5.622469292057235e-23,4.2050615822162386e-33,2.363718688782741e-34,0.0,0.0,5.721230549396132e-18,4.935921486896007e-32,3.501277649413048e-42,3.769399827361217e-42,2.9734822867643346e-45,1.6462129538322244e-55,7.72631482974116e-37,2.78159130379202e-30,1.40057426046433e-19,4.487405371909315e-30,3.942262554064612e-51,7.726498055782651e-49,1.7520317032836856e-28,6.479292796815691e-45,6.875911057978765e-20,3.3761107981343437e-47,1.9735007059247236e-34,2.3242300082739254e-44,7.736391464571954e-43,7.620084079051848e-50,1.5506484560425561e-50,7.448087379905654e-51,4.675904146044737e-47,2.0745587102343168e-61,6.075840266976065e-55,3.5883639950385023e-65,3.76,0.0,0.7688792621098436,0.9999999999972536,5.7530591814934e-43,4.943108822314834e-32,1.0470838077039854e-12,1.0024395941855155e-12,4.4644213518468775e-14,5.144915462387648e-28,2.746492380529747e-12,5.014999933665987e-32,5.825141602273953e-33,1.329791621908861e-43,2.042443161011088e-53,4.486473114191931e-30,4.208997386530789e-30,3.199023111704856e-29,1.9426606246897388e-29,2.3807260398953455e-33,5.7226644126064685e-37,1.1096686453934885e-29,1.0792458128492931e-30,1.8586875696435157e-47,4.014422492619298e-46,9.090669229952345e-41,4.439463539995236e-53,2.257645536909902e-34,1.872601172776015e-50,6.875911058257824e-20,2.8984887812210558e-34,6.958318096441743e-50,7.228517886939979e-48,1.4005742604647484e-19,1.2760472302527859e-18,3.982828212703731e-28,8.122991536412191e-36,4.44525038525232e-18,2.29167023498142e-31
1.386901576249224e-18,0.8082866466015871,1.3414206242043245e-22,1.124554873847795e-22,1.682161639250613e-32,9.455698372928392e-34,0.0,0.0,1.1443081959377238e-17,1.974529283991161e-31,2.801288081064533e-41,3.015806242676149e-41,2.3790117034262426e-44,1.3170954109220275e-54,3.09077746162671e-36,1.1127270763171582e-29,2.8013005094503804e-19,1.7951082398075364e-29,3.1541097642659284e-50,6.181785358530325e-48,7.008697188291959e-28,5.183926412170291e-44,1.3752568280451928e-19,2.7011450917042957e-46,7.894645297706234e-34,1.8595612169693588e-43,6.189896712011866e-42,6.096860449532388e-49,1.2406758244736372e-49,5.959224293990548e-50,3.741078504076551e-46,3.319632881851933e-60,9.722662666966903e-54,5.742161260042805e-64,3.76,0.0,0.7688792621087964,0.9999999999945068,4.602884374901244e-42,1.9774044521443133e-31,2.0942812436000686e-12,2.0049879718712943e-12,8.929327172877037e-14,2.058133676917232e-27,5.4932828005137965e-12,2.0061632383608103e-31,2.3302462814913143e-32,1.0639343287476629e-42,3.268241574431039e-52,1.794735306370125e-29,1.6837359768532715e-29,1.279713388572916e-28,7.771274930115218e-29,9.523679866604058e-33,2.2892520830980324e-36,4.439035834109929e-29,4.3173346004045806e-30,1.4870912447863067e-46,3.211842933395797e-45,7.273225916026281e-40,7.104174023553774e-52,9.031318280219272e-34,1.498223207250101e-49,1.3752568281568262e-19,1.1594898729372709e-33,5.567302195128443e-49,5.7833640851349575e-47,2.8013005094520545e-19,2.5522329351220545e-18,1.5932609461711651e-27,3.2494610636746823e-35,8.890983162973823e-18,9.167426992915172e-31
2.7738784008070717e-18,0.8082866466018933,2.6829498180458524e-22,2.2491707664907983e-22,6.728921241429463e-32,3.782476545454996e-33,0.0,0.0,2.288678477925517e-17,7.898438525836346e-31,2.2411368555132954e-40,2.412759615892661e-40,1.903299722954089e-43,1.0537263500622228e-53,1.2363612918227256e-35,4.451089420825908e-29,5.602753007411797e-19,7.18072517137649e-29,2.523408020805949e-49,4.945663064999633e-47,2.80359295448109e-27,4.147338010195931e-43,2.7505882723691565e-19,2.1610186599606874e-45,3.157986618215246e-33,1.4877198628182226e-42,4.952230805107865e-41,4.877831306469728e-48,9.926034872658843e-49,4.76768120952122e-49,2.993004885848094e-45,5.311683794436006e-59,1.5557314934685303e-52,9.188081257577195e-63,3.76,0.0,0.768879262106702,0.9999999999890132,3.682482345853651e-41,7.909939666445612e-31,4.188676115386531e-12,4.010084727360301e-12,1.7859138802621573e-13,8.232869696986703e-27,1.0986863621335183e-11,8.024979502368872e-31,9.321364436986079e-32,8.511878761185744e-42,5.2294525344639264e-51,7.179233376919274e-29,6.735217950026958e-29,5.119061846426631e-28,3.1086364609912264e-28,3.8096274896826166e-32,9.157381079880423e-36,1.7756865862440172e-28,1.7270041123720524e-29,1.189729475658201e-45,2.5695963278306276e-44,5.818856953417695e-39,1.1367504363415463e-50,3.6126752366748633e-33,1.1986354926319952e-48,2.7505882728157084e-19,4.638148219136361e-33,4.454100868040926e-48,4.626912016827963e-46,5.602753007418494e-19,5.104604343675709e-18,6.373303115276114e-27,1.2998373199364992e-34,1.7782448717185595e-17,3.6671200120461995e-30
5.547832049922767e-18,0.8082866466025056,5.366115575527501e-22,4.498402565212246e-22,2.6916239639920917e-31,1.5130560317821256e-32,0.0,0.0,4.5774190418673904e-17,3.159439689423641e-30,1.792952042397124e-39,1.9302536439496068e-39,1.522675932664152e-42,8.430010883307268e-53,4.945545778904389e-35,1.7804719916930146e-28,1.12056580032919e-18,2.872348527744525e-28,2.018775005025109e-48,3.956624365896887e-46,1.1214599980883288e-26,3.317949162535609e-42,5.50125116033441e-19,1.7288559634464438e-44,1.2632203473750106e-32,1.1902042488042487e-41,3.96191002247282e-40,3.9024432732541614e-47,7.941079216484747e-48,3.814265680844614e-48,2.3944607433942754e-44,8.498911057156637e-58,2.4892547661482703e-51,1.4701428951884273e-61,3.76,0.0,0.7688792621025132,0.999999999978026,2.946055856464905e-40,3.164040239275347e-30,8.377465858936638e-12,8.020278238808105e-12,3.571876201284752e-13,3.2932148726236305e-26,2.197402518639111e-11,3.210057117903597e-30,3.728621651431235e-31,6.809664641323079e-41,8.367336827176572e-50,2.8717517978163154e-28,2.694141980208618e-28,2.0476663952885772e-27,1.2434798811720109e-27,1.5238824219268854e-31,3.6630270612648343e-35,7.102890848910872e-28,6.908156995664176e-29,9.518061749561123e-45,2.055725854219342e-43,4.6551960427519537e-38,1.8188667654522915e-49,1.445100234380566e-32,9.589311913355677e-48,5.501251162120652e-19,1.8552970336198943e-32,3.5633843573955527e-47,3.701619238105813e-45,1.1205658003318684e-18,1.0209347156043488e-17,2.549373112494951e-26,5.199455092654294e-34,3.55653798206842e-17,1.4668778475012893e-29
1.1095739348154158e-17,0.8082866466037305,1.0732876569684445e-21,8.996866216396922e-22,1.0766611028264078e-30,6.05256274523972e-32,0.0,0.0,9.154900169616284e-17,1.2637887316780666e-29,1.4343786582762003e-38,1.5442214579966863e-38,1.21815522284553e-41,6.74408872830685e-52,1.978238430446123e-34,7.121960410992869e-28,2.2411467994881176e-18,1.1489511156200916e-27,1.6150402449777744e-47,3.1653370589686583e-45,4.485885625806096e-26,2.6543908323477744e-41,1.1002576933534213e-18,1.3831011847565754e-43,5.052932788574096e-32,9.521747459650578e-41,3.1695781706756266e-39,3.1220915835034155e-46,6.352963901968747e-47,3.0514608304029784e-47,1.915591329166674e-43,1.35984313870315e-56,3.982875128931225e-50,2.3522686534098485e-60,3.76,0.0,0.7688792620941356,0.9999999999560516,2.3568727407247633e-39,1.2656289703461178e-29,1.6755045345945594e-11,1.604066526358289e-11,7.143800823624692e-13,1.3172993437526222e-25,4.394834801015558e-11,1.2840359154755331e-29,1.4914638465006412e-30,5.4477963277920535e-40,1.3387908993693294e-48,1.1487124212168461e-27,1.0776677447800117e-27,8.190748875726115e-27,4.9739701069784074e-27,6.095595075516804e-31,1.4652258132918148e-34,2.8411852375382708e-27,2.763290907153845e-28,7.614539808887335e-44,1.64460019754802e-42,3.7242010089244336e-37,2.910239649384554e-48,5.78046565162521e-32,7.671541135049535e-47,1.1002576940679253e-18,7.421263625609666e-32,2.8507489759197197e-46,2.961333357306029e-44,2.241146799498831e-18,2.0418832761820917e-17,1.0197596178415049e-25,2.0798032175051864e-33,7.113124200798163e-17,5.867571069306037e-29
2.219155394461694e-17,0.8082866466061799,2.146811647476717e-21,1.799379373373344e-21,4.3066708350464295e-30,2.4212590540627886e-31,0.0,0.0,1.8309862424574675e-16,5.055180638454797e-29,1.1475097379084108e-37,1.2353848429380718e-37,9.745299926820438e-41,5.395302971473372e-51,7.912993930792732e-34,2.8487986507863075e-27,4.482308797737601e-18,4.5958279722646626e-27,1.2920415809759788e-46,2.532284674080834e-44,1.7943633774174636e-25,2.1235252671254736e-40,2.2005228469011006e-18,1.1064875127914237e-42,2.021183394041166e-31,7.617443409311097e-40,2.535682598696514e-38,2.4978331295774976e-45,5.082411333240437e-46,2.4411879782797547e-46,1.5324821575927816e-42,2.175762950967705e-55,6.372654211209168e-49,3.7636621993227394e-59,3.76,0.0,0.7688792620773803,0.9999999999121029,1.885509516102172e-38,5.062541630626719e-29,3.351020431959844e-11,3.2081439320649124e-11,1.4287649989483577e-12,5.26922413108094e-25,8.789699243229498e-11,5.136169837099552e-29,5.965885841719827e-30,4.3582628457722525e-39,2.1420789966917363e-47,4.594873189764734e-27,4.310692825086109e-27,3.2763161935944295e-26,1.9895981499256315e-26,2.4382531359434657e-30,5.860933733197703e-34,1.13647987217958e-26,1.105321984186415e-27,6.0916680595484134e-43,1.3156879591675753e-41,2.9793784485477236e-36,4.656425602325617e-47,2.312202750849622e-31,6.137270212795841e-46,2.200522849759132e-18,2.9685205473590187e-31,2.2806158155897557e-45,2.369085259058791e-43,4.482308797780455e-18,4.083780389754327e-17,4.079059212939713e-25,8.319255372483933e-33,1.4226296630377754e-16,2.347040358358903e-28
4.4383183137542506e-17,0.8082866466110789,4.2945467951961846e-21,3.598764962827556e-21,1.7226763301237955e-29,9.686833986550217e-31,0.0,0.0,3.6619786932333834e-16,2.0220773975905677e-28,9.180105172485488e-37,9.883113599476902e-37,7.79626357805732e-40,4.316255140672204e-50,3.165205590984959e-33,1.1395223555832135e-26,8.96463279396308e-18,1.838335971381682e-26,1.0336390804840042e-45,2.0258337505353092e-43,7.177471766811341e-25,1.6988252545927743e-39,4.4010531496273365e-18,8.851926351844724e-42,8.084754123441187e-31,6.093972989906603e-39,2.0285541053286536e-37,1.998498571464673e-44,4.065945151073905e-45,1.9529581074667804e-45,1.2259893644593172e-41,3.481231971346847e-54,1.0196289948345263e-47,6.021886479553192e-58,3.76,0.0,0.7688792620438698,0.9999999998242054,1.508412304268075e-37,2.0250218019951477e-28,6.702052226544391e-11,6.416298746484832e-11,2.8575348005917364e-12,2.107694976894262e-24,1.7579427637501604e-10,2.0544732006533017e-28,2.3863604948256208e-29,3.4866204900237445e-38,3.4273370872389783e-46,1.837954057385918e-26,1.7242814516177002e-26,1.310529793558349e-25,7.958412739065362e-26,9.753058980259788e-30,2.344379991160188e-33,4.545931023422685e-26,4.421299175598207e-27,4.873349010265376e-42,1.0525534804489829e-40,2.3835097696666646e-35,7.450314311587343e-46,9.248872362462168e-31,4.9098321526153694e-45,4.4010531610594926e-18,1.1874112374309075e-30,1.8244993684064205e-44,1.8952810547777227e-42,8.964632794134498e-18,8.167574586565792e-17,1.6316278301353039e-24,3.327710762615384e-32,2.845264145801731e-16,9.38818525254717e-28
8.876644152339364e-17,0.8082866466208769,8.59276575740994e-21,7.197536485683964e-21,6.890743003493611e-29,3.8761570353203196e-30,0.0,0.0,7.32396359392217e-16,8.088319873580612e-28,7.344095084057819e-36,7.906511461527948e-36,6.237020923343675e-39,3.453009166615085e-49,1.2660838216079948e-32,4.558095196751962e-26,1.7929280785320084e-17,7.353354094557127e-26,8.269168893842176e-45,1.6206694057216637e-42,2.8709923604855484e-24,1.3590622206372158e-38,8.802113737603315e-18,7.081551564468263e-41,3.233905750842528e-30,4.875185834137769e-38,1.6228464971831058e-36,1.5991606805598835e-43,3.2527625542704533e-44,1.5623695746853976e-44,9.807929479945959e-41,5.56998049487846e-53,1.6314098505863137e-46,9.635043383622108e-57,3.76,0.0,0.7688792619768487,0.9999999996484105,1.2067319791119057e-36,8.10009750655738e-28,1.3404115815129394e-10,1.2832608387351367e-10,5.7150742777649076e-12,8.430790342399697e-24,3.5158882465422926e-10,8.217903580350732e-28,9.54545483143717e-29,2.7893003173178323e-37,5.483747401878308e-45,7.35182643643528e-26,6.897134068689407e-26,5.242125706100891e-25,3.1833690635426323e-25,3.901245859371856e-29,9.377536175325342e-33,1.8183747005925945e-25,1.7685219149545117e-26,3.8986851574373567e-41,8.420440178517767e-40,1.9068105468560276e-34,1.1920528519417287e-44,3.699583919691687e-30,3.927873811738521e-44,8.802113783331997e-18,4.749650979165347e-30,1.4596022802536695e-43,1.5162386519997905e-41,1.7929280786005758e-17,1.6335162858856714e-16,6.526519583552858e-24,1.3310861182606713e-31,5.6905330987218e-16,3.75527883107486e-27
1.775329582950959e-16,0.8082866466404728,1.720019834864175e-20,1.439508090719146e-20,2.75632209062021e-28,1.5515986115551848e-29,0.0,0.0,1.464793339184756e-15,3.235330005108738e-27,5.875280507059993e-35,6.325228025263663e-35,4.989621733024158e-38,2.762409272798913e-48,5.064338308690974e-32,1.8232392206854725e-25,3.5858576763658294e-17,2.9413441948845374e-25,6.615410394513635e-44,1.2965364879453352e-41,1.14839767680975e-23,1.08725058425992e-37,1.7604234843649288e-17,5.665245417846503e-40,1.2935631142356173e-29,3.900151863745329e-37,1.2982784867005548e-35,1.2799036678247887e-42,2.602212616153646e-43,1.2498968932645087e-43,7.846349426801013e-40,8.911977355166934e-52,2.61025853445575e-45,1.541610045983588e-55,3.76,0.0,0.7688792618428067,0.9999999992968207,9.653868521929665e-36,3.2400410616005866e-27,2.680824298996303e-10,2.5665227717191194e-10,1.1430152727656946e-11,3.3723180526351753e-23,7.031778427877572e-10,3.287163784568063e-27,3.8181849316796912e-28,2.2314415678625267e-36,8.774000719259591e-44,2.9407331310902766e-25,2.7588549751544027e-25,2.0968515085097402e-24,1.2733483710323365e-24,1.560513181174174e-28,3.7510202842198317e-32,7.273503259060607e-25,7.074092124788747e-26,3.118950704305411e-40,6.736356888701327e-39,1.5254494127933925e-33,1.9072862667164485e-43,1.4798587251280975e-29,3.1423049999501276e-43,1.7604235026564137e-17,1.8998615915234744e-29,1.1676830970553222e-42,1.213010315528393e-40,3.5858576766401e-17,3.267033891811055e-16,2.6106094644912532e-23,5.324348823379785e-31,1.1381070954130557e-15,1.5021124514243663e-26
3.550659918385004e-16,0.8082866466796649,3.445904219596272e-20,2.879017525340721e-20,1.102547696189651e-27,6.21547491502326e-29,0.0,0.0,2.9295872973889604e-15,1.2941324124042538e-26,4.700226279785885e-34,5.060206959836431e-34,3.991700936138223e-37,2.2099280626409764e-47,2.025735809391732e-31,7.292959063513687e-25,7.17171687028315e-17,1.176538601569712e-24,5.292442874596563e-43,1.0372295777033657e-40,4.593592187373837e-23,8.698007920509686e-37,3.5208476776117345e-17,4.53219795770089e-39,5.174254033579647e-29,3.120123120847371e-36,1.0386233109979513e-34,1.0248416140522799e-41,2.0817711210107942e-42,9.999180048666748e-43,6.277081905988749e-39,1.425917410944196e-50,4.1764158945324227e-44,2.466582087834419e-54,3.76,0.0,0.7688792615747226,0.9999999985936415,7.723106527140182e-35,1.2960168358447793e-26,5.361649733028482e-10,5.133046656929783e-10,2.286030760962417e-11,1.3489274671569333e-22,1.4063555653553602e-09,1.3148661418161038e-26,1.5272749154340356e-27,1.785153370113534e-35,1.4038400016338845e-42,1.1762941758486916e-24,1.1035420157848584e-24,8.387407843739727e-24,5.093394591612716e-24,6.242165471304091e-28,1.5004113341058203e-31,2.9094020943550388e-24,2.8296377233400738e-25,2.4951619126485928e-39,5.389087108376908e-38,1.2203597329320669e-32,3.051658281466479e-42,5.919630513467331e-29,2.51385072371151e-42,3.520847750777694e-17,7.5994487175558e-29,9.341472406104425e-42,9.704382030394544e-40,7.171716871380233e-17,6.534068909530625e-16,1.0442440947841028e-22,2.1297409785444556e-30,2.2762146463222574e-15,6.008451427548409e-26
5.325990253819049e-16,0.8082866467188566,5.17618647057812e-20,4.318527510284635e-20,2.3429413008482594e-27,1.322121946993246e-28,0.0,0.0,4.394381254212293e-15,2.750031631916114e-26,1.3439711477285396e-33,1.446906787838567e-33,1.1413774547678426e-36,6.319013368230452e-47,4.3046887653008795e-31,1.5497539256359315e-24,1.0757576062450152e-16,2.5001456143786657e-24,1.5133270042736625e-42,2.9658286106392736e-40,9.7613843400618e-23,2.4870868800557005e-36,5.2812718428961504e-17,1.2959254674331655e-38,1.099529074847633e-28,8.925419051508408e-36,3.08338366604466e-34,3.04399454192884e-41,6.180258881749508e-42,2.968506987232153e-42,1.79485328542144e-38,5.249959004115978e-50,1.5799618667158438e-43,9.331590696873023e-54,3.76,0.0,0.7688792613066385,0.9999999978904627,2.208327437620515e-34,2.754036032414717e-26,8.042475166126113e-10,7.699570561383143e-10,3.429046047377491e-11,2.866470867361475e-22,2.109532974223649e-09,2.794091165693082e-26,3.245460270754478e-27,5.104538255558186e-35,5.1671507863469647e-42,2.4996262094884703e-24,2.3450265288726462e-24,1.7823242076269658e-23,1.0823463767634216e-23,1.3264765908308444e-27,3.1883786713616503e-31,6.18247983131469e-24,6.012980685773776e-25,7.134604969103508e-39,1.5409421757883572e-37,3.4894660329493736e-32,1.1634446048244124e-41,1.257950107656785e-28,7.188113461412317e-42,5.28127199837383e-17,1.6148829939113769e-28,2.740161242090462e-41,2.774895680111386e-39,1.0757576064781452e-16,9.801103733119014e-16,2.219018875152762e-22,4.5257013057090594e-30,3.414322177058909e-15,1.27679600531948e-25
7.101320589253094e-16,0.8082866467580486,6.910866587573733e-20,5.758038045553142e-20,3.996825211494543e-27,2.25747900399761e-28,0.0,0.0,5.859175209654752e-15,4.691230658321689e-26,2.8348246671999343e-33,3.051952747782921e-33,2.4074964490925377e-36,1.3328629442360255e-46,7.343292594877032e-31,2.64369797084321e-24,1.4343435252866832e-16,4.264955863647243e-24,3.1920827862229693e-42,6.255791833861312e-40,1.6651774147955811e-22,5.245986816906729e-36,7.041695980218177e-17,2.7334822591528587e-38,1.8756673213437017e-28,1.8833510082659726e-35,6.7184771240118735e-34,6.635650277422443e-41,1.346645985602656e-41,6.468220971046101e-42,3.785865613682926e-38,1.331906301023568e-49,4.112490323949855e-43,2.4290106896202853e-53,3.76,0.0,0.7688792610385544,0.9999999971872842,4.6580051663477815e-34,4.6980616952593383e-26,1.0723300598289196e-09,1.0266094485079195e-09,4.5720611320109496e-11,4.889861885973915e-22,2.812710069392766e-09,4.7663916325525654e-26,5.536374959624444e-27,1.076716724183111e-34,1.310523352333271e-41,4.264069819677894e-24,4.000338826984947e-24,3.040435364396888e-23,1.8463555563313782e-23,2.262838753939144e-27,5.439006099451503e-31,1.054658344854031e-23,1.0257438082458123e-24,1.504895030874085e-38,3.250293377187992e-37,7.360294075167444e-32,3.130332756714123e-41,2.145959806714517e-28,1.5161948165173367e-41,7.041696245444817e-17,2.7548005212904576e-28,5.91041157796635e-41,5.85315216572167e-39,1.4343435256843753e-16,1.3068138362576235e-15,3.785385272481002e-22,7.720316539607242e-30,4.552429687623012e-15,2.1780638138395626e-25
1.0651981260121184e-15,0.8082866468364326,1.0390548343110133e-19,8.63706040767548e-20,8.275067410207388e-27,4.681061631695228e-28,0.0,0.0,8.78876311729885e-15,9.712597643277788e-26,7.74278644374679e-33,8.335862332843583e-33,6.575623178978849e-36,3.640462021577672e-46,1.5203354023546592e-30,5.473440991731885e-24,2.151515362959229e-16,8.83005475142413e-24,8.718751793297928e-42,1.7086508633759722e-39,3.4475385036067527e-22,1.432841779309634e-35,1.0562544189236217e-16,7.465988131008814e-38,3.883331067861087e-28,5.147884021470951e-35,1.9501387256646155e-33,1.9275120012526587e-40,3.908898178627334e-41,1.8775251529194318e-41,1.0340373771400572e-37,4.660455422546234e-49,1.5091362639652757e-42,8.914153334635266e-53,3.76,0.0,0.7688792605023863,0.9999999957809277,1.2722470109449788e-33,9.726740439598693e-26,1.6084951460422041e-09,1.5399142377632713e-09,6.858090827708882e-11,1.0123836941395165e-21,4.219063523498679e-09,9.868211154466606e-26,1.1462366588403577e-26,2.9409640065302516e-34,4.583115542047387e-41,8.828220308844083e-24,8.282191259044236e-24,6.294834837326769e-23,3.82264442612245e-23,4.685009198528769e-27,1.1260796973310644e-30,2.183536135203829e-23,2.1236723432442745e-24,4.1103358835178754e-38,8.877559160944393e-37,2.010324334499266e-31,1.2661158140574607e-40,4.4430925212118005e-28,4.141269042348518e-41,1.0562544738354306e-16,5.703464778609648e-28,1.684340254543452e-40,1.5987199269147946e-38,2.151515363782601e-16,1.9602207165876745e-15,7.837159570381238e-22,1.5983943824522182e-29,6.8286446614074845e-15,4.509404448916769e-25
