Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46)
1.6767602500344758e-05,0.8256387205167578,2.596119092562834e-07,1.3702013797560322e-07,1.0204012673739497e-07,2.6464692510180794e-06,0.0,0.0,1.1245119215244787e-06,1.1331971505988372e-08,3.336351529835725e-05,3.56655048288032e-07,6.356988856435406e-09,3.713537343275002e-20,7.119996541766107e-14,1.7385640344201627e-08,9.892019591073735e-07,7.750723744169322e-05,5.945029919544065e-10,1.3084520746127294e-12,0.0004728411466213748,6.190877427789661e-10,4.481601703099157e-10,1.7594126025063572e-12,1.5656745239166074e-11,3.2958772607573747e-06,2.6571409719622732e-11,8.035527906039773e-12,8.277452610695241e-12,3.742256083027281e-14,7.569854126280551e-13,6.426910345711464e-16,9.013899370680999e-11,1.8131303595279627e-12,3.76,0.0,0.01083208834625203,0.9991448655491518,2.9761188701935244e-06,4.5829558231580805e-08,0.7549982001650012,0.7539318086712117,2.1307335341918377e-07,7.189843616507324e-11,0.0007656381836213326,1.8265189919904593e-07,1.9848723444009923e-11,1.7626319089178162e-13,9.201539383933205e-12,5.724293221725981e-05,7.850435956614409e-10,8.083527820836511e-08,1.5916905042133013e-07,1.1914823880341443e-06,6.902349436801146e-06
1.692961315922819e-05,0.8256969874262864,2.6462579139421865e-07,1.3965910417039577e-07,1.0424498503410142e-07,2.715978734322746e-06,0.0,0.0,1.1429050922736397e-06,1.1564274426461314e-08,3.411874097988061e-05,3.6587264213016015e-07,6.439711969634839e-09,3.926259888887792e-20,7.385393377177473e-14,1.7731655452569514e-08,1.0168547204238083e-06,7.844850379645729e-05,6.139674057743715e-10,1.3513418691094896e-12,0.00047878112655967394,6.269347091878069e-10,4.5708129377101425e-10,1.858376780630185e-12,1.609664676878617e-11,3.3806696186255277e-06,2.718212207554141e-11,8.488980035140843e-12,8.80932655125136e-12,3.9546490753807076e-14,7.787735204693526e-13,6.605028537181377e-16,9.21415655884994e-11,1.86828599254589e-12,3.76,0.0,0.010395567668999102,0.9991436175623499,3.0613196908677385e-06,4.7545777325741256e-08,0.7554412539007839,0.7543610523706284,2.0686533529579848e-07,7.179329862225262e-11,0.000765637227105366,1.8496116760594186e-07,2.0012746385848035e-11,1.8014839207407773e-13,9.40504998002962e-12,5.7787238209341494e-05,7.854341294069739e-10,8.246802484924848e-08,1.6219707447206418e-07,1.21563263053823e-06,7.077049830586134e-06
1.7091623818111624e-05,0.8257529430460006,2.6972581175874757e-07,1.4234551375100512e-07,1.0649059689703431e-07,2.7868028161965737e-06,0.0,0.0,1.161444953210415e-06,1.1798598174063895e-08,3.4883664064647826e-05,3.7527281774887035e-07,6.522629512109538e-09,4.150563431392517e-20,7.659866442405201e-14,1.808369398984687e-08,1.0450979268002806e-06,7.939019027099416e-05,6.339546827972556e-10,1.3953730680005454e-12,0.00048472471738858584,6.347859878416277e-10,4.661577279448306e-10,1.9622848848914694e-12,1.654608419932899e-11,3.46713615205808e-06,2.7804806793061783e-11,8.965087657006475e-12,9.371174046170638e-12,4.177637641462519e-14,8.010321847404057e-13,6.787175477072945e-16,9.418054603848893e-11,1.9246972703621846e-12,3.76,0.0,0.009976641441679493,0.99914236313992,3.1483986098571937e-06,4.9310784553825956e-08,0.7558667232846541,0.7547726894439395,2.0090751639923885e-07,7.169237116928446e-11,0.0007656362656651013,1.8727463336591758e-07,2.0179142360648825e-11,1.8410338007322564e-13,9.612239540164095e-12,5.832957783548974e-05,7.858085355945918e-10,8.41292097571829e-08,1.65277392435272e-07,1.2402048232180786e-06,7.255037669206663e-06
1.7253634476995057e-05,0.8258066805946415,2.7491340328636953e-07,1.4508014832956623e-07,1.0877763765745066e-07,2.8589619102188345e-06,0.0,0.0,1.1801326613569447e-06,1.2034946379680629e-08,3.5658350194398446e-05,3.848587648885145e-07,6.6057432170651874e-09,4.3870570707805856e-20,7.943714619636844e-14,1.844185939996019e-08,1.0739419450874494e-06,8.033227969426637e-05,6.544767668742437e-10,1.4405713076415403e-12,0.0004906717705292895,6.426413868920184e-10,4.753921577805123e-10,2.0713583446288602e-12,1.7005229543352242e-11,3.5553060223371933e-06,2.8439698039808624e-11,9.464866150297338e-12,9.96448107132996e-12,4.411691633648525e-14,8.237702470801262e-13,6.973439664033084e-16,9.62565543058441e-11,1.9823867837836182e-12,3.76,0.0,0.009574600500182525,0.9991411021968046,3.2373895530616033e-06,5.11256165239609e-08,0.7562753173444354,0.7551674290959728,1.951898113330379e-07,7.159548404869683e-11,0.0007656352992376308,1.895923083289485e-07,2.0347965430533105e-11,1.8812929549665775e-13,9.823168296119878e-12,5.886999229090175e-05,7.861674209178092e-10,8.581932251845808e-08,1.68410915091113e-07,1.2652062671581679e-06,7.436368698241179e-06
1.741564513587849e-05,0.8258582895342386,2.801900221304428e-07,1.478638019223836e-07,1.1110679423583816e-07,2.932476778644328e-06,0.0,0.0,1.198969404997712e-06,1.2273323358951727e-08,3.6442866806321796e-05,3.9463372784521114e-07,6.689054960966515e-09,4.636379429090931e-20,8.23724645737949e-14,1.8806256805488673e-08,1.1033973152439052e-06,8.12747557096173e-05,6.755458495892067e-10,1.4869627421529739e-12,0.0004966221433536585,6.505007228022702e-10,4.84787291729088e-10,2.1858276153451697e-12,1.7474257788912976e-11,3.645208888460554e-06,2.9087034284483333e-11,9.989372466479492e-12,1.0590799153617463e-11,4.657299814078004e-14,8.469967617328107e-13,7.163911503164903e-16,9.837021997665933e-11,2.041377517471783e-12,3.76,0.0,0.009188764264078364,0.9991398346453874,3.328327017739779e-06,5.299132797349088e-08,0.7566677165310927,0.7555459519383944,1.8970254618270576e-07,7.150247432888315e-11,0.0007656343277544756,1.9191420704960433e-07,2.0519270010156604e-11,1.9222736764208366e-13,1.0037901886140922e-11,5.940852391186434e-05,7.865113008313498e-10,8.75388604405086e-08,1.715985670923053e-07,1.2906443751037807e-06,7.6210996343000656e-06
1.7577655794761924e-05,0.825907855721542,2.855571476364799e-07,1.5069728237026042e-07,1.1347876483309258e-07,3.007368538043925e-06,0.0,0.0,1.2179564038824503e-06,1.2513734105825838e-08,3.723728316512471e-05,4.046010063084891e-07,6.772566762517318e-09,4.899204277064659e-20,8.54078080231697e-14,1.917699296274829e-08,1.133474753327719e-06,8.221760274314351e-05,6.971743710823522e-10,1.5345740687515951e-12,0.0005025756989459781,6.583638199936377e-10,4.94345864563849e-10,2.3059325227850114e-12,1.795334695432137e-11,3.736874914545702e-06,2.974705845096632e-11,1.0539706725003008e-11,1.1251747997499458e-11,4.914970559943337e-14,8.707210035749582e-13,7.358683926919771e-16,1.0052218344545218e-10,2.1016928567185998e-12,3.76,0.0,0.008818479584517598,0.9991385603954906,3.421246082356036e-06,5.49089920839286e-08,0.7570445738706103,0.7559089111420724,1.844364290993578e-07,7.141318573625401e-11,0.0007656333511440425,1.9424034672930183e-07,2.069311080587612e-11,1.9639881089770894e-13,1.0256503835789764e-11,5.994521614617501e-05,7.868409502117967e-10,8.928832880006086e-08,1.7484128731193588e-07,1.3165266736303828e-06,7.809288179060004e-06
1.7739666453645357e-05,0.8259554615533534,2.9101628348702995e-07,1.5358141007610137e-07,1.1589425979799087e-07,3.083658664918066e-06,0.0,0.0,1.2370949094587143e-06,1.2756184286281761e-08,3.804167039542353e-05,4.147639562664987e-07,6.85628078072926e-09,5.176241332272386e-20,8.854646776828043e-14,1.9554176335185027e-08,1.1641851543078257e-06,8.316080597424424e-05,7.193750307913232e-10,1.5834325194341342e-12,0.0005085323058740979,6.662305105061643e-10,5.040706923505139e-10,2.431922614860679e-12,1.8442678140653337e-11,3.830334778435425e-06,3.0420017916691694e-11,1.1117013848520393e-11,1.1949018210879721e-11,5.185232604960624e-14,8.949524720812892e-13,7.557851819135934e-16,1.0271309573231194e-10,2.16335659458979e-12,3.76,0.0,0.008463119638567683,0.9991372793543724,3.516182415995367e-06,5.6879700801107966e-08,0.7574065160694469,0.7562569335429656,1.7938254433275763e-07,7.132746823064928e-11,0.0007656323693383303,1.965707471636407e-07,2.0869542965754396e-11,2.0064480918718783e-13,1.0479036467788749e-11,6.0480113526197195e-05,7.871569193583954e-10,9.106824087693436e-08,1.7814002909062377e-07,1.3428608060662469e-06,8.000993033711626e-06
1.790167711252879e-05,0.8260011861059966,2.965689573329801e-07,1.5651702021950265e-07,1.1835400097613702e-07,3.161369001600179e-06,0.0,0.0,1.2563862051073123e-06,1.3000680232249427e-08,3.885610151426151e-05,4.2512599086858793e-07,6.940199314585882e-09,5.468231970502958e-20,9.179184263609873e-14,1.993791705018146e-08,1.1955395952054108e-06,8.410435130687841e-05,7.421607854293377e-10,1.6335658974047109e-12,0.0005144918379696839,6.74100633673749e-10,5.139646286111631e-10,2.564057532496679e-12,1.8942435589856964e-11,3.925619679117552e-06,3.1106164718652285e-11,1.1722485276206498e-11,1.2684374131385686e-11,5.468635792720426e-14,9.197009013011764e-13,7.761511977889959e-16,1.04943619152045e-10,2.226392938858414e-12,3.76,0.0,0.008122082868115648,0.9991359914267339,3.6131722887217274e-06,5.890456516005427e-08,0.7577541445754283,0.7565906207034412,1.7453234343295201e-07,7.124517776881078e-11,0.0007656313822634011,1.989054306905483e-07,2.104862194983097e-11,2.0496665974015036e-13,1.0705569334592343e-11,6.101326164300394e-05,7.874595830444608e-10,9.287911826904682e-08,1.8149576061625305e-07,1.369654534455811e-06,8.196273913705115e-06
1.8063687771412223e-05,0.8260451052691662,3.022167223847328e-07,1.5950496046897793e-07,1.2085872303229436e-07,3.240521762037293e-06,0.0,0.0,1.275831606414437e-06,1.3247228935732146e-08,3.96806514640452e-05,4.356905813796457e-07,7.024324800861539e-09,5.7759577641199e-20,9.514744254700293e-14,2.032832713445341e-08,1.2275493379351894e-06,8.504822534157604e-05,7.655448639516629e-10,1.6850025549409548e-12,0.000520454174117175,6.819740358125904e-10,5.240305304486248e-10,2.7026073854547568e-12,1.945280673705341e-11,4.022761346052851e-06,3.180575548955195e-11,1.2357360720826343e-11,1.3459656759853893e-11,5.765751875505699e-14,9.449762621596761e-13,7.969763981949999e-16,1.072144268827683e-10,2.2908265194803408e-12,3.76,0.0,0.007794791961538878,0.9991346965147158,3.7122525811021063e-06,6.098471561540388e-08,0.7580880365958856,0.756910549930834,1.6987761307806582e-07,7.116617623797326e-11,0.0007656303898405125,2.01244422144467e-07,2.123040376589288e-11,2.0936565147179847e-13,1.0936169806167676e-11,6.154470712175692e-05,7.877496853018901e-10,9.472149084405096e-08,1.8490946513653766e-07,1.3969157427873657e-06,8.395191563940546e-06
1.8225698430295656e-05,0.8260872918743882,3.079611564756403e-07,1.6254609454322195e-07,1.2340917222250915e-07,3.3211395379911455e-06,0.0,0.0,1.2954324614358095e-06,1.3495838043165072e-08,4.051539714556572e-05,4.4646125806207227e-07,7.108659814654312e-09,6.100244871919241e-20,9.861689567259447e-14,2.0725520250149293e-08,1.2602258326714717e-06,8.599241534970167e-05,7.895407604551121e-10,1.7377714487505871e-12,0.0005264191980511491,6.898505699228668e-10,5.342713373247123e-10,2.847853152847383e-12,1.997398227307393e-11,4.121792046402119e-06,3.251905175045093e-11,1.3022930016710228e-11,1.4276786800777362e-11,6.077175318916455e-14,9.707887752239428e-13,8.182709596478911e-16,1.0952620397202841e-10,2.3566823956424672e-12,3.76,0.0,0.007480692876420588,0.9991333945178849,3.8134607952101114e-06,6.312130237656445e-08,0.7584087460747523,0.7572172752549273,1.6541047051714102e-07,7.109033103627742e-11,0.0007656293919965997,2.035877488095483e-07,2.1414944732289588e-11,2.138430135064049e-13,1.117090226474714e-11,6.207449759966726e-05,7.8802775072084e-10,9.65958971665136e-08,1.8838214139352413e-07,1.4246524386056137e-06,8.59780777421117e-06
1.838770908917909e-05,0.8261278158182925,3.1380386441946104e-07,1.6564129817997498e-07,1.2600610848398562e-07,3.4032453049574207e-06,0.0,0.0,1.3151901510100525e-06,1.374651584999886e-08,4.1360417451574675e-05,4.574416111961747e-07,7.193207066790015e-09,6.441956742294509e-20,1.0220394278643687e-13,2.1129612011603647e-08,1.2935807206279798e-06,8.693690924838932e-05,8.141622563474685e-10,1.791902094314973e-12,0.0005323867981617096,6.977300954025233e-10,5.446900697742437e-10,3.0000870834657944e-12,2.0506156196992345e-11,4.222744595360373e-06,3.324631974187134e-11,1.3720534987620422e-11,1.5137767818883967e-11,6.403524165685087e-14,9.97148910470764e-13,8.400452459039597e-16,1.118796464821548e-10,2.423986063649121e-12,3.76,0.0,0.0071792539016574414,0.9991320853332375,3.916835064112267e-06,6.53154957488637e-08,0.7587168046302826,0.7575113283660215,1.6112336249995407e-07,7.101751480618501e-11,0.0007656283886526599,2.0593544038075135e-07,2.1602301848669665e-11,2.1840010739097923e-13,1.1409840083628402e-11,6.260268170509487e-05,7.882939989352273e-10,9.850288431322191e-08,1.9191480377306602e-07,1.4528727567526033e-06,8.80418539514769e-06
1.8549719748062523e-05,0.8261667441809238,3.1974647607758315e-07,1.6879146498108915e-07,1.286503032155352e-07,3.486862428710443e-06,0.0,0.0,1.3351060890463337e-06,1.3999271295553559e-08,4.221579330033244e-05,4.686352919542646e-07,7.2779694055896424e-09,6.801996570940053e-20,1.0591245272568306e-13,2.1540719779083088e-08,1.327625837728932e-06,8.788169557558199e-05,8.394234042500139e-10,1.847424653371688e-12,0.000538356867307658,7.056124777735114e-10,5.552897192733988e-10,3.159613129901228e-12,2.104952588336807e-11,4.325652362831989e-06,3.398783086255745e-11,1.445157144936156e-11,1.6044689508758805e-11,6.745440887797085e-14,1.0240674046813612e-12,8.623099262967286e-16,1.1427546305925684e-10,2.4927634640048947e-12,3.76,0.0,0.006889964757369274,0.999130768855196,4.022414163731759e-06,6.756848647925885e-08,0.759012722454969,0.7577932195152346,1.5700902958382513e-07,7.094760548247172e-11,0.0007656273797223167,2.082875289210113e-07,2.1792532375669278e-11,2.230383127022965e-13,1.1653055399701235e-11,6.31293090370512e-05,7.885491479525815e-10,1.0044300848564336e-07,1.9550848283034762e-07,1.4815849603750742e-06,9.014388354341373e-06
1.8695529341057613e-05,0.8262004687422665,3.251816139082387e-07,1.7167435725967998e-07,1.3107113336329622e-07,3.5634296812331213e-06,0.0,0.0,1.3531669312277217e-06,1.4228535480945784e-08,4.299455409141249e-05,4.788950673530009e-07,7.354441872078921e-09,7.142497735853115e-20,1.0935726082909272e-13,2.1916814135476505e-08,1.3588665305263473e-06,8.873224430558858e-05,8.62717193393341e-10,1.898610434186194e-12,0.000543731955470605,7.127089581285909e-10,5.649866198152804e-10,3.30968231579863e-12,2.1548296869626075e-11,4.4199691014643855e-06,3.466759698556911e-11,1.513928691991701e-11,1.6901997511567634e-11,7.067027899649116e-14,1.0487805317067643e-12,8.827764395180401e-16,1.1646852250055522e-10,2.555944969741364e-12,3.76,0.0,0.006639587470346889,0.9991295776997506,4.119353057475354e-06,6.964745078034425e-08,0.759269073266584,0.7580369282042786,1.534480859666547e-07,7.088707554090396e-11,0.0007656264668449382,2.1040819639788148e-07,2.196624465659808e-11,2.2728308782934913e-13,1.1875660641464e-11,6.360198435642228e-05,7.887696925294284e-10,1.0221791913554623e-07,1.9879582809652765e-07,1.5078534420043092e-06,9.206895398944717e-06
1.8841338934052704e-05,0.8262329982024164,3.3070024400843994e-07,1.7460317419291044e-07,1.3353146098063676e-07,3.6412579763551615e-06,0.0,0.0,1.3713582050312498e-06,1.4459497726018682e-08,4.378183199750444e-05,4.893333954008937e-07,7.431093240995784e-09,7.49935588879744e-20,1.1290668898850273e-13,2.2298776522636373e-08,1.3906849648522697e-06,8.958301357626835e-05,8.865513881012192e-10,1.950971398029104e-12,0.0005491088880673172,7.198075584473802e-10,5.748348611773471e-10,3.4661531104817313e-12,2.2056447830995117e-11,4.515922184334015e-06,3.535932874599111e-11,1.5856355673944396e-11,1.7799934397488027e-11,7.402270529186948e-14,1.0739630463053866e-12,9.036570975108572e-16,1.1869702117682298e-10,2.620361129809474e-12,3.76,0.0,0.006398311323240756,0.9991283804684052,4.218138995091696e-06,7.177591986730829e-08,0.7595163301861594,0.7582715258654928,1.500165645031151e-07,7.082872296689026e-11,0.0007656255493187721,2.1253247992304505e-07,2.2142374092348555e-11,2.315956195452691e-13,1.2101839663653074e-11,6.407347712639675e-05,7.889817451893852e-10,1.0402054653579183e-07,2.021342192456061e-07,1.5345333630908863e-06,9.402601789482849e-06
1.8987148527047794e-05,0.8262643760322026,3.3630361220573704e-07,1.7757859701539607e-07,1.360318768418686e-07,3.7203651838442733e-06,0.0,0.0,1.3896810112944029e-06,1.4692165866428585e-08,4.457769035322276e-05,4.999530684758325e-07,7.507925868945755e-09,7.873324595996569e-20,1.1656382653803726e-13,2.2686696515098403e-08,1.4230901860437223e-06,9.043399623320359e-05,9.109368551556269e-10,2.0045308234274434e-12,0.0005544875955789341,7.269081923992097e-10,5.848367497322333e-10,3.6292731779895993e-12,2.257412990003515e-11,4.613537130081589e-06,3.6063234625808296e-11,1.6603915670158766e-11,1.8740216325537683e-11,7.751691624269593e-14,1.0996233490168066e-12,9.249601916838866e-16,1.2096150101956923e-10,2.6860318096923392e-12,3.76,0.0,0.0061658054927027795,0.9991271770787962,4.318801621495278e-06,7.395480568045289e-08,0.7597548239840627,0.7584973432853519,1.4670976336529517e-07,7.07724686052024e-11,0.0007656246270716062,2.1466040765687719e-07,2.2320963454054082e-11,2.359770466100607e-13,1.2331652777103668e-11,6.454382545335452e-05,7.891857786027218e-10,1.0585131529046072e-07,2.0552444210647627e-07,1.5616310264425304e-06,9.601556433852684e-06
1.9132958120042885e-05,0.8262946441590243,3.419929822313414e-07,1.8060131895579722e-07,1.385729799968106e-07,3.800769445791189e-06,0.0,0.0,1.40813647342593e-06,1.4926548149076988e-08,4.5382193908286665e-05,5.107569214181597e-07,7.584942201628149e-09,8.265205579267867e-20,1.203318565596156e-13,2.308066501447247e-08,1.456091375474963e-06,9.128518547540008e-05,9.358846557213026e-10,2.0593124230789403e-12,0.0005598680109955601,7.340107770538824e-10,5.949945806125394e-10,3.799299009166388e-12,2.3101496578893605e-11,4.7128398445562365e-06,3.677952666150296e-11,1.7383145630830135e-11,1.9724624873169368e-11,8.115832446786133e-14,1.1257700298382624e-12,9.466942237573282e-16,1.232625123054173e-10,2.752977186228791e-12,3.76,0.0,0.005941751181406356,0.9991259674468242,4.421371030857644e-06,7.618503446890608e-08,0.759984873407845,0.7587146992194901,1.435231386213188e-07,7.071823623103207e-11,0.0007656237000454342,2.1679200923100855e-07,2.2502056327886903e-11,2.4042827350347935e-13,1.2565145918618279e-11,6.501306804013242e-05,7.893822571630064e-10,1.0771065619460661e-07,2.0896729392127565e-07,1.5891528258905343e-06,9.803808989157237e-06
1.9278767713037975e-05,0.8263238429549861,3.47769636919561e-07,1.836720434713193e-07,1.411553786459546e-07,3.8824891805129155e-06,0.0,0.0,1.4267257376294485e-06,1.51626532297597e-08,4.619540884841366e-05,5.217478321682388e-07,7.662144773008035e-09,8.67584717740876e-20,1.2421405578643403e-13,2.348077428074905e-08,1.4896978524170605e-06,9.213657484426335e-05,9.614060539764835e-10,2.115340327335932e-12,0.0005652500697243041,7.411152327492639e-10,6.053107892285455e-10,3.976496213257186e-12,2.3638703775040862e-11,4.813856627233983e-06,3.750842037891474e-11,1.8195266397111712e-11,2.0755009314457698e-11,8.49525329205189e-14,1.152411871368019e-12,9.688677850161576e-16,1.2560061314979897e-10,2.8212177524802783e-12,3.76,0.0,0.005725841176410158,0.9991247514866589,4.525877772951904e-06,7.84675470103583e-08,0.7602067856237963,0.7589239008343878,1.4045232988360063e-07,7.066595216321251e-11,0.0007656227681811833,2.1892731573346625e-07,2.268569680870748e-11,2.4495032995277983e-13,1.2802375515869614e-11,6.548124417863724e-05,7.895709678518663e-10,1.0959900613746055e-07,2.124635834434779e-07,1.6171052484994758e-06,1.0009409872255372e-05
