Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),C2H2O(373),CH3O2(183),CHF2(81),S(1537),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(140),S(2988),F(37),C2HF(58),C2HF(3940),CF2CH(73),C2HF2(72),S(3117),CF2(43),CF2O(49),S(4341),S(4409),C2F(3939),C2H3F2(66),S(4619),CHF3(42),S(4047),CHO2(165),C2H2F3(67),C2H2F3(68)
4.0930274845510984e-18,0.5084206833332424,4.5094689986174825e-27,2.223014707800986e-30,7.294343027197446e-38,1.4914122093545019e-38,0.0,0.0,1.0513224217049277e-20,1.0536441878954798e-35,1.2780014392984465e-46,1.4862994396394307e-46,1.0170908177681767e-45,2.3160261915699655e-64,3.8602825831408123e-45,1.3771678506256338e-35,9.450485024049846e-25,2.982915489483794e-35,1.0185439106587328e-63,9.355266077389461e-63,2.1330008456983084e-36,2.7435216230964142e-55,3.783688324260834e-26,8.963408325267017e-54,1.1848626286829781e-40,1.307522545563698e-54,6.103544307922932e-35,7.879308640857311e-45,4.326516282805576e-59,5.312587788020917e-61,1.7222000001996872e-53,1.4684903195948315e-60,3.050703342912152e-46,2.7357001748810103e-59,3.76,0.0,0.7183313037973027,0.9999999999995632,2.2650577519582914e-47,2.6619647190133528e-22,1.5477572114047103e-16,1.5162946327130334e-16,3.14625786916771e-18,1.1535008654893554e-34,4.367737333717642e-13,1.3481963134437493e-39,3.7287654577145894e-42,1.0630800911624679e-42,7.572336505397635e-51,2.9825930954979863e-35,2.962922463996121e-35,1.196040802941381e-35,5.283980025921451e-36,1.777838046784185e-41,3.0680539694087545e-47,3.062822955379655e-28,2.102275256633638e-38,7.08422610452543e-52,2.9404407555064423e-50,3.5488164001658405e-45,2.4771375105023772e-62,3.986346151261316e-43,1.711399928554835e-53,3.783688325639359e-26,1.8753857948331927e-58,8.551148155746586e-38,9.45048502376973e-25,2.4436191249774414e-55,1.4157512669330634e-21,1.1879434914930056e-31,7.575942283742198e-44,9.097477459302603e-21,4.180948889105783e-44,4.438213983370619e-32,3.0628235621561867e-28,3.633365191204635e-49,2.397565021032094e-69,1.1567745540619663e-53,6.084657336895815e-67,2.444090116203384e-64,2.6619647190136325e-22,6.722274339802995e-38,2.1014839529927516e-76,7.756747092785837e-81,1.6973801247888747e-74,6.130444960043017e-34,1.1299661763518812e-62,6.012875614114854e-44,3.129444350896045e-72,4.214453268412328e-62,2.588448961960618e-64,6.265887475866116e-54
8.18961103120867e-18,0.5084206833332425,9.022867303853737e-27,4.4479608002629905e-30,2.9196382799338563e-37,5.969542084744333e-38,0.0,0.0,2.103558242581927e-20,4.2173226276197613e-35,1.023178230597983e-45,1.1899434047808894e-45,8.142910885018418e-45,1.8542291952922938e-63,1.5451190513578484e-44,5.512260402205211e-35,1.8909180722007225e-24,1.1939435752944956e-34,8.155226544820198e-63,7.489901263936177e-62,8.537562143626809e-36,2.1964854770101457e-54,7.570663950998874e-26,7.176176796220761e-53,4.7425383558682054e-40,1.0470213908640622e-53,2.4430083512487174e-34,3.159888935848072e-44,3.464721985540164e-58,4.2543789520664097e-60,1.3788071714114466e-52,1.1804906564115954e-59,2.442417631186849e-45,2.6911731136380446e-58,3.76,0.0,0.7183313037973026,0.999999999999126,1.8134234572834687e-46,5.326242178877284e-22,3.0968591293354026e-16,3.033906637000173e-16,6.2952492335229595e-18,4.617009568874233e-34,8.739269334146283e-13,5.396298767987028e-39,1.4924779275285757e-41,4.255090795066575e-42,6.062473448447327e-50,1.1938145336385634e-34,1.185941139642765e-34,4.787280181047416e-35,2.1149690540301382e-35,7.116214190952739e-41,1.2280212720387077e-46,6.1283069285174305e-28,8.414579714037566e-38,5.671688795716026e-51,2.3541405126144788e-49,2.8412109388407906e-44,3.968011190279151e-61,1.5960986311731663e-42,6.85006459003073e-53,7.570663956516566e-26,1.5014491178103378e-57,3.42268775588553e-37,1.890918072088603e-24,1.9569777048741907e-54,2.832732552307463e-21,4.754869835992948e-31,3.0323512681502195e-43,1.8202858895247938e-20,1.6734691456938413e-43,1.776442225225864e-31,6.1283093572048595e-28,2.908901392902422e-48,3.839227829705279e-68,9.26123011680937e-53,9.743379466000603e-66,3.9137548080402764e-63,5.3262421788784045e-22,2.690661611172305e-37,6.730453720066406e-75,2.4842648561353943e-79,2.7180197222989558e-73,2.4537756240497646e-33,9.046600088385785e-62,2.4067172551702993e-43,5.011188686235387e-71,6.748616226134541e-61,2.0814514276613571e-63,5.016519908460823e-53
1.638277812452381e-17,0.5084206833332424,1.8049698237443312e-26,8.89785300875171e-30,1.1682356992190109e-36,2.3885996164096417e-37,0.0,0.0,4.208029884402026e-20,1.6874783827893185e-34,8.188535485452564e-45,9.523165629989124e-45,6.516803497306804e-44,1.4839468926766208e-62,6.182488811608049e-44,2.2056221634124323e-34,3.782657211960001e-24,4.7773295590429504e-34,6.527751512745525e-62,5.994197344635889e-61,3.416136926581037e-35,1.7578559382792087e-53,1.5144615196201179e-25,5.743122423627914e-52,1.8976330865834736e-39,8.382666468051603e-53,9.775215558947723e-34,1.2692584192860078e-43,2.7731818583352406e-57,3.4052275251836195e-59,1.1034647846529231e-51,9.520864836099896e-59,1.954676403322487e-44,2.955580186673593e-57,3.76,0.0,0.7183313037973023,0.9999999999982517,1.4512899080536515e-45,1.0654797098605148e-21,6.195062965196785e-16,6.069130645702437e-16,1.2593231949434743e-17,1.847405218418716e-33,1.7482333136960973e-12,2.159222418238524e-38,5.971855753599775e-41,1.7025905402544213e-41,4.851821171135323e-49,4.776813223988076e-34,4.745309271750702e-34,1.9155356421331836e-34,8.462631080685834e-35,2.847595725143199e-40,4.91368567104348e-46,1.2259274896916091e-27,3.366927935434393e-37,4.539075417774723e-50,1.8840278724047404e-48,2.2738322313257526e-43,6.352493154093906e-60,6.39064528865175e-42,2.7409219706111145e-52,1.5144615218279123e-25,1.2016156659275705e-56,1.3695209281303916e-36,3.7826572115113775e-24,1.5671318197789894e-53,5.66669512294947e-21,1.902567284822568e-30,1.2133354949971682e-42,3.641362176624287e-20,6.696056403893211e-43,7.108082823520598e-31,1.2259284614829305e-27,2.3280051862068557e-47,6.145264806246066e-67,7.411798769883764e-52,1.5595752490861798e-64,6.264577481618905e-62,1.0654797098609636e-21,1.0766151193728852e-36,2.1546584933822026e-73,7.953018607130235e-78,4.350601652966433e-72,9.818298686703936e-33,7.240029516312201e-61,9.630003986426217e-43,8.021166564804351e-70,1.0802180871068044e-59,1.6797604273109212e-62,4.014740549475405e-52
3.2769112311154095e-17,0.5084206833332425,3.610349739709075e-26,1.7797637519988584e-29,4.673704200378063e-36,9.555995544268646e-37,0.0,0.0,8.416973168306625e-20,6.751012351332943e-34,6.552072502235801e-44,7.619982463693011e-44,5.214432916047334e-43,1.1873829748967064e-61,2.473398100465732e-43,8.8239248474515e-34,7.566135492149769e-24,1.9112429641174e-33,5.224940114922499e-61,4.796268603205573e-60,1.366677216240193e-34,1.4065518302316776e-52,3.0292517653510665e-25,4.5953705200358607e-51,7.591768010859048e-39,6.712700478354812e-52,3.9107227379588863e-33,5.116996541585845e-43,2.219107332193531e-56,2.7248719861493257e-58,8.829394824064247e-51,7.734098026254503e-58,1.5640381028152504e-43,3.6480749267578725e-56,3.76,0.0,0.7183313037973016,0.9999999999965031,1.1612524374322865e-44,2.1311906938060894e-21,1.2391470636919544e-15,1.213957866361891e-15,2.5189197330063435e-17,7.390823811889428e-33,3.496845995042003e-12,8.638295758799112e-38,2.3891311661004274e-40,6.811470589239514e-41,3.882193942844135e-48,1.911036396196403e-33,1.8984326673247028e-33,7.66338987118214e-34,3.385603477553533e-34,1.1393702333549336e-39,1.9657950375829223e-45,2.452121092220586e-27,1.3469904153983208e-36,3.631951001377782e-49,1.5075085331508208e-47,1.8194112248652858e-42,1.0166929919681352e-58,2.5600121919756925e-41,1.0965503647644111e-51,3.029251774183682e-25,9.61475094521603e-56,5.4789754913970004e-36,7.56613549035498e-24,1.2554716727501079e-52,1.1334620263806313e-20,7.611508016288506e-30,4.8541321021685905e-42,7.28351475046498e-20,2.678858603858133e-42,2.8436959795362547e-30,2.4521249800186526e-27,1.8627578501353893e-46,9.834424395562145e-66,5.930565126487589e-51,2.4958281524730523e-63,1.0025380313948342e-60,2.131190693807885e-21,4.307161527148146e-36,6.896368854068331e-72,2.5455054656024676e-76,6.962379064174246e-71,3.9279588036914543e-32,5.793123625315003e-60,3.852628719858475e-42,1.2836481638317705e-68,1.728700594202285e-58,1.3661632948712343e-61,3.212402418872592e-51
6.554178068441466e-17,0.5084206833332426,7.221164488625857e-26,3.5597206919505025e-29,1.8696343882140122e-35,3.8227426892417934e-36,0.0,0.0,1.683485973717343e-19,2.7006247203647928e-33,5.242155687342351e-43,6.096569686818634e-43,4.171942407908479e-42,9.499965706599803e-61,9.894397588813709e-43,3.5298571855360754e-33,1.5133092055214144e-23,7.645594538724649e-33,4.183144627579872e-60,3.8373792116925462e-59,5.46715378864089e-34,1.1253483072385811e-51,6.058832243574918e-25,3.676645485816181e-50,3.0369543548889967e-38,5.379137590115155e-51,1.5644164014663193e-32,2.078276847206076e-42,1.7755106319924628e-55,2.1801736924135427e-57,7.064186547260465e-50,6.372848750420344e-57,1.2513492827686982e-42,4.971990737732986e-55,3.76,0.0,0.7183313037973004,0.9999999999930059,9.290901749387847e-44,4.2626126616972445e-21,2.478428598036504e-15,2.4280474701499626e-15,5.038112788654134e-17,2.956570117639021e-32,6.994071040865718e-12,3.455599591509432e-37,9.557302453713515e-40,2.7248097978142493e-40,3.1060498017120737e-47,7.644768197573538e-33,7.594348406371311e-33,3.0656054152153428e-33,1.3543516030274098e-33,4.55902410351624e-39,7.863826592478119e-45,4.904508332675519e-27,5.3884001755336156e-36,2.905838325149783e-48,1.2061213154659434e-46,1.4556671287947915e-41,1.626944003538119e-57,1.0267587896195703e-40,4.386583230980037e-51,6.058832278908252e-25,7.692530666750702e-55,2.1917685652776177e-35,1.5133092048034412e-23,1.0069179211374234e-51,2.2670470543811322e-20,3.0448509993107975e-29,1.9418109038934744e-41,1.4567819896713182e-19,1.0716306689917891e-41,1.1375709681752805e-29,4.904523885133367e-27,1.490347770634824e-45,1.573667974511248e-64,4.74490259256857e-50,3.9937312968891155e-62,1.6042253768918977e-59,4.262612661704427e-21,1.7230048307714e-35,2.2070719307650673e-70,8.146480793490288e-75,1.1140939742636058e-69,1.5713113962613913e-31,4.634938950539614e-59,1.5411769561903706e-41,2.0540471789899995e-67,2.7662022277953224e-57,1.128296884983696e-60,2.5701659526818596e-50
1.3108711743093582e-16,0.5084206833332429,1.4443013654408496e-25,7.119634722674834e-29,7.478846312034195e-35,1.5291859991425603e-35,0.0,0.0,3.367063287913745e-19,1.080293845793646e-32,4.193923613669247e-42,4.877495120409037e-42,3.337712341581798e-41,7.60033329640843e-60,3.9579200610210706e-42,1.4120003154418476e-32,3.0267005192082257e-23,3.058362641928194e-32,3.351147814953489e-59,3.0700491075256493e-58,2.1869505039851123e-33,9.003213849693135e-51,1.2117993147070434e-24,2.9414560240981395e-49,1.2148311738567648e-37,4.3170613358913445e-50,6.257920182220669e-32,8.563949026704316e-42,1.4204984185171472e-54,1.7442495355061182e-56,5.6516175235446606e-49,5.394279583371339e-56,1.0011269421795216e-41,7.263143235319729e-54,3.76,0.0,0.7183313037972979,0.9999999999860115,7.433074497116847e-43,8.525456597479584e-21,4.956991666725595e-15,4.856226678545216e-15,1.0076498818037924e-16,1.1826761578304412e-31,1.398851986504098e-11,1.3822961368398212e-36,3.823076548568674e-39,1.0899681216747874e-39,2.4849574083418016e-46,3.0580320902424554e-32,3.0378627350135403e-32,1.2262920519683005e-32,5.417626804780127e-33,1.824621683729834e-38,3.145663819977318e-44,9.809282955173304e-27,2.1554477763350443e-35,2.3247836399740157e-47,9.649428225924312e-46,1.1645888986970917e-40,2.6032983000945797e-56,4.128567722657861e-40,1.7547245241384062e-50,1.211799328840952e-24,6.154315849914653e-54,8.767431013183211e-35,3.0267005163362155e-23,8.094851096763999e-51,4.5342171096986625e-20,1.2179899598477752e-28,7.76755997157185e-41,2.9136430183476873e-19,4.286697239297655e-41,4.550469029955588e-29,9.809345167535381e-27,1.1923348076508416e-44,2.517996807616298e-63,3.796102278667871e-49,6.390295094909725e-61,2.566892227863214e-58,8.525456597508314e-21,6.892299772858317e-35,7.063004426301753e-69,2.607011972063317e-73,1.7826410118834864e-68,6.285501342733559e-31,3.7081271873461154e-58,6.164959044248699e-41,3.286646406441098e-66,4.426148338197361e-56,9.590628133230958e-60,2.056230374072472e-49
2.6217779092397814e-16,0.5084206833332433,2.888759065776919e-25,1.4239463387439324e-28,2.9916029435067076e-34,6.117082061065889e-35,0.0,0.0,6.734217917998714e-19,4.32126330096551e-32,3.355218484885208e-41,3.9021012427670767e-41,2.6702332038829003e-40,6.08041085165342e-59,1.5832002159779738e-41,5.64811606523303e-32,6.053483150877592e-23,1.2233702509471031e-31,2.6881392428967788e-58,2.4560975808244754e-57,8.747980001160902e-33,7.202742035825384e-50,2.4236314742252716e-24,2.3532206750640617e-48,4.859423561245931e-37,3.4754061677775635e-49,2.5032189528447796e-31,3.626056066733502e-41,1.1364347025847195e-53,1.3954440758848699e-55,4.521401329921806e-48,4.788659779357817e-55,8.009205497886342e-41,1.1067356045831491e-52,3.76,0.0,0.7183313037972929,0.9999999999720226,5.946601126567636e-42,1.7051144469044366e-20,9.914117804103743e-15,9.712585098612157e-15,2.015327054915835e-16,4.730800778462803e-31,2.7977412443504688e-11,5.529297474917457e-36,1.5292617363435922e-38,4.359960001747078e-39,1.9880124774379566e-45,1.2232380261625882e-31,1.215169625458026e-31,4.905267907470443e-32,2.1670947698786689e-32,7.306138067327717e-38,1.2582952824931306e-43,1.961883276652054e-26,8.621966522392189e-35,1.859875248044816e-46,7.71972522163206e-45,9.31693090848807e-40,4.165426397804237e-55,1.66855338816753e-39,7.01919956196449e-50,2.4236315307620573e-24,4.92356814833985e-53,3.5070437585044424e-34,6.05348313938932e-23,6.538636571972696e-50,9.068557217599839e-20,4.8720589598008075e-28,3.1070874359075717e-40,5.827365073407337e-19,1.7147138907844739e-40,1.8202246424446077e-28,1.961908162102581e-26,9.53890470237419e-44,4.028897281108263e-62,3.036953904203631e-48,1.0224732167190662e-59,4.107132847492357e-57,1.7051144469159287e-20,2.7569760000668052e-34,2.2602212869079116e-67,8.342659170955968e-72,2.8522981060123874e-67,2.5142516887512936e-30,2.9665721583594865e-57,2.4660340817393467e-40,5.258780002203421e-65,7.08201632743462e-55,8.574664572899172e-59,1.645023344559632e-48
5.243591379100628e-16,0.5084206833332442,5.77802593516652e-25,2.8479123130485064e-28,1.1966561938687322e-33,2.4470286098576132e-34,0.0,0.0,1.3468527184937322e-18,1.7285229048451868e-31,2.684206572001454e-40,3.1217380862123136e-40,2.136211836208564e-39,4.8643862370582555e-58,6.3328651348005e-41,2.25926932216301e-31,1.2107048431399302e-22,4.8935332201425855e-31,2.1619888210217086e-57,1.964901379658207e-56,3.499227601820916e-32,5.7622620036685344e-49,4.847295708538233e-24,1.8825988828492591e-47,1.9437891980433592e-36,2.8150383188721085e-48,1.0012977282429172e-30,1.6107642122883862e-40,9.091621518022849e-53,1.1163733815727594e-54,3.617163979226238e-47,4.587959617335569e-54,6.4074402099291314e-40,1.7264814952570866e-51,3.76,0.0,0.718331303797283,0.9999999999440449,4.757337971257413e-41,3.410252021217436e-20,1.98283700788599e-14,1.942530195185179e-14,4.030681270081068e-16,1.892339480087025e-30,5.595517732089952e-11,2.211741835745421e-35,6.11710920332376e-38,1.7440007905635708e-38,1.590427838853909e-44,4.893004304263136e-31,4.860726417333924e-31,1.9621270439303193e-31,8.668466925413813e-32,2.928487289477211e-37,5.033265666222189e-43,3.923793465462169e-26,3.4488216940283902e-34,1.4879245618086465e-45,6.175852522834877e-44,7.453630904114348e-39,6.664798285219715e-54,6.811024430408124e-39,2.8078353189352646e-49,4.847295934687671e-24,3.938899008549916e-52,1.4028317754121502e-33,1.2107048385445746e-22,5.331135690461712e-49,1.8137237422466647e-19,1.948843406897278e-27,1.2428478038944376e-39,1.1654809174354279e-18,6.85892620811458e-40,7.280972618180157e-28,3.923893008272068e-26,7.631214052454698e-43,6.446317392624545e-61,2.429591952254359e-47,1.6359779455251686e-58,6.571496730336858e-56,3.4102520212634034e-20,1.1028016182875847e-33,7.232803852991366e-66,2.6696861902861754e-70,4.563734839449476e-66,1.0057109052908653e-29,2.3732858837951137e-56,9.864239009924331e-40,8.414193444081288e-64,1.1331366632725505e-53,8.30293382611491e-58,1.316034293158008e-47
1.0487218318822319e-15,0.5084206833332461,1.1557965548809946e-24,5.695845227267077e-28,4.7866718694678994e-33,9.78953138899483e-34,0.0,0.0,2.6937145745889183e-18,6.914126794409509e-31,2.1473778850644054e-39,2.4974373585280723e-39,1.7089794831022812e-38,3.89153180274148e-57,2.533158817896146e-40,9.037122562373071e-31,2.4214179061174627e-22,1.957425193417939e-30,1.7479244738160272e-56,1.5719304246134037e-55,1.3996981642278585e-31,4.609836939787626e-48,9.694623838270199e-24,1.506088043755039e-46,7.775196341081087e-36,2.307532875293173e-47,4.0052109754566825e-30,7.725712253350264e-40,7.273354812300715e-52,8.931065002233062e-54,2.89374833406106e-46,4.881559998396087e-53,5.125982215073924e-39,2.7269332426141108e-50,3.76,0.0,0.7183313037972632,0.9999999998880894,3.8058939374777276e-40,6.820527169843607e-20,3.9656874628371666e-14,3.885073571075403e-14,8.061389176176189e-16,7.569395770742113e-30,1.1191062595767644e-10,8.847015115267917e-35,2.4468561518230742e-37,6.97603103573143e-38,1.272348192050597e-43,1.9572136169011547e-30,1.9442992318040737e-30,7.848547464543521e-31,3.467404138768672e-31,1.1762027644926e-36,2.013343334728789e-42,7.84761474924507e-26,1.3795356957359546e-33,1.190357440776114e-44,4.9407098177855345e-43,5.96293645618504e-38,1.0663759426986908e-52,2.833818560560053e-38,1.1232413891915231e-48,9.694624742872518e-24,3.1511342859436194e-51,5.611355655693332e-33,2.421417887735946e-22,4.425197756981228e-48,3.627459778845809e-19,7.795413263467905e-27,4.9714179944578785e-39,2.330969733955874e-18,2.7435851356810397e-39,2.912403846472507e-27,7.848012922471381e-26,6.105007027034415e-42,1.0314172680388711e-59,1.9436850870350424e-46,2.617581343105819e-57,1.0514461932704252e-54,6.820527170027474e-20,4.411228909582417e-33,2.314512511575894e-64,8.543051685517064e-69,7.302021653189842e-65,4.0228640757769034e-29,1.898639959295795e-55,3.9457175438476677e-39,1.346291814306113e-62,1.8130290436428617e-52,8.951367667325832e-57,1.0528336802620043e-46
2.0974472198265704e-15,0.5084206833332497,2.3123468275508644e-24,1.1391714919763715e-27,1.914691815358284e-32,3.9169162483101823e-33,0.0,0.0,5.387438297609155e-18,2.765657757548638e-30,1.7179072210392344e-38,1.998007126841047e-38,1.3671874398725057e-37,3.113234232496439e-56,1.0132660077520986e-39,3.614857664815464e-30,4.842844059565292e-22,7.829736280775416e-30,1.4276608543047567e-55,1.2575480597781221e-54,5.598806929514076e-31,3.6878804652747706e-47,1.9389278742158494e-23,1.2048740104810454e-45,3.110086447544909e-35,1.9348141580324056e-46,1.60208821723626e-29,4.116393254498995e-39,5.818706950689926e-51,7.144891926796429e-53,2.3150055026636787e-45,5.843131715408183e-52,4.100797346599363e-38,4.3347427643586986e-49,3.76,0.0,0.7183313037972235,0.9999999997761788,3.044725745912612e-39,1.3641077467096631e-19,7.931388372739301e-14,7.77016034382504e-14,1.6122802891425606e-15,3.027765488647973e-29,2.2382119876012006e-10,3.5388172650025417e-34,9.787449699084333e-37,2.7904134238945176e-37,1.0178789670945572e-42,7.828889899844517e-30,7.777206910825439e-30,3.139426465007958e-30,1.3869649687118498e-30,4.743238237141465e-36,8.053610995199805e-42,1.5695260941461554e-25,5.518156827856781e-33,9.523059426408377e-44,3.9525771518525536e-42,4.770357476925286e-37,1.7062046650701322e-51,1.2210464555656049e-37,4.493789416290137e-48,1.9389282360576684e-23,2.520909113274604e-50,2.244547981016552e-32,4.842843986039037e-22,3.7965916479430098e-47,7.254931834547235e-19,3.118173224379309e-26,1.9885734493341166e-38,4.661947352320998e-18,1.0974374034645472e-38,1.1649644899990235e-26,1.5696853638109268e-25,4.884019405474977e-41,1.6502726434250692e-58,1.5549526694928208e-45,4.188143424805461e-56,1.682319226064597e-53,1.3641077467832105e-19,1.764496050977767e-32,7.406464232421571e-63,2.7337851385458463e-67,1.1683270137610463e-63,1.6091497171959042e-28,1.5189164513019432e-54,1.578292528079772e-38,2.154113122826831e-61,2.900852028948889e-51,1.0855485943341266e-55,8.422694404158176e-46
3.1461726077709086e-15,0.5084206833332534,3.469459450157416e-24,1.708758847794213e-27,4.0687498798404324e-32,8.325059676226685e-33,0.0,0.0,8.081162031459257e-18,5.877027140019139e-30,4.912144401044832e-38,5.713140265726443e-38,3.909304231287479e-37,8.901910183167444e-56,2.1531917355913945e-39,7.681577470858691e-30,7.264270240505885e-22,1.6638226177140356e-29,4.13039503461151e-55,3.59580420598526e-54,1.1897473674370455e-30,1.054504119413341e-46,2.908393229047134e-23,3.445189250016637e-45,6.608938646895652e-35,5.6794771601625455e-46,3.4044396449038166e-29,1.0254427611754661e-38,1.7274305820543086e-50,2.121143566955507e-52,6.619473848788011e-45,2.01060067641512e-51,1.1725725374800853e-37,1.5931447372250524e-48,3.76,0.0,0.7183313037971839,0.9999999996642686,8.706021879898227e-39,2.0461627764350337e-19,1.1897089282641216e-13,1.1655247137543855e-13,2.418421450973474e-15,6.434005712637872e-29,3.3573144709239416e-10,7.51999605215474e-34,2.079834984377792e-36,5.929624021043128e-37,2.9104956078610504e-42,1.6636427509521898e-29,1.6526562673045324e-29,6.671285486724924e-30,2.947302448677694e-30,1.0135812509175357e-35,1.7114258248395774e-41,2.354291075832872e-25,1.1726092047393254e-32,2.7230300738409454e-43,1.1301904914794428e-41,1.3640241709149342e-36,6.502960239456968e-51,2.723265235911111e-37,9.550502961757376e-48,2.9083939979615326e-23,7.2083520687285e-50,4.769668042735529e-32,7.264270084262476e-22,1.1277082857355923e-46,1.0882403872751794e-18,6.626123041891819e-26,4.2257237532333256e-38,6.992924956010351e-18,2.3320573203866955e-38,2.4755513763651463e-26,2.3546295240784297e-25,1.3965252467847671e-40,6.074103110724025e-58,4.4461961634665664e-45,1.5415159881088304e-55,6.196312646448276e-53,2.0461627765913222e-19,3.749556912588239e-32,3.383344845742758e-62,1.2488195597219372e-66,4.3002220114412527e-63,3.4194456987943046e-28,4.343155000992182e-54,3.353876656554116e-38,7.928651002083732e-61,1.0677062904686855e-50,3.748739748146149e-55,2.408366011789457e-45
4.194897995715247e-15,0.5084206833332572,4.6271344226961446e-24,2.2783465903424597e-27,6.940853323171918e-32,1.4204101187564936e-32,0.0,0.0,1.0774885776139223e-17,1.0025520831020442e-29,1.0361138975759045e-37,1.2050833788107674e-37,8.245857665714228e-37,1.8776713239230534e-55,3.67309300210506e-39,1.3103871311295997e-29,9.68569644893924e-22,2.838290634692736e-29,8.804429219135976e-55,7.584595645116415e-54,2.0295698421172456e-30,2.22425551972059e-46,3.877858448320893e-23,7.266904981768399e-45,1.1274076233245022e-34,1.2261111665806547e-45,5.807575218277505e-29,1.986005402236331e-38,3.763982666933849e-50,4.621865621223365e-52,1.396239324617973e-44,4.8906504879521325e-51,2.473295935809896e-37,4.037098926238244e-48,3.76,0.0,0.7183313037971443,0.9999999995523586,1.8363534214354864e-38,2.728217806160473e-19,1.5862790192542913e-13,1.5540333952231847e-13,3.224562403110414e-15,1.0975659908017391e-28,4.4764137095543964e-10,1.2828239809077517e-33,3.547956009896841e-36,1.0115230900576154e-36,6.139072564473856e-42,2.837983786263091e-29,2.819236010279622e-29,1.1380431480337727e-29,5.0277527133157755e-30,1.7379136971282938e-35,2.9195432655582537e-41,3.1390564199846584e-25,2.0003341362306418e-32,5.743715428831906e-43,2.3838993111349943e-41,2.8771213990661855e-36,1.7488296138492075e-50,4.8474709863657816e-37,1.6293915264255186e-47,3.877859759998843e-23,1.5204739936956747e-49,8.136495757607036e-32,9.68569618240626e-22,2.4592518841441695e-46,1.4509875893459493e-18,1.1303390771645928e-25,7.208593753378365e-38,9.32390254502394e-18,3.9782189044308124e-38,4.223001036339095e-26,3.1396337730294364e-25,2.945677223565245e-40,1.540524601487961e-57,9.378319332847222e-45,3.909619903897118e-55,1.57341961772238e-52,2.7282178064270827e-19,6.396305475620047e-32,1.0093906072410472e-61,3.7257410486135927e-66,1.090629789727552e-62,5.833174348832071e-28,9.160975546771679e-54,5.721325449463182e-38,2.0109038732188116e-60,2.707933953435576e-50,9.139920789358772e-55,5.0799435571963296e-45
6.292348771603924e-15,0.5084206833332645,6.943804168620863e-24,3.417522983574934e-27,1.4370305799386546e-31,2.941651849308738e-32,0.0,0.0,1.6162333290916192e-17,2.075657548066744e-29,2.8299493533539382e-37,3.2915312299237556e-37,2.2522001474950422e-36,5.128504301862375e-55,7.604674664467258e-39,2.7129907130189726e-29,1.452854893032978e-21,5.876336507129288e-29,2.4467640991522346e-54,2.0715891810465682e-53,4.201968207038501e-30,6.0751342372854906e-46,5.816788568723256e-23,1.9848179841327432e-44,2.3341551807155943e-34,3.4771164875137667e-45,1.2023849468923804e-28,4.929838377122507e-38,1.0925687673886703e-49,1.3415869151232884e-51,3.8135642242509003e-44,1.634643508929551e-50,6.755340337816772e-37,1.4104835884106109e-47,3.76,0.0,0.718331303797065,0.9999999993285396,5.015655119221493e-38,4.092327865611512e-19,2.3794192012345797e-13,2.331050763082119e-13,4.8368438152455456e-15,2.2723714316608945e-28,6.714604571750344e-10,2.6559275130393856e-33,7.345599566394348e-36,2.094226027843192e-36,1.676768112083717e-41,5.87570115821736e-29,5.836864513658951e-29,2.3561742884203664e-29,1.0409325668869173e-29,3.6287594454019146e-35,6.044723976701589e-41,4.7085879589715545e-25,4.1414393507308495e-32,1.568812035355218e-42,6.511167698444632e-41,7.85830589212869e-36,7.065878484116146e-50,1.0733807299958259e-36,3.3740972842884025e-47,5.816791284386658e-23,4.153013699813674e-49,1.6845587537368076e-31,1.4528548378506892e-21,7.083573270004575e-46,2.176481989381082e-18,2.3402243757635374e-25,1.4924496301395972e-37,1.398585768860799e-17,8.23640804825467e-38,8.743190516188978e-26,4.709783295330038e-25,8.045560532273767e-40,5.387290970187069e-57,2.5615109638880997e-44,1.367213614654887e-54,5.5204627548326e-52,4.0923278661634936e-19,1.3242743124780786e-31,4.429737301771578e-61,1.6350511600308935e-65,3.8139864883846973e-62,1.2076851165893775e-27,2.5021475923292755e-53,1.1845298297824295e-37,7.032471019790276e-60,9.469771600442085e-50,3.062987957813343e-54,1.3874907298733674e-44
