Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143)
1.637365362580924e-14,0.575732887038519,4.61795309927199e-48,5.920669356432131e-24,2.084090176459441e-51,4.933054864621222e-65,0.0,0.0,4.732457086244378e-47,3.098134550759919e-101,7.604388791619638e-54,9.887669889316389e-65,3.7406903984070644e-47,5.7776240050260774e-83,9.857623135011299e-65,4.807544811609593e-57,3.225689086276533e-81,4.298958487686842e-65,2.0840984912582536e-51,5.1942516353819725e-47,4.1864727603315945e-26,1.8512983010564705e-40,3.5577944523221707e-65,8.791292622941932e-131,2.863236967064167e-93,1.5904499678971685e-81,2.133651010717604e-71,8.810367002857333e-113,5.43880307520378e-169,5.857146980071969e-166,1.8937417708676152e-102,2.0394215858420267e-85,1.005492477585748e-72,1.4618520273408012e-133,3.76,0.0,0.6660521426335534,0.9999999938118358,1.3971615084983586e-65,1.4578744324457051e-118,2.1367604198646768e-11,2.0692561089459907e-11,6.75043109185875e-13,9.061203319260184e-25,6.188164406821543e-09
2.947257708166138e-14,0.5757328870403328,2.7615452943453184e-47,1.0657205016000541e-23,2.309322291774153e-50,1.062225988113542e-63,0.0,0.0,2.8300187979517773e-46,2.1890541265417696e-99,1.0116941128334794e-52,2.1290973361899518e-63,4.254262633853695e-46,2.448708815511844e-81,2.1225882928200177e-63,5.327197553965559e-56,2.504123772371008e-79,9.25687135610719e-64,2.3093311800097734e-50,3.1061723153360917e-46,1.3537522349385752e-25,1.1070798980746392e-39,7.660931904100925e-64,8.774835516383165e-128,4.423767338590376e-91,1.2346666892842855e-79,4.452503677913317e-70,2.259625820093837e-110,6.554441002965366e-165,1.955886918655449e-162,5.837102039943175e-100,1.5832174467534506e-83,3.939921582657895e-71,1.0624942763403162e-130,3.76,0.0,0.6660521426164593,0.9999999888615037,3.0084831907354083e-64,7.304134580989468e-116,3.846168828161318e-11,3.724661386158732e-11,1.2150744200226692e-12,2.930054321018899e-24,1.1138496585793944e-08
5.567042399336567e-14,0.5757328870439603,1.8983441707641202e-46,2.013027626479976e-23,3.0443217958718903e-49,2.7697153653417634e-62,0.0,0.0,1.945414006278712e-45,2.0596037830518123e-97,1.7621176295508316e-51,5.551557677877562e-62,5.730691141418153e-45,1.2697700760662069e-79,5.534383462642694e-62,7.022951423998421e-55,2.4683369454787667e-77,2.41369530748628e-62,3.0443330873344407e-49,2.1352466608106435e-45,4.826913625380415e-25,7.610294759487675e-39,1.9975578276961643e-62,1.2310364285221264e-124,8.705982647827775e-89,1.2170166105125193e-77,1.1418382758204273e-68,8.089339829196109e-108,1.2736386383380879e-160,1.005182442361492e-158,2.2954960867840072e-97,1.5605896264514961e-81,1.9485627441315328e-69,1.252942062670672e-127,3.76,0.0,0.6660521425822711,0.9999999789613722,7.844509749333383e-63,5.1306458533201294e-113,7.264985644623005e-11,7.035472794925468e-11,2.2951284969639653e-12,1.0447292380672237e-23,2.1038628010567435e-08
1.0806611781677424e-13,0.5757328870512154,1.405771348428391e-45,3.907641848107125e-23,4.408294106478827e-48,7.982327187736578e-61,0.0,0.0,1.4406269189949437e-44,2.2546304960201357e-95,3.7610220381253736e-50,1.5999684808419703e-60,8.411799210536588e-44,7.30061754955e-78,1.5949027708935309e-60,1.0170198061128226e-53,2.7625772915436376e-75,6.956276416321868e-61,4.40830985214973e-48,1.5812002922581974e-44,1.818515146291777e-24,5.635602135448905e-38,5.756954888907839e-61,2.0744156285996384e-121,1.947281607892519e-86,1.362089189495421e-75,3.2644481502572534e-67,3.4509276964074577e-105,3.1907301776579027e-156,6.491044045397536e-155,1.0264867488789198e-94,1.7466148428965047e-79,1.0920830677912037e-67,1.978402642476886e-124,3.76,0.0,0.6660521425138948,0.9999999591632409,2.2607898353063166e-61,4.325465321011488e-110,1.4102619277019986e-10,1.3657099029830342e-10,4.455202471853468e-12,3.9359230870911355e-23,4.08367593050216e-08
1.604618116401828e-13,0.5757328870584705,4.367308584286903e-45,5.802256032227634e-23,1.894402620557869e-47,4.3372221656039386e-60,0.0,0.0,4.4755919564322934e-44,2.0608276710115137e-94,1.8307974542099213e-49,8.693493879210922e-60,3.49038233260839e-43,4.8506377721734306e-77,8.665570902646122e-60,4.370740267312431e-53,2.2673838710696183e-74,3.7797143055330195e-60,1.8944096415034894e-47,4.912304504236237e-44,4.009262374101524e-24,1.7508088300763458e-37,3.128056290925018e-60,3.0714739368327954e-120,1.8488201835956478e-85,1.117944211938084e-74,1.8133801053145796e-66,3.985085316475624e-104,4.068978113654517e-155,8.442086439437195e-154,1.1087047829831486e-93,1.4335288111526498e-78,7.593769937685763e-67,2.5321459841825596e-123,3.76,0.0,0.6660521424455185,0.9999999393679516,1.2284071492993652e-60,5.832825221445456e-109,2.094025290871511e-10,2.0278729821170445e-10,6.615230875351858e-12,8.677415171496824e-23,6.06320488004498e-08
2.6525319928699993e-13,0.5757328870729808,1.9729974019825046e-44,9.591484287976133e-23,1.4410007592096423e-46,5.571267198755778e-59,0.0,0.0,2.021911416153705e-43,9.057298521934236e-93,2.010741833022115e-48,1.1167090237064275e-58,2.621007391641908e-42,1.0616583256284081e-75,1.112961441446762e-58,3.3251151566522554e-52,9.384191826250875e-73,4.8551348137214025e-59,1.4410060121159887e-46,2.2191910470058343e-43,1.0955536282205042e-23,7.909484204369822e-37,4.018049612636645e-59,1.723245601129505e-117,1.340341084558762e-83,4.626944138428709e-73,2.3939129848983214e-65,6.794533651515335e-102,7.363694513026033e-151,3.1028657188716766e-150,1.4240031854642073e-91,5.933005419468743e-77,1.815031803730918e-65,2.2269848942616783e-120,3.76,0.0,0.6660521423087657,0.9999998997858958,1.5779188144619268e-59,1.7755700113184136e-106,3.4615520169999775e-10,3.3522005072694656e-10,1.0935150972792082e-11,2.371106333829541e-22,1.0021410447044046e-07
3.7004458693381706e-13,0.5757328870874908,5.203970486798936e-44,1.3380712393763312e-22,5.087082327857355e-46,2.491539810660356e-58,0.0,0.0,5.332973209012483e-43,6.635144568987594e-92,8.439104273211622e-48,4.9940821789637644e-58,9.068988199730385e-42,5.857784856282644e-75,4.97684900295978e-58,1.1739767280086805e-51,6.403599086365802e-72,2.1712765234462654e-58,5.08710094504775e-46,5.853285859772226e-43,2.1321519264401335e-23,2.0861869519975774e-36,1.796917927309365e-58,2.1412595787199897e-116,1.075900201614652e-82,3.15736088233193e-72,1.086927669133694e-64,6.606215616662907e-101,9.262736695245371e-150,3.8504457914805913e-149,1.3206878814266145e-90,4.048556574951061e-76,1.0312123740745574e-64,2.588393978492654e-119,3.76,0.0,0.666052142172013,0.9999998602152025,7.056648701213973e-59,1.981516874772542e-105,4.829078742847701e-10,4.67652985488315e-10,1.52548887959509e-11,4.614534377312886e-22,1.3978479788735956e-07
4.748359745806342e-13,0.5757328871020011,1.0757830461467495e-43,1.716994034963048e-22,1.3123620057726177e-45,7.685438206542627e-58,0.0,0.0,1.1024478678603863e-42,3.213530134112551e-91,2.48857675470571e-47,1.540487249242739e-57,2.2982138150484606e-41,2.120771564228728e-74,1.5350285183741958e-57,3.028951371730983e-51,2.7845103693535414e-71,6.697549635313103e-58,1.3123668193198118e-45,1.21000128492292e-42,3.5107216517195546e-23,4.312601603958372e-36,5.542787448230691e-58,1.7582324562382216e-115,5.293823766561863e-82,1.372944942349748e-71,3.4183930193349464e-64,4.673033009470179e-100,2.396668906308341e-148,6.37121699154958e-148,7.2793204418378095e-90,1.7604471363088184e-75,3.92100350514282e-64,2.9158603705152996e-118,3.76,0.0,0.6660521420352603,0.9999998206558682,2.176703631481675e-58,1.464656080718623e-104,6.19660546841468e-10,6.000861024884604e-10,1.9574444352177535e-11,7.597989343553316e-22,1.7934413218096403e-07
5.796273622274514e-13,0.5757328871165113,1.9280119372476364e-43,2.095916815562009e-22,2.8207913860527926e-45,1.919564742016434e-57,0.0,0.0,1.975794005869376e-42,1.1943109245542107e-90,6.003925930584492e-47,3.8476344525077467e-57,4.87026910442608e-41,6.066715475378213e-74,3.833640722640141e-57,6.511152129070779e-51,9.424083270563416e-71,1.6728233045843e-57,2.820801706666386e-45,2.1685351565253765e-42,5.2312632909946495e-23,7.728941038027409e-36,1.3843998667355152e-57,1.1018688427874982e-114,1.9912645671253226e-81,4.646731230225167e-71,8.713543131859623e-64,2.475325974040463e-99,3.883249242735054e-147,7.189832013097047e-147,3.020146957548872e-89,5.958149373645748e-75,1.1840771700759664e-63,2.4047039716632304e-117,3.76,0.0,0.6660521418985076,0.9999997811078899,5.436675739913005e-58,8.303194875690992e-104,7.564132193700915e-10,7.325194017198059e-10,2.3893817649048645e-11,1.1321433827092298e-21,2.188921105680408e-07
7.892101375210856e-13,0.5757328871455317,4.761807098371981e-43,2.8537623318123646e-22,9.29633136459884e-45,8.126261870284657e-57,0.0,0.0,4.879779727212077e-42,1.0025607940442632e-89,2.4148186078355566e-46,1.6288650027712399e-56,1.5712624914043767e-40,3.2492452772829575e-73,1.6226147601932196e-56,2.1463404934639404e-50,6.962509522052894e-70,7.081709690852231e-57,9.296364868440587e-45,5.355718943148073e-42,9.698264042035451e-23,1.9088479743639556e-35,5.860678752404028e-57,2.788868731651918e-113,1.7935044695057552e-80,3.433058807188423e-70,3.83474090501275e-63,3.9845785997727043e-98,4.725550550044517e-145,4.562098570606541e-145,3.27583692234224e-88,4.4018413346647096e-74,7.06500391324667e-63,8.882919642182827e-116,3.76,0.0,0.6660521416250023,0.999999702045989,2.3015556495344484e-57,1.7096408669128718e-102,1.029918564343115e-09,9.973865468480365e-10,3.2532017492785564e-11,2.098815284269264e-21,2.979540115187499e-07
9.9879291281472e-13,0.5757328871745521,9.538400662583362e-43,3.6116077881613552e-22,2.319552209439587e-44,2.439430501974972e-56,0.0,0.0,9.774618622175743e-42,4.5925167887968316e-89,7.017675339088154e-46,4.889736533849508e-56,3.865551145575467e-40,1.1489285750916692e-72,4.87013597280221e-56,5.356536884557302e-50,3.0045148166724567e-69,2.1258653611884845e-56,2.319560394274352e-44,1.0727756892617241e-41,1.55331579249004e-22,3.823512569423002e-35,1.7593171043679583e-56,2.197698203537508e-112,8.791459224714102e-80,1.4814711096586378e-69,1.175209993430239e-62,2.5445638514462125e-97,7.531170638607218e-144,5.463246158366318e-144,1.7968531691316769e-87,1.8995053356241155e-73,2.6324652971291385e-62,8.285695979858759e-115,3.76,0.0,0.6660521413514969,0.9999996230294741,6.909062423888913e-57,1.2213087343843233e-101,1.3034239092038412e-09,1.2622544208123093e-09,4.1169488387859755e-11,3.3614391833068085e-21,3.7697052646774236e-07
1e-12,0.5757328872035725,9.572591482521279e-43,3.615972581504477e-22,2.330558931271869e-44,2.4535360266332514e-56,0.0,0.0,9.809655560979883e-42,4.631165339198923e-89,7.057080039709087e-46,4.918010667019791e-56,3.8836446810387865e-40,1.1566927654195995e-72,4.898291344091421e-56,5.381961697734515e-50,3.0285347591164777e-69,2.138157757404785e-56,2.330567153641322e-44,1.0766208972824013e-41,1.5570725732068718e-22,3.8372173945164e-35,1.769489970378434e-56,2.2273058232544235e-112,8.869984140718252e-80,1.4933149823746992e-69,1.182118720105058e-62,2.5729489560085413e-97,7.719677221926215e-144,5.569433716202517e-144,1.81453846586842e-87,1.9146910715262263e-73,2.6509718814199823e-62,8.413230856947085e-115,3.76,0.0,0.6660521413499217,0.9999996225745115,6.949012711592066e-57,1.2362837182210157e-101,1.3049991569614696e-09,1.2637799233656492e-09,4.1219233592139094e-11,3.369568348584295e-21,3.7742548887233324e-07
1.2083756881083543e-12,0.5757328872035725,1.6801658099619754e-42,4.369453184644702e-22,4.891500560437932e-44,6.013213082479277e-56,0.0,0.0,1.7217553983866042e-41,1.6121796376533276e-88,1.6897263462431812e-45,1.2053309049298233e-55,8.079919577494485e-40,3.254182482942081e-72,1.2002948639414733e-55,1.129833533063252e-49,1.0005789347191712e-68,5.24027283873434e-56,4.891517336919517e-44,1.8896030012700438e-41,2.2735948863019582e-22,6.734792271978845e-35,4.336714772798706e-56,1.2880804776646258e-111,3.2848299859020724e-79,4.933704964100322e-69,2.9342964471087954e-62,1.2087406850333275e-96,8.767588481288117e-143,4.815509015652592e-143,7.448119881345654e-87,6.325795633758968e-73,7.7239426794476245e-62,5.630326301411544e-114,3.76,0.0,0.6660521410779916,0.9999995440583179,1.703088672596103e-56,6.440883179165238e-101,1.5769292539522698e-09,1.527123023548733e-09,4.9806230398161826e-11,4.919983545910211e-21,4.559416824810387e-07
1.6275412386956228e-12,0.5757328872616131,4.090587285505467e-42,5.885143798153286e-22,1.620756525869984e-43,2.7518944488849304e-55,0.0,0.0,4.1916961425247356e-41,1.4849740058147367e-87,7.462477594292084e-45,5.516202531455691e-55,2.655470136408047e-39,2.108900408517753e-71,5.4903188090659226e-55,3.745534241573871e-49,9.833384112032461e-68,2.3981650970496522e-55,1.620761554454407e-43,4.60000861048541e-41,4.1245237074126646e-22,1.6395035382822234e-34,1.9846389270148963e-55,8.132846335400283e-110,5.020932120041782e-78,4.84866437803317e-68,1.3428844298235502e-61,2.44582189121786e-95,2.6591862422187006e-140,6.218851322817149e-141,1.8430203220567067e-85,6.216676542266984e-72,5.0595551827512895e-61,3.133327320703064e-112,3.76,0.0,0.6660521405309809,0.9999993862519776,7.794036565459487e-56,2.3817421509422662e-99,2.1239399431122337e-09,2.0568624150894393e-09,6.707752801304487e-11,8.92471097014128e-21,6.137480228818949e-07
2.0467067892828913e-12,0.5757328873196538,8.12912518796397e-42,7.400834172614374e-22,4.052742760757177e-43,8.631532198964484e-55,0.0,0.0,8.329696824084192e-41,7.17930196649778e-87,2.2995803525096716e-44,1.73022938455293e-54,6.621051414036457e-39,8.237222163811125e-71,1.72138411982544e-54,9.370192495141981e-49,4.772241890677102e-67,7.522032417328657e-55,4.052754032353651e-43,9.140309743514225e-41,6.522615895123007e-22,3.2577271247850733e-34,6.22492096401099e-55,8.012270451088191e-109,2.984769897325775e-77,2.3531057226911353e-67,4.20735323927817e-61,1.766545052668402e-94,4.764537786926815e-139,9.092395115578946e-140,1.3225773871040788e-84,3.0169772023927107e-71,1.9807838909835145e-60,3.439295215786479e-111,3.76,0.0,0.6660521399839703,0.9999992286267583,2.444660535650594e-55,2.0133075812273363e-98,2.6709506318230075e-09,2.5866047209753693e-09,8.434591083222082e-11,1.4112753356858266e-20,7.713732420317685e-07
2.8850378904574284e-12,0.5757328874357354,2.2767395100209688e-41,1.0432214205488256e-21,1.6183072528258365e-42,5.022931817984431e-54,0.0,0.0,2.3326176378627082e-40,8.751727496939596e-86,1.3123383336305884e-43,1.0069122758262756e-53,2.640848871456003e-38,7.146430533839852e-70,1.000745718664531e-53,3.7454488386924104e-48,6.228619414968948e-66,4.3772826299914185e-54,1.6183105446813193e-42,2.5589792550672164e-40,1.2960302380136709e-21,9.12054344350612e-34,3.622378045867835e-54,6.242338521982941e-107,6.168270000341107e-76,3.0711956876295374e-66,2.4243812654988194e-60,4.8498719953547506e-93,2.129832848927737e-136,1.9561592644790365e-137,4.4421616529076655e-83,3.937530019832319e-70,1.677696119394892e-59,2.7593678782578143e-109,3.76,0.0,0.6660521388899489,0.9999989139188548,1.422616854763502e-54,9.381328415760932e-97,3.764972007896984e-09,3.646098073819848e-09,1.1887393404650555e-10,2.803781417014676e-20,1.0860811456420041e-06
3.7233689916319654e-12,0.5757328875518167,4.896044760677068e-41,1.3463593285457447e-21,4.46858627412994e-42,1.7700173041175545e-53,0.0,0.0,5.015423725021073e-40,4.9100384534140547e-85,4.5851968610023385e-43,3.548350506738499e-53,7.2945945951863e-38,3.1687102089314997e-69,3.523784543702019e-53,1.0351660938306759e-47,3.417572287408396e-65,1.5424987399449698e-53,4.4685924037091e-42,5.500443046448979e-40,2.1586678414177226e-21,1.960431970675208e-33,1.2764581414825607e-53,6.902798551312497e-106,4.1212303072238744e-75,1.6851330229991946e-65,8.543018232794207e-60,4.1034328647929015e-92,4.1961226668541536e-135,3.404686767002221e-136,3.552209036523433e-82,2.160423598747965e-69,7.441382990226442e-59,3.589891975749238e-108,3.76,0.0,0.6660521377959274,0.9999985999329469,5.013120904893332e-54,8.980307626849626e-96,4.858993382174198e-09,4.7056030781482566e-09,1.5339030397493004e-10,4.669322444569339e-20,1.4000670534523283e-06
5.4000311939810395e-12,0.5757328877839798,1.4956576005345743e-40,1.952634859541072e-21,1.9968706401535167e-41,1.1872100673331408e-52,0.0,0.0,1.5313901818050928e-39,7.3396042955514195e-84,3.0460264040198565e-42,2.380207315080334e-52,3.2654784404766706e-37,3.2560445316955664e-68,2.3588844491169126e-52,4.635332201518843e-47,5.4194951447596804e-64,1.0346057231386697e-52,1.9968703141532498e-41,1.6779099650681114e-39,4.540559533826929e-21,5.980301491214909e-33,8.561252861834138e-53,7.451161445847899e-104,1.0564813130733946e-73,2.6722223820579255e-64,5.68521261896564e-59,1.4820045298632524e-90,3.220627077152698e-132,1.6140736446817343e-133,1.5065317682571378e-80,3.4256547335801212e-68,7.478529998894823e-58,4.572554781504995e-106,3.76,0.0,0.6660521356078847,0.999997974120505,3.36246860027473e-53,5.669534170177699e-94,7.047036125338339e-09,6.824648025533612e-09,2.223880996974567e-10,9.818733351094169e-20,2.025879495445747e-06
7.076693396330114e-12,0.5757328880161426,3.3720189709312996e-40,2.558910011990497e-21,5.838777725661055e-41,4.469021648467424e-52,0.0,0.0,3.450540050702279e-39,4.508369846835e-83,1.141874770316289e-41,8.960424705202401e-52,9.564855181361832e-37,1.5466680566544997e-67,8.866162372188721e-52,1.3578102029805159e-46,3.198670188319556e-63,3.894572242542871e-52,5.838769066756511e-41,3.7763234224632756e-39,7.797955909555623e-21,1.345934457351452e-32,3.2226090147921266e-52,8.855700321710026e-103,7.565744595821264e-73,1.5771921673860668e-63,2.1477554056098854e-58,1.379740493224694e-89,6.746405532543628e-131,3.2025483396265556e-132,1.2849101072388016e-79,2.021777042554094e-67,3.571865454575091e-57,6.651480593612861e-105,3.76,0.0,0.6660521334198419,0.9999973511762255,1.2657359788615343e-52,5.871973895621612e-93,9.235078861315433e-09,8.943739531684257e-09,2.913393294469971e-10,1.685795606320861e-19,2.6488237749391105e-06
8.753355598679189e-12,0.5757328882483056,6.394908507141321e-40,3.1651847876292925e-21,1.353305378403904e-40,1.25721742951935e-51,0.0,0.0,6.539159800234815e-39,1.8805357398645204e-82,3.2042749433096113e-41,2.5208876853622992e-51,2.2207935197401806e-36,5.1907029557792215e-67,2.490644321157635e-51,3.152670661961315e-46,1.2739830684096386e-62,1.0956143176202863e-51,1.3533016648689667e-40,7.146608588139119e-39,1.1930876198923207e-20,2.547152944180407e-32,9.065503988222383e-52,6.6092718090170826e-102,3.490510868548422e-72,6.281749761979595e-63,6.0825749750765484e-58,8.14678332110662e-89,1.1864808270400972e-129,5.142805985752515e-131,6.784011273537679e-79,8.05208706203633e-67,1.2125702383076517e-56,6.264573738722917e-104,3.76,0.0,0.6660521312317992,0.9999967310869606,3.560746532383435e-52,3.85700635433037e-92,1.1423121590105474e-08,1.1062877565173193e-08,3.60244024650565e-10,2.5785439624300307e-19,3.2689130397397466e-06
1e-11,0.5757328884804684,9.552306515283165e-40,3.6159664930078504e-21,2.2928976770162198e-40,2.4125537235003468e-51,0.0,0.0,9.761698175505813e-39,4.698873603255131e-82,6.140513796337784e-41,4.8377181219151485e-51,3.767668252754233e-36,1.1180494666154638e-66,4.774207845587761e-51,5.3486908289403525e-46,3.0880655816697816e-62,2.1024433319326103e-51,2.2928892119876526e-40,1.0655525070447886e-38,1.5571324683513155e-20,3.797782614893199e-32,1.7395953478792978e-51,2.605894570152861e-101,9.360615722040745e-72,1.5226669731642657e-62,1.1735013862207139e-57,2.6347551451648366e-88,9.304641999684131e-129,3.8148003934642495e-130,2.0007643140936844e-78,1.951715644879127e-66,2.640358126653053e-56,2.9684501492489443e-103,3.76,0.0,0.6660521296049293,0.999996271876367,6.832940829033539e-52,1.3726433746002621e-91,1.3049991454568597e-08,1.263854504017922e-08,4.114464140217711e-10,3.3646283604009056e-19,3.72812363338105e-06
