Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),C2H2O(373),CH3O2(183),CHF2(81),S(1537),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(140),S(2988),F(37),C2HF(58),C2HF(3940),CF2CH(73),C2HF2(72),S(3117),CF2(43),CF2O(49),S(4341),S(4409),C2F(3939),C2H3F2(66),S(4619),CHF3(42),S(4047),CHO2(165),C2H2F3(67),C2H2F3(68),S(5214),CFO(51),CHF2O(615),S(3044),CFO3(5914),CHFO2(172),S(459),C2H4(456),C2H2F2(59),C#CC(5603)
1.0004286087573824e-09,0.9118886349192865,1.4663786178205627e-08,2.9088049750574397e-10,1.162939303189232e-11,5.0331193516463346e-11,0.0,0.0,3.665876561728809e-08,7.981062407711262e-13,2.631303537594826e-12,6.065067531758873e-13,3.300709073468091e-10,1.0068208331392875e-23,3.254483906879038e-16,6.075469121222884e-11,2.1642447892998524e-09,5.791012579466654e-10,4.3102779614119105e-18,1.4060135173873713e-16,1.9722635661874056e-08,2.699814293901526e-15,1.5761379332343035e-09,1.758544781899581e-18,6.443180598241228e-15,1.9055623085125738e-12,3.5008252111284327e-07,2.0343135776804942e-10,1.5521851594861298e-21,6.978109510317075e-19,3.4163049531242887e-18,1.2133852828654511e-16,2.6658753386023004e-10,5.0469988337290147e-14,3.76,0.0,0.7800782331681707,0.997128773775723,9.81906440443263e-14,6.178258671413439e-07,0.01109671639646009,0.01085562686745486,0.00024066131638298926,1.3841643893956885e-08,0.0028711886349199792,5.8546037644265075e-12,1.384416408998499e-12,8.713464687257692e-15,3.5365418482280436e-16,2.4813503791606725e-10,5.648219590173172e-11,5.478028435111612e-10,5.522152930293247e-10,2.7757406583289555e-12,5.994496631872439e-15,7.314618624608377e-10,8.404392363833102e-11,4.098238628943171e-19,4.8471714602749924e-18,1.0332969411969673e-12,4.494999695998348e-15,5.756764703809383e-13,3.071797068268686e-20,1.6389435088653283e-09,8.490301014550675e-18,2.7840004491682434e-15,1.9979151855482177e-09,7.218403885788795e-18,1.9446165135382375e-08,1.009955294278788e-08,1.7868274230834245e-15,3.287437965846152e-08,1.0824383041074154e-13,7.229193608732462e-13,3.2907956235371067e-07,9.062133326977746e-14,5.32564143911412e-20,7.669389341716797e-17,1.2598654093930932e-19,7.426613172829583e-20,6.179900441767587e-07,5.537565972603731e-14,1.2565884331909518e-24,8.95902955260005e-29,2.7486572634195237e-22,4.3382505085881904e-10,6.655717087078831e-20,5.2705065088618634e-15,2.947655411546478e-23,2.1409296177036331e-19,1.0983842215429805e-17,6.185865676158449e-17,4.1463296487005666e-29,1.3398570409014736e-17,2.7042871307432198e-14,3.624343778206589e-15,3.5639227173357105e-25,9.242241796460738e-25,7.847054150627676e-19,7.487655997847373e-18,1.824501109711986e-11,3.920968600615183e-21
1.033739419972943e-09,0.9119487742627507,1.590887091746076e-08,3.1779047548335823e-10,1.2988758784619439e-11,5.6235469356975086e-11,0.0,0.0,3.7870906215436754e-08,8.518406919841763e-13,2.973862873087049e-12,6.820789361874983e-13,3.6074066988053095e-10,1.1578662336390721e-23,3.5116482924670374e-16,6.47354644814832e-11,2.2431793142509297e-09,6.285898241628018e-10,4.9494218164758885e-18,1.6409718864271202e-16,2.11456202150119e-08,3.002025065796591e-15,1.6261529983841584e-09,1.9389241973114742e-18,6.878421630714432e-15,2.1551824303917792e-12,3.693082622430106e-07,2.2232801951286782e-10,1.7234903585609973e-21,7.8863346650394e-19,3.8012062204675575e-18,1.366816334099782e-16,2.912460910350402e-10,5.705441096521188e-14,3.76,0.0,0.7797114178857564,0.9971064642576802,1.1255426263319198e-13,6.382483217793846e-07,0.011463510956166345,0.011218628526524822,0.00024442927444433255,1.4516111712760985e-08,0.00289349686129608,6.274715318123784e-12,1.4796696523484866e-12,9.350030458577695e-15,3.8883060354185583e-16,2.6683833442854745e-10,5.911665713814623e-11,5.783184155302932e-10,5.906661906250449e-10,3.0286600666384866e-12,6.7218785657801e-15,7.706183587852476e-10,8.931042793441114e-11,4.531878796455743e-19,5.308732937259473e-18,1.1246083947230943e-12,4.973112680253469e-15,6.329396821747815e-13,3.468794499314448e-20,1.693136861401973e-09,9.414889671542838e-18,2.9739448466758552e-15,2.0639435133296538e-09,8.142536432754565e-18,2.0680675859288376e-08,1.0958420978007393e-08,1.9539434764132085e-15,3.431928790204541e-08,1.1590744388159734e-13,7.721673290912196e-13,3.463941199152199e-07,1.0077387016677358e-13,6.102733918903364e-20,9.013677349496866e-17,1.517316279478299e-19,8.668569333752998e-20,6.3842514798964e-07,5.945566237125374e-14,1.5016378055546375e-24,1.0677352122334558e-28,3.3242259091085286e-22,4.697630629030452e-10,7.252097517332642e-20,5.8060035855205506e-15,3.4112728992868545e-23,2.399632880131622e-19,1.2612120733998557e-17,6.912484381932149e-17,4.924025301855665e-29,1.538340092641597e-17,2.852339370023061e-14,4.044053878193315e-15,4.16921813650137e-25,1.1087626232612094e-24,8.760958033474853e-19,8.37451790496849e-18,2.033513804059712e-11,4.496733415390927e-21
1.0670502311885036e-09,0.9120088853945997,1.7220447924451184e-08,3.461575758342658e-10,1.4460852616626898e-11,6.26315120371357e-11,0.0,0.0,3.908260612669664e-08,9.073076395173647e-13,3.3473615194956394e-12,7.640564886282761e-13,3.9305480595031276e-10,1.3267748125238786e-23,3.781664056661308e-16,6.883400013340512e-11,2.3226997591115137e-09,6.804508749731359e-10,5.655589996337728e-18,1.9053828686536234e-16,2.2621956563820498e-08,3.3272966027325677e-15,1.6760141803328609e-09,2.131191037270734e-18,7.328052021812361e-15,2.427498074239481e-12,3.888121602392897e-07,2.422368774297816e-10,1.9079121674978004e-21,8.87619562154239e-19,4.215258155882359e-18,1.5333397480228221e-16,3.1721234985413725e-10,6.4232905171141e-14,3.76,0.0,0.7793447749701372,0.9970858544160947,1.2851867299181215e-13,6.586612305440126e-07,0.011830133193409975,0.011581621991445974,0.00024803260844957645,1.5192920646665937e-08,0.0029141054077778533,6.7097707389068985e-12,1.5777646238998172e-12,1.000576833611382e-14,4.2593370775198216e-16,2.862593436900313e-10,6.176302532699381e-11,6.093257602791598e-10,6.306890474151133e-10,3.2950352922047838e-12,7.511792565388774e-15,8.103572010181656e-10,9.4708993122216e-11,4.995521271072218e-19,5.796272114062181e-18,1.2203032025998226e-12,5.480805288945753e-15,6.939762158090721e-13,3.9042508481270856e-20,1.7473061033968578e-09,1.0407116954984489e-17,3.1703481862384164e-15,2.129940142378135e-09,9.150060394277024e-18,2.1955694305273695e-08,1.1865247285337994e-08,2.1316498023555673e-15,3.5792661369270005e-08,1.2380702559756429e-13,8.231839091433731e-13,3.638898742737029e-07,1.117328194224014e-13,6.96533835623057e-20,1.0542706753926972e-16,1.817787181992416e-19,1.0082626454028523e-19,6.588513018372558e-07,6.369470105588381e-14,1.7865044529267822e-24,1.2669426387970928e-28,3.996228566836517e-22,5.076003925641443e-10,7.87777716428172e-20,6.376453476039571e-15,3.9296064615897765e-23,2.678658653412638e-19,1.4423537401460327e-17,7.700996412030505e-17,5.822465236652296e-29,1.7591545881856468e-17,3.002524529658905e-14,4.498721252686187e-15,4.854416737373657e-25,1.3222688854839613e-24,9.747709731317436e-19,9.329218442768912e-18,2.2595955427691984e-11,5.1354347602999136e-21
1.1003610424040642e-09,0.9120689683262548,1.8600090130223543e-08,3.7600462550612185e-10,1.605146789915553e-11,6.954497886625755e-11,0.0,0.0,4.029387176317813e-08,9.645055407212614e-13,3.7534021003774296e-12,8.527329520354816e-13,4.2703577812973013e-10,1.5151213855270274e-23,4.064868038282318e-16,7.304954289019016e-11,2.4028208823475584e-09,7.347079426168878e-10,6.4329632251426364e-18,2.2017513282466867e-16,2.415188156915382e-08,3.676635624188867e-15,1.725721924195153e-09,2.335723326341643e-18,7.792111344192997e-15,2.7236944014060917e-12,4.0858092553926897e-07,2.6317165655085385e-10,2.1060777631150115e-21,9.951842388424905e-19,4.659643831785753e-18,1.7135400924493575e-16,3.4450283023663956e-10,7.203590898769378e-14,3.76,0.0,0.7789783043391777,0.9970668147512195,1.46210795826307e-13,6.790645982543249e-07,0.012196583190341585,0.01194460044447754,0.0002514782308296864,1.5871426733169472e-08,0.0029331437740589936,7.15976436894623e-12,1.6786575053459918e-12,1.0680159788194147e-14,4.649697437926731e-16,3.063985936329118e-10,6.442001134712138e-11,6.408068127160592e-10,6.72321930238446e-10,3.5750762679677564e-12,8.36758722525303e-15,8.506539265023825e-10,1.0023735699547176e-10,5.490204136640472e-19,6.310229969432724e-18,1.320404789931935e-12,6.018502729939009e-15,7.589307906766718e-13,4.380779399673097e-20,1.8014512499023052e-09,1.146975736695199e-17,3.3732383619159624e-15,2.195905093146813e-09,1.024563901419125e-17,2.3270733535541595e-08,1.2821406697597545e-08,2.3203580611502255e-15,3.7294632962790726e-08,1.319386532487463e-13,8.759869742786163e-13,3.815527195556545e-07,1.2353954269041292e-13,7.920125934519486e-20,1.2275216149610124e-16,2.1669459931884857e-19,1.168829228720273e-19,6.79268524202396e-07,6.809366876003162e-14,2.1165366093124236e-24,1.4971174741933225e-28,4.777067915518528e-22,5.473827377983599e-10,8.532927859411698e-20,6.982943880787208e-15,4.50714743256268e-23,2.9787275527686165e-19,1.6432774150213428e-17,8.554904221664822e-17,6.857032347676785e-29,2.0040301290377497e-17,3.154743289459974e-14,4.990246456429031e-15,5.627112181681789e-25,1.5681146328366693e-24,1.0810595390835505e-18,1.0354103287177695e-17,2.5036358661292432e-11,5.8417850666656604e-21
1.1336718536196247e-09,0.9121290230692174,2.004934624932199e-08,4.0735363085079314e-10,1.7766518231099174e-11,7.700210479835614e-11,0.0,0.0,4.150470927917084e-08,1.0234328645001949e-12,4.193607028701414e-12,9.484031838153945e-13,4.6270492705786823e-10,1.7245727171779846e-23,4.3615969283108584e-16,7.738134109391533e-11,2.4835574459821803e-09,7.913832827012619e-10,7.285800111868669e-18,2.5326940322459416e-16,2.573562023851082e-08,4.051063855294585e-15,1.7752766731862376e-09,2.552899633593454e-18,8.270642098560801e-15,3.0449715373155034e-12,4.2860182771948664e-07,2.851453885756187e-10,2.3186318716113544e-21,1.1117467912781947e-18,5.135552913251613e-18,1.9080014910089838e-16,3.7313311407518344e-10,8.049419168766103e-14,3.76,0.0,0.7786120059108748,0.9970492256299762,1.6576380198236405e-13,6.99458429689068e-07,0.01256286102897846,0.012307557357378296,0.0002547727638947228,1.655102238873985e-08,0.002950731593167338,7.62468905092794e-12,1.7823045762162962e-12,1.1372684966031854e-14,5.059421167898239e-16,3.272564504010868e-10,6.708644605961776e-11,6.727443919537699e-10,7.156036174177303e-10,3.868986351607378e-12,9.292697104339867e-15,8.914850230577313e-10,1.05893302296813e-10,6.016965761356944e-19,6.851029501474843e-18,1.4249333746444581e-12,6.586597717963545e-15,8.279515628149297e-13,4.901106156312313e-20,1.855572315450618e-09,1.2605627076004966e-17,3.5826444888601395e-15,2.261838386020585e-09,1.1434064561048682e-17,2.4625259293084686e-08,1.3828260890664683e-08,2.520489486346234e-15,3.8825301761711416e-08,1.4029840899586566e-13,9.305942445472747e-13,3.993691899139063e-07,1.362365211533206e-13,8.974103115742073e-20,1.4231182808620708e-16,2.571014199314221e-19,1.3506809718286705e-19,6.996768335183644e-07,7.265341475223138e-14,2.497666869286427e-24,1.762233219782461e-28,5.68029084282901e-22,5.891547391054284e-10,9.217696099756733e-20,7.626560963746187e-15,5.1486124666106517e-23,3.3005459515219544e-19,1.865526200253814e-17,9.477815426999258e-17,8.044684133494117e-29,2.2747669492536867e-17,3.308900722291447e-14,5.520581485606684e-15,6.49532950201483e-25,1.8499319053619797e-24,1.195293994613824e-18,1.1451485732097566e-17,2.766545216444433e-11,6.620704707078201e-21
1.1669826648351853e-09,0.912189049635063,2.1569739675528026e-08,4.4022581549065305e-10,1.961203490581631e-11,8.502969214354017e-11,0.0,0.0,4.2715124585501296e-08,1.0840880908440212e-12,4.669617420691287e-12,1.051363158774437e-12,5.000825187164669e-10,1.9568899306220852e-23,4.672186904094704e-16,8.182864667702286e-11,2.5649241997432063e-09,8.504979406677525e-10,8.21843412243884e-18,2.9009394510008784e-16,2.737338622476829e-08,4.451618006235675e-15,1.824678868673003e-09,2.7830991500913035e-18,8.76368969165994e-15,3.3925437631648765e-12,4.4886267203715003e-07,3.081704413158827e-10,2.5462371866432677e-21,1.2377305069028604e-18,5.644181252018418e-18,2.1173071138399748e-16,4.0311788513159884e-10,8.963883143204011e-14,3.76,0.0,0.7782458796033546,0.9970329765341877,1.8731723370355201e-13,7.19842729589291e-07,0.012928966791208975,0.012670486479254598,0.0002579225520104663,1.7231134721871402e-08,0.0029669793832315847,8.104536382919558e-12,1.8886623105482426e-12,1.2082824453773963e-14,5.488516150028279e-16,3.4883313790187985e-10,6.976126943319773e-11,7.051221650434243e-10,7.605735235496823e-10,4.176962683788885e-12,1.0290643832028242e-14,9.32827893969741e-10,1.1167465776891705e-10,6.57684450677336e-19,7.419076206552226e-18,1.5339061684820087e-12,7.185452739505784e-15,9.011901896690424e-13,5.468072528435052e-20,1.9096693140891257e-09,1.3817584121517668e-17,3.798596896014254e-15,2.3277400413160616e-09,1.2720260754880333e-17,2.601869424657966e-08,1.4887156833131826e-08,2.7324750063745533e-15,4.038473486862443e-08,1.4888239011841545e-13,9.870232270098005e-13,4.1732643227189955e-07,1.4986734957193283e-13,1.0134620376051523e-19,1.6431856942716112e-16,3.0368021208973207e-19,1.556126336677001e-19,7.200762481565138e-07,7.73747465116639e-14,2.9364615461603045e-24,2.0666754565547673e-28,6.720654485151585e-22,6.329599207197135e-10,9.932204380027194e-20,8.3083893551089e-15,5.858948938973882e-23,3.644805468814364e-19,2.110719790904272e-17,1.0473442233717138e-16,9.404072994727536e-29,2.5732356015021758e-17,3.464906098728101e-14,6.0917291102447925e-15,7.4675298942165655e-25,2.171623009902613e-24,1.3178105953023883e-18,1.2623646701705614e-17,3.049254434656327e-11,7.477326112476205e-21
1.2002934760507459e-09,0.912249048035439,2.3162767490277763e-08,4.746416564057234e-10,2.15941643313214e-11,9.365509989183179e-11,0.0,0.0,4.392512336292234e-08,1.1464697103860215e-12,5.183092055994731e-12,1.1619097831220623e-12,5.39187789719385e-10,2.2139308597033803e-23,4.996973290015171e-16,8.6390715134866e-11,2.6469358662247274e-09,9.120718142341079e-10,9.235270826623567e-18,3.309327443562125e-16,2.9065382303987087e-08,4.879349756185713e-15,1.8739289502216873e-09,3.0267017655394206e-18,9.271302411425778e-15,3.767638742045514e-12,4.693517769563536e-07,3.322585468966462e-10,2.7895747855258755e-21,1.3735623791794596e-18,6.186730505835874e-18,2.3420387040594953e-16,4.3447096725444815e-10,9.950119389453568e-14,3.76,0.0,0.7778799253348668,0.9970179653661088,2.1101712288984903e-13,7.402175026608395e-07,0.013294900558796834,0.013033381824918543,0.0002609336732639173,1.7911223919692107e-08,0.002981989241950169,8.59929694233931e-12,1.9976874601254148e-12,1.281006081928824e-14,5.936966309265746e-16,3.711287553063e-10,7.244352063331975e-11,7.379246122784594e-10,8.072716285461211e-10,4.499196530436299e-12,1.136503727262422e-14,9.746608242608414e-10,1.1757929909692842e-10,7.170878445710383e-19,8.0147585459934e-18,1.6473375657406767e-12,7.815402238985114e-15,9.78801887443414e-13,6.084638053511158e-20,1.9637422594131863e-09,1.5108528545239286e-17,4.0211271176338e-15,2.3936100792815754e-09,1.4109285230152606e-17,2.7450421987517705e-08,1.5999425366641506e-08,2.9567553599622917e-15,4.197296917226663e-08,1.576867181755208e-13,1.0452911606497635e-12,4.354121802165296e-07,1.6447672898293566e-13,1.140938087625651e-19,1.8899794580049413e-16,3.57174504260157e-19,1.7876688959866305e-19,7.404667864146055e-07,8.225843156625433e-14,3.440172772945e-24,2.4152742132607962e-28,7.914193717546876e-22,6.788406382167007e-10,1.0676552463482251e-19,9.029512153839328e-15,6.643340349907179e-23,4.0121825298904104e-19,2.3805561137523272e-17,1.1545600759975734e-16,1.0955671800563876e-28,2.901376578621319e-17,3.6226727005213414e-14,6.7057421490181044e-15,8.55261480965344e-25,2.5373703387285284e-24,1.4489492455597466e-18,1.3872834899676259e-17,3.352714231241365e-11,8.416997955976773e-21
1.2336042872663065e-09,0.9123090182820619,2.4829899577035037e-08,5.106209183255481e-10,2.3719165410832695e-11,1.0290623269231372e-10,0.0,0.0,4.5134711074605025e-08,1.2105762239852462e-12,5.735706382214766e-12,1.280340720183736e-12,5.800389906994553e-10,2.497652340657218e-23,5.336290243096657e-16,9.106680550009846e-11,2.7296071270104488e-09,9.761237120959385e-10,1.0340785408908616e-17,3.7608088357827945e-16,3.081180083317118e-08,5.33532574094456e-15,1.9230273556422694e-09,3.2840881440060943e-18,9.793531399492038e-15,4.171496778039459e-12,4.900579526174147e-07,3.574208287658244e-10,3.0493445436207203e-21,1.519672834671263e-18,6.76440778153382e-18,2.582776138162434e-16,4.672053609902143e-10,1.1011291182087304e-13,3.76,0.0,0.7775141430237823,0.9970040978068802,2.3701610631554317e-13,7.605827535767077e-07,0.013660662413385106,0.013396237663734756,0.00026381195063915623,1.8590781704984414e-08,0.002995855488137795,9.10896048226336e-12,2.1093371257399966e-12,1.3553879983780594e-14,6.404733781146125e-16,3.9414329269716303e-10,7.513232899098957e-11,7.711369939542306e-10,8.55738410714005e-10,4.83587360983484e-12,1.2519576743640371e-14,1.0169629481966107e-09,1.2360514974713244e-10,7.800105088870431e-19,8.638448400946237e-18,1.7652393204952272e-12,8.476754716222375e-15,1.0609454814966588e-12,6.753883142819539e-20,2.017791164597258e-09,1.6481402452383535e-17,4.2502678837055975e-15,2.4594485200972262e-09,1.560633202001922e-17,2.8919790792111562e-08,1.7166379909446806e-08,3.1937812057438822e-15,4.3590013029494577e-08,1.6670754684172688e-13,1.1054149657333002e-12,4.536147289911785e-07,1.8011045814857372e-13,1.2806449056558354e-19,2.1658888998639063e-16,4.1839402076244064e-19,2.0480185354946429e-19,7.608484665059578e-07,8.730519925032178e-14,4.016793389527523e-24,2.813337893802926e-28,9.278290030290902e-22,7.268380321383609e-10,1.1450818594327227e-19,9.791010930202852e-15,7.507211724377958e-23,4.403337993322778e-19,2.6768129192195176e-17,1.2698210261618677e-16,1.27219046821597e-28,3.2611998767192575e-17,3.782117642469354e-14,7.364722691712215e-15,9.759929373913013e-25,2.951646107197984e-24,1.5890533884484361e-18,1.5201267074138105e-17,3.6778946342658606e-11,9.445289403566507e-21
1.266915098481867e-09,0.9123689603867106,2.657257783523511e-08,5.4818268650558e-10,2.5993406890205924e-11,1.1281152952793009e-10,0.0,0.0,4.634389297779913e-08,1.2764061423317316e-12,6.329151561922403e-12,1.406954227108821e-12,6.22653427873991e-10,2.8101124410576044e-23,5.69047046212147e-16,9.585618031870911e-11,2.8129526097091676e-09,1.0426714091499588e-09,1.1539520431538413e-17,4.2584448985780074e-16,3.261282418882296e-08,5.82062754353006e-15,1.97197452102982e-09,3.555639798665094e-18,1.0330430621242044e-14,4.605370106906424e-12,5.109704802096503e-07,3.836678275632383e-10,3.326265546976499e-21,1.6764954733174195e-18,7.378425300307909e-18,2.840097018584789e-16,5.013332786567211e-10,1.215058654830391e-13,3.76,0.0,0.7771485325885872,0.9969912867238572,2.6547353777299025e-13,7.809384869792476e-07,0.014026252436500115,0.013759048508935251,0.000266562962724161,1.9269329860611178e-08,0.003008665254396461,9.633516102996619e-12,2.2235688177977656e-12,1.4313772426830356e-14,6.891761028640323e-16,4.178766450463866e-10,7.782690577430933e-11,8.047453185215429e-10,9.060147836722489e-10,5.1871744053172165e-12,1.3758052283360653e-14,1.0597142179812937e-09,1.2975018170668078e-10,8.465561119944435e-19,9.290501515717312e-18,1.8876207130364715e-12,9.169794727784032e-15,1.1477834502102202e-12,7.47901185513818e-20,2.0718160424241526e-09,1.7939190004985317e-17,4.486053109340194e-15,2.525255383874956e-09,1.721673404827909e-17,3.0426117159936706e-08,1.8389315276103175e-08,3.4440132264053336e-15,4.52358478701217e-08,1.7594106856416592e-13,1.1674111973695946e-12,4.719229115425592e-07,1.968154238568169e-13,1.4334259145799986e-19,2.4734400666943366e-16,4.882184634162376e-19,2.340102908514741e-19,7.812213065493342e-07,9.251574238529551e-14,4.675114654637835e-24,3.2666887691329026e-28,1.0831741726261962e-21,7.769919872611404e-10,1.2255060654289044e-19,1.0593965728265111e-14,8.456234999593349e-23,4.818916839931239e-19,3.001349324561613e-17,1.393529226709326e-16,1.4727282998505009e-28,3.6547845054796574e-17,3.9431617022999935e-14,8.07082127428091e-15,1.1099265159790837e-24,3.41922200471187e-24,1.7384698986067815e-18,1.661112837946003e-17,4.0257844173027315e-11,1.0567994431568602e-20
1.3002259096974276e-09,0.9124288743612267,2.8392215487750945e-08,5.873453979637892e-10,2.8423364678342803e-11,1.2339995212371753e-10,0.0,0.0,4.75526741347227e-08,1.3439579855731356e-12,6.965133560354523e-12,1.542049001903984e-12,6.670475028664121e-10,3.153472623956308e-23,6.059844918890463e-16,1.0075810562752666e-10,2.8969868758551875e-09,1.1117316984798136e-09,1.2836083837135686e-17,4.805406733461734e-16,3.446862518710093e-08,6.3363516870273995e-15,2.0207708808030547e-09,3.8417391654935165e-18,1.088205683358355e-14,5.070522217036275e-12,5.320790922096656e-07,4.110095258971294e-10,3.621076503291204e-21,1.8444668213380057e-18,8.030000083824686e-18,3.1145762967518033e-16,5.368661779441648e-10,1.337121639903525e-13,3.76,0.0,0.7767830939478811,0.9969794516230863,2.965555971157302e-13,8.012847074822485e-07,0.014391670709555148,0.014121809107382761,0.00026919205396827773,1.994641881847092e-08,0.003020499034638555,1.0172952401543821e-11,2.3403405074504755e-12,1.5089234241976833e-14,7.397972900661198e-16,4.4232862468551104e-10,8.052653669271068e-11,8.387363120750877e-10,9.581420369127905e-10,5.553274464244558e-12,1.5084345963481828e-14,1.1028953735986524e-09,1.3601241612900694e-10,9.168282139010107e-19,9.971257929915837e-18,2.014488706186608e-12,9.894784787156703e-15,1.2394819627352683e-12,8.263354696687822e-20,2.125816905312551e-09,1.9484917350646792e-17,4.728517883208755e-15,2.5910306906586577e-09,1.8945965616718958e-17,3.196868914067864e-08,1.9669506606566423e-08,3.707922227678821e-15,4.6910429728001765e-08,1.8538352017275886e-13,1.2312960030393852e-12,4.903260755770242e-07,2.146395901647597e-13,1.6001623576286187e-19,2.815298564970208e-16,5.676013710279498e-19,2.667079129802253e-19,8.015853245595418e-07,9.789071888685308e-14,5.4247868162755205e-24,3.781700035528823e-28,1.259483537158869e-21,8.293410971505237e-10,1.3089317265895893e-19,1.143945506836092e-14,9.496334393094702e-23,5.259547918515123e-19,3.356107306790477e-17,1.5260969629100056e-16,1.6998546407817492e-28,4.0842779509549145e-17,4.1057291581958107e-14,8.826236011140882e-15,1.2580862343408529e-24,3.9451787537667516e-24,1.897548978235563e-18,1.8104572818138374e-17,4.397390509740577e-11,1.1791136210616053e-20
