Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189),S(4414),CF2(43),CF2O(49),S(4555),S(5169),C2F(4087),F(37),C2H3F2(66),S(4570),CHF3(42),CHO2(165),S(459),C2H2F2(59),CHF2O(616),CHFO2(172),S(4185),S(3185),CFO(51),C#CC(5436),CFO3(6311),C3H4(6313),S(3720),C3H4(6745)
2.110926460276593e-19,0.740829561353053,3.2111117224454303e-24,6.453292581207969e-25,5.986367716677062e-34,2.5599001330946944e-36,0.0,0.0,4.582330289784192e-19,6.094393788258714e-34,7.862705192168922e-45,8.899080804302909e-45,7.854603152139252e-42,1.338082817082174e-57,3.107268385431055e-39,2.0340493502123386e-32,4.924239351744472e-21,2.9161748977173606e-32,4.081991385471994e-55,1.9694575274600476e-53,3.8757641743628957e-31,1.2131841068100082e-48,1.5247395277576675e-21,3.2990147414758144e-50,1.0163646334600446e-36,5.0446320670555346e-48,1.7352785144423345e-29,1.5585881847032697e-37,1.0452277859251756e-53,2.2370721957500117e-54,5.221146265836166e-50,1.8805379533779399e-53,4.405306449831012e-42,1.7579865541357905e-54,3.76,0.0,0.8199668322341066,0.9999999999995479,2.865022188303256e-45,1.3685959114249943e-18,5.3646482583937813e-14,5.134104653684406e-14,2.3054360470937333e-15,2.02694374430004e-30,4.520280025147242e-13,1.2166622951590308e-34,7.509279826109863e-36,9.55559347202849e-38,8.457564303785953e-48,2.915551730121549e-32,2.7756428869711694e-32,1.47304228783712e-31,9.552812626763975e-32,4.6065857925066113e-36,6.223810417236023e-40,3.99740995261851e-23,2.816022122244126e-33,4.1181891201698614e-50,1.0869224425387964e-48,2.1354849748119223e-43,4.694968913596119e-57,3.454291890663014e-37,2.269851206310313e-45,1.5247395277780615e-21,4.663277351838676e-36,7.767802500757015e-54,4.3438627710922076e-51,4.924239351701504e-21,9.386822190265972e-20,3.490137615636264e-30,2.064307967331752e-38,3.6436801818010357e-19,9.990883643154229e-33,3.0287566581683744e-50,1.1665924060265978e-62,7.585427955045805e-46,3.8349767335563586e-63,6.101266630264671e-52,1.2133332303140617e-65,1.368595911425037e-18,2.3932070962256042e-35,7.99432469309087e-70,6.636638727796878e-70,1.9991178778826527e-68,3.997411684558023e-23,1.3923876821094105e-31,1.1550108949744666e-51,7.936590834688186e-39,4.7243360288224387e-60,5.167960093763483e-53,2.7749328048072176e-43,7.949064382338308e-36,1.577581193350493e-69,1.3099164401449777e-54,5.611162882524972e-34,6.969361357119604e-51,7.096602350856738e-63,3.3156332927885995e-67,7.079207552287722e-67,2.8353753628979544e-68,1.0465473948801732e-97
4.223686914002601e-19,0.7408295613530602,6.425020617157967e-24,1.2912191848577343e-24,2.3961071810249667e-33,1.0246281852741247e-35,0.0,0.0,9.168641752711527e-19,2.4393457601610907e-33,6.29494502334394e-44,7.12467570422019e-44,6.288458456119557e-41,1.0712798652625727e-56,1.2437171316453115e-38,8.141498286247647e-32,9.852756930639294e-21,1.1672299371541055e-31,3.268075342440837e-54,1.5767635365133798e-52,1.551315723094183e-30,9.712849533695077e-48,3.0508037640129372e-21,2.641217735370056e-49,4.068107256506229e-36,4.0387842600205076e-47,6.945636323426502e-29,6.238468182223034e-37,8.370299457887067e-53,1.791470631333515e-53,4.1800916931317715e-49,1.5059720032461217e-52,3.526923774460052e-41,1.4769115499106532e-53,3.76,0.0,0.8199668322340529,0.9999999999990955,2.2937598077183985e-44,2.738380872295069e-18,1.0733957375395603e-13,1.0272669867500467e-13,4.612875078951285e-15,8.113057344041843e-30,9.044487310244845e-13,4.869819894933378e-34,3.005668906298455e-35,3.824727649656945e-37,6.771194004924936e-47,1.1669805073989967e-31,1.1109805078072675e-31,5.896008009776126e-31,3.8236145851635937e-31,1.8438349280869696e-35,2.4911461423010672e-39,7.998292900517947e-23,1.1271427254424705e-32,3.297055332737137e-49,8.701988490825704e-48,1.7096864457096697e-42,6.2007286795068975e-56,1.3826171853974559e-36,9.085320241879699e-45,3.0508037640945666e-21,1.8665262258895567e-35,6.219923942512999e-53,3.4777319752818144e-50,9.852756930467308e-21,1.8781799742615838e-19,1.3969646023520396e-29,8.262611614633419e-38,7.290526028360788e-19,3.9989571565608316e-32,2.4248469441398576e-49,1.8680678096173677e-61,6.072954628466281e-45,6.140959381476756e-62,4.88472313580922e-51,1.9429140258643814e-64,2.7383808722952405e-18,9.579065262879694e-35,1.2801335349834542e-68,1.0627268867598798e-68,3.201193263962559e-67,7.99829983278956e-23,5.5731793953450935e-31,9.247110119592345e-51,3.176704678199873e-38,7.565093002369812e-59,4.137519511981909e-52,2.2216335217450435e-42,3.1816973386066907e-35,2.5270673890722534e-68,1.0487296373988857e-53,2.2459274642493322e-33,5.579729252901946e-50,1.1367777695325613e-61,5.309335765492995e-66,1.1339913627249003e-65,4.5418800742840663e-67,6.70878886665722e-96
8.4492078214546165e-19,0.7408295613530745,1.2852860397598188e-23,2.582999039163569e-24,9.587549813462858e-33,4.0998554061910745e-35,0.0,0.0,1.83412646785609e-18,9.760560435633678e-33,5.0378691940586316e-43,5.701905959669514e-43,5.03267795488471e-40,8.573494759663711e-56,4.976488542856985e-38,3.257659793606202e-31,1.9709792088685273e-20,4.670440143665551e-31,2.6154538425688346e-53,1.261890039925965e-51,6.207283575120855e-30,7.77323156096927e-47,6.102932236400875e-21,2.1137769082744552e-48,1.6277727981024778e-35,3.2322616325266058e-46,2.7791592398658764e-28,2.496242801278332e-36,6.69963209184014e-52,1.4339020670014244e-52,3.3453437697250445e-48,1.2054143255677722e-51,2.8226109231904238e-40,1.293145723053721e-52,3.76,0.0,0.8199668322339455,0.9999999999981907,1.835704968097401e-43,5.477950794034863e-18,2.147257560939784e-13,2.0549800295283432e-13,9.22775314114374e-15,3.246279711468844e-29,1.809290187047322e-12,1.9485622820687187e-33,1.20265906986751e-34,1.530389254764254e-36,5.4190131091892906e-46,4.669442097230022e-31,4.445369147204824e-31,2.3591711940667383e-30,1.5299438826404278e-30,7.377742220261961e-35,9.967829466142744e-39,1.6000058816175298e-22,4.510039073158913e-32,2.6386463107156177e-48,6.9642354994005165e-47,1.3682687644988402e-41,8.870989757832172e-55,5.532271401914466e-36,3.6353115254599753e-44,6.102932236727497e-21,7.468536166579533e-35,4.978212998345834e-52,2.7832433404822127e-49,1.9709792087997117e-20,3.7571754846189875e-19,5.589678039947475e-29,3.3061209036439218e-37,1.4584217721364206e-18,1.6001037508185444e-31,1.940614517326267e-48,2.9901250700064036e-60,4.860209396853335e-44,9.829534289885637e-61,3.9092630761864897e-50,3.10992775850882e-63,5.47795079403555e-18,3.8328738364132617e-34,2.0490473389172074e-67,1.701055115487095e-67,5.123993988928234e-66,1.6000086554291444e-22,2.2299976982789082e-30,7.400498479752741e-50,1.2710956634770401e-37,1.2109075540484894e-57,3.3112769537700334e-51,1.777982017108176e-41,1.2730933704786145e-34,4.0456593703900556e-67,8.393024402793642e-53,8.986635312911071e-33,4.465480198146922e-49,1.8199022386418154e-60,8.498396950439748e-65,1.8154413945573314e-64,7.271234482716089e-66,4.2971167245510266e-94
1.6900249636358648e-18,0.7408295613531031,2.5708627922539224e-23,5.166558751103078e-24,3.835644241319736e-32,1.6402155501351726e-34,0.0,0.0,3.6686510530238485e-18,3.9048597437763133e-32,4.0310608046084814e-42,4.56239118566647e-42,4.026907002188673e-39,6.86009842031091e-55,1.9909194663685287e-37,1.303276043385697e-30,3.94238624058026e-20,1.8684801843843892e-30,2.0927609871252223e-52,1.0097037572977801e-50,2.4833176244325483e-29,6.2197662756374444e-46,1.2207189180686344e-20,1.691342683219387e-47,6.512151134329405e-35,2.5863067089063872e-45,1.1118446635024361e-27,9.986940158944293e-36,5.361063015391e-51,1.1474120416623393e-51,2.676783290493741e-47,9.646178390404268e-51,2.2585175910178543e-39,1.2126150250424949e-51,3.76,0.0,0.8199668322337307,0.999999999996381,1.468842884630847e-42,1.0957090637513021e-17,4.2949812077396693e-13,4.1104061151452753e-13,1.8457509259438042e-14,1.2987232689836174e-28,3.6189730951062634e-12,7.795517961269014e-33,4.811419410770121e-34,6.122553557129475e-36,4.336033826765897e-45,1.868080898806735e-30,1.7784371214166015e-30,9.438220972678052e-30,6.120771767878539e-30,2.9515779392917547e-34,3.9877808755938875e-38,3.200359072692389e-22,1.8043093053712546e-31,2.1113179545671704e-47,5.57244650204807e-46,1.094822898371736e-40,1.335296290750662e-53,2.2132701753020434e-35,1.4543613362110876e-43,1.2207189181993048e-20,2.987900788519583e-34,3.983480152830817e-51,2.2270188350264922e-48,3.94238624030495e-20,7.515166504883521e-19,2.2362351938581775e-28,1.3226636453526131e-36,2.917160110690669e-18,6.401456927486828e-31,1.552786461616378e-47,4.785173614120632e-59,3.888905951925795e-43,1.5730455081369911e-59,3.128004415425045e-49,4.976896920379758e-62,1.095709063751577e-17,1.5333991165049492e-33,3.2791428546177964e-66,2.7222419978181584e-66,8.200058609527288e-65,3.200370169745042e-22,8.921442879669448e-30,5.9215231759268874e-49,5.0852103997139844e-37,1.9378463219822963e-56,2.6495265758887604e-50,1.4226557512089e-40,5.093202468656919e-34,6.474936923028487e-66,6.715694716314751e-52,3.5952392996472047e-32,3.5730630274383656e-48,2.9126901041159507e-59,1.3600203598121926e-63,2.90555067750127e-63,1.1637357372273294e-64,2.751279111576601e-92
3.3802333266166712e-18,0.7408295613531601,5.1420514828663575e-23,1.033367818829347e-23,1.5343825759182312e-31,6.561447546798952e-34,0.0,0.0,7.337700223350899e-18,1.5620710204656456e-31,3.2251548811952686e-41,3.6502596716176916e-41,3.221831487986448e-38,5.488599835706131e-54,7.964326008596904e-37,5.213528454903326e-30,7.885200304413873e-20,7.474529071417139e-30,1.674368613054806e-51,8.0783970434205e-50,9.93407894618018e-29,4.976285483175139e-45,2.4415703067295656e-20,1.3532026229186151e-46,2.6050724571698116e-34,2.0692501215989733e-44,4.447740612344114e-27,3.995376009925428e-35,4.289393415783742e-50,9.180459506139082e-51,2.141629964037238e-46,7.718594422180101e-50,1.806985631140391e-38,1.254854315101202e-50,3.76,0.0,0.8199668322333011,0.9999999999927617,1.1751858865479207e-41,2.191537032446363e-17,8.59042850133719e-13,8.221258286620494e-13,3.6917021471664216e-14,5.195315870970535e-28,7.238338895277216e-12,3.118460972440759e-32,1.9247244057697282e-33,2.449220749722946e-35,3.469156434589984e-44,7.47293178300104e-30,7.114327436840925e-30,3.775595648065507e-29,2.4485079674182342e-29,1.180727777738199e-33,1.5952421911490976e-37,6.40106548661567e-22,7.217824615529829e-31,1.6892147472210352e-46,4.458380477858341e-45,8.75941480979515e-40,2.0692052066265764e-52,8.853812230874517e-35,5.8179188831635366e-43,2.4415703072522907e-20,1.1952575867234947e-33,3.18714807185029e-50,1.781786300241029e-47,7.885200303312542e-20,1.5031148543611479e-18,8.945668782457598e-28,5.291085193249523e-36,5.834636787613424e-18,2.5607911702115607e-30,1.2423471209141384e-46,7.657056680488213e-58,3.1114201653208187e-42,2.5171288611011826e-58,2.502641140392186e-48,7.963845181080752e-61,2.1915370324474627e-17,6.134095666552651e-33,5.2471623227969705e-65,4.3560302946120976e-65,1.3121428517291977e-63,6.401109878438894e-22,3.568867589415902e-29,4.737668342830587e-48,2.0342497556515032e-36,3.1008695374119806e-55,2.1198238750125836e-49,1.1382326673874599e-39,2.037446795493458e-33,1.0361405110051128e-64,5.373065905446069e-51,1.4382127630506578e-31,2.8587220073221957e-47,4.660981492464879e-58,2.176254083591218e-62,4.6495567460384334e-62,1.862247800199773e-63,1.761186808283266e-90
6.760650052578284e-18,0.7408295613532742,1.028456960658809e-22,2.0667917115919783e-23,6.13778012983477e-31,2.6247269181060573e-33,0.0,0.0,1.4675798563971133e-17,6.248538336807808e-31,2.58024644658811e-40,2.9203466241577525e-40,2.5775875486139264e-37,4.391088317496453e-53,3.185860035491036e-36,2.085496240662702e-29,1.5770828433721684e-19,2.989933329055014e-29,1.3395598490140822e-50,6.463024447823699e-49,3.973793275607183e-28,3.981217384020987e-44,4.883273083266778e-20,1.082613491583224e-45,1.0420713850307073e-33,1.6554912388585687e-43,1.7791686371388736e-26,1.5984353014984726e-34,3.431731947933213e-49,7.344835268595404e-50,1.7133853082887142e-45,6.176345967528195e-49,1.4456571303293886e-37,1.4594250258150137e-49,3.76,0.0,0.819966832232442,0.9999999999855229,9.401933477405994e-41,4.3831929698342005e-17,1.718132308852323e-12,1.6442962630536353e-12,7.383604579866685e-14,2.078210907314417e-27,1.4477070431831392e-11,1.2474351509795561e-31,7.699210949534173e-33,9.797281707328468e-35,2.775456907543046e-43,2.9892943747950814e-29,2.845846756994312e-29,1.5102997114780373e-28,9.794430393304181e-29,4.723107401369392e-33,6.381228566378008e-37,1.2802478441556476e-21,2.8872473292034766e-30,1.3514359610898384e-45,3.5668736858046353e-44,7.007864493759515e-39,3.2569055448839925e-51,3.541677802840445e-34,2.3272623063393648e-42,4.883273085357764e-20,4.781224896541462e-33,2.5498640543223786e-49,1.4255000152430715e-46,1.5770828429316175e-19,3.0063112613862984e-18,3.578413119110822e-27,2.11652021344216e-35,1.1669590140715978e-17,1.0243581490389212e-29,9.939248797699251e-46,1.2251913843152e-56,2.489254297594672e-41,4.0276110250443797e-57,2.0022079620187463e-47,1.2742800423604542e-59,4.3831929698385984e-17,2.453738111165946e-32,8.39588674423094e-64,6.970002947783687e-64,2.099535346834183e-62,1.2802656016074612e-21,1.4276051249878426e-28,3.7903146002131275e-47,8.137330504451207e-36,4.9616435958549926e-54,1.6959410901416145e-48,9.106293625746832e-39,8.150118800838516e-33,1.6579453876599205e-63,4.298656788642658e-50,5.753085146603143e-31,2.28708625986321e-46,7.458112283799958e-57,3.482183757770582e-61,7.439831349670673e-61,2.9798129955847603e-62,1.1272879845688099e-88
1.352148350450151e-17,0.7408295613535023,2.0570168824018564e-22,4.133639518415502e-23,2.4551620648465964e-30,1.0499450085657828e-32,0.0,0.0,2.935199524507614e-17,2.499466186603212e-30,2.0642462393701382e-39,2.336333159913394e-39,2.0621189790006743e-36,3.512954032621135e-52,1.274369940118109e-35,8.34215467833765e-29,3.154208469889964e-19,1.1959976956571963e-28,1.0716755046501233e-49,5.1705422910682505e-48,1.5895496515959694e-27,3.1850495119412937e-43,9.766678633202601e-20,8.661113510608662e-45,4.1683703456816313e-33,1.3244442254779305e-42,7.116819319189379e-26,6.395630250907924e-34,2.745472448175883e-48,5.8760590719453136e-49,1.370740782416035e-44,4.942960505877167e-48,1.1565531526375196e-36,1.8963752946325932e-48,3.76,0.0,0.8199668322307238,0.9999999999710454,7.521725414000671e-40,8.766504844600737e-17,3.4363112262859304e-12,3.288637132222974e-12,1.4767409406287325e-13,8.313012725385848e-27,2.8954533249788842e-11,4.989842150606861e-31,3.0797470721221014e-32,3.918992458438327e-34,2.2204182370914845e-42,1.1957420984372552e-28,1.1383618499816335e-28,6.041321738722958e-28,3.9178518545929954e-28,1.8892846829400212e-32,2.5525434764030978e-36,2.5605304859815057e-21,1.1549224286976693e-29,1.0811744452178299e-44,2.85356664623811e-43,5.606424623374032e-38,5.167987509001597e-50,1.4167069832884058e-33,9.309239071184474e-42,9.766678641566717e-20,1.9125288693101372e-32,2.039949497473216e-48,1.1404323686143724e-45,3.1542084681277255e-19,6.012704072554832e-18,1.4313943690190882e-26,8.466253214784984e-35,2.3339496843949235e-17,4.0975159565632136e-29,7.951587773277092e-45,1.9603560679192333e-55,1.9914507014967198e-40,6.444341510370374e-56,1.6018043927646804e-46,2.0388999222498887e-58,8.76650484461833e-17,9.815152144375527e-32,1.3433760413442518e-62,1.115228822907623e-62,3.359341978609095e-61,2.56060151723364e-21,5.710536677611165e-28,3.0323236452768976e-46,3.2549987221477635e-35,7.93883157238691e-53,1.3567871731767434e-47,7.285207816478359e-38,3.260113838085559e-32,2.6528093283409312e-62,3.439007059495103e-49,2.3012808781004475e-30,1.829712493138089e-45,1.1933413159001282e-55,5.57163581739954e-60,1.1904162564749094e-59,4.767874015524178e-61,7.215189727785684e-87
2.704315040834796e-17,0.7408295613539584,4.114361913882414e-22,8.267335217255944e-23,9.820748660429709e-30,4.200085805816304e-32,0.0,0.0,5.870438860674432e-17,9.997966450964446e-30,1.6514167272192556e-38,1.869089359439204e-38,1.6497147523259028e-35,2.810396572911389e-51,5.097531605174811e-35,3.3368958109847028e-28,6.308459725550493e-19,4.784039699167396e-28,8.57354080162436e-49,4.1364829335091826e-47,6.358263300468658e-27,2.5480698577879822e-42,1.953348972051984e-19,6.928973039897771e-44,1.6673650993141898e-32,1.0595995173725829e-41,2.846756668983331e-25,2.5596853076007548e-33,2.1964127166909847e-47,4.700929658999992e-48,1.0966056405688984e-43,3.9571947866377617e-47,9.25253497564821e-36,2.6832241674551717e-47,3.76,0.0,0.8199668322272873,0.9999999999420904,6.01745190226329e-39,1.7533128594097264e-16,6.872669061138748e-12,6.5773188721063225e-12,2.953501890320906e-13,3.325238889892984e-26,5.790945786510017e-11,1.9959571864610928e-30,1.2319113881436167e-31,1.5676129645388107e-33,1.7763556834994815e-41,4.78301721735819e-28,4.553493617266806e-28,2.416553263165389e-27,1.5671566743342221e-27,7.557241886226053e-32,1.0210278714813385e-35,5.121095972984012e-21,4.6197367092389e-29,8.649498433864594e-44,2.28288035539564e-42,4.485192857066148e-37,8.234329496009778e-49,5.6669418942986955e-33,3.7237338670224527e-41,1.953348975397665e-19,7.650193299891241e-32,1.6319829216434261e-47,9.123651826871134e-45,6.308459718501466e-19,1.2025489683364831e-17,5.725635716390455e-26,3.386535826956112e-34,4.6679310238528386e-17,1.6390230524670914e-28,6.361345710353935e-44,3.13660958886259e-54,1.5931794604558638e-39,1.0311077474450632e-54,1.2814587272785261e-45,3.262281366697247e-57,1.7533128594167632e-16,3.926100803701688e-31,2.1494289931343594e-61,1.7843887732675772e-61,5.37501548580705e-60,5.121380100880778e-21,2.284237904502086e-27,2.4258876911363912e-45,1.3020129713059108e-34,1.2702291794133774e-51,1.085445865774674e-46,5.828235415025648e-37,1.3040587931394858e-31,4.244573087304621e-61,2.7512383005634676e-48,9.205217150118399e-30,1.4637874248168959e-44,1.9093807770992604e-54,8.914730821830986e-59,1.9047005851737836e-58,7.62873701625584e-60,4.618069965002321e-85
5.408648421604086e-17,0.740829561354871,8.229952728818635e-22,1.6534726955713288e-22,3.928319843932437e-29,1.6802533074956893e-31,0.0,0.0,1.174091753279133e-16,3.999206921295532e-29,1.3211414403115669e-37,1.4952813993778573e-37,1.3197796180753768e-34,2.2483305890152744e-50,2.039023004974493e-34,1.3347651093221292e-27,1.2616962247371298e-18,1.9136258134460324e-27,6.858929365452763e-48,3.309205998201065e-46,2.5433182677042827e-26,2.038467995111333e-41,3.9067111844936713e-19,5.543211323319346e-43,6.669494317721225e-32,8.477350976313377e-41,1.138708445419057e-24,1.0250050829126802e-32,1.7571440794201097e-46,3.760786379975862e-47,8.77289718581548e-43,3.1702030033562452e-46,7.402071817968445e-35,4.012372594411504e-46,3.76,0.0,0.8199668322204143,0.9999999998841805,4.813990338072669e-38,3.506637609294413e-16,1.3745384730786783e-11,1.31546823580517e-11,5.907023727337439e-13,1.3301023001045689e-25,1.1581930301330883e-10,7.983869532060944e-30,4.927670837047913e-31,6.270484027985327e-33,1.4210929989815926e-40,1.9132167526185224e-27,1.821406628464135e-27,9.666262099394666e-27,6.268658505679721e-27,3.022933152649451e-31,4.0841330147227834e-35,1.024222776039218e-20,1.8479040826249245e-28,6.919640160802614e-43,1.8263150341599738e-41,3.5881754632372664e-36,1.3147365489634092e-47,2.266833339061131e-32,1.4895014097895506e-40,3.9067111978764616e-19,3.0600928850126157e-31,1.30559570159742e-46,7.299100134295061e-44,1.2616962219175044e-18,2.405106085887655e-17,2.2902659323077645e-25,1.3546212938473021e-33,9.335893698013722e-17,6.556125530595523e-28,5.089106759861146e-43,5.018607237489673e-53,1.274551117938812e-38,1.6497828676868304e-53,1.02517307285631e-44,5.219683401844749e-56,3.5066376093225607e-16,1.5704483152294262e-30,3.439108240352841e-60,2.8550400834687175e-60,8.600079369834262e-59,1.0243364277743275e-20,9.136998066881073e-27,1.9407216445326092e-44,5.208080276278796e-34,2.032379532013985e-50,8.683669941634548e-46,4.66261598824975e-36,5.2162616423837715e-31,6.791382010364967e-60,2.201003703483389e-47,3.682105586045816e-29,1.171036969582925e-43,3.055036949376538e-53,1.4263660345233245e-57,3.0475485364225944e-57,1.2206090133889703e-58,2.9561597997588547e-83
1.0817315183142667e-16,0.740829561356696,1.6464737366569549e-21,3.3069511795756766e-22,1.5713322531043503e-28,6.722713846915964e-31,0.0,0.0,2.3481874876158183e-16,1.5996868366363431e-28,1.0569166383854855e-36,1.1962303309067803e-36,1.0558268025761853e-33,1.7986697904985885e-49,8.156112697096768e-34,5.339073982920072e-27,2.5233967333011898e-18,7.65452432480973e-27,5.487249411112517e-47,2.647372676746152e-45,1.017329903504669e-25,1.6307792548675455e-40,7.813435589289999e-19,4.4345822130473774e-42,2.6678045097808176e-31,6.782707978482483e-40,4.554845253660912e-24,4.109036798361901e-32,1.4057208303060575e-45,3.0086616722903597e-46,7.018338577023587e-42,2.543247865740433e-45,5.921674885953243e-34,6.19516519168771e-45,3.76,0.0,0.8199668322066684,0.9999999997683607,3.8512040972350705e-37,7.013287109005309e-16,2.7490816069852468e-11,2.630940935465717e-11,1.1814067151899247e-12,5.3204225620994375e-25,2.3163897698007243e-10,3.193556076965068e-29,1.9710735243428652e-30,2.5082002110632603e-32,1.1368778034216345e-39,7.652887549148603e-27,7.285644381397686e-27,3.8665145780558795e-26,2.5074697185201533e-26,1.2091931544558396e-30,1.6336579651602534e-34,2.0484494588821096e-20,7.391635128383381e-28,5.535729117522079e-42,1.4610562223343362e-40,2.870548704204699e-35,2.1013733038625922e-46,9.067716831458929e-32,5.958023087053991e-40,7.813435642821298e-19,1.224040267388566e-30,1.0444803626027713e-45,5.839514010726814e-43,2.523396722022659e-18,4.81022030254669e-17,9.161087001881417e-25,5.4184995401557396e-33,1.8671819027315688e-16,2.6224568611145895e-27,4.0712974760540394e-42,8.02979706723472e-52,1.0196438979031733e-37,2.6396609243574507e-52,8.201409039324292e-44,8.351520085535094e-55,7.013287109117901e-16,6.281809284634014e-30,5.502590632361265e-59,4.568078317181137e-59,1.3760170461432724e-57,2.0489040669654002e-20,3.6548085019481825e-26,1.552581882819932e-43,2.0832389295692583e-33,3.2518173435023692e-49,6.947038769393388e-45,3.730103839220174e-35,2.086509914048266e-30,1.0866271403028975e-58,1.7608081908307464e-46,1.4728459783237787e-28,9.368324796640281e-43,4.888081185982949e-52,2.2821930075789196e-56,4.87609954970494e-56,1.9529833048581006e-57,1.8925033475387408e-81
2.1634648706219827e-16,0.740829561360346,3.294871867340968e-21,6.613908692854261e-22,6.285339560052024e-28,2.6904357793907582e-30,0.0,0.0,4.69637895594241e-16,6.398755482207701e-28,8.455351255030193e-36,9.569883439484375e-36,8.446626559007003e-33,1.438937939307531e-48,3.262449175357891e-33,2.1356322828932344e-26,5.046797767228904e-18,3.061814906872435e-26,4.389949463032603e-46,2.1179013208399314e-44,4.0693248621810173e-25,1.3046253717445745e-39,1.562688431853447e-18,3.547671028663494e-41,1.0671231593197708e-30,5.427465681586042e-39,1.821940328909853e-23,1.6508216498112775e-31,1.124578897872001e-44,2.4069671766096113e-45,5.614679199054808e-41,2.0459230262030144e-44,4.737346715869561e-33,9.732558416093852e-44,3.76,0.0,0.8199668321791767,0.9999999995367213,3.080968488880826e-36,1.4026586108193197e-15,5.4981678747062276e-11,5.261886344672698e-11,2.362815300313795e-12,2.128171595864069e-24,4.6327825959500315e-10,1.2774241691193903e-28,7.884305537372535e-30,1.0032815371116408e-31,9.095036417977379e-39,3.0611597732230536e-26,2.914260929579622e-26,1.5466077220277563e-25,1.0029891143115423e-25,4.8369133146733505e-30,6.534645007381186e-34,4.0969041260129046e-20,2.95665781092077e-27,4.428590766925609e-41,1.1688464879601606e-39,2.296442076899789e-34,3.360432422747685e-45,3.627379677598096e-31,2.3832141019312294e-39,1.5626884532659935e-18,4.896167299251185e-30,8.355858995733412e-45,4.671964664463019e-42,5.0467977221147245e-18,9.620448662091534e-17,3.664439440164105e-24,2.1674030399035868e-32,3.734366960984045e-16,1.0489840619954844e-26,3.25704279450713e-41,1.284769560430987e-50,8.157162936852146e-37,4.223464015371219e-51,6.561137161678985e-43,1.3362453676169965e-53,1.4026586108643561e-15,2.5127269475470227e-29,8.804158863349224e-58,7.308935843480535e-58,2.201630685970873e-56,4.098722560552114e-20,1.4619252441409148e-25,1.2420672859830747e-42,8.33297848308367e-33,5.202915235532554e-48,5.557770717671769e-44,2.9840874685784687e-34,8.346049875336682e-30,1.7386108409044975e-57,1.408648648387385e-45,5.891391390693773e-28,7.494672926867379e-42,7.820947236332244e-51,3.651514917655515e-55,7.801776187109732e-55,3.1247804289695823e-56,1.21190716637579e-79
