Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189),S(4414),CF2(43)
0.0018588633470441708,0.582126363032612,2.474637670627134e-07,4.70274493897257e-08,1.7938661328726015e-07,0.00010714409828993357,0.0,0.0,0.00020656225014828602,2.3178003621548256e-05,0.00034330627644187025,3.7216517891425393e-06,1.1325447911219648e-09,2.310072673886317e-22,4.35274186791186e-16,9.466203981524484e-11,6.996915565172227e-06,0.00019629571651162968,7.339387828863991e-11,6.113291057594598e-14,2.4967398974801964e-05,3.133277258496124e-13,1.3610670868440786e-12,1.2693780543014809e-08,1.64475320320681e-09,0.00014670687212143768,8.284549677280634e-12,4.337070573114193e-08,1.1717055757339435e-07,1.7179349663274307e-11,3.7667605046242154e-11,1.3646463126807903e-13,3.39367930040519e-10,3.3632674267235596e-11,3.76,0.0,0.24910083902760535,0.9990238879218418,0.00038888550071336763,6.673706409589906e-05,0.38620817801361595,0.3851816697376555,1.0263513952427841e-08,2.422076974549696e-14,8.537892068435114e-05,6.472347714013923e-05,1.7035617846514284e-12,1.2198432297937789e-12,2.4279339677709488e-11,0.00017140509117278375,3.013477041585561e-11,1.0156539150439541e-08,9.094238109807503e-09,1.4652270200132117e-06,2.1008002916364747e-06,3.616695614755291e-07,3.0849586835312315e-07,1.0956864208539114e-14,6.616589491664443e-16,4.7341143878015784e-12,6.090842333525391e-13,1.3349036257932513e-06,3.1873320655896865e-08,5.1682829555564975e-08,2.4859627641278757e-08,9.009800104617772e-16,8.22386129190903e-09,8.2166957859562e-09,2.2635277360605215e-08,0.0005649398493689452,2.224178969984541e-06,2.9623516086650875e-07,1.267783941537023e-08,6.542957602208174e-11,3.1116665115035174e-12,1.147189549033495e-07,4.689295558472646e-15,1.1527047325167246e-08,6.506547546700062e-10,2.5467764284582206e-06
0.001861816768992715,0.5821639537008915,2.487138106922767e-07,4.732513682991368e-08,1.8065939043560031e-07,0.00010765826061078498,0.0,0.0,0.00020748773432102268,2.3330068467311273e-05,0.00034551830414748395,3.751132356857464e-06,1.141096020398279e-09,2.350643209699137e-22,4.406934132520881e-16,9.535349247391855e-11,7.055447970241647e-06,0.0001969077877733434,7.434551268637232e-11,6.169360256020622e-14,2.503721507618375e-05,3.1422757406030543e-13,1.3725198620308345e-12,1.2869009230003413e-08,1.6656374188750955e-09,0.00014779687291005273,8.311939518644294e-12,4.4006802815099e-08,1.192320995251584e-07,1.746793499093786e-11,3.8008959735627364e-11,1.3807681553771095e-13,3.420480582720425e-10,3.41012032499874e-11,3.76,0.0,0.24872797295045082,0.9990188805022486,0.00039141762536579053,6.726521036480438e-05,0.38658020653316183,0.3855475408380924,1.0248444072925576e-08,2.4219333181894112e-14,8.537849273116122e-05,6.509898745163834e-05,1.7139339110367504e-12,1.2290199438803705e-12,2.4472090523287973e-11,0.0001723616072668067,3.016129558274559e-11,1.0233855013830426e-08,9.158412423461224e-09,1.476123754047706e-06,2.116275758507349e-06,3.6375579418460094e-07,3.102824202992078e-07,1.103613254390045e-14,6.664457602542425e-16,4.768364058627379e-12,6.134779810055501e-13,1.3442535969681117e-06,3.210588417965087e-08,5.236479004274755e-08,2.506585546172644e-08,9.074869227286352e-16,8.28088705335896e-09,8.320197642849395e-09,2.2760761029220292e-08,0.000568150457299662,2.2407183683317287e-06,2.9782756750422233e-07,1.2745128355624049e-08,6.628311645845647e-11,3.152252114771828e-12,1.1560147516524871e-07,4.725377279025225e-15,1.1677038465311632e-08,6.590754537983434e-10,2.554975948715256e-06
0.0018647701909412593,0.5822014908111015,2.499697060734699e-07,4.762470654119156e-08,1.8194108403706792e-07,0.00010817448814888721,0.0,0.0,0.0002084167638117784,2.348318883518279e-05,0.00034774443229123453,3.780828337275292e-06,1.1497156567303196e-09,2.391897841850986e-22,4.461785772690707e-16,9.604977926710836e-11,7.114418107956971e-06,0.00019752156465577505,7.530911473046579e-11,6.22591183761285e-14,2.5107100672143187e-05,3.1512845849562165e-13,1.3840757017900035e-12,1.3046587872399433e-08,1.6867707790142298e-09,0.00014889401085663498,8.339428802026441e-12,4.465182204140025e-08,1.2132810838872455e-07,1.77611495221089e-11,3.8353448863360105e-11,1.3970706000207928e-13,3.4474902191674323e-10,3.4576383829843563e-11,3.76,0.0,0.2483556433110798,0.9990138449707933,0.0003939651099459936,6.779711212976331e-05,0.3869516957444312,0.38591283600327775,1.023339589538487e-08,2.4217896900338888e-14,8.537806237548102e-05,6.547629202445984e-05,1.724360857263407e-12,1.2382627345279406e-12,2.4666301098924062e-11,0.0001733244585818177,3.01877739128601e-11,1.031173335994546e-08,9.2230173653901e-09,1.4870977812284243e-06,2.131859784300139e-06,3.6585243626104884e-07,3.120779406719968e-07,1.1115949848155423e-14,6.712657215708953e-16,4.802850931864926e-12,6.179000736050755e-13,1.3536658191719954e-06,3.234006425053037e-08,5.3056290465611254e-08,2.5273611371072125e-08,9.140386643421849e-16,8.33828886060562e-09,8.425022232044732e-09,2.2886952865709908e-08,0.0005713779224702281,2.2573760488410484e-06,2.994284223697208e-07,1.2812770628205079e-08,6.714749060665564e-11,3.193352817525317e-12,1.1649026895796025e-07,4.761715509434723e-15,1.1828928929525142e-08,6.676022220030678e-10,2.5632175564800233e-06
0.0018677236128898035,0.58223897445644,2.5123147899446795e-07,4.792617124210968e-08,1.8323176071016003e-07,0.00010869278865927875,0.0,0.0,0.00020934934812570727,2.3637372055159892e-05,0.0003499847572453848,3.8107412499213214e-06,1.158404329521762e-09,2.433924077208353e-22,4.51730570206629e-16,9.675093457524148e-11,7.173828782479846e-06,0.0001981370605840502,7.628483440667599e-11,6.282950422261314e-14,2.5177055656793986e-05,3.160303789111793e-13,1.3957357305781676e-12,1.322654720165707e-08,1.7081560274533745e-09,0.00014999832882240267,8.367018193567758e-12,4.530588254134534e-08,1.234591282496426e-07,1.805906415769467e-11,3.8701103735589446e-11,1.4135555619285174e-13,3.474709837326114e-10,3.505831168784949e-11,3.76,0.0,0.24798384922629396,0.9990087811591655,0.0003965280475066886,6.833279312597604e-05,0.3873226465316589,0.3862775558853633,1.0218369383872898e-08,2.4216460889463803e-14,8.537762960292534e-05,6.585539760618584e-05,1.734842895572569e-12,1.247572125664489e-12,2.4861983543750607e-11,0.0001742936914633084,3.021420546194356e-11,1.0390178764947801e-08,9.288056088778178e-09,1.498149638052756e-06,2.1475531133268984e-06,3.679595321885889e-07,3.138824682756427e-07,1.1196320150126994e-14,6.7611907932887885e-16,4.837576885548597e-12,6.223506809104211e-13,1.363140698768207e-06,3.257587185574779e-08,5.375746235312328e-08,2.5482905036903022e-08,9.206355770600346e-16,8.396069146479024e-09,8.53118563512824e-09,2.3013856070528368e-08,0.0005746223314187436,2.2741529205562064e-06,3.010377623708684e-07,1.288076779444931e-08,6.802284079168176e-11,3.234975037243049e-12,1.1738537964989118e-07,4.798312022818658e-15,1.1982742144687605e-08,6.762363602503074e-10,2.571501586204707e-06
0.0018706770348383478,0.5822764047302539,2.5249915528734743e-07,4.8229543387846565e-08,1.8453148304958028e-07,0.00010921316992960791,0.0,0.0,0.00021028549674655721,2.3792625505916694e-05,0.0003522393761359855,3.840872626250994e-06,1.1671626568825864e-09,2.476677431111987e-22,4.573498825037017e-16,9.745699197558402e-11,7.233682812661031e-06,0.00019875428914729927,7.727282271121042e-11,6.340479959313133e-14,2.524707992436249e-05,3.169333350790406e-13,1.4075009777274572e-12,1.340891838065577e-08,1.729795939420106e-09,0.00015110986994269475,8.39470836187799e-12,4.5969105105492934e-08,1.2562571204959966e-07,1.8361750854201615e-11,3.9051955022937073e-11,1.4302249863357026e-13,3.502141090207663e-10,3.554708402379426e-11,3.76,0.0,0.2476125898138597,0.9990036888979126,0.0003991065317371663,6.88722772306904e-05,0.3876930597782778,0.386641701134026,1.0203364502496414e-08,2.4215025137822096e-14,8.537719439901278e-05,6.623631095727667e-05,1.7453802844471104e-12,1.2569485724213489e-12,2.505914833309101e-11,0.00017526935261502293,3.0240590285394697e-11,1.0469195146985472e-08,9.353531421352826e-09,1.5092798667502579e-06,2.1633564947073613e-06,3.7007712647619705e-07,3.156960419540204e-07,1.1277247396185006e-14,6.810060697530971e-16,4.8725435279665255e-12,6.26829973761124e-13,1.3726786453357903e-06,3.281331805155643e-08,5.44684391957138e-08,2.569374618330795e-08,9.272779650233784e-16,8.454230362369056e-09,8.638704136488944e-09,2.3141474984370933e-08,0.0005778837711459201,2.2910499014327646e-06,3.026556313628144e-07,1.294912162984214e-08,6.89093018555491e-11,3.27712534399905e-12,1.1828685094730416e-07,4.835168606022661e-15,1.2138501850177582e-08,6.849791870939425e-10,2.579828375532952e-06
0.001873630456786892,0.5823137817257168,2.5377276107850406e-07,4.8534834693735876e-08,1.8584031066956442e-07,0.00010973563977644533,0.0,0.0,0.00021122521914528417,2.39489566100558e-05,0.00035450838676700765,3.871224008297974e-06,1.1759912495139793e-09,2.5201110262693895e-22,4.630372724933239e-16,9.816798440901947e-11,7.293983025530243e-06,0.0001993732640825449,7.827322802850597e-11,6.39850391801179e-14,2.531717336917587e-05,3.178373267859206e-13,1.4193724211070556e-12,1.3593732960067131e-08,1.7516933144153564e-09,0.00015222867759607392,8.422499981577502e-12,4.6641612025621764e-08,1.2782842075250287e-07,1.8669282445981718e-11,3.940603326383248e-11,1.44708083846569e-13,3.5297855930854784e-10,3.604279941190487e-11,3.76,0.0,0.24724186419239427,0.9989985680165537,0.00040170065690298855,6.941558844863822e-05,0.38806293636700545,0.38700527239674043,1.0188381215396801e-08,2.421358963390977e-14,8.537675674917437e-05,6.661903884958304e-05,1.7559732713848995e-12,1.2663924953590113e-12,2.5257805098337006e-11,0.00017625148905816283,3.026692843833733e-11,1.0548786052527496e-08,9.419445937350902e-09,1.5204890099033443e-06,2.179270682611586e-06,3.722052639888524e-07,3.17518700877577e-07,1.1358735180757869e-14,6.859269074023109e-16,4.90775229625988e-12,6.313381239557667e-13,1.382280070437742e-06,3.3052413969283955e-08,5.5189356258916075e-08,2.590614456865762e-08,9.339661028366365e-16,8.512774971502378e-09,8.74759420344148e-09,2.326981461056501e-08,0.000581162329076203,2.308067917444587e-06,3.0428207942002664e-07,1.3017834171404308e-08,6.980700364622093e-11,3.319810214119549e-12,1.1919472685618982e-07,4.872287058283673e-15,1.2296232055870134e-08,6.938320365405576e-10,2.5881982649986354e-06
0.0018765838787354362,0.5823511055359928,2.550523225639847e-07,4.884205727692446e-08,1.8715830796058993e-07,0.00011026020604039497,0.0,0.0,0.00021216852478202593,2.4106372826697516e-05,0.0003567918875077194,3.9017969469306285e-06,1.184890742007871e-09,2.5643120592838454e-22,4.687938632852272e-16,9.88839456692979e-11,7.3547322580716945e-06,0.00019999399925038153,7.928620145156039e-11,6.457026469104453e-14,2.5387335885645414e-05,3.187423538297692e-13,1.4313511590393441e-12,1.3781022817810911e-08,1.7738509778049663e-09,0.00015335479536386114,8.450393736122258e-12,4.7323526851163935e-08,1.300678220516206e-07,1.8981732803877768e-11,3.976337036220388e-11,1.4641250960862532e-13,3.5576449669933316e-10,3.6545557579806815e-11,3.76,0.0,0.2468716714812321,0.9989934183437494,0.00040431051773929876,6.996275089059123e-05,0.3884322771799697,0.38736827031914517,1.017341948674438e-08,2.4212154366216466e-14,8.537631663876648e-05,6.700358806431912e-05,1.7666221188623084e-12,1.2759043936896814e-12,2.545796537206593e-11,0.0001772401480815574,3.029321997569451e-11,1.0628955747381185e-08,9.48580256236339e-09,1.5317776115903287e-06,2.195296435186089e-06,3.7434398985423603e-07,3.1935048444033714e-07,1.1440787192536415e-14,6.908818176448735e-16,4.943204907736995e-12,6.358753041038292e-13,1.391945387309514e-06,3.3293170797438527e-08,5.592035029636007e-08,2.6120109977755572e-08,9.407003047611162e-16,8.571705447371179e-09,8.85787245623984e-09,2.3398878872451024e-08,0.0005844580929864771,2.325207901266447e-06,3.0591715029729074e-07,1.3086907276439673e-08,7.071608683410345e-11,3.3630361400005896e-12,1.201090516337299e-07,4.909669189164721e-15,1.245595699992323e-08,7.027962547942862e-10,2.596611597552008e-06
0.0018795373006839805,0.582388376254303,2.563378659099013e-07,4.9151224123016534e-08,1.8848554270029872e-07,0.00011078687660252446,0.0,0.0,0.00021311542309226613,2.426488167585972e-05,0.00035908997767832116,3.932593008027317e-06,1.193861786106992e-09,2.609337110408923e-22,4.74620481095963e-16,9.960491130311174e-11,7.4159333677729295e-06,0.00020061650871948855,8.031189980517291e-11,6.516052236130852e-14,2.5457567368322717e-05,3.19648416026368e-13,1.4434383514671943e-12,1.3970820386491766e-08,1.7962717775265109e-09,0.00015448826717079015,8.478390310036203e-12,4.801497525437109e-08,1.323444950167356e-07,1.9299176860899292e-11,4.0123998779978753e-11,1.4813597513683933e-13,3.58572088970046e-10,3.7055460210432986e-11,3.76,0.0,0.2465020108009022,0.998988239706721,0.0004069362097708883,7.051378884534066e-05,0.3888010830983247,0.3877306955437976,1.0158479280757636e-08,2.421071932317565e-14,8.537587405302233e-05,6.738996539813245e-05,1.7773271008843827e-12,1.285484799191724e-12,2.5659641483278607e-11,0.0001782353774278821,3.0319464952058815e-11,1.0709708846479078e-08,9.552604476688533e-09,1.5431462227902566e-06,2.2114345169051745e-06,3.7649334907173366e-07,3.211914319178755e-07,1.1523407519049377e-14,6.958710494631923e-16,4.9789032296521174e-12,6.404416881796845e-13,1.4016750129840624e-06,3.353559981934999e-08,5.6661560577069796e-08,2.633565226008564e-08,9.474809142375289e-16,8.63102428619465e-09,8.96955577374e-09,2.35286712016782e-08,0.0005877711512355393,2.3424707968952448e-06,3.075608827141208e-07,1.3156342582153417e-08,7.163669894712152e-11,3.4068098505690498e-12,1.210298699640256e-07,4.9473168255674946e-15,1.2617701317575561e-08,7.11873210085828e-10,2.6050687202080214e-06
0.0018824907226325247,0.5824255939736145,2.5762941739497894e-07,4.946234792271316e-08,1.8982207703990375e-07,0.00011131565937221159,0.0,0.0,0.00021406592349081433,2.442449072033393e-05,0.0003614027572661321,3.963613768039812e-06,1.2029050170277005e-09,2.655042809117044e-22,4.805174636032373e-16,1.0033091657264322e-10,7.477589224111209e-06,0.00020124080670506304,8.135048101734118e-11,6.575584980684092e-14,2.5527867711856877e-05,3.205555132076221e-13,1.4556350133324632e-12,1.4163158488400322e-08,1.8189585972410361e-09,0.0001556291371831079,8.506490387963853e-12,4.871608440535925e-08,1.3465902676579084e-07,1.9621690788127864e-11,4.04879498108851e-11,1.498786831417842e-13,3.6140150559070404e-10,3.757261036905489e-11,3.76,0.0,0.24613288127275368,0.9989830319316823,0.00040957782908645807,7.106872672595385e-05,0.38916935500254973,0.3880925487111046,1.0143560561688925e-08,2.4209284493128477e-14,8.537542897709126e-05,6.777817765833433e-05,1.7880884738321458e-12,1.2951341333034566e-12,2.5862843089227496e-11,0.00017923722515585013,3.0345663421690196e-11,1.0791048994775982e-08,9.619854424044429e-09,1.5545953994837512e-06,2.2276856966760874e-06,3.7865338657537436e-07,3.2304158254590737e-07,1.1606600252065622e-14,7.008948445030369e-16,5.01484877557705e-12,6.450374511076482e-13,1.4114693673780248e-06,3.3779712381241075e-08,5.741312814989584e-08,2.655278131203888e-08,9.54308226486737e-16,8.690733999816635e-09,9.082661216688962e-09,2.3659196588937905e-08,0.0005911015925865205,2.35985755630646e-06,3.0921332405699747e-07,1.3226141947857865e-08,7.256897668208156e-11,3.4511382504923203e-12,1.2195722683058032e-07,4.985231806558732e-15,1.2781489932147004e-08,7.210642864484912e-10,2.613569982834142e-06
0.001885444144581069,0.5824627587870153,2.589270035269662e-07,4.9775440623754045e-08,1.9116797350935923e-07,0.00011184656228791305,0.0,0.0,0.00021502003537662634,2.4585207566825577e-05,0.00036373032695107335,3.994860814267815e-06,1.212021077718317e-09,2.7014571831739776e-22,4.864858226169828e-16,1.0106199482293252e-10,7.539702705525786e-06,0.00020186690757491128,8.240210103002473e-11,6.635628543865244e-14,2.5598236810996754e-05,3.21463645220408e-13,1.467942204624589e-12,1.4358070353300181e-08,1.8419143504092429e-09,0.0001567774498143621,8.534694667587001e-12,4.9426983043678076e-08,1.3701201287623724e-07,1.9949351795024858e-11,4.0855255712864636e-11,1.5164083816775637e-13,3.6425291260540024e-10,3.809711257624333e-11,3.76,0.0,0.2457642820189672,0.9989777948438028,0.00041223547235490335,7.162758907383313e-05,0.38953709377244367,0.38845383045927434,1.012866329382425e-08,2.4207849864389387e-14,8.537498139603182e-05,6.816823166280172e-05,1.7989064936206263e-12,1.3048528536418693e-12,2.6067580708406274e-11,0.00018024573964841594,3.037181543859502e-11,1.0872980064313067e-08,9.687555142020425e-09,1.5661256981372689e-06,2.2440507485136813e-06,3.8082414786433656e-07,3.2490097606725177e-07,1.169036907953842e-14,7.059534253094853e-16,5.0510431327345184e-12,6.496627687935906e-13,1.4213288723196615e-06,3.402551990281387e-08,5.8175195934044376e-08,2.6771507062813136e-08,9.61182536179896e-16,8.750837112379723e-09,9.197206036352089e-09,2.3790459786498306e-08,0.0005944495062274408,2.3773691397928625e-06,3.108745233469619e-07,1.3296307397907292e-08,7.351305942694633e-11,3.496028100596813e-12,1.2289116752349808e-07,5.023415983905168e-15,1.2947348042231437e-08,7.303708833462647e-10,2.622115738291936e-06
0.0018883975665296131,0.5824998707874887,2.602306508236224e-07,5.0090514767607845e-08,1.925233023056015e-07,0.00011237959331783486,0.0,0.0,0.00021597776812994958,2.4747039867203677e-05,0.00036607278812598787,4.026335745205331e-06,1.2212106449749615e-09,2.748870696689244e-22,4.925272226285649e-16,1.017981799245421e-10,7.602276706995807e-06,0.00020249482585362223,8.346691881931282e-11,6.696187759325972e-14,2.5668674560595413e-05,3.2237281192443646e-13,1.4803611911984286e-12,1.4555589633707385e-08,1.865141970183647e-09,0.00015793324973319622,8.563003858828112e-12,5.0147801521820536e-08,1.394040576020373e-07,2.028223810555179e-11,4.122595102989188e-11,1.534226451429738e-13,3.6712647845482086e-10,3.862907284643283e-11,3.76,0.0,0.24539621216259908,0.9989725282671763,0.0004149092368294401,7.219040056281154e-05,0.3899043002871023,0.3888145414242351,1.0113787441484566e-08,2.420641542528829e-14,8.5374531294808e-05,6.85601342403722e-05,1.809781437729991e-12,1.3146415655738343e-12,2.6273868437126254e-11,0.0001812609696294221,3.039792105657815e-11,1.095550718465626e-08,9.755709918314065e-09,1.5777376792572527e-06,2.260530451930528e-06,3.830056788097276e-07,3.2676965254219666e-07,1.1774717666515323e-14,7.110470223414783e-16,5.087488314159997e-12,6.543178181641062e-13,1.4312539523264312e-06,3.427303388426438e-08,5.89479087653262e-08,2.6991839490411572e-08,9.68104195733525e-16,8.811336165858072e-09,9.313207679617e-09,2.3922463758720005e-08,0.0005978149817802432,2.3950065161846776e-06,3.125445202051018e-07,1.3366840749313547e-08,7.446910331671073e-11,3.5414861638225615e-12,1.238317376535408e-07,5.06187122251274e-15,1.3115301145216085e-08,7.397944168497831e-10,2.6307063425136734e-06
0.0018913509884781574,0.5825369300679698,2.6154038577633404e-07,5.040758441383358e-08,1.938881316030258e-07,0.0001129147604601168,0.0,0.0,0.00021693913110720206,2.4909995318205735e-05,0.00036843024289472635,4.058040170677955e-06,1.2304743913371556e-09,2.797085549039728e-22,4.986417321499313e-16,1.0253951155138303e-10,7.665314139245633e-06,0.00020312457622313312,8.454510169818215e-11,6.757267090848017e-14,2.5739180855607504e-05,3.232830131949511e-13,1.4928931094115623e-12,1.4755750407932602e-08,1.888644421251607e-09,0.00015909658186539426,8.591418658054687e-12,5.0878671816962536e-08,1.41835773982355e-07,2.0620429242981676e-11,4.1600068592547017e-11,1.5522431237056015e-13,3.7002237895897597e-10,3.9168598708771166e-11,3.76,0.0,0.245028670827558,0.9989672320248258,0.00041759922035346594,7.275718599772212e-05,0.3902709754249408,0.3891746822396586,1.0098932969026091e-08,2.420498116404148e-14,8.537407865829693e-05,6.89538922304302e-05,1.8207135808867608e-12,1.3245007502337733e-12,2.6481717390798593e-11,0.00018228296416224738,3.0423980329092805e-11,1.103863464277765e-08,9.824321928281936e-09,1.5894319108885286e-06,2.277125590864237e-06,3.8519802452408243e-07,3.2864765135704553e-07,1.1859650584945092e-14,7.161759064761473e-16,5.12418605070069e-12,6.590027771606164e-13,1.4412450352025246e-06,3.452226589253392e-08,5.973141342070599e-08,2.7213788620681087e-08,9.750735461050084e-16,8.872233718060794e-09,9.430683789990547e-09,2.40552126193133e-08,0.0006011981092901878,2.412770662920198e-06,3.142233547234389e-07,1.3437743560365423e-08,7.543725913652435e-11,3.5875196856308847e-12,1.247789831527737e-07,5.100599400175903e-15,1.3285375055764684e-08,7.493363198101938e-10,2.639342154502865e-06
