Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189),S(4414),CF2(43),CF2O(49),S(4555),S(5169),C2F(4087),F(37),C2H3F2(66),S(4570),CHF3(42),CHO2(165),S(459),C2H2F2(59),CHF2O(616),CHFO2(172),S(4185),S(3185),CFO(51),C#CC(5436),CFO3(6311),C3H4(6313),S(3720),C3H4(6745),C2H2F3(67),C2H2F3(68)
1.4342269621690212e-09,0.7471658836626497,1.0283564064419286e-10,4.271875330569589e-13,7.114924231341059e-14,2.9931831520835443e-13,0.0,0.0,2.961124847777124e-09,2.0510714042973592e-14,3.4551089124414015e-15,1.104543330906592e-14,6.238630036460441e-13,1.0558143286872191e-28,6.958086878371549e-20,5.342031095324449e-13,3.070033713643007e-11,2.2975971050140035e-12,1.991577094484677e-23,3.8984176389944187e-23,1.1039580065523566e-11,1.2161834248217475e-19,8.136398949026561e-12,3.7590946405648656e-21,2.7863890603179146e-17,5.584290408849447e-16,3.220014589007716e-10,1.1299379544010454e-13,1.6400925989865177e-24,1.5789244100563724e-23,5.5115544376055956e-21,4.348500078090761e-20,3.4357692047664595e-13,2.3300806590272964e-17,3.76,0.0,0.9226347118272433,0.9992521768009635,8.036149952200606e-16,8.167516294783586e-09,0.0003362316704562949,0.0003274660839384258,8.765171030995754e-06,3.5438140094887654e-11,0.0007478202345238511,4.161546610180838e-15,2.911262521050851e-16,3.9164943457766626e-18,8.091368085502669e-19,1.671220268675461e-12,2.9099087408606363e-13,2.9661362276766756e-12,1.918178251294452e-12,2.1523060707838482e-14,1.269915824281296e-17,1.1228582531810466e-12,8.09588729145546e-14,6.918015656955642e-21,4.978682905818564e-20,1.2344914946438786e-14,2.920570469215943e-19,4.640565589789366e-15,9.184438726296525e-23,8.697329443385513e-12,1.466905050957013e-16,2.8730408374411097e-23,1.685873998219726e-19,2.948373251338227e-11,5.659613988839933e-10,9.963228377965233e-11,1.838267459071991e-18,2.3170766856411084e-09,3.0856880005704126e-13,3.643263738276303e-21,3.489850712467593e-24,6.279776018411104e-17,8.520972966036845e-25,7.129520276307601e-23,4.326555073706353e-27,8.168729445442267e-09,7.714561530422492e-16,2.367605558929082e-31,1.2396044529137925e-31,1.0351408007629295e-28,2.962817236574055e-10,3.928787729221915e-12,8.798505581872371e-23,3.5341831287629605e-18,7.887477442164313e-22,3.068061466527529e-22,2.7826874438143922e-14,1.6137676545460906e-16,8.749127769162378e-29,1.4454056782815878e-25,1.8207196618899847e-14,1.3945838444944054e-21,2.4348000993444954e-24,1.0317631084149006e-28,2.0942629710886303e-28,1.6132884960286646e-29,2.2111895961691953e-36,6.237391275141254e-22,1.435491527038299e-20
1.4844963816506002e-09,0.7471674327295399,1.1005630651705112e-10,4.698094354757846e-13,7.815384040589235e-14,3.316158512391074e-13,0.0,0.0,3.0649575114613614e-09,2.197364348721182e-14,3.910484945873698e-15,1.2451536273471484e-14,6.860090178565814e-13,1.1685939096200852e-28,7.43358299639295e-20,5.704868244566837e-13,3.181977656860875e-11,2.490198665649545e-12,2.2766764472962948e-23,4.576723935933063e-23,1.1855831311892286e-11,1.3529290457111252e-19,8.40218073639928e-12,4.167277516195465e-21,2.9841209051229864e-17,6.365559632015309e-16,3.4126314018504273e-10,1.2426314688671525e-13,1.8224589681810045e-24,1.7987761691144523e-23,6.1096069558316025e-21,4.935200745789647e-20,3.777908814011309e-13,2.6560248394719973e-17,3.76,0.0,0.9226229287918749,0.999249959817176,9.080415445621273e-16,8.453733077320355e-09,0.0003480143152052083,0.00033908245184188866,8.931421775070561e-06,3.740269658832296e-11,0.0007500371142037852,4.468732485382439e-15,3.125632797215448e-16,4.2093597228609555e-18,8.8697674666964e-19,1.8013510031001901e-12,3.0417298694176463e-13,3.143514441073447e-12,2.0335787591999322e-12,2.3664495055370414e-14,1.4473137859938973e-17,1.1925398286899836e-12,8.671773958592542e-14,7.679326641463224e-21,5.3885522826715215e-20,1.3424023225611926e-14,3.2094489058304133e-19,5.103979471110936e-15,1.0823447007757695e-22,9.002175225723157e-12,1.571877671494853e-16,3.3316050490973775e-23,1.9163246001696624e-19,3.05168431666812e-11,5.850435298331007e-10,1.066622431306759e-10,2.01411472624763e-18,2.3970809711719157e-09,3.2940349453109613e-13,4.087928402254761e-21,4.022036574292866e-24,6.91103593958607e-17,9.718428207387986e-25,7.93250675449788e-23,4.9741757995370506e-27,8.455032244320047e-09,8.282459318594184e-16,2.7073762263281013e-31,1.40157318144686e-31,1.2466011462581442e-28,3.130314060763644e-10,4.202194436315305e-12,9.665489822850454e-23,3.910251957404253e-18,8.862427470028872e-22,3.429955482623324e-22,3.081570894413498e-14,1.711136308562355e-16,1.0570721687377183e-28,1.6046011349105907e-25,1.9499242572802622e-14,1.569218131473747e-21,2.7652627714867717e-24,1.1801469917256904e-28,2.370669218408611e-28,1.855070647807689e-29,2.7854184537413306e-36,7.150710274079765e-22,1.5907108788417714e-20
1.5347658011321792e-09,0.7471689817767289,1.175160385379132e-10,5.149612084259876e-13,8.559842331353965e-14,3.6614046505177445e-13,0.0,0.0,3.168794337165057e-09,2.34869657885161e-14,4.4075929261708705e-15,1.397613702197589e-14,7.517871072770337e-13,1.2890336100540264e-28,7.92361736654179e-20,6.078395173174277e-13,3.29421325862727e-11,2.6914991581485577e-12,2.5897603841901242e-23,5.34341655332322e-23,1.2702645212993163e-11,1.4998063855475132e-19,8.666712505111717e-12,4.603910784318142e-21,3.188560821697603e-17,7.223147650097334e-16,3.608721795856961e-10,1.3619292387775754e-13,2.0181398341346636e-24,2.0399927870871324e-23,6.749225083177692e-21,5.575622493284786e-20,4.1400289998124214e-13,3.013797159779735e-17,3.76,0.0,0.9226111459068371,0.9992480159156732,1.0221530503131225e-15,8.739946254315918e-09,0.0003597968096486021,0.00035070491176324246,9.091429602442953e-06,3.938795503362617e-11,0.0007519809115827229,4.786908436087134e-15,3.347291874720105e-16,4.5124913909390754e-18,9.688663177283934e-19,1.9365191124312578e-12,3.1738469102775435e-13,3.3240860442776675e-12,2.15113502971664e-12,2.5931045016361307e-14,1.6420277519988176e-17,1.2641138873156558e-12,9.267277361478564e-14,8.4924166125688e-21,5.814323703155695e-20,1.4550372925093792e-14,3.513444624353148e-19,5.594669768566626e-15,1.2683918781321282e-22,9.307021434566179e-12,1.6805009448032343e-16,3.8428002806108425e-23,2.1683889853232905e-19,3.15499342390676e-11,6.0409763328445e-10,1.1392802493393885e-10,2.2005095329230016e-18,2.4770190668179367e-09,3.5084220694498707e-13,4.5713494476625376e-21,4.614547129338921e-24,7.5799795142788e-17,1.1033781087388638e-24,8.795833818517911e-23,5.692582571082931e-27,8.74133435502364e-09,8.871433338919825e-16,3.08189221814981e-31,1.5779528838597601e-31,1.4914044332277813e-28,3.2998967856951266e-10,4.484423838221577e-12,1.0581845653635973e-22,4.3120803625348634e-18,9.913831465628273e-22,3.8182334879837265e-22,3.400882609300609e-14,1.810337716005757e-16,1.2688036943164175e-28,1.775188080784549e-25,2.083519642160038e-14,1.7592014818821303e-21,3.126356874520243e-24,1.3437243365948815e-28,2.6715989235436337e-28,2.1232595201338106e-29,3.480896731570213e-36,8.160319295596262e-22,1.7566735833849763e-20
1.5850352206137582e-09,0.7471705308042149,1.252144121731777e-10,5.62691541747371e-13,9.349613575258136e-14,4.0296457609368726e-13,0.0,0.0,3.272635351728457e-09,2.5050681497965428e-14,4.9486540176909865e-15,1.5624210399709623e-14,8.212598690366725e-13,1.417376270926352e-28,8.428099715440683e-20,6.462500541302258e-13,3.4067403593707604e-11,2.9015643431949754e-12,2.9323677208119435e-23,6.20628908546245e-23,1.3580125835389399e-11,1.6572056528931597e-19,8.930000270037833e-12,5.069942726318136e-21,3.3997021266829316e-17,8.161425848978696e-16,3.8081491365023054e-10,1.487946852060538e-13,2.2276411623986444e-24,2.303789812562117e-23,7.431775146820708e-21,6.272396751641657e-20,4.5224725772181487e-13,3.4052186796711146e-17,3.76,0.0,0.9225993631721264,0.9992463114422278,1.1465172466840658e-15,9.026155826114449e-09,0.000371579153790157,0.0003623332295249403,9.245428708098933e-06,4.13920207858372e-11,0.0007536852808878504,5.116069983981715e-15,3.5761976957164106e-16,4.82581969945072e-18,1.0548220783190226e-18,2.0767261856232068e-12,3.30622540138172e-13,3.507724969369244e-12,2.270769363265551e-12,2.8324884571659623e-14,1.855050793531097e-17,1.337565212097272e-12,9.882376709141427e-14,9.35860747253433e-21,6.255864149443085e-20,1.5723781037657186e-14,3.8326327130458263e-19,6.11312942458831e-15,1.4786698078132019e-22,9.611868071492938e-12,1.792777084206046e-16,4.410375695744106e-23,2.4431924318556914e-19,3.258300573144369e-11,6.231249969980765e-10,1.2142936664615218e-10,2.397735121585832e-18,2.55689187982012e-09,3.728782842876176e-13,5.095706975784568e-21,5.272082937835907e-24,8.287337091973986e-17,1.2473908958796588e-24,9.72204491452737e-23,6.486890745384976e-27,9.027635775634137e-09,9.481550027829963e-16,3.493377247095281e-31,1.7694738843984692e-31,1.773310699291516e-28,3.471412899945446e-10,4.775447438495751e-12,1.1548294028471397e-22,4.74052101102296e-18,1.1044145254678119e-21,4.2336107268181816e-22,3.7412702731428803e-14,1.9113051638574915e-16,1.5136228879286972e-28,1.957573070693022e-25,2.221502662927379e-14,1.965372985673855e-21,3.5196387670182865e-24,1.5234721151227527e-28,2.9981928131161624e-28,2.419739790843027e-29,4.3177014282771843e-36,9.272680430480605e-22,1.933732372438513e-20
1.6353046400953372e-09,0.7471720798119968,1.3315101552158856e-10,6.13047580731508e-13,1.0186011208166991e-13,4.4216047365340214e-13,0.0,0.0,3.3764805787098435e-09,2.6664791179426065e-14,5.535921835190285e-15,1.7400709399163074e-14,8.944873512184462e-13,1.5538643300110784e-28,8.946941775179476e-20,6.85707383883488e-13,3.5195588046206604e-11,3.1204571603036685e-12,3.3060577233168435e-23,7.173493765243824e-23,1.4488373162400736e-11,1.8255191671893128e-19,9.192050016395676e-12,5.5663206579654716e-21,3.617538150653919e-17,9.18483885894379e-16,4.0107819196440524e-10,1.6207953356472715e-13,2.4514726212269366e-24,2.5914027806655088e-23,8.158620293372304e-21,7.028160843300006e-20,4.92556827527655e-13,3.832140748808325e-17,3.76,0.0,0.9225875805877388,0.9992448169242389,1.2817174817875072e-15,9.312361793041499e-09,0.0003833613476334231,0.0003739671797388096,9.393644497056963e-06,4.341308354759381e-11,0.0007551796947200203,5.45621326664378e-15,3.8123092381787514e-16,5.1492738140013454e-18,1.1448567114886835e-18,2.22197351562968e-12,3.4388355929008406e-13,3.694309881464669e-12,2.3924070615407086e-12,3.084810140599181e-14,2.0873929274417796e-17,1.4128786772186474e-12,1.0517050831808878e-13,1.0279179983806768e-20,6.713037434610346e-20,1.694403669169945e-14,4.1670836668015816e-19,6.659833482036917e-15,1.7153767529728857e-22,9.916715137943865e-12,1.9087082919319027e-16,5.038180462447057e-23,2.7418691067892343e-19,3.361605764467141e-11,6.421268185105133e-10,1.291660143947126e-10,2.6060734163085985e-18,2.636700261039863e-09,3.9550514821311673e-13,5.6632423994925544e-21,5.999563833806173e-24,9.033816186605623e-17,1.4045816838925243e-24,1.071373042938868e-22,7.362417465366444e-27,9.31393650425646e-09,1.01128733918726e-15,3.944120876505371e-31,1.9768803391745097e-31,2.0963360006189344e-28,3.644716275990452e-10,5.075237357866136e-12,1.2565515901983645e-22,5.196426547067789e-18,1.2255749643925185e-21,4.67677843088768e-22,4.1033794969845414e-14,2.0139743635808282e-16,1.7953160916830668e-28,2.152163665515066e-25,2.363870207780649e-14,2.1885946799632e-21,3.946674812781534e-24,1.7203974923735837e-28,3.35159317609931e-28,2.746464039978041e-29,5.318370637938678e-36,1.0494456750060496e-21,2.1222394940703645e-20
1.6855740595769162e-09,0.7471736288000732,1.413254485486439e-10,6.660749842605817e-13,1.1070347603188598e-13,4.838003206429545e-13,0.0,0.0,3.4803300388108264e-09,2.8329295407944452e-14,6.171681046656896e-15,1.9310562395056945e-14,9.715271494250664e-13,1.698739846036859e-28,9.480057185869121e-20,7.262005379943238e-13,3.6326684446814026e-11,3.3482378953623572e-12,3.712409723585308e-23,8.253540712864506e-23,1.5427483248728722e-11,2.0051412879587949e-19,9.452867699902804e-12,6.09399093144046e-21,3.842062238406659e-17,1.0297901548998577e-15,4.2164935773312805e-10,1.76058132824799e-13,2.6901475905116465e-24,2.904086376991754e-23,8.931120474729126e-21,7.84555522925104e-20,5.349631270838949e-13,4.296443744281814e-17,3.76,0.0,0.9225757981536706,0.9992435065266827,1.4283527063633472e-15,9.598564155405105e-09,0.00039514339118182525,0.0003856065454733307,9.536293917111659e-06,4.5449414017761635e-11,0.0007564899881025163,5.807335039915795e-15,4.0555865107152024e-16,5.482781957410972e-18,1.2389793499468925e-18,2.3722621713917197e-12,3.571651742180577e-13,3.883723999632866e-12,2.515976312054172e-12,3.350270017776686e-14,2.340080452792437e-17,1.4900392490737033e-12,1.1171278202400061e-13,1.1255374240481837e-20,7.185704880389347e-20,1.821090427935629e-14,4.516864376962759e-19,7.235239781620744e-15,1.9808265113052295e-22,1.022156263522951e-11,2.028296759315189e-16,5.730160379826759e-23,3.0655610035262227e-19,3.4649089979574936e-11,6.611042092445425e-10,1.3713772236727395e-10,2.825805045435216e-18,2.7164450076007986e-09,4.1871629373478984e-13,6.276257989092667e-21,6.802133355172358e-24,9.820102358442185e-17,1.575663322488959e-24,1.1773529092926973e-22,8.324684817236531e-27,9.600236539017584e-09,1.0765465096638156e-15,4.436479004653228e-31,2.200930587874233e-31,2.464757478463135e-28,3.81966692261088e-10,5.383766292428104e-12,1.3634153771167634e-22,5.680649592198935e-18,1.3550949693721557e-21,5.148404381385631e-22,4.487853862857943e-14,2.118283362244641e-16,2.1179500220726797e-28,2.3593684099445734e-25,2.5106192037391503e-14,2.429751775976376e-21,4.409040003790769e-24,1.9355381075694865e-28,3.73294302332527e-28,3.1054529316247285e-29,6.508101143954352e-36,1.1832511638310504e-21,2.3225467257222068e-20
1.7358434790584952e-09,0.7471751777684423,1.497373223469111e-10,7.218179812675433e-13,1.2003934043439693e-13,5.279561572060576e-13,0.0,0.0,3.584183750261701e-09,3.004419476828777e-14,6.8582460168337006e-15,2.135867060679694e-14,1.0524345005482418e-12,1.8522445206672807e-28,1.0027361401728435e-19,7.67718629765003e-13,3.74606913431816e-11,3.584964342478161e-12,4.1530227880489463e-23,9.455296888079395e-23,1.639754837062188e-11,2.1964683457911485e-19,9.712459246933276e-12,6.653898937387977e-21,4.073267749197721e-17,1.1505196108045467e-15,4.4251622892147647e-10,1.9074072481437504e-13,2.9441831706996792e-24,3.243113626092671e-23,9.750632434983836e-21,8.727220879217606e-20,5.794963706902688e-13,4.8000358445662104e-17,3.76,0.0,0.922564015869919,0.9992423575588383,1.5870374622328616e-15,9.884762913496821e-09,0.0004069252844386692,0.00039725111793051257,9.673585781979759e-06,4.7499360638149845e-11,0.0007576388517566871,6.169432695482904e-15,4.3059905660178893e-16,5.826271625597043e-18,1.3371958835979179e-18,2.527593066898158e-12,3.704651487221634e-13,4.075854922976354e-12,2.6414080760374172e-12,3.629060569524522e-14,2.6141553067379774e-17,1.5690319872707312e-12,1.184503695750675e-13,1.2288390172163743e-20,7.673725917582793e-20,1.952412635489769e-14,4.882039200715667e-19,7.839789638882111e-15,2.277450027311453e-22,1.0526410564538257e-11,2.151544666972306e-16,6.490354575696875e-23,3.415416918751506e-19,3.568210273694281e-11,6.800581984889895e-10,1.453442522225172e-10,3.0572093639161473e-18,2.796126865430137e-09,4.425052879455857e-13,6.937116375278119e-21,7.685163144914358e-24,1.0646860070063624e-16,1.761360603165335e-24,1.2904129380331257e-22,9.379423071610716e-27,9.886535878064808e-09,1.1439384553124845e-15,4.972874401778176e-31,2.4423975167967326e-31,2.8831181249902966e-28,3.9961307444802297e-10,5.7010074733063036e-12,1.4754813173947416e-22,6.1940427452746044e-18,1.4931974204031043e-21,5.649133492844941e-22,4.895334966094938e-14,2.2241724561089036e-16,2.485881220458188e-28,2.5795968118208255e-25,2.6617466137522238e-14,2.6897528782034694e-21,4.9083166403866544e-24,2.1699623573458026e-28,4.1433852960584615e-28,3.498795388864548e-29,7.9149521089906e-36,1.3293908134103924e-21,2.5350053865933794e-20
1.7861128985400742e-09,0.7471767267171033,1.5838625844679952e-10,7.803194239188949e-13,1.2988080694181575e-13,5.746999039860745e-13,0.0,0.0,3.688041729113491e-09,3.1809489853829744e-14,7.597959529392768e-15,2.354990606237546e-14,1.1372623711673512e-12,2.0146197159524257e-28,1.0588771604442258e-19,8.102508538477985e-13,3.8597607324646725e-11,3.830691936254651e-12,4.629515564273613e-23,1.078798442955962e-22,1.7398657167442174e-11,2.399898576697749e-19,9.970830554669423e-12,7.246989107002473e-21,4.31114805698762e-17,1.2811369293519937e-15,4.636670804756761e-10,2.061371451367825e-13,3.2141001916920583e-24,3.609775127342633e-23,1.0618509699810299e-20,9.675796882773294e-20,6.261855181265891e-13,5.344851873746094e-17,3.76,0.0,0.9225522337364802,0.9992413500996538,1.7584018702807414e-15,1.0170958067592675e-08,0.0004187070274071457,0.0004089006961412737,9.8057210759405e-06,4.956134652941256e-11,0.0007586462067339719,6.54250425894237e-15,4.563483490205285e-16,6.179669743348692e-18,1.4395092372612247e-18,2.6879670059901898e-12,3.8378153997171673e-13,4.270594466671215e-12,2.768635982824348e-12,3.921366590961753e-14,2.910674457629998e-17,1.649842045517566e-12,1.253830491740636e-13,1.3379388134229976e-20,8.176958497739615e-20,2.0883426028597628e-14,5.26267077291124e-19,8.473908481615676e-15,2.6077968844283624e-22,1.0831258926943505e-11,2.278454184980105e-16,7.322892288569146e-23,3.792591505902713e-19,3.671509591753009e-11,6.989897371241838e-10,1.5378537254232493e-10,3.300564474944834e-18,2.875746531592919e-09,4.668657688020141e-13,7.648239958061387e-21,8.654257315369595e-24,1.1514733492531143e-16,1.9624098766969518e-24,1.4108270900230325e-22,1.0532574085710074e-26,1.0172834519564161e-08,1.2134688999411813e-15,5.555797355626499e-31,2.702068954809362e-31,3.3562310024856935e-28,4.1739793156016687e-10,6.02693462917238e-12,1.5928064104127214e-22,6.7374585824778775e-18,1.6400975688132042e-21,6.1795884659672195e-22,5.326462453128801e-14,2.3315841090252015e-16,2.903765328065465e-28,2.8132593234840477e-25,2.8172494340453523e-14,2.969530190958289e-21,5.4460931292077015e-24,2.4247696941102152e-28,4.584062175977173e-28,3.928648754725141e-29,9.57005983495801e-36,1.4885908294244455e-21,2.7599663486675574e-20
1.8363823180216532e-09,0.7471782756460545,1.672718881756664e-10,8.416208376112018e-13,1.4024096574507896e-13,6.241033650687551e-13,0.0,0.0,3.791903989458169e-09,3.3625181265702484e-14,8.393191585310404e-15,2.5889109983101902e-14,1.2260615407811672e-12,2.186106467718081e-28,1.1164206623756608e-19,8.537864857216633e-13,3.973743101952065e-11,4.0854738498461704e-12,5.143526241278484e-23,1.2261178411942022e-22,1.8430894774905276e-11,2.615832059758136e-19,1.022798749124351e-11,7.87420491415999e-21,4.555696550753886e-17,1.4221129842166308e-15,4.850906275899507e-10,2.2225683805790868e-13,3.500423221728211e-24,4.0053783366795435e-23,1.153610256782816e-20,1.0693918290232813e-19,6.750583206619684e-13,5.932852213833086e-17,3.76,0.0,0.9225404517533512,0.9992404667145902,1.943091617944166e-15,1.0457149617954071e-08,0.0004304886200903353,0.00042055508667874266,9.932893240553691e-06,5.1633866610116674e-11,0.0007595294875732277,6.92654833656234e-15,4.828028329748684e-16,6.542902776911448e-18,1.5459196175028782e-18,2.8533846980550718e-12,3.971126663141495e-13,4.46783850765106e-12,2.8975962305190996e-12,4.2273654729733904e-14,3.2307093341406253e-17,1.7324546723923341e-12,1.3251059605130948e-13,1.4529489552798103e-20,8.695259372533389e-20,2.228850893800164e-14,5.658820225294893e-19,9.138006449044052e-15,2.974536681080971e-22,1.1136107723410197e-11,2.409027473090508e-16,8.231989727392099e-23,4.1982444024203735e-19,3.774806952206025e-11,7.178997011052263e-10,1.6246085832363358e-10,3.5561472508873155e-18,2.955304656440645e-09,4.9179144397553e-13,8.412110230297051e-21,9.715256760503953e-24,1.2424347263628927e-16,2.1795586935598936e-24,1.538874573373331e-22,1.1790294865095852e-26,1.0459132461698891e-08,1.2851433577935641e-15,6.187806417993305e-31,2.9807480897120997e-31,3.8891828966166214e-28,4.3530896661564293e-10,6.36152195150373e-12,1.7154442345252838e-22,7.311749657310934e-18,1.7960030740164686e-21,6.74037047383222e-22,5.78187405499792e-14,2.4404628755548426e-16,3.3765661934716544e-28,3.0607673236670337e-25,2.977124691727773e-14,3.2700397075371723e-21,6.0239628984109284e-24,2.7010909296149395e-28,5.0561144822734e-28,4.397238939065738e-29,1.1507864008926278e-35,1.6615972575545307e-21,2.9977800464452316e-20
1.886651737503232e-09,0.7471798245552951,1.7639385203302487e-10,9.057624698519585e-13,1.5113289529198791e-13,6.762382308190536e-13,0.0,0.0,3.895770543659317e-09,3.549126961191032e-14,9.246338228218682e-15,2.8381091183881944e-14,1.318880683216082e-12,2.3669454982586997e-28,1.1753586860475463e-19,8.983148811714672e-13,4.0880161092441745e-11,4.349361090587505e-12,5.696712418587171e-23,1.3884804448918059e-22,1.949434295535642e-11,2.844670656029693e-19,1.0483935895877199e-11,8.536488877606243e-21,4.806906634820002e-17,1.5739245938489844e-15,5.067760093457695e-10,2.39108871062091e-13,3.8036805762493545e-24,4.431246864651078e-23,1.2504758101822023e-20,1.1784214027058452e-19,7.261413660560177e-13,6.566021741408113e-17,3.76,0.0,0.9225286699205292,0.9992396921593436,2.1417679464274064e-15,1.0743337564828615e-08,0.00044227006249121357,0.00043221410337794145,1.00552884549958e-05,5.371548478089354e-11,0.000760303938578467,7.32156404895235e-15,5.099589003456672e-16,6.915896858500142e-18,1.6564247465154746e-18,3.023846773099179e-12,4.1045707145014827e-13,4.667486833724654e-12,3.0282274889018353e-12,4.547227477422726e-14,3.575345267151573e-17,1.8168552120756277e-12,1.398327826517662e-13,1.5739777535010152e-20,9.22848441807786e-20,2.3739065203300306e-14,6.070547202233253e-19,9.832478977595625e-15,3.380460365891255e-22,1.1440956954801143e-11,2.543266680953628e-16,9.221946999295547e-23,4.633539382118627e-19,3.878102355122698e-11,7.367888948671843e-10,1.713704904834248e-10,3.824233353940724e-18,3.0348018457230755e-09,5.172760897242365e-13,9.231267087750325e-21,1.0874243410670303e-23,1.3376307229243368e-16,2.413565452482279e-24,1.6748399730438273e-22,1.3158961187786752e-26,1.0745429702668016e-08,1.358967141115835e-15,6.8715291757695525e-31,3.279253868915765e-31,4.487337699695936e-28,4.53334407412486e-10,6.704744060765734e-12,1.8434450775325e-22,7.917768500588634e-18,1.961114037962401e-21,7.332059798873195e-22,6.262205619481025e-14,2.550755325772835e-16,3.909564878216972e-28,3.3225330989893967e-25,3.1413694424722414e-14,3.592261385145605e-21,6.643523352018188e-24,3.0000885191990836e-28,5.560681080160646e-28,4.906860560484426e-29,1.376633966091357e-35,1.8491759221103295e-21,3.248796486262789e-20
