Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64)
2.4009225961941977e-19,0.6688539755335289,1.0448454466059177e-26,1.4155104879704597e-25,1.983537208131333e-36,2.9442030463720554e-40,0.0,0.0,3.3420821039972414e-20,4.536306722401954e-37,2.1732745966662122e-45,2.4889282727648514e-45,2.4140321386373937e-49,1.4556482723504283e-61,5.507773545973912e-41,4.5816745690996585e-33,1.1073749073677747e-21,6.389031625232732e-33,1.6985327986854323e-56,5.710234856980227e-55,4.639893815275654e-32,8.659397430228082e-50,2.7365623062417196e-22,2.1009172712377997e-51,1.911536020696904e-37,3.4173302802881447e-51,3.3659253038090617e-48,1.025733700332564e-54,8.204198593528308e-55,1.2129169692812318e-55,9.366553082354263e-51,6.35754101741184e-72,9.61940131611097e-61,1.476468548442225e-70,3.76,0.0,0.5092766665198815,0.9999999999996236,3.523167406772239e-46,7.936325238505094e-37,1.503232001254212e-14,1.440094482754749e-14,6.313751849946295e-16,3.195551073165461e-31,3.762777040812084e-13,1.6332536282895872e-35,7.314821253770978e-37,1.8508371267286703e-48,2.217502750932117e-58,6.387683754313045e-33,6.120605960206995e-33,2.876279750576418e-32,1.6246359128557566e-32,5.523481808782305e-37,4.762986293172399e-41,9.944143670938804e-34,3.890675018109143e-35,1.1282429040079723e-50,3.2379632407152742e-49,5.960806007492329e-44,2.7939522463590587e-58,3.66949558051809e-38,2.2799389759855976e-55,2.73656230628754e-22,1.537745567948827e-36,4.571473498826648e-55,6.273485121279293e-52,1.1073749073677784e-21,3.3420831488382905e-20
4.803931137302552e-19,0.6688539755335309,2.0906076696374706e-26,2.8322507855717906e-25,7.939318111069602e-36,1.1784577580178464e-39,0.0,0.0,6.687067841445312e-20,1.8157048846117425e-36,1.7399411213034216e-44,1.9926560054522714e-44,1.9326935469230482e-48,1.1654037142409753e-60,2.204544785409145e-40,1.8338638464387143e-32,2.2157119128305175e-21,2.557277681363127e-32,1.3598592048065654e-55,4.5716599528430463e-54,1.8571667173436572e-31,6.932783228544596e-49,5.475502164351862e-22,1.682011264618305e-50,7.651125689355561e-37,2.7366358013648784e-50,2.695470090094437e-47,8.214188916824886e-54,6.570012772662843e-54,9.71317294370513e-55,7.4989377310611255e-50,1.0183167967086705e-70,1.5407754853625775e-59,2.364915635015912e-69,3.76,0.0,0.5092766665198664,0.999999999999247,2.82067616197152e-45,3.176598361449588e-36,3.007770025098508e-14,2.881440133623148e-14,1.2632989147535972e-15,1.2790532137528678e-30,7.528823215743266e-13,6.537270896194328e-35,2.9278348000911545e-36,1.4817951838201873e-47,3.550893842902466e-57,2.556738181729506e-32,2.4498374590472118e-32,1.1512614802547546e-31,6.502777574184276e-32,2.210832430249615e-36,1.9064357905228804e-40,3.9802489869585675e-33,1.557283946440079e-34,9.032803438021727e-50,2.5923394126075522e-48,4.772269229866639e-43,4.475525954685584e-57,1.4687550193219528e-37,1.8253375031529715e-54,5.475502164535263e-22,6.154989752370174e-36,3.6604978185713496e-54,5.022604205016472e-51,2.2157119128305318e-21,6.687069932035381e-20
9.609948219519261e-19,0.6688539755335349,4.182159141035638e-26,5.6657313818100775e-25,3.176761413625719e-35,4.715440132596805e-39,0.0,0.0,1.3377039316335992e-19,7.265184603588703e-36,1.3924817006315259e-43,1.5947304328848572e-43,1.5467422243652773e-47,9.326771612025473e-60,8.821050692666078e-40,7.33784410360615e-32,4.43238592375585e-21,1.0232441746495696e-31,1.0883009492529824e-54,3.658717383072868e-53,7.4310859411099745e-31,5.548333597203539e-48,1.0953381880296566e-21,1.3461202092320084e-49,3.061446880957363e-36,2.190417814141211e-49,2.1574685445657e-46,6.574680783059393e-53,5.258673078015441e-53,7.774475153767845e-54,6.00142926497619e-49,1.6302084334317492e-69,2.466578558785777e-58,3.785918952588442e-68,3.76,0.0,0.5092766665198363,0.9999999999984939,2.2573981905512936e-44,1.2710531156776208e-35,6.016846072786921e-14,5.76413143540181e-14,2.5271463738510867e-15,5.1178788977163726e-30,1.5060915556036585e-12,2.61575987843782e-34,1.171515289098594e-35,1.185886531813518e-46,5.683742849849417e-56,1.0230283045226823e-31,9.802540889387499e-32,4.606545507646475e-31,2.6019580551819375e-31,8.84621143091106e-36,7.628226435334826e-40,1.592618046183484e-32,6.2311642422302275e-34,7.228988013534569e-49,2.074659394579476e-47,3.8192657717491704e-42,7.165006137466061e-56,5.87693713231004e-37,1.4608247889687252e-53,1.0953381881030405e-21,2.462797625464889e-35,2.9297264839243164e-53,4.0196123336607413e-50,4.432385923755905e-21,1.337704349842471e-19
1.9221982383952677e-18,0.6688539755335424,8.365370185172156e-26,1.1332692578429152e-24,1.2709114438331312e-34,1.8865423842782232e-38,0.0,0.0,2.675698226609553e-19,2.9065469218510703e-35,1.1141969271002587e-42,1.2760266731176534e-42,1.237628786600343e-46,7.462834349598924e-59,3.52899466816699e-39,2.935615452813638e-31,8.865733945605896e-21,4.093643005278703e-31,8.708065847523424e-54,2.9275297935660007e-52,2.9729182597503223e-30,4.439509863648048e-47,2.1909141311083647e-21,1.0771006900725743e-48,1.224778101785936e-35,1.7527780295206898e-48,1.7264119314223063e-45,5.2610772878199846e-52,4.208003866526763e-52,6.2211552271292e-53,4.802055238697073e-48,2.6090961181607753e-68,3.947596224890964e-57,6.059113941615037e-67,3.76,0.0,0.5092766665197761,0.9999999999969874,1.8062615300010915e-43,5.085040122794147e-35,1.2034998168163038e-13,1.1529514039126604e-13,5.054841290364278e-15,2.047484814339753e-29,3.0125100198347043e-12,1.0464742802239517e-33,4.6868240086890737e-35,9.48889416677359e-46,9.095839164935535e-55,4.092779384202106e-31,3.921654652590742e-31,1.842918162572134e-30,1.0409526510097607e-30,3.539062177167427e-35,3.051787314916249e-39,6.371509235010809e-32,2.4928714460958233e-33,5.784288762461508e-48,1.6600427283615131e-46,3.055992893904373e-41,1.1467342578381184e-54,2.3511606670091293e-36,1.168881825780162e-52,2.1909141314019483e-21,9.85279417916205e-35,2.3443126042645043e-52,3.216304583652458e-49,8.865733945606122e-21,2.675699063118396e-19
3.8446050712819515e-18,0.6688539755335576,1.6732224678805353e-25,2.26666149882373e-24,5.084059682196401e-34,7.547257982531503e-38,0.0,0.0,5.351686816552729e-19,1.1627133915648779e-34,8.914421772856943e-42,1.0209183173790222e-41,9.901970456284927e-46,5.970834360955497e-58,1.4117127529328745e-38,1.1743417500002316e-30,1.773242998930352e-20,1.6375904789919225e-30,6.967121743780019e-53,2.3422462134699025e-51,1.189264087483247e-29,3.551945121323786e-46,4.3820660168248494e-21,8.617623698274284e-48,4.899511134068152e-35,1.402399957568567e-47,1.3813044048567846e-44,4.2093957218843085e-51,3.3668293068995445e-51,4.977554300226118e-52,3.842008960345752e-47,4.1752957329204356e-67,6.317010506840043e-56,9.695897387764953e-66,3.76,0.0,0.5092766665196558,0.9999999999939746,1.4451464294996872e-42,2.0341815929230543e-34,2.4071302358912424e-13,2.306027924724606e-13,1.0110231116663522e-14,8.190605809290206e-29,6.0253469329863244e-12,4.1862378076223925e-33,1.874882189211495e-34,7.591836156450375e-45,1.455482327768008e-53,1.637245002443755e-30,1.5687895257182704e-30,7.37227260774484e-30,4.164149483666298e-30,1.4157413446508683e-34,1.2208142935044385e-38,2.548811118642023e-31,9.972297341516851e-33,4.627870416287154e-47,1.3281602805167969e-45,2.445026446321647e-40,1.835041470108317e-53,9.405433139298498e-36,9.351943201145457e-52,4.382066017999278e-21,3.941438429845804e-34,1.875662677349179e-51,2.5732943771056207e-48,1.7732429989304423e-20,5.3516884896624865e-19
7.689418737055318e-18,0.668853975533588,3.3467663287507876e-25,4.533445987413361e-24,2.0337067537050925e-33,3.019405477834024e-37,0.0,0.0,1.0703663996404155e-18,4.6510428186706105e-34,7.131875977612051e-41,8.167735080188465e-41,7.921952505903228e-45,4.77689424815155e-57,5.647080785361627e-38,4.697558142914611e-30,3.5465822076688905e-20,6.550628527650355e-30,5.573974145381592e-52,1.8738859270038689e-50,4.7572499242284835e-29,2.841690996469465e-45,8.764369786494088e-21,6.894426246449422e-47,1.9598842016307564e-34,1.1219909855628877e-46,1.1051134721446193e-43,3.3677313664090533e-50,2.6936339413961925e-50,3.9822955028958797e-51,3.073753083402162e-46,6.681488403142182e-66,1.0107902098506536e-54,1.5514487959952648e-64,3.76,0.0,0.509276666519415,0.999999999987949,1.1561720284394483e-41,8.137057471090499e-34,4.814391074039982e-13,4.612180966616443e-13,2.022101074235344e-14,3.2763756340148503e-28,1.2051020698047675e-11,1.6745632666348734e-32,7.499833974473698e-34,6.073757239563417e-44,2.328890163343785e-52,6.549246565206888e-30,6.275413411113643e-30,2.949029035425046e-29,1.6657275699016535e-29,5.663205891324533e-34,4.883456014620286e-38,1.0195659337103007e-30,3.9890812545591365e-32,3.702472134909278e-46,1.0625786650835141e-44,1.956114007773698e-39,2.9362796739985198e-52,3.7623463862898053e-35,7.481910852463876e-51,8.764369791191994e-21,1.5766395257614483e-33,1.500615188052073e-50,2.0587434668107324e-47,3.546582207669253e-20,1.0703667342719622e-18
1.5379046068602053e-17,0.6688539755336493,6.694545899062131e-25,9.06701499110463e-24,8.134993551478684e-33,1.208090321625999e-36,0.0,0.0,2.140761835596729e-18,1.8604549786433746e-33,5.705636207552557e-40,6.534344452608197e-40,6.337712553725183e-44,3.821606096322852e-56,2.258878264982078e-37,1.8790614851158656e-29,7.093260625142017e-20,2.6203047730907907e-29,4.4593045951481875e-51,1.4991443250925908e-49,1.9029386854293414e-28,2.2734067584502937e-44,1.752897731877766e-20,5.515671914623448e-46,7.839696303602793e-34,8.97621199668434e-46,8.841187580366786e-43,2.6942729620727918e-49,2.154975353546595e-49,3.1859372303524625e-50,2.45906083365403e-45,1.0692542900280206e-64,1.6173191610876409e-53,2.4824022476427356e-63,3.76,0.0,0.5092766665189336,0.9999999999758976,9.24959576807824e-41,3.2548892094936666e-33,9.628912750332909e-13,9.224487051471902e-13,4.044256988609899e-14,1.310576912272987e-27,2.4102367983202834e-11,6.698389386653566e-32,2.9999946626338688e-33,4.859121072154845e-43,3.726318959212247e-51,2.6197519768520545e-29,2.5102164028306615e-29,1.1796356103133686e-28,6.663045819661401e-29,2.2653365054532967e-33,1.953422253437921e-37,4.0783467076158865e-30,1.5956649665891622e-31,2.9620480785009297e-45,8.500831070256336e-44,1.564928336741579e-38,4.6982180734077366e-51,1.504985205868813e-34,5.985672537771178e-50,1.7528977337569665e-20,6.306686412198023e-33,1.2005261757185447e-49,1.647050241875898e-46,7.093260625143466e-20,2.140762504870972e-18
3.0758300731695524e-17,0.6688539755337715,1.3392872433939272e-24,1.8134153104535267e-23,3.2540313458648555e-32,4.834838932641049e-36,0.0,0.0,4.2815527074534734e-18,7.441895617750205e-33,4.564563133935946e-39,5.2275396668629846e-39,5.070230405201295e-43,3.0573211432625675e-55,9.035604924767403e-37,7.516322386537761e-29,1.4186617460072483e-19,1.0481326127334075e-28,3.5675171096185192e-50,1.1993296937368915e-48,7.61183217539951e-28,1.818746991669662e-43,3.505819235512516e-20,4.412589897520969e-45,3.135910419727682e-33,7.181083284721969e-45,7.073061989899644e-42,2.1554566390091798e-48,1.7240075634216553e-48,2.5487901159079512e-49,1.9672720129253795e-44,1.7114115435305954e-63,2.5877545199654987e-52,3.9719109363186695e-62,3.76,0.0,0.5092766665179707,0.9999999999517949,7.399764424406062e-40,1.3019689281259915e-32,1.9257956102900558e-12,1.8449099225469955e-12,8.088568774305301e-14,5.242360935961657e-27,4.8205061573643014e-11,2.6793830433397764e-31,1.200010102316907e-32,3.887342893201724e-42,5.962185914298381e-50,1.0479114919768308e-28,1.0040967495625608e-28,4.718590411972849e-28,2.66524542393384e-28,9.06150268495052e-33,7.813769339741515e-37,1.6313552767814633e-29,6.382724801242367e-31,2.369666688116426e-44,6.8007455275496785e-43,1.2519575045913581e-37,7.517285174052008e-50,6.020130324275016e-34,4.788597709919265e-49,3.505819243029395e-20,2.522700226315492e-32,9.604345601883574e-49,1.3176820312127909e-45,1.4186617460078275e-19,4.28155404601932e-18
6.151681005788247e-17,0.6688539755340159,2.6800595080480132e-24,3.626842975558939e-23,1.3016198175477352e-31,1.9358882100815764e-35,0.0,0.0,8.563134450943432e-18,2.976773387924896e-32,3.651672169627689e-38,4.182059853270671e-38,4.056208696116883e-42,2.4458713997473625e-54,3.6142603128334727e-36,3.006544235492969e-28,2.8373331129870235e-19,4.192552105991153e-28,2.8540803754437952e-49,9.594694486158141e-48,3.0447483581787713e-27,1.455006227535289e-42,7.011662231494163e-20,3.530092861505412e-44,1.2543705464461117e-32,5.744912168305852e-44,5.658494366686922e-41,1.7243856130554656e-47,1.379216963048327e-47,2.0390482251738403e-48,1.5738269470715266e-43,2.7401238535904304e-62,4.140442325823779e-51,6.355111369545577e-61,3.76,0.0,0.5092766665160449,0.9999999999035895,5.919846651810138e-39,5.207902201272047e-32,3.851604280796306e-12,3.6898323590614615e-12,1.6177192173481263e-13,2.0969550070548254e-26,9.641044483504315e-11,1.0717586946261824e-30,4.8000650645895883e-32,3.10989260513198e-41,9.539557351278353e-49,4.191667618372324e-28,4.0164072205004695e-28,1.8874457413800784e-27,1.06610357906512e-27,3.624671098264839e-32,3.1255243052608864e-36,6.525454287003451e-29,2.5531029113533047e-30,1.8957447634317722e-43,5.440628643483834e-42,1.0015719102570686e-36,1.2027764401921135e-48,2.408166987962041e-33,3.830905458578763e-48,7.01166226156183e-20,1.0090852223382285e-31,7.683531109225958e-48,1.0541938003077792e-44,2.837333112989341e-19,8.563137128117333e-18
1.2303382871025635e-16,0.6688539755345049,5.366031867885833e-24,7.253698475447272e-23,5.206497781565072e-31,7.759114976165443e-35,0.0,0.0,1.7126297937029205e-17,1.1907123834393295e-31,2.9213463930054046e-37,3.3456630948877615e-37,3.244977068758644e-41,1.956702879566119e-53,1.4457077696283765e-35,1.2026207436555244e-27,5.674675846921306e-19,1.6770253717921695e-27,2.2833506782545723e-48,7.675778365478387e-47,1.2179024418530883e-26,1.1640084360046256e-41,1.4023348178306038e-19,2.82408266185961e-43,5.017494933877577e-32,4.595948055304919e-43,4.52681341001779e-40,1.3795246016103099e-46,1.1033779353701089e-46,1.6312450326210855e-47,1.259065289591004e-42,4.390111721375076e-61,6.624735808662773e-50,1.0168221285041981e-59,3.76,0.0,0.5092766665121933,0.9999999998071787,4.735891347326557e-38,2.0831661782687372e-31,7.70322162177968e-12,7.379677238949816e-12,3.2354438282973873e-13,8.387841095597126e-26,1.9282119567992503e-10,4.287045889352236e-30,1.9200311014603355e-31,2.4879212023684996e-40,1.526333783065618e-47,1.676671575769862e-27,1.6065668088983195e-27,7.549801977979627e-27,4.2644250572965456e-27,1.4499133974298835e-31,1.250213439282162e-35,2.6101883445994043e-28,1.0212437657755088e-29,1.5166005723155035e-42,4.3525157277129746e-41,8.01259846791298e-36,1.924450711218678e-47,9.633513332682575e-33,3.064740752969534e-47,1.4023348298577007e-19,4.03635114901528e-31,6.14684697673712e-47,8.434246147245161e-44,5.674675846930576e-19,1.7126303291518628e-17
2.460678660150041e-16,0.6688539755354828,1.0755687908200168e-23,1.450741015393693e-22,2.082605977256436e-30,3.1160839065752373e-34,0.0,0.0,3.425262490562421e-17,4.762855591084162e-31,2.3370805649838046e-36,2.6765429037453082e-36,2.5959862806402715e-40,1.565364552674351e-52,5.782838174723708e-35,4.8104890197532386e-27,1.1349361314688799e-18,6.708112132966761e-27,1.826810618211107e-47,6.1406318061717046e-46,4.871615972349558e-26,9.312081308526323e-41,2.804671989132412e-19,2.259269470926368e-42,2.0070005159362223e-31,3.676765939557582e-42,3.6214579054040855e-39,1.103638910408264e-45,8.82704094256628e-46,1.3049986062600443e-46,1.0072537200149293e-41,7.043057593127728e-60,1.0599599802559416e-48,1.6269188519731238e-58,3.76,0.0,0.50927666650449,0.9999999996143573,3.788718657689886e-37,8.332675308562685e-31,1.5406456303629925e-11,1.4759367026164216e-11,6.470892774652202e-13,3.3551404933111993e-25,3.856426346580355e-10,1.7148207029069405e-29,7.680135713494715e-31,1.9903394924210603e-39,2.44213714886601e-46,6.706696946477815e-27,6.426274086910926e-27,3.0199244810757647e-26,1.7057721087512615e-26,5.799991132025753e-31,5.000864418217171e-35,1.044076658847031e-27,4.084980290033276e-29,1.213282676690791e-41,3.4820175862376297e-40,6.410087343794812e-35,3.0791270678197934e-46,3.8540669406264053e-32,2.451807908668104e-46,2.8046720372408605e-19,1.6145425083532388e-30,4.917486798252815e-46,6.748480085001106e-43,1.1349361314725877e-18,3.425263561514228e-17
4.921359406244997e-16,0.6688539755374384,2.1605845259544546e-23,2.901483622579184e-22,8.330462937106904e-30,1.2563815362670958e-33,0.0,0.0,6.850527882850809e-17,1.9051434485247997e-30,1.869665812463815e-35,2.141249442798521e-35,2.076791804175644e-39,1.2522924539253128e-51,2.3131365349020022e-34,1.924196773894337e-26,2.2698732249819487e-18,2.6832482519441517e-26,1.4616533639197786e-46,4.9125090955008717e-45,1.9486476361416732e-25,7.449670582318485e-40,5.609346259493762e-19,1.807416901111244e-41,8.02800709062792e-31,2.941416017122153e-41,2.897169212416162e-38,8.829392754148851e-45,7.061639737655959e-45,1.0439999157390053e-45,8.058035642550824e-41,1.1329268799184424e-58,1.6959377815148505e-47,2.6030729165964643e-57,3.76,0.0,0.5092766664890835,0.9999999992287145,3.030977109233858e-36,3.3330722424886904e-30,3.081292566686443e-11,2.951874671034373e-11,1.2941789565187196e-12,1.3420568816130758e-24,7.712852617678073e-10,6.859288505914542e-29,3.072057472043766e-30,1.5922720992945599e-38,3.9074200284457564e-45,2.6826821765085016e-26,2.5705102129591796e-26,1.2079704403177536e-25,6.823092107656958e-26,2.3202620620797855e-30,2.0003504814344582e-34,4.176309237773636e-27,1.6339931809658043e-28,9.706275316202638e-41,2.7856158768399817e-39,5.128072174994891e-34,4.9266055044454434e-45,1.5421531228032174e-31,1.9614664528304934e-45,5.609346451927675e-19,6.458174105408454e-30,3.9339937351239995e-45,5.4005051254586704e-42,2.269873224996781e-18,6.850530024967387e-17
7.382040152339952e-16,0.6688539755393939,3.2526847869765537e-23,4.352226501254629e-22,1.7702286789516484e-29,2.6844211865514648e-33,0.0,0.0,1.0275793273708585e-16,4.0484305866685784e-30,5.346076658696633e-35,6.122658518236546e-35,5.938329822467546e-39,3.580774225249374e-51,4.915415753790678e-34,4.08891882479486e-26,3.404810318454589e-18,5.701906217090904e-26,4.179752620088658e-46,1.404670838187482e-44,4.140877013293886e-25,2.1301405895289026e-39,8.414020457612846e-19,5.168083659288549e-41,1.705951814367636e-30,8.732331856918174e-41,8.600955702981673e-38,2.621271141075417e-44,2.096424886329304e-44,3.09937561812832e-45,2.3040949899956885e-40,4.296737864513147e-58,6.415878260310718e-47,9.847956132051446e-57,3.76,0.0,0.5092766664736771,0.9999999988430722,8.666701715493605e-36,7.082779839668627e-30,4.621939502963292e-11,4.4278126504273954e-11,1.9412685253547743e-12,2.851871158541158e-24,1.1569276380312929e-09,1.4575993043400925e-28,6.52812543691745e-30,4.5529467766660957e-38,1.4382002231620269e-44,5.700703305859999e-26,5.462333678658497e-26,2.566937489253987e-25,1.4499072462783795e-25,4.930945931724986e-30,4.250750679426979e-34,8.87465871215162e-27,3.4722361971601085e-28,2.7753897278604313e-40,7.965121490479051e-39,1.4663081698040328e-33,1.8782683570755204e-44,3.277847772892308e-31,5.608602191201454e-45,8.414020866534984e-19,1.3723622489831536e-29,1.149891248462974e-44,1.5444893113621688e-41,3.404810318486106e-18,1.0275796487148974e-16
9.842720898434907e-16,0.6688539755413495,4.351869572702408e-23,5.8029696514224255e-22,3.019809986538964e-29,4.60225518167627e-33,0.0,0.0,1.3701058663135747e-16,6.906146974379729e-30,1.1276425099083066e-34,1.291450393052228e-34,1.25256629164068e-38,7.552890324148851e-51,8.3851213391869e-34,6.975215016958934e-26,4.5397474118868e-18,9.726786348822472e-26,8.81695977058383e-46,2.962857929420767e-44,7.063849734129665e-25,4.4930839060296885e-39,1.121869458348967e-18,1.09009863025403e-40,2.9101533623843495e-30,1.902729583493983e-40,1.8741000256403827e-37,5.711700288834174e-44,4.568000191098186e-44,6.753377379080602e-45,4.8600041229018e-40,1.1209275769622472e-57,1.670003635399647e-46,2.5634177758137404e-56,3.76,0.0,0.5092766664582706,0.99999999845743,1.828058566755024e-35,1.2082390322369956e-29,6.162586439193542e-11,5.903750640795486e-11,2.5883579839734036e-12,4.864956769229857e-24,1.542569763448655e-09,2.4864935474779213e-28,1.1136218551861038e-29,9.603565416785008e-38,3.6476125305070327e-44,9.724734322472745e-26,9.318097118555188e-26,4.37889351608773e-25,2.4733712737490503e-25,8.412224240916823e-30,7.251289350868022e-34,1.513912504727994e-26,5.923227094707141e-28,5.85410346070974e-40,1.6800749019602455e-38,3.0928684517940385e-33,5.053618586131986e-44,5.5928355583493256e-31,1.1830230720149869e-44,1.121869528106279e-18,2.3410887638838557e-29,2.4727495706763094e-44,3.258315364576408e-41,4.539747411940565e-18,1.3701062948058994e-16
1.4764082390624816e-15,0.6688539755452607,6.566866086214882e-23,8.704456588941472e-22,6.252160736624782e-29,9.607690135858655e-33,0.0,0.0,2.0551589438632514e-16,1.4298301461532798e-29,3.079941718504215e-34,3.527371279158996e-34,3.421149339441405e-38,2.0629286484911355e-50,1.7360328665810863e-33,1.4441297615614557e-25,6.809621598656336e-18,2.0138092700457732e-25,2.4084860838320466e-45,8.09248479021476e-44,1.4624805080910757e-24,1.2272006973104547e-38,1.6828042665695153e-18,2.977397740738555e-40,6.025103399717798e-30,5.52303872344527e-40,5.439918285623445e-37,1.6579719252903947e-43,1.3259497485092805e-43,1.9602974279556727e-44,1.3274179842312442e-39,4.1288405353991647e-57,6.12838864561122e-46,9.40738308376689e-56,3.76,0.0,0.5092766664274576,0.9999999976861463,4.992995345243536e-35,2.5015056835358863e-29,9.243880311544675e-11,8.855626647289475e-11,3.882536642537169e-12,1.007227465444147e-23,2.313853425563393e-09,5.147970971592565e-28,2.3056141547867747e-29,2.623075460663855e-37,1.2756051436708657e-43,2.01338442363174e-25,1.9291929988254809e-25,9.065942722332187e-25,5.1208010111022415e-25,1.741855155926411e-29,1.501290312642726e-33,3.134363799728826e-26,1.226329070527246e-27,1.598938344941385e-39,4.588805740981992e-38,8.447581724888023e-33,2.044021227952158e-43,1.1583447052616781e-30,3.2312323485883167e-44,1.6828044109931805e-18,4.8469273536622276e-29,7.007396348538387e-44,8.901926390262053e-41,6.80962159876765e-18,2.0551595866894733e-16
1.9685443882814727e-15,0.6688539755491719,8.807914913973184e-23,1.1605944524854816e-21,1.063333242059499e-28,1.6468500958321618e-32,0.0,0.0,2.7402120208868407e-16,2.4317667114387982e-29,6.444268641131856e-34,7.380476971424042e-34,7.158192941444513e-38,4.316336733792114e-50,2.9525370994669497e-33,2.456086537238839e-25,9.079495785277199e-18,3.424964797792603e-25,5.0399177620102436e-45,1.6932186163136011e-43,2.487296437228891e-24,2.5677145159768224e-38,2.243739048224009e-18,6.229712347756798e-40,1.024712324369056e-29,1.2078265368304377e-39,1.1896463466327802e-36,3.625878091305292e-43,2.8997028051339303e-43,4.286949750870676e-44,2.7774025882062235e-39,1.0738465222602401e-56,1.5890799156878053e-45,2.4394050845390276e-55,3.76,0.0,0.5092766663966446,0.9999999969148635,1.0447016878419229e-34,4.254406204477199e-29,1.2325174183724443e-10,1.1807502694142693e-10,5.176714895792305e-12,1.713029980797292e-23,3.085136165228825e-09,8.755353158401836e-28,3.921248271990833e-29,5.48842121938987e-37,3.187424156199583e-43,3.424242244659439e-25,3.2810508268015304e-25,1.5418793307136141e-24,8.709140894545248e-25,2.9627807748646003e-29,2.5533063206829942e-33,5.330732092231257e-26,2.0856646958592388e-27,3.345515843280021e-39,9.601316460519807e-38,1.7675163763038706e-32,5.5366887922588575e-43,1.9707192173628404e-30,6.760872772343768e-44,2.2437392938508452e-18,8.243354324322458e-29,1.5067864005780655e-43,1.8630366782923377e-40,9.079495785466513e-18,2.7402128781054454e-16
2.9528166867194544e-15,0.6688539755569944,1.337555921408964e-22,1.7408923675158557e-21,2.3168094627042825e-28,3.655274477643039e-32,0.0,0.0,4.110318173206538e-16,5.298324160279971e-29,2.0349014327627227e-33,2.3305597580256535e-33,2.2603401840702732e-37,1.362965874693013e-49,6.432975323239807e-33,5.351311707950623e-25,1.3619244158030733e-17,7.462313404658941e-25,1.5919537575246896e-44,5.346662732940216e-43,5.419312164375303e-24,8.108051363470405e-38,3.3656085242993646e-18,1.96715118502131e-39,2.2326392997178972e-29,4.017804988989495e-39,3.9573182977517396e-36,1.2062215876473436e-42,9.645786139634138e-43,1.426042705599013e-43,8.770181443323319e-39,5.366404881852431e-56,7.85317102816705e-45,1.2056206110856235e-54,3.76,0.0,0.5092766663350186,0.9999999953723009,3.29884590388995e-34,9.269484212847455e-29,1.8487761927521275e-10,1.7711254920374633e-10,7.765070071411488e-12,3.732342129436297e-23,4.6276986155653595e-09,1.907614296087052e-27,8.543612671396458e-29,1.7331005717387517e-36,1.4760855638626447e-42,7.460739105374373e-25,7.148734127399178e-25,3.3594400673439685e-24,1.897543888618876e-24,6.457080183492642e-29,5.563158118490355e-33,1.1614578646246928e-25,4.544238559248811e-27,1.0564124397072113e-38,3.031799302836072e-37,5.581268534366883e-32,2.7765514536128864e-42,4.297342525872566e-30,2.1349218478908442e-43,3.365609059470171e-18,1.7960589116127026e-28,4.916478490129858e-43,5.887024552159295e-40,1.3619244158443213e-17,4.110319459401956e-16
3.9370889851574366e-15,0.668853975564817,1.80559713042477e-22,2.321190714726085e-21,4.0675764110630645e-28,6.529781485771852e-32,0.0,0.0,5.480424323249068e-16,9.302074629854347e-29,4.6284581822535815e-33,5.3010079649316965e-33,5.14123370370302e-37,3.1001155565665955e-49,1.1294137983063216e-32,9.395102271527821e-25,1.815899253014073e-17,1.3101333314947483e-24,3.621945843922383e-44,1.216118145080491e-42,9.514488937295752e-24,1.8442061668006783e-37,4.487477885383099e-18,4.47435778518787e-39,3.919763354866519e-29,9.34698884406283e-39,9.206261393948935e-36,2.8063087979111265e-42,2.2439871899054495e-42,3.317533176870071e-43,1.9948100447250827e-38,1.6132172751409282e-55,2.341088277538844e-44,3.594136113807575e-54,3.76,0.0,0.5092766662733925,0.9999999938297423,7.503346265361641e-34,1.6274095577547926e-28,2.4650349670576356e-10,2.361500732130202e-10,1.0353423492646892e-11,6.552735131677579e-23,6.170257073079459e-09,3.3491309554756066e-27,1.4999728730647642e-28,3.9420264083453114e-36,4.2802928225078584e-42,1.3098569369651162e-24,1.2550760136505714e-24,5.898045124535987e-24,3.331447892002247e-24,1.1339447164746027e-28,9.767073956780874e-33,2.0391291803323294e-25,7.978154304561447e-27,2.402852189350457e-38,6.895938016813787e-37,1.2694793850393147e-31,8.330111386468765e-42,7.55062423147093e-30,4.8560484966614126e-43,4.487478824962944e-18,3.153275128968101e-28,1.1344711284589382e-42,1.3398368300829007e-39,1.8158992530864912e-17,5.480426038674455e-16
