Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189),S(4414),CF2(43),CF2O(49),S(4555),S(5169),C2F(4087),F(37),C2H3F2(66),S(4570),CHF3(42),CHO2(165),S(459)
0.00045539173821976627,0.7989270342593227,9.845178065239014e-05,3.343844519420123e-05,7.015818809878301e-05,0.03542808024399111,0.0,0.0,0.0008341876994138837,5.400322262527631e-05,0.3178447381912825,0.011076212882848718,1.1576203074690865e-05,2.7213542364140984e-13,9.638629396124354e-10,2.9273381544507004e-07,0.00226531663795844,0.007601976934617494,2.261163256026476e-05,8.344561420554171e-08,0.0042451559173347754,1.3783167628978546e-08,3.545268200627001e-08,0.0003080078111016791,4.829260107780482e-07,0.06179814833436779,6.325111693926794e-07,0.005537426340682479,0.003843274460097012,2.4174375336695148e-06,4.646606064851425e-07,1.4909332034390544e-09,3.9834907882541874e-07,2.966378292179126e-05,3.76,0.0,4.066379878518827e-06,0.7369894869782225,0.0996929170801127,0.019699288793077703,0.9510137258326364,0.45118404292254505,9.461762635879663e-09,6.331134398284009e-12,0.0003347471642447327,2.922312708524306e-05,7.825410286175822e-10,1.3033098380867995e-10,4.604347488708026e-09,0.011042938014794458,1.7130503460601753e-10,1.7291616536174633e-05,1.587717699783637e-05,0.0002499699928707315,0.0037241083773719755,8.66086628981612e-06,9.552879343280218e-06,1.8613404408511062e-12,3.491912638856553e-13,8.757801115001418e-09,1.1224638125095257e-08,6.839493087737317e-05,2.509234327295642e-06,0.008198032661335192,4.881863061979592e-07,3.698363062103828e-12,3.0931652193375375e-08,0.00020431245556892683,7.80040571349134e-07,0.009101740454883468,0.011922783998828568,1.178684086300212e-06,1.89660789507009e-09,2.1814350711448005e-06,1.7598247078138853e-07,0.0018998112652200594,2.37881130371995e-09,8.78727399557097e-06,2.1212327966830213e-08,0.0008840709048885739,0.00260263663829344,2.1415376261745175e-13,3.3272091525077616e-14,7.057673167583901e-08,9.024312561089555e-08,3.00515476146195e-07,3.9360600390461573e-10,0.00017432163813538195,9.428111036079433e-12,9.595609854287146e-12
0.00045751405242634875,0.7991043997808878,9.852819941866057e-05,3.343870293550052e-05,7.01649634493892e-05,0.03560131515987574,0.0,0.0,0.0008339359410483843,5.400508176525793e-05,0.3195370526601326,0.01114770393646498,1.1604825195280472e-05,2.7354149372271795e-13,9.66533116802676e-10,2.929659474998252e-07,0.002266192246452525,0.007610218249427767,2.2686284817319465e-05,8.383451418284538e-08,0.0042617858500600255,1.3891827448280444e-08,3.5484517210139025e-08,0.00030915728082973323,4.828472209941659e-07,0.061879491552182204,6.37284085727329e-07,0.0055745582946059745,0.0038526651522015542,2.4233569885509282e-06,4.6600069538763727e-07,1.4980037060423676e-09,3.9995918920702847e-07,2.994439097509182e-05,3.76,0.0,4.058932444405467e-06,0.7357786878871024,0.10019717167341564,0.019830463053978002,0.9520245169260629,0.45001278892628804,9.4372178929763e-09,6.314709842277682e-12,0.0003341972086011612,2.9134048789839257e-05,7.803373841361694e-10,1.2995604633721658e-10,4.5918080540737875e-09,0.011017323774802693,1.7054176692871834e-10,1.7279051590460228e-05,1.586122617038242e-05,0.0002493419511571774,0.0037206291197422223,8.643308867439097e-06,9.533513523295301e-06,1.85934448483932e-12,3.4881679755222913e-13,8.749790268551564e-09,1.123943632871425e-08,6.819899006575686e-05,2.5022159572543662e-06,0.008196796817617884,4.874644473842395e-07,3.689899904485212e-12,3.0785531331509864e-08,0.00020416056183681784,7.816125470227466e-07,0.009148598716710707,0.011966572354267662,1.1852461057510969e-06,1.9036448658466437e-09,2.195492089163136e-06,1.7711991318658565e-07,0.0019095146343144607,2.390967026614103e-09,8.828949542736024e-06,2.127320031717315e-08,0.0008878233820935567,0.002621656926851175,2.1476829107700415e-13,3.3367565812895576e-14,7.070396355501183e-08,9.023601182408525e-08,3.0117533155488356e-07,3.964568588112322e-10,0.00017447066940003307,9.4945204396509e-12,9.564944005949222e-12
0.00045963636663293124,0.7992814779614613,9.860482003252522e-05,3.343892021668126e-05,7.01715458191315e-05,0.03577434957767165,0.0,0.0,0.0008336744129022756,5.4005601132328996e-05,0.32122729051190346,0.011219265217882766,1.1633234128470233e-05,2.7495117746723503e-13,9.69196746599705e-10,2.931972134402154e-07,0.0022670631282872607,0.007618290517703326,2.276049492086238e-05,8.422295966278141e-08,0.004278376106091995,1.4000732411431173e-08,3.551615929199866e-08,0.00031030101983681114,4.827621116165925e-07,0.061959146439586214,6.420634444977735e-07,0.005611674904825283,0.003861978116995996,2.4292332195375007e-06,4.673309162060337e-07,1.5050656286483185e-09,4.015647576168322e-07,3.0225608045365204e-05,3.76,0.0,4.0515156765522915e-06,0.7345700177220061,0.10070092786475579,0.019961617396674562,0.9530328652526927,0.44884473186933516,9.41274014007803e-09,6.2983301159288215e-12,0.00033364821993412194,2.904492425993998e-05,7.781392107233303e-10,1.2958202487325774e-10,4.579293660849391e-09,0.010991754454509145,1.6978206091857048e-10,1.7266465545616794e-05,1.584526918636741e-05,0.00024871522431804623,0.0037171550532665017,8.625804812963521e-06,9.51420662112182e-06,1.8573451175512184e-12,3.4844169150577726e-13,8.741753398358449e-09,1.1253928425669595e-08,6.800355620632093e-05,2.495220015061577e-06,0.008195344793299662,4.867428599181474e-07,3.681449041494707e-12,3.064009458435176e-08,0.00020400710710706906,7.831660239145227e-07,0.009195409591479438,0.012010086629860965,1.1918090443080127e-06,1.910651531809848e-09,2.20956284185681e-06,1.7825850376887998e-07,0.001919209666135363,2.403112303982714e-09,8.870516082381443e-06,2.1333522597689143e-08,0.0008915663867092837,0.00264069098841447,2.1537726615392104e-13,3.3462177293954536e-14,7.08302634694765e-08,9.02285776548323e-08,3.018283878355262e-07,3.993131892266612e-10,0.0001746190621621339,9.561078790572753e-12,9.534240296147495e-12
0.0004617586808395137,0.7994582685732646,9.868164364148474e-05,3.343909733931005e-05,7.017793634955487e-05,0.035947182811662,0.0,0.0,0.000833403225443587,5.4004795285534184e-05,0.3229154438674243,0.011290895967423276,1.1661431249949704e-05,2.7636449854987945e-13,9.718538787400575e-10,2.9342761760626784e-07,0.002267929293138105,0.007626195389395326,2.28342643764779e-05,8.461095159525652e-08,0.004294926882195474,1.4109880949573411e-08,3.554760915742217e-08,0.0003114390464674955,4.826707449915263e-07,0.06203712552086109,6.46849156440985e-07,0.005648775418851458,0.0038712140370006447,2.435066579959662e-06,4.6865130227306253e-07,1.512118897069818e-09,4.03165767450355e-07,3.0507423444802837e-05,3.76,0.0,4.04412946240766e-06,0.7333634748900048,0.10120418388682581,0.020092748991569497,0.9540387757034872,0.4476798641398599,9.388329218159938e-09,6.281995112612705e-12,0.00033310019752009595,2.8955759256117958e-05,7.759465111293197e-10,1.2920892006945596e-10,4.5668043837091065e-09,0.010966230223339679,1.690259004084436e-10,1.7253858755816257e-05,1.5829306372802386e-05,0.00024808981465048656,0.0037136861447201646,8.60835405366383e-06,9.494958555789054e-06,1.8553424029858015e-12,3.480659577502234e-13,8.733690789338452e-09,1.126811668686938e-08,6.780862955475061e-05,2.488246413813546e-06,0.008193679647399333,4.86021550622863e-07,3.67301054066797e-12,3.049533951320559e-08,0.00020385213153850288,7.847012011651984e-07,0.00924217105917308,0.012053327435626182,1.1983727212387084e-06,1.9176277046956663e-09,2.2236467522841007e-06,1.7939819594528604e-07,0.0019288963789559387,2.4152471587549704e-09,8.911971505526647e-06,2.1393292263789594e-08,0.0008953000056297176,0.002659738564320313,2.15980662161315e-13,3.355592197765873e-14,7.09556470531073e-08,9.022082776531878e-08,3.0247471680606423e-07,4.021749847037808e-10,0.00017476686253230437,9.627786018318314e-12,9.503501377936076e-12
0.0004638809950460962,0.7996347713682578,9.875867139946008e-05,3.343923460310956e-05,7.018413617972845e-05,0.036119814194229,0.0,0.0,0.0008331224878967854,5.400267866279227e-05,0.32460150497185325,0.0113625954291005,1.16894179240242e-05,2.777814806028552e-13,9.745045622947137e-10,2.9365716432358885e-07,0.002268790750846033,0.007633934495041054,2.2907594690830376e-05,8.499849093678365e-08,0.004311438374333251,1.4219271495434266e-08,3.5578867714512854e-08,0.00031257137902301294,4.825731829235484e-07,0.06211344124231487,6.516411329266709e-07,0.005685859093144146,0.003880373587747311,2.440857420306956e-06,4.6996188693947285e-07,1.519163437925822e-09,4.047622025779413e-07,3.078982652779446e-05,3.76,0.0,4.036773689382125e-06,0.7321590577726547,0.10170693799672098,0.020223855036814446,0.9550422531807864,0.4465181781206378,9.363984968080368e-09,6.2657047256285774e-12,0.00033255314062397516,2.8866559438293726e-05,7.737592878394888e-10,1.288367325416209e-10,4.554340295737468e-09,0.010940751243266001,1.682732692692464e-10,1.7241231572854266e-05,1.5813338053413824e-05,0.00024746572437898414,0.003710222361512096,8.590956516789817e-06,9.475769246304676e-06,1.8533364046543936e-12,3.47689608198178e-13,8.725602726021984e-09,1.1282003369077544e-08,6.761421034121228e-05,2.4812950673798696e-06,0.008191804406795513,4.8530052632473e-07,3.6645844683917586e-12,3.0351263665612273e-08,0.00020369567456815288,7.862182774947805e-07,0.009288881130060132,0.012096295389919751,1.2049369582464831e-06,1.9245732041857733e-09,2.2377432479051966e-06,1.805389435072604e-07,0.001938574790697942,2.427371613416508e-09,8.95331374080115e-06,2.1452506928744358e-08,0.0008990243239997373,0.002678799398584709,2.1657845501166477e-13,3.364879612246761e-14,7.10801222812667e-08,9.021276672722085e-08,3.031143900745013e-07,4.050422351528422e-10,0.00017491411537794605,9.694642057082474e-12,9.472729856984861e-12
0.0004660033092526787,0.799810986084749,9.883590445974222e-05,3.3439332308241765e-05,7.019014644619877e-05,0.036292243078788144,0.0,0.0,0.0008328323080384328,5.399926556261922e-05,0.32628546621486587,0.011434362851268436,1.1717195502239008e-05,2.792021472569138e-13,9.771488457193694e-10,2.9388585790779914e-07,0.002269647511481111,0.007641509442700909,2.2980487367427537e-05,8.53855786547605e-08,0.004327910777527763,1.4328902486412284e-08,3.560993587456124e-08,0.00031369803575362614,4.824694865670486e-07,0.062188105959027365,6.564392861323487e-07,0.005722925194571269,0.0038894574366462407,2.446606087909885e-06,4.712627034067892e-07,1.5261991788075309e-09,4.0635404745085266e-07,3.107280669877843e-05,3.76,0.0,4.029448244784912e-06,0.730956764721859,0.10220918847997687,0.020354932762891107,0.9560433025996511,0.44535966618850203,9.339707230566563e-09,6.249458848191754e-12,0.00033200704849718266,2.877733034739818e-05,7.715775430703708e-10,1.2846546285262373e-10,4.5419014681928725e-09,0.010915317667942653,1.6752415140838678e-10,1.7228584347698974e-05,1.579736455021895e-05,0.000246842955652882,0.0037067636717970464,8.573612126953417e-06,9.456638608779555e-06,1.851327185589298e-12,3.4731265467275265e-13,8.717489492721016e-09,1.1295590712517864e-08,6.742029876660549e-05,2.4743658904281973e-06,0.00818972206096699,4.845797938504558e-07,3.656170889898217e-12,3.020786457521345e-08,0.00020353777474976285,7.877174505142945e-07,0.00933553784969682,0.01213899112064269,1.2115015802500596e-06,1.931487858767151e-09,2.251851760683881e-06,1.8168070059808212e-07,0.001948244918860044,2.439485689925421e-09,8.994540761095257e-06,2.1511164375070543e-08,0.0009027394249230241,0.002697873238314595,2.1717062232138287e-13,3.374079625109466e-14,7.120370338749755e-08,9.020439907036296e-08,3.0374747887347505e-07,4.07914930982957e-10,0.00017506086412800298,9.761646849625926e-12,9.441928286962092e-12
0.00046812562345926117,0.7999869125357041,9.891334396189169e-05,3.343939075288529e-05,7.019596828001914e-05,0.036464468835768385,0.0,0.0,0.000832532792488257,5.399457016717927e-05,0.327967320103496,0.011506197485846015,1.1744765318665334e-05,2.8062652228302314e-13,9.797867774906063e-10,2.9411370266953366e-07,0.002270499585259906,0.007648921822229762,2.305294391035177e-05,8.577221573386143e-08,0.004344344286029917,1.4438772372524926e-08,3.564081454874788e-08,0.00031481903486761084,4.823597164889465e-07,0.062261131951525855,6.612435291800458e-07,0.005759972998474556,0.0038984662445045826,2.4523129272480064e-06,4.725537849683131e-07,1.5332260482115382e-09,4.0794128679372836e-07,3.1356353403825887e-05,3.76,0.0,4.022153015871807e-06,0.7297565940654196,0.10271093364532823,0.020485979426670232,0.9570419288850323,0.4442043207157823,9.315495846242171e-09,6.233257373452437e-12,0.0003314619203801946,2.868807743247264e-05,7.69401278754537e-10,1.2809511153011274e-10,4.529487970597229e-09,0.010889929644544893,1.667785308230463e-10,1.7215917426901087e-05,1.5781386180637324e-05,0.0002462215105487534,0.0037033100443129205,8.55632080736954e-06,9.43756655778906e-06,1.84931480829583e-12,3.4693510889759586e-13,8.709351371379726e-09,1.1308880943886725e-08,6.722689500905745e-05,2.467458798007684e-06,0.008187435568898728,4.838593599493319e-07,3.647769869167782e-12,3.006513978759466e-08,0.00020337847001228537,7.891989148804862e-07,0.009382139292286552,0.012181415263355875,1.2180664152774574e-06,1.938371499667866e-09,2.265971729584514e-06,1.8282342190030257e-07,0.0019579067806097202,2.451589409822298e-09,9.035650573337658e-06,2.1569262409619128e-08,0.0009064453898370918,0.0027169598331149934,2.1775714194742134e-13,3.3831918923111925e-14,7.132639765493905e-08,9.019572927429471e-08,3.043740534014454e-07,4.1079306283572927e-10,0.0001752071510732671,9.828800341660109e-12,9.411099189010037e-12
0.00047024793766584365,0.800162550501355,9.89909910325469e-05,3.343941023512148e-05,7.020160280627063e-05,0.03663649085304423,0.0,0.0,0.0008322240466846022,5.398860654030631e-05,0.3296470592650654,0.011578098588438631,1.1772128691800638e-05,2.820546294472403e-13,9.82418405351519e-10,2.943407029308809e-07,0.0022713469825382357,0.007656173204887213,2.3124965824152165e-05,8.615840316532732e-08,0.004360739093294631,1.4548879611090495e-08,3.567150464759409e-08,0.00031593439452988557,4.822439327318341e-07,0.06233253142355096,6.660537758400514e-07,0.005797001788887414,0.003907400665363025,2.4579782797927704e-06,4.738351650693963e-07,1.540243975403697e-09,4.0952390569571073e-07,3.1640456132363056e-05,3.76,0.0,4.014887889838457e-06,0.7285585441064125,0.10321217182533901,0.020616992312129847,0.9580381369717067,0.44305213407036764,9.2913506556335e-09,6.217100194497298e-12,0.00033091775550225626,2.8598806046919792e-05,7.672304966631719e-10,1.2772567906216684e-10,4.517099870915545e-09,0.010864587313823325,1.660363915555124e-10,1.7203231153963244e-05,1.5765403259272016e-05,0.00024560139108734,0.0036998614484066634,8.539082480530775e-06,9.418553007119735e-06,1.847299334905768e-12,3.465569825269347e-13,8.701188643901868e-09,1.1321876275950275e-08,6.703399922752285e-05,2.4605737058943406e-06,0.008184947858291994,4.831392313603963e-07,3.6393814694658336e-12,2.9923086839967604e-08,0.00020321779760598473,7.906628646707357e-07,0.009428683561463652,0.012223568461376105,1.2246312934643803e-06,1.9452239643330958e-09,2.2801025996623884e-06,1.839670625987017e-07,0.0019675603927592103,2.4636827942043776e-09,9.076641218548106e-06,2.1626798979685e-08,0.0009101422984647741,0.0027360589351357514,2.183379931738499e-13,3.392216092074599e-14,7.14482218541909e-08,9.018676177944907e-08,3.04994183557909e-07,4.1367662152056745e-10,0.00017535301734270138,9.896102479485656e-12,9.380245039445174e-12
0.00047237025187242613,0.8003378997616801,9.906884680821843e-05,3.343939105151955e-05,7.02070511494815e-05,0.036808308537655245,0.0,0.0,0.0008319061747545852,5.3981388616187004e-05,0.3313246764594861,0.011650065418756274,1.179928693146591e-05,2.8348649243698086e-13,9.850437765236488e-10,2.945668629839134e-07,0.002272189713853554,0.007663265141512133,2.31965546112235e-05,8.654414195074098e-08,0.004377095391891662,1.4659222658589812e-08,3.57020070858379e-08,0.00031704413285700783,4.821221947535661e-07,0.062402316493687326,6.708699405728088e-07,0.005834010859429113,0.003916261345804269,2.4636024842395605e-06,4.751068769550792e-07,1.5472528905840632e-09,4.1110188984467136e-07,3.1925104422502495e-05,3.76,0.0,4.0076527537819704e-06,0.7273626131206974,0.1037129013789043,0.020747968733196405,0.9590319318048597,0.4419030986156067,9.267271499166493e-09,6.2009872043491386e-12,0.00033037455308025133,2.850952143767051e-05,7.650651982250446e-10,1.2735716588610312e-10,4.504737235313967e-09,0.010839290809710229,1.6529771767935522e-10,1.719052587158885e-05,1.574941609834788e-05,0.00024498259921088906,0.0036964178541008773,8.521897066468479e-06,9.399597867854908e-06,1.8452808269801315e-12,3.461782871073402e-13,8.693001591511052e-09,1.1334578906034837e-08,6.684161155217848e-05,2.453710530628153e-06,0.008182261822324044,4.824194148190651e-07,3.6310057525507074e-12,2.97817032540129e-08,0.0002030557940143541,7.921094930484299e-07,0.009475168793349573,0.012265451366438708,1.2311960480211818e-06,1.9520450999203137e-09,2.2942438193561128e-06,1.851115781709881e-07,0.0019772057717474993,2.4757658636981324e-09,9.11751077995951e-06,2.168377220153451e-08,0.0009138302286345775,0.0027551702993135305,2.1891315698857124e-13,3.401151929072872e-14,7.156918547333341e-08,9.017750095018506e-08,3.056079389269301e-07,4.165655984481573e-10,0.0001754985027941751,9.963553220611929e-12,9.349368265708602e-12
0.0004744925660790086,0.8005129601226325,9.91469124170043e-05,3.3439333497942955e-05,7.021231442950213e-05,0.03697992131533145,0.0,0.0,0.0008315792795639147,5.397293020125716e-05,0.3330001645763382,0.011722097240569253,1.182624133057737e-05,2.8492213504276077e-13,9.87662937905822e-10,2.9479218711767024e-07,0.00227302778991964,0.007670199163053706,2.3267711771848125e-05,8.692943310135738e-08,0.0043934133735169635,1.4769799983262432e-08,3.5732322778153626e-08,0.000318148267917702,4.819945613994306e-07,0.0624704991967116,6.75691938758842e-07,0.005870999513105667,0.003925048925117754,2.4691858761055124e-06,4.7636895388821144e-07,1.5542527248417177e-09,4.126752252858993e-07,3.221028786101805e-05,3.76,0.0,4.000447494736438e-06,0.7261687993574928,0.10421312069076487,0.020878906033184,0.9600233183393994,0.44075720671073104,9.243258217171945e-09,6.184918295971763e-12,0.0003298323123189626,2.8420228749118282e-05,7.629053846586793e-10,1.2698957240893664e-10,4.492400128429796e-09,0.010814040259763152,1.6456249334025093e-10,1.717780191919941e-05,1.5733425006574378e-05,0.0002443651367924876,0.0036929792320679576,8.50476448494534e-06,9.380701050786524e-06,1.8432593456168887e-12,3.457990340990618e-13,8.684790494107672e-09,1.1346991016265949e-08,6.664973208833298e-05,2.446869189292784e-06,0.008179380320340391,4.816999170168527e-07,3.622642779247747e-12,2.96409865540022e-08,0.0002028924949903831,7.935389909589526e-07,0.009521593155867874,0.012307064638383937,1.2377605151506595e-06,1.958834757596847e-09,2.3083948436473634e-06,1.8625692458501576e-07,0.00198684293364447,2.4878386384688842e-09,9.158257378751693e-06,2.1740180268459445e-08,0.0009175092563179136,0.002774293683289219,2.1948261515125678e-13,3.409999119911229e-14,7.168929572191891e-08,9.016795109197855e-08,3.0621538831313145e-07,4.194599852381209e-10,0.00017564364605991519,1.00311525246043e-11,9.318471255375378e-12
