Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734)
9.710528366512313e-17,0.851565081052271,3.871631359128667e-24,3.541429993071362e-20,2.9335321620263705e-28,1.8225966494283804e-37,0.0,0.0,1.62475019285573e-26,5.981140364762866e-48,3.839383508282037e-36,5.516670666750839e-41,5.287485305777626e-38,7.43877995174874e-48,9.027714691313757e-32,3.4652296175623285e-37,9.967032334568234e-48,3.1543587435747984e-25,1.446529892245424e-43,5.874518594358739e-41,2.0345870942001858e-23,1.890160404142738e-37,1.0964252557732044e-41,6.935205135249363e-85,3.3581249763177e-52,3.700865046947962e-39,5.277989894990862e-46,4.1326441723796265e-69,6.961900821661582e-105,1.8777326331889226e-90,5.239911341340915e-51,6.947386245859762e-63,1.0940818203089907e-49,4.591821623568737e-71,3.76,0.0,0.7935336153396751,0.9999999994918145,7.600468579762213e-47,9.630884511219736e-69,3.5384747370711163e-10,3.392095455032924e-10,1.4637928203728846e-11,4.51718088662013e-23,5.081855473328216e-10,5.567048755698737e-27,8.616528501594157e-28,1.837044458870497e-50,8.663556561431846e-49,3.1543587435444023e-25,2.9368679993998903e-25,2.3991277785781223e-24,1.488751081252751e-24,2.9335445577706723e-28,9.027725455287952e-32,1.1592392818488102e-35,1.720585721893831e-36,7.895111218145006e-53
1.9421060848884813e-16,0.8515650811065291,1.548652940226867e-23,7.082862770539782e-20,1.1734149331090956e-27,1.4580807528875648e-36,0.0,0.0,6.49900285710211e-26,9.569830068780438e-47,3.0715088206549144e-35,4.413342633620111e-40,4.229990835449542e-37,5.951025801802353e-47,3.6110867991640397e-31,2.7721851457963878e-36,1.5947283263601935e-46,1.2617442200790551e-24,1.1572327283688757e-42,4.6996166257377815e-40,8.138350983889007e-23,1.5121288862530702e-36,8.771453079055479e-41,8.877250820677316e-83,5.373004373304149e-51,2.96069400986019e-38,8.44478813427828e-45,2.6450518545813652e-67,3.5645164427114413e-102,2.4035656026703135e-88,8.383864986518184e-50,2.223168942109168e-61,1.7505352493188067e-48,2.9387737432248925e-69,3.76,0.0,0.7935336149858275,0.9999999989836289,1.2160771765261457e-45,6.163779605283965e-67,7.076950971840568e-10,6.784192366819654e-10,2.92758605017299e-11,1.8068727777059e-22,1.0163711482263463e-09,2.2268204126561516e-26,3.4466130607655076e-27,2.939273005822252e-49,1.3861716396360862e-47,1.2617442200547377e-24,1.1747473853367111e-24,9.596513566753447e-24,5.955005854275437e-24,1.173424849707632e-27,3.6110954103624198e-31,9.273918623972941e-35,1.3764698496858362e-35,1.263218620907378e-51
3.8842125813629814e-16,0.8515650812150454,6.194611979689388e-23,1.4165732175511962e-19,4.693674040717148e-27,1.1664694467475992e-35,0.0,0.0,2.5996015717977895e-25,1.531173262469354e-45,2.457208912002286e-34,3.530681903105418e-39,3.3839949311349524e-36,4.760820937595134e-46,1.4444347690162488e-30,2.2177492042128427e-35,2.551573238588656e-45,5.046980254923301e-24,9.257997709911818e-42,3.759694009436687e-39,3.2553409269589653e-22,1.2097033367347834e-35,7.017239530581446e-40,1.1362926053642414e-80,8.596813792963058e-50,2.3685566067047532e-37,1.3511663277063563e-43,1.6928366857716373e-65,1.8250437419206022e-99,3.0766193243953912e-86,1.3414194445503814e-48,7.114168525327551e-60,2.800867891838715e-47,1.880823078096433e-67,3.76,0.0,0.7935336142781323,0.9999999979672581,1.9457289321156222e-44,3.944831563142083e-65,1.415390343506927e-09,1.3568386247380284e-09,5.855171876745275e-11,7.227491048949739e-22,2.032741864504055e-09,8.907284686315091e-26,1.378645895019225e-26,4.702838794087628e-48,2.2178810222919823e-46,5.046980254728758e-24,4.6989887853080454e-24,3.8386055582643095e-23,2.3820024292944118e-23,4.6937533735108215e-27,1.4444416580007082e-30,7.419136798558518e-34,1.1011770984288492e-34,2.0211507435228149e-50
5.826319077837482e-16,0.8515650813235616,1.316354994741367e-22,2.1248605430525494e-19,9.974078018858132e-27,3.335382453104205e-35,0.0,0.0,5.524153620909568e-25,5.837598473301826e-45,7.026084459773057e-34,1.0095555782486335e-38,9.67611377980887e-36,1.3612972053101263e-45,3.0694237629294667e-30,6.342241355908596e-35,9.727886212703043e-45,1.0724837538863054e-23,2.647231889213086e-41,1.075037558940817e-38,6.917599816726483e-22,3.4589956488382723e-35,2.0467076266216952e-39,6.356095362945099e-80,3.2775362571399912e-49,7.0316542923419e-37,5.151321688386126e-43,8.514601276125911e-65,9.890070876613077e-99,1.7209848833114417e-85,5.114163171732864e-48,3.3401151222293144e-59,1.0678328309591743e-46,1.0733011595670005e-66,3.76,0.0,0.7935336135704371,0.9999999969508878,7.390025160758484e-44,2.251137267973716e-64,2.1230855891987775e-09,2.035258018492807e-09,8.782757070289771e-11,1.535841741885886e-21,3.0491120952726527e-09,1.8927983566939955e-25,2.929623426193709e-26,1.7929575203719692e-47,8.455682056970344e-46,1.0724837538306794e-23,9.985349448406569e-24,8.157036489752777e-23,5.0617549714346583e-23,9.974304861082313e-27,3.069443963553595e-30,2.1782670767533674e-33,3.2691213381856826e-34,7.691300090620716e-50
7.768425574311982e-16,0.8515650814320778,2.245546634082705e-22,2.833148253558638e-19,1.7014636064266952e-26,7.035307688457368e-35,0.0,0.0,9.423556442831444e-25,1.5706490114447753e-44,1.482005206153513e-33,2.129447401102185e-38,2.0409732375177213e-35,2.8713699527756386e-45,5.236075543376142e-30,1.3379258735777738e-34,2.6173633291235084e-44,1.8295317977591342e-23,5.583825864582829e-41,2.2675656249087017e-38,1.1800611778256602e-21,7.296023812110657e-35,4.3931357099242715e-39,3.32665978402918e-79,8.818455821509566e-49,1.5321608376687748e-36,1.3860010847360233e-42,3.70644347056055e-64,9.221420565185274e-98,9.007318505010089e-85,1.3760037478992822e-47,1.042406859353367e-58,2.873088278892172e-46,4.1990543973825566e-66,3.76,0.0,0.7935336128627418,0.9999999959345182,1.9762288645246667e-43,8.807076002020339e-64,2.8307808342596077e-09,2.7136774179463e-09,1.1710341630806612e-10,2.619965109294265e-21,4.065481840532374e-09,3.2288918462008973e-25,4.9975942950099783e-26,4.824085103974515e-47,2.2750667281379862e-45,1.8295317976418046e-23,1.703382840858207e-23,1.3914943837086414e-22,8.634758020859373e-23,1.7015114540239657e-26,5.236119102300635e-30,4.7020974586015864e-33,7.123247322335634e-34,2.0632141526308825e-49
1.1652638567260983e-15,0.8515650816491103,4.649118571057677e-22,4.249724578155368e-19,3.522675548328077e-26,1.921572632790135e-34,0.0,0.0,1.951027719425508e-24,6.35275897233372e-44,4.047818148547097e-33,5.816191653630612e-38,5.574533645119519e-35,7.842601242322347e-45,1.084062813432675e-29,3.6551667687089488e-34,1.0586406721997788e-43,3.78781561463489e-23,1.5251399231201905e-40,6.193425169485982e-38,2.4431668453786967e-21,1.9927704411051206e-34,1.2406624764375822e-38,4.939832834272909e-78,3.566777617700957e-48,4.447392339283464e-36,5.6059180514148725e-42,3.575347040064275e-63,3.9765934975174545e-96,1.3375373144342903e-83,5.56548607326962e-47,5.154665230656439e-58,1.1620740488014544e-45,3.516691044108109e-65,3.76,0.0,0.7935336114473514,0.9999999939017798,7.884159252816773e-43,7.375885884378123e-63,4.246171322900302e-09,4.070516230227815e-09,1.7565509266163574e-10,5.4243041282284764e-21,6.0982201915929235e-09,6.68501231644545e-25,1.0346889293468365e-25,1.951184274475293e-46,9.201924000079358e-45,3.787815614314435e-23,3.5266367156750127e-23,2.8809120574341054e-22,1.787716777903095e-22,3.522806234967902e-26,1.0840752199860513e-29,1.3419194712993284e-32,2.067661278935497e-33,8.28932544729047e-49
1.5536851560209983e-15,0.8515650818661428,7.906932108306521e-22,5.666302318557107e-19,5.991166750874622e-26,4.020595279535228e-34,0.0,0.0,3.3181872002263395e-24,1.7207878137835836e-43,8.469393827291366e-33,1.2169437582967207e-37,1.166379415434527e-34,1.6409343810879987e-44,1.843706699659541e-29,7.64923520868283e-34,2.8675728081153622e-43,6.442086192056823e-23,3.19114766577908e-40,1.295871735862738e-37,4.1551869652525854e-21,4.169542409181422e-34,2.6611598953847026e-38,2.352164789501277e-77,9.661424404849655e-48,9.725949173637248e-36,1.5184889914213935e-41,1.4609143166959515e-62,2.6017793770754638e-95,6.368896696232012e-83,1.5075378459425991e-46,1.6196668284680675e-57,3.14774773569789e-45,1.3820989840970999e-64,3.76,0.0,0.7935336100319609,0.9999999918690433,2.1209871304641522e-42,2.898804791559324e-62,5.661561809220511e-09,5.427355063465523e-09,2.342067457365321e-10,9.225319147910413e-21,8.130956757266097e-09,1.1369458094628473e-24,1.7597357113779874e-25,5.285222660935321e-46,2.4925533824425555e-44,6.442086191386338e-23,5.997883546182008e-23,4.899676288308023e-22,3.0404376649900073e-22,5.991440191053919e-26,1.8437334738787342e-29,2.900036862569428e-32,4.521746251352345e-33,2.2378843683375245e-48
1.9421064553158983e-15,0.851565082083175,1.2080004167064325e-21,7.08288157589683e-19,9.153177614724464e-26,7.319382282423581e-34,0.0,0.0,5.069440336449429e-24,3.865696689327752e-43,1.5418215731572003e-32,2.215403142378364e-37,2.123350098493269e-34,2.9872580763799556e-44,2.8167668930389327e-29,1.3926949373706269e-33,6.441928329382772e-43,9.842058158909615e-23,5.809445706950451e-40,2.3590850044967226e-37,6.348186862537528e-21,7.59049271552611e-34,4.928609785865985e-38,8.942436273240862e-77,2.170410134599577e-47,1.8247211303716805e-35,3.4112382973981816e-41,4.7590032907675e-62,1.4154388654096192e-94,2.4213375201997596e-82,3.3866387083825463e-46,4.168721988024784e-57,7.07133818743509e-45,4.3399947677399185e-64,3.76,0.0,0.7935336086165704,0.9999999898363087,4.7430269487343784e-42,9.102670829546697e-62,7.076952293054483e-09,6.784193919156287e-09,2.92758373870002e-10,1.4094200780200864e-20,1.0163691410025775e-08,1.7369967667354635e-24,2.688479852616593e-25,1.1873091161836408e-45,5.599456156855059e-44,9.842058157689039e-23,9.163407899178302e-23,7.485597334779727e-22,4.645101186491447e-22,9.153675402126113e-26,2.8168166846963915e-29,5.398249387653707e-32,8.483419414063095e-33,5.0162482968807055e-48
2.7189490539056984e-15,0.8515650825172401,2.322941279372218e-21,9.916044736702707e-19,1.7601362874798981e-25,1.9325605220702203e-33,0.0,0.0,9.748354150698333e-24,1.4990673321342305e-42,4.0708692991629424e-32,5.84934304110005e-37,5.606277185654324e-34,7.887240319111148e-44,5.416541237587623e-29,3.6777117313816074e-33,2.4981145420401142e-42,1.8925955531153455e-22,1.5339226793451777e-39,6.228680252508822e-37,1.220733839155565e-20,2.0041139666175234e-33,1.3284784262676628e-37,1.221368811985201e-75,8.416582458007518e-47,4.992774216185213e-35,1.3228338179975842e-40,4.1351763140049646e-61,4.843277448769431e-93,3.3072883857946253e-81,1.3132966299137894e-45,2.3545747098875355e-56,2.7421990577504124e-44,3.95056483884154e-63,3.76,0.0,0.7935336057857895,0.9999999857708453,1.8314045986985475e-41,8.285864542363599e-61,9.907733253107552e-09,9.497871699307288e-09,4.098615537460485e-10,2.7102637458259818e-20,1.422915485665704e-08,3.340185206734296e-24,5.169857092794322e-25,4.604233480992209e-45,2.1714113789165948e-43,1.892595552793083e-22,1.7620895276616194e-22,1.4394533946958394e-21,8.932362258526642e-22,1.7602677180173896e-25,5.416676096230621e-29,1.4636983414169165e-31,2.321223631661085e-32,1.9412065899649472e-47
4.2726342510852985e-15,0.8515650833853701,5.6672694668122546e-21,1.55823895293104e-18,4.294265860490252e-25,7.473129757089238e-33,0.0,0.0,2.3783031991223142e-23,9.641502244241221e-42,1.5741455694972774e-31,2.261870693377483e-36,2.1678643966537588e-33,3.0498689970632385e-43,1.3214711392539965e-28,1.4222898401040596e-32,1.6067284122491362e-41,4.617373754220281e-22,5.931928043891031e-39,2.4085319812114368e-36,2.9782208757728103e-20,7.74959121509549e-33,5.218334323129787e-37,3.617174611339111e-74,5.4132817283260425e-46,1.9828756868578267e-34,8.508021320458694e-40,7.330964596326821e-60,3.9119571225593694e-91,9.795786546921e-80,8.446711325460288e-45,2.6352268905900363e-55,1.7637265845895852e-43,7.339220325892151e-62,3.76,0.0,0.7935336001242276,0.9999999776399416,1.176711476894071e-40,1.5393110857917277e-59,1.5569295142940483e-08,1.492522753300442e-08,6.440676098037851e-10,6.612216859101767e-20,2.2360058457761822e-08,8.149050523767126e-24,1.2612914508165533e-24,2.9612919895970524e-44,1.3965991276985515e-42,4.617373752974156e-22,4.298957752677135e-22,3.511828000628083e-21,2.179224448019319e-21,4.294774081300125e-25,1.3215243009002036e-28,5.774556420881824e-31,9.218745826596157e-32,1.2479061058208053e-46
7.380004645444499e-15,0.8515650851216299,1.6817287224858273e-20,2.691515305923829e-18,1.274340991327922e-24,3.9332490008494e-32,0.0,0.0,7.057484082454768e-23,9.142055341265517e-41,8.284577086365765e-31,1.1904182551381871e-35,1.1409251832871593e-32,1.6051039905726424e-42,3.921387461983653e-28,7.485820740288601e-32,1.523544769209011e-40,1.3701887888085784e-21,3.1224389009689974e-38,1.2675788491955954e-35,8.837706754898949e-20,4.078508387786056e-32,2.7681912694487906e-36,1.994382303605079e-72,5.132895345210851e-45,1.0574705924245054e-33,8.067279684180876e-39,2.246358282310951e-58,6.975156944708688e-89,5.40215068744673e-78,8.009204456034392e-44,4.757208843935609e-54,1.6724324960342728e-42,2.3324598549513877e-60,3.76,0.0,0.7935335888011039,0.9999999613782277,1.117446655606303e-39,4.891995949431334e-58,2.6892418801416088e-08,2.5779940294856097e-08,1.1124785061674605e-09,1.9621353441178576e-19,3.862177241688313e-08,2.4181921927226214e-23,3.7428307529758086e-24,2.8078960778342695e-43,1.3242912699811664e-41,1.37018878815276e-21,1.275687690418408e-21,1.0421141936137656e-20,6.466719865617624e-21,1.2746084609573182e-24,3.9216699499593467e-28,3.0695929749856968e-30,4.916400823945761e-31,1.1841120353178686e-45
1.3594745434162899e-14,0.8515650885941491,5.695738330480197e-20,4.958097582038743e-18,4.3162794015096496e-24,2.5160018192885834e-31,0.0,0.0,2.3902604990722536e-22,1.1023412927056316e-39,5.298869179004257e-30,7.614220543045199e-35,7.297417694116167e-32,1.0266182092352946e-41,1.3281093442371279e-27,4.788065871081707e-31,1.837194091278916e-39,4.640675535176403e-21,1.997808441037524e-37,8.10740659668646e-35,2.993194280784308e-19,2.6086050303147216e-31,1.7759844329514824e-35,1.6169626238270797e-70,6.189277812539908e-44,6.796477253855013e-33,9.72743048461002e-38,9.658494617260269e-57,2.0230956960240264e-86,4.381623235653397e-76,9.657547333325558e-43,1.1259577179101554e-52,2.0167762802206017e-41,1.0243687470247187e-58,3.76,0.0,0.793533566154857,0.9999999288551725,1.3500365922064318e-38,2.1484190990333666e-56,4.953866563375021e-08,4.748937019506581e-08,2.049295437354953e-09,6.645422961544278e-19,7.114482747748812e-08,8.190084870918155e-23,1.2676508857241937e-23,3.3857477314179246e-42,1.596913207495192e-40,4.640675530981765e-21,4.32052612588656e-21,3.529469135779288e-20,2.190171630893353e-20,4.317990126976602e-24,1.328290671576913e-27,1.9705201308021046e-29,3.159861980337321e-30,1.4291010226245028e-44
2.6024227011599703e-14,0.8515650955391875,2.0859914058442494e-19,9.49138042633711e-18,1.5810004833619808e-23,1.794361339319512e-30,0.0,0.0,8.754074037858715e-22,1.5218244338617092e-38,3.7782367133916254e-29,5.429472448599139e-34,5.203236084793013e-31,7.319825460613323e-41,4.86403057093757e-27,3.414010731644297e-30,2.5366406508055366e-38,1.6996409135500088e-20,1.4254584513966989e-36,5.7806422658309285e-34,1.096225429629541e-18,1.859955109378591e-30,1.2679063223781244e-34,1.6303074693286947e-68,8.54474618427396e-43,4.853146274045978e-32,1.3429015792829913e-36,5.025369027701196e-55,5.1923291615189765e-84,4.4214191753357424e-74,1.3332937109412935e-41,3.084347950089803e-51,2.7847120839095403e-40,5.38880153032553e-57,3.76,0.0,0.7935335208623653,0.999999863810554,1.8665811053377816e-37,1.1301507671835662e-54,9.483115735989559e-08,9.090824750181753e-08,3.922909853209148e-09,2.43379652782489e-18,1.361894461578535e-07,2.999562537696492e-22,4.6427251264844945e-23,4.674183548433179e-41,2.2048607330402506e-39,1.6996409105591313e-20,1.5823241778706807e-20,1.292622925492764e-19,8.021224340374486e-20,1.5822202371739167e-23,4.865324993563152e-27,1.4065637062150433e-28,2.256410641676592e-29,1.974266926339831e-43
5.0883190166473304e-14,0.8515651094292632,7.973191533009947e-19,1.8558419341890932e-17,6.044658932544688e-23,1.3548514727359982e-29,0.0,0.0,3.3460690327753485e-21,2.25798489406591e-37,2.8515780644532916e-28,4.098323657912089e-33,3.9270492516713986e-30,5.524187192178089e-40,1.8591564318076442e-26,2.576637669499594e-29,3.7646657293662666e-37,6.496865432371193e-20,1.0773079358017041e-35,4.362631366292473e-33,4.190101305057204e-18,1.403701862829018e-29,9.578849692709024e-34,1.847276580216937e-66,1.2678769149312335e-41,3.664251552057335e-31,1.992488395914964e-35,2.893769908426024e-53,3.389964799888753e-81,5.017949994649224e-72,1.9783510081186895e-40,9.121439374902505e-50,4.133187538541987e-39,3.1206836299307573e-55,3.76,0.0,0.7935334302773897,0.999999733727282,2.7724644691040782e-36,6.544205984669126e-53,1.854161330582113e-07,1.7774607213811333e-07,7.670060901487729e-09,9.302555152679767e-18,2.662727180980547e-07,1.1465465377286576e-21,1.7746565795023445e-22,6.9353380411682e-40,3.272205085545229e-38,6.496865409798073e-20,6.047944788135359e-20,4.94073426191717e-19,3.0659170531427034e-19,6.053864276996274e-23,1.8601338610800278e-26,1.061858996259348e-27,1.7037310964997835e-28,2.93051879263979e-42
1.0060111647622051e-13,0.8515651372094097,3.116462022202878e-18,3.6694390608185476e-17,2.3639685107607314e-22,1.0535801582661698e-28,0.0,0.0,1.3079000063893697e-20,3.477508309824169e-36,2.2155942535054485e-27,3.18505020305332e-32,3.0511583115209913e-29,4.2915725775166466e-39,7.266838129367966e-26,2.001896400920082e-28,5.800902198769062e-36,2.5397300292327897e-19,8.393067503291967e-35,3.389269635933499e-32,1.6378122203880012e-17,1.0905170497230557e-28,7.454120323960722e-33,2.224002518913696e-64,1.9528421573451317e-40,2.847188915226297e-30,3.0685500738602194e-34,1.755913495673434e-51,1.6108952582117333e-78,6.060899803512452e-70,3.047141180468375e-39,2.8063111631505296e-48,6.369844832980926e-38,1.899696812265419e-53,3.76,0.0,0.7935332491074691,0.9999994735845978,4.273808659151802e-35,3.983067065181579e-51,3.665860534389248e-07,3.514220014901543e-07,1.5164051876028532e-08,3.636038745490006e-17,5.264154023085513e-07,4.4817693841859455e-21,6.937249498487921e-22,1.0681335924128823e-38,5.041890341003744e-37,2.5397300116943665e-19,2.363865684025937e-19,1.9311724505044233e-18,1.1983678661497814e-18,2.371119868693144e-22,7.274436043619311e-26,8.250173863591296e-27,1.3239575326150276e-27,4.5144341419957387e-41
1.503190427859677e-13,0.8515651649895499,6.957816974289303e-18,5.483288713978824e-17,5.280215825783778e-22,3.322494473113887e-28,0.0,0.0,2.92007486655415e-20,1.52112699746634e-35,6.982258046238014e-27,1.00390469450233e-31,9.615369618264373e-29,1.3523338600155383e-38,1.622394906054181e-25,6.308642900678791e-28,2.538177899499981e-35,5.67078856548288e-19,2.6500928517348333e-34,1.068021463182561e-31,3.6566509059978944e-17,3.4364205464799265e-28,2.351502056210682e-32,2.0787412007179182e-63,8.542591055967845e-40,8.972635618150786e-30,1.3422235419361222e-33,1.355306027954067e-50,1.852834958933468e-77,5.670049833610075e-69,1.332951832373202e-38,1.5503436380667338e-47,2.787369104148459e-37,1.3445328418042378e-52,3.76,0.0,0.7935330679375902,0.9999992134737239,1.8643169933233321e-34,2.818890304957376e-50,5.477559324651131e-07,5.250983042656593e-07,2.265762803704916e-08,8.117772094443672e-17,7.865262762953766e-07,1.0006541362462927e-20,1.548939173070726e-21,4.672290785856668e-38,2.206029859187456e-36,5.670788510212534e-19,5.277421912958331e-19,4.311537344463724e-18,2.67547815500907e-18,5.302750756617944e-22,1.624789989839389e-25,2.5998434930955075e-26,4.172640464750467e-27,1.9718361005180538e-40
2.497548954054621e-13,0.8515652205498117,1.9206728917269964e-17,9.111746117826023e-17,1.459087295401959e-21,1.5244930391817575e-27,0.0,0.0,8.061077922327396e-20,1.1790177639772934e-34,3.1984410901051975e-26,4.600682803249589e-31,4.404500983328165e-28,6.193340018492186e-38,4.478543673161498e-25,2.8896699952096007e-27,1.969264848252127e-34,1.5657592640911626e-18,1.2199816330729004e-33,4.891454072382426e-31,1.0094446705783616e-16,1.5738533853804188e-27,1.080067025732209e-31,9.491836441707693e-62,6.622580488587011e-39,4.1099493480377155e-29,1.0403057446532505e-32,3.242153769719368e-49,3.7280556674009994e-75,2.6063779369087638e-67,1.033357253520822e-37,2.0378995693999467e-46,2.163250728416093e-36,3.3176138324633844e-51,3.76,0.0,0.7935327055979563,0.9999986933473866,1.4446525853503876e-33,6.953380563475404e-49,9.100955664539869e-07,8.724520299693628e-07,3.764353603630788e-08,2.240840310847639e-16,1.3066526136085365e-06,2.7625944546973865e-20,4.276573014348081e-21,3.6216601780812533e-37,1.7114531302611431e-35,1.5657592387734798e-18,1.456715607169308e-18,1.1901793410580626e-17,7.385536102941441e-18,1.469407728439524e-21,4.489522881210786e-25,1.1907423675594265e-25,1.911653438842857e-26,1.5276029189326245e-39
