Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),C2H2O(373),CH3O2(183),CHF2(81),S(1537),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(140),S(2988),F(37),C2HF(58),C2HF(3940),CF2CH(73),C2HF2(72),S(3117),CF2(43),CF2O(49),S(4341),S(4409),C2F(3939),C2H3F2(66),S(4619),CHF3(42),S(4047),CHO2(165),C2H2F3(67),C2H2F3(68),S(5214),CFO(51),CHF2O(615),S(3044)
5.390172801137878e-10,0.5315364185811632,4.661476210717475e-16,3.64380226918689e-20,2.743608222949008e-20,1.232378114271509e-19,0.0,0.0,3.674523965423043e-12,5.585477367478397e-19,9.040070701308813e-22,6.4191521459389776e-21,1.4343670902366182e-20,8.256785654460107e-39,8.750197076355275e-28,1.2637077329345229e-18,7.141572410782665e-16,3.7191369049220434e-18,2.151108954650826e-34,6.669961599505757e-37,3.850961755830453e-19,9.458540384644338e-30,3.694831212159441e-17,1.105911367149931e-28,1.4792453630541203e-23,2.4531365535587097e-25,1.1951636395342419e-17,2.8782328551438216e-22,1.590890471255143e-33,4.068574417872484e-35,2.2747984676176654e-28,9.558827994841343e-30,4.6553134030263865e-21,8.656391015432569e-27,3.76,0.0,0.714626066560781,0.9999532121749579,1.8756746234877877e-22,1.964086959209792e-13,7.244954904423825e-08,7.083233179774119e-08,1.6172172116072654e-09,1.4244141253098354e-17,4.678782136664345e-05,2.502969244523398e-22,9.427836025651227e-25,1.1309042686166343e-25,5.314617891143e-26,3.704010681159987e-18,1.6918955034580564e-18,1.5465188391596018e-18,7.20459297300993e-19,5.505587070243523e-21,9.515543204975259e-26,4.2207274453326535e-19,3.542753111754147e-21,2.052799150400438e-26,1.7516266003684592e-25,1.925067503462235e-20,4.148574620309431e-29,1.2601516723604179e-21,1.350021065913419e-30,3.824050627205092e-17,4.972143000176659e-33,5.236783443167488e-21,7.114781447666222e-16,4.035950945824451e-26,5.259815108319494e-13,3.708508432571037e-15,1.9674998809034653e-26,3.1404008673918544e-12,1.4520429122399448e-26,1.1435802953646871e-15,1.2161935926961109e-17,4.251145748591656e-24,7.405634633854357e-36,8.607639525189694e-29,5.441523467294807e-34,1.0441440830719475e-31,1.9641137372910954e-13,5.18595838776903e-21,4.2110625342166164e-36,1.6509368422165222e-40,5.05593168221803e-41,4.377448349628369e-17,1.4779749917261395e-30,1.6830171022127108e-26,3.837835150356919e-38,2.49113879529089e-29,1.680692094891049e-32,6.10936180099483e-29,1.7279529670849457e-40,1.5686887389832955e-30,1.917378502850011e-22,5.296445732358836e-26
5.582113055296423e-10,0.5315364188316465,4.998117945240203e-16,4.020858442131578e-20,3.025258090054729e-20,1.368308729347893e-19,0.0,0.0,3.805488411560376e-12,5.99047200550755e-19,1.0034876080132765e-21,7.294615332837328e-21,1.5907902047732823e-20,9.159659803671964e-39,9.375209610662078e-28,1.3531790498170618e-18,7.396863330527071e-16,4.020570839700734e-18,2.471288987923653e-34,7.411541395995527e-37,4.130497015791784e-19,1.0505032773632025e-29,3.8217546935480985e-17,1.2283119803072336e-28,1.5864731801782045e-23,2.818416693106492e-25,1.279370681710833e-17,3.192235885169546e-22,1.767318623798634e-33,4.569582397356189e-35,2.5262374037325405e-28,1.0975310087907599e-29,5.1631691859434706e-21,9.94541776920852e-27,3.76,0.0,0.714626063980766,0.9999525076564615,2.093525257897968e-22,2.0340267117629295e-13,7.502942628386612e-08,7.335922319700335e-08,1.6702030494888454e-09,1.524350586227983e-17,4.7492339731864425e-05,2.691823230002598e-22,1.0056453225633436e-24,1.1974197246174936e-25,5.810054561255176e-26,4.003805876771032e-18,1.7931452547828263e-18,1.6553703507604526e-18,7.712237961600721e-19,6.105775688746774e-21,1.0931718566484342e-25,4.392678891322804e-19,3.799720605778798e-21,2.334887424959212e-26,1.9367252864658778e-25,2.118266631337254e-20,4.664134024413174e-29,1.3976275720501848e-21,1.6064133889359203e-30,3.960227578539139e-17,5.430179199880044e-33,5.61671700277683e-21,7.368131282644105e-16,4.63653467530338e-26,5.446854890208749e-13,3.977198837070727e-15,2.1275242230040313e-26,3.2520714984288213e-12,1.5570122764213188e-26,1.2263052992473278e-15,1.3000288777031572e-17,4.714913120184746e-24,8.508393905508629e-36,9.559666164561409e-29,6.258598133898214e-34,1.2002659439981633e-31,2.0340554299743744e-13,5.562184790536765e-21,5.013252758406635e-36,1.962339757334877e-40,5.80898728721204e-41,4.694557087087368e-17,1.6393751076803657e-30,1.828629388614984e-26,4.4742582128093977e-38,2.8418441557986565e-29,1.9331467022632926e-32,6.785698795629928e-29,2.036630323948552e-40,1.7553887495591077e-30,2.0531700206716657e-22,5.88249883178449e-26
5.774053309454968e-10,0.5315364190821298,5.346477225786236e-16,4.423567593150685e-20,3.3254271917858036e-20,1.5138798867981934e-19,0.0,0.0,3.936460985950156e-12,6.409648839072295e-19,1.1099688701991424e-21,8.252943572917188e-21,1.7580234706252132e-20,1.0125266413909843e-38,1.0021130824624943e-27,1.4455611818094858e-18,7.652221894489969e-16,4.335087050404094e-18,2.8257231945921488e-34,8.206518074106827e-37,4.419852151669537e-19,1.1625972563007302e-29,3.948366512712015e-17,1.3594264780988702e-28,1.697452790503848e-23,3.2228056411753233e-25,1.3662764763377162e-17,3.527956288011042e-22,1.9563568673895764e-33,5.113345257647824e-35,2.7955293927623027e-28,1.2542214522252755e-29,5.7061470750471145e-21,1.1372460741982709e-26,3.76,0.0,0.714626061400751,0.9999518394860933,2.3283447322007503e-22,2.1039664643397564e-13,7.760930351418193e-08,7.588641340708058e-08,1.7228900671612904e-09,1.6274458360770374e-17,4.816050996900678e-05,2.8877908655348703e-22,1.0699861433898019e-24,1.2651380373285018e-25,6.330167174508922e-26,4.316570775419552e-18,1.8961282479985046e-18,1.767698858321147e-18,8.236156100959054e-19,6.747421192967832e-21,1.2499413796106342e-25,4.566119776509308e-19,4.0656955539008445e-21,2.6443915882269354e-26,2.1338111662401557e-25,2.3226925821850953e-20,5.2198003488479e-29,1.5446117837366215e-21,1.900235643548563e-30,4.096404887744189e-17,5.909343346621713e-33,6.009978516726902e-21,7.62148094449813e-16,5.301350145717887e-26,5.633877018206416e-13,4.255276596985278e-15,2.2949397322115235e-26,3.3637314270094877e-12,1.6653366439927568e-26,1.3119068746438845e-15,1.3864484853944242e-17,5.2107539653663555e-24,9.729222690019045e-36,1.0579376512690977e-28,7.164378739845731e-34,1.3732366750013373e-31,2.1039971904631545e-13,5.951606270004572e-21,5.933123913124134e-36,2.3187540717622936e-40,6.642711510219703e-41,5.022739642730019e-17,1.8119599580574273e-30,1.981813882479884e-26,5.187428559316537e-38,3.2267098124605345e-29,2.2130252228999105e-32,7.510208332217602e-29,2.3865114533126676e-40,1.9569782601624917e-30,2.193385490632733e-22,6.510252719170121e-26
5.965993563613512e-10,0.531536419332613,5.706552281217298e-16,4.852777358609699e-20,3.644698855294159e-20,1.669421292274958e-19,0.0,0.0,4.067441692467746e-12,6.843008747578788e-19,1.2236832348203138e-21,9.298656439410376e-21,1.936406000065865e-20,1.1155606363695295e-38,1.0687897685023424e-27,1.5408398315747528e-18,7.907648096346317e-16,4.6627744951974376e-18,3.216733649681666e-34,9.056810584324679e-37,4.719029708556938e-19,1.2823913945869625e-29,4.074667442193048e-17,1.4995545141716937e-28,1.8121842160464846e-23,3.668959168550567e-25,1.455865248935632e-17,3.886077089549866e-22,2.158443984177544e-33,5.702042557241551e-35,3.083283498955043e-28,1.4269585456854468e-29,6.285351418821013e-21,1.2946892622700287e-26,3.76,0.0,0.714626058820736,0.9999512057885486,2.5808672018439974e-22,2.173906216940358e-13,8.018918073518575e-08,7.84139007427409e-08,1.7752799498569973e-09,1.733678378471104e-17,4.879420738254083e-05,3.090880820442183e-22,1.1357523785444595e-24,1.3340297912105156e-25,6.875065162397511e-26,4.642390818304424e-18,2.0007700023598976e-18,1.8834832360579017e-18,8.776252525692642e-19,7.431822543863308e-21,1.422890613341955e-25,4.741050120666722e-19,4.340679079438053e-21,2.9829327646760825e-26,2.3431831377617453e-25,2.5385165220063585e-20,5.81676760235694e-29,1.701403378225139e-21,2.2354183527127734e-30,4.232582554820233e-17,6.409470402695475e-33,6.416570391236216e-21,7.87483043322849e-16,6.034749350326658e-26,5.820881500867571e-13,4.542740838998459e-15,2.4698631113215686e-26,3.4753806590534664e-12,1.776970957153899e-26,1.4003838355149185e-15,1.475433132944313e-17,5.739676818230267e-24,1.107613867410198e-35,1.1669088621942747e-28,8.165059453300106e-34,1.5642221116011492e-31,2.1739390187510596e-13,6.3542249169617715e-21,6.983145029621822e-36,2.7248326873303667e-40,7.562589451914057e-41,5.3619946270373387e-17,1.996083433666711e-30,2.1427381174280376e-26,5.983261801986571e-38,3.647633847328104e-29,2.522244853996313e-32,8.284549358030409e-29,2.781335373570352e-40,2.1740965967800108e-30,2.3380038742835507e-22,7.181139226653498e-26
6.157933817772057e-10,0.5315364195830964,6.078341342976155e-16,5.30933357064127e-20,3.9836561596917033e-20,1.8352625956646193e-19,0.0,0.0,4.198430534750527e-12,7.290552610839788e-19,1.3448625310399269e-21,1.043633510827586e-20,2.126274863738603e-20,1.2252670524718638e-38,1.1375447326122733e-27,1.6390007534593615e-18,8.163141929773834e-16,5.00371734543796e-18,3.6467136673902353e-34,9.964345964808933e-37,5.028032216906932e-19,1.4101410696984054e-29,4.200658252594559e-17,1.6489957442593455e-28,1.9306674789046896e-23,4.1596150143653535e-25,1.5481213140824366e-17,4.26727732291101e-22,2.3740191016616303e-33,6.337898251032811e-35,3.390108468165377e-28,1.6167760040157953e-29,6.901880093267543e-21,1.4678375389807721e-26,3.76,0.0,0.7146260562407211,0.9999506047852758,2.851836857074047e-22,2.243845969564817e-13,8.276905794687756e-08,8.094168352825633e-08,1.8273743733042942e-09,1.8430268418978177e-17,4.939521052452485e-05,3.301100601510194e-22,1.2028913383494064e-24,1.4040677601454506e-25,7.444841003261192e-26,4.9813466802658405e-18,2.1069992507395055e-18,2.002702477882951e-18,9.332432905984072e-19,8.160270801738248e-21,1.6130788932142996e-25,4.917469942594156e-19,4.624672302799499e-21,3.3521676041133284e-26,2.5651337313070206e-25,2.765900394163033e-20,6.456183945289579e-29,1.868299680948058e-21,2.61615375403738e-30,4.36876057976726e-17,6.930372703626334e-33,6.836495032633086e-21,8.128179748835366e-16,6.841217608975727e-26,6.007868346401861e-13,4.8395906906599446e-15,2.6524106339027775e-26,3.587019200274283e-12,1.8918696181383802e-26,1.4917349964873343e-15,1.5669636535453193e-17,6.302684305111528e-24,1.255740696933684e-35,1.2831119939877626e-28,9.267042848972502e-34,1.774426667198619e-31,2.243880914831716e-13,6.770042812832359e-21,8.176632636721099e-36,3.185529357998639e-40,8.5742764429083e-41,5.712320651031416e-17,2.1920974857030136e-30,2.311569627283532e-26,6.867872423247234e-38,4.10653777250891e-29,2.86278752269548e-32,9.11038099119753e-29,3.2250261876455348e-40,2.4073878550241297e-30,2.4870042334469784e-22,7.896590052818114e-26
6.349874071930601e-10,0.5315364198335796,6.461842645023348e-16,5.794080267684788e-20,4.3428819364932396e-20,2.011733391181223e-19,0.0,0.0,4.329427516210166e-12,7.752281309049555e-19,1.4737380397030677e-21,1.1670618949468308e-20,2.3279651022122263e-20,1.3418439797058507e-38,1.2083717049130359e-27,1.7400297533209516e-18,8.418703388452897e-16,5.3579952582815896e-18,4.1181273585254105e-34,1.0931059564656983e-36,5.346862192614799e-19,1.5461016168991465e-29,4.326339712586956e-17,1.8080498261880868e-28,2.0529026012443364e-23,4.697592405760791e-25,1.6430290749108186e-17,4.672232051004722e-22,2.603521692740145e-33,7.023180434158181e-35,3.716612727993313e-28,1.8247365584122992e-29,7.556824538486264e-21,1.6576858615566841e-26,3.76,0.0,0.7146260536607061,0.9999500347894826,3.142007924237816e-22,2.313785722213218e-13,8.534893514925743e-08,8.346976009734943e-08,1.879175003781036e-09,1.9554699790104974e-17,4.996520618640101e-05,3.518456652396926e-22,1.2713513960745983e-24,1.4752267417728518e-25,8.039571664832464e-26,5.3335145422778254e-18,2.2147478016421433e-18,2.1253356967292647e-18,9.904603444569822e-19,8.934049171355413e-21,1.8215969739207157e-25,5.095379260121074e-19,4.917676341518634e-21,3.753787470034314e-26,2.799949208784391e-25,3.0049972713417547e-20,7.139152167654571e-29,2.0455962818345847e-21,3.0469036901648034e-30,4.5049389625852614e-17,7.471842618649072e-33,7.269754847299687e-21,8.381528891318941e-16,7.725372720145763e-26,6.194837562691259e-13,5.1458252803335125e-15,2.84269814576141e-26,3.698647056189998e-12,2.009986610716143e-26,1.5859591728366105e-15,1.6610209957425075e-17,6.900773177987235e-24,1.4181538659062245e-35,1.4067787309795174e-28,1.0476939845223478e-33,2.0050933158977186e-31,2.3138228786987527e-13,7.199062029667055e-21,9.527778304660943e-36,3.7061070259540165e-40,9.68359713655727e-41,6.073716326255474e-17,2.4003521351495727e-30,2.488475946073903e-26,7.847570452278106e-38,4.6053648485932257e-29,3.2366998810551163e-32,9.98936252077411e-29,3.721694441791342e-40,2.6575007011179722e-30,2.640365729720175e-22,8.65803676282132e-26
6.541814326089146e-10,0.5315364200840631,6.857054423776344e-16,6.307859704892898e-20,4.722958770050651e-20,2.1991632174583366e-19,0.0,0.0,4.4604326400442595e-12,8.228195722760033e-19,1.61054049399795e-21,1.300620224852495e-20,2.541809737469239e-20,1.465488514427028e-38,1.2812644321661368e-27,1.8439126883569658e-18,8.67433246606641e-16,5.72568363365202e-18,4.633509191329268e-34,1.1958895264198623e-36,5.675522137100319e-19,1.6905283288641596e-29,4.451712588913175e-17,1.9770164198814095e-28,2.1788896052839084e-23,5.2857915802622e-25,1.7405730226088614e-17,5.101612388941233e-22,2.847391575760296e-33,7.760201087290562e-35,4.063404387922908e-28,2.0519316757949586e-29,8.251269795039407e-21,1.8652577779947912e-26,3.76,0.0,0.7146260510806911,0.9999494942014047,3.4521446670704595e-22,2.3837254748856453e-13,8.792881234232539e-08,8.599812879313986e-08,1.9306834981679075e-09,2.0709866659243015e-17,5.0505794133222186e-05,3.7429544458844897e-22,1.3410820435003893e-24,1.5474834044105837e-25,8.659319934337108e-26,5.698966348303558e-18,2.3239504070970784e-18,2.251362123879094e-18,1.0492670873736341e-18,9.754433046760465e-21,2.0495668384780883e-25,5.274778090113067e-19,5.2196923102861444e-21,4.1895176408372265e-26,3.047909661691527e-25,3.2559516944445575e-20,7.866730331412786e-29,2.2335870451228554e-21,3.532407450353125e-30,4.641117703274219e-17,8.033655066289983e-33,7.716352241620188e-21,8.634877860679388e-16,8.691964117831703e-26,6.381789157306912e-13,5.461443737148641e-15,3.040841066401375e-26,3.810264232133267e-12,2.1312756115243376e-26,1.6830551804702057e-15,1.7575862227717417e-17,7.53493434768274e-24,1.5957289353484866e-35,1.5381406971248485e-28,1.1801569641234079e-33,2.257503576648918e-31,2.383764910345801e-13,7.64128463013916e-21,1.1051676174785351e-35,4.292146072083633e-40,1.089654460916704e-40,6.44618026475492e-17,2.6211954821346057e-30,2.673624608030118e-26,8.928858203480331e-38,5.146078469835581e-29,3.6460933010184885e-32,1.092315340680186e-28,4.2756383793876995e-40,2.9250881855892776e-30,2.7980676239803046e-22,9.466910788514885e-26
6.73375458024769e-10,0.5315364203345462,7.26397491805104e-16,6.851512364410714e-20,5.124468997978863e-20,2.3978815576392015e-19,0.0,0.0,4.591445909247374e-12,8.718296732858282e-19,1.7555000801272957e-21,1.4447831053641683e-20,2.7681397843274084e-20,1.5963967628345598e-38,1.3562166777211912e-27,1.950635466934332e-18,8.930029156299717e-16,6.1068538564670545e-18,5.195463555669418e-34,1.304980569235039e-36,6.014014537389463e-19,1.8436764553048823e-29,4.5767776463940947e-17,2.1561951873635215e-28,2.308628513280882e-23,5.927193310858353e-25,1.8407377359234166e-17,5.556085526318987e-22,3.1060689145678526e-33,8.551315823382898e-35,4.431091239460802e-28,2.2994812801368712e-29,8.98629454010602e-21,2.091605259405551e-26,3.76,0.0,0.7146260485006761,0.9999489815038131,3.783021387969034e-22,2.453665227582182e-13,9.050868952608146e-08,8.852678796809154e-08,1.9819015040014126e-09,2.189555901516352e-17,5.101849159357651e-05,3.9745985694466585e-22,1.41203393687488e-24,1.6208161456042558e-25,9.304135644738879e-26,6.077770047408666e-18,2.4345446361807448e-18,2.380761108296297e-18,1.1096542452333124e-18,1.062269005582669e-20,2.298141508319665e-25,5.4556664484775735e-19,5.530721320982632e-21,4.661116523706954e-26,3.309289107625146e-25,3.518899998890561e-20,8.639932553212023e-29,2.4325641191145597e-21,4.077689563528758e-30,4.7772968018341204e-17,8.615569887637499e-33,8.176289621932679e-21,8.888226656916873e-16,9.745872033230286e-26,6.568723137525112e-13,5.786445190955304e-15,3.246954390479597e-26,3.92187073326089e-12,2.2556900919358644e-26,1.7830218359120632e-15,1.8566405119016812e-17,8.206152916884927e-24,1.789365775296138e-35,1.6774294560534031e-28,1.3247959654249956e-33,2.532977498577181e-31,2.453707009766498e-13,8.096712667543938e-21,1.2764350475955203e-35,4.949552482044196e-40,1.2219279467532855e-40,6.829711079059408e-17,2.8549737152416464e-30,2.867183147586558e-26,1.011842708883893e-37,5.730660613603447e-29,4.0931438693902953e-32,1.1913413280361463e-28,4.891345097991912e-40,3.2108075689425145e-30,2.9600892758940596e-22,1.0324643428558368e-25
6.925694834406235e-10,0.5315364205850296,7.682602369005471e-16,7.425876965533084e-20,5.547994711574175e-20,2.6082178394652027e-19,0.0,0.0,4.722467326621508e-12,9.222585220545067e-19,1.9088464379896446e-21,1.6000300143559994e-20,3.0072842617952166e-20,1.734763844454524e-38,1.4332222214640461e-27,2.0601840484201288e-18,9.185793452840469e-16,6.5015735249701555e-18,5.806664330567121e-34,1.4205752441056664e-36,6.362341866195637e-19,2.005801202597049e-29,4.701535647933902e-17,2.34588579276178e-28,2.4421193475191158e-23,6.624858433767474e-25,1.9435078806662868e-17,6.036314749387115e-22,3.3799942185567994e-33,9.39892363585199e-35,4.82028075627463e-28,2.5685334757370454e-29,9.762971123426785e-21,2.3378085333029867e-26,3.76,0.0,0.7146260459206611,0.9999484952577578,4.1354224292523666e-22,2.5236049803029124e-13,9.308856670052568e-08,9.105573598395975e-08,2.032830659526578e-09,2.3111568067298137e-17,5.15047375178568e-05,4.2133928045772035e-22,1.4841589341553915e-24,1.6952049614177e-25,9.9740568051063e-26,6.469989821980398e-18,2.5464707539319076e-18,2.5135121159624522e-18,1.1716125962802673e-18,1.1540080104523054e-20,2.568504854470393e-25,5.638044350169583e-19,5.850764482711097e-21,5.17037488098044e-26,3.5843555853650005e-25,3.793970628797077e-20,9.45972990599817e-29,2.642817945872673e-21,4.688067543097459e-30,4.913476258264944e-17,9.217334080407142e-33,8.649569394484637e-21,9.141575280031557e-16,1.0892106661205856e-25,6.75563951034245e-13,6.120828772281781e-15,3.4611526892567187e-26,4.033466564562866e-12,2.3831834111315725e-26,1.885857956288141e-15,1.9581651537794988e-17,8.915408212964258e-24,1.9999884219404305e-35,1.8248765111158515e-28,1.4823345456896262e-33,2.832873647367274e-31,2.52364917695448e-13,8.565348185801317e-21,1.4682783028520455e-35,5.684565929120142e-40,1.3658128963719947e-40,7.224307382165787e-17,3.1020311207740285e-30,3.069319099381009e-26,1.1423154513835529e-37,6.361110351683506e-29,4.5800923828172843e-32,1.2961801943617354e-28,5.5734916172736e-40,3.515320158616537e-30,3.126410143430867e-22,1.1232665848525869e-25
7.11763508856478e-10,0.5315364208355128,8.112935020085677e-16,8.031790474745087e-20,5.994117756225451e-20,2.8305014353627077e-19,0.0,0.0,4.853496894786018e-12,9.74106206731453e-19,2.07080866187031e-21,1.7668450111763905e-20,3.259570204361802e-20,1.8807838956107705e-38,1.5122748597656301e-27,2.1725444430132005e-18,9.441625349378576e-16,6.909906665965448e-18,6.469854455029087e-34,1.5428706276844553e-36,6.720506582000432e-19,2.177157733410782e-29,4.8259873545254097e-17,2.5463879023081607e-28,2.579362130297178e-23,7.381927378872867e-25,2.048868209223193e-17,6.542959463082916e-22,3.669608342718973e-33,1.0305466648193226e-34,5.231580094331394e-28,2.8602642724239337e-29,1.0582365603041282e-20,2.6049759178363103e-26,3.76,0.0,0.7146260433406462,0.9999480340985276,4.510142174407154e-22,2.59354473304792e-13,9.56684438656581e-08,9.358497121173898e-08,2.0834725937493494e-09,2.435768623881898e-17,5.1965896616856615e-05,4.459340200295145e-22,1.557410124353898e-24,1.7706313256458824e-25,1.0669110642457996e-25,6.8756863028508315e-18,2.6596716054312987e-18,2.6495947292167164e-18,1.235132970822727e-18,1.2507855420909232e-20,2.861871409797755e-25,5.821911809197291e-19,6.1798229018292335e-21,5.71911506880653e-26,3.8733712485534105e-25,4.081284439490796e-20,1.0327051420096828e-28,2.864637270862856e-21,5.369159583794814e-30,5.049656072566672e-17,9.838683897373361e-33,9.136193965391689e-21,9.394923730023604e-16,1.2135807331503505e-25,6.942538282490172e-13,6.464593612295239e-15,3.6835501120432226e-26,4.145051730870976e-12,2.5137089009979155e-26,1.9915623593129096e-15,2.0621415517803063e-17,9.663673820607369e-24,2.2285449355759805e-35,1.9807133054284473e-28,1.6535170714558436e-33,3.1585890925897095e-31,2.593591411903391e-13,9.047193219461608e-21,1.6824940736586364e-35,6.503767775008812e-40,1.5219586117001048e-40,7.629967787521968e-17,3.36271009197388e-30,3.280199998254639e-26,1.2850100864518128e-37,7.039442421127528e-29,5.109244342772514e-32,1.4069979369855374e-28,6.326945864835351e-40,3.839291156575683e-30,3.2970097823796843e-22,1.2192409081006537e-25
