Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73)
3.2800204983559684e-20,0.8620416526204215,1.0288459339452903e-23,7.317411706780745e-23,2.9162425398395316e-34,1.839395283354142e-36,0.0,0.0,7.9223984416222e-19,5.10007688887133e-34,3.816790712879273e-45,3.5449893438489625e-45,1.4238812429489433e-47,1.2067232264950017e-56,1.2749842004778862e-37,5.723657755795904e-32,3.960447001398882e-20,1.1429164640615372e-31,1.0560057148342286e-52,8.106690108214699e-50,1.2769552780173756e-29,8.083792421370064e-47,3.1641260971268677e-20,6.002863476874137e-50,5.6974563672831675e-36,2.433366695375986e-46,1.1742003618051985e-44,4.336158394235878e-52,3.0471348906279874e-53,3.650503072376392e-53,9.422092815204536e-50,3.487051764215058e-64,4.551674535363227e-58,1.1027090570343336e-68,3.76,0.0,0.5298080258777162,0.9999999999997607,6.26828513941334e-46,8.887310878643168e-34,2.2255671330138828e-13,2.1389751186079634e-13,8.659201440591868e-15,1.9953462856953023e-29,2.3928739458586605e-13,3.511306713008819e-33,7.6602333820039806e-34,5.060257365921441e-46,1.819752715348263e-57,1.1427037132008376e-31,1.0533843200660336e-31,8.502123145163858e-31,5.4165939226854725e-31,2.099392530542083e-34,7.933649521884182e-38,4.778732408894977e-31,5.192901273282673e-32,1.9289742091616887e-50,3.230087694984134e-49,8.605223209266231e-44,2.225173850172238e-56,2.4998793440204507e-35,3.0142006175385585e-52,3.164126097132608e-20,2.5670227484152007e-36,1.6179807004538417e-51,2.933790534498691e-50,3.960447001398956e-20,1.92286530889243e-19,6.73781408357347e-30,3.6598079263947643e-37,5.9996360171798e-19,8.267982312203242e-34,1.8448342947117663e-49
6.562890710437703e-20,0.8620416526204578,2.0585873632741357e-23,1.4641180852907705e-22,1.1672570121059736e-33,7.362379651541717e-36,0.0,0.0,1.5851679940093622e-18,2.041359873943051e-33,3.0557533528259697e-44,2.838146982653735e-44,1.1399707752505247e-46,9.661123205633125e-56,5.103259506552024e-37,2.290954730569792e-31,7.924334877687974e-20,4.5746443829020785e-31,8.454466698497132e-52,6.490281301214501e-49,5.111148953569856e-29,6.4719492289645086e-46,6.331001217782752e-20,4.8059407794614195e-49,2.280467346885404e-35,1.9481801122834436e-45,9.403125498399843e-44,3.4724452846660403e-51,2.4401792476395436e-52,2.9233631461618716e-52,7.543403288030536e-49,5.583848119496701e-63,7.29058802428271e-57,1.7662508933622278e-67,3.76,0.0,0.5298080258774935,0.9999999999995213,5.0184394983845786e-45,3.5572404515129344e-33,4.4530678604079374e-13,4.279808599616242e-13,1.7325926079169356e-14,7.986585165012377e-29,4.78782684363567e-13,1.405437758187298e-32,3.0660896674031953e-33,4.051283477163685e-45,2.9139759612529767e-56,4.573792825014455e-31,4.21628247880058e-31,3.40306497522069e-30,2.1680491741380355e-30,8.403041305105291e-34,3.175527379710974e-37,1.9127383371247522e-30,2.0785138184291163e-31,1.5443522662461643e-49,2.5860341875454437e-48,6.8894109112655026e-43,3.564421445676126e-55,1.000603226260101e-34,2.413193440685512e-51,6.33100121780573e-20,1.0274780847985482e-35,1.2956086678780415e-50,2.3488163006345873e-49,7.924334877688272e-20,3.847401221810917e-19,2.6968815584298573e-29,1.4648769441265128e-36,1.2004484576445201e-18,3.309347623202698e-33,1.4769891739859856e-48
1.312863113460117e-19,0.8620416526205306,4.118075096122002e-23,2.928871914771891e-22,4.670548482540651e-33,2.9459147887950613e-35,0.0,0.0,3.1710242937015164e-18,8.168098490132768e-33,2.445531392297318e-43,2.271380160595767e-43,9.123230808123071e-46,7.73183477683444e-55,2.0419685328906373e-36,9.166803028939508e-31,1.585211063025894e-19,1.8304536284979907e-30,6.766142864618746e-51,5.194197569960985e-48,2.0451253394127e-28,5.179526340669329e-45,1.2664751459054807e-19,3.84621324705302e-48,9.124839833749044e-35,1.5591390472960583e-44,7.526311301816162e-43,2.779366493195912e-50,1.9531324152782174e-51,2.3398753710027678e-51,6.037015224788527e-48,8.937811056699895e-62,1.1671271460680517e-55,2.8275354299449834e-66,3.76,0.0,0.529808025877048,0.9999999999990423,4.016276806743218e-44,1.4233595326294397e-32,8.9080693151923e-13,8.56147556164363e-13,3.4659375354866326e-14,3.1956743666875388e-28,9.57773263843914e-13,5.623581700567196e-32,1.2268352437698308e-32,3.2422583416754625e-44,4.6642597775379e-55,1.8301128944223248e-30,1.6870621875628864e-30,1.3616692597626583e-29,8.67502071096588e-30,3.362311075344176e-33,1.2706245852582222e-36,7.653444805234193e-30,8.31676266324124e-31,1.2359511732048614e-48,2.069613298550116e-47,5.513622561225012e-42,5.706391113517974e-54,4.0037162614452035e-34,1.9312882452358979e-50,1.2664751459146756e-19,4.111250691354875e-35,1.0369768102880823e-49,1.8797668982018593e-48,1.5852110630260129e-19,7.696473047452584e-19,1.079103908441756e-28,5.8614158678630545e-36,2.4014181694776126e-18,1.3241701117277338e-32,1.1820402263295145e-47
2.626011198292811e-19,0.8620416526206758,8.237070058578428e-23,5.858379574757042e-22,1.8685235300302236e-32,1.178560889536411e-34,0.0,0.0,6.342736893077304e-18,3.267771270677082e-32,1.9567966773456474e-42,1.8174492364033356e-42,7.299970787777343e-45,6.18664255711328e-54,8.169203781109074e-36,3.66731811788863e-30,3.1707662135371997e-19,7.323006436310948e-30,5.413942338644287e-50,4.156147236194864e-47,8.1818330633213e-28,4.1444080236877943e-44,2.5332251941440063e-19,3.0775549718625215e-47,3.6505301073308207e-34,1.2475492719390479e-43,6.022573775026229e-42,2.2240608786740544e-49,1.5629016357131717e-50,1.872374354180955e-50,4.830529413692558e-47,1.4303421676484784e-60,1.867910027771059e-54,4.525284252916591e-65,3.76,0.0,0.529808025876157,0.9999999999980843,3.2136316611803306e-43,5.694364966569877e-32,1.7818072224746047e-12,1.7124809485741732e-12,6.932627390042832e-14,1.2784778363247584e-27,1.915754422504387e-12,2.2497988661656146e-31,4.9081398432921746e-32,2.594299402118257e-43,7.464334612281422e-54,7.32164327813506e-30,6.749347297712075e-30,5.447563704296515e-29,3.4705731674811737e-29,1.3451433758752426e-32,5.0833257362996485e-36,3.061876284230042e-29,3.32724662027837e-30,9.889487228030994e-48,1.6560050853508084e-46,4.4117357603689537e-41,9.132880089245342e-53,1.6017472192026646e-33,1.5453240567506034e-49,2.5332251941807915e-19,1.6447679850919778e-34,8.297774454106568e-49,1.5040991280300576e-47,3.170766213537676e-19,1.5394616697954692e-18,4.317118303867331e-28,2.3449480202460804e-35,4.803357593063845e-18,5.297542694359468e-32,9.45811774267829e-47
5.252307367958198e-19,0.8620416526209662,1.647513797053405e-22,1.1717394898818997e-21,7.474702492443177e-32,4.714652421984141e-34,0.0,0.0,1.2686162091794799e-17,1.307214890766581e-31,1.5655859833194693e-41,1.4540974540801707e-41,5.840531150216196e-44,4.949783989683245e-53,3.267947460985732e-35,1.467046636888104e-29,6.341876514548261e-19,2.9294409774635985e-29,4.331565173569924e-49,3.325233494780532e-46,3.2729995854457594e-27,3.3158412330488496e-43,5.0667252905575185e-19,2.4622777520916125e-46,1.4603308861282642e-33,9.981346415742954e-43,4.818668987945091e-41,1.7794813087745152e-48,1.2504796092880174e-49,1.4980891294318103e-49,3.864790463904455e-46,2.2887814171137317e-59,2.989061377411912e-53,7.241437044026013e-64,3.76,0.0,0.529808025874375,0.9999999999961683,2.5711494448347656e-42,2.2779313670310935e-31,3.5638078043793614e-12,3.4251477334111244e-12,1.3866007096822436e-13,5.114327553228463e-27,3.831716738624446e-12,8.999927890435783e-31,1.9634157229850256e-31,2.075636633471477e-42,1.1944150698873804e-52,2.928895669815125e-29,2.69995864334634e-29,2.1792028270805036e-28,1.388342251459417e-28,5.381011457298822e-32,2.0334957938944965e-35,1.2248501930615526e-28,1.331006966773534e-29,7.912341000143138e-47,1.3249298601901338e-45,3.5297237278649325e-40,1.461473192983754e-51,6.40751039287167e-33,1.2363766434141661e-48,5.066725290704673e-19,6.579607395492388e-34,6.639003648595049e-48,1.2033935670022135e-46,6.341876514550166e-19,3.0790903995834002e-18,1.72698786547583e-27,9.380555485275337e-35,9.607236439916502e-18,2.1191895393072943e-31,7.567212643293537e-46
1.0504899707288972e-18,0.8620416526215466,3.295158574261627e-22,2.34354255633095e-21,2.9900027197541603e-31,1.8859578550767333e-33,0.0,0.0,2.5373012489093477e-17,5.229072335594915e-31,1.2525282466667334e-40,1.1633332034594518e-40,4.672646746813981e-43,3.960015178637071e-52,1.3072321757516794e-34,5.868425335263887e-29,1.2684097116524189e-18,1.1718240744695906e-28,3.465416732613911e-48,2.6603130849143567e-45,1.309253108110499e-26,2.6527989188175163e-42,1.013372548313038e-18,1.969915716413972e-45,5.841561239100408e-33,7.985458051999943e-42,3.855179192466839e-40,1.423686902353591e-47,1.0004470115753573e-48,1.1985471665837022e-48,3.0919791524770855e-45,3.662237440667058e-58,4.7828224933342876e-52,1.1587085269769762e-62,3.76,0.0,0.529808025870811,0.9999999999923364,2.0570172130384337e-41,9.112096242062272e-31,7.127808968164903e-12,6.850481303154351e-12,2.773276650105046e-13,2.0458142650336373e-26,7.663641366061024e-12,3.600117647935139e-30,7.853982479830082e-31,1.6605881544303138e-41,1.911161341226776e-51,1.1716059425340119e-28,1.0800274030532855e-28,8.717166009142611e-28,5.553594981233749e-28,2.1524922017078085e-31,8.13431425440355e-35,4.8996001368341825e-28,5.32424451174928e-29,6.330173304073699e-46,1.0599942073916735e-44,2.8239130360243598e-39,2.338527023451891e-50,2.5631085038166333e-32,9.891482784411477e-48,1.0133725483719023e-18,2.6319500529495186e-33,5.311516577142953e-47,9.62760575611355e-46,1.268409711653181e-18,6.158347857909296e-18,6.908232558972109e-27,3.7523748833851397e-34,1.921499413234259e-17,8.477103090976234e-31,6.054057508983547e-45
2.101008438595052e-18,0.8620416526227085,6.590572907946384e-22,4.687148695775688e-21,1.196025468074682e-30,7.544146081870039e-33,0.0,0.0,5.074671328314551e-17,2.0916714894703013e-30,1.0020463823862702e-39,9.3068867745608e-40,3.7382061413510705e-42,3.168087338479059e-51,5.229035085655959e-34,2.34741789229333e-28,2.536853832029126e-18,4.687391676133086e-28,2.772399327607534e-47,2.1283009849406607e-44,5.237118982298592e-26,2.1222895093715268e-41,2.0267725867259468e-18,1.5759699798752051e-44,2.336672035189808e-32,6.388518818103296e-41,3.084240957873225e-39,1.139004357115873e-46,8.003829396797171e-48,9.588680793649978e-48,2.4736420366253137e-44,5.859729656339235e-57,7.652775430155008e-51,1.8539965739502234e-61,3.76,0.0,0.5298080258636829,0.9999999999846725,1.6456528433005805e-40,3.64491265287676e-30,1.425581129564011e-11,1.3701148442918096e-11,5.546628527218182e-13,8.183423544122408e-26,1.5327490601720015e-11,1.4400763591600942e-29,3.1416569147878617e-30,1.3285020614167757e-40,3.057935924902364e-50,4.686519130636079e-28,4.320197499589139e-28,3.4869373430581084e-27,2.2214831871102978e-27,8.610144246808e-31,3.253791973338169e-34,1.9598799273614664e-27,2.129741134095783e-28,5.064258849368321e-45,8.48015493807898e-44,2.2591840497360388e-38,3.741779167791306e-49,1.0252643030254834e-31,7.913374119322067e-47,2.026772586961409e-18,1.0528014404432665e-32,4.249338737569798e-46,7.70226771760857e-45,2.536853832032173e-18,1.231686276956123e-17,2.7633492433654235e-26,1.5009804941370318e-33,3.843050951207785e-17,3.390910223038894e-30,4.843360966938505e-44
4.202045374327362e-18,0.8620416526250315,1.3181900692388543e-21,9.374361000851719e-21,4.784150914553581e-30,3.017818074345486e-32,0.0,0.0,1.0149411486906844e-16,8.36677106885577e-30,8.016466207184554e-39,7.445598167910392e-39,2.9906004285132183e-41,2.534499947500898e-50,2.0916353094140795e-33,9.389767084761267e-28,5.073742072708625e-18,1.8749757539449144e-27,2.2179460026536117e-46,1.7026609950647428e-43,2.094868903156746e-25,1.6978517575268052e-40,4.053572663145109e-18,1.260790946555723e-43,9.346783218991715e-32,5.1108760133577106e-40,2.4674318085771065e-38,9.112479672048707e-46,6.40316484047612e-47,7.6710660204702765e-47,1.978937116326266e-43,9.375687278522583e-56,1.2244648244609224e-49,2.9664450193733897e-60,3.76,0.0,0.5298080258494269,0.9999999999693447,1.3165379183306401e-39,1.4579798924483916e-29,2.8511815950206996e-11,2.740248272355476e-11,1.1093332266514575e-12,3.2734027095744574e-25,3.0655188996181355e-11,5.760364046032399e-29,1.2566755539120672e-29,1.0628142612011606e-39,4.8927596815332086e-49,1.874626732193542e-27,1.7280965729727454e-27,1.3947891236089622e-26,8.886023128343277e-27,3.444092946455775e-30,1.3015300874749888e-33,7.839599447414135e-27,8.519051193496046e-28,4.051455164685658e-44,6.784204457696139e-43,1.8073686852284687e-37,5.986955392379231e-48,4.101099269822126e-31,6.330774504277471e-46,4.053572664086965e-18,4.2112486001343693e-32,3.399521195259841e-45,6.161887771826257e-44,5.073742072720817e-18,2.4633892572865665e-17,1.1053509408911457e-25,6.003983077732427e-33,7.68615402510807e-17,1.3563778856047269e-29,3.874734756373134e-43
8.404119245791982e-18,0.8620416526296781,2.6366552729558558e-21,1.874878571574999e-20,1.9136703994962244e-29,1.2072365252941267e-31,0.0,0.0,2.0298891803218962e-16,3.346725449614832e-29,6.413211035819597e-38,5.95651449519357e-38,2.392494576915942e-40,2.0276119857093527e-49,8.366583775608758e-33,3.7559259357968694e-27,1.0147518553771967e-17,7.49994124430049e-27,1.7743676801955683e-45,1.362136879012636e-42,8.37951823390174e-25,1.3582894661407532e-39,8.10717281435681e-18,1.0086387419598261e-42,3.738732301957316e-31,4.088725206331765e-39,1.9739610640888742e-37,7.290522419311083e-45,5.122572401608775e-46,6.136901369856252e-46,1.5831590893021037e-42,1.500119559065991e-54,1.9591603237974827e-48,4.746352929888461e-59,3.76,0.0,0.5298080258209148,0.9999999999386893,1.0532366151161106e-38,5.831949232163377e-29,5.702382525780669e-11,5.480515128926478e-11,2.218673968538785e-12,1.309367738109745e-24,6.131058547767743e-11,2.304157347462211e-28,5.0267278182516523e-29,8.502564486221304e-39,7.828465180410921e-48,7.498545150177043e-27,6.912421402364978e-27,5.579184854367286e-26,3.554427319289303e-26,1.377644355700307e-29,5.206147295949447e-33,3.1358557202325596e-26,3.4076378069376616e-27,3.241183369321766e-43,5.427395760592652e-42,1.4459035212745133e-36,9.579215535738526e-47,1.640448322990974e-30,5.0646497689095224e-45,8.107172818124254e-18,1.6845080073265994e-31,2.719637061025185e-44,4.929540219433506e-43,1.0147518553820734e-17,4.9267952099476795e-17,4.421426246671221e-25,2.40160546664396e-32,1.5372360164721573e-16,5.425539126813452e-29,3.09980619564253e-42
1.680826698872122e-17,0.8620416526389708,5.274384267700219e-21,3.749763556453142e-20,7.654703466821811e-29,4.829783629985718e-31,0.0,0.0,4.059785243235334e-16,1.3386935841094954e-28,5.130584073663502e-37,4.7652267186674995e-37,1.9140013997340922e-39,1.622094394773003e-48,3.346642007820658e-32,1.502374193657525e-26,2.0295071514716028e-17,2.999984192535503e-26,1.4194989142402613e-44,1.0897127365044308e-41,3.351815818322982e-24,1.0866347970569573e-38,1.6214373110273724e-17,8.069133868428604e-42,1.4954967225671168e-30,3.2709899424480804e-38,1.5791750985004173e-36,5.833210616499376e-44,4.0980741325653154e-45,4.9095405155742506e-45,1.2665310321394148e-41,2.400198996240301e-53,3.134669801873732e-47,7.594198999691808e-58,3.76,0.0,0.5298080257638905,0.9999999998773783,8.425918409759616e-38,2.3327856250664507e-28,1.1404784386686973e-10,1.0961048843843161e-10,4.437355428425634e-12,5.237484227950333e-24,1.226213772109632e-10,9.216652904949034e-28,2.0106962690293202e-28,6.802071664495833e-38,1.2525583811077814e-46,2.999425753452298e-26,2.764975554291115e-26,2.2316796033727966e-25,1.4217745348270578e-25,5.510592797390778e-29,2.0824645873232598e-32,1.2543454712353177e-25,1.363058587122246e-26,2.5929543959018995e-42,4.3419294724155097e-41,1.1567262380415312e-35,1.532681415319743e-45,6.561812149972875e-30,4.051732012177108e-44,1.621437312534355e-17,6.738049160389907e-31,2.1757177269155774e-43,3.943645076665188e-42,2.0295071514911086e-17,9.85360708327081e-17,1.7685749920331047e-24,9.606446459810316e-32,3.07447724112003e-16,2.1702211608112846e-28,2.4798523084238685e-41
3.36165624745797e-17,0.8620416526575564,1.0553036606399067e-20,7.49953369380341e-20,3.0618872016556382e-28,1.9325761078902363e-30,0.0,0.0,8.119577367666264e-16,5.354781143704538e-28,4.104473384029255e-36,3.812188604939405e-36,1.5312034863359727e-38,1.2976774304734295e-47,1.3386584946197702e-31,6.009504404930566e-26,4.059017743187363e-17,1.199995255254287e-25,1.1356017095739663e-43,8.717714826821415e-41,1.3407280326742388e-23,8.693091274428515e-38,3.242877367608159e-17,6.455316657953404e-41,5.9819944850741184e-30,2.6167958954649233e-37,1.2633425782002068e-35,4.6678090989077865e-43,3.2784657898164146e-44,3.9276401775069507e-44,1.0132263334951363e-40,3.840324638913426e-52,5.0154823100939036e-46,1.215075094545759e-56,3.76,0.0,0.5298080256498421,0.9999999997547563,6.740745510462088e-37,9.331154362392693e-28,2.280958810604504e-10,2.1922116280775226e-10,8.874718252648116e-12,2.0949963198227992e-23,2.452429557587094e-10,3.6866659105644845e-27,8.042795529158789e-28,5.441665228708209e-37,2.0040964980679812e-45,1.1997718793260548e-25,1.1059915973747785e-25,8.9267296537713e-25,5.687105301642092e-25,2.2042410101352156e-28,8.329871924966774e-32,5.017388210287468e-25,5.45224126464401e-26,2.0743666055276653e-41,3.4735487013161086e-40,9.253823456823148e-35,2.4522957170959107e-44,2.624729933872708e-29,3.2413906978724544e-43,3.242877373636097e-17,2.6952230875762163e-30,1.7405774705985227e-42,3.154922662251786e-41,4.059017743265386e-17,1.9707230701920695e-16,7.074308928737902e-24,3.842583600238959e-31,6.148959677316467e-16,8.680895608986931e-28,1.9838847805762264e-40
6.723315344629665e-17,0.8620416526947275,2.1123118680386683e-20,1.4999074638880064e-19,1.2247571965722049e-27,7.73559094433229e-30,0.0,0.0,1.623916161094434e-15,2.141913817921369e-27,3.283581200601081e-35,3.049755665540915e-35,1.2249638497120084e-37,1.0381426977127664e-46,5.354637297257448e-31,2.4038032813247034e-25,8.118038924726682e-17,4.799984491701611e-25,9.084834711662149e-43,6.974177037915193e-40,5.362915544514487e-23,6.9544781809345235e-37,6.485757470359351e-17,5.1642571358014e-40,2.3927993059746723e-29,2.0934383418508165e-36,1.0106750631264759e-34,3.736221174647914e-42,2.622775224146033e-43,3.1421152434787987e-43,8.105816755132574e-40,6.14452468550287e-51,8.024780197945393e-45,1.9441243858179178e-55,3.76,0.0,0.5298080254217451,0.9999999995095123,5.392601660803414e-36,3.7324641155529685e-27,4.5619195534943033e-10,4.384425118303421e-10,1.774944351888822e-11,8.379990324878955e-23,4.904860931789021e-10,1.4746673503909806e-26,3.2171204379311957e-27,4.353335128838781e-36,3.20655663233389e-44,4.7990909873333025e-25,4.423968956719304e-25,3.570694043178389e-24,2.2748435116069275e-24,8.816978352964525e-28,3.331953275343591e-31,2.006956516428548e-24,2.1808978790517417e-25,1.6594945337427652e-40,2.7788409748857632e-39,7.403063975867968e-34,3.9236772576417936e-43,1.0498940301485596e-28,2.5931149284366015e-42,6.485757494471116e-17,1.0780899174747103e-29,1.3924633846215658e-41,2.5239430749138327e-40,8.118038925038775e-17,3.9414477427234973e-16,2.829725342710254e-23,1.5370345214890968e-30,1.2297924497312102e-15,3.4723603931905256e-27,1.5871089869060666e-39
1.3446633538973056e-16,0.86204165276907,4.231439241271701e-20,2.9998159210539495e-19,4.899042641501839e-27,3.098462640949962e-29,0.0,0.0,3.247833007516536e-15,8.567657984449218e-27,2.6268660271703483e-34,2.4398094684050198e-34,9.799716864638164e-37,8.305144394581448e-46,2.1418555312936144e-30,9.615216110336873e-25,1.6236081280236493e-16,1.9199947421797358e-24,7.267893339134517e-42,5.57934370497921e-39,2.145166903069922e-22,5.563584612822386e-36,1.2971517634220206e-16,4.131407207059259e-39,9.571200191653962e-29,1.6747514018724644e-35,8.08540452016548e-34,2.9921307431100754e-41,2.0982212142900966e-42,2.513693428094931e-42,6.484655928626907e-39,9.831244562738683e-50,1.2839655118501204e-43,3.11060762384259e-54,3.76,0.0,0.5298080249655511,0.9999999990190246,4.31408493260667e-35,1.49298611887585e-26,9.123841035346638e-10,8.768852110113143e-10,3.549889252254913e-11,3.351996969709015e-22,9.809722893181009e-10,5.898671665476291e-26,1.2868487289527002e-26,3.482668940660343e-35,5.1304916473913884e-43,1.9196373402489534e-24,1.7695879488535093e-24,1.4282780004955248e-23,9.09937649618883e-24,3.526799427720591e-27,1.3327836433872389e-30,8.027828268290928e-24,8.723594182294888e-25,1.3275961487981034e-39,2.2230735286063873e-38,5.922452927912722e-33,6.277886076592253e-42,4.19958856837198e-28,2.074493426620662e-41,1.297151773066729e-16,4.312361016866001e-29,1.1139714189789387e-40,2.019160125564585e-39,1.6236081281484878e-16,7.882896882992162e-16,1.1318904746016166e-22,6.148140873783967e-30,2.459585392771443e-15,1.3889445523524174e-26,1.269687636757886e-38
2.689326992765984e-16,0.8620416529177548,8.490137819876151e-20,5.99963390798958e-19,1.9596272063569208e-26,1.2427654773632457e-28,0.0,0.0,6.495666691426689e-15,3.4270637298396145e-26,2.101493359352924e-33,1.951854386449603e-33,7.839778837475278e-36,6.644116320084316e-45,8.567422939034154e-30,3.846086998208253e-24,3.2472165960980857e-16,7.679982870612819e-24,5.814352348582876e-41,4.4634758003431165e-38,8.580669002811584e-22,4.450868523115538e-35,2.5943037795375786e-16,3.305126324442044e-38,3.828480625304231e-28,1.3398015379748073e-34,6.468325242812665e-33,2.39874890815785e-40,1.6785773823104715e-41,2.0109552241560298e-41,5.187725896152001e-38,1.5729998090215377e-48,2.054345363215e-42,4.976995784645612e-53,3.76,0.0,0.5298080240531633,0.9999999980380492,3.4512717924544824e-34,5.971945409095688e-26,1.8247683983342266e-09,1.7537706139164304e-09,7.099778441459476e-11,1.3407988203468134e-21,1.961944366791854e-09,2.3594693522381443e-25,5.147396891583626e-26,2.7861349423481324e-34,8.208785055764908e-42,7.678553262103702e-24,7.07835134951895e-24,5.713112343551186e-23,3.639750822715987e-23,1.410725567634294e-26,5.331150697499832e-30,3.211131538190943e-23,3.489438141894711e-24,1.0620771630807662e-38,1.7784590314271512e-37,4.7379625021036694e-32,1.0044617055850133e-40,1.6798445845659427e-27,1.6595961921502524e-40,2.5943038181164184e-16,1.7249446618025363e-28,8.911776565352836e-40,1.6153362668446215e-38,3.247216596597438e-16,1.5765794344352829e-15,4.527562439636779e-22,2.4592574071111604e-29,4.919171195016336e-15,5.555778720817705e-26,1.0157502599072474e-37
4.033990631634662e-16,0.8620416530664393,1.2769280229015326e-19,8.999452967530346e-19,4.1642225336286424e-26,2.6458414664232314e-28,0.0,0.0,9.74350036640279e-15,7.282510753071193e-26,6.008961176738697e-33,5.581094495579042e-33,2.2416875543872482e-35,1.8998020305100884e-44,1.8205773791823037e-29,8.172935168752545e-24,4.870825061144995e-16,1.6319968537796773e-23,1.6625478717081153e-40,1.2762751738893048e-37,1.8233922522838277e-21,1.2726702801853839e-34,3.8914557789965254e-16,9.450595943022686e-38,8.135521620327336e-28,3.833122139336372e-34,1.9202669888633582e-32,7.1295018262223785e-40,4.983276946721992e-41,5.970023715421559e-41,1.4833654776721992e-37,5.792025585272187e-48,7.771836582438584e-42,1.882902708745116e-52,3.76,0.0,0.5298080231407755,0.9999999970570742,9.868486040538695e-34,1.2690384562616285e-25,2.737152691562884e-09,2.6306560213647166e-09,1.0649667019136529e-10,2.8491973611021688e-21,2.9429161294610624e-09,5.0138731312746065e-25,1.093822086098286e-25,7.966820926784831e-34,3.0214470630935053e-41,1.6316930618752554e-23,1.5041495040538582e-23,1.214036346556123e-22,7.734470339491282e-23,2.997800217414915e-26,1.1328720065272959e-29,6.82365442598806e-23,7.415056271181194e-24,3.0368771097678666e-38,5.085281335335141e-37,1.3547610992139341e-31,3.829509219472339e-40,3.569683100563397e-27,4.745464387331737e-40,3.8914558609765634e-16,3.6655075492379247e-28,2.6195384616517656e-39,4.61886539217583e-38,4.870825062206118e-16,2.3648690986536924e-15,9.621070371964769e-22,5.22592336006078e-29,7.378756913425659e-15,1.1806029786578575e-25,2.90441097547005e-37
5.37865427050334e-16,0.862041653215124,1.706886646708558e-19,1.1999273099677643e-18,7.103696777808826e-26,4.521292502917679e-28,0.0,0.0,1.2991334032444844e-14,1.2423106861887424e-25,1.267464604147561e-32,1.1772165250780129e-32,4.728369767392091e-35,4.007232669455019e-44,3.1056907730103854e-29,1.3942066084664152e-23,6.494433523164376e-16,2.783995374006756e-23,3.5068084950493e-40,2.6920340470964648e-37,3.110492748093031e-21,2.6844302816256813e-34,5.18860776179886e-16,1.9934044247726573e-37,1.3878242964116012e-27,8.089186402296445e-34,4.184129539218091e-32,1.5550992044505268e-39,1.0858298589843964e-40,1.300836791028141e-40,3.1288475498127683e-37,1.4695600086002312e-47,2.0229674948943544e-41,4.9011982330444706e-52,3.76,0.0,0.5298080222283876,0.9999999960760996,2.0815505833296435e-33,2.164830356715967e-25,3.6495369832206376e-09,3.507541433356172e-09,1.419955498528617e-10,4.860395200684745e-21,3.923887577325829e-09,8.553078774329336e-25,1.865932165160629e-25,1.6804741370266828e-33,7.663233009359846e-41,2.783477140616511e-23,2.565901801796464e-23,2.0710030994779814e-22,1.3194095967442276e-22,5.11390761065413e-26,1.9325503637983946e-29,1.164035130566636e-22,1.2649213748693601e-23,6.405653672277566e-38,1.0726331021295967e-36,2.857583369362904e-31,1.0303572166619248e-39,6.089480373012907e-27,1.000966554879364e-39,5.188607901647163e-16,6.252924751074541e-28,5.660224836941739e-39,9.74255012023098e-38,6.49443352497453e-16,3.1531586809544542e-15,1.6412414154504435e-21,8.914812530170301e-29,9.83834254799942e-15,2.013969750453208e-25,6.1262439575025596e-37
