Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62)
2.5714327887783072e-06,0.9131723257298301,1.5133032907402437e-06,1.3057974686615581e-06,5.928716142642404e-07,5.380874206509951e-06,0.0,0.0,1.3636408172650825e-06,7.38658101098809e-09,2.478577095449977e-05,5.59241591385836e-07,6.064485153189173e-08,2.3515710677108934e-17,8.056871700702523e-12,1.6939415939114447e-07,7.642763070542853e-07,4.6240692316352044e-05,1.4570931648751908e-08,1.2397947766315855e-10,0.0015156545237517275,1.613366682491049e-08,6.588905401220029e-09,6.082396807831024e-13,2.1449467286416325e-11,4.4672932864139975e-06,4.037623773275948e-10,8.314702228801363e-12,3.3030177219420153e-13,1.080661455702753e-14,1.84082943428646e-12,8.08482745420722e-15,2.2683771259651206e-10,3.3432541927756185e-12,3.76,0.0,2.223383042066731e-06,0.9977504495291336,4.676923101749446e-06,1.8874043265704744e-08,0.585684211552142,0.5825625137673306,6.183234632216468e-07,2.188337194795929e-09,0.0021840998076876625,5.461514107144744e-07,9.101789652197279e-10,2.783313306095405e-13,2.6810577064444248e-11,3.86894634326647e-05,2.551999873044216e-09,9.238964815522274e-07,1.006357016427726e-06,5.6543136569137925e-06,1.2357076875284412e-05,1.3072777694284545e-08,1.790086910385801e-08
2.5806570205603725e-06,0.9131732814542421,1.5204266798378094e-06,1.312016030465225e-06,5.959453962340081e-07,5.424609330133354e-06,0.0,0.0,1.3702874314450153e-06,7.4319410359408506e-09,2.4992707907748677e-05,5.640433071118251e-07,6.090188306093471e-08,2.3868816958715072e-17,8.139236996811515e-12,1.702388459459185e-07,7.707916721349041e-07,4.641787008743506e-05,1.4720633752395586e-08,1.2505541332124682e-10,0.0015215679540350323,1.6198334700081156e-08,6.6218778954821716e-09,6.187547649872747e-13,2.1633125490106295e-11,4.503823506727477e-06,4.057921220966775e-10,8.456112558884258e-12,3.371430676900894e-13,1.0992989733535295e-14,1.854664701920344e-12,8.150179365334697e-15,2.2801850208152457e-10,3.3724303701498097e-12,3.76,0.0,2.145349449176837e-06,0.9977501239901593,4.717491106026345e-06,1.9105652176634805e-08,0.5856903184398062,0.5825562813999025,6.183025806062204e-07,2.1883119756946415e-09,0.0021840990951601208,5.482800127893159e-07,9.105526398127929e-10,2.7976612828247897e-13,2.6949282433961025e-11,3.881519356266991e-05,2.5519690684453252e-09,9.2825451662548e-07,1.0111040668767796e-06,5.685056652426268e-06,1.247079567299658e-05,1.3131433326324074e-08,1.7983977033202755e-08
2.5898812523424378e-06,0.9131742367791725,1.5275637985891724e-06,1.3182471945516802e-06,5.99026362534402e-07,5.4685462909959196e-06,0.0,0.0,1.3769440654776482e-06,7.477391228098585e-09,2.520058812683747e-05,5.68868933288672e-07,6.115894938920404e-08,2.4226019370530742e-17,8.22214423723563e-12,1.7108526580025037e-07,7.773392971037741e-07,4.6595033606350135e-05,1.48712992129186e-08,1.2613712751748625e-10,0.0015274813150514765,1.626300199188645e-08,6.65491794300133e-09,6.294139599920394e-13,2.181769993878682e-11,4.540526949135605e-06,4.078264107910218e-10,8.599428201311478e-12,3.441002409189692e-13,1.1181898775256677e-14,1.868568679255898e-12,8.215841901786908e-15,2.2920201458921748e-10,3.4017557234247494e-12,3.76,0.0,2.070796012255879e-06,0.9977497977898326,4.7582685711519995e-06,1.933923111750547e-08,0.585696422211191,0.5825500446360075,6.18282329802537e-07,2.188286820772645e-09,0.0021840983811850126,5.504087150664043e-07,9.109269846536565e-10,2.812041823077941e-13,2.7088309255241296e-11,3.8940787194316185e-05,2.5519382440727828e-09,9.326216356058701e-07,1.0158608896520008e-06,5.715861118271877e-06,1.2585122073780094e-05,1.31902007669734e-08,1.8067243314753288e-08
2.599105484124503e-06,0.9131751917286813,1.5347146888060967e-06,1.3244909992237144e-06,6.021145331413722e-07,5.512685441180023e-06,0.0,0.0,1.383610714398498e-06,7.522931423474967e-09,2.5409412681099356e-05,5.737185190225475e-07,6.14160506453923e-08,2.45873535202407e-17,8.305595373567232e-12,1.7193342433345039e-07,7.839192473694089e-07,4.677218289876628e-05,1.50229309965146e-08,1.2722463749478476e-10,0.0015333946067342494,1.6327668700006304e-08,6.688025753945333e-09,6.402187615334313e-13,2.2003192536685802e-11,4.577403961084331e-06,4.0986525691128115e-10,8.744668601249547e-12,3.5117483315602903e-13,1.1373367536232409e-14,1.8825416185505878e-12,8.281815747511283e-15,2.3038825777384862e-10,3.431230581217861e-12,3.76,0.0,1.9995675211946716e-06,0.9977494709267462,4.799255982112349e-06,1.957478981683397e-08,0.5857025230215427,0.5825438036289069,6.182626825872672e-07,2.188261727006906e-09,0.0021840976657592553,5.525375178160882e-07,9.113020020334384e-10,2.8264550134963866e-13,2.722765842368536e-11,3.906624490957208e-05,2.551907400528206e-09,9.369978658557254e-07,1.0206275144666233e-06,5.746727216780742e-06,1.2700057215848382e-05,1.3249080358813906e-08,1.8150668433369397e-08
2.6083297159065683e-06,0.913176146325765,1.541879392376298e-06,1.3307474828534758e-06,6.052099280765187e-07,5.557027133854079e-06,0.0,0.0,1.3902873732928427e-06,7.568561459875835e-09,2.561918264459468e-05,5.785921135717875e-07,6.167318695883588e-08,2.495285526083086e-17,8.389592364719508e-12,1.7278332693285762e-07,7.905315885368628e-07,4.694931799046284e-05,1.5175532077907592e-08,1.2831796055820918e-10,0.0015393078290181228,1.639233482413409e-08,6.7212015387935275e-09,6.511706766682069e-13,2.2189605193851865e-11,4.614454891083296e-06,4.1190867398813893e-10,8.89185334892333e-12,3.5836840096366087e-13,1.1567422060246349e-14,1.8965837731695015e-12,8.348101588644251e-15,2.315772393057378e-10,3.4608552731147317e-12,3.76,0.0,1.9315156880374865e-06,0.9977491433994884,4.840453825246455e-06,1.9812338022828746e-08,0.5857086210191889,0.5825375585249315,6.182436119957022e-07,2.1882366915088567e-09,0.0021840969488797603,5.546664213100783e-07,9.116776942366221e-10,2.8409009409068386e-13,2.7367330836540757e-11,3.9191567290095756e-05,2.551876538385774e-09,9.413832347777294e-07,1.025403971075776e-06,5.777655111249033e-06,1.2815602240519388e-05,1.3308072444938604e-08,1.8234252874649005e-08
2.6175539476886336e-06,0.9131771005923998,1.5490579512634905e-06,1.3370166838824734e-06,6.08312567406945e-07,5.601571723274246e-06,0.0,0.0,1.3969740372956876e-06,7.614281176878682e-09,2.5829899096130588e-05,5.834897663471255e-07,6.193035845950786e-08,2.5322560692258828e-17,8.474137176971014e-12,1.7363497899390145e-07,7.971763864080908e-07,4.7126438907327694e-05,1.5329105440413366e-08,1.2941711407510196e-10,0.0015452209818393736,1.645700036397594e-08,6.754445508339243e-09,6.622712238395361e-13,2.237693982616515e-11,4.65168008870747e-06,4.139566755824617e-10,9.041002180451537e-12,3.656825162995482e-13,1.1764088581886721e-14,1.910695397591479e-12,8.414700113516949e-15,2.327689668712659e-10,3.4906301296709065e-12,3.76,0.0,1.8664988382636992e-06,0.9977488152066427,4.881862588249275e-06,2.0051885503447667e-08,0.5857147163458482,0.5825313094637894,6.182250922656193e-07,2.1882117115183924e-09,0.0021840962305434263,5.567954258214284e-07,9.12054063541512e-10,2.8553796923212064e-13,2.7507327392901914e-11,3.931675491723529e-05,2.551845658193448e-09,9.457777698153114e-07,1.0301902892769454e-06,5.808644965925797e-06,1.2931758292234604e-05,1.336717736895628e-08,1.8317997124933377e-08
2.626778179470699e-06,0.9131780545495923,1.5562504075074386e-06,1.3432986408215934e-06,6.114224712451253e-07,5.646319564786111e-06,0.0,0.0,1.4036707015917384e-06,7.660090415812511e-09,2.6041563119280335e-05,5.884115269119251e-07,6.21875652780112e-08,2.569650616313527e-17,8.55923178401015e-12,1.7448838592016306e-07,8.038537069823067e-07,4.730354567535556e-05,1.5483654076000472e-08,1.3052211547519998e-10,0.0015511340651357146,1.6521665319250096e-08,6.78775787369221e-09,6.735219329430553e-13,2.2565198355348105e-11,4.689079904598806e-06,4.1600927528544837e-10,9.192134978686775e-12,3.731187666253387e-13,1.1963393527613181e-14,1.924876747415272e-12,8.481612012660811e-15,2.3396344817287637e-10,3.520555482413689e-12,3.76,0.0,1.8043816158378487e-06,0.9977484863467894,4.923482760174452e-06,2.0293442046456432e-08,0.5857208091369235,0.5825250565788613,6.182070987836513e-07,2.188186784398144e-09,0.002184095510747145,5.589245316245139e-07,9.124311122206683e-10,2.869891354936612e-13,2.764764899370996e-11,3.9441808372029096e-05,2.5518147604741335e-09,9.501814984530289e-07,1.0349864989104293e-06,5.839696946000141e-06,1.3048526518577814e-05,1.342639547499548e-08,1.8401901671312227e-08
2.636002411252764e-06,0.9131790082174197,1.5634568032240157e-06,1.3495933922511215e-06,6.145396597487795e-07,5.691271014826409e-06,0.0,0.0,1.4103773614153702e-06,7.70598901973796e-09,2.6254175802402407e-05,5.93357444982414e-07,6.244480754557251e-08,2.6074728272416225e-17,8.644878166979456e-12,1.7534355312343518e-07,8.105636164563427e-07,4.748063832064631e-05,1.563918098535059e-08,1.316329822507535e-10,0.0015570470788462275,1.6586329689686326e-08,6.821138846280971e-09,6.849243453932816e-13,2.2754382708976346e-11,4.726654690467897e-06,4.180664867187777e-10,9.3452717740603e-12,3.806787550159019e-13,1.2165363516829767e-14,1.9391280793657128e-12,8.54883797881324e-15,2.351606909290783e-10,3.5506316638439515e-12,3.76,0.0,1.7450347014140416e-06,0.9977481568185038,4.965314831437078e-06,2.0537017459487127e-08,0.5857268995217858,0.5825187999974833,6.181896080340517e-07,2.188161907628002e-09,0.0021840947894877986,5.610537389950139e-07,9.128088425413249e-10,2.8844360161354376e-13,2.7788296541752947e-11,3.956672823520645e-05,2.5517838457268036e-09,9.545944482169445e-07,1.0397926298597832e-06,5.870811217588691e-06,1.3165908070293584e-05,1.3485727107708461e-08,1.8485967001628742e-08
2.6452266430348294e-06,0.9131799616150718,1.5706771806052775e-06,1.3559009768207755e-06,6.176641531207594e-07,5.736426430924733e-06,0.0,0.0,1.4170940120506033e-06,7.751976833427755e-09,2.6467738238659344e-05,5.983275704279217e-07,6.270208539403588e-08,2.6457263871106273e-17,8.7310783145198e-12,1.7620048602378174e-07,8.173061812250086e-07,4.765771686940351e-05,1.5795689177918514e-08,1.3274973195664732e-10,0.001562960022911294,1.6650993475025287e-08,6.854588637855237e-09,6.964800141903923e-13,2.294449482048946e-11,4.764404799095647e-06,4.201283235347546e-10,9.500432745431377e-12,3.8836410026917824e-13,1.237002536296367e-14,1.95344965129992e-12,8.616378706923229e-15,2.363607028744516e-10,3.580859007437949e-12,3.76,0.0,1.688334543108054e-06,0.997747826620357,5.007359293816497e-06,2.0782621570096842e-08,0.585732987624041,0.5825125398412148,6.181725975497401e-07,2.1881370787998876e-09,0.002184094066762259,5.631830482098918e-07,9.131872567657886e-10,2.8990137634854006e-13,2.7929270941666167e-11,3.9691515087188034e-05,2.551752914427559e-09,9.590166466749934e-07,1.044608712052253e-06,5.901987947723384e-06,1.3283904101305484e-05,1.3545172612275073e-08,1.857019360448459e-08
2.6544508748168947e-06,0.9131809147608906,1.5779115819195321e-06,1.3622214332497455e-06,6.207959716089446e-07,5.781786171705281e-06,0.0,0.0,1.4238206488310733e-06,7.798053703347493e-09,2.6682251526036364e-05,6.03321953271116e-07,6.295939895585719e-08,2.684415006397287e-17,8.817834222814441e-12,1.7705919004959656e-07,8.240814678814519e-07,4.783478134793282e-05,1.5953181671991543e-08,1.3387238221052224e-10,0.0015688728972725378,1.671565667501802e-08,6.888107460488228e-09,7.081905039873694e-13,2.313553662920189e-11,4.80233058433495e-06,4.2219479941645344e-10,9.657638220941322e-12,3.961764370166202e-13,1.257740607454998e-14,1.9678417222135185e-12,8.684234894157026e-15,2.37563491759654e-10,3.611237847649143e-12,3.76,0.0,1.6341630992766166e-06,0.9977474957509163,5.049616640459062e-06,2.1030264225826516e-08,0.5857390735617897,0.5825062762260967,6.18156045865533e-07,2.188112295612753e-09,0.00218409334256739,5.653124595473803e-07,9.135663571518209e-10,2.913624684739635e-13,2.8070573099932754e-11,3.981616950808659e-05,2.5517219670306514e-09,9.634481214373457e-07,1.0494347754592031e-06,5.933227304339527e-06,1.3402515768734065e-05,1.360473233440658e-08,1.8654581969244746e-08
2.66367510659896e-06,0.9131818676724089,1.5851600495114295e-06,1.3685548003267456e-06,6.239351355061451e-07,5.827350596888585e-06,0.0,0.0,1.4305572671400095e-06,7.844219477636642e-09,2.6897716767359716e-05,6.083406436882431e-07,6.321674836409882e-08,2.7235424211271683e-17,8.905147895632945e-12,1.7791967063766132e-07,8.308895432175169e-07,4.801183178264069e-05,1.6111661494748464e-08,1.3500095069289822e-10,0.0015747857018727626,1.6780319289425385e-08,6.9216955265789836e-09,7.200573911575117e-13,2.332751008031382e-11,4.840432401112384e-06,4.2426592807786075e-10,9.816908678872294e-12,4.0411741583423047e-13,1.27875328563223e-14,1.9823045522468874e-12,8.752407239903747e-15,2.387690653514295e-10,3.641768519910028e-12,3.76,0.0,1.5824075927683841e-06,0.9977471642087447,5.092087365880934e-06,2.127995529425983e-08,0.5857451574478704,0.5825000092628977,6.181399324734608e-07,2.1880875558678055e-09,0.002184092616900046,5.67441973286963e-07,9.139461459530035e-10,2.9282688678368027e-13,2.8212203924884437e-11,3.9940692077707684e-05,2.551691003969453e-09,9.678889001567592e-07,1.0542708500965337e-06,5.964529456264172e-06,1.3521744232914602e-05,1.3664406620349402e-08,1.8739132586042408e-08
2.6728993383810253e-06,0.9131828203663853,1.5924226258020447e-06,1.3749011169100662e-06,6.270816651500169e-07,5.8731200672932595e-06,0.0,0.0,1.4373038624102088e-06,7.890474006089924e-09,2.711413507031481e-05,6.133836920093675e-07,6.347413375242451e-08,2.763112393048312e-17,8.993021344375048e-12,1.7878193323320288e-07,8.377304742241058e-07,4.818886820003293e-05,1.6271131682318046e-08,1.3613545514729815e-10,0.0015806984366558967,1.68449813180176e-08,6.95535304885464e-09,7.320822638623153e-13,2.3520417124922075e-11,4.878710605429896e-06,4.263417232640153e-10,9.978264748510746e-12,4.1218870335419844e-13,1.3000433110309389e-14,1.9968384026914325e-12,8.820896445781014e-15,2.399774314326189e-10,3.672451360633974e-12,3.76,0.0,1.5329602761349667e-06,0.9977468319924004,5.1347719659708634e-06,2.1531704663082298e-08,0.5857512393900953,0.5824937390573478,6.181242377800774e-07,2.188062857463954e-09,0.002184091889757072,5.695715897093606e-07,9.143266254190894e-10,2.942946400901214e-13,2.8354164326702574e-11,4.006508337555052e-05,2.551660025657384e-09,9.7233901052893e-07,1.0591169660250894e-06,5.995894573204752e-06,1.3641590657414567e-05,1.3724195816888752e-08,1.8823845945783612e-08
2.6821235701630905e-06,0.9131837728588398,1.5996993532889803e-06,1.381260421927642e-06,6.302355809229814e-07,5.919094944837778e-06,0.0,0.0,1.444060430124015e-06,7.936817140138898e-09,2.733150754746412e-05,6.184511487186165e-07,6.373155525509455e-08,2.803128709806007e-17,9.081456588114329e-12,1.796459832899497e-07,8.446043280915391e-07,4.836589062671351e-05,1.6431595279837072e-08,1.3727591338037314e-10,0.001586611101566937,1.6909642760573722e-08,6.989080240372684e-09,7.44266722119728e-13,2.3714259720031065e-11,4.917165554366512e-06,4.284221987511469e-10,1.0141727211015663e-11,4.2039198237714185e-13,1.3216134436937766e-14,2.0114435359958777e-12,8.889703215640585e-15,2.411885978021714e-10,3.7032867072170585e-12,3.76,0.0,1.4857182073132202e-06,0.9977464991004378,5.177670937992973e-06,2.1785522240140472e-08,0.5857573194914756,0.5824874657103637,6.181089430656717e-07,2.18803819839344e-09,0.0021840911611353013,5.717013090965143e-07,9.147077977963365e-10,2.957657372242975e-13,2.849645521741927e-11,4.018934398080877e-05,2.551629032488801e-09,9.76798480292832e-07,1.0639731533510634e-06,6.027322825738e-06,1.3762056209050906e-05,1.3784100271352285e-08,1.8908722540151982e-08
2.691347801945156e-06,0.9131847251650861,1.6069902745464664e-06,1.3876327543771203e-06,6.33396903252157e-07,5.965275592542226e-06,0.0,0.0,1.4508269658132959e-06,7.983248732833905e-09,2.7549835316264895e-05,6.23543064454421e-07,6.398901300696129e-08,2.8435951851186947e-17,9.170455653641852e-12,1.8051182627018816e-07,8.515111722099175e-07,4.854289908938329e-05,1.659305534150791e-08,1.3842234326202883e-10,0.0015925236965518993,1.6974303616881226e-08,7.022877314523175e-09,7.566123778727744e-13,2.3909039828563722e-11,4.955797606080061e-06,4.305073683468133e-10,1.0307317000291573e-11,4.287289519849519e-13,1.343466463614033e-14,2.0261202157725914e-12,8.958828255573989e-15,2.4240257227515824e-10,3.734274898039932e-12,3.76,0.0,1.4405830353117952e-06,0.997746165531407,5.220784780589544e-06,2.2041417953501252e-08,0.5857633978504335,0.582481189318263,6.180940304453024e-07,2.188013576737679e-09,0.002184090431031562,5.73831131731574e-07,9.150896653278291e-10,2.972401870358147e-13,2.8639077510918837e-11,4.031347447237157e-05,2.5515980248398536e-09,9.81267337231055e-07,1.0688394422263894e-06,6.058814385299143e-06,1.3883142057907066e-05,1.3844120331613644e-08,1.8993762861613357e-08
2.700572033727221e-06,0.9131856772997631,1.614295432225471e-06,1.394018153325944e-06,6.365656526092961e-07,6.011662374530098e-06,0.0,0.0,1.4576034650594234e-06,8.029768638826212e-09,2.776911949908657e-05,6.286594900097636e-07,6.424650714346491e-08,2.8845156589550083e-17,9.260020575509658e-12,1.8137946764481736e-07,8.584510741694821e-07,4.871989361483891e-05,1.6755514930655698e-08,1.3957476272555244e-10,0.001598436221557767,1.703896388673556e-08,7.056744485030945e-09,7.691208550585575e-13,2.410475941937248e-11,4.994607119808884e-06,4.3259724589003695e-10,1.0475055203866337e-11,4.3720132765424997e-13,1.3656051708471063e-14,2.0408687068039293e-12,9.028272273918195e-15,2.436193626827881e-10,3.765416272469665e-12,3.76,0.0,1.3974607954557638e-06,0.997745831283854,5.264113993783813e-06,2.229940175151137e-08,0.5857694745610089,0.5824749099729695,6.18079482831567e-07,2.187988990663286e-09,0.002184089699442672,5.759610578988825e-07,9.154722302537849e-10,2.9871799839289346e-13,2.8782032122939344e-11,4.043747542882447e-05,2.5515670030692843e-09,9.85745609170132e-07,1.0737158628491295e-06,6.09036942417135e-06,1.400484937734979e-05,1.3904256346095974e-08,1.9078967403420343e-08
2.7097962655092864e-06,0.9131866292768652,1.6216148690538153e-06,1.4004166579114307e-06,6.397418495107304e-07,6.0582556560300775e-06,0.0,0.0,1.4643899234932528e-06,8.076376714350502e-09,2.7989361223228103e-05,6.338004763324236e-07,6.45040378006295e-08,2.9258939977119625e-17,9.350153396074185e-12,1.8224891289340414e-07,8.654241017609777e-07,4.889687422997168e-05,1.6918977119785037e-08,1.4073318976774116e-10,0.0016043486765324447,1.7103623569939785e-08,7.090681965957774e-09,7.817937896776361e-13,2.4301420467250306e-11,5.033594455873573e-06,4.346918452514381e-10,1.0644963063773765e-11,4.4581084137045556e-13,1.3880323856225791e-14,2.0556892750486074e-12,9.0980359812612e-15,2.448389768724227e-10,3.796711170861611e-12,3.76,0.0,1.3562617137630466e-06,0.9977454963563198,5.307659078982766e-06,2.2559483602856972e-08,0.5857755497130543,0.5824686277622075,6.180652838990309e-07,2.1879644384182693e-09,0.0021840889663654363,5.780910878839654e-07,9.158554948118485e-10,3.0019918018238605e-13,2.8925319971074244e-11,4.056134742845061e-05,2.5515359675192056e-09,9.902333239808675e-07,1.0786024454638535e-06,6.121988115475444e-06,1.4127179344045737e-05,1.3964508663775356e-08,1.9164336659616783e-08
