Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63)
1.2180952980774808e-06,0.7441978358921556,7.4113901890846384e-09,1.0589789480580759e-08,3.473694267947294e-09,1.5633549193072457e-09,0.0,0.0,1.0070626549582597e-08,3.5060180767665142e-12,3.073396243756309e-08,3.7485326012481225e-10,6.373242338497449e-11,4.279417508727964e-25,2.862492013308081e-17,2.8622541282588687e-10,6.076958137471711e-10,1.0546169318435624e-06,2.1328347692716918e-13,4.840015723108408e-16,5.378726217084917e-06,5.972301011629771e-12,7.267131078457575e-12,2.7183161235401193e-18,1.0181915532308514e-14,4.468109241809821e-09,1.1518738335684067e-13,5.666106554352423e-18,2.0250621494303383e-19,1.1812684785870188e-20,3.2116495034356837e-16,7.611904360890133e-19,6.915600307183801e-13,1.892404441879872e-16,3.76,0.0,0.5224915755406438,0.9992333817823311,1.7284766148035516e-09,3.9807921058041153e-13,0.18926899203693637,0.1892496333826695,7.48306749324016e-06,1.8943510381660975e-10,0.000765530519716067,2.3962439041351e-09,3.3639502284289182e-12,1.6511096980341556e-15,8.714661551064264e-14,1.0331531783305712e-06,2.185236018903677e-10,1.7664278373076112e-09,4.949925155930776e-09,1.2832401120121679e-08,6.228482202118974e-09,1.366485946407493e-10
1.2492179975329961e-06,0.7447382370501632,7.682428939073287e-09,1.0864932986101864e-08,3.6152644782879846e-09,1.689516695639962e-09,0.0,0.0,1.0571856871131866e-08,3.850791262402185e-12,3.306107626324479e-08,4.077303620283571e-10,6.723554041373499e-11,4.856630745793066e-25,3.136450093664523e-17,3.0184400377689887e-10,6.641968118354906e-10,1.1058615465948997e-06,2.341940040943471e-13,5.252071952964911e-16,5.645755941093086e-06,6.285966657488379e-12,7.667991681050321e-12,3.1778289992939362e-18,1.1131958362003929e-14,4.823503140246053e-09,1.2245368436919947e-13,6.6545427814244466e-18,2.4848317562638886e-19,1.4206137058961833e-20,3.4915435099843425e-16,8.20004340942457e-19,7.390214227934785e-13,2.1260446445503926e-16,3.76,0.0,0.518381077940126,0.9992333288276655,1.8888791428909583e-09,4.56585484806019e-13,0.1933797588150595,0.19335986916309544,7.424609331977597e-06,1.8845133077770235e-10,0.000765530476770335,2.513011479374832e-09,3.4399404413001956e-12,1.7545935682194864e-15,9.260391973004545e-14,1.0827866894309932e-06,2.231090723351997e-10,1.8274380555500763e-09,5.105795222793817e-09,1.3491377213012738e-08,6.6914641611290915e-09,1.4449650251802057e-10
1.2803406969885115e-06,0.7452743878139272,7.959283180687703e-09,1.1137052080415376e-08,3.757910499760355e-09,1.8226676816439794e-09,0.0,0.0,1.1084550128394531e-08,4.219102571707868e-12,3.5500324317726755e-08,4.423436493063949e-10,7.082448847830513e-11,5.495757153863224e-25,3.428228606077011e-17,3.177237260125302e-10,7.241750645564038e-10,1.158164645631005e-06,2.564305006335541e-13,5.689274918132162e-16,5.918684070864536e-06,6.607175288674746e-12,8.07566861704047e-12,3.6991677211882054e-18,1.214036354578923e-14,5.1954928533489436e-09,1.3001828674082031e-13,7.781381554678166e-18,3.0322723618592123e-19,1.6995909025334256e-20,3.7877676877202244e-16,8.81500319085601e-19,7.880959658465519e-13,2.380603623351538e-16,3.76,0.0,0.5143029185922535,0.9992332747611021,2.0591190402583315e-09,5.217708749132766e-13,0.19745819334048031,0.19743775920052234,7.3666114171910815e-06,1.8747530437704982e-10,0.0007655304329948775,2.632210865026659e-09,3.5154055774572003e-12,1.8610989661334338e-15,9.822017705668831e-14,1.133403233944746e-06,2.2765188340904207e-10,1.8895805009480972e-09,5.263252579834891e-09,1.4168791254395432e-08,7.177743602664823e-09,1.526235824878256e-10
1.3114633964440268e-06,0.7458063216246335,8.241858899499847e-09,1.1406269015885144e-08,3.901528216973942e-09,1.96302629638328e-09,0.0,0.0,1.1608667075122844e-08,4.61185892000051e-12,3.805408466139803e-08,4.787194366746104e-10,7.449858446018141e-11,6.201621714372988e-25,3.7383900025161683e-17,3.338549738456941e-10,7.877288380394774e-10,1.2115163583038278e-06,2.800291467341157e-13,6.15251049399693e-16,6.197471535322673e-06,6.935887995054049e-12,8.489907499225485e-12,4.288523755694834e-18,1.3208742004613818e-14,5.5842791141079676e-09,1.3788530590051715e-13,9.061296772175408e-18,3.6809993357114713e-19,2.023310776351102e-20,4.1007974069241077e-16,9.457068075795091e-19,8.387631399182835e-13,2.6572267783289725e-16,3.76,0.0,0.5102568430772267,0.9992332195918209,2.239472603693338e-09,5.941815230337929e-13,0.20150454999578482,0.2014835579663133,7.3090701218028165e-06,1.865069635264931e-10,0.0007655303883964925,2.753820119904979e-09,3.59034911552939e-12,1.9705697954685783e-15,1.0399240253540213e-13,1.18499149267654e-06,2.3215248767237034e-10,1.952849253217757e-09,5.422302176404628e-09,1.4864632414578472e-08,7.687948190687527e-09,1.610317338269469e-10
1.3425860958995421e-06,0.746334071660338,8.530056078716639e-09,1.1672713910175489e-08,4.046016306031329e-09,2.1108114892195322e-09,0.0,0.0,1.2144168658566508e-08,5.029973153921848e-12,4.072471447841731e-08,5.168829869418541e-10,7.825715078964537e-11,6.979266163174629e-25,4.0674916922952265e-17,3.5022899921594236e-10,8.549544244658899e-10,1.2659069182455825e-06,3.050256548137161e-13,6.642661299420326e-16,6.482079440005714e-06,7.2720658050123976e-12,8.910476216392986e-12,4.952484664440859e-18,1.4338668436583108e-14,5.990056678783985e-09,1.4605849514724296e-13,1.0510017319037765e-17,4.44626390314284e-19,2.397350842455833e-20,4.431104319635842e-16,1.0126503238256085e-18,8.910004306122144e-13,2.957075351478857e-16,3.76,0.0,0.5062425989770104,0.9992331633289051,2.4302106825822512e-09,6.743898937751007e-13,0.2055190811619465,0.2054975179297787,7.251981847387608e-06,1.8554624762114195e-10,0.0007655303429819072,2.8778175277490768e-09,3.664774828770741e-12,2.082947266208997e-15,1.0991746918550247e-13,1.2375402672720497e-06,2.366113319266015e-10,2.0172375562351613e-09,5.58294758270969e-09,1.5578881292091065e-08,8.222704161702782e-09,1.6972253245661597e-10
1.3737087953550575e-06,0.7468576708380356,8.823770000245047e-09,1.1936522458820851e-08,4.191276620719098e-09,2.2662425795094444e-09,0.0,0.0,1.269101598124595e-08,5.474363558519177e-12,4.351455007315593e-08,5.568586086002009e-10,8.209951544140904e-11,7.833949947267504e-25,4.41608631344421e-17,3.668378818481843e-10,9.259460607834004e-10,1.3213266620801478e-06,3.3145531781816686e-13,7.160605855385161e-16,6.772469068134019e-06,7.615669692096813e-12,9.337164235040177e-12,5.6980421594883945e-18,1.5531679997545357e-14,6.413015077465439e-09,1.5454125750551538e-13,1.214436597458411e-17,5.345090246960133e-19,2.82777843212852e-20,4.779156073934718e-16,1.082355625982894e-18,9.447835168475492e-13,3.281324718915216e-16,3.76,0.0,0.5022599358595806,0.9992331059813427,2.6315984672198215e-09,7.629949692897261e-13,0.2095020372340807,0.2094798895739278,7.195343023945067e-06,1.84593096535558e-10,0.0007655302967577789,3.0041815956684364e-09,3.73868675536053e-12,2.1981703261116055e-15,1.1599213084214272e-13,1.2910384787979284e-06,2.410288573037718e-10,2.0827378715113483e-09,5.745191007091084e-09,1.6311510610589447e-08,8.782636032963384e-09,1.7869724954439178e-10
1.4048314948105728e-06,0.7473771518157157,9.122892413609492e-09,1.2197833876497818e-08,4.337214545414507e-09,2.429539106929273e-09,0.0,0.0,1.3249170268978743e-08,5.945953376728387e-12,4.6425906884447244e-08,5.98669749234474e-10,8.602501191891021e-11,8.771151154114715e-25,4.784722052204565e-17,3.8367449163460233e-10,1.0007958618718827e-09,1.3777660281533108e-06,3.5935305682722836e-13,7.707217888376333e-16,7.0686018816194995e-06,7.96666058150536e-12,9.76978168800564e-12,6.5325994868138545e-18,1.6789275233178743e-14,6.8533392967365235e-09,1.63336659409597e-13,1.398229831922006e-17,6.396418470822027e-19,3.3211734219776584e-20,5.145416066307171e-16,1.1548458814652199e-18,1.0000864663920492e-12,3.6311627118935395e-16,3.76,0.0,0.49830860526329734,0.9992330475580286,2.8438953160545453e-09,8.606224075090297e-13,0.2134536666370746,0.21343092141109551,7.139150109673658e-06,1.836474506199428e-10,0.0007655302497306959,3.132891052506402e-09,3.812089167898086e-12,2.316176090880409e-15,1.2221304492599863e-13,1.3454751663412134e-06,2.4540549935453256e-10,2.1493419352488395e-09,5.9090333219877875e-09,1.7062485850514636e-08,9.36836633484889e-09,1.8795687051333485e-10
1.4359541942660882e-06,0.7478925469943996,9.427312576106302e-09,1.2456789064672872e-08,4.483739310348316e-09,2.6009206921575006e-09,0.0,0.0,1.3818592844556382e-08,6.445670341050242e-12,4.946107951474948e-08,6.423390840011223e-10,9.003297923054813e-11,9.796567435376757e-25,5.173942990668707e-17,4.007324448220865e-10,1.0795937680014787e-09,1.4352155552811497e-06,3.8875346706569666e-13,8.283365769935701e-16,7.370439522018593e-06,8.324999356435833e-12,1.0208158291374504e-11,7.46397815908276e-18,1.8112913259789917e-14,7.311210394004937e-09,1.724474457537994e-13,1.6042941638242253e-17,7.62125331237553e-19,3.8846506240480444e-20,5.530343231683273e-16,1.230142840841157e-18,1.0568819366326108e-12,4.007787977772847e-16,3.76,0.0,0.49438836068139863,0.9992329880677652,3.0673546213935024e-09,9.67924664971103e-13,0.21737421584109431,0.21735085999844764,7.08339959074659e-06,1.8270925069632036e-10,0.0007655302019071791,3.263924847119943e-09,3.884986542723941e-12,2.4369002678922944e-15,1.28576794869193e-13,1.4008394856274847e-06,2.4974168813450324e-10,2.2170408182304985e-09,6.074474097812172e-09,1.7831765818483823e-08,9.980515365110193e-09,1.9750211410667394e-10
1.4670768937216035e-06,0.7484038885201642,9.736918169022693e-09,1.2713529000383977e-08,4.63076426602107e-09,2.78060690752381e-09,0.0,0.0,1.4399245106480759e-08,6.974446217225734e-12,5.2622341771592506e-08,6.878885985993974e-10,9.412276186042083e-11,1.0916116931581789e-24,5.584289464384627e-17,4.1800605549687317e-10,1.1624275062625407e-09,1.4936658815159242e-06,4.1969086157019956e-13,8.889912082229007e-16,7.677943811430376e-06,8.690646864288535e-12,1.0652142128807945e-11,8.500424065930215e-18,1.9504013188199094e-14,7.786806044222657e-09,1.8187605588870347e-13,1.8346633816461387e-17,9.042818484071009e-19,4.52588178633381e-20,5.934391870307453e-16,1.3082670145285252e-18,1.115141378042932e-12,4.412408391068293e-16,3.76,0.0,0.4904989575466185,0.9992329275192647,3.3022237126618035e-09,1.0855810858360476e-12,0.22126392937696934,0.22123994995336316,7.028087981089505e-06,1.8177843805477446e-10,0.0007655301532936828,3.397262146575613e-09,3.957383529606526e-12,2.560277568734582e-15,1.350799119466807e-13,1.4571207076572968e-06,2.5403784828901585e-10,2.2858249876442756e-09,6.241511643945348e-09,1.8619303158205548e-08,1.0619700962785997e-08,2.07333451208758e-10
1.4981995931771188e-06,0.7489112082861482,1.005159609591416e-08,1.2968193338393584e-08,4.778207114657458e-09,2.9688171571364916e-09,0.0,0.0,1.499108851218902e-08,7.533216359728223e-12,5.59119467189575e-08,7.353396663195971e-10,9.829370973511791e-11,1.2135939190907006e-24,6.016298413415024e-17,4.3549028374503207e-10,1.249382565498897e-09,1.5531077429289342e-06,4.5219931190616933e-13,9.527713298262229e-16,7.991076753341233e-06,9.06356392272025e-12,1.1101598339704103e-11,9.65061299616515e-18,2.096395378250646e-14,8.280301020730746e-09,1.9162464018707632e-13,2.0914962213880184e-17,1.0686716511924546e-18,5.25311716215618e-20,6.358011510219357e-16,1.3892378497957744e-18,1.1748352378685602e-12,4.846239523690938e-16,3.76,0.0,0.4866401532159235,0.9992328659211505,3.548743795922562e-09,1.2142979588193228e-12,0.22512304985145618,0.22509843396869583,6.9732118221599625e-06,1.8085495444972676e-10,0.0007655301038965958,3.5328823342637915e-09,4.029284922249059e-12,2.6862421062950975e-15,1.4171889628779342e-13,1.514308217360499e-06,2.582943991362872e-10,2.355684369938137e-09,6.4101430560358824e-09,1.9425044807208592e-08,1.1286538299740784e-08,2.1745112317360204e-10
1.5293222926326342e-06,0.7494145379345418,1.0371233169841399e-08,1.3220919216801074e-08,4.925990097588705e-09,3.1657705659289597e-09,0.0,0.0,1.5594084565220262e-08,8.122919278898537e-12,5.933212673652606e-08,7.847131189012898e-10,1.0254517818753391e-10,1.3462396071731309e-24,6.470503712420006e-17,4.5318068174109433e-10,1.3405421841455697e-09,1.6135319724098634e-06,4.863126854659682e-13,1.019761956456981e-15,8.309800533417551e-06,9.443711325554395e-12,1.1556407744439234e-11,1.0923655611542292e-17,2.249407334323398e-14,8.791867612781965e-09,2.016950768487164e-13,2.3770802508862574e-17,1.2581093937275755e-18,6.075206615848545e-20,6.801646803774643e-16,1.4730739057479345e-18,1.2359331616648658e-12,5.310503182327783e-16,3.76,0.0,0.4828117069553726,0.9992328032819566,3.80714992801936e-09,1.3548085438837102e-12,0.22895181796238184,0.2289265528279162,6.918767682728725e-06,1.7993874209623113e-10,0.0007655300537222419,3.670765007934931e-09,4.100695629999046e-12,2.8147277726779373e-15,1.4849023687085777e-13,1.572391512268167e-06,2.625117547490516e-10,2.4266084139188553e-09,6.580364268755192e-09,2.0248932403900894e-08,1.1981639687937437e-08,2.2785515946016955e-10
1.5604449920881495e-06,0.7499139088585628,1.0695716697141614e-08,1.347184025449574e-08,5.074040138369438e-09,3.3716858770178847e-09,0.0,0.0,1.6208194805807236e-08,8.74449621955427e-12,6.288509358501578e-08,8.360293110669714e-10,1.0687652791853062e-10,1.4902072616566033e-24,6.94743646799521e-17,4.710733388873245e-10,1.435987350260011e-09,1.6749294984822098e-06,5.220646790093894e-13,1.0900474573753382e-15,8.634077520247788e-06,9.831049848554056e-12,1.2016465436596004e-11,1.2329101915940422e-17,2.409566980235571e-14,9.321675982965193e-09,2.1208898865928437e-13,2.693835749161872e-17,1.4756811743649134e-18,7.001620241016338e-20,7.265737456353754e-16,1.5597930241755959e-18,1.298404190484863e-12,5.806426019714707e-16,3.76,0.0,0.47901337992509296,0.9992327396101321,4.0776710234073555e-09,1.5078730706129504e-12,0.23275047251366757,0.2327245454201337,6.8647521586627865e-06,1.790297436662979e-10,0.0007655300027768816,3.810889977662877e-09,4.171620651072238e-12,2.9456685947786735e-15,1.5539043033349737e-13,1.6313602012019169e-06,2.666903240346886e-10,2.4985861534088764e-09,6.752170113148467e-09,2.1090902649595336e-08,1.2705614400727915e-08,2.3854539441860233e-10
1.5915676915436649e-06,0.7504093522044151,1.102493496577028e-08,1.3721085727580965e-08,5.22228894225453e-09,3.5867813567388116e-09,0.0,0.0,1.6833380804409036e-08,9.398890750906925e-12,6.657303847608736e-08,8.893081787134112e-10,1.1128712495719665e-10,1.6461777877117002e-24,7.447625274222985e-17,4.891648269954e-10,1.5357968129427522e-09,1.7372913441344409e-06,5.594888482297979e-13,1.163711551414326e-15,8.96387026603536e-06,1.0225540255060399e-11,1.2481679368734733e-11,1.3876945266937046e-17,2.5770001016091305e-14,9.869894468282118e-09,2.2280775946286144e-13,3.044319578756938e-17,1.7247620870026686e-18,8.042468476216474e-20,7.75071818518607e-16,1.6494124943701587e-18,1.3622169517103858e-12,6.335238225321883e-16,3.76,0.0,0.4752449351643764,0.9992326749140393,4.360529891493019e-09,1.6742787102462106e-12,0.2365192504302342,0.23649264875500167,6.8111618727101675e-06,1.781279022852546e-10,0.0007655299510667121,3.953237263741421e-09,4.242065047529786e-12,3.0789990649262805e-15,1.624159984616056e-13,1.6912040029804306e-06,2.7083051081387715e-10,2.5716062688087798e-09,6.925554377728477e-09,2.1950887630213794e-08,1.3459068506615647e-08,2.495214831129009e-10
1.6226903909991802e-06,0.7509008988732334,1.1358777646512506e-08,1.3968779911038977e-08,5.370673053375536e-09,3.8112747067167406e-09,0.0,0.0,1.7469604157737317e-08,1.0087048367620821e-11,7.039813214556165e-08,9.44569290844604e-10,1.1577634062023386e-10,1.8148545662656385e-24,7.971596419778229e-17,5.074521463695079e-10,1.6400471042692072e-09,1.8006086256665823e-06,5.986186332393202e-13,1.2408373084036299e-15,9.299141507243564e-06,1.0627143301496656e-11,1.295196895488828e-11,1.557762597889675e-17,2.7518285240030827e-14,1.0436689829010418e-08,2.3385255015045056e-13,3.4312290487291286e-17,2.00903426730212e-18,9.208521711068209e-20,8.25701870604223e-16,1.74194921024972e-18,1.4273398417421913e-12,6.898172299730145e-16,3.76,0.0,0.471506137576892,0.999232609201956,4.65594330210675e-09,1.8548395233834903e-12,0.24025838677279085,0.24023109797750386,6.757993474286451e-06,1.7723316152813469e-10,0.0007655298985978685,4.097787094521018e-09,4.312033922179084e-12,3.2146544445747356e-15,1.6956350425045865e-13,1.75191274514304e-06,2.7493271389780815e-10,2.6456571469440483e-09,7.1005098724806005e-09,2.2828815102354074e-08,1.4242604714111824e-08,2.607829161023809e-10
1.6538130904546955e-06,0.7513885795230123,1.1697136115447395e-08,1.4215041571364794e-08,5.519133871561869e-09,4.045382982335867e-09,0.0,0.0,1.8116826486865092e-08,1.0809916101846838e-11,7.436252492892396e-08,1.0018318954170282e-09,1.2034355147075834e-10,1.9969635183374485e-24,8.519874042119462e-17,5.259326735168833e-10,1.7488125707992254e-09,1.864872551551982e-06,6.394873799629794e-13,1.3215071558388705e-15,9.639854165193945e-06,1.1035819742739361e-11,1.3427263709524162e-11,1.7442034567835927e-17,2.93417017701786e-14,1.1022227449737431e-08,2.452243140065308e-13,3.85740576573837e-17,2.332505420340703e-18,1.0511229383379287e-19,8.785063745417003e-16,1.837419818392005e-18,1.4937411990048158e-12,7.496461915753611e-16,3.76,0.0,0.4677967539160158,0.9992325424820777,4.96412207658736e-09,2.0503963853793276e-12,0.24396811475250627,0.2439401263826262,6.7052436392630226e-06,1.7634546541609302e-10,0.0007655298453764249,4.244519904193187e-09,4.381532397510361e-12,3.3525710395926068e-15,1.768295664613668e-13,1.8134763626902439e-06,2.7899732716398725e-10,2.7207269386517303e-09,7.2770284949728954e-09,2.3724608748243607e-08,1.505682222647426e-08,2.7232903313692174e-10
1.6849357899102109e-06,0.7518724245705184,1.2039903705980077e-08,1.4459983595648452e-08,5.667617631250479e-09,4.289322516991703e-09,0.0,0.0,1.877500943704617e-08,1.1568442146061976e-11,7.846834683831304e-08,1.061114959339799e-09,1.249881392766828e-10,2.193253156300611e-24,9.092980226508844e-17,5.446041110833353e-10,1.8621654136941454e-09,1.9300744213140313e-06,6.821283575151475e-13,1.4058028896475584e-15,9.985971346619285e-06,1.1451530337360455e-11,1.3907501939339457e-11,1.948151468855074e-17,3.124139173284568e-14,1.1626671497082901e-08,2.5692381129289394e-13,4.325839470489792e-17,2.699527816698798e-18,1.1962738574724252e-19,9.335273075744437e-16,1.9358408558271744e-18,1.561389465973807e-12,8.131340868182667e-16,3.76,0.0,0.46411655277027486,0.9992324747625165,5.2852712018606545e-09,2.2618168914274778e-12,0.24764866574556474,0.24761996542991155,6.65290906975704e-06,1.7546475841285223e-10,0.0007655297914083948,4.393416330530372e-09,4.450565596730046e-12,3.4926864462400608e-15,1.8421087262590395e-13,1.8758848968410116e-06,2.830247396306568e-10,2.7968036136614755e-09,7.455101297796902e-09,2.463818840385351e-08,1.5902316605278042e-08,2.8415903574978703e-10
1.7160584893657262e-06,0.7523524641931895,1.2386975898561277e-08,1.4703712742609665e-08,5.816075345323822e-09,4.543308851538067e-09,0.0,0.0,1.9444114678910508e-08,1.2363575486542922e-11,8.27177076403903e-08,1.1224372029298794e-09,1.2970949096882083e-10,2.4044946194732683e-24,9.691435049705291e-17,5.634644404906905e-10,1.980175736451632e-09,1.9962056244176653e-06,7.265747717030406e-13,1.4938056879834515e-15,1.0337456344172492e-05,1.18742358527435e-11,1.4392629501092034e-11,2.1707865813873945e-17,3.321845900597321e-14,1.2250185038667623e-08,2.6895162298296416e-13,4.8396718567021834e-17,3.1148177445618317e-18,1.3575912117986295e-19,9.908061571155357e-16,2.0372288766971994e-18,1.6302533391891896e-12,8.804042112900603e-16,3.76,0.0,0.4604653045489076,0.9992324060513041,5.619589964843936e-09,2.489995243304607e-12,0.2513002693076081,0.2512708447579012,6.600986493923078e-06,1.7459098542117871e-10,0.000765529736699732,4.5444572125892085e-09,4.519138626905936e-12,3.6349397674287015e-15,1.9170419047652712e-13,1.9391284938067554e-06,2.8701533552986523e-10,2.8738750124083176e-09,7.634718556607638e-09,2.5569470264161144e-08,1.6779679641917188e-08,2.962719987562609e-10
