Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189),S(4414),CF2(43),CF2O(49)
0.03026835749182534,0.4701009896544593,1.0738246435160204e-09,3.341228278200582e-10,5.023911936881374e-09,7.572733195551003e-06,0.0,0.0,8.772391668673146e-05,8.391102398714265e-05,2.985780797908253e-05,4.322169058905126e-08,1.2738161761148934e-11,4.484466838587054e-30,1.8419441845881145e-21,5.903198170233328e-14,4.277753991780698e-08,3.255896136576745e-05,1.607835776664819e-13,2.7175135819653575e-19,1.5992571156648733e-07,3.6095182405721596e-17,4.0630423313504303e-16,1.7336812156830573e-09,2.2592496063560845e-11,9.371956453767809e-06,6.415722527474627e-16,8.098539896697822e-11,1.654198734055769e-10,4.140036633683704e-15,4.031569865440117e-13,5.701772213426933e-15,9.139047361122281e-13,1.5758379606210975e-13,3.76,0.0,0.7360808072108475,0.9996045416594715,0.00028383874195721676,5.323788251332014e-06,0.055569752422928276,0.055434678592279,1.378760475230607e-10,1.5117706482084215e-17,1.299924569402585e-05,4.808069599544166e-05,9.388403363787216e-15,1.3602542762852142e-14,2.535216445420819e-13,1.7630206601820516e-05,5.719254622763332e-13,1.8153323121566798e-11,1.7309369419786688e-11,1.922575058273448e-08,2.1135778799012372e-09,7.175587737622685e-09,4.53978184280786e-09,1.0828509763638547e-16,1.9324132857934665e-18,3.66882288634775e-15,5.110059705565271e-16,9.94879546458909e-08,7.059996590627288e-10,1.921858807900862e-10,2.361033659661271e-09,2.0896329155457725e-19,7.75366423786366e-09,1.7913379024039282e-11,1.0516913141713835e-09,0.00041960515918148253,2.2323279142671394e-08,8.462055105881159e-09,9.930049253548407e-09,2.92520119615605e-13,7.438341293743494e-15,2.5116745532613813e-09,2.1669101791308325e-18,2.4364894917468038e-09,2.750427675444762e-09,4.7629787913510525e-09,3.770783531764151e-08
0.030473348991300633,0.4701317376652061,1.0912485927811089e-09,3.4173540245451276e-10,5.142415837472763e-09,7.746806589586092e-06,0.0,0.0,8.893115880185255e-05,8.591357362478435e-05,3.051977719022988e-05,4.4803200708104474e-08,1.3082140821902083e-11,4.758758506992218e-30,1.929835194525542e-21,6.076797147373419e-14,4.4021775107907365e-08,3.2999947384440124e-05,1.6890270557908434e-13,2.8160215813331077e-19,1.62076878710092e-07,3.658348203192496e-17,4.1905497959567567e-16,1.8214829675485183e-09,2.356598910522456e-11,9.694799821255127e-06,6.538987222779283e-16,8.557310128044262e-11,1.7640584285985611e-10,4.401795223264315e-15,4.148590941231468e-13,5.978634391548432e-15,9.459607897444752e-13,1.6685642901896342e-13,3.76,0.0,0.7357073429063773,0.9995956684611613,0.0002921450868961458,5.512946322595315e-06,0.055932929349383466,0.055794609123888714,1.3780672248381333e-10,1.5127586687124744e-17,1.2999130302936222e-05,4.9379270752848726e-05,9.642341381921602e-15,1.4001029870698317e-14,2.611044460260959e-13,1.7917764712277132e-05,5.755961459122736e-13,1.8650917647355775e-11,1.7725443721496857e-11,1.9756696345154794e-08,2.1698911470256175e-09,7.32202236802164e-09,4.632577441914672e-09,1.1146149374494598e-16,1.9890979076369592e-18,3.7764049977656764e-15,5.284488860977092e-16,1.0191708794882643e-07,7.247569320350176e-10,2.027373406925107e-10,2.429529537052023e-09,2.1509960373130799e-19,7.942392161037454e-09,1.8830387355102267e-11,1.0770861346183489e-09,0.000430719058527003,2.3076904703560258e-08,8.649578882877038e-09,1.014976427804986e-08,3.0686599749983483e-13,7.803177953388839e-15,2.5887466400712448e-09,2.2334248664332398e-18,2.5619159991386214e-09,2.8918111000958555e-09,4.81499602794175e-09,3.8407218803419245e-08
0.030678340490775925,0.4701624787532541,1.1088049525493715e-09,3.494677256260358e-10,5.26282095530222e-09,7.923607376214998e-06,0.0,0.0,9.014282014267523e-05,8.794888538055464e-05,3.1194188252419126e-05,4.6432377852901145e-08,1.3433013862853806e-11,5.07403372208284e-30,2.0212923831946968e-21,6.254257208805914e-14,4.529223668582687e-08,3.344419135610238e-05,1.7736773133400302e-13,2.917392086107969e-19,1.6424208566932622e-07,3.707503709925568e-17,4.3213132755889285e-16,1.9130280178934868e-09,2.4572742588948433e-11,1.0026415223990162e-05,6.664030850045736e-16,9.03850019338731e-11,1.8803666357770718e-10,4.6780642164883425e-15,4.268154422618864e-13,6.2666341733270326e-15,9.789510022936046e-13,1.7661489923250906e-13,3.76,0.0,0.7353338326927825,0.9995866357339283,0.0003006423945267472,5.707539251774468e-06,0.05629593935313069,0.05615430960433465,1.377373889982687e-10,1.5137455755732282e-17,1.2999012837270859e-05,5.070215164429146e-05,9.901048594243237e-15,1.4408234262216577e-14,2.6885694792359075e-13,1.821006398894755e-05,5.792638264865452e-13,1.9158574065875426e-11,1.8148404068082657e-11,2.0298475562718662e-08,2.227296921955947e-09,7.470095441187927e-09,4.726415983740758e-09,1.1470823312876274e-16,2.047037842072664e-18,3.886368520162025e-15,5.46363610621073e-16,1.0438704655732353e-07,7.438762173739666e-10,2.1383367090891514e-10,2.4994623188403643e-09,2.2137197048206106e-19,8.13427219664438e-09,1.9788637964674912e-11,1.102928605298983e-09,0.00044206274588441837,2.3851100773754603e-08,8.84015011282206e-09,1.0373042774702205e-08,3.2182039040304065e-13,8.183492354793968e-15,2.6676476163332574e-09,2.3015185008941306e-18,2.6929768409611073e-09,3.039533466282622e-09,4.871266786617653e-09,3.9126446964551356e-08
0.030883331990251218,0.47019321305490863,1.1264934381763657e-09,3.573207355025443e-10,5.385138152213736e-09,8.10315413453024e-06,0.0,0.0,9.135881443523071e-05,9.001713290284157e-05,3.188125908781086e-05,4.811034691224463e-08,1.3790875572295109e-11,5.400892895589492e-30,2.11643673213064e-21,6.435635227781422e-14,4.658921526068704e-08,3.3891712963113424e-05,1.8619051373914388e-13,3.021686723454453e-19,1.6642132513373975e-07,3.7569847380044094e-17,4.455398484186919e-16,2.0084425963023882e-09,2.5613555242154607e-11,1.0366969744163175e-05,6.790871103559552e-16,9.543018446010178e-11,2.003447945746506e-10,4.9695281014199446e-15,4.390300050699397e-13,6.566119912176904e-15,1.012896498213479e-12,1.8688133427277167e-13,3.76,0.0,0.7349602734959497,0.9995774415834875,0.000309333583360237,5.907679853742513e-06,0.05665878271368911,0.056513779420707864,1.3766804648867385e-10,1.5147313607575885e-17,1.299889327239614e-05,5.204954537124863e-05,1.0164566187427096e-14,1.4824269060194762e-14,2.767814066246387e-13,1.8507183446097164e-05,5.829284954425337e-13,1.967641217675713e-11,1.8578308921284134e-11,2.085122003038391e-08,2.2858075215581768e-09,7.619805999891086e-09,4.821296990032632e-09,1.1802633357762668e-16,2.1062512559763756e-18,3.9987481693144744e-15,5.647591170571832e-16,1.0689817579887713e-07,7.633615394360556e-10,2.2549967449346618e-10,2.5708476866989094e-09,2.277823767732605e-19,8.32933044635869e-09,2.078968280010476e-11,1.1292230669306748e-09,0.0004536393171864825,2.4646287746429607e-08,9.033798601257982e-09,1.0599919469834114e-08,3.3740464826180506e-13,8.579827286651359e-15,2.7484067765621924e-09,2.371216384339111e-18,2.8298838449989174e-09,3.1938324167069348e-09,4.931801787906548e-09,3.9866498015594625e-08
0.03108832348972651,0.47022394070724544,1.1443137494092517e-09,3.6529536606127567e-10,5.509378134325141e-09,8.285465369306363e-06,0.0,0.0,9.257905766074023e-05,9.211848636224242e-05,3.258121083144671e-05,4.983825235386387e-08,1.415582189559309e-11,5.71651892343193e-30,2.2153932304677248e-21,6.620987831484063e-14,4.791300019380806e-08,3.434253248974873e-05,1.9538321173492453e-13,3.128967724837407e-19,1.6861458977231786e-07,3.80679126605289e-17,4.592871770806089e-16,2.1078559110962153e-09,2.6689236503797456e-11,1.0716632011759617e-05,6.919525851712426e-16,1.0071801920660785e-10,2.133640305767542e-10,5.2768977076503934e-15,4.5150681758965977e-13,6.877447364805706e-15,1.0478187388725832e-12,1.976787101475505e-13,3.76,0.0,0.7345866622325313,0.9995680841081322,0.00031822158484037653,6.113482152496119e-06,0.05702145971287183,0.05687301795587447,1.3759869437554416e-10,1.515716016197956e-17,1.2998771583581346e-05,5.342165704644252e-05,1.043293503536956e-14,1.5249247248466498e-14,2.848800759107404e-13,1.880920258011562e-05,5.865901441465943e-13,2.0204551632830226e-11,1.901521658693949e-11,2.1415061103157426e-08,2.345435223901527e-09,7.771153011288881e-09,4.917219933437554e-09,1.214168208192265e-16,2.166756451659055e-18,4.11357850072586e-15,5.836444614608193e-16,1.0945082151432664e-07,7.832169064400753e-10,2.3776110501670856e-10,2.643701246387408e-09,2.343327973566226e-19,8.527593039535036e-09,2.183511929294274e-11,1.1559738748110458e-09,0.0004654518790661109,2.546289160397142e-08,9.23055434481031e-09,1.083042929996255e-08,3.5364068977385946e-13,8.992740473948612e-15,2.8310536252306378e-09,2.442544000008245e-18,2.972855043918365e-09,3.354952520969447e-09,4.996615347694735e-09,4.0628382105466025e-08
0.0312933149892018,0.4702546618481156,1.1622656374879666e-09,3.7339255320637304e-10,5.635551462887499e-09,8.470559511725253e-06,0.0,0.0,9.380346800059791e-05,9.425311253992259e-05,3.329426784933342e-05,5.161725849145011e-08,1.452795010143151e-11,6.092363932289615e-30,2.318287952648312e-21,6.810371649212979e-14,4.926387978584499e-08,3.479667082913912e-05,2.0495828823671403e-13,3.239297933837098e-19,1.7082187223343982e-07,3.856923274090258e-17,4.733800280464227e-16,2.211400184107629e-09,2.78006059597977e-11,1.1075572197346914e-05,7.05001307476782e-16,1.0625816963236208e-10,2.2712954361360294e-10,5.600911351856267e-15,4.642499780241648e-13,7.200979835836958e-15,1.083739505140529e-12,2.0903087765948005e-13,3.76,0.0,0.7342129958101579,0.9995585613988202,0.0003273093430835961,6.325061375593295e-06,0.05738397063478812,0.05723202458846483,1.3752933207770198e-10,1.5166995337922424e-17,1.2998647746000185e-05,5.4818690202217004e-05,1.0706195708543294e-14,1.5683281725481897e-14,2.9315520794106786e-13,1.9116201360493124e-05,5.902487638881454e-13,2.0743111995885288e-11,1.9459185289326434e-11,2.1990129763640186e-08,2.4061922772348173e-09,7.924135405575598e-09,5.014184260805081e-09,1.2488072257205666e-16,2.2285717661140638e-18,4.230894079952446e-15,6.030287826254308e-16,1.1204533004409118e-07,8.034463136271081e-10,2.506446955167519e-10,2.7180385396643458e-09,2.4102520694601757e-19,8.72908613184732e-09,2.2926591242893692e-11,1.1831854009220193e-09,0.000477503548646973,2.630134396045519e-08,9.430447556158883e-09,1.1064607445261646e-08,3.705510037796274e-13,9.422804338919588e-15,2.915617876053257e-09,2.5155270119405293e-18,3.122114797195547e-09,3.523145410364051e-09,5.065725435073462e-09,4.141314228909601e-08
0.03149830648867709,0.4702853766161229,1.1803488843116526e-09,3.816132367553807e-10,5.763668593593694e-09,8.65845492146302e-06,0.0,0.0,9.503196578495901e-05,9.642117491284132e-05,3.402065775499081e-05,5.344854975631796e-08,1.490735906833553e-11,6.487677214914015e-30,2.425252645103379e-21,7.003844941131789e-14,5.0642141504852084e-08,3.52541494901566e-05,2.1492852489107644e-13,3.3527415897925657e-19,1.7304316514483725e-07,3.907380743508136e-17,4.87825296103518e-16,2.3192106855772806e-09,2.89484912136514e-11,1.1443962004928326e-05,7.182351008413359e-16,1.120605988301354e-10,2.4167792517244363e-10,5.9423349122642615e-15,4.772636541093584e-13,7.537088420704373e-15,1.1206809381922964e-12,2.2096258934699945e-13,3.76,0.0,0.7338392711276471,0.9995488715392598,0.00033659981462161944,6.542533948997766e-06,0.05774631576584579,0.05759079869286235,1.374599590123135e-10,1.5176819054045473e-17,1.2998521734733013e-05,5.624084679867447e-05,1.0984388518489798e-14,1.6126486240562955e-14,3.016090715676001e-13,1.9428260219822206e-05,5.939043458800085e-13,2.1292213886585253e-11,1.9910273925404473e-11,2.2576558183500658e-08,2.4680910321371127e-09,8.078752243465781e-09,5.112189508675067e-09,1.2841907713540468e-16,2.2917157339975197e-18,4.350730441418239e-15,6.229213017049446e-16,1.1468204826225712e-07,8.240537911110489e-10,2.6417818794099356e-10,2.7938750548179585e-09,2.4786163656050157e-19,8.933835907807579e-09,2.406578970646562e-11,1.2108620367828558e-09,0.0004897974533377536,2.716208209869046e-08,9.633508693431739e-09,1.1302489385738102e-08,3.8815869545680357e-13,9.87060621173914e-15,3.0021294513261803e-09,2.5901912644537983e-18,3.277893916262092e-09,3.6986699153116363e-09,5.139153741364735e-09,4.222185550186246e-08
0.03170329798815238,0.47031608515062073,1.1985632625457688e-09,3.8995835341884987e-10,5.893739841857569e-09,8.849169892501673e-06,0.0,0.0,9.626447344776551e-05,9.862283373730864e-05,3.476061142799482e-05,5.533333096538512e-08,1.529414903382062e-11,6.855320158588345e-30,2.5364239169679503e-21,7.201465688195007e-14,5.204807177030627e-08,3.5714990604271176e-05,2.2530701887750314e-13,3.4693635452750405e-19,1.7527846111356006e-07,3.958163657166944e-17,5.026299408309195e-16,2.4314257688816354e-09,3.013373061546247e-11,1.1821974664636218e-05,7.316558063630091e-16,1.1813557608789985e-10,2.5704722900858327e-10,6.301962848065702e-15,4.905520789389157e-13,7.88615184341966e-15,1.1586655327597773e-12,2.3349952707523383e-13,3.76,0.0,0.7334654850751987,0.999539012605985,0.0003460959681531585,6.766017492364978e-06,0.058108495394753136,0.05794933963919306,1.3739057459492865e-10,1.518663122865401e-17,1.299839352476624e-05,5.768832723189576e-05,1.1267553467452395e-14,1.6578974418099803e-14,3.1024393331511143e-13,1.974546004641805e-05,5.975568812575627e-13,2.1851977802689266e-11,2.0368541247784067e-11,2.317447903471182e-08,2.5311438798510727e-09,8.235002508782241e-09,5.211235163087414e-09,1.3203293212220092e-16,2.3562070488918416e-18,4.473122932660941e-15,6.433313218153581e-16,1.1736132361013236e-07,8.450433802531742e-10,2.7839036311129787e-10,2.871226214992719e-09,2.548441053369942e-19,9.141868583446441e-09,2.5254453929192618e-11,1.2390081920529351e-09,0.0005023367306394779,2.804554901658782e-08,9.839768426697716e-09,1.1544110835549671e-08,4.0648747263015125e-13,1.0336749216213198e-14,3.0906184812481395e-09,2.6665627815134754e-18,3.4404297896385084e-09,3.881792203678932e-09,5.216925740899702e-09,4.305563355948245e-08
0.03190828948762767,0.4703467875917002,1.2169085909805726e-09,3.984288404897145e-10,6.025775380260993e-09,9.04272265759584e-06,0.0,0.0,9.750091547901827e-05,0.00010085824613218481,3.5514363032507815e-05,5.727282758871604e-08,1.56884215945053e-11,7.292953612843434e-30,2.651937807925129e-21,7.403291385027783e-14,5.3481955704874896e-08,3.6179216932277616e-05,2.3610718297699987e-13,3.5892290409749076e-19,1.7752775272593956e-07,4.0092719994112835e-17,5.178009743024065e-16,2.5481869045893576e-09,3.135717295982676e-11,1.2209784925347385e-05,7.452652752122653e-16,1.2449368332012527e-10,2.732770146904446e-10,6.680619575259589e-15,5.041195514897433e-13,8.248556565903067e-15,1.1977161014351935e-12,2.466683300256592e-13,3.76,0.0,0.733091634534587,0.9995289826684305,0.0003558007843033829,6.995630813888749e-06,0.05847050981252074,0.058307646793315335,1.373211782395163e-10,1.51964317797162e-17,1.2998263090993473e-05,5.9161330342600196e-05,1.1555730246390097e-14,1.7040859480420285e-14,3.1906205185333914e-13,2.0067882176792973e-05,6.012063610787539e-13,2.2422523770589918e-11,2.0834045694142443e-11,2.3784024474980942e-08,2.595363170310714e-09,8.392885108149313e-09,5.311320656585726e-09,1.3572333456423438e-16,2.4220643903388725e-18,4.598106629492238e-15,6.642682276387412e-16,1.20083504084132e-07,8.664191050737513e-10,2.9331107125962175e-10,2.950107366750638e-09,2.619746157550985e-19,9.353210405067607e-09,2.6494372266705277e-11,1.2676282958204257e-09,0.0005151245279571853,2.8952193474018046e-08,1.0049257650664327e-08,1.178950775608242e-08,4.255616300131266e-13,1.0821851921654316e-14,3.181115303147265e-09,2.744667766052732e-18,3.60996650654128e-09,4.072785917529332e-09,5.299070726152927e-09,4.3915624204749086e-08
0.032113280987102956,0.4703774840801782,1.2353847094748096e-09,4.07025639302867e-10,6.1597852939928296e-09,9.239131390570281e-06,0.0,0.0,9.874121837029453e-05,0.0001031275661616196,3.628215003390113e-05,5.926828603170388e-08,1.6090280136676784e-11,7.766725493458473e-30,2.771937549720261e-21,7.609381639440526e-14,5.494407754185371e-08,3.6646851870995986e-05,2.4734276631854936e-13,3.7124049560538095e-19,1.797910325475472e-07,4.060705756017609e-17,5.33345621982154e-16,2.669638714973515e-09,3.261967443123921e-11,1.2607569047614364e-05,7.590653900212412e-16,1.3114582186052338e-10,2.9040839217000354e-10,7.079159613071625e-15,5.179704462413778e-13,8.62469712655774e-15,1.2378558307353932e-12,2.6049662352283064e-13,3.76,0.0,0.7327177163793509,0.999518779789011,0.0003657172553882725,7.231493904977098e-06,0.05883235931246331,0.05866571951680774,1.3725176935849687e-10,1.5206220624871592e-17,1.2998130408218292e-05,6.066005342526114e-05,1.1848958305043413e-14,1.7512255756248528e-14,3.2806570752959684e-13,2.039560838692726e-05,6.048527763247158e-13,2.300397318912416e-11,2.1306846587773777e-11,2.440532715632453e-08,2.6607612973487466e-09,8.552399131268437e-09,5.412445547480111e-09,1.3949134294387202e-16,2.4893066547562185e-18,4.7257178608643314e-15,6.857414850523526e-16,1.228489382584025e-07,8.881850045600664e-10,3.089712633293893e-10,3.030533799536117e-09,2.6925524329937596e-19,9.567887650796381e-09,2.7787383092869244e-11,1.2967267994156864e-09,0.0005281640024115281,2.9882470033737256e-08,1.0262007521496366e-08,1.2038716431515596e-08,4.4540611964763833e-13,1.1326548569805493e-14,3.273650460812728e-09,2.8245325994460223e-18,3.786754985433311e-09,4.271932313783048e-09,5.385621813160191e-09,4.480301220674023e-08
0.032318272486578245,0.4704081747575894,1.2539914629189268e-09,4.15749690126642e-10,6.295779544035299e-09,9.438414210691944e-06,0.0,0.0,9.998531056244153e-05,0.00010543094491647287,3.706421321583974e-05,6.132097392054559e-08,1.6499829526178305e-11,8.189367669724151e-30,2.8965730009734168e-21,7.819795873650925e-14,5.643472070333949e-08,3.711791946003578e-05,2.59027850576109e-13,3.8389588597092047e-19,1.820682931231576e-07,4.112464914307717e-17,5.492711841895731e-16,2.795929008867516e-09,3.392210218599286e-11,1.301550479661498e-05,7.730580507160789e-16,1.3810321938003844e-10,3.084840674596404e-10,7.498468597732082e-15,5.321092083215189e-13,9.014975922858254e-15,1.2791082825394807e-12,2.7501304885040055e-13,3.76,0.0,0.7323437274749748,0.9995084020231958,0.00037584838518726964,7.473727935260455e-06,0.05919404419020173,0.05902355716695745,1.3718234736277955e-10,1.5215997681432816e-17,1.2997995451153285e-05,6.218469223744293e-05,1.2147276790867862e-14,1.799327756430937e-14,3.3725718064454116e-13,2.0728720884563793e-05,6.084961178987506e-13,2.359644748042391e-11,2.1787003188166918e-11,2.5038520635785e-08,2.727350729256628e-09,8.713543596561506e-09,5.514609346728971e-09,1.4333802755369676e-16,2.5579529414320733e-18,4.855992811237481e-15,7.077606407425582e-16,1.2565797531141573e-07,9.103451404847208e-10,3.254030230082575e-10,3.11252075006254e-09,2.7668805394116944e-19,9.785926632763093e-09,2.913537574292225e-11,1.3263081753468606e-09,0.0005414583206598595,3.0836839105667385e-08,1.047804942723614e-08,1.2291773404311989e-08,4.660465374881621e-13,1.185149014905973e-14,3.368254703840716e-09,2.906183840912474e-18,3.971053103641024e-09,4.4795204072058205e-09,5.476615928440576e-09,4.571902050016963e-08
0.032523263986053534,0.47043885976618066,1.272728731341852e-09,4.2460193160616723e-10,6.4337679469590016e-09,9.640589185144003e-06,0.0,0.0,0.00010123312239523605,0.00010776853059397074,3.786079669833966e-05,6.343218038283864e-08,1.6917175993949755e-11,8.695066302157273e-30,3.025990259973525e-21,8.034592309263715e-14,5.7954167189001037e-08,3.7592444388325565e-05,2.711768430529669e-13,3.968958366682141e-19,1.8435952697670773e-07,4.164549463182952e-17,5.655849720924744e-16,2.9272088151336493e-09,3.5265334124987585e-11,1.3433771434917182e-05,7.872451657122723e-16,1.453774364450674e-10,3.275483887014784e-10,7.9394646028468e-15,5.465403505356291e-13,9.419803260570608e-15,1.3214973299927518e-12,2.9024729320952956e-13,3.76,0.0,0.7319696646790679,0.9994978474195773,0.0003861971887239062,7.72245524751679e-06,0.05955556474366445,0.059381159096750014,1.3711291166179636e-10,1.522576286638145e-17,1.2997858194420731e-05,6.373544100919848e-05,1.2450724527173244e-14,1.8484038342833758e-14,3.4663873422455173e-13,2.1067302301967384e-05,6.12136376626172e-13,2.420006701792506e-11,2.2274574086714557e-11,2.5683738313734104e-08,2.795143924086471e-09,8.876317385616674e-09,5.617811471153497e-09,1.4726445443575714e-16,2.628022266051968e-18,4.988966987897792e-15,7.303353218143402e-16,1.285109649856989e-07,9.32903567520476e-10,3.4263959928877935e-10,3.1960833726758978e-09,2.8427507309807215e-19,1.0007353693690933e-08,3.0540291464143383e-11,1.3563769185322368e-09,0.0005550106587218291,3.181576699531406e-08,1.0697414988444811e-08,1.2548715465405342e-08,4.875090740285152e-13,1.2397343746561011e-14,3.464958986794547e-09,2.9896482267758986e-18,4.163125822516197e-09,4.695847109211818e-09,5.572093786405923e-09,4.666491135451851e-08
