Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),C2H2O(373),CH3O2(183),CHF2(81),S(1537),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(140),S(2988),F(37),C2HF(58),C2HF(3940),CF2CH(73),C2HF2(72),S(3117),CF2(43),CF2O(49)
1.1437691207954542e-17,0.4654321856566846,3.4515808690706673e-28,2.3551618917256392e-32,7.491700470562068e-39,2.223703034751732e-39,0.0,0.0,2.944961910070753e-21,3.2173792269314795e-36,2.2454659308342305e-47,2.6121999105783426e-47,3.2076013909569855e-47,6.312188093407047e-72,2.740046468104791e-47,8.321238648618503e-37,3.867466764914269e-26,2.7961532272942353e-36,7.343623584701337e-67,7.136576477966224e-66,3.065497055924048e-38,1.1823867644026118e-57,7.5812758321870935e-28,4.839403438362681e-55,3.777035694116365e-42,4.8857938137571915e-57,5.88220578582194e-37,1.5813550796612383e-47,2.81218274759502e-61,1.6117601016558408e-63,6.637401729514872e-55,4.655612513790272e-63,8.081866546576026e-48,2.416724095594978e-61,3.76,0.0,0.7920356336465848,0.9999999999995882,4.111627571185522e-48,1.1684636666674945e-23,2.1760174927606815e-17,2.148563773709432e-17,2.745371905124961e-19,3.476785616319287e-36,4.1179426890374144e-13,2.60420225948398e-41,2.2804998813401306e-44,1.6270776999580277e-44,3.781717386085354e-52,2.7959653220947506e-36,2.7988198389218512e-36,2.854438961944563e-37,1.170856382138551e-37,2.363739191094463e-43,5.873216276741455e-50,4.2142412623527534e-30,3.8423353270412395e-40,1.3745745632785153e-52,5.871703454404078e-51,6.2692272015072465e-46,3.462179552553823e-64,3.3606750103990144e-45,1.8320036121961217e-56,7.5812758405159695e-28,5.261207783666084e-61,1.4843026780690142e-38,3.867466764747062e-26,7.053247756565969e-57,3.3950896551514947e-22,1.3696668943544247e-31,8.787908735115034e-46,2.6054532893749525e-21,1.6314630445715717e-46,6.480813666907049e-32,4.214241841252651e-30,1.7363265342680886e-50,9.202755955606626e-72,2.263347723056087e-54,6.303332956532362e-68,1.5654819125235e-64,1.1684636666676625e-23,7.033538716955237e-39
2.2885319593326943e-17,0.4654321856566846,6.906171564740335e-28,4.712370030935481e-32,2.9986327359542424e-38,8.900619545801675e-39,0.0,0.0,5.892482431976865e-21,1.287790164048428e-35,1.79773808123968e-46,2.0913488183833682e-46,2.5680314689007356e-46,5.053588547025303e-71,1.0967326627724018e-46,3.33066403092313e-36,7.738293622920079e-26,1.1191900095497067e-35,5.883398759786248e-66,5.713600525485666e-65,1.2269977139877877e-37,9.466283531627879e-57,1.5169138333931143e-27,3.8744653151920805e-54,1.5117986015698224e-41,3.9308239144080556e-56,2.35441525874132e-36,6.43843339353426e-47,2.2520269788228497e-60,1.290715283965511e-62,5.313957207272982e-54,3.8037519839086995e-62,6.470407351274173e-47,1.9348487280484757e-60,3.76,0.0,0.7920356336465848,0.9999999999991761,3.291802113806696e-47,2.3379425059385244e-23,4.3539255306931794e-17,4.298994240600292e-17,5.49312900928864e-19,1.3916203213699526e-35,8.239462912660611e-13,1.0423595850663336e-40,9.1279426164519e-44,6.512550918064884e-44,3.027673269803514e-51,1.1191147984830121e-35,1.1202573171078457e-35,1.1425194716634602e-36,4.686476863023515e-37,9.462783971432498e-43,2.350818589873195e-49,8.432143913492206e-30,1.5379354722774487e-39,1.1004957757223677e-51,4.700932969274694e-50,5.019193655032084e-45,5.54592219099991e-63,1.3490237972190651e-44,7.332833451899415e-56,1.5169138367268352e-27,4.2121654778619155e-60,5.94107891687409e-38,7.738293622250815e-26,5.662084129389343e-56,6.793128996928444e-22,5.4822370320346684e-31,3.517453699520134e-45,5.213170221545346e-21,6.530103891947613e-46,2.5940144153400126e-31,8.432146230600454e-30,1.3901169867998917e-49,1.4736399825543143e-70,1.812054390529356e-53,1.0093545369835883e-66,2.5068153254961955e-63,2.3379425059391962e-23,2.8152484798706834e-38
4.578057636407174e-17,0.4654321856566846,1.3815386149149614e-27,9.42678648918039e-32,1.1998438078158493e-37,3.561416996451896e-38,0.0,0.0,1.1787523476603763e-20,5.152838080968795e-35,1.438736829743009e-45,1.6737155555190465e-45,2.055205647778965e-45,4.044406713076548e-70,4.3883592020350584e-46,1.3326994467270758e-35,1.5479947339931561e-25,4.478218011313206e-35,4.7149649925507455e-65,4.572616898775493e-64,4.909589094720397e-37,7.575903820022265e-56,3.0344863287426745e-27,3.100749781311249e-53,6.049163615258901e-41,3.1766059755298413e-55,9.42072778160078e-36,2.6633539281808275e-46,1.8025343414368767e-59,1.0330953731368758e-61,4.252780784707286e-53,3.165382250387432e-61,5.178292358959541e-46,1.5484669902310908e-59,3.76,0.0,0.7920356336465848,0.9999999999983518,2.6344421549523863e-46,4.676900184480588e-23,8.709741606558175e-17,8.599855174585707e-17,1.098864319724687e-18,5.568293941775735e-35,1.6482502837401852e-12,4.170796129135349e-40,3.652365965654139e-43,2.6058685313199597e-43,2.4230586512925934e-50,4.4779170689402946e-35,4.4824883754391726e-35,4.571566076166357e-36,1.875201182828558e-36,3.7876803075642936e-42,9.406348251022212e-49,1.686794926070237e-29,6.153745142637641e-39,8.807316037774191e-51,3.762175018778202e-49,4.0168802558787815e-44,8.87862647376548e-62,5.428886284278004e-44,2.9341242693832127e-55,3.034486342081899e-27,3.3710124555631874e-59,2.3772054282608585e-37,1.5479947337253634e-25,4.555712960444133e-55,1.3589207679571641e-21,2.1936089069963212e-30,1.4074396576623204e-44,1.0428604084760125e-20,2.6128921408097694e-45,1.0379436519944878e-30,1.6867958532153502e-29,1.1125160720005956e-48,2.3587836707791685e-69,1.4501942323821761e-52,1.6156245978522702e-65,4.012540749801445e-62,4.6769001844832774e-23,1.1264660950431708e-37
9.157108990556135e-17,0.4654321856566846,2.7633948090247885e-27,1.8855620124978477e-31,4.8001575102518115e-37,1.4248065604047746e-37,0.0,0.0,2.3577605569116262e-20,2.06147076537857e-34,1.15120805093774e-44,1.3392281761391703e-44,1.644476768567968e-44,3.236139836010681e-69,1.755629426001006e-45,5.331665550884016e-35,3.0963254777953985e-25,1.7915789370847725e-34,3.783022963989017e-64,3.6587882570750573e-63,1.964155331318332e-36,6.061874097333209e-55,6.069631299444794e-27,2.481070937437577e-52,2.4200593440702277e-40,2.59097688503729e-54,3.7689045365847156e-35,1.1352398880706812e-45,1.442392666024888e-58,8.26685622995338e-61,3.4028707719561526e-52,2.7263384501837076e-60,4.143420633312612e-45,1.2390088068739841e-58,3.76,0.0,0.7920356336465847,0.9999999999967032,2.1079540167097297e-45,9.35481554156473e-23,1.7421373758288164e-16,1.7201577043371294e-16,2.197967149168683e-18,2.2276801517429033e-34,3.2968580596864007e-12,1.6685900797031386e-39,1.4611841736343115e-42,1.0425169885214184e-42,1.9388148502950107e-49,1.7914585404280528e-34,1.7932871556999506e-34,1.8289241041578343e-35,7.502025754899837e-36,1.5163862431439444e-41,3.763161262879434e-48,3.3739560134847697e-29,2.4618987647198256e-38,7.047199292112213e-50,3.0103115151042835e-48,3.2141143435244066e-43,1.4209923430038092e-60,2.196739191643847e-43,1.1738693654822685e-54,6.069631352810377e-27,2.6973218242066363e-58,9.510369657422724e-37,3.0963254767240534e-25,3.684189666327544e-54,2.718136504121523e-21,8.775864018244732e-30,5.630675166667705e-44,2.0859471806685653e-20,1.0453269965294904e-44,4.1524504749650676e-30,3.373959722668921e-29,8.901818838959067e-48,3.774821811961048e-68,1.16037572053243e-51,2.5855253576857212e-64,6.421374505942543e-61,9.354815541575491e-23,4.506597890833435e-37
1.8315211698854054e-16,0.46543218565668465,5.527160306156284e-27,3.771329027386664e-31,1.9202200636958883e-36,5.699752943629211e-37,0.0,0.0,4.7157769767176056e-20,8.246554177241971e-34,9.210538762060055e-44,1.0714865677693398e-43,1.3157063196342913e-43,2.589157655798645e-68,7.02308918945144e-45,2.132839762832666e-34,6.192986966999668e-25,7.166900026207175e-34,3.0432426669733957e-63,2.927308527778015e-62,7.857260758794266e-36,4.849959739554637e-54,1.2139921160861029e-26,1.9850452151384638e-51,9.681025228844502e-40,2.151719594139382e-53,1.507684497953508e-34,5.0991736392695154e-45,1.1540602283619476e-57,6.614322623968458e-60,2.7225551005694017e-51,2.4908122279235326e-59,3.315051217706902e-44,9.913010795131136e-58,3.76,0.0,0.7920356336465845,0.9999999999934059,1.6865233822285343e-44,1.8710646255733077e-22,3.484463806174814e-16,3.4405020784201533e-16,4.3961727754660774e-18,8.911445745708494e-34,6.594072775570909e-12,6.674903866325824e-39,5.845212060620225e-42,4.1704064822865147e-42,1.5511988059430072e-48,7.1664183994940985e-34,7.173731815809277e-34,7.316291753520013e-35,3.001054503609397e-35,6.074579177532943e-41,1.505394597219402e-47,6.748278260203838e-29,9.848396530356895e-38,5.6383080647086314e-49,2.4084777095080456e-47,2.5715353575106338e-42,2.27391715206337e-59,8.986337442606451e-43,4.696088428442837e-54,1.2139921374340736e-26,2.158061778744421e-57,3.804457474592818e-36,6.192986962713937e-25,3.0099209030364422e-53,5.4365679749931166e-21,3.5106313044476196e-29,2.2524534267421125e-43,4.1721207232520596e-20,4.1816482840852367e-44,1.6611153722121522e-29,6.748293098147795e-29,7.122131203053157e-47,6.040329289297035e-67,9.283887189949823e-51,4.1372614226093215e-63,1.0275246772219685e-59,1.871064625577612e-22,1.8027858689076413e-36
3.6631417115449894e-16,0.4654321856566848,1.1054903736066283e-26,7.542864208128243e-31,7.681199126455099e-36,2.280044237421299e-36,0.0,0.0,9.431809821543487e-20,3.298755900384532e-33,7.368780630267436e-43,8.572336244133252e-43,1.0526150063650096e-42,2.071424403904279e-67,2.809349940437849e-44,8.531705967235982e-34,1.2386309951807345e-24,2.8668774871811665e-33,2.461170061031977e-62,2.3419579925387998e-61,3.143032195675367e-35,3.8801519797138883e-53,2.4280500563741504e-26,1.5881115623734237e-50,3.872567668081159e-39,1.8474488694494256e-52,6.030983285536097e-34,2.486046209787779e-44,9.233066253635294e-57,5.291793559365967e-59,2.1781474755253834e-50,2.4879517655187903e-58,2.652166831676267e-43,7.930783801619904e-57,3.76,0.0,0.7920356336465841,0.9999999999868115,1.3492828321989417e-43,3.742230768407001e-22,6.969116666866807e-16,6.881190827889822e-16,8.792583897698474e-18,3.5647232808165296e-33,1.318849886330994e-11,2.670070462086627e-38,2.338179706822071e-41,1.6682297826080044e-41,1.2410173994163788e-47,2.8666848279437806e-33,2.8696090013923436e-33,2.9266357307101973e-34,1.200470627144975e-34,2.43676325904573e-40,6.021884321513511e-47,1.349692304120198e-28,3.939518911404166e-37,4.510881898131905e-48,1.9268733682056695e-46,2.0573255260321505e-41,3.638529588333239e-58,3.7536201299902983e-42,1.8786948689053225e-53,2.4280501417695065e-26,1.7265304408628432e-56,1.5218449149264077e-35,1.2386309934663723e-24,2.507718668502918e-52,1.0873430910907816e-20,1.4043096622454845e-28,9.010180758712699e-43,8.344467801212602e-20,1.6727273703083993e-43,6.644731856543054e-29,1.3496982395391543e-28,5.697975356797135e-46,9.665018285986867e-66,7.427462329908806e-50,6.619954967688298e-62,1.644123288824978e-58,3.7422307684242197e-22,7.21143691118139e-36
7.326382794864158e-16,0.4654321856566848,2.211124033847146e-26,1.5085939173844367e-30,3.072547219111431e-35,9.120764803042108e-36,0.0,0.0,1.8863875532050936e-19,1.3195292077796973e-32,5.8951641323797e-42,6.85809059691379e-42,8.421119636117077e-42,1.657178770627873e-66,1.1237628003117318e-43,3.4127516261808146e-33,2.4772955947019246e-24,1.1467749842040505e-32,2.0113203439715422e-61,1.8736108561954198e-60,1.2572384578769569e-34,3.1041952506583156e-52,4.856165808969453e-26,1.2705194070663866e-49,1.549058583438289e-38,1.679585094378975e-51,2.4124423085088035e-33,1.3514809666702141e-43,7.386686794978354e-56,4.233569649648946e-58,1.7425593337057187e-49,2.782730780247261e-57,2.1217837558721516e-42,6.344775526488243e-56,3.76,0.0,0.7920356336465835,0.9999999999736227,1.0794520057311594e-42,7.484563054074488e-22,1.3938422388250788e-15,1.376256833204365e-15,1.7585405620713725e-17,1.4259182690466878e-32,2.6377337662681612e-11,1.0680501300808038e-37,9.35290704358056e-41,6.673049365332536e-41,9.92836592000492e-47,1.1466979183709274e-32,1.1478665618340087e-32,1.1706780647160423e-33,4.801980030778377e-34,9.80191416141687e-40,2.4088518485974673e-46,2.699421375343832e-28,1.5758396243914048e-36,3.608825271359591e-47,1.5415348505718432e-45,1.645898808648432e-40,5.821853330325554e-57,1.6286322876183982e-41,7.516396924660209e-53,4.856166150557816e-26,1.3812556178942545e-55,6.087503516566708e-35,2.4772955878443366e-24,2.165694542919369e-51,2.1747156759423256e-20,5.617352923964963e-28,3.604145969971612e-42,1.6689161928307906e-19,6.691045554263362e-43,2.657946812011126e-28,2.6994451175015686e-28,4.558488329514709e-45,1.5464422025450963e-64,5.9421108810189514e-49,1.059219727881077e-60,2.630664294258085e-57,7.484563054143361e-22,2.8846334525910905e-35
1.4652864961502494e-15,0.465432185656685,4.422731251359964e-26,3.0172107525225914e-30,1.229035435927468e-34,3.6486648763084694e-35,0.0,0.0,3.772800703648858e-19,5.27817053685182e-32,4.716186799807728e-41,5.48663170529444e-41,6.736975187606593e-41,1.3257586113108795e-65,4.495096616312134e-43,1.3651143823486712e-32,4.9546248039829235e-24,4.587151864501208e-32,1.676816264058729e-60,1.4989064586200283e-59,5.029004996936171e-34,2.4833856511815886e-51,9.712396802236939e-26,1.016427589092891e-48,6.196297369414683e-38,1.6662332000386557e-50,9.649866700907305e-33,8.262345633432323e-43,5.909442977021388e-55,3.386910623784489e-57,1.3940639991444006e-48,3.4939299256455558e-56,1.6974470350703307e-41,5.075877280022451e-55,3.76,0.0,0.792035633646582,0.9999999999472451,8.635720426647618e-42,1.4969227625409857e-21,2.7877033831018726e-15,2.7525323361209257e-15,3.5171046980946315e-17,5.703730667719374e-32,5.2754961757107945e-11,4.2722457051839835e-37,3.741199219231387e-40,2.66924247584219e-40,7.942772706736256e-46,4.5868435934706737e-32,4.591509817089346e-32,4.6827595333322834e-33,1.9208114121704384e-33,3.9645362423531055e-39,9.635904548326526e-46,5.3988799778871125e-28,6.303422613049485e-36,2.8871490338801825e-46,1.2332418227210962e-44,1.316733587489528e-39,9.315117830477923e-56,7.531835167677838e-41,3.0077610848404473e-52,9.712398168604209e-26,1.1050151720671374e-54,2.435026181801537e-34,4.954624776552292e-24,1.9877343808735311e-50,4.3494608363198297e-20,2.2469640183985362e-27,1.4416733252823075e-41,3.337855006719541e-19,2.6764454023570966e-42,1.0631895346933688e-27,5.398974947475147e-28,3.6468336953337927e-44,2.474338823473726e-63,4.7537450838388334e-48,1.694773101436304e-59,4.209116451203862e-56,1.4969227625685352e-21,1.1538651187354902e-34
2.9305829294779167e-15,0.4654321856566851,8.847305274494437e-26,6.034451793192568e-30,4.916199116111868e-34,1.4597308488439685e-34,0.0,0.0,7.545627037905488e-19,2.1112789639378025e-31,3.772971064581963e-40,4.389481993199309e-40,5.389611371490662e-40,1.060612959969033e-64,1.7980475426866446e-42,5.460484064434883e-32,9.909283263499394e-24,1.8348742902544175e-31,1.4498470201584883e-59,1.1991322581056946e-58,2.0116122365131662e-33,1.9867202748964248e-50,1.9424856741079875e-25,8.131468973410993e-48,2.4785315571053424e-37,1.8490760809316548e-49,3.859965755752491e-32,5.590059643305796e-42,4.7275918347720195e-54,2.70955203263304e-56,1.1152577972632522e-47,4.8235176249187196e-55,1.3579655024850256e-40,4.060720510054823e-54,3.76,0.0,0.7920356336465793,0.9999999998944901,6.908620365178355e-41,2.993855676808217e-21,5.5754256716554506e-15,5.505083350297227e-15,7.034232135822186e-17,2.281503527506795e-31,1.0550999592956077e-10,1.7089083542652006e-36,1.4964859746422613e-39,1.0676988823086746e-39,6.35423300140044e-45,1.8347509775652527e-31,1.8366107582589072e-31,1.8731130516131314e-32,7.683283610537799e-33,1.6208072878234354e-38,3.854710704411689e-45,1.079779902335772e-27,2.521381864576558e-35,2.309820218094957e-45,9.865982025872114e-44,1.0533913826377708e-38,1.4904271161420652e-54,3.826545161622787e-40,1.20404806268771e-51,1.942486220657609e-25,8.840134831966401e-54,9.740154306433587e-34,9.909283153776313e-24,1.9984523760280048e-49,8.698951119772505e-20,8.987901720322636e-27,5.766724806773277e-41,6.6757325883758e-19,1.0705835697358141e-41,4.252779725958546e-27,1.0798178903570096e-27,2.917483870692864e-43,3.95896676521685e-62,3.8030185731250276e-47,2.7116541600540626e-58,6.734629038790654e-55,2.9938556769184155e-21,4.6154839502115105e-34
4.395879362805584e-15,0.46543218565668537,1.327323888571945e-25,9.051700206670451e-30,1.0446986289729947e-33,3.1023108609270403e-34,0.0,0.0,1.1318453405531219e-18,4.486474525630962e-31,1.0788354324669515e-39,1.255144154630206e-39,1.541094225297653e-39,3.032694438541791e-64,3.8208563780492617e-42,1.1603544176389565e-31,1.4863941763970335e-23,3.8991202537888624e-31,4.323735807696986e-59,3.428773986845403e-58,4.274682406371977e-33,5.680786885905921e-50,2.9137314632231214e-25,2.325095454527222e-47,5.26688744209582e-37,6.135551775928338e-49,8.202438682783215e-32,1.5235143847353768e-41,1.403506990169079e-53,8.044003568306988e-56,3.188945091296911e-47,1.720787220465933e-54,3.882938224613479e-40,1.1611131522367995e-53,3.76,0.0,0.7920356336465765,0.9999999998417353,1.9754371437045685e-40,4.490788591075606e-21,8.363147960209018e-15,8.257634372816708e-15,1.0551358739230972e-16,4.848201743545303e-31,1.5826481608648196e-10,3.631438012819996e-36,3.180036196147317e-39,2.268858321669863e-39,1.8169125113121704e-44,3.898858208571786e-31,3.9028000151533756e-31,3.9803707648759143e-32,1.6327000455805612e-32,3.495605080289344e-38,8.19176820838562e-45,1.619671990921237e-27,5.357944470474252e-35,6.604795624253993e-45,2.8210567115479405e-43,3.012042720094671e-38,5.681106345720686e-54,9.326684360067125e-40,2.559983078757379e-51,2.913732624642707e-25,2.527756142662412e-53,2.06978589203867e-33,1.4863941530808442e-23,6.3849254632191294e-49,1.304844136592285e-19,1.9099319627365643e-26,1.2254312209973424e-40,1.0013610123910815e-18,2.2749937383983316e-41,9.037170372859412e-27,1.6197527155765612e-27,8.342192502970703e-43,1.4571646444317566e-61,1.0874272705037604e-46,9.980702100888585e-58,2.4792603979584057e-54,4.490788591309779e-21,9.80791806596125e-34
7.326472229460919e-15,0.4654321856566858,2.2130544460385247e-25,1.5086226544169432e-29,2.8883224540752743e-33,8.579685239393644e-34,0.0,0.0,1.8864106274259078e-18,1.2403800310798164e-30,4.9579337371698005e-39,5.768529736123428e-39,7.082307121191702e-39,1.3937156144753342e-63,1.0563556557760458e-41,3.2080419617926227e-31,2.4773258928730118e-23,1.0779981731640208e-30,2.2343217424863698e-58,1.575739830784265e-57,1.1818256510499067e-32,2.610683069989633e-49,4.856222222377097e-25,1.068529353255967e-46,1.4561415486440612e-36,3.99695044424411e-48,2.2677356975817124e-31,6.604719850786517e-41,6.574337605466623e-53,3.767993995246383e-55,1.4655231969570143e-46,1.2554715283927522e-53,1.7844568401600537e-39,5.336041640070165e-53,3.76,0.0,0.7920356336465709,0.9999999997362266,9.07839792760937e-40,7.484654419611018e-21,1.3938592537316115e-14,1.3762736451228363e-14,1.7585608608775057e-16,1.3403867391264396e-30,2.637736003451435e-10,1.0039888075291381e-35,8.791866359966567e-39,6.272697841353118e-39,8.349817272390922e-44,1.0779257214438753e-30,1.0790083272435076e-30,1.1004567134743507e-31,4.5139406867695083e-32,1.0030647752095102e-37,2.2651583422848925e-44,2.699456904245774e-27,1.4813161666194363e-34,3.035523063838474e-44,1.2964525843907145e-42,1.3842213787290867e-37,4.670056196612397e-53,3.430651879360645e-39,7.087430205308148e-51,4.856225433364543e-25,1.1616640650109761e-52,5.7223574306177936e-33,2.4773258284105144e-23,3.865461847112799e-48,2.174742170901424e-19,5.280407590422693e-26,3.3879642119682687e-40,1.6689365010495898e-18,6.289698440704957e-41,2.49851532603807e-26,2.699680084418116e-27,3.833767519496431e-42,1.121156593126891e-60,4.997420304997733e-46,7.679250414637737e-57,1.9082808494027391e-53,7.484654420258436e-21,2.711604743292436e-33
9.941041888674843e-15,0.46543218565668626,3.003702888401622e-25,2.0470037547808963e-29,5.118234057619462e-33,1.5206585061843444e-33,0.0,0.0,2.559606675377519e-18,2.197990964725608e-30,1.107391777431646e-38,1.2884865517729923e-38,1.5818866371640554e-38,3.1129685925415316e-63,1.8718938874661869e-41,5.684745936655385e-31,3.3613995790607e-23,1.9102508771560578e-30,5.2917155686794846e-58,3.519533998121744e-57,2.094230825833312e-32,5.831157945818398e-49,6.589242034027728e-25,2.3866411097295345e-46,2.5803268937925555e-36,1.036110723318356e-47,4.018495606774203e-31,1.4475597290310879e-40,1.5055085521546718e-52,8.628626665932902e-55,3.2733568204491752e-46,3.373479502354192e-53,3.985718773921576e-39,1.1918437488096543e-52,3.76,0.0,0.7920356336465659,0.999999999642096,2.027729664331128e-39,1.0155673942012704e-20,1.8912803862879738e-14,1.8674190753343996e-14,2.3861310953573616e-16,2.375205447699014e-30,3.5790406755745064e-10,1.779100536482703e-35,1.5579444343554726e-38,1.1115367477956024e-38,1.8649884740291568e-43,1.9101224860882355e-30,1.9120323665744564e-30,1.9500422481860976e-31,7.998838143646672e-32,1.8198982567547602e-37,4.014376031938858e-44,3.66280279120633e-27,2.6249370695158756e-34,6.780312683422633e-44,2.895721795812454e-42,3.091758290336502e-37,1.3473358865782604e-52,7.066354423165519e-39,1.257051906167165e-50,6.589247723993854e-25,2.594677633322235e-52,1.014019058479977e-32,3.361399464831205e-23,9.767527594555886e-48,2.9508339297742214e-19,9.357041964585281e-26,6.003578237422142e-40,2.264523351358084e-18,1.114553868630523e-40,4.427444715559781e-26,3.663198273138395e-27,8.563008540011088e-42,3.053890933558831e-60,1.1162115961477548e-45,2.0917323641503814e-56,5.1997162593005415e-53,1.0155673943159941e-20,4.805045663991207e-33
1.2555611547888767e-14,0.46543218565668665,3.7948103556728685e-25,2.585387349082903e-29,7.970632512379191e-33,2.3685993730153185e-33,0.0,0.0,3.232802734595227e-18,3.422907500825761e-30,2.0867553028910828e-38,2.428092357467918e-38,2.980887703775117e-38,5.866039284331262e-63,2.9150795616979777e-41,8.852790787530818e-31,4.2454732790754604e-23,2.974821697613738e-30,1.0575195789626237e-57,6.632167346714772e-57,3.261322953673206e-32,1.0988163607665594e-48,8.322261154336349e-25,4.4973577676851425e-46,4.018315079649557e-36,2.23976447543068e-47,6.257958535918229e-31,2.6930343885534748e-40,2.8892392929797507e-52,1.6559309929960687e-54,6.168274057515823e-46,7.494462475379622e-53,7.51063943156755e-39,2.2458929974110237e-52,3.76,0.0,0.7920356336465609,0.9999999995479663,3.8210310433983643e-39,1.2826693464414919e-20,2.388701518844333e-14,2.358564508362788e-14,3.013701048154403e-16,3.6988810114695645e-30,4.520338122262376e-10,2.7705771393202176e-35,2.426168629218285e-38,1.7309773223402582e-38,3.5143490890784067e-43,2.9746217485889544e-30,2.9775824422772132e-30,3.0367790797397254e-31,1.245650170521028e-31,2.901283389548687e-37,6.2522792899267e-44,4.626149299518427e-27,4.087786007798471e-34,1.2777225409153297e-43,5.4566570975444934e-42,5.8260624105681305e-37,3.0713305626746956e-52,1.256693570793366e-38,1.9593948022906538e-50,8.322270015257587e-25,4.8893919495354854e-52,1.579120884602088e-32,4.245473101187108e-23,2.0678276364423067e-47,3.7269256760529874e-19,1.4571619793042255e-25,9.349312248743822e-40,2.8601101860951e-18,1.7356831085279813e-40,6.894811532337108e-26,4.626765179101971e-27,1.6136027946529513e-41,6.856551419026016e-60,2.1033756543374507e-45,4.6963274985316915e-56,1.1675433674604508e-52,1.2826693466201505e-20,7.482845475302474e-33
1.517018120710269e-14,0.4654321856566871,4.586349201585314e-25,3.1237732884526657e-29,1.140803828510263e-32,3.390727234285643e-33,0.0,0.0,3.905998804400494e-18,4.8990303004795296e-30,3.480197907540779e-38,4.049595401825113e-38,4.971392539707536e-38,9.78311998222139e-63,4.172201785947968e-41,1.2670537829034506e-30,5.129546992084513e-23,4.2577203307426075e-30,1.8572681493902412e-57,1.1060836337683268e-56,4.6677626929190707e-32,1.8325574901967725e-48,1.0055279624941502e-24,7.500495171293888e-46,5.751206318197215e-36,4.1807959522392245e-47,8.956690565798749e-31,4.452218543944937e-40,4.900965128919519e-52,2.8089278006067816e-54,1.0287175571154879e-45,1.4262518882196248e-52,1.252591199398774e-38,3.7455967422722515e-52,3.76,0.0,0.7920356336465559,0.9999999994538372,6.372549860035342e-39,1.5497712986817642e-20,2.886122651400689e-14,2.849709944038347e-14,3.6412707362339965e-16,5.294015969087283e-30,5.461628778738216e-10,3.965388069375792e-35,3.4724480311327624e-38,2.477448956549779e-38,5.861056860551691e-43,4.257434144508176e-30,4.261653013848667e-30,4.346383900918998e-31,1.782834298719084e-31,4.243983706210125e-37,8.949596512922374e-44,5.589496391759154e-27,5.8506364410338844e-34,2.1310046818965236e-43,9.100362747894847e-42,9.716435235849277e-37,6.055490616588224e-52,2.0115418360772357e-38,2.8068353476035163e-50,1.0055292307117533e-24,8.154333436002683e-52,2.2601139674269626e-32,5.129546737482128e-23,3.8009053477043097e-47,4.503017410496238e-19,2.0855604733171954e-25,1.3381193554726e-39,3.4556970061984803e-18,2.4841941297865296e-40,9.86818662838241e-26,5.590377868129493e-27,2.6910953138749456e-41,1.3143101164631567e-59,3.5079172040637807e-45,9.002238786902066e-56,2.238427571468002e-52,1.5497712989374684e-20,1.0709809276575363e-32
