Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141)
0.0009420057575805546,0.7032849868938831,3.2881205452164863e-09,6.976838949064798e-08,2.831516135453428e-07,6.8086466949347e-09,0.0,0.0,4.47660384445412e-07,1.6595398856839967e-11,1.0099344114878057e-06,1.3214028777833761e-08,2.1344378855437596e-10,2.519520286421314e-24,3.659147653597866e-16,1.5473570638883385e-11,9.734907291426192e-08,7.358697744160259e-08,2.952336282104918e-10,2.407775376609882e-13,0.0005372004695194017,4.4741414111664194e-11,2.374024544234084e-13,4.670394382813124e-11,8.285548145401709e-13,1.1682357404171959e-07,3.4262462255017365e-13,4.497016283432661e-13,8.501810247122206e-12,1.7289069594393077e-15,1.4257755506765758e-14,1.6578984968695564e-16,6.01046653924083e-10,4.30087961639683e-15,3.76,0.0,0.0031925033339303935,0.9997956965520739,3.2572386821178158e-09,3.329766889718395e-11,0.7890096793870787,0.7879333744374207,3.609547429760223e-09,6.365251101994467e-13,0.00020282848834289873,4.704574766339552e-07,1.9540193924889305e-13
0.0009503926728292381,0.7033025716048529,3.3682283098844815e-09,7.102133633980221e-08,2.9143327943083404e-07,7.056669354505379e-09,0.0,0.0,4.572124414047301e-07,1.7336171311159137e-11,1.0380378656507721e-06,1.3688035539836541e-08,2.1582098071033885e-10,2.6591789108143e-24,3.77023597048054e-16,1.5925620906815208e-11,1.0069905922326221e-07,7.673574151694237e-08,3.038242912277048e-10,2.505227127706919e-13,0.0005430686678601248,4.5231133837124587e-11,2.444671201468431e-13,5.013255175097896e-11,8.575164182466271e-13,1.213790194638617e-07,3.544042908354669e-13,4.854497934713869e-13,9.177358324225672e-12,1.8508204137880192e-15,1.5004992097194085e-14,1.7068750459515032e-16,6.187362045493975e-10,4.543201199552704e-15,3.76,0.0,0.0030398531773286963,0.999795659144552,3.4013213676621093e-09,3.5471523766834506e-11,0.7891682198673095,0.7880801250789353,3.5428680342432218e-09,6.364266074619905e-13,0.0002028284807540398,4.797156103694253e-07,1.990468489592338e-13
0.0009587795880779215,0.7033193451379637,3.449835254658125e-09,7.229348637795842e-08,2.9989859322531564e-07,7.31210623223584e-09,0.0,0.0,4.6689016343144875e-07,1.810351186300037e-11,1.0667431860011575e-06,1.4175880967659103e-08,2.1820040727324455e-10,2.805805967647484e-24,3.8841332725849125e-16,1.6388286059086038e-11,1.041347970858028e-07,7.999029942059612e-08,3.1261468888056864e-10,2.6058154086167657e-13,0.0005489377998220931,4.5720907743373896e-11,2.5170539635127463e-13,5.378181678725473e-11,8.872459135200248e-13,1.260739454250189e-07,3.665035642195638e-13,5.236968074433981e-13,9.899925336753056e-12,1.9802337445963205e-15,1.5788618892313738e-14,1.7569442338569446e-16,6.368165589582962e-10,4.796831428007252e-15,3.76,0.0,0.0028945179217348188,0.9997956209996268,3.5510498373369145e-09,3.776673143917838e-11,0.7893194469240782,0.788219559199108,3.479383106311484e-09,6.363325969513913e-13,0.00020282847301558414,4.891133377468217e-07,2.0274663773366098e-13
0.000967166503326605,0.7033353463665198,3.5329669322386607e-09,7.358509675752041e-08,3.0855071869224213e-07,7.575138649698766e-09,0.0,0.0,4.76694878520733e-07,1.8898199324295033e-11,1.0960612361809211e-06,1.4677891973110199e-08,2.2058210603056915e-10,2.959720576787261e-24,4.0009028009727257e-16,1.6861772805678375e-11,1.0765787442414445e-07,8.33533159165204e-08,3.216086140797774e-10,2.709619202003945e-13,0.0005548078025534206,4.621073132120941e-11,2.591210531253536e-13,5.766410234346195e-11,9.17758755841344e-13,1.309116419554345e-07,3.789295416929916e-13,5.645952271219024e-13,1.0672350920503509e-11,2.1175488607463382e-15,1.6610302985588143e-14,1.8081253729048314e-16,6.552944393127308e-10,5.0621993952119174e-15,3.76,0.0,0.002756147041514993,0.9997955821043726,3.7066237496396223e-09,4.018902094236465e-11,0.7894637110312008,0.788352027373461,3.4189395662093044e-09,6.362428633718156e-13,0.00020282846512490967,4.986527418949147e-07,2.0650209417997388e-13
0.0009755534185752885,0.7033506123010846,3.617649404241969e-09,7.489643006630105e-08,3.1739287077590345e-07,7.845951687066425e-09,0.0,0.0,4.866279491115775e-07,1.9721033954131006e-11,1.1260030804680518e-06,1.5194401959120353e-08,2.229661175610331e-10,3.1212557843367315e-24,4.1206093396381085e-16,1.7346291972584603e-11,1.1126990312073329e-07,8.682750488380077e-08,3.308099317390239e-10,2.8167191151362114e-13,0.0005606786159072445,4.670060027294134e-11,2.667179504187485e-13,6.179237341269873e-11,9.490706784757648e-13,1.3589546097092905e-07,3.9168947425655847e-13,6.083057324864997e-13,1.1497622524483218e-11,2.263186640004631e-15,1.74717829163277e-14,1.8604381119400733e-16,6.741766779189462e-10,5.3397475342511885e-15,3.76,0.0,0.0026244068080202463,0.9997955424456201,3.868249390940318e-09,4.274435025747523e-11,0.7896013458684167,0.7884778633775851,3.361391669926088e-09,6.36157201744653e-13,0.00020282845707934462,5.083359356783484e-07,2.1031402047526597e-13
0.000983940333823972,0.7033651781787452,3.7039092518030433e-09,7.622775442742444e-08,3.2642831663978164e-07,8.124734262567728e-09,0.0,0.0,4.966907726656324e-07,2.057283814241055e-11,1.156579987555788e-06,1.5725750954130358e-08,2.253524852376171e-10,3.290759170486959e-24,4.2433192612103656e-16,1.784205860431058e-11,1.1497251942157322e-07,9.041563006611149e-08,3.4022258048339717e-10,2.927197412766447e-13,0.0005665501823063067,4.719051050080566e-11,2.7450004065523406e-13,6.618022219201429e-11,9.811976984248983e-13,1.410288173488334e-07,4.047907685222242e-13,6.549975080753576e-13,1.2378882047360317e-11,2.4175877445812903e-15,1.8374871517630936e-14,1.9139024435454678e-16,6.934702193868688e-10,5.629931994342738e-15,3.76,0.0,0.0024989794846838665,0.9997955020099523,4.036139895773476e-09,4.5438914320667434e-11,0.7897326691261587,0.7885973849921765,3.3066006576476313e-09,6.360754169140379e-13,0.0002028284488761671,5.18165062252784e-07,2.141832326306823e-13
0.0009923272490726554,0.7033790775480969,3.791773586413571e-09,7.757934360046038e-08,3.3566037672637153e-07,8.411679213977413e-09,0.0,0.0,5.0688478225662e-07,2.145445711687709e-11,1.1878034344131224e-06,1.6272285749967263e-08,2.2774125523531878e-10,3.468593484792684e-24,4.3691005740288562e-16,1.8349292068623677e-11,1.1876738434733679e-07,9.412050583401768e-08,3.498505743916117e-10,3.0411380507744637e-13,0.0005724224466138692,4.768045809596282e-11,2.824713714183812e-13,7.084189467984601e-11,1.0141561225322215e-12,1.4631519002483802e-07,4.182409903991403e-13,7.048486407637672e-13,1.3319432735052885e-11,2.5812134706176057e-15,1.932145887231815e-14,1.968538711429274e-16,7.131821228361646e-10,5.9332230296923435e-15,3.76,0.0,0.0023795625606894437,0.9997954607836989,4.210515474749545e-09,4.827915329056999e-11,0.7898579832717599,0.7887108947694932,3.2544344190556953e-09,6.359973230760722e-13,0.0002028284405126038,5.281422956329252e-07,2.1811056076000752e-13
0.0009999999999999998,0.7033923423501552,3.873584968525055e-09,7.883382962459519e-08,3.442813914589004e-07,8.681507016873275e-09,0.0,0.0,5.163269046846985e-07,2.228785791789178e-11,1.2169443822940083e-06,1.678588398407448e-08,2.2992876202876668e-10,3.638903742660763e-24,4.486920833244822e-16,1.8823567629572706e-11,1.2232134303239914e-07,9.761460270015433e-08,3.5885082403401973e-10,3.1484819325251693e-13,0.0005777952409757109,4.8128715125514274e-11,2.899332071901738e-13,7.535914790617161e-11,1.0450504129473396e-12,1.5128845792168526e-07,4.308580955605744e-13,7.533814242707192e-13,1.4234777858019811e-11,2.7393964152730407e-15,2.022721804330574e-14,2.0195666881755902e-16,7.315880611027102e-10,6.222580456940539e-15,3.76,0.0,0.0022753333795980215,0.9997954223636323,4.375916340623478e-09,5.101082793390245e-11,0.789967608605599,0.7888097185841131,3.208902129451184e-09,6.359289613271977e-13,0.00020282843271833133,5.374015482677322e-07,2.2175509028325213e-13
0.0010007141643213389,0.7033923423501552,3.881270060997976e-09,7.895147708390239e-08,3.4509242583872534e-07,8.706983382186551e-09,0.0,0.0,5.172114471707477e-07,2.2366759674293798e-11,1.2196851102285197e-06,1.6834360043290513e-08,2.3013247654358085e-10,3.655137310167916e-24,4.49802297063843e-16,1.8868216163609633e-11,1.2265618411234835e-07,9.79449979603574e-08,3.5969800477297213e-10,3.1586267105845516e-13,0.0005782953560106678,4.817043932805299e-11,2.9063608821221783e-13,7.579231828889642e-11,1.0479625537459437e-12,1.51758123111205e-07,4.320478688669155e-13,7.580465345570742e-13,1.4322746348809336e-11,2.7545466330561824e-15,2.0313515380910688e-14,2.0243676179918402e-16,7.333195641495432e-10,6.250105401240467e-15,3.76,0.0,0.0022658680213611835,0.9997954187529325,4.391603650355434e-09,5.127176109000546e-11,0.7899775762789446,0.7888186807630827,3.2047671746682594e-09,6.359227433306117e-13,0.00020282843198582933,5.382698412734756e-07,2.2209684935229924e-13
0.0010091010795700223,0.7034050029953907,3.972426881233458e-09,8.034444021909413e-08,3.547278942440011e-07,9.0108476969049e-09,0.0,0.0,5.276722735185338e-07,2.3310638936587267e-11,1.2522369204387893e-06,1.7412334580693338e-08,2.325262009833401e-10,3.85078575695121e-24,4.630157877755474e-16,1.939905922710315e-11,1.2664063055156979e-07,1.0189202440894412e-07,3.697690419799832e-10,3.2797508343749334e-13,0.0005841688598776095,4.866045063527959e-11,2.989984372992933e-13,8.104713051107211e-11,1.0826338975436484e-12,1.5736122703679604e-07,4.4621929983825266e-13,8.147883431042638e-13,1.5392470613462583e-11,2.938092487412921e-15,2.1353094945862174e-14,2.0814102320747623e-16,7.538898382739222e-10,6.581078791864911e-15,3.76,0.0,0.0021576216535167886,0.999795375903464,4.579639500922443e-09,5.4423694231433094e-11,0.790091722322361,0.7889210172225438,3.157479172451643e-09,6.358515092545401e-13,0.00020282842329296505,5.485499366630958e-07,2.2614295754876843e-13
0.0010174879948187058,0.7034170884370731,4.065272817119725e-09,8.175852429570608e-08,3.645702687992977e-07,9.323477264547324e-09,0.0,0.0,5.382688048584531e-07,2.4287013132800176e-11,1.2854709908450945e-06,1.8006577307547004e-08,2.3492248322863843e-10,4.055951188456966e-24,4.765578507756264e-16,1.9942054248559587e-11,1.307224615557173e-07,1.0596455613683426e-07,3.8006793725753726e-10,3.404599661095504e-13,0.0005900429096839385,4.9150488614993e-11,3.0756276861865846e-13,8.662270867241439e-11,1.118187368523143e-12,1.6312817970937502e-07,4.607633501133358e-13,8.752814206686844e-13,1.6532436955872358e-11,3.1323796900388272e-15,2.2442338276406084e-14,2.1396879968962354e-16,7.749003615700658e-10,6.926658235633004e-15,3.76,0.0,0.002054562384107498,0.9997953322208367,4.77486591305034e-09,5.774218093583976e-11,0.7902006824388341,0.7890181652549928,3.1124563989724733e-09,6.35783460495494e-13,0.00020282841443107816,5.589848519314434e-07,2.3024975942410755e-13
0.0010258749100673893,0.7034286262411017,4.159837214804154e-09,8.319402665885916e-08,3.7462309410007785e-07,9.64508145835789e-09,0.0,0.0,5.490026228328146e-07,2.52968264077296e-11,1.31939967181812e-06,1.8617463520678266e-08,2.37321380832757e-10,4.271063979505764e-24,4.904359911741597e-16,2.0497438983436906e-11,1.349034415146357e-07,1.1016561791040743e-07,3.905990246296422e-10,3.533264263310664e-13,0.0005959174588806091,4.964055001474998e-11,3.163335387863711e-13,9.253620081730605e-11,1.1546404971640637e-12,1.6906272770065057e-07,4.7568826142813e-13,9.39743792323934e-13,1.7746668543914446e-11,3.33796129853142e-15,2.3583476318549046e-14,2.1992227381763352e-16,7.963586742113475e-10,7.287374561727395e-15,3.76,0.0,0.0019564416505501825,0.9997952876903222,4.977533842786552e-09,6.123473055515035e-11,0.7903047051569303,0.7891103734548345,3.0695903043926153e-09,6.357184443850611e-13,0.0002028284053971807,5.695768904693944e-07,2.3441814427245807e-13
0.0010342618253160727,0.7034396426524863,4.25615000866829e-09,8.465125081798951e-08,3.8488997365148555e-07,9.975874010826945e-09,0.0,0.0,5.598753478162746e-07,2.6341049658160818e-11,1.3540355425944626e-06,1.9245376024973035e-08,2.397229542588464e-10,4.4965733094956996e-24,5.046579034233452e-16,2.1065456070158337e-11,1.3918536176905342e-07,1.144982891355107e-07,4.013667228246657e-10,3.6658375848842055e-13,0.0006017924627986123,5.01306317238236e-11,3.2531531418119486e-13,9.880555776264091e-11,1.1920111367648884e-12,1.7516868745453157e-07,4.910024545989285e-13,1.0084046441759064e-12,1.9039388636731377e-11,3.555415814030534e-15,2.4778833814909728e-14,2.2600366724561534e-16,8.182724426323087e-10,7.663774853701827e-15,3.76,0.0,0.0018630228012328212,0.999795242296915,5.187902585870276e-09,6.490914330858666e-11,0.7904040270963554,0.7891978785033538,3.028777540643565e-09,6.35656315570521e-13,0.00020282839618822855,5.803283895625597e-07,2.386490168982073e-13
0.0010426487405647562,0.7034501626586459,4.354241733681756e-09,8.613050655754479e-08,3.953745710628803e-07,1.0316073108458146e-08,0.0,0.0,5.708886395774023e-07,2.7420681397641207e-11,1.3893914156663342e-06,1.9890705294001984e-08,2.421272669150222e-10,4.73294799164989e-24,5.192314769560982e-16,2.1646353149728146e-11,1.4357004107084104e-07,1.189657047019215e-07,4.1237553724008874e-10,3.802414479523626e-13,0.0006076678785520205,5.062073076514071e-11,3.3451277411825696e-13,1.0544956636409468e-10,1.2303174705601358e-12,1.814499465190731e-07,5.067145337657145e-13,1.0815048344464405e-12,2.041502925732718e-11,3.785348267212049e-15,2.6030832999280514e-14,2.3221524156147825e-16,8.406494620276853e-10,8.056422924757498e-15,3.76,0.0,0.0017740805247474592,0.9997951960253274,5.406240057362439e-09,6.87735203437728e-11,0.7904988735386278,0.7892809057395743,2.9899197121486208e-09,6.355969356642319e-13,0.00020282838680112024,5.912417210382257e-07,2.429432979117969e-13
0.0010510356558134397,0.7034602100496714,4.454143538029721e-09,8.7632110049601e-08,4.060806112659175e-07,1.0665901488944049e-08,0.0,0.0,5.820441979537015e-07,2.853674865077498e-11,1.4254803412667327e-06,2.0553849634766687e-08,2.445343851939116e-10,4.980677340164401e-24,5.341648019996129e-16,2.2240382988075562e-11,1.4805932605189192e-07,1.235710558423869e-07,4.236300619477984e-10,3.9430917502015934e-13,0.0006135436649455186,5.111084428762453e-11,3.439307141135333e-13,1.1248788403813937e-10,1.2695780190226206e-12,1.879104648026e-07,5.228332907366493e-13,1.1592974262900098e-12,2.1878240198968953e-11,4.028391349875153e-15,2.7341997430972658e-14,2.3855929915883486e-16,8.634976589026206e-10,8.465899809766474e-15,3.76,0.0,0.001689400306474039,0.999795148859984,5.632823080993946e-09,7.283627413376867e-11,0.7905894589704067,0.7893596697037635,2.9529231384914514e-09,6.355401729098256e-13,0.000202828377232696,6.023192919258567e-07,2.473019240307288e-13
0.0010594225710621231,0.7034698074757034,4.55588719602025e-09,8.915638396848488e-08,4.170118817565161e-07,1.1025586540810623e-08,0.0,0.0,5.933437635405018e-07,2.969030787805677e-11,1.4623156119522507e-06,2.1235215356668038e-08,2.4694437851664735e-10,5.240272077068528e-24,5.49466175570077e-16,2.2847803601202862e-11,1.5265509170174332e-07,1.283175910065001e-07,4.351349817409627e-10,4.0879681894724574e-13,0.0006194197823862091,5.160096955892209e-11,3.5357404924209444e-13,1.1994107458500008e-10,1.309811647355812e-12,1.9455427585450002e-07,5.393677094362288e-13,1.2420482432525154e-12,2.3433898377250997e-11,4.285206594105014e-15,2.871495597419678e-14,2.4503818412953697e-16,8.86825093674782e-10,8.892804274806697e-15,3.76,0.0,0.0016087779112044617,0.9997951007850165,5.8679376885767325e-09,7.710613922160806e-11,0.7906759876007851,0.789434374654891,2.9176986284584607e-09,6.354859018644014e-13,0.00020282836747973672,6.135635451313177e-07,2.5172584838594187e-13
0.0010678094863108066,0.7034789765015579,4.659505121278008e-09,9.070365760748699e-08,4.281722338610668e-07,1.1395360405592938e-08,0.0,0.0,6.047891183941339e-07,3.088244593230096e-11,1.499910767285762e-06,2.1935216944801285e-08,2.4935731938130644e-10,5.512265280680345e-24,5.651441076549401e-16,2.346887838321603e-11,1.57359241854053e-07,1.3320861674967905e-07,4.4689507422355586e-10,4.2371446207022077e-13,0.0006252961927994797,5.209110395849604e-11,3.6344781759315867e-13,1.2783064535936452e-10,1.3510375731814104e-12,2.0138548817118742e-07,5.56326970459825e-13,1.3300364483205637e-12,2.508711754008369e-11,4.556485601082801e-15,3.0152446927927785e-14,2.5165428317729026e-16,9.106399633291288e-10,9.33775334501333e-15,3.76,0.0,0.0015320188905590358,0.9997950517842582,6.1118794298344484e-09,8.15921833243294e-11,0.7907586538537924,0.7895052150632925,2.8841612649098558e-09,6.354340030959492e-13,0.00020282835753896244,6.249769601249811e-07,2.5621604083374126e-13
0.00107619640155949,0.7034877376587356,4.765030380230949e-09,9.227426699774669e-08,4.39565584027244e-07,1.1775460082605982e-08,0.0,0.0,6.163820867497984e-07,3.211428104776368e-11,1.5382795986212585e-06,2.2654277237685718e-08,2.517732834157989e-10,5.797213377659292e-24,5.812073275894274e-16,2.4103876237318865e-11,1.6217370968204526e-07,1.3824749863751288e-07,4.5891521194362356e-10,4.390723940230572e-13,0.0006311728595487414,5.258124497106172e-11,3.735571838250959e-13,1.3617908583732288e-10,1.393275374427461e-12,2.0840828652774316e-07,5.737204557371613e-13,1.4235551475506977e-12,2.6843258348288444e-11,4.8429513217092455e-15,3.1657322311909326e-14,2.584100265528075e-16,9.349506041261e-10,9.80138285159339e-15,3.76,0.0,0.001458938114007279,0.9997950018412384,6.364953693022519e-09,8.630381880891172e-11,0.7908376428372993,0.7895723760797225,2.8522301999603953e-09,6.35384362895276e-13,0.00020282834740703194,6.365620536438979e-07,2.607734882734505e-13
0.0010845833168081735,0.703496110494938,4.8724967058966886e-09,9.386855502939139e-08,4.5119591513979153e-07,1.2166127536376618e-08,0.0,0.0,6.281245357545495e-07,3.3386963863096464e-11,1.5774361539931509e-06,2.339282760953965e-08,2.541923494352279e-10,6.095697180749475e-24,5.976647906342154e-16,2.475307170985307e-11,1.6710045820303708e-07,1.434376621657482e-07,4.712003645714173e-10,4.548811160484177e-13,0.0006370497473588439,5.307139018035206e-11,3.839074428236237e-13,1.4500990762974488e-10,1.4365449974223987e-12,2.156269333357484e-07,5.91557753307403e-13,1.5229120193110061e-12,2.870793883991445e-11,5.145359391306843e-15,3.323255231466489e-14,2.6530788901097526e-16,9.597654943640093e-10,1.0284347998895479e-14,3.76,0.0,0.0013893593223619585,0.9997949509391759,6.627476036720672e-09,9.12508145529681e-11,0.7909131307894495,0.7896360339819333,2.8218284599757435e-09,6.353368730017407e-13,0.00020282833708054076,6.483213804082238e-07,2.6539919497096604e-13
0.001092970232056857,0.7035041136212136,4.981938511975567e-09,9.548687157500863e-08,4.630672778616686e-07,1.2567609806804545e-08,0.0,0.0,6.400183762158108e-07,3.470167847931356e-11,1.61739474311242e-06,2.4151308157215226e-08,2.5661459950374336e-10,6.408322974394505e-24,6.145256847614094e-16,2.5416745127468942e-11,1.7214148079215413e-07,1.4878259369618694e-07,4.837556011235285e-10,4.711513454060219e-13,0.0006429268222429929,5.3561537263192956e-11,3.945040234665335e-13,1.543476859940862e-10,1.4808667652006143e-12,2.2304577002783182e-07,6.098486622088339e-13,1.628429970212439e-12,3.068704529184041e-11,5.464499520768952e-15,3.4881229909604616e-14,2.72350390790521e-16,9.850932571964382e-10,1.0787323952473634e-14,3.76,0.0,0.0013231147026694574,0.9997948990609744,6.89977253319477e-09,9.644330820350454e-11,0.7909852855037041,0.7896963565998509,2.7928827599139503e-09,6.352914303421298e-13,0.00020282832655602048,6.60257533852103e-07,2.700941828883805e-13
