Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72)
2.653940698257128e-06,1.0132261152958304,8.307242208431998e-06,4.111456789554854e-06,2.153502249566644e-06,8.499291018763035e-05,0.0,0.0,5.98979455549216e-06,5.8557429245857276e-08,0.0001793207872738808,8.360644189083071e-06,1.9567077492470992e-07,6.703740463198726e-16,4.1538730364637735e-11,5.784188152166802e-08,7.253480633185502e-06,6.607514253250993e-05,8.308498723888278e-08,4.13715607581574e-08,0.0023664846565980726,2.5942222103288904e-08,2.5238693836662126e-09,4.006479367673614e-11,1.8140708641792353e-10,7.992114137880957e-05,1.53748699506536e-07,2.159514615371725e-07,4.783048851443452e-11,1.3078305490393592e-12,1.6294836485189198e-11,2.0537938665865733e-13,9.342139768060965e-09,3.906598781913572e-10,3.76,0.0,5.646882373408459e-06,0.9976146801056897,4.948238483740971e-05,4.3295099555125553e-07,0.9246049708843181,0.9194034165100093,9.160229907126473e-07,3.1559198458996628e-09,0.0021288979358763957,1.9559562662580633e-07,1.378543676790129e-09,2.7628119103042086e-12,1.3993901260107667e-10,6.708463057860453e-05,3.4952036132557968e-09,5.00343075632356e-06,4.616066385516291e-06,3.370718548565128e-05,0.0001513177285708449,1.0276941220444774e-07,1.4368145141217774e-07,4.173307366360848e-14,2.6359344484463762e-14,1.996557564644516e-09,1.1065149454403392e-09,1.6476358123897546e-06,1.1615286092325349e-08,2.447257207694176e-07,2.3915774750869194e-10,4.67750052910227e-12,1.3680726740568804e-10,1.1673479427258942e-07,6.4931212002261325e-09,3.515306610156637e-05,2.3608882773593786e-06,5.1125118673726694e-11,7.973295168032552e-15,2.3951174826209146e-09,3.2728649208607903e-10
2.6657493495616463e-06,1.013228124118814,8.314500447387246e-06,4.115984532277591e-06,2.157280193636613e-06,8.535754464232105e-05,0.0,0.0,6.002322749363538e-06,5.8699171257510106e-08,0.0001805654979881493,8.40840408909313e-06,1.965144217385382e-07,6.754492093122747e-16,4.18159419719198e-11,5.791594067738519e-08,7.291433633798289e-06,6.638859697971543e-05,8.36776201264335e-08,4.162177471968855e-08,0.002377982684780247,2.6071925320109013e-08,2.5273107769296265e-09,4.049222485939974e-11,1.8236443846122877e-10,8.037635890922949e-05,1.5374907623982223e-07,2.1703185569508494e-07,4.8549157510862114e-11,1.3216999499442026e-12,1.6402955107129065e-11,2.0645090660997067e-13,9.343969887697385e-09,3.927053958444489e-10,3.76,0.0,5.4054368833454285e-06,0.9976133254200644,4.974113204039083e-05,4.36803686206852e-07,0.9246173104631626,0.9193901544569617,9.159681810876898e-07,3.155869273766389e-09,0.002128895042560149,1.9572031068984454e-07,1.3788696150423056e-09,2.7665056929429397e-12,1.4018199290284692e-10,6.736419187925694e-05,3.4951415219686615e-09,5.009362388629091e-06,4.6213640981792876e-06,3.373807788744701e-05,0.0001522962895122837,1.0285643321647077e-07,1.4380426304175373e-07,4.1785801207003516e-14,2.639294611236248e-14,1.999141742091714e-09,1.1123012716326674e-09,1.6493132819757818e-06,1.1690680415600498e-08,2.4655364037812706e-07,2.4041301574168445e-10,4.683170750844965e-12,1.3694589944286107e-10,1.1663088379075822e-07,6.492918068553329e-09,3.5191886918047694e-05,2.3828648530782828e-06,5.071122695302128e-11,7.909774829646466e-15,2.405238969391172e-09,3.286811300431429e-10
2.6775580008661646e-06,1.0132301312411176,8.3218522244719e-06,4.12056109855877e-06,2.161082616050528e-06,8.5722527456555e-05,0.0,0.0,6.014878413958812e-06,5.884088407187862e-08,0.00018181205176934483,8.456226123091267e-06,1.9735948990384312e-07,6.805547387369085e-16,4.209407742366855e-11,5.799068750919096e-08,7.329431091972354e-06,6.670200332339126e-05,8.427209692602198e-08,4.1872928683354594e-08,0.0023894804259828152,2.6201626129553893e-08,2.5307838135202417e-09,4.0922619915968395e-11,1.8332297578264737e-10,8.083212954557369e-05,1.537494805468349e-07,2.181122783290103e-07,4.9275118888595784e-11,1.3356589369929962e-12,1.6511492562109734e-11,2.0752400834298498e-13,9.345813835160655e-09,3.947508144792057e-10,3.76,0.0,5.176765124309389e-06,0.9976119692463532,5.000033007840103e-05,4.4067645507717836e-07,0.924629638285,0.9193768778255984,9.159155582593193e-07,3.155818918890752e-09,0.002128892146069316,1.9584436461980753e-07,1.379199358447769e-09,2.7702297390918863e-12,1.40426554109549e-10,6.764342884181716e-05,3.4950793762381567e-09,5.015353733782222e-06,4.626717370234287e-06,3.376920163695956e-05,0.00015327545637809907,1.0294459409273385e-07,1.4392868209040777e-07,4.183902962547707e-14,2.6426861441024716e-14,2.0017495928334874e-09,1.1180909963015536e-09,1.6510120967248821e-06,1.1766120540219895e-08,2.4839420384679473e-07,2.4166973509178863e-10,4.6888955122705315e-12,1.3708630442513565e-10,1.1652707860505977e-07,6.492716340665965e-09,3.5230705821932754e-05,2.4049536432599145e-06,5.032100807407505e-11,7.849910448424583e-15,2.4153668526246523e-09,3.300765348122805e-10
2.689366652170683e-06,1.0132321367675774,8.329296889698533e-06,4.125186169161378e-06,2.1649093835869664e-06,8.608786262253631e-05,0.0,0.0,6.0274616494919224e-06,5.898257348486846e-08,0.0001830604563825062,8.504110855561118e-06,1.982059870988609e-07,6.856908756597262e-16,4.237314296790897e-11,5.8066117884736613e-08,7.367473445393459e-06,6.70153615726837e-05,8.486843182285219e-08,4.2125026963968244e-08,0.002400977879842345,2.6331324529503357e-08,2.5342883113418425e-09,4.135599397686993e-11,1.8428270976731141e-10,8.128845840507572e-05,1.537499125346051e-07,2.1919272993709737e-07,5.000841638343053e-11,1.3497079289840685e-12,1.6620451149501682e-11,2.0859870126708835e-13,9.347671548717115e-09,3.967961375606572e-10,3.76,0.0,4.960191288968947e-06,0.997610611572973,5.025998187419808e-05,4.445693265850605e-07,0.9246419550297248,0.9193635872738366,9.158650064200495e-07,3.1557687693900468e-09,0.0021288892463791715,1.959678099660767e-07,1.3795328829656339e-09,2.7739838651638734e-12,1.4067268755508728e-10,6.792234343041146e-05,3.495017178166921e-09,5.021404419227591e-06,4.632125852022996e-06,3.3800561370046526e-05,0.00015425523701449866,1.0303388684559785e-07,1.44054697343826e-07,4.189275589429378e-14,2.646108857750987e-14,2.004380975008302e-09,1.1238841511910782e-09,1.652732125088393e-06,1.1841607063422e-08,2.5024745255344305e-07,2.4292792010522275e-10,4.694674467565384e-12,1.3722847139029362e-10,1.1642337885208982e-07,6.492515949548654e-09,3.526952286336099e-05,2.4271547899230275e-06,4.9953246509903e-11,7.79351433655816e-15,2.425501496556556e-09,3.3147275766316047e-10
2.701175303475201e-06,1.0132341407975647,8.336833799850783e-06,4.129859427285156e-06,2.16876036462497e-06,8.645355410420308e-05,0.0,0.0,6.040072555505976e-06,5.912424521182276e-08,0.00018431071970364667,8.552058847609649e-06,1.9905392090167041e-07,6.908578613888227e-16,4.2653144835594805e-11,5.8142227700699716e-08,7.405561128893624e-06,6.732867173694374e-05,8.546663894895827e-08,4.237807383010836e-08,0.002412475046003606,2.6461020517891234e-08,2.5378240897730825e-09,4.1792362259576196e-11,1.852436517315404e-10,8.17453505723634e-05,1.5375037229757505e-07,2.202732110192559e-07,5.074909392617917e-11,1.3638473473431833e-12,1.672983316618653e-11,2.0967499485512782e-13,9.349542966667842e-09,3.9884136854133486e-10,3.76,0.0,4.755075324221743e-06,0.9976092523884089,5.0520090334176856e-05,4.4848232534146955e-07,0.9246542613414599,0.9193502834239419,9.158164158884584e-07,3.1557188140073305e-09,0.0021288863434651365,1.9609066777873683e-07,1.379870164681096e-09,2.777767889584085e-12,1.4092038467374257e-10,6.820093760025562e-05,3.494954929740984e-09,5.027514075398754e-06,4.63758919655912e-06,3.3832161536199094e-05,0.00015523563936919085,1.031243035699415e-07,1.441822977010319e-07,4.19469770092053e-14,2.6495625642188217e-14,2.0070357477554624e-09,1.1296807678458264e-09,1.6544732360157043e-06,1.1917140590572e-08,2.5211342841489304e-07,2.4418758523334347e-10,4.700507273439534e-12,1.3737238941785335e-10,1.163197846637738e-07,6.4923168316604335e-09,3.530833808995515e-05,2.4494684354568493e-06,4.96067899651067e-11,7.740408571010688e-15,2.435643262212491e-09,3.3286984941250724e-10
2.7129839547797194e-06,1.0132361434252743,8.344462318420722e-06,4.134580558598657e-06,2.172635429130972e-06,8.681960583753839e-05,0.0,0.0,6.052711230884192e-06,5.926590488880422e-08,0.00018556284971501063,8.600070656991338e-06,1.9990329879297476e-07,6.960559374777531e-16,4.293408924013323e-11,5.821901288339211e-08,7.443694574481154e-06,6.764193382571619e-05,8.606673238228975e-08,4.2632073505254896e-08,0.0024239719241190955,2.6590714092701666e-08,2.5413909696837854e-09,4.2231740068585314e-11,1.8620581292356497e-10,8.220281109969248e-05,1.5375085991834304e-07,2.213537220771164e-07,5.149719564395779e-11,1.3780776161164457e-12,1.6839640906713546e-11,2.107528986382213e-13,9.351428027388125e-09,4.0088651086122097e-10,3.76,0.0,4.560811039584854e-06,0.9976078916812151,5.078065834857847e-05,4.524154761460205e-07,0.9246665578304488,0.919336966864418,9.15769682785089e-07,3.1556690420783326e-09,0.0021288834373027793,1.9621295861917102e-07,1.3802111798112655e-09,2.781581632774599e-12,1.411696369995334e-10,6.847921329774723e-05,3.4948926328359544e-09,5.0336823357513036e-06,4.643107059566183e-06,3.386400640384021e-05,0.00015621667148664104,1.0321583644242749e-07,1.443114721735151e-07,4.200168998693646e-14,2.6530470769016865e-14,2.0097137712356723e-09,1.1354808776121766e-09,1.6562352989988431e-06,1.1992721734786163e-08,2.539921738853335e-07,2.4544874483360704e-10,4.706393589169939e-12,1.3751804763276424e-10,1.1621629616766451e-07,6.4921189267522305e-09,3.534715154695237e-05,2.471894722638276e-06,4.928054607188549e-11,7.690424483227508e-15,2.4457925074409963e-09,3.342678604286233e-10
2.7247926060842377e-06,1.0132381447399994,8.352181815547168e-06,4.139349251268166e-06,2.176534448645636e-06,8.718602173087761e-05,0.0,0.0,6.065377773860546e-06,5.940755807385581e-08,0.00018681685450047165,8.648146838132839e-06,2.0075412815879537e-07,7.01285345729134e-16,4.321598237693702e-11,5.829646938931691e-08,7.481874211370551e-06,6.795514784872959e-05,8.666872614585909e-08,4.2887030168895016e-08,0.002435468513848584,2.6720405251965634e-08,2.5449887734495744e-09,4.267414279540994e-11,1.871692045242491e-10,8.266084500718503e-05,1.5375137546836864e-07,2.2243426361399324e-07,5.225276586146622e-11,1.3923991619635256e-12,1.6949876663454327e-11,2.118324222008235e-13,9.353326669364424e-09,4.029315679477096e-10,3.76,0.0,4.3768243156624394e-06,0.9976065294400118,5.10416887916968e-05,4.56368803987396e-07,0.9246788450748467,0.9193236381517998,9.157247087254952e-07,3.15561944350012e-09,0.0021288805278678103,1.963347025713947e-07,1.3805559047105899e-09,2.7854249171388782e-12,1.4142043616556008e-10,6.875717246055779e-05,3.4948302892228947e-09,5.03990883679244e-06,4.648679099511746e-06,3.3896100065493464e-05,0.0001571983415034687,1.0330847772077818e-07,1.4444220988436527e-07,4.205689186563211e-14,2.656562210579258e-14,2.0124149066498687e-09,1.1412845116396401e-09,1.658018184114102e-06,1.206835111656741e-08,2.558837319548293e-07,2.467114131705269e-10,4.712333076639952e-12,1.376654352088557e-10,1.1611291348722427e-07,6.491922177693973e-09,3.53859632773285e-05,2.494433794648484e-06,4.897347925952563e-11,7.643402175642041e-15,2.455949586945924e-09,3.3566684063589383e-10
2.736601257388756e-06,1.0132401448263901,8.35999166795494e-06,4.14416519598369e-06,2.180457296270641e-06,8.755280566521193e-05,0.0,0.0,6.078072282030049e-06,5.954921024824055e-08,0.00018807274224106642,8.69628794215803e-06,2.0160641629308252e-07,7.065463281985174e-16,4.3498830423003184e-11,5.8374593205677425e-08,7.520100466012289e-06,6.826831381588648e-05,8.727263420694865e-08,4.314294795760071e-08,0.002446964814858698,2.6850093993757697e-08,2.5486173249649244e-09,4.311958591857121e-11,1.8813383764781036e-10,8.311945728307103e-05,1.5375191900864025e-07,2.2351483613484996e-07,5.3015849102263676e-11,1.406812414151196e-12,1.7060542726755632e-11,2.1291357517603394e-13,9.35523883122893e-09,4.0497654321557837e-10,3.76,0.0,4.2025714073959425e-06,0.9976051656534872,5.1303184522082726e-05,4.6034233404369785e-07,0.9246911236224152,0.9193102978123486,9.156814005295295e-07,3.155570008701415e-09,0.002128877615136083,1.9645591925313327e-07,1.3809043158758769e-09,2.7892975670462283e-12,1.4167277390333404e-10,6.903481701772384e-05,3.4947679005738794e-09,5.046193218107278e-06,4.654304977638189e-06,3.392844644282546e-05,0.0001581806576439831,1.0340221974306062e-07,1.4457450006741077e-07,4.211257970526663e-14,2.6601077814382547e-14,2.015139016256416e-09,1.1470917008822042e-09,1.6598217620608546e-06,1.2144029363451758e-08,2.577881461477757e-07,2.479756044166304e-10,4.718325400375137e-12,1.3781454137205311e-10,1.1600963674209314e-07,6.491726530310852e-09,3.542477332191598e-05,2.5170857950889633e-06,4.868460778821021e-11,7.599190063563901e-15,2.4661148523186726e-09,3.370668395192743e-10
2.748409908693274e-06,1.0132421437647,8.367891258894974e-06,4.149028085982133e-06,2.1844038466554137e-06,8.791996149448842e-05,0.0,0.0,6.090794852358742e-06,5.969086681766064e-08,0.00018933052121066244,8.744494516913522e-06,2.0246017040024584e-07,7.118391271985212e-16,4.378263953651709e-11,5.845338035084067e-08,7.558373762122453e-06,6.858143173725436e-05,8.787847047637539e-08,4.3399830966079355e-08,0.002458460826822515,2.6979780316192962e-08,2.552276449654721e-09,4.356808500359847e-11,1.8909972334253815e-10,8.357865288393369e-05,1.537524905903062e-07,2.245954401462672e-07,5.378649009003981e-11,1.4213178045471782e-12,1.7171641385090455e-11,2.1399636724113676e-13,9.357164451791898e-09,4.0702144006697253e-10,3.76,0.0,4.037537337082297e-06,0.9976038003103945,5.1565148382745854e-05,4.643360916827313e-07,0.924703393992132,0.9192969463436584,9.156396699460083e-07,3.1555207286144833e-09,0.0021288746990835937,1.9657662782664992e-07,1.3812563899509514e-09,2.79319940881625e-12,1.4192664204209438e-10,6.931214888973763e-05,3.4947054684672626e-09,5.052535122381996e-06,4.65998435799027e-06,3.3961049291564376e-05,0.00015916362821585288,1.0349705492698064e-07,1.4470833206636205e-07,4.216875058801843e-14,2.663683607093459e-14,2.0178859633867638e-09,1.152902476099746e-09,1.6616459041977235e-06,1.2219757109665418e-08,2.5970546052130096e-07,2.492413326534115e-10,4.7243702275756305e-12,1.3796535540337398e-10,1.1590646604834255e-07,6.4915319332281984e-09,3.5463581719515436e-05,2.5398508679970025e-06,4.841300093847804e-11,7.55764444110932e-15,2.476288652070269e-09,3.384679061287596e-10
2.7602185599977925e-06,1.0132441416310185,8.375879978085273e-06,4.15393761706784e-06,2.188373975983817e-06,8.828749304590624e-05,0.0,0.0,6.103545581193391e-06,5.983253311345648e-08,0.00019059019977175586,8.792767106994464e-06,2.0331539759760663e-07,7.171639853032099e-16,4.406741585648155e-11,5.853282687475799e-08,7.5966945207122235e-06,6.889450162305712e-05,8.848624880781081e-08,4.3657683248197754e-08,0.0024699565494191787,2.7109464217424193e-08,2.5559659744844053e-09,4.4019655703034666e-11,1.900668725915089e-10,8.403843673495783e-05,1.5375309025527238e-07,2.2567607615641276e-07,5.4564733749881504e-11,1.4359157676142903e-12,1.728317492520731e-11,2.1508080811336397e-13,9.359103470071839e-09,4.0906626189139857e-10,3.76,0.0,3.8812343724108965e-06,0.9976024333995529,5.1827583201354e-05,4.6835010246222485e-07,0.9247156566757099,0.9192835842161786,9.155994333919465e-07,3.1554715946485113e-09,0.0021288717796864734,1.9669684700932782e-07,1.3816121037309593e-09,2.7971302707032717e-12,1.4218203250811066e-10,6.958916998863706e-05,3.4946429943926617e-09,5.058934195424069e-06,4.665716907439633e-06,3.3993912206297096e-05,0.00016014726160590667,1.0359297576918535e-07,1.448436953339602e-07,4.222540161861094e-14,2.6672895066067793e-14,2.0206556124596427e-09,1.1587168678594148e-09,1.6634904825762368e-06,1.2295534995792222e-08,2.6163571966362367e-07,2.505086118722811e-10,4.730467228145206e-12,1.3811786664171574e-10,1.1580340151871682e-07,6.491338337724569e-09,3.5502388507001425e-05,2.562729157860624e-06,4.815777634811987e-11,7.518629069905149e-15,2.4864713316632885e-09,3.3987008908383287e-10
2.7720272113023107e-06,1.0132461384974911,8.383957221652678e-06,4.158893487630671e-06,2.192367561960813e-06,8.865540412021002e-05,0.0,0.0,6.116324564270902e-06,5.997421439378543e-08,0.00019185178637139516,8.841106253770695e-06,2.041721049177754e-07,7.225211453527071e-16,4.435316550236969e-11,5.861292885934496e-08,7.635063160117207e-06,6.920752348366676e-05,8.909598299715472e-08,4.3916508817980654e-08,0.0024814519823335417,2.7239145695639208e-08,2.5596857279688014e-09,4.447431375644738e-11,1.9103529631329938e-10,8.449881373018094e-05,1.5375371803676758e-07,2.2675674467501386e-07,5.535062520953507e-11,1.450606740404891e-12,1.7395145632277688e-11,2.161669075458721e-13,9.36105582532373e-09,4.1111101206572754e-10,3.76,0.0,3.7332005850213363e-06,0.9976010649098468,5.209049179043029e-05,4.723843921299903e-07,0.9247279121390394,0.9192702118746541,9.15560611705587e-07,3.155422598664392e-09,0.0021288688569209985,1.968165950840131e-07,1.3819714341663382e-09,2.8010899828807804e-12,1.4243893732397646e-10,6.986588221809493e-05,3.4945804797556908e-09,5.06539008617971e-06,4.671502295706431e-06,3.402703862514767e-05,0.00016113156627606108,1.0368997484457406e-07,1.4498057943112963e-07,4.2282529924622444e-14,2.6709253005044733e-14,2.02344782899389e-09,1.1645349065370955e-09,1.665355369972104e-06,1.2371363668451105e-08,2.635789686923665e-07,2.5177745597551283e-10,4.736616074717327e-12,1.382720644864469e-10,1.1570044326286154e-07,6.491145697592615e-09,3.554119371942288e-05,2.585720809632993e-06,4.791809748873616e-11,7.48201478936529e-15,2.496663233543612e-09,3.4127343657789453e-10
2.783835862606829e-06,1.0132481344325281,8.39212239207537e-06,4.163895398661709e-06,2.196384483799098e-06,8.902369849197934e-05,0.0,0.0,6.129131896727485e-06,6.011591584478159e-08,0.00019311528953722845,8.88951249541319e-06,2.0503029931095766e-07,7.279108504580333e-16,4.46398945738011e-11,5.869368241882316e-08,7.673480096026596e-06,6.952049732959578e-05,8.970768678196027e-08,4.417631165058441e-08,0.0024929471252558254,2.736882474905831e-08,2.5634355401796814e-09,4.493207499044545e-11,1.9200500536269716e-10,8.495978873274689e-05,1.5375437395987827e-07,2.278374462133315e-07,5.614420980066468e-11,1.4653911625556117e-12,1.750755579004189e-11,2.172546753239214e-13,9.3630214570653e-09,4.131556939542082e-10,3.76,0.0,3.5929984853218946e-06,0.9975996948302239,5.235387694754798e-05,4.764389866240243e-07,0.9247401608235534,0.9192568297394895,9.15523129912495e-07,3.1553737329508377e-09,0.002128865930763577,1.969358899091228e-07,1.3823343583664764e-09,2.8050783774258476e-12,1.4269734860789046e-10,7.014228747350731e-05,3.494517925882416e-09,5.071902446748696e-06,4.677340195378251e-06,3.4060431834339476e-05,0.00016211655075937318,1.0378804480561677e-07,1.4511897402613507e-07,4.2340132656766116e-14,2.6745908107926166e-14,2.0262624796199588e-09,1.170356622318862e-09,1.6672404399142496e-06,1.2447243779983479e-08,2.655352532528316e-07,2.530478787771865e-10,4.7428164426782255e-12,1.38427938399811e-10,1.1559759138754087e-07,6.490953969007238e-09,3.557999739009797e-05,2.6088259687463204e-06,4.769317127459364e-11,7.447679147402004e-15,2.5068646971720014e-09,3.4267799638266834e-10
2.7956445139113473e-06,1.013250129501003,8.400374898126104e-06,4.168943053766757e-06,2.2004246222057357e-06,8.93923799099152e-05,0.0,0.0,6.141967673107549e-06,6.025764258169593e-08,0.0001943807178736708,8.937986366920761e-06,2.0588998764719003e-07,7.333333440061566e-16,4.4927609150240365e-11,5.8775083700025574e-08,7.71194574151219e-06,6.983342317148981e-05,9.032137384090901e-08,4.443709568324682e-08,0.0025044419778812916,2.7498501375932002e-08,2.5672152427521437e-09,4.539295531870101e-11,1.9297601053140717e-10,8.542136657516188e-05,1.537550580420545e-07,2.2891818128413684e-07,5.694553306010658e-11,1.4802694762823757e-12,1.7620407680952954e-11,2.1834412126125103e-13,9.365000305101529e-09,4.152003109084879e-10,3.76,0.0,3.4602137295341386e-06,0.9975983231496961,5.2617741455523045e-05,4.805139120725572e-07,0.9247524031475199,0.9192434382080423,9.154869170040299e-07,3.155324990201769e-09,0.002128863001190755,1.9705474892852355e-07,1.3827008536030722e-09,2.809095288303568e-12,1.429572585729313e-10,7.04183876420814e-05,3.4944553340236005e-09,5.078470932396742e-06,4.683230281926471e-06,3.4094094972643684e-05,0.00016310222365621346,1.0388717838168e-07,1.4525886889374312e-07,4.2398206989141975e-14,2.6782858609709272e-14,2.0290994320902094e-09,1.176182045202438e-09,1.6691455667117154e-06,1.252317598815005e-08,2.6750461951624155e-07,2.543198940041255e-10,4.749068010187273e-12,1.3858547790915458e-10,1.1549484599684337e-07,6.490763110400738e-09,3.5618799550704274e-05,2.6320447811252585e-06,4.748224579680807e-11,7.415506050495073e-15,2.517076059055505e-09,3.4408381585258524e-10
