Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183)
1.4729224262174845e-06,0.9628120425956938,9.99933991756259e-07,5.918748287455928e-07,2.66361471835226e-07,2.511234558521694e-06,0.0,0.0,7.847909933761786e-07,3.972190762951388e-09,9.141119560735332e-06,4.195486326656808e-07,4.1155624025649555e-08,2.8341138995743825e-18,1.4820511270122596e-12,6.684784372849851e-09,2.4752452312409343e-07,3.0092052082866366e-05,3.353217513302855e-09,2.5681709404536133e-09,0.0010374549942327805,1.107827394845543e-08,2.935812553417174e-10,5.530224146907299e-14,6.471849772478407e-12,3.6676221838603055e-06,3.1096076941536135e-10,9.355114020378315e-13,2.1055644761488116e-14,1.6656075463830111e-15,9.015918425305697e-13,7.693000016974019e-15,1.2732673315674052e-10,1.4095146222171523e-12,3.76,0.0,0.0005767257894678376,0.9977888971363097,1.6019484541745477e-06,4.426619182575447e-09,0.7492084389399594,0.7470808397107604,8.854079958692635e-07,2.763862495945477e-09,0.002171901850794908,3.50085110781225e-07,1.020527516504697e-09,3.027526868806229e-13,1.4699668458177455e-11,2.710871359781099e-05,3.0783041242922925e-09,5.51595185189682e-07,5.066676084142015e-07,2.93833105638713e-06,4.744367813056008e-06,1.102226152915175e-08,1.464831609747579e-08,4.891582690574474e-15,3.1612188832653717e-15,2.418634367628119e-10,4.731896922524807e-10,1.7374448616515955e-07,3.693220148859318e-10,7.327486879494129e-08,8.296542811761104e-12
1.486063574866535e-06,0.962819232147607,1.0083525296661004e-06,5.968221821369772e-07,2.6892322558067587e-07,2.557414493061637e-06,0.0,0.0,7.941509653866064e-07,4.040796123628747e-09,9.332408112753395e-06,4.260040079720716e-07,4.1680476676017736e-08,2.9305329366470872e-18,1.5192802784840164e-12,6.741649887417553e-09,2.5224903650794564e-07,3.0397819411314287e-05,3.436924647067208e-09,2.619319515054135e-09,0.0010482748721285036,1.1200105217662432e-08,2.9580959114934835e-10,5.743153367610875e-14,6.596048977353425e-12,3.73555750813729e-06,3.14008218319072e-10,9.722707884836429e-13,2.207459032997614e-14,1.7303400684140003e-15,9.158901055748416e-13,7.834177284885392e-15,1.2858399469500436e-10,1.4379283529486234e-12,3.76,0.0,0.0005410338400133876,0.9977884362649105,1.6329735663206806e-06,4.556042400449849e-09,0.7492550972556797,0.7471051707671623,8.78991271478232e-07,2.7631431286504107e-09,0.0021719008449781665,3.5368466422051963e-07,1.0209641910136211e-09,3.054237242254717e-13,1.484142946917683e-11,2.7356818370811503e-05,3.07837993145398e-09,5.560854985217048e-07,5.108266930383279e-07,2.972886235592576e-06,4.848601868306684e-06,1.1107934470163958e-08,1.4769560783140666e-08,4.93366645120961e-15,3.1881401091505646e-15,2.439197043941275e-10,4.783184430009546e-10,1.7530947037193157e-07,3.7748861700249574e-10,7.328514195385076e-08,8.456094547514834e-12
1.4992047235155856e-06,0.9628260817893548,1.0167622724429257e-06,6.017644674476124e-07,2.7148622364751176e-07,2.6039902730795107e-06,0.0,0.0,8.035382968883926e-07,4.1098020487742985e-09,9.525685213993294e-06,4.32514024317451e-07,4.220612088639748e-08,3.029172728645158e-18,1.557029528497728e-12,6.798477192565487e-09,2.570170312676429e-07,3.070353976077871e-05,3.521789914871099e-09,2.6709440554412432e-09,0.0010590950328172987,1.1321940439146633e-08,2.9805150125607777e-10,5.962176951105004e-14,6.721402527275395e-12,3.804075860563329e-06,3.170561789521673e-10,1.0101091765618813e-12,2.313233948781531e-14,1.7969211952787316e-15,9.302997440007834e-13,7.976543915206039e-15,1.2984152116248653e-10,1.4666178656206298e-12,3.76,0.0,0.0005075536074996951,0.997787974192817,1.6642964524165856e-06,4.687928330949584e-09,0.7492995454445441,0.7471272875589857,8.729714322530785e-07,2.7624657367992345e-09,0.00217189983655322,3.572844605594782e-07,1.0213976170987907e-09,3.0809395707996676e-13,1.4983226882965974e-11,2.760437030594889e-05,3.078447987237218e-09,5.605704934255392e-07,5.149803293333058e-07,3.007417805942083e-06,4.953986418575925e-06,1.1193491014355277e-08,1.4890645867857661e-08,4.97572224814042e-15,3.21504385166068e-15,2.4597463912359094e-10,4.834512273651778e-10,1.7687179354492635e-07,3.8574610508527245e-10,7.329539456015862e-08,8.617127609414334e-12
1.5123458721646362e-06,0.9628326126015169,1.025163404364755e-06,6.0670179711943e-07,2.740504853751851e-07,2.6509614444632428e-06,0.0,0.0,8.129529376074029e-07,4.1792055327202656e-09,9.720948551103933e-06,4.390786469920259e-07,4.273255126886626e-08,3.1300592688998464e-18,1.5952996940456598e-12,6.855267321392963e-09,2.6182848624422646e-07,3.1009212358033265e-05,3.607815027909972e-09,2.7230441068245327e-09,0.0010699154421883767,1.144377916693168e-08,3.0030607765469955e-10,6.187409964414458e-14,6.8479099269006425e-12,3.873176604309852e-06,3.201047257792068e-10,1.0490473762584777e-12,2.422997530497759e-14,1.8653850119417182e-15,9.448211427065416e-13,8.120099114815441e-15,1.3109933460982503e-10,1.4955830891048687e-12,3.76,0.0,0.00047614803883275263,0.997787510921567,1.695917192465616e-06,4.822299318187049e-09,0.749341920523458,0.7471473272004003,8.673238842428502e-07,2.7618277189573078e-09,0.002171898825523761,3.60884490418949e-07,1.0218279802878093e-09,3.107634080292143e-13,1.512506336012145e-11,2.785137041964366e-05,3.078508650957317e-09,5.65050360510996e-07,5.191286971368211e-07,3.0419252924471287e-06,5.060520150643149e-06,1.1278934345229295e-08,1.5011575533143226e-08,5.017750744035434e-15,3.241930554306359e-15,2.480282783780057e-10,4.88588021243157e-10,1.784315310937426e-07,3.940943737663891e-10,7.330564436879989e-08,8.779641196260949e-12
1.5241729059487817e-06,0.9628382340966183,1.0327172139346536e-06,6.111412498346179e-07,2.7635941858065355e-07,2.6935731923445854e-06,0.0,0.0,8.214494228867152e-07,4.242006145971033e-09,9.898381872120985e-06,4.450334678671578e-07,4.320700659320508e-08,3.2227996177072655e-18,1.630188883301446e-12,6.906347526020475e-09,2.661959373860367e-07,3.128427626820117e-05,3.686230673029588e-09,2.7703403621168215e-09,0.0010796539967513476,1.155343667563763e-08,3.023453241685933e-10,6.395524724873406e-14,6.962752737078689e-12,3.9358647054622446e-06,3.2284897992351897e-10,1.0850494486380207e-12,2.5252861399537076e-14,1.9286405587617132e-15,9.579862748653658e-13,8.250314388000217e-15,1.322316304389173e-10,1.5218874703878397e-12,3.76,0.0,0.0004495504392282765,0.9977870929533666,1.7246305938594654e-06,4.945376392791043e-09,0.7493783919826725,0.747163693386935,8.625403024005073e-07,2.761285147577624e-09,0.0021718979133717882,3.6412470966147544e-07,1.0222128328781815e-09,3.1316543098670085e-13,1.5252751036483228e-11,2.807319959398223e-05,3.0785567942146512e-09,5.690780109389391e-07,5.228578693056482e-07,3.072961086932104e-06,5.157381971004127e-06,1.135573912946545e-08,1.5120282754643348e-08,5.055553616046537e-15,3.2661143958087526e-15,2.498754760570999e-10,4.932145449122049e-10,1.7983314541857485e-07,4.016853455696308e-10,7.331488083505154e-08,8.927168634325127e-12
1.5359999397329273e-06,0.96284362694912,1.040264334458597e-06,6.155768618934806e-07,2.786694084626648e-07,2.7365045339747806e-06,0.0,0.0,8.299679534412479e-07,4.305124290334553e-09,1.0077420479251632e-05,4.510324685199661e-07,4.368209111846951e-08,3.3173998634268166e-18,1.6655012233020363e-12,6.957399262779724e-09,2.7059856057524037e-07,3.155930041555689e-05,3.765588321649262e-09,2.818021144553719e-09,0.0010893927048384055,1.1663096403941378e-08,3.0439356406420724e-10,6.60884864543903e-14,7.078529453977754e-12,3.999023600619909e-06,3.2559382145582347e-10,1.1219748198266496e-12,2.6309765616609695e-14,1.9934742045639335e-15,9.712425256895038e-13,8.381491243425923e-15,1.3336419301627364e-10,1.5484150849520545e-12,3.76,0.0,0.00042444089558378925,0.9977866740160298,1.753585391391816e-06,5.0705007378697355e-09,0.749413376593524,0.7471785695892517,8.580237470061941e-07,2.7607708167241742e-09,0.002171896999113578,3.6736510486627125e-07,1.0225954661581915e-09,3.155669971848584e-13,1.5380473714940602e-11,2.8294583462015275e-05,3.078599572894534e-09,5.731017924536355e-07,5.26583042774085e-07,3.103976753640985e-06,5.255172598651657e-06,1.1432456983162262e-08,1.5228870387097986e-08,5.09333544861485e-15,3.2902851487519015e-15,2.5172167712934395e-10,4.978442816603723e-10,1.8123277846472633e-07,4.093496866450294e-10,7.332414062191317e-08,9.075894128725242e-12
1.5478269735170729e-06,0.9628488039406876,1.0478049020840985e-06,6.200087155310937e-07,2.8098047215047327e-07,2.7797551621063922e-06,0.0,0.0,8.38508494607554e-07,4.3685578984429076e-09,1.0258062683543236e-05,4.5707562561331377e-07,4.4157801544564136e-08,3.4138789831438785e-18,1.701237265855345e-12,7.008423332756466e-09,2.7503634211257864e-07,3.183428433191908e-05,3.845889126216908e-09,2.8660861812809445e-09,0.0010991315457137831,1.1772758085809916e-08,3.0645025339460767e-10,6.827467893517857e-14,7.195239764333142e-12,4.062652859972256e-06,3.283393027709731e-10,1.1598390582988528e-12,2.740151806577652e-14,2.059911419381537e-15,9.845901762312731e-13,8.513629159120544e-15,1.3449703873073444e-10,1.5751658967491767e-12,3.76,0.0,0.00040073615616726814,0.9977862541105049,1.7827816540325028e-06,5.197688630448673e-09,0.7494469575855367,0.747192039096276,8.53759278548273e-07,2.760283146187226e-09,0.0021718960827523813,3.706056703174678e-07,1.022975993857874e-09,3.1796799534820736e-13,1.5508233899770407e-11,2.8515522858453254e-05,3.0786376946344364e-09,5.771218360011545e-07,5.303043412969906e-07,3.134972047649279e-06,5.353891069544146e-06,1.1509090111137684e-08,1.5337341353840364e-08,5.131096772856555e-15,3.3144431638936337e-15,2.5356690982393334e-10,5.024772163258673e-10,1.826304824411019e-07,4.170873195219909e-10,7.333343511082124e-08,9.225817155835674e-12
1.5596540073012185e-06,0.962853777180394,1.05533905335592e-06,6.244368929930468e-07,2.8329262763345596e-07,2.823324776829313e-06,0.0,0.0,8.470710122987775e-07,4.432304940239964e-09,1.0440306796963961e-05,4.6316291645887636e-07,4.463413474987951e-08,3.5122559652073954e-18,1.7373975501960612e-12,7.0594205491221246e-09,2.7950926885185615e-07,3.210922757720742e-05,3.92713421196693e-09,2.914535217549101e-09,0.0011088704997968876,1.1882421471552361e-08,3.08514881149019e-10,7.05146936201478e-14,7.312883370195588e-12,4.126752064289348e-06,3.3108547568152155e-10,1.198657858379337e-12,2.852896185953838e-14,2.1279778704925765e-15,9.980295077399595e-13,8.646727630135535e-15,1.3563018405262417e-10,1.6021398746247688e-12,3.76,0.0,0.0003783576275243268,0.9977858332376927,1.8122194541637192e-06,5.326956344213281e-09,0.7494792135311252,0.7472041805366019,8.497327937475069e-07,2.7598206441552964e-09,0.0021718951642888157,3.7384640061314766e-07,1.0233545236829661e-09,3.2036866080567997e-13,1.5636032683780763e-11,2.8736018645384804e-05,3.0786705325952173e-09,5.81138270154241e-07,5.340218864389466e-07,3.1659467535147365e-06,5.45353641903674e-06,1.1585640682535243e-08,1.5445698540059314e-08,5.1688381323686055e-15,3.338588799076961e-15,2.5541120465719236e-10,5.07113334578449e-10,1.8402630870810717e-07,4.248981666483503e-10,7.334277524939152e-08,9.376937211391959e-12
1.571481041085364e-06,0.962858558063003,1.0628669251463944e-06,6.28861476510204e-07,2.85605893718266e-07,2.8672130854846974e-06,0.0,0.0,8.556554729825191e-07,4.49636342215251e-09,1.062415113317248e-05,4.692943190394386e-07,4.511108778258683e-08,3.6125498104694114e-18,1.7739826035611143e-12,7.110391735674343e-09,2.840173282013584e-07,3.238412973538105e-05,4.009324678202185e-09,2.9633680164967604e-09,0.0011186095485965445,1.1992086326795408e-08,3.1058696735189196e-10,7.28094067151246e-14,7.431459989036453e-12,4.1913208047826725e-06,3.3383239142144595e-10,1.2384470403585053e-12,2.969295320775952e-14,2.197699422850705e-15,1.0115608016709334e-12,8.780786169011043e-15,1.3676364552278562e-10,1.6293369922705086e-12,3.76,0.0,0.0003572311096052867,0.9977854113984453,1.8418988675991783e-06,5.458320149687268e-09,0.7495102186104027,0.7472150681434812,8.459309777630028e-07,2.7593819022058213e-09,0.002171894243723727,3.770872906476756e-07,1.0237311576538473e-09,3.227690662518367e-13,1.5763871622484483e-11,2.895607170813943e-05,3.078698771811567e-09,5.851512211803468e-07,5.377357976323916e-07,3.1969006841308795e-06,5.554107682561539e-06,1.1662110833442751e-08,1.5553944794535126e-08,5.206560081978294e-15,3.3627224183884312e-15,2.5725458429023594e-10,5.117526224180884e-10,1.8542030779037328e-07,4.327821504488115e-10,7.335217157752994e-08,9.529253810640637e-12
1.582125371491095e-06,0.9628627053210569,1.0696367541222663e-06,6.328405967803225e-07,2.8768879892820214e-07,2.9069848104827267e-06,0.0,0.0,8.634002215727192e-07,4.5542807182591906e-09,1.0790977834414014e-05,4.7485027923469255e-07,4.554087315522058e-08,3.7044689044720786e-18,1.8072727556390175e-12,7.156244236672551e-09,2.881046100389586e-07,3.263150622372718e-05,4.084105286780505e-09,3.0076454711187088e-09,0.0011273747590463006,1.2090785770846142e-08,3.12457848841193e-10,7.492214570701757e-14,7.538976451037253e-12,4.249833795102789e-06,3.363052925922893e-10,1.2751001577312381e-12,3.0772511866750526e-14,2.261885468543915e-15,1.0238178268840407e-12,8.902259322276486e-15,1.3778404487471403e-10,1.6540051647807031e-12,3.76,0.0,0.0003392297349165922,0.9977850309174858,1.8688169845059266e-06,5.578353178215801e-09,0.7495371116531493,0.7472238529657691,8.426910310995496e-07,2.7590062488423686e-09,0.0021718934134209765,3.8000422426161797e-07,1.0240685872563286e-09,3.249291021514991e-13,1.5878963155050482e-11,2.915374168580495e-05,3.0787207697391964e-09,5.887600015870099e-07,5.410753077193911e-07,3.2247413261798497e-06,5.64541267958234e-06,1.1730866949663333e-08,1.5651273902283897e-08,5.240493707920214e-15,3.3844327077951984e-15,2.5891286837774667e-10,5.159306805904498e-10,1.866733858172849e-07,4.399402036314105e-10,7.336068471652188e-08,9.667361409944148e-12
1.592769701896826e-06,0.9628667129497901,1.0764017078640826e-06,6.368169323860741e-07,2.897726343626817e-07,2.9470142430194775e-06,0.0,0.0,8.711626935535613e-07,4.6124472914535605e-09,1.0959098126619714e-05,4.804419375367947e-07,4.597115639923408e-08,3.797969931148899e-18,1.8409077570089223e-12,7.202076941906962e-09,2.9222033114913586e-07,3.2878848844255634e-05,4.159653291349522e-09,3.052233448056815e-09,0.0011361400200065438,1.2189486075905534e-08,3.143340969539405e-10,7.708055510218178e-14,7.647248253080733e-12,4.30872650339029e-06,3.3877887304773743e-10,1.3125639116796925e-12,3.188302108241697e-14,2.327452392184969e-15,1.0361497753414053e-12,9.02450941604824e-15,1.3880472589987098e-10,1.6788540506401322e-12,3.76,0.0,0.0003221373601451675,0.9977846496549206,1.8959309325313822e-06,5.700109074901042e-09,0.7495630965945461,0.7472317273588293,8.396142008440575e-07,2.758647845686034e-09,0.0021718925814199117,3.829212800182664e-07,1.024404626486493e-09,3.270888855096843e-13,1.5994090667969328e-11,2.935105447047745e-05,3.0787392251803355e-09,5.923661500680908e-07,5.444120535507845e-07,3.252564912114566e-06,5.737466184473714e-06,1.179956114180779e-08,1.5748517459237325e-08,5.274412487683052e-15,3.406133837210111e-15,2.6057046071324113e-10,5.201112864545489e-10,1.8792505976687656e-07,4.4715737822575616e-10,7.336925875267289e-08,9.806437507069413e-12
1.6034140323025568e-06,0.9628705880012393,1.083161886550628e-06,6.407905431253223e-07,2.9185741526586576e-07,2.9873011844877913e-06,0.0,0.0,8.789428655535917e-07,4.670861761113554e-09,1.1128510786758658e-05,4.860692793141361e-07,4.640193568441353e-08,3.8930667729299626e-18,1.8748879692847954e-12,7.247890469584845e-09,2.963644835148072e-07,3.3126157341140294e-05,4.235969444268383e-09,3.097131810955854e-09,0.0011449053200285083,1.2288187099404432e-08,3.1621541955620513e-10,7.928528886457268e-14,7.756275221494711e-12,4.367998652809861e-06,3.4125316897047203e-10,1.3508500973716133e-12,3.3025132620713075e-14,2.394419461728989e-15,1.0485568527444004e-12,9.147536128115035e-15,1.3982570077464358e-10,1.7038836405604324e-12,3.76,0.0,0.0003059080847103732,0.9977842676112795,1.9232407741417416e-06,5.823599695145734e-09,0.7495882193226977,0.7472387372438276,8.366922505477753e-07,2.7583058214656228e-09,0.0021718917477193045,3.8583845474867355e-07,1.0247393391045917e-09,3.2924864290966786e-13,1.6109254540295576e-11,2.9548010753108008e-05,3.0787543218945755e-09,5.959697541516207e-07,5.477461179921526e-07,3.2803713601660365e-06,5.830267496708192e-06,1.1868194900059367e-08,1.5845677467230654e-08,5.308316845070632e-15,3.427826082920911e-15,2.622273764032243e-10,5.242944310543159e-10,1.8917536479007445e-07,4.5443361783622543e-10,7.337790061483004e-08,9.94648178948185e-12
1.6140583627082878e-06,0.9628743371906082,1.0899173904034057e-06,6.44761488714823e-07,2.9394315731770174e-07,3.0278454408377513e-06,0.0,0.0,8.867407145180743e-07,4.729522768645149e-09,1.1299214594607453e-05,4.917322903908555e-07,4.683320927321167e-08,3.989773323538557e-18,1.9092137475520125e-12,7.293685442204354e-09,3.005370594870968e-07,3.3373431471037834e-05,4.313054483859135e-09,3.1423404346722554e-09,0.0011536706482386464,1.2386888706705615e-08,3.181015408400633e-10,8.153700579063654e-14,7.866057192866514e-12,4.427649973055326e-06,3.437282161863637e-10,1.3899705929285958e-12,3.419950707725929e-14,2.4628060759224223e-15,1.0610392649776645e-12,9.271339147293131e-15,1.408469817034465e-10,1.729093928322744e-12,3.76,0.0,0.0002904983272865092,0.9977838847870606,1.950746574094647e-06,5.948836892758028e-09,0.7496125234070372,0.747244926221648,8.339173596404131e-07,2.757979348953729e-09,0.0021718909123210886,3.8875574544068977e-07,1.0250727858619416e-09,3.3140822730039795e-13,1.622445671267654e-11,2.9744611236446923e-05,3.0787671526475674e-09,5.995709000179444e-07,5.510775826514456e-07,3.3081606045691237e-06,5.9238159173162296e-06,1.1936769696185983e-08,1.5942755906511102e-08,5.342207208866543e-15,3.4495097239157966e-15,2.6388363296592925e-10,5.284801057786636e-10,1.9042433552443024e-07,4.617688661764799e-10,7.338661701986492e-08,1.008749395763781e-11
1.6247026931140187e-06,0.96287796687004,1.0966683196363737e-06,6.487298287816031e-07,2.9602987661310056e-07,3.068646822527712e-06,0.0,0.0,8.945562176988523e-07,4.7884289770357455e-09,1.1471208333126272e-05,4.974309570345595e-07,4.726497551666202e-08,4.088103488637981e-18,1.943885440669728e-12,7.339462485890441e-09,3.0473805178664287e-07,3.362067100520556e-05,4.3909091350808e-09,3.1878592051393616e-09,0.0011624359943081532,1.2485590770632824e-08,3.199922004449193e-10,8.383636952359056e-14,7.976594014082518e-12,4.4876802002721445e-06,3.462040501658673e-10,1.4299373595164435e-12,3.5406813933540946e-14,2.532631764586051e-15,1.0735972181301598e-12,9.395918171819135e-15,1.418685809133074e-10,1.754484910749878e-12,3.76,0.0,0.000275866703350764,0.9977835011827341,1.978448399445281e-06,6.075832520053238e-09,0.7496360502207474,0.7472503356953996,8.312821013241744e-07,2.7576676426515976e-09,0.002171890075229314,3.9167314923079583e-07,1.0254050246578973e-09,3.33567508899688e-13,1.633969963594758e-11,2.994085663712692e-05,3.078776775082619e-09,6.031696725335804e-07,5.544065279090298e-07,3.335932594979646e-06,6.018110749220807e-06,1.2005286983026518e-08,1.6039754734780737e-08,5.376084012213276e-15,3.4711850416632694e-15,2.655392669613931e-10,5.326683030155182e-10,1.9167200610262248e-07,4.691630670985129e-10,7.339541448474742e-08,1.0229473725045012e-11
