Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),C2H2O(373),CH3O2(183),CHF2(81),S(1537),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(140),S(2988),F(37),C2HF(58),C2HF(3940),CF2CH(73),C2HF2(72),S(3117),CF2(43),CF2O(49),S(4341),S(4409),C2F(3939),C2H3F2(66),S(4619),CHF3(42),S(4047),CHO2(165),C2H2F3(67),C2H2F3(68),S(5214),CFO(51),CHF2O(615),S(3044),CFO3(5914),CHFO2(172),S(459),C2H4(456),C2H2F2(59),C#CC(5603),C3H4(6319),CHF(40)
5.464299605847653e-06,0.8618861954491919,1.2448416976357316e-05,8.145632397824287e-06,5.851186577587723e-06,0.00014961638016930287,0.0,0.0,1.1027992439279662e-05,7.328810278701227e-08,0.0004951531970943288,2.2009008599185636e-05,1.8868195660418793e-07,1.3594624916724456e-15,4.8466270997887156e-11,6.020257095715345e-08,2.6284844751591782e-05,7.349212240973864e-05,1.485204423981904e-07,4.641566975728026e-08,0.001619005976467741,1.1727928662862374e-08,2.511366739305655e-09,1.1098941042342646e-09,7.081577219053757e-10,0.00021600719208301417,1.5328470520815353e-07,9.320624040951464e-07,1.9078657836877765e-09,2.051294469958828e-11,9.712671924424072e-11,3.8276762439630386e-11,1.3355425407180792e-08,4.839647763428784e-09,3.76,0.0,4.901451034823438e-07,0.9976082574927134,0.00015744295748150165,2.2996402572771178e-05,0.5051981313121723,0.5008521231353456,3.3180430396322177e-07,9.305119762301293e-10,0.0018089061815706802,1.528168302624065e-07,9.463333281272961e-11,4.453226964564297e-12,2.5692572712551657e-10,9.869993689870231e-05,1.7584219003507817e-09,4.775360760069504e-06,4.783787166968205e-06,4.14106548992385e-05,0.0004038038688254479,1.2617977839685968e-07,1.7307645285516656e-07,3.9696950594857304e-15,8.173237448366996e-15,2.384116783657391e-09,1.288154439340232e-09,2.5778658820131566e-06,4.599853857821497e-08,1.2639875007137905e-06,4.601563270214346e-12,1.2458158553061122e-09,4.714344620024848e-08,3.014633570139322e-10,1.8667944874181868e-09,5.0871450742908765e-05,7.448275245282124e-06,1.3190536653081396e-10,3.396661088744827e-11,3.0912400804787876e-14,1.2317163757037988e-07,2.709053799720757e-06,5.676559122195818e-11,2.6460970613920163e-09,3.4830639039942536e-10,1.1272130371100096e-09,2.237892076097257e-05,2.798463828380739e-08,5.122904170230531e-13,1.4456396875398914e-17,4.693506445394317e-10,2.6292827596922765e-09,1.0540705501851728e-15,4.6708124124859714e-08,4.485121920538169e-12,3.843731870070393e-15,2.534356987862518e-10,8.222800090313653e-11,3.147446004667125e-18,2.66754105174292e-08,1.0244142559432435e-12,2.9095777509401515e-09,2.347636159913909e-15,3.7417492110574927e-14,4.272755701551513e-12,1.3271237970848407e-14,1.262821125340534e-06,1.8565866525122882e-08,4.291647828466103e-13,3.129429765579224e-07
5.490426402547956e-06,0.8618879304369684,1.2477921367127834e-05,8.167024316025483e-06,5.870822530180754e-06,0.00015029245962222803,0.0,0.0,1.1062120513008093e-05,7.353012729793135e-08,0.0004983310909430081,2.2137247492760672e-05,1.8961351228990007e-07,1.3729724029881332e-15,4.883149338194684e-11,6.03724639065984e-08,2.6424156266012018e-05,7.385529749494838e-05,1.4970008347209983e-07,4.677390065992805e-08,0.0016272156295145778,1.1788038572042923e-08,2.518912110967853e-09,1.1223081533094533e-09,7.119935671230242e-10,0.00021723756115538028,1.53287754412135e-07,9.355468333290334e-07,1.9353056074810552e-09,2.0730177003102132e-11,9.793444838041156e-11,3.8376961439095895e-11,1.3362304582358587e-08,4.841499421574065e-09,3.76,0.0,4.854630332782338e-07,0.9976049533428504,0.00015834353830136081,2.3012820759598326e-05,0.5052080395493808,0.5008391830816864,3.317951823350337e-07,9.304878891767508e-10,0.0018089001890473108,1.530321667417346e-07,9.4764837099245e-11,4.4665101749933125e-12,2.577804403850926e-10,9.917605065445551e-05,1.7583671068570073e-09,4.788824058507446e-06,4.796647941830783e-06,4.150661861451772e-05,0.0004060820226898817,1.2647455087127684e-07,1.7348148785630715e-07,3.980874938833334e-15,8.196257496504609e-15,2.3908550792181317e-09,1.2952619890330384e-09,2.5845339356610897e-06,4.6258168667545796e-08,1.2783060822479428e-06,4.61405903066341e-12,1.252419925783414e-09,4.7074919066096635e-08,3.022412364842221e-10,1.8667907329632923e-09,5.0887578489759854e-05,7.516450865318459e-06,1.3206224723318138e-10,3.405444702221794e-11,3.095014703945414e-14,1.234107341857298e-07,2.725571110085915e-06,5.711359306676081e-11,2.655514175237969e-09,3.49554736118943e-10,1.1311433143484123e-09,2.237959322225918e-05,2.8127754587893428e-08,5.140729685301594e-13,1.4506708443322377e-17,4.734389188271649e-10,2.629329371573603e-09,1.0574064023210674e-15,4.675472897576364e-08,4.524485405080625e-12,3.86624401293908e-15,2.545287902318015e-10,8.255948594526901e-11,3.1584014262162357e-18,2.6894078648624113e-08,1.0229192924898344e-12,2.9209708030698e-09,2.3668683527136595e-15,3.763652247899419e-14,4.282760832707307e-12,1.3320328951413124e-14,1.2662699518017006e-06,1.8844697318855726e-08,4.3561047764805815e-13,3.1508521578366986e-07
5.516553199248259e-06,0.8618896667198247,1.250770479818366e-05,8.188593597789378e-06,5.89057904468254e-06,0.00015097017212719357,0.0,0.0,1.1096354201723334e-05,7.377254741284962e-08,0.0005015179285366848,2.226585054492976e-05,1.9054925953632129e-07,1.386635289512668e-15,4.919932041683867e-11,6.05436733714882e-08,2.656385371103086e-05,7.421845440075403e-05,1.5088757731176919e-07,4.713438662698895e-08,0.0016354249661299875,1.1848147601567706e-08,2.526515704836814e-09,1.1348290546662977e-09,7.158409011053197e-10,0.00021847121150185114,1.5329086116789833e-07,9.390371439499123e-07,1.963025939941032e-09,2.094916293990294e-11,9.874827161464782e-11,3.847798760486253e-11,1.3369229916996165e-08,4.843354288413756e-09,3.76,0.0,4.811230154419625e-07,0.9976016402514244,0.00015924712798559586,2.3029328476863527e-05,0.5052179527133971,0.500826230908125,3.3178609286062575e-07,9.304637832022146e-10,0.0018088941803124994,1.5324825469045924e-07,9.489742153982175e-11,4.479885956295977e-12,2.58640393775546e-10,9.965244691694345e-05,1.7583122529366001e-09,4.8023890120776165e-06,4.809609178991477e-06,4.160368801335978e-05,0.0004083643913460004,1.2677212437780424e-07,1.7389037264909326e-07,3.9921415109532035e-15,8.21945596918569e-15,2.3976454274941705e-09,1.3023836367563962e-09,2.5912596688670973e-06,4.6518273951332684e-08,1.292738041976981e-06,4.626653013276083e-12,1.2590421858592038e-09,4.70071034799332e-08,3.030258540888774e-10,1.8667877308949502e-09,5.0903704901813444e-05,7.584979299733288e-06,1.3222205289278147e-10,3.414276197630957e-11,3.0988574792784485e-14,1.2365169017374566e-07,2.7421363358150373e-06,5.746259712805629e-11,2.6649944419444504e-09,3.508115409006657e-10,1.1351016944920025e-09,2.2380267167943306e-05,2.8270995973759254e-08,5.158682829872487e-13,1.4557380012495615e-17,4.77560450694387e-10,2.6293772742104224e-09,1.060773224373642e-15,4.6800679526054335e-08,4.564079920433866e-12,3.8889368611027094e-15,2.556229914796039e-10,8.289124576595666e-11,3.169435200707174e-18,2.7114202514103615e-08,1.0214397914651202e-12,2.9323722117813914e-09,2.3862284348697752e-15,3.785618070494418e-14,4.292878238294823e-12,1.3369510094309447e-14,1.2697172781061306e-06,1.9126418805339785e-08,4.421230006431468e-13,3.1723765880634305e-07
5.5426799959485616e-06,0.8618914043125303,1.2537764903149734e-05,8.21033883781447e-06,5.910455521681016e-06,0.00015164953240591423,0.0,0.0,1.1130694522949484e-05,7.401537553363829e-08,0.0005047137820254864,2.2394820547623537e-05,1.9148921164746314e-07,1.4004524248327154e-15,4.9569763267076375e-11,6.071618993645937e-08,2.6703939946890468e-05,7.458159342432426e-05,1.5208296034334167e-07,4.7497134863558614e-08,0.0016436339864194169,1.1908255758838628e-08,2.5341771576433693e-09,1.147457680844435e-09,7.196998111266558e-10,0.00021970816951343673,1.5329402509865957e-07,9.42533391210288e-07,1.9910289557005553e-09,2.1169916594095947e-11,9.956823032782864e-11,3.8579834328586013e-11,1.3376201162835738e-08,4.845212388972819e-09,3.76,0.0,4.77100042180655e-07,0.9975983181586192,0.00016015374488966168,2.304592599362067e-05,0.5052278708578875,0.5008132665493382,3.317770325591286e-07,9.304396579236604e-10,0.0018088881552577748,1.5346510174073479e-07,9.503107768388433e-11,4.493353726190637e-12,2.5950556039565857e-10,0.0001001291331874287,1.7582573382269649e-09,4.816054905792874e-06,4.822670143793458e-06,4.170185299354175e-05,0.0004106510376350488,1.2707247472431798e-07,1.7430307397537135e-07,4.003494151732339e-15,8.242831583471559e-15,2.404487456748169e-09,1.3095194958598552e-09,2.5980426172112677e-06,4.6778861611793664e-08,1.307284272250539e-06,4.6393444648889465e-12,1.2656827712996216e-09,4.694000371716656e-08,3.038171552819716e-10,1.8667854703716868e-09,5.091982999505268e-05,7.653861643184366e-06,1.323846737995245e-10,3.423155449034993e-11,3.102765867901694e-14,1.238944931707212e-07,2.758749816436701e-06,5.78126106180068e-11,2.674537577125258e-09,3.520767668917527e-10,1.1390880350823798e-09,2.238094259704812e-05,2.841436475383861e-08,5.176762950969078e-13,1.4608409742887716e-17,4.817154900589684e-10,2.6294264566260507e-09,1.0641710840674935e-15,4.684598559960651e-08,4.603906650987445e-12,3.911811116089457e-15,2.5671833630141183e-10,8.322329084904924e-11,3.180546927965076e-18,2.733578934414387e-08,1.0199758454360698e-12,2.9437823410389955e-09,2.405717039855547e-15,3.807647161133981e-14,4.3031069013063275e-12,1.3418782090184366e-14,1.2731631167611931e-06,1.9411049924409543e-08,4.4870278972416173e-13,3.1940038588280445e-07
5.5688067926488645e-06,0.8618931432294945,1.2568099365363469e-05,8.232258660877609e-06,5.93045137709948e-06,0.00015233055505472966,0.0,0.0,1.116514248443673e-05,7.42586239222662e-08,0.0005079187229939726,2.252416027311313e-05,1.9243338193964204e-07,1.4144250926949079e-15,4.994283308548588e-11,6.089000439467692e-08,2.6844417813297675e-05,7.494471486423494e-05,1.5328626876398847e-07,4.7862152581598475e-08,0.0016518426904743187,1.1968363051158618e-08,2.541896114812174e-09,1.160194910260565e-09,7.235703839883108e-10,0.0002209484613790246,1.5329724584069242e-07,9.460356300046795e-07,2.0193168468789283e-09,2.1392452139437393e-11,1.0039436612652771e-10,3.8682495142879975e-11,1.3383218078126342e-08,4.847073748258104e-09,3.76,0.0,4.7337093400050225e-07,0.9975949870049832,0.0001610634072767871,2.3062613580815463e-05,0.5052377940345073,0.5008002899388297,3.317679986636603e-07,9.30415512975159e-10,0.0018088821137753268,1.5368271533926942e-07,9.516579725932259e-11,4.506912915874641e-12,2.6037591401921514e-10,0.00010060611693718467,1.7582023623627793e-09,4.829821040548112e-06,4.8358301176684515e-06,4.1801103615651515e-05,0.000412942023732372,1.273755782229655e-07,1.7471955927010468e-07,4.014932250835525e-15,8.26638308475704e-15,2.4113808034703145e-09,1.3166696788259598e-09,2.604882326113467e-06,4.7039938754455426e-08,1.3219456714883447e-06,4.652132648589489e-12,1.2723418168798965e-09,4.6873624103948015e-08,3.046150866703736e-10,1.8667839410471546e-09,5.093595378509521e-05,7.723098997148216e-06,1.3255000751770255e-10,3.432082334772137e-11,3.106737499889487e-14,1.2413913109368946e-07,2.775411890897783e-06,5.816364073511283e-11,2.6841433038044162e-09,3.533503772266475e-10,1.14310219712795e-09,2.2381619508606935e-05,2.8557863247820763e-08,5.194969411415021e-13,1.4659795839008738e-17,4.859042871367392e-10,2.6294769081963893e-09,1.0676000547841608e-15,4.6890656874424314e-08,4.643966784761746e-12,3.934867489949446e-15,2.5781485820601534e-10,8.355563160252448e-11,3.1917362175060063e-18,2.7558846421124885e-08,1.0185275480699224e-12,2.955201552258133e-09,2.4253348057036022e-15,3.8297399987723304e-14,4.313445821446847e-12,1.3468145626321965e-14,1.2766074802446005e-06,1.9698609706798296e-08,4.553502848851991e-13,3.2157347735245544e-07
5.5949335893491675e-06,0.8618948834847849,1.259870591701852e-05,8.254351721317912e-06,5.9505660419332696e-06,0.00015301325454723398,0.0,0.0,1.1199699084357566e-05,7.450230470291024e-08,0.0005111328224712865,2.2653872474448084e-05,1.9338178374406626e-07,1.4285545871223444e-15,5.0318541015891766e-11,6.106510774430461e-08,2.6985290129873092e-05,7.53078190204764e-05,1.5449753855391265e-07,4.8229447001405984e-08,0.0016600510783723497,1.2028469485733587e-08,2.5496722303181313e-09,1.173041627244713e-09,7.27452706030802e-10,0.00022219211308976202,1.533005230427987e-07,9.495439148784758e-07,2.047891823185905e-09,2.1616783839862684e-11,1.0122672084624387e-10,3.8785963718896465e-11,1.3390280427486672e-08,4.848938391261127e-09,3.76,0.0,4.699142060561942e-07,0.9975916467314206,0.00016197613332032262,2.3079391511280786e-05,0.50524772229304,0.5007873010090476,3.317589886057055e-07,9.303913480065372e-10,0.0018088760557579916,1.5390110275468271e-07,9.530157216952503e-11,4.520562969792153e-12,2.6125142908338365e-10,0.00010108340560806209,1.7581473249763635e-09,4.8436867328481405e-06,4.849088397861725e-06,4.190143010237322e-05,0.00041523741115813217,1.2768141168146426e-07,1.751397966494181e-07,4.026455211471824e-15,8.29010924629017e-15,2.41832511223903e-09,1.323834297289055e-09,2.6117783506667083e-06,4.7301512409380015e-08,1.3367231441817819e-06,4.6650168434376515e-12,1.2790194564058443e-09,4.680796901780157e-08,3.054195959942043e-10,1.8667831330412996e-09,5.095207628721964e-05,7.792692469901315e-06,1.3271795838163433e-10,3.4410567373870235e-11,3.110770162268274e-14,1.2438559213581182e-07,2.7921228975999855e-06,5.85156946650038e-11,2.6938113523080927e-09,3.5463233601289326e-10,1.147144045056331e-09,2.2382297901668615e-05,2.8701493782805895e-08,5.213301589614743e-13,1.4711536549297547e-17,4.901270924898288e-10,2.629528618635811e-09,1.0710602155444502e-15,4.6934702884819584e-08,4.684261513478819e-12,3.958106705267611e-15,2.5891259043766524e-10,8.388827835753152e-11,3.2030026884036952e-18,2.7783381080209094e-08,1.017094994147774e-12,2.966630204265217e-09,2.4450823750653743e-15,3.8518970591019063e-14,4.3238940150440065e-12,1.3517601386737721e-14,1.2800503810060192e-06,1.99891172745117e-08,4.620659282308078e-13,3.237570136443554e-07
5.6210603860494705e-06,0.861896625092151,1.2629582338322893e-05,8.276616702529052e-06,5.970798961991171e-06,0.00015369764523685893,0.0,0.0,1.1234365311499812e-05,7.474642986404555e-08,0.0005143561509412409,2.2783959885886964e-05,1.9433443040935233e-07,1.4428422125310515e-15,5.069689819574917e-11,6.124149118503147e-08,2.7126559696592303e-05,7.567090619446043e-05,1.55716805488078e-07,4.8599025353040615e-08,0.0016682591501775634,1.2088575069674358e-08,2.557505166545121e-09,1.1859987220769204e-09,7.313468631460365e-10,0.00022343915044336407,1.5330385636581067e-07,9.530583000366453e-07,2.076756112026288e-09,2.184292605002227e-11,1.0206533655458836e-10,3.8890233863945624e-11,1.3397387981772222e-08,4.8508063429608115e-09,3.76,0.0,4.667099442524067e-07,0.9975882972791835,0.0001628919411060464,2.309626005973176e-05,0.5052576556815263,0.5007742996914951,3.317500000006339e-07,9.303671626822855e-10,0.0018088699810992345,1.5412027108458207e-07,9.543839449045481e-11,4.5343033454059856e-12,2.6213208067730346e-10,0.00010156100661304523,1.7580922256979987e-09,4.8576513145400685e-06,4.862444297161559e-06,4.200282283767692e-05,0.0004175372607879471,1.2798995239454486e-07,1.7556375489884124e-07,4.038062450164768e-15,8.314008868699587e-15,2.425320035583888e-09,1.3310134620537652e-09,2.6187302554730554e-06,4.756358953238288e-08,1.3516176008969615e-06,4.677996344191781e-12,1.2857158227349866e-09,4.674304288825606e-08,3.062306321075887e-10,1.866783036913492e-09,5.096819751639038e-05,7.8626431765018e-06,1.3288843702716856e-10,3.450078543562579e-11,3.114861788151336e-14,1.2463386476183942e-07,2.8088831744358925e-06,5.886877958121828e-11,2.7035414601573982e-09,3.5592260831705523e-10,1.1512134466669004e-09,2.2382977775302463e-05,2.8845258693460524e-08,5.231758879337017e-13,1.4763630165511268e-17,4.943841570741927e-10,2.6295815779838663e-09,1.0745516509922296e-15,4.697813302355828e-08,4.724792032632438e-12,3.981529495175924e-15,2.600115659747444e-10,8.42212413675303e-11,3.2143459691566527e-18,2.800940070999965e-08,1.0156782795782203e-12,2.978068653260635e-09,2.464960395268754e-15,3.8741188146275835e-14,4.3344505149491544e-12,1.3567150052271613e-14,1.2834918314686519e-06,2.028259184120052e-08,4.688501639846118e-13,3.259510752842655e-07
5.6471871827497734e-06,0.8618983680650404,1.2660726456671232e-05,8.299052316459898e-06,5.991149597641483e-06,0.00015438374135941298,0.0,0.0,1.126914214545653e-05,7.49910112605152e-08,0.0005175887783523357,2.2914425223320583e-05,1.9529133530397222e-07,1.4572892838464568e-15,5.1077915758721986e-11,6.141914611465363e-08,2.726822929421934e-05,7.603397668902777e-05,1.5694410514766867e-07,4.8970894877706414e-08,0.0016764669059406052,1.2148679809998533e-08,2.5653945941469984e-09,1.1990670910243537e-09,7.352529407892646e-10,0.0002246895990483504,1.533072454821235e-07,9.56578839352304e-07,2.105911958605137e-09,2.2070893215825283e-11,1.0291025555443009e-10,3.8995299519153805e-11,1.340454051794655e-08,4.852677628326164e-09,3.76,0.0,4.637396903983964e-07,0.9975849385898629,0.00016381084863443114,2.3113219502760783e-05,0.5052675942463802,0.500761285916832,3.3174103063427676e-07,9.303429566805463e-10,0.0018088638896931364,1.5434022726236834e-07,9.557625646776993e-11,4.548133512973376e-12,2.630178445308741e-10,0.00010203892733679773,1.7580370641562383e-09,4.871714132550124e-06,4.875897143633137e-06,4.21052723659192e-05,0.00041984163286344433,1.283011781355373e-07,1.759914034617483e-07,4.049753396526234e-15,8.338080779529483e-15,2.4323652338507263e-09,1.3382072831131736e-09,2.625737614482086e-06,4.7826177006241396e-08,1.366629958279273e-06,4.691070461039101e-12,1.2924310477972947e-09,4.667885019748018e-08,3.070481449597087e-10,1.8667836436374892e-09,5.098431748728055e-05,7.932952238771568e-06,1.330613599563765e-10,3.45914764405301e-11,3.1190104466431174e-14,1.2488393770364555e-07,2.8256930588245776e-06,5.922290264597443e-11,2.7133333719621507e-09,3.5722116015075665e-10,1.1553102730835198e-09,2.238365912860279e-05,2.898916032217318e-08,5.250340689499383e-13,1.4816075022117134e-17,4.986757322863359e-10,2.6296357765927776e-09,1.0780744513796986e-15,4.70209565439753e-08,4.765559541557426e-12,4.005136603365078e-15,2.611118175286788e-10,8.455453080752266e-11,3.225765697555802e-18,2.8236912753179276e-08,1.0142775014110572e-12,2.9895172527853018e-09,2.4849695183740416e-15,3.8964057347395745e-14,4.3451143704304576e-12,1.3616792300679649e-14,1.2869318440307835e-06,2.0579052712532657e-08,4.75703438497918e-13,3.281557429016208e-07
5.673313979450076e-06,0.861900112416616,1.2692136145831154e-05,8.321657303123355e-06,6.0116174235626175e-06,0.00015507155703557598,0.0,0.0,1.130403055681277e-05,7.523606061557932e-08,0.0005208307741277006,2.3045271184688123e-05,1.9625251181863257e-07,1.4718971266199028e-15,5.1461604837208166e-11,6.159806412571224e-08,2.7410301684732527e-05,7.639703080845557e-05,1.5817947293128384e-07,4.934506282909262e-08,0.001684674345698903,1.2208783713632369e-08,2.5733401919108715e-09,1.212247636378826e-09,7.391710239908401e-10,0.00022594348432820952,1.533106900752555e-07,9.601055863751397e-07,2.1353616260335974e-09,2.230069987499057e-11,1.0376152038700155e-10,3.9101154757160284e-11,1.3411737818956484e-08,4.854552272318915e-09,3.76,0.0,4.609863357664736e-07,0.9975815706053801,0.0001647328738228713,2.3130270118832257e-05,0.505277538032504,0.5007482596149659,3.3173207845048567e-07,9.303187296921738e-10,0.001808857781434379,1.5456097806378095e-07,9.571515051398664e-11,4.56205295532566e-12,2.6390869700374427e-10,0.0001025171751361985,1.7579818399781805e-09,4.885874548624867e-06,4.889446280356812e-06,4.220876939086183e-05,0.00042215058700272983,1.286150671480998e-07,1.7642271242799244e-07,4.061527493034004e-15,8.362323832782131e-15,2.439460375068966e-09,1.3454158696666924e-09,2.6328000108318506e-06,4.8089281641893944e-08,1.3817611390593533e-06,4.704238519330547e-12,1.2991652626155792e-09,4.661539548092024e-08,3.0787208557615045e-10,1.866784944578078e-09,5.1000436214293615e-05,8.003620785278916e-06,1.332366491330384e-10,3.4682639336178565e-11,3.1232143334572516e-14,1.2513579995582877e-07,2.842552887746757e-06,5.957807101093079e-11,2.7231868393156366e-09,3.58527958456838e-10,1.1594343987074862e-09,2.2384341960693067e-05,2.9133201019210163e-08,5.26904644395353e-13,1.486886949568719e-17,5.030020700092531e-10,2.629691205115665e-09,1.0816287125541102e-15,4.706318256205811e-08,4.8065652434982355e-12,4.0289287840957256e-15,2.622133775430749e-10,8.488815677337185e-11,3.2372615205527324e-18,2.8465924707130567e-08,1.0128927578510482e-12,3.0009763536905476e-09,2.5051104012282747e-15,3.918758285785113e-14,4.355884647058579e-12,1.3666528806723891e-14,1.2903704310672963e-06,2.08785192865645e-08,4.826262002583058e-13,3.3037109723642815e-07
5.699440776150379e-06,0.8619018581597752,1.2723809325143346e-05,8.344430430113367e-06,6.032201928498239e-06,0.00015576110627335045,0.0,0.0,1.1339031507329353e-05,7.548158952294377e-08,0.000524082207174961,2.317650045038619e-05,1.9721797336858707e-07,1.4866670771452245e-15,5.18479765648128e-11,6.177823700218546e-08,2.7552779611742838e-05,7.676006885846463e-05,1.5942294406587208e-07,4.972153647467353e-08,0.0016928814694768526,1.2268886787412595e-08,2.581341646622631e-09,1.2255412664947311e-09,7.431011973677906e-10,0.00022720083152549355,1.5331418983943434e-07,9.636385943397032e-07,2.165107395435357e-09,2.2532360657605114e-11,1.0461917383496728e-10,3.920779377985166e-11,1.3418979673611017e-08,4.856430299896087e-09,3.76,0.0,4.5843402243801073e-07,0.9975781932679808,0.00016565803450787174,2.3147412188277404e-05,0.5052874870833872,0.5007352207151399,3.3172314153959955e-07,9.30294481419861e-10,0.0018088516562182308,1.5478253011319288e-07,9.585506920568527e-11,4.576061167651765e-12,2.6480461507449727e-10,0.0001029957573408679,1.7579265527897203e-09,4.900131939076746e-06,4.903091065170731e-06,4.2313304774614454e-05,0.0004244641822107652,1.2893159813808572e-07,1.7685765252273068e-07,4.073384194812938e-15,8.386736908467854e-15,2.4466051348210647e-09,1.3526393301376254e-09,2.6399170366923544e-06,4.8352910179628484e-08,1.3970120720604497e-06,4.7174998593199485e-12,1.30591859732551e-09,4.6552683327941056e-08,3.0870240604054553e-10,1.8667869314692958e-09,5.10165537115833e-05,8.074649951321617e-06,1.3341423160679876e-10,3.477427310957089e-11,3.12747176219978e-14,1.253894407713859e-07,2.859462997779507e-06,5.993429181793724e-11,2.7331016206904172e-09,3.5984297109564437e-10,1.163585701170748e-09,2.238502627072969e-05,2.927738314287152e-08,5.287875581271899e-13,1.492201200429634e-17,5.073634226575989e-10,2.6297478544954248e-09,1.0852145359459425e-15,4.710482005849981e-08,4.8478103456768576e-12,4.052906802209261e-15,2.633162781930737e-10,8.522212928120595e-11,3.2488330941286983e-18,2.869644412453881e-08,1.011524148271758e-12,3.0124463041111922e-09,2.525383705517986e-15,3.941176931138883e-14,4.366760426585538e-12,1.3716360242261184e-14,1.293807604931151e-06,2.1181011054111707e-08,4.896188998982055e-13,3.3259721914609584e-07
