Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189),S(4414),CF2(43),CF2O(49),S(4555),S(5169),C2F(4087)
3.367476116100832e-08,0.6588528762229663,3.748155992044357e-09,3.85897811053278e-11,3.4834616944401424e-11,1.4846318951084648e-10,0.0,0.0,1.646933137552969e-08,1.0637537305075716e-12,3.0055751452281386e-13,6.819310146761729e-12,1.9806337515512646e-16,1.1711491338921836e-27,3.508639881312587e-19,3.798553551093644e-12,1.2018377390471354e-10,9.25007571401149e-11,5.455725640162478e-21,8.033712247015291e-22,1.9007269675356937e-10,1.4779990095627853e-17,4.268559632816502e-12,1.3417250420775971e-18,8.58503820714911e-16,4.257273976661176e-15,8.503837263895483e-16,2.491897631356749e-18,7.8623746722402915e-22,8.591209500563545e-23,2.3969643785456227e-18,1.610724735068201e-23,1.818461716831496e-17,9.160975159889445e-21,3.76,0.0,0.6070293336082828,0.9995410423204241,4.629969567166931e-12,2.0224402675097136e-08,0.0012166645818355863,0.0012143259719091346,2.3380820705403656e-06,2.4623024762572397e-11,0.0004589410464963045,9.573224531066914e-14,1.5091778396495493e-15,2.4006705385632715e-17,2.1557626799777735e-17,9.234168200390741e-11,7.620537202439652e-13,1.0583690643390496e-11,7.100592579763637e-12,2.8744450835195662e-12,3.119988527465558e-14,7.2376096691134626e-12,1.318798864870263e-12,1.291315412795395e-17,5.02759515297648e-18,1.769736832951015e-13,3.999903057807586e-18,6.672074187133882e-13,7.639293941095398e-18,1.5474607351308853e-11,1.3426828235222863e-14,1.1946929528489831e-20,3.528463895030035e-16,7.431161952223964e-11,1.4379306683078725e-09,4.23511613373002e-09,1.8298518569656159e-16,1.0558179484319154e-08,2.1470858707213127e-11,1.014584731084115e-18,6.471011371671959e-21,6.712180635753822e-15,5.190111922383544e-22,4.7254560159782456e-20,5.44123640689904e-23,2.0270209090001925e-08,4.190021174201015e-14,9.722519105218068e-28,2.048757792691446e-28,4.5843926298246326e-26
3.540617145796078e-08,0.6588605441245786,4.078140302377029e-09,4.400516282790338e-11,3.982264497757127e-11,1.7038938610687183e-10,0.0,0.0,1.733087903234224e-08,1.1765518671559292e-12,3.329175202359318e-13,7.472905614917864e-12,2.31588261892722e-16,1.4022646801822197e-27,3.7386157472709137e-19,3.876180155772342e-12,1.2847815279829016e-10,1.0231045842875586e-10,6.482988232119501e-21,1.0327610057120989e-21,2.101510342523983e-10,1.704631177328853e-17,4.2916491956616915e-12,1.5510001655286538e-18,9.422114088914742e-16,5.355916318422355e-15,9.852697887436887e-16,3.037860608328289e-18,9.409493654757197e-22,1.0260275128488862e-22,2.73592614829065e-18,2.0293084098019132e-23,2.226659263223768e-17,1.1796272754109196e-20,3.76,0.0,0.6069668419274941,0.9995410414416064,5.5762849839581505e-12,2.1263191103145463e-08,0.0012791543860873758,0.0012768159636942751,2.337842585960053e-06,2.4645302136328447e-11,0.0004589410460749527,1.0601150255916622e-13,1.6095677430462785e-15,2.598017497258346e-17,2.4200653540734242e-17,1.0213445968600188e-10,8.016554543144382e-13,1.1024608742983695e-11,7.467223124084183e-12,3.1656084358914134e-12,3.630291478657129e-14,7.820055399476663e-12,1.4774550707421854e-12,1.400502176987537e-17,5.217563363193494e-18,1.807504003209218e-13,4.428699281165358e-18,7.394431537964283e-13,9.276593295428146e-18,1.6271776442013754e-11,1.486095438286004e-14,1.435032374343988e-20,3.9742208957689576e-16,7.812378799238885e-11,1.4643165053162272e-09,4.622594495599447e-09,2.1044656920689394e-16,1.0991860987278054e-08,2.266883269781177e-11,1.174511869018803e-18,7.84583000029532e-21,7.461161781428684e-15,6.062242778688809e-22,5.742821111906007e-20,6.858756297592822e-23,2.1313472879553075e-08,4.63171711733033e-14,1.202063703259258e-27,2.5087394318604225e-28,5.889160148036774e-26
3.7137581754913244e-08,0.6588682112383131,4.417011193433135e-09,4.9843946103450486e-11,4.5207435046151855e-11,1.941870481924895e-10,0.0,0.0,1.8193649833969844e-08,1.2950850359376697e-12,3.666908276672531e-13,8.139421053772897e-12,2.6879986891007464e-16,1.6621037802103686e-27,3.97043117681175e-19,3.944303429362119e-12,1.3694881049943684e-10,1.126138193465276e-10,7.653089353229674e-21,1.3124341596427234e-21,2.3123688917450014e-10,1.9519853587708613e-17,4.311063220261393e-12,1.780126461312806e-18,1.0291809275847135e-15,6.6638932596556895e-15,1.1333435542949725e-15,3.6680058704130004e-18,1.117219218090097e-21,1.2156328215935466e-22,3.100801070918642e-18,2.527601379864641e-23,2.6999455958112705e-17,1.5006250253044666e-20,3.76,0.0,0.6069043566780525,0.9995410405605909,6.6536387677837745e-12,2.2301876197747955e-08,0.001341637758052099,0.0013392995206362116,2.3376031252848344e-06,2.4661315068912176e-11,0.00045894104565277977,1.1682795378508886e-13,1.7102672693324146e-15,2.80036996128945e-17,2.7069735445190352e-17,1.1242019210316461e-10,8.412521887161982e-13,1.145509538709916e-11,7.832500251859291e-12,3.468356215296304e-12,4.1914852791952096e-14,8.415993005530627e-12,1.6472839452786902e-12,1.5087287983357162e-17,5.395219938151804e-18,1.840666820776037e-13,4.8793544014636635e-18,8.152506590926329e-13,1.1150086688491602e-17,1.7069094740395927e-11,1.6366488243165035e-14,1.7077707735808e-20,4.446612530983006e-16,8.193511540897541e-11,1.4885441903632667e-09,5.022538560369994e-09,2.408350718736594e-16,1.141713026264299e-08,2.3846411663511674e-11,1.3504358602363974e-18,9.425149342934462e-21,8.250329919951638e-15,7.025913620342535e-22,6.915228057685561e-20,8.546721854835913e-23,2.2356810112671084e-08,5.0955172794727326e-14,1.4710783566892664e-27,3.0427414730555324e-28,7.477285352806112e-26
3.8868992051865706e-08,0.6588758775642058,4.764344787063487e-09,5.6113347085726854e-11,5.099549013323059e-11,2.1990438084375378e-10,0.0,0.0,1.9057619756413546e-08,1.419359440559126e-12,4.0186851398545294e-13,8.817268312641594e-12,3.099070765696995e-16,1.952214577041114e-27,4.2040915626427706e-19,4.003960715754346e-12,1.4559220141432284e-10,1.2341075279700694e-10,8.981225710980104e-21,1.6503026739560296e-21,2.533301811411769e-10,2.2207408218971003e-17,4.327385699954188e-12,2.0298553587050075e-18,1.1193402768253331e-15,8.208047954648578e-15,1.295150748934011e-15,4.390337374708894e-18,1.3169455532135763e-21,1.4298279843708436e-22,3.4918416592640726e-18,3.115704925215681e-23,3.244830148155509e-17,1.8880003242587482e-20,3.76,0.0,0.6068418778592335,0.9995410396773919,7.872108185275676e-12,2.3340458034805914e-08,0.0014041146983918562,0.0014017766434154502,2.337363668316698e-06,2.467270301279699e-11,0.00045894104522954947,1.2818327040739675e-13,1.811229092366248e-15,3.0076990656071086e-17,3.0178981625717584e-17,1.231988026603422e-10,8.808439242002302e-13,1.1875531137134597e-11,8.196484438884697e-12,3.782406820177144e-12,4.8056318694815823e-14,9.025241897070115e-12,1.828590061386054e-12,1.6155902725289635e-17,5.561405705274043e-18,1.8697229012018306e-13,5.351873646468327e-18,8.946115521247909e-13,1.3278307197261798e-17,1.7866562162848205e-11,1.7942928848379675e-14,2.015264122564932e-20,4.945506896589371e-16,8.574560195702582e-11,1.5108070228371884e-09,5.434564011022641e-09,2.7439578774110385e-16,1.1834244719636623e-08,2.5003446993512898e-11,1.5431735049341694e-18,1.1227774107908305e-20,9.079742860229875e-15,8.085442618336657e-22,8.257674180860393e-20,1.0539629019057951e-22,2.340021731561322e-08,5.581418213901249e-14,1.7836807990176606e-27,3.6584927305997916e-28,9.392855719748183e-26
4.060040234881817e-08,0.6588835431022961,5.119742361330376e-09,6.281994559941925e-11,5.719266082343897e-11,2.47587275680013e-10,0.0,0.0,1.992276571521467e-08,1.5493811246071016e-12,4.384471495810805e-13,9.50503347314188e-12,3.5512046299759054e-16,2.2741087539101287e-27,4.43960718723366e-19,4.0561051267831265e-12,1.5440488960955167e-10,1.347011746244357e-10,1.0483964769466758e-20,2.055058165200664e-21,2.764308297795029e-10,2.5115531071374505e-17,4.341105719640446e-12,2.3009218597574298e-18,1.2126194393508748e-15,1.0017081632562234e-14,1.4712283026625256e-15,5.2131799204655666e-18,1.5421059921382678e-21,1.6705685288662228e-22,3.909249710809755e-18,3.8043938370398094e-23,3.868108424326077e-17,2.3515283912232442e-20,3.76,0.0,0.6067794054703143,0.9995410387920227,9.241924954783442e-12,2.4378936688882045e-08,0.0014665852077686728,0.0014642473326849904,2.3371242226749692e-06,2.468066651199256e-11,0.0004589410448050451,1.40079119094458e-13,1.9124162221387675e-15,3.2199951532821765e-17,3.354275044474262e-17,1.344702153618614e-10,9.20430661495333e-13,1.2286287758762484e-11,8.559237319219344e-12,4.1074901784412155e-12,5.474753118576144e-14,9.647676190609668e-12,2.021669487817652e-12,1.7207459989383246e-17,5.716937062683437e-18,1.8951307382732732e-13,5.846262616437902e-18,9.775081161673976e-13,1.5679996752487187e-17,1.866417862578941e-11,1.9589740769711598e-14,2.359891814275515e-20,5.470771605273445e-16,8.955524782151631e-11,1.5312812576533808e-09,5.85830943655908e-09,3.11391024696325e-16,1.2243453542886279e-08,2.6139949436588024e-11,1.7535561346835443e-18,1.3273313260325788e-20,9.949458982795599e-15,9.245111506237924e-22,9.78589618752137e-20,1.287439057456538e-22,2.4443691122324102e-08,6.089416481092233e-14,2.144519467290888e-27,4.364149709907241e-28,1.168431934981483e-25
4.233181264577063e-08,0.6588912078526256,5.482828463427446e-09,6.996972638059628e-11,6.380418956668529e-11,2.772794514921995e-10,0.0,0.0,2.078906551709828e-08,1.6851559778747408e-12,4.764283392830386e-13,1.020146324458558e-11,4.046522002838451e-16,2.629262364912814e-27,4.676990349237673e-19,4.101602867706081e-12,1.6338354517636114e-10,1.4648500337438383e-10,1.2179331675111096e-20,2.5362030883283785e-21,3.005387547220134e-10,2.8250548650391227e-17,4.352634640436131e-12,2.594045024593192e-18,1.30895042988817e-15,1.2121571263131285e-14,1.6621044514401994e-15,6.1451738549492725e-18,1.7947569535543323e-21,1.9398729763446176e-22,4.353180343915201e-18,4.605120120581525e-23,4.576857104565558e-17,2.901886967151503e-20,3.76,0.0,0.6067169395105739,0.9995410379044959,1.0773458718503475e-11,2.5417312233242108e-08,0.001529049286844501,0.001526711589088758,2.336884805231785e-06,2.4686109596493075e-11,0.0004589410443796794,1.5251716376485603e-13,2.0137997507683917e-15,3.4372643328360406e-17,3.717560179550123e-17,1.4623435481716344e-10,9.600124013229603e-13,1.2687728390311554e-11,8.920821578171453e-12,4.443347501587092e-12,6.200832477812018e-14,1.0283214877577476e-11,2.226809267142185e-12,1.8239138550855487e-17,5.8625912098320924e-18,1.9173079132446177e-13,6.3625272831937454e-18,1.0639233108583135e-12,1.8374069057122253e-17,1.9461944045664003e-11,2.1306357658732012e-14,2.7440527944418045e-20,6.022275593137211e-16,9.336405318737449e-11,1.550127663112945e-09,6.293434589335331e-09,3.5210047661819827e-16,1.264499803925727e-08,2.7256048544673144e-11,1.9824301742362123e-18,1.5582186608955775e-20,1.0859537736687946e-14,1.0509166031643244e-21,1.1516382544736473e-19,1.559038316573402e-22,2.5487228270851e-08,6.619508648654646e-14,2.5585110815907982e-27,5.168304152870264e-28,1.4404686031464416e-25
4.406322294272309e-08,0.6588988718152378,5.853249302021577e-09,7.756811484461129e-11,7.083474901352717e-11,3.09022575977406e-10,0.0,0.0,2.165649781743395e-08,1.8266897421110864e-12,5.158182176945111e-13,1.0905449671880399e-11,4.587159551580631e-16,3.0191164308468438e-27,4.9162542627474905e-19,4.141237805908992e-12,1.7252494087741948e-10,1.587621600313945e-10,1.4086896413786434e-20,3.1040801544195055e-21,3.256538756063361e-10,3.161856642173364e-17,4.362317422646861e-12,2.9099284369640346e-18,1.4082672441344806e-15,1.455398157320429e-14,1.8682988432743907e-15,7.195269884602558e-18,2.0770332796783028e-21,2.2398213625163595e-22,4.8237455745393684e-18,5.530014721780605e-23,5.37842882009764e-17,3.550692042390469e-20,3.76,0.0,0.606654479979294,0.999541037014823,1.2477202500037906e-11,2.6455584739894392e-08,0.001591506936281221,0.0015891694132836914,2.336645419978756e-06,2.4689696184858876e-11,0.0004589410439535913,1.654990667571898e-13,2.115357509610016e-15,3.659526008878099e-17,4.1092258207469133e-17,1.5849114624424052e-10,9.995891444148798e-13,1.3080207723038497e-11,9.281300863836117e-12,4.789731044170111e-12,6.985816579155853e-14,1.0931814812505842e-11,2.4442871587798956e-12,1.924863831446263e-17,5.9991028112188346e-18,1.9366330500667074e-13,6.9006739883373334e-18,1.1538407808597674e-12,2.1379578115956656e-17,2.0259858338942925e-11,2.309218537442464e-14,3.1701620838969566e-20,6.599889841861149e-16,9.717201823948024e-11,1.5674928237676436e-09,6.739618910143459e-09,3.968213105499779e-16,1.3039111938266357e-08,2.8351969382463927e-11,2.230657511006417e-18,1.817563254483556e-20,1.1810040052988e-14,1.1881816516344221e-21,1.3466386732868807e-19,1.8729494374385238e-22,2.6530825600041592e-08,7.171691291259374e-14,3.0308455789752033e-27,6.079990922803992e-28,1.7611726454356848e-25
4.5794633239675556e-08,0.6589065349901793,6.230671158630432e-09,8.562001249663173e-11,7.828847997098388e-11,3.4285638623171807e-10,0.0,0.0,2.2525042078142616e-08,1.9739880167191763e-12,5.566269817116339e-13,1.1616015997122318e-11,5.175267904476961e-16,3.445078223785115e-27,5.157412077740218e-19,4.175714585570891e-12,1.8182594881805202e-10,1.715325677756662e-10,1.6227860055927714e-20,3.769901063312242e-21,3.5177611207517405e-10,3.522547660011492e-17,4.370444265222735e-12,3.249260665944942e-18,1.510505808242991e-15,1.7348677113462727e-14,2.0903226434125357e-15,8.372723909033586e-18,2.39114787654397e-21,2.572553785856707e-22,5.321017845840514e-18,6.591889236303697e-23,6.280446969629728e-17,4.3105333272313395e-20,3.76,0.0,0.6065920268757575,0.9995410361230166,1.4363758325971348e-11,2.749375427962862e-08,0.0016539581567406405,0.0016516208059380827,2.3364060596201974e-06,2.4691919501581896e-11,0.0004589410435262832,1.790264900679465e-13,2.217072652274629e-15,3.8868103910094766e-17,4.530756716749777e-17,1.7124051547330304e-10,1.0391608915118238e-12,1.3464072170879239e-11,9.640739694081155e-12,5.146403865229045e-12,7.83161682398247e-14,1.159346363850871e-11,2.674371359688681e-12,2.0234121184873624e-17,6.127158991613524e-18,1.9534470408413843e-13,7.460709441300207e-18,1.247244864382803e-12,2.4715687292790603e-17,2.1057921422123364e-11,2.4946605068978234e-14,3.6406477134430105e-20,7.203488269083997e-16,1.0097914316266692e-10,1.5835104288926654e-09,7.19656006890147e-09,4.458682520533963e-16,1.3426021691732521e-08,2.9428007718711684e-11,2.499115889164929e-18,2.1075715716836644e-20,1.2801028753752798e-14,1.33672384196108e-21,1.5653940486404955e-19,2.233617022056905e-22,2.757448004626495e-08,7.745960990568952e-14,3.5669910698548634e-27,7.108695909967713e-28,2.1368170830692225e-25
4.752604353662802e-08,0.6589141973774979,6.614779022714572e-09,9.412982799759453e-11,8.616902466487036e-11,3.78818794201291e-10,0.0,0.0,2.3394678530314112e-08,2.127056263979664e-12,5.988684482867141e-13,1.2332303114096705e-11,5.813010706216927e-16,3.908521939892872e-27,5.400476337586646e-19,4.205664662090665e-12,1.912835373476225e-10,1.8479615175281274e-10,1.8625141010906587e-20,4.545773557260047e-21,3.7890538377646634e-10,3.907696548403467e-17,4.3772585381178246e-12,3.612715708949306e-18,1.6156039287008776e-15,2.0541929621658772e-14,2.3286786425085343e-15,9.687091957075389e-18,2.739391290365177e-21,2.940268917846967e-22,5.845033172099741e-18,7.804235998125356e-23,7.290800286114831e-17,5.195008592099709e-20,3.76,0.0,0.6065295801992496,0.999541035229087,1.6443824467582557e-11,2.8531820922053053e-08,0.0017164029488844945,0.0017140657677179622,2.3361667191671233e-06,2.4693134003264488e-11,0.0004589410430978099,1.9310109610079339e-13,2.3189327737064913e-15,4.119156688163112e-17,4.983647088210595e-17,1.8448238894872488e-10,1.078727643352704e-12,1.3839660040786135e-11,9.99920337440513e-12,5.5131395955781706e-12,8.740110920920446e-14,1.2268174676747526e-11,2.9173204245307052e-12,2.119415587003708e-17,6.247399919043283e-18,1.9680558186439655e-13,8.042640717512533e-18,1.3441206001591865e-12,2.8401643018710925e-17,2.1856133211729634e-11,2.6868975927688445e-14,4.1579479324433325e-20,7.832948159223191e-16,1.0478542814172215e-10,1.5983023610129432e-09,7.66397271580844e-09,4.99573623872845e-16,1.3805946739885669e-08,3.048451518768721e-11,2.7886991463513785e-18,2.43053353434133e-20,1.3832568895970376e-14,1.4969572983237445e-21,1.8097867564986494e-19,2.6457463232991793e-22,2.861818864036126e-08,8.342314335167565e-14,4.172698929221339e-27,8.264364180170752e-28,2.5741905763867876e-25
4.925745383358048e-08,0.6589218589772435,7.005275239329905e-09,1.0310150798998526e-10,9.447955974898996e-11,4.169459913061401e-10,0.0,0.0,2.426538813715617e-08,2.285899814231212e-12,6.425596531824691e-13,1.3053557305132746e-11,6.50256368187152e-16,4.4107900631201074e-27,5.645458662246003e-19,4.231650529842917e-12,2.00894767982014e-10,1.9855283886433692e-10,2.1303460101859083e-20,5.44472767548585e-21,4.0704161036342383e-10,4.317852071988731e-17,4.382965267358319e-12,4.000953430511354e-18,1.7235012428618449e-15,2.4171925550969133e-14,2.5838613636596148e-15,1.1148225149046198e-17,3.1241313045633577e-21,3.3452225500255845e-22,6.395794241173105e-18,9.181228201337131e-23,8.417637460850495e-17,6.21875771083638e-20,3.76,0.0,0.6064671399490565,0.9995410343330448,1.8728182813044148e-11,2.9569784735630962e-08,0.0017788413133744455,0.0017765042992819232,2.335927401064331e-06,2.4693603534739224e-11,0.00045894104266872503,2.0772454851836809e-13,2.4209289172375257e-15,4.3566112494201646e-17,5.46939756258351e-17,1.9821669373102354e-10,1.1182894006704797e-12,1.4207301701201095e-11,1.0356757915925886e-11,5.889722207060236e-12,9.713144413335936e-14,1.295598164847943e-11,3.173383155261081e-12,2.2127667626650314e-17,6.360417181546218e-18,1.9807322199904428e-13,8.646475256996635e-18,1.4444537342517893e-12,3.245674894354643e-17,2.2654493624312777e-11,2.885863787273745e-14,4.7245081742103484e-20,8.488150799626542e-16,1.0859087336138841e-10,1.6119797763719216e-09,8.14158724166782e-09,5.58287372760393e-16,1.4179099777907876e-08,3.152188221126337e-11,3.1003174875624102e-18,2.7888233410834766e-20,1.4904728112370512e-14,1.6692927875927053e-21,2.0817797484296193e-19,3.114308100196965e-22,2.9661948504611277e-08,8.960747920491584e-14,4.854008908321059e-27,9.557408136474682e-28,3.0806170437290794e-25
5.1609225204844964e-08,0.6589322644525503,7.545415166541466e-09,1.160336925581416e-10,1.0646127814004084e-10,4.722630134534823e-10,0.0,0.0,2.5449757402661667e-08,2.5109159538098223e-12,7.042633602824449e-13,1.4040021974140417e-11,7.526085876206559e-16,5.1575492561243896e-27,5.981308103535088e-19,4.261484279977371e-12,2.1419067085875487e-10,2.1802816495464164e-10,2.5439557782105586e-20,6.888122073810424e-21,4.4687162548707194e-10,4.915963591598164e-17,4.389247023160265e-12,4.569145187155305e-18,1.874436501589597e-15,2.987425871073389e-14,2.9582965802511897e-15,1.33861724276756e-17,3.709572394397993e-21,3.9590657854375997e-22,7.186674352151307e-18,1.1342034824992013e-22,1.0149889165157174e-16,7.86073285477136e-20,3.76,0.0,0.606382337765228,0.9995410331125868,2.2177695429638152e-11,3.097948447041642e-08,0.0018636409336214733,0.0018613041423555814,2.3356023767897658e-06,2.469338364620829e-11,0.0004589410420843048,2.2846959498853424e-13,2.5596774248351654e-15,4.687421250656938e-17,6.184519374183987e-17,2.176605403791458e-10,1.172018063620324e-12,1.469451892766286e-11,1.0841087059582998e-11,6.4166371933823374e-12,1.1141431775421273e-13,1.3911296182467468e-11,3.5426231434505664e-12,2.335185048020009e-17,6.5033292469619594e-18,1.995286045324541e-13,9.501757683901493e-18,1.5862493730273159e-12,3.859071285881828e-17,2.373914297135472e-11,3.1667751666643796e-14,5.577356081000801e-20,9.41913737829291e-16,1.1375845783520177e-10,1.6289529558611884e-09,8.806215023680401e-09,6.467216062621611e-16,1.4675475222176123e-08,3.29010361477341e-11,3.56054445635024e-18,3.336493249104545e-20,1.6426223823755483e-14,1.923488876802659e-21,2.499112707877478e-19,3.8505801525044283e-22,3.107976270732378e-08,9.836123520866641e-14,5.911921164879093e-27,1.1553372248301219e-27,3.8933104378903227e-25
5.396099657610945e-08,0.6589426684750349,8.096162768141022e-09,1.2983203668913918e-10,1.1924699305124479e-10,5.317196897016819e-10,0.0,0.0,2.663602886558224e-08,2.7466096394741783e-12,7.687359054527079e-13,1.5033032806939497e-11,8.654743044103664e-16,5.981554178731318e-27,6.320737448166468e-19,4.286002773683547e-12,2.2775791533732212e-10,2.384129463524518e-10,3.021605974525677e-20,8.6224182516531e-21,4.885590964559359e-10,5.562459158381325e-17,4.3941538206103035e-12,5.1858309336747376e-18,2.030286640052816e-15,3.6562793905908647e-14,3.3658680546373432e-15,1.5939899670489468e-17,4.3732202852028805e-21,4.65183651952365e-22,8.026693593860681e-18,1.3873322922807815e-22,1.2134376996262027e-16,9.831473040855299e-20,3.76,0.0,0.6062975474346899,0.9995410318882743,2.6051533333268264e-11,3.238899477842346e-08,0.0019484286978937251,0.0019460921247168464,2.335277402159471e-06,2.4692487009300863e-11,0.00045894104149797935,2.5023450194478776e-13,2.6986570776198466e-15,5.0278962345711665e-17,6.966817428777512e-17,2.3801259711845025e-10,1.225737514995217e-12,1.5168455914961056e-11,1.1324030564778614e-11,6.9608539011583425e-12,1.2696599670104602e-13,1.489103033892532e-11,3.937068030449012e-12,2.4524585850740987e-17,6.635148971507675e-18,2.0072457021308696e-13,1.0397486111722311e-17,1.7343671201097492e-12,4.548992956134424e-17,2.482406616101341e-11,3.459802660645235e-14,6.531755211261932e-20,1.0397135059617262e-15,1.1892449377841616e-10,1.6442836554121416e-09,9.488597445764359e-09,7.460498168372313e-16,1.516023437650405e-08,3.424675765830486e-11,4.06550909695188e-18,3.9603083450288426e-20,1.8022977179117585e-14,2.201775972195515e-21,2.9765229797375076e-19,4.714625248598929e-22,3.2497659630119123e-08,1.0752221824131115e-13,7.137798455036705e-27,1.3851662615911927e-27,4.869465734588208e-25
