Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),C2H2O(373),CH3O2(183),CHF2(81),S(1537),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(140),S(2988),F(37),C2HF(58),C2HF(3940),CF2CH(73),C2HF2(72),S(3117),CF2(43),CF2O(49),S(4341),S(4409),C2F(3939),C2H3F2(66),S(4619),CHF3(42),S(4047),CHO2(165),C2H2F3(67)
2.6519867880474505e-19,0.7126676775538272,1.881052624231816e-24,1.923415458172151e-25,1.8843139124350124e-35,1.6306360728077248e-36,0.0,0.0,3.135569795024889e-19,3.846330648136415e-34,4.9816222774030056e-45,5.693729739911467e-45,3.233436313328086e-42,2.7644662841897317e-58,8.168919123481347e-40,1.0092078039764582e-32,2.2864370903966386e-21,1.4106915232898102e-32,5.072214640680857e-56,1.873481137084482e-54,1.1630096069430222e-31,2.600783515419745e-49,5.811901451748797e-22,1.4189363523241848e-50,4.307800752867415e-37,1.1379600837824362e-48,5.30600711157851e-30,3.2388701034597e-38,3.546409979519321e-54,5.4770944389419636e-55,2.391036074818274e-50,3.5886047499710484e-54,1.6915214934865253e-42,6.028718232852979e-55,3.76,0.0,0.8234370914220256,0.9999999999995677,8.6345277905459e-46,6.275716414482392e-19,3.015833901367493e-14,2.8886834629159996e-14,1.2715043845149285e-15,7.740487385814007e-31,4.3232634765209665e-13,3.834941373082854e-35,1.788502788200229e-36,3.1713133151384043e-38,4.3671142302813413e-48,1.4103931555536594e-32,1.3503642118131412e-32,6.88829698837021e-32,3.901839837706507e-32,1.315473185397203e-36,1.2870092600670802e-40,1.3528303431188033e-23,8.81118634928338e-34,2.586714428355143e-50,7.35006291650927e-49,1.3639203724353423e-43,1.0484753194367044e-57,8.875495815139657e-38,3.8672007141302674e-46,5.811901451849957e-22,4.851902855218659e-52,3.2301446432314625e-36,2.2864370903755106e-21,1.5584947496193798e-51,6.185098510003096e-20,1.887353566965323e-30,6.32716923062052e-39,2.517078754510995e-19,5.91247047259363e-38,1.0976838987128056e-32,1.3528308726308633e-23,3.4955099361084978e-46,9.325600825524789e-64,1.0559100988405476e-50,1.8249980144191816e-63,1.4254953470309692e-62,6.275716414482602e-19,1.3472108316957002e-35,3.816171446464707e-76,2.516511231956494e-80,5.015329437251507e-69,8.053024050419184e-32,5.074809544163948e-57,2.593299760660868e-39,1.6947118380385876e-67,2.7301195410312196e-60,7.745013702866005e-56
5.306277648021963e-19,0.712667677553831,3.763743378297911e-24,3.8485019992302255e-25,7.542166422120747e-35,6.526799589186372e-36,0.0,0.0,6.27386380359831e-19,1.5395346419501725e-33,3.988326865257398e-44,4.558445854521109e-44,2.5887151181016036e-41,2.2132539411075654e-57,3.269696531045936e-39,4.0394612872249875e-32,4.574860659628082e-21,5.646442466514363e-32,4.060856552573322e-55,1.4999240664526229e-53,4.6550693184341915e-31,2.0822082001439302e-48,1.1628852339830257e-21,1.1360118559043875e-49,1.7242429464181007e-36,9.110625879247135e-48,2.1237856297623e-29,1.2964094066117533e-37,2.8400042487171033e-53,4.386115890146761e-54,1.914282712147254e-49,2.873850713488131e-53,1.3542457121338468e-41,5.079255512824547e-54,3.76,0.0,0.8234370914219954,0.999999999999135,6.912872401138169e-45,1.25568852324523e-18,6.034287988574429e-14,5.779876642164892e-14,2.5441134640953272e-15,3.098212183126996e-30,8.650283042378821e-13,1.5349759641277613e-34,7.158672128031158e-36,1.2693517944209954e-37,3.4963467764017936e-47,5.645248216705473e-32,5.404975995554023e-32,2.757113937051346e-31,1.5617527837238218e-31,5.2653215741711716e-36,5.1513910924393524e-40,2.7068360405572835e-23,3.5267708011539006e-33,2.070944377283002e-49,5.884519485543065e-48,1.0919656195812565e-42,1.544741694199646e-56,3.5525125553120283e-37,1.54788811056137e-45,1.1628852340235167e-21,3.8844740346471355e-51,1.2928996572837052e-35,4.574860659543516e-21,1.2477438272750822e-50,1.2375570693574128e-19,7.554332853141942e-30,2.532516601425259e-38,5.03634437151527e-19,2.3665290244880846e-37,4.393596241521038e-32,2.706838159985474e-23,2.7985333683009225e-45,1.493311168631848e-62,8.453701188755408e-50,2.92237462549404e-62,2.2830524869370258e-61,1.2556885232453146e-18,5.392354259534053e-35,1.2224251788163104e-74,8.061080943939122e-79,8.031061593949591e-68,3.22330829875171e-31,4.062933336737703e-56,1.037995740653598e-38,2.713747001665111e-66,4.37174834898487e-59,6.2022924448306546e-55
1.0614859367970987e-18,0.7126676775538388,7.529136450481234e-24,7.698675083806673e-25,3.0178490684293953e-34,2.6115745823510674e-35,0.0,0.0,1.2550451820743417e-18,6.160143904534977e-33,3.191873632097797e-43,3.648142138241363e-43,2.0717588574287345e-40,1.7712758057911472e-56,1.308304510026324e-38,1.6163106789908734e-31,9.151707798217341e-21,2.259312473913645e-31,3.249920565912025e-54,1.2003951107839438e-52,1.862634078355419e-30,1.6663993858374658e-47,2.3262754115386018e-21,9.091547419130835e-49,6.899217716078367e-36,7.291287432267147e-47,8.497908876100074e-29,5.187464653499663e-37,2.2731544673444707e-52,3.510669826057903e-53,1.5320079593086674e-48,2.300335686178679e-52,1.083808152403329e-40,4.469285989696101e-53,3.76,0.0,0.823437091421935,0.9999999999982696,5.532398893806604e-44,2.5119222868391202e-18,1.2071196162987854e-13,1.1562263000757191e-13,5.089331622306559e-15,1.2396884337328672e-29,1.730432216196999e-12,6.141903257931361e-34,2.8644013133971986e-35,5.079060587074018e-37,2.798140031907551e-46,2.2588346173950887e-31,2.162694427029065e-31,1.1032047053017128e-30,6.249045410765524e-31,2.1068149581407973e-35,2.061227444134062e-39,5.414847441897944e-23,1.411167703637901e-32,1.657384906480654e-48,4.70940401310891e-47,8.739043657583526e-42,2.36520980529149e-55,1.4214687252628146e-36,6.193568686425077e-45,2.3262754117006172e-21,3.108760432741332e-50,5.1732827089472e-35,9.151707797878966e-21,9.985749105644648e-50,2.475651506010781e-19,3.022717138625895e-29,1.0133365171641913e-37,1.0074875605459288e-18,9.46919865417313e-37,1.758010788917902e-31,5.414855922371385e-23,2.2396772256262063e-44,2.3902703837139258e-61,6.765530208315964e-49,4.677702591769123e-61,3.6546929933677717e-60,2.5119222868394584e-18,2.1576440904808895e-34,3.9137623450776186e-73,2.580865937900996e-77,1.2854928752391175e-66,1.2897431748082561e-30,3.251581477689927e-55,4.1533350384220503e-38,4.3437625643809045e-65,6.997644441107742e-58,4.964347776863447e-54
2.1232022807869035e-18,0.7126676775538542,1.5059968851052424e-23,1.5399021262800772e-24,1.2073362074412199e-33,1.044803562390883e-34,0.0,0.0,2.5103627855026683e-18,2.464458686294319e-32,2.5539838723743488e-42,2.91906807074297e-42,1.6577218578696706e-39,1.417289763117004e-55,5.234069956136164e-38,6.466295193488607e-31,1.8305402075901343e-20,9.038721104530086e-31,2.600432064274143e-53,9.604984707386467e-52,7.451749188883792e-30,1.3333726932281694e-46,4.653055766406888e-21,7.274619259153845e-48,2.760136336478911e-35,5.834156805449164e-46,3.3997168995635153e-28,2.0754343673150402e-36,1.8189841137761235e-51,2.8092470567571185e-52,1.2258391330125863e-47,1.8408791585458862e-51,8.672111899192155e-40,4.223171325426289e-52,3.76,0.0,0.8234370914218142,0.9999999999965388,4.426759695630916e-43,5.024389814026537e-18,2.414501251181294e-13,2.3127035718319825e-13,1.017976793493076e-14,4.9595609688150125e-29,3.4612400352654163e-12,2.4571612420047417e-33,1.1459470455384764e-34,2.031954965081863e-36,2.2389371602278806e-45,9.036809358998962e-31,8.652185954801454e-31,4.413537183049112e-30,2.5000250766376756e-30,8.428635617327467e-35,8.24625202641522e-39,1.0830870270434066e-22,5.645589711824073e-32,1.32615974370904e-47,3.76823873212922e-46,6.992562683535116e-41,3.699185392838008e-54,5.686808242748788e-36,2.4778307967837597e-44,4.653055767055053e-21,2.487480928876165e-49,2.0696499475354295e-34,1.8305402074547624e-20,7.990126613635913e-49,4.951840379074167e-19,1.2092836829277828e-28,4.054005922016089e-37,2.015193807308922e-18,3.788296066391087e-36,7.033187902724425e-31,1.0830904197849967e-22,1.792082065080242e-43,3.825210817970445e-60,5.4134520890647704e-48,7.485847078918461e-60,5.848956425322649e-59,5.0243898140278884e-18,8.631981335366094e-34,1.2527243348006408e-71,8.260883721763979e-76,2.057207120311573e-65,5.159812529221845e-30,2.601759210929432e-54,1.6616044833026902e-37,6.951434446331037e-64,1.119850932768325e-56,3.972483995548779e-53
4.246634968766513e-18,0.712667677553885,3.0121818677012927e-23,3.0799713660153794e-24,4.829738435199021e-33,4.179583779832472e-34,0.0,0.0,5.020997992356547e-18,9.858637051264735e-32,2.0433811166914552e-41,2.3354763201277997e-41,1.32630340770208e-38,1.1339394690987014e-54,2.093798377372294e-37,2.586728587421848e-30,3.661279063329128e-20,3.615782724311373e-30,2.0805461195346847e-52,7.684717373784177e-51,2.9809422685152474e-29,1.0667994394994234e-45,9.306616475171991e-21,5.820247995800787e-47,1.1041443909817148e-34,4.667795324286024e-45,1.3599974366489538e-27,8.30329894835391e-36,1.455371529622342e-50,2.2476824412914348e-51,9.8076442257404e-47,1.4731211128813383e-50,6.938348257442063e-39,4.4142577493871816e-51,3.76,0.0,0.8234370914215727,0.9999999999930772,3.541744043577089e-42,1.0049324868399909e-17,4.829264520945602e-13,4.625658115495725e-13,2.036064054498612e-14,1.983985844152747e-28,6.922855654002986e-12,9.829444915311716e-33,4.584161258486002e-34,8.128481378073196e-36,1.791319799508469e-44,3.615017957225049e-30,3.461156042103142e-30,1.7655585546676012e-29,1.000091418276016e-29,3.3717317693568138e-34,3.2987693151687395e-38,2.1662916030925503e-22,2.2584196773013446e-31,1.0610285377100311e-46,3.0148772231552893e-45,5.594581295981044e-40,5.850556858968438e-53,2.2749146214889693e-35,9.912130016473936e-44,9.306616477764866e-21,1.9901737958407812e-48,8.279273566137365e-34,3.6612790627875965e-20,6.392724463337013e-48,9.904218124227536e-19,4.837528414448001e-28,1.621734353825392e-36,4.030606300731665e-18,1.515441760805151e-35,2.813504126310375e-30,2.166305175163407e-22,1.4338017795995674e-42,6.120959946072295e-59,4.3311728839046366e-47,1.197857382268011e-58,9.359488549030507e-58,1.0049324868405317e-17,3.453073548838529e-33,4.0092305624865775e-70,2.6438208757818225e-74,3.2918662483490725e-64,2.0640929894502003e-29,2.0816050012035349e-53,6.646959021606224e-37,1.1123427054278415e-62,1.7919437689891496e-55,3.17838955527702e-52
8.493500344725731e-18,0.7126676775539466,6.024625842820615e-23,6.160109861231942e-24,1.9319744318095365e-32,1.671925058125875e-33,0.0,0.0,1.00422684060532e-17,3.943615287430728e-31,1.6347825232378372e-40,1.8684699595119675e-40,1.0610930961092208e-37,9.07194640558648e-54,8.375534308077756e-37,1.034733538097397e-29,7.322756775615893e-20,1.446371964135453e-29,1.6645206109286938e-51,6.148065760149254e-50,1.1924254282009333e-28,8.534800681686883e-45,1.861373788881634e-20,4.6564194436914435e-46,4.416757282959805e-34,3.7344547625421425e-44,5.440211101061922e-27,3.322163415292245e-35,1.1643709238752283e-49,1.7982603308178305e-50,7.84648786499379e-46,1.178941640384015e-49,5.550942108435475e-38,5.188292319326589e-50,3.76,0.0,0.8234370914210898,0.999999999986154,2.833529787142699e-41,2.0099194977140816e-17,9.658791060471388e-13,9.251567203428075e-13,4.0722385704324667e-14,7.9362662881792455e-28,1.3846086813881062e-11,3.9319379714102425e-32,1.8337391288423137e-33,3.251524867596137e-35,1.4331238706151516e-43,1.4460660395432553e-29,1.3845187435131178e-29,7.062521582577925e-29,4.0005284490118904e-29,1.34875009092799e-33,1.3195614573072994e-37,4.332700796558516e-22,9.034046307667987e-31,8.488631367324917e-46,2.4120162767691696e-44,4.475877490874116e-39,9.306371281510085e-52,9.100078290846997e-35,3.965013480175421e-43,1.861373789918825e-20,1.5922146609530095e-47,3.311844186533111e-33,7.322756773449678e-20,5.114448334119973e-47,1.9808973610640668e-18,1.935090104927512e-27,6.487201434326391e-36,8.061431287164182e-18,6.062013756675027e-35,1.1254474448026001e-29,4.332755087050928e-22,1.1470958762612528e-41,9.794034043402689e-58,3.4651028005875826e-46,1.9166692970574026e-57,1.4976108324978737e-56,2.009919497716245e-17,1.3812856244684166e-32,1.2830358138107294e-68,8.460767755333056e-73,5.267253892889286e-63,8.256707923698061e-29,1.665363057908707e-52,2.6588919213786625e-36,1.7798389933682577e-61,2.867255848203125e-54,2.5428725977311684e-51
1.698723109664417e-17,0.7126676775540698,1.204980983276793e-22,1.2320386914649081e-23,7.728058516249733e-32,6.688024429046639e-33,0.0,0.0,2.0084809233402097e-17,1.5774782089237216e-30,1.3078571005300081e-39,1.4948117751354083e-39,8.488946233160276e-37,7.257729382788953e-53,3.350281881457124e-36,4.1390183571401844e-29,1.4645712203424527e-19,5.785605733983558e-29,1.331655613843032e-50,4.9185693595003704e-49,4.769798759920342e-28,6.82800262296971e-44,3.722798070056157e-20,3.725223975900855e-45,1.7667388575133816e-33,2.9877000797923715e-43,2.1761287064560194e-26,1.3294593620424482e-34,9.315262204520587e-49,1.4386547411358634e-49,6.277339289497057e-45,9.437754230199316e-49,4.440859079632141e-37,6.801544836403205e-49,3.76,0.0,0.8234370914201239,0.9999999999723075,2.2668777004921554e-40,4.0198935194599264e-17,1.931784413951163e-12,1.850338538171224e-12,8.144587577991299e-14,3.174571088188619e-27,2.7692548823248995e-11,1.5728071982952467e-31,7.335105829120198e-33,1.300636417268466e-34,1.1465263077731851e-42,5.784381968239385e-29,5.53818757043791e-29,2.8250660994595134e-28,1.6002439312619428e-28,5.39513014600493e-33,5.27835352088217e-37,8.665519348961164e-22,3.613692044253194e-30,6.791066441464532e-45,1.9296588173744153e-43,3.5807869495326153e-38,1.4846574943544965e-50,3.640144992977898e-34,1.5860377689407157e-42,3.7227980742050055e-20,1.2738019779132588e-46,1.3247646271734054e-32,1.464571219475949e-19,4.091697345688565e-46,3.961848456789248e-18,7.740517899189493e-27,2.594933410146066e-35,1.6123081258377327e-17,2.4248548751787057e-34,4.501881366228228e-29,8.665736515348176e-22,9.176984804778872e-41,1.5670852949742832e-56,2.772148039000412e-45,3.0667488649166694e-56,2.396251454686344e-55,4.0198935194685805e-17,5.525254909688084e-32,4.1058458426134536e-67,2.707532221122092e-71,8.427820533027369e-62,3.302750362584622e-28,1.3323220695330398e-51,1.0635785044478537e-35,2.847815255651832e-60,4.587725974969996e-53,2.0343624617937037e-50
3.397469260048104e-17,0.7126676775543165,2.410136197149545e-22,2.46409412734209e-23,3.0912577011842865e-31,2.675387492557483e-32,0.0,0.0,4.0169890887922227e-17,6.309977024130044e-30,1.0462981600167454e-38,1.195864135651312e-38,6.791237539904077e-36,5.8062523986404475e-52,1.3401263821852942e-35,1.6556241815514455e-28,2.9291623071982214e-19,2.3142659705108827e-28,1.0653491623012357e-49,3.934902194879666e-48,1.9079389166037153e-27,5.462466941514688e-43,7.445646626187818e-20,2.9802145491979263e-44,7.067027318416156e-33,2.3902927586948947e-42,8.704603313473633e-26,5.322427266497994e-34,7.452327696923035e-48,1.1509435421454889e-48,5.021931031014456e-44,7.559799185038487e-48,3.5527294039442025e-36,9.682650677641364e-48,3.76,0.0,0.823437091418192,0.9999999999446145,1.813523786478307e-39,8.039841562942276e-17,3.8635950297546796e-12,3.70070217479584e-12,1.6289285495873475e-13,1.269841341536592e-26,5.5385471600432e-11,6.29129287804802e-31,2.934072242822672e-32,5.202598661889472e-34,9.172319279179257e-42,2.3137764252504122e-28,2.21529750048152e-28,1.1300379272707021e-27,6.401040796109984e-28,2.1580900262305505e-32,2.111363128686309e-36,1.733115711564933e-21,1.4454915222170739e-29,5.432917880342076e-44,1.5437453652286187e-42,2.8646634994981313e-37,2.3719622638193605e-49,1.4561045041245388e-33,6.344216482710403e-42,7.445646642783384e-20,1.0190536799615802e-45,5.299112414811466e-32,2.9291623037321724e-19,3.273463221096307e-45,7.923750642009835e-18,3.0962386545554735e-26,1.0379839567720657e-34,3.2246381194196046e-17,9.699518478126916e-34,1.8007708615222271e-28,1.7332025790026765e-21,7.341674928535218e-40,2.507368339401936e-55,2.2177447499842246e-44,4.906860572865434e-55,3.834061589072212e-54,8.039841562976886e-17,2.2101244463960164e-31,1.3138916548337448e-65,8.664241468017755e-70,1.348468423920665e-60,1.3211135827583314e-27,1.0658703044109611e-50,4.254358073680915e-35,4.55656376618541e-59,7.340454727534042e-52,1.6275157236555673e-49
6.794961560815478e-17,0.7126676775548096,4.820920288426789e-22,4.9282050998726557e-23,1.236511648720321e-30,1.0702808463451131e-31,0.0,0.0,8.034005419625191e-17,2.5240036473649466e-29,8.370435945253297e-38,9.566978225251544e-38,5.43302220002506e-35,4.6450294571182305e-51,5.36053277075459e-35,6.622530384509167e-28,5.858344486085925e-19,9.257112045844437e-28,8.523036319971353e-49,3.147940448705872e-47,7.631794516174781e-27,4.369999508600875e-42,1.4891343713581608e-19,2.384185786245174e-43,2.8268253043540335e-32,1.9124123834970188e-41,3.481858986837291e-25,2.1326103310481814e-33,5.961909340980366e-47,9.207645868528862e-48,4.0175686641298324e-43,6.063049438279668e-47,2.842200351398604e-35,1.453236701795752e-46,3.76,0.0,0.8234370914143283,0.9999999998892286,1.4508278036515857e-38,1.6079737649869612e-16,7.727216261343587e-12,7.401429451916207e-12,3.2578680942695864e-13,5.0793911112858874e-26,1.1077131218858701e-10,2.5165300201176418e-30,1.1736349179175375e-31,2.081050104873622e-33,7.337898903097372e-41,9.255153582975467e-28,8.861234569368865e-28,4.5201746369501855e-27,2.5604293064489965e-27,8.632532130169191e-32,8.445497410134778e-36,3.466243529655711e-21,5.781995499212477e-29,4.3463604949423814e-43,1.2350036050847946e-41,2.2917443063337686e-36,3.792347495814873e-48,5.8247012022822266e-33,2.5377001966375753e-41,1.4891343779964207e-19,8.152477795484066e-45,2.1196557476103033e-31,5.858344472221659e-19,2.6188925110682076e-44,1.5847554987531903e-17,1.238501759788908e-25,4.151957215301942e-34,6.449298103940323e-17,3.879827372034145e-33,7.203120056028378e-28,3.466591001168231e-21,5.87337472202289e-39,4.011814800468429e-54,1.7742063260037681e-43,7.85102681641887e-54,6.134545782791512e-53,1.607973765000805e-16,8.840542750487987e-31,4.2044867541327194e-64,2.7725793188149645e-68,2.157563170142863e-59,5.284481198472167e-27,8.5270130200949e-50,1.7017525076579938e-34,7.290552914306606e-58,1.1744801688628504e-50,1.3020228813058849e-48
1.3589946162350227e-16,0.712667677555796,9.644383125096888e-22,9.856427448048083e-23,4.9460774056563475e-30,4.2820975249259115e-31,0.0,0.0,1.6068038081006885e-16,1.0096040264692884e-28,6.6963702165835045e-37,7.653618680276274e-37,4.346430541761786e-34,3.7160345507067774e-50,2.144218542866398e-34,2.64901887008952e-27,1.1716708864566002e-18,3.702855098923963e-27,6.818757202869274e-48,2.518359851735898e-46,3.0527255958919726e-26,3.496010017807676e-41,2.978273778889104e-19,1.9073542868121424e-42,1.1307329965463714e-31,1.5302013350534017e-40,1.3927470981036548e-24,8.559491858035612e-33,4.769546361848129e-46,7.366185361658466e-47,3.214064466090833e-42,4.874718416773283e-46,2.273766967695109e-34,2.248388072655235e-45,3.76,0.0,0.8234370914066008,0.9999999997784569,1.1606659510845522e-37,3.215952982357481e-16,1.5454458724448904e-11,1.4802884021641475e-11,6.515747028057288e-13,2.0317615395555608e-25,2.2154297350005655e-10,1.0066146233268814e-29,4.694552021489429e-31,8.324222031838019e-33,5.870336438702816e-40,3.702071494289807e-27,3.5445024393598105e-27,1.8080744025967924e-26,1.0241742991740773e-26,3.4531241286486035e-31,3.378209106837125e-35,6.932500224849834e-21,2.3128040827122773e-28,3.477099351661188e-42,9.880057905525274e-41,1.833400736892351e-35,6.065521464671176e-47,2.330089255504397e-32,1.0150832170579994e-40,2.9782738054422118e-19,6.522001522679265e-44,8.478644557173957e-31,1.1716708809108795e-18,2.095290456575079e-43,3.169516357889962e-17,4.9540196268190895e-25,1.660787325926842e-33,1.2898618062409665e-16,1.5519350931495881e-32,2.881255328187188e-27,6.933890114388286e-21,4.6987136014662554e-38,6.418923929240293e-53,1.4193692687157025e-42,1.2561682788681524e-52,9.815310615102987e-52,3.2159529824128574e-16,3.5362260929257865e-30,1.3454410538258214e-62,8.872288626573881e-67,3.452111964499973e-58,2.1137978463847995e-26,6.821630632996447e-49,6.807032322795399e-34,1.1664936261232376e-56,1.879174068946346e-49,1.0416224269963499e-47
2.7179915365419723e-16,0.7126676775577686,1.9298887414808757e-21,1.9712873756932043e-22,1.978448063823377e-29,1.7136117905769854e-30,0.0,0.0,3.2136103402633316e-16,4.038421240729569e-28,5.357106668259147e-36,6.12292545463431e-36,3.4771494092475006e-33,2.972831986086529e-49,8.576884929804813e-34,1.0596088789826278e-26,2.3433437704344833e-18,1.4811446139328027e-26,5.455506522484776e-47,2.014690903503892e-45,1.2210918118051681e-25,2.7968122246025796e-40,5.956552554159731e-19,1.5258856910477046e-41,4.522937731008163e-31,1.2245898915183311e-39,5.570995167730309e-24,3.4470241963290084e-32,3.8156446701025706e-45,5.893023202764197e-46,2.571255385238344e-41,3.938598003773915e-45,1.8190161772013446e-33,3.5359879902672404e-44,3.76,0.0,0.8234370913911458,0.9999999995569135,9.285345615179953e-37,6.431911417038733e-16,3.09089436503695e-11,2.960579322303015e-11,1.3031504273325645e-12,8.1270559163306215e-25,4.4308621666366257e-10,4.026464055828282e-29,1.8778235251347574e-30,3.3296934008571194e-32,4.696275956288043e-39,1.4808309976849226e-26,1.4178024565513912e-26,7.232306403894951e-26,4.096702181792531e-26,1.3813334039814927e-30,1.3512866023399509e-34,1.386501785128832e-20,9.251228104479668e-28,2.7816846306672586e-41,7.904057651404951e-40,1.466722528828613e-34,9.70304406650941e-46,9.321991670475924e-32,4.0603424865580015e-40,5.9565526603723e-19,5.21760884293011e-43,3.391462138871597e-30,2.343343748251573e-18,1.6765072227657303e-42,6.339038036292942e-17,1.98161036162472e-24,6.643159480560327e-33,2.579725793705996e-16,6.20774984664221e-32,1.1525035794489828e-26,1.387057741614104e-20,3.75897627011914e-37,1.0270294109516381e-51,1.1354970941277754e-41,2.0098724247524964e-51,1.5704525447805545e-50,6.431911417260238e-16,1.4144922355022697e-29,4.305419438281121e-61,2.8391376192486475e-65,5.523387660980936e-57,8.455202067512653e-26,5.457312565867034e-48,2.7228203761576155e-33,1.8663974136587468e-55,3.006682729421324e-48,8.332995919542416e-47
5.435985377155873e-16,0.7126676775617139,3.863821045899289e-21,3.94257728254397e-22,7.913913973641197e-29,6.860616344980557e-30,0.0,0.0,6.427223404133834e-16,1.6153695231029497e-27,4.2856925899291e-35,4.898378280450676e-35,2.781721298747419e-32,2.3782672494933426e-48,3.430756034949366e-33,4.238438079330847e-26,4.6866895715177194e-18,5.92458775040831e-26,4.365196725292985e-46,1.6117539716562836e-44,4.884370518617056e-25,2.2374515373919706e-39,1.1913109945535963e-18,1.220709455026613e-40,1.809176237533848e-30,9.803558459871788e-39,2.2283992370123494e-23,1.3973890437064134e-31,3.0525188083091807e-44,4.714524442266915e-45,2.057005830649454e-40,3.2129864563094086e-44,1.4552138684365214e-32,5.6084339106346914e-43,3.76,0.0,0.8234370913602359,0.999999999113827,7.428288772873761e-36,1.2863828286162089e-15,6.181791350105065e-11,5.921161187356006e-11,2.6063016274634635e-12,3.2508239725667166e-24,8.861723851537698e-10,1.6105870004001687e-28,7.511301506197117e-30,1.3318784904863114e-31,3.7570232932814096e-38,5.923331892653305e-26,5.671210855688019e-26,2.892924078551896e-25,1.6386817352580374e-25,5.525993098512421e-30,5.405159778505862e-34,2.773007004836577e-20,3.7004936025696036e-27,2.2253509915478834e-40,6.323250173564047e-39,1.173378514919195e-33,1.5523429808075534e-44,3.730097277117203e-31,1.624141591535597e-39,1.1913110370386498e-18,4.174089980671517e-42,1.3565857208700544e-29,4.686689482786023e-18,1.3416425666002797e-41,1.2678081233616674e-16,7.926446415188572e-24,2.657266865380774e-32,5.159453751720705e-16,2.4831027817562033e-31,4.6100171102842627e-26,2.775230831895184e-20,3.007182946711912e-36,1.643248202992863e-50,9.083983405446055e-41,3.215798383943135e-50,2.5127258917378402e-49,1.2863828287048112e-15,5.657972536945678e-29,1.3777352531513802e-59,9.085246807160188e-64,8.837426444441888e-56,3.382082921776656e-25,4.365853232785367e-47,1.0891320307536577e-32,2.986253100097313e-54,4.81069439863702e-47,6.666403362242647e-46
8.153979217769772e-16,0.7126676775656591,5.8007847967211155e-21,5.913867834529531e-22,1.6817241774793392e-28,1.4587867046241094e-29,0.0,0.0,9.640836467549556e-16,3.4326608781642314e-27,1.225441129116026e-34,1.4006359376373903e-34,7.953985373953859e-32,6.800359041687794e-48,7.290357763701876e-33,9.006682409735058e-26,7.030035405728428e-18,1.258975975937327e-25,1.2483038176212612e-45,4.608609980052018e-44,1.037928953674959e-24,6.397714369634775e-39,1.786966717774717e-18,3.4904667574411407e-40,3.844500216001642e-30,2.805242144075061e-38,4.735348901564954e-23,2.9967394273012413e-31,9.062167849320519e-44,1.3995524755001897e-44,5.881752162554916e-40,9.62698308419749e-44,4.1610026967224905e-32,2.0602396782288543e-42,3.76,0.0,0.823437091329326,0.9999999986707409,2.1240278380007715e-35,1.9295745155046295e-15,9.272688335057172e-11,8.881743077184244e-11,3.909452578671638e-12,6.908001556689269e-24,1.3292582358070002e-09,3.422498610175543e-28,1.596152329556381e-29,2.8302427376867377e-31,1.0742740101088712e-37,1.2587089016695085e-25,1.2051321552717416e-25,6.147464343122055e-25,3.482199075222451e-25,1.1743701461447066e-29,1.1485981530337698e-33,4.1595139189643266e-20,7.863550387744858e-27,6.363116891194455e-40,1.8080545860875785e-38,3.355129208386429e-33,5.914879734804355e-44,7.928365367574598e-31,3.451306762439519e-39,1.7869668080554717e-18,1.1936026417708608e-41,2.882745199946359e-29,7.030035217173534e-18,3.836975890357207e-41,1.9017124271458206e-16,1.6843701677936597e-23,5.646695475157116e-32,7.739181692820063e-16,5.276596561800426e-31,9.796287987427698e-26,4.1642395519122667e-20,8.598664883343684e-36,6.048245394907846e-50,2.597452573026742e-40,1.183627738768262e-49,9.41591666049933e-49,1.9295745156929097e-15,1.2023193885439927e-28,6.3791743652700885e-59,4.2066407472582693e-63,3.25276022101256e-55,7.186927471180372e-25,1.2483613870397558e-46,2.3144113776266763e-32,1.099142613823421e-53,1.7706549956917187e-46,1.979089060120742e-45
