Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57)
2.32982611373435e-20,0.9044462253111061,1.5190527030403335e-25,5.751585568340187e-23,2.0674710307846325e-34,2.3727774210965474e-38,0.0,0.0,1.9879906047914319e-19,3.101834502236444e-36,1.9935066340153856e-45,1.8198631356619864e-45,7.767442616745051e-48,7.763628892020252e-57,1.0784759523853734e-37,4.336230138032214e-32,4.3636153879082026e-20,8.729405170719565e-32,6.290697710632066e-53,5.271131785971086e-50,1.0543575208485852e-29,4.930135737717385e-47,3.539943065705405e-20,3.100398751732829e-50,4.3598847489294166e-36,2.0614690601992068e-48,1.012258410218634e-44,3.616989332317141e-52,2.4553890821907503e-53,3.030124712009344e-53,5.344285629391542e-50,3.4460869020450797e-68,2.6647568349954453e-58,6.262925844313249e-69,3.76,0.0,0.7704945695295518,0.9999999999998269,2.74375892000604e-46,1.6732290555502188e-35,2.434942076717179e-13,2.340608707746218e-13,9.433336897096086e-15,1.6146533524269313e-29,1.731341692308758e-13,2.7667611768321226e-33,6.15239904072069e-34,1.59589821792677e-46,3.981333057135901e-58,8.727787930540106e-32,8.040888919281021e-32,6.788226438021907e-31,4.329149478454766e-31,1.6659932554427767e-34,6.667894636736909e-38,2.1797413957092736e-31,1.4524172777947618e-32,9.938422928319957e-51,1.6498124226881074e-49,4.4185713966119745e-44,9.157215305600476e-57,1.9973139181209015e-35,1.1217629596185895e-52,3.539943065709742e-20,1.8937674612931425e-36,9.033245417346206e-52,1.5770583516415079e-50,4.3636153879082056e-20,1.9879921237846927e-19,2.532495975759868e-30
4.6616764030670794e-20,0.9044462253111462,3.0394979852491966e-25,1.1508168170865399e-22,8.275272112685043e-34,9.497307096064274e-38,0.0,0.0,3.977708395163506e-19,1.2415421623027177e-35,1.596017444610815e-44,1.4569970640600389e-44,6.218677031660863e-47,6.21562373228064e-56,4.3167143989396e-37,1.735622109396038e-31,8.73102192732447e-20,3.494037017141951e-31,5.0363831873904486e-52,4.220110502565577e-49,4.220177818395972e-29,3.947106323766683e-46,7.082961668382135e-20,2.4822041765506493e-49,1.7450901183239644e-35,1.6508471732257302e-47,8.106276937302571e-44,2.896525334279008e-51,1.9663026739222465e-52,2.426557308880896e-52,4.2786780580035855e-49,5.5197289812974663e-67,4.268241709443514e-57,1.0031565701683368e-67,3.76,0.0,0.7704945695293081,0.9999999999996536,2.1966754589561634e-45,6.697276782968114e-35,4.871999654803199e-13,4.683250959116177e-13,1.88748695687021e-14,6.462821317632657e-29,3.46418759099862e-13,1.1074255095302124e-32,2.462562977847456e-33,1.2776890901117445e-45,6.375321408915195e-57,3.4933896996051703e-31,3.21845108371763e-31,2.717059638026873e-30,1.7327880002667807e-30,6.668314729887224e-34,2.6688955597261623e-37,8.724646152720999e-31,5.813454219840153e-32,7.956781329327369e-50,1.3208530947176365e-48,3.5375437977685294e-43,1.4668595301640942e-55,7.994460829763426e-35,8.98092484895886e-52,7.082961668399495e-20,7.580005145595326e-36,7.233520086787014e-51,1.2626056013207316e-49,8.731021927324481e-20,3.977711434423568e-19,1.0136583777921938e-29
9.325376981732538e-20,0.9044462253112259,6.08060707872366e-25,2.302133337794612e-22,3.311186752818163e-33,3.80017094375821e-37,0.0,0.0,7.957143975903817e-19,4.967785832826615e-35,1.277299018006101e-43,1.1660404637351161e-43,4.976831609228783e-46,4.974388040656196e-55,1.7272480376264662e-36,6.944749190039659e-31,1.7465835006151453e-19,1.398069926423396e-30,4.0306372181695376e-51,3.3773709797887676e-48,1.6886208309771823e-28,3.158884665205972e-45,1.4168998873705064e-19,1.9865177337516383e-48,6.982633558400393e-35,1.3213468355562754e-46,6.488307016940968e-43,2.3183948218922166e-50,1.5738390916987143e-51,1.942229343226694e-51,3.42424282406781e-48,8.836363399978108e-66,6.832893466349359e-56,1.605921756862695e-66,3.76,0.0,0.7704945695288207,0.999999999999307,1.7580079817861086e-44,2.679783073887879e-34,9.746114810972158e-13,9.36853546186438e-13,3.7757934910776784e-14,2.585970348391549e-28,6.929879387993313e-13,4.431144526850219e-32,9.85345954897802e-33,1.0225396443455153e-44,1.0204667138689289e-55,1.397810915091636e-30,1.2877996560551526e-30,1.0871777685802665e-29,6.93340906172338e-30,2.6681944836850913e-33,1.0679058648672633e-36,3.4909948987685514e-30,2.3261389254120873e-31,6.367843291837742e-49,1.0570839099693723e-47,2.8311101698443268e-42,2.3483402072463605e-54,3.198825664243136e-34,7.187469516776326e-51,1.4168998873774525e-19,3.032989399619082e-35,5.789586895308739e-50,1.0104682142984962e-48,1.7465835006151497e-19,7.957150055558892e-19,4.055953862266772e-29
1.8652778139063453e-19,0.9044462253113852,1.2163699381899456e-24,4.604766380022875e-22,1.32469031556859e-32,1.5203246502465464e-36,0.0,0.0,1.5916015137369088e-18,1.987437815965e-34,1.0220332808385484e-42,9.330095354400948e-43,3.982221443708805e-45,3.98026621581346e-54,6.910116866577208e-36,2.7783518908976593e-30,3.4935461163783227e-19,5.593190075510679e-30,3.225122183001461e-50,2.702409924571342e-47,6.7555828877744165e-28,2.5275876771941523e-44,2.8341073284228785e-19,1.5895160084822116e-47,2.7935081051209007e-34,1.0573451727816434e-45,5.191960121390969e-42,1.8551864878176446e-49,1.259390132243813e-50,1.5541769691111792e-50,2.7399145215511624e-47,1.414202766839133e-64,1.0935595776193306e-54,2.5701720052701327e-65,3.76,0.0,0.7704945695278459,0.9999999999986139,1.4066734884750992e-43,1.0720877265508776e-33,1.949434512329774e-12,1.8739104467393945e-12,7.552406559037676e-14,1.0345565275356621e-27,1.3861262980442588e-12,1.7727463497061923e-31,3.942025438959034e-32,8.181870974703729e-44,1.6330790554684675e-54,5.592153861525318e-30,5.152037188202635e-30,4.349419001668321e-29,2.773815100985384e-29,1.0674515386758895e-32,4.272318847859941e-36,1.3966252793569097e-29,9.306070392329163e-31,5.0952421316598806e-48,8.458277359407416e-47,2.2653182802581898e-41,3.758436655944378e-53,1.2797385651897975e-33,5.751067705061127e-50,2.8341073284506677e-19,1.213393256247237e-34,4.6327781125034754e-49,8.085280994889146e-48,3.493546116378341e-19,1.5916027297259846e-18,1.6226456526948955e-28
3.730758045372529e-19,0.904446225311704,2.4333380453157982e-24,9.210032467727887e-22,5.299192539321589e-32,6.08186411316606e-36,0.0,0.0,3.1833757460238227e-18,7.950398275889981e-34,8.177042596022511e-42,7.464785042682482e-42,3.186079651727436e-44,3.184515318051449e-53,2.7642717056814294e-35,1.1114312057599101e-29,6.987471347895797e-19,2.237458117946536e-29,2.5803427524573096e-49,2.1621332178862646e-46,2.702453083553423e-27,2.0222621402806832e-43,5.668522210478768e-19,1.2717335482539769e-46,1.1174941848583502e-33,8.459832333155052e-45,4.1540939644643736e-41,1.4843385754260023e-48,1.0076396649191113e-49,1.2434989923085883e-49,2.192139744498661e-46,2.2630345726438916e-63,1.7499326563955774e-53,4.112833043281341e-64,3.76,0.0,0.7704945695258962,0.9999999999972277,1.1254456436141546e-42,4.288699925057609e-33,3.899080574789958e-12,3.748024247858569e-12,1.5105632693137925e-13,4.138562909900042e-27,2.772403015918068e-12,7.091562518831338e-31,1.5769385089647589e-31,6.546118372356325e-43,2.6131923714474623e-53,2.2370435986181615e-29,2.0609825995450523e-29,1.7399091960394634e-28,1.1096163419707425e-28,4.270153686723994e-32,1.709066632639303e-35,5.586955788985044e-29,3.7227311166286694e-30,4.0765807461306715e-47,6.767264387540497e-46,1.8124267000562424e-40,6.0143726501258066e-52,5.119370916263737e-33,4.601291052563436e-49,5.668522210589936e-19,4.853968045861765e-34,3.7066659832115005e-48,6.468839004911467e-47,6.987471347895872e-19,3.183378177838296e-18,6.491110863576034e-28
7.461718508304896e-19,0.9044462253123415,4.868672845529829e-24,1.8420564656131833e-21,2.1197632881722084e-31,2.432901096384995e-35,0.0,0.0,6.366924210573092e-18,3.18028871759817e-33,6.54194463416575e-41,5.972111593984875e-41,2.548984729615398e-43,2.5477331987212607e-52,1.1057536755377233e-34,4.445905728149168e-29,1.3975321810895234e-18,8.950196666733175e-29,2.064372236021962e-48,1.7297886899936638e-45,1.0810252206833175e-26,1.617886515742566e-42,1.133735197439513e-18,1.0174351377346001e-45,4.470158631382088e-33,6.768294277532084e-44,3.3234855313799125e-40,1.187548395174234e-47,8.061627586952916e-49,9.948621644820749e-49,1.7537950511183878e-45,3.6211111421483106e-62,2.8000821295148164e-52,6.58097916879669e-63,3.76,0.0,0.7704945695219969,0.9999999999944551,9.003992586298065e-42,1.715549776285765e-32,7.798372699690598e-12,7.496251850149963e-12,3.0212084954059423e-13,1.6554925258417952e-26,5.544956449201503e-12,2.83674043642459e-30,6.308010714709395e-31,5.2371433453414464e-42,4.1813205103152205e-52,8.948538521947512e-29,8.24426585483989e-29,6.959919983539696e-28,4.438645976560762e-28,1.7081309970640904e-31,6.836544774752364e-35,2.2348732527273156e-28,1.4891530407373251e-29,3.2614194217857064e-46,5.414068522996247e-45,1.4500101936049604e-39,9.623695491534592e-51,2.047831722053928e-32,3.6812076150913096e-48,1.1337351974839822e-18,1.9416662252867846e-33,2.9655101972327936e-47,5.175316950558311e-46,1.3975321810895536e-18,6.366929073151397e-18,2.5965499994329035e-27
1.492363943416963e-18,0.9044462253136171,9.744936789803608e-24,3.684162908491544e-21,8.479225812351446e-31,9.732254052565646e-35,0.0,0.0,1.2734021139573383e-17,1.272141369131365e-32,5.233679935246087e-40,4.7778027678038634e-40,2.0392361931848184e-42,2.0382349374374682e-51,4.4231046891075535e-34,1.778398472819031e-28,2.795102273675205e-18,3.5801515121758555e-28,1.6515370457262768e-47,1.3838637991575832e-44,4.3241888588797105e-26,1.2943399348310918e-41,2.2675011501446194e-18,8.139674302994272e-45,1.7880998314721336e-32,5.4148067988558335e-43,2.6588725716398616e-39,9.500725728729953e-47,6.449506182764247e-48,7.959149205824344e-48,1.4030693442634976e-44,5.794007109149545e-61,4.480283316047571e-51,1.052992372205845e-61,3.76,0.0,0.7704945695141984,0.99999999998891,7.203365053709892e-41,6.862338720205502e-32,1.559695694941296e-11,1.499270705494494e-11,6.042498944678639e-13,6.622104825783991e-26,1.1090063305911638e-11,1.134719261383964e-29,2.5232556249270248e-30,4.189814133332432e-41,6.69028298367483e-51,3.579488240765875e-28,3.297773431412332e-28,2.784024633143916e-27,1.7754945122781113e-27,6.832663143445611e-31,2.7346735975703083e-34,8.939674885085468e-28,5.956733353190448e-29,2.609197469500555e-45,4.3313576250978615e-44,1.160035688313215e-38,1.5398472189883993e-49,8.191493774124719e-32,2.945036016437123e-47,2.2675011503225e-18,7.76682291748005e-33,2.3724791286297643e-46,4.140351941574776e-45,2.795102273675325e-18,1.2734030860131521e-17,1.0386411306949334e-26
2.9847481285899093e-18,0.9044462253161677,1.951984205370544e-23,7.36837581503855e-21,3.391724946543725e-30,3.893302563794743e-34,0.0,0.0,2.5468214997181e-17,5.088617242633662e-32,4.1869936426771036e-39,3.8222877169384726e-39,1.6314083264538992e-41,1.6306073007229695e-50,1.7692598722540416e-33,7.113666254185722e-28,5.590242458789745e-18,1.4320751782537212e-27,1.321245407137009e-46,1.107104178385201e-43,1.7296931389828874e-25,1.0354842369388672e-40,4.535033055242165e-18,6.511816722966424e-44,7.152472083430223e-32,4.331914002378084e-42,2.1271317165111728e-38,7.600761481875624e-46,5.159686592630336e-47,6.367420121767486e-47,1.1224687973708836e-43,9.270673567551829e-60,7.168574834865871e-50,1.6848163600794065e-60,3.76,0.0,0.7704945694986012,0.9999999999778197,5.762760445992491e-40,2.7449634113844675e-31,3.1194125448542016e-11,2.998561746538362e-11,1.2085079831577636e-12,2.648868872040648e-25,2.2180276979904978e-11,4.5389232245729736e-29,1.0093125197582956e-29,3.3518910826936655e-40,1.0704588874755534e-49,1.4318098669897272e-27,1.3191227881396692e-27,1.1136211803786698e-26,7.1020502872646e-27,2.733093175036009e-30,1.0938806069329353e-33,3.575906326530626e-27,2.3827175794697323e-28,2.087382749505168e-44,3.465127221339658e-43,9.280395630013113e-38,2.4638002969980514e-48,3.2766310246045996e-31,2.3560568045183447e-46,4.5350330559536954e-18,3.106760770248467e-32,1.8980116988001442e-45,3.3123210339994297e-44,5.590242458790226e-18,2.5468234419507444e-17,4.1546067829601813e-26
5.969516498935803e-18,0.9044462253212692,3.915916208269726e-23,1.4736801711293692e-20,1.3566969744596416e-29,1.5576180213151295e-33,0.0,0.0,5.0936602710824356e-17,2.0354572514917825e-31,3.349614796308681e-38,3.057848542819393e-38,1.3051344225380991e-40,1.3044935795479398e-49,7.077075474874315e-33,2.8454809736380212e-27,1.1180522828791531e-17,5.728329893168851e-27,1.0570027421069176e-45,8.85688598396733e-43,6.918807747310957e-25,8.28392305237665e-40,9.070096864186595e-18,5.2094842893553895e-43,2.8610033841895557e-31,3.465558645853634e-41,1.7017188371054687e-37,6.080754297619412e-45,4.12778193274874e-46,5.093976399898205e-46,8.979803674118468e-43,1.4833539510714789e-58,1.1469816959897684e-48,2.6957290275959056e-59,3.76,0.0,0.7704945694674068,0.9999999999556393,4.6102357313750265e-39,1.0979909492720805e-30,6.238846244553744e-11,5.997143828965591e-11,2.4170241558790025e-12,1.0595529347887295e-24,4.43607041701839e-11,1.8155785296760146e-28,4.0372706337990836e-29,2.6815287649486844e-39,1.712745096921645e-48,5.727268642706171e-27,5.2765179643077546e-27,4.454507368455019e-26,2.8408345579617604e-26,1.0932429226686578e-29,4.375545005815568e-33,1.430369803013845e-26,9.530918793918407e-28,1.6699161104244444e-43,2.772118222537215e-42,7.4243605350193496e-37,3.9421162518201252e-47,1.3106592228434295e-30,1.8848566742362486e-45,9.07009686703273e-18,1.2427106285456549e-31,1.5184207288997127e-44,2.649872824021957e-43,1.1180522828793451e-17,5.0936641479922e-17,1.661851163626356e-25
1.1939053239627588e-17,0.9044462253314722,7.879584014360213e-23,2.947365383644853e-20,5.426802461480066e-29,6.232800534549793e-33,0.0,0.0,1.0187337813182354e-16,8.141849724254657e-31,2.6796997967278235e-37,2.446286450898112e-37,1.0441106626881884e-39,1.0435979570104169e-48,2.8308373811181014e-32,1.1381952833083178e-26,2.236108356788593e-17,2.291337819917331e-26,8.456049332657343e-45,7.085529810475654e-42,2.7675301375045506e-24,6.627158105099765e-39,1.81402244770728e-17,4.167599793594456e-42,1.1444042632412857e-30,2.772457923784613e-40,1.361380455446085e-36,4.864777886528887e-44,3.3022386094309734e-45,4.075197239907377e-45,7.183864268555008e-42,2.373483921067794e-57,1.8351784915136626e-47,4.313184724213183e-58,3.76,0.0,0.770494569405018,0.9999999999112783,3.688199556070675e-38,4.391974966813648e-30,1.2477713643447756e-10,1.1994307995178017e-10,4.834056482687237e-12,4.238222491948446e-24,8.872155791991078e-11,7.262332630425237e-28,1.614912376561584e-28,2.145229352739963e-38,2.7404008208558977e-47,2.2909133186455758e-26,2.1106125324689887e-26,1.781807470857996e-25,1.1363367080912653e-25,4.372983548791518e-29,1.7502227116930337e-32,5.721493739850384e-26,3.8123772123461314e-27,1.3359368545885416e-42,2.217701151199732e-41,5.9395060105767185e-36,6.307414557040448e-46,5.242651397254384e-30,1.5078898860516708e-44,1.8140224488457356e-17,4.97085515323807e-31,1.2147411493466718e-43,2.1199049850420756e-42,2.236108356789361e-17,1.0187345536740194e-16,6.647421542376218e-25
2.3878126721011163e-17,0.9044462253518781,1.595013482624459e-22,5.894735941733651e-20,2.170724354864585e-28,2.4949734697981323e-32,0.0,0.0,2.0374692894867183e-16,3.2567440408558295e-30,2.1437630321199845e-36,1.957032637637844e-36,8.352898121715046e-39,8.348795993974742e-48,1.1323363858670988e-31,4.5527869165773035e-26,4.472220504243803e-17,9.165363217830109e-26,6.764853192670906e-44,5.668432258478998e-41,1.1070134629503203e-23,5.30173434999076e-38,3.628047968283458e-17,3.334084776009433e-41,4.5776228672664975e-30,2.2179707890438714e-39,1.0891065189577471e-35,3.892078334231124e-43,2.6417961124065165e-44,3.260164238227534e-44,5.747099964367982e-41,3.7979264495210055e-56,2.93629180867232e-46,6.901110179004727e-57,3.76,0.0,0.7704945692802405,0.9999999998225565,2.9505640670148516e-37,1.7567922208841177e-29,2.495544843921549e-10,2.398863633303475e-10,9.668121061766741e-12,1.6952911320001654e-23,1.7744326289604075e-10,2.904936780107582e-27,6.45965784897642e-28,1.7161859884962515e-37,4.384648131379933e-46,9.163665210526999e-26,8.442460698452703e-26,7.127238883016747e-25,4.545352572496183e-25,1.7491962333693557e-28,7.000901815436989e-32,2.28860038786994e-25,1.5249528235358036e-26,1.0687510732252838e-41,1.7741635421710444e-40,4.7516117936558366e-35,1.0091885919211731e-44,2.097064163959099e-29,1.206313814547967e-43,3.6280479728372875e-17,1.9883445876169583e-30,9.717947751972746e-43,1.6959272016869315e-41,4.472220504246876e-17,2.0374708220896517e-16,2.658971984087294e-24
4.775627368377831e-17,0.9044462253926895,3.2664097237106105e-22,1.1789477590142668e-19,8.682907820335944e-28,9.99470091991413e-32,0.0,0.0,4.074940304817681e-16,1.3026984525670702e-29,1.715011720968247e-35,1.5656281892909078e-35,6.682324139952818e-38,6.67904167335245e-47,4.529348371786364e-31,1.821115919805472e-25,8.944444797699545e-17,3.6661478450440833e-25,5.411892473893385e-43,4.534749172047359e-40,4.4280566695470517e-23,4.241390627349129e-37,7.256099001431565e-17,2.6672697913132325e-40,1.8310503058986792e-29,1.7743784867109404e-38,8.712860774747104e-35,3.114063070383586e-42,2.1134389791662667e-43,2.6081339663752355e-43,4.5976834197958634e-40,6.077789968075552e-55,4.698071871337971e-45,1.104178797050106e-55,3.76,0.0,0.7704945690306856,0.9999999996451129,2.3604530764970607e-36,7.027173353545137e-29,4.991091802266983e-10,4.797729303047575e-10,1.933624992177789e-11,6.781168675722101e-23,3.5488666275500605e-10,1.1619754781022545e-26,2.5838648854471352e-27,1.3729497452997673e-36,7.015442097812104e-45,3.665468641645442e-25,3.37698629315606e-25,2.8508973152228204e-24,1.8181421532745972e-24,6.996794099000468e-28,2.8003641598462037e-31,9.154407226282956e-25,6.099815168455593e-26,8.550014992860738e-41,1.4193318693244325e-39,3.8012921524579334e-34,1.614703472234414e-43,8.388269496979834e-29,9.650519531833455e-43,7.256099019646895e-17,7.953383391176731e-30,7.774366092077457e-42,1.3567438841224802e-40,8.944444797711835e-17,4.0749433215850547e-16,1.063589458709766e-23
9.551256760931261e-17,0.904446225474313,6.838346511343358e-22,2.357896301588706e-19,3.473168136573609e-27,4.009722198842772e-31,0.0,0.0,8.149882331455594e-16,5.210795530666083e-29,1.37200992268548e-34,1.252504484564146e-34,5.3458623921838555e-37,5.3432351987709865e-46,1.8117398835596196e-30,7.284465957612422e-25,1.788889337879231e-16,1.4664597858230199e-24,4.3295250336452806e-42,3.627800685699255e-39,1.7712232328458943e-22,3.393113762405657e-36,1.4512201035710785e-16,2.1338166117339718e-39,7.324203510628815e-29,1.4195036523086536e-37,6.9702920765108045e-34,2.4918874062968027e-41,1.6907520179008156e-42,2.0865081990501104e-42,3.678148160740309e-39,9.727992974103512e-54,7.516918975012953e-44,1.7666870061788827e-54,3.76,0.0,0.7704945685315756,0.9999999992902256,1.8883632767846344e-35,2.8108702367711254e-28,9.982185715725385e-10,9.59546065122679e-10,3.8672506449208826e-11,2.712468201655349e-22,7.09773422099763e-10,4.6479036082983575e-26,1.0335463651979581e-26,1.0983601012094241e-35,1.1224710252793763e-43,1.4661881043407416e-24,1.3507948400642955e-24,1.1403592481709843e-23,7.272570671645342e-24,2.7987223029569284e-27,1.120147342623425e-30,3.661763938226459e-24,2.4399268399373407e-25,6.8400146352496065e-40,1.1354658890583025e-38,3.0410346865051306e-33,2.5835267005898017e-42,3.355314871841262e-28,7.720421459835511e-42,1.4512201108572128e-16,3.1813543550628466e-29,6.219496778043812e-41,1.085397296104444e-39,1.7888893378841482e-16,8.149888171232409e-16,4.254359098166018e-23
1.910251554603812e-16,0.9044462256375598,1.4898797233437355e-21,4.715794238308698e-19,1.3892705989278385e-26,1.6133615834555404e-30,0.0,0.0,1.6299766368635365e-15,2.0843185947043317e-28,1.0976082009955946e-33,1.0020061232379581e-33,4.27669246293725e-36,4.27458875716321e-45,7.246960357379378e-30,2.9137868163557733e-24,3.5777790517702995e-16,5.8658415286854996e-24,3.463635787366516e-41,2.902241090912287e-38,7.084894073259978e-22,2.714491516668325e-35,2.902440497620124e-16,1.707053585629847e-38,2.929681836897843e-28,1.1356034602246493e-36,5.576235055858086e-33,1.994527567103088e-40,1.3526019463414264e-41,1.6692069626315937e-41,2.9425191714857155e-38,1.5576069277708828e-52,1.2027073541199984e-42,2.8266999426883913e-53,3.76,0.0,0.7704945675333557,0.9999999985804515,1.5106910859547446e-34,1.124348274859961e-27,1.996437352971236e-09,1.9190923382349264e-09,7.734501473370586e-11,1.0849873483930595e-21,1.4195467792966186e-09,1.8591619135136074e-25,4.134186777611606e-26,8.78688080024782e-35,1.795953496537624e-42,5.864754802292006e-24,5.403179366235264e-24,4.5614373942760274e-23,2.9090285283628583e-23,1.1194921180553714e-26,4.480600663477891e-30,1.464705715035128e-23,9.759708886399046e-25,5.4720128896028135e-39,9.083728356678493e-38,2.4328279390597615e-32,4.133642867636994e-41,1.3421309672022203e-27,6.176343066716721e-41,2.9024405267646667e-16,1.272541934103674e-28,4.975600181278689e-40,8.683208559211143e-39,3.5777790517899663e-16,1.6299777273153363e-15,1.701743838473344e-22
3.820503311625184e-16,0.9044462259640536,3.468600666483323e-21,9.431593518037672e-19,5.557107825189041e-26,6.529226436515045e-30,0.0,0.0,3.259953437861073e-15,8.337275450559523e-28,8.780867371078393e-33,8.016087325584577e-33,3.421357097387504e-35,3.419671011566274e-44,2.898784110340465e-29,1.165514795310584e-23,7.155558470242494e-16,2.346337960378475e-23,2.770933076003963e-40,2.321793094676168e-37,2.833957867136967e-21,2.171593420085247e-34,5.804881234491026e-16,1.3656429626317597e-37,1.171872801479955e-27,9.08483292662926e-36,4.4609886216885026e-32,1.5972496898384727e-39,1.0820816869911829e-40,1.3353657202801977e-40,2.3540157110369625e-37,2.4957798612955238e-51,1.924332019960172e-41,4.522720458563433e-52,3.76,0.0,0.7704945655369159,0.9999999971609039,1.208553275842079e-33,4.4973934683898666e-27,3.9928749105966944e-09,3.838184898365034e-09,1.546900122212452e-10,4.339948900695013e-21,2.8390928477199896e-09,7.43664964257334e-25,1.653675370233584e-25,7.029502669538106e-34,2.873524277371868e-41,2.3459032695532094e-23,2.1612712359893756e-23,1.824574843971504e-22,1.1636113416823362e-22,4.477992979572067e-26,1.792248872494881e-29,5.858822581244607e-23,3.903883845120942e-24,4.3776109842731133e-38,7.26698265473449e-37,1.9462621136542718e-31,6.6138262420599445e-40,5.368562736579645e-27,4.94108251707472e-40,5.804881351069202e-16,5.090168059452415e-28,3.9804831639098454e-39,6.946613219743968e-38,7.155558470321161e-16,3.259955308750065e-15,6.806975324639429e-22
5.730755068646555e-16,0.904446226290547,5.8139523483330996e-21,1.4147396204060583e-18,1.1808891444520866e-25,1.3985907767756885e-29,0.0,0.0,4.88993023242019e-15,1.7716711441635906e-27,2.510779486653109e-32,2.2921061992688022e-32,9.782948171222051e-35,9.778121520322472e-44,6.159915992197066e-29,2.4767189626694736e-23,1.0733337879404748e-15,4.9859700925855117e-23,7.923179439480263e-40,6.638877299347755e-37,6.0221606271432325e-21,6.209400092425223e-34,8.707321920134736e-16,3.904885384501012e-37,2.4902297221703098e-27,2.697060565188618e-35,1.3243531666361217e-31,4.744486112885996e-39,3.2124301143646436e-40,3.964367096491267e-40,6.731014106196902e-37,9.448406022722303e-51,7.280085976404447e-41,1.711037063970802e-51,3.76,0.0,0.7704945635404761,0.9999999957413569,3.455707593411738e-33,9.556961364635078e-27,5.989312463050217e-09,5.75727747240075e-09,2.320349906273344e-10,9.222390399047337e-21,4.258638270173316e-09,1.5802883211008902e-24,3.5140611352353713e-25,2.010031609538522e-33,1.0576682876957901e-40,4.985046374217698e-23,4.592700493579085e-23,3.8772212540540755e-22,2.4726739207294825e-22,9.515771054621667e-26,3.8085426677856357e-29,1.244999717956128e-22,8.295753334064615e-24,1.2517232141692476e-37,2.077902786181635e-36,5.565092675908225e-31,2.521520850905816e-39,1.1408253153989882e-26,1.4128509105051439e-39,8.707322167863364e-16,1.0816607257776306e-27,1.1721530269962896e-38,1.9863048450027695e-37,1.0733337879571916e-15,4.889932651235371e-15,1.4464822065447415e-21
7.641006825667927e-16,0.9044462266170407,8.525934708882479e-21,1.8863202296382373e-18,2.0144638194269868e-25,2.4033135924449424e-29,0.0,0.0,6.51990702054089e-15,3.022262693057494e-27,5.295961490774779e-32,4.8347276855295166e-32,2.0635081183165062e-34,2.0624889495019066e-43,1.0508091508723276e-28,4.2249911678400294e-23,1.431111727925706e-15,8.505481415248732e-23,1.6712369497330544e-39,1.4003315165523066e-36,1.0273097695811938e-20,1.3097423335728742e-33,1.1609762554551259e-15,8.236534199430652e-37,4.24803892803786e-27,5.876754741446198e-35,2.8856906665724477e-31,1.0343207378943794e-38,6.9997162628961566e-40,8.638147366603869e-40,1.419765889295117e-36,2.460902906122549e-50,1.8949924746010898e-40,4.4538198249081926e-51,3.76,0.0,0.7704945615440363,0.9999999943218105,7.289089180043102e-33,1.6303051975146692e-26,7.985750010331803e-09,7.676370060342069e-09,3.093799499519782e-10,1.5732311293653642e-20,5.678183046656892e-09,2.6957863834502855e-24,5.994576435305767e-25,4.239801511809782e-33,2.6825422425457624e-40,8.503905659828777e-23,7.834605273485076e-23,6.614082799891138e-22,4.218090483572462e-22,1.6232842470734936e-25,6.496948299402387e-29,2.123822901830794e-22,1.4151579340744825e-23,2.6402468970865987e-37,4.382898607529582e-36,1.173839103743724e-30,6.784336116985801e-39,1.9461228058116368e-26,2.98013093860157e-39,1.1609762977147156e-15,1.845185947389654e-27,2.536663612741947e-38,4.189706811907588e-37,1.431111727954223e-15,6.5199097547712926e-15,2.467528368668667e-21
