Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81)
0.000171817827886356,0.7257681705812186,3.7915202377689035e-05,1.7159897929562352e-05,3.20291751865292e-05,0.0007230551352839764,0.0,0.0,0.00019467977267318735,2.945367493488995e-06,0.006535434549005772,0.00019567322262935665,2.836515294222634e-07,4.125584487311016e-15,5.31120182730118e-11,8.732816441151566e-08,0.0007771817318323472,0.0005628181119317868,4.808153049199729e-07,1.3111428560414688e-08,0.0012102855427125801,6.922937607254433e-10,6.024931495112818e-09,2.803955008404504e-06,4.7870388800293096e-08,0.002590958067765527,5.641355698609015e-09,1.0408049900203765e-05,3.851813966331667e-05,4.450243340218856e-08,1.0731403786929972e-08,9.341423528223237e-12,2.9077998181321233e-08,9.997805834965481e-09,3.76,0.0,1.8461271282897153e-06,0.991743459751328,0.002482989421533273,0.00012063939266470457,0.5327271155166549,0.5167526810183732,1.5046980072036538e-08,1.1662172976363605e-11,0.0005139947074718315,3.2857818970084325e-06,5.433145749603852e-10,7.026170775830292e-11,2.5437939596682537e-09,0.002275368756913215,3.492712968471852e-10,7.152766333570292e-06,6.7448280372020785e-06,0.00015824793900203867,0.0016869998212221944,3.3976339371938855e-06,3.830395662496615e-06,6.828311043279136e-13,1.410215709169744e-13,3.7144295042500406e-09,6.632558562705116e-10,3.3277046696152526e-05,1.3858012101685876e-06,0.0001358555193001025,2.093003879718475e-07,2.484499955254661e-12,1.9114938198293195e-08,2.3923199392828234e-06
0.00017241455911825914,0.7257870095417823,3.873415243260716e-05,1.7523806347534138e-05,3.271645336429162e-05,0.0007406158988741456,0.0,0.0,0.00019842765648248845,3.021479861307598e-06,0.006685798397598181,0.0002005394527650983,2.921912112268689e-07,4.407149510391878e-15,5.5527934413784775e-11,8.92774412493664e-08,0.0007928188539086639,0.0005687615203823507,4.990057864896236e-07,1.3437638090846494e-08,0.0012146872272216158,6.959025830771573e-10,6.2356359012619675e-09,2.932208532637536e-06,4.956019062745558e-08,0.0026543928364323364,5.7973507726600064e-09,1.0899617771297683e-05,4.023580008206265e-05,4.6519645617120126e-08,1.1200536183454773e-08,9.750523413737427e-12,2.9738170245243632e-08,1.0519607649881405e-08,3.76,0.0,1.837711664900815e-06,0.9915674410713055,0.002542881729518878,0.00012393021327041312,0.5328355051953838,0.5165425911475477,1.504082222224188e-08,1.1657461546635793e-11,0.0005139034827674807,3.3534827251474795e-06,5.545673082971868e-10,7.17374833447249e-11,2.5972604000439302e-09,0.0023253988291293414,3.4905827480228605e-10,7.304415085307375e-06,6.885914926469553e-06,0.0001613834670593453,0.0017218186410698749,3.4694875312525456e-06,3.911336150580715e-06,6.979357323679241e-13,1.4414050406185918e-13,3.796568411594647e-09,6.78872915672692e-10,3.3972840436964935e-05,1.4141237957444036e-06,0.0001419367309464847,2.1346968061393313e-07,2.536210446531688e-12,1.9510665323613547e-08,2.558508531854e-06
0.00017301129035016228,0.7258062244515809,3.956610157790676e-05,1.789329494961571e-05,3.341464434049538e-05,0.0007585622908830947,0.0,0.0,0.00020222171897130742,3.0993771800226557e-06,0.006839316868965338,0.00020551640852650802,3.009915060015674e-07,4.7066017709174745e-15,5.804402168144945e-11,9.126061548881702e-08,0.0008086640182037765,0.0005748268197443458,5.178580392747132e-07,1.3770162057267835e-08,0.0012190912551339717,6.995617763380611e-10,6.45299404396156e-09,3.0657750279156817e-06,5.130093373158823e-08,0.0027192185577473446,5.957603150060957e-09,1.1412675578932406e-05,4.202155061325013e-05,4.861936968886e-08,1.1688096085211765e-08,1.0175856530523438e-11,3.0410729798208244e-08,1.1069048576591972e-08,3.76,0.0,1.830223004560472e-06,0.9913877859783582,0.002604049400693995,0.00012730760871777278,0.5329461173371433,0.5163282663721676,1.5034546075533355e-08,1.1652655708284803e-11,0.0005138103734244092,3.422545203944566e-06,5.659819386828842e-10,7.32351097047506e-11,2.6515228236561752e-09,0.002376370878750988,3.488409928192616e-10,7.458381370706019e-06,7.029076159559379e-06,0.00016455809181461524,0.0017571385683008186,3.542409466400079e-06,3.993477337046238e-06,7.132964480380388e-13,1.4731228966734353e-13,3.880098633474717e-09,6.948300756994715e-10,3.4678831383174065e-05,1.4428406456310808e-06,0.00014826191545853378,2.176924364446916e-07,2.588667561383954e-12,1.9912002985592103e-08,2.735617222193721e-06
0.0001736080215820654,0.7258258208967102,4.041103257354394e-05,1.8268353166543514e-05,3.412375007327513e-05,0.0007769007310395024,0.0,0.0,0.00020606147837020245,3.179087451705343e-06,0.0069960393354926926,0.00021060611438331557,3.100597785955608e-07,5.0249459165050185e-15,6.066366603364188e-11,9.327781136243097e-08,0.0008247158015586584,0.0005810168331165305,5.37393056910498e-07,1.4109043252043029e-08,0.0012234979080566917,7.0327332960611e-10,6.677152487200225e-09,3.2048386466899338e-06,5.309353992072187e-08,0.002785457637708929,6.122233964060306e-09,1.1948047695274269e-05,4.3877562468147654e-05,5.0804399621153646e-08,1.2194664190734707e-08,1.0617954319944872e-11,3.1095798914502e-08,1.1647558518543172e-08,3.76,0.0,1.8236338291779076e-06,0.991204441306034,0.0026665122706456975,0.0001307736861396466,0.5330589887137638,0.5161096460905334,1.5028149729261905e-08,1.1647754119842918e-11,0.0005137153518877897,3.492988636919624e-06,5.775575672648853e-10,7.475449847325614e-11,2.706578465072531e-09,0.002428294022511802,3.486193924053045e-10,7.614660268417075e-06,7.174303209058491e-06,0.00016777133096167643,0.001792957693210652,3.6163942596623055e-06,4.076812924400072e-06,7.289138322240394e-13,1.5053704620936593e-13,3.965023257671918e-09,7.111328197171035e-10,3.539497397874146e-05,1.4719494974914328e-06,0.00015483902385787055,2.219681728865933e-07,2.6418672967263273e-12,2.031891511550847e-08,2.9243017720038313e-06
0.00017420475281396854,0.7258458044530516,4.1268916329577624e-05,1.864896558675579e-05,3.484376406040384e-05,0.000795637646026955,0.0,0.0,0.00020994640882608258,3.260638292403751e-06,0.007156015209196597,0.00021581060749337254,3.1940354115270924e-07,5.363230626817054e-15,6.339031177305488e-11,9.532912950500874e-08,0.0008409725958192163,0.0005873344111029301,5.576322519696344e-07,1.4454321099078932e-08,0.0012279074780804252,7.070392922327467e-10,6.908256743183824e-09,3.3495876621384755e-06,5.4938910579308e-08,0.0028531324321968087,6.291368172958768e-09,1.2506582650852575e-05,4.5806044479158524e-05,5.307758694737864e-08,1.2720830277007614e-08,1.1077358628826161e-11,3.179349626727259e-08,1.2256635885764754e-08,3.76,0.0,1.8179185270927715e-06,0.9910173541026827,0.0027302901591646175,0.00013433059249020666,0.5331741561872648,0.51588667004739,1.502163130016896e-08,1.164275544767025e-11,0.0005136183907141054,3.564832203742425e-06,5.892931299741654e-10,7.629554012190804e-11,2.762423816260252e-09,0.002481177074893848,3.483934155347411e-10,7.773244814665068e-06,7.321585579127118e-06,0.00017102265649068346,0.001829273674573596,3.6914352770792055e-06,4.161335317631356e-06,7.447882705362821e-13,1.5381485180674398e-13,4.051344308350568e-09,7.277866190245281e-10,3.6121212688897997e-05,1.501447719050222e-06,0.0001616761513180865,2.2629635549552719e-07,2.6958048935918563e-12,2.0731359697833008e-08,3.125251976690762e-06
0.00017480148404587167,0.7258661806820668,4.213971150563682e-05,1.903511180955294e-05,3.557467105592466e-05,0.000814779464242709,0.0,0.0,0.00021387594006079286,3.3440568803253053e-06,0.007319293908723695,0.00022113193653968866,3.2903045096178936e-07,5.722549415372648e-15,6.622745840775476e-11,9.741464591936376e-08,0.0008574326048114732,0.0005937824296334474,5.78597446679876e-07,1.4806031501448796e-08,0.0012323202678053715,7.108617745343625e-10,7.146450958728015e-09,3.500214419755143e-06,5.683792421302749e-08,0.002922265223393727,6.465134676775972e-09,1.3089153372706302e-05,4.7809241860070534e-05,5.54418395083692e-08,1.3267192741075348e-08,1.1554621490898388e-11,3.250393693004007e-08,1.2897850327549258e-08,3.76,0.0,1.8130531015960478e-06,0.9908264716807288,0.0027954028542530973,0.00013798051457143695,0.5332916566854777,0.5156592783959533,1.501498892572481e-08,1.1637658367284351e-11,0.0005135194625966854,3.6380949399140073e-06,6.011873931991173e-10,7.785810335510352e-11,2.8190546051709777e-09,0.002535028528876975,3.4816300471351355e-10,7.934125941051044e-06,7.470910752261945e-06,0.00017431149401180273,0.001866083729150529,3.7675246999762777e-06,4.247035586451348e-06,7.609199452799042e-13,1.571457425646103e-13,4.139062702461881e-09,7.44796927086737e-10,3.685748172234534e-05,1.5313322997920298e-06,0.00016878153256551326,2.3067639719851925e-07,2.750474817215597e-12,2.1149288616381557e-08,3.3391929861104255e-06
0.0001753982152777748,0.7258869551264858,4.302336412070537e-05,1.942676630293609e-05,3.631644679331754e-05,0.0008343326103570131,0.0,0.0,0.00021784945711369883,3.429369902728167e-06,0.007485924825381769,0.00022657216050872206,3.389483078424186e-07,6.104041337042679e-15,6.917865716362237e-11,9.95344109494164e-08,0.0008740938415794115,0.00060036378763423,6.003108621970332e-07,1.5164206690607292e-08,0.0012367365903444645,7.14742948439608e-10,7.391877588765046e-09,3.6569152785386946e-06,5.8791433944583405e-08,0.0029928781953290086,6.64366643435561e-09,1.3696657393604606e-05,4.988943483656857e-05,5.7900120039355e-08,1.3834358097931397e-08,1.2050304878449891e-11,3.322723217775402e-08,1.3572845526150813e-08,3.76,0.0,1.8090150826710246e-06,0.9906317416672479,0.0028618700956321865,0.00014172567901145388,0.5334115271767634,0.5154274117615246,1.500822076553033e-08,1.1632461564722554e-11,0.0005134185403919172,3.712795715938601e-06,6.132389496522215e-10,7.944203452775068e-11,2.876465775062932e-09,0.0025898565364427125,3.4792810304515145e-10,8.097292414279438e-06,7.622264138269859e-06,0.00017763722215535934,0.0019033846216824626,3.844653492495244e-06,4.333903428967268e-06,7.773088275101005e-13,1.605297109356157e-13,4.228178206620411e-09,7.621691735528435e-10,3.7603704764001145e-05,1.5615998431070372e-06,0.00017616353675459887,2.3510765760884455e-07,2.8058707379951274e-12,2.157264750733791e-08,3.5668866404599807e-06
0.00017599494650967794,0.7259081333059028,4.391980717503199e-05,1.982389826679044e-05,3.7069057716341804e-05,0.0008543034996764067,0.0,0.0,0.00022186630017205348,3.516603501627836e-06,0.007655957288232722,0.00023213334740993514,3.491650510423197e-07,6.5088915896738625e-15,7.224750713891229e-11,1.0168844826420746e-07,0.0008909541259026425,0.0006070814045465338,6.227951063772662e-07,1.552887507770526e-08,0.0012411567693025654,7.186850480676699e-10,7.644677057420707e-09,3.819890541393173e-06,6.080026496731682e-08,0.003064993408560647,6.827100580508152e-09,1.4330017030309942e-05,5.2048937144455584e-05,6.045544455863047e-08,1.4422940433819872e-08,1.2564980423379022e-11,3.3963489287835485e-08,1.4283342048754222e-08,3.76,0.0,1.8057834417560395e-06,0.9904331120557937,0.0029297115577615043,0.00014556835219224087,0.5335338046438408,0.51519101130662,1.500132500277902e-08,1.162716373793548e-11,0.0005133155971461065,3.788953216010982e-06,6.254462144520168e-10,8.10471570877768e-11,2.9346514646596936e-09,0.0026456688888662223,3.47688654298147e-10,8.26273077808859e-06,7.775629025717487e-06,0.00018099917205366943,0.001941172655418409,3.922811370557511e-06,4.421927136985351e-06,7.939546692020333e-13,1.6396670410500872e-13,4.318689394613771e-09,7.799087580628956e-10,3.835979471963788e-05,1.5922465589264792e-06,0.00018383066180515908,2.395894424233118e-07,2.861985513430572e-12,2.2001375619944595e-08,3.8091328183052524e-06
0.00017659167774158107,0.7259297207122758,4.4828960286025e-05,2.0226471502094603e-05,3.783246071872806e-05,0.0008746985323151921,0.0,0.0,0.0002259257644927287,3.6057832184360307e-06,0.00782944052828226,0.00023781757293680724,3.596887556219969e-07,6.938331997860207e-15,7.543765109204007e-11,1.0387675385659718e-07,0.0009080110821107769,0.0006139382176933071,6.460731599954947e-07,1.5900061107529304e-08,0.0012455811387304594,7.226903702325815e-10,7.904987407206003e-09,3.989344374368318e-06,6.286521196405113e-08,0.0031386327740164305,7.0155785427537426e-09,1.4990179528843494e-05,5.429009439339167e-05,6.311088055088297e-08,1.5033560814228287e-08,1.309922910691772e-11,3.4712811341659194e-08,1.503114025455185e-08,3.76,0.0,1.8033385093433586e-06,0.9902305312594104,0.002998946832388105,0.0001495108401244002,0.5336585260567404,0.5149500187975276,1.4994299845775713e-08,1.1621763598209856e-11,0.0005132106061229524,3.866585916246938e-06,6.378074214431829e-10,8.267327104631256e-11,2.9936049892467096e-09,0.0027024729968322015,3.474446029746406e-10,8.430425297670884e-06,7.930986536125847e-06,0.0001843966269097084,0.0019794436632270132,4.001986772437486e-06,4.511093563142417e-06,8.108569955662059e-13,1.6745662240596361e-13,4.410593605713504e-09,7.980210438484311e-10,3.912565347379144e-05,1.623268256889763e-06,0.00019179152819022736,2.441210029064091e-07,2.9188111711486164e-12,2.2435405685676095e-08,4.066770793455367e-06
0.0001771884089734842,0.7259517228053448,4.575072934003553e-05,2.063444428684889e-05,3.860660289391985e-05,0.0008955240871801183,0.0,0.0,0.00023002710041866687,3.696933937659835e-06,0.008006423641804466,0.00024362691906968756,3.7052762830347184e-07,7.393641366549019e-15,7.875277085495718e-11,1.0609929506057205e-07,0.0009252621372109782,0.000620937179493275,6.701683613599523e-07,1.627778511560484e-08,0.0012500100430524817,7.267612748686065e-10,8.172943936959682e-09,4.165484714390598e-06,6.498703649912455e-08,0.0032138180260187213,7.209246157191172e-09,1.5678117174711785e-05,5.661528229435706e-05,6.586954493847915e-08,1.566684664600258e-08,1.3653640917373447e-11,3.5475297026949105e-08,1.5818123253334802e-08,3.76,0.0,1.80166189524094e-06,0.9900239481647696,0.0030695954106426337,0.00015355548826654185,0.5337857283449085,0.5147043766722088,1.498714352950853e-08,1.1616259871618781e-11,0.000513103540831604,3.945712062487283e-06,6.50320619777794e-10,8.432015247854506e-11,3.0533188228083047e-09,0.002760275870412954,3.471958943803188e-10,8.60035790687376e-06,8.088315581182427e-06,0.00018782882165765112,0.002018192999341478,4.082166831125926e-06,4.601388090068605e-06,8.280150975412852e-13,1.7099931777176556e-13,4.503886903961284e-09,8.165113511327561e-10,3.990117166233691e-05,1.6546603400852214e-06,0.0002000548721648316,2.4870153546586956e-07,2.976338893116077e-12,2.2874663796717956e-08,4.340680597114457e-06
0.00017778514020538733,0.7259741450079681,4.668500616196882e-05,2.1047769259424457e-05,3.939142129608875e-05,0.0009167865157741743,0.0,0.0,0.00023416951349315403,3.790079829799954e-06,0.008186955552843477,0.00024956347262107266,3.816900027604944e-07,7.876145691885542e-15,8.219658236588194e-11,1.0835600959122386e-07,0.0009427045193446974,0.0006280812545228677,6.951043892766524e-07,1.666206318901415e-08,0.0012544438369666419,7.309001853717214e-10,8.448678829269957e-09,4.3485231651602265e-06,6.716646439210817e-08,0.0032905706945216984,7.408253782981542e-09,1.639482736606231e-05,5.902690474947159e-05,6.873460183444536e-08,1.632343099318089e-08,1.4228814475324076e-11,3.6251040441574486e-08,1.664625991155716e-08,3.76,0.0,1.8007364113360845e-06,0.9898133121873505,0.003141676664703266,0.00015770468128695824,0.5339154483684854,0.5144540281094405,1.4979854317270195e-08,1.16106513004973e-11,0.0005129943750552588,4.026349647708714e-06,6.629836707809271e-10,8.59875530582668e-11,3.1137845813092186e-09,0.002819084098949205,3.4694247469541427e-10,8.77250815847691e-06,8.24759282324465e-06,0.00019129494272018032,0.0020574155317872283,4.163337348665528e-06,4.692794601786138e-06,8.454280244974355e-13,1.745945922316829e-13,4.598564038610391e-09,8.353849503379805e-10,4.068622846114228e-05,1.6864177994062696e-06,0.0002086295384277865,2.5333018132406493e-07,3.0345590011492024e-12,2.3319069294580567e-08,4.631784381455791e-06
0.00017838187143729046,0.725996992701387,4.763166820469031e-05,2.1466393310040102e-05,4.018684271366321e-05,0.0009384921358262514,0.0,0.0,0.000238352164674728,3.885244293597519e-06,0.008371084974938195,0.00025562932372410086,3.931843343286177e-07,8.38721821651077e-15,8.577283031670012e-11,1.106468046115955e-07,0.0009603352565890133,0.0006353734164269438,7.209052443218376e-07,1.7052907031491097e-08,0.0012588828853161834,7.351095888522469e-10,8.732320768199915e-09,4.538674880917335e-06,6.940418308221825e-08,0.0033689120765941654,7.612756414898524e-09,1.7141332647754703e-05,6.15273918032596e-05,7.170926007137972e-08,1.7003951846324396e-08,1.4825356625794587e-11,3.704013089924807e-08,1.7517607901369332e-08,3.76,0.0,1.8005459967120182e-06,0.9895985733275887,0.0032152098290501472,0.00016196084276526713,0.5340477228887875,0.5141989170990945,1.4972430502324917e-08,1.1604936644941072e-11,0.0005128830828802628,4.108516389077549e-06,6.757942451238027e-10,8.767519962916339e-11,3.1749930072253033e-09,0.0028789038308764713,3.4668429104669084e-10,8.946853177843492e-06,8.408792639409005e-06,0.00019479412786727732,0.002097105635541465,4.24548277264216e-06,4.7852954575502196e-06,8.630945771841605e-13,1.782421964575492e-13,4.694618405907437e-09,8.54647055106872e-10,4.1480691392219764e-05,1.718535208564312e-06,0.00021752447221050014,2.5800602628945673e-07,3.0934609438249006e-12,2.3768534669678207e-08,4.941047780477905e-06
0.0001789786026691936,0.7260202712204268,4.8590578260210475e-05,2.1890257481076044e-05,4.099278345662455e-05,0.0009606472247543461,0.0,0.0,0.00024257417065522756,3.9824498977893e-06,0.008558860372119864,0.00026182656426527583,4.0501919411472156e-07,8.928279316394119e-15,8.948528241207738e-11,1.1297155583070088e-07,0.0009781511761173093,0.0006428166446798945,7.475952283853403e-07,1.745032383336157e-08,0.0012633275629315485,7.393920362937022e-10,9.023994548236273e-09,4.736158437811585e-06,7.170083899291695e-08,0.003448863207185502,7.8229137933605e-09,1.7918680704363045e-05,6.411919745493524e-05,7.479677050110165e-08,1.7709051345317164e-08,1.544388199704711e-11,3.784265273763943e-08,1.8434316787640188e-08,3.76,0.0,1.801075644980377e-06,0.9893796822279026,0.0032902139813353096,0.00016632643483175985,0.5341825885380235,0.513938988513433,1.4964870409616365e-08,1.1599114684325585e-11,0.0005127696387256658,4.1922297046852425e-06,6.88749820327526e-10,8.938279381588532e-11,3.236933955428246e-09,0.002939740753542018,3.46421291580286e-10,9.12336762024455e-06,8.571887089418681e-06,0.00019832546618099787,0.0021372571864731204,4.328586175015308e-06,4.878871468338222e-06,8.810133009574565e-13,1.8194182836824227e-13,4.792042012403694e-09,8.743028151487071e-10,4.228441614879284e-05,1.7510067197990595e-06,0.0002267487107888504,2.62728100632123e-07,3.1530332848995625e-12,2.4222965472700163e-08,5.269481263717106e-06
0.00017957533390109673,0.7260439858486402,4.956158419463881e-05,2.2319296876931104e-05,4.180914915882767e-05,0.0009832580129708673,0.0,0.0,0.00024683460428314585,4.081718322541164e-06,0.00875032991923612,0.00026815728626265284,4.172032624869693e-07,9.500796206287637e-15,9.333772323914463e-11,1.1533010663712233e-07,0.0009961489037332491,0.0006504139211993728,7.75198922453185e-07,1.7854316146903608e-08,0.001267778254441817,7.437501426130249e-10,9.323820675477133e-09,4.941195692643677e-06,7.405703490664428e-08,0.003530444829216786,8.038890511324126e-09,1.8727944310165282e-05,6.680479733179723e-05,7.800042306048265e-08,1.8439374955810424e-08,1.6085012525725003e-11,3.865868512942767e-08,1.9398631147499672e-08,3.76,0.0,1.8023113337042725e-06,0.9891565902305083,0.0033667080228952993,0.00017080395774224722,0.5343200817882824,0.5136741881793031,1.4957172397512736e-08,1.1593184218843467e-11,0.0005126540173731846,4.277506690007346e-06,7.01847678620212e-10,9.111001167793549e-11,3.299596380528745e-09,0.0030016000730595928,3.4615342553528025e-10,9.302023632154996e-06,8.73684588767983e-06,0.00020188799813048407,0.00217786355611091,4.412629233470391e-06,4.973501876192236e-06,8.991824793217404e-13,1.8569313179938344e-13,4.8908254399888576e-09,8.943573089193701e-10,4.309724644069076e-05,1.7838260603260377e-06,0.00023631137441639026,2.674953790671425e-07,3.2132636933399437e-12,2.4682260238593077e-08,5.6181414781082275e-06
