Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285)
2.0921987961113267e-05,0.8177382414916501,3.423920293688071e-08,4.5669678484860333e-07,2.998223230678106e-07,2.6719010508110967e-09,0.0,0.0,3.3434435495110585e-07,8.62357113858048e-13,6.822093172525063e-07,5.268208763695237e-09,7.933442255029356e-09,2.1441043381427194e-20,3.0679731280983395e-13,2.95468955132193e-10,6.995936792314622e-09,2.704397125914348e-09,5.315890957645042e-09,3.3031840767777347e-12,0.001111809772414636,2.2419600111472617e-09,8.228101548406952e-12,2.843711079588343e-14,1.276023831910485e-13,6.474005208054243e-09,4.487629625131472e-12,7.601736871749104e-16,3.2078857278332693e-16,3.037325513788002e-18,2.674294907278281e-15,1.863917340636823e-16,1.8610051170059026e-10,7.263229208999296e-17,3.76,0.0,2.9356954507085172e-05,0.999041106764447,9.270603830547118e-10,9.556756000291952e-14,0.633581251358238,0.6313565649114149,8.596511110655499e-08,1.2682445372563004e-10,0.0009576990158864031,2.4694300088318314e-07
2.1003733003014662e-05,0.8177390466343621,3.4495159902900176e-08,4.5989488958445493e-07,3.0331387750466373e-07,2.7128294736618086e-09,0.0,0.0,3.3704045236455494e-07,8.77780646345567e-13,6.888878643487787e-07,5.348743493380595e-09,7.968437369458951e-09,2.1852567616889288e-20,3.104125175216606e-13,2.9885482189839044e-10,7.104717397713397e-09,2.7468239761787728e-09,5.3781711484496115e-09,3.3536028129949628e-12,0.0011166531549594003,2.2517585958422268e-09,8.32244437609102e-12,2.932863141435451e-14,1.2959025404480954e-13,6.5788463194671485e-09,4.529726497884169e-12,7.840884224422006e-16,3.32136106819095e-16,3.1329116000707043e-18,2.7233262129155947e-15,1.8857046634308116e-16,1.8827218554996514e-10,7.439699540079493e-17,3.76,0.0,2.8273773766258804e-05,0.9990410966460849,9.42170186082093e-10,9.804469262339958e-14,0.6335871815750947,0.6313528000108803,8.593747850427864e-08,1.2682280789424444e-10,0.0009576990061870083,2.4801579490409116e-07
2.1085478044916056e-05,0.8177398461350032,3.475224382502129e-08,4.6310561412231065e-07,3.0683343677822547e-07,2.7542276006314473e-09,0.0,0.0,3.397459161913641e-07,8.934046084846469e-13,6.956078852792179e-07,5.430199480712099e-09,8.003433458405352e-09,2.2270576216010367e-20,3.140569935720535e-13,3.0226725245221584e-10,7.214758611394579e-09,2.7897577311563932e-09,5.440949836466242e-09,3.404612061856054e-12,0.0011214964907265415,2.261557089414961e-09,8.417527859693364e-12,3.02445016831566e-14,1.3160123609714757e-13,6.684983838787099e-09,4.572096722634209e-12,8.086616794066887e-16,3.4383771884057336e-16,3.23111662832399e-18,2.77312868038769e-15,1.9076675019529567e-16,1.9046128450663217e-10,7.619718319195309e-17,3.76,0.0,2.7232168967064444e-05,0.9990410864751341,9.574713662179639e-10,1.0057590133004374e-13,0.6335930701931404,0.6313489935561453,8.591088140468709e-08,1.268211878663602e-10,0.0009576989964372016,2.4908868122016593e-07
2.116722308681745e-05,0.8177406402100933,3.501045840565952e-08,4.6632898104166643e-07,3.103811424514831e-07,2.796099134525299e-09,0.0,0.0,3.4246073085771516e-07,9.092305828507499e-13,7.02369535715535e-07,5.512583943658711e-09,8.03843052991195e-09,2.2695151526921357e-20,3.1773088372873345e-13,3.057063700810892e-10,7.326070454549263e-09,2.833202688878688e-09,5.50422937215159e-09,3.4562168071361754e-12,0.0011263397792926958,2.271355491313411e-09,8.51335544117517e-12,3.118529208520293e-14,1.336355142954626e-13,6.792429296610002e-09,4.614741587783967e-12,8.339090944852696e-16,3.5590302298771466e-16,3.3320021114883307e-18,2.8237131644411955e-15,1.929806754156099e-16,1.9266789665090785e-10,7.803342543323423e-17,3.76,0.0,2.6230544290465527e-05,0.9990410762514329,9.729657150503437e-10,1.0316215245918171e-13,0.6335989188078739,0.631345147143389,8.58852800619972e-08,1.2681959265179522e-10,0.0009576989866368287,2.5016166016137444e-07
2.1248968128718845e-05,0.8177414290678423,3.526980736020485e-08,4.695650128988702e-07,3.139571365888095e-07,2.8384477955979416e-09,0.0,0.0,3.4518488087275537e-07,9.252601558374418e-13,7.091729720714302e-07,5.595904133670659e-09,8.073428592156462e-09,2.312637673247408e-20,3.214343310990145e-13,3.0917229831715056e-10,7.438662998485283e-09,2.8771631708301637e-09,5.568012110682729e-09,3.5084220613068195e-12,0.0011311830202471293,2.281153801001453e-09,8.609930569386404e-12,3.215158437406902e-14,1.3569327452803694e-13,6.901194293855471e-09,4.6576623866314344e-12,8.59846618767088e-16,3.6834185703081043e-16,3.4356307801169776e-18,2.87509066416204e-15,1.9521233212515654e-16,1.948921103709315e-10,7.990629908033601e-17,3.76,0.0,2.5267365170118784e-05,0.9990410659748191,9.88655035996086e-10,1.0580442597830433e-13,0.6336047289535538,0.6313412623075231,8.586063625599756e-08,1.268180212983738e-10,0.0009576989767857336,2.5123473206074266e-07
2.133071317062024e-05,0.8177422129084703,3.5530294417017774e-08,4.728137322274951e-07,3.1756156175717386e-07,2.8812773215907463e-09,0.0,0.0,3.479183508285537e-07,9.414949176435038e-13,7.160183515043051e-07,5.680167335746524e-09,8.108427653448017e-09,2.356433585704094e-20,3.2516747912999297e-13,3.126651609371248e-10,7.552546364802792e-09,2.921643522021848e-09,5.632300411952826e-09,3.5612328656518944e-12,0.0011360262131912351,2.2909520179581776e-09,8.707256700062783e-12,3.314397175857069e-14,1.3777470362746094e-13,7.011290502079896e-09,4.700860417387084e-12,8.86490523277676e-16,3.811642867499113e-16,3.542066602346739e-18,2.9272723247739116e-15,1.9746181077185265e-16,1.9713401436344644e-10,8.181638813698627e-17,3.76,0.0,2.434115594129782e-05,0.9990410556451297,1.0045411443565978e-09,1.0850371563143932e-13,0.63361050210555,0.631337340524544,8.583691323349215e-08,1.2681647289046767e-10,0.0009576989668837596,2.5230789725426416e-07
2.1412458212521634e-05,0.8177429919245107,3.5791923317425834e-08,4.760751615387177e-07,3.2119456102734827e-07,2.924591467769376e-09,0.0,0.0,3.5066112540005403e-07,9.5793646226042e-13,7.229058319169697e-07,5.7653808685002795e-09,8.143427722224359e-09,2.4009113773361553e-20,3.289304716087507e-13,3.16185081962196e-10,7.667730725570295e-09,2.9666481110649214e-09,5.697096640567035e-09,3.6146542903840866e-12,0.0011408693577380526,2.3007501416771903e-09,8.805337295822996e-12,3.41630590898146e-14,1.398799893740686e-13,7.1227296637905535e-09,4.744336983190755e-12,9.138574043148531e-16,3.943806103852012e-16,3.651374804136744e-18,2.98026943945619e-15,1.9972920213133543e-16,1.9939369763458043e-10,8.376428371743799e-17,3.76,0.0,2.345049758005865e-05,0.9990410452622004,1.020625867373791e-09,1.1126102908566181e-13,0.6336162396826036,0.6313333832137932,8.581407565199149e-08,1.2681494654759297e-10,0.0009576989569307503,2.5338115608081194e-07
2.149420325442303e-05,0.8177437663011095,3.605469781572077e-08,4.793493233216986e-07,3.248562779751112e-07,2.968394006961294e-09,0.0,0.0,3.5341318934502856e-07,9.745863874602373e-13,7.298355719593497e-07,5.85155208422832e-09,8.17842880704916e-09,2.446079620943558e-20,3.3272345266256963e-13,3.19732185657891e-10,7.784226303501096e-09,3.012181330244516e-09,5.762403165838561e-09,3.6686914347615e-12,0.0011457124535118024,2.3105481716659504e-09,8.904175826166201e-12,3.520946305074839e-14,1.4200932049938128e-13,7.235523592760762e-09,4.788093392128563e-12,9.419641888571824e-16,4.080013631592672e-16,3.7636218897781116e-18,3.034093451181524e-15,2.0201459730789757e-16,2.01671249500624e-10,8.575058410936226e-17,3.76,0.0,2.2594025529183372e-05,0.9990410348258666,1.0369110442862578e-09,1.1407738807874583e-13,0.6336219430490008,0.6313293917401328,8.579208952556519e-08,1.2681344142306175e-10,0.000957698946926547,2.5445450888205427e-07
2.1575948296324423e-05,0.8177445362163052,3.631862167915635e-08,4.826362400439661e-07,3.285468566824486e-07,3.0126887295932676e-09,0.0,0.0,3.5617452750402796e-07,9.91446294783802e-13,7.368077310301884e-07,5.938688368976448e-09,8.213430916609478e-09,2.4919469755462044e-20,3.365465667591598e-13,3.233065965339731e-10,7.902043372130216e-09,3.058247595593657e-09,5.828222361784923e-09,3.723349427204547e-12,0.0011505555001474408,2.320346107445137e-09,9.003775767469822e-12,3.628381234823762e-14,1.4416288668956183e-13,7.3496841743460925e-09,4.832130957249834e-12,9.708281400457703e-16,4.2203732187221186e-16,3.878875662677528e-18,3.0887559545732228e-15,2.0431808773542164e-16,2.0396675958880731e-10,8.777589483714113e-17,3.76,0.0,2.177042760757113e-05,0.9990410243359628,1.0533985263856812e-09,1.1695382856796427e-13,0.6336276135166624,0.6313253674160362,8.57709221727728e-08,1.2681195670268429e-10,0.0009576989368709915,2.555279560023732e-07
2.1657693338225818e-05,0.8177453018413043,3.65836986879467e-08,4.859359341518016e-07,3.322664417387524e-07,3.0574794437288806e-09,0.0,0.0,3.5894512480033106e-07,1.0085177895293638e-12,7.438224692787503e-07,6.026797142606852e-09,8.248434059713283e-09,2.538522187082602e-20,3.4039995870690057e-13,3.2690843934434484e-10,8.021192255991701e-09,3.1048513469673587e-09,5.894556607124413e-09,3.778633425413118e-12,0.0011553984972902322,2.330143948548041e-09,9.104140602987604e-12,3.738674790769698e-14,1.4634087858887628e-13,7.465223365801618e-09,4.876450996584062e-12,1.0004668627402094e-15,4.364995095705669e-16,3.997205246417652e-18,3.144268697782657e-15,2.066397651783138e-16,2.0628031783807464e-10,8.984082872556283e-17,3.76,0.0,2.0978441999873413e-05,0.9990410137923228,1.0700901770734732e-09,1.1989140088004354e-13,0.6336332523471548,0.6313213115035988,8.575054216659321e-08,1.2681049160352207e-10,0.0009576989267639242,2.56601497788786e-07
2.1739438380127212e-05,0.8177460633407418,3.68499326352653e-08,4.892484280706313e-07,3.3601517824201525e-07,3.1027699751060504e-09,0.0,0.0,3.6172496623989254e-07,1.0258024807415557e-12,7.50879947606517e-07,6.115885858865055e-09,8.283438245287152e-09,2.5858140891132768e-20,3.4428377365509417e-13,3.3053783908696163e-10,8.141683330796405e-09,3.151997048116881e-09,5.961408285272723e-09,3.834548616484028e-12,0.0011602414445953356,2.3399416945199833e-09,9.20527382284794e-12,3.8518923070303424e-14,1.4854348780316595e-13,7.582153196600215e-09,4.9210548331578926e-12,1.0308983091494704e-15,4.513992002909771e-16,4.1186811060974325e-18,3.2006435843868334e-15,2.0897972173243804e-16,2.086120144998583e-10,9.194600596392086e-17,3.76,0.0,2.0216855323293682e-05,0.9990410031947793,1.0869878719176474e-09,1.2289116986228046e-13,0.6336388607536224,0.6313172252164718,8.573091928627609e-08,1.2680904537268804e-10,0.000957698916605185,2.5767513459087043e-07
2.1821183422028607e-05,0.8177468208729346,3.7117327327244326e-08,4.925737442054158e-07,3.39793211800024e-07,3.1485641671745544e-09,0.0,0.0,3.645140369112895e-07,1.0433019812007383e-12,7.579803276688863e-07,6.205962005446844e-09,8.318443482374028e-09,2.633831603528907e-20,3.4819815709423204e-13,3.341949210037536e-10,8.263527023610157e-09,3.1996891867641386e-09,6.0287797843397735e-09,3.891100217028713e-12,0.001165084341727407,2.3497393449177576e-09,9.30717892405252e-12,3.968100379281927e-14,1.5077090690332826e-13,7.700485768751934e-09,4.965943795012132e-12,1.0621407845385605e-15,4.667479238796336e-16,4.243375069955335e-18,3.2578926753063325e-15,2.113380498260487e-16,2.1096194013885002e-10,9.409205417051986e-17,3.76,0.0,1.9484500768589456e-05,0.9990409925431643,1.1040934987099278e-09,1.259542150348277e-13,0.6336444399026456,0.631313109721722,8.57120244710412e-08,1.2680761728619334e-10,0.0009576989063946129,2.5874886676069183e-07
2.190292846393e-05,0.8177475745901227,3.7385886582974785e-08,4.959119049410469e-07,3.4360068853154985e-07,3.194865881133564e-09,0.0,0.0,3.6731232198566643e-07,1.0610179074127183e-12,7.651237718768662e-07,6.2970331040651955e-09,8.3534497801311e-09,2.6825837412632865e-20,3.521432548562737e-13,3.3787981058055755e-10,8.386733813032423e-09,3.247932274676277e-09,6.096673497126736e-09,3.948293473291205e-12,0.0011699271883602212,2.3595368993090955e-09,9.409859410475182e-12,4.087366885005339e-14,1.530233294288069e-13,7.82023325712437e-09,5.011119215218774e-12,1.0942129530117614e-15,4.825574708884465e-16,4.371360351278566e-18,3.3160281907437995e-15,2.1371484222072324e-16,2.1333018563377102e-10,9.627960845758995e-17,3.76,0.0,1.8780256312428685e-05,0.9990409818373093,1.1214089575230892e-09,1.2908163074415583e-13,0.6336499909160288,0.6313089661416192,8.569382977555499e-08,1.2680620664783782e-10,0.000957698896132046,2.5982269465273395e-07
2.1984673505831396e-05,0.8177483246387044,3.765561423450699e-08,4.992629326427445e-07,3.4743775506753627e-07,3.241678995969186e-09,0.0,0.0,3.7011980671667994e-07,1.0789518795988296e-12,7.723104433987677e-07,6.38910671051718e-09,8.388457147827774e-09,2.732079603011132e-20,3.5611921311493886e-13,3.4159263354705954e-10,8.511314229375338e-09,3.296730847740397e-09,6.1650918211232245e-09,4.006133661266368e-12,0.0011747699841763016,2.3693343572721574e-09,9.513318792861111e-12,4.2097610039988886e-14,1.5530094989109004e-13,7.941407909764145e-09,5.05658243189805e-12,1.127133843373281e-15,4.988398975489563e-16,4.50271157060139e-18,3.3750625121431568e-15,2.1611019201229475e-16,2.157168421781408e-10,9.850931149661162e-17,3.76,0.0,1.8103042998361825e-05,0.9990409710770447,1.1389361607685385e-09,1.3227452631769795e-13,0.6336555148725186,0.6313047955553565,8.56763083271162e-08,1.2680481278814364e-10,0.0009576988858173218,2.608966186238316e-07
2.206641854773279e-05,0.8177490711594577,3.792651412685166e-08,5.026268496564554e-07,3.5130455855228395e-07,3.289007408492019e-09,0.0,0.0,3.7293647644044017e-07,1.0971055216863841e-12,7.795405061618966e-07,6.4821904147508505e-09,8.423465594843735e-09,2.7823283799506963e-20,3.601261783860118e-13,3.453335158767449e-10,8.637278854843194e-09,3.346089466038455e-09,6.23403715850469e-09,4.064626086818424e-12,0.00117961272886657,2.379131718395042e-09,9.617560588826273e-12,4.335353239160616e-14,1.576039637772186e-13,8.064022048219401e-09,5.102334788235513e-12,1.1609228550661505e-15,5.156075308249965e-16,4.637504778195646e-18,3.4350081841697185e-15,2.185241926317833e-16,2.1812200128104364e-10,1.0078181358405403e-16,3.76,0.0,1.745182328377557e-05,0.9990409602622002,1.1566770332541318e-09,1.355340262196844e-13,0.6336610128094569,0.6313005990007026,8.565943428448474e-08,1.2680343506332964e-10,0.0009576988754502774,2.619706390331064e-07
2.2148163589634185e-05,0.8177498142877595,3.819859011798145e-08,5.06003678309257e-07,3.5520124664463477e-07,3.3368550333747215e-09,0.0,0.0,3.757623165754538e-07,1.1154804612994872e-12,7.868141248542432e-07,6.576291840932145e-09,8.458475130667107e-09,2.833339354471298e-20,3.6416429752765867e-13,3.4910258378685986e-10,8.764638323712342e-09,3.396012713922319e-09,6.3035119161299835e-09,4.123776085799712e-12,0.0011844554221300053,2.388928982275322e-09,9.722588322857124e-12,4.464215437543009e-14,1.599325675533037e-13,8.188088067863365e-09,5.148377632499131e-12,1.195599764190208e-15,5.328729735451257e-16,4.775817476856644e-18,3.495877916711433e-15,2.2095693784632722e-16,2.2054575476789383e-10,1.0309777270752772e-16,3.76,0.0,1.682559945029603e-05,0.9990409493926048,1.174633512242235e-09,1.3886127020817508e-13,0.6336664857243698,0.6312963774755925,8.564318279829072e-08,1.2680207285432462e-10,0.0009576988650307482,2.6304475624190493e-07
2.222990863153558e-05,0.8177505541537898,3.847184607883304e-08,5.093934409097624e-07,3.5912796751915226e-07,3.3852258031895946e-09,0.0,0.0,3.7859731262256377e-07,1.1340783297502145e-12,7.941314649261703e-07,6.671418647511759e-09,8.493485764892694e-09,2.885121900905771e-20,3.682337177407569e-13,3.5289996373838117e-10,8.893403322511548e-09,3.4465052000889923e-09,6.373518505539127e-09,4.183589024169747e-12,0.0011892980636733178,2.3987261485195862e-09,9.828405526310614e-12,4.5964208116830603e-14,1.622869586680524e-13,8.31361843821897e-09,5.194712318056424e-12,1.2311847296000209e-15,5.506491096158667e-16,4.917728644987595e-18,3.5576845869013976e-15,2.2340852176011477e-16,2.2298819478119943e-10,1.0545785461235541e-16,3.76,0.0,1.6223412075205603e-05,0.9990409384680865,1.19280754750802e-09,1.4225741349329585e-13,0.6336719345764955,0.6312921319396565,8.562752997296354e-08,1.2680072556581934e-10,0.0009576988545585701,2.64118970613739e-07
2.2311653673436973e-05,0.8177512908827335,3.8746285893309616e-08,5.12796159748526e-07,3.630848698673e-07,3.4341236684461786e-09,0.0,0.0,3.814414501648892e-07,1.152900762030157e-12,8.014926925921004e-07,6.7675785272920396e-09,8.528497507220284e-09,2.937685486267858e-20,3.7233458656923714e-13,3.5672578243599607e-10,9.023584590202736e-09,3.497571557656005e-09,6.444059342951246e-09,4.2440702981145245e-12,0.0011941406532106364,2.4085232167430195e-09,9.935015737414431e-12,4.732043961210618e-14,1.6466733555630251e-13,8.44062570328449e-09,5.241340203391604e-12,1.2676982990836016e-15,5.689491093167897e-16,5.063318759985797e-18,3.620441241161857e-15,2.258790388153142e-16,2.2544941378132433e-10,1.0786273286856174e-16,3.76,0.0,1.5644338561531926e-05,0.9990409274884724,1.2112011013980085e-09,1.4572362689668696e-13,0.6336773602882554,0.6312878633156904,8.561245283012173e-08,1.2679939262535426e-10,0.000957698844033577,2.65193282514228e-07
2.2393398715338368e-05,0.8177520245949701,3.902191345828399e-08,5.162118570984541e-07,3.6707210289861907e-07,3.4835525976288703e-09,0.0,0.0,3.8429471486776414e-07,1.1719493968023226e-12,8.08897974832202e-07,6.864779207493859e-09,8.563510367453078e-09,2.991039670994586e-20,3.7646705190043925e-13,3.6058016682809187e-10,9.155192918362174e-09,3.5492164442369706e-09,6.515136849262705e-09,4.305225334166123e-12,0.0011989831904632067,2.4183201865689874e-09,1.0042422501267568e-11,4.871160894737988e-14,1.670738976425675e-13,8.56912248186031e-09,5.2882626521227505e-12,1.305161415622783e-15,5.877864346784995e-16,5.212669821933812e-18,3.6841610972698685e-15,2.28368583793004e-16,2.27929504547249e-10,1.10313088938285e-16,3.76,0.0,1.5087491724556721e-05,0.9990409164535893,1.2298161488888588e-09,1.4926109701217023e-13,0.6336827637466657,0.6312835724910695,8.559792927336845e-08,1.2679807348244253e-10,0.0009576988334556027,2.6626769231104453e-07
2.2475143757239762e-05,0.8177527554062596,3.929873268360196e-08,5.196405552152154e-07,3.7108981634190193e-07,3.53351657723455e-09,0.0,0.0,3.8715709247867486e-07,1.1912258763934031e-12,8.163474793940735e-07,6.963028449823511e-09,8.598524355496165e-09,3.045194109693654e-20,3.8063126196547985e-13,3.6446324410675385e-10,9.288239151362075e-09,3.6014445420173197e-09,6.586753450045415e-09,4.3670595893225345e-12,0.0012038256751590985,2.4281170576286446e-09,1.0150629369841116e-11,5.0138490520338026e-14,1.695068453445893e-13,8.699121467876656e-09,5.335481033019024e-12,1.3435954237361194e-15,6.071748449445872e-16,5.365865377598883e-18,3.748857546444837e-15,2.3087725181410425e-16,2.3042856017732953e-10,1.1280961224361296e-16,3.76,0.0,1.4552018432579013e-05,0.9990409053632625,1.2486546776463965e-09,1.5287102636764247e-13,0.6336881458046966,0.6312792603191067,8.558393805443786e-08,1.267967676077265e-10,0.0009576988228244802,2.6734220037386075e-07
2.2556888799141157e-05,0.81775348342792,3.957674749208632e-08,5.230822763376559e-07,3.7513816044636556e-07,3.5840196118102425e-09,0.0,0.0,3.900285688271972e-07,1.210731846786399e-12,8.238413747944278e-07,7.0623340505396034e-09,8.633539481355056e-09,3.100158551895857e-20,3.848273653396309e-13,3.683751417077742e-10,9.42273418655263e-09,3.654260557830199e-09,6.658911575545332e-09,4.429578551167801e-12,0.0012086681070329298,2.437913829560557e-09,1.0259639901979349e-11,5.160187326484153e-14,1.7196638007689995e-13,8.830635430722467e-09,5.382996720017879e-12,1.3830220759052042e-15,6.271284021186274e-16,5.522990544743916e-18,3.814544155458103e-15,2.3340513834030447e-16,2.329466740900548e-10,1.153530002348448e-16,3.76,0.0,1.4037098299850232e-05,0.9990408942173172,1.2677186880848924e-09,1.5655463358820227e-13,0.6336935072825801,0.6312749276203626,8.557045874064129e-08,1.2679547449216688e-10,0.0009576988121400413,2.684168070742975e-07
2.263863384104255e-05,0.8177542087669959,3.985596181954123e-08,5.265370426882132e-07,3.792172859828217e-07,3.635065723990783e-09,0.0,0.0,3.929091298249324e-07,1.2304689576136019e-12,8.313798303207737e-07,7.1627038405199536e-09,8.668555755134321e-09,3.15594284281255e-20,3.890555109427131e-13,3.723159873106685e-10,9.558688974444452e-09,3.7076692232325496e-09,6.731613660681136e-09,4.492787737992394e-12,0.0012135104858255964,2.4477105020103373e-09,1.0369457663401073e-11,5.310256087844072e-14,1.744527042543931e-13,8.96367721557526e-09,5.430811092242316e-12,1.4234635390852748e-15,6.476614765973053e-16,5.684132036753307e-18,3.881234668764782e-15,2.359523391749948e-16,2.3548394002480314e-10,1.179439584591814e-16,3.76,0.0,1.354194242967872e-05,0.9990408830155771,1.2870101934265906e-09,1.6031315356051847e-13,0.6336988489690657,0.6312705751839,8.555747168356263e-08,1.2679419364626276e-10,0.0009576988014021175,2.6949151278587536e-07
2.2720378882943946e-05,0.8177549315264246,4.013637961475701e-08,5.300048764733354e-07,3.8332734424484645e-07,3.6866589545365185e-09,0.0,0.0,3.9579876146544237e-07,1.2504388621499378e-12,8.389630160331002e-07,7.264145685328511e-09,8.703573187036266e-09,3.212556924098368e-20,3.9331584803950143e-13,3.7628590883870406e-10,9.696114518891428e-09,3.761675294581353e-09,6.804862145043091e-09,4.55669269891389e-12,0.0012183528112840142,2.457507074630308e-09,1.048008622670127e-11,5.46413720528241e-14,1.769660212959045e-13,9.09825974373211e-09,5.478925534018172e-12,1.4649424013010145e-15,6.687887528907728e-16,5.8493781875770176e-18,3.94894301065805e-15,2.385189504641949e-16,2.380404520425964e-10,1.2058320062984663e-16,3.76,0.0,1.3065792205777918e-05,0.9990408717578658,1.306531219761484e-09,1.6414783759844613e-13,0.633704171622629,0.6312662037684943,8.554495798895547e-08,1.267929245993016e-10,0.0009576987906105397,2.7056631788396745e-07
2.280212392484534e-05,0.8177556518051934,4.041800483951547e-08,5.334857998839002e-07,3.8746848704994644e-07,3.738803362371027e-09,0.0,0.0,3.986974498241847e-07,1.2706432173066647e-12,8.465911027655564e-07,7.366667485282284e-09,8.738591787359695e-09,3.2700108346189045e-20,3.976085262401427e-13,3.802850344589352e-10,9.835021877274014e-09,3.8162835531100604e-09,6.87865947289209e-09,4.62129901399788e-12,0.0012231950831608706,2.4673035470791622e-09,1.0591529171352984e-11,5.621914070723223e-14,1.7950653562780018e-13,9.234396012941615e-09,5.527341434891407e-12,1.5074816783284458e-15,6.905252354313491e-16,6.018818976996226e-18,4.017683287446086e-15,2.411050686974829e-16,2.406163045268537e-10,1.2327144869564183e-16,3.76,0.0,1.2607918130006536e-05,0.9990408604440053,1.326283806107343e-09,1.6805995360989898e-13,0.6337094759726335,0.6312618141037962,8.553289948779561e-08,1.267916668986383e-10,0.000957698779765137,2.7164122274575375e-07
2.2883868966746735e-05,0.8177563696984894,4.070084146859547e-08,5.369798350956361e-07,3.9164086674072554e-07,3.791503024618854e-09,0.0,0.0,4.016051810584462e-07,1.2910836836254265e-12,8.542642621281321e-07,7.470277175518275e-09,8.77361156649873e-09,3.3283147112236e-20,4.0193369550058483e-13,3.843134925822491e-10,9.975422160682917e-09,3.871498805005196e-09,6.953008093158886e-09,4.6866122943791806e-12,0.0012280373012143863,2.477099919021652e-09,1.070379008370949e-11,5.783671622486811e-14,1.8207445268757483e-13,9.372099097737015e-09,5.576060189645456e-12,1.5511048204638244e-15,7.128862544716806e-16,6.192546056213994e-18,4.0874697896518585e-15,2.437107907089249e-16,2.4321159218414273e-10,1.2600943291093523e-16,3.76,0.0,1.2167618704720024e-05,0.9990408490738175,1.3462700044699944e-09,1.7205078626498512e-13,0.6337147627204485,0.6312574068914487,8.552127870844472e-08,1.2679042010900143e-10,0.0009576987688657385,2.727162277501779e-07
2.296561400864813e-05,0.8177570852978484,4.098489348977913e-08,5.404870042695467e-07,3.958446361860474e-07,3.844762036643303e-09,0.0,0.0,4.045219414072762e-07,1.3117619252726624e-12,8.6198266650834e-07,7.574982726060462e-09,8.80863253494168e-09,3.387478789523934e-20,4.0629150612301954e-13,3.8837141186342104e-10,1.0117326534103221e-08,3.927325881483143e-09,7.0279104594434865e-09,4.752638182383296e-12,0.001232879465208085,2.486896190128283e-09,1.081687255700673e-11,5.949496369233548e-14,1.846699789274586e-13,9.511382149770287e-09,5.6250831983185764e-12,1.5958357193804534e-15,7.358874720734998e-16,6.3706527737744025e-18,4.1583169942359415e-15,2.4633621367800394e-16,2.4582641004493054e-10,1.2879789190608899e-16,3.76,0.0,1.1744219358020973e-05,0.9990408376471231,1.3664918799038572e-09,1.7612163716541344e-13,0.6337200325405238,0.6312529828061626,8.551007884988224e-08,1.2678918381182655e-10,0.0009576987579121731,2.7379133327790466e-07
2.3047359050549524e-05,0.8177577986912918,4.1270164903858274e-08,5.440073295523348e-07,4.000799487821984e-07,3.8985845120842086e-09,0.0,0.0,4.0744771719141975e-07,1.3326796100343676e-12,8.697464890728939e-07,7.680792141886763e-09,8.843654703269971e-09,3.4475134046768517e-20,4.1068210875633855e-13,3.924589212011787e-10,1.0260746216598895e-08,3.983769638867109e-09,7.103369030014763e-09,4.819382351648163e-12,0.001237721574910573,2.496692360075027e-09,1.0930780191366035e-11,6.119476414213694e-14,1.8729332181803321e-13,9.652258398147353e-09,5.67441186622124e-12,1.6416987150743498e-15,7.595448881881272e-16,6.553234201813601e-18,4.230239566842607e-15,2.489814351305483e-16,2.4846085346433224e-10,1.3163757275832675e-16,3.76,0.0,1.1337071410261912e-05,0.9990408261637419,1.386951510572731e-09,1.8027382501517875e-13,0.6337252860814215,0.6312485424967502,8.549928375596512e-08,1.267879576046149e-10,0.0009576987469042673,2.7486653971128037e-07
2.3129104092450918e-05,0.8177585099634643,4.155665972464141e-08,5.475408330768308e-07,4.043469584540484e-07,3.9529745828957835e-09,0.0,0.0,4.1038249481324956e-07,1.3538384093112102e-12,8.775559037693899e-07,7.787713462996073e-09,8.87867808215712e-09,3.508428992173293e-20,4.151056543965992e-13,3.965761497382762e-10,1.040569248149774e-08,4.040834958664271e-09,7.179386267810204e-09,4.886850507246148e-12,0.0012425636300953252,2.506488428543041e-09,1.104551659379709e-11,6.293701479826403e-14,1.899446898518563e-13,9.794741149764322e-09,5.72404760395355e-12,1.6887186028996805e-15,7.83874846829872e-16,6.740387162646259e-18,4.303252364069365e-15,2.516465529396616e-16,2.5111501812285924e-10,1.34529231063043e-16,3.76,0.0,1.0945551080217054e-05,0.9990408146234929,1.4076509878108424e-09,1.8450868579253318e-13,0.6337305239668117,0.6312440865871195,8.54888778906753e-08,1.2678674110031672e-10,0.0009576987358418478,2.75941847434293e-07
