Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189),S(4414),CF2(43),CF2O(49),S(4555),S(5169),C2F(4087),F(37),C2H3F2(66),S(4570),CHF3(42),CHO2(165),S(459),C2H2F2(59),CHF2O(616),CHFO2(172),S(4185),S(3185),CFO(51),C#CC(5436),CFO3(6311),C3H4(6313),S(3720),C3H4(6745),C2H2F3(67),C2H2F3(68),S(3125),C2H4(456),S(1075),S(4373),C3H3(4302),C3H3(8085),CHF(40),CF(50)
1.1545133984086616e-19,0.8011514432314264,7.482301667453354e-24,7.095780692214317e-24,6.354472197005749e-34,4.294110088646795e-36,0.0,0.0,8.453137975246588e-19,1.1375091367900859e-33,1.2995549019490292e-44,1.4085241858524952e-44,3.0624640579465434e-41,2.532777459559916e-56,3.8363369922465284e-38,6.199333567270767e-32,1.933912574821228e-20,9.867967735431354e-32,1.3391236389625361e-53,1.960901131631347e-51,3.513931241252601e-30,1.9434345649214264e-47,9.125079846666496e-21,1.1596248135052357e-49,4.2721456046485386e-36,7.083337894576351e-47,1.4328783003053328e-28,2.879017950463305e-36,5.270125164324591e-53,9.191533609548267e-53,1.6363888173812247e-49,3.914831275079808e-52,2.0069882137592886e-41,9.811401638174585e-54,3.76,0.0,0.767041523500734,0.9999999999995657,3.0439121529094014e-45,5.577894386129941e-18,1.4874890186138326e-13,1.423835634660058e-13,6.365338395377304e-15,1.0852563380991566e-29,4.3428730326861304e-13,1.0141465302041892e-33,1.117049179846542e-34,6.859733262444766e-37,1.9823271835028848e-47,9.865906707898906e-32,9.268119063664964e-32,5.900572010387903e-31,4.191595518937216e-31,4.722869777765798e-35,2.0579368884205295e-36,3.0921276133519253e-22,2.2279808030907054e-32,4.1793442191243905e-46,1.8206110700904785e-48,3.4118371969348786e-43,1.4680308548058453e-55,4.3922409169940014e-36,1.0743609053198258e-43,9.125079846728684e-21,6.917064142949469e-36,1.9947074144735135e-52,2.399239336801296e-50,1.9339125748062016e-20,1.8719589415522474e-19,9.014021990579477e-30,2.3648718135919897e-24,6.581253856518666e-19,5.939692302072714e-33,1.6957978095645382e-49,7.540885807431458e-62,2.970061247389867e-45,4.930374458313681e-62,2.081978413920972e-51,1.812599746655921e-65,5.577894386130075e-18,5.614962899550131e-35,1.307845755549942e-69,9.17022207276039e-70,2.4127867557420054e-67,3.09212904381119e-22,3.242797981314532e-31,5.26224259539851e-51,5.534842924450852e-38,7.260879205082635e-48,7.338866247594481e-52,9.541584013060229e-43,3.0078145755794035e-35,1.3299363013435028e-68,3.336254097628964e-54,4.933996418118768e-34,6.203057046552198e-50,1.5970945114652108e-61,1.2163807912746082e-66,1.8128672597053418e-65,2.142403495502206e-67,1.6246054160311635e-71,2.6730929512131067e-53,1.1709405695177762e-48,1.1960789619612454e-46,3.8497481887194914e-54,1.426021865566997e-49,6.519481782918108e-53,9.981825296917328e-63,2.032926106115861e-78,2.3648718135961785e-24,1.6415733081650857e-32
2.3100298492920486e-19,0.8011514432314479,1.4971123995879766e-23,1.4197726270056673e-23,2.543444906037513e-33,1.7187650593736505e-35,0.0,0.0,1.6913620119014545e-18,4.553000981522686e-33,1.0404341092245632e-43,1.1276757950158871e-43,2.451833355458864e-40,2.0277620047328674e-55,1.5355345751356817e-37,2.4813490198309344e-31,3.8695053517352456e-20,3.9497587632096894e-31,1.0721131696475224e-52,1.569913217191764e-50,1.4064882534586215e-29,1.555929343432901e-46,1.8258087651370455e-20,9.284049523337432e-49,1.7099715951328153e-35,5.670994074610264e-46,5.735247389465749e-28,1.152360871117756e-35,4.22037439110042e-52,7.360674653195983e-52,1.3101060483884351e-48,3.1350483183505705e-51,1.606810905661111e-40,8.158646404454859e-53,3.76,0.0,0.7670415235005851,0.999999999999131,2.4369805524439354e-44,1.1160634901177755e-17,2.9762703821609155e-13,2.8489083115835535e-13,1.2736207057735535e-14,4.343853611660353e-29,8.689519194033941e-13,4.0592290633689966e-33,4.4711078344347895e-34,2.7456810043834773e-36,1.5870670871151676e-46,3.948933813851318e-31,3.7096629662887046e-31,2.3617665374468327e-30,1.6777305687851314e-30,1.890378746993814e-34,8.23711069192183e-36,6.186941702075092e-22,8.917729497863753e-32,1.6731474456331442e-45,1.4575958651833272e-47,2.7315443002608943e-42,1.3590551499982822e-54,1.7580410601752487e-35,4.300243567114593e-43,1.825808765161936e-20,2.76862829612379e-35,1.5972503713732486e-51,1.9208503528050508e-49,3.8695053516751006e-20,3.745544259152847e-19,3.6079579181079317e-29,4.731798250827129e-24,1.3168225570331763e-18,2.3774248492465252e-32,1.3576693675314484e-48,1.2075242355477775e-60,2.377854922185971e-44,7.89502293979203e-61,1.666848663293553e-50,2.9025212391556668e-64,1.116063490117829e-17,2.2474484614595344e-34,2.0942572070081174e-68,1.4684303238343967e-68,3.8636024396572096e-66,6.1869474276400325e-22,1.297964290037501e-30,4.212993744794185e-50,2.2153795968816715e-37,5.813118289177394e-47,5.87558487617997e-51,7.639068901837303e-42,1.203909689253936e-34,2.1303744407986162e-67,2.671031863570621e-53,1.9748844038106876e-33,4.966220067716979e-49,2.5583250220011394e-60,1.947795230728771e-65,2.9039631898262875e-64,3.431834766805021e-66,5.206888785920612e-70,2.1406442894370902e-52,9.374644376057924e-48,9.57590436770074e-46,3.0821478427304266e-53,1.1416848434944159e-48,5.219549550107124e-52,1.5989506720770452e-61,6.513186420710594e-77,4.731798250843893e-24,6.570571295745636e-32
4.621062751058822e-19,0.801151443231491,2.994882857217255e-23,2.8401617432692254e-23,1.0177092646472096e-32,6.877314609964656e-35,0.0,0.0,3.383458440653181e-18,1.8217934484489312e-32,8.326635005660608e-43,9.024833650361385e-43,1.962211846333709e-39,1.6228258819905e-54,6.144138426655424e-37,9.928628185847083e-31,7.740690905651886e-20,1.580417987129677e-30,8.580163951673027e-52,1.2564077025108866e-49,5.627785050002046e-29,1.2452163535661289e-45,3.6524103260398836e-20,7.430061230826685e-48,6.842113721657826e-35,4.538526733521192e-45,2.2948460060533974e-27,4.6109716904747943e-35,3.3780100523688384e-51,5.891520375139844e-51,1.0484830067280696e-47,2.5093224811874867e-50,1.2859370670039088e-39,7.015276174574389e-52,3.76,0.0,0.7670415235002873,0.9999999999982617,1.9503250920399694e-43,2.2326115931269053e-17,5.953833109253924e-13,5.69905366545807e-13,2.5477944379582812e-14,1.7381072574972322e-28,1.7382811511662829e-12,1.624220364753568e-32,1.789025523235931e-33,1.0986300443258394e-35,1.2701360126121434e-45,1.5800878989504874e-30,1.4843483919234564e-30,9.450142491936251e-30,6.713107619545303e-30,7.563977484389551e-34,3.2959172100646564e-35,1.2376569893964567e-21,3.5682533871706403e-31,6.697334708835749e-45,1.1665196847078557e-46,2.1860656116990014e-41,1.3817493862892196e-53,7.034454534216436e-35,1.720657623939725e-42,3.652410326139478e-20,1.1078119489886098e-34,1.2783943538761657e-50,1.5372641369202477e-48,7.740690905411227e-20,7.492714894067477e-19,1.4436531254847291e-28,9.465651125296555e-24,2.634216899766947e-18,9.512796135699066e-32,1.0865481183255582e-47,1.932825174090614e-59,1.9030066162186666e-43,1.263717831214401e-59,1.3339855202118198e-49,4.645924241464275e-63,2.2326115931271192e-17,8.9927212836397e-34,3.35217541004771e-67,2.350444828501377e-67,6.184280062302452e-65,1.2376592803682216e-21,5.193547836675923e-30,3.371675410155648e-49,8.864404096351265e-37,4.652261356199684e-46,4.702265486079039e-50,6.113576790178595e-41,4.817206921377615e-34,3.4105815045737403e-66,2.1376372722056174e-52,7.902110021201307e-33,3.974486473924116e-48,4.09570063720518e-59,3.11774177465436e-64,4.6490433327209316e-63,5.494129058328975e-65,1.6675097251377988e-68,1.7133861747510784e-51,7.502564646595045e-47,7.663633806780665e-45,2.466668575062065e-52,9.136952862058083e-48,4.177225967340313e-51,2.559808949767428e-60,2.0854721946210925e-75,9.465651125363636e-24,2.6290843745060787e-31
9.24312855459237e-19,0.8011514432315773,5.990447740251793e-23,5.680939978576689e-23,4.0714997765973114e-32,2.751386131691494e-34,0.0,0.0,6.767651298149181e-18,7.28836007443396e-32,6.662573174970121e-42,7.221238193327458e-42,1.5700676052625406e-38,1.298507269479292e-53,2.4580554526937095e-36,3.972097787580036e-30,1.5483062013839588e-19,6.322701070447233e-30,6.865435146226123e-51,1.0053170543975437e-48,2.251480479658113e-28,9.963622749598277e-45,7.305613447693747e-20,5.9451778707043375e-47,2.7372910203350806e-34,3.6315160914510254e-44,9.180878335788414e-27,1.8447106773427393e-34,2.703092424922994e-50,4.714408997752672e-50,8.389457066799366e-47,2.0079874581105094e-49,1.0289450321456264e-38,6.390841607929303e-51,3.76,0.0,0.7670415234996918,0.9999999999965231,1.56055639931576e-42,4.465707799143434e-17,1.190895856343532e-12,1.139934437331721e-12,5.0961419011800654e-14,6.95356081504968e-28,3.476939612665369e-12,6.497939090482084e-32,7.157267041979744e-33,4.3952355707047176e-35,1.016301789491111e-44,6.32138049493899e-30,5.938360112759354e-30,3.780672352116007e-29,2.685680178444926e-29,3.0260836616667194e-33,1.318581501219411e-34,2.4755826335516086e-21,1.4275337055480794e-30,2.681422762580738e-44,9.333929819660812e-46,1.7491846282200735e-40,1.5762463623018822e-52,2.814240141093126e-34,6.883751436242199e-42,7.305613448092191e-20,4.431969159799496e-34,1.0229531625913681e-49,1.2300449841924178e-47,1.5483062012876794e-19,1.4987056162750464e-18,5.775552552075764e-28,1.8933356874231997e-23,5.269005585119101e-18,3.805737889916224e-31,8.694035796192744e-47,3.0931495529957564e-58,1.5226944259210716e-42,2.0223599608967877e-58,1.0673910955948817e-48,7.4349913721072994e-62,4.4657077991442894e-17,3.597674084791126e-33,5.364572031683938e-66,3.7614769636597387e-66,9.896861527514057e-64,2.4755917989304564e-21,2.0777573179918547e-29,2.697852602727679e-48,3.546338888490681e-36,3.722515925377721e-45,3.76253167747519e-49,4.891790297761085e-40,1.9271964457252524e-33,5.458516890377651e-65,1.7104345999855233e-51,3.1613585629016573e-32,3.180193478917501e-47,6.555026123799737e-58,4.98940261847109e-63,7.440631821853733e-62,8.793162076416886e-64,5.338120486472063e-67,1.3710610786547105e-50,6.003191619069657e-46,6.132071419017083e-44,1.9737313545377478e-51,7.31095739482026e-47,3.342415439892438e-50,4.096885009520968e-59,6.675515789944285e-74,1.893335687450037e-23,1.05180494522602e-30
1.8487260161659463e-18,0.8011514432317501,1.1981673377424785e-22,1.1362496460313005e-22,1.628732479002147e-31,1.1006539961369663e-33,0.0,0.0,1.353603701311135e-17,2.915581302789985e-31,5.330564738023814e-41,5.777539224813466e-41,1.2561733477607591e-37,1.0389044515497036e-52,9.833022030408072e-36,1.5889684267688889e-29,3.096780423163267e-19,2.529286276547127e-29,5.492870196315725e-50,8.043300087876672e-48,9.006654891959168e-28,7.971655051424246e-44,1.4612019690394215e-19,4.756593899175673e-46,1.0950055208040153e-33,2.905493931716509e-43,3.672650216472329e-26,7.379617291933987e-34,2.162747726755173e-49,3.7720045682983966e-49,6.712202927546698e-46,1.6066270900470157e-48,8.232341851721361e-38,6.357364554761471e-50,3.76,0.0,0.7670415234985007,0.9999999999930458,1.2485636661243553e-41,8.931900211169567e-17,2.381920947177962e-12,2.279992578947591e-12,1.0192836823032944e-13,2.781650697702863e-27,6.954256527556772e-12,2.5993871791602607e-31,2.863139826538052e-32,1.7582373222399062e-34,8.131186331996753e-44,2.528757997071123e-29,2.3755373651467212e-29,1.512392020090007e-28,1.0743595033158528e-28,1.2105320840429574e-32,5.274755269555627e-34,4.951433944970941e-21,5.710599556485155e-30,1.0742987524235668e-43,7.467852857154181e-45,1.3994805711881676e-39,2.0142073878462186e-51,1.125787891210865e-33,2.753725087918047e-41,1.4612019691988133e-19,1.772931946978759e-33,8.18457614194531e-49,9.841295998055347e-47,3.096780422778117e-19,2.9975738695531327e-18,2.310409044052977e-27,3.7868768372089257e-23,1.0538582955361841e-17,1.5224190516481643e-30,6.955889046774527e-46,4.94954276648267e-57,1.2182712059174762e-41,3.2361051222932923e-57,8.539939573683551e-48,1.1897196420051933e-60,8.93190021117299e-17,1.4391867568191305e-32,8.58418846150839e-65,6.018975405396975e-65,1.5836589383274645e-62,4.951470609470103e-21,8.311705685555074e-29,2.1584870129821022e-47,1.4186510343832852e-35,2.97829550578564e-44,3.010313248784805e-48,3.913803823611943e-39,7.70941317891188e-33,8.734896559712084e-64,1.3684776072122357e-50,1.2646463433247937e-31,2.5443965332077975e-46,1.0489566126835986e-56,7.983856918279252e-62,1.1906741183476436e-60,1.4071104126378496e-62,1.708532922784466e-65,1.0969957463111052e-49,4.803009304575084e-45,4.906122934012676e-43,1.5791697679366505e-50,5.849332277907368e-46,2.6741862446580357e-49,6.555968724230022e-58,2.1364858715830704e-72,3.7868768373162824e-23,4.207562194516858e-30
3.6975523375793655e-18,0.8011514432320952,2.3964508136186337e-22,2.2725609468271225e-22,6.515195184753535e-31,4.402874914172481e-33,0.0,0.0,2.7072808442916376e-17,1.1662799774024736e-30,4.264654401743648e-40,4.622251023374523e-40,1.0049863854286135e-36,8.311630175333914e-52,3.9333688606558187e-35,6.356132338797786e-29,6.193728867288954e-19,1.0117556892178213e-28,4.394505687401494e-49,6.434945550199409e-47,3.6028085581209006e-27,6.377626801957592e-43,2.9224832173366146e-19,3.805455769959028e-45,4.380200314819061e-33,2.3245126100270566e-42,1.4691198639948725e-25,2.9521062675560256e-33,1.73030770310548e-48,3.0177949868328466e-48,5.3700172666419825e-45,1.285437021571621e-47,6.586186130927584e-37,7.07695689546421e-49,3.76,0.0,0.7670415234961185,0.9999999999860911,9.988983600771248e-41,1.786428503519413e-16,4.763971128839426e-12,4.5601088623555005e-12,2.0386226648375956e-13,1.1127055538699332e-26,1.3908890324912502e-11,1.0397971830515997e-30,1.14530253690055e-31,7.0332355277702295e-34,6.505257914110283e-43,1.011544363803493e-28,9.502536092542059e-29,6.049814242895583e-28,4.297612880055193e-28,4.842326212168749e-32,2.1099879635921556e-33,9.903136660245716e-21,2.284332772632669e-29,4.3105092337128034e-43,5.974565883660395e-44,1.1196376054327071e-38,2.8164445064395806e-50,4.5033365430586574e-33,1.1015351869398684e-40,2.9224832179742062e-19,7.092016364429012e-33,6.548041290200091e-48,7.873413389940943e-46,6.1937288657482915e-19,5.995310374275266e-18,9.242012234491971e-27,7.573959136774924e-23,2.107773769400107e-17,6.089924004630005e-30,5.56497541455747e-45,7.919671234839113e-56,9.746632327115777e-41,5.17803155698754e-56,6.832276007215353e-47,1.9036482528925576e-59,1.7864285035207827e-16,5.756981283782623e-32,1.3735400155396504e-63,9.630850479714455e-64,2.5339831832842507e-61,9.903283324209988e-21,3.324817560776734e-28,1.726871585591434e-46,5.674835269931767e-35,2.3827495154394095e-43,2.408366024739071e-47,3.1311917001283295e-38,3.0838907528216794e-32,1.397685065725666e-62,1.0948340601650862e-49,5.058791216563041e-31,2.035613938687475e-45,1.6784525352018205e-55,1.2774821306120595e-60,1.905217020103485e-59,2.2515402588260968e-61,5.467840391267295e-64,8.776649712222591e-49,3.842589856953411e-44,3.9250846760473703e-42,1.2634514040680973e-49,4.67970559606316e-45,2.139450556991173e-48,1.0490312191747003e-56,6.8372681426594225e-71,7.573959137204367e-23,1.6830933616727222e-29
7.395204980406203e-18,0.8011514432327859,4.793171159137101e-22,4.545183566213023e-22,2.606131226657831e-30,1.761249621291991e-32,0.0,0.0,5.4146351302049166e-17,4.665214823820633e-30,3.411804762155962e-39,3.6978889404432434e-39,8.04008190543188e-36,6.649461966453022e-51,1.5733795536245816e-34,2.542504662016285e-28,1.2387625757808608e-18,4.047105175211111e-28,3.515689464246529e-48,5.1480786393888735e-46,1.4411527451995377e-26,5.10222255544755e-42,5.845045712959395e-19,3.044436878024729e-44,1.752115772816476e-32,1.8596651315553484e-41,5.876599003688705e-25,1.1809779216008792e-32,1.3842899729653511e-47,2.414313120691086e-47,4.296115788033078e-44,1.0284685502953037e-46,5.269073959948988e-36,8.847093588736618e-48,3.76,0.0,0.7670415234913542,0.9999999999721818,7.991376690014227e-40,3.572905468313245e-16,9.528071492132767e-12,9.120341429875991e-12,4.077300622561096e-13,4.4509127573903443e-26,2.781815778991566e-11,4.159273366788385e-30,4.581303383246581e-31,2.8133514924531195e-33,5.2043299149398084e-42,4.046259816153007e-28,3.8010917472662504e-28,2.4199749267686147e-27,1.7190801233548293e-27,1.936970564951551e-31,8.440123567184495e-33,1.980654246053971e-20,9.137516992881675e-29,1.7347504773784708e-42,4.7797661206830546e-43,8.957313414245513e-38,4.1812581843817925e-49,1.8013726552338266e-32,4.4062330328409076e-40,5.845045715509814e-19,2.836864262198886e-32,5.238585215661098e-47,6.298884747308761e-45,1.2387625751645838e-18,1.1990783376383367e-17,3.6968801055478103e-26,1.5148123735885108e-22,4.215604716389452e-17,2.436019160622585e-29,4.452086003883433e-44,1.2671796226206327e-54,7.797490929492432e-40,8.285061177266157e-55,5.465950560346117e-46,3.0459146729541225e-58,3.572905468318724e-16,2.3028393675364284e-31,2.1977199174995847e-62,1.5409752611730985e-62,4.054476198161138e-60,1.980712912833119e-20,1.3299540813195166e-27,1.3815300570430598e-45,2.269980468236988e-34,1.9062448556062168e-42,1.9267394022214587e-46,2.505012816807928e-37,1.2335813958963367e-31,2.2363775455749903e-61,8.758880396132523e-49,2.0235576556961078e-30,1.6285298479115742e-44,2.685621619830516e-54,2.04402343382605e-59,3.0484579746750222e-58,3.602595301180724e-60,1.7497945329441873e-62,7.021747152096246e-48,3.0741448525455606e-43,3.140142273348706e-41,1.0108741002507967e-48,3.7438815360014335e-44,1.7116010691721254e-47,1.67851093289116e-55,2.1880079448514335e-69,1.5148123737602917e-22,6.732510406501165e-29
1.4790510266059878e-17,0.8011514432341671,9.587225425238108e-22,9.090428876161988e-22,1.0424631997596218e-29,7.045580749533224e-32,0.0,0.0,1.0829343701840573e-16,1.8661049124978467e-29,2.729476616971595e-38,2.9583468207052617e-38,6.432141835008916e-35,5.3196326993544745e-50,6.2935822265437e-34,1.0170122095835218e-27,2.4775419547921033e-18,1.618858601639848e-27,2.8125872975058647e-47,4.118511798266811e-45,5.764669634516564e-26,4.0818265006698127e-41,1.1690170700318534e-18,2.435578407437438e-43,7.008534385147457e-32,1.4877670132734708e-40,2.350663503845286e-24,4.724850867938147e-32,1.1074495035735495e-46,1.9314823031378496e-46,3.4369334243062653e-43,8.229260812189441e-46,4.21530917798513e-35,1.2174449226318354e-46,3.76,0.0,0.7670415234818256,0.9999999999443632,6.39317742977767e-39,7.145859397856589e-16,1.9056272218601108e-11,1.8240806567735672e-11,8.154656508627694e-13,1.780383204076241e-25,5.56366922010888e-11,1.6637262820228395e-29,1.8325400177249796e-30,1.1253520794033049e-32,4.163513431588625e-41,1.6185204224143118e-27,1.5204521470794013e-27,9.679998136985978e-27,6.876390415521572e-27,7.747966454140785e-31,3.376083768317982e-32,3.9613355540105464e-20,3.6550439771252504e-28,7.02316698640397e-42,3.823858217134817e-42,7.165935714729816e-37,6.429961337158958e-48,7.205575031327527e-32,1.762513254264444e-39,1.1690170710520312e-18,1.1347572483453636e-31,4.190929092196997e-46,5.039174844411703e-44,2.4775419523269723e-18,2.3981729351254908e-17,1.4787670837080586e-25,3.0296452934018217e-22,8.431266607414137e-17,9.744175747160329e-29,3.5617110702627994e-43,2.0275131745998625e-53,6.238066757217723e-39,1.3256266404615717e-53,4.372812369682424e-45,4.873525469521935e-57,7.145859397878506e-16,9.21145119413132e-31,3.516396587720788e-61,2.465591755377272e-61,6.487244389870348e-59,3.961570223513185e-20,5.319870433506911e-27,1.1052371574166696e-44,9.08001565799784e-34,1.5250139783838437e-41,1.5414108124549154e-45,2.0040340342411937e-36,4.93437575812339e-31,3.5782696878615856e-60,7.007187502627461e-48,8.094312959140799e-30,1.302839375048128e-43,4.297072630008882e-53,3.270479128329402e-58,4.877621334107894e-57,5.764257202689911e-59,5.599479463233171e-61,5.617814882109096e-47,2.45934506876648e-42,2.5121436304583036e-40,8.088512558737859e-48,2.9951858885884823e-43,1.3692971017678228e-46,2.685666282838733e-54,7.001756842869123e-68,3.0296452940889527e-22,2.6930315465182714e-28
2.958112083736723e-17,0.8011514432369294,1.9177788257691943e-21,1.818091978076978e-21,4.1698748449323727e-29,2.818655114734725e-31,0.0,0.0,2.1658760844348287e-16,7.464457615767356e-29,2.1835949133783495e-37,2.3666923946933288e-37,5.145743961825159e-34,4.25573140192862e-49,2.5174456872843447e-33,4.0680695230640895e-27,4.955100716443841e-18,6.475467851743623e-27,2.2500869444329507e-46,3.2948290037045073e-44,2.305879592037779e-25,3.265480599369743e-40,2.3380420659491127e-18,1.9484742877281514e-42,2.8034280124741567e-31,1.1902481984833762e-39,9.402701761254533e-24,1.8906628650776483e-31,8.859666141791975e-46,1.545200091044264e-45,2.7495630626216978e-42,6.585672295145936e-45,3.3722673261724283e-34,1.7894370041296096e-45,3.76,0.0,0.7670415234627684,0.999999999888726,5.114572619922234e-38,1.4291767256765994e-15,3.811267367106442e-11,3.6481736854729824e-11,1.6309368163239274e-12,7.121568959320565e-25,1.1127375894810236e-10,6.654939064780517e-29,7.33019753697087e-30,4.501431490968462e-32,3.3308306500838085e-40,6.474114870660017e-27,6.081839372683844e-27,3.872018916715756e-26,2.750570133742641e-26,3.0992066473652836e-30,1.3504403745068555e-31,7.922698761514804e-20,1.4620250262148546e-27,2.8765570179575823e-41,3.0591046292332883e-41,5.732782491559312e-36,1.007989278395202e-46,2.8822535616498497e-31,7.050105771091248e-39,2.3380420700298443e-18,4.5390520810366645e-31,3.352767714396938e-45,4.0313753849128414e-43,4.955100706583266e-18,4.796362118361938e-17,5.915098409982665e-25,6.059311132993543e-22,1.686259037764748e-16,3.8976901088835787e-28,2.849385759500246e-42,3.244041695744003e-52,4.990482988246014e-38,2.1210160967612325e-52,3.4982706946596815e-44,7.797690400798954e-56,1.4291767256853662e-15,3.6845992346168816e-30,5.626270332140346e-60,3.9449718451253904e-60,1.0379656962885194e-57,7.923637444290631e-20,2.1279589900803068e-26,8.841949645678519e-44,3.632025871250664e-33,1.2200184144835058e-40,1.2331374182185544e-44,1.6032367362467156e-35,1.9737603258463853e-30,5.7252854691602115e-59,5.605783306510807e-47,3.2377416489862214e-29,1.0422777271314739e-42,6.875378594080576e-52,5.232799956734397e-57,7.804264927180996e-56,9.222895330633784e-58,1.7918553301739937e-59,4.4948126999672504e-46,1.967487729058662e-41,2.0097268265611122e-39,6.473126505799421e-47,2.396235111922877e-42,1.095444174880059e-45,4.297105096135192e-53,2.2405832130381575e-66,6.059311135742081e-22,1.0772180887847794e-27
5.916234197998194e-17,0.801151443242454,3.836873112357115e-21,3.636190272883443e-21,1.667954849246382e-28,1.1277916984713833e-30,0.0,0.0,4.3317595126309283e-16,2.985790639213284e-28,1.746882173545736e-36,1.893360964137158e-36,4.116607317986216e-33,3.4045952054340476e-48,1.0069808296134541e-32,1.6272319422479647e-26,9.910218254264316e-18,2.5901941352904114e-26,1.8000809035785514e-45,2.635871045439604e-43,9.223541904147811e-25,2.6123922649429477e-39,4.676092051565357e-18,1.5587840544195635e-41,1.121374056339366e-30,9.522453933099381e-39,3.761090206434531e-23,7.568373948462447e-31,7.08776097780389e-45,1.2361682135585098e-44,2.1996569882151646e-41,5.272097183946444e-44,2.6978218219029712e-33,2.7363181498298175e-44,3.76,0.0,0.7670415234246539,0.9999999997774517,4.09167075808391e-37,2.8583582973875665e-15,7.622547657409753e-11,7.296359747381726e-11,3.2618791002376e-12,2.8486347648388208e-24,2.2254788414079931e-10,2.661982466003938e-28,2.932086617660983e-29,1.8005773977959934e-31,2.66467264974057e-39,2.5896527356392044e-26,2.43274181626677e-26,1.5488114797604737e-25,1.100230833451123e-25,1.2396892535123688e-29,5.401775223299391e-31,1.584542754288771e-19,5.848114970319172e-27,1.2044466201047667e-40,2.4472908090912992e-40,4.586239443147068e-35,1.596138970082906e-45,1.1529114680702057e-30,2.8200629965534425e-38,4.676092067888325e-18,1.8156254504526575e-30,2.68222406395784e-44,3.22512841667168e-42,9.910218214821915e-18,9.592740437883386e-17,2.366045372667476e-24,1.2118642812037377e-21,3.3725237870850086e-16,1.5590799967639209e-27,2.2795153630423214e-41,5.190483185555997e-51,3.992398186544495e-37,3.393636501241363e-51,2.798624923661678e-43,1.2476344536896566e-54,2.8583582974226345e-15,1.4738434549150246e-29,9.002061215305902e-59,6.311974873739887e-59,1.6607503765154732e-56,1.5849182283466913e-19,8.511857553593318e-26,7.07358057333655e-43,1.4528149508862598e-32,9.760176149767305e-40,9.86515124981054e-44,1.2825931869072756e-34,7.895061249782208e-30,9.160504649020489e-58,4.484640014853713e-46,1.2950999510560705e-28,8.338247179331746e-42,1.1000655509925828e-50,8.372506752106315e-56,1.2486880295006422e-54,1.4756699666554078e-56,6.642940853798123e-58,3.596704765471768e-45,1.5739948517215481e-40,1.6077862259875932e-38,5.182161477325768e-46,1.9171092692406903e-41,8.763579290596202e-45,6.875399420911307e-52,7.169899890334869e-65,1.2118642823031558e-21,4.308883242474647e-27
