Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207)
3.0291138273013836e-09,0.8835870210075298,0.0,1.218272730235083e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9812502656736904,0.9978307766444869,0.0,0.0,0.0012051810932829261,0.0008979770611834499,0.00020553946183001244,0.00010166457026946373,0.0021692233549035276
3.115795404092142e-09,0.8835923231315136,0.0,1.2531248611786894e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9812157997976315,0.9978305320286011,0.0,0.0,0.001239646969341843,0.0009258094372976394,0.00021152397515534447,0.0001023135568888591,0.002169467970771981
3.2024769808829004e-09,0.8835976250692598,0.0,1.287976984425526e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9811813351321864,0.9978303343232178,0.0,0.0,0.0012741116347868577,0.0009536828307576369,0.00021751037531599293,0.0001029184287132275,0.002169665676137749
3.2891585576736588e-09,0.883602926820776,0.0,1.3228291014530227e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.981146871677313,0.997830174523651,0.0,0.0,0.0013085750896605444,0.000981594398525098,0.00022349852234424146,0.00010348216879120443,0.0021698254756873344
3.375840134464417e-09,0.8836082283860679,0.0,1.357681213454115e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.981112409432968,0.9978300453591593,0.0,0.0,0.001343037334005478,0.0010095414898487747,0.00022948828573931212,0.0001040075584173907,0.0021699546401614334
3.4625217112551756e-09,0.8836135297651424,0.0,1.3925333213923481e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9810779483991093,0.9978299409571045,0.0,0.0,0.0013774983678642354,0.0010375216332400956,0.00023547954382612974,0.0001044971907980097,0.0021700590421987157
3.549203288045934e-09,0.883618830958006,0.0,1.427385426046396e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9810434885756941,0.9978298565715991,0.0,0.0,0.0014119581912793921,0.0010655325243405123,0.000241472183157991,0.00010495348378088869,0.002170143427686875
3.6358848648366923e-09,0.8836241319646652,0.0,1.4622375280459262e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9810090299626799,0.9978297883649272,0.0,0.0,0.0014464168042935244,0.0010935720146039492,0.00024746609795936323,0.00010537869173021195,0.002170211634341352
3.7225664416274507e-09,0.8836294327851265,0.0,1.4970896279000205e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9809745725600243,0.9978297332343182,0.0,0.0,0.0014808742069492068,0.0011216381007642469,0.0002534611896073315,0.00010577491657762796,0.0021702667649329418
3.809248018418209e-09,0.8836347334193968,0.0,1.5319417260200862e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9809401163676844,0.9978296886723197,0.0,0.0,0.0015153303992890123,0.0011497289150163858,0.0002594573661481879,0.00010614411812443835,0.0021703113269140695
3.895929595208967e-09,0.8836400338674825,0.0,1.5667938227385215e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.980905661385618,0.9978296526530189,0.0,0.0,0.001549785381355513,0.001177842715859464,0.00026545454184659974,0.0001064881236494493,0.0021703473461972757
3.9826111719997255e-09,0.8836453341293895,0.0,1.6016459183239626e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9808712076137821,0.9978296235391245,0.0,0.0,0.00158423915319128,0.0012059778795540097,0.0002714526367650254,0.00010680863687224464,0.0021703764600744125
4.069292748790484e-09,0.8836506342051252,0.0,1.636498012993592e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9808367550521345,0.9978296000069401,0.0,0.0,0.0016186917148388802,0.0012341328921567783,0.0002774515763715599,0.00010710724631054193,0.0021703999922413502
4.155974325581242e-09,0.8836559340946961,0.0,1.6713501069230063e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9808023037006326,0.9978295809862407,0.0,0.0,0.0016531430663408806,0.0012623063420959483,0.0002834512911743877,0.0001073854330705448,0.0021704190129235787
4.242655902372001e-09,0.883661233798108,0.0,1.7062022002541397e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9807678535592336,0.9978295656119578,0.0,0.0,0.0016875932077398442,0.0012904969132499064,0.00028945171638102723,0.0001076445781089103,0.0021704343871889516
4.329337479162759e-09,0.8836665333153682,0.0,1.7410542931016927e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9807334046278952,0.997829553185014,0.0,0.0,0.0017220421390783326,0.0013187033784938947,0.0002954527915806116,0.00010788596900382618,0.002170446814115211
4.416019055953517e-09,0.8836718326464827,0.0,1.7759063855583607e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9806989569065745,0.9978295431404473,0.0,0.0,0.0017564898603989036,0.0013469245936822104,0.00030145446044761124,0.0001081108062690821,0.0021704568586644294
4.502700632744276e-09,0.8836771317914587,0.0,1.8107584776990715e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9806645103952293,0.9978295350215821,0.0,0.0,0.0017909363717441135,0.0013751594920368806,0.00030745667046557065,0.00010832020924166225,0.0021704649775124278
4.589382209535034e-09,0.8836824307503021,0.0,1.8456105695843994e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9806300650938169,0.9978295284592279,0.0,0.0,0.0018253816731565145,0.001403407078915924,0.0003134593726695312,0.00010851522157105958,0.0021704715398489375
4.6760637863257926e-09,0.8836877295230198,0.0,1.8804626612633106e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9805956210022948,0.9978295231549492,0.0,0.0,0.0018598257646786575,0.0014316664269356917,0.0003194625214058881,0.00010869681633707715,0.002170476844110481
4.762745363116551e-09,0.8836930281096184,0.0,1.915314752775379e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9805611781206205,0.997829518867542,0.0,0.0,0.0018942686463530886,0.0014599366714231439,0.0003254660741084911,0.00010886590082145342,0.0021704811315000766
4.849426939907309e-09,0.8836983265101039,0.0,1.9501668441525885e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9805267364487511,0.9978295154020701,0.0,0.0,0.0019287103182223523,0.0014882170061755315,0.00033146999108987904,0.00010902332095694134,0.002170484596954539
4.936108516698068e-09,0.8837036247244839,0.0,1.9850189354207916e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9804922959866444,0.9978295126009722,0.0,0.0,0.0019631507803289897,0.0015165066795066926,0.0003374742353466253,0.0001091698654756711,0.00217048739803503
5.1094716702795845e-09,0.8837142205949508,0.0,2.0547231177092044e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9804234186915488,0.9978295085102501,0.0,0.0,0.0020320280754245346,0.0015731112864949802,0.00034948357004652115,0.00010943321888303256,0.0021704914887222854
5.26549850850295e-09,0.8837237562419535,0.0,2.117456881566816e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9803614332629244,0.9978295060594982,0.0,0.0,0.002094013504049054,0.0016240808210629353,0.0003602927681425834,0.00010963991484353374,0.0021704939394427665
5.421525346726315e-09,0.8837332912860744,0.0,2.1801906452963305e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9802994517532692,0.9978295043894665,0.0,0.0,0.0021559950137041246,0.001675071049885454,0.0003711025558766459,0.00010982140794202325,0.0021704956094432608
5.57755218494968e-09,0.8837428257273512,0.0,2.242924408938945e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9802374741623356,0.9978295032490643,0.0,0.0,0.0022179726046377382,0.001726079128509909,0.00038191279323363794,0.00010998068289419037,0.002170496749813979
5.7335790231730455e-09,0.8837523595658221,0.0,2.3056581725223403e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9801755004898755,0.9978295024695774,0.0,0.0,0.002279946277097856,0.0017771025496336721,0.00039272335679751887,0.0001101203706666647,0.0021704975292694537
5.889605861396411e-09,0.8837618928015253,0.0,2.3683919360651955e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9801135307356411,0.9978295019371666,0.0,0.0,0.002341916031332408,0.0018281391030279754,0.0004035341377781949,0.00011024279052623718,0.0021704980616491175
6.045632699619776e-09,0.8837714254344988,0.0,2.431125699580281e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.980051564899384,0.9978295015739963,0.0,0.0,0.0024038818675892956,0.001879186840251011,0.00041434504027422595,0.00011034998706405818,0.0021704984247879703
6.201659537843141e-09,0.8837809574647811,0.0,2.4938594630764356e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9799896029808571,0.9978295013261941,0.0,0.0,0.0024658437861163904,0.0019302440435290992,0.0004251559797407414,0.00011044376284654946,0.002170498672558686
6.3576863760665066e-09,0.8837904888924095,0.0,2.5565932265597278e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9799276449798118,0.9978295011567708,0.0,0.0,0.002527801787161537,0.001981309198473206,0.0004359668816461822,0.00011052570704214784,0.0021704988419505226
6.513713214289872e-09,0.8838000197174234,0.0,2.6193269900342538e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9798656908960008,0.9978295010407682,0.0,0.0,0.0025897558709725506,0.002032380970042803,0.00044677768028892034,0.00011059722064082767,0.002170498957921696
6.669740052513237e-09,0.88380954993986,0.0,2.682060753502761e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9798037407291761,0.997829500961434,0.0,0.0,0.0026517060377972226,0.002083458181329578,0.00045758831775270987,0.00011065953871493464,0.002170499037224698
6.825766890736602e-09,0.8838190795597575,0.0,2.7447945169671294e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.97974179447909,0.9978295009073161,0.0,0.0,0.002713652287883318,0.0021345397948136437,0.0004683987429838667,0.0001107137500858069,0.002170499091311306
6.981793728959968e-09,0.8838286085771541,0.0,2.807528280428669e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9796798521454949,0.9978295008704242,0.0,0.0,0.002775594621478573,0.0021856248958387055,0.0004792089109776955,0.00011076081466217182,0.0021704991281719073
7.137820567183333e-09,0.883838136992088,0.0,2.870262043888291e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9796179137281428,0.9978295008452099,0.0,0.0,0.002837533038830705,0.002236712678061172,0.0004900187820621002,0.00011080157870743291,0.002170499153354754
7.293847405406698e-09,0.8838476648045972,0.0,2.9329958073466096e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.979555979226786,0.9978295008279252,0.0,0.0,0.0028994675401874037,0.0022878024306347,0.0005008283212666359,0.00011083678828606774,0.0021704991706081676
7.449874243630063e-09,0.8838571920147199,0.0,2.9957295708040342e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9794940486411771,0.9978295008160809,0.0,0.0,0.002961398125796335,0.002338893526909868,0.0005116374977661554,0.00011086710112031145,0.0021704991824211045
7.605901081853428e-09,0.8838667186224941,0.0,3.0584633342608397e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9794321219710683,0.9978295008079926,0.0,0.0,0.003023324795905145,0.0023899854144643303,0.000522446284389961,0.00011089309705085457,0.0021704991904778486
7.761927920076792e-09,0.8838762446279579,0.0,3.121197097717222e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9793701992162119,0.9978295008024795,0.0,0.0,0.003085247550761458,0.002441077606309965,0.0005332546571889014,0.00011091528726259185,0.0021704991959598024
7.917954758300157e-09,0.8838857700311498,0.0,3.183930861173316e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9793082803763606,0.9978295007987081,0.0,0.0,0.0031471663906128735,0.002492169673143085,0.0005440625950538235,0.0001109341224159658,0.002170499199699807
8.073981596523521e-09,0.883895294832107,0.0,3.2466646246292147e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9792463654512665,0.9978295007961125,0.0,0.0,0.0032090813157069726,0.00254326123651518,0.0005548700793793466,0.00011094999981244613,0.002170499202264021
8.230008434746886e-09,0.8839048190308685,0.0,3.30939838808498e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9791844544406821,0.9978295007943216,0.0,0.0,0.0032709923262913138,0.002594351962813037,0.0005656770937674812,0.00011096326971079551,0.0021704992040234797
8.38603527297025e-09,0.8839143426274718,0.0,3.3721321515406515e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9791225473443599,0.9978295007930894,0.0,0.0,0.0033328994226134376,0.0026454415579505396,0.0005764836237662897,0.00011097424089660839,0.0021704992052245377
8.542062111193614e-09,0.8839238656219552,0.0,3.434865914996257e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9790606441620525,0.9978295007922423,0.0,0.0,0.0033948026049208627,0.0026965297626879415,0.0005872896566394377,0.00011098318559348449,0.002170499206040233
8.698088949416979e-09,0.8839333880143566,0.0,3.497599678451819e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9789987448935122,0.9978295007916556,0.0,0.0,0.0034567018734610907,0.0027476163485053093,0.0005980951811630302,0.00011099034379275172,0.0021704992065952945
8.854115787640343e-09,0.8839429098047142,0.0,3.5603334419073496e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9789368495384917,0.9978295007912439,0.0,0.0,0.0035185972284816013,0.0027987011139650854,0.0006089001874465273,0.00011099592706998986,0.002170499206975896
9.010142625863708e-09,0.8839524309930664,0.0,3.6230672053628585e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9788749580967434,0.9978295007909503,0.0,0.0,0.0035804886702298583,0.0028497838815056665,0.0006197046667748829,0.00011100012194930989,0.002170499207237848
9.166169464087072e-09,0.8839619515794508,0.0,3.6858009688183525e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9788130705680199,0.9978295007907397,0.0,0.0,0.0036423761989533058,0.0029008644946145784,0.0006305086114693684,0.00011100309286935997,0.002170499207417064
9.322196302310437e-09,0.8839714715639055,0.0,3.748534732273835e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9787511869520737,0.997829500790587,0.0,0.0,0.003704259814899368,0.0029519428153361327,0.0006413120147648677,0.00011100498479836944,0.0021704992075385434
9.478223140533801e-09,0.8839809909464686,0.0,3.81126849572931e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9786893072486578,0.9978295007904733,0.0,0.0,0.0037661395183154547,0.0030030187220741037,0.0006521148707016951,0.00011100592553965681,0.002170499207620839
9.790276816980532e-09,0.8840000279060729,0.0,3.936736022640239e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.978565559578426,0.9978295007903197,0.0,0.0,0.003889887188547239,0.003105162878185593,0.0006737189201547355,0.00011100539020691172,0.002170499207711693
9.999999999999999e-09,0.8840171591116295,0.0,4.02105949355384e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9784824007705073,0.9978295007902472,0.0,0.0,0.00397304599646589,0.0031738052936235205,0.000688237182064878,0.0001110035207774942,0.0021704992077420417
1.0071125125782588e-08,0.8840171591116295,0.0,4.0496567968600625e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9784542000535882,0.9978295007902239,0.0,0.0,0.00400124671338496,0.003197083414295338,0.0006931606462645738,0.00011100265282504916,0.0021704992077510583
1.0351973434584644e-08,0.884034288367649,0.0,4.1625775710798764e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9783428532015007,0.997829500790146,0.0,0.0,0.004112593565472441,0.003288994803548376,0.0007126005340894137,0.00011099822783465324,0.002170499207772617
1.06328217433867e-08,0.8840514156743536,0.0,4.275498345299682e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9782315190207214,0.9978295007900767,0.0,0.0,0.00422392774625194,0.003380896720044201,0.0007320385677409449,0.00011099245846679685,0.0021704992077852666
