Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221),CFO3(4550),S(2885),S(4664),S(3782),S(5203),S(2642),S(2822),C2HF3(125),C2HFO(286),S(2949),S(195),S(2224),S(2641),S(2826)
6.746221334908298e-20,0.8522527136943904,3.4428081530208755e-23,1.2701425489896494e-22,9.0740306540553e-33,2.8942933398977364e-21,0.0,0.0,2.1661341437369033e-18,2.262549710353015e-33,5.280341778052486e-45,2.0887204469391887e-45,1.315257735367992e-47,2.027626414609523e-54,1.5316866880318763e-36,1.6229561778584068e-32,2.031909106375108e-32,5.186043593306726e-32,1.7561335741536845e-73,1.3139076582721934e-49,1.0835823707363028e-76,6.77142804764579e-76,4.3137396602363346e-21,1.2160411896597932e-77,5.002977921235129e-48,3.073626409428399e-79,3.36282301090961e-80,5.894278611162222e-65,1.316219997038103e-77,1.528359579180174e-77,6.3405878538151565e-50,8.046972562670529e-93,2.7814675706159753e-93,8.990087730010013e-94,3.76,0.0,0.5005518122732356,0.9999999999995228,2.2045591317609353e-45,1.1639134759173055e-45,2.936123160980419e-14,1.7722794712581875e-14,4.6183823433716754e-15,7.020054553850024e-15,4.77157020811757e-13,1.1103639494267776e-28,8.641082077190968e-45,3.9175790716604035e-28,2.920568370671035e-37,2.792382261943831e-31,3.564142768739383e-75,6.393613390268598e-73,3.081770350706664e-33,5.948419161362681e-75,2.7295094267471704e-34,2.536240354120871e-91,6.453103434817571e-73,2.7397967150744868e-76,4.716643216916642e-75,4.758921697560203e-73,1.6869939976345245e-92,1.2890014577275868e-91,5.254504750729616e-62,5.560419224979076e-37,5.18604359330669e-32,1.5998565382115272e-36,1.6559848691868732e-18,5.10183702604751e-19,6.2238846522635765e-30,2.936338071638717e-43,8.149346400406368e-30,5.7129258105505496e-21,1.52316224939394e-19,3.338648199414457e-31,2.6942250369585115e-30,2.9568936525648263e-43,2.505443829923995e-30,5.815759681542731e-36,1.0903847572169393e-17,6.19835398377633e-41,1.0421064983227384e-31,4.032312212353504e-50,1.1687919563169632e-57,1.0654714139251805e-61,1.1786527648015124e-33,1.1049415019849963e-31,7.135746019002191e-45,1.5802915074966225e-19,4.948648460869663e-62,5.00026915001308e-44,1.8216881479405486e-34,1.0903847572167462e-17,3.878186736989243e-49,1.941163610978359e-33,4.31373965959201e-21,7.213748203610613e-34,5.8847817682959376e-62,7.654026072830868e-33,1.6390468017928952e-43,8.558816622588119e-48,1.1533429602684738e-59,6.36446343285227e-47,1.9422890687129673e-46,2.8942933398738993e-21,1.6071082038810779e-47,5.635412289878504e-48,6.764115742264091e-52,3.2532626428499392e-55,2.89379091240139e-44,2.5100372421453724e-49
1.3498303852557612e-19,0.852252713694395,6.888610744427514e-23,2.5413886102650654e-22,3.631977022827952e-32,5.791101270012392e-21,0.0,0.0,4.334150245894233e-18,9.056095216123437e-33,4.227484107363421e-44,1.6722463919503762e-44,1.0530105609231872e-46,1.6233340152942215e-53,6.130738442621606e-36,6.49605425810587e-32,8.132931733651904e-32,2.0757689595221074e-31,5.628438836263477e-72,1.051925038843223e-48,3.4729003927610354e-75,2.170254526479933e-74,8.631227140754178e-21,3.897357812765526e-76,4.005424361809987e-47,9.851026648486594e-78,1.077788814002844e-78,9.441820977331372e-64,4.218508121299617e-76,4.898419195908434e-76,5.076325632484649e-49,5.15914744855993e-91,1.7829962062189135e-91,5.7638117082641605e-92,3.76,0.0,0.5005518122732062,0.9999999999990452,1.7649877719922084e-44,9.318384899762773e-45,5.874797254333333e-14,3.5460987162225314e-14,9.240777182344174e-15,1.4046208198761366e-14,9.547286001833753e-13,4.44434948973104e-28,6.918119809664857e-44,1.568052579015647e-27,1.1689884702846606e-36,1.1176806206574844e-30,1.1423139950162658e-73,2.049164280676201e-71,1.233511272920339e-32,1.9064787516262898e-73,1.0925151014630308e-33,1.625779982313752e-89,2.0682309441117004e-71,8.781096420879072e-75,1.511692405716538e-73,1.5252427323579816e-71,1.0813963539253747e-90,8.262753030242514e-90,8.41405614670331e-61,2.2256172248215367e-36,2.0757689595220785e-31,6.403595502151894e-36,3.3134084741362863e-18,1.0208106577580852e-18,2.4911758520352812e-29,2.350855929834034e-42,3.2618623411018925e-29,1.1430815072241305e-20,3.0476478369106393e-19,1.3363293565461186e-30,1.0783921500497866e-29,2.367313613418618e-42,1.0028304694620861e-29,2.3278195033019903e-35,2.1817168513213995e-17,2.481043483413405e-40,4.171141801203837e-31,3.228301591092527e-49,1.8715906094510666e-56,1.7061430668698017e-60,4.717682716784808e-33,4.422645568589761e-31,5.712935868280648e-44,3.1619559876217522e-19,7.924287926578294e-61,4.00325569790646e-43,7.291500051824423e-34,2.181716851320628e-17,3.1049074945553426e-48,7.769713261921361e-33,8.631227138175203e-21,2.8873792391194508e-33,9.423318514815411e-61,3.063605125812893e-32,1.3122339955484335e-42,6.852257425137602e-47,1.8474951704233263e-58,3.10068994167407e-46,1.5550122497684926e-45,5.791101269916982e-21,1.2866641003829215e-46,4.512900352417661e-47,5.416778533269594e-51,2.6045882454596564e-54,1.1582710915442702e-43,2.0095560039953505e-48
2.7002468887856235e-19,0.8522527136944047,1.3780225811015977e-22,5.083880733055607e-22,1.4532638965026957e-31,1.1584717130241118e-20,0.0,0.0,8.670182450204131e-18,3.623617697474457e-32,3.383272109456872e-43,1.3383053480949796e-43,8.42730349896924e-46,1.2991605764899822e-52,2.4530939425388335e-35,2.599267854139858e-31,3.254232057034528e-31,8.305779654240343e-31,1.8025114204338968e-70,8.41859732760357e-48,1.1121987361112093e-73,6.950255074876926e-73,1.7266202105658917e-20,1.2481194563256113e-74,3.2055568197839206e-46,3.1547982191113325e-76,3.4516231596477216e-77,1.5115699482622994e-62,1.3509801356864232e-74,1.568722126616122e-74,4.062603305894194e-48,3.304764504007374e-89,1.1420325942716175e-89,3.692092565379673e-90,3.76,0.0,0.5005518122731474,0.9999999999980901,1.412526633812012e-43,7.457539967549411e-44,1.1752145441038535e-13,7.093737206319482e-14,1.8485566860532133e-14,2.8098515486648523e-14,1.9098717586178463e-12,1.7783186992692917e-27,5.536598405697362e-43,6.274252797376225e-27,4.677476558596501e-36,4.4721783295410966e-30,3.6582684514106706e-72,6.562462746136127e-70,4.935651815366133e-32,6.105511357671273e-72,4.371483473300112e-33,1.0413274675005665e-87,6.623523867633941e-70,2.8121521878361372e-73,4.841205360898268e-72,4.8846003729284796e-70,6.926446006452928e-89,5.292371526984577e-88,1.3467971407572886e-59,8.905371483209234e-36,8.305779654240115e-31,2.5622723100735814e-35,6.628255684018153e-18,2.0420645680147272e-18,9.96794831478476e-29,1.8813992382589392e-41,1.305169813666067e-28,2.2866593612446352e-20,6.096619011761253e-19,5.3470580753708905e-30,4.314973270687331e-29,1.8945706749120439e-41,4.0126281249178766e-29,9.314310138289638e-35,4.364381039531154e-17,9.92809828583598e-40,1.6690000368612023e-30,2.5836224240469587e-48,2.9957643666373627e-55,2.7309405048351264e-59,1.8876875932049808e-32,1.7696343036914823e-30,4.572085058520032e-43,6.325284947840503e-19,1.2684023566842683e-59,3.2038212297567084e-42,2.9175497855839906e-33,4.364381039528067e-17,2.484869642657764e-47,3.1088973564993496e-32,1.726620209533965e-20,1.1553277947205358e-32,1.5083446832003946e-59,1.2258411033074358e-31,1.0501859206880551e-41,5.483888481269617e-46,2.9577105442806585e-57,1.6834207562974823e-45,1.2444823996119487e-44,1.1584717129859355e-20,1.0297224626235452e-45,3.6121493836626035e-46,4.335618275070649e-50,2.0844621970612865e-53,4.634597748917459e-43,1.6082555485770602e-47
5.401079895845349e-19,0.8522527136944237,2.7563495479293664e-22,1.0168864979595518e-21,5.814001898280019e-31,2.3171948850696246e-20,0.0,0.0,1.734224685880489e-17,1.4496830348014083e-31,2.7071317274954736e-42,1.0708476214000941e-42,6.743130905018256e-45,1.0395258489587444e-51,9.813973127620768e-35,1.039876396331112e-30,1.3019047258056852e-30,3.322852703084819e-30,5.770295071795844e-69,6.736156944429277e-47,3.560429511659152e-72,2.2249524804638273e-71,3.45361520509446e-20,3.9955268283488824e-73,2.5649324921502434e-45,1.0099308111374085e-74,1.1049514226425652e-75,2.4192150222442327e-61,4.324829194764348e-73,5.021876394068779e-73,3.25069989766494e-47,2.1159810417601363e-87,7.311937961430232e-88,2.363980815048754e-88,3.76,0.0,0.5005518122730298,0.9999999999961798,1.130235919876024e-42,5.967165035640478e-43,2.3506841814446454e-13,1.4189014187186425e-13,3.697514621787989e-14,5.620313005468075e-14,3.820158074251727e-12,7.114432769052572e-27,4.43011992763318e-42,2.510109672352365e-26,1.8712952019901277e-35,1.789162542968112e-29,1.1711042818353086e-70,2.1008103470711502e-68,1.974582117168853e-31,1.9545286490652745e-70,1.748878043731323e-32,6.667147421234776e-86,2.120357557026563e-68,9.002410598290552e-72,1.5497923139269482e-70,1.563684153501371e-68,4.4346891895797515e-87,3.3884654231611226e-86,2.15531406109117e-58,3.562731343307341e-35,3.3228527030846355e-30,1.0250757710004474e-34,1.3257950103714057e-17,4.084572388327902e-18,3.9878283995910228e-28,1.5054052494078313e-40,5.221529130046385e-28,4.5738150760150585e-20,1.2194561360731346e-18,2.1391714093340104e-29,1.726270282191722e-28,1.5159445149772868e-40,1.6053125365329643e-28,3.72633056657973e-34,8.729709415954002e-17,3.972439998190459e-39,6.677086934999836e-30,2.067290488881052e-47,4.7941987423829065e-54,4.370394306741833e-58,7.551979560042811e-32,7.079689531365267e-30,3.658362741549987e-42,1.2651942868151964e-18,2.0298569036663878e-58,2.563543756746675e-41,1.1672098960589531e-32,8.729709415941652e-17,1.9882732562896668e-46,1.2437613816073261e-31,3.453615200966081e-20,4.6220634872447296e-32,2.4138425919162935e-58,4.904162632498981e-31,8.403081517612781e-41,4.387943979798224e-45,4.733711937612248e-56,1.0277283006252545e-44,9.95774999804462e-44,2.3171948849168945e-20,8.239344767406124e-45,2.890451326397869e-45,3.469373014321752e-49,1.6678864813871384e-52,1.8541446188775524e-42,1.28684878956856e-46
1.0802745909964798e-18,0.8522527136944618,5.513019295625202e-22,2.033883347651068e-21,2.3257900374351634e-30,4.6346412291597176e-20,0.0,0.0,3.468637567593024e-17,5.799204084422112e-31,2.1659110210047662e-41,8.567594520406307e-42,5.395020381789334e-44,8.316996425312108e-51,3.925908744464847e-34,4.159844121885338e-30,5.208042740145797e-30,1.3292492581138852e-29,1.8468558636736845e-67,5.3894372468252396e-46,1.139560460361289e-70,7.121241605628326e-70,6.907605200342077e-20,1.2788157680361711e-71,2.052140829260072e-44,3.2324117629061233e-73,3.5365359138255025e-74,3.871306615625947e-60,1.3842162404590046e-71,1.6073150058446802e-71,2.6008068474471977e-46,1.3545261705916773e-85,4.680577914362306e-86,1.5132812002118637e-86,3.76,0.0,0.5005518122727947,0.9999999999923592,9.042745909751734e-42,4.7741853022188366e-42,4.701623456125231e-13,2.83795681516125e-13,7.395430493646282e-14,1.1241235915977686e-13,7.640730700579245e-12,2.8460047187379293e-26,3.5444324595229286e-41,1.0041255845977005e-25,7.485790005862881e-35,7.157232637979769e-29,3.748267262557691e-69,6.723909013059456e-67,7.898971300561683e-31,6.255715962840817e-69,6.996081527307243e-32,4.267823055482467e-84,6.78647233011436e-67,2.8813352869256406e-70,4.960306170828067e-69,5.0047687486743904e-67,2.8387656025411556e-85,2.169049211276813e-84,3.4488534523778865e-57,1.4252108161017267e-34,1.3292492581137392e-29,4.100636812618533e-34,2.6517338942834542e-17,8.169588028153815e-18,1.5952611837346718e-27,1.2044385552040424e-39,2.0887816391033734e-27,9.148126532473561e-20,2.439044605574698e-18,8.557382043342095e-29,6.905643115008506e-28,1.2128708140380783e-39,6.421772755963e-28,1.4906535374105003e-33,1.7460366168813049e-16,1.5895487223347502e-38,2.671052146989389e-29,1.653989436216476e-46,7.671498687322106e-53,6.993342575290527e-57,3.0210376782981512e-31,2.8321062922448397e-29,2.926968101999191e-41,2.5305258708270734e-18,3.2481015909214283e-57,2.0510297359513102e-40,4.6692195893037243e-32,1.7460366168763644e-16,1.5907696423336307e-45,4.975450431893928e-31,6.907605183827215e-20,1.8489758697356058e-31,3.8625410741183695e-57,1.9618247079107156e-30,6.7231012058067484e-40,3.5106884978208856e-44,7.575039332012068e-55,6.945481504389032e-44,7.966956396419433e-43,4.6346412285487476e-20,6.592101911664777e-44,2.3126538247643506e-44,2.775849812684767e-48,1.3344359134040361e-51,7.417211955335476e-42,1.0295767829303677e-45
2.16060779382037e-18,0.8522527136945378,1.1026422047178044e-21,4.0678770485682306e-21,9.30353873698977e-30,9.269533917336176e-20,0.0,0.0,6.937463330987628e-17,2.3197760261607613e-30,1.7328110785116833e-40,6.854401198371421e-41,4.316223155942278e-43,6.653913007734518e-50,1.5704273980815493e-33,1.664005360959277e-29,2.083301867066612e-29,5.317213401108817e-29,5.910517139181295e-66,4.311754490798018e-45,3.646950346141945e-69,2.2790203296484818e-68,1.3815585215599237e-19,4.0926059985521016e-70,1.6417906021028772e-43,1.0344733544204312e-71,1.131802121560498e-72,6.194540698300866e-59,4.429925453588786e-70,5.1439113688495686e-70,2.0807442577719172e-45,8.669923037713013e-84,2.995869962913546e-84,9.686068126181256e-85,3.76,0.0,0.5005518122723243,0.999999999984718,7.234540178802345e-41,3.8195295619751803e-41,9.40350200548241e-13,5.676067609123337e-13,1.4791262238917827e-13,2.2483081724609558e-13,1.52818759334733e-11,1.1384482115504555e-25,2.8356805821558746e-40,4.016665768780409e-25,2.994437844197042e-34,2.863009554421394e-28,1.1995629090619035e-67,2.151861450785018e-65,3.1597170944308884e-30,2.002025019846217e-67,2.798546487865394e-31,2.731678374212966e-82,2.1718836722789037e-65,9.221175264504807e-69,1.5874533183031607e-67,1.601682728989336e-65,1.8169906541401172e-83,1.3883295408164425e-82,5.518446311987085e-56,5.701093594339735e-34,5.317213401107646e-29,1.640321481875244e-33,5.303611661999021e-17,1.633961930460391e-17,6.381304391322048e-27,9.635965887838468e-39,8.35546654191349e-27,1.8296749553061192e-19,4.878221543408005e-18,3.4230921019306203e-28,2.762369645963639e-27,9.703427340793993e-39,2.568813627659468e-27,5.9628567789336956e-33,3.4921679674584544e-16,6.362000961304196e-38,1.068464334940595e-28,1.323254383939783e-45,1.2275022490496122e-51,1.1189917492610485e-55,1.2084642433890086e-30,1.1328886144516068e-28,2.3416856529250722e-40,5.061189038649165e-18,5.197226989910344e-56,1.6409016860641816e-39,1.8677638509269378e-31,3.4921679674386915e-16,1.2726761388989036e-44,1.9902611556258603e-30,1.3815585149537097e-19,7.396204458930962e-31,6.180380076760268e-56,7.847618150336843e-30,5.378732595271628e-39,2.808684131712578e-43,1.2120943183575998e-53,5.0457849335546116e-43,6.37386768724561e-42,9.269533914892199e-20,5.273931988651484e-43,1.8502401726064143e-43,2.22082042021305e-47,1.0675994651719644e-50,2.967029400973035e-41,8.237005298240504e-45
4.3212741994681505e-18,0.8522527136946904,2.205348057492817e-21,8.135864456539079e-21,3.7214912276128153e-29,1.853931929367418e-19,0.0,0.0,1.3875114857654968e-16,9.279292892689864e-30,1.3862817711089879e-39,5.483651426968294e-40,3.453062189339795e-42,5.3232567520079e-49,6.281837389889377e-33,6.656156890515625e-29,8.333377018144725e-29,2.1269286406964252e-28,1.8914580360681892e-64,3.4494854815889203e-44,1.1670812194332892e-67,7.293221936171117e-67,2.7631545345161246e-19,1.3096972140360518e-68,1.3134636584988019e-42,3.3104790344955674e-70,3.6219438039325535e-71,9.911625262387745e-58,1.4176455076207372e-68,1.6461321797876898e-68,1.6646349236983858e-44,5.549057632127439e-82,1.9174528474239415e-82,6.199427035610861e-83,3.76,0.0,0.5005518122713835,0.9999999999694357,5.787769546888566e-40,3.0556961812506245e-40,1.8807259104180816e-12,1.1352289201354998e-12,2.958292573568075e-13,4.496677329232393e-13,3.0564166320217483e-11,4.553885497422073e-25,2.2685983135878875e-39,1.606698988777469e-24,1.1977995048295236e-33,1.1452271235173574e-27,3.8387891551449896e-66,6.886293569179868e-64,1.2639125556723468e-29,6.406793575124507e-66,1.1194413728694017e-30,1.74836108694253e-80,6.950367818032502e-64,2.950920480433625e-67,5.080099212956233e-66,5.125635512750301e-64,1.1629318387352292e-81,8.885750854900661e-81,8.829738759053775e-55,2.2804985158408135e-33,2.1269286406954894e-28,6.561419513357207e-33,1.0607367196996032e-16,3.267968184469714e-17,2.5525736882033715e-26,7.708955692140308e-38,3.342254614456005e-26,3.659399602491895e-19,9.756575414395344e-18,1.3692646969335399e-27,1.1049703377455808e-26,7.762926201987866e-38,1.0275463561599151e-26,2.3851912375721744e-32,6.984430668634113e-16,2.5476900931441892e-37,4.2739442935918345e-28,1.0586286635166284e-44,1.9640535648171513e-50,1.79043234650647e-54,4.833955315148253e-30,4.531646654335988e-28,1.8733929950730355e-39,1.0122515373486697e-17,8.315774720108562e-55,1.3127525100786083e-38,7.471207528711682e-31,6.984430668555059e-16,1.0181650927924799e-43,7.961206582258743e-30,2.7631545080907316e-19,2.9585419963197313e-30,9.888859607397644e-55,3.139111123012273e-29,4.303082283689453e-38,2.247000641363562e-42,1.939421330801485e-52,3.832375427699674e-42,5.099215172682665e-41,1.8539319283898068e-19,4.219245788276488e-42,1.4802389849338486e-42,1.7767125675033107e-46,8.54099931137178e-50,1.186855019447173e-40,6.589760670786538e-44
8.64260701076371e-18,0.852252713694995,4.410860972900437e-21,1.6271839297026872e-20,1.4886116489586636e-28,3.707889004629054e-19,0.0,0.0,2.7750417910502193e-16,3.711754914943107e-29,1.1090385847632913e-38,4.386973700741272e-39,2.7624846932248994e-41,4.25865593333293e-48,2.5127605114533095e-32,2.6624898616689935e-28,3.3333847214101194e-28,8.507801170077006e-28,6.052813844394611e-63,2.759621156374986e-43,3.7347513170378716e-66,2.3338881460388044e-65,5.526346600047605e-19,4.1911323888415856e-67,1.0507833985018356e-41,1.0593806981655786e-68,1.1590503398448718e-69,1.5858888668917208e-56,4.536576616317589e-67,5.267751855467623e-67,1.3317237533622124e-43,3.551496492476978e-80,1.2272006103495518e-80,3.96774513978071e-81,3.76,0.0,0.5005518122695019,0.9999999999388709,4.630270631427776e-39,2.4445859607018705e-39,3.761477330151379e-12,2.270473240304829e-12,5.916625275408593e-13,8.993415622955514e-13,6.11287467775302e-11,1.821572730546071e-24,1.8149001912795908e-38,6.4268612750660646e-24,4.791246740825342e-33,4.580955109886733e-27,1.2284425988343146e-64,2.2036678534994392e-62,5.05570167975494e-29,2.0502241306265967e-64,4.477811062763915e-30,1.1189789193280673e-78,2.224172118021968e-62,9.443176659212113e-66,1.6256715445635447e-64,1.640243489877744e-62,7.442948836401365e-80,5.687021955774247e-79,1.4127761816637746e-53,9.122204310736166e-33,8.50780117006953e-28,2.6245945786110577e-32,2.1214878265253568e-16,6.535980687365575e-17,1.0210398612874045e-25,6.167237745038413e-37,1.3369154449456427e-25,7.318849069136445e-19,1.951328313765291e-17,5.4771144905255034e-27,4.419926301845746e-26,6.210414683169237e-37,4.110227232556952e-26,9.540861997361737e-32,1.3968956071070874e-15,1.0213567737146163e-36,1.7095951083508657e-27,8.46913028224891e-44,3.142525669458624e-49,2.864728181921627e-53,1.9336017911143622e-29,1.8126771010291696e-27,1.498732190213411e-38,2.0245168039935154e-17,1.33054087009651e-53,1.0502144750785176e-37,2.9885135102656988e-30,1.3968956070754655e-15,8.145417646567343e-43,3.184515018051115e-29,5.526346494344956e-19,1.1834288537269888e-29,1.5822376531304351e-53,1.2556572202955446e-28,3.4424971945098574e-37,1.7976218496721825e-41,3.1031304623302904e-51,2.984196934296446e-41,4.079420534523176e-40,3.707889000718568e-19,3.3754367276211117e-41,1.1842099274542125e-41,1.42139254942421e-45,6.83288192103866e-49,4.7476212752190735e-40,5.271871132899537e-43
1.728527263335483e-17,0.8522527136956047,8.822291643144608e-21,3.254378907618687e-20,5.954477001519559e-28,7.415803155128464e-19,0.0,0.0,5.550102401424678e-16,1.4847095175216525e-28,8.872361420050355e-38,3.5096005782595543e-38,2.2100040921326113e-40,3.406944947849844e-47,1.0051093123095087e-31,1.0650013784930222e-27,1.3333606745244754e-27,3.403137826378225e-27,1.9369241584741083e-61,2.2077100577671713e-42,1.1951350727329236e-64,7.468533624313208e-64,1.1052730889586877e-18,1.3411785925426944e-65,8.406317088113914e-41,3.390069243830751e-67,3.7090064007943154e-68,2.537445287866918e-55,1.4517222819862149e-65,1.685701221241262e-65,1.0653853400136039e-42,2.2729914231271963e-78,7.854182997412376e-79,2.539395153922161e-79,3.76,0.0,0.5005518122657386,0.9999999998777415,3.704238553487052e-38,1.9556803791528256e-38,7.522980169592442e-12,4.540961887535469e-12,1.1833290689041361e-12,1.7986892131122738e-12,1.22257906427453e-10,7.286327994849741e-24,1.4519287708071787e-37,2.570757539550778e-23,1.9165084300925713e-32,1.832391376683565e-26,3.931064510962493e-63,7.051823401370866e-61,2.022290980007098e-28,6.560797667533321e-63,1.791133551750871e-29,7.161554199504514e-77,7.117437871453809e-61,3.021853563767696e-64,5.202212747527486e-63,5.24884336946936e-61,4.763546528277192e-78,3.6397393425915125e-77,2.2604562978109068e-52,3.648994246118051e-32,3.403137826372261e-27,1.0498432308092471e-31,4.242990039482267e-16,1.3072005672666163e-16,4.0841802138837336e-25,4.933819468918365e-36,5.347688974262635e-25,1.4637748691517537e-18,3.9026698509299586e-17,2.1908569287963272e-26,1.7679795043453766e-25,4.968361217528933e-36,1.644099252525751e-25,3.8163642038150963e-31,2.7938006876286155e-15,4.1036109248808384e-36,6.838415215334068e-27,6.775345171417389e-43,5.028073018569818e-48,4.5835941974465534e-52,7.734446467234943e-29,7.250745281468197e-27,1.1989928775990866e-37,4.0490473359925675e-17,2.1288788976520502e-52,8.401765706756486e-37,1.1954115626972575e-29,2.7938006875021264e-15,6.516373161192425e-42,1.273812478605374e-28,1.1052730466774135e-18,4.733739625753078e-29,2.5315963278655792e-52,5.022654410688606e-28,2.7539989172848384e-36,1.438106017465789e-40,4.965053789834552e-50,2.3546758355709537e-40,3.2635557648205e-39,7.415803139486441e-19,2.7003654490401208e-40,9.473754385941443e-41,1.1371230418489651e-44,5.466340181600135e-48,1.8991804927274064e-39,4.217521981086495e-42
3.457060387853707e-17,0.8522527136968241,1.7646772341337066e-20,6.508768902724456e-20,2.3817969535368752e-27,1.483163145603184e-18,0.0,0.0,1.110022362139365e-15,5.938853172707984e-28,7.0979103450292276e-37,2.807690059879444e-37,1.7680135859657707e-39,2.725564020152898e-46,4.020447437564526e-31,4.260016483317192e-27,5.333456294847335e-27,1.3612586316781774e-26,7.180754953763387e-60,1.7661733379192027e-41,4.4306864606992266e-63,2.7688020891674933e-62,2.2105500102570643e-18,4.932587954657551e-64,6.725073651325502e-40,1.2568069153752914e-65,1.374156778584571e-66,4.0599311188220474e-54,5.381965963968936e-64,6.249396538520934e-64,8.523108253812227e-42,1.9221258643699176e-76,5.8719380108413e-77,2.147457677237591e-77,3.76,0.0,0.5005518122582122,0.9999999997554826,2.9633997431671955e-37,1.5645489543475818e-37,1.504598584837243e-11,9.08193920956468e-12,2.3666621556113824e-12,3.5973844830341152e-12,2.4451622066848825e-10,2.914538619966312e-23,1.1615464662702918e-36,1.0283055941109391e-22,7.666053103279352e-32,7.329584248424942e-26,1.457363042170104e-61,2.6143214490065924e-59,8.089184669454288e-28,2.4322836888037418e-61,7.16455255911461e-29,5.298651759838743e-75,2.6386467072490173e-59,1.1202913732191423e-62,1.9286156841449113e-61,1.9459029196192606e-59,3.5244268857763847e-76,2.6929505423261477e-75,3.6167416754284946e-51,1.4596765806280715e-31,1.361258631673431e-26,4.199384079489798e-31,8.4859944626177e-16,2.6144055561302796e-16,1.6336762366132037e-24,3.947067278187572e-35,2.139081025439196e-24,2.92755506926477e-18,7.805352895311916e-17,8.763449916233261e-26,7.071935931790656e-25,3.974700733923975e-35,6.576413712204535e-25,1.526549558804283e-30,5.587610848808378e-15,1.6559790214087083e-35,2.7353730424932636e-26,5.42029340456051e-42,8.044942306435152e-47,7.333773886337486e-51,3.093786425460816e-28,2.9003054869522673e-26,9.591971646102945e-37,8.098108394828104e-17,3.406216955847856e-51,6.721432588295873e-36,4.78165903845974e-29,5.587610848302419e-15,5.213114597764029e-41,5.0952628118327454e-28,2.210549841131539e-18,1.8935007727527866e-28,4.0505669588375887e-51,2.009066859957268e-27,2.2031813821316434e-35,1.1504882339369073e-39,7.944122058242998e-49,1.8706681240862703e-39,2.6108523123980203e-38,1.4831631393463587e-18,2.1602988308887612e-39,7.579033507722381e-40,9.097020409324686e-44,4.373088652472996e-47,7.597719881166325e-39,3.3740276725560185e-41
