Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73)
6.910605814230207e-08,0.6165204061994585,1.7822527150016027e-10,1.9545783215991808e-12,2.2840917291768323e-12,1.4807648119934514e-11,0.0,0.0,1.1892062074239662e-08,7.922611441832643e-13,5.0264598134414815e-15,3.316178580501372e-24,6.0126093961301475e-18,4.875209591304287e-40,2.7918547339737023e-30,1.9209062436825546e-31,7.968473622637865e-31,7.93214362535637e-12,2.236912295197434e-37,3.3892394358580036e-25,1.2027955916808621e-35,1.4637041488818934e-43,1.6996533974666841e-32,2.2494094575545123e-31,6.666745339190735e-23,4.3860858048354885e-41,1.3246304731247403e-44,1.465829311483222e-46,1.945166888517372e-62,1.8545396816046154e-55,1.870833229325739e-21,1.594652535160124e-50,3.6358068389341666e-41,8.095560615646604e-49,3.76,0.0,0.7961641317562934,0.9997964818444468,1.4860153908387697e-13,5.4496323858521174e-40,3.889422194100382e-05,2.984696474251455e-05,8.836756861630582e-06,2.1042863317381288e-07,0.00020350623972763322,1.3235155416592213e-11,1.7592247065844081e-19,6.72268232811713e-13,1.4328591099790222e-18,2.5677225274011642e-11,4.635298583552363e-28,4.379857914453347e-28,7.708806481788207e-15,4.372901636979284e-28,9.133012571360684e-19,9.080442083236815e-34,4.765580109485628e-28,3.193195090690938e-30,1.6628931784879557e-28,8.863194834629123e-28,4.555703736445311e-35,5.681222865844804e-34,3.118955900329847e-29,7.983546158613459e-17,7.932153189517325e-12,4.5598083020048e-18,8.542873387257751e-09,1.354871946199719e-09,1.6950966659335445e-09,9.59529564089351e-12,2.6646796879074737e-10,7.79537391844669e-12,1.4946876439702786e-11,6.878700402834404e-14,9.63972347107831e-13
7.252714023404714e-08,0.6165206198440332,1.9384941643114425e-10,2.2234544247832455e-12,2.617560641006713e-12,1.6944278692563074e-11,0.0,0.0,1.248425551498001e-08,8.727856834296113e-13,5.8154582899279766e-15,4.027593443974457e-24,6.90950888687218e-18,6.770610494199133e-40,3.468536756954091e-30,2.41926031106256e-31,1.0304012958581922e-30,8.737188020441753e-12,3.2332642106345314e-37,4.0677607302683044e-25,1.6663704381221928e-35,2.115006274033036e-43,2.1470946679744976e-32,2.825965341081104e-31,7.564963991031639e-23,6.283521405517048e-41,1.75495076043648e-44,2.137954487005726e-46,3.4191192827794477e-62,2.7742128329815155e-55,2.1258158246052487e-21,2.4316491252370016e-50,4.993156443448541e-41,1.2647149679932957e-48,3.76,0.0,0.7961622057639327,0.9997964812498633,1.789739868224829e-13,7.785433264056452e-40,4.0819624226742775e-05,3.133477235361e-05,9.27434496841354e-06,2.1042825789552398e-07,0.00020350623960407595,1.458673149117636e-11,2.031115467550724e-19,6.722802783477531e-13,1.5046825278728644e-18,2.8299360908553246e-11,5.981926877028693e-28,5.410249560246145e-28,8.496159213188363e-15,5.653812235220776e-28,9.594005421135669e-19,1.1732923414610588e-33,5.995684300474586e-28,4.0502900981047e-30,2.111830403545685e-28,1.1379866387607555e-27,5.883847910226377e-35,7.338212907575652e-34,4.2332077790639616e-29,8.38056211022354e-17,8.737199076994315e-12,5.718890669697111e-18,8.939063232862225e-09,1.3827022957521274e-09,1.8365668368493739e-09,1.0946672615580154e-11,2.9105365188099245e-10,8.551939917426375e-12,1.6259065598445664e-11,7.275804726523316e-14,1.0131318236892846e-12
7.594822232579222e-08,0.6165208334881745,2.099516447798808e-10,2.512919108548148e-12,2.9800641196891318e-12,1.9263146901012967e-11,0.0,0.0,1.307674322846128e-08,9.572192060988158e-13,6.6830163260513845e-15,4.847821007733694e-24,7.88746879806854e-18,9.245961868223606e-40,4.262749752888979e-30,3.013439136840709e-31,1.3159532701809908e-30,9.581134063718086e-12,4.59122006153039e-37,4.838858077878371e-25,2.273158092583171e-35,3.002464568121128e-43,2.6795315917695005e-32,3.5115741256382267e-31,8.529888811590614e-23,8.848563189893272e-41,2.2942689190472184e-44,3.0634124428185237e-46,5.849388214923914e-62,4.071432414324837e-55,2.400100743867381e-21,3.6316720713303463e-50,6.752701830875131e-41,1.934090588596044e-48,3.76,0.0,0.7961602797757833,0.9997964806548517,2.1366216184988673e-13,1.0935866978875607e-39,4.274502192053143e-05,3.282257604781443e-05,9.711932096274141e-06,2.104278829226492e-07,0.00020350623948043128,1.600403651624245e-11,2.3292516148909887e-19,6.722923249295147e-13,1.576505706812286e-18,3.1048984620336036e-11,7.6251125587743975e-28,6.615949629822437e-28,9.321807788979505e-15,7.2197515184929155e-28,1.0055107813838346e-18,1.4972624169397124e-33,7.463232002324881e-28,5.079638024533838e-30,2.6515121956681165e-28,1.4441089271061968e-27,7.505464129706869e-35,9.361491196036132e-34,5.661815285538443e-29,8.777576897878147e-17,9.581146760362769e-12,7.102341453455375e-18,9.33283345298066e-09,1.4088020612098747e-09,1.981608661460949e-09,1.2407705859105785e-11,3.165544327688356e-10,9.339579640355193e-12,1.7609492115800835e-11,7.676797032598946e-14,1.0622389970817962e-12
7.936930441753729e-08,0.6165210471318816,2.265168583607227e-10,2.82329615788905e-12,3.372511219572486e-12,2.1769656427285443e-11,0.0,0.0,1.3669522217200719e-08,1.0455632306313375e-12,7.632863742377083e-15,5.78743628087081e-24,8.949327510495745e-18,1.2434408358857108e-39,5.18736281620139e-30,3.715932717701076e-31,1.6617107622388167e-30,1.0463981634266018e-11,6.414983858252729e-37,5.709662841511878e-25,3.0574929468464427e-35,4.1940960493520365e-43,3.3072932994257e-32,4.32015218899787e-31,9.562604524468769e-23,1.2267183933749391e-40,2.9630937634586337e-44,4.319006714345407e-46,9.763269727345741e-62,5.872082253795021e-55,2.694016345614139e-21,5.322227326540064e-50,9.005414109289187e-41,2.9008152070005374e-48,3.76,0.0,0.7961583537918369,0.9997964800594146,2.5303189731106486e-13,1.5126066254028095e-39,4.467041502238714e-05,3.431037582490651e-05,1.0149518247137188e-05,2.1042750862663132e-07,0.00020350623935669993,1.7487070343749994e-11,2.654765650930503e-19,6.723043738706496e-13,1.6483286467841418e-18,3.3926092259324346e-11,9.61123802194454e-28,8.016512925689287e-28,1.0185752196308244e-14,9.115956763553136e-28,1.0516327218135575e-18,1.8891856892522912e-33,9.200149084168196e-28,6.305401500868775e-30,3.2947417214038066e-28,1.8131246124577306e-27,9.466601743022185e-35,1.1808556150038089e-33,7.472104728838433e-29,9.174590523330475e-17,1.0463996125674575e-11,8.7406002097098e-18,9.724200433245363e-09,1.4333194959145802e-09,2.1300776969280045e-09,1.3981072401546154e-11,3.429563603166389e-10,1.0157774198456909e-11,1.8996613744024044e-11,8.081650803622547e-14,1.1112945795651573e-12
8.279038650928236e-08,0.6165212607751535,2.4353072998078416e-10,3.1548773423255436e-12,3.795781960723492e-12,2.4469041973352726e-11,0.0,0.0,1.4262589654568369e-08,1.1378192560555197e-12,8.66873031062341e-15,6.857505546043748e-24,1.0097851326341444e-17,1.649007737481399e-39,6.25584576816381e-30,4.540124036871274e-31,2.076678722634736e-30,1.1385730611333069e-11,8.831652690281005e-37,6.6874394175370645e-25,4.0597752842500766e-35,5.7728711654119585e-43,4.0412792312912203e-32,5.266594806325435e-31,1.0664138577530908e-22,1.676467019240426e-40,3.7845632102258527e-44,5.999662168812357e-46,1.5932401370714042e-61,8.335184173932163e-55,3.007870610896206e-21,7.665997798295203e-50,1.1856963236877495e-40,4.274038588293471e-48,3.76,0.0,0.7961564278120841,0.9997964794635542,2.974601214430714e-13,2.0628471715062773e-39,4.6595803532327146e-05,3.579817168573338e-05,1.0587103422864279e-05,2.1042713429356086e-07,0.00020350623923288255,1.9035832825631214e-11,3.0087804370655224e-19,6.723164226463659e-13,1.7201513478349961e-18,3.6930679675541164e-11,1.199122949343997e-27,9.63264990600922e-28,1.1087992432103553e-14,1.1392209590795255e-27,1.0977671162552655e-18,2.3592022859415594e-33,1.124097303366544e-27,7.753812598358417e-30,4.055425330656923e-28,2.2543042039407866e-27,1.181783568507475e-34,1.4742559207005265e-33,9.741655374735437e-29,9.571602988277947e-17,1.138574705914882e-11,1.0666552704911618e-17,1.0113180778516654e-08,1.4563902770793123e-09,2.281840878615473e-09,1.566934311087069e-11,3.702463112064323e-10,1.1006008713672259e-11,2.0418964176753984e-11,8.490340947929569e-14,1.1602992797781918e-12
8.621146860102743e-08,0.6165214744179892,2.6097964467460926e-10,3.507924383429397e-12,4.250728230973044e-12,2.7366377769440734e-11,0.0,0.0,1.4855942870535439e-08,1.2339887630709392e-12,9.794345751824072e-15,8.069586443399344e-24,1.1335736319342382e-17,2.158990307244141e-39,7.482252026219795e-30,5.500298005705242e-31,2.5706899469897318e-30,1.2346380874328228e-11,1.1994789812725578e-36,7.779576012230094e-25,5.327191060235999e-35,7.839057946876677e-43,4.8929488031557943e-32,6.366791009100619e-31,1.1835468285439437e-22,2.2611480985711887e-40,4.784633525853735e-44,8.221577964700183e-46,2.5466390022167476e-61,1.1659486956001868e-54,3.341953151750337e-21,1.0868101547550878e-49,1.542920216036318e-40,6.195275833643583e-48,3.76,0.0,0.7961545018365169,0.9997964788672719,3.473345031673257e-13,2.7769876893458834e-39,4.852118745036856e-05,3.728596363083291e-05,1.1024687625239294e-05,2.104267595202271e-07,0.00020350623910897925,2.0650323813840112e-11,3.3924092758071703e-19,6.723284698306818e-13,1.7919738099941683e-18,4.006274271916509e-11,1.4820755532057633e-27,1.1486242736937344e-27,1.2028528503173026e-14,1.4103048221838152e-27,1.1439147222773998e-18,2.9184011167154386e-33,1.3622944223427883e-27,9.453249168673423e-30,4.948613530877549e-28,2.7777889298643453e-27,1.46144648242205e-34,1.8232552684602063e-33,1.255927839378913e-28,9.968614294347193e-17,1.2346399447166413e-11,1.2915595109096497e-17,1.0499791279978961e-08,1.4781385698951915e-09,2.436775563408864e-09,1.7474991024011658e-11,3.9841192286720394e-10,1.188377263394396e-11,2.1875148910875022e-11,8.902843756138213e-14,1.209253802648516e-12
8.96325506927725e-08,0.6165216880603884,2.788506458832737e-10,3.882670784121172e-12,4.738174625489336e-12,3.046658543973432e-11,0.0,0.0,1.54495793386328e-08,1.3340732150419519e-12,1.1013439734539305e-14,9.435728056577466e-24,1.2665610137438188e-17,2.7935464043127707e-39,8.881201362924739e-30,6.611648784990933e-31,3.154434538117426e-30,1.3345932302815954e-11,1.6088338202905104e-36,8.993576058155424e-25,6.914478033926163e-35,1.0512794037098439e-42,5.874311056911288e-32,7.637637716115142e-31,1.3077527181727523e-22,3.0129632054346007e-40,5.99227180867272e-44,1.1125745880011607e-45,3.9935439302720875e-61,1.609097194888858e-54,3.69653702529023e-21,1.5184370943763634e-49,1.9861712864300017e-40,8.845897425803695e-48,3.76,0.0,0.7961525758651271,0.99979647827057,4.030531084235709e-13,3.693911669576258e-39,5.0446566776528364e-05,3.877375166003294e-05,1.1462270855966643e-05,2.1042638462034456e-07,0.00020350623898499033,2.2330543160366522e-11,3.806755992128353e-19,6.723405165330863e-13,1.8637960332513185e-18,4.332227724055826e-11,1.8160423674860262e-27,1.3600361251886914e-27,1.3007360426263395e-14,1.7307978783666534e-27,1.1900763010284574e-18,3.5788594098341834e-33,1.6386096727195753e-27,1.1434310804190454e-29,5.990541757222888e-28,3.394629035802953e-27,1.7916708457135265e-34,2.2353735328086693e-33,1.602603741632185e-28,1.036562444309074e-16,1.3345953176264065e-11,1.552569549973025e-17,1.0884048885129262e-08,1.4986780020255898e-09,2.5947686535392342e-09,1.940039898083557e-11,4.274415320238482e-10,1.2790560018726046e-11,2.3363841343020243e-11,9.319136860721257e-14,1.2581588495113926e-12
9.305363278451757e-08,0.61652190170235,2.971313861324661e-10,4.2793235314028376e-12,5.258919229896113e-12,3.3774441282678746e-11,0.0,0.0,1.604349666401125e-08,1.438074058909501e-12,1.232974187311469e-14,1.0968471000831783e-23,1.409003375931954e-17,3.575482824239073e-39,1.0467862666193936e-29,7.890285606403997e-31,3.839488498425959e-30,1.438438477650942e-11,2.1330885395351805e-36,1.0337050223261658e-24,8.88473870294584e-35,1.3936894750424159e-42,6.997914366394827e-32,9.097053230933034e-31,1.439121066964478e-22,3.969962053284188e-40,7.439651553384069e-44,1.4881855303428866e-45,6.152899482879085e-61,2.1931350938138718e-54,4.0718803732269305e-21,2.0930735019215255e-49,2.53134124266157e-40,1.245589756278349e-47,3.76,0.0,0.7961506498979066,0.99979647767345,4.650240664625225e-13,4.859542113094051e-39,5.237194151082347e-05,4.0261535773127984e-05,1.189985311668368e-05,2.1042600993872105e-07,0.00020350623886091648,2.4076490717211657e-11,4.252915014121743e-19,6.723525639730312e-13,1.9356180175942833e-18,4.67092790902185e-11,2.2075975271934343e-27,1.5999278818097754e-27,1.4024488228084281e-14,2.107168566060844e-27,1.2362526162122164e-18,4.3536818838604995e-33,1.9573348694212406e-27,1.3729894426291201e-29,7.19867094291681e-28,4.116821907280921e-27,2.1789900992015094e-34,2.7187695593582337e-33,2.025631018437286e-28,1.0762633436000212e-16,1.4384408133127598e-11,1.8537452766842966e-17,1.1265970670399718e-08,1.5181125564729907e-09,2.7557157937448106e-09,2.1447866623087277e-11,4.573241183671153e-10,1.372586979679947e-11,2.4883779086223717e-11,9.739199198590989e-14,1.3070151184379795e-12
9.647471487626264e-08,0.6165221153438729,3.1581008187189444e-10,4.6980646813354205e-12,5.813734351484104e-12,3.7294583009118087e-11,0.0,0.0,1.663769257252132e-08,1.5459927260272987e-12,1.3746981725984302e-14,1.2680847513308395e-23,1.5611503205837877e-17,4.53043999037727e-39,1.2257936766898308e-29,9.353237185489572e-31,4.638341487932446e-30,1.54617381752643e-11,2.798029065274709e-36,1.1817708976290555e-24,1.1310300665774073e-34,1.8279905758356875e-42,8.276836241148035e-32,1.076399017793553e-30,1.5777381037083154e-22,5.176790597197216e-40,9.162351219186174e-44,1.969260698916409e-45,9.325867411993948e-61,2.954763545459433e-54,4.4682279015706504e-21,2.849378754556113e-49,3.1964217757837053e-40,1.731408582716731e-47,3.76,0.0,0.7961487239348475,0.9997964770759135,5.336652455232089e-13,6.327745761968868e-39,5.429731165327065e-05,4.1749315970323205e-05,1.2337434408969824e-05,2.1042563540156795e-07,0.00020350623873675777,2.5888166336371896e-11,4.731971452971254e-19,6.723646118895619e-13,2.0074397630338565e-18,5.0223744118747785e-11,2.6638478534906547e-27,1.8708488110661984e-27,1.5079911945323966e-14,2.546424088991204e-27,1.2824444331339259e-18,5.2570395598615695e-33,2.32305922832522e-27,1.6375269503009215e-29,8.591727890528414e-28,4.957350017057794e-27,2.630468484535433e-34,3.2822652698826384e-33,2.537889108122889e-28,1.1159641274515495e-16,1.5461764204585697e-11,2.199415298085364e-17,1.164557381621864e-08,1.5365373888696402e-09,2.919520636333578e-09,2.3619616805342737e-11,4.880492529651711e-10,1.468920599803631e-11,2.643376049565915e-11,1.0163010974971561e-13,1.3558233045116283e-12
9.989579696800771e-08,0.6165223289849573,3.348754721409303e-10,5.139052835038636e-12,6.403367203007997e-12,4.103151598121908e-11,0.0,0.0,1.7232164900731138e-08,1.6578306329284613e-12,1.5268888794016505e-14,1.4586381545516726e-23,1.7232451207355847e-17,5.687076312346202e-39,1.426763939504633e-29,1.1018454817461854e-30,5.564423783434305e-30,1.6577992379073504e-11,3.633868437049267e-36,1.3443355671843885e-24,1.4273624920368643e-34,2.3739408401952894e-42,9.724673273793722e-32,1.265844794226692e-30,1.7236871899456115e-22,6.68549619760283e-40,1.1199555738090839e-43,2.5798457137405934e-45,1.3921514157058565e-60,3.938285812105813e-54,4.885812215031928e-21,3.8342622075281956e-49,4.0016767549849396e-40,2.3779854706426437e-47,3.76,0.0,0.7961467979759425,0.9997964764779618,6.094039373224454e-13,8.161308366914691e-39,5.622267720388662e-05,4.3237092251971734e-05,1.2775014734346098e-05,2.1042526078257752e-07,0.0002035062386125144,2.7765569869847994e-11,5.245001182241675e-19,6.723766594823314e-13,2.0792612695891e-18,5.3865668176870535e-11,3.192451982839285e-27,2.1754716795228455e-27,1.6173631624667966e-14,3.056131259856022e-27,1.328652517798188e-18,6.30420821995583e-33,2.740678316123498e-27,1.9408152900668907e-29,1.018974544669408e-27,5.930218697074973e-27,3.153720158164007e-34,3.935369547804383e-33,3.1538134219702107e-28,1.1556647960022796e-16,1.657802127760468e-11,2.5941823287087017e-17,1.2022875584315358e-08,1.5540395752055019e-09,3.086094168744883e-09,2.5917801464715167e-11,5.196070510397269e-10,1.5680077960768107e-11,2.8012641392087922e-11,1.0590553627859848e-13,1.4045840999579511e-12
9.999999999999998e-08,0.6165225426256017,3.354621394037517e-10,5.152835567293827e-12,6.421881028565714e-12,4.114878856512323e-11,0.0,0.0,1.7250276300036683e-08,1.6612986345087053e-12,1.5316926891044872e-14,1.4647601275486346e-23,1.7283410300727847e-17,5.7258013078574574e-39,1.433247609347378e-29,1.1072548177943412e-30,5.594778456696359e-30,1.6612602946751587e-11,3.6623693544177266e-36,1.349523033032031e-24,1.4373288016241147e-34,2.3925576847944237e-42,9.771572453358667e-32,1.2719942900282338e-30,1.7282485954946147e-22,6.736805462677717e-40,1.1266989336559567e-43,2.600765183288168e-45,1.4089242213260596e-60,3.9722647765516364e-54,4.8988671102132546e-21,3.8684212238381724e-49,4.028638574401796e-40,2.4006497464781703e-47,3.76,0.0,0.7961467393130605,0.9997964764597422,6.118268652333301e-13,8.22363619780676e-39,5.628132200578246e-05,4.3282408495518624e-05,1.2788343015738731e-05,2.1042524936938552e-07,0.00020350623860872875,2.7823785358863037e-11,5.261172109467482e-19,6.723770264311142e-13,2.0814488832504395e-18,5.397859807730541e-11,3.2097741704623144e-27,2.185308505257574e-27,1.6207546321133392e-14,3.072847111102152e-27,1.3300602372334009e-18,6.338532296825331e-33,2.7542675392863608e-27,1.9507033878277826e-29,1.0241859683569361e-27,5.9620854978231715e-27,3.1708697167766805e-34,3.956775453097485e-33,3.174367407001823e-28,1.1568740402527031e-16,1.6612631935834196e-11,2.6070281989084435e-17,1.2034331918514432e-08,1.5545590606308805e-09,3.0912104060056057e-09,2.5989808578464532e-11,5.205812391543342e-10,1.5710685977201912e-11,2.806117448149242e-11,1.0603634548840059e-13,1.4060685728055234e-12
1.0331687905975278e-07,0.6165225426256017,3.5431678072868305e-10,5.602424514426903e-12,7.028540543505833e-12,4.4989618994744965e-11,0.0,0.0,1.7826911586801337e-08,1.7735891820285957e-12,1.6899192518902113e-14,1.6699088858022877e-23,1.8955248828175037e-17,7.077251697553987e-39,1.6513684319354988e-29,1.2904814244137722e-30,6.632132474609624e-30,1.7733147268062263e-11,4.675784873921766e-36,1.5221880118540583e-24,1.7868262533014684e-34,3.0545585331527173e-42,1.135553127963049e-31,1.4801484676480844e-30,1.8770492133290611e-22,8.556391178068336e-40,1.3594260918913115e-43,3.3482813191913905e-45,2.0489014602092046e-60,5.1968028656661715e-54,5.3248550204444436e-21,5.1042015260355746e-49,4.9698199940842125e-40,3.2296683528940736e-47,3.76,0.0,0.7961448720211837,0.9997964758795965,6.92676549788358e-13,1.0432983088372144e-38,5.814803816268794e-05,4.4724864618228624e-05,1.3212594094273422e-05,2.1042488605368682e-07,0.00020350623848818693,2.97087011696572e-11,5.793070916492644e-19,6.723887066521027e-13,2.1510825372680384e-18,5.763504711545782e-11,3.801639323559724e-27,2.516594312074084e-27,1.7305647322808192e-14,3.644437248000017e-27,1.3748776360604385e-18,7.511606518498989e-33,3.2154029573506284e-27,2.286878337621379e-29,1.2014102483925178e-27,7.050493735078978e-27,3.7569281327214203e-34,4.6883019080008114e-33,3.8895136721887384e-28,1.1953653493853447e-16,1.7733179239283582e-11,3.04292833925332e-17,1.2397893297075958e-08,1.5706987959554836e-09,3.2553540982543945e-09,2.834450699565993e-11,5.519881287329263e-10,1.66980005164007e-11,2.96193319714899e-11,1.1021809793714461e-13,1.4532981942530284e-12
1.0673796115149785e-07,0.616522756265806,3.7412368151130437e-10,6.08829544603425e-12,7.689953280360306e-12,4.917314964537055e-11,0.0,0.0,1.8421930662139696e-08,1.8932697622711124e-12,1.8641622281584766e-14,1.9033477117391287e-23,2.0782207049219388e-17,8.736209740219879e-39,1.901326671869103e-29,1.5032116379773257e-30,7.856856931845562e-30,1.8927202722483092e-11,5.9644987815762964e-36,1.7161252594717536e-24,2.2199860043843447e-34,3.896505372213632e-42,1.3184015658668051e-31,1.721522893126198e-30,2.0379029359351954e-22,1.0858975998042967e-39,1.6393480723443358e-43,4.307770244150059e-45,2.9757666151147587e-60,6.793540906040098e-54,5.7855682127497666e-21,6.726704125892952e-49,6.1261984350743285e-40,4.3407547274049946e-47,3.76,0.0,0.7961429460705642,0.9997964752808189,7.839283074955021e-13,1.322661403696012e-38,6.007339452969114e-05,4.621263306909596e-05,1.3650172490155915e-05,2.1042451133936693e-07,0.0002035062383637756,3.171756008783143e-11,6.377238289223854e-19,6.724007538390829e-13,2.2229035660701825e-18,6.153187678552396e-11,4.5002288431302755e-27,2.8971411423190178e-27,1.8475959106433463e-14,4.320090231100688e-27,1.421120552848135e-18,8.896833752578245e-33,3.75276809921196e-27,2.67999957160723e-29,1.4087563692672318e-27,8.334338796338469e-27,4.44886304913652e-34,5.552015955062976e-33,4.762896177691364e-28,1.235065787728737e-16,1.8927237976849148e-11,3.550819471049957e-17,1.2770644318765365e-08,1.5865879623100297e-09,3.42722428869837e-09,3.0901759174219674e-11,5.851835635073387e-10,1.7742494152887693e-11,3.12527938895339e-11,1.1456763274839354e-13,1.501966274304618e-12
