Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221),CFO3(4550),S(2885),S(4664),S(3782),S(5203),S(2642),S(2822)
9.941597319563442e-10,0.8508117634157163,1.0050701308135057e-09,1.5214506762027022e-12,2.247892137402057e-12,4.279544294816002e-12,0.0,0.0,2.454940834227225e-08,2.893623616556903e-13,4.102449649492589e-15,2.2249932834769807e-15,3.3452295217320857e-16,2.101878215734335e-26,3.6376164076265813e-17,2.1737838271568272e-12,1.2012639462038474e-12,7.151786339805775e-12,1.0249270143785411e-29,2.4122036411713946e-20,1.0298794654137946e-26,6.313492736434305e-26,5.853298125636019e-11,1.3337116181086823e-27,1.5434629709079887e-18,6.847435768894465e-30,3.109681299320698e-31,3.4811426037524235e-25,3.6914770996042173e-28,2.7567545033985277e-28,4.6838146636560903e-20,4.449001337225282e-32,1.6679516496335946e-33,9.87524727778713e-33,3.76,0.0,0.7714804391226838,0.9980215757288141,5.196605307809478e-15,5.979686954410189e-16,0.0003095788167597357,0.00021023107329771752,5.3065738401756814e-05,4.626321976001751e-05,0.001978399695215848,4.800537609390179e-09,1.2658059755375342e-15,8.703724215776149e-09,1.8848606164283097e-17,3.075469995215018e-11,8.468789979753085e-26,6.4229222105739896e-24,2.43636236376799e-13,1.2789352268517135e-25,1.267373663952458e-14,2.1827492639121875e-32,6.5073785901125766e-24,4.8613630930511114e-27,1.0323925569935874e-25,3.999362019615318e-24,1.4184547521550964e-33,1.1573826473589119e-32,2.4428035451020256e-29,2.0063462652011903e-14,7.309165801744876e-12,5.0747151140471e-16,1.8682374826381505e-08,5.12150582099719e-09,5.917619997010216e-10,2.701801988915304e-13,5.930595471039779e-10,2.6642803597485367e-10,9.93394607624698e-10,1.5551780897312327e-11,1.3692860204295018e-10,1.4823777757492745e-13,1.512253368504234e-10,5.255587869167617e-16,1.3578508426675165e-07,1.787109281563658e-15,1.4926179311500827e-11,5.56094659278137e-20,4.318718091664921e-18,3.221303457576107e-22,1.433533056546742e-13,8.691482416663903e-12,2.8251786281233036e-15,9.874801951691234e-10,1.271648370893496e-22,2.337850808831675e-18,4.614929803083233e-14,1.3564375642067387e-07,7.265429364644083e-19,2.214615641174984e-13,3.728344810283409e-11,8.386894794163847e-14,1.0901707202898972e-22,1.1166220277057121e-12,3.3660747531235275e-16,3.1072210895990278e-18,3.2439440127246326e-21,2.5187902179733816e-17,5.092072790786437e-17
9.999999999999999e-10,0.85081363822414,1.0165460296019279e-09,1.5416447749272867e-12,2.2786963198432606e-12,4.354139007107208e-12,0.0,0.0,2.469350090115111e-08,2.92769647401563e-13,4.179299962353001e-15,2.2670451707262235e-15,3.4209667092258154e-16,2.1375625287464608e-26,3.6748458971034986e-17,2.202251950620755e-12,1.2175163099256107e-12,7.243044491347233e-12,1.0578838369671191e-29,2.465337080260318e-20,1.063091657042857e-26,6.516860641705003e-26,5.896410776426835e-11,1.377738517537099e-27,1.5726872221117218e-18,7.049414660107888e-30,3.2026945124848216e-31,3.5771877613383023e-25,3.812665943849211e-28,2.847129104553126e-28,4.7754766963202455e-20,4.635722438313747e-32,1.737985910251885e-33,1.0294835199309613e-32,3.76,0.0,0.7714786199196162,0.9980188905780036,5.296990781707672e-15,6.094080870510368e-16,0.00031139712465345394,0.00021155950287550117,5.338762897816193e-05,4.643103022081457e-05,0.0019810847015997762,4.85878406956486e-09,1.2885660972334167e-15,8.758982931308408e-09,1.902176704193176e-17,3.113983729725456e-11,8.748818645935683e-26,6.6168313203343985e-24,2.467562466083875e-13,1.3215389087868987e-25,1.2818082925523732e-14,2.263560180543683e-32,6.706425911639203e-24,5.017839771911101e-27,1.0662840848762403e-25,4.1191576621111914e-24,1.4708607722378802e-33,1.2002172388609243e-32,2.537772681641316e-29,2.0272013941929754e-14,7.403103546918167e-12,5.159987049865758e-16,1.8791607130808414e-08,5.148076915725765e-09,5.985629571345282e-10,2.7490895226042313e-13,5.999085090591342e-10,2.693863105097066e-10,9.992366550417228e-10,1.5711870100268527e-11,1.383334618455336e-10,1.50689612984749e-13,1.529576551784604e-10,5.315451433768557e-16,1.365833264007736e-07,1.8168847828287408e-15,1.510202731272544e-11,5.690476329689334e-20,4.4151654633105824e-18,3.290769842549386e-22,1.4484969372157852e-13,8.793588253641221e-12,2.875304351281459e-15,9.929604892068078e-10,1.2974901214793338e-22,2.386698461815428e-18,4.6865527103639944e-14,1.364403498145323e-07,7.41621744222576e-19,2.237010259212666e-13,3.750244064833722e-11,8.497158368039183e-14,1.1134566828749746e-22,1.1287500153819056e-12,3.4026636950287994e-16,3.162073272811338e-18,3.3194667645501055e-21,2.5715091604099462e-17,5.170955721390401e-17
1.03329664819383e-09,0.85081363822414,1.0831485460807073e-09,1.6602159305467186e-12,2.4591834533131572e-12,4.795775139250654e-12,0.0,0.0,2.5514989182495836e-08,3.125758488364848e-13,4.636487433649518e-15,2.5174037295647744e-15,3.8768767884386322e-16,2.348522228153261e-26,3.889596509943715e-17,2.368542154836165e-12,1.3127203668370335e-12,7.774834713644352e-12,1.2627739915714077e-29,2.785306514524347e-20,1.269677060279195e-26,7.781660686167637e-26,6.143455801151797e-11,1.652514526330267e-27,1.7467858523797914e-18,8.292493696589748e-30,3.7765091544527523e-31,4.166215657934558e-25,4.5686565297422455e-28,3.410796418117316e-28,5.322505281560643e-20,5.83399670100974e-32,2.1876038636193536e-33,1.2992652292337765e-32,3.76,0.0,0.7714682483253291,0.9980042963457274,5.8957856064556696e-15,6.776123223070531e-16,0.0003217636216701368,0.00021914810036134056,5.522442276008772e-05,4.7371114066713754e-05,0.0019956781104404197,5.19786940389433e-09,1.423615356238744e-15,9.070632111636187e-09,2.0015561492306415e-17,3.338384162772463e-11,1.0496104256955421e-25,7.814375317828724e-24,2.649473763001739e-13,1.5875813707026093e-25,1.365355587131058e-14,2.7739342167029684e-32,7.9375756101418e-24,5.991027344830693e-27,1.2775191433247925e-25,4.8583073893916144e-24,1.80175099417396e-33,1.4707338999374446e-32,3.141624925296824e-29,2.146820036306626e-14,7.950728502682155e-12,5.664425320630069e-16,1.941428374126472e-08,5.298859073448125e-09,6.380415801854096e-10,3.029121175450385e-13,6.396773177891365e-10,2.865627233558734e-10,1.0325628643183945e-09,1.6635671519502046e-11,1.4643870426921626e-10,1.6514853551407362e-13,1.630129034307674e-10,5.662779341828244e-16,1.411344018153842e-07,1.9925593896360187e-15,1.61242385034431e-11,6.472883642953712e-20,4.994909605237542e-18,3.7070268417371977e-22,1.5349078952266212e-13,9.386988582517437e-12,3.1720426072954556e-15,1.024136068678878e-09,1.4515910369035597e-22,2.678613560942055e-18,5.107863039657868e-14,1.409818462202121e-07,8.31831543557569e-19,2.3660843786289565e-13,3.875095815938135e-11,9.140166489010072e-14,1.2527825123401739e-22,1.1989295887320851e-12,3.614391452548947e-16,3.48689294888579e-18,3.775188934757441e-21,2.887071968056e-17,5.634120301361375e-17
1.0724335644313157e-09,0.8508155130059745,1.163982572391344e-09,1.8072055723198964e-12,2.682059759482285e-12,5.3512953080816064e-12,0.0,0.0,2.6480535773005538e-08,3.366837970694433e-13,5.216585891664373e-15,2.8355081401406603e-15,4.467576155250078e-16,2.613201639952805e-26,4.14731268137679e-17,2.572729112033916e-12,1.4302436803624874e-12,8.424940781036126e-12,1.543985455474891e-29,3.200332143652043e-20,1.5534939253821994e-26,9.518846735916987e-26,6.436464245037507e-11,2.0323699035030814e-27,1.968270890256494e-18,9.967767969078083e-30,4.553309668057764e-31,4.955552999012711e-25,5.612908224377571e-28,4.189139732185817e-28,6.020607793625863e-20,7.573626142125611e-32,2.8408641595804865e-33,1.6922754367832136e-32,3.76,0.0,0.7714560577187052,0.9979886005612205,6.659300118569764e-15,7.645108588305156e-16,0.00033394825072369976,0.00022809946941334055,5.738684534696808e-05,4.844072603899343e-05,0.0020113729270196433,5.6117180524675645e-09,1.5941739106753118e-15,9.429427351871557e-09,2.1197268248173817e-17,3.612662407705092e-11,1.2910306184511685e-25,9.43871102636468e-24,2.872083353350247e-13,1.9556812311742018e-25,1.466225071910482e-14,3.4942601842763686e-32,9.612111657061743e-24,7.32778026718841e-27,1.5687719043009783e-25,5.859195085228819e-24,2.2685370022614384e-33,1.8525026121633069e-32,4.004293066500516e-29,2.288836570409403e-14,8.62068384898322e-12,6.298090366676483e-16,2.014600679667478e-08,5.474565657455893e-09,6.859725276588643e-10,3.381513521845238e-13,6.87986459250541e-10,3.074271451604798e-10,1.0717787756136555e-09,1.774510899346374e-11,1.561692042811856e-10,1.8320493442725898e-13,1.752198284041173e-10,6.084086890769505e-16,1.464840057730393e-07,2.212130052581893e-15,1.7368520591826266e-11,7.493085639703328e-20,5.744065584046092e-18,4.241863488180264e-22,1.638817644864155e-13,1.0108968530146024e-11,3.545148826473098e-15,1.060630704186848e-09,1.647863407881287e-22,3.051848418661685e-18,5.631671501437215e-14,1.4631980172467437e-07,9.474241638377222e-19,2.520746332964463e-13,4.021845180441103e-11,9.927214664269455e-14,1.4312902490829346e-22,1.2836412375903653e-12,3.869967807069487e-16,3.895588402481678e-18,4.368242702679659e-21,3.291817386949938e-17,6.207961377519392e-17
1.1115704806688014e-09,0.8508173877612278,1.2475584294635405e-09,1.9626401704271165e-12,2.9167575375129824e-12,5.947463388990081e-12,0.0,0.0,2.744604957312147e-08,3.6168610549487263e-13,5.844838079723424e-15,3.1805276969665676e-15,5.12121467468302e-16,2.8965133222321413e-26,4.4105526461827354e-17,2.786431398538768e-12,1.5539672978130756e-12,9.102110213363933e-12,1.8744633767318182e-29,3.660372603537734e-20,1.8874018264098917e-26,1.1562052077254469e-25,6.732183511310188e-11,2.482334098747163e-27,2.2088493754862562e-18,1.1898696905475508e-29,5.453178788421557e-31,5.860807213607149e-25,6.848928034878842e-28,5.11009959357681e-28,6.78133401821882e-20,9.740616319785437e-32,3.655380967403783e-33,2.1836312080114067e-32,3.76,0.0,0.771443867302801,0.9979743432353425,7.490595050703822e-15,8.590528403458923e-16,0.00034613270398420326,0.0002370839886418051,5.955287656780285e-05,4.947337721242816e-05,0.002025629284902347,6.042145065244534e-09,1.7779952293443428e-15,9.779929712814918e-09,2.239267751346129e-17,3.898337163711734e-11,1.5767998517333274e-25,1.1324316737548712e-23,3.1042189142498956e-13,2.3920282908063937e-25,1.5698919818583027e-14,4.3656886248853394e-32,1.1561735819497538e-23,8.900220649824988e-27,1.9127330798479917e-25,7.018974635392997e-24,2.8329588344366566e-33,2.3143166412760825e-32,5.06146702920503e-29,2.4321731731757796e-14,9.319075402686642e-12,6.977284761115898e-16,2.0877550011089027e-08,5.648644475439092e-09,7.355457477994005e-10,3.759854729166617e-13,7.379798367263013e-10,3.2902039095369246e-10,1.1110454743032523e-09,1.8879236526776175e-11,1.6611239094182167e-10,2.0243247949939357e-13,1.87844124493711e-10,6.519405530251619e-16,1.5183389533122077e-07,2.4461511479480733e-15,1.865902334054496e-11,8.629873092444161e-20,6.5706573350539425e-18,4.828398147105176e-22,1.745186690331641e-13,1.0857379545941121e-11,3.94525243676486e-15,1.0969648215603681e-09,1.861122961493365e-22,3.459025345280408e-18,6.186954885483638e-14,1.5165762294782145e-07,1.0738596519116065e-18,2.6784555899507785e-13,4.168592907070243e-11,1.0748021180366658e-13,1.6264264815825352e-22,1.3707096726780084e-12,4.132660979394522e-16,4.334254239650168e-18,5.027552006652006e-21,3.7349823892569476e-17,6.81391363955585e-17
1.150707396906287e-09,0.8508192624899076,1.3338627821913207e-09,2.126737773728105e-12,3.1635116831069252e-12,6.585631227118894e-12,0.0,0.0,2.841153190834017e-08,3.8758267460243297e-13,6.5233508164132684e-15,3.553694565088938e-15,5.841761930516333e-16,3.199055773216022e-26,4.6791113162963014e-17,3.0097311965396828e-12,1.6840246358114028e-12,9.806344086506237e-12,2.2606564077580766e-29,4.168638745821798e-20,2.2780506033315405e-26,1.3951782580253258e-25,7.030478591181897e-11,3.0124532891710365e-27,2.469469787091135e-18,1.4112331119240506e-29,6.4902121157334664e-31,6.894508461983833e-25,8.304116222105606e-28,6.193986765530244e-28,7.607966795184481e-20,1.2419169857225272e-31,4.663240674076072e-33,2.7931990127381354e-32,3.76,0.0,0.7714316770776061,0.9979613925320711,8.393184158339685e-15,9.616352396354369e-16,0.0003583169815132979,0.00024610050737208366,6.17223912617251e-05,5.04703435008801e-05,0.0020385790201095564,6.489209819417364e-09,1.97559429219934e-15,1.01220117622705e-08,2.360082133100845e-17,4.195438777264977e-11,1.9131748015160828e-25,1.3501843480434173e-23,3.3459060964147594e-13,2.9063545452544253e-25,1.6762680550905617e-14,5.412929143998292e-32,1.3819792547792713e-23,1.0739698462126891e-26,2.3166461976215043e-25,8.35589469349112e-24,3.510923968632867e-33,2.8692576989510395e-32,6.348208960875189e-29,2.576628924985453e-14,1.0045941371047811e-11,7.703581129723298e-16,2.1608919110407508e-08,5.82111418965888e-09,7.867522410152688e-10,4.1650156253666155e-13,7.896504021864659e-10,3.513414625756167e-10,1.1503659222231365e-09,2.0037226726502322e-11,1.7626081789899208e-10,2.228557614519e-13,2.0088386057769013e-10,6.968631664748838e-16,1.5718406969257794e-07,2.694941144808393e-15,1.9995744515673426e-11,9.891882178574492e-20,7.479215547291672e-18,5.469213683277244e-22,1.8539416789403115e-13,1.163217770991399e-11,4.373085436869017e-15,1.1331391374954892e-09,2.0920138012225337e-22,3.901594431854786e-18,6.774291655748837e-14,1.5699530990315462e-07,1.2116787289579416e-18,2.8390706784418606e-13,4.3153389990656814e-11,1.160256107014109e-13,1.8389112321883477e-22,1.4600885236196741e-12,4.4023309443136913e-16,4.803824521108566e-18,5.75769382048322e-21,4.2185360567367916e-17,7.452266957190424e-17
1.1898443131437728e-09,0.8508211371920207,1.4228827254417318e-09,2.29971402600873e-12,3.4225555499571285e-12,7.26714414159658e-12,0.0,0.0,2.9376983982643647e-08,4.143734061097067e-13,7.254243969267183e-15,3.9562513192003665e-15,6.633267005063988e-16,3.5214296352706407e-26,4.952790561117425e-17,3.2427063303471785e-12,1.820549091234948e-12,1.053763979850297e-11,2.7095875192277187e-29,4.728460798141113e-20,2.7326994574895485e-26,1.6732236093538928e-25,7.331219245674753e-11,3.633836947897167e-27,2.75109769299719e-18,1.6637358009504604e-29,7.679540599319809e-31,8.070101986590708e-25,1.0008781516855336e-27,7.463256886904838e-28,8.503861279031637e-20,1.5706267955124101e-31,5.901487877951225e-33,3.5439709220272536e-32,3.76,0.0,0.7714194870431101,0.997949628696881,9.370648230855531e-15,1.072663465962333e-15,0.0003705010833705799,0.000255147914646405,6.389526855252341e-05,5.143285677243634e-05,0.0020503418871649203,6.95296963288973e-09,2.1874874004303347e-15,1.0455592305283049e-08,2.4820806898717012e-17,4.5039957382923317e-11,2.3070488398242756e-25,1.600429708399473e-23,3.5971686952649855e-13,3.509394892146429e-25,1.785267051404755e-14,6.66366758974744e-32,1.6422341404427945e-23,1.2880471484523886e-26,2.7884562217555214e-25,9.88954978340159e-24,4.320246441486743e-33,3.531981874472875e-32,7.904439630295134e-29,2.7220233725352287e-14,1.080131553930467e-11,8.478550059408848e-16,2.234011954447759e-08,5.99199322785489e-09,8.395831013888764e-10,4.59786221583892e-13,8.429911929636043e-10,3.743892777068046e-10,1.1897429172963666e-09,2.121828060394938e-11,1.86607294602417e-10,2.444984879302481e-13,2.1433715992311542e-10,7.431663072064898e-16,1.6253452807068617e-07,2.9588074095904176e-15,2.1378681885363947e-11,1.1288065102175641e-19,8.47432532589131e-18,6.166888006255299e-22,1.9650114510077746e-13,1.2433317937788116e-11,4.829357182031908e-15,1.1691543655298602e-09,2.3411664277146333e-22,4.3809845611612525e-18,7.394239883968776e-14,1.623328626039239e-07,1.3614234111227444e-18,3.0024544470054574e-13,4.4620834596319945e-11,1.2490804082265918e-13,2.069451232029357e-22,1.5517323322628891e-12,4.678840431302899e-16,5.305220889826388e-18,6.563373117909037e-21,4.744459070582358e-17,8.123285569120337e-17
1.2289812293812585e-09,0.8508230118675743,1.5146057693900734e-09,2.4817822722171908e-12,3.694120992279116e-12,7.993341134515064e-12,0.0,0.0,3.03424068896414e-08,4.4205820285216263e-13,8.039649780309402e-15,4.389450390416351e-15,7.49985555379388e-16,3.8642381806831876e-26,5.231398983571823e-17,3.4854304206352986e-12,1.9636740169404846e-12,1.1295991851632689e-11,3.228881798271072e-29,5.3432889269191305e-20,3.259248588078747e-26,1.9951491596232764e-25,7.634279843751921e-11,4.358734526308387e-27,3.054715647164013e-18,1.9504124763477152e-29,9.037365998895505e-31,9.401986143371706e-25,1.1996354620879103e-27,8.942666511663757e-28,9.472446281055114e-20,1.9713067332416732e-31,7.412685995806716e-33,4.462426572650653e-32,3.76,0.0,0.7714072971993029,0.997938942950169,1.0426634591689664e-14,1.192551362497046e-15,0.0003826850096136622,0.0002642251378534844,6.607139170439128e-05,5.236210636980321e-05,0.0020610266656698544,7.433479835337633e-09,2.414192110668594e-15,1.0780630560584537e-08,2.6051811083733953e-17,4.8240348818671884e-11,2.7659936536534675e-25,1.8867129513198964e-23,3.858028888460754e-13,4.212953673821538e-25,1.8968048640927134e-14,8.148804064915825e-32,1.9408278078118462e-23,1.5359864950733653e-26,3.336850597344093e-25,1.164092674007436e-23,5.2807982154905485e-33,4.3188453862415574e-32,9.77542459100669e-29,2.868195169440467e-14,1.1585228067537863e-11,9.303759952413024e-16,2.3071156502457015e-08,6.161299788541447e-09,8.940295156472252e-10,5.059255733403622e-13,8.979953304284156e-10,3.9816267330670837e-10,1.2291791003051471e-09,2.2421626612433856e-11,1.9714487761992534e-10,2.6738351380142736e-13,2.2820219847991268e-10,7.908398886864493e-16,1.6788526968983665e-07,3.238046504116389e-15,2.2807833219750045e-11,1.2827690412607365e-19,9.560621437865606e-18,6.923991250497633e-22,2.0783269727851624e-13,1.326075402177985e-11,5.31475492974826e-15,1.2050112160556097e-09,2.6091975897357055e-22,4.898602267529263e-18,8.047338046847116e-14,1.676702810631363e-07,1.5236364731917632e-18,3.1684739442197627e-13,4.608826291940363e-11,1.341271598940514e-13,2.3187392997207326e-22,1.645596534170091e-12,4.962054868629138e-16,5.839352880446002e-18,7.449420621858454e-21,5.314742269048268e-17,8.827210049154086e-17
1.2681181456187442e-09,0.8508248865165752,1.6090198253645133e-09,2.6731536570140544e-12,3.978438406060314e-12,8.765555092768804e-12,0.0,0.0,3.1307801622687355e-08,4.706369686831403e-13,8.881712226514164e-15,4.854553532441528e-15,8.44572698143392e-16,4.2280877685851117e-26,5.514751702326749e-17,3.737973033482687e-12,2.1135326984889374e-12,1.2081392519031934e-11,3.826794374319018e-29,6.016693766006393e-20,3.8662711337953844e-26,2.3661699930396415e-25,7.93953920571321e-11,5.2006153574673205e-27,3.381323083305292e-18,2.274466002866428e-29,1.0580996102533273e-30,1.0905550937147287e-24,1.4303611204317095e-27,1.0659435958601882e-27,1.0517225649004071e-19,2.456639327289775e-31,9.245519317949294e-33,5.578922941629372e-32,3.76,0.0,0.771395107546175,0.997929236482466,1.1564856612948819e-14,1.3217212022352745e-15,0.00039486876029824275,0.00027333114140543746,6.825064798229099e-05,5.3259240578151624e-05,0.0020707321650926015,7.930793836816268e-09,2.6562271714854313e-15,1.109712096857216e-08,2.7293075250185366e-17,5.155581564907666e-11,3.298302162641284e-25,2.2128330331851644e-23,4.1285074425351826e-13,5.02997333372712e-25,2.0107996022255227e-14,9.902700721545378e-32,2.2819456592678058e-23,1.8218434054863684e-26,3.971301149951715e-25,1.363245083403826e-23,6.414666687244466e-33,5.248035490545202e-32,1.2012291584283927e-28,3.015000705497545e-14,1.2397706171770005e-11,1.0180776889453931e-15,2.380203492713987e-08,6.3290518460025e-09,9.50082762156094e-10,5.550052687745003e-13,9.546560187064208e-10,4.226604089320102e-10,1.2686769614061319e-09,2.3646519716521373e-11,2.0786686223896469e-10,2.915328704202733e-13,2.424772032316272e-10,8.398739584586327e-16,1.7323629378483366e-07,3.5329444762259196e-15,2.4283196290854115e-11,1.4520343286790072e-19,1.0742783757890574e-17,7.743083184160368e-22,2.193821271597687e-13,1.4114438670129161e-11,5.829944411331261e-15,1.240710396332233e-09,2.8967102014609535e-22,5.455830769570798e-18,8.734105783533005e-14,1.7300756529356345e-07,1.698860944841164e-18,3.337000302421905e-13,4.7555674991306325e-11,1.436825969668359e-13,2.5874538446386493e-22,1.741637440571896e-12,5.251842328849612e-16,6.407118222700363e-18,8.420790586741344e-21,5.931385318404871e-17,9.56425913329195e-17
1.30725506185623e-09,0.8508267611390299,1.70611319218122e-09,2.8740372164521144e-12,4.275736769078198e-12,9.585112983023721e-12,0.0,0.0,3.2273169084075086e-08,5.001096083828487e-13,9.782586412242569e-15,5.3528313064448954e-15,9.475151715710484e-16,4.613588274646423e-26,5.802670140111123e-17,4.000399824391495e-12,2.2702583318316042e-12,1.2893832411747819e-11,4.5122384455192563e-29,6.752366912779432e-20,4.563045386129207e-26,2.7919275904752706e-25,8.246880451695867e-11,6.174251827590183e-27,3.731936205399541e-18,2.639269437766678e-29,1.2328879692676298e-30,1.2597217050902456e-24,1.6970904568043547e-27,1.2643419083267362e-27,1.164177967574328e-19,3.0410331429125365e-31,1.1455438009505804e-32,6.928113033981576e-32,3.76,0.0,0.7713829180837171,0.997920419541157,1.2789093243979602e-14,1.460603682474853e-15,0.000407052335478171,0.00028246492546023754,7.043292851680096e-05,5.412536804237849e-05,0.0020795481380469455,8.444963194004504e-09,2.914112462099443e-15,1.140508855849825e-08,2.854390039742545e-17,5.498659821119573e-11,3.9130327301027314e-25,2.5828518263895135e-23,4.40862389267583e-13,5.974605177462574e-25,2.127171648005624e-14,1.1963439339748314e-31,2.670081266678498e-23,2.1500129231107484e-26,4.702106814846342e-25,1.5888031566952672e-23,7.746318335085218e-33,6.339706548037264e-32,1.4672580162127977e-28,3.1623127533952526e-14,1.3238774705203512e-11,1.1111164501125687e-15,2.4532759528335383e-08,6.495267155013098e-09,1.0077342099360065e-09,6.071104914315942e-13,1.012966543432965e-09,4.4788116993927357e-10,1.308238846399102e-09,2.4892240491765703e-11,2.1876677434438302e-10,3.1696779390242065e-13,2.571604506009488e-10,8.902586965713875e-16,1.785875996007998e-07,3.843777143192614e-15,2.5804768872499305e-11,1.6375925777932854e-19,1.2025532906247373e-17,8.626710831222788e-22,2.3114293731001664e-13,1.4994323545419718e-11,6.375570421234422e-15,1.2762526104994683e-09,3.2042933163423235e-22,6.054029158751482e-18,9.455044616437165e-14,1.7834471530774896e-07,1.8876396375630794e-18,3.507908624767227e-13,4.902307084313263e-11,1.5357396178514574e-13,2.876258481852966e-22,1.8398122207574283e-12,5.548073475631753e-16,7.00940313725449e-18,9.482558614029813e-21,6.596395488455177e-17,1.0334631418125856e-16
