Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55)
1.8706980478392707e-19,0.7460115415196854,6.885111851818497e-24,4.472762636923093e-25,2.643245619056293e-36,6.663656372768484e-36,0.0,0.0,6.214989120154882e-19,6.733768364311518e-34,1.8533062709219698e-46,1.0158563269085764e-65,3.3901010702032146e-49,1.0583557504420777e-94,2.206319843699393e-74,8.765354662133886e-74,6.455648126963576e-75,7.378918847652271e-33,6.8576340477766e-104,5.028149990081067e-64,2.3682622955316265e-99,5.262617330990948e-117,3.749374654619135e-77,2.8682582381983294e-83,5.33631645205991e-53,9.48164895772127e-106,6.293086038624227e-106,8.708416205920515e-121,1.3494523126329417e-160,1.1632717097086217e-129,7.920325038620392e-52,8.302537326079322e-137,5.609289884839538e-114,8.326885242188365e-136,3.76,0.0,0.8975829871296329,0.9999999999996175,1.645867139800703e-48,2.285270530976038e-105,4.838833841764095e-15,3.0405817510025115e-15,9.100550437141955e-16,8.881970470473738e-16,3.823921465714553e-13,5.232059101608168e-31,2.1662346874592696e-48,1.3290619990139777e-29,8.149301698789208e-38,3.0867380669506317e-32,2.875257939477347e-79,2.2148808882084094e-77,5.227467539803838e-35,2.214341338030066e-79,1.0882711670911038e-36,1.1095842052184234e-94,1.7447350159714083e-77,1.246758390772495e-80,2.3430176297058784e-79,1.0673319929412504e-77,7.614007475647585e-96,7.106108556907289e-95,9.342945570859162e-92,2.0756466098150606e-37,7.378918847652271e-33,6.558665223318634e-49,4.761757510997384e-19,1.4533004602468927e-19,1.6014212073280374e-30,1.1444382091227255e-43,6.561053340963534e-31
3.7430213763456475e-19,0.746011541519686,1.377620684985574e-23,8.949411254635446e-25,1.0579871257230169e-35,2.667199362824501e-35,0.0,0.0,1.2435377883330313e-18,2.695262216405488e-33,1.4837719064660277e-45,1.6266936869764795e-64,2.714142183374487e-48,3.3908113104281575e-93,3.5342202135382926e-73,1.403623227851753e-72,1.0338511990564654e-73,2.953490541546865e-32,4.3960153842877855e-102,8.054402443262722e-63,1.5181500983100228e-97,6.747179879890727e-115,6.005981290016512e-76,9.189757976043213e-82,4.272297871463436e-52,6.078935176184513e-104,4.034663399416124e-104,1.116753890328009e-118,6.925779434954336e-158,1.4919016246538493e-127,6.341075929049114e-51,2.1303003632158464e-134,7.194471547525705e-112,2.136547770648444e-133,3.76,0.0,0.897582987129628,0.9999999999992348,1.3176945027528836e-47,1.464582585972295e-103,9.681871709454971e-15,6.083805189145548e-15,1.8209007521112962e-15,1.7771657681980693e-15,7.651165189112649e-13,2.0941871546334688e-30,1.7343049134225616e-47,5.319711629455085e-29,3.26184444817945e-37,1.2354996540913531e-31,9.215252018427112e-78,7.098732008053177e-76,2.092349333744427e-34,7.097002745494884e-78,4.35592078591542e-36,7.112653131064645e-93,5.591906259853709e-76,3.9958824627557955e-79,7.509412511685268e-78,3.420817716177322e-76,4.880728641744971e-94,4.555155439123697e-93,5.989011989967254e-90,8.307996351700366e-37,2.953490541546866e-32,5.250922952134749e-48,9.527652083239041e-19,2.907863562043202e-19,6.409858253373747e-30,9.162464355162558e-43,2.6261311962185252e-30
7.487668033358402e-19,0.7460115415196874,2.755840072975157e-23,1.790270849332354e-24,4.23332682231015e-35,1.0672273357896101e-34,0.0,0.0,2.487615540967203e-18,1.0784559607231702e-32,1.1874684740247713e-44,2.603769279070615e-63,2.1721386309231254e-47,1.0857118680791512e-91,5.658041932356211e-72,2.246730837439509e-71,1.6549203978404401e-72,1.181780927166362e-31,2.815733703834919e-100,1.2894538786895923e-61,9.724048455836878e-96,8.643457142282913e-113,9.61516033936713e-75,2.9425369455302036e-80,3.419136737249174e-51,3.893939469346465e-102,2.5844550966179125e-102,1.4307754612747106e-116,3.550250896072774e-155,1.9115011459410726e-125,5.074787927992272e-50,5.459787082523406e-132,9.218266647287363e-110,5.475798829756864e-131,3.76,0.0,0.8975829871296184,0.9999999999984693,1.054556129406878e-46,9.379764554856813e-102,1.9367947444836624e-14,1.217025206581687e-14,3.64259216892195e-15,3.555103210097575e-15,1.5305652628420037e-12,8.379476423921243e-30,1.3879710214496341e-46,2.1285775746047187e-28,1.3051626536654637e-36,4.943607930430417e-31,2.951190819211074e-76,2.273373823016755e-74,8.372122749919465e-34,2.272820028823666e-76,1.7429357001548035e-35,4.555721655560561e-91,1.790811837636993e-74,1.279684116452564e-77,2.404894540636064e-76,1.0955192336661495e-74,3.126152893403232e-92,2.9176201756208004e-91,3.836018871283613e-88,3.324281204490263e-36,1.1817809271663627e-31,4.2023353553836735e-47,1.905944122767322e-18,5.816989765539682e-19,2.5647782240110243e-29,7.332756147185912e-42,1.0507945479050717e-29
1.4976961347383909e-18,0.74601154151969,5.51228040248286e-23,3.580930298375332e-24,1.6936065685369995e-34,4.26960565492306e-34,0.0,0.0,4.97577104623189e-18,4.3145260912366277e-32,9.501551976453098e-44,4.166878563184162e-62,1.7380409301514703e-46,3.475322746269282e-90,9.055501755711186e-71,3.5955165054413895e-70,2.6484797739972113e-71,4.727893242905017e-31,1.802800948553287e-98,2.0637259927631922e-60,6.225917565333677e-94,1.1068152354241572e-110,1.5388733876616542e-73,9.419022328769738e-79,2.735828878675484e-50,2.4932165266266524e-100,1.6547781910892917e-100,1.832244578621331e-114,1.8188178565126208e-152,2.4479172402899207e-123,4.0606013838364945e-49,1.3985020757867197e-129,1.1805364580844199e-107,1.40260343844995e-128,3.76,0.0,0.8975829871295989,0.9999999999969384,8.438052121028391e-46,6.005110125326618e-100,3.8740098915599515e-14,2.434314582070049e-14,7.285975002609068e-15,7.110978092289039e-15,3.0614627477079622e-12,3.352336208542687e-29,1.110587698555185e-45,8.515696331250023e-28,5.22150048137329e-36,1.9777650815807693e-30,9.447508443446856e-75,7.277644742342155e-73,3.3493942628414926e-33,7.27587192837455e-75,6.972877738840953e-35,2.9168219257771128e-89,5.73284174534176e-73,4.096592606978172e-76,7.69867585173823e-75,3.5070342196707835e-73,2.0015338929888315e-90,1.8680198532481944e-89,2.4560288823164234e-86,1.3299293437903425e-35,4.727893242905022e-31,3.362507220589762e-46,3.812301951634508e-18,1.163524217214809e-18,1.0260782979005011e-28,5.86731902089303e-41,4.2038624278464143e-29
2.9955547975434926e-18,0.7460115415196948,1.102516727561241e-22,7.162249201682723e-24,6.774979084364125e-34,1.7079823593895377e-33,0.0,0.0,9.952082056746644e-18,1.7259508961634001e-31,7.601963337319956e-43,6.667683963494056e-61,1.3905647703211789e-45,1.1122709857229361e-88,1.449091769903859e-69,5.753424335371777e-69,4.238054007728439e-70,1.8913112177994842e-30,1.1540269415134792e-96,3.3024414971024146e-59,3.985397484350169e-92,1.4170138630162952e-108,2.462556833046359e-72,3.014551891212377e-77,2.1888709236440223e-49,1.5960091707911907e-98,1.0592907198872624e-98,2.3458185288997436e-112,9.315138573304184e-150,3.1341000009959414e-121,3.248789561065462e-48,3.5811857460901673e-127,1.5114697174786321e-105,3.5916882528855534e-126,3.76,0.0,0.8975829871295602,0.9999999999938767,6.751084014968342e-45,3.843930611667703e-98,7.74844018571237e-14,4.868893333663168e-14,1.457274067024655e-14,1.422272785024178e-14,6.123257705457799e-12,1.341043619126401e-28,8.885545204969337e-45,3.4065557506191595e-27,2.0887701754945198e-35,7.911704196946465e-30,3.0237944844559594e-73,2.3293021735382967e-71,1.339866747264481e-32,2.328734775688436e-73,2.7893781033380043e-34,1.8671373347404718e-87,1.8348684515506724e-71,1.311166239997723e-74,2.464058513327479e-73,1.1224706234753269e-71,1.281236479859253e-88,1.1957704988744188e-87,1.5721711334683708e-84,5.32015351718207e-35,1.8913112177994877e-30,2.6902613818780878e-45,7.625017609290276e-18,2.3271746983826707e-18,4.1046472317889e-28,4.694300905375685e-40,1.6816818280746844e-28
5.9912721231536955e-18,0.7460115415197052,2.2050965878328093e-22,1.4324887029183233e-23,2.7101030730966366e-33,6.832216243649287e-33,0.0,0.0,1.990470407771765e-17,6.9040845139731225e-31,6.081859396308222e-42,1.0668836999823248e-59,1.1125046326481514e-44,3.5595388026707425e-87,2.3187182172721598e-68,9.205957686307882e-68,6.781277428467538e-69,7.56555274606348e-30,7.386525408096375e-95,5.284290355657771e-58,2.5509156793103706e-90,1.8139650016213575e-106,3.9403822225148354e-71,9.647309740036678e-76,1.7511798763621847e-48,1.0215581008775516e-96,6.780205300206181e-97,3.002996987389789e-110,4.77006690126477e-147,4.012139339931971e-119,2.599155044192336e-47,9.169144146670546e-125,1.9349264376029223e-103,9.196034440573261e-124,3.76,0.0,0.8975829871294827,0.9999999999877531,5.401125777512992e-44,2.4603275375155274e-96,1.5497300774016553e-13,9.738050839314983e-14,2.914627200657448e-14,2.844622734042652e-14,1.2246847573029147e-11,5.364392756837272e-28,7.108773629935131e-44,1.362677739294261e-26,8.355420659955476e-35,3.16481046225234e-29,9.67708935476383e-72,7.454496401723886e-70,5.359685095383682e-32,7.452680638382171e-72,1.1157966477055155e-33,1.195086725718293e-85,5.87215365522633e-70,4.1961425998002854e-73,7.885758968200515e-72,3.5922575097672135e-70,8.200728889247585e-87,7.653692221935735e-86,1.0062895893496411e-82,2.128150548120166e-34,7.56555274606351e-30,2.1523113588528088e-44,1.5250448924287388e-17,4.654475660103112e-18,1.6419257029771518e-27,3.755619008956678e-39,6.727001035476365e-28
1.19827067743741e-17,0.7460115415197256,4.410266250958577e-22,2.8650162767727215e-23,1.0840642162066176e-32,2.7329491407494857e-32,0.0,0.0,3.980994811942568e-17,2.7616899924370112e-30,4.865603024422447e-41,1.7070573386231454e-58,8.900248381840473e-44,1.1390979905268448e-85,3.710093238895181e-67,1.472991651941193e-66,1.0850362768720658e-67,3.0262826925983857e-29,4.727621096133125e-93,8.455171755967711e-57,1.6326721867514318e-88,2.3219986439473588e-104,6.304856552203493e-70,3.0872581291560694e-74,1.400977164517459e-47,6.538331362932727e-95,4.339569749986147e-95,3.8440600081206966e-108,2.442458870304741e-144,5.1358555756975804e-117,2.0793734062503665e-46,2.3474695733878813e-122,2.4768628018654242e-101,2.3543539911505856e-121,3.76,0.0,0.8975829871293277,0.9999999999755059,4.321006650302275e-43,1.5746783228113558e-94,3.0995021950622335e-13,1.9476365860480916e-13,5.829333468344221e-14,5.689322621791305e-14,2.4494027116458567e-11,2.145800760491369e-27,5.687153896056664e-43,5.450821784832807e-26,3.3422362407736277e-34,1.2659499458653627e-28,3.0968201568891816e-70,2.3855555668456615e-68,2.1439176716391054e-31,2.3849745501262478e-70,4.463277430726777e-33,7.6489353519690075e-84,1.8791811132926847e-68,1.3428313492714727e-71,2.523566390975119e-70,1.1495786491240704e-68,5.24872744738011e-85,4.8986065781802035e-84,6.440573665392998e-81,8.512795756137821e-34,3.026282692598408e-29,1.7218899986746843e-43,3.0501311553023957e-17,9.309077581082871e-18,6.567836433573934e-27,3.004566522403616e-38,2.690855159448211e-27
2.3965576076814912e-17,0.7460115415197665,8.820645347540597e-22,5.730071457898698e-23,4.3363084287960726e-32,1.0931964099220937e-31,0.0,0.0,7.962043620190582e-17,1.1046872344312673e-29,3.892528645042683e-40,2.73132649210818e-57,7.120283313981387e-43,3.645199980640615e-84,5.93628678512856e-66,2.356817768296334e-65,1.7360854931124762e-66,1.2105254104665997e-28,3.0257607993737034e-91,1.3528520583640901e-55,1.0449410129071093e-86,2.972246459850159e-102,1.0088004740506023e-68,9.879416544762903e-73,1.1207950492601498e-46,4.1846475745343155e-93,2.7774009697861232e-93,4.920540897550797e-106,1.2505875535305417e-141,6.574105183009396e-115,1.6635184919305423e-45,6.009743912136599e-120,3.1704849023684594e-99,6.027368697050213e-119,3.76,0.0,0.8975829871290177,0.9999999999510115,3.456851891046749e-42,1.0078172275751456e-92,6.199046430382351e-13,3.8952995942262e-13,1.1658746005402512e-13,1.137872235613543e-13,4.8988385436464295e-11,8.583290365559113e-27,4.549777117801677e-42,2.180350837732373e-25,1.3369080789771423e-33,5.063851336338124e-28,9.910067232423829e-69,7.633964573305464e-67,8.57575804585601e-31,7.632105632598555e-69,1.7853291608713384e-32,4.8954403605111136e-82,6.013526683932955e-67,4.297165550333461e-70,8.07561033756672e-69,3.678741677881693e-67,3.359269088633827e-83,3.1351861677343376e-82,4.122069734498491e-79,3.405169237957388e-33,1.2105254104666183e-28,1.377528378450759e-42,6.100303680546639e-17,1.8618281413197882e-17,2.627161297011197e-26,2.403681743553363e-37,1.0763530126463099e-26
4.7931314681696536e-17,0.7460115415198483,1.764156262202636e-21,1.1460181953819433e-22,1.7345381560644413e-31,4.372852945954804e-31,0.0,0.0,1.592414123631224e-16,4.4187714126330974e-29,3.1140414414595276e-39,4.370150235355246e-56,5.696260621404197e-42,1.1664900367424834e-82,9.498270499467353e-65,3.7709350576204e-64,2.777767550544027e-65,4.842126424694801e-28,1.9365273412836747e-89,2.1645829630361445e-54,6.687811400130876e-85,3.8046571233183637e-100,1.614116858293334e-67,3.161443848588369e-71,8.96641385858114e-46,3.53879660597351e-91,2.3487409709775088e-91,9.074848085506213e-104,9.393273667402084e-139,1.2124529097770002e-112,1.3308227296621404e-44,3.32464264781731e-117,7.104109253391349e-97,3.335287618410453e-116,3.76,0.0,0.8975829871283978,0.9999999999020227,2.765506795573583e-41,6.450124410374703e-91,1.2398134901018428e-12,7.790625626362104e-13,2.3317571086258085e-13,2.2757521660210946e-13,9.79770990090635e-11,3.4333336168629175e-26,3.639843300195239e-41,8.721447263290847e-25,5.3476593788718226e-33,2.02555086954788e-27,3.6739835090160546e-67,2.8301582290955e-65,3.4303207635214254e-30,2.8294693240091704e-67,7.141353184312493e-32,3.622037286753648e-80,2.229409357907206e-65,1.5930987002412282e-68,2.993890874142606e-67,1.3638288400442657e-65,2.485455220826363e-81,2.3196608122383373e-80,3.0498361313846205e-77,1.362087660282807e-32,4.842126424694948e-28,1.1020292780575416e-41,1.2200648729022848e-16,3.723668903804989e-17,1.050869862753134e-25,1.922956803817904e-36,4.305433946161013e-26
9.586279189145979e-17,0.7460115415200117,3.528403349628297e-21,2.292040348033639e-22,6.938217967091603e-31,1.7491816787833123e-30,0.0,0.0,3.184833646705807e-16,1.7675130599609096e-28,2.4912406195226513e-38,6.99226280709455e-55,4.557022287799831e-41,3.7328718545490163e-81,1.5197657849936325e-63,6.033521798449855e-63,4.444474882627035e-64,1.9368556191459917e-27,1.2394009988252631e-87,3.463348497807267e-53,4.2803289999513995e-83,4.870109349553499e-98,2.5826596330087444e-66,1.0116669642555583e-69,7.173152782431903e-45,2.273450091747429e-89,1.5089146323190765e-89,1.1643649939517307e-101,4.823496784786654e-136,1.5556691355131678e-110,1.0646614050559533e-43,8.529070080430138e-115,9.12377408369302e-95,8.556369430187176e-114,3.76,0.0,0.8975829871271578,0.9999999998040451,2.2124261964626875e-40,4.128130245425511e-89,2.4796311842273975e-12,1.558127775375266e-12,4.663522127492519e-13,4.551511960991108e-13,1.959545138846145e-10,1.373336945555055e-25,2.911883291250063e-40,3.488587419460735e-24,2.1390690821589468e-32,8.102224343394166e-27,1.180708302486583e-65,9.095280153906333e-64,1.372131873045296e-29,9.093067930240874e-66,2.8565487127099497e-31,2.3327839065594353e-78,7.164653391023737e-64,5.119742164963813e-67,9.6214693330477e-66,4.38293707199912e-64,1.6007648159569823e-79,1.4939844477548857e-78,1.964256209443818e-75,5.44846879508728e-32,1.9368556191461097e-27,8.816260900916611e-41,2.440133881792616e-16,7.447350413024189e-17,4.203490132601981e-25,1.5383700044946063e-35,1.7221779557847177e-25
1.9172574631098628e-16,0.7460115415203388,7.057152054592187e-21,4.584084867207516e-22,2.7753288743692354e-30,6.99702402905042e-30,0.0,0.0,6.369672692255981e-16,7.070061228997485e-28,1.9929955720213735e-37,1.1187638922379102e-53,3.6456236705893305e-40,1.1945766584411786e-79,2.4317442572543933e-62,9.653670047853507e-62,7.111270995668584e-63,7.747433316662311e-27,7.932391331844747e-86,5.541370271090088e-52,2.739550233982831e-81,6.234056786648237e-96,4.132459009076406e-65,3.237342459637964e-68,5.738531399699961e-44,1.455100396896574e-87,9.65765421591772e-88,1.4904223628086285e-99,2.469732043024676e-133,1.9913260568823983e-108,8.517304875671309e-43,2.1834947402253977e-112,1.1678773092692439e-92,2.190483540080279e-111,3.76,0.0,0.8975829871246779,0.9999999996080899,1.769966296195879e-39,2.6420467310082784e-87,4.959266572471863e-12,3.1162582261008745e-12,9.327052176008325e-13,9.103031287550787e-13,3.9190929455713893e-10,5.493354817241858e-25,2.3295101073369268e-39,1.395436455937116e-23,8.55628633391211e-32,3.2408940665079724e-26,3.778780135527243e-64,2.910884586389468e-62,5.488535096207535e-29,2.910177671780454e-64,1.1426210775252382e-30,1.4933280420684173e-76,2.293000204936854e-62,1.638540125551667e-65,3.0792889559100124e-64,1.4027301888141588e-62,1.024727111870373e-77,9.563718415681319e-77,1.257415808738945e-73,2.179473727772784e-31,7.747433316663257e-27,7.0530199916229005e-40,4.880271896353634e-16,1.489471336845777e-16,1.6813981842957342e-24,1.2306978247107826e-34,6.88872056335253e-25
3.8345165515003927e-16,0.7460115415209928,1.4115667584958573e-20,9.168174761039551e-22,1.110162782423911e-29,2.799042124886329e-29,0.0,0.0,1.2739350780960353e-15,2.828026288893564e-27,1.5943978319494155e-36,1.7900238577673304e-52,2.9165017911245436e-39,3.8230008355667964e-78,3.891158319908904e-61,1.544594700122092e-60,1.137835878709315e-61,3.098976087906366e-26,5.0769942521526805e-84,8.866202794391196e-51,1.753482596749838e-79,7.980365476831409e-94,6.612563328164594e-64,1.0359510751962539e-66,4.590829582085641e-43,9.312692425007444e-86,6.180916075718936e-86,1.9077515101632266e-97,1.2645399236231453e-130,2.5489690344987665e-106,6.813850554466315e-42,5.589897676767073e-110,1.494886197824312e-90,5.60778980026634e-109,3.76,0.0,0.897582987119718,0.99999999921618,1.4160104285993317e-38,1.6909586203527926e-85,9.91853734893421e-12,6.23251922854207e-12,1.8654112316169466e-12,1.8206068887148877e-12,7.838186595879762e-10,2.1973433638171162e-24,1.8636094978351369e-38,5.581747082632826e-23,3.422516009856496e-31,1.296358617317806e-25,1.209216844495614e-62,9.314881820379303e-61,2.195415934284994e-28,9.312626675975863e-63,4.570488332125714e-30,9.55738700969118e-75,7.337641037929069e-61,5.243359253020396e-64,9.853785058123111e-63,4.488761307446395e-61,6.558313184702207e-76,6.120835687422029e-75,8.047537537678906e-72,8.718567961529262e-31,3.0989760879071227e-26,5.642421462120414e-39,9.760547912597096e-16,2.9789439027305685e-16,6.725596959172602e-24,9.845589826727755e-34,2.755489961835353e-24
5.751775639890923e-16,0.7460115415216467,2.1175201235751897e-20,1.3752265510358295e-21,2.3591411901113006e-29,5.948304517961677e-29,0.0,0.0,1.910902886726875e-15,6.009556986600633e-27,4.55898251777807e-36,6.5884780553987256e-52,8.339375173995448e-39,1.7943183970552787e-77,1.483548751109979e-60,5.695304455059829e-60,4.232264588960095e-61,6.585326751179977e-26,2.8972036296668302e-83,3.380240751793383e-50,1.0006288766140793e-78,5.316421002486017e-93,2.5211163111289355e-63,4.846411410039177e-66,1.3126907795293343e-42,4.6214197600922674e-85,3.0672764822333314e-85,1.0523270401862998e-96,9.41473978382357e-130,1.4111348659736832e-105,1.9483360598151824e-41,3.0217140878134244e-109,7.713079163338019e-90,3.0310246941182906e-108,3.76,0.0,0.897582987114758,0.9999999988242703,4.0489653783626053e-38,9.494854725503588e-85,1.487780812536998e-11,9.348780331973234e-12,2.798117249946012e-12,2.7309105433225825e-12,1.1757278283047002e-09,4.669355579841726e-24,5.328759471703855e-38,1.1861211405297871e-22,7.272846912254304e-31,2.754762852666006e-25,5.3458274354655245e-62,4.1180158278556235e-60,4.665260567008956e-28,4.1170201534477095e-62,9.712291444956203e-30,5.114945338628193e-74,3.2438975265209885e-60,2.318036920705441e-63,4.356260716551013e-62,1.9844363640419384e-60,3.509893727578714e-75,3.2757635156123622e-74,4.3069009791841785e-71,1.8528087536688452e-30,6.58532675118214e-26,1.613511362295794e-38,1.4640823915961986e-15,4.468416443413434e-16,1.429189613139799e-23,2.815224235959939e-33,5.855417241212727e-24
9.586293816671982e-16,0.7460115415229545,3.5298341018952936e-20,2.292045043096132e-21,6.522652322467685e-29,1.6447731341817228e-28,0.0,0.0,3.1848385030301683e-15,1.6614660505107398e-26,2.095139892752218e-35,5.0692322563353256e-51,3.832469516303665e-38,2.5022228685863244e-76,1.2202297946069152e-59,4.397612138793595e-59,3.3242659495881016e-60,1.8206503858424413e-25,8.125040151843547e-82,2.7796951251575887e-49,2.806545774860275e-77,2.587820580535908e-91,2.0736388134582724e-62,7.078468262553486e-65,6.032643013791255e-42,1.461660543290419e-83,9.701109969286782e-84,6.43759115924346e-95,2.1926396004545564e-127,8.82298153675414e-104,8.953834517374325e-41,4.3055611675417e-107,5.199420665765734e-88,4.3192992910905584e-106,3.76,0.0,0.8975829871048382,0.9999999980404514,1.8608373559393384e-37,2.526480642903042e-83,2.47963496781352e-11,1.5581302942795325e-11,4.663529303855949e-12,4.551517431129612e-12,1.9595453804824816e-09,1.2909397557024462e-23,2.448900450074069e-37,3.279274281256589e-22,2.010727914742887e-30,7.616112296274173e-25,8.62111833694247e-61,6.641043824247998e-59,1.2898081289662006e-27,6.639446430142181e-61,2.685164696350453e-29,1.3926440381297305e-72,5.231370397110023e-59,3.7382553905135933e-62,7.025264191361964e-61,3.200261895991175e-59,9.55637204747841e-74,8.918907286826641e-73,1.1726387923323368e-69,5.123233245293778e-30,1.8206503858434358e-25,7.415418328440272e-38,2.4401375871177483e-15,7.447361423971476e-16,3.951289578158469e-23,1.2937728058324858e-32,1.6188509214631026e-23
1.3037360175774936e-15,0.7460115415241315,4.801245639617337e-20,3.1171819623632193e-21,1.161528929381073e-28,2.929139004550972e-28,0.0,0.0,4.331380556928989e-15,2.958578963328886e-26,4.716139793350834e-35,1.3960866638099185e-50,8.626853254475159e-38,8.57801599738391e-76,3.559263397561775e-59,1.2150541984570942e-58,9.326494324617001e-60,3.2420402774850086e-25,3.620180449254922e-81,8.107102432862336e-49,1.2505537641500279e-76,1.2759625041983923e-90,6.048556977308919e-62,2.5343369229013468e-64,1.3579423257827066e-41,6.70262744042104e-83,4.448553013660082e-83,3.568850136262687e-94,1.6711893608938626e-126,4.930540673851728e-103,2.0154998223559413e-40,3.023444730496305e-106,2.9733993694682638e-87,3.0332001453290497e-105,3.76,0.0,0.8975829870959103,0.9999999973350151,4.18883009000925e-37,1.0949891199229176e-82,3.372303707553801e-11,2.1190573618836167e-11,6.342400166310142e-12,6.19006328976078e-12,2.6649805431478916e-09,2.2987814201973222e-23,5.512450769577274e-37,5.839413451206498e-22,3.5805101015922466e-30,1.3562042742086621e-24,3.197146808626011e-60,2.462834354442851e-58,2.2967670016083868e-27,2.4622430201051503e-60,4.7814847436031887e-29,5.888835864706392e-72,1.9400562879504652e-58,1.3863341547884983e-61,2.605323619962269e-60,1.1868187000474376e-58,4.0409396303199884e-73,3.7713858688675396e-72,4.958538036576058e-69,9.123940032746207e-30,3.242040277487247e-25,1.6692980014829027e-37,3.3185872589260466e-15,1.0128411825045676e-15,7.036076429564031e-23,2.912270031862152e-32,2.882694021550333e-23
1.648842653487789e-15,0.7460115415253085,6.073005371830352e-20,3.942319174209274e-21,1.8132225461780011e-28,4.572876655306809e-28,0.0,0.0,5.477922610008397e-15,4.618383693968583e-26,8.913812728818359e-35,3.144405178806771e-50,1.6305319328252697e-37,2.317171447577008e-75,8.144920695795876e-59,2.7392069914254703e-58,2.111676869682039e-59,5.060872671175346e-25,1.1085790352074808e-80,1.8550637481787055e-48,3.829527424231993e-76,4.575406412133866e-90,1.3841358245352417e-61,6.697109893749444e-64,2.5666001783640637e-41,1.9403056621395465e-82,1.2877852357469994e-82,1.1216675772059147e-93,6.836217141445322e-126,1.5617119240072834e-102,3.809427049371998e-40,9.901425544527084e-106,9.18148874853867e-87,9.932754959339139e-105,3.76,0.0,0.8975829870869825,0.9999999966295795,7.917367217536117e-37,3.301017611202245e-82,4.264972447284992e-11,2.679984464025981e-11,8.021271043514512e-12,7.828608788090722e-12,3.3704150344261405e-09,3.5884304565022196e-23,1.0418891267789596e-36,9.115402705076931e-22,5.5892257609273456e-30,2.117054474327414e-24,8.363354987995861e-60,6.442478585879883e-58,3.585286995340047e-27,6.44093583721012e-60,7.46396813686549e-29,1.8212966720925542e-71,5.0749540684925236e-58,3.626484693935797e-61,6.815217074672405e-60,3.104575072089693e-58,1.2497800483193994e-72,1.1664126080424082e-71,1.5335749210919537e-68,1.4244162246621916e-29,5.060872671179577e-25,3.1552187436265767e-37,4.197036926329909e-15,1.280946213992997e-15,1.0983414927661925e-22,5.504380442691798e-32,4.49992619570932e-23
1.9939492893980843e-15,0.7460115415264859,7.34509401063861e-20,4.767456662428582e-21,2.599467740201535e-28,6.556165374069737e-28,0.0,0.0,6.624464662313783e-15,6.62078928801723e-26,1.4899101979854122e-34,6.043465892504295e-50,2.7253730371550894e-37,5.179241396737294e-75,1.610881710305868e-58,5.2736819106093405e-58,4.097777843177964e-59,7.255132057718089e-25,2.8968509862183477e-80,3.668523362785709e-48,1.0007517202386039e-75,1.3135201250844923e-89,2.7375097079331982e-61,1.5171894837407277e-63,4.289976012611307e-41,5.1490185202304145e-82,3.4174069048981976e-82,3.39162453027173e-93,2.470911525662473e-125,4.744631528759924e-102,6.367314578864008e-40,3.526405842867148e-105,2.829698470771723e-86,3.537702775755381e-104,3.76,0.0,0.8975829870780546,0.9999999959241446,1.3233899091577136e-36,8.518268908276407e-82,5.157641187007596e-11,3.240911598793405e-11,9.70014193465198e-12,9.467153946078043e-12,4.0758488915086165e-09,5.144276439201307e-23,1.741478195192894e-36,1.306758737945689e-21,8.012560390191867e-30,3.0349522652083567e-24,1.9278546010422822e-59,1.4850689244429506e-57,5.139771572833859e-27,1.484713956825735e-59,1.070014556885526e-28,4.6454772448090205e-71,1.1698380579018088e-57,8.359486019854836e-61,1.5709902255553873e-59,7.156419592735569e-58,3.1877423732312163e-72,2.975101877251511e-71,3.911602555018831e-68,2.0422245534729753e-29,7.255132057725161e-25,5.2740427897409665e-37,5.075486589573314e-15,1.5490512373398768e-15,1.5745524857791635e-22,9.20036373283898e-32,6.450971800312677e-23
