Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(964),S(1465),S(335),S(923),S(304),S(220),CF2O(49),S(879),CFO(51),CH2F(46),CFO3(3228),C2H3F2(66),C2H3F2(64),F(37),CF2CH(73),C2HF2(72),S(234),C2H2F3(67),C2H2F3(68),S(133),S(3636),S(149),CHFCF2(55),CF2(43),CH2F2(41),C2F(235),S(3631),S(3559),S(3935),S(3617),C2H3F2(65),S(3632),S(4348),CHO2(339)
1.7438398778928072e-19,0.7439561594408488,8.922302202258325e-24,1.2221829430333411e-24,5.1230601953995814e-36,7.488780497696688e-36,0.0,0.0,7.465930352029453e-19,7.809106189177097e-34,3.587123997949051e-46,4.105019621510701e-56,7.320585041313007e-49,5.479455723277927e-72,5.7300191459372515e-52,1.2130203849921704e-43,2.691992374730475e-34,1.1085185089124251e-32,3.868751990308081e-92,8.899693406412254e-54,4.625539069752332e-89,1.1910047776356383e-94,1.286831213641918e-32,1.315787187175463e-81,4.832165771449459e-50,6.55906125734787e-95,1.1341466760114142e-96,5.87786511421555e-78,1.7384491260662147e-80,4.607357413744894e-81,1.7293750733739633e-51,1.3597251144922693e-95,2.1827436008227836e-97,5.325245238360561e-96,3.76,0.0,0.7135130151315626,0.9999999999995633,2.608794803030576e-48,1.976401346065662e-47,6.317622944995645e-15,3.948913422607666e-15,1.1543176634211843e-15,1.2143918589667692e-15,4.3670703041126574e-13,1.3280463598766387e-30,9.77624055910637e-48,2.4596329872125393e-29,1.1162410126320907e-37,4.8087786708221166e-32,1.6990362815983231e-78,1.497102078190986e-76,1.1048516071085862e-34,1.4764571230639247e-78,2.9006986731761444e-36,5.76364428384855e-94,1.2178253702880092e-76,8.152440795902296e-80,3.902022726692907e-95,3.5360995479733093e-94,4.7458338639423716e-91,1.5041940228414777e-78,7.532588815680505e-77,2.713860378822229e-37,1.1085185089124252e-32,6.242825260499244e-38,1.815208027787236e-46,1.9780716936061076e-31,6.730729550799748e-63,1.3845173616275796e-22,6.148872142424839e-21,6.2873238782670626e-21,1.8721783903401543e-31,1.6802123924716734e-32,7.764126399123032e-44,5.718466149875681e-19,1.7475534251314e-19,2.18923101646189e-30,6.248733512265681e-42,1.4184186527932568e-43,1.0849976581824542e-30,2.1094468073462487e-31,3.9002384938315244e-49,5.096690400272702e-53,7.366615542302117e-37,1.2247381341567362e-57,9.0045795119387e-62,2.536613132503002e-33,5.77674817872866e-33,3.9129203503013074e-33,5.830351147402532e-62,6.088187733932422e-58
3.489194820840256e-19,0.7439561594408496,1.7852358986520212e-23,2.4454277307292807e-24,2.0505592529178528e-35,2.9974642344288924e-35,0.0,0.0,1.4938347176992984e-18,3.125677587476429e-33,2.871880323939143e-45,6.573379842356414e-55,5.860919399996562e-48,8.774268363883749e-71,4.587499413372747e-51,9.711538762500016e-43,1.0774985034373284e-33,4.4369629193233786e-32,2.3828144484978084e-90,7.125166122403831e-53,1.4820000853183352e-87,7.6371452291091545e-93,5.150678433114388e-32,4.2163558422602e-80,3.868670781071489e-49,4.20518713136171e-93,7.270558506405014e-95,1.8838660556911695e-76,5.571759873313226e-79,1.4766661143541844e-79,1.384551593087131e-50,8.71755638313852e-94,1.399414507364677e-95,3.414155213742094e-94,3.76,0.0,0.7135130151315563,0.9999999999991263,2.0886221697363053e-47,1.582322813599231e-46,1.2640734702280531e-14,7.901257699798505e-15,2.3096382092697362e-15,2.4298387932121807e-15,8.737934758771069e-13,5.315646428304486e-30,7.826936820201294e-47,9.844941933767368e-29,4.467873057746409e-37,1.9247646724509119e-31,5.445441018814251e-77,4.798238360531621e-75,4.42228575574875e-34,4.732070921242e-77,1.16103541336009e-35,3.694609419433937e-92,3.9031516243007193e-75,2.612871543137063e-78,2.5012733628695413e-93,2.2667094037006156e-92,3.0421729097994978e-89,4.8209681698805574e-77,2.4142078977954394e-75,1.0862515070042114e-36,4.43696291932338e-32,2.4987570338803785e-37,1.4532701566494163e-45,7.917441778001051e-31,1.0777936856898528e-61,2.7702376085176294e-22,1.2303086484962368e-20,1.258011024453116e-20,7.493592598566906e-31,6.725228329324687e-32,6.216022256803337e-43,1.1441900558766607e-18,3.496625141638552e-19,8.762629366456605e-30,2.5026416782887015e-41,1.135597383196773e-42,4.342818218204368e-30,8.443284606356624e-31,3.12256232056267e-48,4.080451327758711e-52,2.9485660123103456e-36,1.9611768045169102e-56,1.4419059862351093e-60,1.0153063134135863e-32,2.312204735520648e-32,1.5661878765227996e-32,9.336158571799162e-61,9.749033062971445e-57
6.9799047067351545e-19,0.7439561594408511,3.5712480955781437e-23,4.891917306808559e-24,8.204908522879565e-35,1.1993764539362583e-34,0.0,0.0,2.9883180826907253e-18,1.2506781733496974e-32,2.298377083188965e-44,1.0521688640026934e-53,4.69051699368102e-47,1.4044543595704485e-69,3.6713937649029e-50,7.772182543796601e-42,4.3113975212278164e-33,1.7753631097663562e-31,1.4951250797430664e-88,5.702298385655214e-52,4.745327396849718e-86,4.894956290029799e-91,2.0609422798758373e-31,1.3501685223936356e-78,3.096112393291807e-48,2.6936862553474593e-91,4.657007278483732e-93,6.03309404067927e-75,1.7843599438399337e-77,4.729033419939048e-78,1.1080620684560863e-49,5.584142091364937e-92,8.964128471898695e-94,2.186980756881231e-92,3.76,0.0,0.7135130151315436,0.9999999999982521,1.6715326198106809e-46,1.2663391512722847e-45,2.5286958216850085e-14,1.580594625470854e-14,4.620279300994161e-15,4.860732661146941e-15,1.7479663660197537e-12,2.126950966412678e-29,6.263928222249355e-46,3.939259133665075e-28,1.78773118986214e-36,7.70156581375444e-31,1.7439062446673831e-75,1.5366391452895572e-73,1.7694903324374795e-33,1.5154489792498424e-75,4.6456539736905044e-35,2.3664323047063487e-90,1.2499870005254242e-73,8.367739149180254e-77,1.6020892647369285e-91,1.4518488287038847e-90,1.9485405457743556e-87,1.5439183841007874e-75,7.731517448535569e-74,4.346421760789403e-36,1.7753631097663575e-31,9.998282937005221e-37,1.1630578081580017e-44,3.1680080057251895e-30,1.72517181288592e-60,5.541678111620998e-22,2.4611515170525778e-20,2.516568297655432e-20,2.998413124673044e-30,2.6909673329435195e-31,4.9747070675440255e-42,2.2888769376487617e-18,6.994768574518204e-19,3.506193131853298e-29,1.0025988966033093e-40,9.088230384530269e-42,1.7376929655288022e-29,3.378413631241812e-30,2.498998872405699e-47,3.265601197201636e-51,1.1798104734118808e-35,3.1391601557883143e-55,2.3079886573084747e-59,4.0625477509847994e-32,9.251830728270095e-32,6.26679155970668e-32,1.4943934128498078e-59,1.5604802212716093e-55
1.396132447852495e-18,0.7439561594408548,7.14327584972537e-23,9.784896461716706e-24,3.2824981080519946e-34,4.7982893821493335e-34,0.0,0.0,5.977284812668461e-18,5.003527086111207e-32,1.8390508719491647e-43,1.683812738849609e-52,3.75312660154699e-46,2.2475842258750163e-68,2.9376728241688504e-49,6.218926899561964e-41,1.7248397503843759e-32,7.1026084929214285e-31,9.473106487138784e-87,4.5627050938858525e-51,1.5189738210558123e-84,3.13823452700193e-89,8.245111122083932e-31,4.322035468857205e-77,2.4773603230075436e-47,1.724716865653228e-89,2.981717166910237e-91,1.931346032386299e-73,5.712187603556864e-76,1.513883237033933e-76,8.866180089222454e-49,3.5754218077746433e-90,5.7395640353808286e-92,1.4002829342541993e-90,3.76,0.0,0.7135130151315183,0.9999999999965037,1.3374802345564053e-45,1.0132637225101811e-44,5.057940524598832e-14,3.161532336664203e-14,9.241561484552302e-15,9.722520394792214e-15,3.4963121431489058e-12,8.509188853581895e-29,5.012094287832148e-45,1.575960160285072e-27,7.152088854869432e-36,3.0811278228410534e-30,5.582685085455932e-74,4.919170654429024e-72,7.079113558603329e-33,4.851335585164868e-74,1.8585640975686488e-34,1.5151192620111983e-88,4.001524619903529e-72,2.678724998726599e-75,1.0257450843644394e-89,9.29552948283826e-89,1.2475621260663103e-85,4.942473350213017e-74,2.475054332998405e-72,1.7388523861409667e-35,7.102608492921438e-31,3.999964239668511e-36,9.306229578661472e-44,1.267409490562936e-29,2.7608365722252745e-59,1.1084559155120816e-21,4.9228372543606e-20,5.03368284385805e-20,1.1995604944936179e-29,1.0765621581726981e-30,3.980521519651229e-41,4.578250701168626e-18,1.3991055439738882e-18,1.4027055622785584e-28,4.0207799525296426e-40,7.271965130071845e-41,6.951903379647257e-29,1.35158544154041e-29,1.9995787856148033e-46,2.612977120816854e-50,4.7200101399219717e-35,5.0236783178211554e-54,3.693533300983371e-58,1.625283637307838e-31,3.70133473438329e-31,2.5071246923895354e-31,2.3915160125090446e-58,2.4972764238737828e-54
2.7924164022104544e-18,0.7439561594408617,1.4287344799199745e-22,1.957085478253137e-23,1.3131064470581494e-33,1.9194740251322763e-33,0.0,0.0,1.1955218272603455e-17,2.001573724583312e-31,1.4713803965108565e-42,2.6943744604119834e-51,3.00278693810213e-45,3.59650060582605e-67,2.3503614070736814e-48,4.975613913826384e-40,6.899920528591357e-32,2.8412746285017482e-30,6.032151616356107e-85,3.650510674516175e-50,4.861470380425918e-83,2.0142672054558884e-87,3.2983128670014745e-30,1.3832908952455567e-75,1.9820764426389435e-46,1.1040613178757208e-87,1.9086934802784174e-89,6.181517059138305e-72,1.8282578340534402e-74,4.84537462708265e-75,7.093617569402654e-48,2.2887729752207814e-88,3.674128627491488e-90,8.963781223027234e-89,3.76,0.0,0.7135130151314677,0.999999999993007,1.070086063316465e-44,8.10687947186763e-44,1.0116429930426136e-13,6.323407759896273e-14,1.8484125852105758e-14,1.9446095853185773e-14,6.993003684782646e-12,3.4039525591284344e-28,4.0100561553413603e-44,6.304353677325372e-27,2.8610683744803236e-35,1.2325514366419533e-29,1.7868089211275367e-72,1.5744427357086702e-70,2.831875889191649e-32,1.5527312728701233e-72,7.434861457184543e-34,9.698691977277012e-87,1.2807385254413491e-70,8.573597916149052e-74,6.566074279672239e-88,5.950322160665255e-87,7.985985734337883e-84,1.581901064899572e-72,7.921724186920204e-71,6.955980908192971e-35,2.8412746285017553e-30,1.6001159275836147e-35,7.445690590945025e-43,5.070050568061068e-29,4.417787905529427e-58,2.217032139129276e-21,9.846208729758005e-20,1.0067911935455231e-19,4.7986324931555454e-29,4.3065991059935894e-30,3.184719593093299e-40,9.156998228111009e-18,2.798362916802576e-18,5.611278900417609e-28,1.6162287217294682e-39,5.8181244917629456e-40,2.780987671377742e-28,5.406781775339812e-29,1.5998149200812135e-45,2.090580187947656e-49,1.8881577160648758e-34,8.038703061794459e-53,5.910254511101657e-57,6.501663658885094e-31,1.4806543909720135e-30,1.002931496197705e-30,3.8268149022921156e-57,3.9960487790398217e-53
5.584984310926373e-18,0.7439561594408753,2.857553646286816e-22,3.9142771468154186e-23,5.252642255096327e-33,7.678225039139413e-33,0.0,0.0,2.3911085192391547e-17,8.006620690182678e-31,1.1771602027650324e-41,4.311218409525889e-50,2.4023444973491253e-44,5.754693657919245e-66,1.8803783879258137e-47,3.980680095470675e-39,2.7600805234698955e-31,1.1365561025905545e-29,3.8507710364993984e-83,2.920547199963205e-49,1.5557935317308544e-81,1.2961688485092942e-85,1.319378831175143e-29,4.426914858079695e-74,1.585736433074241e-45,7.066768758023789e-86,1.2216900808006171e-87,1.9782790411287802e-70,5.850997619320415e-73,1.5506716218876017e-73,5.675163484242715e-47,1.4649759656258732e-86,2.351701394431917e-88,5.737452082536883e-87,3.76,0.0,0.7135130151313666,0.9999999999860136,8.561099380287782e-44,6.485811476406613e-43,2.0233408742079364e-13,1.2647158609741886e-13,3.696925458896134e-14,3.889324673438491e-14,1.3986386717551871e-11,1.361636429469051e-27,3.2081972230650714e-43,2.5218440706295332e-26,1.1444739154506795e-34,4.930406375878664e-29,5.718348147381851e-71,5.038709808444127e-69,1.1327964533221955e-31,4.969226381743387e-71,2.974065606674422e-33,6.20778012754994e-85,4.0987643598796484e-69,2.743819840484879e-72,4.2027054262518994e-86,3.808584883238166e-85,5.1115391533594226e-82,5.06257884173644e-71,2.5351998176448e-69,2.782509807767225e-34,1.1365561025905606e-29,6.400724258797469e-35,5.956835270491203e-42,2.0281027512292104e-28,7.068820172584089e-57,4.4341846460325936e-21,1.9692951683678258e-19,2.0136370115417364e-19,1.9195311015773634e-28,1.72270973823694e-29,2.547896630002245e-39,1.8314493281606393e-17,5.596877661598159e-18,2.244602893447239e-27,6.527467243317113e-39,4.654720559843575e-39,1.1124403339830159e-27,2.1628007149102e-28,1.2799126964061386e-44,1.672543558906977e-48,7.5529381945832765e-34,1.286257913110536e-51,9.456888215878986e-56,2.6007712877698406e-30,5.9228585670880626e-30,4.011889226912248e-30,6.123215263935193e-56,6.394003249182171e-52
1.117012012835821e-17,0.7439561594409027,5.715213484908352e-22,7.828660501537382e-23,2.1011018374355453e-32,3.071365710843175e-32,0.0,0.0,4.782281903164017e-17,3.2027134355804786e-30,9.41750521817355e-41,6.898124868124225e-49,1.921922662693598e-43,9.207743994263785e-65,1.504338413647188e-46,3.1846196587928965e-38,1.1040546742935624e-30,4.546316940601325e-29,2.4613551820006025e-81,2.3364932466836695e-48,4.978752040612391e-80,8.384340914441533e-84,5.27762268599701e-29,1.4166746339246567e-72,1.2686192608478518e-44,4.522980637412876e-84,7.819220565782789e-86,6.330802687372628e-69,1.872410857128091e-71,4.962392004809379e-72,4.540238585955274e-46,9.376365777568987e-85,1.505172561775205e-86,3.672173511206645e-85,3.76,0.0,0.7135130151311642,0.9999999999720268,6.84904921705774e-43,5.1887723531854405e-42,4.0467366365380293e-13,2.5294660322959034e-13,7.393951206966717e-14,7.778754835443133e-14,2.7973152581097297e-11,5.44665653393088e-27,2.5666187005999567e-42,1.0087581396040601e-25,4.577988774729479e-34,1.9722026826533025e-28,1.8299609681046355e-69,1.6124660321327607e-67,4.531278033055404e-31,1.59023028193904e-69,1.1896504527486391e-32,3.973176831330589e-83,1.3116687720782724e-67,8.780653202103878e-71,2.6898652113486435e-84,2.4376155242949402e-83,3.2715477536313325e-80,1.6201045248190332e-69,8.11303636622949e-68,1.1130299465943141e-33,4.546316940601373e-29,2.5603418747447786e-34,4.765581356788803e-41,8.112576055101785e-28,1.1310399870032958e-55,8.868489898514936e-21,3.9386437604020525e-19,4.0273286462412736e-19,7.678280605704304e-28,6.8909791365875e-29,2.0383656844941888e-38,3.6629483387039635e-17,1.1193907147742149e-17,8.978594241741909e-27,2.660872461995086e-38,3.7238648360875823e-38,4.449851867739321e-27,8.651378870764477e-28,1.0239544626468943e-43,1.338066623858238e-47,3.021236744343544e-33,2.0580649976157468e-50,1.5131405906353716e-54,1.0403296791415719e-29,2.369191628478664e-29,1.6047883380306505e-29,9.79739348639598e-55,1.0230665310666449e-50
2.2340391763221883e-17,0.7439561594409578,1.1430619185702698e-21,1.5657427281370917e-22,8.40451035140339e-32,1.2285693485683365e-31,0.0,0.0,9.564628670882706e-17,1.2810984062316978e-29,7.534093690728033e-40,1.1037140086688244e-47,1.537558692082869e-42,1.4732577653957636e-63,1.2034850083451308e-45,2.547725951818984e-37,4.4162636441778026e-30,1.8185453034232304e-28,1.574263017599591e-79,1.8692168260756562e-47,1.5932461232345726e-78,5.479327633648134e-82,2.11107053935791e-28,4.533460637338512e-71,1.014907457793096e-43,2.894787420186124e-82,5.004430480190276e-84,2.0259064274103295e-67,5.991861376257423e-70,1.5880043033048954e-70,3.632234027476392e-45,6.001044890948916e-83,9.633381885041735e-85,2.3502588105037993e-83,3.76,0.0,0.7135130151307595,0.9999999999440532,5.479315834019727e-42,4.1510671667603085e-41,8.09352816119601e-13,5.058966380349699e-13,1.4788002705905758e-13,1.555761510251168e-13,5.59466835002161e-11,2.1786847789378457e-26,2.0533193312713678e-41,4.0350735098621765e-25,1.8312141166042053e-33,7.888891041734051e-28,5.856018529349067e-68,5.160017539921381e-66,1.812529675607101e-30,5.088861617933198e-68,4.7586502706861436e-32,2.5428964091812234e-81,4.197442763028888e-66,2.809877830767369e-69,1.721556542304267e-82,1.560112731034876e-81,2.093842672475344e-78,5.184461495672385e-68,2.5962351538001724e-66,4.4521921072441964e-33,1.8185453034232685e-28,1.024147232720493e-33,3.812510371443331e-40,3.245063431761209e-27,1.809686976178809e-54,1.7737101358182448e-20,7.877340949471208e-19,8.054711910468789e-19,3.0713434728256493e-27,2.7564196831844543e-28,1.6307118952335602e-37,7.325946359167595e-17,2.2387966106241438e-17,3.5914742291250446e-26,1.1042261716501048e-37,2.9791272234738095e-37,1.7799588530837344e-26,3.460586749597225e-27,8.19173293634505e-43,1.0704660298932852e-46,1.2085069906298687e-32,3.292945854722809e-49,2.421055710520723e-53,4.16136103551979e-29,9.476862919222369e-29,6.419218633317187e-29,1.5676028577010362e-53,1.6369272403309404e-49
4.4680935032949226e-17,0.7439561594410679,2.2861774681495412e-21,3.1314961122596567e-22,3.361835245054617e-31,4.914386923505288e-31,0.0,0.0,1.9129322205795953e-16,5.124419688898018e-29,6.027310881815347e-39,1.765953626635802e-46,1.2300579556999964e-41,2.3572273888225807e-62,9.627937111477018e-45,2.0381928377128698e-36,1.7665144605457935e-29,7.274218435984712e-28,1.3307428441791292e-77,1.495382406406915e-46,5.098634807876773e-77,4.39387812481011e-80,8.444325027610355e-28,1.5553767752934424e-69,8.119307910303464e-43,2.4480109234878758e-80,3.9018275377268296e-82,7.51069215164645e-66,2.2213773654476782e-68,5.887247040801361e-69,2.905804547520581e-44,5.074864099875391e-81,8.146605246294428e-83,1.9875296281640548e-81,3.76,0.0,0.71351301512995,0.9999999998881061,4.383496970537673e-41,3.3208734707927985e-40,1.6187111210503133e-12,1.0117967098098757e-12,2.9576105714975334e-13,3.1115335408885783e-13,1.1189374210656562e-10,8.714783462337939e-26,1.6426652159697377e-40,1.6140375369714618e-24,7.324893551697486e-33,3.1555725156315062e-27,2.1710160979041046e-66,1.9129858370815818e-64,7.250155773502377e-30,1.8866061912770352e-66,1.9034698315382346e-31,1.881437613897013e-79,1.556128154870761e-64,1.041712881035984e-67,1.273744853743298e-80,1.1542958483737184e-79,1.5491918971560523e-76,1.9220481379181333e-66,9.625085660417874e-65,1.780907525900353e-32,7.274218435985018e-28,4.096610284497392e-33,3.0500264584801265e-39,1.2980319741897085e-26,2.8955175247385823e-53,3.547432809632881e-20,1.575473534761234e-18,1.6109478418237588e-18,1.2285436275763431e-26,1.1025734722661668e-27,1.3045772475863562e-36,1.4651942397602802e-16,4.477608396808524e-17,1.4365969969781907e-25,4.735859648715476e-37,2.3833159188695046e-36,7.11987162019521e-26,1.384241739131196e-26,6.553425262257877e-42,8.56377948181647e-46,4.8340525442616275e-32,5.268746818085011e-48,3.873713698704349e-52,1.664552870443848e-28,3.7907644497664958e-28,2.567700498489391e-28,2.5081804105534163e-52,2.6191001574532532e-48
8.936202157240392e-17,0.7439561594412879,4.5725462049888386e-21,6.263002993128342e-22,1.3447487221960026e-30,1.9658273957861883e-30,0.0,0.0,3.8258709273525913e-16,2.0497730882500253e-28,4.821863273222759e-38,2.825534737226656e-45,9.840552089251458e-41,3.771575739184037e-61,7.702372402544369e-44,1.6305590787104367e-35,7.066075955444304e-29,2.9096949530780752e-27,8.548083138422447e-76,1.1963095897489969e-45,1.6317180000879258e-75,3.154727217851202e-78,3.377738537154485e-27,4.987716102462941e-68,6.495465709375063e-42,1.5726899392528393e-78,2.5104083919328132e-80,2.4137113365237682e-64,7.138841202604706e-67,1.8919847837082325e-67,2.3246506673584445e-43,3.2602868172248297e-79,5.233698682828339e-81,1.2768671215072864e-79,3.76,0.0,0.7135130151283311,0.9999999997762118,3.5068372481916097e-40,2.6567067093235174e-39,3.237427730908204e-12,2.0235968620162724e-12,5.915231177788048e-13,6.223077511058215e-13,2.2378784639171385e-10,3.485922266798848e-25,1.3141360772834776e-39,6.456165955582576e-24,2.9299647351037353e-32,1.2622322553611501e-26,6.976995738255316e-65,6.147763031267719e-63,2.9000698405441265e-29,6.062987805144835e-65,7.613899022982503e-31,1.2117455063800408e-77,5.000929434512152e-63,3.347753234227378e-66,8.203591625152772e-79,7.434276805736788e-78,9.977617382493179e-75,6.176887414564891e-65,3.093214008610324e-63,7.123821219923651e-32,2.9096949530783202e-27,1.638648694833335e-32,2.440028506217989e-38,5.192141095852608e-26,4.632842618337948e-52,7.094879684786693e-20,3.1509524223905885e-18,3.2219011351030223e-18,4.9141869257012565e-26,4.410305033134693e-27,1.0436648783072916e-35,2.9303934464504976e-16,8.955231947115374e-17,5.746402589081605e-25,2.1494953189136128e-36,1.9066583881979466e-35,2.8479558862447307e-25,5.53698102716221e-26,5.242755805297787e-41,6.851044593155757e-45,1.933625930742285e-31,8.430021552463241e-47,6.197961405184051e-51,6.65822833354534e-28,1.5163096370748444e-27,1.0270827995264526e-27,4.013101065777899e-51,4.1905733192588253e-47
1.787241946513133e-16,0.743956159441728,9.145834229383611e-21,1.2526017205360857e-21,5.379091363282373e-30,7.86386060013181e-30,0.0,0.0,7.651748340059974e-16,8.199102777473117e-28,3.8574967593431985e-37,4.52086261322207e-44,7.87254814554803e-40,6.034530542510611e-60,6.1619068400360026e-43,1.3044491512211101e-34,2.826434090811385e-28,1.1638796043371808e-26,5.470769175349058e-74,9.570492758798566e-45,5.2229735046022594e-74,2.436449951548006e-76,1.3510970817301638e-26,1.596190788434139e-66,5.19638045098101e-41,1.0065851334966312e-76,1.6069227858518106e-78,7.724924532763571e-63,2.284739329543906e-65,6.055173274205137e-66,1.8597235041931852e-42,2.0867310784833608e-77,3.349814030328853e-79,8.17255375402887e-78,3.76,0.0,0.7135130151250932,0.9999999995524232,2.8055207879011203e-39,2.1253686008744225e-38,6.474860950609852e-12,4.047197201055408e-12,1.1830472408275466e-12,1.2446165086976765e-12,4.4757600325181923e-10,1.3943706931155553e-24,1.0513104302142459e-38,2.5824691770617338e-23,1.1719872748097337e-31,5.048935754179404e-26,2.232942106135633e-63,1.9675511227820627e-61,1.1600295359774818e-28,1.9404200386699774e-63,3.0455637487702742e-30,7.75697035339397e-76,1.6005145858555764e-61,1.0714265986151486e-64,5.251516531139781e-77,4.7590409037964474e-76,6.38715750971094e-73,1.976872742742081e-63,9.899628019345447e-62,2.8496705114028594e-31,1.1638796043373765e-26,6.55460642382757e-32,1.9520258605599893e-37,2.07685907503789e-25,7.412559495302535e-51,1.4189779545192537e-19,6.301910229653808e-18,6.4438076885635705e-18,1.9656772041431863e-25,1.764124198918615e-26,8.349331150120908e-35,5.86079185584364e-16,1.7910478959481448e-16,2.2985639482536444e-24,1.0639167871929478e-35,1.5253289670787137e-34,1.139183799395614e-24,2.214795218612688e-25,4.1942109307121104e-40,5.480844894525872e-44,7.734513522481441e-31,1.3488055424404863e-45,9.916753318717794e-50,2.6632946551842226e-27,6.065246268597697e-27,4.108336327112066e-27,6.420970794802166e-50,6.704927153318643e-46
3.5744854080913205e-16,0.7439561594426078,1.829461248098317e-20,2.5052047431814036e-21,2.1517096211262129e-29,3.145979054809963e-29,0.0,0.0,1.5303503162120306e-15,3.2796431951488376e-27,3.0860003656179296e-36,7.233385443153847e-43,6.298194860755242e-39,9.65525579953554e-59,4.929528771456322e-42,1.0435600200122037e-33,1.1305744468336387e-27,4.655522522501586e-26,3.5011910526766744e-72,7.656402835028794e-44,1.6729615242098573e-72,2.0931512551630974e-74,5.404391353814458e-26,5.1079104099326385e-65,4.157107723804052e-40,6.442175473960518e-75,1.028437147206037e-76,2.4719895313519435e-61,7.311207024222227e-64,1.9376663584990607e-64,1.487780245181975e-41,1.3355343678481711e-75,2.1439363719002027e-77,5.230571948721579e-76,3.76,0.0,0.7135130151186176,0.9999999991048464,2.2444932190779684e-38,1.7002962706022528e-37,1.294972738995661e-11,8.094398017639024e-12,2.3660954940875856e-12,2.4892338781131145e-12,8.951521101313607e-10,5.5774864254266785e-24,8.410489820577578e-38,1.032987936419518e-22,4.687951203830305e-31,2.0195758358278126e-25,7.145457257288722e-62,6.296198183918662e-60,4.640122091667352e-28,6.209382521709356e-62,1.2182264875894929e-29,4.964506585464582e-74,5.12167489427484e-60,3.428585200013284e-63,3.361001271241452e-75,3.0458140789116372e-74,4.087819574560908e-71,6.326031068298004e-62,3.167898391727745e-60,1.139979649290017e-30,4.655522522503153e-26,2.6218468843638144e-31,1.561622102374569e-36,8.307441548549424e-25,1.186010309465057e-49,2.8379603706397618e-19,1.2603825972198296e-17,1.2887620663092756e-17,7.86271329054675e-25,7.056500821792374e-26,6.67946945386845e-34,1.1721588658680747e-15,3.582097263122307e-16,9.194261557331691e-24,5.888611316276167e-35,1.220264068712898e-33,4.5567380654817495e-24,8.85918643888697e-25,3.355371336388296e-39,4.384680910674594e-43,3.0938073476370044e-30,2.158090423335607e-44,1.5866815704177942e-48,1.0653184875539491e-26,2.4261000562621976e-26,1.6433354996379036e-26,1.0273557863094709e-48,1.072788936289643e-44
5.361728869669508e-16,0.743956159443488,2.744559293533805e-20,3.75780794602631e-21,4.572489126675486e-29,6.685842438460823e-29,0.0,0.0,2.29552579808262e-15,6.96924309145945e-27,8.824035143673802e-36,2.662366570980636e-42,1.8009153791010917e-38,3.553775802469444e-58,1.4095373429642216e-41,2.9839298773900483e-33,2.4024712834694582e-27,9.892989139335101e-26,1.7374611049782205e-71,2.1892536554238646e-43,7.827501961986954e-72,1.0996985632801562e-73,1.1484333173464405e-25,2.3248265772452045e-64,1.1886732621372667e-39,3.196926663845064e-74,5.340896236870423e-76,1.0928417935510625e-60,3.2322114172850747e-63,8.566228946362049e-64,4.254123073724489e-41,6.627607610744253e-75,1.0639327760113884e-76,2.5956822421160953e-75,3.76,0.0,0.713513015112142,0.9999999986572697,6.417972231974167e-38,4.861785786357868e-37,1.9424593829246833e-11,1.2141598972727973e-11,3.5491437545101794e-12,3.7338511017602974e-12,1.3427280101703287e-09,1.185216102732759e-23,2.4048749142716647e-37,2.1950992008458046e-22,9.961896960785194e-31,4.2915998671164685e-25,3.1589355975899236e-61,2.7834860714917055e-59,9.86026295110947e-28,2.7451065355183244e-61,2.5887321544334384e-29,2.6569165760942585e-73,2.2642411197657933e-59,1.5157433634261765e-62,1.7987487156913704e-74,1.6300660954240676e-73,2.1877293531866576e-70,2.7966755489405823e-61,1.4004961115599447e-59,2.422644136442154e-30,9.892989139339582e-26,5.5714295608789925e-31,4.465269184382406e-36,1.765331654279351e-24,4.365309385212171e-49,4.2569452307996607e-19,1.8905741842760843e-17,1.9331433505230034e-17,1.670826809567351e-24,1.4995066374264338e-25,1.9099211392079334e-33,1.758238544556868e-15,5.373146594997419e-16,1.9537809343484208e-23,1.491168425594002e-34,3.489194011190312e-33,9.683070156946745e-24,1.88257746029631e-24,9.594273173734023e-39,1.2537452668984217e-42,6.574341802441498e-30,7.943237424424437e-44,5.840064853914649e-48,2.263802133155262e-26,5.155463592926374e-26,3.492088477953243e-26,3.781366048061517e-48,3.948591052144026e-44
