Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(964),S(1465),S(335),S(923)
2.07190768357632e-09,0.8526899547680746,0.0,9.012135700326928e-13,0.0,0.0,0.0,0.0,0.0,0.0,9.420090560232189e-15,1.3201308863306231e-23,0.0,1.9949326969954038e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9538992795310444,0.9982152921778864,0.0,0.0,0.0004962048637338493,0.0003565108834647772,8.815795931074746e-05,5.150986387467429e-05,0.0017847077789248742,8.747441058528589e-09,2.7283571359323426e-15,8.619159276661506e-09,3.751258294166864e-17,8.488675055064084e-11,7.120786153508851e-25,2.9745212912354775e-23,5.525501304651024e-13,1.0124268744562974e-24,2.6707016100914054e-14,3.021387148395616e-31,1.3987274107689614e-24,1.1553786144832867e-27,1.931349124053878e-32,1.645973949427809e-31,4.6192394390615235e-28,2.520671869889567e-26
2.1080818103790444e-09,0.8526912470738605,0.0,9.284863163052504e-13,0.0,0.0,0.0,0.0,0.0,0.0,9.941614700289265e-15,1.417648629453563e-23,0.0,2.2045971290312163e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9538906185694516,0.9982144044873491,0.0,0.0,0.0005048661450586874,0.0003632540145846666,8.974446985672705e-05,5.184077715818136e-05,0.0017855954678629798,9.067172496235152e-09,2.876513985446237e-15,8.70447462711527e-09,3.8376347967669654e-17,8.803575664762421e-11,7.855234614045958e-25,3.24693394822204e-23,5.73274381147584e-13,1.1177878286451521e-24,2.7636081627668682e-14,3.360582488278626e-31,1.551594328579361e-24,1.2898512491722489e-27,2.147500573649791e-32,1.8306555724324866e-31,5.181694427118365e-28,2.821133599813272e-26
2.1442559371817687e-09,0.8526925393688063,0.0,9.56168562907394e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.048231338631997e-14,1.520516726759848e-23,0.0,2.4323203776661076e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9538819576864976,0.9982135932765345,0.0,0.0,0.0005135273537325378,0.0003700060838901633,9.133179471136853e-05,5.216185572642702e-05,0.0017864066770483854,9.39289167027246e-09,3.029999086680103e-15,8.787354378050202e-09,3.92417349771405e-17,9.124412867421078e-11,8.651471311357695e-25,3.5389852502863535e-23,5.94394270940482e-13,1.2321007977295843e-24,2.857900414268152e-14,3.731050495996029e-31,1.718130669329876e-24,1.4372834907862827e-27,2.383507457535167e-32,2.032352918732473e-31,5.801654673959625e-28,3.15136388770468e-26
2.2166041907872177e-09,0.8526951239261833,0.0,1.0127629466955981e-12,0.0,0.0,0.0,0.0,0.0,0.0,1.1622667904148382e-14,1.7430874665116667e-23,0.0,2.946904844234464e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.953864636156503,0.9982121745175311,0.0,0.0,0.0005308495531607307,0.00038353597533179526,9.45087900652391e-05,5.2775667445210316e-05,0.0017878254327025184,1.0062323828448432e-08,3.3533414232270267e-15,8.946058715356309e-09,4.097712873026642e-17,9.783920651516651e-11,1.0445756564682626e-24,4.186214077621615e-23,6.378227768952064e-13,1.4899923472227402e-24,3.05059985550815e-14,4.575020199874587e-31,2.0960957951198245e-24,1.7750698859438436e-27,2.9209122717314786e-32,2.491804994212128e-31,7.233590667645363e-28,3.910734062731713e-26
2.2817176190321218e-09,0.8526974499907626,0.0,1.0651018264448741e-12,0.0,0.0,0.0,0.0,0.0,0.0,1.2718161928549647e-14,1.9636929820173523e-23,0.0,3.484731943078739e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9538490470484453,0.9982110988158527,0.0,0.0,0.0005464392842618357,0.00039574084530993593,9.737063250317081e-05,5.329730180519248e-05,0.0017889011312636513,1.0685365780766708e-08,3.663544069656588e-15,9.081185780609953e-09,4.254394052991913e-17,1.0397838977079135e-10,1.231474948598707e-24,4.8467320530380755e-23,6.7826600749588e-13,1.7589868216258575e-24,3.2286633062946904e-14,5.465644365350891e-31,2.4931527916810416e-24,2.1340059432931145e-27,3.487710300905281e-32,2.9766067293162783e-31,8.770452612092644e-28,4.7212172321389264e-26
2.346831047277026e-09,0.8526997760202388,0.0,1.1187727508034624e-12,0.0,0.0,0.0,0.0,0.0,0.0,1.3881364026400206e-14,2.2047747649995266e-23,0.0,4.102034775732794e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9538334581951659,0.9982101841594083,0.0,0.0,0.0005620287800979708,0.0004079707484716562,0.00010023475351209078,5.379135696148508e-05,0.001789815784492591,1.1327921130779973e-08,3.992517570163316e-15,9.209372116135375e-09,4.411513812180071e-17,1.1031080283993414e-10,1.4453174441400414e-24,5.588212300559987e-23,7.199979844739695e-13,2.0671392180252425e-24,3.4110544642973446e-14,6.49675189427011e-31,2.950940892252954e-24,2.552229088304197e-27,4.143578617493137e-32,3.5378272246830963e-31,1.057810920013265e-27,5.669404326313676e-26
2.41194447552193e-09,0.8527021020146188,0.0,1.173777591745585e-12,0.0,0.0,0.0,0.0,0.0,0.0,1.5114373972395387e-14,2.4675795897413148e-23,0.0,4.8079559142492965e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9538178695966608,0.9982094064290953,0.0,0.0,0.0005776180407117023,0.0004202243510035133,0.00010310103086391849,5.425928858604143e-05,0.0017905935114921783,1.1990028280422664e-08,4.3408279115860975e-15,9.330952894235955e-09,4.569045095145842e-17,1.168367537561187e-10,1.6891024083849143e-24,6.41787060064681e-23,7.630211711716362e-13,2.4188550402435072e-24,3.5977139677518735e-14,7.685579934984018e-31,3.476650148334232e-24,3.0374438563889267e-27,4.8993972749954326e-32,4.184835349762624e-31,1.269502196137675e-27,6.773795963976109e-26
2.477057903766834e-09,0.8527044279739089,0.0,1.2301181640022967e-12,0.0,0.0,0.0,0.0,0.0,0.0,1.6419294817975438e-14,2.753392328593817e-23,0.0,5.612406923486796e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.953802281252926,0.9982087451234849,0.0,0.0,0.0005932070661435556,0.0004325003895003441,0.0001059693487781416,5.4702475509498366e-05,0.0017912548136905162,1.2671723588744063e-08,4.709041390261558e-15,9.446250806910012e-09,4.7269632882943067e-17,1.2355653806703013e-10,1.966069329840619e-24,7.343333944709691e-23,8.07337966725553e-13,2.8188967282135308e-24,3.7885831747627956e-14,9.050903413977362e-31,4.078084725345209e-24,3.598095698864164e-27,5.76701160712749e-32,4.927834953095402e-31,1.5163873038615876e-27,8.054746453998789e-26
2.542171332011738e-09,0.8527067538981141,0.0,1.2877962244392443e-12,0.0,0.0,0.0,0.0,0.0,0.0,1.7798232757367297e-14,3.063536009717958e-23,0.0,6.52611044349948e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.953786693163957,0.99820818281402,0.0,0.0,0.0006087958564321217,0.00044479766724449,0.00010883959758184995,5.512222378202534e-05,0.0017918171196452282,1.3373041479863577e-08,5.0977245510875484e-15,9.555575848927943e-09,4.8852458909471975e-17,1.3047043914446556e-10,2.2797099190889757e-24,8.372650884557667e-23,8.529507056412472e-13,3.2724017030804927e-24,3.9836041402281654e-14,1.061312217640062e-30,4.763695713709606e-24,4.2434177463692524e-27,6.759286524663187e-32,5.777912113432684e-31,1.8031898113896874e-27,9.534587447705985e-26
2.607284760256642e-09,0.8527090797872403,0.0,1.3468134716517946e-12,0.0,0.0,0.0,0.0,0.0,0.0,1.9253296996996683e-14,3.3993718723964706e-23,0.0,7.560643404959781e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9537711053297498,0.9982077046822909,0.0,0.0,0.0006243844116141613,0.00045711505068400145,0.00011171167338782409,5.5519770516989e-05,0.001792295247765353,1.4094014545152851e-08,5.507444129911331e-15,9.659225258230502e-09,5.043872238001462e-17,1.375787284955803e-10,2.633780347505584e-24,9.514301764510746e-23,8.99861657568038e-13,3.7849007761845645e-24,4.182719594956101e-14,1.239435023239435e-30,5.542614644691764e-24,4.983478970660181e-27,7.890162107440598e-32,6.747083529945033e-31,2.1351235988638793e-27,1.1237755674793777e-25
2.672398188501546e-09,0.8527114056412928,0.0,1.407171545735721e-12,0.0,0.0,0.0,0.0,0.0,0.0,2.0786599628252128e-14,3.762299420042958e-23,0.0,8.728481349149134e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9537555177503004,0.9982072981267631,0.0,0.0,0.0006399727317246992,0.00046945146609540854,0.00011458547778938747,5.589628753316646e-05,0.0017927017995856926,1.4834673640062798e-08,5.938766999001513e-15,9.757483582245375e-09,5.202823265500571e-17,1.4488166607280902e-10,3.03231371606241e-24,1.0777208838157326e-22,9.480730272354234e-13,4.36233690681095e-24,4.3858729266256986e-14,1.4418507027065982e-30,6.424687681436438e-24,5.8292336962503634e-27,9.174710440830851e-32,7.848346007057105e-31,2.5179294755180505e-27,1.3190924631804952e-25
2.7375116167464503e-09,0.8527137314602763,0.0,1.4688720282785499e-12,0.0,0.0,0.0,0.0,0.0,0.0,2.2400255503741182e-14,4.153756470900704e-23,0.0,1.004304387372266e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9537399304256043,0.9982069524316046,0.0,0.0,0.0006555608167971169,0.00048180589642660485,0.00011746091757163296,5.625288480037185e-05,0.001793047490937879,1.5595047975724873e-08,6.392260115529217e-15,9.850622850007386e-09,5.3620813146517184e-17,1.5237950058716518e-10,3.47963275553034e-24,1.2170746267782019e-22,9.97586954593052e-13,5.011084310418385e-24,4.593008162844067e-14,1.6711410747590338e-30,7.420510488058032e-24,6.792572476184596e-27,1.062919370479128e-31,9.09572704116782e-31,2.9579135203759452e-27,1.5423140274095053e-25
2.8026250449913543e-09,0.8527160572441956,0.0,1.5319164425274557e-12,0.0,0.0,0.0,0.0,0.0,0.0,2.4096382116961567e-14,4.5752192065397795e-23,0.0,1.1518741184389779e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9537243433556577,0.9982066584854753,0.0,0.0,0.0006711486668632398,0.000494177378306619,0.00012033790443784102,5.6590613702931e-05,0.0017933414331615801,1.6375165205710225e-08,6.86849047283744e-15,9.938902819263587e-09,5.521629966098455e-17,1.6007246982196404e-10,3.980362749959812e-24,1.370475000824869e-22,1.048405515112895e-12,5.737967904699938e-24,4.804069955950932e-14,1.9300873599159194e-30,8.541463751849035e-24,7.886374292736784e-27,1.2271123473323574e-31,1.0504336472292206e-30,3.461987156205898e-27,1.7965960607667742e-25
2.8677384732362584e-09,0.8527183829930557,0.0,1.596306253760451e-12,0.0,0.0,0.0,0.0,0.0,0.0,2.5877099485395342e-14,5.028202218213996e-23,0.0,1.3171021747962548e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9537087565404561,0.9982064085417263,0.0,0.0,0.0006867362819534178,0.000506564999212843,0.00012321635475024596,5.691047013130534e-05,0.00179359137290654,1.717505150822051e-08,7.368025054340819e-15,1.0022571277458563e-08,5.681453899303414e-17,1.679608009504139e-10,4.539444678909799e-24,1.5389527576015289e-22,1.1005307202786233e-12,6.550283086285661e-24,5.0190035696904985e-14,2.2216799012142506e-30,9.799749344201089e-24,9.124560063317636e-27,1.4119321201028585e-31,1.2090419180238633e-30,4.037708987475394e-27,2.0853599132869043e-25
2.9328519014811625e-09,0.8527207087068603,0.0,1.6620428698434414e-12,0.0,0.0,0.0,0.0,0.0,0.0,2.774453003703027e-14,5.514258551147923e-23,0.0,1.5016421039874586e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9536931699799953,0.9982061960136187,0.0,0.0,0.0007023236620966046,0.0005189678947868113,0.00012609618928434858,5.7213397411579125e-05,0.001793803896910351,1.7994731663968567e-08,7.891430789907056e-15,1.0101864382301564e-08,5.84153877292326e-17,1.7604471085626515e-10,5.162148573526381e-24,1.7235867704181001e-22,1.1539645182459724e-12,7.455815830355733e-24,5.237754867590806e-14,2.5491280739477474e-30,1.1208427104849713e-23,1.0522147428689848e-26,1.6193979871423686e-31,1.3871408803130324e-30,4.693328427414531e-27,2.412307208137066e-25
2.9979653297260665e-09,0.852723034385614,0.0,1.729127641973763e-12,0.0,0.0,0.0,0.0,0.0,0.0,2.970079850038136e-14,6.034979746804893e-23,0.0,1.7072611385498755e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9536775836742716,0.9982060153002241,0.0,0.0,0.0007179108073204303,0.0005313852462916249,0.00012897733299615103,5.750028908035756e-05,0.0017939846061021858,1.8834229129949596e-08,8.43927451460438e-15,1.0177007032949259e-08,6.001871123497236e-17,1.8432440645824367e-10,5.854087083161719e-24,1.9255049884068364e-22,1.208708794674823e-12,8.462863107853731e-24,5.4602703030113877e-14,2.9158703816739603e-30,1.2781452238736105e-23,1.2095306808787949e-26,1.8516726789974954e-31,1.5865982463352835e-30,5.4378311471549706e-27,2.7814349410723717e-25
3.0630787579709706e-09,0.8527253600293203,0.0,1.797561865587816e-12,0.0,0.0,0.0,0.0,0.0,0.0,3.1748031798055355e-14,6.59199588319587e-23,0.0,1.9358452892149772e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9536619976232803,0.9982058616387994,0.0,0.0,0.0007334977176512724,0.0005438162782039046,0.00013185971480167178,5.777199151283372e-05,0.0017941382632246069,1.9693566109308988e-08,9.012122929696221e-15,1.0248213263190806e-08,6.162438279680531e-17,1.9280008503681979e-10,6.621229248695827e-24,2.145885379417041e-22,1.264765373712192e-12,9.580253614188305e-24,5.686496910674587e-14,3.325584735262938e-30,1.4533713313232503e-23,1.3861418707989724e-26,2.1110687501901165e-31,1.8094116483456986e-30,6.2809863760914056e-27,3.197050951028322e-25
3.1281921862158747e-09,0.8527276856379831,0.0,1.8673467814152916e-12,0.0,0.0,0.0,0.0,0.0,0.0,3.388835894388494e-14,7.186975613292413e-23,0.0,2.1894045467457768e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9536464118270174,0.9982057309795386,0.0,0.0,0.0007490843931143199,0.0005562602559331438,0.00013474326736809538,5.802930641181373e-05,0.0017942689180836643,2.057276361751394e-08,9.61054256576383e-15,1.0315686648098315e-08,6.323228289378058e-17,2.0147193456233312e-10,7.469914478504693e-24,2.385956861753605e-22,1.3221360191099043e-12,1.0817368802975634e-23,5.916382299528852e-14,3.782198911551363e-30,1.6481070842812172e-23,1.583913225007905e-26,2.4000550813523447e-31,2.0577143073414623e-30,7.233396081323836e-27,3.6637897567320677e-25
3.1933056144607788e-09,0.8527300112116062,0.0,1.93848357665666e-12,0.0,0.0,0.0,0.0,0.0,0.0,3.6123910943626445e-14,7.821626201611161e-23,0.0,2.47007819186386e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9536308262854789,0.9982056198790005,0.0,0.0,0.0007646708337336374,0.0005687164836614085,0.00013762792691591935,5.827299316539361e-05,0.0017943800141205263,2.147184154503326e-08,1.023509974783897e-14,1.0379620716795392e-08,6.484229857396618e-17,2.1034013402293377e-10,8.406866722796316e-24,2.6470002248856563e-22,1.3808224354552202e-12,1.2184164218040184e-23,6.149874646758805e-14,4.28990118796009e-30,1.8640396447603923e-23,1.8048424921419308e-26,2.721263489467807e-31,2.3337807969512186e-30,8.306546052018304e-27,4.186628753665978e-25
3.258419042705683e-09,0.8527323367501931,0.0,2.0109733862652453e-12,0.0,0.0,0.0,0.0,0.0,0.0,3.8456820699208604e-14,8.497693559035172e-23,0.0,2.780140212777192e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9536152409986604,0.998205525409311,0.0,0.0,0.0007802570395322246,0.0005811843022969072,0.0001405136330315101,5.850377108036114e-05,0.0017944744792088966,2.239081871671348e-08,1.0886360562438362e-14,1.0440199366144796e-08,6.645432291802407e-17,2.1940485375118884e-10,9.439208842271085e-24,2.930349039253733e-22,1.4408262694970837e-12,1.3691191117253248e-23,6.386922692790924e-14,4.853151149620076e-30,2.1029612572982063e-23,2.0510663501650627e-26,3.077495444087388e-31,2.6400329006181207e-30,9.512858914794503e-27,4.770904765886029e-25
3.323532470950587e-09,0.8527346622537466,0.0,2.0848172943163003e-12,0.0,0.0,0.0,0.0,0.0,0.0,4.0889222916510746e-14,9.216962275935224e-23,0.0,3.1220048298776775e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9535996559665579,0.9982054450808878,0.0,0.0,0.0007958430105320722,0.0005936630875354816,0.00014340032848952724,5.8722321497812135e-05,0.0017945548029316032,2.3329712948023698e-08,1.156489082640051e-14,1.0497597271838831e-08,6.806825457604752e-17,2.2866625574826012e-10,1.0574477167276696e-23,3.2373905553052677e-22,1.5021491115516616e-12,1.5349618382119566e-23,6.627475737154415e-14,5.4766906657224576e-30,2.3667732757995175e-23,2.3248666161940002e-26,3.471728887493731e-31,2.979045560299035e-30,1.0865749106310892e-26,5.422330947346013e-25
3.388645899195491e-09,0.85273698772227,0.0,2.160016335448056e-12,0.0,0.0,0.0,0.0,0.0,0.0,4.342325401664391e-14,9.981255653652963e-23,0.0,3.49823212719283e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9535840711891671,0.9982053767767834,0.0,0.0,0.000811428746754214,0.0006061522480244408,0.0001462879590847093,5.8929289797071666e-05,0.0017946231022354783,2.4288541098331078e-08,1.2271256057431575e-14,1.0551980294165074e-08,6.968399736629846e-17,2.3812449400476763e-10,1.1820636243743137e-23,3.569566591893458e-22,1.5647924969732497e-12,1.7171254707201575e-23,6.871483635076147e-14,6.1655550318944096e-30,2.657490244079069e-23,2.6286765711062007e-26,3.9071251568424196e-31,3.353552914948979e-30,1.2379679828980535e-26,6.147014027403111e-25
3.453759327440395e-09,0.8527393131557667,0.0,2.2365714963595334e-12,0.0,0.0,0.0,0.0,0.0,0.0,4.6061052050694765e-14,1.0792435734407953e-22,0.0,3.9115337901473725e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9535684866664841,0.9982053186969293,0.0,0.0,0.0008270142482187788,0.0006186512236233706,0.00014917647347253063,5.9125287293779994e-05,0.0017946811771891744,2.526731912136282e-08,1.3006021446270619e-14,1.0603505876030418e-08,7.130145992553287e-17,2.477797148174145e-10,1.3186093762177787e-23,3.928374414183174e-22,1.6287579076764041e-12,1.916857106346599e-23,7.118896794689572e-14,6.925084275386414e-30,2.977244028918839e-23,2.9650873969215764e-26,4.387036006298596e-31,3.7664544270513035e-30,1.4070222014956808e-26,6.951471895032459e-25
3.518872755685299e-09,0.852741638554239,0.0,2.3144837173499843e-12,0.0,0.0,0.0,0.0,0.0,0.0,4.880475661788172e-14,1.1652403329690872e-22,0.0,4.364778949164646e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9535529023985043,0.9982052693107365,0.0,0.0,0.0008425995149450379,0.0006311594837567572,0.00015206582301826135,5.931089303777077e-05,0.0017947305583815222,2.6266062113004093e-08,1.3769751830387916e-14,1.0652323431211297e-08,7.29205554017773e-17,2.5763205710043866e-10,1.4679715666006943e-23,4.31536760121469e-22,1.6940467736952783e-12,2.1354723429650906e-23,7.369666174740553e-14,7.760934619852303e-30,3.3282880044589086e-23,3.336854724919297e-26,4.915010727185744e-31,4.220821095451933e-30,1.595411532278613e-26,7.842651516155075e-25
3.583986183930203e-09,0.8527439639176903,0.0,2.393753893885591e-12,0.0,0.0,0.0,0.0,0.0,0.0,5.16565087870605e-14,1.2563098047204237e-22,0.0,4.861000128633927e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9535373183852237,0.9982052273167642,0.0,0.0,0.0008581845469514492,0.0006436765258535464,0.0001549559616539845,5.948665551607465e-05,0.0017947725472532842,2.7284784356573822e-08,1.4563011669134795e-14,1.0698574721362297e-08,7.454120118203307e-17,2.6768165269100254e-10,1.631084143560844e-23,4.732156903280213e-22,1.7606604747667752e-12,2.374357578584461e-23,7.623743282680293e-14,8.679090106545056e-30,3.7130012867595164e-23,3.746905292451692e-26,5.494803364189786e-31,4.7199017527786366e-30,1.804933119058653e-26,8.827947178445087e-25
3.6490996121751073e-09,0.8527462892461225,0.0,2.4743828781811006e-12,0.0,0.0,0.0,0.0,0.0,0.0,5.461845102150906e-14,1.3526498316410717e-22,0.0,5.403399300779248e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9535217346266384,0.998205191608402,0.0,0.0,0.0008737693442557018,0.0006562018738690373,0.00015784684574315057,5.96530942660609e-05,0.0017948082504149583,2.8323499365711427e-08,1.5386365020268086e-14,1.0742394220855767e-08,7.616331864904844e-17,2.7792862664779643e-10,1.808929954447244e-23,5.180411089270501e-22,1.828600341926079e-12,2.6349723363613333e-23,7.881080173051232e-14,9.685874368823026e-30,4.133893017401206e-23,4.1983437064388655e-26,6.130380025706307e-31,5.267129445765179e-30,2.0375137969235857e-26,9.91521905800581e-25
3.7142130404200113e-09,0.852748614539539,0.0,2.5563714807862184e-12,0.0,0.0,0.0,0.0,0.0,0.0,5.769272710691496e-14,1.4544621412747237e-22,0.0,5.995354043972264e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9535061511227437,0.9982051612446903,0.0,0.0,0.000889353906874755,0.0006687350768847901,0.0001607384339522752,5.981070140344093e-05,0.0017948386088260594,2.938221992500032e-08,1.6240375517776912e-14,1.0783909468878289e-08,7.778683296251982e-17,2.8837309754231784e-10,2.0025423084010685e-23,5.661857784151126e-22,1.8978676591051273e-12,2.918851614714629e-23,8.141629446087469e-14,1.0787962556925282e-29,4.593606695016396e-23,4.694459311547102e-26,6.825926286458615e-31,5.8661278968348915e-30,2.2952168158656642e-26,1.1112812102325176e-24
3.8444398969098195e-09,0.8527532650213323,0.0,2.7244305841478436e-12,0.0,0.0,0.0,0.0,0.0,0.0,6.418686218258651e-14,1.675329955178868e-22,0.0,7.342356525827861e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9534749848790107,0.9982051134797393,0.0,0.0,0.0009205223281216804,0.0006938233621621537,0.00016652356820498972,6.010126061199261e-05,0.0017948863628748759,3.15597254108615e-08,1.8042620247486056e-14,1.086050467826938e-08,8.103777051328401e-17,3.098549736574198e-10,2.4414617218542573e-23,6.731538413757339e-22,2.0403895531526116e-12,3.562935435452985e-23,8.672178261678773e-14,1.3306581834910155e-29,5.640772101805573e-23,5.834845341303957e-26,8.414812505553092e-31,7.234924862672984e-30,2.894967325928909e-26,1.3874881565026785e-24
3.961644067750647e-09,0.8527574503352146,0.0,2.8803410055278933e-12,0.0,0.0,0.0,0.0,0.0,0.0,7.043729668548502e-14,1.89492953850977e-22,0.0,8.76184187766788e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9534469361306518,0.9982050819218705,0.0,0.0,0.0009485731047770573,0.0007164256284826951,0.00017173222546197853,6.033698475275944e-05,0.0017949179105885057,3.358801397376104e-08,1.9775132929780317e-14,1.0922708989919621e-08,8.396771138095809e-17,3.298651681924409e-10,2.901866298418356e-23,7.826334993384662e-22,2.1732111086165e-12,4.239204453645633e-23,9.160194158225356e-14,1.5973870906468958e-29,6.745418324737106e-23,7.051018601865425e-26,1.0096656192030562e-30,8.684388318707401e-30,3.544402875446528e-26,1.6832369888154186e-24
