Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986)
0.004152470343888691,0.48680375316063246,4.425508574573458e-09,7.409933027118665e-10,3.587539801689105e-08,6.240239402934077e-06,0.0,0.0,5.514306172681424e-05,1.0617539489997216e-05,2.9651254548920053e-05,8.959952872587357e-10,9.479384479670465e-11,1.7400392752218037e-31,1.2021778798164488e-23,4.754766303444827e-19,7.977790000390887e-17,2.3995287868674664e-05,3.328509942266236e-26,4.0621081804595237e-20,6.802267088796671e-21,1.1065545415994527e-29,4.108622169418379e-20,1.1868971894523865e-14,1.1188434452251928e-15,5.752995696094526e-20,1.6212487941631974e-29,9.910352746467552e-23,3.065073005543282e-29,1.1101043813182438e-29,4.139511051162594e-13,1.450128441983065e-26,8.618648683187171e-23,1.3069217122768065e-22,3.76,0.0,0.5167740614588695,0.9997927346034187,7.078843935775904e-05,1.3656614215133981e-17,0.009378348295385025,0.0066212765019242475,0.0026386307750885887,1.0872673299966108e-09,3.500567812295053e-05,4.03652768814743e-07,2.653753052823816e-15,2.631192870871409e-16,1.231882090956147e-16,2.8075044520286364e-05,5.944879735737181e-18,6.135759464594465e-19,3.48296892005605e-05,4.671573996959067e-17,5.1051712347422946e-14,2.134336257829998e-23,3.096716209837562e-17,7.993813733175187e-19,7.348204365876259e-17,1.8342541019285013e-15,7.983860052021116e-25,1.1868547346371692e-23,4.925964982395443e-14,1.8004634762373787e-15,2.4380342519046224e-05,1.0052051035831452e-06,1.7309541510642585e-07,1.7467150511294976e-08,1.6294899163935394e-06,0.0001054206438786663,0.00011274114715026262,6.6969273685935895e-09,2.2577799189118924e-09,9.712283390602401e-10,7.657250369859461e-11,1.2744778935330546e-07,8.662842690512325e-07,2.577728259683962e-07,1.7659824570128652e-09,5.6303247764702154e-09,5.168091231028333e-10,6.182924862180484e-17,3.191972300335958e-08
0.004211540866686838,0.48681606531911403,4.565076165206171e-09,7.720779574493245e-10,3.7304868333899494e-08,6.497206487923387e-06,0.0,0.0,5.662084671835215e-05,1.1028019230783214e-05,3.07552904628288e-05,9.677332342818963e-10,9.993529998422685e-11,5.366983025695266e-31,1.2750742075206246e-23,4.761410746730368e-19,8.63999806764105e-17,2.467472624891911e-05,3.6036112531499127e-26,4.23570611816216e-20,7.489443234863036e-21,1.3791738608206768e-29,4.113768098151184e-20,1.302328951192822e-14,1.186599004942034e-15,6.367585925646514e-20,1.8306898220200459e-29,1.052913679277783e-22,3.643273013562123e-29,1.2136759769718581e-29,4.3708405919131235e-13,1.6291048090689032e-26,9.595682918196698e-23,1.5114990991466552e-22,3.76,0.0,0.5166325807930953,0.9997865298360343,7.440642569401268e-05,1.5390302618458145e-17,0.00951117593125741,0.006712425490455801,0.0026757741385330302,1.0871400926338945e-09,3.5005460850803876e-05,4.1512601484746327e-07,2.729237531684277e-15,2.6452875179946465e-16,1.2488009398312667e-16,2.8644756737804393e-05,6.2885583255580456e-18,6.490316563930905e-19,3.6701866352641414e-05,4.941584289009858e-17,5.318710999568389e-14,2.257652968667183e-23,3.2769444747799254e-17,8.459064565082595e-19,7.775880324267755e-17,1.941014950642506e-15,8.445147856534543e-25,1.2554282834185835e-23,5.285313706318603e-14,1.8257506561041738e-15,2.508942065128318e-05,1.071904968152303e-06,1.7917426323529595e-07,1.8092331275035695e-08,1.6874270189622344e-06,0.00011011496779773375,0.00011763817029635651,6.959284305397523e-09,2.334966726363453e-09,1.02229091893033e-09,8.062394580271367e-11,1.344738644470782e-07,9.071573627551069e-07,2.7870988807439856e-07,1.8281564864797547e-09,5.8303302458431024e-09,5.576063900718424e-10,6.617369832428638e-17,3.367857613861058e-08
0.004270611389484986,0.4868283798967126,4.70788200166416e-09,8.04232444774996e-10,3.8776642215663676e-08,6.76218935887772e-06,0.0,0.0,5.8121599694359236e-05,1.1451280767029029e-05,3.1883097035048155e-05,1.0442721494198565e-09,1.0529637045980334e-10,-3.472605269386808e-31,1.3515249735810485e-23,4.768187657121284e-19,9.346320533065254e-17,2.536332189711489e-05,3.8992866000783346e-26,4.414093998030851e-20,8.236410234354612e-21,1.476803188321038e-29,4.119004381681226e-20,1.4274159744789412e-14,1.2576493976684066e-15,7.03931033359536e-20,2.0645061248468535e-29,1.1189240346082152e-22,4.320264775263601e-29,1.3268807051486922e-29,4.611945419359494e-13,1.8270592189757025e-26,1.0670128390399388e-22,1.744851178509808e-22,3.76,0.0,0.5164907956864614,0.9997801549097002,7.816756177969748e-05,1.7316850197064816e-17,0.009643989655548262,0.006803442016149799,0.002712913412710083,1.0870119789183425e-09,3.500523762091168e-05,4.267565613334463e-07,2.8057576966622756e-15,2.659365028360302e-16,1.2656938577680863e-16,2.9215890107528148e-05,6.646821611103778e-18,6.8599064429862395e-19,3.865005298769111e-05,5.223045293303383e-17,5.538464729344334e-14,2.386197375103476e-23,3.4648692658520484e-17,8.944184150924071e-19,8.221820404120911e-17,2.0523352744838785e-15,8.925990772645178e-25,1.3269088316713077e-23,5.665259750279325e-14,1.8510331279624995e-15,2.5809650589861325e-05,1.14218155004363e-06,1.8541883244519782e-07,1.873443830749024e-08,1.7469230485291975e-06,0.00011497392356708046,0.00012270473538432376,7.229071892417544e-09,2.414162271946493e-09,1.0754426910410415e-09,8.484272176027208e-11,1.4180244200809878e-07,9.493823765560992e-07,3.011546354589055e-07,1.8920162206281684e-09,6.0357082801839e-09,6.012576066478591e-10,7.07758436984491e-17,3.551308812044237e-08
0.004329681912283133,0.4868406969998969,4.853970700151602e-09,8.374843536072608e-10,4.029152920186983e-08,7.035370922604216e-06,0.0,0.0,5.964530373664764e-05,1.1887643361496015e-05,3.303483197578422e-05,1.1258730496828344e-09,1.1088394901803036e-10,8.454630795629687e-32,1.4316620842237656e-23,4.775104658413695e-19,1.0098920358110888e-16,2.606105512225861e-05,4.216947207530827e-26,4.5973309817401096e-20,9.047578369171599e-21,1.4902806401212255e-29,4.1243369204628466e-20,1.5628358258811513e-14,1.332116308158155e-15,7.772668852254501e-20,2.3252280678408007e-29,1.1893822462803858e-22,5.111145603895277e-29,1.45064685223882e-29,4.863098438489371e-13,2.0456699343135575e-26,1.185037541189304e-22,2.0105718534343016e-22,3.76,0.0,0.5163486971609663,0.9997736062023858,8.20760496419677e-05,1.9454647650745577e-17,0.009776789468068278,0.006894323362893857,0.0027500490241329904,1.0868829651887547e-09,3.5005008306454734e-05,4.385442268323761e-07,2.883312353741531e-15,2.673425092471562e-16,1.2825603281015865e-16,2.9788381638831008e-05,7.020067931491454e-18,7.244938735960268e-19,4.067635150830677e-05,5.516269107324069e-17,5.764524193972186e-14,2.520111901573929e-23,3.6607018609967864e-17,9.449717924368971e-19,8.686525989569157e-17,2.1683402451020695e-15,9.42692156387271e-25,1.401375578292689e-23,6.066669023027432e-14,1.8763111626940634e-15,2.6541125356723542e-05,1.216183878414889e-06,1.9183206810332153e-07,1.939376250091253e-08,1.8080040750731997e-06,0.0001200018470929259,0.00012794529408496444,7.506405042711353e-09,2.4953980455889933e-09,1.130744510088681e-09,8.92338016423073e-11,1.4944299714597283e-07,9.929756262292892e-07,3.252019736140815e-07,1.9575909239830666e-09,6.246548309037579e-09,6.479378041164986e-10,7.564825647150467e-17,3.7425624402926916e-08
0.00438875243508128,0.48685301673716286,5.003386260644358e-09,8.718615695743854e-10,4.185033752813116e-08,7.316936489258902e-06,0.0,0.0,6.119192864015985e-05,1.2337429546794107e-05,3.4210653978673684e-05,1.2128079482249904e-09,1.1670504421187126e-10,7.862909558064993e-31,1.5156203287744712e-23,4.7821697180628e-19,1.0900021222391057e-16,2.6767905773971113e-05,4.5580950759103794e-26,4.7854758971848624e-20,9.927627946643693e-21,1.8314821813306585e-29,4.129771902552539e-20,1.7093041041701167e-14,1.4101240669212597e-15,8.57245021937801e-20,2.6156172256562906e-29,1.264627886652973e-22,6.033040847309046e-29,1.5859929469896782e-29,5.124574770727888e-13,2.286733410136248e-26,1.3145418207899244e-22,2.3126467738167954e-22,3.76,0.0,0.5162062760919116,0.9997668800435653,8.613617047395741e-05,2.1823534549904118e-17,0.009909575364716615,0.006985066775352065,0.002787181408596004,1.0867530274066569e-09,3.50047727789199e-05,4.504888283308344e-07,2.9619002985149108e-15,2.687467396617274e-16,1.2993998266357913e-16,3.0362170369581827e-05,7.40870044438487e-18,7.645827978961018e-19,4.2782890601360906e-05,5.821571564670544e-17,5.996979631440823e-14,2.659540676151583e-23,3.864656087143379e-17,9.976217899737223e-19,9.170504513947135e-17,2.289156544419122e-15,9.948479366491598e-25,1.4789086695331498e-23,6.490430799610487e-14,1.9015850370066853e-15,2.7283942288086385e-05,1.2940653981159144e-06,1.9841690536704444e-07,2.0070593244349796e-08,1.8706959676586814e-06,0.00012520314283444441,0.00013336436751578085,7.7913969758644e-09,2.5787051193673324e-09,1.1882579546148255e-09,9.380221865502265e-11,1.5740516233682742e-07,1.0379523581912063e-06,3.509518588308002e-07,2.0249097117550295e-09,6.4629390469652225e-09,6.978311562411072e-10,8.080408981918241e-17,3.941858946708163e-08
0.004447822957879427,0.48686533921905417,5.156172013327505e-09,9.073921735251228e-10,4.345387329379767e-08,7.607073732199317e-06,0.0,0.0,6.276143067530699e-05,1.2800964858992034e-05,3.541072284914958e-05,1.3053601754119425e-09,1.2276677805736306e-10,-3.817146229361195e-31,1.6035375444028913e-23,4.7893911622898115e-19,1.175190710487552e-16,2.7483853234641893e-05,4.924328817876483e-26,4.9785872341906875e-20,1.0881522605438737e-20,1.964690341537498e-29,4.135315817579679e-20,1.8675759467036622e-14,1.4917997967190801e-15,9.443746074368485e-20,2.938684042427264e-29,1.3450256100128527e-22,7.10533715331084e-29,1.7340359055806957e-29,5.396651595237508e-13,2.5521691315450885e-26,1.4564885770742134e-22,2.6554895628355294e-22,3.76,0.0,0.5160635232091687,0.9997599727150893,9.035228444735208e-05,2.4444886897962885e-17,0.010042347337529012,0.007075669459672523,0.002824311011269528,1.0866221411602202e-09,3.500453090812321e-05,4.6259018133928745e-07,3.0415203168314484e-15,2.701491622972594e-16,1.316211821772967e-16,3.093719728029207e-05,7.813127099017229e-18,8.062993580493882e-19,4.497182452014576e-05,6.139272212895655e-17,6.235919687555527e-14,2.8046295202224343e-23,4.076948306373552e-17,1.052424263630045e-18,9.674269426975488e-17,2.4149123564428112e-15,1.049120965090891e-24,1.55958919325474e-23,6.937457996366894e-14,1.9268550334742555e-15,2.8038203119967628e-05,1.3759840292144542e-06,2.051762657602647e-07,2.0765218061607348e-08,1.9350243606395827e-06,0.00013058228304035146,0.00013896654538919642,8.084159107318237e-09,2.664114118145296e-09,1.2480452996041604e-09,9.85530692029289e-11,1.6569872348115824e-07,1.0843267089323608e-06,3.7850950516969995e-07,2.094001515599578e-09,6.684968376535232e-09,7.511313514798931e-10,8.625661475232396e-17,4.149442582306267e-08
0.004506893480677575,0.4868776645581808,5.312370557990646e-09,9.441045793769851e-10,4.510293953141966e-08,7.905972644321577e-06,0.0,0.0,6.435375236500431e-05,1.3278577554389197e-05,3.663519962830974e-05,1.403824703677067e-09,1.2907638415968666e-10,-5.418213624631777e-32,1.6955549249830938e-23,4.796777710410376e-19,1.2656921931362982e-16,2.8208876411754965e-05,5.317351293040495e-26,5.1767231437172184e-20,1.1914523121960506e-20,1.9560972098013806e-29,4.1409754877573997e-20,2.0384475644019927e-14,1.5772736508227111e-15,1.0391965540734761e-19,3.2977075180430165e-29,1.430966624986589e-22,8.349937820593358e-29,1.8959997930194442e-29,5.679607959704123e-13,2.8440265582541494e-26,1.611908199646991e-22,3.0439807804067366e-22,3.76,0.0,0.515920429098642,0.999752880452128,9.472883043475576e-05,2.734170807690704e-17,0.01017510537472293,0.007166128584248788,0.0028614382867922002,1.0864902816691411e-09,3.500428256224468e-05,4.7484810000197124e-07,3.1221711855021062e-15,2.715497449709534e-16,1.3329957746546258e-16,3.1513405211120546e-05,8.233760615858413e-18,8.496859798176138e-19,4.72453323235462e-05,6.469694293939187e-17,6.481431285405432e-14,2.9555259403143926e-23,4.2977974023665967e-17,1.109435720326537e-18,1.0198340162571142e-16,2.545737359221951e-15,1.1055664191100338e-24,1.6434991743875723e-23,7.408687444392996e-14,1.952121440578237e-15,2.8804014069020574e-05,1.4621022242684522e-06,2.1211305358373487e-07,2.1477922234154037e-08,2.001014618533822e-06,0.00013614380688642405,0.00014475648505610602,8.384801111552434e-09,2.7516552352803737e-09,1.3101696226604182e-09,1.0349152510433518e-10,1.7433361560407365e-07,1.1321116675175056e-06,4.07985595670956e-07,2.1648950466453842e-09,6.912723226897966e-09,8.080419734233978e-10,9.201976045212022e-17,4.365561290433575e-08
0.004565964003475722,0.4868899928692346,5.472023696711419e-09,9.820274830279518e-10,4.6798335201800376e-08,8.213825490917363e-06,0.0,0.0,6.596882227777952e-05,1.3770598309364103e-05,3.788424671223877e-05,1.5085084754843988e-09,1.356412028263729e-10,1.1224707148602407e-30,1.7918164527952398e-23,4.804338454783948e-19,1.3617468941030086e-16,2.8942953730438434e-05,5.738974520178234e-26,5.379941431055538e-20,1.3032201641550074e-20,2.3994523682832634e-29,4.146758049388859e-20,2.2227577890338995e-14,1.6666783397613848e-15,1.1422850209722956e-19,3.696255902474191e-29,1.5228702241666414e-22,9.791541766278736e-29,2.073225285145143e-29,5.97372449460372e-13,3.164492018625352e-26,1.7819020047078715e-22,3.483509733329367e-22,3.76,0.0,0.5157769842039321,0.9997455994441878,9.927032564015373e-05,3.0538723130880984e-17,0.010307849460739983,0.007256441280537337,0.0028985636993599227,1.0863574237891916e-09,3.500402760787123e-05,4.872623972134174e-07,3.203851673064687e-15,2.729484551099231e-16,1.3497511393173792e-16,3.20907387816316e-05,8.67101846788501e-18,8.947855716432302e-19,4.9605617072325736e-05,6.813164728364654e-17,6.733599448744591e-14,3.112379120440441e-23,4.527424767548897e-17,1.1687133146593405e-18,1.0743242108346515e-16,2.6817627172293275e-15,1.1642401035966762e-24,1.7307215706718048e-23,7.90508016154616e-14,1.9773845528024372e-15,2.9581485908304556e-05,1.5525870224202881e-06,2.1923015279814862e-07,2.220898848573351e-08,2.06869180072295e-06,0.00014189231951185037,0.00015073891044296226,8.693430514351986e-09,2.8413581299265724e-09,1.3746946071951935e-09,1.0862281222346685e-10,1.833199181418351e-07,1.1813190413981565e-06,4.394964976299258e-07,2.2376187591462857e-09,7.146289451265982e-09,8.687768892805685e-10,9.81082850119881e-17,4.590466588399797e-08
0.004625034526273869,0.48690232426900265,5.6351723779998685e-09,1.0211896614374718e-09,4.8540854286017136e-08,8.530826758941046e-06,0.0,0.0,6.760655483780256e-05,1.4277359903296636e-05,3.915802796673741e-05,1.6197307345271207e-09,1.4246867764930341e-10,-3.7529571151495005e-31,1.8924690135508468e-23,4.812082870007415e-19,1.4636009962525163e-16,2.968606312626358e-05,6.191126073354066e-26,5.588299550850608e-20,1.4240456438992343e-20,2.61607167564649e-29,4.152670961699146e-20,2.4213896349361227e-14,1.7601492446145061e-15,1.2542489551432147e-19,4.138207777297679e-29,1.6211853622812035e-22,1.1457947528542582e-28,2.267179764469207e-29,6.279283234383047e-13,3.5158931285007924e-26,1.9676453377582002e-22,3.9800192341926274e-22,3.76,0.0,0.5156331788282021,0.9997381258362045,0.00010398136513403002,3.40624761827999e-17,0.010440579576285636,0.007346604643929817,0.002935687722811217,1.0862235420175678e-09,3.500376591002554e-05,4.99832884736572e-07,3.286560540579211e-15,2.743452597631597e-16,1.3664773628529615e-16,3.2669144313209374e-05,9.12532285309929e-18,9.41641521651931e-19,5.2054904982731135e-05,7.170014093713764e-17,6.992507250962257e-14,3.2753399116182497e-23,4.766054290177112e-17,1.2303148455684381e-18,1.1309506574985063e-16,2.8231210737273506e-15,1.2251984470130602e-24,1.821340266829762e-23,8.427621622986472e-14,2.002644670664345e-15,3.0370734037634192e-05,1.6476101007091717e-06,2.265304234006696e-07,2.2958696595786967e-08,2.1380806256628145e-06,0.0001478324909524842,0.00015691861088061772,9.010152523626687e-09,2.933251881863293e-09,1.4416844665623836e-09,1.1395220613230988e-10,1.9266784979667686e-07,1.2319594257693656e-06,4.731644817826163e-07,2.3122008142956106e-09,7.385751702988356e-09,9.335606449519856e-10,1.0453685022743444e-16,4.8244134380461837e-08
0.0046841050490720165,0.4869146588763771,5.80185663375186e-09,1.0616201609292359e-09,5.0331284772947866e-08,8.857173102594752e-06,0.0,0.0,6.926685015190727e-05,1.4799196884583185e-05,4.045670883744519e-05,1.7378233600791756e-09,1.4956635354063472e-10,-2.659379261916736e-31,1.9976629356866714e-23,4.820020866141299e-19,1.5715064859034937e-16,3.0438182038280038e-05,6.675859084012293e-26,5.801854608470414e-20,1.5545527210322606e-20,2.5458448355889383e-29,4.1587220551434157e-20,2.635271886795317e-14,1.8578248295999373e-15,1.3757336844391267e-19,4.627775806595572e-29,1.7263922932491496e-22,1.3380384258610738e-28,2.4794681019101546e-29,6.596567428420637e-13,3.9007066812974356e-26,2.170392194665402e-22,4.5400535573509305e-22,3.76,0.0,0.5154890031362579,0.9997304557297094,0.00010886662128994068,3.79414312126258e-17,0.010573295698366476,0.007436615734679458,0.002972810840708658,1.0860886104995498e-09,3.500349733220721e-05,5.125593733361094e-07,3.3702965424823597e-15,2.7574012561510305e-16,1.3831738855794027e-16,3.3248569754035256e-05,9.597100675701484e-18,9.902976954892294e-19,5.459544453768024e-05,7.540576605295072e-17,7.258235700341452e-14,3.4445608242157034e-23,5.0139123416969886e-17,1.2942987530714757e-18,1.1897670766216018e-16,2.969946543262358e-15,1.2884984985304972e-24,1.9154400703097238e-23,8.977322030300441e-14,2.0279021007340857e-15,3.117187854816283e-05,1.7473478226395923e-06,2.3401669740300682e-07,2.3727322974203428e-08,2.2092054336671935e-06,0.00015396905496946618,0.00016330043982250376,9.335070202764596e-09,3.0273650364708028e-09,1.5112041060088205e-09,1.1948505199853613e-10,2.02387762966402e-07,1.284042176675789e-06,5.091179450121487e-07,2.3886690406717352e-09,7.631193307106971e-09,1.0026288670554717e-09,1.1132071696680524e-16,5.067660102770947e-08
0.004743175571870164,0.48692699681236307,5.972115509101711e-09,1.1033483236598136e-09,5.2170407570059305e-08,9.193063285309391e-06,0.0,0.0,7.09495938549208e-05,1.5336445219813155e-05,4.178045645529946e-05,1.8631312036361085e-09,1.569418705595851e-10,1.5624591851786344e-30,2.1075512057400745e-23,4.828162755926629e-19,1.6857210623882158e-16,3.1199287402322173e-05,7.19535800060203e-26,6.020663354013198e-20,1.695401090148968e-20,3.08972423043294e-29,4.164919501245846e-20,2.8653806906928725e-14,1.9598459908976594e-15,1.5074225497876962e-19,5.169531600667891e-29,1.839004267470557e-22,1.559387145845697e-28,2.7118443486355473e-29,6.925861204715704e-13,4.321566771352936e-26,2.391479110575289e-22,5.170809704014198e-22,3.76,0.0,0.5153444471568346,0.9997225851840739,0.00011393084312153284,4.2206076153796586e-17,0.010705997800325035,0.0075264715788839484,0.003009933546416611,1.0859526030346086e-09,3.500322173644752e-05,5.254416729201535e-07,3.4550584275112465e-15,2.771330189976684e-16,1.399840141230515e-16,3.382896460653652e-05,1.0086783534133098e-17,1.040798434718383e-18,5.722950555589148e-05,7.925190104887328e-17,7.530863539834551e-14,3.620196022524349e-23,5.271227765255128e-17,1.3607241152955113e-18,1.2508277751528243e-16,3.1223747048429893e-15,1.3541979259992813e-24,2.0131067082680993e-23,9.555216579305617e-14,2.0531571557421502e-15,3.198504428087265e-05,1.8519812828928389e-06,2.416917755756553e-07,2.451514034523198e-08,2.282090149655203e-06,0.00016030680777166011,0.00016988931345074694,9.668284019208225e-09,3.1237254913491662e-09,1.5833189041722828e-09,1.2522673907815143e-10,2.1249013775430384e-07,1.3375753880626641e-06,5.474916363011376e-07,2.4670508950484348e-09,7.882696131109374e-09,1.0762286721807938e-09,1.1847642898307313e-16,5.32046799703352e-08
0.004802246094668311,0.4869393382000838,6.145987005960068e-09,1.1464034361649005e-09,5.405899553996838e-08,9.538698118039954e-06,0.0,0.0,7.26546569744828e-05,1.5889441926300533e-05,4.312943973725363e-05,1.9960124280377873e-09,1.646029590162008e-10,-3.3002682570143284e-31,2.2222894592882152e-23,4.836519249522884e-19,1.8065080321250278e-16,3.1969355644629e-05,7.751945086918642e-26,6.244782175670233e-20,1.8472877992370322e-20,3.3646878239518054e-29,4.171271808596971e-20,3.1127411474177785e-14,2.0663560859163754e-15,1.6500385773354836e-19,5.768430647696045e-29,1.959569274163677e-22,1.8137608846370463e-28,2.9662241176251125e-29,7.267449367741522e-13,4.78126811234035e-26,2.632328026318434e-22,5.880192027986747e-22,3.76,0.0,0.5151995007851015,0.9997145102178266,0.0001191788555171706,4.688902991360067e-17,0.0108386858518724,0.007616169169522856,0.00304705634317458,1.085815493083191e-09,3.5002938983344124e-05,5.384795926798349e-07,3.540844939653765e-15,2.7852390590390835e-16,1.4164755571471233e-16,3.44102798572215e-05,1.0594807693151662e-17,1.093188553779238e-18,5.99593782194719e-05,8.324196040265267e-17,7.810467202383912e-14,3.802401314156863e-23,5.538231864126931e-17,1.4296506454947685e-18,1.314187643875838e-16,3.280542595115983e-15,1.4223550119825356e-24,2.1144268216734907e-23,1.0162365726538252e-13,2.0784101546042302e-15,3.2810360878665275e-05,1.961696348713034e-06,2.495584237639331e-07,2.5322417351068618e-08,2.3567582460001033e-06,0.00016685060663048707,0.0001766902091693885,1.000989158073013e-08,3.222360424853981e-09,1.658094569177273e-09,1.31182689128677e-10,2.2298557559619396e-07,1.3925658729541651e-06,5.88426885768439e-07,2.5473734249259524e-09,8.14034045620317e-09,1.1546190809984346e-09,1.2602016259214622e-16,5.583101526842918e-08
