Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456)
1.7629885715393865e-19,0.7739830535863319,1.1812258938932992e-23,1.2353363038753185e-24,2.254244579890205e-32,1.261750720233647e-35,0.0,0.0,9.500841115523387e-19,1.2646678911415237e-33,6.36886464111708e-46,1.1605148062145886e-50,9.229338925102266e-49,1.0391418303263859e-58,1.0034551681855379e-38,4.8642854549220126e-39,3.6025254974246336e-34,1.4260630716026927e-32,8.634297252478061e-92,1.2037843401608492e-53,2.940573261605714e-88,9.682199757212582e-89,1.722115176391877e-32,3.4262027587191503e-78,6.287945373298199e-50,1.6347004818330945e-81,1.1187091003618266e-83,1.0229472003653517e-77,3.0255252705643664e-80,8.018038569290038e-81,2.831042994226927e-51,2.4762934303919175e-95,2.4272290420141457e-96,8.731151244074461e-96,3.76,0.0,0.9344653273716709,0.9999999999995585,1.4609078768863272e-44,3.3659663319957433e-47,8.363897263327493e-15,5.227969949071395e-15,1.528209353234342e-15,1.6077179610217196e-15,4.414844282637993e-13,1.777243375023581e-30,1.322489232515e-47,3.2917812770815095e-29,1.4358480489627263e-37,8.439192836529222e-32,2.9568580744450743e-78,2.6053583424242553e-76,1.4211205454357974e-34,2.5694373697561353e-78,3.73054118542178e-36,9.747417911678569e-94,2.1193279297126752e-76,1.4187530093360315e-79,2.617727689610837e-78,1.3108594492108123e-76,6.599094538086596e-95,5.980262575942049e-94,8.026135399538173e-91,3.4913688427890457e-37,1.426063071602693e-32,8.030601849555908e-38,7.277093346524885e-19,2.223865891532765e-19,2.8501772843882544e-30,2.350105220885281e-43,1.3951480099733533e-30,1.8328043392945058e-22,8.139959548650716e-21,2.2480260125581963e-32,2.50557344265287e-31,1.0097524548342916e-43,2.7216333313134334e-31,1.1929619440694034e-36,5.123241803687884e-18,7.726770389025059e-42,6.83340706844838e-32,6.627104830046621e-53,1.5478441543444707e-57,1.1380949597146958e-61,3.136924310926105e-33,9.580041204426472e-33,2.3598147091155263e-46,8.323239981997664e-21,7.36882025871991e-62,7.694196183692306e-58,5.4033638702518964e-36,5.1232418036875835e-18,6.036866545521239e-50,4.838924023693042e-33
3.5275088447047847e-19,0.7739830535863331,2.3634784117645912e-23,2.4717458802468757e-24,9.022853050556967e-32,5.05029176384473e-35,0.0,0.0,1.900993665425198e-18,5.061967384206711e-33,5.0989642560803314e-45,9.291216413587942e-50,7.389083154418887e-48,8.31945306923455e-58,4.0164357521156637e-38,1.9470450060121108e-38,1.4419490443600106e-33,5.707968715418268e-32,5.406080905888222e-90,9.63759424992421e-53,9.423936835886187e-87,3.1033424872613513e-87,6.892948666727747e-32,1.0981038536362693e-76,5.034179639065345e-49,5.2392436529425776e-80,3.5854822446004755e-82,3.2785636793708417e-76,9.696861441726391e-79,2.5697953937858165e-79,2.2665557912297164e-50,1.5876170374545445e-93,1.5559401287391656e-94,5.597771414330126e-94,3.76,0.0,0.9344653273716625,0.9999999999991166,1.1696145960506001e-43,2.694819717488339e-46,1.6735061161983584e-14,1.0460482009541803e-14,3.057746429637458e-15,3.216832722804176e-15,8.833524222261206e-13,7.113605130133702e-30,1.058795516099639e-46,1.317570373298871e-28,5.747134122798856e-37,3.3778764520399224e-31,9.476781879154741e-77,8.350219082357975e-75,5.688185729977759e-34,8.235091741936977e-77,1.493188681507911e-35,6.24828671898253e-92,6.792483103986443e-75,4.547128225389228e-78,8.389863061514307e-77,4.2013274753527693e-75,4.230149474599429e-93,3.833466007844011e-92,5.144910753934075e-89,1.3974575481142273e-36,5.707968715418269e-32,3.2143335790407054e-37,1.4560509102537923e-18,4.449663899334574e-19,1.1408136913825375e-29,1.8815131441842488e-42,5.584227900504403e-30,3.667201042012953e-22,1.6286991173727573e-20,8.997962574513501e-32,1.0028823482790244e-30,8.084159647111479e-43,1.0893626106331743e-30,4.774956724785573e-36,1.0250934729707787e-17,3.09464461898487e-41,2.7351436646565327e-31,5.305713430187639e-52,2.478567432363138e-56,1.8224348323344667e-60,1.2555872303791754e-32,3.8345131125728563e-32,1.8892866489271313e-45,1.6653711275597335e-20,1.1799713719239542e-60,1.2320739153503202e-56,2.162753712089788e-35,1.0250934729706584e-17,4.833163923572495e-49,1.9368306693838944e-32
7.056549391035581e-19,0.7739830535863353,4.7279845382624364e-23,4.944565033874724e-24,3.610316501318824e-31,2.0207750691847683e-34,0.0,0.0,3.802812773169262e-18,2.025446305467063e-32,4.080721085500931e-44,7.435863405702924e-49,5.913512506710024e-47,6.658090906102286e-57,1.6070974656169824e-37,7.791221569505906e-38,5.769674404251696e-33,2.283930984632352e-31,3.4214599339896497e-88,7.713004468782377e-52,3.018017377452199e-85,9.939632004426502e-86,2.758077314422975e-31,3.5166849652065035e-75,4.028873701932615e-48,1.677871394888704e-78,1.148253162508581e-80,1.0499622803345752e-74,3.1054265676366153e-77,8.229787480416727e-78,1.813933486373611e-49,1.0169683701964325e-91,9.966067273587128e-93,3.585724028599311e-92,3.76,0.0,0.9344653273716458,0.9999999999982329,9.360471466090923e-43,2.156674785136361e-45,3.347738895929547e-14,2.0925506131189774e-14,6.1168205824802565e-15,6.4350622456248525e-15,1.7670884093443352e-12,2.8463686421386633e-29,8.473582024799591e-46,5.271997704140613e-28,2.2996022471573175e-36,1.3515905698412328e-30,3.034945937615888e-75,2.674163421982928e-73,2.2760152134605183e-33,2.637293815381154e-75,5.974699696345096e-35,4.002086787075236e-90,2.1752974002899017e-73,1.4562209523441423e-76,2.6868594368316615e-75,1.345478022517475e-73,2.709450778994742e-91,2.4553712638663786e-90,3.29536403938109e-87,5.591651537709092e-36,2.2839309846323534e-31,1.2861521211363198e-36,2.9127340614497095e-18,8.901259914766455e-19,4.564740744099123e-29,1.5057823467410158e-41,2.2344185395423088e-29,7.335994462995247e-22,3.2581054424970823e-20,3.60035706823762e-31,4.012835707339471e-30,6.469784770719097e-42,4.358869402977762e-30,1.910604656795792e-35,2.05063205817488e-17,1.2397996918060705e-40,1.0944137348232712e-30,4.2461832631008845e-51,3.967322124737766e-55,2.917082640508418e-59,5.023984399140895e-32,1.534304713500872e-31,1.5120035175815967e-44,3.331465386194117e-20,1.8887226817938827e-59,1.972120684807015e-55,8.653832019342628e-35,2.050632058174399e-17,3.8680000582146993e-48,7.749845515605771e-32
1.4114630483697174e-18,0.77398305358634,9.457001154279171e-23,9.890203344669354e-24,1.4443616902681128e-30,8.084420388584947e-34,0.0,0.0,7.606450988650781e-18,8.103104113286954e-32,3.265196874690782e-43,5.949926887580194e-48,4.731708938696617e-46,5.327484320221028e-56,6.429436339786043e-37,3.117400349018993e-37,2.3082454612979275e-32,9.137211153949262e-31,2.1774243719983162e-86,6.171575461603785e-51,9.662065425020344e-84,3.182668024983861e-84,1.1034105206501066e-30,1.1257797930413285e-73,3.2237110894721275e-47,5.371290818275443e-77,3.6758488669923853e-79,3.361194887344989e-73,9.94125608328981e-76,2.6345631774508227e-76,1.4514223903193702e-48,6.511458367957161e-90,6.380860392809713e-91,2.295872136521328e-90,3.76,0.0,0.9344653273716123,0.9999999999964654,7.4897993560121e-42,1.725667503085431e-44,6.696204455391811e-14,4.185555437731434e-14,1.2234968888312124e-14,1.287152128828927e-14,3.534560380355054e-12,1.1387328013367994e-28,6.780153053662319e-45,2.1091423703763387e-27,9.199906392897282e-36,5.4072423842261654e-30,9.71562976693769e-74,8.560673643436666e-72,9.105542913681531e-33,8.442644728175087e-74,2.3902689292075605e-34,2.56235463288843e-88,6.963677301626109e-72,4.661731680910207e-75,8.601316819216646e-74,4.307215539195655e-72,1.7347384312895136e-89,1.5720628431477056e-88,2.1098721174324832e-85,2.2370255797059786e-35,9.137211153949272e-31,5.145446001975322e-36,5.826100363814782e-18,1.780445194494326e-18,1.8261935356439625e-28,1.2048546588052752e-40,8.93912912392396e-29,1.4673581367141437e-21,6.516918093181547e-20,1.4403772680928889e-30,1.6053955826813444e-29,5.176810846870918e-41,1.7438315936685917e-29,7.643662737945703e-35,4.1017092285835664e-17,4.972318065013733e-40,4.378367578719355e-30,3.39759176110094e-50,6.349007106574542e-54,4.66828198667525e-58,2.0099209014895776e-31,6.138217933305661e-31,1.2098325430911872e-43,6.663653903120681e-20,3.0225712304323884e-58,3.1560351896887734e-54,3.462096354496976e-34,4.101709228581642e-17,3.094987766502683e-47,3.100442845311099e-31
2.8230792669020357e-18,0.773983053586349,1.8915051838396818e-22,1.9781479980414363e-23,5.777916974328557e-30,3.2340347542481846e-33,0.0,0.0,1.5213727419587376e-17,3.2415054423784656e-31,2.6124055312580106e-42,4.760563722255785e-47,3.7857273196156674e-45,4.262392135790143e-55,2.571983845260241e-36,1.2473851629736535e-36,9.233733303675403e-32,3.6551819311736236e-30,1.3896105152463195e-84,4.937729187826158e-50,3.092973822674514e-82,1.0191271132893863e-82,4.414001295973263e-30,3.603200452594328e-72,2.5792137502835742e-46,1.7191495098316002e-75,1.1765018848546402e-77,1.0757929024678856e-71,3.181824649732163e-74,8.432252412600336e-75,1.1612481660843753e-47,4.1682494067526525e-88,4.0845756605579416e-89,1.4696812477811437e-88,3.76,0.0,0.9344653273715452,0.9999999999929304,5.992408419139426e-41,1.380665087267739e-43,1.3393135574315878e-13,8.37156508808779e-14,2.4471265500560935e-14,2.574443936171034e-14,7.069504309473646e-12,4.555301921226712e-28,5.424637472012482e-44,8.437256088915069e-27,3.6802620552671794e-35,2.163072988360657e-29,3.1096101028286964e-72,2.7399517881170702e-70,3.64251360319307e-32,2.7021751568891936e-72,9.561853883122737e-34,1.640233144966909e-86,2.2288129266036015e-70,1.492046143168239e-73,2.7529601631735596e-72,1.378578767354195e-70,1.1104534225307514e-87,1.0063203382797537e-86,1.3505867387064179e-83,8.94883744961173e-35,3.655181931173633e-30,2.0583459314860144e-35,1.1652832968437867e-17,3.561083600254904e-18,7.305368660547547e-28,9.639752493397776e-40,3.575942663312116e-28,2.9348755424160203e-21,1.303454339629373e-19,5.761977985108935e-30,6.422104964894323e-29,4.141841930078425e-40,6.975894079742037e-29,3.057713934886282e-34,8.203863569402875e-17,1.9989394927581816e-39,1.7514895695232798e-29,2.7183315050053067e-49,1.0159444860466778e-52,7.470011076697884e-57,8.040337933914796e-31,2.4554870034565224e-30,9.67957936802277e-43,1.3328030935605002e-19,4.836605971695655e-57,5.050170035454145e-53,1.3849512850172497e-33,8.203863569395177e-17,2.476225368876574e-46,1.2402780727869266e-30
5.646311703966673e-18,0.7739830535863672,3.7831223014968806e-22,3.956403330852735e-23,2.311260835962985e-29,1.293669269498474e-32,0.0,0.0,3.0428280281354795e-17,1.2966549382380775e-30,2.090023646898263e-41,3.808904190266134e-46,3.028726821925825e-44,3.410075586320381e-54,1.0288354006451068e-35,4.992332081027593e-36,3.6936436231392375e-31,1.4621322727680053e-29,8.88089282032669e-83,3.950370909827e-49,9.901903154181947e-81,3.2645605967167807e-81,1.7656723620461448e-29,1.1531369762818407e-70,2.0634689591439374e-45,5.5018168140420764e-74,3.76517446698393e-76,3.442874187455668e-70,1.0182835329237604e-72,2.6985848443499614e-73,9.29042639255701e-47,2.6679732648786864e-86,2.614392557107469e-87,9.40699650198317e-87,3.76,0.0,0.9344653273714112,0.9999999999858605,4.794154321676209e-40,1.104584507824192e-42,2.6786997812162154e-13,1.674358439332629e-13,4.8943858727398894e-14,5.149027546092147e-14,1.4139392116099454e-11,1.822194914720308e-27,4.339916001104847e-43,3.375039746795695e-26,1.4721647206023277e-34,8.652644044615936e-29,9.951726209661254e-71,8.768703768182901e-69,1.4570647346465788e-31,8.647806812388518e-71,3.824897199680232e-33,1.0498536035600117e-84,7.132899344395298e-69,4.775014937138287e-72,8.810334725324345e-71,4.4118837732202187e-69,7.107608634605135e-86,6.441090624472014e-85,8.644614735262073e-82,3.579686130933488e-34,1.4621322727680132e-29,8.233718921512749e-35,2.3306298177255827e-17,7.122360410676927e-18,2.922266371747706e-27,7.712168102715261e-39,1.4304352700398914e-27,5.869910453310332e-21,2.606979400949111e-19,2.3048849781294666e-29,2.568946514480863e-28,3.3136308510230666e-39,2.7904711767009962e-28,1.2231353435361044e-33,1.640817225104924e-16,8.074889681732429e-39,7.00624336431278e-29,2.174768461259082e-48,1.6255938605970353e-51,1.1952625659234025e-55,3.2162660419715495e-30,9.82234768867204e-30,7.744031137797594e-42,2.66567849950984e-19,7.738963149749077e-56,8.080683044619651e-52,5.540030841253595e-33,1.6408172251018445e-16,1.981074430534641e-45,4.961314164947443e-30
1.1292776578095947e-17,0.7739830535864037,7.56638446014593e-22,7.912914019124524e-23,9.245231441518193e-29,5.174804184763484e-32,0.0,0.0,6.085738600446654e-17,5.186725277367326e-30,1.6720586137202304e-40,3.047631547814108e-45,2.4230408713152714e-43,2.728125217376077e-53,4.1154253226033025e-35,1.999044219094473e-35,1.4774875138214794e-30,5.848648127879129e-29,5.67973430090848e-81,3.160371789104109e-48,3.1709790591555297e-79,1.0466538881821287e-79,7.062833125449904e-29,3.6902188726777503e-69,1.650814355453163e-44,1.7606675326075571e-72,1.204914783076595e-74,1.1017736486568463e-68,3.258666759704183e-71,8.635894076721434e-72,7.432517584327968e-46,1.7075974655218335e-84,1.6732958953086052e-85,6.02081270632594e-85,3.76,0.0,0.9344653273711431,0.9999999999717207,3.835414495082181e-39,8.83688584086965e-42,5.357472228784732e-13,3.3487623021906424e-13,9.788904519043612e-14,1.0298194746881964e-13,2.8279167522905574e-11,7.288927957290484e-27,3.4720152138559715e-42,1.3500433493396004e-25,5.8887786554607095e-34,3.4611280447723156e-28,3.1847082518496707e-69,2.8061225014836716e-67,5.828377557150294e-31,2.7674336430477015e-69,1.529990015817419e-32,6.719397157251211e-83,2.2826394745023986e-67,1.528079562588607e-70,2.8194451128830194e-69,1.411871886661174e-67,4.549095704749491e-84,4.122502972036476e-83,5.532828581416403e-80,1.4319079789057058e-33,5.848648127879192e-29,3.293554706710163e-34,4.661322859317889e-17,1.424491402712445e-17,1.1689303303886881e-26,6.169880928099912e-38,5.721857490815231e-27,1.1739980673061189e-20,5.214029526377796e-19,9.219727469622031e-29,1.0275995102431563e-27,2.65096760132408e-38,1.1162111798438021e-27,4.8926409140231314e-33,3.281678961437295e-16,3.2930679484452714e-38,2.8025543639825425e-28,1.7398560942777756e-47,2.601016320791679e-50,1.9124687355845143e-54,1.286532589459446e-29,3.929019012138639e-29,6.195371994600917e-41,5.331429309218424e-19,1.2382655823372995e-54,1.2929421597453684e-50,2.2160576429180925e-32,3.2816789614249763e-16,1.584897308630923e-44,1.9845660392872264e-29
2.2585706326354494e-17,0.7739830535864766,1.5133020470782476e-21,1.5825935486264894e-22,3.69813019795907e-28,2.0699601908842778e-31,0.0,0.0,1.2171559744899767e-16,2.074711215988241e-29,1.3376627798849104e-39,2.438831570770866e-44,1.938458744062001e-42,2.182526066399073e-52,1.6461868679551871e-34,8.012824451443538e-35,5.910010214527341e-30,2.339483085998251e-28,3.6337380174398094e-79,2.528327512841614e-47,1.0161603186706805e-77,3.3618262895954e-78,2.8251619758036887e-28,1.1808989334772413e-67,1.3206671654667508e-43,5.634273992519901e-71,3.85582163998808e-73,3.525761944294262e-67,1.0427988854719192e-69,2.7635537420890745e-70,5.946084720547253e-45,1.0928934162108368e-82,1.0709366323911143e-83,3.8534314641506986e-83,3.76,0.0,0.934465327370607,0.9999999999434411,3.068368012871372e-38,7.069592618142401e-41,1.071501712391881e-12,6.697570035147924e-13,1.9577941815395588e-13,2.0596529072251958e-13,5.6558717510735825e-11,2.915600845510074e-26,2.777645138911306e-41,5.400228202181371e-25,2.3555353961499613e-33,1.3844653093696322e-27,1.019131602506608e-67,8.979811690948289e-66,2.331374770555456e-30,8.856004701373736e-68,6.120022384554101e-32,4.300521127133204e-81,7.304625029630766e-66,4.889974346547471e-69,9.022445431422157e-68,4.5181005722234657e-66,2.911493646477442e-82,2.638467513418905e-81,3.541098421734813e-78,5.727725335571731e-33,2.3394830859982994e-28,1.3174353886631174e-33,9.322708941817356e-17,2.849002124243338e-17,4.675768883441298e-26,4.935963319742279e-37,2.288766277987011e-26,2.3480122704411833e-20,1.0428129788391996e-18,3.6879284880780516e-28,4.110439837238426e-27,2.120799243263363e-37,4.464890136492599e-27,1.9570762729169788e-32,6.563402434114429e-16,1.3676781804334315e-37,1.1210331493447661e-27,1.391901439776257e-46,4.161679014560603e-49,3.0599888613720836e-53,5.146182691835259e-29,1.5716235925537962e-28,4.956356467145982e-40,1.066293091987521e-18,1.9812500821730558e-53,2.0687337302483787e-49,8.86432250832512e-32,6.563402434065154e-16,1.2679331272274078e-43,7.938344887120311e-29
4.517156582287159e-17,0.7739830535866222,3.0266739265407994e-21,3.1651978782933e-22,1.479259604674424e-27,8.280022561182349e-31,0.0,0.0,2.4343202033129044e-16,8.298887073987041e-29,1.0701365958595974e-38,1.952192675917986e-43,1.5507810640233392e-41,1.7460311987068586e-51,6.584780907879422e-34,3.218399136286621e-34,2.3640161413725137e-29,9.357980232084779e-28,3.0721804435576092e-77,2.0226741336338592e-46,3.640114482115665e-76,1.2581108572839947e-76,1.130070527403685e-27,4.377767958079234e-66,1.0565400138805388e-42,2.0888081288775021e-69,1.429478125612536e-71,1.3071143015979495e-65,3.865993740276969e-68,1.0245390186612026e-68,4.756896140307764e-44,9.242198446300539e-81,8.092288279943956e-82,3.258709319088528e-81,3.76,0.0,0.9344653273695347,0.9999999998868819,2.454708979073291e-37,5.6557077257422586e-40,2.1430106914175146e-12,1.33951855300275e-12,3.9156016423077637e-13,4.119319741815341e-13,1.131178141832686e-10,1.1662462728676327e-25,2.2221293018637756e-40,2.1601021643591273e-24,9.42218928588139e-33,5.537889468126571e-27,3.7782515634176e-66,3.329107401523574e-64,9.325546767995148e-30,3.283208420735975e-66,2.4480214572056386e-31,3.181868589167591e-79,2.7080613868636763e-64,1.812872153419373e-67,3.3449133634465937e-66,1.675006401804152e-64,2.15415524174291e-80,1.952148736999037e-79,2.619987192810465e-76,2.2911299113599745e-32,9.357980232085172e-28,5.26976919263987e-33,1.8645481104075723e-16,5.698023560270681e-17,1.8703170642633352e-25,3.948794083829798e-36,9.155111670057504e-26,4.696041313450885e-20,2.0856330357047725e-18,1.4751788860900464e-27,1.644184283779345e-26,1.696649449424777e-36,1.7859651367699918e-26,7.828344899698793e-32,1.3126849379518264e-15,5.874243407366825e-37,4.484155404974128e-27,1.1135278320471756e-45,6.658728697943161e-48,4.896013221171496e-52,2.0584835341320813e-28,6.286526347530738e-28,3.965108781555528e-39,2.1325934106147238e-18,3.170020147465265e-52,3.3099949120012365e-48,3.5457484491542946e-31,1.3126849379321165e-15,1.0143528930559277e-42,3.1753540870231813e-28
9.034328481590578e-17,0.7739830535869138,6.053596394805787e-21,6.330406682582027e-22,5.917053479208394e-27,3.31212919482029e-30,0.0,0.0,4.868648660687981e-16,3.319563271431296e-28,8.56111851630081e-38,1.5635441263766845e-42,1.240636318593718e-40,1.3968290788449993e-50,2.6339190168439185e-33,1.2979653979113013e-33,9.456088865944959e-29,3.7432018450228276e-27,1.973534049786412e-75,1.618144301318719e-45,1.1763501183513046e-74,4.111156512524918e-75,4.5202935192598145e-27,1.4068816338671823e-64,8.452345381534106e-42,6.712803432133886e-68,4.593914202855842e-70,4.200673602969483e-64,1.24241455681536e-66,3.292561437623204e-67,3.805528421747978e-43,5.937540251120411e-79,5.209686769960428e-80,2.0935234417474197e-79,3.76,0.0,0.9344653273673901,0.9999999997737635,1.9637730139192805e-36,4.5245797176509426e-39,4.286028649464053e-12,2.679041663564672e-12,7.831216569835415e-13,8.238653289060222e-13,2.2623599431582476e-10,4.6649969777715525e-25,1.7777087234282648e-39,8.640429804243364e-24,3.768885121139728e-32,2.215161471473787e-26,1.2142169335494228e-64,1.0698753233025963e-62,3.730228396511059e-29,1.0551249512317592e-64,9.792111148219478e-31,2.0492919553294416e-77,8.702897546869465e-63,5.826028214924718e-66,1.0749550484763636e-64,5.38296847402707e-63,1.3873900926494135e-78,1.2572872113645503e-77,1.68741069709393e-74,9.164767944425145e-32,3.743201845023141e-27,2.1079137053933678e-32,3.729102541763014e-16,1.1396066404187596e-16,7.481287266606664e-25,3.1590446334688854e-35,3.662053975329918e-25,9.392101946428599e-20,4.171273167286851e-18,5.900730452347909e-27,6.576753749671323e-26,1.3573235652632717e-35,7.14387870113866e-26,3.1313459160939905e-31,2.6253743270524207e-15,2.672506442149383e-36,1.7936667235108607e-26,8.908250248417406e-45,1.0653999587058142e-46,7.833645780941819e-51,8.233954975785955e-28,2.5146169359108896e-27,3.1720965629642193e-38,4.265194033852515e-18,5.0720479143489764e-51,5.296008370039545e-47,1.4183041155653114e-30,2.6253743269735804e-15,8.114853175299593e-42,1.2701448501385899e-27
1.8068672280197416e-16,0.7739830535874966,1.210815616868662e-20,1.2660824870981157e-21,2.3668244113853405e-26,1.3249427606383498e-29,0.0,0.0,9.737305574355018e-16,1.327826996790396e-27,6.84890553127927e-37,1.2536937238847114e-41,9.925229855921492e-40,1.1174648816395946e-49,1.0535689106498955e-32,5.276688052402858e-33,3.7824405578969074e-28,1.4972828280885008e-26,1.2630944767477645e-73,1.2945176709050474e-44,3.814358783112495e-73,1.359777414390791e-73,1.8081196379995583e-26,4.502632169953153e-63,6.761886644444004e-41,2.1483887535384774e-66,1.4702520360511898e-68,1.3443980004623641e-62,3.976266445220078e-65,1.0537627307946817e-65,3.0444276034723217e-42,3.800292417592784e-77,3.334885320837207e-78,1.3399547584061636e-77,3.76,0.0,0.934465327363101,0.9999999995475267,1.571020748412732e-35,3.619669324186163e-38,8.572064565538212e-12,5.3580879310325404e-12,1.5662446448855688e-12,1.647731989580836e-12,4.524723017309119e-10,1.8660011819293983e-24,1.4221691005222254e-38,3.4561756548915747e-23,1.5075558230231017e-31,8.860657559002053e-26,3.886022330770273e-63,3.4240656035224916e-61,1.4920934181788897e-28,3.37685918638525e-63,3.916849773231414e-30,1.3118511167615122e-75,2.7853051415103e-61,1.864582363757962e-64,3.4403239701139857e-63,1.722783661035567e-61,8.88135629437551e-77,8.048504821759153e-76,1.0801935493162975e-72,3.6660918332348694e-31,1.4972828280887516e-26,8.431670884084377e-32,7.458211400088977e-16,2.2792151979470337e-16,2.9925186987474457e-24,2.527239445598379e-34,1.4648234481268655e-24,1.8784233400217376e-19,8.342553501854728e-18,2.3602951035293937e-26,2.6307047561820633e-25,1.0858604285576826e-34,2.857555103009138e-25,1.2525399533547251e-30,5.25075310533292e-15,1.3272467388944654e-35,7.174676017032395e-26,7.126612629242932e-44,1.7046425797225815e-45,1.2533852287486143e-49,3.2935860977026364e-27,1.0058480548825011e-26,2.537681216750128e-37,8.530395224261641e-18,8.115288135470789e-50,8.473625819604283e-46,5.6732327079217525e-30,5.250753105017557e-15,6.491901697677209e-41,5.080585742317131e-27
3.6137359877411093e-16,0.7739830535886625,2.4220135065782267e-20,2.5321663567076173e-21,9.467303745720637e-26,5.300489597074703e-29,0.0,0.0,1.9474619397356625e-15,5.3113113623888406e-27,5.479129381845363e-36,1.0075262334534336e-40,7.940389107829136e-39,8.939725057121128e-49,4.2142780358050146e-32,2.1785324858413906e-32,1.5129773466011598e-27,5.989136609630056e-26,8.083678193724509e-72,1.0356153999962705e-43,1.2524880877279416e-71,4.639694491602404e-72,7.232482599504586e-26,1.440850345123984e-61,5.4095138208517346e-40,6.87488284963633e-65,4.7048324322853495e-67,4.302097510371731e-61,1.272412491678914e-63,3.3720598960912764e-64,2.4355444488338436e-41,2.432232815080066e-75,2.134352144667162e-76,8.575944883809119e-76,3.76,0.0,0.9344653273545226,0.9999999990950533,1.2568175416565374e-34,2.895737895750639e-37,1.7144136397610868e-11,1.071618065134435e-11,3.1324906302756086e-12,3.295465115833841e-12,9.049447051610839e-10,7.464009617825239e-24,1.137736143532239e-37,1.3824706116585517e-22,6.030225986890326e-31,3.544265601941798e-25,1.2435345518149057e-61,1.0957070126778615e-59,5.968378765544216e-28,1.0806016303826939e-61,1.5667411721286124e-29,8.395924212345386e-74,8.913025566282677e-60,5.966698602608263e-63,1.1009103842934352e-61,5.512938041873441e-60,5.684119941245741e-75,5.151090279955224e-74,6.913304316680176e-71,1.4665816607989629e-30,5.989136609632064e-26,3.3726747707965246e-31,1.4916429099201213e-15,4.558432267983146e-16,1.197008230072264e-23,2.0217930396172565e-33,5.8592974807508695e-24,3.7568537059129205e-19,1.6685114456605406e-17,9.441185787216187e-26,1.0522825004551277e-24,8.686889318735083e-34,1.1430227591051074e-24,5.010162952634622e-30,1.0501510662211154e-14,7.374933929854837e-35,2.869872231360867e-25,5.701297305482081e-43,2.727430091105121e-44,2.0054176766493936e-48,1.3174352121848287e-26,4.023394789663743e-26,2.0301468020079196e-36,1.7060797380814083e-17,1.2984466770018783e-48,1.355780875371415e-44,2.2693017513771094e-29,1.0501510660949707e-14,5.1935404532467285e-40,2.0322354941576877e-26
