Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72)
1.5232613781363939e-19,0.7426967404457254,7.974592438266073e-24,1.210549462823043e-24,4.189840587139759e-36,5.7227894857275356e-36,0.0,0.0,6.629623374237934e-19,6.003852564584026e-34,2.610159943627449e-46,1.9386870093139263e-65,5.406379155960474e-49,3.9998689289185053e-94,4.544813262649488e-74,3.3089840204977046e-73,2.0939858683541124e-74,8.895568473913006e-33,6.133230389759315e-103,2.113143517834019e-63,8.343395582508619e-99,2.4163944057915935e-116,1.0375706403800017e-76,4.0836357530071446e-83,9.452837436421663e-53,4.004540195118589e-105,2.4412746423261104e-105,3.8253722676541345e-120,9.467110379024798e-160,8.787417827381922e-129,1.260087592637891e-51,3.6547585733710614e-136,1.2566529648232231e-113,2.8936588682963167e-135,3.76,0.0,0.6845739637018684,0.9999999999996093,1.8116912612389075e-48,6.755531864503929e-105,5.654819376112673e-15,3.5323226664633848e-15,1.0297285768152669e-15,1.0927681328339983e-15,3.9060256828455696e-13,1.1315456380278301e-30,7.8448397346596e-48,2.0196617716803383e-29,8.856768311028743e-38,3.875197627226206e-32,1.0767678545058208e-78,9.638631881319664e-77,9.226404572841737e-35,9.491026465636155e-79,2.4887308540530682e-36,3.171408861942528e-94,7.871528111664713e-77,5.22711567735727e-80,9.624719139147166e-79,4.877211806526935e-77,2.1440830336165444e-95,1.9362092152827326e-94,2.60495000069401e-91,2.141900800635935e-37,8.895568473913006e-33,1.1127781550267776e-48,5.077699940334239e-19,1.5520031797957931e-19,1.7386432057421198e-30,9.682297214340595e-44,8.805235735945609e-31,1.1785210697888865e-31,1.6599551812588621e-31,1.389448838253972e-32
3.0478461805804647e-19,0.7426967404457262,1.5956115055735365e-23,2.422150662990052e-24,1.67702817631681e-35,2.2906074147702358e-35,0.0,0.0,1.326500662977067e-18,2.403105674967294e-33,2.089715044098394e-45,3.1044251391496625e-64,4.328390635593218e-48,1.2814973596000168e-92,7.280164377206489e-73,5.298759285149657e-72,3.353355553357038e-73,3.560545642364679e-32,3.931643858846814e-101,3.384964320188771e-62,5.348447677957095e-97,3.0980492961140353e-114,1.662045145505938e-75,1.3083767608983451e-81,7.568017680414722e-52,2.5674163158953605e-103,1.5651655461655077e-103,4.905579381245827e-118,4.858639353515653e-157,1.1269554955681886e-126,1.0088362615073637e-50,9.377205694434536e-134,1.6117822686957695e-111,7.424412472533374e-133,3.76,0.0,0.6845739637018627,0.9999999999992184,1.4504546253077713e-47,4.3293556846022574e-103,1.1314551714324427e-14,7.067714249370806e-15,2.0603517918453998e-15,2.186485673108132e-15,7.815444956761301e-13,4.529131445224596e-30,6.280641786220876e-47,8.083910474592137e-29,3.5450154642830647e-37,1.551088956702675e-31,3.451059818936192e-77,3.089198385976014e-75,3.692966300238684e-34,3.0418905937215044e-77,9.961409238024874e-36,2.0329354965293534e-92,2.522838535331785e-75,1.6752997228027724e-78,3.0847393293364934e-77,1.5631549193273074e-75,1.374399421874436e-93,1.2411482132237934e-92,1.6698242185137376e-89,8.57318589388572e-37,3.5605456423646805e-32,8.908995184169555e-48,1.0159811435770929e-18,3.105354755021072e-19,6.959103857876162e-30,7.751725035008973e-43,3.524389005017343e-30,4.717155593758915e-31,6.644146693084762e-31,5.561416360877051e-32
6.0970157854686065e-19,0.7426967404457276,3.1919165620071587e-23,4.845353063897949e-24,6.710297435654119e-35,9.165415061954802e-35,0.0,0.0,2.653577314082593e-18,9.615552889961087e-33,1.6724071426738976e-44,4.969101971025893e-63,3.464027996106538e-47,4.1032567262035135e-91,1.165503958942905e-71,8.481524553730255e-71,5.367752870271401e-72,1.4246820400932805e-31,2.5182946060458443e-99,5.4190927292581165e-61,3.425785479710383e-95,3.96874804529126e-112,2.6608193159876906e-74,4.18938884721825e-80,6.056714221696454e-51,1.644591268007742e-101,1.0025867518281275e-101,6.284973771377963e-116,2.490566301735509e-154,1.4438908903864441e-124,8.07375615453547e-50,2.403259579324693e-131,2.065174434412607e-109,1.902783325325973e-130,3.76,0.0,0.6845739637018514,0.9999999999984365,1.1608045715411235e-46,2.7726501563939674e-101,2.263401639074776e-14,1.413849741560448e-14,4.121598221927816e-15,4.3739207532150994e-15,1.563428349843607e-12,1.8122425248404162e-29,5.02642224437797e-46,3.234617165850932e-28,1.4184679449100078e-36,6.206376215055105e-31,1.1052042887797055e-75,9.893179143583075e-74,1.4776675517737997e-33,9.741675623960475e-76,3.98586123047119e-35,1.3021144283609066e-90,8.07940781479066e-74,5.365158923667237e-77,9.878898994017489e-76,5.0060144134654106e-74,8.803158390780587e-92,7.949671786872879e-91,1.0695382183069999e-87,3.4303916563299736e-36,1.4246820400932816e-31,7.129905285284078e-47,2.0324034426598928e-18,6.212057905366139e-19,2.7845480083630395e-29,6.203735940357226e-42,1.4102146749184709e-29,1.8874766755191062e-30,2.6585241174173135e-30,2.2252909521269155e-31
1.219535499524489e-18,0.7426967404457309,6.384528806633454e-23,9.691757868009255e-24,2.684556162651981e-34,3.666764239834141e-34,0.0,0.0,5.3077306162895556e-18,3.8468472831826034e-32,1.338179811789261e-43,7.952180957941398e-62,2.7717487060209372e-46,1.3134370786454291e-89,1.8653491579542342e-70,1.3573247867188908e-69,8.590312811950373e-71,5.699655862407943e-31,1.6123625813043441e-97,8.673069046768164e-60,2.1933929176217413e-93,5.0820764650016474e-110,4.258550172125756e-73,1.3410178978471042e-78,4.846291607680746e-50,1.0530009896496944e-99,6.419375184204273e-100,8.048501093597511e-114,1.2759239667513813e-151,1.8490691748278367e-122,6.4602316144793846e-49,6.155796792326375e-129,2.6447637102011976e-107,4.873858683860177e-128,3.76,0.0,0.6845739637018288,0.9999999999968727,9.288201015871768e-46,1.775092458319095e-99,4.5272945743593686e-14,2.8280063749747148e-14,8.24409108218125e-15,8.748790911663838e-15,3.1271960557158847e-12,7.250150161306449e-29,4.0219014850148713e-45,1.2940574902909457e-27,5.6747954268876714e-36,2.4829546220243715e-30,3.538038536669797e-74,3.1670569288096723e-72,5.911632410754872e-33,3.1185568266619188e-74,1.5946040371817748e-34,8.336848037827637e-89,2.586422840486761e-72,1.7175231054166362e-75,3.1624854981213232e-74,1.6025518596337607e-72,5.636263000187626e-90,5.089814242945814e-89,6.847768069992749e-86,1.3723805079783966e-35,5.699655862407952e-31,5.705008118302947e-46,4.065248040807333e-18,1.24254642056343e-18,1.1140005221886572e-28,4.963931318518938e-41,5.64177697619934e-29,7.55113575344169e-30,1.0635827596605095e-29,8.902612828943567e-31
2.439203341479746e-18,0.7426967404457371,1.2769761822922256e-22,1.938456748541391e-23,1.0739100530233163e-33,1.4668261870205722e-33,0.0,0.0,1.0616037220687132e-17,1.5388641476285222e-31,1.0706454999885086e-42,1.2724783944782398e-60,2.2176095135649537e-45,4.203632946897989e-88,2.9849946441224056e-69,2.171944409209091e-68,1.374602892756411e-69,2.2800479014661368e-30,1.0321215228006916e-95,1.3878927351490443e-58,1.404057050355999e-91,6.506391726553235e-108,6.814675673558073e-72,4.291918946433575e-77,3.8774014220030144e-49,6.740687007481773e-98,4.109302741220481e-98,1.0304472400418517e-111,6.534662461978836e-149,2.367377829693974e-120,5.168676026351381e-48,1.576326191674275e-126,3.386155698390896e-105,1.248057950123809e-125,3.76,0.0,0.6845739637017835,0.9999999999937452,7.431267595914207e-45,1.1362501824640698e-97,9.055080444928267e-14,5.65631964247338e-14,1.648907680304254e-14,1.749853122150052e-14,6.254731457609735e-12,2.900296094008468e-28,3.217826696731098e-44,5.176651229042806e-27,2.2701029111952937e-35,9.932626823987167e-30,1.1323939504050057e-72,1.0136565948495613e-70,2.3648454213402602e-32,9.981335289132125e-73,6.378935283464179e-34,5.336643998678627e-87,8.278173170121497e-71,5.497149770927568e-74,1.0121934548182278e-72,5.12916975505368e-71,3.6079257975418235e-88,3.2581290324362918e-87,4.383443273255101e-84,5.489972585621988e-35,2.2800479014661427e-30,4.564440102171428e-45,8.13093723702958e-18,2.4852276804482737e-18,4.45636475206502e-28,3.971522121419065e-40,2.2568944587900075e-28,3.020700129374603e-29,4.2546772886824943e-29,3.5613349550968665e-30
4.87853902539026e-18,0.7426967404457493,2.554026196364469e-22,3.877018675695142e-23,4.295816546728062e-33,5.867552455362403e-33,0.0,0.0,2.123265042941689e-17,6.155707068123843e-31,8.565570634069241e-42,2.036068992924964e-59,1.7741718390138961e-44,1.3452655126770874e-86,4.7763455687300915e-68,3.475290979988289e-67,2.199487437657079e-68,9.120562755142406e-30,6.606249781322871e-94,2.2207897403472537e-57,8.98688736544077e-90,8.329042811069394e-106,1.0904289693844248e-70,1.3735199434745382e-75,3.102068406857311e-48,4.314513631487132e-96,2.630242640255731e-96,1.3191255552146514e-109,3.3462425727453326e-146,3.0306087099250176e-118,4.135137135082678e-47,4.0359620321374075e-124,4.334828610696404e-103,3.195477267966789e-123,3.76,0.0,0.6845739637016929,0.9999999999874901,5.945298293781737e-44,7.272614188131849e-96,1.8110652186064908e-13,1.1312946180151226e-13,3.297904824618278e-14,3.499801181293073e-14,1.2509802221994614e-11,1.160165645412311e-27,2.5743835678456708e-43,2.0707447401748114e-26,9.080781121494628e-35,3.97321240758656e-29,3.624015285599253e-71,3.2440185411911834e-69,9.459766633952643e-32,3.1943398990145077e-71,2.551677950255681e-33,3.4157918027661094e-85,2.6492746551171854e-69,1.759260084980556e-72,3.2393360613496908e-71,1.641494947335638e-69,2.3093021306757348e-86,2.0854099395965678e-85,2.8056826850481795e-82,2.1960814129714542e-34,9.120562755142457e-30,3.651725542280046e-44,1.6262315629183542e-17,4.970590199542806e-18,1.782618435908501e-27,3.177368531562422e-39,9.027945184265278e-28,1.2083292192750786e-28,1.7019401679435265e-28,1.42459194784097e-29
9.757210393211287e-18,0.7426967404457742,5.108139867766884e-22,7.75414254469392e-23,1.7183628082293915e-32,2.3470758977354608e-32,0.0,0.0,4.2465876846614806e-17,2.4623329236477208e-30,6.852619181608377e-41,3.257793248159661e-58,1.4193711700386214e-43,4.30502382998038e-85,7.642453244958821e-67,5.560609875905701e-66,3.519279836382631e-67,3.648299351680486e-29,4.22821703226892e-92,3.5533926835670855e-56,5.751913629283654e-88,1.0661745661564043e-103,1.7447549573810253e-69,4.395433256074388e-74,2.4817136460353113e-47,2.7614404891016984e-94,1.6834477525271188e-94,1.6885788043562825e-107,1.7134038211433114e-143,3.8794145969275816e-116,3.3081882511399737e-46,1.0332792948422954e-121,5.5489322533964004e-101,8.180999917907471e-121,3.76,0.0,0.6845739637015118,0.9999999999749799,4.756354706764252e-43,4.6546714687259205e-94,3.622179566833358e-13,2.2626199266228993e-13,6.595899113813393e-14,6.999697288281851e-14,2.5019943593153097e-11,4.6407570007952666e-27,2.059555740479933e-42,8.283147396669282e-26,3.6323863313976865e-34,1.589317303254543e-28,1.1597416487540362e-69,1.0381367262200913e-67,3.7839836613177555e-31,1.0222388021081744e-69,1.0206919528265689e-32,2.186215453020694e-83,8.478093708992362e-68,5.6299077847920755e-71,1.0366382762885276e-69,5.253040848561297e-68,1.478026849764321e-84,1.3347287238514803e-83,1.7957262174808315e-80,8.784528530906968e-34,3.648299351680527e-29,2.921449833117908e-43,3.2525072412329353e-17,9.941315235031244e-18,7.130618815083918e-27,2.5419551601995035e-38,3.611251544359256e-27,4.833415215301754e-28,6.807899179154467e-28,5.698483717307528e-29
1.951455312885334e-17,0.7426967404458233,1.0216421783603407e-21,1.5508390341456597e-22,6.873530988526966e-32,9.388456409248091e-32,0.0,0.0,8.49323296799642e-17,9.849431888154323e-30,5.482160442048748e-40,5.212535509642157e-57,1.1355104264027695e-42,1.3776415322126971e-83,1.2228219906443321e-65,8.897092411730966e-65,5.630933081795767e-66,1.4593346054863006e-28,2.706131095766303e-90,5.685531582834765e-55,3.6813360965239185e-86,1.3647449813965538e-101,2.791675344272096e-68,1.406565765398692e-72,1.9853945034018535e-46,1.7673705978466757e-92,1.0774361679649685e-92,2.161443935239291e-105,8.772962405642791e-141,4.965805921515264e-114,2.6465820431630645e-45,2.645290682625299e-119,7.102858444410201e-99,2.0944117464889396e-118,3.76,0.0,0.6845739637011495,0.9999999999499596,3.805134005756275e-42,2.9790560568269985e-92,7.244408263285245e-13,4.525270548127284e-13,1.3191887694471885e-13,1.3999489457070344e-13,5.0040225705024974e-11,1.8563216857932724e-26,1.6476641482682544e-41,3.3132925948454034e-25,1.4529692981638338e-33,6.357333926401232e-28,3.711264162694305e-68,3.3221187973134616e-66,1.5136088795297848e-30,3.2712443185864677e-68,4.0828093969694525e-32,1.3992126841983409e-81,2.71305636249115e-66,1.8016146033486378e-69,3.3173237485984355e-68,1.6810141970225653e-66,9.45960704803516e-83,8.54247625124869e-82,1.1492933779472072e-78,3.513866483199684e-33,1.4593346054863338e-28,2.3371876477399467e-42,6.505058597397245e-17,1.988276529520564e-17,2.852276539543656e-26,2.0335882617696984e-37,1.4445153116244383e-26,1.9333857550563385e-27,2.723187373363285e-27,2.2794166661383586e-28
3.902923860013745e-17,0.7426967404459222,2.0433203907403033e-21,3.1016886170042477e-22,2.749434247323457e-31,3.7554475164655975e-31,0.0,0.0,1.6986523534247744e-16,3.9397927939637916e-29,4.385754434361022e-39,8.340109942615297e-56,9.084137543644546e-42,4.408545782897932e-82,1.956556183804416e-64,1.4235444866503936e-63,9.009578465004068e-65,5.837368269763659e-28,1.7319504573827846e-88,9.096933189655798e-54,2.3561080755888804e-84,1.746912960983799e-99,4.4667745654836686e-67,4.5010539299846304e-71,1.5883250662765952e-45,1.1311329137279915e-90,6.895686438786664e-91,2.766689325804019e-103,4.4918507770235134e-138,6.356342569219888e-112,2.1172782508782525e-44,6.772078022648494e-117,9.091803188197289e-97,5.361800097052309e-116,3.76,0.0,0.684573963700425,0.999999999899919,3.044133398537762e-41,1.906620721647626e-90,1.4488865656181629e-12,9.050571808291377e-13,2.638386486486192e-13,2.7999073613891103e-13,1.0008078740698846e-10,7.425324526114531e-26,1.3181391428475302e-40,1.325323724150646e-24,5.81190663530226e-33,2.5429465391887375e-27,1.1876191205522494e-66,1.0630910206177232e-64,6.054466454807879e-30,1.0468110670101891e-66,1.6331321078333008e-31,8.95507264456154e-80,8.681886587139352e-65,5.765237496885435e-68,1.0615566556188585e-66,5.3793112428773275e-65,6.054223839771573e-81,5.467252843356752e-80,7.355569421546251e-77,1.4055692032492977e-32,5.83736826976392e-28,1.869761264616185e-41,1.3010161307866467e-16,3.9765665372344475e-17,1.14091641771478e-25,1.626880261817096e-36,5.778090631344514e-26,7.733582367233989e-27,1.0892804896933516e-26,9.117712973752324e-28
7.805860954270567e-17,0.74269674044612,4.086764132350707e-21,6.203387876745685e-22,1.0997827899009764e-30,1.5022195083640516e-30,0.0,0.0,3.397310466507613e-16,1.5759211252550014e-28,3.5086140467619176e-38,1.3344218655557537e-54,7.267331960876612e-41,1.4107844996235028e-80,3.1306019570908355e-63,2.2776805978031177e-62,1.44154723197607e-63,2.3349533719288422e-27,1.108466401267196e-86,1.4555159325744979e-52,1.5079743804779215e-82,2.2361903680973838e-97,7.147096471329432e-66,1.440344267646096e-69,1.2706638846363015e-44,9.565482334339615e-89,5.831369218880759e-89,5.102503139698608e-101,3.37516270437178e-135,1.172283580749775e-109,1.6938277102400792e-43,3.746452187035466e-114,2.0371762928720884e-94,2.9669645237645157e-113,3.76,0.0,0.6845739636989759,0.9999999997998377,2.435326952706136e-40,1.2202517772390591e-88,2.897778044194484e-12,1.8101174397240846e-12,5.276781924193421e-13,5.599824120450768e-13,2.0016190072379552e-10,2.970137376509325e-25,1.0545144469048157e-39,5.301307940633155e-24,2.3247684717081259e-32,1.0171812301221533e-26,4.402859053977484e-65,3.941195772867438e-63,2.4217928545116525e-29,3.880841706265319e-65,6.532545384468503e-31,6.625630479512284e-78,3.2186345458811085e-63,2.1373458214146613e-66,3.935507935859776e-65,1.9942712665437536e-63,4.4793661881748465e-79,4.045081306461118e-78,5.442199091623573e-75,5.622414799107726e-32,2.334953371929052e-27,1.495813524440412e-40,2.602036672136732e-16,7.953146535378235e-17,4.563677268035371e-25,1.301508068655664e-35,2.3112421270838347e-25,3.0934408234826674e-26,4.357133039358781e-26,3.6470944118107865e-27
1.5611735142784213e-16,0.742696740446515,8.174000882972192e-21,1.2406786772325997e-21,4.399187106215893e-30,6.009179126747922e-30,0.0,0.0,6.794626692003594e-16,6.303692515729131e-28,2.8068955442449744e-37,2.1350784832320788e-53,5.8138747757720664e-40,4.514767886035204e-79,5.009252341081367e-62,3.6443007215123674e-61,2.306507067006073e-62,9.339826371346983e-27,7.094316625634104e-85,2.3288308169596464e-51,9.651614752868682e-81,2.8624953756378364e-95,1.1436018866980461e-64,4.609113211556903e-68,1.0165327142461879e-43,6.145193386598285e-87,3.7462685254447735e-87,6.54684490406085e-99,1.7331637427322475e-132,1.504131240210328e-107,1.3550643127809218e-42,9.611194783802142e-112,2.616328367362204e-92,7.611480175970604e-111,3.76,0.0,0.6845739636960778,0.9999999995996751,1.9482852657660015e-39,7.809724321633513e-87,5.7955610013353056e-12,3.6202379849624914e-12,1.0553572814124765e-12,1.1199657349364135e-12,4.003240870089379e-10,1.1880564713848483e-24,8.436128152537434e-39,2.1205255223229187e-23,9.299084954377619e-32,4.068730315109684e-26,1.4149434568102006e-63,1.2665788255362821e-61,9.68718464513359e-29,1.2471832650930944e-63,2.613021748423945e-30,4.2672456691858265e-76,1.0343699293579898e-61,6.868771715403466e-65,1.2647512612557445e-63,6.408973091787789e-62,2.8849413889606495e-77,2.6052397005512256e-76,3.505055660809688e-73,2.2490677297451414e-31,9.339826371348665e-27,1.1966527113149747e-39,5.204077751861864e-16,1.5906306462529896e-16,1.825473221336614e-24,1.0412079957736067e-34,9.244980237949249e-25,1.2373779104485049e-25,1.7428554317547677e-25,1.4588395775479038e-26
3.12234835198115e-16,0.7426967404473058,1.6349871453808006e-20,2.48135860678795e-21,1.7597162435392635e-29,2.403907941139269e-29,0.0,0.0,1.358925914031676e-15,2.5214786087233556e-27,2.2455183295222873e-36,3.4161286231967194e-52,4.65110420212373e-39,1.4448845175763774e-77,8.01569839463441e-61,5.830904593375356e-60,3.69050214362612e-61,3.7359337297234887e-26,4.5405092599174535e-83,3.7261336552683035e-50,6.177743201656356e-79,3.664413488057633e-93,1.8299686262018775e-63,1.474918293543592e-66,8.132269322340497e-43,3.933169255207746e-85,2.397758010215354e-85,8.380157225551945e-97,8.874232348736378e-130,1.92537041716012e-105,1.084052469293701e-41,2.4605435599836554e-109,3.348993994838257e-90,1.9486004935794403e-108,3.76,0.0,0.6845739636902816,0.9999999991993501,1.5586626701274958e-38,4.9983478878798243e-85,1.1591126915569655e-11,7.240479185233346e-12,2.110715465205499e-12,2.2399322650351165e-12,8.006482981854008e-10,4.752228987637178e-24,6.74890762778704e-38,8.48210467951929e-23,3.719635741147502e-31,1.627493337546214e-25,4.528429373545443e-62,4.053596931864485e-60,3.87487704898901e-28,3.991525199824309e-62,1.0452095815017986e-29,2.7316673291137983e-74,3.310428652019033e-60,2.198303060236397e-63,4.047750056245618e-62,2.0511470178779744e-60,1.8467884077163645e-75,1.6677380744581707e-74,2.243753780105406e-71,8.997068241639764e-31,3.735933729724835e-26,9.573230644146718e-39,1.0408159899411975e-15,3.1812626040289556e-16,7.301897471071033e-24,8.329670084241538e-34,3.697994425510807e-24,4.949514849793611e-25,6.971426158177751e-25,5.835361682717311e-26
6.244698027386607e-16,0.742696740448887,3.270720087377211e-20,4.962719067658307e-21,7.03918947009979e-29,9.617512919666791e-29,0.0,0.0,2.717852402622793e-15,1.0085917635669623e-26,1.79641569549363e-35,5.465809041450635e-51,3.7208862321808987e-38,4.6246383894818865e-76,1.282795812070765e-59,9.32951103596119e-59,5.905086389027669e-60,1.4943746116917018e-25,2.9061067027291975e-81,5.961817609525686e-49,3.954654731328639e-77,4.6915116692251525e-91,2.928602680735222e-62,4.719743233684017e-65,6.505820392767963e-42,2.517241838471313e-83,1.5345688833064864e-83,1.0726680853527258e-94,4.5438242974173184e-127,2.4645880793217997e-103,8.67242641034864e-41,6.299270813659136e-107,4.2867197928775925e-88,4.988638906657381e-106,3.76,0.0,0.6845739636786891,0.9999999983987011,1.246983880824893e-37,3.1990954604373828e-83,2.318225874384921e-11,1.4480962024951135e-11,4.221431856018552e-12,4.4798648624967424e-12,1.6012960749635602e-09,1.900892263901682e-23,5.3991282642666425e-37,3.3928407083233315e-22,1.4878542850474811e-30,6.509976833809759e-25,1.4491055966565121e-60,1.2971573145793044e-58,1.5499518941959792e-27,1.277295801322405e-60,4.180841395906998e-29,1.7482821976135573e-72,1.0593423420229963e-58,7.034608552024703e-62,1.2952876594377977e-60,6.5637023919956185e-59,1.1819547031058232e-73,1.0673615610939559e-72,1.436015597450263e-69,3.599461722250134e-30,1.4943746116927793e-25,7.658590315279798e-38,2.0816324146911596e-15,6.362526408963426e-16,2.920759871555237e-23,6.663738442057305e-33,1.479198223796291e-23,1.9798066182271044e-24,2.7885713488100373e-24,2.33414514509347e-25
9.367047702792064e-16,0.7426967404504681,4.907011857194978e-20,7.444080130290945e-21,1.4958752339233713e-28,2.0439975322196943e-28,0.0,0.0,4.076778890142396e-15,2.1432576971661133e-26,5.13662728226185e-35,2.0117810772332353e-50,1.0639412833925334e-37,2.1706417483884166e-75,4.8910048304693076e-59,3.4387817981754934e-58,2.190126178727179e-59,3.1755474327113364e-25,1.6583785066834527e-80,2.272943319059751e-48,2.256720847321182e-76,3.1254144345751507e-90,1.116609384138341e-61,2.2080016012851814e-64,1.8602586629568848e-41,1.2491802363280509e-82,7.615290310581878e-83,5.91601111527382e-94,3.379300917105006e-126,1.3627888858598307e-102,2.479772798500743e-40,3.402835809592346e-106,2.211796927725447e-87,2.6945526664668818e-105,3.76,0.0,0.6845739636670966,0.9999999975980527,3.565682470356757e-37,1.7929484156355405e-82,3.477339057193961e-11,2.1721445303844905e-11,6.33214827005861e-12,6.719796997222682e-12,2.4019432061674734e-09,4.0393965333013647e-23,1.5438134113374476e-36,7.209783886289575e-22,3.161689982282726e-30,1.383370440231331e-24,6.406352109090448e-60,5.7346018868663784e-58,3.293649052592874e-27,5.646798998877505e-60,8.884291773666061e-29,9.35649835194444e-72,4.6832458953319755e-58,3.1099304736777202e-61,5.726338850917836e-60,2.901746756484401e-58,6.325613188407865e-73,5.712330996397995e-72,7.685303990015614e-69,7.649926025385987e-30,3.1755474327144175e-25,2.19001897818353e-37,3.1224488346810623e-15,9.543790103280446e-16,6.206615240738277e-23,1.905413335633841e-32,3.143296495025979e-23,4.2070895289674e-24,5.9257146688935776e-24,4.960058500514415e-25
1.2489397378197521e-15,0.7426967404520491,6.543862454826209e-20,9.925441794688485e-21,2.551861633278629e-28,3.4872527651116313e-28,0.0,0.0,5.4357053765904826e-15,3.6561456613097736e-26,1.0834636498018228e-34,5.102313130370099e-50,2.2441609765860266e-37,6.767257023756467e-75,1.3161430752998912e-58,8.743381824131822e-58,5.62904224097097e-59,5.4171123981290595e-25,6.488296152228802e-80,6.115522427696529e-48,8.83023648272994e-76,1.351915481763003e-89,3.0047370085251914e-61,7.12317504046027e-64,3.9238254360973526e-41,5.284509672248075e-82,3.221553035986705e-82,3.0023179508551506e-93,2.0804733482863035e-125,6.955747223315044e-102,5.230560578466922e-40,2.3224500166315117e-105,1.2066067836663695e-86,1.8392415999648916e-104,3.76,0.0,0.684573963655504,0.9999999967974049,7.521225007394929e-37,6.815874807439399e-82,4.636452239984085e-11,2.896192902191457e-11,8.442864707325666e-12,8.959728669213031e-12,3.2025896917976606e-09,6.890735749336976e-23,3.256349821696086e-36,1.2299038530514829e-21,5.393470390332192e-30,2.359867723110223e-24,2.189226958595064e-59,1.959671003546236e-57,5.618579676786766e-27,1.9296669394699932e-59,1.5155562277043728e-28,3.535586479499695e-71,1.60039379091419e-57,1.0627488561802964e-60,1.9568478210909822e-59,9.916065852640827e-58,2.3902908107773447e-72,2.158546855568743e-71,2.904084359460629e-68,1.3051654341420583e-29,5.41711239813556e-25,4.619650449921283e-37,4.1632652499109064e-15,1.2725053686980023e-15,1.0587755824889887e-22,4.019069615636188e-32,5.362094245322591e-23,7.17680024931407e-24,1.0108572575451997e-23,8.461276057345954e-25
1.8734096729008438e-15,0.7426967404552115,9.818875184728448e-20,1.4888166535797475e-20,5.283562543228149e-28,7.221411561283171e-28,0.0,0.0,8.153558346971882e-15,7.569585537709898e-26,2.959276064954216e-34,1.7843040112402695e-49,6.129502709156555e-37,3.33523780692036e-74,5.325167290715149e-58,3.0784973663466494e-57,2.039545230234252e-58,1.121545057959986e-24,5.434579404709747e-79,2.473528103624253e-47,7.398657815293803e-75,1.2793115237185695e-88,1.2157290976835457e-60,3.9209308601385544e-63,1.0717189468593587e-40,4.759982720471663e-81,2.9017775216732796e-81,3.811121896142865e-92,5.948088318938757e-124,9.111692737441156e-101,1.4286290280094347e-39,4.875345957885564e-104,1.6757572854584672e-85,3.861063351128728e-103,3.76,0.0,0.684573963632319,0.9999999951961107,2.0543561752217347e-36,5.121146534401674e-81,6.954678605519939e-11,4.344289748877256e-11,1.266429763637211e-11,1.3439590927181928e-11,4.803881147937641e-09,1.4266394289655033e-22,8.894101997446088e-36,2.5463580369516707e-21,1.1166492566675393e-29,4.885808058492847e-24,1.346102294165755e-58,1.2049534796903327e-56,1.1632562199425867e-26,1.1865053881075775e-58,3.137768734673324e-28,2.5543988191970662e-70,9.840427757931782e-57,6.534583220622841e-60,1.2032181636277233e-58,6.097144926900186e-57,1.7269428611243316e-71,1.5595119813592076e-70,2.0981501482003947e-67,2.702861923086274e-29,1.1215450579617613e-24,1.2619123919676225e-36,6.2448980691990306e-15,1.9087580594766817e-15,2.192060424210853e-22,1.097733070581068e-31,1.1101535428218522e-22,1.4858654403985112e-23,2.0928516497738717e-23,1.7517995992013045e-24
