Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221),CFO3(4550)
3.003437173003259e-09,0.44931669924394424,3.3540658526969027e-18,5.076242320395763e-22,1.117155758279311e-16,2.408176189568032e-21,0.0,0.0,1.087488800340799e-12,1.7925115171852796e-19,3.7779212831321085e-23,2.5081245381646907e-23,1.581671747337919e-28,1.0742498276701705e-48,2.8646576095917093e-32,4.84087038933401e-21,1.8405070726278963e-26,3.309592412754866e-19,1.4776036447307482e-48,3.4471614362368894e-45,2.7919041922110306e-44,1.3611308255371923e-43,2.03841664454026e-20,2.0430861617791603e-41,2.5841831096856086e-34,2.7761578585066283e-47,4.948140829140565e-59,3.2954970854064074e-45,5.947186753833214e-54,4.952540696105302e-52,9.374158541318083e-34,3.299944779261932e-55,3.729025180465106e-54,9.532344260563944e-57,3.76,0.0,0.5865453996294768,0.9999866322488669,1.7176776743310982e-19,4.926981202300478e-31,4.3387909514003134e-10,2.734627635757226e-10,1.3834651694087307e-10,2.2069813280829627e-11,1.3367750043245663e-05,4.252767750561862e-22,4.0410076473832124e-35,6.112814021887417e-19,2.272432378510856e-24,1.1247960964120927e-16,3.0240128547342064e-51,1.5800640545378179e-50,3.902838095894643e-24,7.700146311082609e-52,1.8904053383995131e-28,6.076295406081103e-57,1.0044546086010122e-50,1.5585432998264633e-53,9.373682017874481e-52,1.0635250961033923e-50,3.221701969591726e-58,5.020864183957082e-57,1.643993898211832e-53,2.5850976045853013e-23,3.309483419483029e-19,5.675281805101714e-27,8.357762607577136e-13,2.472150686015909e-13,6.242468098016512e-16,1.893507042952318e-20,1.0509148211584472e-15,4.7723785755544415e-21,4.33670113001007e-19,2.7484143059709405e-22,9.34257110633407e-21,1.1216257242957253e-22,3.42083706834179e-19,3.853889178298466e-24,2.317442259187262e-13,1.0654198704647564e-19,7.369365313513509e-19,3.190485501701009e-40,4.2363840488184824e-26,9.94067804269925e-31,8.896603870937602e-16,1.3506073665335576e-22,5.151694158657026e-29,3.451693211594518e-19,3.285444925191668e-31,1.9484960508035577e-27,4.013688968494078e-24,2.318550338557269e-13,4.128478037921574e-27,8.859955699114943e-16,2.5280329351344533e-20,1.893698459591771e-24,4.2176693341916764e-35
3.0635854465960653e-09,0.449316699244675,3.48648054774242e-18,5.375603279539018e-22,1.1623060391335279e-16,2.5524208436278096e-21,0.0,0.0,1.1092886877490311e-12,1.8650496811654283e-19,4.00425684406794e-23,2.6557933426157586e-23,1.690100211316097e-28,1.1367054052179882e-48,2.973082150042269e-32,5.021495332247538e-21,1.918112932196705e-26,3.4443655970290457e-19,1.624146912641447e-48,3.71027251302369e-45,3.0677146922571945e-44,1.4949865519766743e-43,2.070661392290438e-20,2.248197473564065e-41,2.7457570393030146e-34,3.1152470159327243e-47,5.517766749404295e-59,3.6309496072974257e-45,6.585306447263363e-54,5.4623806309414814e-52,9.950168735977235e-34,3.716795936057565e-55,4.216078177652916e-54,1.0821328780621687e-56,3.76,0.0,0.5865453996207614,0.9999866317467091,1.8229043717831643e-19,5.235537896252489e-31,4.425681660316865e-10,2.7900783541093425e-10,1.4111721653377577e-10,2.2443112703413547e-11,1.3368252179014399e-05,4.425570862636957e-22,4.28924984548619e-35,6.226709330679984e-19,2.3284849103147746e-24,1.1702931362305882e-16,3.3532594749755583e-51,1.7428094720595842e-50,4.063173817197256e-24,8.613803107646601e-52,1.9340544261795702e-28,6.81490057392379e-57,1.1077641655948272e-50,1.7299513542457996e-53,1.0470485901231427e-51,1.1752414345345765e-50,3.589653132996111e-58,5.596285837144951e-57,1.858702707390738e-53,2.6461607063916196e-23,3.444250187972152e-19,5.99535299332808e-27,8.524800163512938e-13,2.5212987264445133e-13,6.494376662142462e-16,2.0094162482787806e-20,1.0933796441644483e-15,4.9476071252055375e-21,4.42729557522821e-19,2.8531168740790896e-22,9.69832356650461e-21,1.1883157062659179e-22,3.5590597259554134e-19,4.010383905168538e-24,2.363829691000585e-13,1.130396183690165e-19,7.66748544267385e-19,3.3864383212354835e-40,4.579682250415089e-26,1.0697154666435667e-30,9.253590917962699e-16,1.4050788932287208e-22,5.395487897056284e-29,3.5081715810082816e-19,3.4950554694982236e-31,2.0814066626616633e-27,4.251789496125734e-24,2.364982589303066e-13,4.4616018663543085e-27,9.21674596902754e-16,2.578671535866191e-20,1.971288916669217e-24,4.4653871469214284e-35
3.1237337201888718e-09,0.44931669924540557,3.621444409119252e-18,5.686441789598385e-22,1.2083489931018723e-16,2.7023023800740117e-21,0.0,0.0,1.13108941155244e-12,1.939027548341661e-19,4.2392579103447257e-23,2.808913235389404e-23,1.8037277247208253e-28,1.201415348258703e-48,3.083237815489143e-32,5.204865441698763e-21,1.9974452371832237e-26,3.58181247362863e-19,1.7817987139164863e-48,3.9880557558990615e-45,3.3643022861117476e-44,1.6388534187414276e-43,2.1026196066472865e-20,2.469148927394537e-41,2.9140538142673283e-34,3.487695117862098e-47,6.140225369924414e-59,3.99278494070282e-45,7.277826364471107e-54,6.013109651263122e-52,1.054911090646892e-33,4.17660310094014e-55,4.755385058125832e-54,1.2255275830650376e-56,3.76,0.0,0.5865453996120459,0.9999866313215734,1.9323410877328201e-19,5.556979011650897e-31,4.5125723692325876e-10,2.845553078175409e-10,1.4388791983312574e-10,2.2814007847567822e-11,1.3368677292903424e-05,4.601843128964953e-22,4.5474773992649026e-35,6.339871177348176e-19,2.3845805187043672e-24,1.2166919052545641e-16,3.7110930970777367e-51,1.9186168398282704e-50,4.226755453413582e-24,9.615474847890009e-52,1.9777855118067912e-28,7.625930189371912e-57,1.2193481899884091e-50,1.9164139664126779e-53,1.1671166959111064e-51,1.2961895684391533e-50,3.991168526309083e-58,6.224372484905975e-57,2.0965521229308433e-53,2.7072026184796804e-23,3.5816904120606095e-19,6.327240486832313e-27,8.691824542606703e-13,2.5704327176332406e-13,6.75124307177667e-16,2.1299557649706993e-20,1.1366835627859906e-15,5.125978739437464e-21,4.518037116886739e-19,2.9595312706906628e-22,1.0059882798163515e-20,1.2575173948335369e-22,3.700013348572098e-19,4.170016517094629e-24,2.410216228670114e-13,1.1979488422753308e-19,7.971516660332325e-19,3.5902696018983956e-40,4.9431757456396156e-26,1.1493629459514921e-30,9.617484237089812e-16,1.4606206375569533e-22,5.645539709380224e-29,3.564220681715086e-19,3.7131969160355967e-31,2.2202244659982718e-27,4.498836109291215e-24,2.411414834137047e-13,4.814209036759306e-27,9.580514093810662e-16,2.629310572174943e-20,2.050419100633098e-24,4.7215536033014437e-35
3.1838819937816782e-09,0.44931669924613604,3.758956706547075e-18,6.008966568287551e-22,1.2552845206545e-16,2.8579281563331562e-21,0.0,0.0,1.1528909716415527e-12,2.0144451739300966e-19,4.483072913554303e-23,2.9675660670102043e-23,1.9227024947187043e-28,1.2684115950057902e-48,3.19511018171952e-32,5.39095313482215e-21,2.078511309614088e-26,3.7219329223551002e-19,1.951146490726699e-48,4.2810411244395356e-45,3.682752861448979e-44,1.7932476812228567e-43,2.1342938551285914e-20,2.706805849484997e-41,3.0892201673136767e-34,3.896014376006449e-47,6.819279010327267e-59,4.382485363883125e-45,8.028244983293666e-54,6.6071091493702904e-52,1.117141876858035e-33,4.6828316818390174e-55,5.35137921937361e-54,1.3847345389894203e-56,3.76,0.0,0.5865453996033304,0.9999866309616449,2.0460702393481128e-19,5.891588629713484e-31,4.599463078147478e-10,2.9010516533438023e-10,1.4665862681504922e-10,2.318251419832784e-11,1.3369037199328663e-05,4.781586032486983e-22,4.815888791130945e-35,6.452304264818604e-19,2.4407171289635626e-24,1.2639923881484425e-16,4.099394923487279e-51,2.1082477735924057e-50,4.3935851856743464e-24,1.0711753186737272e-51,2.0215994429934414e-28,8.514846382117043e-57,1.339687569251907e-50,2.1189346773552e-53,1.2983336812346349e-51,1.426934253997471e-50,4.428572636538117e-58,6.908782345494591e-57,2.359531680043393e-53,2.768225068641293e-23,3.721803968001911e-19,6.671163844091621e-27,8.858835751968337e-13,2.619552665368293e-13,7.013065900149978e-16,2.255215821735827e-20,1.1808264654377397e-15,5.307494223408296e-21,4.608925751639836e-19,3.067644906614897e-22,1.0427205686350872e-20,1.3292712567666804e-22,3.84369756205995e-19,4.332788360826452e-24,2.4566018722127577e-13,1.2681269216203264e-19,8.281458965754626e-19,3.802135707786451e-40,5.327616883744733e-26,1.2331283464286303e-30,9.988277245473821e-16,1.5172322192580758e-22,5.901889833026194e-29,3.619843994040138e-19,3.9400206942666375e-31,2.3650699485323055e-27,4.754972561028468e-24,2.4578470730592143e-13,5.1870182724610536e-27,9.951256349680498e-16,2.679950044269904e-20,2.1310888714740277e-24,4.986248655871612e-35
3.2440302673744847e-09,0.4493166992468667,3.899016710258956e-18,6.343385917969026e-22,1.3031125222706679e-16,3.019405495097574e-21,0.0,0.0,1.1746933679067098e-12,2.0913026131396195e-19,4.7358495772975064e-23,3.131832867164163e-23,2.047174255592893e-28,1.3377257610048696e-48,3.3086849218479933e-32,5.5797310780985316e-21,2.1613184726833318e-26,3.8647268397307836e-19,2.1327952185729904e-48,4.589767756897671e-45,4.0241837175634963e-44,1.9587000052372205e-43,2.16568668222397e-20,2.9620614206165047e-41,3.271403397973267e-34,4.342849385659236e-47,7.558879498258235e-59,4.8015837144671575e-45,8.840216799166896e-54,7.246848408559436e-52,1.1817525394753315e-33,5.239151939163636e-55,6.008774098277097e-54,1.5611621046074928e-56,3.76,0.0,0.5865453995946149,0.9999866306569221,2.164174234596288e-19,6.239652034021343e-31,4.686353787061533e-10,2.956573925998696e-10,1.4942933745582617e-10,2.354864714099581e-11,1.3369341900317494e-05,4.964801046593134e-22,5.094682586833574e-35,6.564013270453091e-19,2.4968928827636327e-24,1.3121945695811834e-16,4.5201323768011444e-51,2.3124920564630724e-50,4.563665212138595e-24,1.1909587333204936e-51,2.0654969654000416e-28,9.487403860511549e-57,1.469280866806292e-50,2.3385636403850325e-53,1.4415007420074904e-51,1.5680632070524546e-50,4.904302284339147e-58,7.653350813150724e-57,2.649760602785263e-53,2.8292296928722435e-23,3.8645907488062824e-19,7.027343012941372e-27,9.025833798699643e-13,2.668658575432768e-13,7.279843721118872e-16,2.3852866213178475e-20,1.2258082405854898e-15,5.492154376740308e-21,4.6999614758262885e-19,3.177445275070671e-22,1.0800249397830366e-20,1.403617456294468e-22,3.9901119924628576e-19,4.498700782478628e-24,2.5029866216454306e-13,1.3409794400919052e-19,8.597312358206442e-19,4.0221930576135284e-40,5.733769978439452e-26,1.3211302333647297e-30,1.0365963366306001e-15,1.574913258208685e-22,6.164578590760047e-29,3.675044970061143e-19,4.175677130793055e-31,2.5160627754846867e-27,5.020341530564146e-24,2.5042793060695663e-13,5.580759385853621e-27,1.0328969014591803e-15,2.7305899523602464e-20,2.213298107905897e-24,5.259551155962454e-35
3.364326814560098e-09,0.4493166992483278,4.1867769200238574e-18,7.048739477244967e-22,1.401445549656392e-16,3.3603439775907174e-21,0.0,0.0,1.2183006685257853e-12,2.2493371532212117e-19,5.2688752789633445e-23,3.4775284319292846e-23,2.3132152480962813e-28,1.483432741182136e-48,3.5408846991128764e-32,5.965249614409527e-21,2.3321853692685424e-26,4.158334737927274e-19,2.535503560208037e-48,5.256647206934438e-45,4.780612995713285e-44,2.324973586179819e-43,2.2276381363076048e-20,3.5290819108281953e-41,3.6574125241155227e-34,5.3633308747010835e-47,9.236510093032972e-59,5.734361802278072e-45,1.066424303969354e-53,8.673871104927258e-52,1.3182864033320318e-33,6.517820292635277e-55,7.528091431302506e-54,1.9718029301428832e-56,3.76,0.0,0.586545399577184,0.9999866301806251,2.4138363418619547e-19,6.9772873486493165e-31,4.860135204887122e-10,3.0676889542453107e-10,1.5497076961982332e-10,2.4273853848438103e-11,1.3369818153579865e-05,5.341653252730518e-22,5.684212066174704e-35,6.785277613250631e-19,2.609355331742961e-24,1.4113039667494373e-16,5.467228977460257e-51,2.7681233145859073e-50,4.9135850074016136e-24,1.463958173175196e-51,2.153545312935395e-28,1.1707981670703455e-56,1.7583134990059973e-50,2.833587629877085e-53,1.767097896670049e-51,1.8839424952613426e-50,5.981066456730483e-58,9.33922150145862e-57,3.321127782329215e-53,2.951191528046252e-23,4.1581836286307565e-19,7.77735052209393e-27,9.359790432639563e-13,2.766828305667302e-13,7.828258639395432e-16,2.6602211301552112e-20,1.3182879624877894e-15,5.870911862510776e-21,4.882474176290268e-19,3.4020565913212907e-22,1.1563329355475669e-20,1.560246024180326e-22,4.291130009067403e-19,4.8399527408303884e-24,2.5957534382485074e-13,1.4949035830488085e-19,9.246752401261367e-19,4.487507433920668e-40,6.614328576196504e-26,1.5103198092991567e-30,1.1141988668230446e-15,1.6934821880484995e-22,6.709133668017152e-29,3.784193581633437e-19,4.67408381368236e-31,2.83696500909323e-27,5.5793424128912074e-24,2.5971437543548304e-13,6.434011367270901e-27,1.1105290692047449e-15,2.8318710773636544e-20,2.3823345723835836e-24,5.832288838762216e-35
3.4725937070271498e-09,0.449316699249643,4.454466953732715e-18,7.726318382548613e-22,1.4929965373964676e-16,3.688276907752965e-21,0.0,0.0,1.2575500977022826e-12,2.3964929555857613e-19,5.780714981573919e-23,3.8086505572308364e-23,2.5729848118254e-28,1.6228071127734413e-48,3.755544860508834e-32,6.321147769289831e-21,2.4919935958823472e-26,4.431724342373281e-19,2.946441146516979e-48,5.916270084810983e-45,5.551846531001605e-44,2.6980572500304228e-43,2.2824570459383525e-20,4.109126694893018e-41,4.0303077720654595e-34,6.442870103500795e-47,1.0997174430752432e-58,6.690835948151001e-45,1.2556381970389197e-53,1.0141241816563836e-51,1.4497392115338278e-33,7.881229849206453e-55,9.158908002104631e-54,2.416462868126532e-56,3.76,0.0,0.5865453995614961,0.9999866298685737,2.6543207320055834e-19,7.690057670014235e-31,5.01653848092726e-10,3.167772004159552e-10,1.5995807084585372e-10,2.491857515545642e-11,1.3370130165500097e-05,5.692709444115221e-22,6.252290117386502e-35,6.981985534730578e-19,2.7106903845253932e-24,1.503586079423923e-16,6.452130926795133e-51,3.236684678594742e-50,5.239651124868791e-24,1.7521369594686673e-51,2.233080435242612e-28,1.4056614208832698e-56,2.055464474419603e-50,3.3491539386753276e-53,2.1099081735432923e-51,2.210131299108948e-50,7.108087574159495e-58,1.1104531490585491e-56,4.0426782892081156e-53,3.06091063164974e-23,4.431558848283027e-19,8.496486635981644e-27,9.660306458078447e-13,2.8551331120001484e-13,8.338763846246533e-16,2.9250193112708376e-20,1.4043875382717045e-15,6.222556278641635e-21,5.047238609458848e-19,3.609851601734105e-22,1.226924253411318e-20,1.7104743327583239e-22,4.571379817926975e-19,5.157833771072811e-24,2.679240515504833e-13,1.6430724800210055e-19,9.851464350285084e-19,4.935874719365484e-40,7.48899559328138e-26,1.696276781361329e-30,1.1863920029395574e-15,1.8038479580992054e-22,7.221317289190619e-29,3.8810170028469744e-19,5.154343268143899e-31,3.147984567584007e-27,6.1154280377273006e-24,2.680721737593171e-13,7.281070314353334e-27,1.1827781696698447e-15,2.9230255830688974e-20,2.539731450018549e-24,6.377961305541193e-35
3.5761846137626486e-09,0.4493166992509013,4.7183125627470994e-18,8.413709661638305e-22,1.5832990311362945e-16,4.0213477075358636e-21,0.0,0.0,1.2951069009056032e-12,2.541661110572115e-19,6.299740165749681e-23,4.143638868684006e-23,2.840439751246776e-28,1.763637339277939e-48,3.9658940771409917e-32,6.6694492768257024e-21,2.6502868253838795e-26,4.701414380374889e-19,3.38645084775505e-48,6.603344033225845e-45,6.376988949453642e-44,3.0968627329679575e-43,2.3340906632378106e-20,4.731634219555018e-41,4.410537873387433e-34,7.636901818363961e-47,1.293125572326577e-58,7.719561081729861e-45,1.4613435554039597e-53,1.1723585482033883e-51,1.5833575160845755e-33,9.40029667653539e-55,1.0986822495174134e-53,2.9189324654979487e-56,3.76,0.0,0.5865453995464858,0.9999866296457061,2.898881077960665e-19,8.417032747378123e-31,5.166186788105295e-10,3.263602218325732e-10,1.6472998411888441e-10,2.5528471105971366e-11,1.3370352995425783e-05,6.039155986632368e-22,6.830203071202796e-35,7.168068104290748e-19,2.807747645781961e-24,1.5946173188903967e-16,7.525247951345709e-51,3.7420060237889353e-50,5.561525440482078e-24,2.0703718632169046e-51,2.309441419491985e-28,1.6654170267730744e-56,2.3758447286203833e-50,3.9116508706704075e-53,2.4875852922248376e-51,2.563259458311971e-50,8.343040754955224e-58,1.3039610307297755e-56,4.852492177490203e-53,3.165856527188246e-23,4.701234333959491e-19,9.224938419479626e-27,9.947803545344368e-13,2.9395815894503126e-13,8.842229090871463e-16,3.194277647064432e-20,1.4893113112140336e-15,6.568562882934783e-21,5.205333034048669e-19,3.81361046133597e-22,1.2961411180103411e-20,1.8626462190133414e-22,4.847801467519566e-19,5.471530918601784e-24,2.759119121506999e-13,1.7936613398497817e-19,1.044798816557368e-18,5.391989575476511e-40,8.403306478411096e-26,1.888784907301156e-30,1.2575484249911387e-15,1.9126853879800266e-22,7.731192417122565e-29,3.97242649214852e-19,5.6427819110000205e-31,3.465914975416199e-27,6.658385051848739e-24,2.7606900171672746e-13,8.16606220763968e-27,1.254015699652698e-15,3.0102445027841594e-20,2.6949986574112206e-24,6.927276137180445e-35
3.6797755204981474e-09,0.4493166992521595,4.9897010363836316e-18,9.140382262493145e-22,1.676246835470905e-16,4.373849023322888e-21,0.0,0.0,1.3326661822254633e-12,2.691101073904599e-19,6.848154574171366e-23,4.4967882387397563e-23,3.1272057573807683e-28,1.9119323753381102e-48,4.181022660751953e-32,7.025219538179483e-21,2.8138861947805686e-26,4.979033237148218e-19,3.8759510094152034e-48,7.348210053914088e-45,7.294225850255002e-44,3.539790476536314e-43,2.3849371176321433e-20,5.425710658706036e-41,4.814472463625765e-34,9.006884904070574e-47,1.5136480050439694e-58,8.868963632502006e-45,1.6936083879195552e-53,1.3496101778740484e-51,1.7248681389024196e-33,1.115565558151405e-54,1.3111126853990463e-53,3.507530905536455e-56,3.76,0.0,0.5865453995314754,0.9999866294781781,3.158011585392981e-19,9.189521380879566e-31,5.315835095280788e-10,3.3594998231293924e-10,1.6950190779688267e-10,2.6131617586015188e-11,1.337052048580152e-05,6.395929238436416e-22,7.442759540112789e-35,7.352091405758303e-19,2.9048964798284316e-24,1.6883228583911574e-16,8.739450951408168e-51,4.3081094813355285e-50,5.893083908672456e-24,2.4350576413359392e-51,2.386059210492471e-28,1.9634624172929632e-56,2.734671573048908e-50,4.548895843480173e-53,2.919420877943512e-51,2.960344220489606e-50,9.747732727311532e-58,1.524139234498302e-56,5.794926382953278e-53,3.270774129921255e-23,4.978837849909238e-19,9.994026715990787e-27,1.023526172677895e-12,3.023988540364766e-13,9.36036417160824e-16,3.4795486714596376e-20,1.5767211737159412e-15,6.923912202029863e-21,5.36386365832322e-19,4.022136433331759e-22,1.3669740391555617e-20,2.0232627131779053e-22,5.132314199587555e-19,5.7945695691568286e-24,2.8389950757486884e-13,1.9531272088905062e-19,1.1062045291917913e-18,5.875431098576402e-40,9.397662891151423e-26,2.0961790659235424e-30,1.3307367861037517e-15,2.024687672510927e-22,8.260653501937552e-29,4.0626480209165385e-19,6.1602487377231525e-31,3.804334333639583e-27,7.231410454700895e-24,2.8406582792059095e-13,9.128052968285803e-27,1.3273135877198534e-15,3.097464719783607e-20,2.85483078788692e-24,7.503581615002324e-35
3.783366427233646e-09,0.44931669925341783,5.268628666982708e-18,9.907383997897433e-22,1.7718394423684214e-16,4.746327727127315e-21,0.0,0.0,1.3702279410988142e-12,2.844813127326419e-19,7.426685465605065e-23,4.868480855813964e-23,3.4341070398969236e-28,2.067841945544656e-48,4.400861229966365e-32,7.388328568258987e-21,2.9828291593860696e-26,5.264580765781286e-19,4.4187504455122464e-48,8.153990390593464e-45,8.310540586939016e-44,4.030131031246145e-43,2.4350085165837823e-20,6.197080327174982e-41,5.242886847172221e-34,1.0572381455973202e-46,1.7641705835811908e-58,1.0149010180482932e-44,1.955003966158367e-53,1.547518991253561e-51,1.8744897791688008e-33,1.3175769715029567e-54,1.5569390590397443e-53,4.194077543669894e-56,3.76,0.0,0.5865453995164651,0.9999866293523829,3.4321328669796272e-19,1.0009029403814737e-30,5.465483402453721e-10,3.455464072790616e-10,1.742738417646916e-10,2.6728089288733764e-11,1.3370646243275172e-05,6.76303635259706e-22,8.090977161826872e-35,7.5340782176039995e-19,3.0021327043923708e-24,1.7847026194977854e-16,1.0108688688148143e-50,4.940243031817251e-50,6.2343380145020425e-24,2.8514112394956304e-51,2.4629350116593157e-28,2.304090333263708e-56,3.135252420832757e-50,5.268362268875484e-53,3.411359815058644e-51,3.4054002711490046e-50,1.1339723107859316e-57,1.773753248213258e-56,6.887153744614486e-53,3.375668056016176e-23,5.264369232666368e-19,1.0804890771435196e-26,1.0522681038372446e-12,3.108353994172299e-13,9.893161828102937e-16,3.7812921437027885e-20,1.6666165580596432e-15,7.288608104164562e-21,5.522830451257466e-19,4.235368851419465e-22,1.4394022378553078e-20,2.1925171606178825e-22,5.424916110820379e-19,6.1269565739187364e-24,2.9188683783162927e-13,2.1217182117072528e-19,1.1693635725566433e-18,6.3870004653655126e-40,1.0476435272547752e-25,2.3190771849504732e-30,1.405953750714044e-15,2.139852875326693e-22,8.80990850807788e-29,4.1516981269175095e-19,6.707468547384128e-31,4.163820935196952e-27,7.835191123799713e-24,2.92062652370908e-13,1.0171200508992059e-26,1.4026699394468235e-15,3.184686235134928e-20,3.019227649922746e-24,8.10724782096608e-35
