Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221),CFO3(4550),S(2885),S(4664),S(3782)
2.280772522862119e-19,0.7437051524753321,7.890252131523652e-24,4.835294157143971e-25,2.4438518603713558e-32,9.194897745243574e-36,0.0,0.0,7.214254910226551e-19,9.299881271506566e-34,1.9813387313580993e-45,1.7566665370966228e-45,5.4368616997301574e-49,1.8598914330572315e-59,3.1162762318201566e-39,3.7426405503943677e-33,1.3497063773797813e-34,1.0101781974335757e-32,5.537953785054871e-81,1.5886722998835618e-54,1.152867952778598e-77,6.804957141965169e-77,2.608864435761571e-22,2.6684393701096258e-78,2.3547023469919795e-50,4.868143348685417e-82,1.759569108128257e-84,9.45204210879534e-68,6.756101378517498e-81,1.524186487379424e-81,1.2321135941883984e-51,1.7672028866965373e-95,1.1034770994679234e-96,3.1296600250584954e-96,3.76,0.0,0.8989100376575354,0.9999999999995444,1.8690947132105652e-44,1.2914245430358807e-47,5.543681644569441e-15,3.485431794449143e-15,1.0459925541844458e-15,1.0122572959358321e-15,4.557233779398775e-13,6.731777875677831e-31,3.160840429472481e-48,1.7714732936024762e-29,1.1268373130025975e-37,6.651808324401484e-32,5.833126979202594e-79,4.42659043953465e-77,6.88867164276372e-35,4.43246699499514e-79,1.397436435766863e-36,2.7705170006812833e-94,3.475059147861489e-77,2.50040984267713e-80,4.7090756405893965e-79,2.1241015526195794e-77,1.904333922044129e-95,1.7830546940877355e-94,2.3390053856549344e-91,2.8849852926429423e-37,1.0101781974334995e-32,3.9465413926502156e-38,5.527575091446087e-19,1.686758721261854e-19,2.2751933640824716e-30,1.9482060185756295e-43,8.887171669941676e-31,7.542748659821967e-23,3.76530897407333e-21,1.1264207027219633e-32,1.3404693466805002e-31,7.608125620458559e-44,1.6374962638490311e-31,7.096990841643663e-37,3.655626056526805e-18,4.949956525081395e-42,4.843800109245249e-32,1.638183786524456e-53,1.6570811513987045e-57,1.1622574350360057e-61,3.739825678424147e-33,4.525713881802426e-33,1.1066817054395029e-46,3.8407364603550326e-21,7.976423218424314e-62,7.450464800180256e-58,2.3864130185145972e-36,3.6556260565266005e-18,4.063515604575735e-50,5.666698297105215e-33,2.6088644357281816e-22,1.7224976025325136e-35,5.799684749557921e-63,2.4627913475600892e-32,5.07679312959721e-43,1.7992680537490714e-49
4.563526603085543e-19,0.743705152475333,1.5787361565660095e-23,9.67478926668072e-25,9.781776303287117e-32,3.680355792517186e-35,0.0,0.0,1.4434777635314449e-18,3.722376127606876e-33,1.5862757239041435e-44,1.4064013581479674e-44,4.352795323252432e-48,1.4890440399379234e-58,1.2473226176538806e-38,1.4980315804483838e-32,5.40234294648397e-34,4.043345391318509e-32,1.774333087579804e-79,1.2719038214202549e-53,3.6949619643444526e-76,2.181000672944898e-75,5.219995478398083e-22,8.551885004442736e-77,1.8851936376155893e-49,1.5602484631043376e-80,5.6394414827224274e-83,1.5140867161427232e-66,2.165342305802747e-79,4.885044359804755e-80,9.864400534394794e-51,1.1330003702623277e-93,7.074227283259962e-95,2.0065076161875533e-94,3.76,0.0,0.8989100376575299,0.9999999999990883,1.4964122601783905e-43,1.0339248759506163e-46,1.1092179693695369e-14,6.9738917661337705e-15,2.0928938768855697e-15,2.0253940506759532e-15,9.118426924220555e-13,2.6944655022737913e-30,2.530594269924483e-47,7.090509763581059e-29,4.510285873699496e-37,2.6624568412955917e-31,1.8695274060841898e-77,1.418729982593702e-75,2.757263897495132e-34,1.4206134301750635e-77,5.5933875686698064e-36,1.775955923618001e-92,1.1137625384083783e-75,8.013857307766842e-79,1.5092669850405969e-77,6.807782648940411e-76,1.2207155228848986e-93,1.142973150938042e-92,1.4993484864506855e-89,1.1547460676722911e-36,4.0433453913178994e-32,1.5796450576814134e-37,1.105995259390076e-18,3.374982914869541e-19,9.106702781275414e-30,1.5597494087523612e-42,3.5571847317332325e-30,1.509205055767585e-22,7.533889285441254e-21,4.508618347611359e-32,5.3653707502398836e-31,6.0911266991472265e-43,6.554252493772786e-31,2.840645865823339e-36,7.314428156543443e-18,1.983579494954724e-41,1.9387823744375568e-31,1.3115431156309262e-52,2.6534889244437293e-56,1.8611262510386522e-60,1.4969048979904576e-32,1.8114649878034033e-32,8.86018278662375e-46,7.684809789751125e-21,1.2772669969242004e-60,1.193045120824816e-56,9.551871291188287e-36,7.314428156542621e-18,3.2532832893871352e-49,2.2681561029303603e-32,5.219995478264439e-22,6.894479372954412e-35,9.287052080916928e-62,9.857583609466782e-32,4.0645203805022555e-42,1.440508475160671e-48
9.129034763532394e-19,0.7437051524753344,3.158158696111683e-23,1.9353779491091738e-24,3.9139846567199183e-31,1.4726220535908439e-34,0.0,0.0,2.8875823085477666e-18,1.4894353129858795e-32,1.2695026807726106e-43,1.1255485206212666e-43,3.4835593521114006e-47,1.1916877826362057e-57,4.990915182777396e-38,5.994077598401758e-32,2.1616408668548267e-33,1.6178648276339938e-31,5.681369058382888e-78,1.0179096158618919e-52,1.1833141182575125e-74,6.984669701871021e-74,1.0442257563872668e-21,2.738665524923873e-75,1.508727859226043e-48,4.996706469828228e-79,1.806033697661519e-81,2.4239476524845116e-65,6.934523659898128e-78,1.564438825862105e-78,7.894518424630159e-50,7.257578437079283e-92,4.531340810429778e-93,1.2852941066947353e-92,3.76,0.0,0.8989100376575188,0.999999999998176,1.1975845983883161e-42,8.274541318181396e-46,2.218917579194709e-14,1.39508117100339e-14,4.186696522310012e-15,4.051667559602873e-15,1.824081320297098e-12,1.0781371713401564e-29,2.0252445152751663e-46,2.8371274843242086e-28,1.804701840540677e-36,1.0653295377868529e-30,5.987174422527964e-76,4.543492557143646e-74,1.1032647098516568e-33,4.549524319164458e-76,2.2380836008561118e-35,1.1375165795245537e-90,3.566832213260158e-74,2.566443334009305e-77,4.833437939449733e-76,2.1801970901146516e-74,7.818798470674381e-92,7.320851220279412e-91,9.603468985230181e-88,4.62048921135675e-36,1.6178648276335055e-31,6.320637831717739e-37,2.2124707598756484e-18,6.751431301951388e-19,3.6438673154131197e-29,1.2482735671644446e-41,1.4233372374435006e-29,3.0190654427216483e-22,1.5071049908834225e-20,1.8040346135019855e-31,2.1468471716651597e-30,4.874752631205133e-42,2.6225547283950413e-30,1.1366283575680311e-35,1.4632032356577415e-17,7.955362834274474e-41,7.757654878739899e-31,1.0496330980921629e-51,4.247310406196831e-55,2.9790140894043293e-59,5.989569400253702e-32,7.248219493677239e-32,7.090839039585238e-45,1.5372956448037186e-20,2.0444590341447386e-59,1.9096491821837606e-55,3.821992741593691e-35,1.4632032356574133e-17,2.603615393567364e-48,9.075578820995255e-32,1.0442257563337918e-21,2.7586898003249364e-34,1.4865331527179285e-60,3.944317453307922e-31,3.252849945312189e-41,1.1528445803123683e-47
1.8260051084426094e-18,0.7437051524753374,6.317006386076566e-23,3.871175996126387e-24,1.5658487260933562e-30,5.891449913047242e-34,0.0,0.0,5.775791398575384e-18,5.958711113967517e-32,1.015795026578906e-42,9.006098267006831e-43,2.787377060449578e-46,9.535312848346964e-57,1.99669106136151e-37,2.398021350344609e-31,8.647971047464931e-33,6.47251280868511e-31,1.818598813510741e-76,8.144823506523631e-52,3.788087856134948e-73,2.235969474884725e-72,2.088678173562806e-21,8.767030744268417e-74,1.2072115163755072e-47,1.5995721529768114e-77,5.781568646023208e-80,3.879443740893607e-64,2.219916457360972e-76,5.008164466561515e-77,6.316814200135492e-49,4.64689164289481e-90,2.901286140194006e-91,8.22949823585367e-91,3.76,0.0,0.8989100376574966,0.9999999999963516,9.58249633700416e-42,6.620890249568401e-45,4.438316798845001e-14,2.7904651599957665e-14,8.374301813247674e-15,8.104214575243423e-15,3.648558571689929e-12,4.3132507264933423e-29,1.6205033177927437e-45,1.1350357341565108e-27,7.219982506384881e-36,4.262011853723369e-30,1.9166460048374823e-74,1.4544869121806264e-72,4.413777247036014e-33,1.456417837015914e-74,8.953791763289904e-35,7.283002675126082e-89,1.1418332278943744e-72,8.21583440535327e-76,1.547305769016072e-74,6.97936244830222e-73,5.006021994419374e-90,4.687208958025289e-89,6.1486655824253604e-86,1.8484972042457134e-35,6.472512808681204e-31,2.528666722324173e-36,4.425421760825343e-18,1.3504328075580975e-18,1.4577842005025937e-28,9.988085102952573e-41,5.694275771178581e-29,6.038786246162921e-22,3.0145371158248646e-20,7.217313168573909e-31,8.58878662690573e-30,3.900542771120341e-41,1.0491926618370194e-29,4.547253558049452e-35,2.9267240756648186e-17,3.1974344581895216e-40,3.1035670996447652e-30,8.398659558161934e-51,6.797079494613356e-54,4.7673924526734796e-58,2.3962177769334625e-31,2.8997597732194614e-31,5.673748589242517e-44,3.0749249762584817e-20,3.271800087432239e-58,3.056060434783643e-54,1.5290459988761407e-34,2.9267240756635047e-17,2.0832879316326574e-47,3.6308224939080923e-31,2.0886781733488715e-21,1.1036555581161629e-33,2.378937019562329e-59,1.5779838196874108e-30,2.6027715376953885e-40,9.224508220503367e-47
3.652208372621349e-18,0.7437051524753432,1.263471220950048e-22,7.742772098700856e-24,6.263904667667783e-30,2.3567739897599938e-33,0.0,0.0,1.155220957861051e-17,2.383678431801948e-31,8.127131824307962e-42,7.205562727862823e-42,2.230113867708095e-45,7.628974587185082e-56,7.98741426446253e-37,9.592866079485043e-31,3.459469957471311e-32,2.5892158428144317e-30,5.820413513204496e-75,6.516477525995439e-51,1.212425391667916e-71,7.156502882719794e-71,4.177583008236377e-21,2.8059781175748616e-72,9.658609150731558e-47,5.119632837444754e-76,1.8504637721329014e-78,6.208012138022341e-63,7.105123178012816e-75,1.6029263318895274e-75,5.053931204015087e-48,2.9746641893283e-88,1.8572163568580324e-89,5.268037051859538e-89,3.76,0.0,0.8989100376574521,0.9999999999927026,7.666724967529075e-41,5.297215134857587e-44,8.877115238145375e-14,5.581233138829924e-14,1.6749512395478117e-14,1.620930859767137e-14,7.297513057046573e-12,1.7254407090440867e-28,1.2965257497580493e-44,4.540512430469889e-27,2.888228043910319e-35,1.7049434928701e-29,6.134467788356898e-73,4.6552691783456184e-71,1.7656545934497042e-32,4.6614493807001704e-73,3.581808202455049e-34,4.662048816406909e-87,3.654581549507274e-71,2.629581641764156e-74,4.9523476900839297e-73,2.2338331560157165e-71,3.20449132604895e-88,3.000410399945347e-87,3.9359286917245903e-84,7.394595808964428e-35,2.589215842811311e-30,1.0115490213719256e-35,8.851323762638933e-18,2.701012162070371e-18,5.831611384164787e-28,7.991226789259218e-40,2.2778956858669753e-28,1.2078227971178054e-21,6.02940136675914e-20,2.887160225738537e-30,3.435794257114818e-29,3.120730513634872e-40,4.197112212453968e-29,1.8190494592207746e-34,5.853765755680097e-17,1.2908958796271194e-39,1.2415278766825914e-29,6.719565640565056e-50,1.0876433599564254e-52,7.62860394113495e-57,9.58565119392007e-31,1.1599983111838535e-30,4.539429865680314e-43,6.150183638358216e-20,5.235412698449564e-57,4.890194143322379e-53,6.116682009562875e-34,5.853765755674839e-17,1.6667886528134286e-46,1.4524471986671575e-30,4.177583007380568e-21,4.414981551392375e-33,3.806686455714151e-58,6.312448991077396e-30,2.0824107150348824e-39,7.380307287271526e-46
7.304614900978827e-18,0.7437051524753548,2.5270165630324876e-22,1.5485964338009954e-23,2.5056638235017143e-29,9.42749739094833e-33,0.0,0.0,2.3105045938600337e-17,9.535101713418767e-31,6.502014122854215e-41,5.764723843190407e-41,1.7841765707914897e-44,6.103469402595342e-55,3.1950957111976235e-36,3.837302573410444e-30,1.3838442946323338e-31,1.0357284862584787e-29,1.8626759078600036e-73,5.213429558860353e-50,3.8801409378512896e-70,2.290305036158669e-69,8.355392678873487e-21,8.979975318951502e-71,7.727254157332696e-46,1.638442841517552e-74,5.922063021686471e-77,9.933541225401649e-62,2.2738619278249826e-73,5.129866249823424e-74,4.043336924589118e-47,1.9039943851632772e-86,1.18874453043402e-87,3.3719153868880346e-87,3.76,0.0,0.8989100376573633,0.9999999999854047,6.1336711490811965e-40,4.237973298262261e-43,1.775471211674527e-13,1.1162769099895852e-13,3.3499933561359474e-14,3.241949660711464e-14,1.45954219580438e-11,6.902043684834556e-28,1.0372698408784353e-43,1.8162788629291203e-26,1.1553382241281052e-34,6.820051492000971e-29,1.9632218171804836e-71,1.4898319219698346e-69,7.062905796316463e-32,1.4918098016359885e-71,1.4327815860121071e-33,2.9840079537418163e-85,1.1695805433786864e-69,8.415484799096628e-73,1.5849063683506633e-71,7.148965650602247e-70,2.05107839273109e-86,1.920453612951859e-85,2.519244876588984e-82,2.9579628540444146e-34,1.0357284862559887e-29,4.0463608254548545e-35,1.7703127765922926e-17,5.402170870240344e-18,2.33273947322314e-27,6.393284929727157e-39,9.111953510767304e-28,2.415711189373867e-21,1.205912987283327e-19,1.1549110825613261e-29,1.374373624821054e-28,2.496702933732095e-39,1.678913200294406e-28,7.276493918654891e-34,1.1707849115715154e-16,5.2583415113506397e-39,4.9663135875733527e-29,5.375907750120845e-49,1.7403178923501418e-51,1.2206387133791965e-55,3.834416497936417e-30,4.640182055440085e-30,3.631716307813715e-42,1.2300700959318507e-19,8.377086345928458e-56,7.82470858357047e-52,2.446772549487708e-33,1.1707849115694118e-16,1.3334943188603712e-45,5.810025201969597e-30,8.355392675450113e-21,1.766064500796263e-32,6.091008115123935e-57,2.525082341767849e-29,1.6660009001266113e-38,5.904526136839788e-45
1.4609427957693785e-17,0.7437051524753783,5.0541239567879825e-22,3.0972348953268823e-23,1.0022859211670819e-28,3.771089939461078e-32,0.0,0.0,4.621071865825828e-17,3.814118283964566e-30,5.201734770546739e-40,4.611888542765734e-40,1.427376383167202e-43,4.882891408661451e-54,1.278064283608721e-35,1.5349522585919527e-29,5.535489819356656e-31,4.142998274912532e-29,5.960792654926279e-72,4.170842723413977e-49,1.2417058533392086e-68,7.329334718666761e-68,1.6711012025307572e-20,2.8737273699132256e-69,6.181950079307186e-45,5.2432736735087996e-73,1.8951528053408448e-75,1.5894243502776594e-60,7.276714240110915e-72,1.6416375296078085e-72,3.234746347973073e-46,1.2186235747375694e-84,7.608371163123835e-86,2.158146083189932e-85,3.76,0.0,0.8989100376571856,0.9999999999708088,4.907053392936615e-39,3.3904591257894594e-42,3.5509905873941665e-13,2.2325841035618173e-13,6.700077589880403e-14,6.483987248435069e-14,2.919123948117399e-11,2.760873646077538e-27,8.298355700296324e-43,7.265263150558217e-26,4.621446884265171e-34,2.728076108195214e-28,6.282617316214596e-70,4.767695420176459e-68,2.8252198224649183e-31,4.7740250815867146e-70,5.731242984396234e-33,1.909860050895531e-83,3.742840867213113e-68,2.6930869411047775e-71,5.071948658255787e-70,2.287780944012834e-68,1.3127554399610366e-84,1.2291514258615446e-83,1.612396911526319e-80,1.1832125503594409e-33,4.1429982748927186e-29,1.6185773341378747e-34,3.540673577111812e-17,1.0804488283161996e-17,9.33114773336032e-27,5.114749345313793e-38,3.6448555585325865e-27,4.831488162898129e-21,2.411858690180381e-19,4.619738307897548e-29,5.497606334933258e-28,1.9974097538587822e-38,6.715789433109727e-28,2.9106567842527132e-33,2.3416015835803263e-16,2.1790192379294243e-38,1.9865658519162554e-28,4.300828340169497e-48,2.7845794375007e-50,1.953071601449292e-54,1.5337978018644934e-29,1.8561105851411616e-29,2.905442027555583e-41,2.4601735588282386e-19,1.3403678842872707e-54,1.251985201526088e-50,9.787290807269215e-33,2.341601583571912e-16,1.0668209267695748e-44,2.3240573604303065e-29,1.6711012011613798e-20,7.06440187738331e-32,9.745860779570926e-56,1.0100534855107828e-28,1.3328215401742865e-37,4.723733047602508e-44
2.92190540711237e-17,0.7437051524754248,1.0108405582661321e-21,6.194511873034945e-23,4.009184469495928e-28,1.5084627288047446e-31,0.0,0.0,9.242206409628731e-17,1.52566283342213e-29,4.161437211767271e-39,3.689554623570887e-39,1.1419166532951585e-42,3.9063594667443513e-53,5.112309113831127e-35,6.139871496167699e-29,2.214218468536466e-30,1.6572162001809173e-28,1.9074904138423298e-70,3.336713903320551e-48,3.9735559419446105e-67,2.3454444895274614e-66,3.342225073881521e-20,9.196144057008209e-68,4.945618789323794e-44,1.6778886510675426e-71,6.064637211774429e-74,2.5431251887089525e-59,2.3286055522491457e-70,5.2533686732901965e-71,2.5878278368303058e-45,7.799408214422878e-83,4.869491037050268e-84,1.3812536243955631e-83,3.76,0.0,0.8989100376568302,0.9999999999416171,3.9256893053012786e-38,2.712399510141534e-41,7.10202933883209e-13,4.4651984961424653e-13,1.340024605964206e-13,1.296806236722209e-13,5.838287341197738e-11,1.1043606940894481e-26,6.638763356550298e-42,2.906134732037188e-25,1.8485975297847728e-33,1.091241550697965e-27,2.0104867973627318e-68,1.5256998598553187e-66,1.1300994446051941e-30,1.5277254886098764e-68,2.292520544605106e-32,1.2223408307609494e-81,1.1977383806429999e-66,8.618089305943995e-70,1.6230633569701212e-68,7.321078134366641e-67,8.401843719588694e-83,7.866764746240427e-82,1.0319597129015518e-78,4.7329250371190835e-33,1.657216200165239e-28,6.474375788059778e-34,7.081395177601743e-17,2.1609123095332117e-17,3.7324970601545863e-26,4.091848035851853e-37,1.4579570539467086e-26,9.663042865995211e-21,4.823750102703407e-19,1.8479141120145547e-28,2.199064893068326e-27,1.5979467604532385e-37,2.686343098972815e-27,1.1642745566704129e-32,4.683234927605148e-16,9.321290489522102e-38,7.946344242148814e-28,3.4407035963568033e-47,4.455383730750528e-49,3.124954266194386e-53,6.135253597879157e-29,7.424517868382622e-29,2.324381236303016e-40,4.920380479438334e-19,2.1446158243681277e-53,2.003201755994245e-49,3.9149573366845763e-32,4.683234927571493e-16,8.534671100013921e-44,9.296323980572131e-29,3.3422250684039565e-20,2.82578961497763e-31,1.559357535507128e-54,4.0402550349797305e-28,1.066252581476241e-36,3.779031313657244e-43
5.843830629798353e-17,0.7437051524755183,2.02172361878565e-21,1.2389066047076364e-22,1.603681945545806e-27,6.03397287153502e-31,0.0,0.0,1.848447549671979e-16,6.102682373329254e-29,3.329169536901846e-38,2.951661217098235e-38,9.135419349237935e-42,3.1251060847447653e-52,2.044934025997186e-34,2.4559610931133634e-28,8.856919055356756e-30,6.6288987740265285e-28,6.104028174717318e-69,2.6693871622465225e-47,1.4731260461332672e-65,8.695323299471309e-65,6.684472824838836e-20,3.3257963435885955e-66,3.956518559915733e-43,6.22047760673411e-70,2.2471172731418902e-72,4.069037375268334e-58,8.632880004937e-69,1.9475931370064462e-69,2.070274628480713e-44,6.595639084979317e-81,3.9197256722205825e-82,1.1680772914992826e-81,3.76,0.0,0.8989100376561194,0.9999999998832337,3.1405700821245767e-37,2.1699325147364635e-40,1.4204106841702505e-12,8.930427303048497e-13,2.680058300825635e-13,2.593621237815536e-13,1.1676613681175648e-10,4.417465256812204e-26,5.311042213501923e-41,1.162459732629906e-24,7.394427498350043e-33,4.364988458067277e-27,7.453527064850795e-67,5.65626415275573e-65,4.5204209275954206e-30,5.6637744618173796e-67,9.170129060876974e-32,9.043852558011481e-80,4.440404602380689e-65,3.1950053736851404e-68,6.017222793924769e-67,2.71416108660073e-65,6.216354160613798e-81,5.820460086497938e-80,7.63526155942683e-77,1.8932009962394166e-32,6.628898773903863e-28,2.5897639599923336e-33,1.4162838376385172e-16,4.321839266497963e-17,1.4930064161608755e-25,3.273497849994859e-36,5.831857873438426e-26,1.9326155296383617e-20,9.647532954665123e-19,7.391693971198729e-28,8.796304224791248e-27,1.2783649823417248e-36,1.0745427040386471e-26,4.6571219087717644e-32,9.366501615683587e-16,4.2126375158383015e-37,3.178553863820591e-27,2.7525793551179648e-46,7.128659216791796e-48,4.999958509970919e-52,2.454113904880097e-28,2.969822253956235e-28,1.85951606900891e-39,9.840794299927801e-19,3.431406939350425e-52,3.2051430626134697e-48,1.5659918507116248e-31,9.366501615548962e-16,6.8277812310721906e-43,3.7185484830625852e-28,6.684472802928466e-20,1.1303216899645242e-30,2.494987863434301e-53,1.6161102285865806e-27,8.529794399127493e-36,3.023243032834294e-42
1.168768107517032e-16,0.7437051524757051,4.043596681203379e-21,2.477817526966152e-22,6.4147441036822054e-27,2.4136683000015985e-30,0.0,0.0,3.6969013668842944e-16,2.4410791571376523e-28,2.663343551301782e-37,2.3613359848086328e-37,7.308408225362819e-41,2.5000922328393454e-51,8.17975674127809e-34,9.823869379647319e-28,3.54277673794317e-29,2.651566458462961e-27,1.9532984470077434e-67,2.1355163850921484e-46,4.7341855172517254e-64,2.794416247600214e-63,1.336896835977661e-19,1.0680903545098246e-64,3.165224320064607e-42,1.9990751786777195e-68,7.221454251700313e-71,6.510489716816478e-57,2.774348856833353e-67,6.258980739715949e-68,1.6562247352934956e-43,4.237280176962107e-79,2.5203951655975325e-80,7.504194702937533e-80,3.76,0.0,0.8989100376546979,0.999999999766467,2.5124635230843406e-36,1.735951210828927e-39,2.840826184742162e-12,1.7860885003839496e-12,5.360125694184883e-13,5.187251149345885e-13,2.335326457640069e-10,1.7669906060558044e-25,4.248846397389884e-40,4.649850173583565e-24,2.957778336707891e-32,1.7459998665613502e-26,2.3953405047284766e-65,1.817753742926454e-63,1.8081730951504075e-29,1.820167749167936e-65,3.6680611453074076e-31,5.824720228934662e-78,1.4270129362161472e-63,1.0267790746173691e-66,1.933755407032378e-65,8.722500153583862e-64,4.003661371491974e-79,3.7486846567924386e-78,4.91751348673985e-75,7.572994061439387e-32,2.6515664583692472e-27,1.0359085964829994e-32,2.8325724765166274e-16,8.643693158550377e-17,5.972040838500609e-25,2.6188060442965723e-35,2.3327490780806705e-25,3.8652392253937483e-20,1.9295098766251213e-18,2.9566850493340223e-27,3.518530567743023e-26,1.0226950010463721e-35,4.2981817393132567e-26,1.862853496774101e-31,1.8733034991955655e-15,2.0723421541235923e-36,1.271424778921532e-26,2.2020702485051914e-45,1.1405890761523783e-46,7.999958709578495e-51,9.816480451741958e-28,1.187931923687746e-27,1.4876173419115072e-38,1.968162185798385e-18,5.49026792758892e-51,5.128244801933478e-47,6.2639909409330595e-31,1.8733034991417162e-15,5.4622473276522605e-42,1.4874231577837007e-27,1.3368968272134915e-19,4.5212990169747336e-30,3.991993092054517e-52,6.464457311338578e-27,6.823412814228866e-35,2.4186016695486025e-41
2.3375381965914257e-16,0.7437051524760786,8.087770571547927e-21,4.955639721285036e-22,2.5659009105551973e-26,9.655269583675617e-30,0.0,0.0,7.393809000485338e-16,9.76432904308825e-28,2.1306780333727643e-36,1.889071598399679e-36,5.846816953488685e-40,2.0000766690603435e-50,3.271906725024609e-33,3.929552767579818e-27,1.4171125819699598e-28,1.060628096498533e-26,6.250570218304353e-66,1.7084161532963298e-45,1.5151449361099316e-62,8.943345379108745e-62,2.673795956174473e-19,3.418281176225014e-63,2.5321833420595584e-41,6.397909553299431e-67,2.3111778851224723e-69,1.0416808318691271e-55,8.879121972510514e-66,2.0031458170274948e-66,1.3249819434591006e-42,2.7120370056381507e-77,1.6132632781377191e-78,4.803048985140278e-78,3.76,0.0,0.8989100376518548,0.9999999995329337,2.0099738049597594e-35,1.3887631064797134e-38,5.681657185877299e-12,3.5721800753337224e-12,1.0720260495448941e-12,1.0374510609781397e-12,4.670655922792983e-10,7.067971488735388e-25,3.399082192942213e-39,1.859941968775024e-23,1.1831126913655794e-31,6.984008691079898e-26,7.666131896596329e-64,5.817601296662238e-62,7.232702582972746e-29,5.825329835771274e-64,1.4672264778719265e-30,3.728685780581889e-76,4.567061079160369e-62,3.2861396808713794e-65,6.188859402656945e-64,2.7915788270292924e-62,2.562937629277577e-77,2.399714731605277e-76,3.147939398621949e-73,3.0293381307270035e-31,1.0606280964306309e-26,4.1436426791221794e-32,5.665149750758552e-16,1.7287400855146844e-16,2.3888193618752275e-24,2.095047934361759e-34,9.331008147040749e-25,7.730491455615402e-20,3.859023082007404e-18,1.1826754768739477e-26,1.4074139605069285e-25,8.181571838222585e-35,1.7192748757477104e-25,7.451423428332384e-31,3.7466101744960555e-15,1.1387645884021322e-35,5.0857055824310074e-26,1.7616591816544468e-44,1.824945344283754e-45,1.2799953198355143e-49,3.926597067713983e-27,4.751733745191347e-27,1.1900957557387237e-37,3.93632766424044e-18,8.784440634340209e-50,8.205203442185674e-46,2.5056056487741375e-30,3.746610174280656e-15,4.369814162955195e-41,5.949700051328581e-27,2.673795921117751e-19,1.808522513530914e-29,6.387198524432645e-51,2.585786178150586e-26,5.458029759697229e-34,1.9348843137462146e-40
4.675078374740212e-16,0.7437051524768259,1.6177829414227922e-20,9.911285509137573e-22,1.0263610218694338e-25,3.8625775749010786e-29,0.0,0.0,1.4787624264393082e-15,3.905734099273745e-27,1.70454374141409e-35,1.511258412695508e-35,4.677587751731998e-39,1.6000623871912316e-49,1.3087634165536872e-32,1.5718221215979044e-26,5.668454610511981e-28,4.242516398952716e-26,2.000184962714537e-64,1.366734753687646e-44,4.848490428025095e-61,2.861886228010736e-60,5.347594249405107e-19,1.0938553408349805e-61,2.025748383490121e-40,2.047342899090305e-65,7.395809866667089e-68,1.6666915812364867e-54,2.8413352467024658e-64,6.410103105285595e-65,1.059986644405437e-41,1.7357201228059743e-75,1.032511494502448e-76,3.074044089568646e-76,3.76,0.0,0.8989100376461687,0.9999999990658675,1.6079802442295784e-34,1.1110114334266574e-37,1.1363319188112828e-11,7.144363364399541e-12,2.1440530156159297e-12,2.0749028080151862e-12,9.341311997532178e-10,2.827190454669841e-24,2.7192678233860525e-38,7.439768879597323e-23,4.732452592486544e-31,2.7936055279243205e-25,2.4531770660283627e-62,1.8616426431176736e-60,2.893083676973119e-28,1.8641174984583444e-62,5.8689108754310204e-30,2.3863808269222403e-74,1.4614675969714806e-60,1.0515709784034631e-63,1.9804474318420907e-62,8.933101471342446e-61,1.6402950290905312e-75,1.5358314886743063e-74,2.0147005360932567e-71,1.2118453460841733e-30,4.2425163985225594e-26,1.6574605448573054e-31,1.133030428518521e-15,3.457481589830635e-16,9.555283434055722e-24,1.6760395761787088e-33,3.732405607596642e-24,1.5461015270902722e-19,7.718049665032233e-18,4.7307045415202565e-26,5.629658971588565e-25,6.545261833145813e-34,6.877103826144031e-25,2.9805712393369232e-30,7.49322352528134e-15,7.033676027457565e-35,2.034283526282974e-25,1.4093289817951118e-43,2.9199146208458407e-44,2.0479937929696028e-48,1.5706397409434568e-26,1.9006947131437937e-26,9.52077497514912e-37,7.87265848844793e-18,1.4055109744614988e-48,1.312833183531084e-44,1.0022477658136574e-29,7.493223524419746e-15,3.4958696326246546e-40,2.3798814174254562e-26,5.347594109178156e-19,7.234099510126946e-29,1.0219523920584966e-49,1.0343151013540844e-25,4.365293729323087e-33,1.5479087715048783e-39
