Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221),CFO3(4550),S(2885),S(4664),S(3782),S(5203),S(2642),S(2822),C2HF3(125),C2HFO(286),S(2949),S(195),S(2224)
2.8740790753139673e-06,1.0282452413608085,0.0027299431593765943,0.0013906530152796301,0.0015377722651574155,0.010988477760534514,0.0,0.0,0.0029796642817797115,5.854695502780573e-05,0.024864688590347656,0.0004187254771449554,0.0010511651105206182,8.736992341435222e-09,1.6784335848902456e-06,3.802026470148804e-05,0.00044185935631055985,0.0014138890315100237,0.00047518890108521196,1.8102667275953085e-06,2.437976638940319e-06,7.316935161119964e-09,4.24599989123915e-06,5.861927859903356e-07,8.357713148850598e-08,9.501035939071665e-05,1.7570778864205893e-08,9.009021276568387e-07,6.996059000462592e-08,2.7448839525086764e-09,1.4566716468253311e-06,4.658500078978121e-10,9.830069944063853e-10,2.675067442729942e-08,3.76,0.0,0.01060200769332623,0.9680000812496888,0.014699325029004198,0.00017444122918713065,0.7649570066710822,0.19477568819374327,0.14479059866996022,1.2082435512303015e-05,0.003420839061294315,0.18988055360355138,1.5504668897548986e-05,5.1990227083982967e-08,2.928749689561578e-14,0.0008329164552580687,7.901619794081967e-07,3.5584248187604367e-06,6.0174430421128464e-05,1.4286115823508923e-06,4.7269213834669386e-08,4.019982549665077e-13,5.856077016278301e-06,6.332522567931472e-09,1.5421746331426738e-07,2.6756775890796233e-07,2.58004362720243e-14,1.9512058206274387e-13,2.8893769162830504e-06,2.052393128687428e-10,0.0009349799662073911,0.0011445211562454056,1.1327450743566993e-05,3.258817168385508e-06,5.353368337946877e-05,1.829054968338053e-05,0.008835132718602513,3.6497357982764695e-05,5.2703049068043475e-06,0.0009159234749355347,0.004713390912981294,0.0005475877439806854,0.01648180222858377,1.9440779559260813e-05,0.005863660928340253,4.381664544689702e-10,0.0026118569523182413,0.00224463957460906,8.304228733316312e-08,3.830427977068609e-12,1.2710858201502518e-10,1.0069476420081938e-05,0.000635418899105194,0.00019943067903681712,8.674295584807227e-13,1.358529363137864e-07,0.00047696901235557034,0.00772301970368825,2.3027828234833566e-08,2.1812285087742754e-10,0.000616409080348554,1.6989341365110248e-06,3.633576075359383e-11,1.0820854350884116e-07,1.3457201735511143e-10,5.1093804710025326e-08,3.996529932351119e-08,2.312181252402773e-06,1.3410342222383212e-07,1.9306009638206725e-07,6.859386860991525e-05,1.0790646289716226e-05,2.753711679443099e-10,5.002969958413488e-11
2.8963543773125055e-06,1.0286316215488513,0.0027688513744297282,0.0014111527079841107,0.001562067233639144,0.011074935529076499,0.0,0.0,0.0030163509215084187,6.002631067846169e-05,0.025397448917786235,0.0004290288022143844,0.0010611135586420803,9.187133223873361e-09,1.738606452500371e-06,3.899975799058193e-05,0.00044800462092679913,0.0014424187215866815,0.0004873826827915656,1.8287512902942718e-06,2.54189019416964e-06,7.70507889525995e-09,4.388993101677166e-06,6.074559776771311e-07,8.556811641553177e-08,9.745546904941444e-05,1.8506740250088173e-08,9.415493935087372e-07,7.228668650900105e-08,2.824833903269593e-09,1.4820065815225099e-06,4.767345892803327e-10,1.0267839800995018e-09,2.766120121371815e-08,3.76,0.0,0.010252491895482925,0.9674578293803724,0.014985106476916537,0.00017719552754261316,0.7667233103958946,0.19297426140738516,0.14479902781365495,1.1896199413647801e-05,0.0034189231763169523,0.1912522872371134,1.5618339158838104e-05,5.154715347136954e-08,2.898959891530258e-14,0.0008517551081778597,8.019439240166252e-07,3.6112200669651788e-06,6.0889617777157093e-05,1.4498965168385708e-06,4.739685059094787e-08,4.0761192157724726e-13,5.942903803559622e-06,6.426423794585838e-09,1.5650432508180946e-07,2.715016969133578e-07,2.6160720796967324e-14,1.978458821405441e-13,2.9551004945160978e-06,2.0505946998197222e-10,0.0009610148550918373,0.001159786222619827,1.1165579147125004e-05,3.2163371884842507e-06,5.2767036940470775e-05,1.8015864620097228e-05,0.008895794520823968,3.6664430380730444e-05,5.321636082318127e-06,0.0009230656400770763,0.004754318930193649,0.0005522795227696849,0.01678247809299594,1.9600652607479615e-05,0.005913122644338505,4.314860241483386e-10,0.0026782041109248487,0.0022713298050954906,8.367698841423093e-08,3.859679856408837e-12,1.2518957654850033e-10,1.0204690373027303e-05,0.0006396586241765594,0.0002012071284400231,8.74049918853022e-13,1.369899475583835e-07,0.0004805682958618301,0.007838765159685198,2.3180178668955583e-08,2.1537014993561208e-10,0.0006334917373698436,1.7106919685710208e-06,3.654410574901027e-11,1.0973647523210209e-07,1.3761397648129938e-10,5.204160051818431e-08,4.0464376850899366e-08,2.353466665927466e-06,1.3648628068201275e-07,1.9438913817952144e-07,6.986383859463813e-05,1.0992444279761676e-05,2.7950177902105887e-10,5.09060557822312e-11
2.9186296793110437e-06,1.0290155705078654,0.002807854439240744,0.0014317000003544514,0.0015864999405184514,0.01116091556830705,0.0,0.0,0.0030526033785229713,6.151409707685538e-05,0.025936034583965956,0.0004395026967413447,0.0010709297560609152,9.655974951688099e-09,1.8003808488411752e-06,3.999628771990538e-05,0.00045416391141087027,0.0014711803612695198,0.0004997494873499384,1.8472234417794328e-06,2.6498200888470626e-06,8.110667548663805e-09,4.535499699252738e-06,6.293111759053617e-07,8.75742280689958e-08,9.993793147129722e-05,1.948330331639988e-08,9.837180406388094e-07,7.466584445866827e-08,2.9062524293436494e-09,1.5074589917946166e-06,4.876972463391663e-10,1.072182194767502e-09,2.8592982877242944e-08,3.76,0.0,0.009914039324623513,0.9669108114546472,0.015274069691195822,0.0001799737801808769,0.7684720918394261,0.19117615276333294,0.14479734361860802,1.1713419036389595e-05,0.0034169904452313825,0.1926156797105784,1.5731323304001503e-05,5.1106311770370144e-08,2.8692648720476376e-14,0.0008709445148747715,8.137387466694292e-07,3.664069744600605e-06,6.159098849883298e-05,1.4712043191633356e-06,4.7508181156754014e-08,4.1322015345440536e-13,6.029819452319587e-06,6.52042122601901e-09,1.587935304394279e-07,2.754393134187215e-07,2.652065648893629e-14,2.005685633138473e-13,3.0215434646885543e-06,2.0486490546335164e-10,0.0009876052692178892,0.0011749973949275855,1.100664618225892e-05,3.1745959126697744e-06,5.201489781839678e-05,1.7746725676562182e-05,0.008956356615504504,3.682410235044137e-05,5.3724267431622624e-06,0.0009300610059339506,0.0047945661158230795,0.0005568878493848165,0.017086061040941895,1.9757835274722236e-05,0.0059622241430473235,4.249349299831019e-10,0.0027454237002065107,0.002297787109355424,8.429757951290423e-08,3.888280722340504e-12,1.2330649583011375e-10,1.0339378716779398e-05,0.0006437868421032528,0.00020295478343932284,8.805227627194784e-13,1.381066507236035e-07,0.00048408631920149537,0.007954405790038541,2.3328246778293604e-08,2.126694316013034e-10,0.0006507548498213623,1.722377996113136e-06,3.674556056975092e-11,1.1125996570262271e-07,1.40685450400431e-10,5.2989351627232233e-08,4.0961504221510114e-08,2.3951159239801255e-06,1.388898835931177e-07,1.9571598665578337e-07,7.114234896026561e-05,1.1195339793136728e-05,2.836358934896709e-10,5.178675423357798e-11
2.940904981309582e-06,1.0293971338751284,0.0028469389956322826,0.0014522883250392953,0.001611064688072877,0.011246409966643053,0.0,0.0,0.003088404428290743,6.300928933455463e-05,0.026480402391917995,0.0004501484273141647,0.0010806106340004,1.014400608458967e-08,1.8637730477084827e-06,4.10098356677466e-05,0.0004603356753730091,0.0015001665407095206,0.0005122876464028263,1.8656818293120048e-06,2.7619006048599174e-06,8.534277390666198e-09,4.685540410651428e-06,6.517673180486436e-07,8.959442719923948e-08,0.00010245767261032876,2.0501672227601017e-08,1.0274494965189215e-06,7.709837308700071e-08,2.989135156687979e-09,1.53302017346674e-06,4.987330481848448e-10,1.1192428738060668e-09,2.9546206091807057e-08,3.76,0.0,0.009586316572371066,0.966359088533751,0.015566197846847134,0.00018277592051612365,0.7702037023691568,0.18938171460477882,0.14478563564891822,1.1534010616957874e-05,0.003415041083716649,0.19397072627484133,1.5843620903502398e-05,5.066771463318817e-08,2.8396702700578612e-14,0.0008904860969383395,8.255448026082298e-07,3.716966498505542e-06,6.227811183303193e-05,1.4925320156860972e-06,4.7603254816507065e-08,4.1882207160369497e-13,6.116811874732135e-06,6.6145017886209e-09,1.6108476098297948e-07,2.793800640321583e-07,2.68801869451383e-14,2.0328819903922556e-13,3.088698068793968e-06,2.0465580037003387e-10,0.001014757248637655,0.0011901485907365335,1.085067475531953e-05,3.133601615437879e-06,5.127734518150522e-05,1.748309005736188e-05,0.009016819673729802,3.697625910324793e-05,5.422647259545574e-06,0.0009369070696111047,0.004834118887290229,0.0005614110061605086,0.01739252235038083,1.991232073986508e-05,0.006010956000766593,4.1851352814437456e-10,0.00281350300268628,0.002324005834923602,8.490383244871343e-08,3.916220065999874e-12,1.214595124174816e-10,1.0473471531078677e-05,0.0006478020949764121,0.00020467342953306428,8.86845803719669e-13,1.3920269155842015e-07,0.0004875215059622941,0.008069907437995374,2.347196682707746e-08,2.100210478211756e-10,0.0006681900659691,1.7339905667932139e-06,3.694006573640755e-11,1.1277853107661676e-07,1.437854964598681e-10,5.3936604627152175e-08,4.145651904120631e-08,2.4371240585057305e-06,1.4131393925255196e-07,1.970406560927883e-07,7.24291543694227e-05,1.139928294673406e-05,2.8777232138000617e-10,5.26715954057045e-11
2.96318028330812e-06,1.0297763556211967,0.0028860917600033956,0.0014729111184817228,0.0016357557302915972,0.011331410887129925,0.0,0.0,0.0031237373126541406,6.45108421735872e-05,0.027030507232147127,0.0004609672373356012,0.001090153263919208,1.0651712143101332e-08,1.928798372041866e-06,4.204037242384737e-05,0.0004665183575911157,0.0015293696264791973,0.0005249953826306785,1.8841250595831306e-06,2.878268896016262e-06,8.976491304662471e-09,4.839133377425706e-06,6.748331829683971e-07,9.162765117728902e-08,0.00010501460193104885,2.1563057070191193e-08,1.0727855578144844e-06,7.958454942949042e-08,3.073476635097305e-09,1.5586813077348352e-06,5.09836985031654e-10,1.168007313171278e-09,3.052105167445627e-08,3.76,0.0,0.009268999823402282,0.9658027229943357,0.015861472841884834,0.00018560187070708635,0.7719184848128497,0.1875912897724123,0.14476399415024568,1.1357892832572514e-05,0.0034130753121121996,0.19531742253105042,1.5955231560875362e-05,5.023137469264166e-08,2.8101813286297114e-14,0.0009103810577353237,8.373604616053763e-07,3.7699030405636984e-06,6.295057177587946e-05,1.5138766591581728e-06,4.768213824410871e-08,4.2441680662907056e-13,6.203869089852557e-06,6.708652524413957e-09,1.6337770112833777e-07,2.8332340915299655e-07,2.7239256352300794e-14,2.060043673094939e-13,3.156556223586212e-06,2.044323243322144e-10,0.0010424767125350384,0.001205233734186028,1.0697685315841954e-05,3.0933619430528396e-06,5.0554447974868346e-05,1.7224911669668692e-05,0.009077184054418513,3.7120795367316276e-05,5.4722687976159135e-06,0.0009436014829016215,0.004872964380895509,0.000565847362679289,0.01770183192229158,2.006410523515763e-05,0.006059308949150752,4.1222209149484994e-10,0.0028824285901085317,0.0023499806451780856,8.549553364479217e-08,3.943488094638635e-12,1.1964876868924665e-10,1.0606899671902521e-05,0.0006517030352688472,0.00020636288184891586,8.930168496669984e-13,1.4027774306618692e-07,0.0004908723629916192,0.008185236295007555,2.361127748399492e-08,2.07425285712403e-10,0.0006857887690867327,1.7455279732041633e-06,3.7127561702987805e-11,1.1429169430723108e-07,1.4691300569453195e-10,5.488290550556739e-08,4.1949259542977806e-08,2.4794859028800054e-06,1.4375814465685505e-07,1.983631539795313e-07,7.372400470868634e-05,1.1604222948512031e-05,2.919098656251306e-10,5.3560377092961535e-11
2.9854555853066583e-06,1.0301532780966756,0.0029252995431863368,0.0014935618364646755,0.0016605672741808783,0.011415910571972967,0.0,0.0,0.0031585857611645574,6.601769186939152e-05,0.027586302134165058,0.0004719603463845635,0.0010995548594598878,1.1179574791400213e-08,1.9954711612159876e-06,4.3087857419640444e-05,0.0004727104022686047,0.001558781769293242,0.0005378708122298153,1.9025517011094862e-06,2.999064952633481e-06,9.437898208298477e-09,4.9962941114717375e-06,6.985173808927553e-07,9.367281593321464e-08,0.00010760861249887286,2.2668672416072365e-08,1.1197683595642662e-06,8.212461760475373e-08,3.1592703462400337e-09,1.5844334738903066e-06,5.210039772318295e-10,1.2185168199542558e-09,3.151769461843111e-08,3.76,0.0,0.008961774581867091,0.9652417784546607,0.016159875312245043,0.00018845154160073343,0.7736167736617668,0.185805211785706,0.1447325100732199,1.1184986727657826e-05,0.0034110933551228556,0.19665576440137839,1.60661549093787e-05,4.979730455723599e-08,2.7808026411848112e-14,0.00093063038030339,8.491841076504498e-07,3.82287214627789e-06,6.36079675277905e-05,1.535235328154961e-06,4.7744915543167485e-08,4.3000350060371006e-13,6.2909792212277785e-06,6.80286058786046e-09,1.6567203803591193e-07,2.8726881388423155e-07,2.7597809651714948e-14,2.0871665174413267e-13,3.2251095235908675e-06,2.0419463782922623e-10,0.0010707694551688278,0.0012202467626500366,1.0547696221137168e-05,3.0538840472003016e-06,4.984626507419933e-05,1.6972141314394674e-05,0.009137449809260541,3.725761550677853e-05,5.521263363046739e-06,0.0009501420531411294,0.004911090459399439,0.0005701953770745346,0.018013958305651216,2.0213187995295933e-05,0.0061072738857058245,4.060608058500209e-10,0.0029521863354111536,0.002375706511782746,8.607248426110398e-08,3.9700756301062355e-12,1.1787438439050408e-10,1.0739594872506482e-05,0.0006554884286437496,0.00020802298507592145,8.990336992829807e-13,1.4133148133862422e-07,0.0004941374824840278,0.008300358936160513,2.374612193947323e-08,2.0488239053133718e-10,0.0007035420912356726,1.7569884553624605e-06,3.7307988542515045e-11,1.1579898561761045e-07,1.5006697500959441e-10,5.5827800217691575e-08,4.243956468078138e-08,2.5221960960820885e-06,1.462221857997097e-07,1.9968348111546563e-07,7.502664535036155e-05,1.1810108130073884e-05,2.9604732273824253e-10,5.44528946906004e-11
3.0077308873051965e-06,1.0305279420810716,0.0029645492668160934,0.0015142339543234445,0.0016854934959194602,0.0114999013481912,0.0,0.0,0.0031929340112223257,6.752875824881495e-05,0.02814773832029487,0.0004831289495726893,0.0011088127782331412,1.1728070989571169e-08,2.0638047476421607e-06,4.4152239005388404e-05,0.00047891025522691207,0.001588394912298955,0.0005509119470161118,1.9209602869507577e-06,3.124431561550733e-06,9.919092442932412e-09,5.157035466304192e-06,7.228283430980989e-07,9.572881794954574e-08,0.00011023958107981407,2.3819735849666342e-08,1.1684403433534533e-06,8.471878815323058e-08,3.2465087166366364e-09,1.6102676561615902e-06,5.322288863287696e-10,1.2708126641428737e-09,3.253630414339604e-08,3.76,0.0,0.008664335409591058,0.9646763197001266,0.01646138465060368,0.00019132483269103867,0.7752988952681478,0.18402380501566834,0.14469127509305738,1.1015215642353131e-05,0.0034090954416005855,0.19798574808181277,1.617639060862518e-05,4.936551677116918e-08,2.7515393882734525e-14,0.0009512348252737653,8.610141386992386e-07,3.875866653760141e-06,6.424991392023944e-05,1.5566051266250754e-06,4.77916874486215e-08,4.3558131086055645e-13,6.37813049538208e-06,6.897113245311324e-09,1.679674615810576e-07,2.9121574792468905e-07,2.7955792778446394e-14,2.1142464342767838e-13,3.2943492445406576e-06,2.039429272939798e-10,0.0010996411419330456,0.0012351816337792803,1.0400722999452527e-05,3.0151742908054674e-06,4.915284473797479e-05,1.672472685594725e-05,0.00919761668710592,3.738663348487005e-05,5.569603837286868e-06,0.0009565267451551097,0.004948485717858383,0.0005744535971469983,0.018328868723956213,2.035957121006562e-05,0.006154841882396238,4.0002976625047747e-10,0.0030227614260661035,0.0024011787294861684,8.663450031156612e-08,3.995974188700601e-12,1.1613644525385847e-10,1.0871489848729789e-05,0.0006591571551878748,0.00020965361298563008,9.048945256054226e-13,1.4236361247606106e-07,0.0004973155429660403,0.008415242354788435,2.3876447893705232e-08,2.023925820180537e-10,0.0007214409276994126,1.768370203413352e-06,3.748130815379297e-11,1.1729994298241796e-07,1.5324638847496754e-10,5.6770835284126445e-08,4.292727435015432e-08,2.5652490871716956e-06,1.4870573791205666e-07,2.0100163171298543e-07,7.63368174043917e-05,1.201688598068801e-05,3.001834838555061e-10,5.534894149304389e-11
3.0277786591038808e-06,1.0308632411287377,0.002999899172454598,0.0015328517975342138,0.00170802030258705,0.01157505165953011,0.0,0.0,0.0032234071631052057,6.889141884947428e-05,0.028657812458502865,0.0004933317074759179,0.0011170199944302356,1.2239749041079138e-08,2.1267351395536012e-06,4.512457744637018e-05,0.0004844955174744572,0.001615211776522056,0.0005627889212512904,1.9375113375753103e-06,3.24128956364793e-06,1.0369580526065513e-08,5.304772567346803e-06,7.452509092419024e-07,9.758755948552626e-08,0.00011263893702181259,2.4895558641983934e-08,1.2137246787247261e-06,8.709994565090709e-08,3.3262513323953352e-09,1.633581029456974e-06,5.423765355464054e-10,1.3194402810519855e-09,3.3471969403369626e-08,3.76,0.0,0.008404761893111328,0.9641636015940135,0.016735381407013337,0.00019393089770462183,0.7767992450458576,0.1824247936642318,0.14464590295520618,1.0865040543289885e-05,0.0034072838688735175,0.19917558420865672,1.6275014535627516e-05,4.897886948529163e-08,2.7253051873977492e-14,0.000970082903822315,8.716653127652172e-07,3.9235775590607615e-06,6.481415104340145e-05,1.5758450874077267e-06,4.782019403083802e-08,4.405930549971194e-13,6.4565921695415344e-06,6.981968328446473e-09,1.700340176725606e-07,2.947688614312803e-07,2.8277445823843447e-14,2.1385783090142197e-13,3.3572444188072277e-06,2.0370454139154355e-10,0.001126125232944889,0.0012485512207369824,1.0271037012571778e-05,2.9809972318855617e-06,4.85414200207452e-05,1.6506587823934247e-05,0.009251681890515204,3.7496015560071564e-05,5.61252932547288e-06,0.0009621381365888075,0.004981507766910152,0.0005782080937543198,0.018614640314365466,2.0489012130346007e-05,0.006197306465399911,3.947132050299479e-10,0.0030869650541678747,0.0024238832133245142,8.712740566118514e-08,4.0186874162640376e-12,1.1460351614080028e-10,1.0989456381408086e-05,0.0006623584274686124,0.00021109589584548532,9.10034461303e-13,1.4327384129435196e-07,0.0005001003408089256,0.008518405979358363,2.3989838406727126e-08,2.0019729733895243e-10,0.0007376665911339244,1.778544925077891e-06,3.7631187846585866e-11,1.1864501384497077e-07,1.561285781586465e-10,5.761760293179442e-08,4.336386251055012e-08,2.604285134162406e-06,1.5095733978773117e-07,2.0218609631618336e-07,7.752219442124541e-05,1.2203705227221743e-05,3.0390391850262364e-10,5.6158228604969864e-11
3.047826430902565e-06,1.0311967702011002,0.0030352632228845375,0.0015514770314175614,0.0017306309591176485,0.011649778145650606,0.0,0.0,0.0032534520757737727,7.025580197398991e-05,0.029172377119278153,0.0005036783988738107,0.0011251070881711184,1.2768861560419493e-08,2.191028975883133e-06,4.6110498260405236e-05,0.000490084722366768,0.0016421786153182896,0.0005747968336935781,1.95404543417502e-06,3.3620755355069444e-06,1.0837021271220945e-08,5.455423756634389e-06,7.68193705876706e-07,9.945334361727572e-08,0.00011506800353665131,2.6010070637296692e-08,1.2604431553606852e-06,8.952517391507777e-08,3.4071501606634407e-09,1.6569467917614913e-06,5.525630825113488e-10,1.3695781153558572e-09,3.442567542249916e-08,3.76,0.0,0.008152664384130898,0.9636473290541374,0.01701186030320709,0.00019655591515489702,0.7782869841051603,0.18083004537506928,0.14459277532545625,1.07172917273053e-05,0.003405459731962892,0.20035864491548644,1.6373080994346034e-05,4.85940900568497e-08,2.699171491657009e-14,0.0009892193052226466,8.82319223330059e-07,3.9712981528145734e-06,6.536531721789248e-05,1.5950896608974786e-06,4.7835927637583946e-08,4.455963278495757e-13,6.53506927207924e-06,7.0668401756631975e-09,1.7210098251391188e-07,2.983224074904882e-07,2.859855515986318e-14,2.162869221273036e-13,3.420681471378513e-06,2.034550588476599e-10,0.0011530866914383666,0.0012618482645682459,1.014381341223076e-05,2.947451104992706e-06,4.794200479420673e-05,1.629270083916592e-05,0.009305665963581712,3.759896706903506e-05,5.6548852837780895e-06,0.0009676204829324331,0.005013921934928344,0.0005818878232371378,0.01890261367047055,2.0616276150852094e-05,0.0062394362028219,3.895021081619632e-10,0.0031518064562933434,0.0024463756744539478,8.760796396349182e-08,4.0408310863493725e-12,1.1310019175972353e-10,1.110667361665159e-05,0.0006654637366310466,0.00021251417369775645,9.15045374201972e-13,1.4416616609807375e-07,0.0005028127837441225,0.00862132605794238,2.409949867648955e-08,1.9804525417626626e-10,0.000753995626724283,1.7886529839513996e-06,3.777525253371677e-11,1.1998426166368842e-07,1.5902960022841225e-10,5.84621692288485e-08,4.3798104494957224e-08,2.643589896783052e-06,1.5322422262424304e-07,2.03368774782521e-07,7.87132647915666e-05,1.2391164955063894e-05,3.076214347072536e-10,5.6970051949924226e-11
3.0678742027012494e-06,1.0315285559426333,0.0030706321852365546,0.001570104991005215,0.0017533211696553349,0.011724075406679699,0.0,0.0,0.0032830583852387985,7.162109426821504e-05,0.029691393216417564,0.000514169841815181,0.001133072436072197,1.3315743219470653e-08,2.2566937813374746e-06,4.710994114752411e-05,0.0004956767487999789,0.0016692891589462425,0.0005869340292196628,1.970561444494156e-06,3.486899188001875e-06,1.1321856668363822e-08,5.608992774823969e-06,7.916624695576207e-07,1.0132533372938959e-07,0.00011752665750690482,2.7164159690116698e-08,1.3086272179024687e-06,9.199455444932146e-08,3.489197545890745e-09,1.6803582199740053e-06,5.627846935865248e-10,1.421255972573802e-09,3.5397533888682845e-08,3.76,0.0,0.007907838032865771,0.9631275514362116,0.01729080380777672,0.00019919978813646137,0.7797623342025445,0.17923977824438697,0.14453196059477408,1.0571917809004757e-05,0.0034036232052237336,0.20153492791628538,1.6470589781999466e-05,4.821118746436367e-08,2.6731415778677737e-14,0.001008644117276348,8.929747305077805e-07,4.019023339615071e-06,6.590316564080917e-05,1.6143367867612986e-06,4.7838995198000904e-08,4.5059053850858935e-13,6.613553426592574e-06,7.151719727281714e-09,1.7416813546156788e-07,3.018760088006436e-07,2.8919082873422894e-14,2.187116303323869e-13,3.4846533964135306e-06,2.0319461221007505e-10,0.0011805293655733043,0.0012750684286307763,1.0019058381660863e-05,2.914539159911315e-06,4.735461276158716e-05,1.6083022489632252e-05,0.009359568119412699,3.769544536290555e-05,5.6966538718248094e-06,0.0009729726279455782,0.005045721440138379,0.0005854919160432499,0.01919276226012628,2.0741370740671395e-05,0.006281224986176852,3.843963651125342e-10,0.0032172734701689885,0.0024686533292308925,8.807607210964643e-08,4.0624004362837044e-12,1.1162647528751191e-10,1.1223094914468359e-05,0.0006684725110634735,0.00021390841380172426,9.199261971507097e-13,1.4504041327845827e-07,0.000505452093232138,0.008723979525958695,2.420540015595255e-08,1.9593651349255986e-10,0.0007704209660709062,1.7986929683265803e-06,3.7913485508136026e-11,1.2131736749191212e-07,1.619486545457799e-10,5.930420706748581e-08,4.422988615219355e-08,2.6831589531228355e-06,1.5550612844082125e-07,2.0454964975120338e-07,7.990983202883794e-05,1.2579225278567772e-05,3.1133514458029984e-10,5.7784257171242635e-11
3.0879219744999337e-06,1.0318586240754404,0.003105996943628096,0.0015887310627566876,0.0017760866196059617,0.011797938108824162,0.0,0.0,0.0033122161033319187,7.298647681845882e-05,0.030214820623592244,0.0005248068368280995,0.0011409145108571793,1.3880723604928645e-08,2.3237363563081206e-06,4.81228388002527e-05,0.0005012704819962351,0.0016965370239079706,0.0005991987916836452,1.98705821978977e-06,3.615871938926667e-06,1.182453063932001e-08,5.765481556833178e-06,8.156627963226582e-07,1.0320268557570141e-07,0.00012001476552988714,2.83587118413415e-08,1.3583084280964138e-06,9.450814545433806e-08,3.5723851777775145e-09,1.7038085620196177e-06,5.730375192842673e-10,1.4745035044454983e-09,3.63876529344108e-08,3.76,0.0,0.007670083314787562,0.9626043186753349,0.01757219362085992,0.00020186241229571214,0.7812255122196615,0.17765420475240515,0.1444635276573666,1.0428868742351168e-05,0.0034017744650912847,0.20270443107182634,1.656754070802859e-05,4.7830170601848686e-08,2.6472189645815612e-14,0.001028357279809333,9.036307029828777e-07,4.0667480623636656e-06,6.642746065633028e-05,1.6335844202430084e-06,4.7829513598651116e-08,4.555751025076198e-13,6.692036319705651e-06,7.236597992381414e-09,1.7623525754302167e-07,3.054292908064911e-07,2.923899143037437e-14,2.2113167172590546e-13,3.5491529899855164e-06,2.0292333706424398e-10,0.0012084570104753398,0.0012882074055304766,9.896777442917857e-06,2.882264699924143e-06,4.6779251315760304e-05,1.587750787672571e-05,0.00941338738978175,3.778541425182449e-05,5.737817888101011e-06,0.0009781935175209359,0.005076899984904633,0.0005890195627754215,0.01948505875657453,2.0864305127231487e-05,0.006322666845223057,3.7939582070524586e-10,0.0032833535233235452,0.002490713577935195,8.853163678457318e-08,4.083391235559831e-12,1.1018236674728768e-10,1.133867448468184e-05,0.0006713842587676361,0.0002152786018563266,9.246760859370259e-13,1.458964431622244e-07,0.0005080175508101583,0.00882634367109504,2.430751738803848e-08,1.9387114871684758e-10,0.0007869354242993568,1.8086634410052785e-06,3.804587775183176e-11,1.226440185423025e-07,1.6488468710043774e-10,6.014339107379794e-08,4.465909437361568e-08,2.7229877691720807e-06,1.5780279289549134e-07,2.0572869990764606e-07,8.111169755712817e-05,1.276784585229835e-05,3.1504415959059585e-10,5.860068903597261e-11
