Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221)
4.232434560807593e-05,0.5439221878718465,1.1444502574872785e-09,6.696732830113257e-11,4.646326946095284e-09,5.708082233186035e-08,0.0,0.0,1.1953729738008437e-06,1.287555835307565e-08,1.262565575875313e-08,3.467767487463005e-11,4.250908105877677e-14,-4.4024713579844215e-28,4.212400607309574e-23,1.8445745921256925e-15,8.480019300946851e-12,2.655918954992971e-08,9.21361299175515e-27,5.805376583670295e-23,1.9188374724443743e-25,2.843236189724651e-26,1.50548327774584e-16,1.9653788984084177e-17,6.223707951402018e-17,5.313567306286995e-23,8.270936603283315e-31,3.176763143770069e-22,1.3551627061516858e-20,2.4235544175224435e-23,1.6055951471648274e-17,4.771676572605619e-25,1.3606683186012226e-26,1.2025458526058242e-23,3.76,0.0,0.8699158300495791,0.999940787268229,4.748678540595357e-07,1.4494341721625902e-11,0.0006825598098287901,0.0005005058728748222,0.00018196924845075387,7.238007184584606e-09,5.747020809588757e-05,1.7154058196528517e-09,2.882776052566684e-17,2.529024119990649e-15,1.1754432593177495e-17,5.197124440971981e-07,1.2441278270469777e-22,1.1460705692560471e-23,6.943693300950963e-10,4.820124730743688e-22,1.3915154603199666e-16,3.6501964090810573e-28,1.8486401437307647e-22,3.4736806257077325e-24,2.7364806552577036e-22,5.094658733732387e-21,1.4934408187855185e-29,2.1335949442330006e-28,8.735370531441912e-21,2.294240851827748e-16,2.65942145245019e-08,1.960851003138279e-10,7.22452648939676e-08,4.562759967926415e-09,3.4090702753405064e-07,8.04465335318914e-07,7.413525608189253e-07,1.7159909816574804e-10,2.1703377446431831e-10,5.651993679106184e-13,3.268461855240065e-13,1.5908071885342377e-11,1.283363779194677e-08,2.426257791799533e-10,7.447147706302533e-08,5.819323224894503e-10,8.838681182084253e-08,3.193436003926103e-20,1.3979501117081565e-12,2.0709683669488257e-18,3.8010193739688605e-10,1.1330281312595964e-11,3.3261521573990534e-12,2.989477826328496e-14,1.6237571015422237e-19,1.0343948756260618e-15,9.438247000417263e-11,4.3665599362001125e-07,1.2453214490512085e-12,2.3544313504933757e-10,5.768609670403758e-10,1.2758527322516737e-12
4.3217339204247186e-05,0.5439235796845844,1.1589273137305929e-09,6.784376814580216e-11,4.6532563835756385e-09,5.906288993938098e-08,0.0,0.0,1.2283125948499947e-06,1.3494549217717906e-08,1.3254343908408583e-08,3.6526411776521925e-11,4.394849268848661e-14,-1.4840543391056562e-28,4.280709111177396e-23,1.8510399845479545e-15,8.728575851377201e-12,2.769151687939528e-08,9.682924022803049e-27,6.175702665357352e-23,2.218270701400184e-25,1.3507284310300636e-26,1.5061909440415976e-16,2.0746656532978384e-17,6.452994907040649e-17,5.721287113838216e-23,8.958006660340299e-31,3.4461500522422037e-22,1.4702274544143717e-20,2.5727573058414868e-23,1.7183016600543392e-17,5.155989737791063e-25,1.4712553644079668e-26,1.3095257811370384e-23,3.76,0.0,0.8699013618156546,0.999940739296606,4.869386152273101e-07,1.5269171565820622e-11,0.0006969556291912102,0.0005110606594762618,0.00018580688680811758,7.237944804376428e-09,5.7470205273594255e-05,1.788544719858724e-09,3.0105681706235565e-17,2.5299836819929966e-15,1.2002285717295543e-17,5.334748352190548e-07,1.3566272516466787e-22,1.2495769848101819e-23,7.436634909091452e-10,5.2611309788869975e-22,1.4600230018544965e-16,3.980256110562213e-28,2.0348437728901959e-22,3.823932348118358e-24,3.0124168224225963e-22,5.609677970204167e-21,1.628480600704916e-29,2.3265187826129394e-28,9.72763953442671e-21,2.342621977393524e-16,2.7728471122016598e-08,2.0509426252290298e-10,7.296508453284137e-08,4.609447034442307e-09,3.456355166139606e-07,8.363131021537537e-07,7.655400152801347e-07,1.755686704642063e-10,2.2177008188383844e-10,5.790429158856534e-13,3.345725192286175e-13,1.636085604939666e-11,1.325885408132933e-08,2.5593364674236887e-10,7.450919309866149e-08,5.900086198771231e-10,9.192220365111853e-08,3.374852188122096e-20,1.4380035024064107e-12,2.130220067088098e-18,3.8389025372691595e-10,1.1764626905099735e-11,3.5046066102859138e-12,3.022192335098379e-14,1.670164728558951e-19,1.0639370180733834e-15,9.83033197336804e-11,4.44176713046396e-07,1.2970812808621217e-12,2.3785501835674206e-10,6.093091118455028e-10,1.3295224977583698e-12
4.4110332800418445e-05,0.5439249714792248,1.173259172091212e-09,6.871208496873194e-11,4.6601226839836495e-09,6.10697158536793e-08,0.0,0.0,1.2614608093341631e-06,1.412974348341384e-08,1.389951849256269e-08,3.84271244435553e-11,4.5405330891093183e-14,-7.795116500827155e-30,4.3490401982970414e-23,1.8575852228600897e-15,8.978269554935934e-12,2.8847470933256763e-08,1.0165088413212176e-26,6.563708939013396e-23,2.132591554730106e-25,-2.7548889659291933e-26,1.506907249935289e-16,2.1872832008457158e-17,6.686088389990251e-17,6.150981305167441e-23,9.686087649011839e-31,3.731893485428972e-22,1.59205113254592e-20,2.7271625070638176e-23,1.8364245847043854e-17,5.561517516698776e-25,1.587965809791655e-26,1.4232900909427355e-23,3.76,0.0,0.8698868932455021,0.9999406910331374,4.99027202534361e-07,1.6066423158209083e-11,0.0007113512274577477,0.0005216152196787556,0.00018964445540305046,7.2378824201178065e-09,5.747020244250422e-05,1.863209932227767e-09,3.141135360256729e-17,2.5309432228379258e-15,1.2250132021782012e-17,5.472875143239459e-07,1.4766584075985032e-22,1.360007019925506e-23,7.953531448237855e-10,5.732018374711441e-22,1.5304029254830327e-16,4.3324120902133435e-28,2.23517630238836e-22,4.2007887162175944e-24,3.309313979384888e-22,6.163918481473797e-21,1.772560744834536e-29,2.532358090670647e-28,1.0808638051774372e-20,2.39100166985929e-16,2.8886412997476524e-08,2.1431252248698793e-10,7.367273693531555e-08,4.655373085101432e-09,3.50274535642828e-07,8.685945515307025e-07,7.899658287251711e-07,1.795497758197581e-10,2.2651111074950014e-10,5.92952314621732e-13,3.423285753262379e-13,1.681531524454365e-11,1.368841034326706e-08,2.6959801469507685e-10,7.454530827230573e-08,5.979319857140175e-10,9.551767934233438e-08,3.562435538844647e-20,1.4782046682105118e-12,2.189690437158463e-18,3.876144775809182e-10,1.220801106147435e-11,3.6886433974221064e-12,3.054507223500654e-14,1.7167436610630043e-19,1.0935882674670138e-15,1.0229080433708794e-10,4.51636298964101e-07,1.34972108088182e-12,2.402275289119722e-10,6.427390158841795e-10,1.3842667716593052e-12
4.5003326396589704e-05,0.5439263632557434,1.1874508630388634e-09,6.957257011084977e-11,4.666937133440492e-09,6.31010537989245e-08,0.0,0.0,1.2948137156917838e-06,1.4781212032742123e-08,1.4561240451120865e-08,4.0380005675537336e-11,4.687966219630669e-14,-2.912567106955144e-28,4.417412177616933e-23,1.8642097291847415e-15,9.229079003924342e-12,3.002705109878365e-08,1.066017927826738e-26,6.97434926262532e-23,1.923337269849091e-25,-1.8908040158288005e-27,1.5076321338737612e-16,2.3032538424490393e-17,6.923010082367743e-17,6.603374355742907e-23,1.0456902246362017e-30,4.0346027928494243e-22,1.7208584821330734e-20,2.88681800797503e-23,1.960107424383633e-17,5.988917778444442e-25,1.7109889223577675e-26,1.5441069116321072e-23,3.76,0.0,0.8698724243481214,0.9999406424816911,5.111334668301048e-07,1.688619721129936e-11,0.0007257466046864952,0.0005321695533988133,0.00019348195425075796,7.23782003188345e-09,5.747019971086986e-05,1.9394014261269283e-09,3.2744775658123856e-17,2.5319027513833574e-15,1.2497968719430113e-17,5.611501865000373e-07,1.6045553625191245e-22,1.4776674917713778e-23,8.495028150180295e-10,6.234128888873895e-22,1.6026659368553457e-16,4.707644335030739e-28,2.450366823419818e-22,4.6056240965477634e-24,3.628255014350865e-22,6.75941174025412e-21,1.9260821953894033e-29,2.7516856757479106e-28,1.198424135365479e-20,2.4393755850344717e-16,3.0068040004642966e-08,2.2374058881041144e-10,7.4368619870406e-08,4.700563495964034e-09,3.5482690761340634e-07,9.013014915566205e-07,8.146260172425176e-07,1.8354240922582892e-10,2.3125686242903601e-10,6.069281716130406e-13,3.5011473820125874e-13,1.7271464867646092e-11,1.4122233499133372e-08,2.836168091284434e-10,7.457998457478686e-08,6.057072447319693e-10,9.917274894966126e-08,3.75626288168782e-20,1.5185549475985283e-12,2.2493814642710393e-18,3.9127670419565725e-10,1.2660478338547435e-11,3.878327279965435e-12,3.086439868004191e-14,1.7634954599560104e-19,1.1233496190915354e-15,1.063444037698957e-10,4.590352394804571e-07,1.4032339689864746e-12,2.4256197973666816e-10,6.771522786738532e-10,1.4400836945522042e-12
4.589631999276096e-05,0.5439277550141176,1.2015072389286043e-09,7.042550447305142e-11,4.6737096653670614e-09,6.515666601156466e-08,0.0,0.0,1.3283675348949573e-06,1.5449023544577495e-08,1.5239570382281455e-08,4.2385250068693543e-11,4.837155454422241e-14,-6.846540356422006e-29,4.485842856260745e-23,1.8709129628342152e-15,9.480984743992542e-12,3.123025676224555e-08,1.1168269044264107e-26,7.396201308367434e-23,1.899500289297841e-25,2.1681596149718523e-26,1.5083655380706505e-16,2.4225998358519296e-17,7.163782472094593e-17,7.079202384871512e-23,1.1272115408284408e-30,4.354896696811256e-22,1.8568762778173043e-20,3.051771769278603e-23,2.0894943885519706e-17,6.438857766410229e-25,1.8405157985810758e-26,1.6722494673038786e-23,3.76,0.0,0.8698579551322148,0.999940593646287,5.232572864224269e-07,1.772859259675674e-11,0.0007401417609352991,0.0005427236605526624,0.0001973193833661644,7.2377576397452e-09,5.747019688956742e-05,2.0171191709113388e-09,3.410594731615387e-17,2.5328622522997184e-15,1.2745800692775837e-17,5.750625804144986e-07,1.740659654028587e-22,1.602872615149303e-23,9.061773775054227e-10,6.768835005280604e-22,1.676822389161378e-16,5.106954731437008e-28,2.6811644710268635e-22,5.039850644791344e-24,3.970352590679607e-22,7.398245241439526e-21,2.08945485789441e-29,2.985087147544908e-28,1.3260582548498591e-20,2.487751289838244e-16,3.1273352001839303e-08,2.3337918269113833e-10,7.505311732256705e-08,4.745042713355998e-09,3.5929537699268773e-07,9.344259891771874e-07,8.395167272352103e-07,1.8754656740963235e-10,2.360073388749e-10,6.209710473441217e-13,3.5793136491266825e-13,1.7729321070817574e-11,1.4560252846706853e-08,2.979879150384611e-10,7.461336309717194e-08,6.13339087517632e-10,1.0288692648361409e-07,3.9564108532672244e-20,1.5590557530523142e-12,2.309295242700357e-18,3.9487895618605156e-10,1.3122072464901691e-11,4.073723673316544e-12,3.118007104307297e-14,1.8104217675361745e-19,1.1532221201502392e-15,1.1046361280505984e-10,4.663740190515296e-07,1.4576132610327385e-12,2.4485963571370963e-10,7.12550227794455e-10,1.4969714095834733e-12
4.678931358893222e-05,0.543929146754326,1.2154329804802535e-09,7.127115891145991e-11,4.680449020013624e-09,6.723632298049948e-08,0.0,0.0,1.3621186067694998e-06,1.6133244554738753e-08,1.5934568565403937e-08,4.444305408107971e-11,4.9881076896202944e-14,5.567036377686467e-29,4.5543495611301636e-23,1.87769441861351e-15,9.733969132006694e-12,3.245708730919373e-08,1.1689428609226312e-26,7.833589072630485e-23,2.0150598887326172e-25,-5.458054888949026e-27,1.509107408708204e-16,2.5453434103576817e-17,7.408428795151433e-17,7.57921328294288e-23,1.2133363523991111e-30,4.693403325356089e-22,2.0003333303034207e-20,3.222071777883876e-23,2.224730375304406e-17,6.9120083639879315e-25,1.9767393748204585e-26,1.8079961172614464e-23,3.76,0.0,0.869843485606196,0.999940544530556,5.353985642568232e-07,1.859370649099815e-11,0.0007545366962617793,0.0005532775410562517,0.0002011567427639345,7.237695243772826e-09,5.7470194040213514e-05,2.096363135924287e-09,3.549486801969197e-17,2.5338217305252105e-15,1.2993626353473766e-17,5.890244457115832e-07,1.8853203470881452e-22,1.7359430470752818e-23,9.654420544411912e-10,7.337539778148587e-22,1.7528825337288465e-16,5.5313672476614675e-28,2.9283384246923174e-22,5.5049183798810006e-24,4.336749208246709e-22,8.082562601155291e-21,2.263097670771322e-29,3.233161020746428e-28,1.4644057482370518e-20,2.5361263486744367e-16,3.250234885224884e-08,2.432290372269647e-10,7.572659996563968e-08,4.788834291911895e-09,3.636826100800282e-07,9.679603638695378e-07,8.646342315038935e-07,1.9156224875167517e-10,2.4076254259704494e-10,6.350814611409072e-13,3.6577878833988926e-13,1.8188900544309935e-11,1.5002399990429642e-08,3.127091841639721e-10,7.46455665420734e-08,6.208320711131244e-10,1.0665972988283572e-07,4.1629559388306005e-20,1.599708550642741e-12,2.3694339441560017e-18,3.9842318604211003e-10,1.359283637501256e-11,4.274898672564754e-12,3.149225249177385e-14,1.8575242866831088e-19,1.1832068553341821e-15,1.1464794045644413e-10,4.7365311849354973e-07,1.5128524612460798e-12,2.4712171556031e-10,7.489339334925185e-10,1.554928062510442e-12
4.768230718510348e-05,0.5439305384763475,1.2292326057891756e-09,7.210979478031156e-11,4.6871629517609375e-09,6.933980307778035e-08,0.0,0.0,1.3960633847580661e-06,1.6833939542714448e-08,1.6646294991144595e-08,4.65536161007134e-11,5.1408298735971047e-14,-2.4906594195945433e-28,4.622949169361276e-23,1.8845536253402767e-15,9.988016141880383e-12,3.370754212523717e-08,1.222373038717413e-26,8.295501540447984e-23,2.2843195062632166e-25,1.72903631641935e-26,1.5098576956503544e-16,2.6715067870548256e-17,7.656972954284563e-17,8.104166902386205e-23,1.3042308539508672e-30,5.050760266304778e-22,2.1514604932724112e-20,3.397766119184255e-23,2.365960964104009e-17,7.409046395846482e-25,2.1198544459217e-26,1.9516304170101044e-23,3.76,0.0,0.869829015778203,0.9999404951379383,5.475572242333658e-07,1.948163457432715e-11,0.0007689314107233562,0.0005638311948252559,0.0002049940324585034,7.2376328440338585e-09,5.74701912850177e-05,2.177133290497162e-09,3.691153721155796e-17,2.5347811960022197e-15,1.3241442558727213e-17,6.03035549624411e-07,2.0388940185098377e-22,1.8772062604480247e-23,1.027362404571572e-09,7.941676837395312e-22,1.8308564329861628e-16,5.981927882422902e-28,3.1926779688846787e-22,6.002315270239163e-24,4.728617270261951e-22,8.814563690846005e-21,2.4474385855065281e-29,3.496518686552885e-28,1.6141331972628154e-20,2.5844958826242284e-16,3.375503042468842e-08,2.532908964585721e-10,7.638942582858922e-08,4.831960947092566e-09,3.679911958581599e-07,1.0018971784142167e-06,8.899749236733184e-07,1.955894531895671e-10,2.4552247662818247e-10,6.492598951028394e-13,3.736573197826198e-13,1.8650220241954387e-11,1.5448608741870285e-08,3.27778445805028e-10,7.467670248559354e-08,6.281906204561271e-10,1.1049068097423059e-07,4.375974503324094e-20,1.6405148343658117e-12,2.4297997802147575e-18,4.0191127963751883e-10,1.4072812244149226e-11,4.481919086713432e-12,3.1801101241669935e-14,1.9048047509143682e-19,1.2133049283128327e-15,1.1889690918110958e-10,4.808730150004592e-07,1.5689452516551569e-12,2.49349394550967e-10,7.863042293332056e-10,1.613951801822676e-12
4.857530078127474e-05,0.5439319301801628,1.2429104761816942e-09,7.294166430447824e-11,4.693858348094772e-09,7.14668923145713e-08,0.0,0.0,1.4301984324529984e-06,1.7551170989464774e-08,1.737480937916997e-08,4.871713646852596e-11,5.2953289844080265e-14,1.156682442044866e-28,4.6916581323132676e-23,1.8914901446976074e-15,1.0243111243725468e-11,3.498162059500252e-08,1.2771247623030072e-26,8.76728049961863e-23,2.5644819529184925e-25,5.652789542652266e-26,1.5106163520440925e-16,2.8011121930271853e-17,7.909439454214845e-17,8.654835192621626e-23,1.4000680641744284e-30,5.427614608748608e-22,2.3104906689810276e-20,3.5789030022146107e-23,2.513332395915892e-17,7.9306590274142765e-25,2.270057674501515e-26,2.103441160411363e-23,3.76,0.0,0.8698145456561086,0.9999404454721227,5.597332090757658e-07,2.039247115514707e-11,0.0007833259043772636,0.0005743846217750823,0.0002088312524640969,7.23757044059312e-09,5.747018837246443e-05,2.259429603949421e-09,3.8355954334356016e-17,2.53574062838288e-15,1.3489255793606939e-17,6.170956750208868e-07,2.201744718988569e-22,2.026997287585298e-23,1.092004316927821e-09,8.582710371647117e-22,1.9107537824455264e-16,6.459704542094399e-28,3.4749925507230666e-22,6.533567286578533e-24,5.147159122598644e-22,9.596504725459184e-21,2.642914518735967e-29,3.775784343953297e-28,1.7759346883796192e-20,2.6328699277779844e-16,3.503139659254476e-08,2.6356551488263933e-10,7.704194072825056e-08,4.8744445884754325e-09,3.7222364687394506e-07,1.0362292325517605e-06,9.155353145029756e-07,1.996281821612918e-10,2.50287144504227e-10,6.635068060509591e-13,3.815672558788769e-13,1.9113297252361447e-11,1.5898815053556457e-08,3.4319351347880583e-10,7.470686524741019e-08,6.354190298788976e-10,1.143793054456546e-07,4.5955428323159907e-20,1.6814761134442107e-12,2.4903949838727584e-18,4.053450585111013e-10,1.4562041513240798e-11,4.694852459515801e-12,3.210677069464402e-14,1.9522649083880938e-19,1.2435174526752455e-15,1.2321005442562886e-10,4.880341821568307e-07,1.625885486041805e-12,2.5154380624300734e-10,8.246617255284423e-10,1.6740407786868068e-12
4.9468294377446e-05,0.5439333218657534,1.2564708025107948e-09,7.376701095526635e-11,4.7005413440337195e-09,7.361738407146415e-08,0.0,0.0,1.4645204197594152e-06,1.828499944176614e-08,1.8120171195650474e-08,5.09338174831904e-11,5.451612008275158e-14,3.9693223558115623e-28,4.760492494202739e-23,1.898503569361079e-15,1.0499241277889217e-11,3.62793221021995e-08,1.3332053059685525e-26,9.251408566490435e-23,2.8988297000772867e-25,-1.931313833683322e-26,1.511383334566669e-16,2.934181875035591e-17,8.165853361122161e-17,9.232002359850183e-23,1.5010259066154123e-30,5.824622995293149e-22,2.4776588176258014e-20,3.76553079764859e-23,2.6669915567309108e-17,8.477536719587005e-25,2.4275476067896643e-26,2.263722430213711e-23,3.76,0.0,0.869800075247528,0.9999403955363797,5.719264782635386e-07,2.132630929973103e-11,0.0007977201772805654,0.0005849378218208738,0.00021266840279475304,7.2375080335136985e-09,5.747018535067033e-05,2.3432520455885544e-09,3.9828118830474115e-17,2.5367000314743246e-15,1.3737064806005094e-17,6.312046185182437e-07,2.374244044084484e-22,2.185657529490081e-23,1.1594340038199182e-09,9.262135199386777e-22,1.99258423202993e-16,6.965787266726711e-28,3.7761117726347987e-22,7.10023848042552e-24,5.593607119418444e-22,1.0430698363201676e-20,2.849971440946008e-29,4.071595126888343e-28,1.9505324021302583e-20,2.681246584426207e-16,3.633144723379267e-08,2.740536569010186e-10,7.768447874053798e-08,4.916306355199288e-09,3.76382400512036e-07,1.0709495557418699e-06,9.413120278048377e-07,2.0367843854074924e-10,2.5505655024417114e-10,6.778226269507117e-13,3.895088794416106e-13,1.9578148680640403e-11,1.6352956945498426e-08,3.589521920197147e-10,7.473613768695196e-08,6.425214652772879e-10,1.1832513281453384e-07,4.821737157022059e-20,1.722593901144352e-12,2.55122179334349e-18,4.0872628234901935e-10,1.506056491847324e-11,4.913767090520876e-12,3.240940966794439e-14,1.999906512094785e-19,1.2738455441791313e-15,1.275869241290112e-10,4.95137089953393e-07,1.6836671833953289e-12,2.537060443138406e-10,8.640068236170856e-10,1.735193146990808e-12
5.036128797361726e-05,0.5439347135331014,1.2699176501554475e-09,7.458606975132383e-11,4.7072174025044e-09,7.579107888191104e-08,0.0,0.0,1.4990261198084353e-06,1.9035483564245055e-08,1.8882439665900478e-08,5.3203863395068177e-11,5.609685929834543e-14,-6.995242405514582e-28,4.8294679054081064e-23,1.9055935214095517e-15,1.0756394359561198e-11,3.7600646031907255e-08,1.3906218076435672e-26,9.768619541966795e-23,2.9761733182172073e-25,-4.616191448037644e-26,1.512158603302695e-16,3.070738111688391e-17,8.426240277331188e-17,9.836465002805883e-23,1.6072570171403602e-30,6.242451668230745e-22,2.6532019656920428e-20,3.957698062562698e-23,2.827085976264601e-17,9.05037276449676e-25,2.592524682182974e-26,2.432773639914319e-23,3.76,0.0,0.8697856045598273,0.9999403453334867,5.841370065660859e-07,2.228324093072028e-11,0.0008121142294901645,0.0005954907948775102,0.00021650548346433543,7.237445622857066e-09,5.747018264582102e-05,2.4286005847100472e-09,4.1328030142083286e-17,2.537659439855829e-15,1.3984858643017813e-17,6.453621891568242e-07,2.556771142322129e-22,2.353534666154355e-23,1.2297179953047675e-09,9.981476785213292e-22,2.076357406817445e-16,7.501288254803189e-28,4.096885415942087e-22,7.70393103461814e-24,6.069223663209684e-22,1.1319513782183548e-20,3.069064386305148e-29,4.384601118330669e-28,2.1386771116273455e-20,2.729608870479082e-16,3.765518223323413e-08,2.847560965106373e-10,7.831736257457918e-08,4.957566643561311e-09,3.804698202238605e-07,1.1060514011886157e-06,9.673017971597857e-07,2.0774022656396387e-10,2.598306983260845e-10,6.922077640806571e-13,3.9748245851309865e-13,2.0044791596606688e-11,1.6810974445909003e-08,3.750522826686951e-10,7.476459246235375e-08,6.495019662047069e-10,1.2232769640173123e-07,5.054633684381836e-20,1.7638697097073303e-12,2.6122824447221236e-18,4.1205665095555707e-10,1.5568422524198476e-11,5.138732049940666e-12,3.270916254272704e-14,2.047731314538533e-19,1.3042903172122132e-15,1.3202707839841722e-10,5.021822048009933e-07,1.7422845236310142e-12,2.558371639910156e-10,9.043397277255572e-10,1.7974070635736276e-12
