Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234)
1.0151431331730229e-19,0.7988193008277262,1.693609964266813e-23,7.55942344121049e-24,1.707992636501135e-35,1.1042969571664073e-35,0.0,0.0,1.17266731623105e-18,1.2089694520537992e-33,7.174173273827008e-46,8.478431170771013e-65,1.7923820477303018e-48,1.0164431779662974e-92,3.8186585700703925e-73,9.206898978632609e-72,4.6860396249988605e-73,1.8940616458259186e-32,7.79242274684734e-101,7.516373918971165e-62,3.061835749355815e-97,1.4153272934504522e-114,1.5128938643088467e-75,2.652181980718259e-82,6.491287334082424e-52,1.1639383179791052e-103,5.75335263555571e-104,1.9382198013665118e-118,1.740551737658222e-157,1.2963826363224331e-126,7.059340559539418e-51,1.8478085407070323e-134,1.6721436571507434e-112,8.684442222138854e-134,3.76,0.0,0.7185124052077326,0.9999999999996042,5.930597639237931e-48,1.8105927965939045e-103,1.258363220897988e-14,7.761430499929983e-15,2.1577095457308853e-15,2.6644921633189205e-15,3.9576014896960216e-13,7.768066735853756e-30,1.3611433285819856e-46,7.168214312035958e-29,1.5238521452154112e-37,8.890095896340344e-32,3.009210428495149e-77,3.5724781348085665e-75,4.004389811802495e-34,3.428218157991529e-77,1.7533650867990655e-35,4.682216137004636e-93,3.150426940506053e-75,1.7838727975609307e-78,3.178330693229868e-77,2.0471077726348952e-75,3.109918574559461e-94,2.6321050448628526e-93,3.7029558489299122e-90,3.344091258603893e-37,1.8940616458259192e-32,4.3033989033567795e-48,8.974997732132517e-19,2.7518447911036416e-19,3.002222307632922e-30,1.6737832026799742e-43,2.2817366142033008e-30,5.14906514244326e-31,6.256666644525574e-31,5.502327521182131e-32,5.987815169744214e-31,1.2228349021867205e-43
2.031168232578168e-19,0.798819300827728,3.388691940161608e-23,1.5125414583897606e-23,6.836421807240299e-35,4.420066365661009e-35,0.0,0.0,2.3463534572366335e-18,4.839028473534438e-33,5.743700823953779e-45,1.357653645994721e-63,1.4349954834033916e-47,3.256529996717564e-91,6.116964969307259e-72,1.4743207572585694e-70,7.504037918794454e-72,7.581182651551633e-32,4.995251915388208e-99,1.2040193824084928e-60,1.9627583086463416e-95,1.8145853507985504e-112,2.4234475561327438e-74,8.49746029993619e-81,5.196976848560476e-51,7.462315474434622e-102,3.688626082099926e-102,2.4855276965690572e-116,8.932341162830872e-155,1.6624946659647337e-124,5.651764829690749e-50,4.740792350783434e-132,2.144690355000777e-110,2.2281062279266672e-131,3.76,0.0,0.7185124052077201,0.9999999999992081,4.748084236519141e-47,1.1602923924174834e-101,2.51781972000698e-14,1.552960420646486e-14,4.317293730531878e-15,5.331299263072708e-15,7.918641380727066e-13,3.109251111002004e-29,1.0897422962943001e-45,2.869153814770276e-28,6.099379853555531e-37,3.5583551846606977e-31,9.644572088533969e-76,1.1449854941937185e-73,1.6027994990238988e-33,1.0987499195731723e-75,7.018029749501982e-35,3.001392693772278e-91,1.0097173478294895e-73,5.717343535986502e-77,1.0186605497435684e-75,6.5610162365164776e-74,1.9935190120771865e-92,1.6872311357933055e-91,2.3736675768549834e-88,1.3385081473355162e-36,7.581182651551637e-32,3.4453373248404664e-47,1.7957793029603177e-18,5.506080411673926e-19,1.201671324758019e-29,1.340044300864416e-42,9.132892833991453e-30,2.0609679421002744e-30,2.504297192180648e-30,2.2023649563117554e-31,2.3966865374574734e-30,9.790115332954114e-43
4.063218431388459e-19,0.7988193008277318,6.778857653148922e-23,3.02573968717709e-23,2.7354592912721237e-34,1.7686028115964777e-34,0.0,0.0,4.6937257392458646e-18,1.936241702060319e-32,4.596706287754855e-44,2.1731300016995013e-62,1.148432511466537e-46,1.0427161528554107e-89,9.792838804238557e-71,2.3598872477853703e-69,1.2011563210811535e-70,3.033460556305704e-31,3.1995562805452585e-97,1.9275513901689973e-59,1.2571852417700808e-93,2.3245700665115328e-110,3.879772310845796e-73,2.7208650038958964e-79,4.1591609473248693e-50,4.780081352079937e-100,2.362796479078907e-100,3.184426705446265e-114,4.578669727675033e-152,2.1299953459532574e-122,4.523129551716616e-49,1.2149762309754986e-129,2.747988840034973e-108,5.710218681217912e-129,3.76,0.0,0.7185124052076949,0.9999999999984158,3.799910537005535e-46,7.430716967479722e-100,5.036732718224882e-14,3.106595162032287e-14,8.636462100196349e-15,1.0664913461728168e-14,1.5840721158739394e-12,1.2441054431483832e-28,8.721250319873162e-45,1.1480352500133248e-27,2.440546421953011e-36,1.4238055713072016e-30,3.08868086694257e-74,3.6668239444522843e-72,6.4132857407265e-33,3.518754200377451e-74,2.8081260413214665e-34,1.9224204301094197e-89,3.2336267726106964e-72,1.8309832126335895e-75,3.2622674405751283e-74,2.1011699761951681e-72,1.2768677968960644e-90,1.080687512992193e-89,1.5203565514966272e-86,5.355777265813683e-36,3.0334605563057085e-31,2.7573175892738874e-46,3.5923383624471685e-18,1.1014551652618937e-18,4.8082505483474564e-29,1.0724427102508246e-41,3.654346747936508e-29,8.246556303622215e-30,1.0020450766757861e-29,8.812328537672622e-31,9.58986797774227e-30,7.835067984045433e-42
8.12731882900904e-19,0.7988193008277391,1.3559196123914433e-22,6.052136145751372e-23,1.0943619054902721e-33,7.07556709226761e-34,0.0,0.0,9.388470303256582e-18,7.746227613111e-32,3.678063431655114e-43,3.477715514298483e-61,9.189204967393463e-46,3.337695948098548e-88,1.5673106241721517e-69,3.7765990438307375e-68,1.922258509357349e-69,1.2135817503433649e-30,2.0485469355798172e-95,3.0849788208359425e-58,8.04925378975915e-92,2.9766678770109657e-108,6.209443969816734e-72,8.709453335861283e-78,3.3279606816150913e-49,3.060596563409642e-98,1.5128543290323343e-98,4.077956026789626e-112,2.3456396037696356e-149,2.727676254191369e-120,3.6191908649022933e-48,3.1120471948154488e-127,3.5192093383863035e-106,1.4626187384626192e-126,3.76,0.0,0.7185124052076445,0.9999999999968314,3.040505941572687e-45,4.75721030198378e-98,1.0074558714660348e-13,6.213864645119194e-14,1.727479883977522e-14,2.1332141855630618e-14,3.1684880698564997e-12,4.977231885689932e-28,6.978325319088269e-44,4.59288855182598e-27,9.763774872310257e-36,5.696149413467671e-30,9.887648863657933e-73,1.1738431106375627e-70,2.565731905660908e-32,1.1264422412643703e-72,1.123433271365662e-33,1.230838599174964e-87,1.0351657366595741e-70,5.861440484521514e-74,1.0443343404147541e-72,6.726376663170918e-71,8.175205307623801e-89,6.919151938814009e-88,9.734153362387163e-85,2.1426606048486015e-35,1.2135817503433682e-30,2.2062732536595435e-45,7.18545648139174e-18,2.2031494133726725e-18,1.9236133137558996e-28,8.581171108229828e-41,1.461976655911321e-28,3.299159505074101e-29,4.008832799178327e-29,3.525505238821073e-30,3.836571645101344e-29,6.269244927902665e-41
1.62555196242502e-18,0.7988193008277538,2.7119901244609e-22,1.2104929066898428e-22,4.3778044247768514e-33,2.830460543432782e-33,0.0,0.0,1.8777959431247047e-17,3.0987432241711625e-31,2.942730137009222e-42,5.564910904983177e-60,7.352062004918418e-45,1.0682243223792298e-86,2.508064360438296e-68,6.043182174868989e-67,3.075940649493121e-68,4.854722089543916e-30,1.3113361128470772e-93,4.9366835088306335e-57,5.15257220733027e-90,3.8109174364822377e-106,9.936565860628971e-71,2.7874548005014015e-76,2.6626213439452285e-48,1.959212156544298e-96,9.684394911069374e-97,5.2209935993736327e-110,1.201316045670681e-146,3.492246744712919e-118,2.8956276131083447e-47,7.96902849865198e-125,4.5057298307584384e-104,3.745332149444773e-124,3.76,0.0,0.7185124052075437,0.9999999999936626,2.432635989904409e-44,3.0451114250474175e-96,2.0150210707529942e-13,1.2428403612554223e-13,3.4551472319932715e-14,4.266659862980166e-14,6.337319971342001e-12,1.9910547886039805e-27,5.583190337580571e-43,1.8373049393997267e-26,3.9058278061230774e-35,2.2786452052781492e-29,3.1646669846437453e-71,3.7570332241004333e-69,1.026376290856131e-31,3.6053207619940427e-71,4.4940988250856366e-33,7.878933852518731e-86,3.313178763298343e-69,1.87602810641448e-72,3.3425240470815514e-71,2.15286185789653e-69,5.23317207351059e-87,4.429138026434579e-86,6.231097286725256e-83,8.571347574552916e-35,4.854722089543944e-30,1.7651862951558826e-44,1.437169271916437e-17,4.406537909281335e-18,7.695079488117456e-28,6.865588726424537e-40,5.848382570813892e-28,1.3197712064795613e-28,1.603663627404128e-28,1.410316868079224e-29,1.5347535573177658e-28,5.015872208180477e-40
3.2511921214732528e-18,0.7988193008277832,5.42414242026523e-22,2.4210514925186505e-22,1.7511934525965405e-32,1.1322329770753148e-32,0.0,0.0,3.755693768710408e-17,1.239547727245221e-30,2.3542958742653125e-41,8.904310349211703e-59,5.881928841127674e-44,3.418582264719255e-85,4.0132038329545715e-67,9.669590692607669e-66,4.921767565441104e-67,1.9419678597798587e-29,8.393404143670918e-92,7.899267579919981e-56,3.2979869041021457e-88,4.8784821700594924e-104,1.5899697573031388e-69,8.920543012345814e-75,2.1301982034528673e-47,1.2540335237800974e-94,6.198693551043802e-95,6.683646389256269e-108,6.151631713889007e-144,4.470602199571719e-116,2.316612068686403e-46,2.0403516881174372e-122,5.768065113491448e-102,9.589368111229601e-122,3.76,0.0,0.7185124052073422,0.9999999999873249,1.9462016230155996e-43,1.9490306605228354e-94,4.030151469326378e-13,2.4857481552469155e-13,6.910481928424668e-14,8.533551212360827e-14,1.2674983748394523e-11,7.9645432359695e-27,4.466764314967763e-42,7.349518786920958e-26,1.562394694283496e-34,9.114951722402113e-29,1.0127925447267518e-69,1.202368287323436e-67,4.105672232712112e-31,1.1538155553023252e-69,1.7977126836864564e-32,5.043019108691904e-84,1.0603209603659928e-67,6.003877460728824e-71,1.0697123757572451e-69,6.889832137062213e-68,3.349563183753871e-85,2.8349302227099456e-84,3.988298843348268e-81,3.428684632570813e-34,1.9419678597798812e-29,1.4122161188602965e-43,2.874416519424357e-17,8.813314899847082e-18,3.0781570460567022e-27,5.49273173055325e-39,2.3394482209899437e-27,5.279299643077197e-28,6.414915533927446e-28,5.641497022608469e-29,6.139264033375026e-28,4.0128882810033814e-39
6.502472439569718e-18,0.7988193008278418,1.084849209853552e-21,4.8421686705738525e-22,7.004919734979256e-32,4.5290455633996206e-32,0.0,0.0,7.511489419832258e-17,4.95829178589478e-30,1.883481409692949e-40,1.4247258914486796e-57,4.705654786567481e-43,1.0939923607404345e-83,6.421389044768135e-66,1.5471745186961634e-64,7.875040953728119e-66,7.768029517975209e-29,5.372053529763263e-90,1.263928732697173e-54,2.110826688214685e-86,6.2448000263054794e-102,2.5440558533222778e-68,2.8546838025372917e-73,1.704199020656401e-46,8.026255520357258e-93,3.967381767576591e-93,8.555563531447569e-106,3.149865300053918e-141,5.722709671575406e-114,1.853333653566281e-45,5.223660898237653e-120,7.383591216474193e-100,2.4550477045577522e-119,3.76,0.0,0.7185124052069392,0.9999999999746495,1.5569989622348815e-42,1.2474310602033817e-92,8.060412266471003e-13,4.97156374524785e-13,1.3821151322887053e-13,1.7067333889307967e-13,2.5350311198825646e-11,3.185882112939338e-26,3.573496273247448e-41,2.9398673067660006e-25,6.249705908113284e-34,3.6460548771807244e-28,3.2410947501571455e-68,3.847766779565028e-66,1.642302312461846e-30,3.6923904791105416e-68,7.190997069639588e-32,3.2276927098343777e-82,3.3931930941646135e-66,1.9213348065306467e-69,3.4232471297197476e-68,2.204854160705583e-66,2.1438270272767158e-83,1.8144455562448972e-82,2.552638190361191e-79,1.3715066274753598e-33,7.768029517975386e-29,1.1297997325159443e-42,5.748911014253776e-17,1.762686887597226e-17,1.231287868815677e-26,4.394289686274882e-38,9.357983271408421e-27,2.1117628219159646e-27,2.5660184190037653e-27,2.2566447175323765e-28,2.4557555723842828e-27,3.2103868293251413e-38
1.3005033075762647e-17,0.7988193008279594,2.169737180172242e-21,9.684403052274605e-22,2.8019991245115443e-31,1.811653863786426e-31,0.0,0.0,1.5023080721877726e-16,1.9833368898919107e-29,1.5068030172633407e-39,2.2795904227393894e-56,3.764568540605556e-42,3.500873053022325e-82,1.0274503901039696e-64,2.4755114594145366e-63,1.260024483580441e-64,3.107243445736745e-28,3.4382046472315433e-88,2.0223227114485762e-53,1.3509736372365832e-84,7.993609040999286e-100,4.070601119086753e-67,9.13516429414151e-72,1.3633754086912073e-45,5.13694485373292e-91,2.5391940890333097e-91,1.095143986046861e-103,1.6127909979931545e-138,7.325290268932636e-112,1.4826845323949303e-44,1.3373041871036993e-117,9.45129630810466e-98,6.285143014985702e-117,3.76,0.0,0.718512405206133,0.9999999999492988,1.2456150841521545e-41,7.983729064858427e-91,1.6120933860751693e-12,9.943194933321513e-13,2.764249011821018e-13,3.4134899155945497e-13,5.070096568499223e-11,1.274365809870978e-25,2.8588309492353205e-40,1.175958869267139e-24,2.4999077777052885e-33,1.4584367939614535e-27,1.0371757128060647e-66,1.2313154927610154e-64,6.56927612859349e-30,1.1815938884530219e-66,2.8764281150829278e-31,2.0657747020285445e-80,1.085848355857185e-64,6.148421885736998e-68,1.0954659054641409e-66,7.055705925352212e-65,1.37208341452278e-81,1.161274032108521e-80,1.6337290841126817e-77,5.486121286494049e-33,3.107243445736885e-28,9.038505269139135e-42,1.1497900003166927e-16,3.5253976808197365e-17,4.925201574775408e-26,3.515473469160366e-37,3.7432313853764415e-26,8.447137221706396e-27,1.0264178084939749e-26,9.026670668831572e-28,9.823122187087394e-27,2.568339940401985e-37
2.6010154348148505e-17,0.7988193008281944,4.339585259467977e-21,1.9368871918037537e-21,1.1208075322119648e-30,7.2467899901056265e-31,0.0,0.0,3.004626332517573e-16,7.933387910588317e-29,1.2054495779147211e-38,3.64736789773327e-55,3.011672757606636e-41,1.1203102341877193e-80,1.643965889378951e-63,3.960844831482368e-62,2.0160564075530454e-63,1.2429037240274897e-27,2.2004830023776336e-86,3.2357457377748175e-52,8.646472849964317e-83,1.0232105858458871e-97,6.513141942796523e-66,2.923280793165323e-70,1.0907068179304608e-44,3.287690194058334e-89,1.6251065772608758e-89,1.4018049428757948e-101,8.257654859338421e-136,9.376526391638173e-110,1.186154685555858e-43,3.423563184361482e-115,1.2097851251549672e-95,1.6090269154953136e-114,3.76,0.0,0.7185124052045208,0.9999999998985973,9.96499790927558e-41,5.109648356365343e-89,3.2241977049278803e-12,1.9886457341756007e-12,5.528516773444988e-13,6.827002934019358e-13,1.0140227299854277e-10,5.097489175946161e-25,2.2870783344139105e-39,4.703859274734413e-24,9.999681844269521e-33,5.83377690466126e-27,3.3190030057473698e-65,3.940257780497324e-63,2.6277238587639245e-29,3.7811468809662275e-65,1.1505771194949466e-30,1.3221122634159486e-78,3.474757255191213e-63,1.9675191295709007e-66,3.5055339372794658e-65,2.2578535165961622e-63,8.781443124473273e-80,7.432246299276905e-79,1.0455996494846762e-75,2.1944908517254746e-32,1.242903724027602e-27,7.230847271790184e-41,2.2995877978010464e-16,7.050819259254655e-17,1.9700906484818993e-25,2.8123954616566792e-36,1.497300168734613e-25,3.378872078693561e-26,4.1056921135575626e-26,3.6106866120801776e-27,3.929268837307771e-26,2.0546841347411238e-36
5.202039689292023e-17,0.7988193008286647,8.679569972691508e-21,3.873781005900928e-21,4.48325898391193e-30,2.8988335094044604e-30,0.0,0.0,6.009262852860001e-16,3.1733632342758917e-28,9.643625411872724e-38,5.83580729042947e-54,2.4093454408976577e-40,3.585180361347231e-79,2.6304851822498087e-62,6.337376103240922e-61,3.2257171566093006e-62,4.971627731566264e-27,1.4083280062643332e-84,5.1772167304131954e-51,5.534095548900559e-81,1.309807391047201e-95,1.0421583432180365e-64,9.354543937182236e-69,8.725680732525717e-44,2.7802510877265953e-87,1.3742788672018425e-87,2.5852964122411898e-99,6.225073608458257e-133,1.7292850519465273e-107,9.48926597551908e-43,1.894115481935289e-112,2.710729738627206e-93,8.903571505432074e-112,3.76,0.0,0.7185124052012962,0.9999999997971944,7.972050947053208e-40,3.2702078742062663e-87,6.448406342619598e-12,3.977298228777366e-12,1.1057052306930308e-12,1.3654028831258191e-12,2.0280488099051382e-10,2.0390008632475512e-24,1.829668101847684e-38,1.8815483929879097e-23,3.99988280786177e-32,2.333516741644845e-26,1.2304535839896503e-63,1.4607711853726302e-61,1.0510922501910818e-28,1.40178415852837e-63,4.602320352851865e-30,9.781972321100332e-77,1.2881962499075798e-61,7.2941811801061166e-65,1.2996061931237707e-63,8.370537000096065e-62,6.497166363237187e-78,5.4989299726958176e-77,7.736126166389798e-74,8.778235135256028e-32,4.9716277315671626e-27,5.784695188221086e-40,4.59918339157665e-16,1.4101662384084077e-16,7.880382620112469e-25,2.2499230409362452e-35,5.989215897640643e-25,1.351552271988081e-25,1.6422810195116807e-25,1.4442783015300772e-26,1.5717115137256194e-25,1.6437521672752035e-35
1.0404088198246366e-16,0.798819300829605,1.7360693617655918e-20,7.747568797873787e-21,1.7933198367592445e-29,1.1596229915183411e-29,0.0,0.0,1.2018535892276172e-15,1.2693469075750441e-27,7.714912056208444e-37,9.337306834053168e-53,1.9274793502312047e-39,1.1473579402994391e-77,4.20914873657888e-61,1.0139829366460548e-59,5.161202042410383e-61,1.9886537748906348e-26,9.013425909771977e-83,8.283565693721185e-50,3.5421454127967794e-79,1.676706727397413e-93,1.667601744223567e-63,2.993461481950835e-67,6.980555421807639e-43,1.7861278264821088e-85,8.828831052764962e-86,3.3171025082359736e-97,3.1965661243113134e-130,2.2188010265073693e-105,7.591424580732641e-42,4.859172137633977e-110,3.481367225939991e-91,2.284124579450448e-109,3.76,0.0,0.7185124051948472,0.9999999995943887,6.377696565719926e-39,2.0929569086823536e-85,1.2896823617948214e-11,7.95460326964037e-12,2.2114123414850455e-12,2.730808006729275e-12,4.0561007043393917e-10,8.156013883260704e-24,1.4637366620694728e-37,7.526202326553267e-23,1.599955075931091e-31,9.334079198185615e-26,3.95429908297416e-62,4.694468273959694e-60,4.204374615855345e-28,4.504903016882166e-62,1.840930618455739e-29,6.300091564875999e-75,4.1398656675521226e-60,2.3441252401172852e-63,4.176534408805853e-62,2.6900325450163775e-60,4.184508128939474e-76,3.5415927529427696e-75,4.982462213702682e-72,3.51149804297156e-31,1.9886537748913542e-26,4.6277633359279566e-39,9.198374574355444e-16,2.8203348505581263e-16,3.1521570444838624e-24,1.7999410966894393e-34,2.3956893984002663e-24,5.406215988987745e-25,6.5691324115375695e-25,5.777120421767077e-26,6.286853902908833e-25,1.3150036560134776e-34
2.0808185216155055e-16,0.7988193008314853,3.472755778156693e-20,1.5495145036934762e-20,7.173395610860075e-29,4.639199822238586e-29,0.0,0.0,2.403708196603377e-15,5.077390856869576e-27,6.171934673685301e-36,1.4939703857484093e-51,1.541984844924494e-38,3.6721703142961797e-76,6.735802256904042e-60,1.622377593685118e-58,8.258076826089682e-60,7.954621385453811e-26,5.768727010821165e-81,1.3253720527553825e-48,2.2673764076395817e-77,2.1465650015351313e-91,2.668626741899263e-62,9.57908963065622e-66,5.5844492479833904e-42,1.1431923007232332e-83,5.6507956525558785e-84,4.2459860755201506e-95,1.6367121253186822e-127,2.8401705625421733e-103,6.073145030908163e-41,1.2439804709300783e-107,4.456274206670485e-89,5.84751131237339e-107,3.76,0.0,0.7185124051819491,0.9999999991887772,5.102235192142725e-38,1.3395177399706008e-83,2.5793658168386166e-11,1.5909213558004236e-11,4.422826579448879e-12,5.461618030558956e-12,8.112203431587507e-10,3.2624076749761605e-23,1.1709902128705584e-36,3.0104821922649933e-22,6.399823719326078e-31,3.7336343432226394e-25,1.2655461297451377e-60,1.5024317314731603e-58,1.681751130732134e-27,1.4417632484752535e-60,7.363728247159088e-29,4.0329888088420596e-73,1.324935069977789e-58,7.502210565895483e-62,1.336671092061113e-60,8.609260943640574e-59,2.6787030043462454e-74,2.2671422701969044e-73,3.1895120333953804e-70,1.4047597294446122e-30,7.954621385459565e-26,3.702213922123458e-38,1.8396756920823387e-15,5.640672023592906e-16,1.26086361003972e-23,1.4399539353952204e-33,9.582763630693916e-24,2.162487791808112e-24,2.6276546195575153e-24,2.310849533631077e-25,2.5147430430796476e-24,1.0520036591241784e-33
4.1616379251972433e-16,0.7988193008352462,6.947975360462026e-20,3.099030013552755e-20,2.8694485190520293e-28,1.856244444634087e-28,0.0,0.0,4.807417409325002e-15,2.0309569871324755e-26,4.937550291285179e-35,2.390353903036017e-50,1.2335886870088088e-37,1.175492288130987e-74,1.07809904949343e-58,2.5958166735760034e-57,1.3213397806398645e-58,3.181850548447823e-25,3.6921485863876055e-79,2.120596606682069e-47,1.4516337237920504e-75,2.74857038790365e-89,4.271279979864445e-61,3.0653113923568365e-64,4.4675622845521855e-41,7.316458994195196e-82,3.6165172235871104e-82,5.4348914816932224e-93,8.380269582649521e-125,3.6355447707109735e-101,4.858519205161691e-40,3.1846962361317887e-105,5.7040396477754605e-87,1.4970129216714052e-104,3.76,0.0,0.7185124051561531,0.9999999983775547,4.0819083156710365e-37,8.573221183473962e-82,5.158732726838496e-11,3.181843496128327e-11,8.845655120895745e-12,1.0923237184709551e-11,1.6224404639604395e-09,1.304963522818251e-22,9.367925411469411e-36,1.204192737812909e-21,2.559929778872457e-30,1.493454444179451e-24,4.049769635430219e-59,4.807804871112375e-57,6.727008382678103e-27,4.613668312402964e-59,2.945493108493565e-28,2.5811350604306116e-71,4.2398129454455533e-57,2.4007201286389158e-60,4.27737126503689e-59,2.754976846101012e-57,1.714384631898059e-72,1.450983536250232e-71,2.0413059893428927e-68,5.620317656975835e-30,3.181850548452426e-25,2.9617730458327025e-37,3.679352153740068e-15,1.1281346164603849e-15,5.0434559683153085e-23,1.1519635594803843e-32,3.8331066264176383e-23,8.649954087700544e-24,1.0510621694063059e-23,9.243400238726299e-25,1.0058974434663451e-23,8.416031657215109e-33
6.242457328778981e-16,0.7988193008390072,1.0425041692220735e-19,4.6485457854601314e-20,6.0977099271125825e-28,3.9453480797266265e-28,0.0,0.0,7.211126620016731e-15,4.315783999342155e-26,1.411831051342935e-34,8.79809113639366e-50,3.5272936393570744e-37,5.517531405283861e-74,4.110703705714634e-58,9.565887556035376e-57,4.881369776668912e-58,6.761434700179007e-25,2.1069371585840798e-78,8.084775804391146e-47,8.283696021668124e-75,1.8310587975398878e-88,1.628605508581363e-60,1.434021260465904e-63,1.2774439400176633e-40,3.6307893177619833e-81,1.7946947696679315e-81,2.9971932071879725e-92,6.214256920176535e-124,2.006968094864631e-100,1.3892332219325072e-39,1.7187065785742543e-104,2.9430859711190127e-86,8.078424836121732e-104,3.76,0.0,0.7185124051303571,0.9999999975663326,1.1671902771639047e-36,4.792561137993732e-81,7.738099636750665e-11,4.772765719111348e-11,1.326848372786181e-11,1.6384855445351525e-11,2.433660160114416e-09,2.773047801061936e-22,2.678641465955248e-35,2.5589090405698483e-21,5.439850570882118e-30,3.1735913726363795e-24,1.7903628246942248e-58,2.1254821297382097e-56,1.4294897008546082e-26,2.0396569686894897e-58,6.259174917369612e-28,1.381378002586312e-70,1.8743786452384394e-56,1.0613344034127762e-59,1.89098333393281e-58,1.2179475226444368e-56,9.175084362898511e-72,7.765408192971411e-71,1.0924711326036012e-67,1.1945331484583474e-29,6.76143470019217e-25,8.469397531669973e-37,5.51902860776194e-15,1.6922020100556182e-15,1.0717344824387234e-22,3.2938986451994556e-32,8.145352277533779e-23,1.8381154405637173e-23,2.2335073003890293e-23,1.9642226118559365e-24,2.1375321298451326e-23,2.4064872152656762e-32
8.323276732360719e-16,0.7988193008427681,1.3903954773363072e-19,6.198061819416621e-20,1.0402182432214212e-27,6.731600963903586e-28,0.0,0.0,9.614835828678566e-15,7.362220121493547e-26,2.9779609965368437e-34,2.23138666429242e-49,7.4400855586111974e-37,1.720262676016352e-73,1.1062530233490169e-57,2.4312763485621244e-56,1.2460441077986574e-57,1.153421544777703e-24,8.243154066233558e-78,2.1752688301992667e-46,3.2415659227683098e-74,7.920817069597607e-88,4.3828280280947894e-60,4.6262574798747914e-63,2.694499842198057e-40,1.5359612020308787e-80,7.59223001296607e-81,1.520735894497256e-91,3.822496900905921e-123,1.0206427041357764e-99,2.9302958797895796e-39,1.168816085491036e-103,1.6055470817867006e-85,5.494189383281574e-103,3.76,0.0,0.718512405104561,0.999999996755111,2.461979785758536e-36,1.814236594952124e-80,1.0317466546575123e-10,6.363688024749472e-11,1.7691312400347055e-11,2.1846472812485022e-11,3.2448794316209032e-09,4.7304936271611e-22,5.650031004541996e-35,4.3651967850035876e-21,9.27974445477052e-30,5.413774413116262e-24,6.118162511547812e-58,7.263356319818789e-56,2.4385418468604052e-26,6.970069533224259e-58,1.0677419018404664e-27,5.219881582343303e-70,6.405266790687345e-56,3.6268716360431965e-59,6.462010682505471e-58,4.162061252706154e-56,3.4670346157672233e-71,2.934353309932814e-70,4.128175222342542e-67,2.0380919033172373e-29,1.1534215447804796e-24,1.786550421072465e-36,7.358705054147956e-15,2.2562693831449916e-15,1.8282530128958914e-22,6.947791359757317e-32,1.38950132872962e-22,3.1356088857588423e-23,3.810100846666288e-23,3.350732662568171e-24,3.646378302064116e-23,5.07603157723843e-32
1.2484915539524194e-15,0.7988193008502901,2.086611514316846e-19,9.297094502346085e-20,2.153711093089281e-27,1.3941421329267515e-27,0.0,0.0,1.4422254241238207e-14,1.5242542315119003e-25,8.133736783006518e-34,7.80326858264275e-49,2.0321188722152366e-36,8.479626678584046e-73,4.476782540168281e-57,8.551551881353804e-56,4.4340866461912854e-57,2.3880139632610916e-24,6.904192039944635e-77,8.79824838256791e-46,2.7167285168458075e-73,7.497075213504359e-87,1.7736428884843384e-59,2.5465095824050254e-62,7.359517421770339e-40,1.3835025300368005e-79,6.838612902693959e-80,1.9282077937369275e-90,1.0774911300467854e-121,1.310699973691249e-98,8.003549825028451e-39,2.4017088461512253e-102,2.2298097938159957e-84,1.1289686471939578e-101,3.76,0.0,0.7185124050529689,0.9999999951326686,6.724600527724108e-36,1.339859967030686e-79,1.5476200366018188e-10,9.545532830012146e-11,2.653696989908702e-11,3.276970544974277e-11,4.867316978012907e-09,9.793886948609166e-22,1.5431988144843295e-34,9.037581737826703e-21,1.9212529548412653e-29,1.1208535164618781e-23,3.761908581294224e-57,4.466059038182135e-55,5.04869318132049e-26,4.285725747276281e-57,2.2106250306728567e-27,3.7712722237504477e-69,3.938440969818116e-55,2.2300745836572987e-58,3.9733326400034005e-57,2.559149018525443e-55,2.5048712270837522e-70,2.1200184197617029e-69,2.9825340948696196e-66,4.2209862661293206e-29,2.3880139632686765e-24,4.880208293424043e-36,1.1038057928999099e-14,3.3844040811977433e-15,3.7851657556143676e-22,1.8976599686359966e-31,2.876786105819684e-22,6.491880352517814e-23,7.888330112801834e-23,6.937266027104737e-24,7.549362718784345e-23,1.3864500574262997e-31
