Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221),CFO3(4550),S(2885),S(4664),S(3782),S(5203),S(2642),S(2822),C2HF3(125),C2HFO(286),S(2949),S(195),S(2224),S(2641)
6.210083832831106e-20,0.9246512119660774,6.516949961273453e-23,1.721219546696538e-22,1.374625944239485e-32,6.67100507090626e-21,0.0,0.0,3.806095567454695e-18,6.521383998820596e-33,8.955366924934326e-45,3.053525737438179e-45,2.4126564806136214e-47,7.795969056786433e-55,3.75740971946541e-36,2.7863455449763154e-32,4.6466104422963215e-32,9.1917738527066e-32,5.3663263604797676e-73,4.293322651789573e-49,2.814967434115276e-76,1.7646451349546866e-75,8.720113090034957e-21,3.3813137641045133e-77,1.071250164771651e-47,1.1318422533778816e-78,1.600734774731271e-79,2.3078831860823133e-64,5.42072774513251e-77,7.039896281569412e-77,2.115265766067479e-49,2.8896174596631996e-92,1.1291824367366511e-92,2.962955239258565e-93,3.76,0.0,0.8712228239639832,0.9999999999995287,4.8893697396532886e-45,4.2968286458760816e-45,5.682407926205204e-14,3.420356828361233e-14,8.847061707279348e-15,1.3773449271159024e-14,4.713163394629989e-13,2.5831008114631496e-28,2.3181097010734964e-44,8.11412775536098e-28,4.939586260124065e-37,4.984983652429155e-31,1.6215933345664774e-74,3.0573873445626453e-72,6.184584373607016e-33,2.835489755572029e-74,5.962492938974312e-34,9.370138617925834e-91,3.1425805415254164e-72,1.2825976062457914e-75,2.2014823760969733e-74,2.363384390941559e-72,6.248909437923361e-92,4.7130744848802494e-91,9.974452557912671e-62,9.244153228625797e-37,9.19177385270656e-32,3.188636030799849e-36,2.9093162128481482e-18,8.968445240632468e-19,1.1770238106379046e-29,8.919547980771548e-43,1.4880716961773676e-29,1.2825126272522401e-20,3.3094683939181636e-19,6.9687471152483735e-31,5.4951300094810605e-30,5.020767693746716e-43,4.9166458662663126e-30,1.7977880332578233e-35,2.0180493054306368e-17,1.0937934469008403e-40,3.150465976363996e-31,9.983207894731378e-50,1.6444238542852256e-57,1.5208761607211397e-61,1.666247015329902e-33,3.6361581563654812e-31,1.435271772538358e-44,3.4377196565697544e-19,6.876612108696788e-62,1.4051306360647612e-57,3.7705967892411872e-34,2.018049305430266e-17,6.5259518950283e-49,2.7529130582110638e-33,8.720113088586413e-21,1.444598687461462e-33,9.72016394591405e-62,1.1360106396237815e-32,2.4106193104401493e-43,1.578109507502223e-47,3.987726704794384e-59,1.3767208872412643e-46,3.4977101993226474e-46,6.6710050708527014e-21,3.6269320078216566e-47,1.847164912755117e-47,2.673833260882868e-51,7.14909662786622e-55,6.528452959203446e-44
1.2425563046924448e-19,0.9246512119660867,1.303956845193604e-22,3.443934505845336e-22,5.502086156572019e-32,1.3347805975930985e-20,0.0,0.0,7.615497907771425e-18,2.6102531212455746e-32,7.169738811959942e-44,2.444677264645049e-44,1.9316025959354146e-46,6.241515528160162e-54,1.5039430969689358e-35,1.1152643607542785e-31,1.8598551186438361e-31,3.679104986869303e-31,1.7199169892391808e-71,3.437268645922377e-48,9.022019591383965e-75,5.655718480133802e-74,1.744780230207356e-20,1.0836918999603132e-75,8.576514978145318e-47,3.627574335153238e-77,5.130374018581226e-78,3.6969103969969133e-63,1.7373527266008586e-75,2.2562990767974386e-75,1.6934987851718134e-48,1.8526193715490883e-90,7.238356943336836e-91,1.8996405933517813e-91,3.76,0.0,0.8712228239639264,0.999999999999057,3.914468738505769e-44,3.4400755726339106e-44,1.1369752783709886e-13,6.84368529612086e-14,1.7701809828018682e-14,2.7558865047866197e-14,9.430421630550572e-13,1.0339135000979046e-27,1.8558972708170513e-43,3.247765704446299e-27,1.9771217972780705e-36,1.995292585305572e-30,5.1972350168400556e-73,9.798979944896038e-71,2.475445498842063e-32,9.08779429070546e-73,2.3865510462535276e-33,6.006443266184879e-89,1.00720256323088e-70,4.110747774661049e-74,7.055789543874153e-73,7.574688333062695e-71,4.00567393340934e-90,3.0211735020153697e-89,1.5972124606927077e-60,3.700071163124712e-36,3.6791049868692716e-31,1.2762853956833742e-35,5.821160067937037e-18,1.7944682353471406e-18,4.711162655098475e-29,7.141062037977992e-42,5.956164811431544e-29,2.566139515833631e-20,6.621812086105668e-19,2.789314953909631e-30,2.1994840759212694e-29,4.0196685497632145e-42,1.9679396613733818e-29,7.195837303771687e-35,4.0378519117353034e-17,4.3781582167415356e-40,1.2610074256741036e-30,7.992636546171904e-49,2.6332217839883227e-56,2.435384421489295e-60,6.669330426139667e-33,1.4554108727094952e-30,1.1490901732692885e-43,6.878426037394307e-19,1.1011543499705149e-60,2.2500407014681e-56,1.5092213622492732e-33,4.037851911733819e-17,5.224729576183067e-48,1.1018826530825724e-32,1.7447802296275608e-20,5.782159483861019e-33,1.5564927461448428e-60,4.5470030875440013e-32,1.9299611342463923e-42,1.2634471641682853e-46,6.387783845092678e-58,6.523719029260813e-46,2.8002949168251538e-45,1.3347805975716603e-20,2.903751743534779e-46,1.4792300468805827e-46,2.1412351829668655e-50,5.723624274930794e-54,2.6130825588871265e-43
2.485652147511113e-19,0.9246512119661053,2.6084825061326984e-22,6.8893644246275625e-22,2.201551143351915e-31,2.6701407785978974e-20,0.0,0.0,1.523430258839639e-17,1.044441249711371e-31,5.737970090482871e-43,1.9564847995599007e-43,1.545873319691332e-45,4.995109346184099e-53,6.017731364075404e-35,4.462510143385414e-31,7.441843048822928e-31,1.4721212206749366e-30,5.508046024143143e-70,2.7508595736790357e-47,2.8893079517906455e-73,1.8112477362806086e-72,3.490318073485e-20,3.4704906765558487e-74,6.863818561080437e-46,1.1617332509927603e-75,1.6430043877010823e-76,5.918496729980239e-62,5.5638840900720335e-74,7.225813358014061e-74,1.3553137172719627e-47,1.1867219953966879e-88,4.636260254575916e-89,1.2168428223554497e-89,3.76,0.0,0.8712228239638126,0.9999999999981135,3.1327646788252692e-43,2.7531059675668992e-43,2.2744442498717917e-13,1.3690342231950902e-13,3.5411306069980175e-14,5.512969659766844e-14,1.886493809960385e-12,4.137000735197119e-27,1.485281861753606e-42,1.2995293225168475e-26,7.91106250869372e-36,7.983769330980447e-30,1.6644181003663535e-71,3.138130087707284e-69,9.905006414019424e-32,2.9103723924726133e-71,9.549312812980963e-33,3.8471837659632977e-87,3.2255731576238584e-69,1.3164698112674138e-72,2.259621470273427e-71,2.4257991643854987e-69,2.565672070022709e-88,1.9350902249435489e-87,2.5565804976822925e-59,1.4805110426927355e-35,1.4721212206749121e-30,5.106804028101393e-35,1.1644847778131098e-17,3.589715657828622e-18,1.8850787193692537e-28,5.715020019394767e-41,2.383241750936049e-28,5.133393298635522e-20,1.3246499470256667e-18,1.1160893065808615e-29,8.800801263715241e-29,3.21695712014239e-41,7.874322005410007e-29,2.879272222651604e-34,8.077457124346139e-17,1.7519407400246278e-39,5.0456722409313574e-30,6.396538382515028e-48,4.214870603681885e-55,3.898201917006812e-59,2.6686008907947054e-32,5.8235392512868305e-30,9.196213900838176e-43,1.375983879894094e-18,1.762564447625042e-59,3.601531200223121e-55,6.038851306221231e-33,8.077457124340202e-17,4.1813715661703462e-47,4.4089658805517955e-32,3.490318071165064e-20,2.313616955643432e-32,2.491402111104092e-59,1.8193935095018378e-31,1.5445553437852593e-41,1.011141718762016e-45,1.0226394933467683e-56,3.4211994708057174e-45,2.2410869999741012e-44,2.6701407785121174e-20,2.323884227528183e-45,1.183983577052697e-45,1.71385600008422e-49,4.5806389715446455e-53,1.045573402333582e-42
4.9718438331484495e-19,0.9246512119661427,5.217541679237197e-22,1.3780224264130536e-21,8.807638143921858e-31,5.340861140606915e-20,0.0,0.0,3.047191194961237e-17,4.178445098136458e-31,4.591247876165132e-42,1.565485098920012e-42,1.2369352431084636e-44,3.996846408172824e-52,2.40748439644239e-34,1.785294639576596e-30,2.9772218038622863e-30,5.889443472953741e-30,1.7632648798155204e-68,2.20110561201863e-46,9.249405643859701e-72,5.798262216429701e-71,6.981393763519983e-20,1.1109854489379602e-72,5.492097703807879e-45,3.7190024723406106e-74,5.259670414840451e-75,9.472347751347099e-61,1.781140056405216e-72,2.313165660082092e-72,1.084456893808156e-46,7.59836853070163e-87,2.968394863029955e-87,7.791229096386268e-88,3.76,0.0,0.871222823963585,0.9999999999962266,2.506687721239575e-42,2.2029030675326153e-42,4.549382192872865e-13,2.7383656104854143e-13,7.083029855583447e-14,1.1027135968282451e-13,3.773397102655884e-12,1.6550696794736155e-26,1.1884511556992472e-41,5.198963490061622e-26,3.16494014027585e-35,3.1940276048780975e-29,5.328223420093019e-70,1.0045948318074753e-67,3.962647542147813e-31,9.316838323293342e-70,3.820346940117876e-32,2.4631772544323697e-85,1.0325875707814745e-67,4.214352918755285e-71,7.233619988673145e-70,7.765596821241882e-68,1.6426834457502904e-86,1.2389504939931996e-85,4.09136145359184e-58,5.923013189314712e-35,5.8894434729535406e-30,2.043054151672977e-34,2.329222319858436e-17,7.180210502446352e-18,7.541542366832787e-28,4.572884356581389e-40,9.534518877328085e-28,1.0267900886795744e-19,2.6495874237662625e-18,4.4650839793876256e-29,3.520893578727172e-28,2.5740547124901056e-40,3.150241547061287e-28,1.151896375951331e-33,1.6156667549573818e-16,7.009761269467133e-39,2.0185974508168153e-29,5.118202596106211e-47,6.745165906663928e-54,6.238392856493838e-58,1.0676141250293534e-31,2.3297949066150244e-29,7.358368426489471e-42,2.7522664321624324e-18,2.8206772484941067e-58,5.763623073586486e-54,2.4159337531619647e-32,1.6156667549550068e-16,3.3457325546647493e-46,1.7638734465176283e-31,6.981393754238725e-20,9.255974367047777e-32,3.9870545533694246e-58,7.278758755149068e-31,1.2358787578319627e-40,8.090670028558798e-45,1.636698607280579e-55,2.0174978557641338e-44,1.7932100990053414e-43,5.3408611402637385e-20,1.8594605911596725e-44,9.474267360612228e-45,1.371432026466864e-48,3.6652071769973904e-52,4.1829745179647187e-42
9.94422720442312e-19,0.9246512119662176,1.0435691430351424e-21,2.7561943950890556e-21,3.523341995992533e-30,1.0682301864622627e-19,0.0,0.0,6.094713067190851e-17,1.6715140687952625e-30,3.6733470615137916e-41,1.2525069965386295e-41,9.896429026732919e-44,3.19778073082371e-51,9.630721341277397e-34,7.141759770217554e-30,1.1909856456830196e-29,2.355969122375995e-29,5.6435520932291526e-67,1.76105169029786e-45,2.96038916206667e-70,1.8558071008390304e-69,1.3963545157508728e-19,3.5558390737534935e-71,4.394095350694343e-44,1.1903140180327123e-72,1.6834236208869123e-73,1.5157959168225739e-59,5.700763850707296e-71,7.403579032988217e-71,8.676478923831164e-46,4.864027643207334e-85,1.9001530584234053e-85,4.987486396894494e-86,3.76,0.0,0.8712228239631298,0.9999999999924527,2.0055405906341989e-41,1.7624897898024118e-41,9.099258078872889e-13,5.477028385563328e-13,1.416682835352683e-13,2.205546857953431e-13,7.547203683586256e-12,6.620817527562841e-26,9.50851200782649e-41,2.0797546464669563e-25,1.266079090413915e-34,1.277715024242055e-28,1.7053652454665397e-68,3.215332718373741e-66,1.585188022107752e-30,2.9819718549557526e-68,1.5282631485000185e-31,1.5767469971055212e-83,3.3049270177439284e-66,1.3488569136876735e-69,2.3152114989950367e-68,2.4854774027281273e-66,1.0515265133821575e-84,7.930860304203737e-84,6.546844538548349e-57,2.3694020742405174e-34,2.3559691223758346e-29,8.172881766873505e-34,4.65869740397514e-17,1.4361200190300898e-17,3.016862461974315e-27,3.6586548586688386e-39,3.814117947604123e-27,2.053691615334195e-19,5.299462376889038e-18,1.7861789523310705e-28,1.4084720539888231e-27,2.0594393970058434e-39,1.2601991750119396e-27,4.607960503949754e-33,3.231508840005323e-16,2.804818778101399e-38,8.075046958949021e-29,4.094950913183506e-46,1.079336393692801e-52,9.982444523810242e-57,4.270804061433828e-31,9.319938092657588e-29,5.887253725430883e-41,5.504831536535153e-18,4.5135429574539253e-57,9.222735552176864e-53,9.664521555757783e-32,3.231508839995822e-16,2.676840197803704e-45,7.056068013637663e-31,1.3963545120380677e-19,3.702691081725527e-31,6.379936305351831e-57,2.9117404619043217e-30,9.887965823853212e-40,6.473150600677025e-44,2.619098167756523e-54,1.326143303844506e-43,1.4347042928308943e-42,1.0682301863249811e-19,1.4877097725934234e-43,7.580373503716302e-44,1.0972845288931694e-47,2.932444219908956e-51,1.6733260418875375e-41
1.9888993946972463e-18,0.924651211966367,2.087211655220076e-21,5.51253833554269e-21,1.4093941512451902e-29,2.1365183312644763e-19,0.0,0.0,1.218975681159575e-16,6.686328343913015e-30,2.938817163798082e-40,1.002053168317782e-40,7.917523083961168e-43,2.558346031840542e-50,3.852445291649728e-33,2.8568201594699163e-29,4.7641364408647435e-29,9.424259981466621e-29,1.8061134082742847e-65,1.4089082386309428e-44,9.474172412170327e-69,5.939163906804683e-68,2.7927848001161327e-19,1.1379782194944183e-69,3.5154431662963625e-43,3.809379387820853e-71,5.387482183366218e-72,2.4254497085887836e-58,1.82442295989765e-69,2.369377144349859e-69,6.941512674660533e-45,3.113321004313269e-83,1.216219691161065e-83,3.1923436382518024e-84,3.76,0.0,0.8712228239622194,0.9999999999849051,1.604508645281172e-40,1.4100587705425252e-40,1.8199009850864418e-12,1.0954353937708217e-12,2.833442535250369e-13,4.411213377892058e-13,1.5094816827604502e-11,2.648434777202837e-25,7.607170731419062e-40,8.319357085929529e-25,5.064522434452281e-34,5.111068072065115e-28,5.4577028558765804e-67,1.029007161551729e-64,6.341010114145974e-30,9.543243803746371e-67,6.113301352650044e-31,1.0092184275642843e-81,1.0576801434805377e-64,4.316764543934354e-68,7.409401857717519e-67,7.954306041028054e-65,6.73043891160191e-83,5.0762553408474353e-82,1.047548427766401e-55,9.478025756317657e-34,9.424259981465344e-29,3.269285769083729e-33,9.317647572312761e-17,2.8723179560486315e-17,1.206794089495324e-26,2.927062843508876e-38,1.525709260468165e-26,4.1074947047337414e-19,1.059921228170093e-17,7.14500653772085e-28,5.634117466610831e-27,1.6476297718862987e-38,5.041001818963123e-27,1.8432592040058526e-32,6.463193010110825e-16,1.122522040682856e-37,3.2301502193920268e-28,3.2761163353398e-45,1.7270261132324903e-51,1.5972724036576948e-55,1.7083911386259768e-30,3.728126935691334e-28,4.710026589499372e-40,1.1009961744624781e-17,7.222036232359191e-56,1.475712782132283e-51,3.865965957128867e-31,6.463193010072819e-16,2.1415738352723605e-44,2.8225420535223987e-30,2.792784785264309e-19,1.4811367054598603e-30,1.020841733237058e-55,1.1647435780515239e-29,7.910743351138974e-39,5.178766326073855e-43,4.190861408687661e-53,9.457585962964042e-43,1.1478179217700528e-41,2.1365183307153265e-19,1.1902243424223693e-42,6.0646826731311045e-43,8.778831899167953e-47,2.3460668510642964e-50,6.693576992875245e-41
3.977852743207115e-18,0.924651211966666,4.17454692743826e-21,1.1025226228856476e-20,5.637691337691121e-29,4.2730946208651864e-19,0.0,0.0,2.4379844300188245e-16,2.674585752251156e-29,2.351109543008731e-39,8.01661566133468e-40,6.3341720315087e-42,2.0467254040119175e-49,1.541009467010457e-32,1.1427513183678352e-28,1.9056933510260537e-28,3.7697807018805008e-28,5.779845726244938e-64,1.1271533502519812e-43,3.031883532411848e-67,1.9006254555972085e-66,5.585645391116699e-19,3.6417058738689617e-68,2.8124212919458806e-42,1.2190621822534713e-69,1.7240785591305523e-70,3.88086055191073e-57,5.838439143235323e-68,7.582377863014588e-68,5.553341971326199e-44,1.9926356927099947e-81,7.784195718581361e-82,2.043213162300572e-82,3.76,0.0,0.8712228239603986,0.9999999999698097,1.2836373913460547e-39,1.1280737939332934e-39,3.639851339481344e-12,2.1909005049954227e-12,5.66696193628178e-13,8.822546408522336e-13,3.0190043044271e-11,1.0593954648259885e-24,6.085881040620147e-39,3.327810525288762e-24,2.025850186555634e-33,2.044468827074252e-27,1.746550378160448e-65,3.2929840332119126e-63,2.5364556565448263e-29,3.053987459665858e-65,2.4453702975856034e-30,6.45931908854945e-80,3.384742067314998e-63,1.381432250475592e-66,2.3711246240951594e-65,2.545502475828065e-63,4.307695077978406e-81,3.2489649538834465e-80,1.6761201310425505e-54,3.7913128746469865e-33,3.769780701879481e-28,1.307740941023223e-32,1.8635547909404853e-16,5.744713827876249e-17,4.8272745684126786e-26,2.3417058585860084e-37,6.102961205988242e-26,8.215101027894056e-19,2.1198712085590066e-17,2.8580607593171805e-27,2.253692835589311e-26,1.3181351189304654e-37,2.016441751488415e-26,7.373186821358451e-32,1.2926561350360303e-15,4.49457061327235e-37,1.2920863753842964e-27,2.620955410998022e-44,2.7633120866462704e-50,2.5557008669836122e-54,6.833703579596484e-30,1.4912811145323602e-27,3.7681107232757414e-39,2.2020222158180753e-17,1.1555551948117251e-54,2.361200523025513e-50,1.5464178668590482e-30,1.292656135020828e-15,1.7132997560690392e-43,1.1290397902030749e-29,5.585645331708194e-19,5.924667398664756e-30,1.63338831253275e-54,4.659069097540309e-29,6.328737149790015e-38,4.143111403730071e-42,6.705621731261986e-52,7.105416556001864e-42,9.182761316314434e-41,4.273094618668543e-19,9.522020866199289e-42,4.8518996922730805e-42,7.023287798490218e-46,1.8768981966791506e-49,2.6774856401642807e-40
7.955759440226853e-18,0.9246512119672636,8.349418463267613e-21,2.2050602065110132e-20,2.255099501800402e-28,8.54624720005174e-19,0.0,0.0,4.876001927650402e-16,1.069845183911207e-28,1.8809099669254953e-38,6.413368696582903e-39,5.067401636155367e-41,1.637399752276102e-48,6.164100559418508e-32,4.571051814160156e-28,7.62285097306198e-28,1.50792763037627e-27,1.849595899850236e-62,9.017333906045436e-43,9.70226480104996e-66,6.082150341771002e-65,1.117136666219801e-18,1.1653739826951924e-66,2.2499637420044722e-41,3.901101672286929e-68,5.517186213585633e-69,6.209489760885913e-56,1.8683462424686515e-66,2.426420288000841e-66,4.44272633254748e-43,1.2753226147453836e-79,4.982010126991443e-80,1.3076932699362792e-80,3.76,0.0,0.8712228239567572,0.999999999939619,1.0269221116047878e-38,9.024697483757877e-39,7.279752048257538e-12,4.381830730627119e-12,1.1334000743288757e-12,1.764521243279498e-12,6.038049519212402e-11,4.2376249701822704e-24,4.86876261796448e-38,1.3311377401788783e-23,8.103483152358991e-33,8.177958525440674e-27,5.5890980115062467e-64,1.0537806706817346e-61,1.014592588746902e-28,9.772999086630467e-64,9.781580735558532e-30,4.134067009640957e-78,1.0831439615318096e-61,4.42069139504281e-65,7.587784538080017e-64,8.14580719538275e-62,2.756993401408223e-79,2.0793892739674522e-78,2.6818263403202626e-53,1.516560927520294e-32,1.507927630375455e-27,5.231017194939743e-32,3.727134858525647e-16,1.1489505562693614e-16,1.9309294690436269e-25,1.8733869201413242e-36,2.4412093146811627e-25,1.6430314251659568e-18,4.2397711670429757e-17,1.1432359306876531e-26,9.014863025044348e-26,1.0545206140763835e-36,8.065849049608404e-26,2.949304728127563e-31,2.585329803101317e-15,1.8013594475955206e-36,5.168398077236326e-27,2.0967894248575225e-43,4.421355573086638e-49,4.089173389613816e-53,2.733509232714694e-29,5.965185139101559e-27,3.0145243687701116e-38,4.404074297479963e-17,1.8489118195594001e-53,3.77796887796694e-49,6.185734567869345e-30,2.585329803040508e-15,1.3706561057383967e-42,4.516205088983243e-29,1.117136642456158e-18,2.3698910983576846e-29,2.6134545274276134e-53,1.8636465939054435e-28,5.06303740909621e-37,3.3145284639089507e-41,1.07291895404704e-50,5.500066886063583e-41,7.346296209176944e-40,8.546247191265073e-19,7.617707182320907e-41,3.8815811778930666e-41,5.6187191600727e-45,1.5015366432454902e-48,1.0710054463490548e-39
1.5911572834266327e-17,0.9246512119684596,1.6699965500496014e-20,4.4101353936121795e-20,9.020444100675358e-28,1.709255235836538e-18,0.0,0.0,9.752036922565862e-16,4.279402501576649e-28,1.5047369184991858e-37,5.130725489406751e-38,4.053951048506973e-40,1.3099275693255086e-47,2.4656527541924827e-31,1.8284300587353655e-27,3.0491559182111532e-27,6.031741281919849e-27,5.918779405135075e-61,7.213910071072864e-42,3.1047628095914016e-64,1.9463119767480903e-63,2.234280956068136e-18,3.729241779832934e-65,1.7999816842983571e-40,1.2483724481828027e-66,1.765521163184246e-67,9.935274115754916e-55,5.978781174660696e-65,7.764639982566308e-65,3.554202203802878e-42,8.16218548092467e-78,3.188526645720646e-78,8.369362646335236e-79,3.76,0.0,0.8712228239494743,0.9999999998792376,8.215425820344005e-38,7.219800873591975e-38,1.4559553465755466e-11,8.763691194620486e-12,2.2668078377079318e-12,3.529054433338864e-12,1.2076139834591015e-10,1.6950586123708653e-23,3.8950332127178865e-37,5.324577955038418e-23,3.241409726126878e-32,3.271200069604462e-26,1.7885332873916027e-62,3.372139399839765e-60,4.058391038215944e-28,3.1273980477296376e-62,3.9126522283786115e-29,2.645835807926762e-76,3.4661030902153366e-60,1.4146385809321874e-63,2.428120827938697e-62,2.606690186096335e-60,1.7644977313544365e-77,1.3308256943223903e-76,4.2909494902952054e-52,6.066437370337927e-32,6.031741281913349e-27,2.0924176950676246e-31,7.454294994362935e-16,2.297908899697687e-16,7.723757155045991e-25,1.498718428623983e-35,9.764886917451076e-25,3.2860743008970133e-18,8.479571074835478e-17,4.5729669608676655e-26,3.605963533821493e-25,8.436214959812966e-36,3.2263560247418085e-25,1.1797278897946673e-30,5.170677139293454e-15,7.233577891095034e-36,2.0673697460621066e-26,1.6774418321943214e-42,7.074213870280831e-48,6.542718976776464e-52,1.09340924977391e-28,2.386086191825329e-26,2.4116338255735325e-37,8.808178456606501e-17,2.958277683767689e-52,6.044788583823163e-48,2.4743065527768188e-29,5.170677139050214e-15,1.0965314458282457e-41,1.8064912134074085e-28,2.234280861013081e-18,9.479612857925962e-29,4.181553811190642e-52,7.454624266799006e-28,4.050434124723056e-36,2.651638512804226e-40,1.7166859033356866e-49,4.326346082869484e-40,5.877071794984088e-39,1.709255232321854e-18,6.094202001723784e-40,3.1052895147398794e-40,4.495010910060107e-44,1.2012368679378977e-47,4.284045938728169e-39
3.1823199622345274e-17,0.9246512119708511,3.340427543721357e-20,8.820285847216265e-20,3.6081869868428344e-27,3.4185162674754813e-18,0.0,0.0,1.9504106911006013e-15,1.7117653536774836e-27,1.2037931318216284e-36,4.1045927083120105e-37,3.243179350736526e-39,1.0479451557944099e-46,9.86263601442734e-31,7.313739100262654e-27,1.2196654851892642e-26,2.4127027136886218e-26,2.1942678751311913e-59,5.771145402352325e-41,1.1510126125969728e-62,7.21553102238636e-62,4.468569678293094e-18,1.369396848743543e-63,1.4399896353218486e-39,4.628123611116128e-65,6.541035932502731e-66,1.5896511808209138e-53,2.2165114855683612e-63,2.878583077081136e-63,2.843370274863605e-41,6.902112586378556e-76,2.3812623234856093e-76,7.077610509116476e-77,3.76,0.0,0.8712228239349085,0.9999999997584749,6.572360440252454e-37,5.775857906977947e-37,2.911915630053349e-11,1.752741217352713e-11,4.53362337237669e-12,7.058120754276946e-12,2.41523200085803e-10,6.780251714789152e-23,3.116035823951155e-36,2.1298365281525076e-22,1.2965671706008388e-31,1.308483372475156e-25,6.630627136059498e-61,1.2501527418534823e-58,1.623360576644053e-27,1.1594198759040022e-60,1.5650648982100665e-28,1.957586600126343e-74,1.2849878943959577e-58,5.244487731435475e-62,9.001769284175359e-61,9.663778635479547e-59,1.305506978487782e-75,9.846440725343218e-75,6.865541192538611e-51,2.4267113640291473e-31,2.4127027136834526e-26,8.369693461501259e-31,1.4908615268705376e-15,4.595825572413747e-16,3.089510714081804e-24,1.1989782985435006e-34,3.9059646938947356e-24,6.572160976270941e-18,1.6959170853718751e-16,1.8291914192544075e-25,1.4423890680452776e-24,6.748991940621059e-35,1.2905456877592895e-24,4.718923545093462e-30,1.0341371811923979e-14,2.915921333138565e-35,8.269500014477985e-26,1.3419579888012104e-41,1.1318778044637904e-46,1.0468383449265433e-50,4.373648084400948e-28,9.544369039214905e-26,1.92931281574426e-36,1.7616386758070642e-16,4.733259203385181e-51,9.67169226429968e-47,9.897252506312961e-29,1.0341371810951021e-14,8.772278465116126e-41,7.225983146410984e-28,4.468569298071909e-18,3.7918549852885416e-28,6.690507304470503e-51,2.9818572699558033e-27,3.240325173711551e-35,2.121317115258517e-39,2.746709893757281e-48,3.431594058802213e-39,4.701671311026147e-38,3.418516253416707e-18,4.875376199583624e-39,2.4842414449725867e-39,3.596022982052572e-43,9.609930259893252e-47,1.713624624302065e-38
