Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065)
1.0710104177370707e-17,0.4757853881378436,9.25547336627747e-28,3.2930647731523903e-32,6.988848458788241e-40,6.68365889922778e-39,0.0,0.0,6.1264109557286625e-21,7.128429619073913e-36,1.4305493121694464e-50,6.870198433149067e-60,1.4859571672611582e-53,1.787648352501243e-89,6.760974233515517e-65,2.5507102576941702e-49,5.312157693548026e-85,7.513011097828742e-36,5.2400996286330706e-104,4.425670359741662e-78,3.6226159906497607e-109,1.80528725980632e-108,2.9565795526674123e-40,6.375376881574415e-90,2.692668012398196e-60,5.485570372921238e-109,5.690314817689589e-118,2.532176610932724e-98,9.53908381175268e-165,1.876035559812974e-133,2.2098584350111157e-58,1.0878275900286427e-143,1.8399009301848518e-123,8.662205633499651e-148,3.76,0.0,0.8761219621524702,0.9999999999995831,9.398339101010918e-51,4.697692652904438e-92,2.686561789280724e-18,1.6725300597919701e-18,8.514741000905516e-19,1.6255762939820215e-19,4.169099235023824e-13,1.479192038211079e-38,1.0166348467630373e-59,1.5828982591631098e-34,1.950933118847396e-40,1.4997502768274414e-35,2.1723720577675773e-92,1.586973951898172e-91,8.685799412186204e-41,2.282511973132732e-93,2.324096050543407e-44,7.718173012126838e-106,1.0156537281691003e-91,1.0219219165849514e-94,3.308511085725698e-93,9.617396041353222e-92,9.219710860275657e-107,1.3000397681705002e-105,1.2492321158029369e-102,1.1861546950474056e-39,7.513011097828742e-36,1.1410514891930668e-51,4.7220074701426044e-21,1.404404411063034e-21,1.7778423001612397e-32,4.8086442656059015e-45,2.6293643190236654e-32,1.8093638292107953e-37,1.0225363493010533e-36,1.0413888050938509e-38,3.5023355650397218e-37,2.35255568501681e-47,1.0339874958985047e-35,1.590841469363824e-40,1.0339579301010562e-35,2.0170427272369684e-44,2.755227262783035e-55,7.587960111770703e-65,6.25941056475615e-59,1.8297832434124814e-63
2.1429513397467194e-17,0.4757853881378436,1.8518989905087456e-27,6.588990750083149e-32,2.797361053271791e-39,2.6752056100975764e-38,0.0,0.0,1.2258144596958754e-20,2.853229570012192e-35,1.1453092898498395e-49,1.1001268689245594e-58,1.1896692756328604e-52,2.8625664931123884e-88,5.4128903401774186e-64,2.042119144127748e-48,1.5089231216114904e-83,3.0071624090486164e-35,3.3595660539926613e-102,7.089313211696881e-77,4.6463583852912754e-107,2.315460268133241e-106,1.1834023261180249e-39,2.042639332614728e-88,2.1557716824907756e-59,3.536752045888399e-107,3.664047364519861e-116,1.6234452016225029e-96,9.793826002720119e-162,4.813234916788187e-131,1.7692304487815705e-57,2.8066670742570085e-141,2.359855817755098e-121,3.8956410536888354e-145,3.76,0.0,0.8761219621524702,0.9999999999991659,7.524386685736477e-50,1.5056188303459633e-90,5.375457689586019e-18,3.3465132302300494e-18,1.703687969165083e-18,3.2525649019088535e-19,8.341820458996899e-13,5.920623038931919e-38,8.139260349689013e-59,6.335718020407585e-34,7.808816690756302e-40,6.002909594132138e-35,6.962490485700208e-91,5.08627928490033e-90,3.4765833864868614e-40,7.315491003065577e-92,9.30244091664086e-44,4.947500776321942e-104,3.2551879705011813e-90,3.275277647530283e-93,1.0603836139841416e-91,3.08239226325324e-90,5.9100159399292925e-105,8.333510565230923e-104,8.00782374746329e-101,4.747710110433011e-39,3.0071624090486164e-35,9.135350220485394e-51,9.448117466281506e-21,2.8100289822946135e-21,7.116002391281073e-32,3.849839274003242e-44,1.0524309597191223e-31,7.2421706553561e-37,4.09281020386732e-36,4.1682691551956985e-38,1.4018469599670714e-36,1.8834750014034763e-46,4.138644632747251e-35,6.3675117302230306e-40,4.138526292499251e-35,1.5029989604914187e-43,2.205857106654521e-54,6.074981894272877e-64,1.002321231150528e-57,2.9300372173595073e-62
4.286833183766017e-17,0.4757853881378436,3.704602876684809e-27,1.318084317532868e-31,1.1193090531708773e-38,1.0704308966714785e-37,0.0,0.0,2.452161187956605e-20,1.1416634783748753e-34,9.165955225803945e-49,1.7609194394461138e-57,9.520970112977122e-52,4.581970607818316e-87,4.3319573465549565e-63,1.6343159520979159e-47,4.5224727238187804e-82,1.2032566828430677e-34,2.1520128921775432e-100,1.1349497967931204e-75,5.953368504723037e-105,2.966796095679441e-104,4.7351507428415796e-39,6.5404788652953075e-87,1.7252725532581872e-58,2.2908884627488607e-105,2.3673407992749655e-114,1.0399185366299223e-94,1.0042111543684513e-158,1.2335446853435497e-128,1.415922083865774e-56,7.27340599804276e-139,3.023680258136577e-119,1.855939287728064e-142,3.76,0.0,0.8761219621524702,0.9999999999983313,6.021797463622038e-49,4.821755421223134e-89,1.0753249490196609e-17,6.694479571872517e-18,3.4081157073153735e-18,6.506542110087147e-19,1.668726241162528e-12,2.369020412743685e-37,6.51388196791123e-58,2.5351123390798973e-33,3.124543771303665e-39,2.4019457726852745e-34,2.2297423963060106e-89,1.628884447695813e-88,1.391086230127773e-39,2.342791158729424e-90,3.7221880219720816e-43,3.168921046412377e-102,1.0424761916218809e-88,1.048909939576782e-91,3.39588597375457e-90,9.871382495974027e-89,3.7854209290723494e-103,5.337692132240084e-102,5.129086941502565e-99,1.8997025596013315e-38,1.2032566828430677e-34,7.311056686311174e-50,1.8900337458433088e-20,5.621278124608967e-21,2.8473278586574933e-31,3.08104146386018e-43,4.21109469362195e-31,2.8978115987861027e-36,1.637657194787938e-35,1.667850602093722e-37,5.609213821780562e-36,1.50735242558297e-45,1.6559969365033953e-34,2.547834099099932e-39,1.6559495849836514e-34,1.1581015745368792e-42,1.7653560908066017e-53,4.861831826853716e-63,1.6043667263869976e-56,4.689967709576553e-61
8.57459687180461e-17,0.4757853881378436,7.410012962693201e-27,2.6364549911357265e-31,4.4779671329952147e-38,4.282422137394093e-37,0.0,0.0,4.9048546445369106e-20,4.567397320174054e-34,7.334156934959014e-48,2.818044393093749e-56,7.618223074896749e-51,7.332644674115085e-86,3.4662240314791428e-62,1.3077010635691427e-46,1.3981755872699224e-80,4.81381039053912e-34,1.3778935601469704e-98,1.8164475937539936e-74,7.624173069903998e-103,3.7994246125564254e-102,1.8943686199996401e-38,2.0935987972204534e-85,1.3804802106233037e-57,1.4993095974163212e-103,1.5417447058177996e-112,6.658403715357214e-93,1.0289903637763295e-155,3.1596119706541437e-126,1.13295282651087e-55,1.904218299151354e-136,3.872273789121681e-117,9.1468264594038e-140,3.76,0.0,0.8761219621524702,0.9999999999966622,4.818354973356763e-48,1.543566361864886e-87,2.150883309141779e-17,1.339041225822269e-17,6.816971183620861e-18,1.301449649574225e-18,3.337814433561122e-12,9.47762426688171e-37,5.212095261995207e-57,1.0142099045584441e-32,1.250020926206153e-38,9.60934730271101e-34,7.13796960210229e-88,5.214471189325778e-87,5.565250978113214e-39,7.499867951273647e-89,1.489117548130588e-42,2.02891636139158e-100,3.337230011835848e-87,3.3578261629030737e-90,1.0871090978429005e-88,3.1600792751986363e-87,2.4236330276978786e-101,3.417481810752452e-100,3.2839217522537183e-97,7.600048030934865e-38,4.81381039053912e-34,5.849956190930355e-49,3.7804777442231374e-20,1.1243776408642455e-20,1.1391165502464622e-30,2.4653012888648285e-42,1.684712087417816e-30,1.1593133338586112e-35,6.551695157668856e-35,6.6724884299820594e-37,2.2440507721301935e-35,1.2061109566712655e-44,6.625066066274447e-34,1.0192995447923571e-38,6.624876629313905e-34,9.087535178785445e-42,1.4125530927201214e-52,3.890204144394541e-62,2.5675090924688578e-55,7.505475206521019e-60
1.71501242478818e-16,0.4757853881378436,1.482084238933504e-26,5.273197092557612e-31,1.7913342898603818e-37,1.713109491957302e-36,0.0,0.0,9.810241557932904e-20,1.827107620030856e-33,5.867882859526371e-47,4.509329678824635e-55,6.095157815157875e-50,1.173342484350387e-84,2.7732424891435193e-61,1.0462601728086352e-45,4.3957028328801284e-79,1.9256809865044883e-33,8.820456399120341e-97,2.906738553104416e-73,9.761413439946636e-101,4.864496200573554e-100,7.578091099812704e-38,6.70054951196887e-84,1.1044890934691967e-56,1.0013737772933994e-101,1.0201960414377464e-110,4.2623147457552666e-91,1.0540335134238212e-152,8.090831700180755e-124,9.06448371794138e-55,5.08715121737106e-134,4.957768134980517e-115,4.592057665465801e-137,3.76,0.0,0.8761219621524702,0.999999999993324,3.8550533162943577e-47,4.940382205406457e-86,4.302000029386015e-17,2.6782277643183974e-17,1.3634682136251471e-17,2.6030405144246535e-18,6.6759900258501665e-12,3.7913582533799807e-36,4.17007212845274e-56,4.057168933442297e-32,5.000490326811874e-38,3.8440518810585746e-33,2.284597440434666e-86,1.668957394261726e-85,2.2262817576796911e-38,2.400428003661966e-87,5.95695469577542e-42,1.2987646941546345e-98,1.0681226337368241e-85,1.0747147537611498e-88,3.4794306054386847e-87,1.0114233116478439e-85,1.5514332947107646e-99,2.1876229575082522e-98,2.1021280082135545e-95,3.0402672568819926e-37,1.9256809865044883e-33,4.6804093378548014e-48,7.561365740780848e-20,2.248877297432854e-20,4.556837040528573e-30,1.9724282980322115e-41,6.739396808367912e-30,4.6376307521088555e-35,2.6208913540758307e-34,2.6692125812918076e-36,8.976933587468399e-35,9.649803775836661e-44,2.6502421058095614e-33,4.077530014060622e-38,2.650166324819722e-33,7.19909976093463e-41,1.1301497745819025e-51,3.112458821051692e-61,4.108432447589874e-54,1.200998185519646e-58
3.430117900003618e-16,0.4757853881378436,2.964253826111892e-26,1.0546684312275335e-30,7.165641980895807e-37,6.852726587196174e-36,0.0,0.0,1.962101538566642e-19,7.308727874935158e-33,4.6945294646596655e-46,7.215294303198995e-54,4.87635880597287e-49,1.8774434036666265e-83,2.218699261147714e-60,8.370478540876858e-45,1.6017260780286253e-77,7.703038316118825e-33,7.459968036257628e-95,4.651119632188915e-72,2.1875543669583352e-98,1.0901445034574514e-97,3.031359712415935e-37,2.1443413728340365e-82,8.836333215031732e-56,9.630150395457822e-100,9.188891021946166e-109,3.604885381127006e-89,1.4247171911676228e-149,2.7346289313278545e-121,7.251932037079123e-54,1.9547926734187612e-131,1.1110466441936286e-112,6.010274474159347e-134,3.76,0.0,0.8761219621524702,0.9999999999866477,3.0841943919421046e-46,1.831741028708203e-84,8.604233469874485e-17,5.3566008462150324e-17,2.727010404159121e-17,5.20622219500314e-18,1.335233804039719e-11,1.5166050140535534e-35,3.3362160811585104e-55,1.6229329218444559e-31,2.000277264130752e-37,1.5376834228879896e-32,8.470568519683782e-85,6.18796852552049e-84,8.905490912584014e-38,8.900034905300314e-86,2.382878614450369e-41,9.61024528430185e-97,3.96026240782407e-84,3.984704368258124e-87,1.2900637354947792e-85,3.7500392452748744e-84,1.1479869124357498e-97,1.6187371443011292e-96,1.5554756385327512e-93,1.2161568881220609e-36,7.703038316118825e-33,3.7445052352407155e-47,1.512314173308847e-19,4.4978766096177194e-20,1.8228089864146277e-29,1.5780175489230724e-40,2.695868418753258e-29,1.855127787753539e-34,1.0483992014435622e-33,1.0677284675302119e-35,3.5909195080489935e-34,7.72020942487447e-43,1.0601399796304796e-32,1.6310783757300777e-37,1.0601096659702793e-32,5.7309049665738796e-40,9.041627435823489e-51,2.490085266656569e-60,6.573826203424072e-53,1.9216947850772162e-57
6.860328850434494e-16,0.4757853881378436,5.928607807868731e-26,2.1093670819280845e-30,2.8663257078859268e-36,2.741154228096303e-35,0.0,0.0,3.924256304489957e-19,2.923550630235688e-32,3.755713229743203e-45,1.1544763945729758e-52,3.901181347807974e-48,3.00398564261092e-82,1.7750014517740558e-59,6.696541459304365e-44,5.126198719516284e-76,3.0812787602736644e-32,4.792736691099143e-93,7.442061768955455e-71,2.8095825284505087e-96,1.4001256627496717e-95,1.212568495212719e-36,6.862158376580116e-81,7.069235955403966e-55,7.383911855366491e-98,6.627763281847186e-107,2.315997626274924e-87,1.4662657212131364e-146,7.034217038096435e-119,5.801684621626425e-53,5.99955914242857e-129,1.426972902672954e-110,3.081610031659453e-131,3.76,0.0,0.8761219621524701,0.999999999973295,2.467422604349723e-45,5.886901247341577e-83,1.720870035085143e-16,1.0713347029625812e-16,5.454094785258479e-17,1.0412585359670643e-17,2.6705021389379e-11,6.066543493245529e-35,2.6690362218091735e-54,6.491858251266201e-31,8.001269775117927e-37,6.150859644643884e-32,2.7222881047386e-83,1.988701335576376e-82,3.562270051571398e-37,2.8603128683857585e-84,9.531706589830496e-41,6.189740298681263e-95,1.2727568155396675e-82,1.2806123145062932e-85,4.146034598023741e-84,1.2051949336032259e-82,7.393916706854732e-96,1.0425910934171164e-94,1.0018467254448348e-91,4.864730522627431e-36,3.0812787602736644e-32,2.9956752983436047e-46,3.0246693714472523e-19,8.995875230178038e-20,7.291384285936152e-29,1.262444003689989e-39,1.078369306781923e-28,7.420662134621326e-34,4.193682127660965e-33,4.271000674549017e-35,1.4363969928078875e-33,6.176314002527993e-42,4.240646193957426e-32,6.524446251611142e-37,4.2405249366032837e-32,4.5733733288487645e-39,7.233473672304456e-50,1.992115500573928e-59,1.0518389193186399e-51,3.074789681714437e-56
1.3720750751296245e-15,0.4757853881378437,1.1857375000982497e-25,4.218769210416613e-30,1.1465504265225782e-35,1.096479104662663e-34,0.0,0.0,7.848565837843032e-19,1.1694321484448092e-31,3.0046070631870285e-44,1.847185547827838e-51,3.1209848463799627e-47,4.806437511003352e-81,1.4200178728628983e-58,5.357296233326038e-43,1.6373774261181139e-74,1.2325246379373346e-31,3.0676021344578916e-91,1.1907515085177275e-69,3.5964447478997643e-94,1.7922501060950758e-93,4.850322844254757e-36,2.1959339589982694e-79,5.655458425745483e-54,6.2588569028770706e-96,5.1676091520405216e-105,1.482359917389536e-85,1.5016341672294966e-143,1.8009522905173658e-116,4.641404835931373e-52,2.0336389607282325e-126,1.8266203661493966e-108,1.5747001184685342e-128,3.76,0.0,0.8761219621524698,0.9999999999465896,1.9739751499821097e-44,1.8841090733874384e-81,3.4417634112805307e-16,2.1426839474917403e-16,1.0908263547582836e-16,2.0825310903047813e-17,5.3410337366990033e-11,2.426642092468967e-34,2.135254326670014e-53,2.5967653052098513e-30,3.200538813164381e-36,2.4603695366457556e-31,8.712666113873039e-82,6.364824585553681e-81,1.4249234851632804e-36,9.154426321173584e-83,3.812719987716848e-40,3.9624253414410715e-93,4.0734491780189853e-81,4.0985925272207075e-84,1.3269371871628238e-82,3.8572181462818125e-81,4.7332837716099085e-94,6.674244637553187e-93,6.4134272880819195e-90,1.9459152013548418e-35,1.2325246379373348e-31,2.396568686746151e-45,6.049379766431586e-19,1.799187245606102e-19,2.9165833804783864e-28,1.0099671882165298e-38,4.313521104550125e-28,2.9682950565183288e-33,1.6774899161867033e-32,1.7084175771433619e-34,5.745646146574127e-33,4.941109623107313e-41,1.6962757322526904e-31,2.6098050555118045e-36,1.6962272286205467e-31,3.6541582483726366e-38,5.7868476656484334e-49,1.593711318907015e-58,1.6829635981158134e-50,4.919725504376361e-55
2.7441594553019745e-15,0.4757853881378436,2.371514630560921e-25,8.437592776218585e-30,4.586292874201343e-35,4.385988803048398e-34,0.0,0.0,1.5697184910574967e-18,4.67775238812477e-31,2.4037012275345956e-43,2.9555151180279933e-50,2.496807058732763e-46,7.69034688257834e-80,1.1360208134348899e-57,4.285861596211772e-42,5.234491554210212e-73,4.930128395110236e-31,1.9632898436589594e-89,1.9052197028290788e-68,4.603503529450433e-92,2.2941071274117e-91,1.9401386244042754e-35,7.027062524176131e-78,4.52439765681186e-53,5.96774684229121e-94,4.491909248897414e-103,9.487225770752126e-84,1.5377043950307767e-140,4.610514755380029e-114,3.713149190109398e-51,7.753995944413387e-124,2.3381120254102004e-106,8.05402607840746e-126,3.76,0.0,0.8761219621524695,0.9999999998931793,1.5792113144429293e-43,6.029304057515641e-80,6.883550163671306e-16,4.285382467938066e-16,2.1816601072734113e-16,4.165075884597132e-17,1.0682076644157241e-10,9.70661782079525e-34,1.708213610902964e-52,1.0387078764149055e-29,1.280220713205674e-35,9.8415334079427e-31,2.7880952515756766e-80,2.0367735660078987e-79,5.699730686613015e-36,2.9294688509664754e-81,1.5250946054995485e-39,2.535997198958999e-91,1.3035227277399901e-79,1.3115699200510014e-82,4.246272055490287e-81,1.2343279770761798e-79,3.029345910150351e-92,4.27158143538452e-91,4.104670570422721e-88,7.783725974823883e-35,4.930128395110237e-31,1.9172663345111132e-44,1.2098800551230356e-18,3.5983866846876397e-19,1.166639283665998e-27,8.079785435652726e-38,1.725417216120096e-27,1.1873240677118459e-32,6.709993799888008e-32,6.833704493643153e-34,2.2982699302668146e-32,3.952910803477408e-40,6.785137433936019e-31,1.0439273371161224e-35,6.784943416843947e-31,2.921510376736949e-37,4.629505683711404e-48,1.2749766278286595e-57,2.6927586443427e-49,7.871609113294462e-54
4.116243835474325e-15,0.4757853881378437,3.55731545286339e-25,1.265643565132235e-29,9.745986579906718e-35,9.320313698882519e-34,0.0,0.0,2.3545803989332694e-18,9.940238697988471e-31,6.8730960691661995e-43,1.0878272741693128e-49,7.139326196994249e-46,2.8305619965261715e-79,3.248314092816227e-57,1.225490282721425e-41,2.3198361095767027e-72,1.0476546556817367e-30,9.742824409547702e-89,7.2636654418066695e-68,2.3752384250488414e-91,1.1836748486887112e-90,4.1228001842840084e-35,3.287423724885085e-77,1.293697678637675e-52,3.0388499833685425e-93,2.456843197168729e-102,4.708034773585746e-83,1.3718993556488738e-139,3.1957459228755845e-113,1.061730823431761e-50,5.482661208914719e-123,1.2063817607832901e-105,4.881979484432287e-125,3.76,0.0,0.8761219621524692,0.9999999998397692,4.515600083459724e-43,2.665505433030231e-79,1.0325336916062077e-15,6.428081019772395e-16,3.2724938598387945e-16,6.247620364506445e-17,1.6023099263628573e-10,2.0626593843972355e-33,4.884430759162481e-52,2.207252356397248e-29,2.720471253290476e-35,2.0913298541863787e-30,1.2325907243125275e-79,9.004382676624262e-79,1.2111958904328155e-35,1.2950921912581258e-80,3.2408298851161665e-39,1.3572222637549774e-90,5.762750264839206e-79,5.798328378743993e-82,1.8772386593629597e-80,5.456847188521661e-79,1.6212522357621276e-91,2.286075131355308e-90,2.1967502080779264e-87,1.6540488636800581e-34,1.0476546556817374e-30,5.482212184169123e-44,1.814822133085922e-18,5.397586117674119e-19,2.4791121829743816e-27,2.3103171664824734e-37,3.666517066808844e-27,2.5230674271964733e-32,1.4258758164601056e-31,1.4521642931248336e-33,4.883830587684438e-32,1.1302871092312595e-39,1.4418438607591976e-30,2.218348919180787e-35,1.4418026318338803e-30,8.352359903435953e-37,1.3237513162830877e-47,3.6456418628512023e-57,9.9111536933283e-49,2.897278701490024e-53
6.860412595819025e-15,0.47578538813784377,5.929011864826551e-25,2.1094198642538695e-29,2.6945535192315166e-34,2.5768487182491375e-33,0.0,0.0,3.9243042170951316e-18,2.7481875609220886e-30,3.158628354169156e-42,8.369847653836056e-49,3.2809852363525284e-45,2.17786132828862e-78,1.4928065621532425e-56,5.631905984553928e-41,3.722925462776095e-71,2.8964665527081145e-30,3.0814504370266124e-87,5.973192094936175e-67,1.601170344795523e-89,7.979262097328705e-89,1.1398342181492562e-34,4.80149623128002e-76,5.9453744093657524e-52,1.6856148135228712e-91,1.0850990839152503e-100,1.4890543749689166e-81,6.071253334900933e-137,3.636016717135546e-111,4.879337128751202e-50,1.09775698014508e-120,8.132395581384619e-104,1.5993498505690155e-122,3.76,0.0,0.8761219621524685,0.9999999997329494,2.0752554293846736e-42,4.298727562498183e-78,1.7208910420843623e-15,1.0713478248993028e-15,5.454161365170589e-16,1.0412708066793311e-16,2.6705063351240124e-10,5.702654749223665e-33,2.244706852601801e-51,6.102375326619647e-29,7.521300217260132e-35,5.781926118465221e-30,1.9877840916290355e-78,1.4521246076689223e-77,3.3486140121440557e-35,2.0885891893555426e-79,8.959945115835935e-39,3.6953133333416936e-89,9.293509166550748e-78,9.350899805337213e-81,3.02741061607108e-79,8.800185654362828e-78,4.414165236592357e-90,6.224277012464426e-89,5.981109353023372e-86,4.572995580194136e-34,2.896466552708118e-30,2.5194303567892256e-43,3.024706286943737e-18,8.995984959266841e-19,6.854025783944198e-27,1.06173778379651e-36,1.0136855739716511e-26,6.975549367669914e-32,3.9421328851286722e-31,4.014812288275417e-33,1.350237212536946e-31,5.19438790882695e-39,3.986279881081999e-30,6.133091112709107e-35,3.986165893416231e-30,3.8377275333353845e-36,6.083480100728335e-47,1.6754044934179314e-56,7.625738312582434e-48,2.229193974201659e-52
9.330164480129255e-15,0.4757853881378438,8.063615184516967e-25,2.8688247729281586e-29,4.798287777187148e-34,4.588668335321246e-33,0.0,0.0,5.337055655387756e-18,4.893710315119841e-30,7.110048911407289e-42,2.3050897452729724e-48,7.38548237923482e-45,5.997917425656343e-78,3.3602937886140565e-56,1.2677368456904193e-40,1.3784693630743247e-70,5.1577583856561476e-30,1.413034666183478e-86,1.7421088366343016e-66,9.156649109025106e-89,4.56311864522746e-88,2.029707597816558e-34,1.7191043770323654e-75,1.338299896446865e-51,9.276109583560642e-91,5.362195140823098e-100,6.82823557675321e-81,5.2660750392724686e-136,2.3427113647846803e-110,1.0983355864444146e-49,8.160747404457117e-120,4.65070378255382e-103,1.3845063253410104e-121,3.76,0.0,0.8761219621524678,0.9999999996368124,4.671443887913227e-42,1.594204885775002e-77,2.3404126575147004e-15,1.4570335856706957e-15,7.417662120131582e-16,1.416128598307264e-16,3.631876548003968e-10,1.0154743812091195e-32,5.0528154052319426e-51,1.0866484380639189e-28,1.3393198933042327e-34,1.0295910214561198e-29,7.371715070696186e-78,5.385215490962892e-77,5.962903827303881e-35,7.745564101687751e-79,1.595500875471511e-38,1.562574673317636e-88,3.4465051352313283e-77,3.467790322124942e-80,1.1227192886061928e-78,3.2635560095902337e-77,1.8665407206991375e-89,2.631951665139905e-88,2.5291318235295214e-85,8.143195064139113e-34,5.1577583856561546e-30,5.6712302579030845e-43,4.113602023745364e-18,1.2234543897007007e-18,1.2204995415260341e-26,2.3899624018729296e-36,1.8050745924371554e-26,1.242139312748933e-31,7.019774286638356e-31,7.149194120292491e-33,2.4043733859310806e-31,1.1692520544499912e-38,7.098387031366251e-30,1.0921223818884237e-34,7.098184051053369e-30,8.63818419844994e-36,1.3693860563055818e-46,3.771320788554732e-56,2.1001592115755944e-47,6.139289826752094e-52
1.1799916364439485e-14,0.4757853881378438,1.0198299529675349e-24,3.628236286279491e-29,7.490329349010334e-34,7.16307575614279e-33,0.0,0.0,6.749807095741188e-18,7.639153264557283e-30,1.3438468611713906e-41,5.1917526010760514e-48,1.3959074356466676e-44,1.3509105811678988e-77,6.351174943554285e-56,2.3961055348514523e-40,3.6072890100080646e-70,8.051347304072997e-30,4.090511437748542e-86,3.9862876985891824e-66,2.827455524953516e-88,1.409032343081119e-87,3.168402455904099e-34,4.542822009500608e-75,2.5294775307389873e-51,2.8359511022728024e-90,1.7572831244234365e-99,1.9766663167332725e-80,2.4341352942788225e-135,8.87658668555805e-110,2.0759286883577036e-49,3.304590127344232e-119,1.436081293315997e-102,5.1015421340717535e-121,3.76,0.0,0.8761219621524672,0.9999999995406761,8.829459437641755e-42,4.17027669253444e-77,2.9599342729450382e-15,1.842719357176694e-15,9.38116287526445e-16,1.7909862824171177e-16,4.5932398225988237e-10,1.5851703528363312e-32,9.550153442799566e-51,1.6962672100424306e-28,2.090695534751938e-34,1.6072078327290283e-29,1.9283534888915507e-77,1.4087080711974287e-76,9.308198064521918e-35,2.0261527929224323e-78,2.490599159413522e-38,4.832723742450264e-88,9.015645814721324e-77,9.071332393684459e-80,2.9369061502618077e-78,8.537073854239634e-77,5.772815403360629e-89,8.140072807165509e-88,7.822093225513341e-85,1.271171166400131e-33,8.051347304073011e-30,1.0719019314667412e-42,5.202497758778901e-18,1.547310281390224e-18,1.9052176016313228e-26,4.517186085310999e-36,2.81774779354674e-26,1.9389976168912935e-31,1.095797017751104e-30,1.1159995299964924e-32,3.7532615401237432e-31,2.20996308159086e-38,1.1080685795775365e-29,1.7048189984485524e-34,1.1080368937473788e-29,1.6326104756527247e-35,2.5882297613164286e-46,7.128044317430138e-56,4.730188085696625e-47,1.3827519366271045e-51
1.4269668248749716e-14,0.47578538813784393,1.2333060411975441e-24,4.387654038720522e-29,1.0738114917765216e-33,1.026892572304612e-32,0.0,0.0,8.162558538041271e-18,1.0951284424775712e-29,2.2461909338010908e-41,9.978414726654672e-48,2.333211119947008e-44,2.596415167913859e-77,1.0615748398169056e-55,4.004999686559737e-40,8.308879129585196e-70,1.1542210404533664e-29,1.0855028387094908e-85,7.88317589893204e-66,8.714112328703192e-88,4.342585027308753e-87,4.542135430285509e-34,1.0291496350974533e-74,4.2279310442145394e-51,8.557949254767241e-90,4.953731534505809e-99,5.24550127943227e-80,9.641990876233046e-135,2.891128051663056e-109,3.4698403634326186e-49,1.1703344527884e-118,4.425960868185112e-102,2.0721957161138386e-120,3.76,0.0,0.8761219621524665,0.9999999994445404,1.475830191898798e-41,9.613090447507181e-77,3.579455888375376e-15,2.2284051388226617e-15,1.1344663630559668e-15,2.1658438649647773e-16,5.554596543291953e-10,2.2724575550869281e-32,1.5962722918190714e-50,2.4317136104329237e-28,2.9971616269201576e-34,2.304051581224505e-29,4.445089893248766e-77,3.247242865946108e-76,1.334400762639943e-34,4.670536884522095e-78,3.570454828162037e-38,1.232655119720133e-87,2.0782156316967632e-76,2.091053189114538e-79,6.7699351096556e-78,1.967899169948514e-76,1.4724363329946215e-88,2.0762386992062527e-87,1.995137617365538e-84,1.8223260647693725e-33,1.1542210404533687e-29,1.791647143847821e-42,6.29139349214229e-18,1.8711661711107225e-18,2.731268645300991e-26,7.550306875505785e-36,4.039447358475948e-26,2.779694787978927e-31,1.5709050996222063e-30,1.5998667230897602e-32,5.38057409941785e-31,3.693870000266642e-38,1.5884972769154507e-29,2.4439826287032233e-34,1.5884518525431575e-29,2.7287758294205265e-35,4.326128965330113e-46,1.1914258430177168e-55,9.091300382102075e-47,2.6576135300447525e-51
