Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149)
3.3733808248255363e-18,0.5032731049526813,9.470248630565143e-27,2.4073387268606204e-30,4.4526185558045364e-39,2.65309794885988e-38,0.0,0.0,1.4741967648093996e-20,1.097531004639989e-35,1.2586002726247175e-49,3.53722933690792e-70,1.4182311474895431e-52,7.386142233381797e-105,2.264923216481198e-81,4.605795407620059e-83,4.2822881024763706e-83,3.3587102886781376e-35,3.1413652319984775e-118,1.1553475617918557e-74,6.189473854865514e-111,6.6612414271459146e-130,9.919694746773192e-86,1.2440928141103518e-88,1.1561653458162222e-58,8.779114380045748e-116,4.178998923812015e-115,9.573711111004064e-132,1.0061161017432129e-174,2.391093326164203e-143,6.116761946815724e-57,3.833898271008034e-147,1.969816390127822e-121,1.9279772566952696e-145,3.76,0.0,0.6343828714584391,0.9999999999996203,1.7642508998017528e-50,6.609439934243862e-114,1.4415468795319163e-17,9.186079038535087e-18,4.009074130092153e-18,1.220315626691927e-18,3.7965556323775785e-13,1.0159985134737561e-36,7.034919623882175e-57,2.1409445261833858e-33,8.000907899815123e-40,8.222341397743566e-35,3.208722733027449e-89,4.20196389024029e-88,2.1151226733476307e-39,5.405745867404843e-90,1.790547212997633e-42,3.9158516229499263e-103,2.6791052517790703e-88,2.786301607416636e-91,7.610650364072448e-90,2.139071989867969e-88,3.929419801068418e-104,5.075559055187242e-103,5.238616416768067e-100,3.8643808445447793e-39,3.3587102886781376e-35,2.986015231504232e-53,1.1344748497857347e-20,3.397228620443355e-21,4.19457901879549e-32,5.1491826558610357e-45
6.749692475736933e-18,0.5032731049526813,1.8948725111382677e-26,4.8167689861212754e-30,1.7822078087198978e-38,1.0619305971163779e-37,0.0,0.0,2.9496743261122365e-20,4.392984266904235e-35,1.0076455023380568e-48,5.664175618493883e-69,1.1354472662093837e-51,2.3664077746583604e-103,3.628094463732807e-80,7.376940567940043e-82,6.85952189747613e-82,1.3443594244154557e-34,2.0137550733717178e-116,1.8507073660926548e-73,3.967698068658335e-109,8.540453626903879e-128,1.5889982352204065e-84,3.9860120457645973e-87,9.256352770928398e-58,5.628522212156251e-114,2.679266415443937e-113,1.227999667050395e-129,5.165006500045202e-172,3.0673623208437145e-141,4.897128823203269e-56,9.839978251245035e-145,2.526485235924319e-119,4.9482943603629305e-143,3.76,0.0,0.6343828714584391,0.9999999999992403,1.4124734603150673e-49,4.2368422244106515e-112,2.8843461890199855e-17,1.8380139032908452e-17,8.021631382803032e-18,2.4416914744883695e-18,7.596409701967009e-13,4.0666418226202965e-36,5.632213231641623e-56,8.569357496390357e-33,3.2024482467362866e-39,3.29107936797407e-34,1.0284012535098716e-87,1.3467367801301183e-86,8.466002891603502e-39,1.7325510283470913e-88,7.166855152062396e-42,2.510137953553824e-101,8.586579215052099e-87,8.930145441825255e-90,2.4392267800335206e-88,6.855763163582809e-87,2.5188354077475568e-102,3.253533225371138e-101,3.358056230228506e-98,1.546759469957641e-38,1.3443594244154557e-34,2.3906304828861105e-52,2.2699353423589308e-20,6.797408786090358e-21,1.6789247463428896e-31,4.122477048148365e-44
1.3502315777559727e-17,0.5032731049526813,3.7905678091296595e-26,9.635629543926998e-30,7.131152672162935e-38,4.24910561946512e-37,0.0,0.0,5.900629448715659e-20,1.7577659194601627e-34,8.064226481355655e-48,9.066369790957e-68,9.087029033164535e-51,7.577055719814217e-102,5.80832723315566e-79,1.1809243046948472e-80,1.0981527928149882e-80,5.3791888371660926e-34,1.2898691531401263e-114,2.962853927788211e-72,2.5413879267193932e-107,1.0940791070087201e-125,2.5438758535477708e-83,1.2763108446122275e-85,7.407895449941876e-57,3.6054223140300893e-112,1.716238286446812e-111,1.5734829909593042e-127,2.6479942942174404e-169,3.930557684518276e-139,3.9191914161906884e-55,2.5222650463643276e-142,3.237182140672511e-117,1.2683880546217247e-140,3.76,0.0,0.6343828714584391,0.9999999999984803,1.130408048386955e-48,2.71375737417564e-110,5.769944807996125e-17,3.676825902460521e-17,1.6046745888235375e-17,4.884443167120645e-18,1.5196117699290545e-12,1.6271864338229056e-35,4.507482330268842e-55,3.428859152399995e-32,1.281396428921519e-38,1.3168604340237859e-33,3.29346212326982e-86,4.3129338275924427e-85,3.387503928148069e-38,5.548506733688782e-87,2.8676755864305933e-41,1.6077671138787366e-99,2.749857916013073e-85,2.859885257003205e-88,7.81164071555805e-87,2.1955628838457427e-85,1.6133378963833452e-100,2.083918801266652e-99,2.150866809801911e-96,6.189052990874878e-38,5.3791888371660926e-34,1.913232016428046e-51,4.540856327501628e-20,1.3597769117146964e-20,6.71788588600045e-31,3.2992345433950314e-43
2.7007562381205315e-17,0.5032731049526813,7.581958412423981e-26,1.927335081667611e-29,2.8529254249288597e-37,1.6999189348009802e-36,0.0,0.0,1.1802539693913498e-19,7.032208266263119e-34,6.452606458666553e-47,1.4509143500612533e-66,7.271003939889746e-50,2.4253862403782917e-100,9.296025413140206e-78,1.889970104712153e-79,1.757548081408616e-79,2.1520258308217094e-33,8.25876526097982e-113,4.741944449857872e-71,1.6271481707339342e-105,1.4009982164728189e-123,4.0713848485735644e-82,4.0854543808561476e-84,5.927441940092568e-56,2.3084851812140933e-110,1.098875247287157e-109,2.0151106940270257e-125,1.3566726471534664e-166,5.033889427719433e-137,3.1359486274920635e-54,6.461137099420163e-140,4.145694355113209e-115,3.249154745312374e-138,3.76,0.0,0.634382871458439,0.9999999999969604,9.044981881909983e-48,1.7375021491725854e-108,1.1541142045948404e-16,7.354449901979871e-17,3.2096974899142416e-17,9.76994654054276e-18,3.0395533126516344e-12,6.509805296645065e-35,3.6066707089778887e-54,1.3717668895236144e-31,5.126420047126327e-38,5.2682992552760606e-33,1.0543205550106026e-84,1.3806792287400738e-83,1.3552221711216257e-37,1.77621744768376e-85,1.1472569659854963e-40,1.0293803470891646e-97,8.802990858777517e-84,9.155216339831334e-87,2.5007038972121857e-85,7.02855224660494e-84,1.0329470418053048e-98,1.334238647297823e-97,1.3771024646118509e-94,2.4760244941528514e-37,2.1520258308217094e-33,1.530876727077184e-50,9.082698297772237e-20,2.7198489778310546e-20,2.6875917967577565e-30,2.6398889037035863e-42
5.401805558849649e-17,0.5032731049526812,1.5164739648258778e-25,3.854879399072499e-29,1.1412630497716227e-36,6.800229163885077e-36,0.0,0.0,2.3606360184273153e-19,2.8131122404890286e-33,5.162575371484501e-46,2.321699154942635e-65,5.817355587392754e-49,7.762401757025568e-99,1.4875802750163233e-76,3.024345252164249e-78,2.8124799433102026e-78,8.608804110394436e-33,5.287006261741199e-111,7.588213833801878e-70,1.0415860500824511e-103,1.7936470679530894e-121,6.515163190484926e-81,1.3075470073236298e-82,4.742403906418685e-55,1.477756139967056e-108,7.034346935231515e-108,2.5800155448603183e-123,6.948468009138089e-164,6.445155622190531e-135,2.508997164064945e-53,1.6545810911761863e-137,5.307834101211724e-113,8.320501550689378e-136,3.76,0.0,0.6343828714584389,0.9999999999939205,7.236672588527135e-47,1.1122246298547388e-106,2.308353652185295e-16,1.4709697905738583e-16,6.419743292112591e-17,1.9540953240017227e-17,6.079436171128301e-12,2.604134046728409e-34,2.885610535073032e-53,5.487513774965334e-31,2.0507348587342347e-37,2.1074912368608826e-32,3.374486236814232e-83,4.4190383516854987e-82,5.421330028769616e-37,5.685008877933021e-84,4.589401350924671e-40,6.589344505083296e-96,2.817508468980854e-82,2.930242766870051e-85,8.00381936714177e-84,2.249576975955597e-82,6.612175576261813e-97,8.54082535962323e-96,8.815208921246252e-93,9.904906375151381e-37,8.608804110394436e-33,1.2248178390983454e-49,1.816638223825432e-19,5.439993109683927e-20,1.0751242133448763e-29,2.1121116518681796e-41
1.0803904200307884e-16,0.5032731049526813,3.033030223691299e-25,7.709968285302551e-29,4.5652379810871035e-36,2.720202363424414e-35,0.0,0.0,4.721400116484839e-19,1.1252906846196835e-32,4.130256457894705e-45,3.714907675091223e-64,4.6541056017268326e-48,2.484155186084923e-97,2.380301505488048e-75,4.839267057590483e-77,4.500290529188171e-77,3.443661922813091e-32,3.384442445998859e-109,1.2142024381116481e-68,6.6668267316362246e-102,2.2961046708981832e-119,1.0425020685466793e-79,4.1844731491819675e-81,3.7941033951982615e-54,9.458691346666951e-107,4.502476854256113e-106,3.302851411610783e-121,3.558205797472627e-161,8.250937264551064e-133,2.0072931032642407e-52,4.236406343558593e-135,6.794889133357708e-111,2.130389759729493e-133,3.76,0.0,0.6343828714584386,0.9999999999878407,5.789612937386005e-46,7.118952419775954e-105,4.616832547366204e-16,2.9420193932136054e-16,1.2839834896577057e-16,3.908296644948714e-17,1.2159200980207797e-11,1.0416960063808574e-33,2.3085980222191666e-52,2.1950945388937566e-30,8.203272820276255e-37,8.430308178762824e-32,1.0799413080463731e-81,1.4142306544231274e-80,2.1686203740180894e-36,1.8193811682659e-82,1.8358352384732354e-39,4.217599744496319e-94,9.01690939451294e-81,9.3776949721476e-84,2.5614731716256358e-82,7.19935082613709e-81,4.23221267948651e-95,5.466671253259582e-94,5.642294920699665e-91,3.962125631933641e-36,3.443661922813091e-32,9.799008558023686e-49,3.6333750118981936e-19,1.0880281371870285e-19,4.300671848409934e-29,1.6897695371634568e-40
2.1608101483224354e-16,0.5032731049526813,6.066142788215985e-25,1.5420147063443829e-28,1.826132362125502e-35,1.0881030925324763e-34,0.0,0.0,9.442928312542259e-19,4.5012543169332955e-32,3.3042837421565857e-44,5.944003697109913e-63,3.7233731697788637e-47,7.949595748689253e-96,3.808621146482125e-74,7.743079558302767e-76,7.200723558131825e-76,1.377492918350923e-31,2.167153328320971e-107,1.94279448534244e-67,4.266985503177817e-100,3.0077537745796274e-117,1.6680645864014979e-78,1.3390831277497503e-79,3.035355016037256e-53,7.999276729883173e-105,3.8077572054221574e-104,6.09174082384382e-119,2.6617401119129455e-158,1.5217993216549258e-130,1.6058727317853172e-51,2.3440348851159468e-132,1.5226271993497224e-108,1.1789542399136906e-130,3.76,0.0,0.6343828714584382,0.9999999999756812,4.63180032936743e-45,4.556358674681283e-103,9.233790337728022e-16,5.884118606045118e-16,2.5680018105777044e-16,7.816699211051089e-17,2.4318726966872517e-11,4.166868806941411e-33,1.84692225845227e-51,8.78055447539705e-30,3.281375561316584e-36,3.3721920386740693e-31,4.0038599324038576e-80,5.243230338319424e-79,8.674658948328554e-36,6.745319554794908e-81,7.343490337135943e-39,3.120648589772299e-92,3.343000144526485e-79,3.4767610220734103e-82,9.496610260197597e-81,2.6691441786757063e-79,3.131460266152111e-93,4.044849783369993e-92,4.174796750483472e-89,1.5848839868612246e-35,1.3774929183509235e-31,7.83939317443585e-48,7.266848587949099e-19,2.1760857890165463e-19,1.7203037386060478e-28,1.3518477165712736e-39
4.3216496049057297e-16,0.5032731049526813,1.2132368104440736e-24,3.084050864245166e-28,7.304603889577807e-35,4.352456722405711e-34,0.0,0.0,1.8885984704426565e-18,1.8005200426081514e-31,2.643458599622149e-43,9.51052766045652e-62,2.9787343849535764e-46,2.5439188426155104e-94,6.093905697973735e-73,1.2389130785069233e-74,1.152136655966679e-74,5.510028716319193e-31,1.3879984584539142e-105,3.1085276493585577e-66,2.730940015860365e-98,3.8507088965113264e-115,2.6689539749495063e-77,4.2851492844705207e-78,2.4283132370529173e-52,5.13914342373951e-103,2.446280242687958e-102,7.816276887518788e-117,1.3668640197138344e-155,1.952615102300922e-128,1.2847136442631422e-50,6.013510757297875e-130,1.955538371437409e-106,3.02454946888089e-128,3.76,0.0,0.6343828714584373,0.9999999999513621,3.705484303699945e-44,2.916143349848161e-101,1.846770591845164e-15,1.176831706191621e-15,5.136038452526126e-16,1.5633504040089415e-16,4.8637764414233557e-11,1.6667644828349214e-32,1.47755534621392e-50,3.512255661503652e-29,1.3125633152465334e-35,1.3488906647724625e-30,1.2867411941869868e-78,1.685043824661583e-77,3.469899649371558e-35,2.1677793803942004e-79,2.937425999269733e-38,2.0098953757704876e-90,1.0743570982361589e-77,1.1173447666021527e-80,3.051975944463678e-79,8.577965775590038e-78,2.0168580108699824e-91,2.6051387165493437e-90,2.6888341874963884e-87,6.339612353295528e-35,5.510028716319197e-31,6.271589047657508e-47,1.4533795739672432e-18,4.352201090244566e-19,6.881284950434732e-28,1.081491007710347e-38
8.643328518072318e-16,0.5032731049526815,2.4264819485591763e-24,6.168124789137314e-28,2.921856524938884e-34,1.7409916055018844e-33,0.0,0.0,3.777209748727309e-18,7.202116802112428e-31,2.1147798023665973e-42,1.5216943604348543e-60,2.3830024449879404e-45,8.140619589718568e-93,9.750341407149018e-72,1.9822777425412765e-73,1.8434359668633784e-73,2.204023490332066e-30,8.895883517478023e-104,4.973689431607201e-65,1.747823848461567e-96,4.9289773763380093e-113,4.2703720403861205e-76,1.3712614292105252e-76,1.9426627656269118e-51,3.289331753896802e-101,1.5657305635142663e-100,1.0005161212070942e-114,6.998639070582674e-153,2.4994312481787618e-126,1.027777353323651e-49,1.539495452276518e-127,2.5031859967375432e-104,7.743031679033902e-126,3.76,0.0,0.6343828714584354,0.9999999999027243,2.9644051356964193e-43,1.866355970107146e-99,3.6935537079898826e-15,2.3536714094490666e-15,1.0272111736856662e-15,3.1267112485500476e-16,9.727578120515148e-11,6.667091880598051e-32,1.1820512975143244e-49,1.404907924554001e-28,5.250277874224161e-35,5.3955911237919824e-30,4.118164116867879e-77,5.392914259200791e-76,1.3879675372072498e-34,6.937898984361396e-78,1.174976362617469e-37,1.2866414184821328e-88,3.4384361957693554e-76,3.5760180725462224e-79,9.767735162318155e-78,2.7453432259952847e-76,1.2910975890580205e-89,1.6676874954571188e-88,1.7212672193231157e-85,2.535867372207502e-34,2.2040234903320683e-30,5.017301003015588e-46,2.9067690041605194e-18,8.704431682976542e-19,2.752527976960961e-27,8.65197939257092e-38
1.7286686344405493e-15,0.503273104952682,4.8529725242699895e-24,1.2336279075287687e-27,1.1687456684648887e-33,6.963984623486376e-33,0.0,0.0,7.554432304927772e-18,2.880854047074937e-30,1.691829459338657e-41,2.434719548789887e-59,1.9064088864624179e-44,2.6050123432624823e-91,1.5600629040707135e-70,3.1716595615980414e-72,2.9495133461069806e-72,8.816122730345742e-30,5.709504753227589e-102,7.957939289475422e-64,1.1186144612481615e-94,6.30913223455658e-111,6.832648355893396e-75,4.3880605637702153e-75,1.5541358608581785e-50,2.1052482592612382e-99,1.0020754735144354e-98,1.280671187298336e-112,3.5833410909724683e-150,3.1993001856418553e-124,8.222248647728167e-49,3.9411433905257044e-125,3.204102131611861e-102,1.9822340358096022e-123,3.76,0.0,0.6343828714584318,0.9999999998054484,2.371531308133817e-42,1.1944763548087702e-97,7.387119940279296e-15,4.707350864296855e-15,2.054425830725251e-15,6.253432452566101e-16,1.945515823723259e-10,2.666843565298565e-31,9.456438537829329e-49,5.619634103396624e-28,2.100114817693749e-34,2.1582427552473565e-29,1.317825644511139e-75,1.7257487189796932e-74,5.551889211121676e-34,2.2201543492858373e-76,4.699917296303378e-37,8.234609167144462e-87,1.1003098696614941e-74,1.144337501026493e-77,3.125711056351944e-76,8.785181536057772e-75,8.263116422560242e-88,1.0673322224627738e-86,1.1016259588797653e-83,1.0143571547654599e-33,8.816122730345762e-30,4.0138526467142514e-45,5.81354786394151e-18,1.740889282954423e-18,1.1010139881661508e-26,6.9216040348518895e-37
2.593004417073867e-15,0.5032731049526822,7.279463399461408e-24,1.8504439797808966e-27,2.4835865297684e-33,1.479847911524793e-32,0.0,0.0,1.1331654860759399e-17,6.121819428794471e-30,4.837579647339809e-41,8.961392735503984e-59,5.451144419145479e-44,1.2226274369566608e-90,5.947748343032962e-70,1.1944574297071241e-71,1.1226736881070747e-71,1.8734285527387328e-29,3.257793562937538e-101,3.0339675679623155e-63,6.38342840808625e-94,4.152549299472564e-110,2.6049538214353096e-74,2.0528349369240038e-74,4.443862531334325e-50,1.0447312117672612e-98,4.9727969945829894e-98,7.126946695757132e-112,2.6927619197383513e-149,1.788366514212464e-123,2.351052018847399e-48,2.1420462487553717e-124,1.653200144656764e-101,1.0772849672681476e-122,3.76,0.0,0.6343828714584281,0.9999999997081728,6.781102782488257e-42,6.809045057121055e-97,1.108068617256869e-14,7.061030367477538e-15,3.081640487938313e-15,9.380153171516067e-16,2.9182715112539415e-10,5.667046860516965e-31,2.703952471381704e-48,1.1941713943894277e-27,4.462744995989472e-34,4.586270658536248e-29,5.82597947224391e-75,7.629365929174771e-74,1.17977817240349e-33,9.815095725136033e-76,9.987332888010418e-37,4.407019267566801e-86,4.864362055967953e-74,5.0590057951830465e-77,1.3818474379546529e-75,3.883842825231504e-74,4.422273439674385e-87,5.712173553998618e-86,5.895712021372856e-83,2.1555237425020752e-33,1.873428552738738e-29,1.1479056341351652e-44,8.720326723116941e-18,2.6113353937215675e-18,2.3396564709886207e-26,1.979147659321844e-36
3.4573401997071845e-15,0.5032731049526825,9.705954574133435e-24,2.4672606956705974e-27,4.2367082929621535e-33,2.5244475403101733e-32,0.0,0.0,1.5108877416222185e-17,1.0443107825262842e-29,1.0203863049102037e-40,2.2728045527313868e-58,1.1498051939054613e-43,3.811301883712195e-90,1.6002874020997818e-69,3.1502608822055094e-71,3.012754014881453e-71,3.195851743584481e-29,1.2769201527833505e-100,8.16311930451794e-63,2.4973747370516893e-93,1.8156197819678994e-109,7.008836697259074e-74,6.622600912652196e-74,9.373400930547767e-50,4.419685123367361e-98,2.1036821026856227e-97,3.6890601310500725e-111,1.6835630968420446e-148,9.346231491141295e-123,4.9590537378688104e-48,1.497002026305871e-123,9.018787333174746e-101,7.529373178589341e-122,3.76,0.0,0.6343828714584244,0.9999999996108976,1.4303316263341746e-41,2.659447588407118e-96,1.4774252404858065e-14,9.414709918991104e-15,4.1088551453248525e-15,1.2506873405400024e-15,3.8910248746491167e-10,9.667319094008509e-31,5.703421310851223e-48,2.0371139645694355e-27,7.612917351857591e-34,7.823643531599065e-29,1.990899148671498e-74,2.60716603513686e-73,2.0125649385551276e-33,3.354092834143872e-75,1.7037224387426906e-36,1.6653031486583324e-85,1.662287483898231e-73,1.728803044614671e-76,4.722158657258627e-75,1.3272168984349566e-73,1.671066683804173e-86,2.1584879036680848e-85,2.2278436870761478e-82,3.677093480398721e-33,3.1958517435844934e-29,2.4216329136880704e-44,1.1627105581686812e-17,3.481781500599087e-18,3.991180244429363e-26,4.174597364896664e-36
5.18601176497382e-15,0.5032731049526833,1.4558937626340133e-23,3.70089563802982e-27,8.771570437937948e-33,5.226550380620763e-32,0.0,0.0,2.2663322526282125e-17,2.1621136591257824e-29,2.786993761900928e-40,7.948113600680097e-58,3.140478298953919e-43,1.877873891336895e-89,6.472648386068285e-69,1.2170259353164997e-70,1.2114666166059997e-70,6.616614480767268e-29,1.0755176527514963e-99,3.301716020262184e-62,2.0915371449985527e-92,1.7593415904612732e-108,2.834856367419798e-73,3.645395361027186e-73,2.5601695264172895e-49,3.9811531076342925e-97,1.8948719069250207e-96,5.195404667671148e-110,5.260678535406086e-147,1.3783824063070425e-121,1.3544729681691928e-47,3.570370896434647e-122,1.252553704576739e-99,1.7958423882421503e-120,3.76,0.0,0.634382871458417,0.9999999994163474,3.9066812076789785e-41,2.2141467816179143e-95,2.2161384869436758e-14,1.4122069135452528e-14,6.1632844605050716e-15,1.8760312734747946e-15,5.836526146852948e-10,2.001496419335941e-30,1.557781932867954e-47,4.217577856769255e-27,1.5761572743005056e-33,1.6197875135952759e-28,1.2241564529542142e-73,1.6030838285216333e-72,4.166766976280977e-33,2.0623537559870223e-74,3.527343862074906e-36,1.2031530508303248e-84,1.0221006764437429e-72,1.0629999418335828e-75,2.903544883926196e-74,8.160738625801312e-73,1.2073163484431282e-85,1.5594698417505599e-84,1.609579581169261e-81,7.613043961514739e-33,6.616614480767301e-29,6.616198441415093e-44,1.7440663297405348e-17,5.222673705225414e-18,8.263234896566186e-26,1.1402125014117359e-35
6.914683330240455e-15,0.503273104952684,1.9411921779843827e-23,4.934532947278657e-27,1.4918148244788166e-32,8.888995840130893e-32,0.0,0.0,3.0217767634985727e-17,3.6771898386305316e-29,5.831326805724513e-40,1.986018224224659e-57,6.570937354994466e-43,5.892283775989397e-89,1.753264585543203e-68,3.219948990128244e-70,3.2720186985857265e-70,1.1253142261957637e-28,4.238540980829986e-99,8.943444671722417e-62,8.219964345652081e-92,7.883910331313476e-108,7.678869211997954e-73,1.1699055093160369e-72,5.356736128579345e-49,1.5703920624851216e-96,7.474302873653483e-96,2.428319990204807e-109,3.27179488970452e-146,6.548096016859079e-121,2.8340132045116296e-47,1.960451013967194e-121,5.757818919343607e-99,9.860871615405184e-120,3.76,0.0,0.6343828714584095,0.9999999992217982,8.174086372768903e-41,8.680107959704119e-95,2.954851733401538e-14,1.8829428529651144e-14,8.217713776323228e-15,2.5013750280335766e-15,7.782018872427724e-10,3.4040219628856454e-30,3.2594017247590354e-47,7.172981502338137e-27,2.6806294371657196e-33,2.7548363873547424e-28,4.109535436345108e-73,5.381606269710401e-72,7.086589805552225e-33,6.9233990241494316e-74,5.9990924345012904e-36,4.610732766635591e-84,3.4312262902339713e-72,3.568527912615167e-75,9.747306807443132e-74,2.739587508014828e-72,4.626684870307843e-85,5.976210297471502e-84,6.16824580100879e-81,1.2947943350916736e-32,1.1253142261957706e-28,1.3846452025419084e-43,2.3254221010897024e-17,6.963565895548203e-18,1.4053601296881913e-25,2.385706547546362e-35
1.0372026460773726e-14,0.5032731049526854,2.911789370312558e-23,7.401815337834553e-27,3.2503617071041057e-32,1.9367317574795663e-31,0.0,0.0,4.5326657847939193e-17,8.011848860260543e-29,1.8413557971045094e-39,9.197024667120292e-57,2.074904366853935e-42,4.565675652220699e-88,8.792354689952697e-68,1.5797397653963153e-69,1.6365207258887763e-69,2.451836836818695e-28,5.7338993700766085e-98,4.484989485315411e-61,1.1017064581599186e-90,1.766359637743259e-106,3.8508589568383573e-72,8.940445239627437e-72,1.6914961386933918e-48,1.8809305712953603e-95,8.951627144072336e-95,5.0186293265555356e-108,2.547388617128071e-144,1.3931750850659653e-119,8.948961084885318e-47,6.582557395363208e-120,1.0806981704293386e-97,3.3108608733400744e-118,3.76,0.0,0.6343828714583948,0.9999999988327024,2.581125696336936e-40,1.1586786451347674e-93,4.4322782263172346e-14,2.824414790167487e-14,1.2326572410054307e-14,3.752061951426987e-15,1.1672976259664722e-09,7.416671820477449e-30,1.029218931071076e-46,1.5628387781024611e-26,5.840536678453302e-33,6.002235894578062e-28,3.174372694521599e-72,4.1569663971504454e-71,1.5440284449321523e-32,5.347940598952367e-73,1.3070817865062873e-35,5.816012142318888e-83,2.6504153718362473e-71,2.7564781751443995e-74,7.529242686839253e-73,2.1161667158671198e-71,5.836114057822289e-84,7.538415229550801e-83,7.780686752736144e-80,2.821169181953092e-32,2.451836836818717e-28,4.373515660097095e-43,3.4881336430568183e-17,1.0445350229225975e-17,3.061993909312876e-25,7.533328138939448e-35
1.3829369591306997e-14,0.5032731049526867,3.882387039339088e-23,9.869107973560904e-27,5.706543118087759e-32,3.400250247848083e-31,0.0,0.0,6.04355480550218e-17,1.4066112418322082e-28,4.188236039970967e-39,2.6668971322775266e-56,4.719455409832994e-42,1.7270048905392147e-87,2.6378606062782712e-67,4.697080775618946e-69,4.904584277258565e-69,4.304610892969625e-28,2.7533503010156926e-97,1.3455728898974528e-60,5.258770329050687e-90,1.0268883227329418e-105,1.155330374988737e-71,3.368215707077684e-71,3.847377602802956e-48,8.986333208828038e-95,4.276531179827669e-94,2.9507133118193014e-107,2.081829004602405e-143,8.245994106199938e-119,2.035478011577803e-46,4.61951224739916e-119,6.286931049516154e-97,2.3235082915085807e-117,3.76,0.0,0.63438287145838,0.9999999984436104,5.870867056009803e-40,5.5249500387105e-93,5.909704719232899e-14,3.765886804303645e-14,1.643543104654671e-14,5.002748102717402e-15,1.5563896653202009e-09,1.3021182030283324e-29,2.3409967383985886e-46,2.743805927083309e-26,1.0254001992871034e-32,1.0537920463144287e-27,1.2221581285659661e-71,1.600463011043859e-70,2.710802408604803e-32,2.059004463348185e-72,2.2947985508514133e-35,2.7647545751181986e-82,1.0204296325627915e-70,1.0612659016698707e-73,2.8988228396331543e-72,8.14740063809381e-71,2.7743052929294152e-83,3.583527262236474e-82,3.698705010499552e-79,4.953149329594989e-32,4.304610892969674e-28,9.948986428822264e-43,4.650845184060044e-17,1.3927134500990658e-17,5.375831605206937e-25,1.7134834617723543e-34
2.074405585237354e-14,0.5032731049526896,5.82358381407548e-23,1.480372412227861e-26,1.2721453160065437e-31,7.580092301835573e-31,0.0,0.0,9.065332845149358e-17,3.1357219235543177e-28,1.398368828718864e-38,1.3551659610155186e-55,1.5757355982285486e-41,1.405709797903066e-86,1.364735400770748e-66,2.4188115128601577e-68,2.536057404703324e-68,9.596204742697935e-28,3.6568201663178653e-96,6.961480930390213e-60,6.863291283918404e-89,2.197455368650708e-104,5.977340741631274e-71,2.693899811405102e-70,1.2845655477299469e-47,1.1140454924627524e-93,5.30084828833478e-93,6.021427791385521e-106,1.2451721942193247e-141,1.6941767002880364e-117,6.796070229380823e-46,1.5494640306891496e-117,1.2419651981368836e-95,7.793405569953411e-116,3.76,0.0,0.6343828714583505,0.9999999976654373,1.960162193440542e-39,7.204113222541471e-92,8.864557705064124e-14,5.64883106444035e-14,2.465314832785364e-14,7.50411807832073e-15,2.3345625949720652e-09,2.902778475656151e-29,7.816106239264483e-46,6.116630028020861e-26,2.285890006438099e-32,2.3491973060373305e-27,9.682689643109606e-71,1.2679819991447112e-69,6.04315822797133e-32,1.6312851696876798e-71,5.115746184799294e-35,3.5435069160623972e-81,8.084450086566548e-70,8.408012777351172e-73,2.296641387500762e-71,6.454858606521004e-70,3.555723738980136e-82,4.592880283611383e-81,4.740543853033019e-78,1.1042524798942284e-31,9.5962047426981e-28,3.322140504650148e-42,6.97626826316152e-17,2.0890702857925124e-17,1.1984201690621204e-24,5.7209682355465084e-34
