Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304)
2.2882811217654723e-15,0.5127804198391219,0.0,9.027345184892208e-27,0.0,0.0,0.0,0.0,0.0,0.0,2.18851514695515e-40,8.304520568744979e-58,0.0,1.4301925550530642e-99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245942292049,0.9999999996406446,0.0,0.0,2.2817272955078123e-14,1.460196438674861e-14,6.081365129330275e-15,2.133943438994743e-15,3.5935544140603917e-10,3.487285115333438e-30,4.812269398976353e-47,4.4277902796162444e-27,1.1131167395120579e-33,1.2748651798432878e-28,2.944060894514337e-73,4.663075094970428e-72,5.250458487430001e-33,5.802356805671812e-74,6.384305627304791e-36,2.088194672404365e-84,2.990600682079287e-72,3.0995273653495304e-75,8.047061747898757e-74,2.2706729393690014e-72
3.4324226525490015e-15,0.512780419839123,0.0,1.3541024887816822e-26,0.0,0.0,0.0,0.0,0.0,0.0,6.257789848981415e-40,3.0566168948255384e-57,0.0,6.690763812256756e-99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245942291934,0.9999999994609676,0.0,0.0,3.4225919103845964e-14,2.1902953190606265e-14,9.122050273584005e-15,3.2009156396461343e-15,5.390323685550571e-10,7.410483741596089e-30,1.3760088196654948e-46,9.409039817643806e-27,2.3653722382179842e-33,2.7090906404581267e-28,1.301540507170831e-72,2.0614990317897458e-71,1.1157239029781128e-32,2.565168158686583e-73,1.3566658601978113e-35,1.1175655181857346e-83,1.3221147502571182e-71,1.370270918204461e-74,3.5575302307299035e-73,1.003841944098513e-71
4.576564183332531e-15,0.512780419839124,0.0,1.8054706561263465e-26,0.0,0.0,0.0,0.0,0.0,0.0,1.3199497908452293e-39,7.752245675390658e-57,0.0,2.158490486861866e-98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.554424594229182,0.9999999992812912,0.0,0.0,4.563456525261357e-14,2.92039422472793e-14,1.2162735419018449e-14,4.267887586299516e-15,7.187087281851114e-10,1.264141607672084e-29,2.9024017559017932e-46,1.6050689785200662e-26,4.0350449186359234e-33,4.6213926829125435e-28,4.4477240116336347e-72,7.044710826150687e-71,1.9032958479425916e-32,8.765895548868939e-73,2.314313614983628e-35,4.223002197695494e-83,4.51803076727171e-71,4.682595269666274e-74,1.2157071279088294e-72,3.430404953123852e-71
6.86484724489959e-15,0.5127804198391263,0.0,2.7082074532872706e-26,0.0,0.0,0.0,0.0,0.0,0.0,3.605194985370982e-39,2.7109996186907815e-56,0.0,1.188135873951901e-97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245942291591,0.9999999989219398,0.0,0.0,6.845185755014823e-14,4.380592095396738e-14,1.8244105712658405e-14,6.4018308834886916e-15,1.078060115518519e-09,2.6172451835033463e-29,7.927361181479667e-46,3.323082286027004e-26,8.35404092671606e-33,9.56801548721566e-28,2.7347983340735758e-71,4.3316210183401385e-70,3.9405397816878317e-32,5.389944995428964e-72,4.7914972543640085e-35,3.0510466230509425e-82,2.7780269983640233e-70,2.8792154930393205e-73,7.475097215746936e-72,2.109272563827515e-70
9.153130306466648e-15,0.5127804198391285,0.0,3.610944975084855e-26,0.0,0.0,0.0,0.0,0.0,0.0,7.543278611497292e-39,6.774053281096157e-56,0.0,3.813047695467893e-97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245942291363,0.9999999985625905,0.0,0.0,9.126914984768205e-14,5.840790059034726e-14,2.4325476010640272e-14,8.5357732466371e-15,1.4374094158971784e-09,4.45124912245579e-29,1.6586693578868625e-45,5.65167735301919e-26,1.420802343409122e-32,1.627270210953483e-27,9.180811703541653e-71,1.4541393980557663e-69,6.701838197333769e-32,1.809425241696676e-71,8.149090043951195e-35,1.1692247844413855e-81,9.325927772167333e-70,9.665626589357449e-73,2.5094179759364946e-71,7.080897735700171e-70
1.1441413368033707e-14,0.5127804198391307,0.0,4.5136832732826123e-26,0.0,0.0,0.0,0.0,0.0,0.0,1.3732258907778296e-38,1.4371899378396443e-55,0.0,9.963379270487412e-97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245942291134,0.9999999982032434,0.0,0.0,1.1408644214521492e-13,7.300988122282508e-14,3.0406846313274184e-14,1.0669714609027948e-14,1.7967564802648752e-09,6.80050348035164e-29,3.0195444881025546e-45,8.634461773098357e-26,2.1706629607473632e-32,2.4861032498306357e-27,2.4811055351305193e-70,3.9297960554462066e-69,1.0238913021240912e-31,4.889960425787782e-71,1.2449980612362741e-34,3.555103727786588e-81,2.5203219120541773e-69,2.612126710462715e-72,6.7816840320836e-71,1.913605115712022e-69
1.6017979491167823e-14,0.5127804198391351,0.0,6.319162247672461e-26,0.0,0.0,0.0,0.0,0.0,0.0,3.6257270004736114e-38,5.265425108250069e-55,0.0,5.573540784936435e-96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245942290678,0.999999997484556,0.0,0.0,1.5972102674027788e-13,1.0221384553864094e-13,4.2569586932790345e-14,1.4937594268677926e-14,2.515443760595365e-09,1.3077128692391106e-28,7.972489225343334e-45,1.6603654523482794e-25,4.1740986235385584e-32,4.780697038342641e-27,1.391193688535281e-69,2.203492019949271e-68,1.9689146497303242e-31,2.7418917307993483e-70,2.394092188523309e-34,3.054090665028921e-80,1.4131799541819962e-68,1.46466038173316e-71,3.802609915827982e-70,1.0729857057840992e-68
2.059454561430194e-14,0.5127804198391395,0.0,8.12464437549027e-26,0.0,0.0,0.0,0.0,0.0,0.0,7.517050136393853e-38,1.3672537748250875e-54,0.0,1.8424088486310586e-95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245942290221,0.9999999967658778,0.0,0.0,2.0535561133533713e-13,1.3141781390013247e-13,5.4732327571200905e-14,1.9205469863727115e-14,3.2341219594810555e-09,2.144645940455535e-28,1.65289680671198e-44,2.7229775621813226e-25,6.845495902892232e-32,7.840344242719532e-27,4.649936427286219e-69,7.364958336164297e-68,3.229027443658528e-31,9.164557035178198e-70,3.926312722582449e-34,1.2611278779404932e-79,4.723416795403225e-68,4.895494609689614e-71,1.270990944567746e-69,3.586351443859275e-68
2.9747677860570174e-14,0.5127804198391482,0.0,1.1735618090261212e-25,0.0,0.0,0.0,0.0,0.0,0.0,2.258663184587756e-37,6.060451123962719e-54,0.0,1.2337417136436805e-94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245942289309,0.9999999953285487,0.0,0.0,2.9662478052544435e-13,1.8982576275841706e-13,7.905780890469716e-14,2.7741208861756623e-14,4.671451117338338e-09,4.446235658709989e-28,4.966477774085674e-44,5.64514165802935e-25,1.4191870061879324e-31,1.6254495469614705e-26,3.084421507505466e-68,4.885344406610957e-67,6.694406601332507e-31,6.079158599124817e-69,8.139981856880872e-34,1.3155348940699358e-78,3.133149568493256e-67,3.2473115894323436e-70,8.430881006872169e-69,2.378910097043942e-67
4.805394235310664e-14,0.512780419839166,0.0,1.8957603357210295e-25,0.0,0.0,0.0,0.0,0.0,0.0,9.7107853211879e-37,4.469914920864747e-53,0.0,1.5352101425335274e-93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245942287483,0.9999999924539993,0.0,0.0,4.79163118905614e-13,3.0664170901568587e-13,1.277087717983878e-13,4.481263809004918e-14,7.546000478049635e-09,1.1560290742125384e-27,2.1352493044290802e-43,1.4677033442030775e-24,3.6898722188836145e-31,4.22622761562468e-26,3.738783913433267e-67,5.921716160420088e-66,1.740586569183462e-30,7.369066387654705e-68,2.1164262994821622e-33,2.9509592846704952e-77,3.797811889831399e-66,3.936245614533964e-69,1.0219707585527893e-67,2.883574079195325e-66
8.466647133817959e-14,0.5127804198392011,0.0,3.340172524887733e-25,0.0,0.0,0.0,0.0,0.0,0.0,5.468335837371509e-36,4.7245930270316854e-52,0.0,2.9268387507168582e-92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245942283833,0.9999999867053364,0.0,0.0,8.442397956657741e-13,5.402737956903897e-13,2.2501069849254968e-13,7.895530147821308e-14,1.3294663413786735e-08,3.58318283877729e-27,1.2023851285884489e-42,4.548958391626541e-24,1.1436734861803943e-30,1.3099643910183508e-25,6.897255969235723e-66,1.0924077026012672e-64,5.39524001014319e-30,1.3595153230650876e-66,6.560098258640072e-33,1.0641857035965291e-75,7.006005165685033e-65,7.2615855742241215e-68,1.8853972423284047e-66,5.3194863299397596e-65
1.5789152930832546e-13,0.5127804198392716,0.0,6.22905745376016e-25,0.0,0.0,0.0,0.0,0.0,0.0,3.631277966930848e-35,6.113549580814684e-51,0.0,7.134936408036606e-91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245942276531,0.9999999752097534,0.0,0.0,1.5743931491853769e-12,1.0075387456715384e-12,4.1961455550795484e-13,1.4723984798982136e-13,2.479024638916538e-08,1.245486389213249e-26,7.984286916758275e-42,1.5809868437003295e-23,3.975143755796761e-30,4.553469445740779e-25,1.6388427280779726e-64,2.595541376549581e-63,1.87547357567714e-29,3.230700292833139e-65,2.2803126847916815e-32,5.0140642708740785e-74,1.6646131736566225e-63,1.725436643047436e-66,4.480235727919259e-65,1.2639088433606917e-63
2.3111658727847133e-13,0.512780419839342,0.0,9.118023126427965e-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0911613552739646e-34,2.455596031751093e-50,0.0,3.807656441049616e-90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245942269229,0.9999999637164939,0.0,0.0,2.304546502704024e-12,1.4748047311505722e-12,6.14218417359418e-13,2.155233541596248e-13,3.628350582384435e-08,2.668304912212489e-26,2.3991504238009693e-41,3.3867203856001804e-23,8.515949133100993e-30,9.75550606680842e-25,9.287103565839182e-64,1.4708335789211593e-62,4.018212331058618e-29,1.8308860442095062e-64,4.8854290359333796e-32,3.4316421736459924e-73,9.432976862676591e-63,9.777882226333243e-66,2.5389807319930843e-64,7.162300324727307e-63
3.775667032187631e-13,0.512780419839483,0.0,1.4896196776795769e-24,0.0,0.0,0.0,0.0,0.0,0.0,4.773880079893082e-34,1.7750319648212475e-49,0.0,4.762281374096516e-89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245942254626,0.9999999407369432,0.0,0.0,3.764853209738448e-12,2.4093398085204234e-12,1.0034261555701465e-12,3.5208724555607313e-13,5.926305648655053e-08,7.120898830940377e-26,1.0495882224865191e-40,9.03602925179446e-23,2.272459843775805e-29,2.6035950843640132e-24,1.1385400942097566e-62,1.8030195069512743e-61,1.0724793079232754e-28,2.2450190533285735e-63,1.303852258293356e-31,7.240666828539974e-72,1.1563387536669474e-61,1.1987385491007108e-64,3.113096200969301e-63,8.779998232012975e-62
5.240168191590549e-13,0.5127804198396239,0.0,2.067469357697152e-24,0.0,0.0,0.0,0.0,0.0,0.0,1.2429863442573347e-33,6.058156451083854e-49,0.0,2.1254002868017225e-88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245942240024,0.9999999177666808,0.0,0.0,5.225159916769048e-12,3.3438790276885167e-12,1.392633913124229e-12,4.886469757795071e-13,8.223331871057325e-08,1.3716108163752514e-25,2.7327331595014593e-40,1.7401334973241787e-22,4.3768297360519067e-29,5.015236475957944e-24,5.252835376723636e-62,8.318199830518113e-61,2.0660275000275293e-28,1.035889949272531e-62,2.511586659138036e-31,4.0836445700942946e-71,5.3347454074907804e-61,5.5306490970077295e-64,1.4363905983552015e-62,4.0506620675957665e-61
6.704669350993466e-13,0.5127804198397647,0.0,2.645351363700173e-24,0.0,0.0,0.0,0.0,0.0,0.0,2.5505997513172126e-33,1.5228651816851362e-48,0.0,6.612756005803018e-88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245942225421,0.9999998948057036,0.0,0.0,6.685466623795822e-12,4.278422388533573e-12,1.7818416900211142e-12,6.252025449517706e-13,1.0519429610134887e-07,2.2453941868807955e-25,5.607347326000877e-40,2.8481016847438006e-22,7.164560278816019e-29,8.210590978267372e-24,1.6716559938248e-61,2.647081485842886e-60,3.382575741697398e-28,3.29693850642279e-62,4.111808816206672e-31,1.516329951090467e-70,1.697662589185421e-60,1.7600900198986155e-63,4.571485431081532e-62,1.2890400564597902e-60
8.169170510396383e-13,0.5127804198399057,0.0,3.22326570699097e-24,0.0,0.0,0.0,0.0,0.0,0.0,4.5489275391389224e-33,3.209454051507893e-48,0.0,1.6728573135613219e-87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245942210818,0.9999998718540074,0.0,0.0,8.145773330818772e-12,5.2129698909310374e-12,2.1710494862602354e-12,7.617539531980034e-13,1.2814599236223844e-07,3.3334409182233774e-25,1.0000198362197669e-39,4.2273410416768145e-22,1.0635503194063542e-28,1.2189777938708673e-23,4.278149284601559e-61,6.774249668186352e-60,5.022236938996683e-28,8.438473905435775e-62,6.104583044212972e-31,4.4345907860096606e-70,4.3445518626230344e-60,4.504530716347982e-63,1.1700326568151757e-61,3.29885127906076e-60
1e-12,0.5127804198401874,0.0,3.945784256971226e-24,0.0,0.0,0.0,0.0,0.0,0.0,8.228171472808586e-33,6.929929315266847e-48,0.0,4.454381094848667e-87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245942192562,0.9999998431742537,0.0,0.0,9.971359173417704e-12,6.381289660699422e-12,2.6576132190393234e-12,9.324562930355362e-13,1.5682574611588118e-07,4.995011322078156e-25,1.8087699972587e-39,6.332888022866098e-22,1.5935387296407038e-28,1.8266935923262627e-23,1.1465165960527337e-60,1.8153636211780471e-59,7.526655704923499e-28,2.2617899163010974e-61,9.148039038410432e-31,1.4040324430363296e-69,1.1642520407376713e-59,1.2072081573830402e-62,3.1359440223931065e-61,8.840334602129617e-60
1.109817282920222e-12,0.5127804198401874,0.0,4.379191447205587e-24,0.0,0.0,0.0,0.0,0.0,0.0,1.1167869914725013e-32,1.0281631697794001e-47,0.0,7.288441391029473e-87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245942181611,0.9999998259784446,0.0,0.0,1.1066386744853198e-11,7.0820773199225725e-12,2.9494651367630947e-12,1.034844287375147e-12,1.7402155518476139e-07,6.152327884307319e-25,2.4549300593394395e-39,7.799018115077909e-22,1.9626477696194544e-28,2.2500090318525643e-23,1.8793225980097735e-60,2.975598976671884e-59,9.271315464664017e-28,3.7076862179488156e-61,1.1268024843945459e-30,2.4657014943516955e-69,1.9083480738280256e-59,1.9788230578705985e-62,5.140562334940555e-61,1.449042487982368e-59
1.4027175148008054e-12,0.5127804198404692,0.0,5.535246668658981e-24,0.0,0.0,0.0,0.0,0.0,0.0,2.2289980019155271e-32,2.5186790929198446e-47,0.0,2.221209961126557e-86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245942152405,0.999999780139963,0.0,0.0,1.3987000158872325e-11,8.95120131366676e-12,3.727880864628278e-12,1.3079179793119627e-12,2.1986003678472532e-07,9.828279114248872e-25,4.8994629711851426e-39,1.2453834573763704e-21,3.134856688437304e-28,3.594712737147197e-23,5.776767126676754e-60,9.145993654296684e-59,1.4814165321544073e-27,1.1398956583076987e-60,1.8002424252553607e-30,8.914987531817755e-69,5.865615416988503e-59,6.082758359860358e-62,1.5803402133040198e-60,4.453915407505487e-59
1.6956177466813889e-12,0.5127804198407511,0.0,6.691431466312951e-24,0.0,0.0,0.0,0.0,0.0,0.0,3.916827432292615e-32,5.249268090957776e-47,0.0,5.525119325448457e-86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245942123198,0.9999997343385315,0.0,0.0,1.6907613572876152e-11,1.0820341871114985e-11,4.506296669851021e-12,1.5809750300619632e-12,2.656614683008136e-07,1.4361302397055057e-24,8.608810450268708e-39,1.819039191406763e-21,4.580052218010963e-28,5.2531891910949456e-23,1.4464834404534968e-59,2.2899839890775016e-58,2.1651735145609538e-27,2.854778144705712e-60,2.630831827666457e-30,2.5670882496313827e-68,1.4686375677894982e-58,1.5231380013252111e-61,3.957634434995325e-60,1.1151874370248179e-58
2.281418210442556e-12,0.5127804198413147,0.0,9.00419015876581e-24,0.0,0.0,0.0,0.0,0.0,0.0,9.507205513133435e-32,1.7182963577380742e-46,0.0,2.5147150099061826e-85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245942064786,0.9999996428466977,0.0,0.0,2.2748840400837903e-11,1.4558672673044212e-11,6.0631285123506396e-12,2.1270392120999553e-12,3.571533020233881e-07,2.5998595429594252e-24,2.0892710633076274e-38,3.290330196479589e-21,8.288917378252999e-28,9.511849549788647e-23,6.626566587136595e-59,1.048859988668323e-57,3.921471632933398e-27,1.3086064695829742e-59,4.763665983026283e-30,1.686500437105761e-67,6.726637693986769e-58,6.978271688491844e-61,1.8138385460772493e-59,5.107959323074014e-58
2.8672186742037228e-12,0.5127804198418783,0.0,1.1317468257745098e-23,0.0,0.0,0.0,0.0,0.0,0.0,1.8859203582582996e-31,4.2746140710287725e-46,0.0,7.856347982237525e-85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245942006374,0.9999995515027026,0.0,0.0,2.859006722873846e-11,1.829706971759009e-11,7.619960664225043e-12,2.6730368416472722e-12,4.484972970021579e-07,4.106426730604137e-24,4.143808306338599e-38,5.192695111586579e-21,1.3088276384233387e-27,1.5026764399208016e-22,2.0748229869744928e-58,3.283489993850206e-57,6.196758327546249e-27,4.099371751844025e-59,7.525716026715359e-30,6.599881773031151e-67,2.105788925496784e-57,2.1850833065152678e-60,5.681278270896757e-59,1.5991071665911442e-57
4.038819601726057e-12,0.5127804198430056,0.0,1.5945585573393203e-23,0.0,0.0,0.0,0.0,0.0,0.0,5.270664455046555e-31,1.7006667345197945e-45,0.0,4.511637099425442e-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.554424594188955,0.9999993692572767,0.0,0.0,4.027252088435598e-11,2.5774062502312872e-11,1.073362589595174e-11,3.764832475639524e-12,6.307427231719098e-07,8.148098694431468e-24,1.1577234001621244e-37,1.0286378783250941e-20,2.595463964668488e-27,2.9828418371018464e-22,1.1930578774144615e-57,1.8872603853333873e-56,1.2307192587443933e-26,2.3601107531328164e-58,1.4939071000969303e-29,5.677719298670954e-66,1.2103404442612953e-56,1.2566573968399513e-59,3.269719775880562e-58,9.191859466729099e-57
5.210420529248391e-12,0.5127804198441328,0.0,2.057578921087861e-23,0.0,0.0,0.0,0.0,0.0,0.0,1.1319649948991059e-30,4.691909251807191e-45,0.0,1.587172098791686e-83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245941772725,0.9999991876003466,0.0,0.0,5.1954974539728694e-11,3.325132016071441e-11,1.384729236473758e-11,4.856361996909674e-12,8.123996533034342e-07,1.3561194098873662e-23,2.485660374282794e-37,1.7091552332150745e-20,4.317145386917196e-27,4.966427436687547e-22,4.198088771292438e-57,6.638633454088069e-56,2.050226799266407e-26,8.312608124334049e-58,2.4874095253106082e-29,2.5127223050925128e-65,4.257471556970425e-56,4.42242088748921e-59,1.1513269514951102e-57,3.233503326831787e-56
7.55362238429306e-12,0.5127804198463871,0.0,2.984247845430442e-23,0.0,0.0,0.0,0.0,0.0,0.0,3.4510799895411826e-30,2.0981502505735973e-44,0.0,1.0537971210059025e-82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245941539077,0.9999988260443909,0.0,0.0,7.531988184973977e-11,4.820662984044204e-11,2.007462901231304e-11,7.038622960602808e-12,1.1739556088525997e-06,2.850184697906357e-23,7.573378669526408e-37,3.580249295034185e-20,9.062570304056462e-27,1.0446289039886959e-21,2.7870948308229586e-56,4.4035651167853744e-55,4.316932193293198e-26,5.532471275518977e-57,5.232156390805729e-29,2.562273741769434e-64,2.8240380441903548e-55,2.9369622611942435e-58,7.657310152918223e-57,2.145158444282515e-55
9.662504053833262e-12,0.5127804198484162,0.0,3.818969157213111e-23,0.0,0.0,0.0,0.0,0.0,0.0,7.227620010966715e-30,5.573791381953255e-44,0.0,3.509226431914463e-82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245941328793,0.9999985026376925,0.0,0.0,9.634829842791252e-11,6.16673137727837e-11,2.567923622292933e-11,9.00174837283999e-12,1.4973623072070123e-06,4.663918368278915e-23,1.585256292414849e-36,5.841084023409801e-20,1.4813598879723563e-26,1.7105943741377105e-21,9.279561933809189e-56,1.4653521599457842e-54,7.075666323319286e-26,1.8449350163920999e-56,8.567927332050057e-29,1.0424922117767471e-63,9.39731338445853e-55,9.780514351229413e-58,2.5523800934675035e-56,7.138966743597537e-55
1e-11,0.5127804198504452,0.0,3.952617689900676e-23,0.0,0.0,0.0,0.0,0.0,0.0,8.012437311710574e-30,6.391103400363039e-44,0.0,4.163440417379903e-82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.554424594129514,0.999998451055686,0.0,0.0,9.97135917261519e-11,6.382158072078854e-11,2.657617274836622e-11,9.31583819344811e-12,1.5489443138045026e-06,4.9954316241416256e-23,1.7572418626303373e-36,6.25328214141389e-20,1.5863814001228704e-26,1.8323908273922077e-21,1.1009139394274278e-55,1.7382969979675308e-54,7.580595206310838e-26,2.189441639005097e-56,9.178000296395523e-29,1.2782625678624407e-63,1.114768956834674e-54,1.1603892782991744e-57,3.0287410747945995e-56,8.468849486828175e-55
1.1771385723373464e-11,0.5127804198504452,0.0,4.654375326543926e-23,0.0,0.0,0.0,0.0,0.0,0.0,1.3075052319342788e-29,1.2198300596015766e-43,0.0,9.242100799107262e-82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245941118509,0.9999981811083569,0.0,0.0,1.1737671500529218e-10,7.512885489239025e-11,3.128384743705372e-11,1.096401258800582e-11,1.8188916428797623e-06,6.922067779286656e-23,2.8662893175682032e-36,8.643350171046958e-20,2.1962226573016095e-26,2.5406070558428016e-21,2.44345417236699e-55,3.856367269955078e-54,1.0518704550754494e-25,4.86573932119208e-56,1.2725429385283047e-28,3.2485835420167177e-63,2.473065556586388e-54,2.575885411794064e-57,6.72851324444755e-56,1.878929602423853e-54
1.3880267392913666e-11,0.5127804198524741,0.0,5.490469637265291e-23,0.0,0.0,0.0,0.0,0.0,0.0,2.1448005397879418e-29,2.3467781572215563e-43,0.0,2.0788269080885312e-81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245940908225,0.9999978614454836,0.0,0.0,1.3840513158187868e-10,8.859125282322193e-11,3.688846265297538e-11,1.2925415983899073e-11,2.1385545161290805e-06,9.624660866640677e-23,4.69934666844469e-36,1.1982211382600942e-19,3.0503977052606476e-26,3.53501393879755e-21,5.494897442054196e-55,8.667608973127551e-54,1.4649327496928212e-25,1.0959152209503318e-55,1.770632594347259e-28,8.410565770741386e-63,5.558430740997965e-54,5.793855347319494e-57,1.5148112897459963e-55,4.223468618479618e-54
