Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42)
2.674534529968242e-19,0.7347283421342178,5.994613799934549e-24,2.133531791684869e-25,2.5583599630913273e-32,7.894306134834246e-36,0.0,0.0,6.045589532294762e-19,7.994758266820072e-34,1.6464547889472808e-45,1.4994204625229494e-45,3.2774457005606934e-49,4.358210098034975e-60,1.206405228470956e-39,2.714602414909382e-33,6.077188511425061e-35,7.560043103512079e-33,2.752671390903912e-81,2.9163042983279554e-55,6.550049844910073e-78,3.834649398405273e-77,1.5977630873818587e-22,1.8768352209909546e-78,9.872320036454933e-51,1.6815798600838833e-82,3.6411489220471076e-85,3.107032861537408e-68,1.8490502834372901e-81,3.6451500608316775e-82,6.4998453785569725e-52,7.156279520359767e-96,4.396453769538448e-97,1.1680968486588469e-96,3.76,0.0,0.9815775994604208,0.999999999999556,2.3215884638702757e-44,6.247496110934418e-48,4.2194626829552675e-15,2.6642676429118168e-15,8.173049934990043e-16,7.378900465444349e-16,4.439642710176023e-13,3.0826660554920354e-31,9.412137043656116e-49,1.0806008457796812e-29,9.121839761015424e-38,5.604480384458328e-32,1.4752627680196506e-79,9.916049334545962e-78,3.7824433403166625e-35,1.0060001667284838e-79,6.217889214688706e-37,8.723258077392441e-95,7.580384689412781e-78,5.752202535850716e-81,1.1030823729696051e-79,4.615905519828148e-78,6.0856822795693565e-96,5.8470834360397334e-95,7.531789464396833e-92,2.435672545610269e-37,7.560043103511427e-33,2.188521212941012e-38,4.633537633992078e-19,1.4121118444101766e-19,1.890095565017668e-30,1.7585916585159294e-43,6.106247697037638e-31,3.877768067487374e-23,2.1335268709672996e-21,6.44190209567631e-33,8.083476269337085e-32,5.640213958911645e-44,1.0790451937461025e-31,5.132039785702489e-37,2.9314148226827728e-18,3.381251067456364e-42,4.073491435067838e-32,4.912301500398516e-54,1.520162807665891e-57,1.0255940729097463e-61,4.211585545168564e-33,2.7266701880763862e-33,5.599491826077661e-47,2.172304551424294e-21,7.3587395139237045e-62,6.306978841018176e-58,1.2146530059173115e-36,2.931414822682653e-18,2.713483945359889e-50,6.282536112566428e-33,1.5977630873744602e-22
5.351392721561131e-19,0.7347283421342184,1.1994437210788188e-23,4.26891721734295e-25,1.0240107130874781e-31,3.1597800931634446e-35,0.0,0.0,1.209643153159948e-18,3.1999868008614205e-33,1.3181649461836186e-44,1.2004480818529845e-44,2.6239494620371836e-48,3.4892180564291076e-59,4.828764896228938e-39,1.0865484117725087e-32,2.432459165933536e-34,3.025987446540694e-32,8.819423414525698e-80,2.33481667822378e-54,2.0993024381395185e-76,1.2290118429668903e-75,3.1969143268963914e-22,6.014763985792253e-77,7.903858823314815e-50,5.38949288195215e-81,1.1669928141912766e-83,4.9770379016947665e-67,5.926238484462354e-80,1.1682769738913804e-80,5.203828488753374e-51,4.5880795228947803e-94,2.8185735087742674e-95,7.488977098871016e-95,3.76,0.0,0.9815775994604166,0.9999999999991117,1.8586823962759078e-43,5.001795634476342e-47,8.442591276147658e-15,5.330850027618142e-15,1.6353200695342562e-15,1.4764211789952121e-15,8.883142620958717e-13,1.2338697881836042e-30,7.535432617336362e-48,4.325219507691936e-29,3.651113123397015e-37,2.2432527237347215e-31,4.728242992112845e-78,3.178111165227671e-76,1.513963069787027e-34,3.22424814320587e-78,2.488776115142992e-36,5.591780108869529e-93,2.4295265589811303e-76,1.8435909803265023e-79,3.5353983129125256e-78,1.479405797169865e-76,3.901042112279777e-94,3.7480955579649793e-93,4.8280252810163235e-90,9.749038493754702e-37,3.0259874465401724e-32,8.759788317319508e-38,9.271100930554108e-19,2.8254505452953786e-19,7.565307991202671e-30,1.4079426264679532e-42,2.4440904128760625e-30,7.758905192508395e-23,4.268907371005005e-21,2.5784396461902596e-32,3.2354971221726655e-31,4.515600730149274e-43,4.318992847889087e-31,2.0541533624311122e-36,5.865376487088259e-18,1.3558688826284016e-41,1.630458156532501e-31,3.932828091369839e-53,2.4342411604353963e-56,1.6422867954363374e-60,1.6857317888455954e-32,1.0913786659932865e-32,4.482998208909657e-46,4.346496422058003e-21,1.1783571151407671e-60,1.0099383705043775e-56,4.861777531550269e-36,5.865376487087782e-18,2.1724370834459983e-49,2.5146517210716227e-32,3.196914326866778e-22
1.0705109104746908e-18,0.7347283421342194,2.3994088330715577e-23,8.539688071035858e-25,4.097376688093715e-31,1.264323876707918e-34,0.0,0.0,2.4198115530198913e-18,1.280411537927007e-32,1.0549325742286656e-43,9.607233061644694e-44,2.09995716035171e-47,2.792434889234632e-58,1.9321349339134697e-38,4.347608941956563e-32,9.733005091163572e-34,1.2107891325684015e-31,2.823956767161145e-78,1.8685629437510552e-53,6.723030541191368e-75,3.9359189059846536e-74,6.395216805970634e-22,1.9261482304712935e-75,6.325489204186465e-49,1.7259888149735756e-79,3.737299679660776e-82,7.96789193783429e-66,1.8978819585099614e-78,3.741415070335189e-79,4.164644343362446e-50,2.9389528795530677e-92,1.8054383832214394e-93,4.797160036110546e-93,3.76,0.0,0.9815775994604081,0.999999999998223,1.4875108085526952e-42,4.0029566563977486e-46,1.688884846253237e-14,1.0664014797454698e-14,3.271350221619681e-15,2.9534834434577996e-15,1.7770142429976786e-12,4.937086342780444e-30,6.030636265911572e-47,1.730651187002963e-28,1.460920828020152e-36,8.975932868612778e-31,1.51422308210643e-76,1.0177922932551423e-74,6.057824311189857e-34,1.0325676944685893e-76,9.958346246165364e-36,3.5815880891092403e-91,7.7805755667288675e-75,5.904112839832214e-78,1.132213750804178e-76,4.737807272138011e-75,2.498654397967874e-92,2.400690682483966e-91,3.0923958953250175e-88,3.9008858811462645e-36,1.210789132567984e-31,3.5050563539367343e-37,1.854622752363651e-18,5.652127946957162e-19,3.027108623426677e-29,1.1267820039231399e-41,9.779545226574848e-30,1.552117948727986e-22,8.539668371573422e-21,1.0317117156194881e-31,1.2946202916655601e-30,3.613852995517914e-42,1.7281597140046036e-30,8.219289108249726e-36,1.1733299815899658e-17,5.445146321326761e-41,6.5239563962279005e-31,3.1474577421439258e-52,3.89637118134395e-55,2.628728428412639e-59,6.745122921992897e-32,4.366936250549363e-32,3.587761049877103e-45,8.69488016295674e-21,1.8861387997872957e-59,1.6165591247275758e-55,1.9453443131110596e-35,1.1733299815897744e-17,1.7386099351484537e-48,1.0061882368893513e-31,6.395216805852142e-22
2.141254187111846e-18,0.7347283421342216,4.799340776345081e-23,1.7081229787928666e-24,1.6392174804018245e-30,5.058120857640596e-34,0.0,0.0,4.84014835273578e-18,5.122479905625025e-32,8.441063405965502e-43,7.687246123972189e-43,1.6802849754933857e-46,2.2343721790688796e-57,7.729797863701985e-38,1.7393266760911222e-31,3.893835813807929e-33,4.8439449554851175e-31,9.039448719329685e-77,1.495134259394697e-52,2.152212160350231e-73,1.259987215516179e-72,1.2791821764299838e-21,6.165953267762865e-74,5.061352428694499e-48,5.525326858426472e-78,1.1964037191685878e-80,1.2752333359063824e-64,6.075600285891637e-77,1.1977216180303152e-77,3.3323482340130832e-49,1.8817565163295701e-90,1.155977300341493e-91,3.071532032842879e-91,3.76,0.0,0.9815775994603912,0.9999999999964456,1.1902346517542824e-41,3.202973515813255e-45,3.378136283530151e-14,2.133034433882343e-14,6.543410525850215e-15,5.907607970627106e-15,3.5544141997823647e-12,1.9751560210441078e-29,4.825425277608862e-46,6.9237316643491775e-28,5.8446345998209514e-36,3.590957626443607e-30,4.847411176998846e-75,3.2582106193185016e-73,2.4235241893631227e-33,3.3055104305877624e-75,3.983986950696181e-35,2.293128390657545e-89,2.490759077780332e-73,1.8900558906902254e-76,3.624502664981986e-75,1.5166919685015445e-73,1.5997750700080723e-90,1.5370533470311622e-89,1.9799208226265013e-86,1.5606088530317968e-35,4.843944955481779e-31,1.4022507865325884e-36,3.709648070963467e-18,1.1305482749846239e-18,1.211040562803257e-28,9.015968007952901e-41,3.912454896276048e-29,3.104572825574049e-22,1.708119037468228e-20,4.12751867141204e-31,5.179324171007792e-30,2.891631477603498e-41,6.913764165870766e-30,3.288250851156116e-35,2.346914647352415e-17,2.194339439370381e-40,2.610007373019336e-30,2.5184444062788614e-51,6.235462464446305e-54,4.2068213410904384e-58,2.6984883842424576e-31,1.7470588580567628e-31,2.870753951325228e-44,1.7391647643279502e-20,3.018436160414412e-58,2.587020913565409e-54,7.782644181749442e-35,2.346914647351649e-17,1.3911521364218204e-47,4.025408137235015e-31,1.2791821763825783e-21
4.282740740386157e-18,0.734728342134226,9.599211540044302e-23,3.416431325974225e-24,6.557403570042633e-30,2.0234146686722053e-33,0.0,0.0,9.680821952151563e-18,2.049158724905706e-31,6.753491918978572e-42,6.150380831480197e-42,1.3443559213144417e-45,1.7876674674838843e-56,3.0921707874120015e-37,6.957872943398989e-31,1.5576610912864338e-32,1.9377356824729266e-30,2.893069602887449e-75,1.1962209866278873e-51,6.888427012025562e-72,4.0327483180758584e-71,2.5585031681681093e-21,1.9734697492485113e-72,4.049466413013017e-47,1.7684506945965754e-76,3.829240571944192e-79,2.040669889405005e-63,1.9445726560082783e-75,3.8334594107337135e-76,2.6661317230649774e-48,1.204588807693012e-88,7.399845526548993e-90,1.9662127888562754e-89,3.76,0.0,0.9815775994603574,0.9999999999928908,9.52278133040415e-41,2.562622116865186e-44,6.756639158083865e-14,4.26630034283434e-14,1.3087531134550008e-14,1.1815857017942239e-14,7.1092140932760254e-12,7.901267098886868e-29,3.860706767648985e-45,2.7697180554343534e-27,2.3380441069617933e-35,1.4364999555127965e-29,1.5514752156253456e-73,1.0428314854843549e-71,9.69488576175951e-33,1.0579703968074276e-73,1.5937244821600275e-34,1.4678940782898042e-87,7.971989207591095e-72,6.049362766502241e-75,1.1600678920767639e-73,4.854364323339757e-72,1.0240596904380244e-88,9.839098039086289e-88,1.2674013690174022e-84,6.242947390768136e-35,1.9377356824702554e-30,5.60945972493284e-36,7.419698708096437e-18,2.2612192353886438e-18,4.844556505894014e-28,7.213459269787071e-40,1.5651093286525443e-28,6.209482650833256e-22,3.416423438878812e-20,1.65114183908667e-30,2.0718982802223928e-29,2.3135248369124456e-40,2.765730744243324e-29,1.315407389591741e-34,4.6940839788779887e-17,8.905493249576578e-40,1.0440879181641342e-29,2.0149468349090152e-50,9.977754923700996e-53,6.731598908224483e-57,1.0794832026925845e-30,6.988804188556448e-31,2.296821231884063e-43,3.478518259802615e-20,4.829989167194084e-57,4.1396545566095223e-53,3.11331119491999e-34,4.694083978874925e-17,1.1130274349537515e-46,1.61029430170876e-30,2.5585031679784733e-21
8.56571384693478e-18,0.7347283421342345,1.919898057605144e-22,6.833048035548125e-24,2.623068161587656e-29,8.09400128746933e-33,0.0,0.0,1.936216915091914e-17,8.196968436783194e-31,5.403050027935878e-41,4.92053825068028e-41,1.0755362815869599e-44,1.4302018657458026e-55,1.2369186438641256e-36,2.7832624292740992e-30,6.230897915839825e-32,7.751258173732851e-30,9.258536417827582e-74,9.570222317294781e-51,2.204512362184961e-70,1.2906057514287992e-69,5.117145151933501e-21,6.315686789026656e-71,3.2397269312062645e-46,5.65959606645422e-75,1.2254767833352275e-77,3.2653090926963626e-62,6.223241483003347e-74,1.22682706425198e-74,2.13300664633806e-47,7.710215775859237e-87,4.736411368472885e-88,1.2585149252988883e-87,3.76,0.0,0.9815775994602898,0.9999999999857812,7.618586730412462e-40,2.050195023490057e-43,1.3513644907190844e-13,8.532832163451323e-14,2.6175772352904527e-14,2.36323550844786e-14,1.4218813799960508e-11,3.160635447920566e-28,3.08871204090223e-44,1.1079322940183788e-26,9.352556942947975e-35,5.746233646731818e-29,4.965206599994431e-72,3.337387327665433e-70,3.8781121258615325e-32,3.385836642155423e-72,6.375157359234074e-34,9.395456325990066e-86,2.5512861985266314e-70,1.935985544320666e-73,3.7125805953335293e-72,1.553548603800185e-70,6.554633759152104e-87,6.297648938306612e-86,8.112175444655738e-83,2.4972837087047856e-34,7.75125817371148e-30,2.2438752540867777e-35,1.4839799982095748e-17,4.522561155501504e-18,1.937901455893263e-27,5.7710413752524823e-39,6.260692063504969e-28,1.2419302587619985e-21,6.833032244855223e-20,6.604836100287864e-30,8.287930348077561e-29,1.850907734377593e-39,1.1063373147960722e-28,5.261843663727072e-34,9.388422641931843e-17,3.664283299385256e-39,4.1765216166193393e-29,1.6120340030482507e-49,1.5965219895873817e-51,1.0771106073701706e-55,4.3181085122218706e-30,2.795635430860868e-30,1.8375442232313574e-42,6.957225248392399e-20,7.728375691444002e-56,6.623784159398915e-52,1.2453752788694288e-33,9.388422641919586e-17,8.904643032778689e-46,6.441439306172674e-30,5.117145151174926e-21
1.7131660060032023e-17,0.7347283421342519,3.8398628682500406e-22,1.3666281515540687e-23,1.04924861179583e-28,3.2376769985741973e-32,0.0,0.0,3.8724863548198376e-17,3.278854083311595e-30,4.322542624384397e-40,3.936524037397207e-40,8.604502283340815e-44,1.1441886475310401e-54,4.9477752248156305e-36,1.1133276225559829e-29,2.49240988548975e-31,3.100566385027156e-29,2.962845850839368e-72,7.656359762091577e-50,7.054784727330343e-69,4.130140478597099e-68,1.0234429120620852e-20,2.0211131561794142e-69,2.5918430742203953e-45,1.8111593778529866e-73,3.921717401050459e-76,5.2246843995033134e-61,1.9915347282024835e-72,3.9260387199079047e-73,1.706445838324505e-46,4.9348098753978456e-85,3.0314679841380486e-86,8.054944525861308e-86,3.76,0.0,0.9815775994601545,0.999999999971562,6.09501405498897e-39,1.64019495681326e-42,2.7027656405402995e-13,1.7065895815537276e-13,5.235225479343326e-14,4.726535110517571e-14,2.8438012892118107e-11,1.2642799019750238e-27,2.4710282861647193e-43,4.4318192597723214e-26,3.7410988555416527e-34,2.29854022964926e-28,1.588943885500452e-70,1.0680161998123368e-68,1.5512764268802404e-31,1.0835207757410578e-70,2.550114844811751e-33,6.013391040316742e-84,8.164515304810266e-69,6.195456974019301e-72,1.1880839537676904e-70,4.971598781954679e-69,4.1951741798069156e-85,4.030695723979716e-84,5.192050514407567e-81,9.98936316764184e-34,3.100566385010059e-29,8.975684108643326e-35,2.9680002529027834e-17,9.045244992946511e-18,7.751763531786866e-27,4.6169426859711787e-38,2.5043277757201115e-27,2.4838943606266718e-21,1.3666249869429037e-19,2.6419881845230816e-29,3.3152395791029842e-28,1.4807613315362677e-38,4.42543929431979e-28,2.104780286907776e-33,1.8777099968050373e-16,1.5472976368988085e-38,1.670642636044687e-28,1.2896578286316889e-48,2.5545001413225867e-50,1.7234207912559576e-54,1.7272785435681146e-29,1.1182769239347446e-29,1.4700702821835122e-41,1.3914639216133781e-19,1.2365715378501653e-54,1.0598324068595678e-50,4.9816034763097545e-33,1.8777099968001352e-16,7.123884855688538e-45,2.5766281403705256e-29,1.0234429117586489e-20
3.426355248622651e-17,0.7347283421342864,7.679836503313636e-22,2.733274871890497e-23,4.1970371424178645e-28,1.2950924641504045e-31,0.0,0.0,7.745025234173313e-17,1.311554975146002e-29,3.4580751443813006e-39,3.1492566054130766e-39,6.883695995300914e-43,9.153617761527499e-54,1.9791302117920424e-35,4.4533557928015196e-29,9.969741046067588e-31,1.2402391977442002e-28,9.481289453264035e-71,6.125160787856912e-49,2.2575863418327905e-67,1.321677285916649e-66,2.0468997062621814e-20,6.467711545270347e-68,2.073499083077825e-44,5.795851940145241e-72,1.2549802427631468e-74,8.359647011901026e-60,6.373067131743048e-71,1.2563631421581031e-71,1.365172900206384e-45,3.1583660498397297e-83,1.9401940413633368e-84,5.155314591347169e-84,3.76,0.0,0.981577599459884,0.9999999999431235,4.876069113603621e-38,1.3121715488389242e-41,5.405567940182007e-13,3.4132023163117096e-13,1.0470521968976956e-13,9.453134269706738e-14,5.687640979158791e-11,5.057171059377411e-27,1.9768460924837946e-42,1.77274567153271e-25,1.4964547372145095e-33,9.194254502845829e-28,5.084745027247846e-69,3.417735452031164e-67,6.205168955091878e-31,3.467351543704237e-69,1.0200563295012512e-32,3.8486659760499294e-82,2.6127088178305765e-67,1.9825948025958852e-70,3.8019618804275766e-69,1.590950534189406e-67,2.6849782280526225e-83,2.5797094081101098e-82,3.322995064145778e-79,3.995805993509181e-33,1.2402391977305224e-28,3.5903105508960987e-34,5.936040761862588e-17,1.809061265671364e-17,3.1007369533061866e-26,3.693597982187801e-37,1.0017413001480747e-26,4.967823022385329e-21,2.733268516906059e-19,1.0568060185167512e-28,1.3261093143225561e-27,1.1846231184808937e-37,1.770193724383439e-27,8.419206787888115e-33,3.7554454620330733e-16,6.84169611359994e-38,6.682638523572168e-28,1.0317385316696675e-47,4.0872521757843345e-49,2.7575082979819906e-53,6.909184434364471e-29,4.4731532001065e-29,1.1760701994957336e-40,2.7829467113863794e-19,1.9785395525664748e-53,1.6957533756281856e-49,1.9926624686506473e-32,3.7554454620134637e-16,5.699177663145342e-44,1.0306617375023863e-28,2.0468997050484236e-20
6.852733733861549e-17,0.7347283421343558,1.5359959828535447e-21,5.466568409915113e-23,1.6788233964784402e-27,5.180464129249521e-31,0.0,0.0,1.5490102992470776e-16,5.246246584209044e-29,2.7664765391826226e-38,2.519420235036547e-38,5.50700943235703e-42,7.322937578169575e-53,7.916561025597046e-35,1.7813513780617805e-28,3.9879167712576086e-30,4.960982242669647e-28,3.03404187016225e-69,4.9001581640103496e-48,8.369604665193052e-66,4.899886287626379e-65,4.0938132965128783e-20,2.3116790448365826e-66,1.65880913468185e-43,2.1487103992809058e-70,4.64994803046237e-73,1.3375557130738218e-58,2.36269710521775e-69,4.6577457412900327e-70,1.0921448453532199e-44,2.670910305669866e-81,1.5933312546594958e-82,4.359667669090082e-82,3.76,0.0,0.981577599459343,0.9999999998862467,3.900878439804324e-37,1.0497434852231024e-40,1.0811172539462535e-12,6.82642780319084e-13,2.0941114954355745e-13,1.8906332408284073e-13,1.1375319845114648e-10,2.022878718416867e-26,1.581486262449054e-41,7.091018227326995e-25,5.9858491725080976e-33,3.6777205512739105e-27,1.885080022255838e-67,1.2670653663037314e-65,2.4820803067573616e-30,1.2854598339064828e-67,4.0802461913349634e-32,2.8475501046926993e-80,9.686158882330292e-66,7.350122374115918e-69,1.4095107228421023e-67,5.898169579705563e-66,1.9865610522107808e-81,1.9086747959768584e-80,2.458616974297092e-77,1.598346590348668e-32,4.960982242560223e-28,1.436131832802252e-33,1.187212177807574e-16,3.6181347939756404e-17,1.2403010884031736e-25,2.954895916860289e-36,4.006985578048671e-26,9.935682178019894e-21,5.466555597025944e-19,4.2272455294196625e-28,5.304464179468192e-27,9.477041088437853e-37,7.080810906750188e-27,3.367699840611509e-32,7.510916392506464e-16,3.258649099429269e-37,2.6730690053636013e-27,8.253957618719094e-47,6.539644985224956e-48,4.4120412253046276e-52,2.7636878115128937e-28,1.789270381581966e-28,9.408617685305378e-40,5.565912275831284e-19,3.1656831973529246e-52,2.713222528805418e-48,7.970696877275674e-32,7.510916392428024e-16,4.559372611582942e-43,4.12266789425572e-28,4.093813291657824e-20
1.3705490704339344e-16,0.7347283421344943,3.072091069935282e-21,1.093315587537215e-22,6.715310668385415e-27,2.0722452607122103e-30,0.0,0.0,3.0980258507427757e-16,2.098503970311343e-28,2.2131878098286165e-37,2.0155421689846853e-37,4.405652549889835e-41,5.858367308006025e-52,3.1666323935569916e-34,7.125423637252449e-28,1.5951708206130532e-29,1.98439811870873e-27,9.70898082337074e-68,3.920138892348632e-47,2.6897400364891957e-64,1.5746765624993766e-63,8.18764048441629e-20,7.421610135238964e-65,1.327051284923699e-42,6.905311860719071e-69,1.4943308615394958e-71,2.1400989890460907e-57,7.593000227986794e-68,1.4968599412700704e-68,8.737185396882824e-44,1.715889847883762e-79,1.0241474392845e-80,2.8008252444252177e-80,3.76,0.0,0.981577599458261,0.9999999997724929,3.120712012918008e-36,8.397973070556694e-40,2.1622381738012037e-12,1.3652878846401764e-12,4.188230094955941e-13,3.7812727966234755e-13,2.2750675521274301e-10,8.091535497642254e-26,1.2651927701222798e-40,2.8364140838166113e-24,2.3943455805619065e-32,1.471091997107057e-26,6.058083054662783e-66,4.071968262222118e-64,9.928347277728673e-30,4.1310836885785246e-66,1.6321027232767799e-31,1.8339731397724836e-78,3.1128411152103605e-64,2.3621093231304027e-67,4.5297459685472666e-66,1.8954949064609373e-64,1.2794505372964493e-79,1.2292876800412278e-78,1.5834797824761155e-75,6.393531128226572e-32,1.9843981186211914e-27,5.744544403517563e-33,2.3744283803676206e-16,7.236281832787595e-17,4.961216959276842e-25,2.363923742161501e-35,1.6027983048363006e-25,1.987140781775808e-20,1.0933129838040013e-18,1.690902475521512e-27,2.1217910215910144e-26,7.581655210594073e-36,2.832331561155473e-26,1.3470833592063836e-31,1.5021858253522523e-15,1.7210293963924413e-36,1.0692303213348719e-26,6.603186305149397e-46,1.0463465000182708e-46,7.059288072159964e-51,1.1054779207137483e-27,7.157099734449971e-28,7.526916894408292e-39,1.1131843344316698e-18,5.065108532776225e-51,4.3411694538024364e-47,3.1882920284540973e-31,1.5021858253208759e-15,3.647514392846104e-42,1.649071331716456e-27,8.187640464996026e-20
2.7411004645294933e-16,0.7347283421347709,6.144562932244484e-21,2.186633236392362e-22,2.686127686581153e-26,8.289426296650061e-30,0.0,0.0,6.196056953078995e-16,8.394026553639443e-28,1.7705528936435896e-36,1.612436128618807e-36,3.5245783607419573e-40,4.686700581137888e-51,1.266654512179807e-33,2.8501730823722053e-27,6.3806918389602e-29,7.937603968456074e-27,3.1068813878142575e-66,3.1361169345214018e-46,8.608336010534552e-63,5.039648715837001e-62,1.6375294889831172e-19,2.3751634793347952e-63,1.06164266661646e-41,2.2100001225250478e-67,4.7825053996348176e-70,3.4241665705616205e-56,2.430090081710716e-66,4.790602325312294e-67,6.98975982429502e-43,1.0982406057057435e-77,6.55525345482431e-79,1.7926651004096565e-78,3.76,0.0,0.9815775994560969,0.9999999995449856,2.49657331713053e-35,6.718388858500102e-39,4.3244800135064835e-12,2.7305781210634236e-12,8.376467303775118e-13,7.562551620532043e-13,4.5501378650588367e-10,3.236618351534188e-25,1.0121557277906629e-39,1.1345667398099435e-23,9.577393079899589e-32,5.884375754127894e-26,1.938850241188001e-64,1.3032066591505388e-62,3.9713446021982273e-29,1.3221268790910542e-64,6.528419963142011e-31,1.1740151076525872e-76,9.962443307758275e-63,7.559777597931488e-66,1.4497160617029277e-64,6.066406846516528e-63,8.190382652132339e-78,7.869266122325751e-77,1.0136624045379577e-73,2.557518509319795e-31,7.937603967755761e-27,2.2978226537827486e-32,4.748860782757389e-16,1.447257583922511e-16,1.9844892980261155e-24,1.8911417911325373e-34,6.411201351519844e-25,3.974288841111103e-20,2.1866278643165335e-18,6.763618210991293e-27,8.487174508832659e-26,6.065332918079681e-35,1.132934061431739e-25,5.388340265659954e-31,3.0043741975831735e-15,1.0224661996995731e-35,4.276926723695875e-26,5.2825578705446903e-45,1.6741569845057574e-45,1.1294877813655987e-49,4.4219171834697574e-27,2.8628435394107603e-27,6.021543110572577e-38,2.2263705239669965e-18,8.104184342402052e-50,6.945880909619923e-46,1.2753225684848758e-30,3.004374197457669e-15,2.9180246135023587e-41,6.596293556148312e-27,1.6375294812150028e-19
5.482203252720612e-16,0.7347283421353249,1.2290633409415572e-20,4.373269157162534e-22,1.0744517606613224e-25,3.316120398026665e-29,0.0,0.0,1.2392119155130721e-15,3.3576127552371715e-27,1.4164433962412945e-35,1.28994986194008e-35,2.8197465276697764e-39,3.749362897259223e-50,5.066620822967749e-33,1.1400699604164283e-26,2.55227871270974e-28,3.1750447263696756e-26,9.942032672626616e-65,2.5088972777615084e-45,2.7546826156526414e-61,1.6126964158465033e-60,3.2750603819093084e-19,7.600557948419844e-62,8.49314865250429e-41,7.072042314312933e-66,1.5304101527549169e-68,5.4786740544978265e-55,7.77633293370548e-65,1.5330015090778098e-65,5.5918138271917266e-42,7.028795584862532e-76,4.19547201640362e-77,1.1473414892897631e-76,3.76,0.0,0.9815775994517688,0.9999999990899713,1.9972601402003002e-34,5.3747157700723e-38,8.648963692898559e-12,5.461158705034153e-12,1.6752941760527218e-12,1.5125108117623074e-12,9.100275201721927e-10,1.294648193251788e-24,8.097251991103543e-39,4.538267153445937e-23,3.8309585311087935e-31,2.353752024788889e-25,6.204358730370405e-63,4.170284215384508e-61,1.5885393638699727e-28,4.2308338373756803e-63,2.611370260496008e-30,7.513765681989072e-75,3.1879994102405745e-61,2.4191434473806512e-64,4.6391210937378875e-63,1.9412609007701926e-61,5.24189246122366e-76,5.036376296690117e-75,6.487501997565336e-72,1.0230902989567777e-30,3.1750447258094234e-26,9.191312223172206e-32,9.497725576615605e-16,2.894516356735455e-16,7.937962166175954e-24,1.512914542155252e-33,2.564482154989295e-24,7.948596685332661e-20,4.37325775458048e-18,2.705448771289254e-26,3.394871666307307e-25,4.85226953615157e-34,4.531739097882594e-25,2.155337458354212e-30,6.008750942155858e-15,6.762297426246122e-35,1.710771777127409e-25,4.2260510147563336e-44,2.678653059002182e-44,1.8071815488670703e-48,1.7687679002245445e-26,1.145138148092702e-26,4.8172391209828705e-37,4.452742806390625e-18,1.296669824006815e-48,1.111341426573006e-44,5.101326600884832e-30,6.008750941653838e-15,2.334435454949163e-40,2.6385189733126115e-26,3.2750603508368434e-19
