Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339)
1.084099961456676e-19,0.8085817365602926,2.0353176957216486e-23,9.025195300883899e-24,2.3328612862225146e-35,1.5192238085784567e-35,0.0,0.0,1.3871796570054368e-18,1.655801696746814e-33,1.0295692464158045e-45,9.224740609530089e-56,2.5793203444731133e-48,4.7968226695502707e-70,1.5145805087080293e-50,4.662555272513167e-43,2.1607755182139807e-33,2.462520092192627e-32,1.5430835236309183e-90,6.775160110295271e-52,3.5108502336296558e-87,9.283682753281304e-93,8.598116394552433e-32,1.5715959442617459e-80,4.118395688385568e-49,2.179202252123413e-93,1.2156297098670975e-94,1.783615282119816e-76,4.379347513297324e-79,2.1566342381393108e-79,1.1074139662444323e-50,2.3781616775053225e-94,4.776646463980254e-96,5.681808743559539e-95,3.76,0.0,0.7663849656816526,0.9999999999995685,9.215575653624727e-48,1.6179519264613115e-46,1.5173478607379227e-14,9.352415514579435e-15,2.59401446958278e-15,3.227048623216891e-15,4.3150566143019967e-13,1.0798146454457536e-29,2.1586291777910075e-46,9.641047029505964e-29,1.958891251592525e-37,1.1600914547803947e-31,6.120449529012992e-77,7.369650397049052e-75,5.394692258430329e-34,7.063606273227488e-77,2.420012292416098e-35,9.956759673609526e-93,6.526162341184387e-75,3.6630968565714668e-78,6.5170620970484215e-77,4.2543110268163758e-75,6.609881157156599e-94,5.575594027812937e-93,7.861959921756024e-90,4.277922747060456e-37,2.462520092192628e-32,2.947428912769825e-37,1.061636844127042e-18,3.2556316604525664e-19,3.881428169666452e-30,2.4896272137644347e-43,2.9949415898427152e-30,8.817515966708089e-22,3.0995221969879416e-20,7.434753923847869e-32,7.209092673562792e-31,1.5459182911333646e-43,6.794302436619672e-31,2.4286622911492883e-36,5.912883041977625e-31,1.7998247555710963e-41,2.29578211820994e-48,1.0481605169935565e-51,1.2343753714016737e-57,9.994445438128229e-62,1.9481910505917794e-33,2.944149030871323e-32,9.898459906366269e-46,3.187697356542077e-20,5.6571546133999715e-62,7.612888894814456e-58
2.1691417995088833e-19,0.8085817365602946,4.0724046052775963e-23,1.805823178038894e-23,9.337524930077294e-35,6.080855610529491e-35,0.0,0.0,2.7755645091942344e-18,6.627521930742456e-33,8.242814194564077e-45,1.4771603930203642e-54,2.065024650630703e-47,7.681166072522907e-69,1.2125853366948335e-49,3.732879251033458e-42,8.648733216922423e-33,9.856497882934424e-32,7.021897362078769e-89,5.424247676976926e-51,1.1248592916069399e-85,5.951305385536399e-91,3.441487291436105e-31,5.036253648799614e-79,3.29722071177127e-48,1.3971440263114526e-91,7.79297562327106e-93,5.716518193339522e-75,1.4035885421877274e-77,6.91205047589033e-78,8.86604528229051e-50,1.5247021798438724e-92,3.062434050668969e-94,3.6427574665863777e-93,3.76,0.0,0.7663849656816374,0.9999999999991366,7.378064126321112e-47,1.2953453252830734e-45,3.0360140080620256e-14,1.8712956499105322e-14,5.190282644205909e-15,6.456900937308548e-15,8.633862190210049e-13,4.32207266003015e-29,1.7282158812083298e-45,3.85893134029863e-28,7.84067002347167e-37,4.643389105082905e-31,1.9616147856967538e-75,2.3619858494567054e-73,2.1592828010380135e-33,2.263898173081894e-75,9.686355904829988e-35,6.382478908256299e-91,2.0916464514509303e-73,1.1740289533875425e-76,2.088729808008798e-75,1.3635141293132732e-73,4.237063909738857e-92,3.574065504234917e-91,5.039671040799128e-88,1.7122841675716757e-36,9.856497882934431e-32,1.1797396881722842e-36,2.1241960486714085e-18,6.514091845284706e-19,1.553582797227863e-29,1.9932155818016245e-42,1.1987571402332396e-29,1.7642692692692923e-21,6.20173728903747e-20,2.975839122187735e-31,2.8855158130556305e-30,1.2376747287662281e-42,2.7194916209386093e-30,9.720978441095922e-36,2.366694158574342e-30,7.205216078506191e-41,1.838021647110242e-47,8.391657406034445e-51,1.9766090579326674e-56,1.600413605040379e-60,7.7978413344551e-33,1.1784268797310663e-31,7.924786727178618e-45,6.37816421551232e-20,9.058818985179552e-61,1.21905422724613e-56
4.339225475613298e-19,0.8085817365602993,8.14658115562084e-23,3.61243047427681e-23,3.736226379595667e-34,2.43313524440394e-34,0.0,0.0,5.552334213569331e-18,2.6518720470039437e-32,6.596756517260252e-44,2.364418624816726e-53,1.652647384251739e-46,1.2294868050793838e-67,9.704367986961391e-49,2.987437898731819e-41,3.4606198368801485e-32,3.9438830227525317e-31,3.5790915305961953e-87,4.341046683335502e-50,3.60177181312166e-84,3.812228717449599e-89,1.3770431909050183e-30,1.6127455568277374e-77,2.638778662379094e-47,8.949584244139215e-90,4.991650754480806e-91,1.8307188953439e-73,4.4950019906161107e-76,2.2135889339653854e-76,7.09553080011603e-49,9.766674516177726e-91,1.9616812507017942e-92,2.3334148294977992e-91,3.76,0.0,0.766384965681607,0.9999999999982728,5.904693866825709e-46,1.0366699422379973e-44,6.07334630271012e-14,3.7434038469183925e-14,1.0382818993535242e-14,1.2916605564380097e-14,1.7271473337317594e-12,1.7293920400999294e-28,1.3830979450904174e-44,1.5440751845061058e-27,3.1372893032886555e-36,1.8579604717753073e-30,6.282084888308377e-74,7.564275978332103e-72,8.639943802560655e-33,7.250149523796696e-74,3.875804069111675e-34,4.08803815431721e-89,6.698512191384181e-72,3.759835824700051e-75,6.689171625309615e-74,4.366663406025791e-72,2.713879540183349e-90,2.2892227858912123e-89,3.227957005989303e-86,6.851368703483745e-36,3.9438830227525365e-31,4.720495442169893e-36,4.249314457750267e-18,1.3031012214689358e-18,6.216354824116049e-29,1.5951782486733622e-41,4.796590014356166e-29,3.529304619149654e-21,1.2406167473185807e-19,1.1907232697573803e-30,1.1545821809494821e-29,9.90515982099561e-42,1.0881508785427691e-29,3.8896575924406364e-35,9.469859396123983e-30,2.8840065358621e-40,1.470975937532109e-46,6.715876329496419e-50,3.1638619054609274e-55,2.56170415551721e-59,3.120152249399073e-32,4.715242491031037e-31,6.342237933113301e-44,1.275909793329187e-19,1.4500010597461234e-59,1.9512807624114712e-55
8.679392827822126e-19,0.8085817365603081,1.6294945181232736e-22,7.225645068100279e-23,1.4947339512024374e-33,9.734132797905417e-34,0.0,0.0,1.1105873622309539e-17,1.0609214983376542e-31,5.278407495041192e-43,3.783839587841152e-52,1.3223690992982586e-45,1.9675791743845363e-66,7.764968820795231e-48,2.390404214765663e-40,1.384473277135429e-31,1.5778100203610162e-30,1.9975718762181165e-85,3.473496906879465e-49,1.1529232202823229e-82,2.4412597524755496e-87,5.509069439110549e-30,5.162617670283169e-76,2.1114238530848085e-46,5.73025116263865e-88,3.195983925563746e-89,5.860594333285871e-72,1.438963855618961e-74,7.086258190330071e-75,5.677502702706358e-48,6.253419081553592e-89,1.2560278425761232e-90,1.4940419078242201e-89,3.76,0.0,0.7663849656815462,0.9999999999965453,4.724652576966781e-45,8.294934603972684e-44,1.2148010892005848e-13,7.487620241344846e-14,2.0767891692526212e-14,2.5836014814076142e-14,3.454669561269844e-12,6.9186942732930615e-28,1.1066884970665138e-43,6.177306173822094e-27,1.2551200087939307e-35,7.433051720722917e-30,2.0110543040401843e-72,2.4215161073133254e-70,3.4565401222280243e-32,2.320956285904961e-72,1.5505740055652784e-33,2.617385394284877e-87,2.1443632165381872e-70,1.2036185677454182e-73,2.1413730680237248e-72,1.3978794273207227e-70,1.7375739662294766e-88,1.4656855092346778e-87,2.0667144503230687e-84,2.7409949597767303e-35,1.57781002036102e-30,1.8885055629724554e-35,8.49955127586849e-18,2.6064852952460176e-18,2.4869467142825493e-28,1.2763849639888405e-40,1.9189483408781725e-28,7.059375337643956e-21,2.4815027841679606e-19,4.76366843054985e-30,4.6190805416608475e-29,7.925632973660792e-41,4.3533120753084237e-29,1.5561163162067177e-34,3.7885603986021013e-29,1.1545758026951257e-39,1.177004245800166e-45,5.3737214538970186e-49,5.0632092348977616e-54,4.099560765500714e-58,1.2482640716699238e-31,1.886404034574877e-30,5.074753974580386e-43,2.5520965368207214e-19,2.320473829541353e-58,3.122684575877477e-54
1.7359727532239787e-18,0.808581736560326,3.259171693215812e-22,1.445207426113776e-22,5.9794233037772324e-33,3.8939759811757186e-33,0.0,0.0,2.221295243975e-17,4.2440313770101855e-31,4.2231269552490855e-42,6.054759246037475e-51,1.0579958833219582e-44,3.1484469469401857e-65,6.212564890250838e-47,1.912504948935795e-39,5.538343827520356e-31,6.311753746665542e-30,1.1846276114862918e-83,2.779061381904239e-48,3.6899280903051568e-81,1.563309290040346e-85,2.203807122802668e-29,1.6523309041701515e-74,1.6892994694036968e-45,3.668166469885221e-86,2.0458545918287484e-87,1.8757572819950515e-70,4.6055856774576246e-73,2.2680464905578988e-73,4.542433437361446e-47,4.0030679125870544e-87,8.04034531632784e-89,9.56397022685922e-88,3.76,0.0,0.7663849656814248,0.9999999999930903,3.7800815181276764e-44,6.636577779279155e-43,2.429734007059549e-13,1.4976053031840676e-13,4.153803709183736e-14,5.1674833295680046e-14,6.909714008812317e-12,2.767702948190987e-27,8.854348631010922e-43,2.4711235676603787e-26,5.020888636035153e-35,2.973462673697253e-29,6.436633469890192e-71,7.75036832905681e-69,1.3827285782556515e-31,7.428513935671194e-71,6.20280081834712e-33,1.6754598371923639e-85,6.863305476982937e-69,3.852333344959562e-72,6.85373514791519e-71,4.4740897688743877e-69,1.1122685259009823e-86,9.382253029983581e-86,1.32296033631807e-82,1.0964882925006113e-34,6.311753746665574e-30,7.554637103292306e-35,1.700002491194696e-17,5.2132534423847844e-18,9.94859648357372e-28,1.0212049275217912e-39,7.676418077978969e-28,1.4119516849566885e-20,4.963274857945568e-19,1.9056224530221356e-29,1.8477825904036359e-28,6.341108488233615e-40,1.7414665523459225e-28,6.224971858995869e-34,1.5155474962190035e-28,4.62496274003181e-39,9.416928046322796e-45,4.2993853794952756e-48,8.101959024651775e-53,6.55996459734617e-57,4.99346265822272e-31,7.546230258421042e-30,4.060188674705867e-42,5.104470023546288e-19,3.7131358768542e-57,4.996803664985939e-53
3.47203969410751e-18,0.8085817365603615,6.518543523281522e-22,2.8904932668774895e-22,2.3918673572386416e-32,1.5576585474406243e-32,0.0,0.0,4.4427110074471105e-17,1.697681629988915e-30,3.378661962678649e-41,9.688107543073198e-50,8.464371365878978e-44,5.037771342222532e-64,4.970287855233656e-46,1.5300765929403606e-38,2.2154276797056733e-30,2.5248042402664363e-29,7.281328349404997e-82,2.2233546603300246e-47,1.1808711769961198e-79,1.0013756390015328e-83,8.815587192607278e-29,5.28792871173537e-73,1.351503734572277e-44,2.3478844140789758e-84,1.3094829163046075e-85,6.003010718426365e-69,1.4739316479800682e-71,7.258459044212588e-72,3.634119275711653e-46,2.562245409015051e-85,5.146387564688388e-87,6.121614904722168e-86,3.76,0.0,0.7663849656811818,0.9999999999861802,3.0242096844936696e-43,5.309514279109248e-42,4.859599842776749e-13,2.9952918619404036e-13,8.307832789577649e-14,1.0335247018773502e-13,1.3819802873762477e-11,1.1071262288593218e-26,7.083815185681572e-42,9.884896454433154e-26,2.008437174939417e-34,1.1894334694449027e-28,2.059924290724863e-69,2.4803605766256003e-67,5.531139388647065e-31,2.377357106643292e-69,2.481221293588628e-32,1.0724009281425782e-83,2.1964726852648747e-67,1.232867315167952e-70,2.1934098925107087e-69,1.431848836973338e-67,7.119226452064256e-85,6.005239059494546e-84,8.467788156994912e-81,4.386140246006615e-34,2.524804240266462e-29,3.0219778443048795e-34,3.400097218347199e-17,1.0426789735000729e-17,3.979600524096159e-27,8.170027265466206e-39,3.0706921782993693e-27,2.823980017315001e-20,9.92681900581618e-19,7.622799980371478e-29,7.391431115466776e-28,5.073127644350167e-39,6.966149663142399e-28,2.4900900657454036e-33,6.062436666931551e-28,1.8550875051882855e-38,7.533900090231664e-44,3.4396716255130667e-47,1.2963793870480574e-51,1.049647727434451e-55,1.9974663395183763e-30,3.0186149318167867e-29,3.248305150218441e-41,1.0209216995967411e-18,5.941319606581291e-56,7.995292549489057e-52
6.944173575874574e-18,0.8085817365604326,1.3037357102935425e-21,5.781064957029787e-22,9.567669763627005e-32,6.230799144447304e-32,0.0,0.0,8.885542534327407e-17,6.790864680731752e-30,2.702993741210626e-40,1.5501366262540054e-48,6.7716617964116625e-43,8.060639125436436e-63,3.976324659097237e-45,1.2240903271457652e-37,8.861891032964461e-30,1.0099422487108321e-28,4.56394675231075e-80,1.7787259618889524e-46,3.778953772700169e-78,6.418828177981629e-82,3.5263066140456895e-28,1.6922127287700324e-71,1.0812286533202872e-43,1.5027285612750326e-82,8.381125824033597e-84,1.921057423039146e-67,4.716812067834506e-70,2.3228205499836893e-70,2.907364443189157e-45,1.6399278093408167e-83,3.293870648557402e-85,3.9180507948237518e-84,3.76,0.0,0.7663849656806957,0.99999999997236,2.4194266246486882e-42,4.247712254308216e-41,9.71933151420824e-13,5.990664982081756e-13,1.6615890952492207e-13,2.0670774368723363e-13,2.763998048312366e-11,4.428595017840642e-26,5.667186666280143e-41,3.9540389985296844e-25,8.033912123267605e-34,4.757830688724067e-28,6.592080326637149e-68,7.937542206583417e-66,2.2125007784907844e-30,7.607915071728785e-68,9.925087137951433e-32,6.86370720462525e-82,7.029056508791004e-66,3.9453684743850974e-69,7.019255170844737e-68,4.582140468661442e-66,4.556531478516894e-83,3.8435440992610907e-82,5.419653917976854e-79,1.754498676214662e-33,1.0099422487108528e-28,1.2088157614207776e-33,6.800286672399437e-17,2.0853862313586267e-17,1.591872596038267e-26,6.536176953439875e-38,1.2283018609987889e-26,5.64803680192654e-20,1.9853907302818976e-18,3.0491820234173694e-28,2.956632594560063e-27,4.0585984550408237e-38,2.786516556394874e-27,9.960562908528569e-33,2.425024003834885e-27,7.46071884693258e-38,6.027263140639929e-43,2.7518026735531577e-46,2.0742597724891542e-50,1.679479074643633e-54,7.990027905640273e-30,1.2074705388943166e-28,2.5987058127252887e-40,2.041871093668962e-18,9.506353093310403e-55,1.2792793390696102e-50
1.38884413394087e-17,0.8085817365605747,2.6075263940332773e-21,1.156220837183387e-21,3.8271113805331374e-31,2.492375562931472e-31,0.0,0.0,1.7771205587832306e-16,2.716373504651349e-29,2.162420677678566e-39,2.480250132166945e-47,5.417400086983218e-42,1.2897186552915254e-61,3.1810974700288477e-44,9.792838805906471e-37,3.5447924871647315e-29,4.039810131765028e-28,2.8901710697507213e-78,1.4229976801064014e-45,1.2093016938689015e-76,4.120575444087098e-80,1.4105369895035661e-27,5.4152039453274205e-70,8.649931912301523e-43,9.617727065835351e-81,5.364059790963994e-82,6.147534157590559e-66,1.5094167977128532e-68,7.433207652671564e-69,2.3259191806847015e-44,1.0495835031829706e-81,2.108137310073915e-83,2.5076240492041985e-82,3.76,0.0,0.7663849656797237,0.9999999999447196,1.935566590884963e-41,3.3982101460799465e-40,1.9438794857059576e-12,1.1981411232879183e-12,3.323200728682826e-13,4.1341828954778576e-13,5.528033521968947e-11,1.771456029084139e-25,4.533803143706401e-40,1.5816316657591616e-24,3.213597517939558e-33,1.9031516452822166e-27,2.1095173539388059e-66,2.5400756475536346e-64,8.850093217674186e-30,2.4345924457760014e-66,3.970075270261521e-31,4.392881847673017e-80,2.2493531145840436e-64,1.2625488186294248e-67,2.2462166599001344e-66,1.4663208221536109e-64,2.9162526611637376e-81,2.459929393496621e-80,3.4686648022942276e-77,7.018121156922286e-33,4.039810131765194e-28,4.8353124748259095e-33,1.3600665579492853e-16,4.1708007444171955e-17,6.367555155048527e-26,5.229003618098878e-37,4.9132574222989794e-26,1.129615085072926e-19,3.970808390187088e-18,1.2196852129373909e-27,1.1826650648314211e-26,3.246917293143416e-37,1.1146179603880003e-26,3.984265690997781e-32,9.700194688525131e-27,3.0164925083000987e-37,4.821867746041651e-42,2.2014683566593e-45,3.3188578298836077e-49,2.6872006755381743e-53,3.1960436658302933e-29,4.8299312886745735e-28,2.078989338284834e-39,4.083769880165388e-18,1.5210358178071726e-53,2.04687295278736e-49
2.7776976866476956e-17,0.8085817365608593,5.215219632748253e-21,2.312449533944001e-21,1.530855973505422e-30,9.969797374175535e-31,0.0,0.0,3.5542531693819313e-16,1.0865549283228427e-28,1.7299468415999446e-38,3.9684254171662445e-46,4.333955957719054e-41,2.0635629543005756e-60,2.544893060876907e-43,7.83431748215519e-36,1.41792421835748e-28,1.6159323052048455e-27,1.839867664738249e-76,1.1384049354399683e-44,3.8698890338739717e-75,2.65310307063198e-78,5.6421766167686954e-27,1.7328864774505528e-68,6.919986639160993e-42,6.155430082306374e-79,3.433042842073062e-80,1.967235002363073e-64,4.830192902013563e-67,2.378655576822268e-67,1.8607464218218394e-43,6.717437991590672e-80,1.3492292325415548e-81,1.604904865950901e-80,3.76,0.0,0.7663849656777796,0.9999999998894387,1.5484661732962012e-40,2.718584269523526e-39,3.887772154271566e-12,2.396290377653292e-12,6.646423998952807e-13,8.268393767151095e-13,1.1056104276419498e-10,7.085860170847218e-25,3.627064043973598e-39,6.3265586586967764e-24,1.2854455278430648e-32,7.612645380337386e-27,6.750538381813641e-65,8.128341512685017e-63,3.5400553533686494e-29,7.790791534030557e-65,1.5880382087584155e-30,2.811479376035537e-78,7.19801804293373e-63,4.040205770318526e-66,7.187981586387651e-65,4.6922840322322776e-63,1.8664249302831788e-79,1.5743744069119812e-78,2.219973156371644e-75,2.807306789885821e-32,1.6159323052049775e-27,1.934135020848567e-32,2.7201423389635424e-16,8.341629759900177e-17,2.5470350142715943e-25,4.183227713730226e-36,1.9653129634255362e-25,2.259238086665329e-19,7.94164371201599e-18,4.878765636650889e-27,4.730684291252675e-26,2.597549234696979e-36,4.458494513325377e-26,1.593714380445419e-31,3.880097608681199e-26,1.2323429603107393e-36,3.857517099012094e-41,1.761185281661286e-44,5.3102062533532465e-48,4.2995483642877474e-52,1.2784239620930444e-28,1.9319823423928414e-27,1.6632013631435154e-38,8.167567446566178e-18,2.4336727181260214e-52,3.2750174846808246e-48
5.555404792061346e-17,0.808581736561428,1.0431053595117724e-20,4.62490698266445e-21,6.123468546568949e-30,3.9881246237170486e-30,0.0,0.0,7.108518390170217e-16,4.346230765968392e-28,1.3839616338837526e-37,6.349500772501333e-45,3.467191326293107e-40,3.3017111781638076e-59,2.0359204629073664e-42,6.267472499355871e-35,5.671711389754802e-28,6.463745926476937e-27,1.5507057751748035e-74,9.107267082175809e-44,1.2384670761379982e-73,2.0106952223171262e-76,2.2568763551560398e-26,6.037072119352545e-67,5.536005810711465e-41,5.205368109480766e-77,2.694036295257105e-78,7.293127467907215e-63,1.7906967559940973e-65,8.818386573812489e-66,1.4886016111770695e-42,5.680654620331294e-78,1.1409874845029579e-79,1.3572019611718323e-78,3.76,0.0,0.7663849656738915,0.9999999997788769,1.2387825533812738e-39,2.1748739015018292e-38,7.775557491384147e-12,4.792588903207594e-12,1.3292870553103858e-12,1.653681532834635e-12,2.2112245013870197e-10,2.8343512876206583e-24,2.9016598541580133e-38,2.5306297528829402e-23,5.141795048028967e-32,3.0450659595546976e-26,2.502626294358094e-63,3.0134188506914107e-61,1.4160257909965706e-28,2.888279289642137e-63,6.352169177190564e-30,2.0801420783884662e-76,2.6685201805589595e-61,1.4978249808862455e-64,2.6647996036641584e-63,1.7395697652078038e-61,1.38092032675605e-77,1.1648395774363022e-76,1.6425017481253644e-73,1.1229608106922774e-31,6.463745926477995e-27,7.736561305641357e-32,5.440293899374353e-16,1.668328774832951e-16,1.0188165945771876e-24,3.3465920938323645e-35,7.861271833164061e-25,4.518484857177571e-19,1.5883314363747888e-17,1.9515111937716643e-26,1.892278505141269e-25,2.0780455293471078e-35,1.783402336504796e-25,6.374873717854045e-31,1.552042988972449e-25,5.135303457150859e-36,3.0860228538942667e-40,1.408952638496312e-43,8.496356890400261e-47,6.87929907633344e-51,5.113708800060183e-28,7.727949025539653e-27,1.330565075066916e-37,1.6335162552999503e-17,3.893888520635928e-51,5.240044429612852e-47
1.1110819002888648e-16,0.8085817365625658,2.0864511459594775e-20,9.249822100902462e-21,2.4494137970829482e-29,1.595408303924691e-29,0.0,0.0,1.4217048830110323e-15,1.7384945167074783e-27,1.1071710366428647e-36,1.015921712933364e-43,2.773783212816543e-39,5.282746139143814e-58,1.628738744402899e-41,5.013985306706034e-34,2.2686875146177955e-27,2.585501872224568e-26,9.952075226701257e-73,7.285825398255488e-43,3.963666292440018e-72,1.3406159394813064e-74,9.027516651013292e-26,1.936796736413465e-65,4.428811337293102e-40,3.344104333728074e-75,1.7331057127478143e-76,2.3437863693600213e-61,5.7547476649694275e-64,2.833957750683818e-64,1.1908831469047911e-41,3.649470473936154e-76,7.330154389849527e-78,8.71920333504497e-77,3.76,0.0,0.7663849656661151,0.9999999995577533,9.910370157999154e-39,1.7399017552352016e-37,1.5551128165534776e-11,9.585186021610408e-12,2.658576371585031e-12,3.307365772213202e-12,4.4224523402970434e-10,1.1337419655971e-23,2.321331342679022e-37,1.0122530712417742e-22,2.0567205227803446e-31,1.218027983356193e-25,8.042670688186144e-62,9.684199239395962e-60,5.664110754342902e-28,9.282041160478997e-62,2.540871051961848e-29,1.3397181267136445e-74,8.57580131737457e-60,4.8135483443419083e-63,8.563846064014624e-62,5.590440953210165e-60,8.893834696063763e-76,7.502163964324882e-75,1.057855419100555e-71,4.492130866648346e-31,2.5855018722254133e-26,3.0946296950038665e-31,1.0880597013725168e-15,3.3366603555041644e-16,4.075271543350404e-24,2.6772776363951344e-34,3.1445127214868847e-24,9.036981467511824e-19,3.176665569950806e-17,7.806054510280324e-26,7.569123455808919e-25,1.6624388505112792e-34,7.133618382857596e-25,2.5499527167146417e-30,6.208179837594174e-25,2.2188594634545285e-35,2.468821975047388e-39,1.1271641554584215e-42,1.3594192227105058e-45,1.1006895450214913e-49,2.045486078474341e-27,3.09118354307672e-26,1.0644536979292674e-36,3.2670352660393154e-17,6.230230870755287e-50,8.384083757527169e-46
2.222164742454325e-16,0.808581736564841,4.1738586947341446e-20,1.849965322056882e-20,9.797847528782959e-29,6.382888681567192e-29,0.0,0.0,2.8434109703444687e-15,6.95398248573067e-27,8.857376255957323e-36,1.6254759511281408e-42,2.2190698753297133e-38,8.45240008362707e-57,1.3029918945789514e-40,4.011191011065836e-33,9.074756419487659e-27,1.0342015776158142e-25,6.366480746283373e-71,5.828666120468994e-42,1.2688055200689507e-70,9.167558736876225e-73,3.6110087572678245e-25,6.198318734988903e-64,3.5430518876620814e-39,2.1403573173534664e-73,1.1093573743182082e-74,7.501124499712312e-60,1.841766934562281e-62,9.069884511876982e-63,9.52707370265404e-41,2.335836931401479e-74,4.691668675974344e-76,5.580732299167063e-75,3.76,0.0,0.7663849656505626,0.9999999991155065,7.928454053896598e-38,1.3919225212844829e-36,3.110226951353787e-11,1.917038052759286e-11,5.3171550259120594e-12,6.614733959528425e-12,8.84490678379697e-10,4.534970817014703e-23,1.8570664766937476e-36,4.0490139227965052e-22,8.226886428137968e-31,4.872115436884187e-25,2.5740013032259655e-60,3.099360226964205e-58,2.2656460526495364e-27,2.9706535566277334e-60,1.0163491871226976e-28,8.5761741961368e-73,2.7446252774090107e-58,1.5405428546814485e-61,2.740800062175587e-60,1.7891815131855063e-58,5.69336735257052e-74,4.802492667530565e-73,6.771837938532382e-70,1.7970790188434586e-30,1.0342015776164905e-25,1.2378536551862861e-30,2.1761203216543564e-15,6.673323448787988e-16,1.6301096401880964e-23,2.1418236811424788e-33,1.257805880098995e-23,1.8073986965419586e-18,6.353333850021391e-17,3.122423636719981e-25,3.0276511557356056e-24,1.3299520038531561e-33,2.8534491400949544e-24,1.0199817248847776e-29,2.4832735039359505e-24,1.019332800853048e-34,1.9750590920951477e-38,9.017325892585219e-42,2.175072354741919e-44,1.761104489728336e-48,8.18194917567899e-27,1.236474205133558e-25,8.515636839778147e-36,6.534073245328845e-17,9.968375184722406e-49,1.341454257000138e-44
4.444330426785246e-16,0.8085817365693918,8.351537695672621e-20,3.6999318992677766e-20,3.919289146429078e-28,2.5541574113618396e-28,0.0,0.0,5.686823142392998e-15,2.7815938766791074e-26,7.08590586135694e-35,2.6007622948476977e-41,1.7753232132659985e-37,1.3523844047323909e-55,1.0423937943660253e-39,3.208953663629591e-32,3.629904194863908e-26,4.136808995105912e-25,4.0735204616027773e-69,4.662936991289997e-41,4.0638606232387416e-69,6.617050889392692e-71,1.4444038029065003e-24,1.9835126654876856e-62,2.834442864998485e-38,1.3698321384058928e-71,7.099925261296793e-73,2.4003716040886662e-58,5.893684077184299e-61,2.9023777532447212e-61,7.621664125981344e-40,1.4949821142870264e-72,3.0027826916935447e-74,3.5718079814217954e-73,3.76,0.0,0.7663849656194573,0.9999999982310133,6.343008870288941e-37,1.1135385654374347e-35,6.220455220835146e-11,3.834077061626488e-11,1.0634312421677056e-11,1.3229469168391427e-11,1.76898107335191e-09,1.8139889605529155e-22,1.485653772468772e-35,1.6196053348056033e-21,3.290754902559883e-30,1.948847118956865e-24,8.236849330738573e-59,9.918000887027054e-57,9.062589575144778e-27,9.506145283938738e-59,4.065399002130168e-28,5.488798862576067e-71,8.78284387094708e-57,4.929763487019801e-60,8.770609394097349e-59,5.725408583074835e-57,3.6437864443527453e-72,3.0736218178676583e-71,4.334015303614984e-68,7.190122597244594e-30,4.136808995111323e-25,4.951424116193962e-30,4.352241551864744e-15,1.3346649363121224e-15,6.520440525161064e-23,1.713459553714154e-32,5.031225054281261e-23,3.614804707019352e-18,1.2706670461836802e-16,1.2489697296640977e-24,1.2110607260665303e-23,1.063961896668149e-32,1.1413799970950473e-23,4.0799281142089543e-29,9.933097093993451e-24,5.131640323958981e-34,1.5800479349523606e-37,7.213872926063502e-41,3.480116733371896e-43,2.817767720748596e-47,3.272780438530797e-26,4.945898406982495e-25,6.812513502097406e-35,1.306814903515111e-16,1.594939981298442e-47,2.146326990823159e-43
