Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221),CFO3(4550),S(2885),S(4664),S(3782),S(5203),S(2642),S(2822),C2HF3(125)
6.044123964424949e-20,0.8655744610490117,3.7363732941597823e-23,1.7695686616834902e-22,8.129143484930098e-33,3.933457383369372e-21,0.0,0.0,2.333881230608837e-18,2.4284821027993102e-33,5.4236052158145e-45,1.911105581991627e-45,1.5326463563899222e-47,4.552896268423656e-55,2.1727019453694374e-36,1.6765025255532018e-32,2.694681819510957e-32,5.556827129481062e-32,2.968254330434006e-79,2.5793014548432946e-49,1.0652362342611206e-76,6.680978663642617e-76,5.045766469963676e-21,1.1967269042787772e-77,6.542638093366771e-48,4.112677849634535e-79,5.581781985941601e-80,8.049964669159115e-65,1.8753177443866268e-77,2.4749627667163824e-77,7.918169827287438e-50,1.1012103878356282e-92,4.119329803169904e-93,1.1224954052175215e-93,3.76,0.0,0.501326010784257,0.9999999999995367,1.8568541646841307e-45,1.5098577848283723e-45,3.268474035833955e-14,1.9665721937208455e-14,5.0813866099387175e-15,7.937631811191607e-15,4.633181018734524e-13,1.5018138238647788e-28,1.354229185297229e-44,4.640431013031274e-28,2.966224586904811e-37,3.016911862030092e-31,5.691558331519373e-75,1.0806993921277454e-72,3.8052703133411454e-33,1.001824255815215e-74,3.7130037385137936e-34,3.3977331624610666e-91,1.1137259863507557e-72,4.5197388062856126e-76,7.754690380399503e-75,8.399679757651254e-73,2.2668780972202874e-92,1.7065668835583423e-91,2.5977698222716374e-88,5.537600622792159e-37,5.556827129481036e-32,1.9599879643916716e-36,1.7839425141516114e-18,5.499760801603129e-19,6.49033939090873e-30,2.9780427676144743e-43,9.035094754751214e-30,7.533461012737741e-21,1.9350574475024638e-19,3.991160645845646e-31,3.1355287631831122e-30,2.9705423435794085e-43,2.9461888483062755e-30,6.761491348314168e-36,1.1533110169083071e-17,7.142680355268064e-41,1.092788847440637e-31,6.231256800822705e-50,1.0081304466777672e-57,9.342946361346554e-62,1.054319445433665e-33,1.3586512853610596e-31,8.69885734912254e-45,2.010392057630188e-19,4.208169426943434e-62,8.66021174605453e-58,2.330179579730738e-34,1.1533110169080899e-17,4.1677312778505645e-49,1.742664305779277e-33,5.0457664691268444e-21,8.885829785711857e-34,6.096543021518812e-62,6.696041941882341e-33,1.3974766994230549e-43,1.0211258108400162e-47,9.048883620172213e-61,8.626266242058588e-47,2.2033465562101676e-46,3.9334573833354555e-21
1.2093499122563562e-19,0.8655744610490171,7.475996640296983e-23,3.5406747419383216e-22,3.253775910530889e-32,7.87033219278828e-21,0.0,0.0,4.669790159939359e-18,9.720257218203071e-33,4.3421819725917614e-44,1.5300464998044487e-44,1.227055409512761e-46,3.645085370456474e-54,8.696470005855451e-36,6.710379194836812e-32,1.0785749821767825e-31,2.224179002964898e-31,9.510140559961151e-78,2.06500948979189e-48,3.4141006597199915e-75,2.1412653329103795e-74,1.0095916752609387e-20,3.835439262292545e-76,5.238088678821976e-47,1.318120448225012e-77,1.7889676830150787e-78,1.2894932576952094e-63,6.010426184788786e-76,7.932298976671065e-76,6.3393504487140786e-49,7.060185431234417e-91,2.640600631267511e-91,7.19665756933225e-92,3.76,0.0,0.5013260107842242,0.999999999999073,1.4866123788306364e-44,1.208804286058158e-44,6.539787753714426e-14,3.934852964557926e-14,1.0167187978100905e-14,1.5882159913461034e-14,9.270387389334246e-13,6.011169135313394e-28,1.0842067775694332e-43,1.8573817362027648e-27,1.1872628551390928e-36,1.2075509747937336e-30,1.8241544060559815e-73,3.4636604644651946e-71,1.5230998075176685e-32,3.2108642728617376e-73,1.4861691322020666e-33,2.178013827336952e-89,3.5695112770095258e-71,1.4485841973693163e-74,2.4853918385069998e-73,2.692112062074909e-71,1.453113474348574e-90,1.0939429590070537e-89,1.665221582488212e-86,2.2164838498718212e-36,2.2241790029648784e-31,7.845059736850143e-36,3.569434934913331e-18,1.1004299848729398e-18,2.5978271876026703e-29,2.3842450565520793e-42,3.6163925155207893e-29,1.5073467176568992e-20,3.8717960916635516e-19,1.5975043847641626e-30,1.2550286476063695e-29,2.3782410328783158e-42,1.1792433382793926e-29,2.706358634791401e-35,2.3076240416509036e-17,2.859009962749355e-40,4.374003279689087e-31,4.988794316081493e-49,1.6143228967131034e-56,1.4960893486742446e-60,4.220025417359819e-33,5.4381458888680425e-31,6.964375456324925e-44,4.02253076343063e-19,6.738556782108854e-61,1.3867628110544719e-56,9.326790946162955e-34,2.3076240416500334e-17,3.3367191825697616e-48,6.975198737053979e-33,1.0095916749259879e-20,3.5566476290689676e-33,9.762412496106504e-61,2.6801618155759607e-32,1.1188310437421033e-42,8.175215368954636e-47,1.4495062891898567e-59,4.092598565653459e-46,1.7640169738931984e-45,7.870332192652522e-21
2.4192249438840784e-19,0.8655744610490279,1.4955254901099248e-22,7.0828869027450655e-22,1.3019341886524571e-31,1.5744081811625167e-20,0.0,0.0,9.341608018595321e-18,3.889369009413051e-32,3.4750652625439747e-43,1.2245022125325301e-43,9.820198329208473e-46,2.917176112019601e-53,3.479720769773866e-35,2.6850257460619742e-31,4.315704837865749e-31,8.89961314100361e-31,3.045122633019972e-76,1.6526351907113089e-47,1.0933680739528136e-73,6.857416970426172e-73,2.019621732292572e-20,1.2282874504097095e-74,4.192062905256602e-46,4.2212898295686536e-76,5.729176209495355e-77,2.064389127407428e-62,1.9248431315850514e-74,2.54032421930786e-74,5.073407018022382e-48,4.522503153699862e-89,1.6913390379538645e-89,4.609924783629371e-90,3.76,0.0,0.5013260107841587,0.9999999999981455,1.1897417153263981e-43,9.674108091849364e-44,1.3082415189474604e-13,7.871414506406958e-14,2.0338790714699793e-14,3.177121611596436e-14,1.854480012786905e-12,2.405250645224895e-27,8.676949346471655e-43,7.431946294693488e-27,4.7505979015634985e-36,4.8317768076372194e-30,5.841867072458553e-72,1.1092396533371077e-69,6.094383160383445e-32,1.0282814989722857e-71,5.946612354518254e-33,1.3950384723861347e-87,1.1431384491326857e-69,4.639100887326449e-73,7.959484513172467e-72,8.62150745147661e-70,9.307329347496351e-89,7.006808199521414e-88,1.0665901859245484e-84,8.868826187666683e-36,8.899613141003452e-31,3.139045763680429e-35,7.140419776421334e-18,2.2013377942448763e-18,1.0394692576855182e-28,1.9081206919499388e-41,1.44702806312573e-28,3.015347952482052e-20,7.745273379742112e-19,6.392098384426366e-30,5.021749340578985e-29,1.9033159986105465e-41,4.7185093885714475e-29,1.0828959734263257e-34,4.6162500911370314e-17,1.144037515830224e-39,1.750171052186497e-30,3.9925516565426165e-48,2.5839685049093013e-55,2.3947177885990053e-59,1.6885598505922677e-32,2.1759667068422965e-30,5.57361710117279e-43,8.046808174995873e-19,1.0786081599070533e-59,2.219724093503684e-55,3.7319312524449585e-33,4.6162500911335493e-17,2.67038944513177e-47,2.790988056281242e-32,2.0196217309523326e-20,1.4231223270033542e-32,1.5626218093246956e-59,1.0724138334183087e-31,8.954048042325703e-42,6.542656910252833e-46,2.3205588742226876e-58,2.1496144160799293e-45,1.411749699711688e-44,1.5744081811081958e-20
4.838975007139523e-19,0.8655744610490494,2.9913817696815244e-22,1.416731122554688e-21,5.208584527249355e-31,3.1491581049295224e-20,0.0,0.0,1.8685243735886922e-17,1.5560008642628454e-31,2.7805801973002665e-42,9.797878152407203e-43,7.857661237725774e-45,2.334184110337056e-52,1.3921148935235212e-34,1.0741851374096747e-30,1.7265629571164e-30,3.560424765871311e-30,9.74739778246158e-75,1.3223592461762716e-46,3.500147787110474e-72,2.1952326527939153e-71,4.039681848365805e-20,3.9320354853676323e-73,3.354287245314806e-45,1.3513416679853066e-74,1.83405342356841e-75,3.303982852197983e-61,6.161909824493014e-73,8.132220495660926e-73,4.059496443982625e-47,2.895677750211514e-87,1.082890657147119e-87,2.951653048825091e-88,3.76,0.0,0.5013260107840278,0.9999999999962906,9.519741362827743e-43,7.740756309355806e-43,2.616767006099191e-13,1.5744537590804522e-13,4.068199618899563e-14,6.354932851282896e-14,3.709362559428007e-12,9.622568786543967e-27,6.942877809450505e-42,2.973262455663976e-26,1.9005485006013944e-35,1.9330253498483407e-29,1.8701294431391518e-70,3.550956753966635e-68,2.438150107304678e-31,3.291789223022164e-70,2.379032162565145e-32,8.931798539508931e-86,3.6594753756048682e-68,1.485093558337679e-71,2.5480323598493866e-70,2.7599626482852726e-68,5.959060794156112e-87,4.4861414564167436e-86,6.828893150237642e-83,3.5481109262392324e-35,3.5604247658711856e-30,1.2558227099278853e-34,1.428238945937561e-17,4.403153412775484e-18,4.158553892339207e-28,1.5267864741569526e-40,5.789054500416561e-28,6.031350430367969e-20,1.5492227954924774e-18,2.5572555818584264e-29,2.0090267326202112e-28,1.5229421294924414e-40,1.887711006207093e-28,4.332289032998757e-34,9.233502190113025e-17,4.577384114923049e-39,7.001823851691662e-30,3.194647945010694e-47,4.135191313264362e-54,3.832328519980144e-58,6.755338925572167e-32,8.705283731717975e-30,4.459740557149939e-42,1.6095362997983798e-18,1.7261244026785568e-58,3.552281605597311e-54,1.4930155123075763e-32,9.233502190099095e-17,2.1367172848262113e-46,1.1165769605402315e-31,4.0396818430039756e-20,5.69341599416885e-32,2.5007036694458227e-58,4.2903536471820355e-31,7.164597804927486e-41,5.2351195869317305e-45,3.713973601406659e-57,1.2696859533935072e-44,1.1296142536314643e-43,3.149158104712204e-20
9.678475133650412e-19,0.8655744610490925,5.983112838469299e-22,2.8336159875903797e-21,2.0836033799083737e-30,6.298657952462054e-20,0.0,0.0,3.737251517038883e-17,6.224510014103448e-31,2.2246753763676674e-41,7.839046788478659e-42,6.28673045377581e-44,1.867524595109018e-51,5.568912776425859e-34,4.297090256161425e-30,6.906813913320126e-30,1.424285817375528e-29,3.119648239636803e-73,1.0579878457620336e-45,1.1202665309950961e-70,7.026119539571717e-70,8.079802088552139e-20,1.2584939095824278e-71,2.6836845921358505e-44,4.3251397903924096e-73,5.870118450932238e-74,5.287140893601968e-60,1.9721971127468707e-71,2.602819943655206e-71,3.2479055219383976e-46,1.853642178382733e-85,6.931888285945156e-86,1.8894745361765216e-86,3.76,0.0,0.501326010783766,0.9999999999925808,7.616516231486118e-42,6.193193045386913e-42,5.233817980401428e-13,3.1490783762397645e-13,8.13684071419795e-14,1.2710555327398983e-13,7.419127648446783e-12,3.849340778344293e-26,5.554829637156346e-41,1.1894017758198388e-25,7.602812724126454e-35,7.732730700090105e-29,5.98558563571501e-69,1.1365285855580856e-66,9.753394176559746e-31,1.0535787436038148e-68,9.516903150625368e-32,5.717488053407163e-84,1.1712613420658467e-66,4.753229623124531e-70,8.155299598674051e-69,8.833609254492156e-67,3.8145574766724936e-85,2.8717016028909745e-84,4.371360914653481e-81,1.4193622379796521e-34,1.4242858173754276e-29,5.0236996901647796e-34,2.856632882503723e-17,8.806784648983629e-18,1.6635569388152274e-27,1.221545159898021e-39,2.3158102630655947e-27,1.2063355419082251e-19,3.0986137101392267e-18,1.022985484072057e-28,8.03676096808952e-28,1.2184694479491535e-39,7.551458569542956e-28,1.733056650971428e-33,1.8468006388079968e-16,1.831493974134946e-38,2.800957485496912e-29,2.5559610437482443e-46,6.616979547529218e-53,6.13234975355409e-57,2.7023554899666133e-31,3.4823968936914596e-29,3.568131233689881e-41,3.21924726433894e-18,2.7620801548646415e-57,5.684229082773759e-53,5.972548121866807e-32,1.846800638802425e-16,1.709536140525758e-45,4.466671342900808e-31,8.079802067103073e-20,2.277551750826997e-31,4.0015329406070516e-57,1.716281131255573e-30,5.73222077598945e-40,4.188493335985995e-44,5.943221425427453e-56,8.357025646139055e-44,9.037772092837491e-43,6.298657951592706e-20
1.935747538667219e-18,0.8655744610491785,1.1966649014623129e-21,5.667385719563082e-21,8.334752688969845e-30,1.259765764752118e-19,0.0,0.0,7.474705803906751e-17,2.4899053206459182e-30,1.7798247947112071e-40,6.271535163208807e-41,5.029625552394642e-43,1.4940906019874835e-50,2.2276557533280305e-33,1.7189060491792272e-29,2.7628379870111515e-29,5.697375106840548e-29,9.983643980445852e-72,8.464304593207709e-45,3.5852037286439846e-69,2.2485782901268744e-68,1.6160042601084272e-19,4.0275686458127636e-70,2.1470495978612233e-43,1.3841801803784556e-71,1.8786215223149796e-72,8.460040162010198e-59,6.311648377789621e-70,8.329838923633605e-70,2.5984477740172037e-45,1.1864618098643094e-83,4.436852770435377e-84,1.2093971566490283e-84,3.76,0.0,0.5013260107832425,0.9999999999851612,6.093502269751997e-41,4.954789649216681e-41,1.0467919929001022e-12,6.298327611677588e-13,1.6274122906551622e-13,2.5421800266603846e-13,1.4838657809430613e-11,1.5397989665454839e-25,4.444074677389652e-40,4.757800690112165e-25,3.041248836567102e-34,3.0932181464934527e-28,1.9155748542563722e-67,3.6372473901652757e-65,3.901516429355702e-30,3.371781929784422e-67,3.8069161687946208e-31,3.6595562339674853e-82,3.748403089281469e-65,1.5211823357065258e-68,2.6099512730146478e-67,2.827031594806646e-65,2.4415595559251367e-83,1.8380717903563313e-82,2.7979491973086355e-79,5.677698847302148e-34,5.697375106839745e-29,2.0095616590100793e-33,5.713420755537276e-17,1.7614047117987647e-17,6.654498528014476e-27,9.772825225356768e-39,9.263617990643463e-27,2.41273655282806e-19,6.197395537873593e-18,4.092108443134448e-28,3.2148351980195014e-27,9.748218581680802e-39,3.02070634065171e-27,6.932508688429538e-33,3.693701478407369e-16,7.329404621363932e-38,1.1204285847848993e-28,2.0448659375291158e-45,1.0587706060344605e-51,9.812258925120755e-56,1.0809861810490969e-30,1.3930154396578086e-28,2.8546405114482335e-40,6.4386691931919625e-18,4.419553144094079e-56,9.095229362430592e-52,2.3891164790267004e-31,3.6937014783850815e-16,1.3676938470953414e-44,1.7867412389356285e-30,1.6160042515284517e-19,9.110577744659126e-31,6.402778378101583e-56,6.865403877610444e-30,4.5859916060144064e-39,3.3509537446111574e-43,9.509845266558194e-55,5.965347816153809e-43,7.230560912797572e-42,1.2597657644043652e-19
3.871547589271574e-18,0.8655744610493511,2.3934017521243645e-21,1.1334925191113759e-20,3.333968926057801e-29,2.5195657037615715e-19,0.0,0.0,1.4949614377512413e-16,9.95982391609442e-30,1.4238936368279179e-39,5.017347242563825e-40,4.023797865917472e-42,1.1953008517099759e-49,8.910804294566425e-33,6.875764115994864e-29,1.1051576801089097e-28,2.2789964166534648e-28,3.194889232992458e-70,6.771604426290068e-44,1.1473213355344718e-67,7.195802648694857e-67,3.23205237547864e-19,1.2888840768528193e-68,1.7176804496072393e-42,4.429593310592437e-70,6.011882673731737e-71,1.3536556122242217e-57,2.019826306519141e-68,2.6656788811666343e-68,2.0788075682019399e-44,7.593775571181191e-82,2.8397279894085164e-82,7.74057054088468e-83,3.76,0.0,0.5013260107821952,0.9999999999703221,4.874917552915285e-40,3.9639258089429176e-40,2.093612382618066e-12,1.259682608703003e-12,3.2548687298286527e-13,5.08442900929043e-13,2.967771806318342e-11,6.15932118068102e-25,3.555344132124999e-39,1.9031589883657626e-24,1.2165242829837436e-33,1.2373124338063308e-27,6.13013949986334e-66,1.1639761148480971e-63,1.560638326942802e-29,1.0790230177519316e-65,1.5227974521431765e-30,2.3422324434613165e-80,1.1995476798421708e-63,4.868021676288481e-67,8.352252784790141e-66,9.046943739238662e-64,1.5626758104475255e-81,1.1764244365445904e-80,1.7907765273633944e-77,2.271140840571959e-33,2.2789964166528226e-28,8.038410284376867e-33,1.1426996501209295e-16,3.5228572042346585e-17,2.661853566203436e-26,7.818445762275783e-38,3.7055225846054286e-26,4.825538627375646e-19,1.2394959187105793e-17,1.6368766778240973e-27,1.2859602407137886e-26,7.79876006301642e-38,1.208307118877434e-26,2.773059892449968e-32,7.387503157630043e-16,2.9343260408743352e-37,4.481805521925737e-28,1.6359316276725758e-44,1.6940760717167569e-50,1.5700013719525898e-54,4.324032692277705e-30,5.572175124709407e-28,2.2837666237169e-39,1.2877513049985613e-17,7.071464933460201e-55,1.4552737223708576e-50,9.556660478458984e-31,7.387503157540892e-16,1.0941810620655782e-43,7.147110354191553e-30,3.2320523411580403e-19,3.6443052649201795e-30,1.0244705942757005e-54,2.746217420857378e-29,3.668876018475165e-38,2.6808266289172743e-42,1.5216305233823631e-53,4.484151640745552e-42,5.784586020805082e-41,2.5195657023705306e-19
7.743147690480285e-18,0.8655744610496954,4.7869939151733984e-21,2.2670004164636203e-20,1.3336011529539063e-28,5.039165581770987e-19,0.0,0.0,2.9899431524203477e-16,3.983970093416124e-29,1.1391284344017898e-38,4.013925464839837e-39,3.219078775929082e-41,9.562520279711184e-49,3.564357968409399e-32,2.7503336491892256e-28,4.420675695985242e-28,9.116078460266847e-28,1.0223842703553533e-68,5.417347869119648e-43,3.6715181470171273e-66,2.3027132152436266e-65,6.464148657674209e-19,4.124528459189738e-67,1.3741606693404777e-41,1.417504541619791e-68,1.9238494640912713e-69,2.1658883476758466e-56,6.463602317415199e-67,8.53038112032164e-67,1.6630658025546962e-43,4.860152496208873e-80,1.817471478783928e-80,4.95410447225547e-81,3.76,0.0,0.5013260107801006,0.9999999999406438,3.8999803701134056e-39,3.171178286515458e-39,4.187253162046173e-12,2.519382305564208e-12,6.509781610986662e-13,1.0168926953706813e-12,5.935583829782955e-11,2.4637535368774828e-24,2.844309063666338e-38,7.612713332914415e-24,4.866146617353297e-33,4.949300097845986e-27,1.9616926546079186e-64,3.724814692592691e-62,6.242616841848824e-29,3.4529581742098796e-64,6.091251797294064e-30,1.4990660376330584e-78,3.838646490913944e-62,1.5578050622713303e-65,2.6727863171267465e-64,2.895092819839671e-62,1.0001373865382336e-79,7.529303606890517e-79,1.1461254823090333e-75,9.084776540425325e-33,9.11607846026172e-28,3.215396907338642e-32,2.285414799097299e-16,7.045762183646811e-17,1.0647522571635862e-25,6.2548308413126985e-37,1.4822241111097774e-25,9.651142987302476e-19,2.479008646062406e-17,6.54757330189561e-27,5.143893277400803e-26,6.239082120054638e-37,4.833277638078553e-26,1.1092352398280698e-31,1.4775106516171117e-15,1.1757460119584147e-36,1.792740445482341e-27,1.3087609103654262e-43,2.7105561904518034e-49,2.5120341415962973e-53,1.729630667796198e-29,2.2288927230592525e-27,1.8270349903857813e-38,2.575520075992334e-17,1.1314487754919486e-53,2.328467565612082e-49,3.8227031828648975e-30,1.4775106515814505e-15,8.753552592683054e-43,2.8588732154731566e-29,6.464148520390413e-19,1.4577369534844718e-29,1.6391737913646503e-53,1.0984981410457942e-28,2.935128688330102e-37,2.1446867586853373e-41,2.434653061622533e-52,3.472067242120712e-41,4.6277237199874285e-40,5.039165576206768e-19
1.5486347892897706e-17,0.8655744610503846,9.574652088169503e-21,4.5340162233365477e-20,5.334431875526504e-28,1.0078365337751852e-18,0.0,0.0,5.979906581550447e-16,1.5935961427305702e-28,9.113081644699072e-38,3.21115948088104e-38,2.5752816350505153e-40,7.650061584942434e-48,1.4257504327199837e-31,1.1001390752081744e-27,1.768279277176387e-27,3.64644997891433e-27,3.271661273912541e-67,4.333904069165832e-42,1.1749002146037614e-64,7.368772650728293e-64,1.292834142788592e-18,1.3198650352808018e-65,1.0993350608332229e-40,4.536070051015805e-67,6.156393492678885e-68,3.465452909559815e-55,2.0683780510824307e-65,2.7297553601302755e-65,1.3304605543086787e-42,3.110543374853521e-78,1.1631963981327783e-78,3.1706741680105616e-79,3.76,0.0,0.5013260107759115,0.9999999998812873,3.120002879035179e-38,2.536957689906592e-38,8.374534720871109e-12,5.038781706449485e-12,1.3019607384546782e-12,2.0337922759164746e-12,1.187120776756839e-10,9.855064288800563e-24,2.2754607564982725e-37,3.045100772421183e-23,1.9464685346801663e-32,1.9797301211110353e-26,6.277493439569312e-63,1.1919552835767189e-60,2.497059462100639e-28,1.104960161019433e-62,2.4365131318523775e-29,9.594142016327424e-77,1.228381908203791e-60,4.985037281739914e-64,8.553021093068007e-63,9.264410340368923e-61,6.400958914717168e-78,4.8188142656362106e-77,7.335294442698389e-74,3.634025711087081e-32,3.6464499789102406e-27,1.2861653725857029e-31,4.570845096417897e-16,1.4091572120632566e-16,4.259030686805361e-25,5.003894362172823e-36,5.9289265948188205e-25,1.930235255048277e-18,4.9580340907876045e-17,2.6190426300299555e-26,2.0575677667703584e-25,4.9912953074315707e-36,1.9333208853070934e-25,4.436963519764999e-31,2.9550313233636165e-15,4.7190372953630414e-36,7.170998255455716e-27,1.047015062761197e-42,4.3369174647606016e-48,4.019280154579204e-52,6.918557830009556e-29,8.91561623685411e-27,1.4616366774104835e-37,5.151057616520048e-17,1.8103295295674905e-52,3.725571760543913e-48,1.52908913440862e-29,2.9550313232209703e-15,7.00288396442986e-42,1.1435550960527469e-28,1.2928340878747951e-18,5.83097762088749e-29,2.622694729693008e-52,4.394014898814232e-28,2.3481057476352104e-36,1.7157595923093864e-40,3.895480274227316e-51,2.731551609727215e-40,3.702200915687162e-39,1.007836531549486e-18
3.097274829773255e-17,0.8655744610517627,1.91518638217404e-20,9.068047885756169e-20,2.133778281787813e-27,2.0156764849561736e-18,0.0,0.0,1.1959833438978207e-15,6.374400781145612e-28,7.290487094610848e-37,2.5689352932402667e-37,2.060236627265624e-39,6.120067371616572e-47,5.703016183283728e-31,4.400567651517171e-27,7.0731351353689e-27,1.458583739331065e-26,1.0469367266855612e-65,3.467133632856478e-41,4.355646429990019e-63,2.7318140302783922e-62,2.5856727791591612e-18,4.845224111116843e-64,8.794706611482937e-40,1.6816566032920961e-65,2.2808232595279287e-66,5.544750154895501e-54,7.668092349125845e-64,1.0120016306559963e-63,1.0643716291873866e-41,2.630385499046677e-76,8.691831403672475e-77,2.681302314137346e-77,3.76,0.0,0.5013260107675334,0.9999999997625743,2.4960098191641736e-37,2.0295721839819116e-37,1.6749097838395866e-11,1.0077580536871511e-11,2.6039258976643443e-12,4.067591403658128e-12,2.3742455206564147e-10,3.942035753286576e-23,1.8203740111043704e-36,1.2180433674634219e-22,7.785893839131409e-32,7.918940723663805e-26,2.3272543252615033e-61,4.418934062551585e-59,9.988263447093788e-28,4.096417376877714e-61,9.746077474416774e-29,7.098461583294805e-75,4.553978460330494e-59,1.8481022071465607e-62,3.1708604266773516e-61,3.4345934621719998e-59,4.7359066426439675e-76,3.5653180731035536e-75,5.427197860704562e-72,1.4536912707874492e-31,1.4585837393278116e-26,5.1446751169008456e-31,9.14170568853054e-16,2.818319190724989e-16,1.7036166037141363e-24,4.003127359551134e-35,2.371576664585126e-24,3.86047750501499e-18,9.916084940324192e-17,1.0476197067463188e-25,8.230291921582728e-25,3.993048063873375e-35,7.733303181568644e-25,1.774789915731482e-30,5.910072667009782e-15,1.9004432124844895e-35,2.868406596855736e-26,8.3761472982309e-42,6.939089925361253e-47,6.43086857590081e-51,2.767430145302777e-28,3.566255562136686e-26,1.1693128295471874e-36,1.0302132691736153e-16,2.896536373664185e-51,5.960933637475729e-47,6.116372763648708e-29,5.910072666439198e-15,5.602324330180949e-41,4.574231964590179e-28,2.585672559503418e-18,2.3323970991859604e-28,4.196324869443181e-51,1.757610417762574e-27,1.8784723530627636e-35,1.3726117529216165e-39,6.232796730664033e-50,2.1668005099961893e-39,2.961769473599096e-38,2.0156764760533533e-18
6.194554910740225e-17,0.8655744610545193,3.8313868839089225e-20,1.8136111405290546e-19,8.535124820903259e-27,4.0313563872574135e-18,0.0,0.0,2.3919687150503967e-15,2.549763554073731e-27,5.832398564820527e-36,2.055151421861591e-36,1.6482000270772184e-38,4.896061073382629e-46,2.2812093331247368e-30,1.7602294264219297e-26,2.8292576827312303e-26,5.834342683227651e-26,3.3502060105072806e-64,2.7737111660078632e-40,1.3997701610778e-61,8.779208437528059e-61,5.171350381213199e-18,1.5566922478834164e-62,7.035775776389343e-39,5.404326047636099e-64,7.3297301671325826e-65,8.871621309012313e-53,2.4642885018693814e-62,3.252261288620141e-62,8.514986109664881e-41,1.6898558706525487e-74,5.596673680373575e-75,1.7225673990472335e-75,3.76,0.0,0.501326010750777,0.9999999995251481,1.9968109940846698e-36,1.6236601724263615e-36,3.3498224072944925e-11,2.0155178312321434e-11,5.207856234074241e-12,8.135189525741708e-12,4.748494833825527e-10,1.576816316458863e-22,1.45630137710803e-35,4.87217935194628e-22,3.114361415650307e-31,3.167580397497586e-25,7.479078679002939e-60,1.4201091837802144e-57,3.995310616911397e-27,1.316462395081468e-59,3.898436076039753e-28,4.571773050283892e-73,1.4635083070442152e-57,5.939231238058071e-61,1.0190169083567624e-59,1.1037724495988639e-57,3.050166583100311e-74,2.2962475568514838e-73,3.495393726505496e-70,5.815390794675116e-31,5.834342683201901e-26,2.057873097857598e-30,1.828342686264161e-15,5.636643113106782e-16,6.814475051667358e-24,3.2025066261726474e-34,9.486318684214999e-24,7.720963354271033e-18,1.9832186479742125e-16,4.190484079452403e-25,3.292120893805727e-24,3.194443135611302e-34,3.0933251848160194e-24,7.099168644386094e-30,1.1820155354914748e-14,7.704370594938127e-35,1.1473640976401646e-25,6.700930890150576e-41,1.11025612536179e-45,1.0289405683770246e-49,1.1069734459971401e-27,1.4265040370968523e-25,9.354516803939455e-36,2.0604282818811062e-16,4.634465291909286e-50,9.537508543930954e-46,2.446552753429208e-28,1.1820155352632409e-14,4.4818669715597705e-40,1.8296950704155698e-27,5.1713495025891255e-18,9.32960121384167e-28,6.714130340116596e-50,7.030450517939811e-27,1.502751602958355e-34,1.0980910418353612e-38,9.972497364593741e-49,1.7260644471769799e-38,2.3694190195307277e-37,4.031356351646083e-18
