Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(964),S(1465),S(335),S(923),S(304),S(220),CF2O(49)
4.92516623268671e-19,0.6085951074410778,6.257282294722621e-53,5.844541223072884e-27,1.0131909877339446e-65,7.612329193711307e-51,0.0,0.0,1.4333925818472977e-50,4.17331638167037e-97,9.783687735448043e-48,1.8792760689213085e-67,1.4396498641360146e-50,1.2328307364062932e-106,6.190713260978271e-100,3.818991709626611e-80,7.916669725851908e-106,7.6238355134666935e-34,7.114327610447075e-149,5.3673628864488236e-133,2.630387434749003e-122,2.028412896909953e-125,1.8825062061818632e-92,2.2025065194668206e-147,8.210495454697601e-87,1.270094609295714e-109,1.663374524155855e-109,6.400913943012393e-128,8.566757895235187e-209,1.0137317005452141e-162,2.2023646937588606e-84,9.244457096630551e-169,9.163009363055864e-122,2.1289266751584585e-167,3.76,0.0,0.532489395867002,0.9999999999996345,5.7693640421381095e-93,3.7626991592101303e-152,4.285927967599397e-16,2.7422258023466815e-16,9.287779763037761e-17,6.149241889489347e-17,3.654307995573802e-13,3.2756044895504136e-33,1.4179617048416695e-51,3.940715732912951e-31,1.2261910699512123e-38,2.6546423275141964e-33,3.912136971933794e-83,1.5733305445201204e-81,1.01015530311827e-36,1.6990715564978276e-83,6.743140309209058e-39,5.88326310865021e-98,1.0982515827675897e-81,9.925687772546262e-85,4.468822483766826e-99,4.757628857679134e-98,5.691590867737421e-95,2.082303558339711e-83,6.909158292089734e-82,3.919324294000875e-38,7.6238355134666935e-34
9.85461149772154e-19,0.6085951074410778,5.0096305343320645e-52,1.1694160242464381e-26,1.6224256734139458e-64,6.0944919801777e-50,0.0,0.0,1.147585630130576e-49,2.675623178248125e-95,7.832899091405427e-47,3.0092902282083584e-66,1.1525952606552912e-49,3.949928895417882e-105,1.9834853422685176e-98,6.117497734719594e-79,5.0755856055709577e-104,3.0515210359616958e-33,1.8253003743041713e-146,6.884176177679164e-131,3.372868493644944e-120,2.6016410743411617e-123,6.031263915596019e-91,1.1311136468573411e-144,2.6314781644102607e-85,8.142911449575882e-108,1.0664332688655019e-107,8.21142203506542e-126,3.522567133669956e-205,5.2049897668290595e-160,7.058617392435794e-83,9.496726981043274e-166,1.1749457581543493e-119,2.1870224705464866e-164,3.76,0.0,0.5324893958670015,0.9999999999992688,1.8484165973866766e-91,1.9319520745801983e-149,8.575579591121985e-16,5.486834077313522e-16,1.8583628839537183e-16,1.2303826298547298e-16,7.311790882989787e-13,1.3110954430186e-32,1.1352315453188507e-50,1.5773132715646417e-30,4.907959823301766e-38,1.0625487510608849e-32,1.25384674695083e-81,5.0425519290555675e-80,4.04325375541305e-36,5.445554083474133e-82,2.6990134379891157e-38,3.771287439937787e-96,3.5199155425927225e-80,3.1812003040418815e-83,2.864603161003618e-97,3.0497337309667484e-96,3.648421764115405e-93,6.673819355034299e-82,2.2143973240431115e-80,1.5687511960759312e-37,3.0515210359616958e-33
1.97135020277912e-18,0.608595107441078,4.0092269613201405e-51,2.339339828734816e-26,2.5969376811228993e-63,4.8774458297443604e-49,0.0,0.0,9.184172797626876e-49,1.7139045521135977e-93,6.268699854355785e-46,4.816824158690271e-65,9.224265067086144e-49,1.2647571068273767e-103,6.351141817901276e-97,9.793688912823166e-78,3.251231059289966e-102,1.2210058947668765e-32,4.6780100532303625e-144,8.820685639548606e-129,4.321097983814005e-118,3.3334791964732364e-121,1.9311643177560695e-89,5.800100052790601e-142,8.427326991982762e-84,5.21604578336977e-106,6.83117431809232e-106,1.0522316985292857e-123,1.445640453819726e-201,2.6687202217219217e-157,2.260527093937941e-81,9.740246680440444e-163,1.505263474165163e-117,2.2431031664783566e-161,3.76,0.0,0.5324893958670006,0.9999999999985373,5.918487777838076e-90,9.905570999765614e-147,1.715488283816715e-15,1.0976050627725572e-15,3.7175326992617724e-16,2.461299511179742e-16,1.462675663830358e-12,5.246089553230967e-32,9.085302563369475e-50,6.311307617859149e-30,1.963823218567594e-37,4.251579040474663e-32,4.0154528641134166e-80,1.6148807341037165e-78,1.6178281621520015e-35,1.7439424588200905e-80,1.079956938956406e-37,2.4155453021329616e-94,1.1272553808899004e-78,1.01878159373605e-81,1.8348054379514028e-95,1.9533833207967723e-94,2.3368486774621413e-91,2.1372952587398704e-80,7.091622708158522e-79,6.27704876224739e-37,1.2210058947668767e-32
3.943128308793052e-18,0.6085951074410781,3.207990718593772e-50,4.6791874401518857e-26,4.155945790816957e-62,3.9026977264668456e-48,0.0,0.0,7.348733650385366e-48,1.0973809851752081e-91,5.015912323435478e-45,7.708486885563803e-64,7.380813557324957e-48,4.048470981618214e-102,2.033038678445392e-95,1.5674457810410794e-76,2.0817023441495535e-100,4.8848186612439885e-32,1.198279071620846e-141,1.1296202861561029e-126,5.53345550845739e-116,4.269017036536462e-119,6.181582263508115e-88,2.9719056968154608e-139,2.6978005809840605e-82,3.3397364223419234e-104,4.373872975414107e-104,1.3476056639175627e-121,5.927078611459179e-198,1.3673495482205572e-154,7.236519139697566e-80,9.982007126453501e-160,1.9275907405898435e-115,2.2987787204223906e-158,3.76,0.0,0.532489395866999,0.9999999999970743,1.8944850384849536e-88,5.075233410079778e-144,3.4313489332257428e-15,2.1954483730463155e-15,7.435872329910561e-16,4.923133271883455e-16,2.9256688070858473e-12,2.098777426334512e-31,7.269622426446728e-49,2.5249340035499707e-29,7.85657162215224e-37,1.700908464303281e-31,1.2854480519624468e-78,5.169641773983439e-77,6.47236612941365e-35,5.582801048884512e-79,4.3205309893935475e-37,1.546564085821545e-92,3.608629655434727e-77,3.2613776309670193e-80,1.1747426918743333e-93,1.2506627320375445e-92,1.4961782114879518e-89,6.842022870355131e-79,2.2702078384362136e-77,2.511228709750852e-36,4.8848186612439907e-32
7.886684520820916e-18,0.6085951074410786,2.566636270065626e-49,9.358882672747282e-26,6.650189773848663e-61,3.122454647652724e-47,0.0,0.0,5.879545163246201e-47,7.02478135525662e-90,4.013110881751929e-44,1.2334833777385368e-62,5.905211525552666e-47,1.2957104720397468e-100,6.50702440248104e-94,2.508277762288867e-75,1.3325822092974235e-98,1.954086498790015e-31,3.0686920466463787e-139,1.4462805004775504e-124,7.084391540720042e-114,5.465727007548751e-117,1.978403415333486e-86,1.5221931442251505e-136,8.634651768101547e-81,2.1379009150440427e-102,2.799893723482847e-102,1.725414834477344e-119,2.428906743178518e-194,7.0033006776252955e-152,2.3161394220823036e-78,1.0225670658946564e-156,2.4678625346631103e-113,2.354892541229982e-155,3.76,0.0,0.5324893958669955,0.9999999999941483,6.063262623502383e-87,2.5994366712152387e-141,6.863070232043776e-15,4.391134994359225e-15,1.4872551591338859e-15,9.846800785505634e-16,5.851655062367748e-12,8.395792965311838e-31,5.816250151212173e-48,1.0100557917946927e-28,3.142884406448543e-36,6.804187604348103e-31,4.114238970604343e-77,1.6546091826983346e-75,2.589157171556428e-34,1.786846057661472e-77,1.7283530571930366e-36,9.899978869653119e-91,1.1549875264189974e-75,1.0438451343262926e-78,7.519848610705829e-92,8.005833518502712e-91,9.57744519467474e-88,2.1898759126813564e-77,7.266087095202511e-76,1.00457361152816e-35,1.9540864987900156e-31
1.5773796944876645e-17,0.6085951074410793,2.053406514286194e-48,1.8718273176983094e-25,1.0640844953646014e-59,2.4980823266355756e-46,0.0,0.0,4.70385946912802e-46,4.496353952802411e-88,3.2106411328583233e-43,1.9736737974845083e-61,4.724393533640141e-46,4.146593170776059e-99,2.0825987548811815e-92,4.013536082233799e-74,8.529463017592528e-97,7.816664127329328e-31,7.85823196125654e-137,1.8514736726196643e-122,9.06902522831119e-112,6.997017304870325e-115,6.33136636382554e-85,7.795107574526391e-134,2.763359010804897e-79,1.3684068900281572e-100,1.7921288326638482e-100,2.208837997472057e-117,9.951210054070775e-191,3.586322709398156e-149,7.412371586436656e-77,1.0473184253787532e-153,3.1592138094049602e-111,2.4118930031895556e-152,3.76,0.0,0.5324893958669886,0.9999999999882964,1.9403897459692756e-85,1.331146440066815e-138,1.3726512829679754e-14,8.782508240046609e-15,2.9745910114718337e-15,1.9694135781609017e-15,1.1703627448015236e-11,3.3584538439714305e-30,4.653221018014219e-47,4.04038749970021e-28,1.2572049077560464e-35,2.7217858042898145e-30,1.316685329987564e-75,5.29526754227859e-74,1.0357050209810536e-33,5.718467130161065e-76,6.913693599304549e-36,6.336616538708651e-89,3.696321780801763e-74,3.340631364532654e-77,4.813181666162945e-90,5.124242945893909e-89,6.130174536797293e-86,7.00828886154657e-76,2.3253754177841595e-74,4.018460953874601e-35,7.816664127329334e-31
3.15480217929881e-17,0.6085951074410809,1.6427642356856837e-47,3.7437054341634815e-25,1.7025785231493794e-58,1.998513330921466e-45,0.0,0.0,3.763176960187682e-45,2.8778246445746223e-86,2.5685738950816167e-42,3.157958412188677e-60,3.779604601535328e-45,1.3269609742857444e-97,6.665791655154187e-91,6.421891162679819e-73,5.459156269867396e-95,3.1267293203058713e-30,2.0125113693514437e-134,2.3700365125778282e-120,1.1608995174842575e-109,8.956749883173496e-113,2.026113339679639e-83,3.9914737799584973e-131,8.843181771123004e-78,8.758285256815068e-99,1.1470254731129495e-98,2.8275092022075646e-115,4.076509029308398e-187,1.8363592855761286e-146,2.372075037706666e-75,1.072561501313202e-150,4.044017625462857e-109,2.470025853415154e-149,3.76,0.0,0.5324893958669749,0.9999999999765924,6.2094804147508865e-84,6.8160712903324145e-136,2.7453398024951364e-14,1.7565254743667645e-14,5.949262716356883e-15,3.938880564925185e-15,2.340757171964499e-11,1.343408870433492e-29,3.722665177548431e-46,1.6161878237044454e-27,5.028921857900322e-35,1.0887364819646084e-29,4.213599327180634e-74,1.6945685230163672e-72,4.142904445339905e-33,1.8299991303753357e-74,2.765533744945724e-35,4.055636220810068e-87,1.1828808443333487e-72,1.0690543700126999e-75,3.0805893887367504e-88,3.279678517895754e-87,3.9235068690242584e-84,2.2427622682772766e-74,7.441565443029932e-73,1.6074194810318056e-34,3.126729320305877e-30
6.309647148921101e-17,0.6085951074410841,1.3142270367347065e-46,7.487461729565866e-25,2.724160378761069e-57,1.5988296927411966e-44,0.0,0.0,3.0105773979214836e-44,1.8418584497277034e-84,2.0548835378036058e-41,5.052797791006771e-59,3.023719666674073e-44,4.246357049558467e-96,2.133874465938117e-89,1.0275212901779902e-71,3.493956148405579e-93,1.2507044955566779e-29,5.155614605143233e-132,3.033742966238501e-118,1.4859925911789687e-107,1.1465003670730746e-110,6.483684649140094e-82,2.0437316476141657e-128,2.829887567760944e-76,5.605456741156274e-97,7.341165011407308e-97,3.6193377479964844e-113,1.6698392750106826e-183,9.402574983990872e-144,7.590826281158343e-74,1.098358044323079e-147,5.1764861121265265e-107,2.5294333024357197e-146,3.76,0.0,0.5324893958669474,0.9999999999531844,1.9870711057097252e-82,3.489982701652247e-133,5.490716841549318e-14,3.5130747799894806e-14,1.1898606126963593e-14,7.87781448862818e-15,4.681545826424378e-11,5.373690154222483e-29,2.978167490901025e-45,6.464816596929585e-27,2.0115891364786724e-34,4.354990307504046e-29,1.3483848436777455e-72,5.422751932086208e-71,1.6571786947277196e-32,5.856141201494061e-73,1.1062247832158549e-34,2.5956717134475483e-85,3.785311303931227e-71,3.42105785465364e-74,1.9716261791877645e-86,2.099046404958097e-85,2.5111069520875082e-82,7.177015483784479e-73,2.381359207655597e-71,6.429762502449593e-34,1.2507044955566827e-29
1.2619337088165685e-16,0.6085951074410905,1.0513879499442231e-45,1.4974974570258838e-24,4.358684645146155e-56,1.279071429293988e-43,0.0,0.0,2.4084763708854117e-43,1.5575888517687583e-82,1.643916640434877e-40,8.08452812812162e-58,2.4189902478012244e-43,1.3588474272280181e-94,6.836664314889828e-88,1.6440491252798763e-70,2.954656222460565e-91,5.0028437847786074e-29,1.748636586466285e-129,6.797748555708726e-116,2.5085189265869037e-105,2.568978849887438e-108,2.0747987426458937e-80,2.728061402978889e-125,1.0491312528650841e-74,4.740319096305112e-95,6.20814089898864e-95,6.675084825253741e-111,1.681652603662031e-179,8.9909884758356e-141,2.814165897994474e-72,3.335651311934195e-144,8.738477877808053e-105,7.681746135107576e-143,3.76,0.0,0.5324893958668925,0.9999999999063688,6.358687707177584e-81,3.3372128707288065e-130,1.0981470919657123e-13,7.026173410828947e-14,2.379729295152346e-14,1.5755682136731896e-14,9.363122335879985e-11,2.1494870012850408e-28,2.3825481373769917e-44,2.5859394223549606e-26,8.046396914823345e-34,1.7420050459733024e-28,4.9989004147908806e-71,2.0103899925757943e-69,6.62874896551293e-32,2.1710619832158697e-71,4.424921896179603e-34,1.9204849689096957e-83,1.4033376527040936e-69,1.268297219335161e-72,1.4587662382062273e-84,1.553041907022519e-83,1.8579173997747526e-80,2.660752860426311e-71,8.828470893878208e-70,2.571933419718991e-33,5.0028437847786444e-29
2.523871696665485e-16,0.608595107441103,8.41112986170816e-45,2.9950001251197816e-24,6.973918649334505e-55,1.0232603156437027e-42,0.0,0.0,1.9267870706174786e-42,1.0006505594061595e-80,1.3151373027281747e-39,1.2935286965264115e-56,1.9351981963453664e-42,4.3483331712803235e-93,2.1919968046315382e-86,2.630490952566303e-69,1.8981769544826774e-89,2.00114288848906e-28,4.519779392624367e-127,8.730316846986535e-114,3.229115915922576e-103,3.2993278002306067e-106,6.639388249157227e-79,1.4050190346802005e-122,3.3715942710429425e-73,3.045349728679738e-93,3.988330840493587e-93,8.564594620707503e-109,6.941336975276956e-176,4.626833598412354e-138,9.04388807182438e-71,3.4333912606482076e-141,1.1248692482755232e-102,7.906833876432016e-140,3.76,0.0,0.5324893958667827,0.9999999998127372,2.0347899245014255e-79,1.7173560704632784e-127,2.1962979075870503e-13,1.4052370750884008e-13,4.7594666614028996e-14,3.1511416635730275e-14,1.8726272156935679e-10,8.597969924778414e-28,1.906044175809944e-43,1.034378104146341e-25,3.218566505400888e-33,6.968038405900911e-28,1.6064970847953442e-69,6.460790760600589e-68,2.6515067061552784e-31,6.977145828024373e-70,1.769973465337695e-33,1.2368940390165518e-81,4.509906526663841e-68,4.07592791289609e-71,9.39522631583497e-83,1.0002411847514292e-81,1.1965974513345709e-78,8.55086516410037e-70,2.8372059326349315e-68,1.028788254047153e-32,2.001142888489089e-28
5.047747672363318e-16,0.6085951074411282,6.728915961996472e-44,5.990005861128991e-24,1.1158290926925976e-53,8.18609684853024e-42,0.0,0.0,1.541432354654485e-41,6.404563800044837e-79,1.0521115444019084e-38,2.0696494729023417e-55,1.5481612640023564e-41,1.3914702572838846e-91,7.041530889025481e-85,4.208796380283697e-68,1.2149092047094046e-87,8.004584015568838e-28,1.1684801365106944e-124,1.1175134846959646e-111,4.133706773676769e-101,4.223264574635474e-104,2.1246099383600445e-77,7.194866479975968e-120,1.0790571589018545e-71,1.9491454894030546e-91,2.552691247552958e-91,1.096293094664558e-106,2.843454336712037e-172,2.369128374035601e-135,2.894438473954982e-69,3.516076645003879e-138,1.4399853554063686e-100,8.097252364102418e-137,3.76,0.0,0.5324893958665631,0.9999999996254744,6.511345016342872e-78,8.793566723224389e-125,4.392599538828833e-13,2.8104765744498615e-13,9.518941399258326e-14,6.30228824448911e-14,3.7452559007633734e-10,3.439192386161876e-27,1.5248376198582773e-42,4.137515314856456e-25,1.2874278825938708e-32,2.7872193075855673e-27,5.141490440285666e-68,2.0677335708807342e-66,1.0606043325452301e-30,2.232991820540507e-68,7.079904508631532e-33,7.917957881325092e-80,1.443365911204186e-66,1.3044744587404672e-69,6.014338310358011e-81,6.403027552964602e-80,7.660002983946938e-77,2.736650119472875e-68,9.080291203200799e-67,4.115256407644537e-32,8.004584015569075e-28
1.0095499623758984e-15,0.6085951074411787,5.383140107052198e-43,1.1980018932434669e-23,1.7853290399161593e-52,6.548885823418839e-41,0.0,0.0,1.233147456736692e-40,4.0989348483022206e-77,8.416900861130248e-38,3.3114426486363365e-54,1.2385305862611308e-40,4.45271204586769e-90,2.2706511544559214e-83,6.734086012071292e-67,7.775445642948749e-86,3.2018374685060003e-27,3.0492960092975786e-122,1.4304208211375815e-109,5.291166974827997e-99,5.405793517673364e-102,6.798764345590279e-76,3.683803440154154e-117,3.453005644333702e-70,1.2474572014049162e-89,1.6337279753493776e-89,1.4032595260581746e-104,1.1646864761128936e-168,1.2129997242788669e-132,9.262264118843431e-68,3.600480329842793e-135,1.8431890237485072e-98,8.291628455802645e-134,3.76,0.0,0.5324893958661238,0.9999999992509492,2.0836341169555614e-76,4.50232842430998e-122,8.785202801308827e-13,5.620955698574553e-13,1.903789089638645e-13,1.2604580130787163e-13,7.490508154344644e-10,1.3756778635697302e-26,1.2198710281206323e-41,1.6550052878850097e-24,5.149711951545021e-32,1.1148887527351193e-26,1.6452873774881193e-66,6.616783665137193e-65,4.242422439078951e-30,7.145627090005617e-67,2.8319649197381524e-32,5.067539011722716e-78,4.618796228139835e-65,4.174344648459663e-68,3.849209964680008e-79,4.09797381312486e-78,4.902450321553875e-75,8.757341068867421e-67,2.905709293443962e-65,1.6461821364683878e-31,3.2018374685061887e-27
1.514325157515465e-15,0.6085951074412294,1.53924252559925e-42,1.7970033603029705e-23,6.571200112005929e-52,1.8725730409715633e-40,0.0,0.0,3.5260328964096144e-40,2.0340945578594462e-76,2.4067084624300264e-37,1.2188311791676618e-53,3.5414252827145438e-40,2.0830785869365803e-89,1.0632484892746834e-82,2.567371745431007e-66,3.8585959622073405e-85,6.80390897433044e-27,2.0994237151385344e-121,7.380442948345636e-109,3.1343424015131525e-98,2.789189806563112e-101,3.1909060008136495e-75,2.235635295797198e-116,1.5265396258970003e-69,6.190500353389884e-89,8.107367648519348e-89,7.849431160517281e-104,1.037266850060785e-167,8.338879418808836e-132,4.0947553145420286e-67,2.4087033957566944e-134,1.0918546962464146e-97,5.547058168051008e-133,3.76,0.0,0.5324893958656844,0.9999999988764245,9.779248514742832e-76,3.095167549622935e-121,1.317780606378525e-12,8.431434948100988e-13,2.855684041493184e-13,1.890687074155137e-13,1.1235755291374567e-09,2.9233160573626103e-26,3.488069430525712e-41,3.5168841180459404e-24,1.0943135969125102e-31,2.3691395778345445e-26,7.273653074282752e-66,2.9252136703367085e-64,9.015153412838256e-30,3.15901267316557e-66,6.017928981344266e-32,2.712057610375308e-77,2.0419234738540705e-64,1.845436541867334e-67,2.0600290844868325e-78,2.1931632053454692e-77,2.6237058069283555e-74,3.8715349909250445e-66,1.2845849610862156e-64,3.4982705693854365e-31,6.803908974330981e-27
2.0191003526550316e-15,0.6085951074412798,3.2467098409516964e-42,2.3960049872916196e-23,1.666599479939919e-51,3.949800591821526e-40,0.0,0.0,7.437427820155447e-40,8.604984440451364e-76,5.076446540694895e-37,3.091220475233181e-53,7.469894819776597e-40,6.720165150796926e-89,3.4474193634743705e-82,6.907706771795073e-66,1.6323096547188886e-84,1.1606674516368031e-26,1.1325395933887352e-120,4.026290380041285e-108,1.4155426212114845e-97,1.5216010546133073e-100,9.947020504643912e-75,1.8233138920644061e-115,5.216609381049361e-69,2.618814144684653e-88,3.4297212023651527e-88,4.1082402706959224e-103,9.877820542516044e-167,5.703043663932014e-131,1.3992914847426807e-66,2.222098336944458e-133,4.931072169094844e-97,5.1173213558161127e-132,3.76,0.0,0.5324893958652451,0.9999999985019002,3.04848778489972e-75,2.116816276716729e-120,1.7570409326258099e-12,1.124191432302914e-12,3.807578995489449e-13,2.5209160076781975e-13,1.4980997311860127e-09,4.986833842617425e-26,7.357349496648703e-41,5.999386781474917e-24,1.8667698279119395e-31,4.041474680601549e-26,2.4856078917359653e-65,9.996259783118463e-64,1.53787993383691e-29,1.079522075641858e-65,1.026588396819067e-31,1.0248187132808634e-76,6.977814211467364e-64,6.306365670080692e-67,7.784333731545083e-78,8.28741450443223e-77,9.914329769439503e-74,1.323010497429734e-65,4.389780252641386e-64,5.967860011431403e-31,1.1606674516369173e-26
3.028650742934165e-15,0.6085951074413808,8.867778448175294e-42,3.594008616613649e-23,5.828184667588136e-51,1.0788138016020744e-39,0.0,0.0,2.0313936366975948e-39,7.750847277602637e-75,1.3865355509559296e-36,1.0810151389200623e-52,2.0402613805989807e-39,3.6990962423927933e-88,1.9231507719947697e-81,2.7939431209008064e-65,1.4702533963181657e-83,2.4030167248200127e-26,2.3094737309577739e-119,5.591818654253111e-107,1.4660548037873102e-96,2.113240623194809e-99,4.901012854525305e-74,7.860874144443918e-114,3.207570920775064e-68,2.358868292502262e-87,3.0892845069749543e-87,6.10040546068608e-102,1.3722431955497337e-164,2.299009152102055e-129,8.60391559330123e-66,1.5776947759201467e-131,5.107032403673163e-96,3.6333100483802995e-130,3.76,0.0,0.5324893958643666,0.9999999977528531,1.502025130679261e-74,8.533303057975918e-119,2.6355615851195412e-12,1.6862873367195526e-12,5.711368908508478e-13,3.781373575364475e-13,2.2471469344636575e-09,1.0324607299999683e-25,2.0095205847998563e-40,1.2420954399582723e-23,3.864908180617069e-31,8.367364149358743e-26,1.5283399381096366e-64,6.1464549198638e-63,3.1839879283505133e-29,6.637722572498421e-65,2.1254227288606048e-31,7.404134620728582e-76,4.2904867912445777e-63,3.8776310789508375e-66,5.62404306909519e-77,5.987510349557662e-76,7.162930930568858e-73,8.134872535966646e-65,2.69916827525483e-63,1.2356547490948839e-30,2.4030167248203246e-26
4.0382011332132985e-15,0.6085951074414819,1.8554371548998888e-41,4.7920128340542615e-23,1.4563057047432778e-50,2.2572407345440505e-39,0.0,0.0,4.250357625812507e-39,3.0573120940164652e-74,2.9010971445820738e-36,2.7011632037283554e-52,4.268911911038444e-39,1.1871390940649565e-87,6.220168595882012e-81,7.568029344685774e-65,5.799381767580853e-83,4.0869056053352753e-26,1.2204741053260453e-118,2.5704815379079197e-106,6.56366265697584e-96,9.714275920180984e-99,1.5378109106748386e-73,4.9384675783516407e-113,1.076793174835269e-67,9.30452583758822e-87,1.2185644383094006e-86,2.904783493362819e-101,1.501657897787573e-163,1.4133981192969297e-128,2.8883656273542665e-65,1.1087202149109753e-130,2.286465538528368e-95,2.5532977617501473e-129,3.76,0.0,0.5324893958634881,0.9999999970038078,4.712965347340812e-74,5.246153320515583e-118,3.5140822376119598e-12,2.248383287250855e-12,7.615158829403395e-13,5.041830673991771e-13,2.9961922562112612e-09,1.7559454195156442e-25,4.204589576160861e-40,2.1124766897555722e-23,6.573193723737016e-31,1.4230701317203662e-25,5.130688920004528e-64,2.063384931554598e-62,5.415134150362231e-29,2.2283070442473177e-64,3.614790413260809e-31,2.8374178511070097e-75,1.4403303893882379e-62,1.301733868689209e-65,2.155249578846018e-76,2.29453786956199e-75,2.744984385828442e-72,2.7309049671736806e-64,9.061196064438484e-63,2.1016694468037785e-30,4.086905605335928e-26
5.047751523492431e-15,0.6085951074415828,3.377754783116376e-41,5.990017681623368e-23,3.0897133822568613e-50,4.1092230675910564e-39,0.0,0.0,7.737618477694388e-39,9.639526496266816e-74,5.28133823128952e-36,5.730813640050313e-52,7.77139584238168e-39,3.1019577400205085e-87,1.6392923655593664e-80,1.7001356482933258e-64,1.8285056369686565e-82,6.243873731823185e-26,5.150431990560983e-118,9.490268977695353e-106,2.2901941644048584e-95,3.5865308223447886e-98,3.9532893911723714e-73,2.5833744303860274e-112,2.910025461700116e-67,2.9336622987051513e-86,3.842062502470315e-86,1.1043362962117308e-100,1.166282421406403e-162,7.106502176068116e-128,7.805786404729152e-65,6.6008517850681534e-130,7.977939002814607e-95,1.520125741121182e-128,3.76,0.0,0.5324893958626096,0.9999999962547645,1.2115737672653401e-73,2.6377422953040994e-117,4.39260289010297e-12,2.8104792871907075e-12,9.518948758736763e-13,6.302287270056046e-13,3.745235562038495e-09,2.6826879924855973e-25,7.654295115522458e-40,3.2273833475206974e-23,1.0042350164493796e-30,2.17413057562791e-25,1.3865636287231324e-63,5.576275289632562e-62,8.273108472755071e-29,6.0219808511110065e-64,5.522587612586449e-31,8.627349445994124e-75,3.892477186024772e-62,3.5179229252872895e-65,6.553172470122585e-76,6.976687687137788e-75,8.34630217831724e-72,7.380245728449233e-64,2.4487784347189074e-62,3.2111021866188666e-30,6.243873731824373e-26
7.066852304050698e-15,0.6085951074417849,8.918285148822717e-41,8.386029306737612e-23,1.1319770722348877e-49,1.0849578625052458e-38,0.0,0.0,2.0429628391607702e-38,7.943992868616257e-73,1.3944302191352392e-35,2.0995937130755778e-51,2.051881057211267e-38,1.7352414706295535e-86,9.386339983350398e-80,6.592920847271989e-64,1.5068880563417198e-81,1.200677106588409e-25,1.2926722506009596e-116,1.1634356308055914e-104,3.0136722111640513e-94,4.3968212915210875e-97,2.230299676249025e-72,8.770852879228539e-111,1.6316989488682545e-66,2.4176476727513118e-85,3.16626721341682e-85,1.5083080083568028e-99,3.116770178391099e-160,2.6745946099386794e-126,4.37683232905669e-64,3.749206040040532e-128,1.0498189800703787e-93,8.634138456958788e-127,3.76,0.0,0.5324893958608525,0.999999994756684,6.835249179798375e-73,9.927375190619832e-116,6.149644195080681e-12,3.93467143839951e-12,1.3326528643248873e-12,8.823198922928614e-13,5.243315999335112e-09,5.1587143702498015e-25,2.020959861767767e-39,6.206126932791442e-23,1.9311061734508732e-30,4.180780067112797e-25,7.774672342714068e-63,3.1266962151160274e-61,1.59089245831568e-28,3.376623964796509e-63,1.0619759924295315e-30,7.41150182444098e-74,2.1825668830409657e-61,1.972552583482183e-64,5.629632943299932e-75,5.993463861246589e-74,7.170074533831489e-71,4.1382208145511515e-63,1.3730648091129162e-61,6.1758255984559244e-30,1.2006771065887226e-25
9.085953084608964e-15,0.608595107441987,1.848986824265825e-40,1.0782043491158892e-22,2.939364481528999e-49,2.2493925847621508e-38,0.0,0.0,4.235579675844538e-38,3.2666822697587947e-72,2.891005114967548e-35,5.451935681017313e-51,4.254069369855405e-38,5.736069722337879e-86,3.157040546757369e-79,1.7543167627189192e-63,6.196539298943928e-81,1.9691110110316192e-25,7.900918434117631e-116,5.799920652262752e-104,1.5098951350295466e-93,2.191889838386424e-96,7.41747501393891e-72,6.154952204572029e-110,5.453811478524198e-66,9.941705946481933e-85,1.30201386789228e-84,7.652360956052251e-99,3.2338457476266056e-159,1.8824206166416865e-125,1.46291805069949e-63,3.0026837479138215e-127,5.259751087521075e-93,6.914954814029303e-126,3.76,0.0,0.5324893958590955,0.9999999932586119,2.2732496252844165e-72,6.987038586088294e-115,7.906685500052676e-12,5.058863790282368e-12,1.7134108562033953e-12,1.1344108534628986e-12,6.741388248981137e-09,8.460278973560863e-25,4.189956135412427e-39,1.0178005288405952e-22,3.167005660731827e-30,6.856474882302844e-25,2.598612220541222e-62,1.0450679301959714e-60,2.609064291667951e-28,1.1286071124567094e-62,1.7416409755454215e-30,3.0604334308130386e-73,7.29501847908811e-61,6.593074082630681e-64,2.3246446961272505e-74,2.4748818643084127e-73,2.9607438542639394e-70,1.3831631606775134e-62,4.589336601456317e-61,1.012989692599829e-29,1.9691110110322697e-25
