Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41)
5.512572361890952e-07,0.9211774155813565,0.00022551891068150996,2.6458547138776993e-05,6.457950684661355e-05,0.0006356999998817118,0.0,0.0,2.3335572541034693e-05,1.1333330673085545e-07,6.2244618364949395e-06,3.089157246480352e-08,5.857205483098673e-06,1.3231596281485243e-14,3.270083484810772e-11,2.0014683982118598e-08,2.81251403544395e-11,4.619008467741086e-06,5.17216722388988e-13,4.503549813050559e-09,1.810684900100967e-11,1.9759384469761784e-15,2.607933449343705e-09,1.0309988839878476e-14,2.2708887539414381e-13,2.5780818211199e-15,1.7761235399320778e-17,6.81682531557745e-16,3.005708400808227e-23,1.4559020715611345e-21,4.72054725466548e-12,3.325420164141249e-19,1.885571241518358e-18,2.1636019182994634e-17,3.76,0.0,0.5933665760576026,0.9972985873764769,0.0001102618575788375,3.086400085767029e-15,0.23972764302672386,0.18451210862333137,0.045788505154740346,9.142304632848198e-05,0.0025490021864276627,0.004602776787712312,1.7537846257587177e-07,4.487647675117598e-08,2.6884473377349185e-14,1.8590245479492317e-05,4.485383183488715e-10,1.2759658702644096e-09,3.916877872301796e-07,7.080017869642828e-10,1.8149619964947377e-09,2.9586471541542626e-16,2.093410631070526e-09,2.907425348181574e-12,7.654760453438015e-11,1.7311080652935472e-10,1.868300899226089e-17,1.5193573529680715e-16,7.231403706471328e-11,3.7699709327571054e-11,4.562784583068105e-06,7.319036648989189e-06,3.516770577468732e-05,8.574233221002904e-06,0.00015609956829488317,3.829005917473904e-05,0.0006510661904981936,8.659499088825236e-06,1.4798875658452198e-06,1.9129065689287288e-05,5.8207024425916524e-05,8.99077936811412e-06,0.0002204964119580457,3.123605530910727e-07,0.0002081770325857973,2.0588044015678192e-09,4.554574759424774e-07
5.625360483250855e-07,0.9218515279834407,0.0002318859126802698,2.7708399145249628e-05,6.701266125737708e-05,0.0006663960986817871,0.0,0.0,2.41274883542634e-05,1.1777754614697817e-07,6.896000022200478e-06,3.2067039365703465e-08,6.3869651796785335e-06,1.403960386184375e-14,3.367142751570495e-11,1.999557671814678e-08,3.0078370248492026e-11,4.804212692678657e-06,5.835278864241471e-13,4.79573353095096e-09,2.0662590612097325e-11,1.999775151728204e-15,2.600756108200206e-09,1.1228499458929152e-14,2.40162743180463e-13,2.846475645303953e-15,2.1092765319626005e-17,7.247360560490036e-16,3.5151342430704883e-23,1.6012299835664036e-21,4.987499486990907e-12,3.8785629578222374e-19,2.2463568210892584e-18,2.5815755342616133e-17,3.76,0.0,0.5892829927760439,0.9972905915152142,0.00011744693481394086,3.448337315243814e-15,0.24394168179897485,0.18753194286696745,0.046616149633274616,9.089213884529e-05,0.0025489816792421695,0.004782164208210816,1.8264489661572273e-07,4.4885282012293577e-08,2.7304652943686845e-14,1.929996012882787e-05,4.896001085814726e-10,1.3903745168312542e-09,4.1149424583258556e-07,7.726878120114423e-10,1.8977611023266765e-09,3.227295449227765e-16,2.2804527549336674e-09,3.1673337154247997e-12,8.339165044307215e-11,1.8825731102475194e-10,2.0379391063027938e-17,1.6573156341105585e-16,8.06477370623031e-11,3.835318990264171e-11,4.741662810064481e-06,7.901655485768124e-06,3.594223710541718e-05,8.801016367224053e-06,0.00016084264463279313,4.015121683506102e-05,0.000682076205812421,8.933404926150494e-06,1.513222804569911e-06,2.0246315916229926e-05,6.211675621311674e-05,9.682617705301703e-06,0.0002319230412091757,3.4107683870489383e-07,0.00021835780867826896,2.1200377618009935e-09,5.051999836298675e-07
5.738148604610758e-07,0.9225219166208335,0.00023827596111548237,2.899599531540049e-05,6.947372313031412e-05,0.0006978130742157836,0.0,0.0,2.49500966010877e-05,1.223467532760239e-07,7.624200103732284e-06,3.328724465764641e-08,6.9488824207860955e-06,1.4872862836854552e-14,3.464137080534435e-11,1.9974294515645784e-08,3.2117145918431935e-11,4.993047244052239e-06,6.564621678177835e-13,5.0994116747078894e-09,2.3509250494016617e-11,2.0256685211314757e-15,2.5934975633081907e-09,1.2205136893985086e-14,2.5374220717032385e-13,3.1371068533997653e-15,2.4950347491924267e-17,7.694391542145354e-16,4.096324349813533e-23,1.757070974175201e-21,5.265620539123691e-12,4.506317777533976e-19,2.665817327681585e-18,3.0672803912107066e-17,3.76,0.0,0.5852261277015398,0.9972823036638317,0.000124918160034523,3.845543011169719e-15,0.24813096460688921,0.19052461347567184,0.04743985994700195,9.03645368953753e-05,0.0025489604271936566,0.004964543185938943,1.9004174212027597e-07,4.4893558644446386e-08,2.77203599899557e-14,2.0021016163544868e-05,5.333628764598756e-10,1.512143962075975e-09,4.3201134503976324e-07,8.416193061576125e-10,1.9839511316066836e-09,3.5133744806079384e-16,2.4794813760224914e-09,3.4439070868725455e-12,9.067460049999916e-11,2.0435267783933198e-10,2.2185835950688593e-17,1.804225011930765e-16,8.972565734349244e-11,3.9002613879943236e-11,4.923623770583604e-06,8.5152478613062e-06,3.671240517612141e-05,9.027409621607341e-06,0.00016558735907029132,4.204882986125185e-05,0.0007138195428619651,9.210785412612108e-06,1.5467258139491054e-06,2.1400263245158702e-05,6.618401834772375e-05,1.040783927751422e-05,0.00024369398136709242,3.71672131581211e-07,0.00022878925492545094,2.1812135967580758e-09,5.591458385212097e-07
5.850936725970662e-07,0.9231886062815953,0.0002446883228651764,3.0322034930227075e-05,7.196237398631e-05,0.0007299475272048578,0.0,0.0,2.5805007995137305e-05,1.2704715988435738e-07,8.412327405771077e-06,3.455528822007309e-08,7.543830267114025e-06,1.573144610744341e-14,3.5610764149521615e-11,1.9951110365599438e-08,3.424290856442343e-11,5.185523349960462e-06,7.364954883239504e-13,5.414719283234678e-09,2.6672079158978703e-11,2.0539723234119154e-15,2.5861700099198216e-09,1.3242119925131934e-14,2.678380626506447e-13,3.4514936197525873e-15,2.9401682228767514e-17,8.158158489957467e-16,4.757371088267506e-23,1.923905240523165e-21,5.555321262038719e-12,5.21637081964873e-19,3.1518256693978214e-18,3.629584266895084e-17,3.76,0.0,0.5811958050834523,0.9972737172299081,0.00013267970951569717,4.2807644801952476e-15,0.25229564956434264,0.19349029393940895,0.048259660930028966,8.984021860074941e-05,0.002548938413431486,0.005149890147289469,1.9756797979796985e-07,4.490130974363125e-08,2.8131633310403515e-14,2.075333301225821e-05,5.799336610816498e-10,1.6415584471270975e-09,4.5326383170544085e-07,9.149640380053e-10,2.0736985794028826e-09,3.8175549491017974e-16,2.6909571251433995e-09,3.7377862667920094e-12,9.84133346048885e-11,2.2143239794179288e-10,2.410657849352222e-17,1.9604299044365067e-16,9.9595124067882e-11,3.964801653496834e-11,5.1086504008512854e-06,9.160632385923221e-06,3.747815144756612e-05,9.25337027939076e-06,0.00017033195048566676,4.3981938726171826e-05,0.0007462934434357772,9.491597995293023e-06,1.5803967667783444e-06,2.2591095647922316e-05,7.041047695350859e-05,1.1166969909972117e-05,0.00025581265148110464,4.0421829887104355e-07,0.00023947034067551846,2.2423091587780142e-09,6.175470979658255e-07
5.963724847330565e-07,0.9238516215852579,0.00025112235418944497,3.1687224683923285e-05,7.447833678231125e-05,0.0007627959928992697,0.0,0.0,2.6693868327758563e-05,1.318853693670843e-07,9.26373074815502e-06,3.5874418280289246e-08,8.172660087130923e-06,1.6615449243549393e-14,3.6579748790654786e-11,1.9926278328326688e-08,3.645707289994546e-11,5.381652694007411e-06,8.241245969876229e-13,5.7417863506430824e-09,3.0177828412699e-11,2.085054928002283e-15,2.5787847914012283e-09,1.434170150355664e-14,2.824612215608632e-13,3.791254752196412e-15,3.452121935623248e-17,8.638902418183237e-16,5.507053159984696e-23,2.1022235374660792e-21,5.85703177958211e-12,6.016943951039542e-19,3.7130874068570365e-18,4.278235073323236e-17,3.76,0.0,0.5771918503792908,0.9972648255557632,0.00014073572805204914,4.756910847164111e-15,0.25643589369333253,0.19642915663031663,0.04907557724425772,8.931916223595639e-05,0.0025489156209382614,0.005338181641018065,2.0522259551778012e-07,4.4908538389829543e-08,2.8538511271617615e-14,2.149683233415233e-05,6.294206511364378e-10,1.778905090113758e-09,4.7527778477765053e-07,9.928915636135869e-10,2.1671762704660105e-09,4.1405135426846226e-16,2.915345241042735e-09,4.049618478020854e-12,1.0662490180123167e-10,2.395322951767849e-10,2.6145891329507738e-17,2.1262778041194383e-16,1.103052278179027e-10,4.028943272553941e-11,5.296725934814305e-06,9.838626354075614e-06,3.823943028383676e-05,9.478860095093244e-06,0.00017507477780358182,4.5949576351472275e-05,0.0007794950644221662,9.775801245168377e-06,1.6142358863532723e-06,2.381899195615244e-05,7.479772836733047e-05,1.1960512896697541e-05,0.0002682824837120119,4.3878783159676573e-07,0.00025039997640595804,2.303303350217868e-09,6.806647062396973e-07
6.076512968690468e-07,0.9245109869862361,0.0002575774969088371,3.309227879105381e-05,7.702137355344957e-05,0.0007963549538702245,0.0,0.0,2.7618357057508027e-05,1.3686836265529727e-07,1.0181840220400777e-05,3.7248034083877366e-08,8.836201055399309e-06,1.75249927738216e-14,3.754850552439833e-11,1.990003491485758e-08,3.876102793249533e-11,5.581447365888481e-06,9.198673883410025e-13,6.080737908863686e-09,3.405479692164322e-11,2.1193001961539397e-15,2.571352461364477e-09,1.5506169371149224e-14,2.9762271848756746e-13,4.1581170966060225e-15,4.0390634427795186e-17,9.136865449909895e-16,6.354874337597075e-23,2.2925274253932207e-21,6.171202312220185e-12,6.916811983236525e-19,4.359204920671987e-18,5.023918813674734e-17,3.76,0.0,0.5732140902322443,0.9972556219200432,0.00014909033281442142,5.277059819095838e-15,0.26055185293226435,0.19934137280786976,0.04988763337920103,8.880134622486927e-05,0.0025488920325336234,0.0055293943386225805,2.130045803273694e-07,4.4915247646152895e-08,2.894103181786065e-14,2.2251438032113895e-05,6.819331285491508e-10,1.9244737401589057e-09,4.980806652847118e-07,1.0755731382966144e-09,2.2645633033216303e-09,4.482932562143936e-16,3.15311533496625e-09,4.380057034238109e-12,1.1532651164171063e-10,2.586885086280624e-10,2.8308082532487275e-17,2.3021190857149823e-16,1.2190683670785917e-10,4.0926896895867906e-11,5.487833911096169e-06,1.055004584316156e-05,3.899620814055644e-05,9.703845034618802e-06,0.0001798143152734036,4.7950770149684626e-05,0.0008134214909019952,1.0063354957988707e-05,1.6482434572260269e-06,2.5084122691688795e-05,7.934730282127305e-05,1.2788949631594442e-05,0.0002811069257060537,4.754538251361571e-07,0.00026157701876169633,2.3641766543910475e-09,7.487685857486916e-07
6.189301090050371e-07,0.9251667267770223,0.00026405327468221,3.4537919111014244e-05,7.959128316541695e-05,0.0008306208520364575,0.0,0.0,2.858018587807359e-05,1.420035041090635e-07,1.1170164918688809e-05,3.867968874239117e-08,9.535259767821871e-06,1.8460224354025715e-14,3.851725259012807e-11,1.9872600363614224e-08,4.115613777022348e-11,5.784919812983016e-06,1.0242632187621282e-12,6.431694111276008e-09,3.833287546458201e-11,2.1571083828308297e-15,2.563882841086258e-09,1.673784674873367e-14,3.133337165689917e-13,4.553923406240985e-15,4.7099324468859535e-17,9.652291130155416e-16,7.311103228611032e-23,2.4953295426973356e-21,6.498304005314824e-12,7.925319546627064e-19,5.100744643682426e-18,5.878319133764311e-17,3.76,0.0,0.5692623524499394,0.9972460995392899,0.0001577476170186664,5.844464651207705e-15,0.2646436821440782,0.2022271126237823,0.05069585365190995,8.828674913766002e-05,0.002548867630878424,0.005723505034707663,2.209129304705456e-07,4.4921440558052156e-08,2.9339232476323117e-14,2.3017076266840716e-05,7.375814130804291e-10,2.078556833938669e-09,5.217013657546928e-07,1.1631816299309688e-09,2.3660449834066616e-09,4.845499554444218e-16,3.404741159383354e-09,4.729761018031882e-12,1.2453552570634225e-10,2.7893747530416733e-10,3.059749329747988e-17,2.4883068179338314e-16,1.3445260846276675e-10,4.156044308093985e-11,5.68195818042667e-06,1.129570582291926e-05,3.974846278798801e-05,9.928295037048026e-06,0.00018454914778904074,4.998454393170072e-05,0.0008480697484690962,1.035422024347246e-05,1.682419834833632e-06,2.6386650857869425e-05,8.40606680679001e-05,1.3652740278581125e-05,0.0002942894427856576,5.142899624207864e-07,0.00027300027532931585,2.4249110674189906e-09,8.221377281435827e-07
6.302089211410274e-07,0.9258188650912414,0.00027054928938469923,3.6024875287280114e-05,8.218789917727324e-05,0.0008655900999564571,0.0,0.0,2.9581097271025307e-05,1.4729854742148492e-07,1.2232290656646127e-05,4.0173092263261435e-08,1.0270619966798137e-05,1.942132082348171e-14,3.948624370294398e-11,1.9844179820581762e-08,4.364374245090428e-11,5.992082793092177e-06,1.1378732217766808e-12,6.794770317124809e-09,4.304359184413846e-11,2.198897045423734e-15,2.5563850725820896e-09,1.8039093091156526e-14,3.296055133050421e-13,4.9806406924042345e-15,5.4744923482687873e-17,1.0185424728730223e-15,8.386814058063076e-23,2.7111539021151422e-21,6.838829760848937e-12,9.05239755381873e-19,5.9493074149149756e-18,6.854178410095999e-17,3.76,0.0,0.5653364659843556,0.9972362515694878,0.00016671165341276348,6.462561319499844e-15,0.26871153512422347,0.20508654512667543,0.051500262207007166,8.777534968793462e-05,0.00254884239847883,0.0059204906473349075,2.2894664740405656e-07,4.492712015257253e-08,2.973315036229346e-14,2.3793675471860964e-05,7.964768078990804e-10,2.241449254836273e-09,5.461702589815831e-07,1.2558914337937787e-09,2.4718127457124057e-09,5.22890695342659e-16,3.6707003809294356e-09,5.099394964841022e-12,1.3426944927539536e-10,3.003159131441171e-10,3.301849567223499e-17,2.685196578958947e-16,1.4799700148978318e-10,4.21901049109306e-11,5.879082913554447e-06,1.2076420273748209e-05,4.049618256807188e-05,1.0152183785593286e-05,0.00018927796626427707,5.204991968494709e-05,0.0008834368148096907,1.064835960325574e-05,1.7167654540522114e-06,2.7726732692511177e-05,8.893923293742465e-05,1.4552324473819325e-05,0.00030783351996943554,5.553704997551723e-07,0.0002846685091551914,2.485490031109561e-09,9.010602855665099e-07
6.414877332770177e-07,0.9264674259065352,0.0002770652175858377,3.755388489912039e-05,8.481108781393803e-05,0.0009012590914178911,0.0,0.0,3.062286304951502e-05,1.527616415598586e-07,1.3371877660789932e-05,4.1732114766652355e-08,1.104304236901914e-05,2.0408490158545156e-14,4.045576622125559e-11,1.981496443082661e-08,4.6225158789729126e-11,6.202949328446504e-06,1.2612806230859988e-12,7.170077176512596e-09,4.822015543608746e-11,2.245101955387423e-15,2.5488676676900298e-09,1.9412304907496003e-14,3.464495462670422e-13,5.440369073052203e-15,6.343383795000186e-17,1.0736513533486238e-15,9.593928461459787e-23,2.940536210187955e-21,7.1932950716459115e-12,1.0308579261330537e-18,6.917602010291855e-18,7.965360314549081e-17,3.76,0.0,0.5614362609128379,0.9972260711075911,0.0001759864975891831,7.134975904221205e-15,0.2727555646084865,0.20791983826653831,0.05230088301682033,8.72671267300274e-05,0.0025488163176899167,0.0061203282183587785,2.3710473781374485e-07,4.493228943764106e-08,3.012282218415784e-14,2.458116636940054e-05,8.587315461370594e-10,2.413448194717435e-09,5.715192460548391e-07,1.3538783889474188e-09,2.5820640675292605e-09,5.633851728880807e-16,3.951474357593118e-09,5.489628552795101e-12,1.4454592315763714e-10,3.228608043524807e-10,3.557549034127153e-17,2.8931462762354865e-16,1.625962849664351e-10,4.2815915615258194e-11,6.079192609651101e-06,1.2893002312388748e-05,4.123936568468075e-05,1.0375488487477298e-05,0.00019399956307598524,5.4145919227772416e-05,0.0009195196305730326,1.0945736998217789e-05,1.7512808367242763e-06,2.9104518383283904e-05,9.398435081706202e-05,1.548812205341342e-05,0.000321742663833549,5.987702551549514e-07,0.0002965804430158029,2.545898367138516e-09,9.858336622374575e-07
6.52766545413008e-07,0.9271124330473004,0.0002836008071276907,3.912569362378281e-05,8.746074604642212e-05,0.0009376242113541702,0.0,0.0,3.1707282898506466e-05,1.5840133677011933e-07,1.4592658260583855e-05,4.33607898939882e-08,1.18532645886736e-05,2.142197333145232e-14,4.142613944456e-11,1.97851323483626e-08,4.890168124282681e-11,6.417532661089784e-06,1.3950910560834524e-12,7.557720715783808e-09,5.389750135684271e-11,2.2961780097820856e-15,2.5413385534793315e-09,2.0859916644937895e-14,3.6387739869911715e-13,5.935351136485101e-15,7.328180258362144e-17,1.1305807134596067e-15,1.094525828089109e-22,3.1840242091548462e-21,7.56223885724711e-12,1.170501593226184e-18,8.019521906738816e-18,9.226913797430245e-17,3.76,0.0,0.5575615684201414,0.9972155511930139,0.00018557619112962378,7.865532188516115e-15,0.276775922280683,0.21072715889900542,0.05309773988160896,8.676205925644241e-05,0.002548789370719584,0.006322994913748625,2.4538621363007475e-07,4.493695140141281e-08,3.050828424832272e-14,2.537948198704481e-05,9.24458738435807e-10,2.594853018343672e-09,5.977818035746437e-07,1.4573196961843281e-09,2.697002371960051e-09,6.061035043530782e-16,4.247547920172997e-09,5.901136298494735e-12,1.553827156750605e-10,3.4660937906524164e-10,3.8272904460296496e-17,3.1125159703313998e-16,1.7830854796897493e-10,4.343790802695979e-11,6.282272105215392e-06,1.3746264323601766e-05,4.197801952630779e-05,1.0598189662885065e-05,0.0001987128275853301,5.627156574544867e-05,0.0009563151095639382,1.1246317905972098e-05,1.7859665982295896e-06,3.052015274613198e-05,9.919732304470402e-05,1.6460533800616947e-05,0.00033602040422556234,6.445645991002643e-07,0.0003087347634483694,2.606122212644208e-09,1.0767646065712068e-06
6.640453575489983e-07,0.9277539101872859,0.0002901558738032686,4.074105540746359e-05,9.013679977689866e-05,0.0009746818451165343,0.0,0.0,3.28361829165751e-05,1.64226590670705e-07,1.589843458213406e-05,4.5063318412812776e-08,1.2702001148954954e-05,2.2462046083395302e-14,4.2397713035949575e-11,1.9754849670576918e-08,5.167458278376247e-11,6.635846209728044e-06,1.5399328786021893e-12,7.957802423139134e-09,6.011233423214046e-11,2.352600140411281e-15,2.5338051142638715e-09,2.2384401635117656e-14,3.819008050069293e-13,6.4679818377367205e-15,8.441445662640997e-17,1.1893557700493111e-15,1.2454549358727642e-22,3.4421780406547876e-21,7.9462243006521e-12,1.3253492098407844e-18,9.270225338584333e-18,1.0655138432730234e-16,3.76,0.0,0.5537122207814541,0.9972046848090896,0.00019548476458934908,8.658259476528962e-15,0.28077275878021873,0.21350867278947241,0.05389085642987897,8.626012639543503e-05,0.002548761539632542,0.006528468023897043,2.5379009204303876e-07,4.494110901166331e-08,3.08895724640965e-14,2.618855767514862e-05,9.937723214910706e-10,2.785965130430941e-09,6.249930299810524e-07,1.566393837542591e-09,2.8168369228060525e-09,6.51116191712565e-16,4.559409158027425e-09,6.334597258772996e-12,1.6679771480522387e-10,3.7159909933993056e-10,4.1115189535535697e-17,3.3436677024477983e-16,1.9519370766340175e-10,4.4056114587242446e-11,6.488306583485893e-06,1.46370180966792e-05,4.2712160020217014e-05,1.0820270942785321e-05,0.00020341674174537052,5.842588521304692e-05,0.0009938201482867111,1.1550069369221909e-05,1.8208234531775723e-06,3.197377586753049e-05,0.00010457940221057729,1.746994220723331e-05,0.0003506702958409932,6.928294475989446e-07,0.0003211301245498771,2.666148957231653e-09,1.1741693039968653e-06
6.753241696849886e-07,0.928391880852058,0.0002967302981355863,4.2400732643580244e-05,9.283920212522316e-05,0.0010124283871290687,0.0,0.0,3.401141416386281e-05,1.7024677446165366e-07,1.729307625377426e-05,4.684407202253148e-08,1.3589943574909992e-05,2.3529020620909306e-14,4.33708655638012e-11,1.972427130288267e-08,5.4545115790573475e-11,6.8579035281174726e-06,1.6964574916244681e-12,8.370419334333241e-09,6.690317155226182e-11,2.4148642186407713e-15,2.5262742304756754e-09,2.3988273101961167e-14,4.00531656133713e-13,7.040818945700201e-15,9.696794099624524e-17,1.2500020246108088e-15,1.4136526324484285e-22,3.71557063063758e-21,8.34583968513052e-12,1.4966440433878017e-18,1.0686218707221856e-17,1.226765107109311e-16,3.76,0.0,0.5498880513463427,0.9971934648844911,0.00020571624032829957,9.517400635179902e-15,0.2847462237095251,0.21626454461706984,0.05468025611877891,8.576130740872767e-05,0.00254873280635361,0.006736724963914923,2.623153955164552e-07,4.494476521520308e-08,3.126672234840439e-14,2.7008331124954804e-05,1.0667870076005744e-09,2.9870878453616786e-09,6.53189690930559e-07,1.6812804973983194e-09,2.941782711386099e-09,6.984940898804694e-16,4.8875492091200136e-09,6.790694738428134e-12,1.788089204808674e-10,3.978676434736488e-10,4.4106819354807364e-17,3.586965326169756e-16,2.133135165813013e-10,4.467056734950947e-11,6.697281584370347e-06,1.5566074965763235e-05,4.344181101701642e-05,1.1041718875199238e-05,0.0002081103758021906,6.060790771032492e-05,0.0010320316348690591,1.1856960035533531e-05,1.8558522202701584e-06,3.346552371154577e-05,0.00011013179536166307,1.8516712244414916e-05,0.0003656959196720458,7.436412574526906e-07,0.00033376515155250554,2.7259671815385105e-09,1.2783734706361709e-06
