Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221),CFO3(4550),S(2885),S(4664),S(3782),S(5203),S(2642)
1.793744094739656e-19,0.7330564799973222,8.430839055171121e-24,1.4318073350924765e-24,1.6930339753994135e-32,6.470029359513153e-36,0.0,0.0,7.099075763464569e-19,6.878137602292799e-34,1.907945216176218e-45,1.610757517957468e-45,8.212570564923123e-49,9.405708821916706e-59,8.174062489890153e-39,4.251112242737894e-33,2.865795509095873e-34,1.1230269284136577e-32,7.884982442107812e-81,1.1233989871030773e-53,1.3493402059603373e-77,8.053964005314487e-77,3.7026195702165114e-22,2.3589433546745964e-78,5.545285728701228e-50,1.1258398039877008e-81,7.8187804481473e-84,2.2594859420666222e-67,2.018396600005929e-80,5.845186416331162e-81,1.7047859067037374e-51,3.4324452988388104e-95,2.617755825295218e-96,6.501600585973754e-96,3.76,0.0,0.6132212425332403,0.9999999999995396,8.054389556360078e-45,1.9372503386331123e-47,5.9786650213591725e-15,3.7345294473758e-15,1.0885709176716754e-15,1.155564656311669e-15,4.603432940533942e-13,1.413038643809286e-30,1.1566426602750173e-47,2.518819861079091e-29,1.1176877776095915e-37,6.585042485843053e-32,2.0031378387296625e-78,1.7940911849598614e-76,1.1664271803978305e-34,1.7665210033825823e-78,3.149320181819382e-36,7.03690872475089e-94,1.4653740847842224e-76,9.728099193530531e-80,1.7911124687454856e-78,9.080050736523711e-77,4.757188736444512e-95,4.295438473994885e-94,5.77952102318171e-91,2.702475356156074e-37,1.123026928413588e-32,6.580808953256052e-38,5.43724993412324e-19,1.6619101376866814e-19,2.187662953416642e-30,1.303062119174257e-43,1.112223305843773e-30,1.3796699856595558e-22,6.050788892221252e-21,1.7334372571130024e-32,1.917396670881224e-31,8.259079412966352e-44,2.174675712909719e-31,6.640185756767344e-37,3.630421666851462e-18,6.530039124793256e-42,3.515194953910652e-32,6.123725679428126e-53,1.3518024501059794e-57,9.99051511720202e-62,2.475802827662737e-33,5.2931940164162256e-33,2.0335157286503187e-46,6.1887558905182164e-21,6.4259752646120755e-62,6.794592795861705e-58,4.480298156370104e-36,3.630421666851225e-18,5.304531644758715e-50,3.826326386667839e-33,3.702619570123538e-22,2.867778575000117e-35,7.803617965158203e-63,1.6539610338443812e-32,3.4098526471825605e-43,3.2039549723256036e-49,3.05547193976769e-62,3.2279983187584397e-49
3.5890466118031514e-19,0.7330564799973229,1.6869005781811376e-23,2.8648586386292156e-24,6.776548075541358e-32,2.5896982609455934e-35,0.0,0.0,1.4204319273026916e-18,2.7530475353070566e-33,1.5275162853738337e-44,1.2895854239185007e-44,6.575050203856698e-48,7.530286130630557e-58,3.2717552178964783e-38,1.7015527689533715e-32,1.147065051582823e-33,4.4950344074103887e-32,2.5263094972096054e-79,8.994022646707217e-53,4.3246589742199854e-76,2.581309558466492e-75,7.408456012530905e-22,7.560242344117069e-77,4.439600354334636e-49,3.608336275048133e-80,2.5059291634923724e-82,3.6193846902591546e-66,6.468996409580767e-79,1.8733924740862853e-79,1.3648653086101722e-50,2.2006311922207415e-93,1.678144715438935e-94,4.168347663467303e-94,3.76,0.0,0.6132212425332343,0.9999999999990788,6.448409058815393e-44,1.5509782021494036e-46,1.1962524365065237e-14,7.472303490448776e-15,2.178087596358348e-15,2.3121332782580012e-15,9.210865385554345e-13,5.65583706033045e-30,9.260174164900068e-47,1.0081843674488424e-28,4.473663888012641e-37,2.6357331061806545e-31,6.420091831868401e-77,5.750093645165904e-75,4.668748519561973e-34,5.6617307346387235e-77,1.260548809466979e-35,4.510796985029721e-92,4.696549586491944e-75,3.117872817295501e-78,5.7405468110207535e-77,2.91017215155524e-75,3.0494516055244537e-93,2.753460599739911e-92,3.704786722985584e-89,1.0816945374708326e-36,4.49503440740983e-32,2.634038591999436e-37,1.0879223803876333e-18,3.3252641590274815e-19,8.756353027780909e-30,1.0432420145368264e-42,4.451791760932813e-30,2.7605386448616496e-22,1.2106834768816986e-20,6.938266495854695e-32,7.674583562940088e-31,6.612285645686846e-43,8.704370220038067e-31,2.6578047850320015e-36,7.263997479373843e-18,2.615283895391002e-41,1.406994067807589e-31,4.902704032696304e-52,2.1646452742798595e-56,1.5997841498916198e-60,9.90966343853584e-33,2.1186570527432115e-32,1.6280490594136186e-45,1.2382888632226483e-20,1.0289933254879508e-60,1.0880201602382239e-56,1.7932868675166665e-35,7.26399747937289e-18,4.2468507102962954e-49,1.5315277240291276e-32,7.408456012158771e-22,1.1478587952726718e-34,1.2495956206731778e-61,6.620154482056912e-32,2.7299549607598582e-42,2.565112119859882e-48,4.8944444185913346e-61,1.292054834349942e-48
7.179651645930143e-19,0.7330564799973245,3.37453478682203e-23,5.730961246600355e-24,2.7115019165338373e-31,1.0362169313581341e-34,0.0,0.0,2.8414806292138757e-18,1.101577615169997e-32,1.222477271777324e-43,1.0320602705096892e-43,5.262038707050405e-47,6.026517511335719e-57,1.3091282528325323e-37,6.808427451208202e-32,4.589754328397531e-33,1.7985992692025096e-31,8.089178244131203e-78,7.197951589428005e-52,1.3849750201521032e-74,8.266661669739093e-74,1.4820128897718877e-21,2.421138857663853e-75,3.5530295690525666e-48,1.1555721818700933e-78,8.025249590956559e-81,5.794383458352193e-65,2.071700560886843e-77,5.999552321108069e-78,1.0923070580112358e-49,1.4096423926579903e-91,1.0749033618722596e-92,2.6700883715635634e-92,3.76,0.0,0.6132212425332223,0.9999999999981574,5.1606870503067626e-43,1.2412539358208108e-45,2.393024305247714e-14,1.4947851577116424e-14,4.357120953759308e-15,4.625270521600957e-15,1.8425730267051165e-12,2.2630715311137436e-29,7.41095368814438e-46,4.0340506876821776e-28,1.7900482762415072e-36,1.0546365628036744e-30,2.0560388403106532e-75,1.841471456885514e-73,1.8681075412892803e-33,1.8131731763366598e-75,5.043837180435319e-35,2.8892081661912803e-90,1.504073245300595e-73,9.98500921529535e-77,1.8384140788743228e-75,9.3198463929144e-74,1.95320261797322e-91,1.7636175771604072e-90,2.3729509654650938e-87,4.328187999390222e-36,1.7985992692020619e-31,1.0539585381262641e-36,2.1763171543319512e-18,6.651972201574022e-19,3.5036817788484694e-29,8.349106748218987e-42,1.78129657707959e-29,5.522275971771185e-22,2.4218926522328673e-20,2.7762103490331975e-31,3.070833085562255e-30,5.291838221209992e-42,3.482881884685388e-30,1.0634681090978378e-35,1.4531149104419586e-17,1.0477077973159574e-40,5.629808965873285e-31,3.923653260847409e-51,3.464842224844096e-55,2.5606965438212e-59,3.965156168457527e-32,8.477387889621766e-32,1.3029340499341412e-44,2.4771154115197714e-20,1.6470594806657552e-59,1.7415408594624836e-55,7.175483378973163e-35,1.4531149104415765e-17,3.3987712923263124e-48,6.128105802776069e-32,1.4820128896229857e-21,4.592930341267424e-34,2.000166795525755e-60,2.6489241077391743e-31,2.1847928679534259e-41,2.052869286166978e-47,7.835665504568173e-60,5.1700164835782655e-48
1.4360861714184127e-18,0.7330564799973278,6.749806657355178e-23,1.1463166466133282e-23,1.0847773290583743e-30,4.145544895054223e-34,0.0,0.0,5.6835780330311086e-18,4.407027764939938e-32,9.781675546133955e-43,8.258050225082272e-43,4.210430856544651e-46,4.822129646422888e-56,5.237365463026868e-37,2.72381431887473e-31,1.8362005987290333e-32,7.195568261462365e-31,2.5893353885295585e-76,5.759454900007588e-51,4.4336554210936725e-73,2.646367536766392e-72,2.964347467033156e-21,7.750623662595426e-74,2.842963485306703e-47,3.699278901787828e-77,2.5690844878146845e-79,9.27370878342787e-64,6.63203760798569e-76,1.9206084793944792e-76,8.740116071502227e-49,9.025676469989432e-90,6.882233377744537e-91,1.7096077199458948e-90,3.76,0.0,0.6132212425331983,0.9999999999963144,4.12933372920274e-42,9.931917387888174e-45,4.7865680427300043e-14,2.9898947752538516e-14,8.715187668671681e-15,9.251545006088029e-15,3.685545999586889e-12,9.053759748845485e-29,5.929888933897058e-45,1.6138829542255732e-27,7.161358709041332e-36,4.219232990867433e-30,6.581900491942664e-74,5.895016002597243e-72,7.47364661019946e-33,5.804426063518755e-74,2.0178633084928466e-34,1.8498289327733893e-88,4.814918970140052e-72,3.1964540628064237e-75,5.885228576256112e-74,2.983518610835947e-72,1.2505470377436804e-89,1.1291643359403392e-88,1.5192928667256072e-85,1.7315577362465091e-35,7.195568261458783e-31,4.216520464383035e-36,4.353106702195386e-18,1.330538828612686e-18,1.4017008575442771e-28,6.680553922219825e-41,7.126346218802244e-29,1.1045750659611645e-21,4.844311003063297e-20,1.1106649152775776e-30,1.228533194534024e-29,4.234274629827127e-41,1.3933795454779362e-29,4.254564925075933e-35,2.9065452354514983e-17,4.201543709513306e-40,2.252290177493382e-30,3.139518753350065e-50,5.544875668530488e-54,4.0979481994177985e-58,1.5863206625309492e-31,3.3915071702292133e-31,1.0425452037019387e-43,4.9547685079359e-20,2.6358314279012798e-58,2.78703239691714e-54,2.87066062668512e-34,2.906545235449971e-17,2.71953345719571e-47,2.4516413589298553e-31,2.9643474664374516e-21,1.8374712140562456e-33,3.2009180758390217e-59,1.0597421305647144e-30,1.7481649770316287e-40,1.6426073320975906e-46,1.2540709546776679e-58,2.068434593012134e-47
2.8723281850692092e-18,0.7330564799973343,1.3500364211426933e-22,2.292757691956173e-23,4.3394624665327626e-30,1.6583548572002653e-33,0.0,0.0,1.1367772840645025e-17,1.7629545770416582e-31,7.826083466865784e-42,6.60706747220858e-42,3.368665159749105e-45,3.858070009571986e-55,2.0951166868353818e-36,1.089614401675175e-30,7.345400175325296e-32,2.878461562483706e-30,8.287150841586641e-75,4.608001427672452e-50,1.41904744962933e-71,8.470033746514231e-71,5.929016622450387e-21,2.480676361884726e-72,2.274586744116509e-46,1.184000965004223e-75,8.222678083767591e-78,1.4840090619813426e-62,2.122667452228404e-74,6.147150166118361e-75,6.992756784389227e-48,5.777702381637049e-88,4.4055423934346904e-89,1.0943895158993426e-88,3.76,0.0,0.6132212425331505,0.9999999999926285,3.303780652642744e-41,7.946288354560481e-44,9.57365551769423e-14,5.980114011172988e-14,1.7431321098938256e-14,1.8504093966266826e-14,7.371491931680065e-12,3.6217986458306244e-28,4.744361589072161e-44,6.456057197903845e-27,2.86477661781648e-35,1.687830554998258e-29,2.106620441330007e-72,1.886774371988662e-70,2.989701954293985e-32,1.8577799274091556e-72,8.072110161584812e-34,1.1841259946063948e-86,1.5410756668510646e-70,1.0230655222106343e-73,1.8836417915544323e-72,9.549128367234122e-71,8.005092947299724e-88,7.228089141162347e-87,9.725408384909481e-84,6.926800269676164e-35,2.8784615624808424e-30,1.6867454670816372e-35,8.706685797821445e-18,2.6612220453071593e-18,5.607259754375313e-28,5.34495060116856e-40,2.850770486025595e-28,2.2092700171378123e-21,9.689147705236514e-20,4.443021236404594e-30,4.914532725238692e-29,3.3877413580670082e-40,5.573971797154786e-29,1.7019644775343262e-34,5.813405885472146e-17,1.6887791535371554e-39,9.00989394447599e-30,2.5118534914939444e-49,8.872703665154844e-53,6.55738418008208e-57,6.3457990753003985e-31,1.356713278849801e-30,8.341153577139944e-43,9.910074700055685e-20,4.217759336349444e-57,4.459705502483682e-53,1.148357733758779e-33,5.813405885466036e-17,2.17583339453589e-46,9.807363565397473e-31,5.9290166200673766e-21,7.350483077243713e-33,5.121989944510007e-58,4.2393135211043864e-30,1.3986627520875695e-39,1.314210640925354e-45,2.0068051536921765e-57,8.275142598328006e-47
5.744812212370803e-18,0.7330564799973475,2.7001534571592253e-22,4.5856397883869e-23,1.735855619396481e-29,6.633704881916842e-33,0.0,0.0,2.2736162455790677e-17,7.052105260488748e-31,6.261164004262229e-41,5.285904909196233e-41,2.6950610988159535e-44,3.086602529837823e-54,8.380807755879283e-36,4.358634962324196e-30,2.9382796329487426e-31,1.1514314816706489e-29,2.6520927056247507e-73,3.6865761698244446e-49,4.541396230644406e-70,2.710676048046268e-69,1.1858354936863626e-20,7.938927306478271e-71,1.81975578349749e-45,3.789173880894344e-74,2.631514249111624e-76,2.374587042792903e-61,6.793200594134185e-73,1.9672805609800867e-73,5.5944710338529e-47,3.6981361487955744e-86,2.819839626279444e-87,7.0048646760479465e-87,3.76,0.0,0.6132212425330547,0.9999999999852566,2.6431499968325497e-40,6.35733248247381e-43,1.9147830467621239e-13,1.196055248635014e-13,3.48635879612387e-14,3.700919185144301e-14,1.4743383741184945e-11,1.4487784100294403e-27,3.795669458437834e-43,2.58252794732811e-26,1.1459572730527867e-34,6.751596954590313e-29,6.741845173626891e-71,6.038268854702183e-69,1.1959294485965244e-31,5.945477617946529e-71,3.2289754613908096e-33,7.579159989809297e-85,4.931924740219118e-69,3.274130075154277e-72,6.0282436742892606e-71,3.0560201193883597e-69,5.1237689582215584e-86,4.6264370731676214e-85,6.224880360247084e-82,2.770837346075556e-34,1.1514314816683612e-29,6.747256514178855e-35,1.7413843988670326e-17,5.322588477831722e-18,2.2429951695932126e-27,4.276163476694998e-39,1.1403545956726301e-27,4.418659973925332e-21,1.9378821111632396e-19,1.777280810768986e-29,1.9658930807664121e-28,2.7103217529285322e-39,2.2296794449266543e-28,6.808134934236934e-34,1.1627127185519713e-16,6.81959321114885e-39,3.6041042299113944e-29,2.009578202567211e-48,1.419704797281213e-51,1.0492348352378998e-55,2.5384229173166953e-30,5.427073944932977e-30,6.673239670294245e-42,1.9820687081445366e-19,6.748758172636823e-56,7.135891739568684e-52,4.5936180791429735e-33,1.162712718549527e-16,1.740749431358727e-45,3.923105055539859e-30,1.1858354927331201e-20,2.940312898018244e-32,8.195600742391007e-57,1.695794410138946e-29,1.11898008583885e-38,1.0514184265495314e-44,3.2111215637047027e-56,3.3107764327169343e-46
1.1489780266973989e-17,0.7330564799973736,5.400409630000993e-22,9.171404004228507e-23,6.943563747336752e-29,2.6535483604692624e-32,0.0,0.0,4.547294168575322e-17,2.8208994956606447e-30,5.009050103551162e-40,4.228824304481775e-40,2.156101707831284e-43,2.4693406301171243e-53,3.352391299790674e-35,1.743489457532421e-29,1.1753357681528043e-30,4.605819669139026e-29,8.487023782675154e-72,2.949330973240348e-48,1.4533179014677134e-68,8.674587781291928e-68,2.3717031580005215e-20,2.5405788201199047e-69,1.4558391849897087e-44,1.212594977065762e-72,8.421257238402828e-75,3.799477322418886e-60,2.1739305614860064e-71,6.295605841271281e-72,4.475683106507538e-46,2.3669377151275573e-84,1.804791336828014e-85,4.483362728941633e-85,3.76,0.0,0.613221242532863,0.9999999999705128,2.114570189181213e-39,5.0859867167442725e-42,3.8296180367469494e-13,2.392142945005993e-13,6.972812169290876e-14,7.401938748106977e-14,2.948716714146881e-11,5.795231548329013e-27,3.0366076447866694e-42,1.0330321835185014e-25,4.583922325131475e-34,2.7006937357442305e-28,2.1574960476839887e-69,1.932340577530871e-67,4.783815154704184e-31,1.9026459710267212e-69,1.2916164696203987e-32,4.850903585721909e-83,1.5782931392044645e-67,1.047772901293879e-70,1.929132399938092e-69,9.779742879580597e-68,3.279375182742238e-84,2.961066952810151e-83,3.984121564729089e-80,1.1083610818747684e-33,4.605819669120777e-29,2.6989575945556524e-34,3.482816036875517e-17,1.0645321339423312e-17,8.972163215339312e-27,3.421011981126468e-38,4.5615111861420424e-27,8.837440105237265e-21,3.8758167932621936e-19,7.109267866652303e-29,7.8637322944737805e-28,2.1683088669801312e-38,8.918899233352904e-28,2.7233093788836228e-33,2.3254569785639916e-16,2.779255203006411e-38,1.4416710229100675e-28,1.6077007408238902e-47,2.271585442026851e-50,1.6788184251487035e-54,1.0153898235206209e-29,2.1708737447901228e-29,5.338718483296981e-41,3.9641911832825177e-19,1.0798287581866415e-54,1.1417717073775384e-50,1.837484798170868e-32,2.3254569785542156e-16,1.3926327279493703e-44,1.5692739468697157e-29,2.3717031541874742e-20,1.1761491079831483e-31,1.3113294620488463e-55,6.783315642176984e-29,8.952001399789453e-38,8.411547089677999e-44,5.1379811565269054e-55,1.3248052869112034e-45
2.297971637618036e-17,0.7330564799974257,1.0801010378919198e-21,1.8342932527832359e-22,2.7774537544717683e-28,1.0614400787189414e-31,0.0,0.0,9.094650014436326e-17,1.1283712766426757e-29,4.007287650986284e-39,3.3830995979676905e-39,1.724904480458142e-42,1.9754959402008746e-52,1.3409701551392517e-34,6.974028782739219e-29,4.701390918854642e-30,1.842346638260853e-28,2.7158999589910533e-70,2.359492833017387e-47,4.650731068139689e-67,2.7759360046024805e-66,4.743438492354885e-20,8.130047586426408e-68,1.1646851746325992e-43,3.880398898937037e-71,2.6948681807556572e-73,6.07927420417197e-59,6.956748035892417e-70,2.014643169174894e-70,3.580589052026333e-45,1.514882503078246e-82,1.1550970054629926e-83,2.869434948709241e-83,3.76,0.0,0.6132212425324798,0.9999999999410252,1.6916762290792053e-38,4.068837679164464e-41,7.6592880167143e-13,4.784318343090151e-13,1.394571891845256e-13,1.4803977817742085e-13,5.897473306713297e-11,2.3181162033580806e-26,2.4293149494122965e-41,4.1321706682610013e-25,1.8335875603288363e-33,1.080288489985521e-27,6.904156463329161e-68,6.183641127816369e-66,1.913545553980623e-30,6.088616331925226e-68,5.166518491036676e-32,3.10465550347795e-81,5.050661612895027e-66,3.352955393456239e-69,6.173374945855792e-68,3.129594286745635e-66,2.0988523066447713e-82,1.8951299772022938e-81,2.54990126432905e-78,4.433518178004856e-33,1.8423466382463363e-28,1.0795940826857313e-33,6.965679312247312e-17,2.1290787048776354e-17,3.5889017922785137e-26,2.736842064119919e-37,1.824623034732023e-26,1.767500123880871e-20,7.751686160739214e-19,2.8437360625034234e-28,3.145524902130438e-27,1.7346676743905338e-37,3.567595983022639e-27,1.0893348321959112e-32,4.650945498598065e-16,1.1528037433963077e-37,5.766742754046676e-28,1.2861758867746233e-46,3.63458290791841e-49,2.6861436135381695e-53,4.061600597933116e-29,8.683583314571921e-29,4.2710255185306365e-40,7.92843612899866e-19,1.727747944935636e-53,1.82685793394487e-49,7.350015422589072e-32,4.650945498558958e-16,1.1141196087812886e-43,6.277159623028584e-29,4.74343847710254e-20,4.7046444493159695e-31,2.0981538006533785e-54,2.7133538540567025e-28,7.16160328058157e-37,6.729317570462591e-43,8.220919153879797e-54,5.3030172531130205e-45
4.5959588594593106e-17,0.7330564799975302,2.1602565489693127e-21,3.6685989942722775e-22,1.1109871539896869e-27,4.245861407191153e-31,0.0,0.0,1.8189361705632325e-16,4.5135080632954653e-29,3.205849160100283e-38,2.7064957450283265e-38,1.3799360019517928e-41,1.580406115938814e-51,5.363907856034552e-34,2.789625709098804e-28,1.8805659495300037e-29,7.369424269997812e-28,8.690963687988927e-69,1.8876055508169897e-46,1.7241768306837836e-65,1.0291294913270943e-64,9.486909183967793e-20,2.9792849157853085e-66,9.317536754866722e-43,1.4385897475306034e-69,9.985291860783289e-72,9.726927286579646e-58,2.579089369948592e-68,7.468932897076282e-69,2.8644883556352114e-44,1.281072920099204e-80,9.038855004803115e-82,2.4265784162280243e-81,3.76,0.0,0.6132212425317133,0.9999999998820499,1.3533490156589332e-37,3.2550894862772916e-40,1.5318627976639794e-12,9.568669160627264e-13,2.7891532428086634e-13,2.960805573185131e-13,1.1794986141884728e-10,9.272511999089791e-26,1.9434634962135447e-40,1.6528765938898822e-24,7.334387370243119e-33,4.32117598988269e-27,2.5595948478514673e-66,2.2924762966428235e-64,7.654221359190181e-30,2.257247722318355e-66,2.06661795253976e-31,2.2970718066085636e-79,1.872444052902391e-64,1.2430493577758858e-67,2.2886704654102313e-66,1.1602420933129922e-64,1.5528983576914785e-80,1.4021683329245825e-79,1.8866204409101385e-76,1.7734392919130456e-32,7.369424269883001e-28,4.318398796478778e-33,1.3931405860410205e-16,4.2581718412161903e-17,1.4355680169120892e-25,2.1894866412731852e-36,7.298529255001228e-26,3.535012698974193e-20,1.5503424908809698e-18,1.1375002008914095e-27,1.2582163495684314e-26,1.3877423633725662e-36,1.4270456500810023e-26,4.357361486215663e-32,9.301922538706338e-16,4.939962922696986e-37,2.3067088341467488e-27,1.0289468629525178e-45,5.81536957143048e-48,4.297857030125971e-52,1.6246484922161368e-28,3.473450993782723e-28,3.416840759543695e-39,1.5856926002191662e-18,2.764414164841029e-52,2.922991187502617e-48,2.940022292053464e-31,9.301922538549905e-16,8.913013025895245e-43,2.5108766049172587e-28,9.486909122958103e-20,1.8818674787702053e-30,3.3570673666209637e-53,1.085347058377218e-27,5.729184091899688e-36,5.3834860588573076e-42,1.3153590019552287e-52,2.1242114642547074e-44
9.19193330314186e-17,0.7330564799977395,4.320709016298169e-21,7.337210624323586e-22,4.4439599289345755e-27,1.6984124798743006e-30,0.0,0.0,3.637878508592028e-16,1.8054078165659596e-28,2.5646869629119124e-37,2.165203030376254e-37,1.1039588435717223e-40,1.264328621111041e-50,2.145568561449603e-33,1.1158531271809082e-27,7.522283063714029e-29,2.9477773918683458e-27,2.7811218238223513e-67,1.5100890545229976e-45,5.540987511387989e-64,3.3073136993854656e-63,1.8973850658810312e-19,9.57152576187086e-65,7.45405162848717e-42,4.623196424618305e-68,3.208926341209477e-70,1.5563154973938258e-56,8.288420118072739e-67,2.400291184054166e-67,2.2915976696125904e-43,8.230085475774366e-79,5.8150410601614835e-80,1.5589294771813644e-79,3.76,0.0,0.6132212425301803,0.9999999997640995,1.0826824274936154e-36,2.6040793590405638e-39,3.0637307896453947e-12,1.9137370881176675e-12,5.578315949259753e-13,5.921621065942587e-13,2.359001041238215e-10,3.7090142507040912e-25,1.5547754167373703e-39,6.611522546453313e-24,2.933762268466818e-32,1.7284748327246807e-26,8.225771535665888e-65,7.367331611143872e-63,3.061696499464146e-29,7.2541188212142875e-65,8.266493190994283e-31,1.4794359508547721e-77,6.017473917404794e-63,3.994788398467264e-66,7.355101944462644e-65,3.728670293103868e-63,1.0001488093248854e-78,9.030706947985858e-78,1.2150836200353715e-74,7.093959213634484e-32,2.94777739177861e-27,1.727364312477387e-32,2.786285894641321e-16,8.516358091765084e-17,5.7422866575992505e-25,1.7515945061516206e-35,2.9194191215176486e-25,7.070039242676974e-20,3.100690245741646e-18,4.5500122969377975e-27,5.032878110291431e-26,1.1101971666252467e-35,5.708197105327001e-26,1.7429490228212976e-31,1.8603876619083392e-15,2.2389704546573485e-36,9.226858801652025e-27,8.231600091366615e-45,9.304620714797365e-47,6.876592860216595e-51,6.498610412875004e-28,1.3893839317461749e-27,2.733480828472256e-38,3.1713905675620515e-18,4.4230763296356794e-51,4.676800474881742e-47,1.176012843007715e-30,1.8603876618457656e-15,7.130436802412101e-42,1.0043531839449868e-27,1.897385041477095e-19,7.527490077407294e-30,5.371324675309714e-52,4.341399245384815e-27,4.583148837649092e-35,4.306801716580818e-41,2.104583929539588e-51,8.520817717965398e-44
1.8383882190506956e-16,0.7330564799981577,8.642179731644707e-21,1.4674434472720228e-21,1.7775862410127094e-26,6.794167341699015e-30,0.0,0.0,7.275763183807998e-16,7.221640447910439e-28,2.0517526547981362e-36,1.732165010319497e-36,8.831792116075997e-40,1.011464360773291e-49,8.582284859307176e-33,4.463418230488308e-27,3.0089171598687905e-28,1.1791126058921517e-26,8.899611560451801e-66,1.2080732493183079e-44,1.7733566264948085e-62,1.0584840051480695e-61,3.794773397496216e-19,3.063274001972436e-63,5.963250322878177e-41,1.4796237467644912e-66,1.0269952886605859e-68,2.4901106538273507e-55,2.6526544994465433e-65,7.681974497813249e-66,1.8332811528980518e-42,5.267604427831515e-77,3.722230272273118e-78,9.977888400837531e-78,3.76,0.0,0.6132212425271143,0.9999999995281987,8.661472311806047e-36,2.083266647748546e-38,6.127466773593492e-12,3.8274774664176206e-12,1.1156641380259044e-12,1.1843251691199962e-12,4.718005335399655e-10,1.4836076016299264e-24,1.2438221894238373e-38,2.6446118669122534e-23,1.1735062871162424e-31,6.913908450641282e-26,2.6326047003039195e-63,2.357866026250929e-61,1.2246802926387508e-28,2.3216338401214382e-63,3.306601767399962e-30,9.470586684987571e-76,1.9258529663562116e-61,1.2785059995681678e-64,2.3539527264135929e-63,1.1933364073429426e-61,6.402437210124728e-77,5.78099323795511e-76,7.778340496476512e-73,2.8377344982086833e-31,1.1791126058237447e-26,6.909469243522554e-32,5.572576507712814e-16,1.7032730504350017e-16,2.2969175729667568e-24,1.4012776775777202e-34,1.1677691295409505e-24,1.4140097904147146e-19,6.2013857764493125e-18,1.820007170705193e-26,2.0131537341683355e-25,8.881590218687048e-35,2.2832817361160645e-25,6.971804922675252e-31,3.720778478047951e-15,1.105973789248262e-35,3.6907482136443607e-26,6.585291065862079e-44,1.4887416233359457e-45,1.1002565268098284e-49,2.5994474042660964e-27,5.557542800534197e-27,2.186788083794168e-37,6.342786473064968e-18,7.076932111287478e-50,7.482891716590502e-46,4.704064837018646e-30,3.720778477797655e-15,5.704366265609243e-41,4.017417746391682e-27,3.7947732998803524e-19,3.011000674789314e-29,8.594132544100527e-51,1.736561883205418e-26,3.6661852990161266e-34,3.4454466306030228e-40,3.367341833607932e-50,3.4274916471821358e-43
